Iteration,EpThisIter,EpRewMean,InitialReturnMin,InitialReturnMean,Weights,TimeElapsed,MeanD2w0t,EpisodesSoFar,MaxIW,EntropyCoefficient,MaxD2w0t,InitialBound,InitialReturnStd,StdIW,StdD2w0t,EpLenMean,Bound,MinIW,MeanIW,MinD2w0t,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,J_sample_variance,ReturnStepMaxmin,InitialReturnMax,MeanEntropy
409,100,-13.842050967490355,-45.65937,-10.389011,[-0.469 -0.204 -0.017 -0.216 -0.994],50167.20882797241,9067.256,40900,118.078476,,738563.0,-10.526523,10.455533,3.1545668,40409.25,456.72,-7.4002323,2.3744547e-06,0.8215153,,100.0,16361134,-6.8924365,117231.78,322.39725,99.0,12.374759,0.4263633
410,100,-31.13645767153228,-68.23506,-12.494715,[-0.467 -0.202 -0.029 -0.216 -0.993],50312.19163966179,212.2934,41000,519.9495,,9198.448,-12.804032,12.868394,15.301695,589.9258,413.64,-9.167561,7.313825e-05,1.7018903,,100.0,16402498,-8.632474,1800.3645,493.0666,99.0,14.792875,0.43350288
411,100,-14.087745162344124,-57.534126,-11.545467,[-0.475 -0.219 -0.029 -0.217 -0.985],50475.86114645004,1863995.9,41100,2906.2778,,353897820.0,-11.685419,10.37289,58.84751,11537032.0,469.95,17.437859,1.3531751e-08,3.43593,,100.0,16449493,21.480019,36109596.0,89052.68,99.0,14.183157,0.44619945
412,100,-10.514130066599721,-50.0442,-11.868619,[-0.444 -0.189 -0.026 -0.196 -0.973],50640.2221095562,32933.582,41200,263.3367,,2663513.0,-11.973069,10.236842,6.1258154,125106.22,466.2,-8.137143,7.072596e-07,0.8614003,,100.0,16496113,-7.5163803,436268.1,361.42392,99.0,10.201784,0.43864775
413,100,-50.46269792432002,-57.5095,-14.954115,[-0.426 -0.171 -0.032 -0.194 -0.98 ],50766.85038471222,17344.04,41300,72206.37,,3218283.8,-15.455426,15.387095,2018.2742,113983.914,354.45,1.2084131,4.6603137e-07,113.1571,,100.0,16531558,4.061661,266308.28,22750.098,99.0,10.287955,0.44606596
414,100,-9.40476981640329,-59.247288,-9.829367,[-0.444 -0.192 -0.032 -0.197 -0.973],50931.32025170326,22.487696,41400,46.110123,,357.7134,-9.922796,10.858502,1.6035516,35.10108,466.35,-8.953241,0.00010833726,0.8533969,,100.0,16578193,-8.834053,115.29534,250.54178,99.0,11.815359,0.43474507
415,100,-45.73192473830188,-60.751274,-13.6347275,[-0.444 -0.175 -0.033 -0.194 -0.984],51069.87395787239,152.05298,41500,107.73137,,13837.151,-14.089042,12.734314,2.9590294,612.96783,378.43,-10.363133,4.7874364e-06,0.96965194,,100.0,16616036,-9.5616865,1222.8461,117.847206,99.0,7.453166,0.4355253
416,100,-9.243546349542939,-31.84196,-9.929724,[-0.447 -0.178 -0.027 -0.186 -0.983],51237.99510574341,25064.893,41600,1144.177,,3225215.2,-10.021552,8.618348,25.113346,128167.63,467.79,-7.178783,6.404043e-08,1.703064,,100.0,16662815,-6.7468596,360275.62,1075.6426,99.0,10.40876,0.43214768
417,100,-14.86071197951701,-49.665054,-11.726948,[-0.446 -0.192 -0.038 -0.187 -0.987],51401.553725004196,2080.133,41700,68.70518,,147191.03,-11.874578,10.445821,2.2480521,7897.6084,461.48,-10.178987,6.7077997e-07,0.78975815,,100.0,16708963,-9.815303,22497.367,194.17451,99.0,8.295217,0.4272516
418,100,-3.219975052533814,-48.873222,-10.629126,[-0.455 -0.195 -0.028 -0.195 -0.992],51565.04953742027,28228.434,41800,825.6058,,5709325.5,-10.661115,8.892005,24.096605,126949.125,484.05,-8.089571,1.3833637e-06,1.7051504,,100.0,16757368,-7.919603,399332.03,250.20288,99.0,7.98559,0.43463942
419,100,-28.70386374000439,-52.165535,-11.326782,[-0.462 -0.168 -0.025 -0.189 -0.984],51707.4343149662,351.7048,41900,43.146248,,31975.324,-11.611935,11.075884,1.4717134,1393.6412,433.63,-10.045623,4.4204717e-05,0.6894758,,100.0,16800731,-9.515844,3240.392,238.99702,99.0,16.238277,0.43660933
420,100,-1.5295028883091144,-31.700811,-9.87528,[-0.464 -0.17  -0.017 -0.183 -0.982],51861.068395614624,149200.86,42000,124.83013,,14808073.0,-9.890475,8.741183,4.4581404,703532.0,483.88,-8.596148,2.3967102e-09,0.8779637,,100.0,16849119,-8.456866,2111247.2,345.59378,99.0,15.477901,0.4362091
421,100,0.009666805873064278,-38.55836,-12.353401,[-0.466 -0.187 -0.027 -0.183 -0.983],52021.594322919846,5788514000.0,42100,70.79454,,907892100000.0,-12.353497,9.309039,1.9792794,31593996000.0,500.0,-8.822368,4.8999964e-13,0.37369126,1.000007,1.0,16899119,-8.727493,150738530000.0,658.07886,,9.075137,0.43774852
422,100,-46.55758361376872,-44.98313,-14.55492,[-0.462 -0.177 -0.027 -0.2   -0.981],52147.97681951523,33152.406,42200,119.49786,,7317906.0,-15.017437,12.1307,4.6551447,239816.61,382.47,-7.070603,5.94489e-07,0.8601421,,100.0,16937366,-4.1631403,497001.56,3797.5767,99.0,10.397628,0.43985578
423,100,-52.17839730423677,-62.23713,-17.72213,[-0.457 -0.187 -0.039 -0.202 -0.979],52262.852436065674,531.94775,42300,215.64589,,47004.445,-18.240484,15.464469,7.1886034,2282.9282,352.35,-10.604852,6.0592206e-06,1.4028842,,100.0,16972601,-9.409362,5401.1523,319.75662,99.0,3.5492663,0.43601683
424,100,-12.380359101570697,-63.77908,-12.369726,[-0.462 -0.193 -0.035 -0.193 -0.983],52417.98921275139,38.242836,42400,38.042477,,1383.0482,-12.492716,11.890697,2.3804214,91.72838,471.07,-10.529388,3.3562148e-05,1.0898062,,100.0,17019708,-10.370096,256.09113,266.59903,99.0,9.50503,0.40959346
425,100,-2.095034619607593,-54.621098,-11.263969,[-0.446 -0.2   -0.026 -0.195 -1.009],52575.80046367645,1290502.4,42500,5996.9546,,303151500.0,-11.284782,10.834826,134.45132,10954419.0,481.61,-8.565332,5.912283e-09,8.343937,,100.0,17067869,-8.076518,20087666.0,980.87463,99.0,14.257272,0.4101794
426,100,-3.496588564329254,-36.41528,-10.991147,[-0.466 -0.202 -0.04  -0.188 -1.009],52734.475512981415,255072.55,42600,56.263256,,69445130.0,-11.025883,9.850291,2.3827636,1747522.1,491.94,-8.916291,1.3520032e-07,0.6823702,,100.0,17117063,-8.5715,4655213.0,435.5335,99.0,7.3883257,0.40593046
427,100,-5.412738243647045,-35.4924,-10.609254,[-0.462 -0.193 -0.029 -0.195 -1.013],52891.26541137695,6.8101087,42700,12.673354,,58.91207,-10.663026,9.820911,1.0537492,8.321893,475.83,-9.877187,0.0013854161,0.9346667,,100.0,17164646,-9.815753,26.794039,115.375305,99.0,8.107361,0.40698704
428,100,-2.3352336727692693,-37.64046,-11.067011,[-0.462 -0.194 -0.022 -0.197 -1.012],53046.92201590538,2584417.2,42800,356.5396,,407902240.0,-11.090209,9.011383,6.769339,13699895.0,484.47,-5.178469,1.2523014e-08,0.8310925,,100.0,17213093,-4.4681096,49224430.0,4605.7163,99.0,5.1937704,0.4104064
429,100,-36.24035041752405,-55.231564,-14.804944,[-0.449 -0.183 -0.034 -0.194 -1.009],53178.22412443161,6.3368964,42900,18.862162,,92.488815,-15.164966,13.34134,1.2312332,9.474529,404.95,-13.224683,0.0067162947,0.80469304,,100.0,17253588,-12.793891,25.430313,115.71161,99.0,13.287045,0.40285656
430,100,-10.960480414496399,-45.88498,-12.097578,[-0.445 -0.183 -0.031 -0.187 -1.016],53329.67152571678,56284.95,43000,177.65591,,14632232.0,-12.206464,10.671576,6.2787724,383167.47,466.93,-7.878935,7.7022224e-07,1.4943185,,100.0,17300281,-7.233903,927329.06,522.6693,99.0,6.5756035,0.40061566
431,100,1.3444133564849858,-38.107094,-11.311723,[-0.447 -0.185 -0.018 -0.195 -1.018],53487.26140356064,14646371.0,43100,1561.8708,,30274558000.0,-11.325078,8.329208,25.824617,265131470.0,479.51,-6.0630903,9.839612e-09,1.9789054,,100.0,17348232,-5.1529574,493450700.0,2898.1582,99.0,4.2504807,0.40097398
432,100,-28.776583996461003,-61.6345,-14.236146,[-0.444 -0.193 -0.007 -0.214 -1.018],53616.95791769028,32972.645,43200,315.20868,,2903664.2,-14.522021,13.254013,9.671777,133117.75,400.48,-3.9062772,2.2371317e-08,1.4004514,,100.0,17388280,-1.9522198,450102.9,3603.219,99.0,8.523482,0.39900222
433,100,2.64557227379128,-31.557991,-9.815964,[-0.436 -0.196 -0.004 -0.199 -1.02 ],53770.987515449524,17822.39,43300,279.05054,,2226032.0,-9.842245,8.261944,7.5435505,94789.67,494.34,-6.7249737,7.780716e-07,1.3191415,,100.0,17437714,-6.603477,222649.9,177.17993,99.0,6.85399,0.39835706
434,100,-13.1151702994368,-60.35856,-9.563832,[-0.436 -0.193 -0.011 -0.21  -1.021],53901.82438874245,1617.3156,43400,59.57866,,99120.28,-9.694122,12.045807,2.0541117,5645.2783,433.34,-5.336794,3.8265534e-06,0.69431186,,100.0,17481048,-5.0178003,17932.514,617.7078,99.0,19.53817,0.39550778
435,100,-9.248463655992282,-43.295403,-11.634487,[-0.444 -0.203 -0.002 -0.213 -1.023],54044.86415600777,83.3551,43500,138.56674,,2121.8005,-11.726364,9.735698,5.350691,164.99754,469.53,-10.442206,5.1560874e-05,1.3534708,,100.0,17528001,-10.312754,602.6936,139.04553,99.0,6.1170483,0.4033262
436,100,5.266772044106549,-43.163795,-10.672097,[-0.445 -0.219 -0.003 -0.214 -1.016],54193.82249546051,667647.2,43600,191.32108,,72394780.0,-10.724419,9.069777,4.2807035,2761675.0,495.64,-5.76114,1.4433675e-07,0.66617346,,100.0,17577565,-4.8173084,10916268.0,1835.0685,99.0,9.846815,0.4010245
437,100,-27.681545486154018,-52.964653,-12.839805,[-0.442 -0.208 -0.003 -0.225 -1.018],54322.617324352264,3935.6074,43700,59.389698,,287972.3,-13.114801,12.965802,2.0503402,15744.88,407.88,-7.62777,1.4568676e-07,0.6517031,,100.0,17618353,-6.735464,46690.75,810.11365,99.0,11.711524,0.39591438
438,100,0.4615817275024152,-27.554434,-8.609751,[-4.416e-01 -2.282e-01  2.874e-05 -2.274e-01 -1.023e+00],54471.83477592468,1.3169689,43800,7.315105,,2.1023846,-8.614336,7.7854214,0.65961224,0.35599798,481.64,-8.397835,0.06519766,1.0576551,,100.0,17666517,-8.393121,1.8180449,64.516235,99.0,15.23289,0.39834335
439,100,-1.9217692047542465,-43.48585,-10.841101,[-0.446 -0.232  0.002 -0.23  -1.021],54615.54898262024,1.0274829,43900,2.3779118,,1.1839255,-10.860193,9.287932,0.2628249,0.21301863,480.25,-10.804131,0.3391183,0.9706861,,100.0,17714542,-10.784933,1.145199,80.45224,99.0,7.119479,0.3981118
440,100,-2.746705579995988,-40.53179,-9.5190115,[-0.446 -0.233  0.001 -0.229 -1.021],54761.445964336395,1277.192,44000,48.184937,,75625.305,-9.546297,8.429477,2.036317,4557.0522,483.71,-8.1469,1.0773185e-06,0.84808195,,100.0,17762913,-8.091468,14058.932,115.9929,99.0,5.713222,0.39843276
441,100,-6.4447581514086245,-44.11189,-10.334281,[-0.446 -0.236 -0.01  -0.229 -1.021],54904.99028468132,15549.174,44100,110.78935,,1427847.4,-10.398305,8.536169,2.7393808,78636.4,478.95,-8.339855,7.473773e-08,0.7700178,,100.0,17810808,-8.084829,215005.12,340.0758,99.0,9.461584,0.3912152
442,100,4.004771648551863,-32.34562,-8.494404,[-0.445 -0.237  0.003 -0.23  -1.028],55051.29463148117,52044.527,44200,335.78293,,6830536.0,-8.534188,9.090912,6.5614414,240682.25,493.28,-5.648667,2.0043004e-08,1.2462654,,100.0,17860136,-5.408716,731690.94,529.34973,99.0,14.043022,0.39015716
443,100,2.470148761594558,-50.937122,-9.39668,[-0.443 -0.251 -0.007 -0.229 -1.029],55190.853610515594,1.0632342,44300,2.4707797,,1.1890439,-9.421219,8.373512,0.26582494,0.1400369,492.51,-9.350989,0.3258426,0.9602928,,100.0,17909387,-9.326287,1.1648713,57.505753,99.0,8.00677,0.39036134
444,100,3.0951586685750594,-39.45038,-10.873028,[-0.443 -0.252 -0.007 -0.228 -1.029],55328.121508836746,35421010.0,44400,2469.302,,7149877000.0,-10.903775,9.056004,60.03263,236725650.0,498.27,1.4079702,6.8446826e-10,3.815085,,100.0,17959214,4.143798,845360500.0,17886.484,99.0,4.614026,0.3873722
445,100,-1.1148769313752036,-42.808537,-11.523406,[-0.453 -0.257  0.008 -0.234 -1.032],55460.55316090584,1228597.4,44500,307.2334,,478095500.0,-11.534484,9.574469,5.1066976,8059583.5,494.6,-8.150217,1.0146999e-08,0.6655337,,100.0,18008674,-7.9173093,25183238.0,1181.6036,99.0,8.028228,0.3727825
446,100,-19.305865624292306,-62.974606,-10.592618,[-0.442 -0.25   0.012 -0.248 -1.046],55575.402383327484,4.0644646,44600,24.39327,,22.75231,-10.7844095,11.736852,1.1932286,3.8578625,447.66,-9.590341,0.0027332376,0.9241867,,100.0,18053440,-9.374373,13.104322,101.39685,99.0,8.014608,0.3722322
447,100,-6.2864641436597095,-40.964394,-10.401039,[-0.442 -0.253  0.01  -0.243 -1.047],55695.27362561226,600.64246,44700,45.589455,,26242.729,-10.46349,8.468791,1.9146897,2005.53,480.88,-9.177999,2.7172418e-06,0.8210191,,100.0,18101528,-9.065976,5903.455,92.758514,99.0,13.078569,0.37402505
448,100,2.725317374847064,-33.578457,-9.033496,[-4.457e-01 -2.531e-01 -6.068e-04 -2.423e-01 -1.045e+00],55821.20731806755,986829.9,44800,148.86421,,90631064.0,-9.06057,8.472387,5.633533,3784233.0,494.08,-4.2130275,8.368728e-08,0.82169974,,100.0,18150936,-3.638898,16934774.0,1515.2035,99.0,11.075903,0.3732894
449,100,-42.68818939220906,-61.477608,-14.090948,[-0.455 -0.244 -0.002 -0.255 -1.046],55924.025003671646,4257.34,44900,1260.3749,,359785.2,-14.515025,14.568175,36.09239,16279.406,394.91,-5.8100834,1.4724103e-06,3.2205727,,100.0,18190427,-4.228415,50815.844,2000.0657,99.0,6.866759,0.36938336
450,100,-4.905000683297776,-47.093338,-10.687173,[-0.456 -0.233 -0.002 -0.234 -1.05 ],56044.12613081932,4352.989,45000,50.54901,,176301.56,-10.735901,9.148666,2.544651,12534.871,483.74,-8.233081,1.0101928e-06,0.7487914,,100.0,18238801,-8.068846,44634.77,336.27972,99.0,6.1855736,0.3845216
451,100,-12.641334526508585,-47.25947,-10.611027,[-0.477 -0.254 -0.001 -0.252 -1.034],56161.33092880249,0.95066,45100,1.0,,1.0,-10.736609,8.766158,,0.21658741,475.33,-10.736609,1.0,1.0,,100.0,18286334,-10.611027,1.0,77.62174,99.0,7.1155167,0.3845216
452,100,-9.53925497300428,-52.862175,-9.731663,[-0.477 -0.254 -0.001 -0.252 -1.034],56277.27137374878,7316.0513,45200,182.96439,,550269.0,-9.826428,7.905448,6.2298646,24989.436,473.46,-8.04614,3.2474081e-06,1.4380032,,100.0,18333680,-7.7217765,91117.65,282.37698,99.0,7.6065903,0.38674423
453,100,-3.762142225678555,-43.766132,-10.8750725,[-0.474 -0.259 -0.01  -0.245 -1.032],56396.870267152786,111444.99,45300,16.898046,,5719696.5,-10.912446,8.508061,0.9818212,382209.22,494.24,-8.162174,6.019869e-10,0.37565267,,100.0,18383104,-7.8386164,1689511.4,258.07474,99.0,10.358203,0.38625625
454,100,-21.77447750079146,-53.913914,-9.907057,[-0.474 -0.253 -0.007 -0.258 -1.033],56493.2270693779,281.02844,45400,48.472755,,6424.3877,-10.123371,10.012688,2.6136923,621.922,446.24,-8.252453,2.6562888e-05,0.8947172,,100.0,18427728,-7.84884,2333.6516,114.11706,99.0,11.722125,0.38630816
455,100,-8.646631407318914,-58.667328,-10.569985,[-0.475 -0.257 -0.008 -0.248 -1.033],56596.3750936985,2.4335961,45500,7.524744,,7.8833604,-10.655884,10.970879,0.8277005,1.4713349,478.66,-10.050983,0.017441256,0.94546354,,100.0,18475594,-9.959729,5.4341235,98.343575,99.0,10.521955,0.3884225
456,100,-4.224032607864569,-33.560886,-9.963221,[-0.488 -0.263 -0.01  -0.251 -1.031],56702.7794880867,139764.58,45600,105.25384,,48179536.0,-10.005183,7.543473,2.227762,1041326.25,498.27,-7.6053705,3.640407e-07,0.5585047,,100.0,18525421,-7.2400684,2318559.5,404.3936,99.0,10.492195,0.38889632
457,100,-13.157452359675899,-38.133553,-10.201757,[-0.487 -0.267 -0.022 -0.255 -1.03 ],56809.052879571915,741.9325,45700,20.13076,,63646.344,-10.332467,8.040215,1.3499967,3086.8054,478.09,-8.932825,6.272331e-06,0.6517948,,100.0,18573230,-8.69088,7645.846,116.92113,99.0,7.250697,0.39005968
458,100,-17.81176937962452,-47.13559,-10.571084,[-0.484 -0.261 -0.012 -0.258 -1.029],56905.68663764,5.7398615,45800,15.042303,,30.3121,-10.748032,10.568292,1.1708308,5.726037,454.58,-9.678114,0.00229693,0.887817,,100.0,18618688,-9.470056,19.137009,93.85024,99.0,13.547197,0.39054784
459,100,-7.823627451530593,-35.830776,-10.741699,[-0.483 -0.261 -0.013 -0.25  -1.028],57011.99554562569,90784240.0,45900,8232.55,,30583263000.0,-10.819422,8.696535,138.3157,872198300.0,488.7,44.470825,2.4829891e-09,5.658642,,100.0,18667558,55.59574,1986564500.0,437213.0,99.0,6.947401,0.38210595
460,100,-21.6897111739505,-51.381943,-10.519107,[-0.457 -0.237 -0.004 -0.246 -1.037],57112.44918894768,89.19798,46000,52.7374,,4207.6187,-10.734578,10.21404,2.146702,285.46445,456.61,-9.868368,0.00013820452,0.8875333,,100.0,18713219,-9.560488,722.4075,108.81062,99.0,17.083103,0.36526012
461,100,-19.289079177058845,-57.356567,-11.7472925,[-0.459 -0.235 -0.013 -0.24  -1.054],57209.240750312805,13.46126,46100,25.438984,,186.42043,-11.938916,11.317029,1.5381756,22.78826,442.51,-10.349722,0.00075742754,0.87028056,,100.0,18757470,-10.114753,65.66669,88.27901,99.0,1.6984096,0.35204366
462,100,-12.84028590602504,-44.444595,-9.889224,[-0.461 -0.236 -0.006 -0.241 -1.067],57310.84174704552,32509.65,46200,388.75256,,9490570.0,-10.016784,8.41765,9.531486,175964.67,468.4,-5.879078,3.7455475e-08,1.269104,,100.0,18804310,-5.1694136,473714.97,887.0547,99.0,19.482042,0.34676757
463,100,-8.521190830905134,-51.35254,-11.235071,[-0.464 -0.267 -0.002 -0.26  -1.072],57415.839042663574,3335.1902,46300,90.647644,,541959.56,-11.319724,10.490681,3.530277,14206.517,477.55,-9.909561,1.2373517e-06,0.84972024,,100.0,18852065,-9.649363,37247.06,133.66798,99.0,6.0141087,0.34560955
464,100,0.14610579120820968,-36.036076,-9.46772,[-0.465 -0.268  0.006 -0.252 -1.073],57522.767640829086,72155.25,46400,4240.272,,15637250.0,-9.469171,8.612609,119.54148,528433.56,494.34,-2.1309595,1.2368221e-06,7.287311,,100.0,18901499,-2.1207669,981045.8,5925.1646,99.0,9.2095175,0.35156286
465,100,2.107882558095662,-33.492584,-9.438839,[-0.461 -0.284 -0.004 -0.257 -1.067],57631.463344573975,0.99294,46500,1.0,,1.0,-9.459781,8.859033,,0.08372539,496.47,-9.459781,1.0,1.0,,100.0,18951146,-9.43884,1.0,79.27521,99.0,17.268473,0.35156286
466,100,0.12188244979053188,-53.971832,-10.357501,[-0.461 -0.284 -0.004 -0.257 -1.067],57739.09901237488,5350.192,46600,61.37634,,1124157.9,-10.358712,10.186515,2.3780558,36990.855,496.57,-9.020159,5.681557e-06,0.7609016,,100.0,19000803,-9.017241,77361.37,209.14655,99.0,15.946538,0.3519385
467,100,0.38716188473815377,-29.98071,-9.755947,[-0.445 -0.28   0.007 -0.26  -1.067],57846.45482778549,102029.766,46700,70.54941,,16931942.0,-9.759792,8.577011,2.1767888,575488.0,487.86,-8.495219,4.9696595e-08,0.6952028,,100.0,19049589,-8.465336,1646334.5,188.35156,99.0,7.244582,0.35180652
468,100,0.6782369130063627,-37.43504,-9.894527,[-0.442 -0.284 -0.005 -0.258 -1.067],57951.75250887871,122533010.0,46800,344.60117,,33926015000.0,-9.901266,8.443021,8.12281,1075519700.0,494.06,-5.65067,3.9147763e-10,1.1232088,,100.0,19098995,-4.6246705,3069113900.0,2389.2344,99.0,23.493473,0.34585914
469,100,-2.9989846502367214,-33.25189,-10.494892,[-0.438 -0.29   0.01  -0.26  -1.073],58061.11602497101,2802.9,46900,112.02834,,365390.38,-10.524685,8.169114,3.2076511,11818.483,493.55,-9.301096,3.0702637e-07,0.7896355,,100.0,19148350,-9.223757,31080.43,102.51156,99.0,9.639885,0.3453238
470,100,-7.366929112060775,-37.264538,-10.838007,[-0.439 -0.286  0.002 -0.265 -1.074],58164.967681884766,7007799.0,47000,681.57965,,1721402400.0,-10.911191,8.822181,18.218958,43647290.0,475.1,4.8489923,2.393823e-09,1.702353,,100.0,19195860,8.481401,128394830.0,45751.305,99.0,6.630418,0.3387342
471,100,2.8566133442456048,-34.37318,-11.00573,[-0.427 -0.284 -0.006 -0.248 -1.08 ],58274.493723630905,53702.508,47100,24.958551,,13423808.0,-11.034108,8.630824,1.4055628,387109.4,497.78,-9.346787,2.4241018e-07,0.5163338,,100.0,19245638,-9.170815,758187.06,171.94547,99.0,5.0416937,0.33937907
472,100,-15.55572903894589,-55.889446,-10.758671,[-0.424 -0.278 -0.014 -0.255 -1.08 ],58371.64614987373,7.1629,47200,25.486538,,91.23396,-10.913206,12.288944,1.0973175,9.161272,441.98,-9.186203,0.000464488,0.8400403,,100.0,19289836,-9.001776,26.27585,90.30422,99.0,10.208686,0.33946595
473,100,0.2418900755411369,-40.24277,-11.226163,[-0.426 -0.281 -0.01  -0.251 -1.079],58471.71517443657,18023200000.0,47300,11428.979,,9029897000000.0,-11.228566,9.371585,315.89175,209838770000.0,494.36,75.34112,4.2969725e-11,17.79008,,100.0,19339272,79.51439,455841000000.0,682702.8,99.0,5.7142005,0.33780038
474,100,-72.79228928688153,-65.405266,-21.121685,[-0.398 -0.266 -0.007 -0.26  -1.081],58528.32701945305,163.9541,47400,51.99749,,26694.734,-21.844826,19.223063,2.1144574,887.4018,290.26,-12.0702915,0.0005861714,0.7214129,,100.0,19368298,-10.5738735,1805.2594,205.95436,99.0,9.216695,0.3382884
475,100,-11.237967495469865,-58.11206,-11.376431,[-0.404 -0.267 -0.002 -0.251 -1.081],58611.63373160362,33302.742,47500,102.91305,,3588399.8,-11.488072,10.591181,3.419572,166819.19,448.43,-8.545501,3.9846725e-07,0.8356841,,100.0,19413141,-7.8825455,490764.7,1151.2203,99.0,7.524196,0.3495218
476,100,-11.510696142781722,-62.502335,-13.083353,[-0.414 -0.273  0.009 -0.256 -1.069],58695.65670967102,161580.69,47600,484.2309,,22892668.0,-13.197703,11.740714,11.942204,1033185.8,449.99,-5.7462945,1.1194575e-08,1.7153889,,100.0,19458140,-4.622785,2636651.8,1905.2128,99.0,5.809595,0.34776944
477,100,0.79340254903166,-47.137974,-10.882123,[-0.414 -0.274 -0.004 -0.253 -1.071],58782.98957014084,7127.5586,47700,133.60936,,471797.12,-10.890005,11.546093,4.3298807,22724.84,467.88,-8.662771,1.2824746e-06,0.7399547,,100.0,19504928,-8.63113,81429.14,144.99356,99.0,13.066563,0.33884504
478,100,-22.012652694911697,-61.90621,-10.528308,[-0.434 -0.292 -0.001 -0.273 -1.08 ],58861.51873803139,27.73559,47800,37.267605,,777.45734,-10.746988,11.329948,1.9237031,59.677402,435.15,-8.266896,0.00018327135,0.80886954,,100.0,19548443,-7.974507,159.06062,78.91123,99.0,11.095491,0.33632925
479,100,2.4234064016606975,-58.439354,-9.986698,[-0.444 -0.286 -0.002 -0.261 -1.083],58953.57268810272,1.0407957,47900,2.3841102,,1.1573458,-10.010773,10.605577,0.253627,0.16688052,488.21,-9.958027,0.32522056,0.98125374,,100.0,19597264,-9.933818,1.1368874,98.52225,99.0,7.6032686,0.33608505
480,100,-0.4076233381838309,-63.003918,-10.555955,[-0.444 -0.286 -0.003 -0.26  -1.083],59043.22325825691,388626340.0,48000,146.09425,,212187500000.0,-10.560003,10.833628,3.0068934,5061284000.0,484.48,-4.391891,1.1194826e-09,0.65167236,,100.0,19645712,-3.3242333,8829201000.0,7028.922,99.0,8.401011,0.34216872
481,100,-1.3779654620787798,-29.460814,-9.758787,[-0.438 -0.288  0.013 -0.264 -1.077],59134.94175362587,0.97926,48100,1.0000087,,1.0,-9.772476,7.708131,2.1075607e-06,0.1425129,489.63,-9.772475,0.999993,1.0,,100.0,19694675,-9.758786,1.0,60.015488,99.0,5.606638,0.34216872
482,100,-3.7199294524529565,-31.26762,-10.120532,[-0.438 -0.288  0.013 -0.264 -1.077],59222.68287682533,66475.51,48200,560.1425,,4890445.0,-10.157487,7.5535636,11.635071,249021.05,485.84,-7.993017,3.6887639e-07,1.1792791,,100.0,19743259,-7.719261,961783.94,276.1488,99.0,7.036528,0.3415471
483,100,-59.835319863031316,-46.534565,-14.274354,[-0.439 -0.287  0.019 -0.279 -1.077],59288.25481963158,1011.3364,48300,116.946976,,58269.25,-14.868776,12.0565195,4.1309323,3765.1538,359.42,-6.7118654,2.0687436e-05,0.8534356,,100.0,19779201,-5.006518,10114.711,1581.2347,99.0,9.3074,0.34084415
484,100,-11.943524595119923,-49.259754,-10.997659,[-0.437 -0.282  0.02  -0.262 -1.078],59374.15050768852,326763.84,48400,116.10751,,74676744.0,-11.116309,9.159519,3.638729,2103512.0,468.21,-4.368862,9.874605e-08,0.9375709,,100.0,19826022,-2.8492663,5763949.5,5265.6196,99.0,14.713023,0.34412247
485,100,-15.085498030574183,-47.389107,-11.264695,[-0.434 -0.272  0.007 -0.259 -1.075],59457.99223828316,2.1826792,48500,6.1160154,,9.857248,-11.414558,10.903735,0.73313934,1.3776387,452.63,-10.510207,0.031153863,0.88160086,,100.0,19871285,-10.348912,4.6409817,98.1413,99.0,15.618653,0.3440872
486,100,-3.9571444415806343,-35.30356,-9.501287,[-0.435 -0.273  0.01  -0.255 -1.075],59547.64483618736,492266.53,48600,560.45435,,95526670.0,-9.540599,8.962635,11.340067,2341523.8,487.37,-5.427761,6.0275504e-08,1.4282534,,100.0,19920022,-4.777714,8343705.5,964.01733,99.0,9.742361,0.34765074
487,100,-61.943735502062935,-66.85362,-17.831108,[-0.44  -0.278  0.015 -0.274 -1.071],59613.52524280548,462.6602,48700,55.067528,,103687.03,-18.446478,15.27997,2.1067734,2668.5945,343.1,-13.055652,9.749196e-05,0.8689717,,100.0,19954332,-11.810828,6339.134,286.19144,99.0,6.5887628,0.34594047
488,100,-19.375164628051895,-30.475954,-9.64545,[-0.451 -0.283  0.009 -0.268 -1.073],59699.10943174362,236500.22,48800,3830.182,,18934504.0,-9.837928,8.155905,113.47012,876131.06,461.7,9.899304,7.6977756e-08,7.261847,,100.0,20000502,12.418681,3790686.8,35279.953,99.0,5.5353775,0.3487623
489,100,-7.111415087424071,-64.37778,-11.278119,[-4.278e-01 -2.712e-01  2.674e-05 -2.528e-01 -1.070e+00],59788.67466878891,1937421.4,48900,1320.0071,,1071190000.0,-11.348767,9.753529,36.20629,19417946.0,475.18,-6.593685,3.8848297e-10,3.028983,,100.0,20048020,-4.5498652,31373120.0,1895.7634,99.0,5.834269,0.34790617
490,100,3.457424891883828,-38.591534,-10.411753,[-0.43  -0.274  0.01  -0.244 -1.071],59882.85250544548,31.85631,49000,86.99485,,618.7867,-10.4461,9.047957,2.4686635,45.81503,499.62,-9.50414,0.0008904588,1.0376118,,100.0,20097982,-9.457704,166.67126,101.9606,99.0,7.419941,0.34732535
