MinNormIw,VanillaAvgRet,IterType,VarRet,AvgVanillaIw,eRenyi2,VarJ,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgEpLen,ESSClassic,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw,J,EpsThisIter,Bound,VarVanillaIw,BatchSize,AvgNormIw,MinVanillaIw
0.0033333334,4999.932219760703,2,0.005317751177262448,1.0,1.0,0.07522558,1.0,0.005317751177262448,500.0,500.0,299.999969473632,4999.932219760703,0.8,4999.932219760703,5.4391416e-20,0.0033333334,4999.9272,100,4855.59,,500,0.0033333336,1.0
0.0025,4999.932503286203,2,0.0032414239235913967,1.0,1.0,0.07107517,1.0,0.0032414239235913967,500.0,500.0,400.0,4999.932503286203,0.8,4999.932503286203,5.434597e-20,0.0025,4999.9287,100,4874.9287,,500,0.0024999997,1.0
0.002,4999.923150042741,1,0.004732277556633907,1.0,1.0,0.070585154,1.0,0.004732277556633907,500.0,500.0,500.00000664260017,4999.923150042741,0.8,4999.923150042741,5.431875e-20,0.002,4999.9277,100,4888.1245,,500,0.0020000003,1.0
0.01,4999.935266958353,2,0.004387833703427055,1.0,1.0,0.06592741,1.0,0.004387833703427055,500.0,500.0,100.0,4999.935266958353,0.8,4999.935266958353,3.5044917e-18,0.01,4999.9355,100,4749.9355,,500,0.009999998,1.0
0.005,4999.930752168624,2,0.0044647093119230385,1.0,1.0,0.066241935,1.0,0.0044647093119230385,500.0,500.0,200.00000010221265,4999.930752168624,0.8,4999.930752168624,2.179301e-19,0.005,4999.933,100,4823.1562,,500,0.0049999994,1.0
0.0033333334,4999.92632029653,2,0.007122178830540989,1.0,1.0,0.07270255,1.0,0.007122178830540989,500.0,500.0,299.999969473632,4999.92632029653,0.8,4999.92632029653,5.4391416e-20,0.0033333334,4999.9307,100,4855.5933,,500,0.0033333336,1.0
0.0025,4999.927884257616,2,0.004612649829109123,1.0,1.0,0.07146726,1.0,0.004612649829109123,500.0,500.0,400.0,4999.927884257616,0.8,4999.927884257616,5.434597e-20,0.0025,4999.9307,100,4874.9307,,500,0.0024999997,1.0
0.002,4999.923881122871,1,0.008218230270821948,1.0,1.0,0.075620845,1.0,0.008218230270821948,500.0,500.0,500.00000664260017,4999.923881122871,0.8,4999.923881122871,5.431875e-20,0.002,4999.929,100,4888.126,,500,0.0020000003,1.0
0.01,4999.935635776548,2,0.0050473898513272875,1.0,1.0,0.070685185,1.0,0.0050473898513272875,500.0,500.0,100.0,4999.935635776548,0.8,4999.935635776548,3.5044917e-18,0.01,4999.9355,100,4749.9355,,500,0.009999998,1.0
0.005,4999.922131856777,2,0.005486712909832521,1.0,1.0,0.07253745,1.0,0.005486712909832521,500.0,500.0,200.00000010221265,4999.922131856777,0.8,4999.922131856777,2.179301e-19,0.005,4999.9287,100,4823.152,,500,0.0049999994,1.0
0.0033333334,4999.9330584614,2,0.0040216093682563835,1.0,1.0,0.069561526,1.0,0.0040216093682563835,500.0,500.0,299.999969473632,4999.9330584614,0.8,4999.9330584614,5.4391416e-20,0.0033333334,4999.93,100,4855.593,,500,0.0033333336,1.0
0.0025,4999.947545513756,2,0.002510405496650238,1.0,1.0,0.065625735,1.0,0.002510405496650238,500.0,500.0,400.0,4999.947545513756,0.8,4999.947545513756,5.434597e-20,0.0025,4999.935,100,4874.935,,500,0.0024999997,1.0
0.002,4999.940622442648,1,0.0034852275977906183,1.0,1.0,0.06435183,1.0,0.0034852275977906183,500.0,500.0,500.00000664260017,4999.940622442648,0.8,4999.940622442648,5.431875e-20,0.002,4999.936,100,4888.133,,500,0.0020000003,1.0
0.01,4999.9303771951,2,0.0055685273198474985,1.0,1.0,0.07424081,1.0,0.0055685273198474985,500.0,500.0,100.0,4999.9303771951,0.8,4999.9303771951,3.5044917e-18,0.01,4999.93,100,4749.93,,500,0.009999998,1.0
0.005,4999.926482129284,2,0.005990452169878374,1.0,1.0,0.07565393,1.0,0.005990452169878374,500.0,500.0,200.00000010221265,4999.926482129284,0.8,4999.926482129284,2.179301e-19,0.005,4999.928,100,4823.1514,,500,0.0049999994,1.0
0.0033333334,4999.9181504573235,2,0.007048673320417174,1.0,1.0,0.078533895,1.0,0.007048673320417174,500.0,500.0,299.999969473632,4999.9181504573235,0.8,4999.9181504573235,5.4391416e-20,0.0033333334,4999.925,100,4855.5874,,500,0.0033333336,1.0
0.0025,4999.93245087097,2,0.0038940070681970137,1.0,1.0,0.0748326,1.0,0.0038940070681970137,500.0,500.0,400.0,4999.93245087097,0.8,4999.93245087097,5.434597e-20,0.0025,4999.927,100,4874.927,,500,0.0024999997,1.0
0.002,4999.930944809063,1,0.006220689444076571,1.0,1.0,0.07558982,1.0,0.006220689444076571,500.0,500.0,500.00000664260017,4999.930944809063,0.8,4999.930944809063,5.431875e-20,0.002,4999.928,100,4888.125,,500,0.0020000003,1.0
0.01,4999.927772348251,2,0.004202386537992993,1.0,1.0,0.06450029,1.0,0.004202386537992993,500.0,500.0,100.0,4999.927772348251,0.8,4999.927772348251,3.5044917e-18,0.01,4999.928,100,4749.928,,500,0.009999998,1.0
0.005,4999.939264900105,2,0.003752692637690514,1.0,1.0,0.063009776,1.0,0.003752692637690514,500.0,500.0,200.00000010221265,4999.939264900105,0.8,4999.939264900105,2.179301e-19,0.005,4999.9336,100,4823.1567,,500,0.0049999994,1.0
0.0033333334,4999.917708135644,2,0.005887385953455503,1.0,1.0,0.06815737,1.0,0.005887385953455503,500.0,500.0,299.999969473632,4999.917708135644,0.8,4999.917708135644,5.4391416e-20,0.0033333334,4999.9287,100,4855.5913,,500,0.0033333336,1.0
0.0025,4999.924209298504,2,0.004968002942748394,1.0,1.0,0.06868037,1.0,0.004968002942748394,500.0,500.0,400.0,4999.924209298504,0.8,4999.924209298504,5.434597e-20,0.0025,4999.9272,100,4874.9272,,500,0.0024999997,1.0
0.002,4999.935662109562,1,0.004332759806373723,1.0,1.0,0.06814031,1.0,0.004332759806373723,500.0,500.0,500.00000664260017,4999.935662109562,0.8,4999.935662109562,5.431875e-20,0.002,4999.929,100,4888.126,,500,0.0020000003,1.0
0.01,4999.934048372735,2,0.004249990497047566,1.0,1.0,0.06484868,1.0,0.004249990497047566,500.0,500.0,100.0,4999.934048372735,0.8,4999.934048372735,3.5044917e-18,0.01,4999.934,100,4749.934,,500,0.009999998,1.0
0.005,4999.933847814058,2,0.004585223713845054,1.0,1.0,0.06612749,1.0,0.004585223713845054,500.0,500.0,200.00000010221265,4999.933847814058,0.8,4999.933847814058,2.179301e-19,0.005,4999.9336,100,4823.1567,,500,0.0049999994,1.0
0.0033333334,4999.912819207112,2,0.005798759180485126,1.0,1.0,0.07019897,1.0,0.005798759180485126,500.0,500.0,299.999969473632,4999.912819207112,0.8,4999.912819207112,5.4391416e-20,0.0033333334,4999.927,100,4855.5894,,500,0.0033333336,1.0
0.0025,4999.935816674017,2,0.003617866039706759,1.0,1.0,0.06787105,1.0,0.003617866039706759,500.0,500.0,400.0,4999.935816674017,0.8,4999.935816674017,5.434597e-20,0.0025,4999.929,100,4874.929,,500,0.0024999997,1.0
0.002,4999.937877384628,1,0.004017481008497205,1.0,1.0,0.06703418,1.0,0.004017481008497205,500.0,500.0,500.00000664260017,4999.937877384628,0.8,4999.937877384628,5.431875e-20,0.002,4999.931,100,4888.128,,500,0.0020000003,1.0
0.01,4999.930247187505,2,0.005225787503756487,1.0,1.0,0.07192386,1.0,0.005225787503756487,500.0,500.0,100.0,4999.930247187505,0.8,4999.930247187505,3.5044917e-18,0.01,4999.9307,100,4749.9307,,500,0.009999998,1.0
0.005,4999.932969678656,2,0.004547654032583493,1.0,1.0,0.069564894,1.0,0.004547654032583493,500.0,500.0,200.00000010221265,4999.932969678656,0.8,4999.932969678656,2.179301e-19,0.005,4999.931,100,4823.1543,,500,0.0049999994,1.0
0.0033333334,4999.924501308371,2,0.006384058880141118,1.0,1.0,0.07310028,1.0,0.006384058880141118,500.0,500.0,299.999969473632,4999.924501308371,0.8,4999.924501308371,5.4391416e-20,0.0033333334,4999.929,100,4855.592,,500,0.0033333336,1.0
0.0025,4999.933074206387,2,0.003738719018295248,1.0,1.0,0.0702578,1.0,0.003738719018295248,500.0,500.0,400.0,4999.933074206387,0.8,4999.933074206387,5.434597e-20,0.0025,4999.9307,100,4874.9307,,500,0.0024999997,1.0
0.002,4999.926183270768,1,0.003855435898592833,1.0,1.0,0.06866485,1.0,0.003855435898592833,500.0,500.0,500.00000664260017,4999.926183270768,0.8,4999.926183270768,5.431875e-20,0.002,4999.93,100,4888.127,,500,0.0020000003,1.0
0.01,4949.921102376023,2,249992.0357173288,1.0,1.0,497.48578,1.0,249992.0357173288,500.0,495.01,100.0,4949.921102376023,0.8,4949.921102376023,3.5044917e-18,0.01,4949.921,100,4699.921,,500,0.009999998,1.0
0.005,4982.009745727459,2,32041.26205958932,1.0,1.0,373.9838,1.0,32041.26205958932,500.0,498.22,200.00000010221265,4982.009745727459,0.8,4982.009745727459,2.179301e-19,0.005,4965.966,100,4789.189,,500,0.0049999994,1.0
0.0033333334,4999.928108947195,2,0.005117925690317286,1.0,1.0,305.77597,1.0,0.005117925690317286,500.0,500.0,299.999969473632,4999.928108947195,0.8,4999.928108947195,5.4391416e-20,0.0033333334,4977.2866,100,4832.949,,500,0.0033333336,1.0
0.0025,4999.926085492588,2,0.005460181071446065,1.0,1.0,264.99112,1.0,0.005460181071446065,500.0,500.0,400.0,4999.926085492588,0.8,4999.926085492588,5.434597e-20,0.0025,4982.9463,100,4857.9463,,500,0.0024999997,1.0
0.00026655034,4999.920452173414,1,0.006077531993202652,0.9916063,1.0493337,122.04594,1.6343653,0.006077531993202652,476.4928487515236,500.0,473.43574949606085,4999.920452173414,0.8,4999.920452173414,2.2488734e-07,0.0032963995,4994.01,100,4879.482,0.05528198,500,0.002,0.1321565
0.01,4999.91875548847,2,0.005175255031203609,1.0,1.0,0.07157838,1.0,0.005175255031203609,500.0,500.0,100.0,4999.91875548847,0.8,4999.91875548847,3.5044917e-18,0.01,4999.919,100,4749.919,,500,0.009999998,1.0
0.005,4999.921873252573,2,0.007865063974034131,1.0,1.0,0.080367394,1.0,0.007865063974034131,500.0,500.0,200.00000010221265,4999.921873252573,0.8,4999.921873252573,2.179301e-19,0.005,4999.92,100,4823.143,,500,0.0049999994,1.0
0.0033333334,4999.938592416788,2,0.004330876805448734,1.0,1.0,0.07622321,1.0,0.004330876805448734,500.0,500.0,299.999969473632,4999.938592416788,0.8,4999.938592416788,5.4391416e-20,0.0033333334,4999.9263,100,4855.589,,500,0.0033333336,1.0
0.0025,4999.937808789791,2,0.003633986197666647,1.0,1.0,0.07267344,1.0,0.003633986197666647,500.0,500.0,400.0,4999.937808789791,0.8,4999.937808789791,5.434597e-20,0.0025,4999.929,100,4874.929,,500,0.0024999997,1.0
0.002,4999.932156196108,1,0.004260016693033726,1.0,1.0,0.07120509,1.0,0.004260016693033726,500.0,500.0,500.00000664260017,4999.932156196108,0.8,4999.932156196108,5.431875e-20,0.002,4999.93,100,4888.127,,500,0.0020000003,1.0
0.01,4999.926465793368,2,0.004628907954972669,1.0,1.0,0.067691505,1.0,0.004628907954972669,500.0,500.0,100.0,4999.926465793368,0.8,4999.926465793368,3.5044917e-18,0.01,4999.927,100,4749.927,,500,0.009999998,1.0
0.005,4999.932387412897,2,0.005165403248879705,1.0,1.0,0.069688536,1.0,0.005165403248879705,500.0,500.0,200.00000010221265,4999.932387412897,0.8,4999.932387412897,2.179301e-19,0.005,4999.9297,100,4823.153,,500,0.0049999994,1.0
0.0033333334,4999.931239587358,2,0.00504372546759936,1.0,1.0,0.07002674,1.0,0.00504372546759936,500.0,500.0,299.999969473632,4999.931239587358,0.8,4999.931239587358,5.4391416e-20,0.0033333334,4999.93,100,4855.593,,500,0.0033333336,1.0
0.0025,4999.928563979304,2,0.004172944976729513,1.0,1.0,0.06863123,1.0,0.004172944976729513,500.0,500.0,400.0,4999.928563979304,0.8,4999.928563979304,5.434597e-20,0.0025,4999.9297,100,4874.9297,,500,0.0024999997,1.0
0.002,4999.930355399383,1,0.00491220794606049,1.0,1.0,0.06885935,1.0,0.00491220794606049,500.0,500.0,500.00000664260017,4999.930355399383,0.8,4999.930355399383,5.431875e-20,0.002,4999.9307,100,4888.1274,,500,0.0020000003,1.0
0.01,4999.933804377865,2,0.0036076151906079454,1.0,1.0,0.059786186,1.0,0.0036076151906079454,500.0,500.0,100.0,4999.933804377865,0.8,4999.933804377865,3.5044917e-18,0.01,4999.9336,100,4749.9336,,500,0.009999998,1.0
0.005,4999.930049545615,2,0.00460521278063886,1.0,1.0,0.06380535,1.0,0.00460521278063886,500.0,500.0,200.00000010221265,4999.930049545615,0.8,4999.930049545615,2.179301e-19,0.005,4999.9316,100,4823.155,,500,0.0049999994,1.0
0.0033333334,4999.93950743457,2,0.0033162955788628105,1.0,1.0,0.061815184,1.0,0.0033162955788628105,500.0,500.0,299.999969473632,4999.93950743457,0.8,4999.93950743457,5.4391416e-20,0.0033333334,4999.9346,100,4855.597,,500,0.0033333336,1.0
0.0025,4999.927488045825,2,0.005731940473391234,1.0,1.0,0.065527104,1.0,0.005731940473391234,500.0,500.0,400.0,4999.927488045825,0.8,4999.927488045825,5.434597e-20,0.0025,4999.9326,100,4874.9326,,500,0.0024999997,1.0
0.002,4999.929371426728,1,0.0041771816850140414,1.0,1.0,0.06529674,1.0,0.0041771816850140414,500.0,500.0,500.00000664260017,4999.929371426728,0.8,4999.929371426728,5.431875e-20,0.002,4999.9326,100,4888.1294,,500,0.0020000003,1.0
0.01,4999.942511400737,2,0.0035093452814447877,1.0,1.0,0.058967717,1.0,0.0035093452814447877,500.0,500.0,100.0,4999.942511400737,0.8,4999.942511400737,3.5044917e-18,0.01,4999.9424,100,4749.9424,,500,0.009999998,1.0
0.005,4999.924819206635,2,0.0069267473436131505,1.0,1.0,0.07243029,1.0,0.0069267473436131505,500.0,500.0,200.00000010221265,4999.924819206635,0.8,4999.924819206635,2.179301e-19,0.005,4999.934,100,4823.157,,500,0.0049999994,1.0
0.0033333334,4999.942284023401,2,0.0044066641722102845,1.0,1.0,0.07048502,1.0,0.0044066641722102845,500.0,500.0,299.999969473632,4999.942284023401,0.8,4999.942284023401,5.4391416e-20,0.0033333334,4999.9365,100,4855.599,,500,0.0033333336,1.0
0.0025,4999.9305296405855,2,0.004288556507978908,1.0,1.0,0.069239,1.0,0.004288556507978908,500.0,500.0,400.0,4999.9305296405855,0.8,4999.9305296405855,5.434597e-20,0.0025,4999.9355,100,4874.9355,,500,0.0024999997,1.0
0.002,4999.930855736278,1,0.0045318938089800075,1.0,1.0,0.06881489,1.0,0.0045318938089800075,500.0,500.0,500.00000664260017,4999.930855736278,0.8,4999.930855736278,5.431875e-20,0.002,4999.935,100,4888.132,,500,0.0020000003,1.0
0.01,4999.934902256183,2,0.00531968605687324,1.0,1.0,0.07256441,1.0,0.00531968605687324,500.0,500.0,100.0,4999.934902256183,0.8,4999.934902256183,3.5044917e-18,0.01,4999.935,100,4749.935,,500,0.009999998,1.0
0.005,4999.9194845046695,2,0.009011672321032916,1.0,1.0,0.08457984,1.0,0.009011672321032916,500.0,500.0,200.00000010221265,4999.9194845046695,0.8,4999.9194845046695,2.179301e-19,0.005,4999.927,100,4823.15,,500,0.0049999994,1.0
0.0033333334,4999.921790259823,2,0.004567508330440679,1.0,1.0,0.07926498,1.0,0.004567508330440679,500.0,500.0,299.999969473632,4999.921790259823,0.8,4999.921790259823,5.4391416e-20,0.0033333334,4999.9253,100,4855.588,,500,0.0033333336,1.0
0.0025,4999.9322628219825,2,0.004067557259182814,1.0,1.0,0.07568608,1.0,0.004067557259182814,500.0,500.0,400.0,4999.9322628219825,0.8,4999.9322628219825,5.434597e-20,0.0025,4999.927,100,4874.927,,500,0.0024999997,1.0
0.0019984727,4999.921916058701,1,0.004512485706726362,0.99998504,1.0,0.074025124,1.0002359,0.004512485706726362,500.0,500.0,499.99998039322537,4999.921916058701,0.8,4999.921916058701,8.353634e-14,0.0020005018,4999.927,100,4888.1235,2.0883707e-08,500,0.002,0.9992214
0.01,4999.924138987588,2,0.005808273656554334,1.0,1.0,0.07581554,1.0,0.005808273656554334,500.0,500.0,100.0,4999.924138987588,0.8,4999.924138987588,3.5044917e-18,0.01,4999.924,100,4749.924,,500,0.009999998,1.0
0.005,4949.936278985655,2,249993.5667128562,1.0,1.0,352.66345,1.0,249993.5667128562,500.0,495.01,200.00000010221265,4949.936278985655,0.8,4949.936278985655,2.179301e-19,0.005,4974.9297,100,4798.153,,500,0.0049999994,1.0
0.0033333334,4999.930764826446,2,0.0051431719315498435,1.0,1.0,288.1896,1.0,0.0051431719315498435,500.0,500.0,299.999969473632,4999.930764826446,0.8,4999.930764826446,5.4391416e-20,0.0033333334,4983.2637,100,4838.9263,,500,0.0033333336,1.0
0.0025,4999.9464068492025,2,0.0036634364720537307,1.0,1.0,249.68407,1.0,0.0036634364720537307,500.0,500.0,400.0,4999.9464068492025,0.8,4999.9464068492025,5.434597e-20,0.0025,4987.4346,100,4862.4346,,500,0.0024999997,1.0
0.0016595275,4999.932284087338,1,0.004676355541078055,1.0034523,1.0118006,190.28282,1.523101,0.004676355541078055,494.16849217311045,500.0,494.11895352989103,4999.932284087338,0.8,4999.932284087338,4.7703555e-08,0.0030357218,4991.418,100,4878.957,0.012008374,500,0.002,0.8326283
