VarNormIw,MinNormIw,VarVanillaIw,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,VarDiscRet,VanillaAvgRet,Bound,J,AvgNormIw,ESSClassic,AvgVanillaIw,ESSRenyi,MaxNormIw,IterType,Delta,VarJ,AvgRet,AvgDiscRet,VarRet,EpsThisIter,AvgEpLen
1.40542e-07,0.00907738,0.00140768,1.11461,0.908467,100,1.00101,1345.39378002,-63.6519102602,-188.726,-63.5226,0.01,99.8610659224,1.0008,99.8991791665,0.0111371,1,0.1,35.2661,-63.6519102602,-63.6519102602,1345.39378002,100,91.35
3.9213e-07,0.00859825,0.00395344,1.20455,0.863341,100,1.0039,2603.91758455,-66.7052115166,-191.607,-66.2207,0.01,99.6132916062,1.00409,99.6112261362,0.0119964,1,0.1,47.0081,-66.7052115166,-66.7052115166,2603.91758455,100,94.88
1.88362e-06,0.00454461,0.0183239,1.15611,0.44824,100,1.01645,2607.25581919,-68.2685037749,-192.183,-66.0177,0.01,98.1693552692,0.98631,98.3820215548,0.0117216,1,0.1,37.8374,-68.2685037749,-68.2685037749,2607.25581919,100,97.26
6.26499e-07,0.00888722,0.00632098,1.27457,0.892685,100,1.00444,2600.70452427,-68.4258183324,-193.278,-67.8605,0.01,99.3835708876,1.00446,99.5578494452,0.0126891,1,0.1,47.3494,-68.4258183324,-68.4258183324,2600.70452427,100,97.67
3.15231e-07,0.00944383,0.00318123,1.24362,0.948704,100,1.00274,2588.89698382,-69.4442142819,-194.391,-69.0809,0.01,99.6888991319,1.00458,99.7269121529,0.0123795,1,0.1,48.1648,-69.4442142819,-69.4442142819,2588.89698382,100,98.85
1.21326e-06,0.00680589,0.0122999,1.53697,0.685265,100,1.01081,6135.32554045,-79.9538033855,-204.392,-78.5764,0.01,98.8131271045,1.00687,98.9301155622,0.0152648,1,0.1,72.5586,-79.9538033855,-79.9538033855,6135.32554045,100,111.39
1.82378e-07,0.00959745,0.00183266,1.17896,0.962079,100,1.00157,2614.70850023,-68.1624303392,-193.201,-67.9599,0.01,99.8197899676,1.00243,99.8427721238,0.011761,1,0.1,49.6608,-68.1624303392,-68.1624303392,2614.70850023,100,97.12
2.20935e-06,0.00597259,0.0223615,1.19305,0.60087,100,1.01796,4995.6610418,-75.5859397465,-199.637,-73.3765,0.01,97.8595653614,1.00605,98.2360137713,0.0118588,1,0.1,62.0377,-75.5859397465,-75.5859397465,4995.6610418,100,106.1
1.38431e-06,0.00707101,0.0140637,1.43822,0.712713,100,1.0165,9457.90245137,-90.8058280636,-214.901,-88.7301,0.01,98.6480814342,1.00794,98.3770949501,0.0142689,1,0.1,90.2681,-90.8058280636,-90.8058280636,9457.90245137,100,123.81
1.06842e-06,0.00859106,0.0109175,1.38336,0.868435,100,1.00952,6167.79159364,-78.3015726499,-202.772,-77.0439,0.01,98.953363961,1.01086,99.0567383457,0.013685,1,0.1,73.065,-78.3015726499,-78.3015726499,6167.79159364,100,108.5
2.43523e-07,0.00926863,0.00247371,1.18255,0.934157,100,1.0028,3808.62701616,-71.6764101243,-196.618,-71.3004,0.01,99.7595060457,1.00787,99.7207000437,0.0117332,1,0.1,59.1593,-71.6764101243,-71.6764101243,3808.62701616,100,100.93
1.60213e-07,0.00931436,0.00161937,1.16024,0.936433,100,1.00194,2590.45880569,-67.8752832119,-192.889,-67.6276,0.01,99.8416417437,1.00536,99.8061250677,0.0115405,1,0.1,49.1025,-67.8752832119,-67.8752832119,2590.45880569,100,96.37
2.09005e-07,0.00937596,0.00208135,1.13784,0.935643,100,1.00214,2588.43657813,-68.2679988034,-193.257,-67.9847,0.01,99.7934801477,0.997917,99.7864287446,0.0114021,1,0.1,49.0506,-68.2679988034,-68.2679988034,2588.43657813,100,97.15
1.22366e-06,0.00607334,0.0119539,1.10563,0.600277,100,1.00875,3810.86233108,-70.721623026,-195.294,-69.6053,0.01,98.803097896,0.988381,99.1324412927,0.0111863,1,0.1,56.7519,-70.721623026,-70.721623026,3810.86233108,100,99.89
1.9803e-07,0.00863283,0.00195025,1.20483,0.856709,100,1.00301,5008.3784248,-74.43294113,-199.369,-74.0379,0.01,99.8043298291,0.992385,99.6999117052,0.0121408,1,0.1,68.3729,-74.43294113,-74.43294113,5008.3784248,100,104.1
7.78806e-07,0.00923939,0.00800572,1.39536,0.936761,100,1.00647,5005.78761388,-74.5539141123,-199.246,-73.6994,0.01,99.2349155105,1.01388,99.3570920282,0.0137626,1,0.1,66.5365,-74.5539141123,-74.5539141123,5005.78761388,100,104.24
8.25017e-08,0.00849343,0.000822133,1.06705,0.847857,100,1.00067,2594.69502648,-68.4751219523,-193.576,-68.3921,0.01,99.9183908562,0.99825,99.9326682757,0.0106892,1,0.1,50.0165,-68.4751219523,-68.4751219523,2594.69502648,100,97.47
7.32814e-07,0.00762214,0.00739672,1.19483,0.765773,100,1.00885,3821.08583574,-71.7070741808,-196.308,-70.613,0.01,99.279714766,1.00467,99.1228359365,0.0118928,1,0.1,56.4038,-71.7070741808,-71.7070741808,3821.08583574,100,100.92
6.49858e-07,0.00853905,0.00648225,1.41627,0.852831,100,1.01015,6212.91441804,-77.7913170896,-202.204,-76.428,0.01,99.3607636268,0.998743,98.9954951345,0.0141805,1,0.1,72.7545,-77.7913170896,-77.7913170896,6212.91441804,100,107.72
9.98406e-07,0.00753696,0.00965591,1.16575,0.741207,100,1.00816,3808.75008652,-71.7412881102,-196.415,-70.7641,0.01,99.021262633,0.983429,99.1906403363,0.011854,1,0.1,57.3015,-71.7412881102,-71.7412881102,3808.75008652,100,101.45
1.60892e-07,0.00881388,0.00161647,1.09408,0.883454,100,1.00152,1375.29547955,-64.1149477717,-189.158,-63.9226,0.01,99.8409904166,1.00234,99.8485359407,0.0109152,1,0.1,35.2442,-64.1149477717,-64.1149477717,1375.29547955,100,91.8
1.95546e-07,0.00893943,0.00195106,1.11755,0.892936,100,1.00227,1357.38410486,-63.7498535413,-188.747,-63.4633,0.01,99.8068175992,0.998874,99.7731716446,0.0111881,1,0.1,34.1758,-63.7498535413,-63.7498535413,1357.38410486,100,91.91
3.85732e-07,0.00882696,0.0038614,1.25691,0.883163,100,1.00418,4978.92253647,-75.8921431901,-200.759,-75.3571,0.01,99.6195917305,1.00053,99.5841227783,0.0125625,1,0.1,67.8718,-75.8921431901,-75.8921431901,4978.92253647,100,106.37
8.495e-07,0.00923549,0.0085288,1.3979,0.925385,100,1.00909,6188.90648529,-77.9128354707,-202.375,-76.6646,0.01,99.1659977676,1.00199,99.0994511649,0.0139512,1,0.1,73.3647,-77.9128354707,-77.9128354707,6188.90648529,100,107.87
1.26058e-06,0.00690125,0.012741,1.32613,0.693818,100,1.01696,7322.42056794,-82.0509834178,-206.089,-79.889,0.01,98.7673811885,1.00535,98.3320399958,0.0131907,1,0.1,77.5619,-82.0509834178,-82.0509834178,7322.42056794,100,112.58
1.88954e-07,0.00960443,0.00186634,1.21859,0.954526,100,1.00228,3833.4717222,-70.1198282681,-195.101,-69.8171,0.01,99.8132540769,0.99384,99.7728037718,0.0122615,1,0.1,59.4685,-70.1198282681,-70.1198282681,3833.4717222,100,98.69
5.03051e-07,0.0073023,0.00503384,1.06862,0.730471,100,1.00435,94.3711145078,-61.3501711783,-87.5984,-61.2411,0.01,99.5044441173,1.00033,99.566889311,0.0106827,1,0.1,9.67002,-61.3501711783,-61.3501711783,94.3711145078,100,89.8
3.46598e-08,0.00961118,0.000345817,1.03995,0.960034,100,1.00048,1356.38496425,-64.066313805,-189.175,-64.0038,0.01,99.9656798231,0.998873,99.9517078076,0.0104112,1,0.1,36.1043,-64.066313805,-64.066313805,1356.38496425,100,92.1
4.51542e-07,0.00790655,0.00461002,1.12581,0.798895,100,1.00715,5024.29832806,-74.7523952904,-199.476,-73.8867,0.01,99.5549720948,1.01042,99.2903997001,0.011142,1,0.1,67.5412,-74.7523952904,-74.7523952904,5024.29832806,100,104.34
1.60691e-06,0.00554616,0.0157265,1.30204,0.548671,100,1.01533,2584.92110354,-68.2653294414,-192.513,-66.4145,0.01,98.4340674276,0.98928,98.4903815052,0.0131615,1,0.1,39.3739,-68.2653294414,-68.2653294414,2584.92110354,100,97.07
1.10021e-06,0.0051216,0.0110287,1.11828,0.512779,100,1.01158,3846.75140737,-71.0884909807,-195.552,-69.6871,0.01,98.9225432263,1.00121,98.8548376909,0.0111693,1,0.1,55.2127,-71.0884909807,-71.0884909807,3846.75140737,100,100.11
3.075e-06,0.00448772,0.0293253,1.29441,0.438253,100,1.02328,4967.24568963,-76.2581956795,-200.027,-73.4255,0.01,97.0457119501,0.976559,97.7253703725,0.0132548,1,0.1,57.445,-76.2581956795,-76.2581956795,4967.24568963,100,107.17
7.3271e-07,0.00840168,0.0074594,1.24342,0.847718,100,1.00838,4992.33421589,-75.1888171047,-199.796,-74.1301,0.01,99.2798412087,1.00899,99.1687124347,0.0123234,1,0.1,65.8741,-75.1888171047,-75.1888171047,4992.33421589,100,105.59
8.03317e-08,0.00886044,0.000798304,1.1007,0.883274,100,1.00083,1379.94291545,-64.3854095995,-189.472,-64.2806,0.01,99.9205294651,0.996875,99.9172062277,0.0110415,1,0.1,36.7991,-64.3854095995,-64.3854095995,1379.94291545,100,92.6
1.68071e-06,0.00576563,0.0163534,1.2332,0.568728,100,1.01011,3830.7464218,-71.5318675482,-195.845,-70.0742,0.01,98.3633052702,0.98641,98.9991753027,0.0125019,1,0.1,54.9711,-71.5318675482,-71.5318675482,3830.7464218,100,100.3
3.82902e-07,0.00815301,0.00378443,1.1566,0.81054,100,1.00381,3798.44399221,-72.3201832673,-197.182,-71.8141,0.01,99.6223736996,0.99416,99.6205004795,0.011634,1,0.1,58.686,-72.3201832673,-72.3201832673,3798.44399221,100,102.1
7.83445e-08,0.00938264,0.000788883,1.12152,0.941515,100,1.00093,2595.03416289,-69.1852395843,-194.256,-69.0696,0.01,99.9224787411,1.00346,99.9070079424,0.0111764,1,0.1,49.6798,-69.1852395843,-69.1852395843,2595.03416289,100,99.03
1.02393e-07,0.00924376,0.00102171,1.11668,0.923373,100,1.00106,1345.42185051,-63.5259481788,-188.6,-63.392,0.01,99.8987058636,0.998915,99.8937425774,0.0111789,1,0.1,35.4326,-63.5259481788,-63.5259481788,1345.42185051,100,91.45
6.11708e-07,0.00793565,0.00621257,1.28776,0.799735,100,1.00382,78.22885782,-60.111363689,-85.7199,-60.013,0.01,99.3980652137,1.00778,99.6192109586,0.0127782,1,0.1,8.7894,-60.111363689,-60.111363689,78.22885782,100,87.58
1.85749e-07,0.00893051,0.00186861,1.1328,0.89572,100,1.0024,84.6361558029,-60.6443761764,-85.884,-60.5841,0.01,99.8164457969,1.00299,99.7605468499,0.0112943,1,0.1,9.08769,-60.6443761764,-60.6443761764,84.6361558029,100,88.18
8.72547e-07,0.00678028,0.00862011,1.10932,0.673922,100,1.00954,1366.6382845,-62.0145982221,-186.469,-60.7599,0.01,99.1435550715,0.993944,99.054948722,0.0111608,1,0.1,25.9002,-62.0145982221,-62.0145982221,1366.6382845,100,88.96
1.70301e-07,0.0086991,0.00171487,1.07935,0.872933,100,1.00258,3809.09999273,-71.1335337977,-196.107,-70.8034,0.01,99.8316701233,1.00348,99.7427423033,0.0107561,1,0.1,60.0152,-71.1335337977,-71.1335337977,3809.09999273,100,100.55
1.16121e-07,0.00969096,0.00116539,1.12466,0.97084,100,1.00095,1335.80909041,-62.2372165403,-187.314,-62.1148,0.01,99.8851744066,1.0018,99.9051755657,0.0112264,1,0.1,35.3119,-62.2372165403,-62.2372165403,1335.80909041,100,89.4
5.69399e-06,0.00248935,0.0538132,1.22821,0.242004,100,1.05048,8431.6935994,-85.5033040527,-206.513,-78.2521,0.01,94.6637649778,0.972156,95.1947714305,0.0126339,1,0.1,73.5319,-85.5033040527,-85.5033040527,8431.6935994,100,116.78
1.6154e-06,0.00439183,0.0161235,1.16182,0.438768,100,1.01077,3806.04247803,-71.668407454,-196.085,-70.2704,0.01,98.4259266265,0.999056,98.9342692645,0.0116292,1,0.1,55.235,-71.668407454,-71.668407454,3806.04247803,100,101.04
4.54966e-07,0.00921933,0.0046031,1.28331,0.927332,100,1.0035,4999.03801979,-74.8405192569,-199.758,-74.3963,0.01,99.5516219919,1.00586,99.6508789442,0.0127584,1,0.1,68.0642,-74.8405192569,-74.8405192569,4999.03801979,100,104.51
1.117e-06,0.00726235,0.0113027,1.62263,0.730534,100,1.01136,9526.74329266,-89.2377710733,-213.57,-87.7188,0.01,98.9062803321,1.00592,98.8769649754,0.0161308,1,0.1,92.8442,-89.2377710733,-89.2377710733,9526.74329266,100,121.44
5.17014e-07,0.00894725,0.00525786,1.20833,0.902284,100,1.00438,2593.13793043,-67.0457557829,-191.897,-66.4806,0.01,99.4907539111,1.00845,99.5643603465,0.0119821,1,0.1,47.1555,-67.0457557829,-67.0457557829,2593.13793043,100,95.74
2.69945e-07,0.00801748,0.0026634,1.10669,0.796378,100,1.00416,4972.08906208,-75.8444588013,-200.704,-75.3176,0.01,99.7334710729,0.993302,99.5855177917,0.0111415,1,0.1,68.0367,-75.8444588013,-75.8444588013,4972.08906208,100,106.46
1.03985e-06,0.00546176,0.0105663,1.09802,0.550563,100,1.01084,2621.01381112,-68.1911947167,-192.534,-66.7174,0.01,98.9810036369,1.00803,98.9276305083,0.0108927,1,0.1,42.3867,-68.1911947167,-68.1911947167,2621.01381112,100,96.47
6.71719e-07,0.00913963,0.00684392,1.27393,0.922544,100,1.0062,5020.12539605,-74.8367170787,-199.535,-74.0059,0.01,99.3393850382,1.00939,99.3841072541,0.0126208,1,0.1,66.8036,-74.8367170787,-74.8367170787,5020.12539605,100,105.01
1.19297e-06,0.00525992,0.0121217,1.19598,0.530207,100,1.01383,6215.58559078,-77.2944231309,-201.274,-75.2687,0.01,98.8327491029,1.00801,98.6355928277,0.0118647,1,0.1,70.6113,-77.2944231309,-77.2944231309,6215.58559078,100,107.06
9.77036e-07,0.00554992,0.00972009,1.16219,0.553563,100,1.00752,5008.07426092,-74.8356867266,-199.469,-73.8576,0.01,99.0419781182,0.997424,99.2533113985,0.0116519,1,0.1,66.8584,-74.8356867266,-74.8356867266,5008.07426092,100,104.33
3.134e-07,0.0090307,0.00312424,1.23356,0.901663,100,1.00393,3813.69086377,-70.9990558393,-195.867,-70.4822,0.01,99.6907042356,0.998442,99.6085175021,0.0123549,1,0.1,58.537,-70.9990558393,-70.9990558393,3813.69086377,100,100.44
3.23864e-07,0.00865396,0.00324965,1.24374,0.866866,100,1.0037,1343.47021096,-63.9746726373,-188.885,-63.515,0.01,99.6804122153,1.0017,99.6318473373,0.0124163,1,0.1,32.9205,-63.9746726373,-63.9746726373,1343.47021096,100,92.11
8.00037e-08,0.00971196,0.000799621,1.10546,0.970944,100,1.00069,1364.97113368,-63.6576824979,-188.761,-63.5787,0.01,99.9208866749,0.99974,99.930870671,0.0110575,1,0.1,35.9534,-63.6576824979,-63.6576824979,1364.97113368,100,91.31
7.63624e-07,0.00670593,0.00764815,1.19261,0.671115,100,1.00654,1357.68756126,-65.3848330216,-190.075,-64.5255,0.01,99.2496646809,1.00078,99.3501022445,0.0119168,1,0.1,27.9844,-65.3848330216,-65.3848330216,1357.68756126,100,93.75
2.2276e-06,0.00390921,0.0226542,1.16164,0.394226,100,1.02064,3847.93478629,-70.7011080772,-194.558,-68.131,0.01,97.8422571168,1.00845,97.977348877,0.011519,1,0.1,49.5634,-70.7011080772,-70.7011080772,3847.93478629,100,99.47
1.11368e-07,0.00970562,0.00110427,1.20678,0.966455,100,1.00121,2605.00393868,-67.8110651658,-192.876,-67.6576,0.01,99.8898604999,0.995768,99.8795531321,0.0121191,1,0.1,49.8323,-67.8110651658,-67.8110651658,2605.00393868,100,96.35
1.11701e-06,0.00722383,0.0113215,1.23192,0.727264,100,1.01341,90.7840519725,-60.3452395311,-85.8199,-60.0075,0.01,98.9062280433,1.00676,98.6765386243,0.0122366,1,0.1,9.28236,-60.3452395311,-60.3452395311,90.7840519725,100,87.7
4.53121e-07,0.00674978,0.00457044,1.19479,0.677894,100,1.00439,3838.61823802,-70.6420206095,-195.537,-70.1235,0.01,99.5533717656,1.00432,99.563367704,0.0118965,1,0.1,58.707,-70.6420206095,-70.6420206095,3838.61823802,100,99.67
3.31913e-07,0.00845999,0.00333027,1.22108,0.847418,100,1.00317,1373.47778507,-65.7680022761,-190.7,-65.3619,0.01,99.6724465004,1.00168,99.6837279297,0.0121903,1,0.1,33.6498,-65.7680022761,-65.7680022761,1373.47778507,100,94.75
5.60694e-07,0.00767336,0.00569689,1.15548,0.773466,100,1.00665,2572.10302252,-69.0745473941,-193.788,-68.2309,0.01,99.4479706511,1.00799,99.339501773,0.0114632,1,0.1,44.722,-69.0745473941,-69.0745473941,2572.10302252,100,98.6
3.035e-08,0.00977218,0.000303147,1.05179,0.976648,100,1.00038,1354.01257292,-65.3040603317,-190.422,-65.2576,0.01,99.9699447119,0.999418,99.9621653706,0.0105241,1,0.1,36.0304,-65.3040603317,-65.3040603317,1354.01257292,100,93.78
9.67534e-07,0.00716804,0.00956489,1.22899,0.712701,100,1.00866,4990.03676277,-75.5079379119,-200.07,-74.3867,0.01,99.0512237647,0.994276,99.1417438629,0.0123607,1,0.1,65.4323,-75.5079379119,-75.5079379119,4990.03676277,100,105.17
3.65773e-07,0.00911055,0.00365946,1.25822,0.91127,100,1.00317,2586.20947741,-68.1254622349,-193.061,-67.721,0.01,99.639183671,1.00024,99.6840596088,0.0125792,1,0.1,48.01,-68.1254622349,-68.1254622349,2586.20947741,100,97.15
1.99614e-06,0.00432044,0.0190317,1.17496,0.421864,100,1.01505,6151.92968479,-79.4121852177,-203.345,-77.2648,0.01,98.0621061847,0.976437,98.517459627,0.0120332,1,0.1,71.2647,-79.4121852177,-79.4121852177,6151.92968479,100,110.1
4.85912e-07,0.00758455,0.00485382,1.11856,0.758042,100,1.00614,3825.26236529,-71.8110336435,-196.545,-71.019,0.01,99.5212545639,0.999455,99.3892765464,0.0111917,1,0.1,57.4118,-71.8110336435,-71.8110336435,3825.26236529,100,101.33
1.28625e-06,0.00706025,0.0129673,1.56914,0.708896,100,1.00684,3815.8594225,-71.4129167318,-196.103,-70.5352,0.01,98.7426233549,1.00407,99.3202126018,0.0156279,1,0.1,57.2439,-71.4129167318,-71.4129167318,3815.8594225,100,100.85
1.02864e-06,0.00899312,0.0103749,1.48388,0.903173,100,1.0092,5035.46689774,-73.7370306054,-198.219,-72.5018,0.01,98.9919170116,1.00429,99.0879560397,0.0147753,1,0.1,65.2453,-73.7370306054,-73.7370306054,5035.46689774,100,102.93
1.41945e-06,0.00446179,0.0140295,1.11445,0.443578,100,1.01052,1371.49394162,-63.165306747,-187.533,-61.7335,0.01,98.6142233424,0.994171,98.958731844,0.0112098,1,0.1,24.3523,-63.165306747,-63.165306747,1371.49394162,100,90.31
1.4185e-06,0.00523609,0.0138922,1.19101,0.518176,100,1.01442,2597.82599703,-66.8762329148,-190.881,-64.843,0.01,98.6151076482,0.989625,98.5782052899,0.012035,1,0.1,38.0422,-66.8762329148,-66.8762329148,2597.82599703,100,95.22
1.67191e-07,0.00931914,0.00169823,1.24202,0.93922,100,1.00128,1358.23635158,-65.2961042407,-190.354,-65.1315,0.01,99.8347579496,1.00784,99.87232318,0.0123236,1,0.1,35.1754,-65.2961042407,-65.2961042407,1358.23635158,100,93.94
3.58496e-07,0.00946838,0.00364428,1.29215,0.954639,100,1.00229,3824.11819593,-70.6899801649,-195.689,-70.4034,0.01,99.6463751319,1.00824,99.771320441,0.0128159,1,0.1,60.0917,-70.6899801649,-70.6899801649,3824.11819593,100,99.68
1.02168e-07,0.00910753,0.00102278,1.0465,0.911241,100,1.00129,95.6378994768,-61.742581948,-88.968,-61.7079,0.01,99.8989307762,1.00054,99.8713719484,0.0104594,1,0.1,9.70168,-61.742581948,-61.742581948,95.6378994768,100,90.02
2.29943e-06,0.008871,0.0239876,2.10305,0.906057,100,1.01016,5005.0351891,-75.0407358859,-199.518,-73.7405,0.01,97.7742163792,1.02137,98.9938829566,0.0205905,1,0.1,64.6304,-75.0407358859,-75.0407358859,5005.0351891,100,105.07
8.5477e-08,0.0094115,0.000852909,1.06569,0.940125,100,1.00079,2609.25683789,-66.7880106223,-191.881,-66.689,0.01,99.9154468619,0.998911,99.9215265492,0.0106685,1,0.1,50.0046,-66.7880106223,-66.7880106223,2609.25683789,100,95.12
5.0751e-07,0.00833137,0.00502422,1.23539,0.828951,100,1.00503,3800.86091822,-72.2042335291,-197.025,-71.5684,0.01,99.500104327,0.994975,99.4997381026,0.0124163,1,0.1,58.3661,-72.2042335291,-72.2042335291,3800.86091822,100,101.85
2.77768e-07,0.00862747,0.00274678,1.11282,0.857935,100,1.00226,1333.2438004,-66.0529432742,-191.045,-65.7697,0.01,99.7257666971,0.994422,99.7749754476,0.0111906,1,0.1,34.4953,-66.0529432742,-66.0529432742,1333.2438004,100,95.34
1.78846e-07,0.00842251,0.00180045,1.11817,0.84507,100,1.0022,9458.16891062,-90.2784903684,-215.292,-90.012,0.01,99.8232641808,1.00335,99.7807907828,0.0111444,1,0.1,95.924,-90.2784903684,-90.2784903684,9458.16891062,100,122.94
1.18627e-06,0.00710257,0.0121316,1.46109,0.718262,100,1.01098,7327.31417562,-81.4768372664,-205.856,-80.0285,0.01,98.839209932,1.01127,98.9141923796,0.014448,1,0.1,79.6669,-81.4768372664,-81.4768372664,7327.31417562,100,112.1
