ESSRenyi,BatchSize,Bound,AvgEpLen,VarJ,MaxNormIw,ESSClassic,VarDiscRet,eRenyi2,AvgVanillaIw,VarVanillaIw,MinVanillaIw,IterType,VarRet,EpsThisIter,VarNormIw,AvgDiscRet,Delta,MaxVanillaIw,AvgRet,MinNormIw,VanillaAvgRet,AvgNormIw,J
500.0,500,-110.023,26.84,4.93109,0.00333333,299.999969474,44.7353051074,1.0,1.0,,1.0,2,44.7353051074,100,5.43914e-20,-105.481727534,0.7,1.0,-105.481727534,0.00333333,-105.481727534,0.00333333,-105.675
500.0,500,-109.638,30.01,4.66276,0.0025,400.0,14.030893475,1.0,1.0,,1.0,2,14.030893475,100,5.4346e-20,-106.0878886,0.7,1.0,-106.0878886,0.0025,-106.0878886,0.0025,-105.778
491.025387825,500,-109.3,25.79,4.60701,0.00239684,491.685774659,6.9457689444,1.01828,1.00202,0.0170122,0.422159,1,6.9457689444,100,6.77747e-08,-106.277658639,0.7,1.20084,-106.277658639,0.000842614,-106.277658639,0.002,-105.816
500.0,500,-113.615,22.75,2.48966,0.01,100.0,6.26100183225,1.0,1.0,,1.0,2,6.26100183225,100,3.50449e-18,-106.223307566,0.7,1.0,-106.223307566,0.01,-106.223307566,0.01,-106.223
500.0,500,-111.249,27.2,3.10237,0.005,200.000000102,13.1006132878,1.0,1.0,,1.0,2,13.1006132878,100,2.1793e-19,-105.819700558,0.7,1.0,-105.819700558,0.005,-105.819700558,0.005,-106.021
500.0,500,-110.428,29.75,3.3277,0.00333333,299.999969474,14.1057327048,1.0,1.0,,1.0,2,14.1057327048,100,5.43914e-20,-105.922171176,0.7,1.0,-105.922171176,0.00333333,-105.922171176,0.00333333,-105.988
500.0,500,-109.69,28.11,3.76935,0.0025,400.0,23.6014031694,1.0,1.0,,1.0,2,23.6014031694,100,5.4346e-20,-105.415634155,0.7,1.0,-105.415634155,0.0025,-105.415634155,0.0025,-105.845
484.583191612,500,-109.208,31.7,4.90761,0.00379411,486.229823029,27.8097949624,1.03181,0.999821,0.0283669,0.640697,1,27.8097949624,100,1.13508e-07,-105.665988816,0.7,1.89671,-105.665988816,0.00128162,-105.665988816,0.002,-105.714
500.0,500,-112.56,29.73,4.74926,0.01,100.0,22.7832548384,1.0,1.0,,1.0,2,22.7832548384,100,3.50449e-18,-105.133649299,0.7,1.0,-105.133649299,0.01,-105.133649299,0.01,-105.134
500.0,500,-110.773,27.16,4.11726,0.005,200.000000102,11.1584285688,1.0,1.0,,1.0,2,11.1584285688,100,2.1793e-19,-105.910042339,0.7,1.0,-105.910042339,0.005,-105.910042339,0.005,-105.522
500.0,500,-109.81,26.22,4.64847,0.00333333,299.999969474,31.1861548697,1.0,1.0,,1.0,2,31.1861548697,100,5.43914e-20,-105.256473718,0.7,1.0,-105.256473718,0.00333333,-105.256473718,0.00333333,-105.433
500.0,500,-109.258,29.0,5.07419,0.0025,400.0,38.5409627076,1.0,1.0,,1.0,2,38.5409627076,100,5.4346e-20,-105.542943724,0.7,1.0,-105.542943724,0.0025,-105.542943724,0.0025,-105.461
491.59923197,500,-108.911,25.04,5.17455,0.00271763,491.567520506,12.8427614939,1.01709,1.00032,0.0172001,0.520739,1,12.8427614939,100,6.87565e-08,-105.85837456,0.7,1.35925,-105.85837456,0.00104115,-105.85837456,0.002,-105.486
500.0,500,-113.121,26.38,4.83423,0.01,100.0,23.6058879127,1.0,1.0,,1.0,2,23.6058879127,100,3.50449e-18,-105.659885625,0.7,1.0,-105.659885625,0.01,-105.659885625,0.01,-105.66
500.0,500,-111.006,25.21,4.79447,0.005,200.000000102,22.830037342,1.0,1.0,,1.0,2,22.830037342,100,2.1793e-19,-105.727876008,0.7,1.0,-105.727876008,0.005,-105.727876008,0.005,-105.694
500.0,500,-110.068,27.96,4.22009,0.00333333,299.999969474,7.52033079257,1.0,1.0,,1.0,2,7.52033079257,100,5.43914e-20,-105.806471153,0.7,1.0,-105.806471153,0.00333333,-105.806471153,0.00333333,-105.731
500.0,500,-109.629,23.74,3.96451,0.0025,400.0,9.29486171493,1.0,1.0,,1.0,2,9.29486171493,100,5.4346e-20,-106.297042572,0.7,1.0,-106.297042572,0.0025,-106.297042572,0.0025,-105.873
470.837682335,500,-109.043,32.41,5.98444,0.00556748,470.175182883,38.1001792186,1.06194,1.00094,0.0636803,0.52454,1,38.1001792186,100,2.54244e-07,-105.376491937,0.7,2.78635,-105.376491937,0.0010481,-105.376491937,0.002,-105.569
500.0,500,-112.712,28.43,6.06421,0.01,100.0,37.1460927786,1.0,1.0,,1.0,2,37.1460927786,100,3.50449e-18,-105.267984749,0.7,1.0,-105.267984749,0.01,-105.267984749,0.01,-105.268
500.0,500,-110.61,26.38,5.53294,0.005,200.000000102,24.6955672095,1.0,1.0,,1.0,2,24.6955672095,100,2.1793e-19,-105.354119192,0.7,1.0,-105.354119192,0.005,-105.354119192,0.005,-105.311
500.0,500,-109.663,29.05,5.19887,0.00333333,299.999969474,20.0547489928,1.0,1.0,,1.0,2,20.0547489928,100,5.43914e-20,-105.385927244,0.7,1.0,-105.385927244,0.00333333,-105.385927244,0.00333333,-105.336
500.0,500,-109.167,28.2,4.912,0.0025,400.0,15.4966202265,1.0,1.0,,1.0,2,15.4966202265,100,5.4346e-20,-105.671484557,0.7,1.0,-105.671484557,0.0025,-105.671484557,0.0025,-105.42
298.534666872,500,-108.189,36.23,33.0455,0.0510152,184.860772352,78.7686669033,1.67485,1.10116,2.07124,0.182401,1,78.7686669033,100,6.83262e-06,-104.380330155,0.7,28.088,-104.380330155,0.000331287,-104.380330155,0.002,-103.835
500.0,500,-112.726,30.31,6.17722,0.01,100.0,38.5435398139,1.0,1.0,,1.0,2,38.5435398139,100,3.50449e-18,-105.18361512,0.7,1.0,-105.18361512,0.01,-105.18361512,0.01,-105.184
500.0,500,-111.012,29.49,5.36839,0.005,200.000000102,19.2205786711,1.0,1.0,,1.0,2,19.2205786711,100,2.1793e-19,-106.135245232,0.7,1.0,-106.135245232,0.005,-106.135245232,0.005,-105.659
500.0,500,-109.979,30.29,4.99155,0.00333333,299.999969474,17.2623591193,1.0,1.0,,1.0,2,17.2623591193,100,5.43914e-20,-105.496315773,0.7,1.0,-105.496315773,0.00333333,-105.496315773,0.00333333,-105.605
500.0,500,-109.459,27.43,4.59247,0.0025,400.0,9.6616767307,1.0,1.0,,1.0,2,9.6616767307,100,5.4346e-20,-105.866905467,0.7,1.0,-105.866905467,0.0025,-105.866905467,0.0025,-105.671
486.454714279,500,-108.994,24.32,4.89988,0.00352833,486.79496732,16.9675997967,1.02784,1.00244,0.0273135,0.376492,1,16.9675997967,100,1.08724e-07,-105.53901085,0.7,1.76846,-105.53901085,0.000751154,-105.53901085,0.002,-105.558
500.0,500,-113.23,31.0,4.36552,0.01,100.0,19.2502447631,1.0,1.0,,1.0,2,19.2502447631,100,3.50449e-18,-105.682272206,0.7,1.0,-105.682272206,0.01,-105.682272206,0.01,-105.682
500.0,500,-110.818,31.59,5.02352,0.005,200.000000102,31.6303629442,1.0,1.0,,1.0,2,31.6303629442,100,2.1793e-19,-105.235640101,0.7,1.0,-105.235640101,0.005,-105.235640101,0.005,-105.459
