J,AvgNormIw,ESSClassic,MaxVanillaIw,VanillaAvgRet,AvgEpLen,AvgVanillaIw,VarNormIw,Delta,BatchSize,MaxNormIw,AvgDiscRet,MinNormIw,ESSRenyi,AvgRet,IterType,EpsThisIter,VarVanillaIw,VarRet,VarJ,MinVanillaIw,VarDiscRet,eRenyi2,Bound
-83.7025,0.01,98.7385295195,1.29824,-87.0810819849,119.55,1.02026,1.29052e-06,0.1,100,0.0127246,-87.0810819849,0.0055515,97.5499843475,-87.0810819849,1,100,0.0134334,8374.69796346,81.3084,0.566398,8374.69796346,1.02512,-210.407
-74.3664,0.01,99.3895263708,1.28586,-75.1449426448,106.25,1.00648,6.20417e-07,0.1,100,0.0127758,-75.1449426448,0.00654189,99.3248813054,-75.1449426448,1,100,0.00628482,3775.72229632,57.4074,0.658427,3775.72229632,1.0068,-199.932
-72.7422,0.01,99.2847842995,1.37453,-73.335472936,103.37,1.01439,7.27656e-07,0.1,100,0.0135503,-73.335472936,0.00775089,99.5175386356,-73.335472936,1,100,0.00748742,3811.33651639,59.219,0.786239,3811.33651639,1.00485,-198.18
-68.7081,0.01,99.3077331328,1.11267,-69.9879100926,99.43,0.994856,7.04172e-07,0.1,100,0.0111842,-69.9879100926,0.00641294,99.0003904024,-69.9879100926,1,100,0.00696947,2600.1210958,42.7319,0.637996,2600.1210958,1.0101,-194.481
-66.5352,0.01,99.3146107434,1.14761,-67.894680113,98.29,1.01616,6.97096e-07,0.1,100,0.0112936,-67.894680113,0.00622853,99.0374302004,-67.894680113,1,100,0.00719808,1364.36057425,24.5392,0.632918,1364.36057425,1.00972,-192.271
-81.1374,0.01,98.8263978826,1.28251,-82.4883521496,114.73,0.990497,1.19954e-06,0.1,100,0.0129481,-82.4883521496,0.007778,98.9573309882,-82.4883521496,1,100,0.0117685,6068.42483024,72.2305,0.770409,6068.42483024,1.01054,-206.937
-89.7271,0.01,98.7655100856,1.36785,-91.5342180228,124.6,1.00469,1.26256e-06,0.1,100,0.0136147,-91.5342180228,0.00895742,98.7078423156,-91.5342180228,1,100,0.0127443,9436.06536133,91.4973,0.899944,9436.06536133,1.01309,-215.686
-71.2793,0.01,99.7991766321,1.1579,-71.5396449046,101.98,1.00245,2.0323e-07,0.1,100,0.0115507,-71.5396449046,0.00925205,99.7963649774,-71.5396449046,1,100,0.00204225,2569.09985055,48.4141,0.927467,2569.09985055,1.00204,-196.549
-76.6593,0.01,97.4145249072,1.16415,-78.9865341814,110.75,0.960819,2.68093e-06,0.1,100,0.0121162,-78.9865341814,0.00531883,98.003103674,-78.9865341814,1,100,0.0247496,4932.00754642,58.2634,0.511043,4932.00754642,1.02038,-203.069
-72.989,0.01,99.6689692684,1.23392,-73.4173191606,103.9,0.996083,3.35491e-07,0.1,100,0.0123877,-73.4173191606,0.00900218,99.6627537099,-73.4173191606,1,100,0.00332868,3808.16080637,59.2993,0.896692,3808.16080637,1.00338,-198.342
-72.1557,0.01,97.5080092971,1.16155,-74.6586520511,105.53,0.992299,2.58147e-06,0.1,100,0.0117057,-74.6586520511,0.00358957,98.117699019,-74.6586520511,1,100,0.0254187,3759.99432465,48.3802,0.356192,3759.99432465,1.01918,-198.493
-82.7888,0.01,98.7661922417,1.29584,-83.8141946825,115.65,0.987906,1.26182e-06,0.1,100,0.0131171,-83.8141946825,0.00653235,99.1167339882,-83.8141946825,1,100,0.0123148,7248.23996354,81.0739,0.645335,7248.23996354,1.00891,-208.488
-80.1686,0.01,99.2091431512,1.50591,-81.101922392,112.3,1.00877,8.05209e-07,0.1,100,0.0149281,-81.101922392,0.00789483,99.2890129425,-81.101922392,1,100,0.008194,6125.76478597,74.6921,0.796409,6125.76478597,1.00716,-205.743
-71.9285,0.01,99.7188805551,1.2663,-72.1884955783,101.47,0.99895,2.84732e-07,0.1,100,0.0126763,-72.1884955783,0.00844245,99.8025152742,-72.1884955783,1,100,0.00284135,3842.11365378,59.8308,0.843358,3842.11365378,1.00198,-197.194
-73.4249,0.01,99.7891040097,1.18996,-73.7650088394,104.56,1.00284,2.13506e-07,0.1,100,0.0118659,-73.7650088394,0.00890758,99.7394928588,-73.7650088394,1,100,0.00214721,3788.04444897,59.5907,0.893288,3788.04444897,1.00261,-198.73
-66.7751,0.01,99.6859276692,1.11983,-67.2023007134,96.99,1.00027,3.18199e-07,0.1,100,0.0111952,-67.2023007134,0.00825046,99.6596160342,-67.2023007134,1,100,0.00318372,1350.38129981,32.613,0.825269,1350.38129981,1.00342,-191.951
-90.2847,0.01,99.1263455863,1.25202,-92.0411205773,125.34,0.989763,8.90255e-07,0.1,100,0.0126497,-92.0411205773,0.00906956,98.7241406338,-92.0411205773,1,100,0.00872122,9393.00610069,91.2944,0.897672,9393.00610069,1.01292,-216.233
-76.3616,0.01,99.5562479786,1.28501,-77.0743414778,108.03,1.00502,4.50213e-07,0.1,100,0.0127858,-77.0743414778,0.00928928,99.4700768312,-77.0743414778,1,100,0.00454749,4965.28459804,66.8057,0.933596,4965.28459804,1.00533,-201.838
-66.422,0.01,99.8041868084,1.04846,-66.6919061859,96.17,0.997904,1.98164e-07,0.1,100,0.0105066,-66.6919061859,0.00853515,99.7830814988,-66.6919061859,1,100,0.00197334,1349.28542224,34.3402,0.851726,1349.28542224,1.00217,-191.692
-74.5266,0.01,98.7070583828,1.2811,-76.5185913439,106.97,1.00621,1.32311e-06,0.1,100,0.012732,-76.5185913439,0.00569653,98.5565241441,-76.5185913439,1,100,0.0133958,4990.43970414,62.9765,0.57319,4990.43970414,1.01465,-200.578
-66.0834,0.01,99.9478638177,1.07942,-66.1564930724,95.52,0.999376,5.26509e-08,0.1,100,0.010801,-66.1564930724,0.00966392,99.9431575769,-66.1564930724,1,100,0.000525852,1349.29188612,35.8449,0.965789,1349.29188612,1.00057,-191.26
-77.6077,0.01,99.5840896804,1.19307,-78.1725442821,109.3,1.00328,4.21864e-07,0.1,100,0.0118917,-78.1725442821,0.0082503,99.5603662625,-78.1725442821,1,100,0.00424633,4940.99162296,68.0741,0.827733,4940.99162296,1.00442,-203.027
-89.2249,0.01,98.602067238,1.11349,-91.9740508367,124.71,1.01635,1.43208e-06,0.1,100,0.0109558,-91.9740508367,0.00507769,98.1839854191,-91.9740508367,1,100,0.0147928,9379.77341097,91.0415,0.516069,9379.77341097,1.0185,-215.52
-69.6645,0.01,99.8389776373,1.08688,-69.9111678816,99.25,0.995029,1.62886e-07,0.1,100,0.0109231,-69.9111678816,0.00900239,99.8061013182,-69.9111678816,1,100,0.00161271,2613.39774099,49.5174,0.895763,2613.39774099,1.00194,-194.928
-85.4514,0.01,99.3314331834,1.2707,-86.8232273914,118.9,0.989483,6.79872e-07,0.1,100,0.0128421,-86.8232273914,0.00862328,98.9672312196,-86.8232273914,1,100,0.00665647,8388.38108773,86.4248,0.853258,8388.38108773,1.01044,-211.244
-73.2456,0.01,99.6396168702,1.1679,-73.6750973773,103.8,1.00239,3.65352e-07,0.1,100,0.0116511,-73.6750973773,0.0081059,99.6755551061,-73.6750973773,1,100,0.00367102,3789.31868324,59.0645,0.812529,3789.31868324,1.00326,-198.59
-67.9115,0.01,98.0263412725,1.15898,-70.575227364,100.45,0.981557,2.03376e-06,0.1,100,0.0118076,-70.575227364,0.00539561,98.079772782,-70.575227364,1,100,0.0195943,2577.97265602,34.4588,0.52961,2577.97265602,1.01958,-194.269
-90.9123,0.01,99.2577994789,1.24319,-91.998057057,125.12,1.01152,7.55307e-07,0.1,100,0.0122903,-91.998057057,0.00799639,99.1582326811,-91.998057057,1,100,0.00772809,9389.92111703,93.1646,0.808851,9389.92111703,1.00849,-216.585
-78.8501,0.01,99.5023444168,1.37095,-79.5853299408,111.32,1.00466,5.05177e-07,0.1,100,0.0136459,-79.5853299408,0.00930213,99.4680245574,-79.5853299408,1,100,0.00509892,4951.70934453,66.619,0.934544,4951.70934453,1.00535,-204.326
-65.1683,0.01,99.5053569061,1.12107,-65.6098343326,94.57,0.992472,5.02122e-07,0.1,100,0.0112957,-65.6098343326,0.00738307,99.6373027947,-65.6098343326,1,100,0.0049459,1349.92545709,33.4035,0.732749,1349.92545709,1.00364,-190.535
-80.9291,0.01,99.1963083323,1.43641,-81.9375924392,113.83,0.998384,8.1836e-07,0.1,100,0.0143874,-81.9375924392,0.00922368,99.2399137948,-81.9375924392,1,100,0.00815718,6089.06146206,73.9733,0.920878,6089.06146206,1.00766,-206.548
-73.9954,0.01,99.73267402,1.13338,-74.4545706727,105.13,0.995518,2.70741e-07,0.1,100,0.0113849,-74.4545706727,0.00847292,99.63590633,-74.4545706727,1,100,0.00268319,3793.83029655,59.1978,0.843495,3793.83029655,1.00365,-199.365
-72.0479,0.01,99.4977009916,1.26442,-72.7586825576,102.79,0.990264,5.09905e-07,0.1,100,0.0127685,-72.7586825576,0.00935052,99.4589082959,-72.7586825576,1,100,0.00500025,3791.97809502,57.8002,0.925949,3791.97809502,1.00544,-197.531
-86.5595,0.01,99.1506295579,1.30104,-87.9440095039,120.76,0.996792,8.65332e-07,0.1,100,0.0130523,-87.9440095039,0.00783677,98.8939953957,-87.9440095039,1,100,0.00859789,8324.00119174,86.5051,0.781163,8324.00119174,1.01118,-212.4
-75.2488,0.01,99.0581761368,1.33029,-76.1670739943,107.24,1.00253,9.60395e-07,0.1,100,0.0132693,-76.1670739943,0.00867212,99.2872031646,-76.1670739943,1,100,0.00965266,3760.96633205,56.9913,0.869408,3760.96633205,1.00718,-200.839
-85.8816,0.01,99.1779742345,1.26147,-86.8898678483,118.61,0.990975,8.37215e-07,0.1,100,0.0127296,-86.8898678483,0.00814893,99.2047050938,-86.8898678483,1,100,0.00822172,8399.49897914,88.2939,0.807539,8399.49897914,1.00802,-211.525
-75.9342,0.01,98.7285911394,1.69982,-77.0346186088,107.66,1.00431,1.30078e-06,0.1,100,0.0169253,-77.0346186088,0.00854326,99.1801207692,-77.0346186088,1,100,0.0131202,4979.01276732,64.7199,0.858006,4979.01276732,1.00827,-201.592
-80.7515,0.01,99.3941424002,1.30822,-81.8551701206,113.41,0.995373,6.15698e-07,0.1,100,0.0131431,-81.8551701206,0.00904464,99.1865940849,-81.8551701206,1,100,0.00610013,6127.19914235,73.3667,0.900279,6127.19914235,1.0082,-206.405
-84.1294,0.01,98.4635745889,1.64807,-85.766533899,118.75,1.01494,1.57619e-06,0.1,100,0.0162381,-85.766533899,0.00902579,98.80397901,-85.766533899,1,100,0.0162364,7176.31916257,78.5281,0.916064,7176.31916257,1.0121,-210.026
-68.0969,0.01,99.8297022776,1.13414,-68.3036563267,98.15,1.00533,1.72324e-07,0.1,100,0.0112812,-68.3036563267,0.00956189,99.8365812186,-68.3036563267,1,100,0.00174167,1370.16366346,35.627,0.961289,1370.16366346,1.00164,-193.334
-94.1003,0.01,96.7748651972,1.9529,-97.7032440378,131.89,1.01335,3.36627e-06,0.1,100,0.0192717,-97.7032440378,0.00578707,97.2802582819,-97.7032440378,1,100,0.0345676,11546.4752666,98.6732,0.586434,11546.4752666,1.02796,-220.979
-75.9275,0.01,98.4941115245,1.15809,-77.7364970909,109.47,1.00024,1.54434e-06,0.1,100,0.0115782,-77.7364970909,0.0061552,98.5760622305,-77.7364970909,1,100,0.0154508,4947.31223122,61.9726,0.615667,4947.31223122,1.01445,-201.968
-76.5115,0.01,98.7371151364,1.12603,-77.6865636326,108.73,0.991997,1.29195e-06,0.1,100,0.0113511,-77.6865636326,0.00529745,98.9766546239,-77.6865636326,1,100,0.0127136,4949.16023999,64.2937,0.525506,4949.16023999,1.01034,-202.299
-69.5349,0.01,97.7314567051,1.16706,-71.964189222,101.82,0.99093,2.34463e-06,0.1,100,0.0117775,-71.964189222,0.00537065,98.2640571961,-71.964189222,1,100,0.023023,2567.27909538,35.4843,0.532194,2567.27909538,1.01767,-195.777
-75.6332,0.01,99.6609936537,1.18911,-76.1189288929,106.47,0.998495,3.4365e-07,0.1,100,0.0119091,-76.1189288929,0.00803852,99.610682032,-76.1189288929,1,100,0.00342616,4984.04461963,68.1142,0.802642,4984.04461963,1.00391,-201.02
-85.0199,0.01,97.7375485776,1.92547,-86.923627297,118.98,1.00952,2.33819e-06,0.1,100,0.0190732,-86.923627297,0.00869901,98.5478636177,-86.923627297,1,100,0.023829,8397.37048354,85.3654,0.878179,8397.37048354,1.01474,-211.08
-67.9559,0.01,99.8866669746,1.14472,-68.1243156907,97.86,0.995969,1.14605e-07,0.1,100,0.0114935,-68.1243156907,0.00962262,99.868827493,-68.1243156907,1,100,0.00113683,1367.73402806,35.8687,0.958384,1367.73402806,1.00131,-193.165
-68.3527,0.01,99.5604010107,1.29856,-68.8894566736,98.3,0.992531,4.46005e-07,0.1,100,0.0130834,-68.8894566736,0.00857329,99.5794060308,-68.8894566736,1,100,0.00439367,2606.75811763,48.0478,0.850926,2606.75811763,1.00422,-193.759
-84.6602,0.01,99.1972065206,1.30892,-85.5970731699,118.27,0.996958,8.17462e-07,0.1,100,0.0131292,-85.5970731699,0.00749919,99.2992852698,-85.5970731699,1,100,0.00812495,7191.91491782,81.4263,0.747638,7191.91491782,1.00706,-210.242
-72.64,0.01,98.3609366514,1.26498,-74.3612057498,105.09,0.986415,1.68323e-06,0.1,100,0.012824,-74.3612057498,0.00581974,98.7708233202,-74.3612057498,1,100,0.0163781,3796.25847187,53.0566,0.574068,3796.25847187,1.01244,-198.559
-76.3961,0.01,98.2122729128,1.13852,-78.3572843623,109.57,0.995612,1.83868e-06,0.1,100,0.0114354,-78.3572843623,0.00605125,98.4802642855,-78.3572843623,1,100,0.0182258,4960.25292533,63.6512,0.602469,4960.25292533,1.01543,-202.501
-71.1968,0.01,98.0645213255,1.30054,-73.0833341254,102.94,0.977141,1.99359e-06,0.1,100,0.0133097,-73.0833341254,0.00601037,98.5287880416,-73.0833341254,1,100,0.0190349,3809.55879642,53.0401,0.587299,3809.55879642,1.01493,-197.269
-71.3672,0.01,99.6838010788,1.26764,-71.7389419143,102.72,1.0018,3.20406e-07,0.1,100,0.0126536,-71.7389419143,0.00920458,99.7159466432,-71.7389419143,1,100,0.00321559,2572.8510964,48.2304,0.922111,2572.8510964,1.00285,-196.688
-77.9014,0.01,97.1301691855,1.43464,-80.9185625604,112.12,0.997581,2.98444e-06,0.1,100,0.0143812,-80.9185625604,0.00570404,97.5600588202,-80.9185625604,1,100,0.0297002,6163.91273841,65.9725,0.569024,6163.91273841,1.02501,-204.598
-89.9772,0.01,99.057893494,1.46073,-90.854128544,125.25,1.0152,9.60676e-07,0.1,100,0.0143886,-90.854128544,0.00911507,99.3118993978,-90.854128544,1,100,0.00990102,8202.68859563,87.283,0.925362,8202.68859563,1.00693,-215.56
-81.5498,0.01,98.0976705628,1.446,-84.4541999461,117.16,0.995667,1.9588e-06,0.1,100,0.0145229,-84.4541999461,0.00693988,97.6841862069,-84.4541999461,1,100,0.0194187,7211.25462502,73.3296,0.690982,7211.25462502,1.02371,-208.167
-71.3776,0.01,99.8212603521,1.20116,-71.6518022966,101.77,0.997732,1.80896e-07,0.1,100,0.0120389,-71.6518022966,0.00946119,99.7857758953,-71.6518022966,1,100,0.00180076,2591.59188961,49.9145,0.943973,2591.59188961,1.00215,-196.467
-93.8769,0.01,98.8116576686,1.49785,-95.1466233368,129.22,1.0016,1.21476e-06,0.1,100,0.0149547,-95.1466233368,0.00863678,98.9738169044,-95.1466233368,1,100,0.0121864,10454.7080432,98.0162,0.865058,10454.7080432,1.01037,-219.667
-74.8725,0.01,99.2001982473,1.18049,-75.8106944238,106.53,0.995134,8.14386e-07,0.1,100,0.0118626,-75.8106944238,0.00572826,99.1948394042,-75.8106944238,1,100,0.0080648,3776.16467393,56.1955,0.570038,3776.16467393,1.00812,-200.52
-82.4999,0.01,99.4067093602,1.45621,-83.4707258905,115.09,0.990231,6.02846e-07,0.1,100,0.0147058,-83.4707258905,0.00933027,99.2857224862,-83.4707258905,1,100,0.00591125,7264.80055295,81.0565,0.923912,7264.80055295,1.00719,-208.092
-76.6541,0.01,98.6464258801,1.24433,-78.1502115649,109.64,0.994517,1.38601e-06,0.1,100,0.0125119,-78.1502115649,0.00611401,98.764857659,-78.1502115649,1,100,0.0137086,4958.63732188,63.5507,0.608048,4958.63732188,1.01251,-202.577
-81.3268,0.01,98.1951671254,1.39122,-84.422363863,115.93,1.01589,1.85658e-06,0.1,100,0.0136946,-84.422363863,0.00566787,97.7678654677,-84.422363863,1,100,0.0191606,7254.38078525,75.9515,0.575795,7254.38078525,1.02283,-207.888
-73.701,0.01,96.4016443385,1.2157,-77.5692683265,108.42,0.98831,3.77042e-06,0.1,100,0.0123008,-77.5692683265,0.00434955,97.015363122,-77.5692683265,1,100,0.0368278,4961.4720117,52.2909,0.429871,4961.4720117,1.03076,-200.751
-69.1811,0.01,99.2090815051,1.12782,-70.1710998346,99.92,1.00238,8.05287e-07,0.1,100,0.0112514,-70.1710998346,0.00690123,99.1990153662,-70.1710998346,1,100,0.00809118,2577.95239024,44.7089,0.691762,2577.95239024,1.00807,-194.825
-81.321,0.01,99.3927161408,1.09364,-82.2905935885,114.5,1.0021,6.17186e-07,0.1,100,0.0109135,-82.2905935885,0.00702065,99.2637525298,-82.2905935885,1,100,0.00619778,6062.41978419,73.9226,0.703537,6062.41978419,1.00742,-206.927
-75.502,0.01,97.7036204081,2.05166,-77.2775560299,107.95,1.02482,2.37406e-06,0.1,100,0.0200196,-77.2775560299,0.00862151,98.6992829172,-77.2775560299,1,100,0.0249338,4985.91958006,62.6484,0.883551,4985.91958006,1.01318,-201.465
-77.5447,0.01,99.4689432231,1.38954,-78.207207097,109.22,0.996757,5.39278e-07,0.1,100,0.0139406,-78.207207097,0.00824986,99.4882089281,-78.207207097,1,100,0.00535786,4942.42293889,67.0677,0.822311,4942.42293889,1.00514,-203.005
-73.745,0.01,99.4507815444,1.22431,-74.5483471154,104.91,0.995704,5.57819e-07,0.1,100,0.0122959,-74.5483471154,0.00731715,99.3511141725,-74.5483471154,1,100,0.00553036,3786.25027025,57.9126,0.728572,3786.25027025,1.00653,-199.296
-84.4497,0.01,99.6808280405,1.18358,-84.9787623434,117.0,0.989116,3.23433e-07,0.1,100,0.011966,-84.9787623434,0.00927021,99.5862980705,-84.9787623434,1,100,0.00316431,7196.64550331,82.6421,0.916931,7196.64550331,1.00415,-209.85
-79.9924,0.01,98.687067881,1.48542,-81.5245805186,112.86,1.00285,1.34383e-06,0.1,100,0.014812,-81.5245805186,0.00881067,98.8316257602,-81.5245805186,1,100,0.013515,6100.22379361,71.6095,0.883577,6100.22379361,1.01182,-205.873
-88.2841,0.01,98.7493381094,1.77234,-89.3144898137,121.67,1.00242,1.27933e-06,0.1,100,0.0176807,-89.3144898137,0.00894516,99.17150272,-89.3144898137,1,100,0.0128552,8273.45772139,87.4398,0.896677,8273.45772139,1.00835,-213.948
-84.3999,0.01,97.7115493005,1.25828,-86.9650872207,118.96,1.00903,2.36571e-06,0.1,100,0.0124702,-86.9650872207,0.00543909,97.7109707443,-86.9650872207,1,100,0.0240862,8386.82673045,83.4017,0.54882,8386.82673045,1.02343,-211.0
-77.7744,0.01,95.3079262085,1.54376,-83.7918298563,115.25,1.02299,4.97279e-06,0.1,100,0.0150907,-83.7918298563,0.00155141,95.4238003244,-83.7918298563,1,100,0.0520402,7300.5553739,65.3564,0.158707,7300.5553739,1.04796,-205.883
-79.4807,0.01,99.2022824638,1.33512,-80.3839629623,111.33,1.0073,8.12266e-07,0.1,100,0.0132543,-80.3839629623,0.00903613,99.3016949907,-80.3839629623,1,100,0.00824175,6110.9480613,74.6447,0.910213,6110.9480613,1.00703,-205.062
-81.837,0.01,99.6727282748,1.23348,-82.7299607967,114.6,1.00696,3.317e-07,0.1,100,0.0122496,-82.7299607967,0.00801885,99.2832782884,-82.7299607967,1,100,0.00336333,6070.24379449,74.3135,0.807466,6070.24379449,1.00722,-207.43
-84.2126,0.01,99.4486125516,1.35272,-85.041857574,117.19,0.996869,5.60063e-07,0.1,100,0.0135697,-85.041857574,0.00929935,99.376689847,-85.041857574,1,100,0.00556562,7191.50556429,80.9168,0.927024,7191.50556429,1.00627,-209.747
-72.2274,0.01,99.8292171174,1.06587,-72.4981964062,102.46,1.0025,1.72808e-07,0.1,100,0.0106321,-72.4981964062,0.00859753,99.7886959783,-72.4981964062,1,100,0.00173672,3811.01568347,60.1852,0.861899,3811.01568347,1.00212,-197.502
-75.5156,0.01,99.1510737868,1.50813,-76.4122326314,106.83,1.00999,8.6483e-07,0.1,100,0.0149321,-76.4122326314,0.00902817,99.3150740073,-76.4122326314,1,100,0.00882193,5002.9203419,66.9989,0.911835,5002.9203419,1.0069,-201.088
-71.1449,0.01,96.0412600538,1.27673,-76.4322545035,106.42,1.00892,4.16354e-06,0.1,100,0.0126544,-76.4322545035,0.00452596,96.1663718145,-76.4322545035,1,100,0.0423815,5001.07431113,50.3333,0.456634,5001.07431113,1.03986,-198.757
-71.3955,0.01,98.7417071898,1.12215,-73.0393060826,103.19,1.00698,1.2872e-06,0.1,100,0.0111438,-73.0393060826,0.00557498,98.7968224779,-73.0393060826,1,100,0.0130523,3802.73475219,54.2313,0.561387,3802.73475219,1.01218,-197.297
-83.8073,0.01,98.6413431729,1.1161,-85.226749367,117.66,0.994096,1.3913e-06,0.1,100,0.0112273,-85.226749367,0.00474045,98.8507372496,-85.226749367,1,100,0.0137491,7220.92224616,80.1602,0.471246,7220.92224616,1.01163,-209.686
