VarRet,EpsThisIter,VarNormIw,Delta,IterType,MaxNormIw,AvgEpLen,VarVanillaIw,ESSClassic,VarJ,Bound,VanillaAvgRet,AvgNormIw,VarDiscRet,AvgDiscRet,AvgRet,MinNormIw,MinVanillaIw,BatchSize,AvgVanillaIw,MaxVanillaIw,ESSRenyi,J,eRenyi2
2214.50505827,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,44.8195,-528.399,-491.061659049,0.005,2214.50505827,-491.061659049,-491.061659049,0.005,1.0,300,1.0,1.0,300.0,-493.284,1.0
1856.6495207,100,1.69229e-06,0.6,1,0.00897566,500.0,0.151343,260.462182417,50.5391,-523.222,-498.658773337,0.00333333,1856.6495207,-498.658773337,-498.658773337,0.00113091,0.338198,300,0.996832,2.68417,262.020168177,-491.184,1.14495
2102.44107787,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.6226,-539.792,-489.810647156,0.01,2102.44107787,-489.810647156,-489.810647156,0.01,1.0,300,1.0,1.0,300.0,-489.811,1.0
1743.39687485,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.6706,-527.761,-493.515602587,0.005,1743.39687485,-493.515602587,-493.515602587,0.005,1.0,300,1.0,1.0,300.0,-491.663,1.0
1935.59821019,100,4.60416e-07,0.6,1,0.00608636,500.0,0.0425455,288.101479635,44.4089,-523.841,-500.868521527,0.00333333,1935.59821019,-500.868521527,-500.868521527,0.00199032,0.605026,300,1.01328,1.85016,291.235481956,-493.927,1.03009
2737.20872031,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,52.0561,-547.357,-492.422319735,0.01,2737.20872031,-492.422319735,-492.422319735,0.01,1.0,300,1.0,1.0,300.0,-492.422,1.0
2275.06536579,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,49.8928,-528.401,-486.689282878,0.005,2275.06536579,-486.689282878,-486.689282878,0.005,1.0,300,1.0,1.0,300.0,-489.556,1.0
2395.02832656,100,7.91078e-07,0.6,1,0.0123847,500.0,0.0667186,280.122532418,51.1936,-519.96,-487.991461207,0.00333333,2395.02832656,-487.991461207,-487.991461207,0.00129123,0.374987,300,0.968039,3.59665,282.496806089,-487.275,1.06196
1742.06202192,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.5288,-549.291,-499.090871883,0.01,1742.06202192,-499.090871883,-499.090871883,0.01,1.0,300,1.0,1.0,300.0,-499.091,1.0
1697.13718512,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,41.6055,-529.239,-488.392936313,0.005,1697.13718512,-488.392936313,-488.392936313,0.005,1.0,300,1.0,1.0,300.0,-493.742,1.0
2175.21267128,100,1.64462e-06,0.6,1,0.0110225,500.0,0.148837,261.432707555,47.3078,-524.076,-500.409853758,0.00333333,2175.21267128,-500.409853758,-500.409853758,0.00111729,0.336115,300,1.00277,3.31592,263.74863571,-492.312,1.13745
1598.94270379,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.7863,-529.786,-482.647943813,0.01,1598.94270379,-482.647943813,-482.647943813,0.01,1.0,300,1.0,1.0,300.0,-482.648,1.0
2444.4632571,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.0902,-524.47,-493.897098156,0.005,2444.4632571,-493.897098156,-493.897098156,0.005,1.0,300,1.0,1.0,300.0,-488.272,1.0
1680.97307174,100,1.41217e-06,0.6,1,0.010158,500.0,0.118903,266.27108677,46.6759,-517.741,-492.591924179,0.00333333,1680.97307174,-492.591924179,-492.591924179,0.000192902,0.0559744,300,0.967234,2.94755,267.32569082,-486.432,1.12223
1548.18242454,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.1497,-543.137,-493.137870537,0.01,1548.18242454,-493.137870537,-493.137870537,0.01,1.0,300,1.0,1.0,300.0,-493.138,1.0
1546.18959463,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,39.3009,-524.909,-485.970089547,0.005,1546.18959463,-485.970089547,-485.970089547,0.005,1.0,300,1.0,1.0,300.0,-489.554,1.0
2559.83856618,100,4.7025e-07,0.6,1,0.0072667,500.0,0.0428781,287.857762265,42.3881,-521.888,-498.215567288,0.00333333,2559.83856618,-498.215567288,-498.215567288,0.0017436,0.526502,300,1.00654,2.19427,287.979907408,-491.178,1.04174
1900.20543145,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.3728,-546.664,-495.618586639,0.01,1900.20543145,-495.618586639,-495.618586639,0.01,1.0,300,1.0,1.0,300.0,-495.619,1.0
1775.33985226,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,43.5248,-523.052,-478.296838912,0.005,1775.33985226,-478.296838912,-478.296838912,0.005,1.0,300,1.0,1.0,300.0,-486.958,1.0
2409.14758621,100,1.78421e-06,0.6,1,0.00773659,500.0,0.16505,258.610854099,46.909,-516.614,-493.330032432,0.00333333,2409.14758621,-493.330032432,-493.330032432,0.000228072,0.0693676,300,1.01383,2.35306,255.418174319,-484.674,1.17454
1968.78926537,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.1486,-536.2,-486.789285238,0.01,1968.78926537,-486.789285238,-486.789285238,0.01,1.0,300,1.0,1.0,300.0,-486.789,1.0
2195.4009467,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.4967,-518.841,-480.897836224,0.005,2195.4009467,-480.897836224,-480.897836224,0.005,1.0,300,1.0,1.0,300.0,-483.844,1.0
1971.62941119,100,2.33075e-06,0.6,1,0.0119588,500.0,0.214916,248.125007017,49.4626,-512.612,-491.642391053,0.00333333,1971.62941119,-491.642391053,-491.642391053,0.000326291,0.0990814,300,1.0122,3.63139,253.018060263,-481.497,1.18569
2006.900586,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.5739,-551.631,-500.003542609,0.01,2006.900586,-500.003542609,-500.003542609,0.01,1.0,300,1.0,1.0,300.0,-500.004,1.0
1911.04238306,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,44.4976,-530.134,-487.251994193,0.005,1911.04238306,-487.251994193,-487.251994193,0.005,1.0,300,1.0,1.0,300.0,-493.628,1.0
2082.19874985,100,1.07281e-06,0.6,1,0.0104502,500.0,0.10213,273.66481884,46.8886,-524.178,-498.650096352,0.00333333,2082.19874985,-498.650096352,-498.650096352,0.00148952,0.459582,300,1.02848,3.22433,277.783224474,-493.202,1.07998
1908.15770534,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.4635,-549.09,-499.818345464,0.01,1908.15770534,-499.818345464,-499.818345464,0.01,1.0,300,1.0,1.0,300.0,-499.818,1.0
2571.63308365,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.5508,-528.544,-486.615404583,0.005,2571.63308365,-486.615404583,-486.615404583,0.005,1.0,300,1.0,1.0,300.0,-493.217,1.0
1666.55439048,100,5.40654e-07,0.6,1,0.00581541,500.0,0.0496508,286.123963632,47.4873,-520.75,-490.989225581,0.00333333,1666.55439048,-490.989225581,-490.989225581,0.000926406,0.28074,300,1.01014,1.76232,286.128416459,-491.215,1.04848
2235.47807985,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.0438,-544.031,-492.601498332,0.01,2235.47807985,-492.601498332,-492.601498332,0.01,1.0,300,1.0,1.0,300.0,-492.601,1.0
2194.74541896,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.8348,-529.703,-494.070877929,0.005,2194.74541896,-494.070877929,-494.070877929,0.005,1.0,300,1.0,1.0,300.0,-493.336,1.0
1892.90101919,100,2.26084e-06,0.6,1,0.00948185,500.0,0.185257,249.418760613,51.8496,-524.008,-502.13609327,0.00333333,1892.90101919,-502.13609327,-502.13609327,0.00046608,0.133418,300,0.954183,2.71422,250.3572336,-491.504,1.19829
2143.68634622,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.0679,-542.484,-491.119427828,0.01,2143.68634622,-491.119427828,-491.119427828,0.01,1.0,300,1.0,1.0,300.0,-491.119,1.0
2359.85377878,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,47.5318,-533.01,-502.077393858,0.005,2359.85377878,-502.077393858,-502.077393858,0.005,1.0,300,1.0,1.0,300.0,-496.598,1.0
1994.86636565,100,1.17548e-06,0.6,1,0.00790249,500.0,0.103379,271.38507925,49.8512,-522.371,-488.394361646,0.00333333,1994.86636565,-488.394361646,-488.394361646,0.00082025,0.243251,300,0.988523,2.34354,274.033007673,-491.264,1.09476
1995.07950344,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.4424,-540.437,-491.555010375,0.01,1995.07950344,-491.555010375,-491.555010375,0.01,1.0,300,1.0,1.0,300.0,-491.555,1.0
2272.05465852,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.9873,-528.867,-494.781356805,0.005,2272.05465852,-494.781356805,-494.781356805,0.005,1.0,300,1.0,1.0,300.0,-493.168,1.0
2152.57017849,100,2.19807e-06,0.6,1,0.0112508,500.0,0.211755,250.591629824,51.7231,-521.329,-495.6220519,0.00333333,2152.57017849,-495.6220519,-495.6220519,0.000403698,0.1253,300,1.03461,3.49206,254.474174877,-489.681,1.1789
2319.13407642,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.916,-536.671,-489.183943959,0.01,2319.13407642,-489.183943959,-489.183943959,0.01,1.0,300,1.0,1.0,300.0,-489.184,1.0
2080.01025498,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,46.7453,-527.859,-494.679382594,0.005,2080.01025498,-494.679382594,-494.679382594,0.005,1.0,300,1.0,1.0,300.0,-491.932,1.0
2021.14455827,100,3.96918e-06,0.6,1,0.00905059,500.0,0.357029,221.23306837,51.5664,-518.819,-491.918894545,0.00333333,2021.14455827,-491.918894545,-491.918894545,6.75765e-06,0.00202673,300,0.999724,2.71443,223.873680487,-484.861,1.34004
1878.73124956,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.1271,-541.024,-491.08124047,0.01,1878.73124956,-491.08124047,-491.08124047,0.01,1.0,300,1.0,1.0,300.0,-491.081,1.0
2380.71685192,100,2.1793e-19,0.6,2,0.005,500.0,,200.000000102,45.9204,-526.011,-490.074792479,0.005,2380.71685192,-490.074792479,-490.074792479,0.005,1.0,300,1.0,1.0,300.0,-490.578,1.0
1854.728212,100,2.1642e-05,0.6,1,0.0612251,500.0,2.40035,101.996230142,79.0792,-521.589,-498.890859971,0.00333333,1854.728212,-498.890859971,-498.890859971,0.000598756,0.199406,300,1.11011,20.39,219.504630947,-486.927,1.36671
3312.53214624,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,57.2661,-562.218,-495.011476067,0.01,3312.53214624,-495.011476067,-495.011476067,0.01,1.0,300,1.0,1.0,300.0,-495.011,1.0
