Bound,eRenyi2,MaxVanillaIw,ESSClassic,VarDiscRet,VarJ,IterType,Delta,AvgVanillaIw,VanillaAvgRet,AvgRet,MinNormIw,BatchSize,AvgNormIw,MinVanillaIw,EpsThisIter,VarRet,AvgEpLen,ESSRenyi,AvgDiscRet,VarNormIw,J,MaxNormIw,VarVanillaIw
-160.426,1.05896,2.35652,92.0201607816,10369.8629889,95.6388,1,0.3,1.0112,-98.3500826842,-98.3500826842,0.00544787,100,0.01,0.550891,100,10369.8629889,131.76,94.4320640488,-98.3500826842,8.75944e-06,-94.8552,0.0233041,0.0895683
-139.976,1.06186,1.35348,93.397981061,3739.59869668,40.0256,1,0.3,0.984103,-78.7285851122,-78.7285851122,0.00352116,100,0.01,0.346518,100,3739.59869668,110.29,94.1745032144,-78.7285851122,7.14011e-06,-74.3254,0.0137534,0.069149
-151.92,1.05211,1.55888,94.7123056846,7029.8609678,71.7123,1,0.3,0.992661,-89.9319449061,-89.9319449061,0.00508115,100,0.01,0.504386,100,7029.8609678,123.7,95.0470243589,-89.9319449061,5.63927e-06,-86.5632,0.0157041,0.055568
-155.121,1.01575,1.35987,98.8065628216,8225.56706681,87.5873,1,0.3,1.00112,-91.8259995383,-91.8259995383,0.00651919,100,0.01,0.652646,100,8225.56706681,125.17,98.4499019856,-91.8259995383,1.22006e-06,-90.9016,0.0135835,0.0122279
-165.751,1.05149,2.14077,95.3039187158,11163.8385373,99.5994,1,0.3,0.99598,-103.629840535,-103.629840535,0.00713113,100,0.01,0.710247,100,11163.8385373,138.97,95.1026911045,-103.629840535,4.97727e-06,-100.411,0.0214941,0.0493733
-146.773,1.02278,2.08745,96.9769944178,4938.5458555,63.7332,1,0.3,1.02128,-83.918305611,-83.918305611,0.00827429,100,0.01,0.845036,100,4938.5458555,116.06,97.7723095973,-83.918305611,3.14871e-06,-82.3314,0.0204396,0.0328414
-149.722,1.0702,1.52214,93.1824661974,7140.07512673,70.6381,1,0.3,1.02251,-88.4763851878,-88.4763851878,0.00304106,100,0.01,0.310951,100,7140.07512673,120.15,93.4401795062,-88.4763851878,7.39019e-06,-83.8045,0.0148864,0.0772663
-143.322,1.03361,1.38609,96.6936988206,4932.43018694,62.785,1,0.3,1.0166,-80.8831907547,-80.8831907547,0.00496639,100,0.01,0.504885,100,4932.43018694,112.28,96.748068091,-80.8831907547,3.4539e-06,-78.5414,0.0136345,0.0356954
-152.901,1.03205,1.59235,97.0225847568,8246.0421535,84.6663,1,0.3,1.01309,-89.9804966998,-89.9804966998,0.00507985,100,0.01,0.514632,100,8246.0421535,122.74,96.8946297607,-89.9804966998,3.09977e-06,-88.169,0.0157178,0.0318142
-135.831,1.007,1.38973,99.3146580961,1413.86730334,34.9494,1,0.3,1.00383,-72.3722951303,-72.3722951303,0.00891515,100,0.01,0.894931,100,1413.86730334,103.62,99.3046573444,-72.3722951303,6.97061e-07,-71.8996,0.0138443,0.00702413
-143.539,1.04371,3.3405,89.8217354647,4959.33377157,60.0117,1,0.3,1.04714,-81.3216050246,-81.3216050246,0.00631509,100,0.01,0.661277,100,4959.33377157,112.91,95.8123730404,-81.3216050246,1.14461e-05,-78.4421,0.0319013,0.125506
-141.162,1.01917,1.40264,98.3542842956,3778.27613986,54.6126,1,0.3,1.02094,-78.0671592419,-78.0671592419,0.00720593,100,0.01,0.73568,100,3778.27613986,109.45,98.118582708,-78.0671592419,1.69015e-06,-76.8357,0.0137387,0.0176167
-147.863,1.04345,1.76463,95.422342031,7209.22821423,75.8534,1,0.3,0.996177,-85.7248057386,-85.7248057386,0.00471971,100,0.01,0.470166,100,7209.22821423,117.2,95.8357757994,-85.7248057386,4.84571e-06,-82.7748,0.017714,0.0480873
-146.329,1.09783,1.49403,91.8167982379,5971.8374992,55.5411,1,0.3,1.01224,-85.3763454415,-85.3763454415,0.00313683,100,0.01,0.317522,100,5971.8374992,118.1,91.0890762274,-85.3763454415,9.00256e-06,-79.5665,0.0147597,0.0922429
-148.28,1.04037,1.50308,96.6621730366,6022.69447043,66.5061,1,0.3,1.01843,-86.0266534097,-86.0266534097,0.00530181,100,0.01,0.539951,100,6022.69447043,118.09,96.1197279922,-86.0266534097,3.48797e-06,-83.288,0.0147589,0.0361771
-144.466,1.01086,1.24707,99.3045120717,4899.25950164,65.9889,1,0.3,1.00166,-81.1578237915,-81.1578237915,0.0089191,100,0.01,0.893387,100,4899.25950164,112.86,98.9252155754,-81.1578237915,7.07407e-07,-80.4007,0.01245,0.00709751
-145.41,1.02405,1.24547,97.4368081069,4854.10546763,62.5883,1,0.3,0.980894,-82.4855124813,-82.4855124813,0.00498502,100,0.01,0.488977,100,4854.10546763,114.54,97.6518913502,-82.4855124813,2.65715e-06,-80.9298,0.0126973,0.0255659
-142.769,1.1138,1.52395,88.9898606294,6044.1866968,49.0927,1,0.3,0.985743,-83.45943896,-83.45943896,0.00248602,100,0.01,0.245058,100,6044.1866968,115.28,89.783029369,-83.45943896,1.24973e-05,-75.5223,0.0154599,0.121435
-144.752,1.07652,2.09421,90.2670888758,6031.29649142,61.6708,1,0.3,1.02911,-83.4554298016,-83.4554298016,0.00599958,100,0.01,0.617425,100,6031.29649142,115.29,92.8922224902,-83.4554298016,1.08912e-05,-78.6411,0.0203496,0.115346
-145.306,1.02961,3.12377,93.6000542428,4923.32120034,62.9728,1,0.3,1.02691,-82.5249083975,-82.5249083975,0.00855339,100,0.01,0.878354,100,4923.32120034,114.42,97.1237454167,-82.5249083975,6.90661e-06,-80.651,0.0304191,0.0728329
-153.641,1.22418,1.62487,82.7402793542,10288.4132323,74.5237,1,0.3,1.00696,-98.8249162193,-98.8249162193,8.73705e-05,100,0.01,0.00879786,100,10288.4132323,133.29,81.6870165035,-98.8249162193,2.10708e-05,-83.1333,0.0161364,0.213652
-140.268,1.02551,3.00654,94.3292548984,3750.28532755,54.9358,1,0.3,1.01428,-77.4168399529,-77.4168399529,0.00869572,100,0.01,0.881991,100,3750.28532755,108.75,97.5123029451,-77.4168399529,6.07238e-06,-75.741,0.0296421,0.0624707
-154.34,1.04043,1.70079,95.7175033092,8206.60533428,84.6138,1,0.3,0.985192,-91.9454515667,-91.9454515667,0.00569859,100,0.01,0.56142,100,8206.60533428,124.59,96.114430671,-91.9454515667,4.51927e-06,-89.3452,0.0172636,0.0438641
-162.886,1.1632,2.23998,88.6732480076,12387.4093602,94.0486,1,0.3,1.05968,-103.592052107,-103.592052107,0.00235105,100,0.01,0.249136,100,12387.4093602,137.89,85.9696225789,-103.592052107,1.29026e-05,-94.1636,0.0211383,0.144886
-144.513,1.03084,1.62693,96.725414511,4924.34251751,61.6761,1,0.3,1.0201,-81.8617987269,-81.8617987269,0.0065279,100,0.01,0.665909,100,4924.34251751,113.74,97.0087325816,-81.8617987269,3.41964e-06,-79.8191,0.0159487,0.0355847
-149.357,1.08079,1.52349,92.1228293162,7157.95524691,69.7963,1,0.3,0.972751,-87.9440054533,-87.9440054533,0.00169871,100,0.01,0.165243,100,7157.95524691,121.21,92.5249188673,-87.9440054533,8.63713e-06,-83.113,0.0156617,0.0817283
-158.292,1.05959,1.49562,93.4970385266,9162.81048221,85.4117,1,0.3,0.966963,-96.5867424127,-96.5867424127,0.00273148,100,0.01,0.264124,100,9162.81048221,131.39,94.3758946244,-96.5867424127,7.0255e-06,-92.7019,0.0154672,0.0656897
-145.677,1.08106,1.68255,91.7570922427,6040.11945621,63.4505,1,0.3,1.01182,-83.8561433448,-83.8561433448,0.00310167,100,0.01,0.313835,100,6040.11945621,115.98,92.5016667398,-83.8561433448,9.07413e-06,-79.4255,0.0166288,0.0928998
-133.16,1.01917,1.16638,98.426262454,1417.21407981,27.1736,1,0.3,0.994144,-70.1098178947,-70.1098178947,0.00664569,100,0.01,0.660677,100,1417.21407981,99.95,98.1191680172,-70.1098178947,1.61506e-06,-68.8338,0.0117326,0.015962
-151.106,1.03771,2.43513,94.6429964639,7118.92266056,77.3432,1,0.3,1.01441,-88.7790688023,-88.7790688023,0.00836127,100,0.01,0.848175,100,7118.92266056,122.1,96.3656648795,-88.7790688023,5.71741e-06,-86.1975,0.0240054,0.0588336
-134.476,1.00466,1.33891,99.4875613792,1455.59080972,36.2268,1,0.3,1.00112,-70.9113791613,-70.9113791613,0.00918972,100,0.01,0.92,100,1455.59080972,100.89,99.5365147824,-70.9113791613,5.20278e-07,-70.6129,0.0133741,0.00521442
-158.698,1.04208,1.49147,95.9489536647,9254.47014092,89.7201,1,0.3,0.994272,-96.5012238625,-96.5012238625,0.00302726,100,0.01,0.300992,100,9254.47014092,130.19,95.961852323,-96.5012238625,4.26471e-06,-93.6524,0.0150007,0.0421599
-146.354,1.01198,1.29474,99.0462160738,6043.3893567,73.7131,1,0.3,0.980278,-83.0455057035,-83.0455057035,0.0070106,100,0.01,0.687234,100,6043.3893567,114.65,98.8163395605,-83.0455057035,9.72687e-07,-82.2545,0.0132079,0.00934699
-158.501,1.09178,2.09077,91.3343228774,10342.9502891,86.968,1,0.3,1.01867,-97.4325703092,-97.4325703092,0.00472602,100,0.01,0.481427,100,10342.9502891,131.95,91.5938289364,-97.4325703092,9.58372e-06,-91.9219,0.0205244,0.09945
-148.219,1.02689,1.94819,96.9235432075,5992.87846018,69.2352,1,0.3,1.01462,-85.5843195736,-85.5843195736,0.00852481,100,0.01,0.864942,100,5992.87846018,118.13,97.3814100428,-85.5843195736,3.20618e-06,-83.649,0.0192012,0.033006
-137.402,1.00476,1.18227,99.6153607787,2589.80488567,48.3784,1,0.3,1.00411,-73.8495708333,-73.8495708333,0.00824653,100,0.01,0.828039,100,2589.80488567,104.23,99.5259217286,-73.8495708333,3.89982e-07,-73.5309,0.0117744,0.00393192
-149.37,1.01817,1.75692,98.1908249977,7162.44793938,79.9664,1,0.3,0.987348,-86.2859443742,-86.2859443742,0.00889401,100,0.01,0.878148,100,7162.44793938,118.09,98.2150463256,-86.2859443742,1.86113e-06,-85.0735,0.0177943,0.0181433
-150.09,1.04096,3.41153,91.135750961,6000.52321254,68.6529,1,0.3,1.06384,-87.7241433486,-87.7241433486,0.00722241,100,0.01,0.768351,100,6000.52321254,120.76,96.0649548082,-87.7241433486,9.82467e-06,-85.0783,0.032068,0.111192
-133.69,1.00768,1.34768,99.3229597059,1383.42969316,34.6676,1,0.3,1.00028,-70.2408831646,-70.2408831646,0.00903921,100,0.01,0.904177,100,1383.42969316,100.31,99.2375305511,-70.2408831646,6.88546e-07,-69.7307,0.013473,0.00688937
-156.354,1.26232,2.13461,75.0663944948,9102.68329926,57.7823,1,0.3,0.907829,-98.5058572103,-98.5058572103,0.000679031,100,0.01,0.0616444,100,9102.68329926,133.73,79.2189584387,-98.5058572103,3.35509e-05,-84.7634,0.0235134,0.276511
-142.974,1.064,1.40011,94.4033782609,4862.77055589,49.6756,1,0.3,1.01859,-81.2025961472,-81.2025961472,0.00482557,100,0.01,0.491526,100,4862.77055589,112.63,93.9849825393,-81.2025961472,5.98829e-06,-77.2476,0.0137457,0.0621295
-136.747,1.00741,1.72428,98.4192695458,1380.65889991,34.5326,1,0.3,1.01858,-73.2485372622,-73.2485372622,0.00916445,100,0.01,0.933477,100,1380.65889991,105.02,99.264445551,-73.2485372622,1.62234e-06,-72.7921,0.0169281,0.016832
-151.425,1.03506,1.40483,96.6014776707,7153.53266372,76.267,1,0.3,1.00042,-88.9239040808,-88.9239040808,0.00613262,100,0.01,0.613521,100,7153.53266372,121.65,96.6128301477,-88.9239040808,3.55362e-06,-86.598,0.0140424,0.0355663
-141.496,1.01155,1.35648,99.194078856,3735.95925659,56.5771,1,0.3,0.99865,-78.2157169947,-78.2157169947,0.00906409,100,0.01,0.905185,100,3735.95925659,110.59,98.8582278013,-78.2157169947,8.20676e-07,-77.4136,0.0135831,0.00818461
-155.81,1.05146,1.90858,94.7587295467,8120.83547428,78.4771,1,0.3,1.00416,-93.7904423328,-93.7904423328,0.00553352,100,0.01,0.555654,100,8120.83547428,128.55,95.1055268315,-93.7904423328,5.58704e-06,-90.4708,0.0190068,0.0563361
-138.638,1.01383,1.25478,98.7313267475,2570.00769621,45.3256,1,0.3,1.00397,-75.4611222236,-75.4611222236,0.00604614,100,0.01,0.607017,100,2570.00769621,106.93,98.6362423115,-75.4611222236,1.29795e-06,-74.4809,0.0124982,0.0130829
-134.03,1.00173,1.06975,99.8633849318,1402.18869458,35.8978,1,0.3,1.00344,-70.3726219772,-70.3726219772,0.0085339,100,0.01,0.856329,100,1402.18869458,99.75,99.8272903603,-70.3726219772,1.38214e-07,-70.2583,0.0106608,0.00139168
-154.525,1.08009,1.6348,94.1073590997,8185.16222833,77.6307,1,0.3,0.997467,-92.7076218659,-92.7076218659,0.00241801,100,0.01,0.241189,100,8185.16222833,125.84,92.5851798073,-92.7076218659,6.32486e-06,-88.3043,0.0163895,0.0629286
-147.658,1.15107,1.56429,84.4704919114,7180.96643456,62.4729,1,0.3,0.936684,-87.6975900052,-87.6975900052,0.000351336,100,0.01,0.0329091,100,7180.96643456,120.18,86.875338782,-87.6975900052,1.85703e-05,-79.2943,0.0167003,0.162931
-151.929,1.03655,1.23334,96.8453205745,7043.31546982,77.3285,1,0.3,1.00601,-89.1764156215,-89.1764156215,0.00563457,100,0.01,0.566841,100,7043.31546982,122.37,96.4739087928,-89.1764156215,3.29033e-06,-87.0563,0.0122598,0.0332997
-147.278,1.04693,1.59621,96.1478108623,6029.03401736,68.1934,1,0.3,0.99655,-84.7198983045,-84.7198983045,0.00220763,100,0.01,0.220001,100,6029.03401736,116.83,95.5170041079,-84.7198983045,4.04703e-06,-82.0814,0.0160173,0.0401915
-162.105,1.0073,1.15936,99.3783679975,10255.7072555,99.5044,1,0.3,0.998444,-98.6532333411,-98.6532333411,0.00630185,100,0.01,0.629204,100,10255.7072555,133.05,99.2753002304,-98.6532333411,6.31874e-07,-98.1535,0.0116117,0.00629909
-147.701,1.08581,1.60581,93.3737354381,7161.13591759,69.8488,1,0.3,1.01422,-87.3103100489,-87.3103100489,0.00137644,100,0.01,0.139602,100,7161.13591759,120.5,92.0972497547,-87.3103100489,7.16816e-06,-81.3043,0.015833,0.0737348
-157.038,1.00718,1.16463,99.2649008862,8151.34502711,88.2389,1,0.3,1.00114,-93.7042730868,-93.7042730868,0.00623129,100,0.01,0.623838,100,8151.34502711,127.96,99.287308929,-93.7042730868,7.48006e-07,-93.0908,0.0116331,0.00749707
-150.634,1.04246,3.49013,90.0987675831,7106.61188492,74.9457,1,0.3,1.04533,-88.5495011851,-88.5495011851,0.00608244,100,0.01,0.635813,100,7106.61188492,120.96,95.9270988593,-88.5495011851,1.11003e-05,-85.5753,0.0333879,0.121294
-147.556,1.06097,1.41211,94.9638771643,5993.03225768,63.7487,1,0.3,0.996514,-85.7643010284,-85.7643010284,0.00415007,100,0.01,0.413561,100,5993.03225768,118.31,94.2533764656,-85.7643010284,5.35675e-06,-81.923,0.0141705,0.0531947
-140.484,1.00893,1.44064,98.9167867722,3785.01845236,57.2426,1,0.3,1.00588,-77.1000077014,-77.1000077014,0.00906957,100,0.01,0.912292,100,3785.01845236,107.76,99.1148485093,-77.1000077014,1.10613e-06,-76.481,0.0143221,0.0111918
-164.113,1.09208,1.90335,90.6902586984,11167.9305392,95.7845,1,0.3,1.03368,-103.769524148,-103.769524148,0.00210657,100,0.01,0.217751,100,11167.9305392,139.35,91.5684334921,-103.769524148,1.03692e-05,-97.5246,0.0184134,0.110793
-144.645,1.01738,1.57554,98.4585909059,4905.93208465,65.1215,1,0.3,0.998759,-81.5703406093,-81.5703406093,0.00889353,100,0.01,0.88825,100,4905.93208465,113.04,98.2918056729,-81.5703406093,1.58135e-06,-80.3745,0.015775,0.0157742
-150.299,1.07886,1.41363,93.3495616852,8303.75359291,79.1348,1,0.3,1.00411,-89.1324304372,-89.1324304372,0.00280412,100,0.01,0.281565,100,8303.75359291,121.3,92.6904081883,-89.1324304372,7.19619e-06,-84.1145,0.0140785,0.0725547
-155.402,1.05805,4.21109,86.3724460754,8170.95163808,84.1421,1,0.3,1.01255,-93.0625800891,-93.0625800891,0.00541481,100,0.01,0.548276,100,8170.95163808,126.75,94.5137654144,-93.0625800891,1.5937e-05,-89.8594,0.041589,0.163395
-145.965,1.04453,1.3098,96.7401634683,6094.19112563,68.9748,1,0.3,1.01398,-83.9371559961,-83.9371559961,0.00525049,100,0.01,0.532389,100,6094.19112563,115.3,95.7372506524,-83.9371559961,3.40373e-06,-80.8433,0.0129174,0.0349956
-139.024,1.01957,1.31137,98.3060696432,3757.21299547,56.1077,1,0.3,1.00316,-76.0703457913,-76.0703457913,0.00636531,100,0.01,0.638545,100,3757.21299547,106.62,98.0802658872,-76.0703457913,1.74051e-06,-74.6875,0.0130724,0.0175154
-137.489,1.06995,1.33867,92.441904797,3771.23884063,37.1179,1,0.3,1.01367,-76.6792108752,-76.6792108752,0.00197183,100,0.01,0.19988,100,3771.23884063,107.64,93.4627292013,-76.6792108752,8.25862e-06,-71.5931,0.0132061,0.0848604
-143.774,1.0448,1.24776,95.2959746935,4942.48604109,61.1461,1,0.3,0.980506,-81.2915567581,-81.2915567581,0.003879,100,0.01,0.380338,100,4942.48604109,113.03,95.7121595836,-81.2915567581,4.98607e-06,-78.6428,0.0127257,0.0479356
-151.907,1.05264,2.06405,94.5448107149,8269.11307305,78.3145,1,0.3,1.01594,-90.4404163544,-90.4404163544,0.00794986,100,0.01,0.807658,100,8269.11307305,123.39,94.9996200517,-90.4404163544,5.82822e-06,-86.5298,0.0203166,0.0601551
-141.367,1.01124,1.23889,99.3739114309,3769.0794406,56.8562,1,0.3,1.01207,-78.0207198609,-78.0207198609,0.00766486,100,0.01,0.775735,100,3769.0794406,108.84,98.888795891,-78.0207198609,6.36374e-07,-77.2915,0.0122412,0.00651825
-148.721,1.18652,1.57841,84.0329023984,7176.64801405,63.8385,1,0.3,0.96231,-86.7559773399,-86.7559773399,0.000305454,100,0.01,0.0293941,100,7176.64801405,118.98,84.2799031314,-86.7559773399,1.91929e-05,-79.3137,0.0164023,0.177734
-143.363,1.02031,1.47882,98.12552518,4894.23740186,63.9967,1,0.3,1.0009,-80.5570999391,-80.5570999391,0.006145,100,0.01,0.615055,100,4894.23740186,112.64,98.0092639381,-80.5570999391,1.92958e-06,-78.9992,0.0147749,0.0193307
-152.159,1.02496,1.50914,97.5527051638,7062.59590668,78.9632,1,0.3,0.990929,-89.2128368673,-89.2128368673,0.00665923,100,0.01,0.659882,100,7062.59590668,122.28,97.5651422268,-89.2128368673,2.53401e-06,-87.6493,0.0152295,0.0248825
-138.331,1.00598,1.21842,99.5929724591,2624.50559042,48.6582,1,0.3,0.995705,-74.8317252803,-74.8317252803,0.00932116,100,0.01,0.928113,100,2624.50559042,105.74,99.4055886587,-74.8317252803,4.12758e-07,-74.4214,0.0122368,0.0040922
-148.093,1.16935,1.62473,83.8470949933,8240.14336245,62.6506,1,0.3,0.930579,-91.4548311803,-91.4548311803,0.000931393,100,0.01,0.0866735,100,8240.14336245,124.61,85.5176455033,-91.4548311803,1.94593e-05,-79.1904,0.0174594,0.168513
-144.816,1.03138,1.2905,97.6717590063,4849.43289462,60.5964,1,0.3,1.0162,-82.3896195975,-82.3896195975,0.00494653,100,0.01,0.502669,100,4849.43289462,114.86,96.957569921,-82.3896195975,2.40777e-06,-80.105,0.0126993,0.0248644
-153.086,1.02126,1.32076,98.2653815618,8253.03755683,86.5669,1,0.3,0.982446,-90.0373429394,-90.0373429394,0.00617673,100,0.01,0.606831,100,8253.03755683,122.45,97.9181870433,-90.0373429394,1.78308e-06,-88.6934,0.0134436,0.0172103
-142.584,1.049,2.24667,94.0117413115,4863.48246566,56.5334,1,0.3,0.981359,-81.1893272813,-81.1893272813,0.00350075,100,0.01,0.34355,100,4863.48246566,113.0,95.3290773978,-81.1893272813,6.43406e-06,-77.3225,0.0228935,0.0619641
-141.151,1.03435,1.529,96.5239343313,4916.43551757,60.9002,1,0.3,1.00994,-78.5269305189,-78.5269305189,0.00691148,100,0.01,0.698019,100,4916.43551757,109.5,96.6786691811,-78.5269305189,3.63765e-06,-76.3482,0.0151395,0.0371032
-156.593,1.08881,2.88288,90.6029993484,9233.10641627,79.3526,1,0.3,0.995668,-95.9099312077,-95.9099312077,0.00503636,100,0.01,0.501454,100,9233.10641627,129.78,91.8433813783,-95.9099312077,1.04764e-05,-90.0989,0.0289542,0.103858
-152.374,1.04773,2.72654,93.2767417793,8220.67160609,78.4142,1,0.3,1.03539,-90.6454539946,-90.6454539946,0.00797805,100,0.01,0.826042,100,8220.67160609,123.79,95.4447221916,-90.6454539946,7.28064e-06,-87.1515,0.0263334,0.0780512
-146.611,1.10481,1.60898,92.476451099,5956.68416979,48.0625,1,0.3,1.02335,-87.6465556909,-87.6465556909,0.00191294,100,0.01,0.195762,100,5956.68416979,121.82,90.5129884493,-87.6465556909,8.2178e-06,-79.6349,0.0157226,0.0860612
-153.032,1.01399,1.51854,98.8930461012,7110.34573287,80.6894,1,0.3,0.995459,-89.8454702373,-89.8454702373,0.00839229,100,0.01,0.835418,100,7110.34573287,123.22,98.6199730002,-89.8454702373,1.13063e-06,-88.868,0.0152546,0.0112039
-159.273,1.08914,2.06082,90.3612079426,10299.8819946,89.883,1,0.3,1.03851,-98.0931520599,-98.0931520599,0.000846847,100,0.01,0.0879455,100,10299.8819946,131.92,91.8158675828,-98.0931520599,1.07747e-05,-92.7746,0.0198441,0.116205
-145.934,1.04622,4.46074,82.1094021175,4874.8724253,60.3039,1,0.3,1.06356,-83.332043061,-83.332043061,0.00758805,100,0.01,0.807034,100,4874.8724253,115.54,95.5822288279,-83.332043061,2.20089e-05,-80.7583,0.0419416,0.248955
-149.935,1.0489,1.258,95.5745847117,7174.5235939,77.4803,1,0.3,1.02398,-87.4491797461,-87.4491797461,0.00291291,100,0.01,0.298278,100,7174.5235939,119.66,95.3380373812,-87.4491797461,4.67709e-06,-84.6759,0.0122853,0.0490414
