MaxVanillaIw,VarRet,Delta,BatchSize,AvgRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarJ,AvgNormIw,AvgDiscRet,VarDiscRet,ESSRenyi,MaxNormIw,Bound,eRenyi2,EpsThisIter,MinNormIw,VarNormIw,IterType,VanillaAvgRet,VarVanillaIw,AvgEpLen,J
1.79254,5012.34635724,0.2,200,-74.4911867212,194.18160912,0.62686,1.00078,73.5282,0.005,-74.4911867212,5012.34635724,195.135186689,0.00895571,-136.073,1.02493,100,0.00313186,7.52855e-07,1,-74.4911867212,0.0301611,104.22,-76.349
1.0,81.9075360912,0.2,200,-61.5012211621,100.0,1.0,1.0,9.00491,0.01,-61.5012211621,81.9075360912,200.0,0.01,-78.5096,1.0,100,0.01,3.50449e-18,2,-61.5012211621,,90.02,-61.5012
1.2294,1354.79426779,0.2,200,-64.0721968772,199.770205776,0.969251,1.00448,25.9008,0.005,-64.0721968772,1354.79426779,199.798596271,0.00611961,-121.744,1.00101,100,0.00482465,2.88963e-08,1,-64.0721968772,0.00116623,92.25,-62.728
1.0,84.4106175678,0.2,200,-60.1717788012,100.0,1.0,1.0,9.14147,0.01,-60.1717788012,84.4106175678,200.0,0.01,-79.5182,1.0,100,0.01,3.50449e-18,2,-60.1717788012,,88.1,-60.1718
1.1424,3831.17743015,0.2,200,-70.9201257221,199.610849913,0.801517,1.00299,42.973,0.005,-70.9201257221,3831.17743015,199.398970251,0.00569493,-124.453,1.00301,100,0.00399562,4.89905e-08,1,-70.9201257221,0.00197137,99.94,-65.3716
1.0,3830.38159576,0.2,200,-71.6052432883,100.0,1.0,1.0,61.5798,0.01,-71.6052432883,3830.38159576,200.0,0.01,-155.034,1.0,100,0.01,3.50449e-18,2,-71.6052432883,,101.4,-71.6052
1.29111,1349.49878755,0.2,200,-63.9817506112,199.276492501,0.929709,1.00095,49.4733,0.005,-63.9817506112,1349.49878755,199.318308559,0.00644939,-126.689,1.00342,100,0.00464413,9.12147e-08,1,-63.9817506112,0.00365554,92.48,-67.5954
1.0,2588.40610617,0.2,200,-68.4995848763,100.0,1.0,1.0,50.6214,0.01,-68.4995848763,2588.40610617,200.0,0.01,-151.926,1.0,100,0.01,3.50449e-18,2,-68.4995848763,,97.76,-68.4996
1.11277,112.951973084,0.2,200,-62.5151272772,197.743284421,0.547787,1.00918,30.8361,0.005,-62.5151272772,112.951973084,197.469824652,0.00551328,-124.165,1.01281,100,0.00271403,2.86746e-07,1,-62.5151272772,0.0116813,90.84,-64.7967
1.0,3806.98342797,0.2,200,-72.0189794002,100.0,1.0,1.0,61.3915,0.01,-72.0189794002,3806.98342797,200.0,0.01,-155.447,1.0,100,0.01,3.50449e-18,2,-72.0189794002,,101.92,-72.019
1.35675,3837.09448048,0.2,200,-71.1817340776,198.318687026,0.676422,1.0037,58.2456,0.005,-71.1817340776,3837.09448048,197.766494494,0.00675874,-130.238,1.01129,100,0.00336964,2.13013e-07,1,-71.1817340776,0.00858367,100.73,-70.9125
1.0,7358.47726146,0.2,200,-81.4099611895,100.0,1.0,1.0,85.3516,0.01,-81.4099611895,7358.47726146,200.0,0.01,-164.838,1.0,100,0.01,3.50449e-18,2,-81.4099611895,,111.89,-81.41
2.01129,3800.79577584,0.2,200,-72.3308341944,195.405033652,0.880433,1.00378,68.9557,0.005,-72.3308341944,3800.79577584,196.249744558,0.0100186,-135.206,1.01911,100,0.00438559,5.9083e-07,1,-72.3308341944,0.0238122,102.39,-75.6519
1.0,1368.83650254,0.2,200,-63.207351421,100.0,1.0,1.0,36.8123,0.01,-63.207351421,1368.83650254,200.0,0.01,-146.626,1.0,100,0.01,3.50449e-18,2,-63.207351421,,90.57,-63.2073
1.38022,6231.0017858,0.2,200,-76.7288462551,197.891042465,0.881262,0.99584,57.1474,0.005,-76.7288462551,6231.0017858,197.325873068,0.00692994,-128.495,1.01355,100,0.00442472,2.67769e-07,1,-76.7288462551,0.0106218,105.78,-69.1039
1.0,3774.74793306,0.2,200,-72.1720762558,100.0,1.0,1.0,61.131,0.01,-72.1720762558,3774.74793306,200.0,0.01,-155.6,1.0,100,0.01,3.50449e-18,2,-72.1720762558,,101.71,-72.1721
2.17357,6149.00793696,0.2,200,-79.4156770524,196.186556929,0.890586,1.01189,65.7218,0.005,-79.4156770524,6149.00793696,196.99438602,0.0107402,-134.27,1.01526,100,0.00440062,4.8839e-07,1,-79.4156770524,0.0200028,110.64,-74.8295
1.0,10659.5028784,0.2,200,-91.4457021105,100.0,1.0,1.0,102.727,0.01,-91.4457021105,10659.5028784,200.0,0.01,-174.874,1.0,100,0.01,3.50449e-18,2,-91.4457021105,,123.54,-91.4457
2.1513,2598.13833524,0.2,200,-68.6412149358,187.325371532,0.617173,1.01445,71.071,0.005,-68.6412149358,2598.13833524,189.987105231,0.0106033,-137.478,1.0527,100,0.00304191,1.70001e-06,1,-68.6412149358,0.0699799,98.17,-76.9506
1.0,3825.25654784,0.2,200,-70.5707320172,100.0,1.0,1.0,61.5386,0.01,-70.5707320172,3825.25654784,200.0,0.01,-153.998,1.0,100,0.01,3.50449e-18,2,-70.5707320172,,100.0,-70.5707
1.23101,3828.01174445,0.2,200,-70.9168816556,199.023329683,0.85047,1.00058,59.4696,0.005,-70.9168816556,3828.01174445,199.178318395,0.00615153,-129.548,1.00413,100,0.0042499,1.23303e-07,1,-70.9168816556,0.00493781,99.97,-70.434
1.0,5033.55194598,0.2,200,-73.8456284358,100.0,1.0,1.0,70.5919,0.01,-73.8456284358,5033.55194598,200.0,0.01,-157.274,1.0,100,0.01,3.50449e-18,2,-73.8456284358,,103.43,-73.8456
1.61067,3784.85918423,0.2,200,-73.4197266813,197.10535463,0.87322,0.999223,62.6971,0.005,-73.4197266813,3784.85918423,197.382239545,0.00805962,-132.228,1.01326,100,0.00436949,3.68985e-07,1,-73.4197266813,0.0147365,104.13,-72.8454
1.0,5017.31338641,0.2,200,-74.3376682512,100.0,1.0,1.0,70.4779,0.01,-74.3376682512,5017.31338641,200.0,0.01,-157.765,1.0,100,0.01,3.50449e-18,2,-74.3376682512,,104.07,-74.3377
1.21435,7279.21706077,0.2,200,-83.2743695778,194.8920488,0.373542,1.00648,74.2217,0.005,-83.2743695778,7279.21706077,195.216222717,0.00603267,-137.359,1.02451,100,0.0018557,6.58518e-07,1,-83.2743695778,0.026683,115.21,-77.6479
1.0,2587.81926466,0.2,200,-68.6300757349,100.0,1.0,1.0,50.6156,0.01,-68.6300757349,2587.81926466,200.0,0.01,-152.052,1.0,100,0.01,3.50449e-18,2,-68.6300757349,,97.57,-68.6301
1.3794,3823.58462057,0.2,200,-70.0890247679,193.919587397,0.410684,0.984956,47.7108,0.005,-70.0890247679,3823.58462057,194.558215204,0.00700232,-127.561,1.02797,100,0.00208478,7.87834e-07,1,-70.0890247679,0.0305723,98.52,-67.7496
1.0,104.290009723,0.2,200,-63.6998869346,100.0,1.0,1.0,10.1611,0.01,-63.6998869346,104.290009723,200.0,0.01,-81.3397,1.0,100,0.01,3.50449e-18,2,-63.6998869346,,92.51,-63.6999
1.11318,3819.50207908,0.2,200,-70.9256905314,198.202370067,0.618423,1.00488,39.2375,0.005,-70.9256905314,3819.50207908,198.003094223,0.00553888,-125.958,1.01009,100,0.0030771,2.27888e-07,1,-70.9256905314,0.00920469,100.45,-66.6684
1.0,5038.21222781,0.2,200,-73.780629683,100.0,1.0,1.0,70.6246,0.01,-73.780629683,5038.21222781,200.0,0.01,-157.209,1.0,100,0.01,3.50449e-18,2,-73.780629683,,103.15,-73.7806
1.21802,4992.3001365,0.2,200,-76.2713515681,195.002550848,0.465828,1.02209,63.3668,0.005,-76.2713515681,4992.3001365,193.21673682,0.00595852,-133.078,1.03511,100,0.00227881,6.43913e-07,1,-76.2713515681,0.0269069,106.95,-73.059
1.0,7343.22052659,0.2,200,-81.3705351248,100.0,1.0,1.0,85.263,0.01,-81.3705351248,7343.22052659,200.0,0.01,-164.798,1.0,100,0.01,3.50449e-18,2,-81.3705351248,,112.13,-81.3705
3.80053,3819.63247615,0.2,200,-71.6956513448,186.694237972,0.506063,1.02539,63.4151,0.005,-71.6956513448,3819.63247615,190.404149366,0.0185322,-133.857,1.0504,100,0.00246767,1.79071e-06,1,-71.6956513448,0.0753117,101.1,-73.3971
1.0,3800.29197192,0.2,200,-71.0717446794,100.0,1.0,1.0,61.3375,0.01,-71.0717446794,3800.29197192,200.0,0.01,-154.498,1.0,100,0.01,3.50449e-18,2,-71.0717446794,,100.67,-71.0717
1.13672,78.9501708798,0.2,200,-60.6862570313,198.831532862,0.740228,0.98903,41.029,0.005,-60.6862570313,78.9501708798,198.680721101,0.00574664,-124.65,1.00664,100,0.00374219,1.47646e-07,1,-60.6862570313,0.00577698,88.39,-65.4628
1.0,2629.66697669,0.2,200,-66.6117681068,100.0,1.0,1.0,51.0232,0.01,-66.6117681068,2629.66697669,200.0,0.01,-150.038,1.0,100,0.01,3.50449e-18,2,-66.6117681068,,94.65,-66.6118
1.41181,3829.42814863,0.2,200,-70.8103058895,196.082153381,0.615468,1.02214,49.3228,0.005,-70.8103058895,3829.42814863,195.706230032,0.00690614,-127.018,1.02194,100,0.00301069,5.02018e-07,1,-70.8103058895,0.0209797,100.53,-67.3831
1.0,3828.20663366,0.2,200,-71.1891994019,100.0,1.0,1.0,61.5624,0.01,-71.1891994019,3828.20663366,200.0,0.01,-154.616,1.0,100,0.01,3.50449e-18,2,-71.1891994019,,100.08,-71.1892
1.49945,5021.96455687,0.2,200,-74.2389657128,186.00326027,0.315791,0.983848,52.499,0.005,-74.2389657128,5021.96455687,189.199430684,0.00762031,-130.287,1.05709,100,0.00160488,1.8907e-06,1,-74.2389657128,0.0732045,104.2,-69.6348
1.0,2595.39644439,0.2,200,-69.0784881094,100.0,1.0,1.0,50.6897,0.01,-69.0784881094,2595.39644439,200.0,0.01,-152.507,1.0,100,0.01,3.50449e-18,2,-69.0784881094,,98.64,-69.0785
1.37737,6198.62145936,0.2,200,-77.6609103028,199.096630738,0.9106,0.995397,64.3399,0.005,-77.6609103028,6198.62145936,198.892490017,0.00691869,-132.183,1.00557,100,0.00457405,1.14e-07,1,-77.6609103028,0.00451813,107.81,-73.0257
1.0,3815.01082942,0.2,200,-72.0474869624,100.0,1.0,1.0,61.4562,0.01,-72.0474869624,3815.01082942,200.0,0.01,-155.473,1.0,100,0.01,3.50449e-18,2,-72.0474869624,,101.7,-72.0475
1.23093,2592.90652394,0.2,200,-67.8112631308,194.985490811,0.405202,1.00696,48.4109,0.005,-67.8112631308,2592.90652394,195.341917307,0.00611215,-128.138,1.02385,100,0.00201202,6.46172e-07,1,-67.8112631308,0.0262077,96.99,-68.4475
1.0,2598.86486899,0.2,200,-67.8392962162,100.0,1.0,1.0,50.7235,0.01,-67.8392962162,2598.86486899,200.0,0.01,-151.266,1.0,100,0.01,3.50449e-18,2,-67.8392962162,,96.6,-67.8393
1.28653,6204.40752783,0.2,200,-77.7722192325,196.95609582,0.640354,0.994051,63.3117,0.005,-77.7722192325,6204.40752783,197.265989956,0.00647115,-131.343,1.01386,100,0.00322093,3.88319e-07,1,-77.7722192325,0.0153485,107.97,-71.9425
1.0,5013.77175861,0.2,200,-74.6058588141,100.0,1.0,1.0,70.4531,0.01,-74.6058588141,5013.77175861,200.0,0.01,-158.035,1.0,100,0.01,3.50449e-18,2,-74.6058588141,,104.58,-74.6059
1.41248,1370.92325486,0.2,200,-65.8556305861,196.652134697,0.445437,1.00195,50.5575,0.005,-65.8556305861,1370.92325486,195.953232988,0.00704868,-128.652,1.02065,100,0.00222285,4.27746e-07,1,-65.8556305861,0.0171766,95.6,-69.0527
1.0,2621.52898936,0.2,200,-67.2590475364,100.0,1.0,1.0,50.9442,0.01,-67.2590475364,2621.52898936,200.0,0.01,-150.667,1.0,100,0.01,3.50449e-18,2,-67.2590475364,,96.12,-67.259
1.30106,2595.53500472,0.2,200,-67.2384547424,199.499775034,0.900245,1.00323,49.3068,0.005,-67.2384547424,2595.53500472,199.471823199,0.00648439,-126.162,1.00265,100,0.00448675,6.29894e-08,1,-67.2384547424,0.00253587,95.77,-67.0916
1.0,6155.73498822,0.2,200,-79.391949582,100.0,1.0,1.0,78.0652,0.01,-79.391949582,6155.73498822,200.0,0.01,-162.819,1.0,100,0.01,3.50449e-18,2,-79.391949582,,110.67,-79.3919
1.84353,5035.34943672,0.2,200,-74.1684337503,191.170515384,0.491019,1.00382,65.4858,0.005,-74.1684337503,5035.34943672,192.547342027,0.00918256,-134.556,1.03871,100,0.00244575,1.16046e-06,1,-74.1684337503,0.0467739,103.81,-74.4279
1.0,6194.89488099,0.2,200,-78.0868072793,100.0,1.0,1.0,78.3131,0.01,-78.0868072793,6194.89488099,200.0,0.01,-161.514,1.0,100,0.01,3.50449e-18,2,-78.0868072793,,108.11,-78.0868
1.61365,2610.25949726,0.2,200,-67.6001496752,195.165011994,0.498193,1.00848,60.4216,0.005,-67.6001496752,2610.25949726,195.941584302,0.0080004,-131.115,1.02071,100,0.00247002,6.2246e-07,1,-67.6001496752,0.0253224,96.41,-71.5139
1.0,2587.96626041,0.2,200,-67.0434837475,100.0,1.0,1.0,50.6171,0.01,-67.0434837475,2587.96626041,200.0,0.01,-150.472,1.0,100,0.01,3.50449e-18,2,-67.0434837475,,95.75,-67.0435
1.19934,1352.8281083,0.2,200,-64.4162578334,196.41368228,0.493369,0.993749,36.5443,0.005,-64.4162578334,1352.8281083,196.753059267,0.00603442,-124.105,1.0165,100,0.00248236,4.58772e-07,1,-64.4162578334,0.0181222,92.88,-64.6279
1.0,3818.22658082,0.2,200,-70.822992382,100.0,1.0,1.0,61.4821,0.01,-70.822992382,3818.22658082,200.0,0.01,-154.251,1.0,100,0.01,3.50449e-18,2,-70.822992382,,100.02,-70.823
1.21071,3825.68151687,0.2,200,-69.7703766079,199.328356393,0.946156,1.00225,60.1543,0.005,-69.7703766079,3825.68151687,199.213486735,0.00603997,-129.175,1.00395,100,0.00472016,8.46662e-08,1,-69.7703766079,0.0034019,98.41,-70.0661
