AvgRet,eRenyi2,AvgVanillaIw,MinNormIw,VarJ,Delta,AvgNormIw,BatchSize,AvgDiscRet,MinVanillaIw,VarDiscRet,EpsThisIter,MaxVanillaIw,VanillaAvgRet,IterType,VarNormIw,Bound,VarVanillaIw,MaxNormIw,J,ESSRenyi,VarRet,AvgEpLen,ESSClassic
79.8286488853,1.01962,1.0125,0.00506641,14.7241,0.1,0.01,100,79.8286488853,0.512975,226.928747293,100,1.26287,79.8286488853,1,1.86761e-06,43.0633,0.019146,0.0124728,80.5631,98.0756217202,226.928747293,500.0,98.1845984993
84.6006403366,1.08786,1.03123,0.00334892,25.5824,0.1,0.01,100,84.6006403366,0.345349,384.728017658,100,5.16846,84.6006403366,1,2.83497e-05,47.3066,0.301478,0.0501195,87.1959,91.9237955683,384.728017658,500.0,78.0846149545
83.0586552551,1.00773,1.00607,0.00674268,20.632,0.1,0.01,100,83.0586552551,0.678357,414.171134613,100,1.1693,83.0586552551,1,7.50154e-07,35.762,0.00759281,0.0116225,83.4299,99.2332339575,414.171134613,500.0,99.2628609413
85.5615659564,1.0,1.21103e-19,,0.00268573,0.1,0.01,100,85.5615659564,,393.144931729,100,1.21102e-17,85.5615659564,1,0.00999993,84.0552,1.46658e-36,0.999996,121.247,99.9999046327,393.144931729,500.0,1.00000737687
85.5615659564,2.78802e-10,inf,nan,nan,0.1,nan,200,-15.6682906048,8.25747e+16,6990.44354977,100,inf,85.5615659564,,nan,nan,nan,nan,nan,717354659282.0,393.144931729,500.0,nan
83.8010979492,1.01695,1.00331,0.00234661,19.2235,0.1,0.005,200,83.8010979492,0.470876,344.784632718,100,1.2913,83.8010979492,1,4.37794e-07,54.8245,0.0176279,0.00643522,85.1775,196.665624564,344.784632718,500.0,196.574815204
83.9574336664,1.0,1.0,0.01,19.2048,0.1,0.01,200,83.9574336664,1.0,372.550282213,100,1.0,83.9574336664,2,3.50449e-18,46.9724,,0.01,83.9574,200.0,372.550282213,500.0,100.0
82.1540671137,1.01992,1.00297,0.0032993,18.998,0.1,0.005,200,82.1540671137,0.661818,349.180784599,100,1.29434,82.1540671137,1,4.1052e-07,56.5515,0.0165184,0.00645258,83.5562,196.094408827,349.180784599,500.0,196.784759473
83.6662721133,1.0,1.0,0.01,21.1887,0.1,0.01,200,83.6662721133,1.0,453.497903888,100,1.0,83.6662721133,2,3.50449e-18,35.1666,,0.01,83.6663,200.0,453.497903888,500.0,100.0
82.0197297514,1.02,0.991447,0.00282368,20.929,0.1,0.005,200,82.0197297514,0.559906,398.283426615,100,1.28656,82.0197297514,1,5.80788e-07,48.8936,0.0228358,0.00648828,83.5293,196.07786214,398.283426615,500.0,195.481341205
79.8848522778,1.0,1.0,0.01,16.6527,0.1,0.01,200,79.8848522778,1.0,280.11512498,100,1.0,79.8848522778,2,3.50449e-18,42.1804,,0.01,79.8848,200.0,280.11512498,500.0,100.0
81.4723538347,1.0183,0.997438,0.00278583,18.5189,0.1,0.005,200,81.4723538347,0.555738,388.951340118,100,1.29314,81.4723538347,1,4.0428e-07,54.2418,0.0160884,0.00648229,81.1457,196.406453222,388.951340118,500.0,196.832884978
80.4631203913,1.0,1.0,0.01,19.3664,0.1,0.01,200,80.4631203913,1.0,378.845638665,100,1.0,80.4631203913,2,3.50449e-18,36.9988,,0.01,80.4631,200.0,378.845638665,500.0,100.0
83.9245679315,1.01869,1.00008,0.00164779,19.9243,0.1,0.005,200,83.9245679315,0.329583,370.138966949,100,1.36799,83.9245679315,1,4.72632e-07,47.4309,0.0189082,0.0068394,82.8441,196.330905003,370.138966949,500.0,196.307312319
85.2673822426,1.0,1.0,0.01,17.891,0.1,0.01,200,85.2673822426,1.0,323.321306188,100,1.0,85.2673822426,2,3.50449e-18,45.1888,,0.01,85.2674,200.0,323.321306188,500.0,100.0
82.4998847895,1.01161,1.00427,0.0037833,18.5485,0.1,0.005,200,82.4998847895,0.759888,346.328291016,100,1.90422,82.4998847895,1,3.60131e-07,51.6304,0.0145284,0.00948063,84.2553,197.704479857,346.328291016,500.0,197.173905822
85.3938543172,1.0,1.0,0.01,19.6685,0.1,0.01,200,85.3938543172,1.0,390.756252293,100,1.0,85.3938543172,2,3.50449e-18,41.9926,,0.01,85.3939,200.0,390.756252293,500.0,100.0
83.579621699,1.03168,0.995862,0.00188751,19.6363,0.1,0.005,200,83.579621699,0.375941,308.730509228,100,1.55133,83.579621699,1,8.44291e-07,54.2238,0.0334928,0.00778888,85.3955,193.858271865,308.730509228,500.0,193.497934599
79.5533846886,1.0,1.0,0.01,21.4759,0.1,0.01,200,79.5533846886,1.0,465.874828255,100,1.0,79.5533846886,2,3.50449e-18,41.9573,,0.01,79.5534,200.0,465.874828255,500.0,100.0
85.3697613436,1.00486,1.00273,0.00402922,21.0319,0.1,0.005,200,85.3697613436,0.808044,394.995344791,100,1.35383,85.3697613436,1,1.25271e-07,51.8844,0.00503824,0.00675069,82.61,199.032999405,394.995344791,500.0,199.007818114
84.4164953647,1.0,1.0,0.01,19.1762,0.1,0.01,200,84.4164953647,1.0,371.439563625,100,1.0,84.4164953647,2,3.50449e-18,44.8361,,0.01,84.4165,200.0,371.439563625,500.0,100.0
84.2400033018,1.02638,0.987376,0.00208349,19.67,0.1,0.005,200,84.2400033018,0.411437,390.178916717,100,1.53811,84.2400033018,1,8.35139e-07,56.6947,0.0325675,0.00778887,85.0491,194.858777115,390.178916717,500.0,193.56611197
83.9577637728,1.0,1.0,0.01,18.1709,0.1,0.01,200,83.9577637728,1.0,333.515807772,100,1.0,83.9577637728,2,3.50449e-18,43.0427,,0.01,83.9578,200.0,333.515807772,500.0,100.0
82.1602934308,1.01003,0.992209,0.00316513,18.292,0.1,0.005,200,82.1602934308,0.628094,328.17146421,100,1.1998,82.1602934308,1,2.65913e-07,52.3119,0.0104714,0.00604612,83.3672,198.012956067,328.17146421,500.0,197.905525001
83.900169313,1.0,1.0,0.01,20.5627,0.1,0.01,200,83.900169313,1.0,427.093686394,100,1.0,83.900169313,2,3.50449e-18,46.1637,,0.01,83.9002,200.0,427.093686394,500.0,100.0
80.0285097818,1.00904,1.00352,0.003222,19.5003,0.1,0.005,200,80.0285097818,0.646666,347.526785828,100,1.28012,80.0285097818,1,2.20806e-07,52.1238,0.00889446,0.00637816,82.2533,198.208690022,347.526785828,500.0,198.257697246
82.592306833,1.0,1.0,0.01,20.3034,0.1,0.01,200,82.592306833,1.0,416.392523276,100,1.0,82.592306833,2,3.50449e-18,39.2993,,0.01,82.5923,200.0,416.392523276,500.0,100.0
83.0163529706,1.00997,0.989247,0.00310692,20.5692,0.1,0.005,200,83.0163529706,0.614702,447.337383937,100,1.13835,83.0163529706,1,2.74221e-07,52.3617,0.0107342,0.00575361,83.1266,198.026301501,447.337383937,500.0,197.840798536
85.373605666,1.0,1.0,0.01,18.2272,0.1,0.01,200,85.373605666,1.0,335.586402141,100,1.0,85.373605666,2,3.50449e-18,34.5005,,0.01,85.3736,200.0,335.586402141,500.0,100.0
84.2815697588,1.00432,0.998497,0.00409536,17.8221,0.1,0.005,200,84.2815697588,0.817841,293.023415105,100,1.1485,84.2815697588,1,9.21715e-08,48.9346,0.00367579,0.00575114,84.985,199.138813171,293.023415105,500.0,199.268937087
83.4982441517,1.0,1.0,0.01,21.1339,0.1,0.01,200,83.4982441517,1.0,451.153778682,100,1.0,83.4982441517,2,3.50449e-18,39.9635,,0.01,83.4982,200.0,451.153778682,500.0,100.0
85.2190532024,1.02148,0.997082,0.00193791,21.0431,0.1,0.005,200,85.2190532024,0.386451,390.858567333,100,1.67328,85.2190532024,1,7.1931e-07,53.9056,0.0286047,0.00839087,85.0182,195.794321629,390.858567333,500.0,194.433661873
81.9918443393,1.0,1.0,0.01,17.3981,0.1,0.01,200,81.9918443393,1.0,305.750720547,100,1.0,81.9918443393,2,3.50449e-18,40.2952,,0.01,81.9919,200.0,305.750720547,500.0,100.0
82.7355375869,1.01455,1.00522,0.00282862,18.0818,0.1,0.005,200,82.7355375869,0.568679,354.767033566,100,1.42383,82.7355375869,1,3.79444e-07,53.0866,0.0153367,0.00708216,82.7842,197.131854803,354.767033566,500.0,197.024525551
85.4762360569,1.0,1.0,0.01,18.191,0.1,0.01,200,85.4762360569,1.0,334.254995629,100,1.0,85.4762360569,2,3.50449e-18,47.2045,,0.01,85.4762,200.0,334.254995629,500.0,100.0
85.3936988648,1.02691,0.994178,0.00219028,21.5083,0.1,0.005,200,85.3936988648,0.435505,500.006073124,100,1.26069,85.3936988648,1,8.3347e-07,53.2517,0.0329517,0.00634035,86.2416,194.758660015,500.006073124,500.0,193.578622756
80.0954510756,1.0,1.0,0.01,18.0595,0.1,0.01,200,80.0954510756,1.0,329.439771161,100,1.0,80.0954510756,2,3.50449e-18,42.9541,,0.01,80.0954,200.0,329.439771161,500.0,100.0
84.7759942869,1.02487,0.999098,0.00211212,19.7635,0.1,0.005,200,84.7759942869,0.422042,411.508355646,100,1.29907,84.7759942869,1,5.94024e-07,55.4106,0.0237181,0.0065012,83.1367,195.147170967,411.508355646,500.0,195.380714097
82.6158103181,1.0,1.0,0.01,18.1696,0.1,0.01,200,82.6158103181,1.0,333.469289615,100,1.0,82.6158103181,2,3.50449e-18,42.9052,,0.01,82.6158,200.0,333.469289615,500.0,100.0
82.457935944,1.00469,0.996577,0.00430208,19.0872,0.1,0.005,200,82.457935944,0.85747,410.873400505,100,1.25608,82.457935944,1,9.9097e-08,54.5269,0.00393679,0.00630197,82.6723,199.06584893,410.873400505,500.0,199.214368783
82.6440097985,1.0,1.0,0.01,17.4961,0.1,0.01,200,82.6440097985,1.0,309.206501234,100,1.0,82.6440097985,2,3.50449e-18,44.7042,,0.01,82.644,200.0,309.206501234,500.0,100.0
81.8741481692,1.0238,1.00268,0.00246588,18.0459,0.1,0.005,200,81.8741481692,0.494497,301.034264994,100,1.89501,81.8741481692,1,6.4669e-07,55.6988,0.0260064,0.0094497,82.8436,195.351220135,301.034264994,500.0,194.981518767
85.1349332648,1.0,1.0,0.01,21.3587,0.1,0.01,200,85.1349332648,1.0,460.79994664,100,1.0,85.1349332648,2,3.50449e-18,44.1431,,0.01,85.1349,200.0,460.79994664,500.0,100.0
83.8520208989,1.00695,0.999608,0.00316795,20.0993,0.1,0.005,200,83.8520208989,0.633342,342.582744161,100,1.18065,83.8520208989,1,2.16847e-07,53.7903,0.00866707,0.00590558,84.714,198.618813767,342.582744161,500.0,198.288649904
80.823365146,1.0,1.0,0.01,19.4306,0.1,0.01,200,80.823365146,1.0,381.362479844,100,1.0,80.823365146,2,3.50449e-18,42.2811,,0.01,80.8234,200.0,381.362479844,500.0,100.0
80.1303443174,1.01722,1.00281,0.0019813,19.958,0.1,0.005,200,80.1303443174,0.397373,407.518616995,100,1.356,80.1303443174,1,5.25065e-07,53.4636,0.0211207,0.006761,80.9508,196.61427476,407.518616995,500.0,195.905966822
82.6523292735,1.0,1.0,0.01,16.7699,0.1,0.01,200,82.6523292735,1.0,284.071339005,100,1.0,82.6523292735,2,3.50449e-18,45.0376,,0.01,82.6523,200.0,284.071339005,500.0,100.0
82.1172081735,1.03607,0.982623,0.0017373,18.9359,0.1,0.005,200,82.1172081735,0.341422,411.065116478,100,1.30297,82.1172081735,1,9.32706e-07,53.3482,0.0360229,0.00663006,83.4158,193.036841062,411.065116478,500.0,192.841503952
85.8856909131,1.0,1.0,0.01,21.0283,0.1,0.01,200,85.8856909131,1.0,446.65708306,100,1.0,85.8856909131,2,3.50449e-18,42.6805,,0.01,85.8857,200.0,446.65708306,500.0,100.0
87.475629182,1.00652,1.00521,0.00430675,20.0645,0.1,0.005,200,87.475629182,0.865841,355.316019496,100,1.4539,87.475629182,1,1.65425e-07,56.2376,0.00668618,0.00723178,86.8877,198.70453465,355.316019496,500.0,198.691886986
83.8746125321,1.0,1.0,0.01,20.4296,0.1,0.01,200,83.8746125321,1.0,421.582440527,100,1.0,83.8746125321,2,3.50449e-18,40.6491,,0.01,83.8746,200.0,421.582440527,500.0,100.0
84.5251803729,1.02174,0.979798,0.000885752,20.9427,0.1,0.005,200,84.5251803729,0.173572,440.070484986,100,1.20469,84.5251803729,1,6.88692e-07,53.9839,0.0264459,0.00614764,84.8795,195.743814,440.070484986,500.0,194.664208999
83.6429862192,1.0,1.0,0.01,21.5487,0.1,0.01,200,83.6429862192,1.0,469.03802112,100,1.0,83.6429862192,2,3.50449e-18,45.9473,,0.01,83.643,200.0,469.03802112,500.0,100.0
84.3724892912,1.02417,1.01104,0.00231869,21.1145,0.1,0.005,200,84.3724892912,0.468859,364.808916771,100,2.04362,84.3724892912,1,7.26145e-07,52.6243,0.0296908,0.0101065,84.7236,195.279822594,364.808916771,500.0,194.38229253
86.4712074346,1.0,1.0,0.01,19.5365,0.1,0.01,200,86.4712074346,1.0,385.529507843,100,1.0,86.4712074346,2,3.50449e-18,43.0346,,0.01,86.4712,200.0,385.529507843,500.0,100.0
83.7786794824,1.02125,1.00698,0.0029876,20.1229,0.1,0.005,200,83.7786794824,0.601692,384.544301331,100,1.62458,83.7786794824,1,6.20679e-07,54.7226,0.025175,0.00806658,85.7616,195.837562788,384.544301331,500.0,195.178541543
82.2703140994,1.0,1.0,0.01,18.2751,0.1,0.01,200,82.2703140994,1.0,337.353547314,100,1.0,82.2703140994,2,3.50449e-18,39.9586,,0.01,82.2703,200.0,337.353547314,500.0,100.0
79.4753340474,1.01007,0.999853,0.00366253,17.1705,0.1,0.005,200,79.4753340474,0.732398,216.77458383,100,1.40405,79.4753340474,1,2.22529e-07,51.102,0.00889853,0.00702128,81.1711,198.006763088,216.77458383,500.0,198.244272525
80.3510442501,1.0,1.0,0.01,17.5356,0.1,0.01,200,80.3510442501,1.0,310.601741783,100,1.0,80.3510442501,2,3.50449e-18,33.8073,,0.01,80.351,200.0,310.601741783,500.0,100.0
81.0052402647,1.01697,1.00444,0.00286993,19.2703,0.1,0.005,200,81.0052402647,0.576537,394.270543547,100,1.54605,81.0052402647,1,4.98139e-07,48.0169,0.0201031,0.00769605,81.2065,196.661774704,394.270543547,500.0,196.111800411
85.9531554313,1.0,1.0,0.01,18.7199,0.1,0.01,200,85.9531554313,1.0,353.975112928,100,1.0,85.9531554313,2,3.50449e-18,44.0755,,0.01,85.9532,200.0,353.975112928,500.0,100.0
83.6273707496,1.01934,1.00213,0.00344309,18.6506,0.1,0.005,200,83.6273707496,0.690082,345.120317518,100,1.44402,83.6273707496,1,4.87139e-07,55.4505,0.0195685,0.00720479,85.3474,196.206275316,345.120317518,500.0,196.196168678
82.0436137412,1.0,1.0,0.01,19.8631,0.1,0.01,200,82.0436137412,1.0,398.529733867,100,1.0,82.0436137412,2,3.50449e-18,44.0751,,0.01,82.0436,200.0,398.529733867,500.0,100.0
86.333093668,1.02202,0.986601,0.00213231,21.4779,0.1,0.005,200,86.333093668,0.420748,468.097769496,100,1.25708,86.333093668,1,6.50472e-07,54.5859,0.0253263,0.00637078,84.8786,195.691027011,468.097769496,500.0,194.952923194
82.7167660767,1.0,1.0,0.01,20.0094,0.1,0.01,200,82.7167660767,1.0,404.420460251,100,1.0,82.7167660767,2,3.50449e-18,39.2598,,0.01,82.7168,200.0,404.420460251,500.0,100.0
86.4918830036,1.01966,0.9948,0.00329038,20.4392,0.1,0.005,200,86.4918830036,0.654654,383.459689985,100,1.61621,86.4918830036,1,4.66352e-07,54.159,0.0184606,0.00812331,85.1884,196.143928063,383.459689985,500.0,196.355469443
85.8192017272,1.0,1.0,0.01,16.7861,0.1,0.01,200,85.8192017272,1.0,284.619314617,100,1.0,85.8192017272,2,3.50449e-18,46.5588,,0.01,85.8192,200.0,284.619314617,500.0,100.0
