Iteration,MinIW,ESSClassic,OptimizationReturnMean,EpLenMean,VarianceInit,OptimizationReturnMin,EpThisIter,TimeElapsed,EpisodesSoFar,MeanEntropy,ReturnMeanIW,InitialBound,EmpiricalD2,MaxIWNorm,InitialReturnMax,StdIWNorm,MaxIW,ESSRenyi,ReturnStepMaxmin,MinIWNorm,InitialReturnMean,J_sample_variance,TimestepsSoFar,LearnableVariance,MeanIW,OptimizationReturnMax,EpRewMean,ReturnStepMax,StdIW,MeanIWNorm,Bound,InitialReturnMin,InitialReturnStd
387,1.4140701e-05,1.0205984,9.652377,500.0,-0.6,,100,30326.94388103485,38700,1.6378663,2338.0847,49.02444,4880.9756,43.41978,58.678844,4.319796,4341.978,0.020487707,0.04025553,1.41407e-07,51.958378,26196276.0,19350000,,43.86502,16.37284,51.9583803541653,0.23981562,431.97964,0.43865016,2133.108,42.306004,3.3828053
388,1.8543433e-06,1.0183703,9.302947,500.0,-0.6,,100,30400.88689827919,38800,1.6378663,5136.7456,50.144444,16113.045,92.1535,61.735962,9.168398,9215.351,0.0062061516,0.04266669,1.8543432e-08,53.23124,125657840.0,19400000,,92.99701,17.807667,53.23124175800552,0.2854072,916.8398,0.92997015,4744.916,43.928295,3.135823
389,8.185052e-05,1.2937568,12.098381,500.0,-0.6,,100,30487.801235437393,38900,1.6378663,357.44507,51.027443,827.35297,5.79215,60.78648,0.57586604,579.215,0.1208674,0.0975178,8.185052e-07,54.066772,581748.06,19450000,,6.592886,18.818089,54.06677140202971,0.32244542,57.586605,0.065928854,270.02274,41.96839,3.5433154
390,1.8890108e-07,1.0199784,12.761033,500.0,-0.6,,100,30554.964547634125,39000,1.6378663,6159.5654,50.53941,253541.55,107.92882,60.684196,10.737976,10792.882,0.00039441267,0.14419532,1.8890107e-09,53.573624,306846660.0,19500000,,109.00443,19.871605,53.573623618044934,0.34505466,1073.7976,1.0900445,4631.7524,40.81259,3.3316286
391,3.7350644e-06,1.0267637,10.808917,500.0,-0.6,,100,30629.777704000473,39100,1.6378663,1928.9413,51.132603,55840.21,37.31076,63.149345,3.7119522,3731.0762,0.0017908242,0.0991205,3.735064e-08,54.290073,10601101.0,19550000,,37.807568,19.668194,54.29006890416702,0.30139685,371.1952,0.37807563,1182.815,43.48115,3.5641026
392,2.2269909e-08,1.000314,11.702021,500.0,-0.6,,100,30712.10619711876,39200,1.6378663,108289.1,50.504803,11310090.0,2060.154,61.1624,204.9824,206015.42,8.841663e-06,0.06209962,2.2269908e-10,53.562923,56056020000.0,19600000,,2060.4775,19.301495,53.56292641950137,0.27350023,20498.24,20.60478,98004.5,41.860905,4.144443
393,0.0006080416,1.2282248,9.280309,500.0,-0.6,,100,30806.825320243835,39300,1.6378663,271.52686,51.27434,274.27783,4.412552,61.5841,0.4386468,441.25522,0.3645938,0.02486907,6.080416e-06,54.35355,263846.3,19650000,,4.8914485,16.510857,54.35355083422204,0.25646943,43.864685,0.04891448,220.53111,45.073242,3.5340354
394,0.0001719537,1.837376,14.503732,500.0,-0.6,,100,30890.586089134216,39400,1.6378663,406.59415,50.602386,1041.609,5.270628,62.182285,0.54318076,527.0628,0.09600531,0.0454586,1.719537e-06,53.7115,850143.75,19700000,,7.431394,22.974518,53.711499551641936,0.28803915,54.318077,0.074313946,306.2507,39.207767,3.7633536
395,0.001972639,4.8443437,8.3981905,500.0,-0.6,,100,30970.197358369827,39500,1.6378663,117.94334,50.82012,67.431175,0.84609526,62.97723,0.09428201,84.60953,1.4829936,0.121973395,1.9726389e-05,53.968983,19276.082,19750000,,2.1273012,17.406437,53.96898380414149,0.2837184,9.428201,0.021273015,92.08599,45.570793,3.5264926
396,6.45364e-07,1.0008554,7.454921,500.0,-0.6,,100,31043.514523983,39600,1.6378663,9070.349,50.592712,689671.8,194.94539,61.272766,19.396738,19494.54,0.0001449965,0.03170599,6.4536403e-09,53.65635,82359410.0,19800000,,195.02875,15.071335,53.65635218827579,0.21117498,1939.6737,1.9502875,6526.105,46.20143,3.6656067
397,2.010673e-05,1.0969349,8.843728,500.0,-0.6,,100,31116.52893471718,39700,1.6378663,1015.9011,49.88724,14977.523,19.066645,60.716644,1.8968613,1906.6644,0.006676671,0.0044722557,2.010673e-07,52.923073,2404482.8,19850000,,19.97658,16.637299,52.923073281619615,0.2346355,189.68613,0.19976577,644.3678,44.079346,3.548098
398,8.911252e-08,1.0039712,11.076554,500.0,-0.6,,100,31198.818155050278,39800,1.6378663,8327.04,50.76249,121596.86,146.16562,62.953785,14.54301,14616.562,0.0008223897,0.066589326,8.911252e-10,53.91018,460028220.0,19900000,,146.45563,20.12016,53.91018062676895,0.29924157,1454.301,1.4645565,7229.4175,42.833626,3.5970638
399,5.0595426e-09,1.000251,9.525322,500.0,-0.6,,100,31279.395314216614,39900,1.6378663,30800.217,51.35638,61192564.0,684.2016,62.10047,68.07711,68420.164,1.6341855e-06,0.038483366,5.0595424e-11,54.46141,955314300.0,19950000,,684.2875,17.164387,54.46140647560852,0.24751426,6807.7124,6.8428745,6510.959,44.936085,3.6155524
400,0.0004132536,2.7660294,7.887013,500.0,-0.6,,100,31370.076355218887,40000,1.6378663,125.134384,51.741043,115.61301,1.3219262,63.20312,0.13272002,132.19263,0.8649546,0.011436179,4.132536e-06,54.9012,26315.666,20000000,,2.2384934,16.188934,54.90119956622507,0.22109564,13.272,0.022384932,91.15529,47.014187,3.5703895
401,1.9004545e-05,1.015441,7.4702806,500.0,-0.6,,100,31447.68032860756,40100,1.6378663,2753.2424,52.13222,13222.517,49.74078,62.522526,4.9487934,4974.078,0.0075628567,0.012998238,1.9004544e-07,55.258347,18423190.0,20050000,,50.12368,14.734459,55.258347755174135,0.24628928,494.87933,0.5012368,2393.7717,47.788067,3.6659744
402,0.00033353808,2.8251061,9.689343,500.0,-0.6,,100,31536.955233335495,40200,1.6378663,212.987,51.86566,335.25214,1.9188377,63.159035,0.22258273,191.88377,0.29828295,0.0057490766,3.3353806e-06,55.02361,92002.9,20100000,,3.795175,17.824768,55.023609797885335,0.24220255,22.258272,0.037951745,155.16524,45.334267,3.754515
403,4.9899078e-05,1.3195369,12.50031,500.0,-0.6,,100,31615.287784337997,40300,1.6378663,1103.1761,51.742096,4579.536,16.365112,66.27542,1.6379799,1636.5112,0.021836273,0.06153962,4.9899074e-07,55.05587,7372337.0,20150000,,18.941032,23.719864,55.05586673645571,0.34585392,163.79796,0.18941036,878.9257,42.555557,3.924265
404,2.8594e-05,1.0804992,10.139439,500.0,-0.6,,100,31692.524775743484,40400,1.6378663,1288.6516,50.92171,14582.0,22.577717,63.322407,2.246096,2257.7717,0.00685777,0.026564017,2.8594e-07,54.087833,7383124.0,20200000,,23.474672,19.374016,54.087830860099054,0.26727772,224.60962,0.23474672,906.3237,43.94839,3.535851
405,3.4135963e-05,1.077286,16.560766,500.0,-0.6,,100,31773.70778131485,40500,1.6378663,871.0751,51.186947,1794.0328,13.428185,63.498943,1.3356528,1342.8186,0.05574034,0.07240389,3.4135962e-07,54.361893,11583039.0,20250000,,13.938341,25.697811,54.361897279268725,0.29420626,133.56529,0.13938342,736.5969,37.801132,4.0596433
406,4.1449133e-09,1.0009053,9.125221,500.0,-0.6,,100,31836.197955608368,40600,1.6378663,55353.56,50.18871,10176829.0,1020.0156,60.47191,101.489815,102001.56,9.8262435e-06,0.056473836,4.1449132e-11,53.212303,12776263000.0,20300000,,1020.4773,16.384823,53.212307737774644,0.2625981,10148.981,10.204774,45707.945,44.087086,3.4663243
407,3.6977067e-07,1.0893071,7.931891,500.0,-0.6,,100,31921.78449034691,40700,1.6378663,1766.3419,50.5233,10783.589,28.283457,61.29946,2.814552,2828.3457,0.00927335,0.021321803,3.6977066e-09,53.588276,18388182.0,20350000,,29.536758,15.643078,53.58827470356342,0.22927733,281.45523,0.2953676,1448.0627,45.656384,3.2459161
408,4.2844167e-08,1.0065907,7.8302116,500.0,-0.6,,100,31998.79270887375,40800,1.6378663,10559.999,50.87971,635462.7,196.39586,63.040115,19.540518,19639.586,0.00015736565,0.014344364,4.2844167e-10,54.03172,294660030.0,20400000,,197.04225,16.838608,54.031719152333615,0.27096146,1954.0515,1.9704223,8047.3486,46.201508,3.4659479
409,3.7154268e-07,1.0067374,8.726364,500.0,-0.6,,100,32067.65982222557,40900,1.6378663,2795.8557,51.17442,41968.035,53.136055,62.042915,5.286795,5313.6055,0.0023827658,0.013954923,3.7154269e-09,54.27656,19350048.0,20450000,,53.3148,16.492714,54.27656584249148,0.23156796,528.6795,0.533148,2160.347,45.5502,3.5449655
410,0.0002272793,1.0810279,8.618182,500.0,-0.6,,100,32147.444715738297,41000,1.6378663,797.67474,50.99259,999.58905,12.368342,62.57185,1.230214,1236.8342,0.100041114,0.023557737,2.272793e-06,54.121185,4669861.0,20500000,,12.860542,17.068848,54.12118448627835,0.24020565,123.02139,0.1286054,698.7603,45.503002,3.518189
411,0.0005527893,3.3379724,6.951312,500.0,-0.6,,100,32245.07862687111,41100,1.6378663,135.58163,52.265316,64.121765,1.249711,62.598106,0.12767483,124.97111,1.5595329,0.010868132,5.527893e-06,55.395226,30589.24,20550000,,2.372568,14.154194,55.39522449149116,0.2517473,12.767483,0.02372568,110.518585,48.443913,3.3123913
412,1.0336326e-07,1.0087568,10.12948,500.0,-0.6,,100,32321.918461084366,41200,1.6378663,3713.6738,52.47726,107673.0,64.64878,62.25206,6.432197,6464.878,0.0009287379,0.015537098,1.0336326e-09,55.589863,66408284.0,20600000,,64.93132,16.791676,55.58986509930286,0.26312068,643.2197,0.6493133,2692.3179,45.460384,3.6564336
413,3.953596e-05,1.3347261,13.608401,500.0,-0.6,,100,32391.859169244766,41300,1.6378663,428.71216,51.147224,486.71133,6.0949106,63.380833,0.60701567,609.4911,0.2054606,0.12764508,3.953596e-07,54.31627,1734637.6,20650000,,7.0601482,22.672966,54.31626623846601,0.34221926,60.701572,0.07060149,358.79825,40.707867,4.1906886
414,2.7939477e-09,1.000295,12.107848,500.0,-0.6,,100,32462.847804784775,41400,1.6378663,239212.44,52.66403,50231330.0,4031.894,65.03413,401.1678,403189.4,1.9907895e-06,0.045080826,2.7939477e-11,55.915733,422742800000.0,20700000,,4032.489,21.226242,55.915732501487554,0.28750086,40116.77,40.32489,216166.28,43.807884,4.005504
415,3.3620434e-08,1.0053227,13.736516,500.0,-0.6,,100,32543.852038621902,41500,1.6378663,7053.4595,53.60405,188518.56,119.12488,64.66221,11.852469,11912.488,0.00053045177,0.052944183,3.3620434e-10,56.83716,387974240.0,20750000,,119.44161,21.561565,56.83716005389948,0.27365294,1185.2471,1.194416,5649.684,43.100643,4.043479
416,3.1850655e-06,1.0595459,10.570551,500.0,-0.6,,100,32610.29746389389,41600,1.6378663,1322.9833,52.87413,4372.1016,22.638865,63.639374,2.252217,2263.8865,0.022872295,0.022684991,3.1850654e-08,56.056103,7597462.5,20800000,,23.306831,18.153824,56.0561001042019,0.30199564,225.22171,0.23306835,1112.5856,45.48555,3.7917182
417,1.8251201e-05,1.1587518,8.388446,500.0,-0.6,,100,32684.4543735981,41700,1.6378663,1849.4556,52.13089,1782.8354,34.99127,64.82462,3.486782,3499.127,0.056090426,0.008375466,1.8251201e-07,55.37212,3701634.2,20850000,,37.752953,17.84095,55.37211872497925,0.2450229,348.67822,0.37752965,1712.599,46.983673,4.007801
418,3.817465e-05,1.0743223,7.2350636,500.0,-0.6,,100,32750.490943193436,41800,1.6378663,944.0069,52.260384,9482.475,16.23912,62.765617,1.6153655,1623.9121,0.010545771,0.022155374,3.817465e-07,55.398663,2355125.8,20900000,,16.833855,14.602013,55.398669067171156,0.25133064,161.53656,0.16833852,638.40735,48.163605,3.071923
419,1.6897173e-05,1.6596386,9.526879,500.0,-0.6,,100,32826.35122847557,41900,1.6378663,303.9517,51.315563,680.7734,4.559391,62.014996,0.45529947,455.93912,0.14689176,0.028624117,1.6897172e-07,54.416317,148253.3,20950000,,5.914773,17.12556,54.41631471675523,0.23895101,45.529945,0.059147734,223.04807,44.889435,3.2227566
420,2.1507425e-07,1.0022211,9.753576,500.0,-0.6,,100,32909.74314379692,42000,1.6378663,20199.36,52.31678,1463153.1,345.8435,65.18443,34.41061,34584.35,6.8345544e-05,0.09165384,2.1507425e-09,55.576,2130171500.0,21000000,,346.22742,19.362007,55.57600153573412,0.3074129,3441.0615,3.4622734,16256.977,45.822426,3.69692
421,1.1730265e-09,1.0001578,7.335041,500.0,-0.6,,100,32981.28340983391,42100,1.6378663,105638.77,52.58211,684086.4,1909.1654,63.85133,189.95941,190916.55,0.00014618038,0.028323025,1.1730264e-11,55.77468,25935376000.0,21050000,,1909.316,15.411694,55.77467692009811,0.30350453,18995.941,19.09316,102998.22,48.439636,3.436319
422,2.515401e-07,1.0109491,11.796817,500.0,-0.6,,100,33058.902928352356,42200,1.6378663,6295.438,52.053684,273340.2,112.09408,64.966034,11.152643,11209.408,0.0003658445,0.096518666,2.5154008e-09,55.301983,216665500.0,21100000,,112.706474,21.460865,55.30198630828799,0.33292934,1115.2643,1.1270646,4597.1626,43.50517,3.4770699
423,1.6507387e-07,1.002629,10.524099,500.0,-0.6,,100,33128.93878054619,42300,1.6378663,18531.143,51.828888,364268.1,300.33566,62.864662,29.882633,30033.568,0.00027452307,0.012941524,1.6507387e-09,54.97212,2843472600.0,21150000,,300.7303,18.416641,54.972119597475945,0.24438047,2988.2634,3.0073028,16634.057,44.44802,3.6353402
424,2.155974e-06,1.0061508,10.100428,500.0,-0.6,,100,33216.71383571625,42400,1.6378663,7750.2837,52.20733,15618.058,138.29369,62.370842,13.759639,13829.368,0.006402845,0.08637263,2.1559739e-08,55.325874,256420640.0,21200000,,138.71854,17.145397,55.32587147888902,0.29856226,1375.9641,1.3871853,7360.5527,45.225445,3.6698012
425,1.0748161e-05,1.0420272,9.742402,500.0,-0.6,,100,33289.37397003174,42500,1.6378663,935.106,52.056175,7799.9624,16.880346,61.12738,1.6792527,1688.0347,0.012820574,0.01855816,1.0748161e-07,55.11255,2873098.2,21250000,,17.231783,15.7572365,55.1125459768941,0.21299651,167.92528,0.17231783,665.1755,45.370144,3.3367822
426,9.601147e-06,1.0068599,10.008966,500.0,-0.6,,100,33361.763842344284,42600,1.6378663,5311.2217,51.717506,12181.527,98.86853,61.41652,9.836959,9886.854,0.008209151,0.007938653,9.601147e-08,54.78833,94834380.0,21300000,,99.20712,16.63715,54.78833607556735,0.23197886,983.69586,0.9920712,4972.295,44.77937,3.2602272
427,1.3123619e-06,1.011637,7.296317,500.0,-0.6,,100,33446.36814618111,42700,1.6378663,10495.719,50.264668,265686.2,193.2373,61.46769,19.225943,19323.73,0.0003763839,0.03052266,1.3123619e-08,53.33805,318219300.0,21350000,,194.36047,15.425953,53.33805306139505,0.27533925,1922.5942,1.9436045,8911.551,46.041737,2.9618082
428,0.0002365094,2.6267345,10.946346,500.0,-0.6,,100,33514.65138959885,42800,1.6378663,155.32957,50.91358,138.81105,1.8170543,61.333164,0.1892088,181.70543,0.72040373,0.015311763,2.365094e-06,53.98024,27403.93,21400000,,3.1076322,18.29927,53.980240521158294,0.22058722,18.920881,0.031076323,119.19879,43.033894,3.3834238
429,1.7993183e-06,1.228091,8.639855,500.0,-0.6,,100,33591.14878296852,42900,1.6378663,2193.5945,51.367954,51535.74,34.33844,62.72318,3.4235148,3433.844,0.001940401,0.050801203,1.7993182e-08,54.504112,18775070.0,21450000,,38.174274,16.858921,54.50411332574903,0.27640086,342.35147,0.38174278,1481.6399,45.864258,3.5265672
430,0.00016585918,1.1151509,7.09748,500.0,-0.6,,100,33685.275852918625,43000,1.6378663,718.2279,52.28298,1105.7714,11.933295,63.29609,1.1868925,1193.3296,0.09043461,0.032376006,1.6585917e-06,55.44779,1477768.2,21500000,,12.604144,14.945782,55.44778737619783,0.26108778,118.68926,0.12604144,612.9882,48.350307,3.2929487
431,1.3981408e-07,1.0021766,11.363354,500.0,-0.6,,100,33775.19511580467,43100,1.6378663,50449.97,51.723843,1213759.8,966.26483,63.469086,96.14111,96626.484,8.238863e-05,0.063473195,1.3981407e-09,54.89729,8725121000.0,21550000,,967.31616,19.935143,54.89729597428231,0.3214585,9614.111,9.673161,46953.75,43.533943,3.6685705
432,1.7225675e-07,1.0030836,8.35222,500.0,-0.6,,100,33848.82104682922,43200,1.6378663,20446.354,50.86127,342886.6,407.94574,60.780575,40.589478,40794.574,0.00029164163,0.08740421,1.7225674e-09,53.900303,685054460.0,21600000,,408.5744,15.232491,53.90030458467212,0.30803156,4058.9478,4.085744,18666.805,45.548084,3.4739153
433,6.5849163e-06,1.0078958,8.341972,500.0,-0.6,,100,33913.1148121357,43300,1.6378663,2888.9795,51.306515,45708.586,50.017056,62.834564,4.9764385,5001.7056,0.002187773,0.045685694,6.5849164e-08,54.448246,38143668.0,21650000,,50.21416,16.72829,54.44824551360704,0.2560858,497.64386,0.5021416,2217.2915,46.106274,3.3658636
434,6.417255e-06,1.2130796,8.985869,500.0,-0.6,,100,33992.07462120056,43400,1.6378663,1074.8372,50.519985,11831.45,17.983435,63.767605,1.7897345,1798.3435,0.008452049,0.033979014,6.4172546e-08,53.708363,3856658.8,21700000,,19.832777,19.045109,53.70836591625944,0.26218316,178.97345,0.1983278,728.0292,44.722496,3.6514919
435,8.630614e-05,1.3292998,8.428454,500.0,-0.6,,100,34068.957678318024,43500,1.6378663,476.99365,51.304066,818.30084,8.321604,62.544453,0.83096975,832.1604,0.122204445,0.05801116,8.630614e-07,54.43129,286671.25,21750000,,9.645007,16.541615,54.431293541951305,0.2771375,83.09697,0.09645007,387.53644,46.00284,3.628537
436,1.2548203e-06,1.0026904,14.357592,500.0,-0.6,,100,34142.4201631546,43600,1.6378663,20971.389,51.05223,81055.15,374.96448,61.010315,37.308,37496.45,0.0012337279,0.0446589,1.25482025e-08,54.102745,3875170000.0,21800000,,375.46866,21.265156,54.10275081529033,0.25904128,3730.7996,3.7546864,20102.9,39.74516,3.9775145
437,1.4244895e-05,1.0141442,8.894519,500.0,-0.6,,100,34216.08833837509,43700,1.6378663,2173.908,51.21491,20887.662,38.312485,62.48395,3.81178,3831.2485,0.0047875154,0.08248806,1.4244895e-07,54.33911,20608846.0,21850000,,38.582565,17.03936,54.33911045164322,0.27333882,381.178,0.38582566,1722.3813,45.44459,3.2742546
438,1.041895e-06,1.0052049,9.520282,500.0,-0.6,,100,34296.423181056976,43800,1.6378663,9934.847,50.346115,404514.75,162.46503,61.44997,16.16465,16246.503,0.00024720977,0.041909188,1.0418949e-08,53.418613,824831100.0,21900000,,162.88739,17.551636,53.41861711343829,0.2576552,1616.4651,1.6288741,7980.6924,43.898335,3.3902302
439,9.445122e-08,1.0182855,11.730826,500.0,-0.6,,100,34375.50357198715,43900,1.6378663,48267.598,51.240948,6300153.0,881.2401,62.355034,87.677734,88124.016,1.587263e-05,0.01296553,9.445121e-10,54.3587,12155653000.0,21950000,,889.29663,19.727158,54.35870155725885,0.22761892,8767.774,8.892965,40442.008,42.627876,3.7992508
440,3.3803934e-07,1.0004811,5.689202,500.0,-0.6,,100,34462.22668886185,44000,1.6378663,30224.049,51.785267,1305804.2,480.79584,62.84968,47.838467,48079.586,7.658116e-05,0.019727439,3.3803933e-09,54.927753,4848993300.0,22000000,,480.9115,13.61113,54.92775342338839,0.2552263,4783.846,4.8091154,26633.076,49.238552,2.9375336
441,0.00016076557,1.1584462,12.441181,500.0,-0.6,,100,34539.5609433651,44100,1.6378663,522.98846,52.370514,1277.7534,8.234225,63.81839,0.8188624,823.42255,0.07826236,0.031337425,1.6076557e-06,55.56143,1917380.9,22050000,,8.8650055,20.698135,55.56143602262429,0.26174873,81.88623,0.088650055,408.92688,43.120255,4.132173
442,2.2121243e-05,1.3195354,10.8021145,500.0,-0.6,,100,34621.54468417168,44200,1.6378663,524.17126,52.402935,2855.5825,8.057772,64.352554,0.80418533,805.7772,0.035019126,0.020752594,2.2121243e-07,55.620567,1030475.06,22100000,,9.299317,19.534103,55.620565914198124,0.25011316,80.41853,0.092993185,352.22882,44.81845,3.750533
443,4.1570308e-07,1.0011442,7.966687,500.0,-0.6,,100,34703.3191113472,44300,1.6378663,17160.838,51.462135,228532.9,319.1756,64.72317,31.757385,31917.56,0.00043757373,0.011926457,4.1570307e-09,54.698296,724550460.0,22150000,,319.35815,17.991562,54.69829349542484,0.23377691,3175.7393,3.1935813,15613.789,46.731606,3.6070325
444,5.2127352e-06,1.0720693,8.504566,500.0,-0.6,,100,34781.19917702675,44400,1.6378663,1049.2317,50.888073,8901.947,16.44172,61.94663,1.6355215,1644.1719,0.011233497,0.041822046,5.212735e-08,53.985405,7932874.5,22200000,,17.025827,16.46579,53.98540416336255,0.22908725,163.55214,0.17025827,756.99805,45.48084,3.42804
445,6.7984874e-06,1.0017159,9.468577,500.0,-0.6,,100,34856.07756328583,44500,1.6378663,27567.52,52.068237,90781.36,457.13123,63.671795,45.483597,45713.125,0.0011015477,0.057953537,6.798487e-08,55.25183,4820416500.0,22250000,,457.52335,17.888542,55.251830272906254,0.27643782,4548.36,4.575233,26608.305,45.783253,3.9118454
446,3.900087e-06,1.0177805,9.838081,500.0,-0.6,,100,34939.8941488266,44600,1.6378663,2332.3884,53.20725,35582.707,41.701912,63.13829,4.148968,4170.1914,0.0028103539,0.07389726,3.900087e-08,56.364166,17689512.0,22300000,,42.071556,16.61221,56.36416276167944,0.24688308,414.89682,0.4207156,1736.8877,46.52608,3.8340924
447,3.1030206e-07,1.0001781,9.881969,500.0,-0.6,,100,35036.20131921768,44700,1.6378663,77132.3,52.580254,15958218.0,1247.9141,63.702827,124.16577,124791.41,6.266364e-06,0.073493645,3.1030205e-09,55.7654,42783388000.0,22350000,,1248.0251,17.819397,55.76539993983813,0.31000155,12416.577,12.480252,64408.375,45.88343,3.597661
448,6.3269117e-06,1.0493917,9.225323,500.0,-0.6,,100,35114.79132556915,44800,1.6378663,1116.782,52.608253,9368.137,19.341225,63.19452,1.9241399,1934.1226,0.010674481,0.116018996,6.326911e-08,55.767982,4457725.0,22400000,,19.815098,16.65186,55.767982458323004,0.33294156,192.414,0.19815093,810.95483,46.54266,3.4780693
449,7.3448206e-08,1.0056874,8.227533,500.0,-0.6,,100,35191.297758340836,44900,1.6378663,26543.129,52.268986,2672452.2,485.70123,66.23578,48.325413,48570.125,3.7418817e-05,0.030009136,7.3448203e-10,55.580772,1742073500.0,22450000,,487.0819,18.882534,55.5807774468597,0.24942183,4832.543,4.8708196,21129.137,47.353245,3.4670238
450,3.3193006e-05,1.2086135,7.3583827,500.0,-0.6,,100,35261.98596215248,45000,1.6378663,612.1044,52.663727,1775.2378,9.39582,65.071655,0.93453205,939.58203,0.056330483,0.036356673,3.3193004e-07,55.917313,1330797.8,22500000,,10.3366165,16.512726,55.917312300468154,0.25742376,93.45321,0.10336616,475.01932,48.55893,3.4271173
451,1.8204307e-08,1.0003641,8.892245,500.0,-0.6,,100,35339.07177591324,45100,1.6378663,83027.78,53.500427,4501502.0,1356.1864,65.6515,134.9386,135618.64,2.2214808e-05,0.029011995,1.8204308e-10,56.782997,36898560000.0,22550000,,1356.4332,17.760742,56.78299951981954,0.31534502,13493.858,13.564334,76063.23,47.890755,3.6251652
452,2.935048e-06,1.0007455,9.262318,500.0,-0.6,,100,35413.09679841995,45200,1.6378663,15836.686,54.06549,408672.3,270.99606,66.41521,26.963669,27099.605,0.00024469482,0.13159372,2.935048e-08,57.38625,950060200.0,22600000,,271.09705,18.291271,57.38625383285278,0.28582862,2696.3662,2.7109709,13713.807,48.123936,3.2991104
453,2.2888009e-05,1.0856144,11.462451,500.0,-0.6,,100,35494.903896808624,45300,1.6378663,1338.9463,53.128025,8756.786,19.714169,66.41998,1.9611287,1971.4169,0.011419714,0.044195578,2.2888008e-07,56.449024,17170254.0,22650000,,20.545378,21.433407,56.449027828740526,0.26438406,196.11287,0.20545374,1028.1748,44.986576,3.8123999
454,0.002361585,9.731283,8.246436,500.0,-0.6,,100,35569.748935461044,45400,1.6378663,132.31003,53.80022,35.552452,0.54412556,68.00952,0.069006376,54.412556,2.8127456,0.020111725,2.3615848e-05,57.2007,18679.96,22700000,,2.265717,19.05526,57.20069765444461,0.26346534,6.900637,0.02265717,112.03439,48.95426,4.242803
455,8.8780894e-07,1.004247,12.780488,500.0,-0.6,,100,35639.49447345734,45500,1.6378663,4791.5396,54.14327,198050.73,74.97323,67.16924,7.4595866,7497.3228,0.00050492113,0.023936585,8.878089e-09,57.50173,215735630.0,22750000,,75.13231,22.447998,57.50173375244454,0.26844952,745.9587,0.7513231,3296.9268,44.721245,4.2768497
456,3.7257896e-06,1.3690968,10.104081,500.0,-0.6,,100,35720.69923520088,45600,1.6378663,1266.2452,55.78647,15400.8,18.60415,68.36475,1.8641915,1860.415,0.0064931693,0.13276763,3.7257895e-08,59.2047,3481747.5,22800000,,21.963476,19.26413,59.204705691103094,0.32001218,186.41916,0.21963474,842.0421,49.100624,3.6359744
457,2.5966446e-07,1.0009478,9.756279,500.0,-0.6,,100,35805.387847185135,45700,1.6378663,9997.587,55.584423,472342.7,161.4678,67.375565,16.065767,16146.781,0.00021171069,0.020779222,2.5966445e-09,58.95321,483751970.0,22850000,,161.54431,18.178638,58.95320562221039,0.25743616,1606.5769,1.6154428,7682.3203,49.196926,3.737879
458,2.5371392e-07,1.1884462,11.234372,500.0,-0.6,,100,35887.848226070404,45800,1.6378663,782.1914,56.458584,4746.5986,11.075428,67.357185,1.102293,1107.5428,0.021067718,0.01268287,2.5371392e-09,59.82644,3706749.5,22900000,,12.088794,18.765118,59.82643964588302,0.23311141,110.22932,0.120887935,550.1608,48.592068,3.8531315
459,2.3176673e-05,1.0614203,12.782443,500.0,-0.6,,100,35981.36476969719,45900,1.6378663,1841.7594,55.870373,11089.509,27.975962,69.38919,2.782944,2797.5962,0.009017532,0.0012673289,2.3176673e-07,59.33984,25658128.0,22950000,,28.824736,22.831799,59.33983614551361,0.21683441,278.2944,0.28824732,1476.4019,46.557392,4.2025933
460,6.832426e-05,1.1990355,10.126908,500.0,-0.6,,100,36053.60814332962,46000,1.6378663,516.3231,56.752842,1821.1464,8.603657,69.162224,0.8557032,860.3657,0.05491047,0.047086656,6.832426e-07,60.210957,364602.88,23000000,,9.426678,19.078178,60.210953535653445,0.26385677,85.57033,0.094266765,368.7486,50.084045,4.0418735
461,3.6850404e-05,1.2658796,11.256192,500.0,-0.6,,100,36126.023740530014,46100,1.6378663,2007.5886,55.096806,6863.7563,28.173231,69.65432,2.8158498,2817.3232,0.014569282,0.025591284,3.6850403e-07,58.57952,23768358.0,23050000,,31.883945,22.33099,58.579522939176265,0.27056843,281.585,0.31883943,1719.0532,47.32333,3.7908738
462,3.3418903e-05,1.035976,11.36904,500.0,-0.6,,100,36206.01833629608,46200,1.6378663,4057.908,55.478096,9481.888,70.69792,66.7952,7.0336046,7069.7925,0.0105464235,0.033124477,3.3418902e-07,58.817856,50655236.0,23100000,,71.963806,19.346378,58.81785710875423,0.2488126,703.3605,0.7196381,3732.699,47.44882,3.7454603
463,1.00639305e-07,1.0378432,8.997481,500.0,-0.6,,100,36280.40690946579,46300,1.6378663,3137.3438,55.82078,107880.02,58.4724,67.3565,5.817233,5847.24,0.00092695566,0.015411675,1.0063931e-09,59.18861,10935871.0,23150000,,59.572765,17.16537,59.188608954107394,0.2334183,581.72314,0.5957277,2031.1783,50.191128,3.5566168
464,2.582159e-05,1.0698965,12.456748,500.0,-0.6,,100,36359.97896337509,46400,1.6378663,1344.1838,54.877098,3299.3179,24.039219,65.526665,2.3914993,2403.9219,0.030309295,0.07639368,2.582159e-07,58.15344,5113861.0,23200000,,24.870062,19.829975,58.153435868828645,0.28782344,239.14992,0.24870063,1155.9923,45.69669,4.073276
