VarRet,VarNormIw,VarVanillaIw,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,Delta,VarDiscRet,AvgEpLen,AvgNormIw,EpsThisIter,IterType,VarJ,Bound,MinNormIw,AvgRet,ESSRenyi,BatchSize,MinVanillaIw,ESSClassic,J,eRenyi2,AvgDiscRet
2579.75370796,4.83422e-07,0.0191954,0.996335,-70.3720781265,1.14656,0.00575389,0.3,2579.75370796,100.43,0.005,100,1,57.2378,-118.319,0.00200729,-70.3720781265,196.779759521,200,0.399987,196.224597942,-72.8957,1.01636,-70.3720781265
5012.39279076,3.50449e-18,,1.0,-75.2205477756,1.0,0.01,0.3,5012.39279076,105.27,0.01,100,2,70.4434,-138.94,0.01,-75.2205477756,200.0,200,1.0,100.0,-75.2206,1.0,-75.2205477756
3833.37405246,1.82185e-07,0.00724008,0.996748,-71.6495792127,1.44581,0.00725262,0.3,3833.37405246,100.99,0.005,100,1,63.8378,-118.224,0.00396063,-71.6495792127,197.856287685,200,0.78955,198.560214705,-72.9239,1.01083,-71.6495792127
2599.83152134,3.50449e-18,,1.0,-69.3760027945,1.0,0.01,0.3,2599.83152134,98.88,0.01,100,2,50.733,-133.095,0.01,-69.3760027945,200.0,200,1.0,100.0,-69.376,1.0,-69.3760027945
6172.1571635,1.36136e-07,0.00539024,0.994919,-78.7035108705,1.31138,0.00659037,0.3,6172.1571635,108.99,0.005,100,1,64.9328,-118.943,0.00456887,-78.7035108705,198.684273946,200,0.909132,198.922217094,-73.7377,1.00662,-78.7035108705
3798.10575326,3.50449e-18,,1.0,-71.8668218316,1.0,0.01,0.3,3798.10575326,101.59,0.01,100,2,61.3199,-135.586,0.01,-71.8668218316,200.0,200,1.0,100.0,-71.8668,1.0,-71.8668218316
6166.76938442,1.1291e-06,0.0473079,1.02346,-79.2801539968,1.62352,0.00793152,0.3,6166.76938442,109.52,0.005,100,1,59.9677,-119.255,0.00162324,-79.2801539968,190.984795862,200,0.332264,191.398884272,-73.1472,1.0472,-79.2801539968
8396.01022868,3.50449e-18,,1.0,-86.6931673892,1.0,0.01,0.3,8396.01022868,118.64,0.01,100,2,91.1704,-150.413,0.01,-86.6931673892,200.0,200,1.0,100.0,-86.6932,1.0,-86.6931673892
2580.96550386,2.16695e-06,0.0837219,0.9828,-68.7070892695,2.01194,0.0102357,0.3,2580.96550386,98.4,0.005,100,1,60.3642,-120.623,0.000264906,-68.7070892695,184.175815876,200,0.0520699,184.120666252,-73.6711,1.08592,-68.7070892695
6178.76908871,3.50449e-18,,1.0,-79.5050701004,1.0,0.01,0.3,6178.76908871,109.96,0.01,100,2,78.2111,-143.224,0.01,-79.5050701004,200.0,200,1.0,100.0,-79.5051,1.0,-79.5050701004
2626.98317849,1.1268e-06,0.0449953,0.999149,-69.4229497476,1.56227,0.007818,0.3,2626.98317849,98.74,0.005,100,1,57.1086,-117.483,0.00142521,-69.4229497476,191.360629902,200,0.284799,191.415734404,-71.4204,1.04515,-69.4229497476
2585.59272312,3.50449e-18,,1.0,-69.1591146292,1.0,0.01,0.3,2585.59272312,98.21,0.01,100,2,50.5938,-132.873,0.01,-69.1591146292,200.0,200,1.0,100.0,-69.1591,1.0,-69.1591146292
3808.78317376,6.51285e-07,0.0258571,0.996264,-71.4940250626,1.53984,0.00772809,0.3,3808.78317376,101.0,0.005,100,1,48.6528,-114.816,0.00246991,-71.4940250626,194.509245244,200,0.492136,194.946830847,-69.1288,1.02823,-71.4940250626
6150.36686909,3.50449e-18,,1.0,-78.854820793,1.0,0.01,0.3,6150.36686909,109.31,0.01,100,2,78.0312,-142.574,0.01,-78.854820793,200.0,200,1.0,100.0,-78.8548,1.0,-78.854820793
1352.4293944,7.18974e-08,0.00284843,0.995213,-65.4759827337,1.11248,0.00558914,0.3,1352.4293944,94.47,0.005,100,1,60.879,-117.155,0.00402066,-65.4759827337,199.499385112,200,0.800283,199.429283352,-72.042,1.00251,-65.4759827337
1361.15849456,3.50449e-18,,1.0,-65.4922038737,1.0,0.01,0.3,1361.15849456,94.37,0.01,100,2,36.7089,-129.211,0.01,-65.4922038737,200.0,200,1.0,100.0,-65.4922,1.0,-65.4922038737
9456.99056948,1.47002e-06,0.0576445,0.990119,-90.8861913212,1.60854,0.00812296,0.3,9456.99056948,123.37,0.005,100,1,66.1291,-121.775,0.00157815,-90.8861913212,189.958796557,200,0.31251,188.945420957,-75.5426,1.05286,-90.8861913212
5026.96191398,3.50449e-18,,1.0,-74.2848802084,1.0,0.01,0.3,5026.96191398,104.28,0.01,100,2,70.5457,-137.998,0.01,-74.2848802084,200.0,200,1.0,100.0,-74.2849,1.0,-74.2848802084
6163.73561306,9.39764e-07,0.0377,1.00146,-79.1234176111,1.93042,0.00963806,0.3,6163.73561306,110.1,0.005,100,1,67.2861,-120.527,0.00180004,-79.1234176111,192.738769208,200,0.360532,192.78919335,-74.6313,1.03767,-79.1234176111
3807.42618864,3.50449e-18,,1.0,-72.4252401641,1.0,0.01,0.3,3807.42618864,102.09,0.01,100,2,61.3951,-136.145,0.01,-72.4252401641,200.0,200,1.0,100.0,-72.4252,1.0,-72.4252401641
5027.22683581,1.68601e-06,0.0681766,1.00544,-75.1248627134,1.48816,0.00740052,0.3,5027.22683581,105.4,0.005,100,1,52.533,-117.366,0.000604595,-75.1248627134,186.166798732,200,0.121577,187.423290767,-70.6651,1.07431,-75.1248627134
8363.11037721,3.50449e-18,,1.0,-87.3929002686,1.0,0.01,0.3,8363.11037721,119.52,0.01,100,2,90.9916,-151.118,0.01,-87.3929002686,200.0,200,1.0,100.0,-87.3929,1.0,-87.3929002686
3832.15356742,5.76495e-06,0.222254,0.981741,-71.3077377512,1.85479,0.00944645,0.3,3832.15356742,100.51,0.005,100,1,48.8229,-120.31,0.000108054,-71.3077377512,165.873571105,200,0.0212163,162.675009269,-70.8315,1.20574,-71.3077377512
105.289549832,3.50449e-18,,1.0,-62.2049178855,1.0,0.01,0.3,105.289549832,90.89,0.01,100,2,10.2096,-75.8262,0.01,-62.2049178855,200.0,200,1.0,100.0,-62.2049,1.0,-62.2049178855
1358.39650814,1.74056e-07,0.00701815,1.00401,-64.5011800633,1.31698,0.00655863,0.3,1358.39650814,92.8,0.005,100,1,24.1733,-108.247,0.0036706,-64.5011800633,198.651032754,200,0.73706,198.624075551,-63.0384,1.00679,-64.5011800633
1376.74520595,3.50449e-18,,1.0,-64.630758484,1.0,0.01,0.3,1376.74520595,93.14,0.01,100,2,36.9185,-128.327,0.01,-64.630758484,200.0,200,1.0,100.0,-64.6308,1.0,-64.630758484
2588.22272944,3.87687e-07,0.0160435,1.01714,-68.4682770161,1.65887,0.00815463,0.3,2588.22272944,97.94,0.005,100,1,41.5394,-111.365,0.00457814,-68.4682770161,198.13107069,200,0.931318,196.960855215,-66.0961,1.00943,-68.4682770161
3802.92658113,3.50449e-18,,1.0,-72.4643365693,1.0,0.01,0.3,3802.92658113,102.36,0.01,100,2,61.3588,-136.184,0.01,-72.4643365693,200.0,200,1.0,100.0,-72.4643,1.0,-72.4643365693
2595.71054904,1.35831e-07,0.00527326,0.985167,-70.8542787983,1.29141,0.00655429,0.3,2595.71054904,100.73,0.005,100,1,53.8506,-116.486,0.00464604,-70.8542787983,198.222787872,200,0.915424,198.924638052,-71.2275,1.00897,-70.8542787983
5013.37671992,3.50449e-18,,1.0,-74.9304542986,1.0,0.01,0.3,5013.37671992,104.79,0.01,100,2,70.4503,-138.65,0.01,-74.9304542986,200.0,200,1.0,100.0,-74.9305,1.0,-74.9304542986
2599.98102831,2.48907e-06,0.0999139,1.00176,-68.3884444357,1.44859,0.0072302,0.3,2599.98102831,97.44,0.005,100,1,39.7389,-114.115,0.00054787,-68.3884444357,182.125487915,200,0.109767,181.972846795,-66.8986,1.09814,-68.3884444357
2585.68265954,3.50449e-18,,1.0,-70.334155371,1.0,0.01,0.3,2585.68265954,100.41,0.01,100,2,50.5947,-134.053,0.01,-70.334155371,200.0,200,1.0,100.0,-70.3342,1.0,-70.334155371
2587.60699461,4.92537e-07,0.0197349,1.00085,-69.8976530746,1.61727,0.0080795,0.3,2587.60699461,99.86,0.005,100,1,45.8451,-114.756,0.00390684,-69.8976530746,196.73400198,200,0.782031,196.154846103,-69.3268,1.0166,-69.8976530746
6119.12893451,3.50449e-18,,1.0,-80.07705531,1.0,0.01,0.3,6119.12893451,111.37,0.01,100,2,77.8327,-143.797,0.01,-80.07705531,200.0,200,1.0,100.0,-80.077,1.0,-80.07705531
3839.95877341,5.072e-07,0.0204603,1.00424,-73.2110830101,1.18716,0.00591077,0.3,3839.95877341,102.85,0.005,100,1,67.0525,-121.088,0.00239672,-73.2110830101,195.816762595,200,0.481374,196.042549152,-75.5528,1.02136,-73.2110830101
1362.64329925,3.50449e-18,,1.0,-64.6152823336,1.0,0.01,0.3,1362.64329925,93.21,0.01,100,2,36.729,-128.323,0.01,-64.6152823336,200.0,200,1.0,100.0,-64.6153,1.0,-64.6152823336
8379.97240974,3.31323e-07,0.0130639,0.992842,-86.5419833477,1.58552,0.00798474,0.3,8379.97240974,118.73,0.005,100,1,67.0541,-120.295,0.00434426,-86.5419833477,197.383121978,200,0.862633,197.396983267,-74.9409,1.01326,-86.5419833477
78.0121103571,3.50449e-18,,1.0,-62.045882213,1.0,0.01,0.3,78.0121103571,90.8,0.01,100,2,8.78817,-75.1511,0.01,-62.045882213,200.0,200,1.0,100.0,-62.0459,1.0,-62.045882213
2609.95425258,3.25791e-07,0.0128937,0.994696,-70.6781957635,1.20092,0.00603661,0.3,2609.95425258,101.02,0.005,100,1,30.6787,-111.095,0.00259958,-70.6781957635,197.595576517,200,0.517159,197.439898961,-65.7655,1.01217,-70.6781957635
1358.55549843,3.50449e-18,,1.0,-64.3935896632,1.0,0.01,0.3,1358.55549843,93.13,0.01,100,2,36.6738,-128.113,0.01,-64.3935896632,200.0,200,1.0,100.0,-64.3936,1.0,-64.3935896632
6172.97286101,3.70801e-07,0.014662,0.99425,-79.0268909156,1.46769,0.00738091,0.3,6172.97286101,110.4,0.005,100,1,57.2677,-116.311,0.00419198,-79.0268909156,196.646077133,200,0.833576,197.091272534,-70.8716,1.01706,-79.0268909156
4956.51145286,3.50449e-18,,1.0,-77.8626157254,1.0,0.01,0.3,4956.51145286,108.98,0.01,100,2,70.0496,-141.582,0.01,-77.8626157254,200.0,200,1.0,100.0,-77.8626,1.0,-77.8626157254
3797.69747566,1.11505e-06,0.043855,0.991591,-73.5265957958,1.42317,0.00717618,0.3,3797.69747566,104.57,0.005,100,1,57.7493,-119.512,0.00179994,-73.5265957958,191.348975229,200,0.35696,191.501376447,-73.448,1.04521,-73.5265957958
6136.0163034,3.50449e-18,,1.0,-80.7654589117,1.0,0.01,0.3,6136.0163034,112.58,0.01,100,2,77.9401,-144.485,0.01,-80.7654589117,200.0,200,1.0,100.0,-80.7655,1.0,-80.7654589117
2635.62311979,7.96671e-07,0.0328402,1.01516,-68.8488383411,1.78466,0.00879004,0.3,2635.62311979,97.81,0.005,100,1,60.5394,-119.247,0.0041279,-68.8488383411,195.097087373,200,0.838095,193.853382634,-73.6275,1.02513,-68.8488383411
3824.76443064,3.50449e-18,,1.0,-72.3320278856,1.0,0.01,0.3,3824.76443064,102.26,0.01,100,2,61.5347,-136.051,0.01,-72.3320278856,200.0,200,1.0,100.0,-72.332,1.0,-72.3320278856
2570.78703383,1.54058e-06,0.0601029,0.987589,-69.5259996951,1.34171,0.00679286,0.3,2570.78703383,99.24,0.005,100,1,41.2535,-114.749,0.0010172,-69.5259996951,189.569849099,200,0.200916,188.445446791,-68.4701,1.05502,-69.5259996951
6094.51398687,3.50449e-18,,1.0,-81.0782705466,1.0,0.01,0.3,6094.51398687,112.57,0.01,100,2,77.676,-144.798,0.01,-81.0782705466,200.0,200,1.0,100.0,-81.0783,1.0,-81.0782705466
5033.15980758,1.48118e-06,0.0586491,0.994939,-75.3335945468,2.05452,0.0103249,0.3,5033.15980758,105.18,0.005,100,1,64.0344,-121.96,0.00333405,-75.3335945468,190.286971561,200,0.663435,188.866180742,-75.7678,1.05104,-75.3335945468
4989.96440242,3.50449e-18,,1.0,-75.9782330112,1.0,0.01,0.3,4989.96440242,106.24,0.01,100,2,70.2856,-139.698,0.01,-75.9782330112,200.0,200,1.0,100.0,-75.9782,1.0,-75.9782330112
6202.30999136,1.68187e-06,0.068075,1.00593,-78.2076387794,2.55591,0.0127042,0.3,6202.30999136,108.19,0.005,100,1,61.1862,-119.721,0.00116712,-78.2076387794,187.319910532,200,0.234809,187.452268449,-73.1644,1.06769,-78.2076387794
2612.68119507,3.50449e-18,,1.0,-68.2409130734,1.0,0.01,0.3,2612.68119507,97.5,0.01,100,2,50.8582,-131.96,0.01,-68.2409130734,200.0,200,1.0,100.0,-68.2409,1.0,-68.2409130734
2579.26319318,3.1913e-07,0.0128393,1.0029,-68.8784656185,1.46219,0.00728985,0.3,2579.26319318,98.51,0.005,100,1,47.4823,-113.387,0.00297033,-68.8784656185,197.362758361,200,0.595788,197.491537977,-68.0309,1.01336,-68.8784656185
