BatchSize,MinNormIw,VarNormIw,VarDiscRet,J,Bound,VarVanillaIw,ESSRenyi,AvgVanillaIw,Delta,EpsThisIter,AvgEpLen,IterType,MinVanillaIw,MaxNormIw,MaxVanillaIw,AvgRet,AvgDiscRet,ESSClassic,AvgNormIw,VarRet,VarJ,eRenyi2,VanillaAvgRet
200,0.01,3.50449e-18,4950.52785793,-80.19,-114.25,,200.0,1.0,0.6,100,111.32,2,1.0,0.01,1.0,-80.1900403076,-80.1900403076,100.0,0.01,4950.52785793,70.0073,1.0,-80.1900403076
200,0.00139369,5.37061e-06,7143.64502694,-82.2171,-107.526,0.231085,181.101736803,1.03716,0.6,100,122.79,1,0.289094,0.0145402,3.0161,-89.3745716903,-89.3745716903,164.778413056,0.005,7143.64502694,74.7086,1.10435,-89.3745716903
200,0.01,3.50449e-18,3762.50088515,-78.0074,-112.067,,200.0,1.0,0.6,100,109.49,2,1.0,0.01,1.0,-78.0073617087,-78.0073617087,100.0,0.01,3762.50088515,61.0318,1.0,-78.0073617087
200,1.16261e-05,8.55757e-06,8273.89975385,-73.6505,-101.357,0.414144,151.114628297,1.09994,0.6,100,122.63,1,0.0025576,0.00855446,1.88189,-89.8229969516,-89.8229969516,149.187920142,0.005,8273.89975385,53.1293,1.3235,-89.8229969516
200,0.01,3.50449e-18,10297.7913169,-98.062,-132.121,,200.0,1.0,0.6,100,132.48,2,1.0,0.01,1.0,-98.0619783379,-98.0619783379,100.0,0.01,10297.7913169,100.969,1.0,-98.0619783379
200,0.000976209,3.22064e-06,9263.44571627,-94.3517,-119.203,0.134851,187.838180224,1.02312,0.6,100,129.31,1,0.199755,0.0125531,2.56865,-95.0605277856,-95.0605277856,177.276307474,0.005,9263.44571627,96.6731,1.06475,-95.0605277856
200,0.01,3.50449e-18,4896.66162904,-82.6742,-116.733,,200.0,1.0,0.6,100,114.93,2,1.0,0.01,1.0,-82.6741579649,-82.6741579649,100.0,0.01,4896.66162904,69.6254,1.0,-82.6741579649
200,0.000938037,8.43879e-05,6008.34521153,-72.0793,-99.9431,7.34793,149.415282305,1.47541,0.6,100,118.75,1,0.276798,0.0425927,12.5683,-86.1345771252,-86.1345771252,45.8859456444,0.005,6008.34521153,48.1762,1.33855,-86.1345771252
200,0.01,3.50449e-18,7138.7037389,-88.3808,-122.44,,200.0,1.0,0.6,100,121.09,2,1.0,0.01,1.0,-88.3807693243,-88.3807693243,100.0,0.01,7138.7037389,84.0673,1.0,-88.3807693243
200,0.00103611,3.72258e-06,3759.50078534,-81.0776,-105.937,0.153542,187.707819093,1.01546,0.6,100,109.99,1,0.210425,0.0109333,2.22047,-78.5632261604,-78.5632261604,174.192075477,0.005,3759.50078534,67.3388,1.06549,-78.5632261604
200,0.01,3.50449e-18,7110.91470013,-89.1256,-123.184,,200.0,1.0,0.6,100,122.06,2,1.0,0.01,1.0,-89.1255766432,-89.1255766432,100.0,0.01,7110.91470013,83.9035,1.0,-89.1255766432
200,0.00133642,5.90695e-06,7128.9291625,-84.7839,-111.506,0.274219,162.453560395,1.0773,0.6,100,120.09,1,0.287946,0.0152593,3.28778,-87.7529511908,-87.7529511908,161.930719908,0.005,7128.9291625,79.0731,1.23112,-87.7529511908
200,0.01,3.50449e-18,7144.24328896,-87.861,-121.921,,200.0,1.0,0.6,100,120.28,2,1.0,0.01,1.0,-87.8609942101,-87.8609942101,100.0,0.01,7144.24328896,84.0999,1.0,-87.8609942101
200,0.000213583,2.80687e-06,8200.33968243,-86.3336,-111.705,0.111008,180.227850962,0.994344,0.6,100,124.94,1,0.0424749,0.00692291,1.37675,-91.7748927438,-91.7748927438,179.902611107,0.005,8200.33968243,84.5905,1.10971,-91.7748927438
200,0.01,3.50449e-18,8158.00781623,-93.0,-127.06,,200.0,1.0,0.6,100,126.94,2,1.0,0.01,1.0,-93.0000091241,-93.0000091241,100.0,0.01,8158.00781623,89.8689,1.0,-93.0000091241
200,0.00242493,8.06035e-05,4924.05264783,-77.9173,-105.089,7.56078,157.130379354,1.53136,0.6,100,113.87,1,0.742685,0.0535908,16.4133,-81.9879092358,-81.9879092358,47.5282905545,0.005,4924.05264783,48.7075,1.27283,-81.9879092358
200,0.01,3.50449e-18,3738.92726078,-78.5711,-112.63,,200.0,1.0,0.6,100,110.23,2,1.0,0.01,1.0,-78.5711094368,-78.5711094368,100.0,0.01,3738.92726078,60.8403,1.0,-78.5711094368
200,0.00266392,1.31881e-05,4942.0196607,-75.8316,-101.518,0.649891,175.823339276,1.10994,0.6,100,112.53,1,0.591356,0.0154739,3.43502,-81.0776073568,-81.0776073568,131.157192453,0.005,4942.0196607,51.1585,1.13751,-81.0776073568
200,0.01,3.50449e-18,6002.36271446,-86.5102,-120.57,,200.0,1.0,0.6,100,118.83,2,1.0,0.01,1.0,-86.5101921627,-86.5101921627,100.0,0.01,6002.36271446,77.0866,1.0,-86.5101921627
200,1.09672e-05,1.49067e-05,4912.85576433,-74.1698,-102.924,0.560498,140.303862626,0.969543,0.6,100,111.77,1,0.00212663,0.0120586,2.33826,-80.4919503775,-80.4919503775,125.526755407,0.005,4912.85576433,52.4783,1.42548,-80.4919503775
200,0.01,3.50449e-18,8177.54047269,-92.1636,-126.222,,200.0,1.0,0.6,100,126.25,2,1.0,0.01,1.0,-92.1635938367,-92.1635938367,100.0,0.01,8177.54047269,89.9765,1.0,-92.1635938367
200,8.98118e-05,2.65957e-05,2584.00934708,-72.3788,-103.525,1.35755,119.580978024,1.12964,0.6,100,107.63,1,0.0202911,0.0357144,8.06892,-76.5838831641,-76.5838831641,97.1577668691,0.005,2584.00934708,42.0582,1.67251,-76.5838831641
200,0.01,3.50449e-18,8116.24425847,-93.5716,-127.631,,200.0,1.0,0.6,100,128.04,2,1.0,0.01,1.0,-93.571596919,-93.571596919,100.0,0.01,8116.24425847,89.6386,1.0,-93.571596919
200,0.000173512,6.81078e-06,4909.80185978,-80.1429,-105.865,0.301523,175.331727705,1.05204,0.6,100,113.9,1,0.0365083,0.00713417,1.50108,-81.8642971921,-81.8642971921,157.347900356,0.005,4909.80185978,69.583,1.14069,-81.8642971921
200,0.01,3.50449e-18,9297.20370865,-93.8035,-127.863,,200.0,1.0,0.6,100,127.44,2,1.0,0.01,1.0,-93.8034658,-93.8034658,100.0,0.01,9297.20370865,95.9387,1.0,-93.8034658
200,0.00102447,1.57598e-06,6064.51064918,-87.7848,-112.202,0.0706158,194.572678576,1.05839,0.6,100,116.22,1,0.216858,0.00604275,1.27912,-84.3672473881,-84.3672473881,188.195469579,0.005,6064.51064918,87.1729,1.02789,-84.3672473881
200,0.01,3.50449e-18,7143.76096873,-87.7336,-121.793,,200.0,1.0,0.6,100,120.17,2,1.0,0.01,1.0,-87.7335850486,-87.7335850486,100.0,0.01,7143.76096873,84.0971,1.0,-87.7335850486
200,7.41089e-05,3.37655e-06,8169.2637548,-85.6135,-111.153,0.155128,177.855179174,1.07171,0.6,100,127.61,1,0.0158847,0.00680742,1.45912,-93.34697005,-93.34697005,176.306515131,0.005,8169.2637548,82.1764,1.12451,-93.34697005
200,0.01,3.50449e-18,4970.81817089,-78.4272,-112.487,,200.0,1.0,0.6,100,109.6,2,1.0,0.01,1.0,-78.4271886763,-78.4271886763,100.0,0.01,4970.81817089,70.1506,1.0,-78.4271886763
200,0.00137331,0.000159302,6054.41220619,-71.4713,-98.7937,19.5085,155.396938339,1.74973,0.6,100,115.87,1,0.480583,0.0691991,24.2159,-84.1940784359,-84.1940784359,27.2470780492,0.005,6054.41220619,45.4446,1.28703,-84.1940784359
200,0.01,3.50449e-18,6084.49763397,-84.0532,-118.113,,200.0,1.0,0.6,100,116.31,2,1.0,0.01,1.0,-84.0531659785,-84.0531659785,100.0,0.01,6084.49763397,77.6122,1.0,-84.0531659785
200,0.0028308,3.15238e-05,8133.04045923,-82.1242,-108.691,2.15608,164.358692922,1.30762,0.6,100,128.94,1,0.740324,0.0316177,8.26882,-94.3874357226,-94.3874357226,88.7057080182,0.005,8133.04045923,58.581,1.21685,-94.3874357226
200,0.01,3.50449e-18,13157.3968545,-109.424,-143.484,,200.0,1.0,0.6,100,145.41,2,1.0,0.01,1.0,-109.424499909,-109.424499909,100.0,0.01,13157.3968545,114.131,1.0,-109.424499909
200,0.00195546,1.182e-05,9177.44982865,-93.9466,-120.846,0.644677,160.317538735,1.1677,0.6,100,133.26,1,0.45668,0.0136669,3.19179,-98.5561727412,-98.5561727412,136.014256026,0.005,9177.44982865,92.3579,1.24752,-98.5561727412
200,0.01,3.50449e-18,7071.22471562,-90.8082,-124.868,,200.0,1.0,0.6,100,125.05,2,1.0,0.01,1.0,-90.8081663002,-90.8081663002,100.0,0.01,7071.22471562,83.6691,1.0,-90.8081663002
200,0.00319706,2.84189e-05,2627.27278304,-76.7254,-103.164,1.61786,165.964031664,1.19299,0.6,100,104.98,1,0.762812,0.0749485,17.8825,-74.5802570626,-74.5802570626,93.8495255386,0.005,2627.27278304,55.1553,1.20508,-74.5802570626
200,0.01,3.50449e-18,3810.52537731,-77.1584,-111.209,,200.0,1.0,0.6,100,107.98,2,1.0,0.01,1.0,-77.1584271711,-77.1584271711,100.0,0.01,3810.52537731,61.42,1.0,-77.1584271711
200,0.00328528,6.25615e-07,4865.4558205,-79.1318,-103.473,0.0251785,195.787786836,1.00307,0.6,100,114.51,1,0.659074,0.0112594,2.2588,-82.3378106578,-82.3378106578,195.140841609,0.005,4865.4558205,64.6417,1.02151,-82.3378106578
200,0.01,3.50449e-18,4911.17570696,-83.2969,-117.356,,200.0,1.0,0.6,100,115.79,2,1.0,0.01,1.0,-83.2969467279,-83.2969467279,100.0,0.01,4911.17570696,69.7285,1.0,-83.2969467279
200,6.57851e-06,1.16252e-05,7118.96905149,-80.7298,-107.736,0.45471,159.054162758,0.988866,0.6,100,120.74,1,0.00130105,0.0123294,2.43842,-88.4388392024,-88.4388392024,136.735117188,0.005,7118.96905149,79.2021,1.25743,-88.4388392024
200,0.01,3.50449e-18,1364.56973358,-68.9251,-102.982,,200.0,1.0,0.6,100,98.52,2,1.0,0.01,1.0,-68.9250788206,-68.9250788206,100.0,0.01,1364.56973358,36.7549,1.0,-68.9250788206
200,0.00122622,5.82944e-06,7035.054777,-75.921,-101.364,0.254089,179.204990373,1.04388,0.6,100,124.01,1,0.256005,0.0104385,2.17931,-90.6809101588,-90.6809101588,162.33600313,0.005,7035.054777,49.1624,1.11604,-90.6809101588
200,0.01,3.50449e-18,8130.67150218,-93.5798,-127.639,,200.0,1.0,0.6,100,128.0,2,1.0,0.01,1.0,-93.5797962472,-93.5797962472,100.0,0.01,8130.67150218,89.7182,1.0,-93.5797962472
200,0.00354746,3.15917e-06,7213.4064418,-86.1516,-111.603,0.14938,179.083350981,1.08725,0.6,100,119.57,1,0.771396,0.00773309,1.68156,-87.4165998018,-87.4165998018,177.661643246,0.005,7213.4064418,75.4196,1.1168,-87.4165998018
200,0.01,3.50449e-18,4893.19858969,-82.3232,-116.383,,200.0,1.0,0.6,100,114.91,2,1.0,0.01,1.0,-82.323226352,-82.323226352,100.0,0.01,4893.19858969,69.6008,1.0,-82.323226352
200,0.00450804,4.28891e-07,4945.31301334,-81.006,-105.243,0.017591,197.472474325,1.01261,0.6,100,111.95,1,0.912978,0.0103428,2.09464,-80.3356387481,-80.3356387481,196.643203666,0.005,4945.31301334,68.3528,1.0128,-80.3356387481
200,0.01,3.50449e-18,6023.35528673,-84.4187,-118.478,,200.0,1.0,0.6,100,116.79,2,1.0,0.01,1.0,-84.4187169525,-84.4187169525,100.0,0.01,6023.35528673,77.2213,1.0,-84.4187169525
200,0.00189248,8.464e-07,6054.29571913,-84.5444,-108.905,0.0348604,195.486290502,1.01472,0.6,100,117.63,1,0.384069,0.00868669,1.76292,-85.3749746104,-85.3749746104,193.48239013,0.005,6054.29571913,76.9238,1.02309,-85.3749746104
200,0.01,3.50449e-18,2571.35779731,-72.5491,-106.609,,200.0,1.0,0.6,100,102.99,2,1.0,0.01,1.0,-72.5491014689,-72.5491014689,100.0,0.01,2571.35779731,50.4544,1.0,-72.5491014689
200,0.0037816,4.61753e-06,6054.03902674,-77.0838,-101.988,0.210962,187.041638498,1.06873,0.6,100,117.21,1,0.808299,0.0289989,6.19838,-84.8785512182,-84.8785512182,168.950552368,0.005,6054.03902674,60.6552,1.06928,-84.8785512182
200,0.01,3.50449e-18,8273.1530196,-89.7446,-123.804,,200.0,1.0,0.6,100,122.75,2,1.0,0.01,1.0,-89.7446186683,-89.7446186683,100.0,0.01,8273.1530196,90.5009,1.0,-89.7446186683
200,0.00204918,1.20267e-06,3817.17909177,-83.2553,-107.735,0.0473036,193.589486185,0.991618,0.6,100,110.32,1,0.4064,0.0132328,2.62437,-78.3590288161,-78.3590288161,190.86416945,0.005,3817.17909177,76.1906,1.03311,-78.3590288161
200,0.01,3.50449e-18,7202.4346857,-86.3437,-120.403,,200.0,1.0,0.6,100,118.34,2,1.0,0.01,1.0,-86.343736375,-86.343736375,100.0,0.01,7202.4346857,84.4418,1.0,-86.343736375
200,0.000108795,8.97352e-06,2553.84030087,-74.9599,-101.782,0.366286,161.242437864,1.01018,0.6,100,104.1,1,0.0219804,0.0152943,3.09001,-73.6987282094,-73.6987282094,147.368079675,0.005,2553.84030087,65.724,1.24037,-73.6987282094
