MinVanillaIw,Bound,VarJ,ESSRenyi,VarNormIw,EpsThisIter,AvgDiscRet,VarVanillaIw,MaxNormIw,AvgVanillaIw,AvgEpLen,VarRet,MinNormIw,Delta,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,MaxVanillaIw,ESSClassic,eRenyi2,IterType,AvgRet,J
1.0,-474.335,46.2129,500.0,5.43914e-20,100,-468.995801254,,0.00333333,1.0,500.0,1694.10190154,0.00333333,0.9,1694.10190154,500,-468.995801254,0.00333333,1.0,299.999969474,1.0,2,-468.995801254,-462.561
1.0,-475.211,47.6159,500.0,5.4346e-20,100,-472.373610626,,0.0025,1.0,500.0,2616.16735978,0.0025,0.9,2616.16735978,500,-472.373610626,0.0025,1.0,400.0,1.0,2,-472.373610626,-465.014
1.0,-475.102,47.4331,500.0,5.43187e-20,100,-469.500818721,,0.002,1.0,500.0,2186.15058421,0.002,0.9,2186.15058421,500,-469.500818721,0.002,1.0,500.000006643,1.0,1,-469.500818721,-465.911
1.0,-488.981,43.7851,500.0,3.50449e-18,100,-468.917891159,,0.01,1.0,500.0,1936.50143654,0.01,0.9,1936.50143654,500,-468.917891159,0.01,1.0,100.0,1.0,2,-468.917891159,-468.918
1.0,-480.147,45.8279,500.0,2.1793e-19,100,-463.00158779,,0.005,1.0,500.0,2288.64635474,0.005,0.9,2288.64635474,500,-463.00158779,0.005,1.0,200.000000102,1.0,2,-463.00158779,-465.96
1.0,-477.004,46.21,500.0,5.43914e-20,100,-463.135465651,,0.00333333,1.0,500.0,2222.60162943,0.00333333,0.9,2222.60162943,500,-463.135465651,0.00333333,1.0,299.999969474,1.0,2,-463.135465651,-465.018
1.0,-475.289,47.7555,500.0,5.4346e-20,100,-464.582777827,,0.0025,1.0,500.0,2743.56007005,0.0025,0.9,2743.56007005,500,-464.582777827,0.0025,1.0,400.0,1.0,2,-464.582777827,-464.909
0.999939,-475.148,47.1353,499.996185332,3.41365e-16,100,-469.682815871,8.53206e-11,0.00200008,1.0,500.0,1987.99825974,0.00199988,0.9,1987.99825974,500,-469.682815871,0.002,1.00004,499.999787516,1.00001,1,-469.682815871,-465.864
1.0,-481.129,47.04,500.0,3.50449e-18,100,-461.298982243,,0.01,1.0,500.0,2235.11652998,0.01,0.9,2235.11652998,500,-461.298982243,0.01,1.0,100.0,1.0,2,-461.298982243,-461.299
1.0,-481.11,48.6684,500.0,2.1793e-19,100,-471.39152612,,0.005,1.0,500.0,2498.50935856,0.005,0.9,2498.50935856,500,-471.39152612,0.005,1.0,200.000000102,1.0,2,-471.39152612,-466.345
1.0,-482.429,47.7922,500.0,5.43914e-20,100,-478.432497437,,0.00333333,1.0,500.0,2038.03421131,0.00333333,0.9,2038.03421131,500,-478.432497437,0.00333333,1.0,299.999969474,1.0,2,-478.432497437,-470.374
1.0,-481.718,47.9548,500.0,5.4346e-20,100,-470.43791237,,0.0025,1.0,500.0,2370.09172662,0.0025,0.9,2370.09172662,500,-470.43791237,0.0025,1.0,400.0,1.0,2,-470.43791237,-470.39
0.999981,-480.042,48.2035,499.996185332,6.58844e-17,100,-467.990672481,1.64565e-11,0.00200003,1.0,500.0,2439.0184748,0.00199996,0.9,2439.0184748,500,-467.990672481,0.002,1.00002,500.000299311,1.00001,1,-467.990672481,-469.91
1.0,-486.245,47.0517,500.0,3.50449e-18,100,-466.786059602,,0.01,1.0,500.0,2236.22835712,0.01,0.9,2236.22835712,500,-466.786059602,0.01,1.0,100.0,1.0,2,-466.786059602,-466.786
1.0,-480.892,46.2348,500.0,2.1793e-19,100,-467.478118608,,0.005,1.0,500.0,2082.02185047,0.005,0.9,2082.02185047,500,-467.478118608,0.005,1.0,200.000000102,1.0,2,-467.478118608,-467.132
1.0,-477.73,46.2516,500.0,5.43914e-20,100,-464.46360078,,0.00333333,1.0,500.0,2159.18062916,0.00333333,0.9,2159.18062916,500,-464.46360078,0.00333333,1.0,299.999969474,1.0,2,-464.46360078,-466.243
1.0,-476.33,46.0667,500.0,5.4346e-20,100,-465.911490578,,0.0025,1.0,500.0,2091.77387814,0.0025,0.9,2091.77387814,500,-465.911490578,0.0025,1.0,400.0,1.0,2,-465.911490578,-466.16
1.0,-474.455,46.5324,500.0,5.43187e-20,100,-462.124252029,,0.002,1.0,500.0,2348.1768743,0.002,0.9,2348.1768743,500,-462.124252029,0.002,1.0,500.000006643,1.0,1,-462.124252029,-465.353
