VanillaAvgRet,VarDiscRet,AvgDiscRet,MaxVanillaIw,VarRet,J,MaxNormIw,BatchSize,VarNormIw,ESSClassic,AvgVanillaIw,AvgRet,eRenyi2,IterType,Delta,VarJ,MinVanillaIw,AvgNormIw,AvgEpLen,MinNormIw,ESSRenyi,VarVanillaIw,EpsThisIter,Bound
-57.6111996981,5877.80328582,-57.6111996981,1.0,5877.80328582,-49.5552,0.00333333,500,5.43914e-20,299.999969474,1.0,-57.6111996981,1.0,2,0.5,81.0414,1.0,0.00333333,158.95,0.00333333,500.0,,100,-56.222
-51.2188008677,6207.06773178,-51.2188008677,1.0,6207.06773178,-49.9711,0.0025,500,5.4346e-20,400.0,1.0,-51.2188008677,1.0,2,0.5,80.39,1.0,0.0025,171.8,0.0025,500.0,,100,-55.8263
-47.2420680867,6755.75723534,-47.2420680867,1.0,6755.75723534,-49.4253,0.002,500,5.43187e-20,500.000006643,1.0,-47.2420680867,1.0,1,0.5,80.6776,1.0,0.002,186.33,0.002,500.0,,100,-54.6624
-54.8528933324,5900.19904119,-54.8528933324,1.0,5900.19904119,-54.8529,0.01,500,3.50449e-18,100.0,1.0,-54.8528933324,1.0,2,0.5,76.4277,1.0,0.01,162.07,0.01,500.0,,100,-66.1901
-45.6658505843,6603.26781144,-45.6658505843,1.0,6603.26781144,-50.2594,0.005,500,2.1793e-19,200.000000102,1.0,-45.6658505843,1.0,2,0.5,78.8056,1.0,0.005,186.46,0.005,500.0,,100,-58.5571
-44.7986337749,7053.27977075,-44.7986337749,1.0,7053.27977075,-48.4391,0.00333333,500,5.43914e-20,299.999969474,1.0,-44.7986337749,1.0,2,0.5,80.4638,1.0,0.00333333,189.93,0.00333333,500.0,,100,-55.3326
-31.7450113419,7607.53591763,-31.7450113419,1.0,7607.53591763,-44.2656,0.0025,500,5.4346e-20,400.0,1.0,-31.7450113419,1.0,2,0.5,82.4071,1.0,0.0025,223.07,0.0025,500.0,,100,-50.2355
-54.0443286004,5765.12124596,-54.0443286004,1.0,5765.12124596,-46.2213,0.002,500,5.43187e-20,500.000006643,1.0,-54.0443286004,1.0,1,0.5,81.176,1.0,0.002,158.71,0.002,500.0,,100,-51.561
-46.1345710763,6863.74173317,-46.1345710763,1.0,6863.74173317,-46.1346,0.01,500,3.50449e-18,100.0,1.0,-46.1345710763,1.0,2,0.5,82.4324,1.0,0.01,182.82,0.01,500.0,,100,-57.6746
-28.3114727444,7737.42374101,-28.3114727444,1.0,7737.42374101,-37.223,0.005,500,2.1793e-19,200.000000102,1.0,-28.3114727444,1.0,2,0.5,85.4809,1.0,0.005,230.05,0.005,500.0,,100,-45.3831
-63.3325433998,5001.37209693,-63.3325433998,1.0,5001.37209693,-45.9262,0.00333333,500,5.43914e-20,299.999969474,1.0,-63.3325433998,1.0,2,0.5,81.6901,1.0,0.00333333,140.53,0.00333333,500.0,,100,-52.5888
-54.370694918,6351.07934311,-54.370694918,1.0,6351.07934311,-48.0373,0.0025,500,5.4346e-20,400.0,1.0,-54.370694918,1.0,2,0.5,81.1801,1.0,0.0025,168.51,0.0025,500.0,,100,-53.8073
-58.9210402536,5953.5992648,-58.9210402536,1.0,5953.5992648,-50.2141,0.002,500,5.43187e-20,500.000006643,1.0,-58.9210402536,1.0,1,0.5,80.4359,1.0,0.002,158.77,0.002,500.0,,100,-55.3994
-49.5346830501,6418.28440973,-49.5346830501,1.0,6418.28440973,-49.5347,0.01,500,3.50449e-18,100.0,1.0,-49.5346830501,1.0,2,0.5,79.7126,1.0,0.01,177.32,0.01,500.0,,100,-60.7539
-46.9255978043,6603.75584199,-46.9255978043,1.0,6603.75584199,-48.2301,0.005,500,2.1793e-19,200.000000102,1.0,-46.9255978043,1.0,2,0.5,80.297,1.0,0.005,182.08,0.005,500.0,,100,-56.3624
-50.8323404884,6576.68932846,-50.8323404884,1.0,6576.68932846,-49.0975,0.00333333,500,5.43914e-20,299.999969474,1.0,-50.8323404884,1.0,2,0.5,80.4377,1.0,0.00333333,172.97,0.00333333,500.0,,100,-55.7375
-40.8634714396,7095.11189883,-40.8634714396,1.0,7095.11189883,-47.039,0.0025,500,5.4346e-20,400.0,1.0,-40.8634714396,1.0,2,0.5,81.3721,1.0,0.0025,199.08,0.0025,500.0,,100,-53.0339
-59.0505998174,5976.29941898,-59.0505998174,1.0,5976.29941898,-49.4413,0.002,500,5.43187e-20,500.000006643,1.0,-59.0505998174,1.0,1,0.5,80.6444,1.0,0.002,155.57,0.002,500.0,,100,-54.8033
-43.4187295736,6896.73381924,-43.4187295736,1.0,6896.73381924,-43.4187,0.01,500,3.50449e-18,100.0,1.0,-43.4187295736,1.0,2,0.5,82.6303,1.0,0.01,193.18,0.01,500.0,,100,-54.7843
-24.6283778254,8009.58337853,-24.6283778254,1.0,8009.58337853,-34.0236,0.005,500,2.1793e-19,200.000000102,1.0,-24.6283778254,1.0,2,0.5,86.4112,1.0,0.005,239.25,0.005,500.0,,100,-42.0602
-39.1433268715,7369.68496307,-39.1433268715,1.0,7369.68496307,-35.7301,0.00333333,500,5.43914e-20,299.999969474,1.0,-39.1433268715,1.0,2,0.5,86.1148,1.0,0.00333333,204.19,0.00333333,500.0,,100,-42.5657
-37.0340479091,7280.71715002,-37.0340479091,1.0,7280.71715002,-36.0561,0.0025,500,5.4346e-20,400.0,1.0,-37.0340479091,1.0,2,0.5,85.8144,1.0,0.0025,205.37,0.0025,500.0,,100,-41.9758
-51.7568063294,6194.71021207,-51.7568063294,1.0,6194.71021207,-39.1963,0.002,500,5.43187e-20,500.000006643,1.0,-51.7568063294,1.0,1,0.5,84.6007,1.0,0.002,167.37,0.002,500.0,,100,-44.491
-36.7354383308,7571.62472486,-36.7354383308,1.0,7571.62472486,-36.7354,0.01,500,3.50449e-18,100.0,1.0,-36.7354383308,1.0,2,0.5,86.5789,1.0,0.01,208.55,0.01,500.0,,100,-48.7289
-44.9256111529,7052.42485828,-44.9256111529,1.0,7052.42485828,-40.8305,0.005,500,2.1793e-19,200.000000102,1.0,-44.9256111529,1.0,2,0.5,85.1802,1.0,0.005,187.31,0.005,500.0,,100,-49.3112
-33.9927216097,7220.93480381,-33.9927216097,1.0,7220.93480381,-38.5513,0.00333333,500,5.43914e-20,299.999969474,1.0,-33.9927216097,1.0,2,0.5,85.0318,1.0,0.00333333,212.33,0.00333333,500.0,,100,-45.4757
-50.5193957217,6520.22925705,-50.5193957217,1.0,6520.22925705,-41.5433,0.0025,500,5.4346e-20,400.0,1.0,-50.5193957217,1.0,2,0.5,84.0442,1.0,0.0025,174.61,0.0025,500.0,,100,-47.54
-56.1530979559,6020.14219419,-56.1530979559,1.00001,6020.14219419,-44.4652,0.00200001,500,1.32654e-17,500.000189748,1.0,-56.1530979559,1.0,1,0.5,82.927,0.99999,0.002,163.58,0.00199998,500.0,3.2976e-12,100,-49.9774
-46.5678098984,6939.66466911,-46.5678098984,1.0,6939.66466911,-46.5678,0.01,500,3.50449e-18,100.0,1.0,-46.5678098984,1.0,2,0.5,82.8871,1.0,0.01,185.0,0.01,500.0,,100,-58.093
-29.8707953085,7691.06321783,-29.8707953085,1.0,7691.06321783,-38.2193,0.005,500,2.1793e-19,200.000000102,1.0,-29.8707953085,1.0,2,0.5,85.5097,1.0,0.005,226.53,0.005,500.0,,100,-46.4294
-57.8136591947,5468.5407369,-57.8136591947,1.0,5468.5407369,-44.7508,0.00333333,500,5.43914e-20,299.999969474,1.0,-57.8136591947,1.0,2,0.5,82.2468,1.0,0.00333333,151.53,0.00333333,500.0,,100,-51.4542
-63.5270143589,5259.95679497,-63.5270143589,1.0,5259.95679497,-49.4448,0.0025,500,5.4346e-20,400.0,1.0,-63.5270143589,1.0,2,0.5,80.258,1.0,0.0025,146.06,0.0025,500.0,,100,-55.3658
-46.1284910821,6880.58793221,-46.1284910821,1.0,6880.58793221,-48.7816,0.002,500,5.43187e-20,500.000006643,1.0,-46.1284910821,1.0,1,0.5,80.7292,1.0,0.002,185.93,0.002,500.0,,100,-54.0775
-48.4669825656,6365.38500979,-48.4669825656,1.0,6365.38500979,-48.467,0.01,500,3.50449e-18,100.0,1.0,-48.4669825656,1.0,2,0.5,79.3834,1.0,0.01,178.07,0.01,500.0,,100,-60.0529
-48.1943324777,6717.3626755,-48.1943324777,1.0,6717.3626755,-48.3307,0.005,500,2.1793e-19,200.000000102,1.0,-48.1943324777,1.0,2,0.5,80.4735,1.0,0.005,178.0,0.005,500.0,,100,-56.5232
-34.7690932083,7190.36090285,-34.7690932083,1.0,7190.36090285,-43.8101,0.00333333,500,5.43914e-20,299.999969474,1.0,-34.7690932083,1.0,2,0.5,82.0427,1.0,0.00333333,214.12,0.00333333,500.0,,100,-50.8166
-45.0079729274,6748.89461923,-45.0079729274,1.0,6748.89461923,-44.1096,0.0025,500,5.4346e-20,400.0,1.0,-45.0079729274,1.0,2,0.5,81.9688,1.0,0.0025,190.87,0.0025,500.0,,100,-50.1773
-44.5596771976,6707.15067281,-44.5596771976,1.0,6707.15067281,-44.1996,0.002,500,5.43187e-20,500.000006643,1.0,-44.5596771976,1.0,1,0.5,81.8728,1.0,0.002,185.99,0.002,500.0,,100,-49.6268
-39.4867652179,7001.60294814,-39.4867652179,1.0,7001.60294814,-39.4868,0.01,500,3.50449e-18,100.0,1.0,-39.4867652179,1.0,2,0.5,83.2562,1.0,0.01,203.37,0.01,500.0,,100,-50.76
-48.5002828405,6568.60411346,-48.5002828405,1.0,6568.60411346,-43.9935,0.005,500,2.1793e-19,200.000000102,1.0,-48.5002828405,1.0,2,0.5,82.0827,1.0,0.005,179.86,0.005,500.0,,100,-52.2404
-39.9273503256,7235.09579266,-39.9273503256,1.0,7235.09579266,-42.6381,0.00333333,500,5.43914e-20,299.999969474,1.0,-39.9273503256,1.0,2,0.5,82.9636,1.0,0.00333333,200.2,0.00333333,500.0,,100,-49.4301
-36.3648518517,7532.32776636,-36.3648518517,1.0,7532.32776636,-41.0698,0.0025,500,5.4346e-20,400.0,1.0,-36.3648518517,1.0,2,0.5,83.8681,1.0,0.0025,208.02,0.0025,500.0,,100,-47.3948
-43.1105845488,7058.31286767,-43.1105845488,1.0,7058.31286767,-41.478,0.002,500,5.43187e-20,500.000006643,1.0,-43.1105845488,1.0,1,0.5,83.817,1.0,0.002,194.18,0.002,500.0,,100,-47.1352
