VarJ,AvgDiscRet,MinNormIw,ESSRenyi,Bound,MaxNormIw,Delta,VarVanillaIw,BatchSize,IterType,VarRet,AvgNormIw,AvgRet,VarDiscRet,MinVanillaIw,ESSClassic,EpsThisIter,eRenyi2,VarNormIw,AvgEpLen,VanillaAvgRet,AvgVanillaIw,J,MaxVanillaIw
42.925,-395.583404491,0.01,500.0,-423.695,0.01,0.8,,500,2,1861.16382901,0.01,-395.583404491,1861.16382901,1.0,100.0,100,1.0,3.50449e-18,500.0,-395.583404491,1.0,-395.583,1.0
41.196,-393.405019948,0.005,500.0,-414.372,0.005,0.8,,500,2,1564.94384967,0.005,-393.405019948,1564.94384967,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.405019948,1.0,-394.494,1.0
40.2015,-393.488582797,0.00333333,500.0,-410.389,0.00333333,0.8,,500,2,1468.27613483,0.00333333,-393.488582797,1468.27613483,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.488582797,1.0,-394.159,1.0
39.9424,-392.591176483,0.0025,500.0,-407.823,0.0025,0.8,,500,2,1546.70663191,0.0025,-392.591176483,1546.70663191,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.591176483,1.0,-393.767,1.0
39.8135,-387.099795264,0.00199987,500.0,-405.005,0.00200012,0.8,3.37895e-10,500,1,1523.66733051,0.002,-387.099795264,1523.66733051,0.999933,499.999956614,100,1.0,1.35208e-15,500.0,-387.099795264,0.999999,-392.433,1.00006
34.5672,-388.970684835,0.01,500.0,-414.21,0.01,0.8,,500,2,1206.96416836,0.01,-388.970684835,1206.96416836,1.0,100.0,100,1.0,3.50449e-18,500.0,-388.970684835,1.0,-388.971,1.0
35.8424,-390.862397119,0.005,500.0,-407.764,0.005,0.8,,500,2,1386.53612285,0.005,-390.862397119,1386.53612285,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.862397119,1.0,-389.917,1.0
35.5421,-383.985289246,0.00333333,500.0,-402.512,0.00333333,0.8,,500,2,1209.00308824,0.00333333,-383.985289246,1209.00308824,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-383.985289246,1.0,-387.939,1.0
37.8288,-392.127247828,0.0025,500.0,-402.768,0.0025,0.8,,500,2,1940.59997206,0.0025,-392.127247828,1940.59997206,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.127247828,1.0,-388.986,1.0
38.0806,-387.831677431,0.00199971,500.0,-401.082,0.00200043,0.8,2.0972e-09,500,1,1540.9772883,0.002,-387.831677431,1540.9772883,0.999857,500.000081685,100,1.0,8.38953e-15,500.0,-387.831677431,1.0,-388.755,1.00022
38.7829,-386.951244476,0.01,500.0,-411.717,0.01,0.8,,500,2,1519.30551567,0.01,-386.951244476,1519.30551567,1.0,100.0,100,1.0,3.50449e-18,500.0,-386.951244476,1.0,-386.951,1.0
37.72,-392.187781796,0.005,500.0,-407.27,0.005,0.8,,500,2,1341.18277922,0.005,-392.187781796,1341.18277922,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-392.187781796,1.0,-389.57,1.0
39.0218,-392.452062034,0.00333333,500.0,-405.85,0.00333333,0.8,,500,2,1734.31924288,0.00333333,-392.452062034,1734.31924288,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.452062034,1.0,-390.53,1.0
41.4092,-393.689803812,0.0025,500.0,-407.284,0.0025,0.8,,500,2,2306.36366024,0.0025,-393.689803812,2306.36366024,1.0,400.0,100,1.0,5.4346e-20,500.0,-393.689803812,1.0,-391.32,1.0
40.5523,-394.262521484,0.00199973,500.0,-406.187,0.00200033,0.8,1.1724e-09,500,1,1370.35075068,0.002,-394.262521484,1370.35075068,0.999865,500.000210263,100,1.0,4.68932e-15,500.0,-394.262521484,0.999998,-391.908,1.00016
30.9104,-388.438935147,0.01,500.0,-411.559,0.01,0.8,,500,2,965.103533176,0.01,-388.438935147,965.103533176,1.0,100.0,100,1.0,3.50449e-18,500.0,-388.438935147,1.0,-388.439,1.0
32.6968,-389.655207319,0.005,500.0,-405.873,0.005,0.8,,500,2,1193.90713565,0.005,-389.655207319,1193.90713565,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-389.655207319,1.0,-389.047,1.0
38.641,-394.020369776,0.00333333,500.0,-405.702,0.00333333,0.8,,500,2,2348.20819312,0.00333333,-394.020369776,2348.20819312,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.020369776,1.0,-390.705,1.0
37.873,-388.655699127,0.0025,500.0,-403.181,0.0025,0.8,,500,2,1267.59325042,0.0025,-388.655699127,1267.59325042,1.0,400.0,100,1.0,5.4346e-20,500.0,-388.655699127,1.0,-390.193,1.0
39.0508,-392.767055569,0.00199963,500.0,-402.984,0.00200017,0.8,1.57363e-09,500,1,1901.22076092,0.002,-392.767055569,1901.22076092,0.999813,499.999919843,100,1.0,6.29474e-15,500.0,-392.767055569,0.999999,-390.707,1.00008
35.8008,-395.299601604,0.01,500.0,-420.258,0.01,0.8,,500,2,1294.64724442,0.01,-395.299601604,1294.64724442,1.0,100.0,100,1.0,3.50449e-18,500.0,-395.299601604,1.0,-395.3,1.0
37.3626,-393.853041975,0.005,500.0,-413.977,0.005,0.8,,500,2,1524.42289204,0.005,-393.853041975,1524.42289204,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.853041975,1.0,-394.576,1.0
