ESSRenyi,Bound,AvgEpLen,VarDiscRet,eRenyi2,MaxVanillaIw,VarVanillaIw,VanillaAvgRet,MaxNormIw,AvgNormIw,VarRet,IterType,VarNormIw,Delta,J,BatchSize,VarJ,AvgVanillaIw,EpsThisIter,AvgRet,MinVanillaIw,AvgDiscRet,MinNormIw,ESSClassic
500.0,-45.3771,165.77,6878.71362006,1.0,1.0,,-50.6206434578,0.0025,0.0025,6878.71362006,2,5.4346e-20,0.7,-41.3527,500,87.9181,1.0,100,-50.6206434578,1.0,-50.6206434578,0.0025,400.0
500.0,-45.8207,181.91,7315.16042575,1.0,1.0,,-45.6954082396,0.002,0.002,7315.16042575,1,5.43187e-20,0.7,-42.2212,500,87.379,1.0,100,-45.6954082396,1.0,-45.6954082396,0.002,500.000006643
500.0,-50.0802,183.63,7322.54850681,1.0,1.0,,-42.446854072,0.01,0.01,7322.54850681,2,3.50449e-18,0.7,-42.4469,500,85.143,1.0,100,-42.446854072,1.0,-42.446854072,0.01,100.0
500.0,-45.8268,198.15,7777.94502191,1.0,1.0,,-38.4114146879,0.005,0.005,7777.94502191,2,2.1793e-19,0.7,-40.4291,500,86.4801,1.0,100,-38.4114146879,1.0,-38.4114146879,0.005,200.000000102
500.0,-47.9277,169.68,7084.24548166,1.0,1.0,,-49.637503828,0.00333333,0.00333333,7084.24548166,2,5.43914e-20,0.7,-43.4986,500,85.6885,1.0,100,-49.637503828,1.0,-49.637503828,0.00333333,299.999969474
500.0,-46.1336,201.35,8204.91998331,1.0,1.0,,-38.0792583392,0.0025,0.0025,8204.91998331,2,5.4346e-20,0.7,-42.1438,500,86.8511,1.0,100,-38.0792583392,1.0,-38.0792583392,0.0025,400.0
500.0,-43.4729,213.84,8264.68892647,1.0,1.0,,-30.9460827915,0.002,0.002,8264.68892647,1,5.43187e-20,0.7,-39.9042,500,87.6981,1.0,100,-30.9460827915,1.0,-30.9460827915,0.002,500.000006643
500.0,-53.3606,179.0,7447.72143158,1.0,1.0,,-45.4842664618,0.01,0.01,7447.72143158,2,3.50449e-18,0.7,-45.4843,500,85.8676,1.0,100,-45.4842664618,1.0,-45.4842664618,0.01,100.0
500.0,-41.1864,226.6,8580.53258903,1.0,1.0,,-25.7497224784,0.005,0.005,8580.53258903,2,2.1793e-19,0.7,-35.617,500,89.6178,1.0,100,-25.7497224784,1.0,-25.7497224784,0.005,200.000000102
500.0,-41.7427,190.79,7856.796275,1.0,1.0,,-40.3520184314,0.00333333,0.00333333,7856.796275,2,5.43914e-20,0.7,-37.1953,500,89.1738,1.0,100,-40.3520184314,1.0,-40.3520184314,0.00333333,299.999969474
500.0,-41.8532,192.4,7970.77248862,1.0,1.0,,-40.074058156,0.0025,0.0025,7970.77248862,2,5.4346e-20,0.7,-37.915,500,89.0971,1.0,100,-40.074058156,1.0,-40.074058156,0.0025,400.0
500.0,-42.8858,183.75,7323.3226063,1.0,1.0,,-45.1571493806,0.002,0.002,7323.3226063,1,5.43187e-20,0.7,-39.3634,500,88.3688,1.0,100,-45.1571493806,1.0,-45.1571493806,0.002,500.000006643
500.0,-38.692,209.9,8269.1495254,1.0,1.0,,-31.0535531251,0.01,0.01,8269.1495254,2,3.50449e-18,0.7,-31.0536,500,90.479,1.0,100,-31.0535531251,1.0,-31.0535531251,0.01,100.0
500.0,-35.6674,215.67,8391.51721179,1.0,1.0,,-29.4173470057,0.005,0.005,8391.51721179,2,2.1793e-19,0.7,-30.2355,500,90.8168,1.0,100,-29.4173470057,1.0,-29.4173470057,0.005,200.000000102
500.0,-40.5099,172.18,7014.70866069,1.0,1.0,,-47.7533316868,0.00333333,0.00333333,7014.70866069,2,5.43914e-20,0.7,-36.0747,500,88.7779,1.0,100,-47.7533316868,1.0,-47.7533316868,0.00333333,299.999969474
500.0,-41.7298,182.99,7534.06260432,1.0,1.0,,-43.3310720702,0.0025,0.0025,7534.06260432,2,5.4346e-20,0.7,-37.8888,500,88.2365,1.0,100,-43.3310720702,1.0,-43.3310720702,0.0025,400.0
500.0,-41.4197,197.47,7914.70283115,1.0,1.0,,-38.0511028024,0.002,0.002,7914.70283115,1,5.43187e-20,0.7,-37.9213,500,88.2931,1.0,100,-38.0511028024,1.0,-38.0511028024,0.002,500.000006643
500.0,-49.4571,189.6,7753.96969785,1.0,1.0,,-41.7216420155,0.01,0.01,7753.96969785,2,3.50449e-18,0.7,-41.7216,500,87.6152,1.0,100,-41.7216420155,1.0,-41.7216420155,0.01,100.0
500.0,-46.4071,197.46,7791.81886791,1.0,1.0,,-39.7133351504,0.005,0.005,7791.81886791,2,2.1793e-19,0.7,-40.7175,500,87.7278,1.0,100,-39.7133351504,1.0,-39.7133351504,0.005,200.000000102
500.0,-43.3397,202.25,7891.66199649,1.0,1.0,,-34.647561006,0.00333333,0.00333333,7891.66199649,2,5.43914e-20,0.7,-38.6942,500,87.9956,1.0,100,-34.647561006,1.0,-34.647561006,0.00333333,299.999969474
500.0,-38.7191,236.11,8742.3331716,1.0,1.0,,-22.7013285255,0.0025,0.0025,8742.3331716,2,5.4346e-20,0.7,-34.696,500,89.5494,1.0,100,-22.7013285255,1.0,-22.7013285255,0.0025,400.0
500.0,-37.9447,208.4,8395.07299938,1.0,1.0,,-32.9478721122,0.002,0.002,8395.07299938,1,5.43187e-20,0.7,-34.3464,500,89.8777,1.0,100,-32.9478721122,1.0,-32.9478721122,0.002,500.000006643
500.0,-42.7613,205.2,7964.98296278,1.0,1.0,,-35.1953113947,0.01,0.01,7964.98296278,2,3.50449e-18,0.7,-35.1953,500,88.7994,1.0,100,-35.1953113947,1.0,-35.1953113947,0.01,100.0
500.0,-40.9096,201.19,8094.1178306,1.0,1.0,,-35.8185759229,0.005,0.005,8094.1178306,2,2.1793e-19,0.7,-35.5069,500,89.1591,1.0,100,-35.8185759229,1.0,-35.8185759229,0.005,200.000000102
500.0,-40.1152,204.89,8107.11023447,1.0,1.0,,-35.8787637901,0.00333333,0.00333333,8107.11023447,2,5.43914e-20,0.7,-35.6309,500,89.3025,1.0,100,-35.8787637901,1.0,-35.8787637901,0.00333333,299.999969474
500.0,-34.3196,249.5,8774.00040807,1.0,1.0,,-14.8516336539,0.0025,0.0025,8774.00040807,2,5.4346e-20,0.7,-30.4361,500,90.7399,1.0,100,-14.8516336539,1.0,-14.8516336539,0.0025,400.0
500.0,-34.0047,214.35,8225.70119427,1.0,1.0,,-30.9112282141,0.002,0.002,8225.70119427,1,5.43187e-20,0.7,-30.5311,500,90.6406,1.0,100,-30.9112282141,1.0,-30.9112282141,0.002,500.000006643
500.0,-52.0926,183.07,7496.48494778,1.0,1.0,,-44.6087304074,0.01,0.01,7496.48494778,2,3.50449e-18,0.7,-44.6087,500,86.1482,1.0,100,-44.6087304074,1.0,-44.6087304074,0.01,100.0
500.0,-48.2002,192.27,7746.20274942,1.0,1.0,,-40.9429702002,0.005,0.005,7746.20274942,2,2.1793e-19,0.7,-42.7758,500,86.882,1.0,100,-40.9429702002,1.0,-40.9429702002,0.005,200.000000102
500.0,-44.647,202.46,7952.80994314,1.0,1.0,,-35.1025163136,0.00333333,0.00333333,7952.80994314,2,5.43914e-20,0.7,-40.2181,500,87.5776,1.0,100,-35.1025163136,1.0,-35.1025163136,0.00333333,299.999969474
500.0,-41.6013,214.62,8150.20843783,1.0,1.0,,-30.0771605262,0.0025,0.0025,8150.20843783,2,5.4346e-20,0.7,-37.6828,500,88.2544,1.0,100,-30.0771605262,1.0,-30.0771605262,0.0025,400.0
500.0,-41.6717,192.94,7869.79102641,1.0,1.0,,-40.1035493096,0.002,0.002,7869.79102641,1,5.43187e-20,0.7,-38.167,500,88.2623,1.0,100,-40.1035493096,1.0,-40.1035493096,0.002,500.000006643
500.0,-41.6386,204.59,8066.68281429,1.0,1.0,,-34.0801534477,0.01,0.01,8066.68281429,2,3.50449e-18,0.7,-34.0802,500,89.3645,1.0,100,-34.0801534477,1.0,-34.0801534477,0.01,100.0
500.0,-41.3323,196.08,8116.07919674,1.0,1.0,,-37.8172024527,0.005,0.005,8116.07919674,2,2.1793e-19,0.7,-35.9487,500,89.5207,1.0,100,-37.8172024527,1.0,-37.8172024527,0.005,200.000000102
500.0,-41.0987,196.29,7952.6303735,1.0,1.0,,-38.2048293612,0.00333333,0.00333333,7952.6303735,2,5.43914e-20,0.7,-36.7007,500,89.2644,1.0,100,-38.2048293612,1.0,-38.2048293612,0.00333333,299.999969474
500.0,-39.0263,213.89,8159.79015474,1.0,1.0,,-30.1412952195,0.0025,0.0025,8159.79015474,2,5.4346e-20,0.7,-35.0609,500,89.4635,1.0,100,-30.1412952195,1.0,-30.1412952195,0.0025,400.0
500.0,-37.1255,224.29,8891.66231636,1.0,1.0,,-27.2822404571,0.002,0.002,8891.66231636,1,5.43187e-20,0.7,-33.5051,500,90.4058,1.0,100,-27.2822404571,1.0,-27.2822404571,0.002,500.000006643
500.0,-46.4062,196.88,7514.98571827,1.0,1.0,,-38.7994920722,0.01,0.01,7514.98571827,2,3.50449e-18,0.7,-38.7995,500,86.2545,1.0,100,-38.7994920722,1.0,-38.7994920722,0.01,100.0
500.0,-39.1841,219.4,8351.66663682,1.0,1.0,,-28.8113360012,0.005,0.005,8351.66663682,2,2.1793e-19,0.7,-33.8054,500,88.7634,1.0,100,-28.8113360012,1.0,-28.8113360012,0.005,200.000000102
500.0,-40.7095,187.05,7536.84911482,1.0,1.0,,-41.1157490846,0.00333333,0.00333333,7536.84911482,2,5.43914e-20,0.7,-36.2422,500,88.0435,1.0,100,-41.1157490846,1.0,-41.1157490846,0.00333333,299.999969474
500.0,-41.3024,193.91,7829.60002162,1.0,1.0,,-41.0079360274,0.0025,0.0025,7829.60002162,2,5.4346e-20,0.7,-37.4336,500,88.0672,1.0,100,-41.0079360274,1.0,-41.0079360274,0.0025,400.0
500.0,-40.2936,206.18,8183.09252857,1.0,1.0,,-34.4318374727,0.002,0.002,8183.09252857,1,5.43187e-20,0.7,-36.8333,500,88.4667,1.0,100,-34.4318374727,1.0,-34.4318374727,0.002,500.000006643
500.0,-46.1188,191.85,7799.0662352,1.0,1.0,,-37.2831941615,0.01,0.01,7799.0662352,2,3.50449e-18,0.7,-37.2832,500,87.8697,1.0,100,-37.2831941615,1.0,-37.2831941615,0.01,100.0
500.0,-41.8097,206.2,8213.85930348,1.0,1.0,,-33.8408770354,0.005,0.005,8213.85930348,2,2.1793e-19,0.7,-35.562,500,89.047,1.0,100,-33.8408770354,1.0,-33.8408770354,0.005,200.000000102
