AvgRet,Delta,MinVanillaIw,ESSClassic,Bound,AvgDiscRet,VarNormIw,BatchSize,VarJ,MinNormIw,MaxNormIw,AvgVanillaIw,ESSRenyi,EpsThisIter,VanillaAvgRet,IterType,VarVanillaIw,VarRet,J,AvgEpLen,eRenyi2,MaxVanillaIw,AvgNormIw,VarDiscRet
-344.142908369,0.2,0.594142,99.2029607691,-433.997,-344.142908369,8.11561e-07,100,31.1482,0.00593226,0.012909,1.00154,99.1407010446,100,-344.142908369,1,0.00814069,1020.58982762,-343.361,500.0,1.00867,1.29289,0.01,1020.58982762
-348.044598476,0.2,0.670232,97.9134278699,-436.323,-348.044598476,2.15256e-06,100,34.073,0.00654764,0.0160697,1.02362,98.6584574854,100,-348.044598476,1,0.0225546,1245.53454684,-346.817,500.0,1.0136,1.64493,0.01,1245.53454684
-350.073367159,0.2,0.611805,97.7440457881,-436.992,-350.073367159,2.33132e-06,100,31.9482,0.00612627,0.0134535,0.998657,98.0872731048,100,-350.073367159,1,0.0232506,1029.62571988,-348.415,500.0,1.0195,1.34355,0.01,1029.62571988
-345.128596347,0.2,0.655937,97.3366479265,-431.718,-345.128596347,2.76387e-06,100,29.0843,0.00629389,0.0167369,1.04218,97.9171812354,100,-345.128596347,1,0.0300196,887.548966919,-343.282,500.0,1.02127,1.74429,0.01,887.548966919
-346.955630851,0.2,0.637263,98.2572936883,-431.263,-346.955630851,1.79155e-06,100,30.5158,0.00640934,0.0129603,0.994273,98.106189563,100,-346.955630851,1,0.0177108,989.421199798,-345.247,500.0,1.0193,1.28861,0.01,989.421199798
-345.228905502,0.2,0.728556,99.2249331475,-437.705,-345.228905502,7.88992e-07,100,38.8676,0.00727669,0.0135776,1.00122,99.2650211183,100,-345.228905502,1,0.00790916,1517.4933464,-344.54,500.0,1.0074,1.35942,0.01,1517.4933464
-342.443216395,0.2,0.60293,98.1489849742,-433.346,-342.443216395,1.90496e-06,100,30.9913,0.0062047,0.0123649,0.971731,98.585758869,100,-342.443216395,1,0.0179878,1064.8173762,-341.12,500.0,1.01435,1.20153,0.01,1064.8173762
-345.977617451,0.2,0.773225,98.1164362689,-433.464,-345.977617451,1.93912e-06,100,29.9245,0.00761366,0.0149806,1.01558,98.4677564947,100,-345.977617451,1,0.02,949.57996315,-344.578,500.0,1.01556,1.52139,0.01,949.57996315
-346.217090273,0.2,0.449134,97.4831920096,-439.388,-346.217090273,2.6079e-06,100,29.5755,0.00456726,0.0136632,0.983378,98.382033093,100,-346.217090273,1,0.0252192,1010.92985798,-344.657,500.0,1.01645,1.3436,0.01,1010.92985798
-343.961947455,0.2,0.496439,98.1709417555,-429.745,-343.961947455,1.882e-06,100,33.1963,0.00498166,0.01302,0.996532,98.0171314236,100,-343.961947455,1,0.0186897,1215.27955124,-342.119,500.0,1.02023,1.29748,0.01,1215.27955124
-346.007417735,0.2,0.653503,99.0860808947,-436.601,-346.007417735,9.31667e-07,100,30.8479,0.00649452,0.0122708,1.00624,98.7689393493,100,-346.007417735,1,0.00943327,974.269598983,-344.906,500.0,1.01246,1.23474,0.01,974.269598983
-349.205676889,0.2,0.675336,98.5195808594,-434.53,-349.205676889,1.51782e-06,100,36.2041,0.00681581,0.0132131,0.990837,98.3706807196,100,-349.205676889,1,0.0149013,1337.60969224,-347.722,500.0,1.01656,1.3092,0.01,1337.60969224
-346.215217135,0.2,0.501197,97.8748797711,-436.473,-346.215217135,2.1932e-06,100,29.938,0.00503315,0.0135684,0.995793,98.0238203522,100,-346.215217135,1,0.0217479,965.946636491,-344.327,500.0,1.02016,1.35113,0.01,965.946636491
-345.16427644,0.2,0.532994,97.5529313189,-438.179,-345.16427644,2.53378e-06,100,32.1547,0.00539095,0.0127478,0.988683,97.8732544547,100,-345.16427644,1,0.0247675,1176.75863603,-342.967,500.0,1.02173,1.26035,0.01,1176.75863603
-346.099840092,0.2,0.722162,98.0361154031,-444.266,-346.099840092,2.02346e-06,100,32.8487,0.00710964,0.015351,1.01575,98.360934075,100,-346.099840092,1,0.0208771,1294.4647158,-344.422,500.0,1.01666,1.55928,0.01,1294.4647158
-348.364287807,0.2,0.59474,98.6772832417,-441.548,-348.364287807,1.35401e-06,100,33.6824,0.00592248,0.0136263,1.00421,98.8978429147,100,-348.364287807,1,0.0136543,1281.88201734,-347.242,500.0,1.01114,1.36837,0.01,1281.88201734
-348.201962147,0.2,0.776525,98.9889707816,-435.136,-348.201962147,1.03166e-06,100,29.1581,0.00773611,0.0130692,1.00377,99.0393478139,100,-348.201962147,1,0.0103945,891.667486888,-347.342,500.0,1.0097,1.31185,0.01,891.667486888
-347.109190841,0.2,0.480292,98.0064727106,-439.783,-347.109190841,2.05463e-06,100,33.1825,0.00488871,0.0129966,0.98245,98.1775848543,100,-347.109190841,1,0.0198315,1241.79079296,-345.25,500.0,1.01856,1.27685,0.01,1241.79079296
-345.743980733,0.2,0.570069,94.6563500429,-432.989,-345.743980733,5.70232e-06,100,35.6368,0.00562185,0.0202441,1.01402,95.8854871008,100,-345.743980733,1,0.0586337,1225.22821276,-341.912,500.0,1.04291,2.05279,0.01,1225.22821276
-341.206866547,0.2,0.367062,96.5260416729,-424.788,-341.206866547,3.63536e-06,100,29.7076,0.00370412,0.0145016,0.990957,97.4696332872,100,-341.206866547,1,0.0356991,907.200797511,-339.001,500.0,1.02596,1.43704,0.01,907.200797511
-350.467962475,0.2,0.508681,97.2813360282,-436.801,-350.467962475,2.82286e-06,100,34.9586,0.00514575,0.0140853,0.988546,97.3219154275,100,-350.467962475,1,0.0275857,1223.78404183,-348.051,500.0,1.02752,1.3924,0.01,1223.78404183
-342.534336212,0.2,0.634951,98.3483807848,-428.934,-342.534336212,1.69634e-06,100,30.7677,0.00639316,0.0164429,0.993173,98.7535214003,100,-342.534336212,1,0.0167325,904.423392171,-341.467,500.0,1.01262,1.63307,0.01,904.423392171
-345.649225358,0.2,0.701368,99.0633845725,-428.318,-345.649225358,9.55038e-07,100,28.1935,0.00696776,0.0130967,1.00659,99.0849948967,100,-345.649225358,1,0.00967667,832.144501481,-344.873,500.0,1.00923,1.3183,0.01,832.144501481
-345.142414043,0.2,0.755197,98.8816929711,-435.985,-345.142414043,1.14237e-06,100,30.6297,0.00761203,0.0136599,0.992111,98.8694016666,100,-345.142414043,1,0.0112441,980.627176781,-344.094,500.0,1.01144,1.35522,0.01,980.627176781
-344.227520195,0.2,0.634672,99.041711794,-435.763,-344.227520195,9.77325e-07,100,31.03,0.00632128,0.0130251,1.00403,98.8273875281,100,-344.227520195,1,0.00985209,983.447313966,-343.095,500.0,1.01187,1.30776,0.01,983.447313966
-346.417758781,0.2,0.529166,97.815215539,-435.943,-346.417758781,2.25614e-06,100,30.8596,0.00527491,0.0131354,1.00318,98.1734255092,100,-346.417758781,1,0.0227049,1026.47820346,-344.665,500.0,1.01861,1.31772,0.01,1026.47820346
-345.931456091,0.2,0.750922,98.17609364,-435.441,-345.931456091,1.87657e-06,100,33.5305,0.0074216,0.0175747,1.01181,98.6525633989,100,-345.931456091,1,0.0192114,1099.41762316,-344.738,500.0,1.01366,1.77822,0.01,1099.41762316
-341.858647503,0.2,0.622075,98.4084821528,-424.537,-341.858647503,1.63361e-06,100,28.372,0.00619322,0.0178937,1.00445,98.6916074331,100,-341.858647503,1,0.0164817,795.006300977,-340.801,500.0,1.01326,1.79733,0.01,795.006300977
-343.34128207,0.2,0.0170759,12.6874708557,-415.782,-343.34128207,0.00069513,100,107.595,0.000217318,0.201399,0.785756,99.9986648738,100,-343.34128207,1,4.29183,955.939126366,-323.916,500.0,1.00001,15.825,0.01,955.939126366
-351.235697178,0.2,0.680368,99.0835318295,-448.556,-351.235697178,9.34334e-07,100,36.3367,0.00676527,0.0145694,1.00568,99.1609872115,100,-351.235697178,1,0.00944973,1431.47488409,-350.415,500.0,1.00846,1.46521,0.01,1431.47488409
-341.021085583,0.2,0.654967,95.8004421233,-429.634,-341.021085583,4.42791e-06,100,29.859,0.00650067,0.0236795,1.00754,97.1627138586,100,-341.021085583,1,0.0449491,954.102444268,-338.512,500.0,1.0292,2.3858,0.01,954.102444268
-349.297756964,0.2,0.762882,97.973795625,-440.549,-349.297756964,2.08902e-06,100,35.7799,0.00764947,0.014499,0.997301,98.0729156924,100,-349.297756964,1,0.0207776,1399.79619496,-347.428,500.0,1.01965,1.44599,0.01,1399.79619496
-350.181295783,0.2,0.789274,99.4882907977,-452.305,-350.181295783,5.1954e-07,100,36.8896,0.00791793,0.0128213,0.996818,99.5129344389,100,-350.181295783,1,0.00516239,1476.6782702,-349.686,500.0,1.00489,1.27805,0.01,1476.6782702
-343.952692883,0.2,0.600048,97.4307761186,-432.443,-343.952692883,2.66362e-06,100,32.9045,0.00610126,0.0136067,0.983482,98.0475596717,100,-343.952692883,1,0.0257635,1168.06341629,-342.224,500.0,1.01991,1.3382,0.01,1168.06341629
-346.27188716,0.2,0.682715,98.5571017219,-443.942,-346.27188716,1.4788e-06,100,38.0911,0.00698251,0.0131673,0.97775,98.5745679361,100,-346.27188716,1,0.0141372,1472.36359805,-344.923,500.0,1.01446,1.28743,0.01,1472.36359805
-349.328725493,0.2,0.699175,98.7097398562,-442.242,-349.328725493,1.32028e-06,100,34.3069,0.00697208,0.0154434,1.00282,99.1052348534,100,-349.328725493,1,0.0132774,1209.41351524,-348.485,500.0,1.00903,1.5487,0.01,1209.41351524
-345.163252383,0.2,0.467024,97.3939763991,-434.473,-345.163252383,2.70279e-06,100,33.9151,0.00467171,0.015344,0.999686,98.0671486822,100,-345.163252383,1,0.027011,1184.26982166,-343.34,500.0,1.01971,1.53391,0.01,1184.26982166
-337.958143227,0.2,0.7622,99.2717838231,-426.01,-337.958143227,7.4092e-07,100,31.0454,0.00759961,0.0120541,1.00295,99.0784529196,100,-337.958143227,1,0.00745292,982.453645542,-337.172,500.0,1.0093,1.20897,0.01,982.453645542
-340.314211428,0.2,0.541033,98.4110632515,-436.776,-340.314211428,1.63093e-06,100,36.0035,0.00549004,0.0122624,0.985481,98.7078074711,100,-340.314211428,1,0.0158391,1394.25388586,-338.882,500.0,1.01309,1.20844,0.01,1394.25388586
-340.165914178,0.2,0.632781,98.4205420772,-433.16,-340.165914178,1.62106e-06,100,27.7431,0.00634184,0.0128751,0.997789,98.4544892251,100,-340.165914178,1,0.016139,878.261700769,-338.712,500.0,1.0157,1.28466,0.01,878.261700769
-355.013873428,0.2,0.54382,97.7729625974,-462.301,-355.013873428,2.30078e-06,100,36.2696,0.00545182,0.0128038,0.997502,98.1582503355,100,-355.013873428,1,0.022893,1504.40995717,-352.965,500.0,1.01876,1.27719,0.01,1504.40995717
-345.51977378,0.2,0.611647,98.2943713115,-446.014,-345.51977378,1.75274e-06,100,27.67,0.00610958,0.0125718,1.00113,98.6471456375,100,-345.51977378,1,0.017567,977.512021679,-344.034,500.0,1.01371,1.2586,0.01,977.512021679
-345.008693491,0.2,0.738463,98.9348923557,-441.506,-345.008693491,1.08746e-06,100,35.9251,0.00750134,0.0133136,0.984442,98.8884345108,100,-345.008693491,1,0.0105388,1355.14588971,-343.894,500.0,1.01124,1.31064,0.01,1355.14588971
-344.111060514,0.2,0.771832,98.2178418995,-430.238,-344.111060514,1.83284e-06,100,32.8867,0.00783008,0.0160434,0.985727,98.4344795167,100,-344.111060514,1,0.017809,1080.41481438,-342.722,500.0,1.0159,1.58144,0.01,1080.41481438
-347.024283249,0.2,0.640267,98.6894940401,-435.903,-347.024283249,1.34133e-06,100,30.2536,0.00636089,0.013946,1.00657,98.8655913161,100,-347.024283249,1,0.0135901,952.123632216,-345.951,500.0,1.01147,1.40376,0.01,952.123632216
-348.898828945,0.2,0.727843,99.0078928286,-441.325,-348.898828945,1.01217e-06,100,34.6153,0.00741134,0.0126568,0.982066,99.0426336536,100,-348.898828945,1,0.00976187,1220.76049285,-348.023,500.0,1.00967,1.24298,0.01,1220.76049285
-349.632777491,0.2,0.813694,99.5426964266,-445.081,-349.632777491,4.6402e-07,100,34.531,0.00817596,0.0113333,0.995227,99.3381136434,100,-349.632777491,1,0.00459601,1218.26950244,-348.999,500.0,1.00666,1.12792,0.01,1218.26950244
-342.70355438,0.2,0.524164,97.6038833174,-423.824,-342.70355438,2.47973e-06,100,28.1385,0.0052675,0.01257,0.99509,97.7409130726,100,-342.70355438,1,0.0245544,831.723459138,-340.884,500.0,1.02311,1.25083,0.01,831.723459138
-342.278581998,0.2,0.716062,98.0722329072,-437.23,-342.278581998,1.98553e-06,100,30.3777,0.00698421,0.0142406,1.02526,98.7174951957,100,-342.278581998,1,0.020871,977.509189187,-341.033,500.0,1.01299,1.46003,0.01,977.509189187
-342.469482487,0.2,0.677869,98.3475098966,-444.476,-342.469482487,1.69723e-06,100,38.0688,0.00681818,0.0149948,0.994209,98.6904811765,100,-342.469482487,1,0.0167763,1532.4251417,-341.164,500.0,1.01327,1.49079,0.01,1532.4251417
-348.807891241,0.2,0.692422,97.9644558262,-436.356,-348.807891241,2.09883e-06,100,36.5637,0.00690331,0.0147064,1.00303,97.8511974063,100,-348.807891241,1,0.0211156,1311.58001267,-346.87,500.0,1.02196,1.4751,0.01,1311.58001267
-347.846801075,0.2,0.798823,96.969865644,-431.668,-347.846801075,3.15636e-06,100,26.8093,0.00790353,0.019802,1.01072,98.3374347278,100,-347.846801075,1,0.0322438,774.218287014,-346.439,500.0,1.01691,2.00142,0.01,774.218287014
-346.703231871,0.2,0.748255,99.0720094515,-442.553,-346.703231871,9.46117e-07,100,31.6314,0.00754307,0.0132462,0.991977,99.126970697,100,-346.703231871,1,0.00930996,1046.10548828,-345.837,500.0,1.00881,1.31399,0.01,1046.10548828
-346.5033217,0.2,0.702267,99.4013486732,-437.582,-346.5033217,6.08316e-07,100,36.3493,0.00702151,0.0118567,1.00016,99.4459384886,100,-346.5033217,1,0.00608516,1340.06917425,-346.012,500.0,1.00557,1.18586,0.01,1340.06917425
-346.045809575,0.2,0.664168,98.8602689958,-434.116,-346.045809575,1.16451e-06,100,32.1401,0.0066293,0.0137985,1.00187,99.217647255,100,-346.045809575,1,0.0116886,1042.44140639,-345.379,500.0,1.00789,1.38243,0.01,1042.44140639
-338.164094695,0.2,0.574539,98.2894156709,-427.507,-338.164094695,1.75792e-06,100,32.4089,0.00585287,0.0127393,0.981637,98.4406479244,100,-338.164094695,1,0.0169395,1210.91798808,-336.677,500.0,1.01584,1.25054,0.01,1210.91798808
-345.055899245,0.2,0.677344,97.6582727612,-443.645,-345.055899245,2.42213e-06,100,34.0221,0.00666187,0.0158422,1.01675,98.1477648607,100,-345.055899245,1,0.0250394,1228.92104382,-343.204,500.0,1.01887,1.61075,0.01,1228.92104382
-344.962973562,0.2,0.43766,98.5107199085,-430.751,-344.962973562,1.52704e-06,100,28.6146,0.00448641,0.0133572,0.975525,98.5848783309,100,-344.962973562,1,0.0145321,862.058274309,-343.603,500.0,1.01435,1.30303,0.01,862.058274309
-345.35995226,0.2,0.572625,97.7372281996,-434.007,-345.35995226,2.33851e-06,100,27.5619,0.00573418,0.0138282,0.998617,98.1056503028,100,-345.35995226,1,0.0233205,820.929321105,-343.6,500.0,1.01931,1.38091,0.01,820.929321105
-342.416557482,0.2,0.60288,94.0468050561,-443.607,-342.416557482,6.39399e-06,100,32.6356,0.00601515,0.0242821,1.00227,96.8665123089,100,-342.416557482,1,0.0642304,1217.91156882,-339.254,500.0,1.03235,2.43372,0.01,1217.91156882
-344.353228287,0.2,0.687327,98.1701301822,-432.651,-344.353228287,1.88283e-06,100,32.6728,0.00691475,0.0143749,0.994001,98.3155136684,100,-344.353228287,1,0.0186031,1108.77881161,-342.816,500.0,1.01713,1.42887,0.01,1108.77881161
-343.08564384,0.2,0.613358,98.0233969516,-433.113,-343.08564384,2.03686e-06,100,33.7796,0.00613233,0.0132546,1.0002,97.8682987445,100,-343.08564384,1,0.0203769,1195.37276472,-341.043,500.0,1.02178,1.32573,0.01,1195.37276472
-341.69809965,0.2,0.518906,98.4580091586,-425.699,-341.69809965,1.58196e-06,100,29.7342,0.00522385,0.0123709,0.993341,98.3515929505,100,-341.69809965,1,0.0156096,962.543880423,-340.32,500.0,1.01676,1.22885,0.01,962.543880423
-342.058827142,0.2,0.592434,97.2914193811,-438.944,-342.058827142,2.81213e-06,100,31.6038,0.00591803,0.0168969,1.00107,98.3540145532,100,-342.058827142,1,0.0281812,1111.14027264,-340.362,500.0,1.01674,1.69149,0.01,1111.14027264
-345.683139217,0.2,0.632982,98.0387688594,-429.585,-345.683139217,2.02069e-06,100,30.5651,0.00627959,0.0139278,1.008,98.0876515919,100,-345.683139217,1,0.0205314,970.797279884,-343.995,500.0,1.0195,1.40392,0.01,970.797279884
-338.957165757,0.2,0.70966,97.9756656315,-427.092,-338.957165757,2.08705e-06,100,32.7655,0.00696293,0.0152876,1.0192,98.0576684119,100,-338.957165757,1,0.0216795,1056.00476695,-337.217,500.0,1.01981,1.55811,0.01,1056.00476695
-350.954686602,0.2,0.442662,96.9390958696,-474.707,-350.954686602,3.18945e-06,100,40.0864,0.00443186,0.0136349,0.998818,98.0968852871,100,-350.954686602,1,0.0318192,1841.70033179,-348.42,500.0,1.0194,1.36187,0.01,1841.70033179
-348.245238917,0.2,0.703987,98.4718221736,-436.782,-348.245238917,1.56759e-06,100,35.0203,0.00689132,0.0144176,1.02156,98.3190627877,100,-348.245238917,1,0.016359,1301.4116174,-346.747,500.0,1.0171,1.47284,0.01,1301.4116174
