MaxNormIw,VarNormIw,VarVanillaIw,MinNormIw,ESSClassic,AvgNormIw,AvgDiscRet,AvgRet,VarRet,Delta,AvgVanillaIw,Bound,eRenyi2,MaxVanillaIw,BatchSize,AvgEpLen,VarDiscRet,IterType,J,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VanillaAvgRet
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.867568089,-106.867568089,3.96683175807,1.0,1.0,-106.746,1.0,1.0,500,15.33,3.96683175807,2,-106.746,500.0,1.0,100,1.91364,-106.867568089
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.581320276,-106.581320276,3.64233799803,1.0,1.0,-106.713,1.0,1.0,500,15.95,3.64233799803,1,-106.713,500.0,1.0,100,1.91184,-106.581320276
0.01,3.50449e-18,,0.01,100.0,0.01,-106.645818725,-106.645818725,4.15628825591,1.0,1.0,-106.646,1.0,1.0,500,14.97,4.15628825591,2,-106.646,500.0,1.0,100,2.02848,-106.645818725
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.775136233,-106.775136233,3.46523509305,1.0,1.0,-106.71,1.0,1.0,500,14.76,3.46523509305,2,-106.71,500.0,1.0,100,1.94341,-106.775136233
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.663760814,-106.663760814,4.04899723674,1.0,1.0,-106.695,1.0,1.0,500,15.14,4.04899723674,2,-106.695,500.0,1.0,100,1.9633,-106.663760814
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.813305843,-106.813305843,4.02382479652,1.0,1.0,-106.725,1.0,1.0,500,15.41,4.02382479652,2,-106.725,500.0,1.0,100,1.97216,-106.813305843
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.616898217,-106.616898217,3.30481211881,1.0,1.0,-106.703,1.0,1.0,500,14.76,3.30481211881,1,-106.703,500.0,1.0,100,1.94107,-106.616898217
0.01,3.50449e-18,,0.01,100.0,0.01,-106.771248912,-106.771248912,3.42630108794,1.0,1.0,-106.771,1.0,1.0,500,15.19,3.42630108794,2,-106.771,500.0,1.0,100,1.84175,-106.771248912
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.38929853,-106.38929853,2.76257982178,1.0,1.0,-106.58,1.0,1.0,500,15.33,2.76257982178,2,-106.58,500.0,1.0,100,1.76067,-106.38929853
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.652811723,-106.652811723,4.30015203086,1.0,1.0,-106.604,1.0,1.0,500,15.2,4.30015203086,2,-106.604,500.0,1.0,100,1.86731,-106.652811723
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.277076305,-106.277076305,3.26214672319,1.0,1.0,-106.523,1.0,1.0,500,14.9,3.26214672319,2,-106.523,500.0,1.0,100,1.85543,-106.277076305
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.471494021,-106.471494021,3.45118887039,1.0,1.0,-106.512,1.0,1.0,500,14.9,3.45118887039,1,-106.512,500.0,1.0,100,1.85415,-106.471494021
0.01,3.50449e-18,,0.01,100.0,0.01,-106.606931928,-106.606931928,3.79763605262,1.0,1.0,-106.607,1.0,1.0,500,14.75,3.79763605262,2,-106.607,500.0,1.0,100,1.93898,-106.606931928
0.005,2.1793e-19,,0.005,200.000000102,0.005,-107.045719033,-107.045719033,4.54309383115,1.0,1.0,-106.826,1.0,1.0,500,15.51,4.54309383115,2,-106.826,500.0,1.0,100,2.04372,-107.045719033
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.811169439,-106.811169439,3.25517099635,1.0,1.0,-106.821,1.0,1.0,500,15.04,3.25517099635,2,-106.821,500.0,1.0,100,1.96438,-106.811169439
