VarVanillaIw,AvgDiscRet,Delta,VarDiscRet,IterType,AvgRet,MaxVanillaIw,Bound,ESSRenyi,VanillaAvgRet,AvgNormIw,AvgVanillaIw,VarRet,MaxNormIw,EpsThisIter,ESSClassic,BatchSize,MinVanillaIw,MinNormIw,AvgEpLen,VarJ,J,VarNormIw,eRenyi2
,-411.24599121,0.6,1960.63880409,2,-411.24599121,1.0,-451.753,500.0,-411.24599121,0.01,1.0,1960.63880409,0.01,100,100.0,500,1.0,0.01,500.0,44.0572,-411.246,3.50449e-18,1.0
,-420.245723117,0.6,2384.08675471,2,-420.245723117,1.0,-449.069,500.0,-420.245723117,0.005,1.0,2384.08675471,0.005,100,200.000000102,500,1.0,0.005,500.0,46.5928,-415.746,2.1793e-19,1.0
,-411.891217828,0.6,2036.00367036,2,-411.891217828,1.0,-441.669,500.0,-411.891217828,0.00333333,1.0,2036.00367036,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,46.07,-414.461,5.43914e-20,1.0
,-421.385478828,0.6,2370.46302255,2,-421.385478828,1.0,-439.755,500.0,-421.385478828,0.0025,1.0,2370.46302255,0.0025,100,400.0,500,1.0,0.0025,500.0,46.7708,-416.192,5.4346e-20,1.0
0.194816,-417.021991811,0.6,2161.67883692,1,-417.021991811,2.56894,-436.678,423.780635356,-417.021991811,0.002,1.01002,2161.67883692,0.00508689,100,419.960653438,500,0.0730897,0.000144729,500.0,48.1801,-413.595,7.63877e-07,1.17986
,-409.328890205,0.6,1311.87592212,2,-409.328890205,1.0,-452.573,500.0,-409.328890205,0.01,1.0,1311.87592212,0.01,100,100.0,500,1.0,0.01,500.0,36.0383,-409.329,3.50449e-18,1.0
,-413.67070952,0.6,1771.1477588,2,-413.67070952,1.0,-442.335,500.0,-413.67070952,0.005,1.0,1771.1477588,0.005,100,200.000000102,500,1.0,0.005,500.0,39.1256,-411.5,2.1793e-19,1.0
,-421.125566616,0.6,2335.79052104,2,-421.125566616,1.0,-442.714,500.0,-421.125566616,0.00333333,1.0,2335.79052104,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.5669,-414.708,5.43914e-20,1.0
,-411.116777859,0.6,1918.63598186,2,-411.116777859,1.0,-438.064,500.0,-411.116777859,0.0025,1.0,1918.63598186,0.0025,100,400.0,500,1.0,0.0025,500.0,42.8513,-413.81,5.4346e-20,1.0
0.149889,-420.642955867,0.6,1924.96241929,1,-420.642955867,1.8818,-435.923,436.272344855,-420.642955867,0.002,0.979265,1924.96241929,0.00384328,100,432.529118151,500,0.0839268,0.000171408,500.0,44.8859,-412.7,6.25215e-07,1.14607
,-415.492433742,0.6,1746.33591238,2,-415.492433742,1.0,-459.391,500.0,-415.492433742,0.01,1.0,1746.33591238,0.01,100,100.0,500,1.0,0.01,500.0,41.5797,-415.492,3.50449e-18,1.0
,-415.732391518,0.6,1451.03322332,2,-415.732391518,1.0,-446.746,500.0,-415.732391518,0.005,1.0,1451.03322332,0.005,100,200.000000102,500,1.0,0.005,500.0,39.7833,-415.612,2.1793e-19,1.0
,-420.179491278,0.6,1729.27945018,2,-420.179491278,1.0,-442.576,500.0,-420.179491278,0.00333333,1.0,1729.27945018,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.3787,-417.135,5.43914e-20,1.0
,-411.515485202,0.6,1943.87327452,2,-411.515485202,1.0,-437.802,500.0,-411.515485202,0.0025,1.0,1943.87327452,0.0025,100,400.0,500,1.0,0.0025,500.0,41.3504,-415.73,5.4346e-20,1.0
0.132698,-414.165859753,0.6,1450.37215403,1,-414.165859753,3.73959,-434.162,448.046455012,-414.165859753,0.002,1.0091,1450.37215403,0.00741172,100,442.456154427,500,0.346966,0.000687674,500.0,42.5191,-413.307,5.21262e-07,1.11596
,-405.573081231,0.6,1287.81106428,2,-405.573081231,1.0,-445.994,500.0,-405.573081231,0.01,1.0,1287.81106428,0.01,100,100.0,500,1.0,0.01,500.0,35.7062,-405.573,3.50449e-18,1.0
,-414.161163715,0.6,1858.3493139,2,-414.161163715,1.0,-440.904,500.0,-414.161163715,0.005,1.0,1858.3493139,0.005,100,200.000000102,500,1.0,0.005,500.0,39.6962,-409.867,2.1793e-19,1.0
,-412.690750078,0.6,1505.04589109,2,-412.690750078,1.0,-436.15,500.0,-412.690750078,0.00333333,1.0,1505.04589109,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.3569,-410.808,5.43914e-20,1.0
,-410.136485657,0.6,1919.92635268,2,-410.136485657,1.0,-433.7,500.0,-410.136485657,0.0025,1.0,1919.92635268,0.0025,100,400.0,500,1.0,0.0025,500.0,40.4597,-410.64,5.4346e-20,1.0
0.157272,-410.540765864,0.6,1506.82084992,1,-410.540765864,3.66806,-429.602,434.961933738,-410.540765864,0.002,1.01488,1506.82084992,0.00722857,100,433.881274351,500,0.260582,0.000513523,500.0,41.1548,-407.488,6.10777e-07,1.14953
,-412.958869173,0.6,1772.61403394,2,-412.958869173,1.0,-458.446,500.0,-412.958869173,0.01,1.0,1772.61403394,0.01,100,100.0,500,1.0,0.01,500.0,41.8914,-412.959,3.50449e-18,1.0
,-413.994836165,0.6,1924.30302945,2,-413.994836165,1.0,-449.733,500.0,-413.994836165,0.005,1.0,1924.30302945,0.005,100,200.000000102,500,1.0,0.005,500.0,42.7813,-413.477,2.1793e-19,1.0
,-422.347283789,0.6,1695.6571417,2,-422.347283789,1.0,-446.036,500.0,-422.347283789,0.00333333,1.0,1695.6571417,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.3936,-416.434,5.43914e-20,1.0
,-410.677530086,0.6,1736.84814843,2,-410.677530086,1.0,-440.631,500.0,-410.677530086,0.0025,1.0,1736.84814843,0.0025,100,400.0,500,1.0,0.0025,500.0,42.2373,-414.995,5.4346e-20,1.0
0.15144,-412.505696773,0.6,1910.11381263,1,-412.505696773,2.81962,-436.123,442.360371012,-412.505696773,0.002,1.0091,1910.11381263,0.00558835,100,435.379760059,500,0.180719,0.000358177,500.0,44.2881,-411.745,5.9488e-07,1.1303
