MaxNormIw,VarVanillaIw,MinVanillaIw,ESSRenyi,AvgDiscRet,eRenyi2,AvgRet,BatchSize,VarNormIw,VarJ,AvgNormIw,VarDiscRet,MinNormIw,EpsThisIter,AvgEpLen,IterType,Bound,MaxVanillaIw,Delta,VanillaAvgRet,ESSClassic,J,VarRet,AvgVanillaIw
0.011645,0.00165424,0.838983,99.7794377667,-106.583796714,1.00221,-106.583796714,100,1.6633e-07,2.21754,0.01,4.79518012586,0.00841277,100,21.14,1,-117.941,1.16132,0.5,-106.583796714,99.8356344791,-106.557,4.79518012586,0.997274
0.0138982,0.00784268,0.827426,99.5020749447,-106.796916248,1.005,-106.796916248,100,7.80049e-07,2.00836,0.01,4.27071879824,0.00825197,100,19.32,1,-118.427,1.39357,0.5,-106.796916248,99.2336794875,-106.738,4.27071879824,1.0027
0.0150374,0.0133424,0.765211,99.0082659064,-106.20023401,1.01002,-106.20023401,100,1.31486e-06,3.13972,0.01,8.08188029893,0.00759633,100,22.99,1,-117.449,1.51478,0.5,-106.20023401,98.7150111398,-106.089,8.08188029893,1.00734
0.0219178,0.0212974,0.867887,99.4844215225,-106.730203553,1.00518,-106.730203553,100,2.04507e-06,2.11449,0.01,4.25054235731,0.00850461,100,21.37,1,-117.893,2.23669,0.5,-106.730203553,98.0155906992,-106.674,4.25054235731,1.02049
0.0124401,0.00408718,0.894288,99.4196319631,-106.755371573,1.00584,-106.755371573,100,4.12297e-07,2.81508,0.01,7.19454164654,0.00898195,100,21.0,1,-117.971,1.2386,0.5,-106.755371573,99.5934603755,-106.696,7.19454164654,0.99565
0.0110834,0.00243345,0.889646,99.7022816594,-106.524331344,1.00299,-106.524331344,100,2.39829e-07,2.52769,0.01,5.95626376436,0.00883196,100,18.66,1,-117.784,1.11643,0.5,-106.524331344,99.7631485535,-106.491,5.95626376436,1.0073
0.0118913,0.00283185,0.872314,99.7109092446,-106.551227273,1.0029,-106.551227273,100,2.79037e-07,1.93366,0.01,3.91386346406,0.00865902,100,17.32,1,-117.83,1.19794,0.5,-106.551227273,99.7244892301,-106.518,3.91386346406,1.00741
0.0106533,0.000934289,0.921671,99.8988936416,-106.529340435,1.00101,-106.529340435,100,9.37933e-08,2.23379,0.01,5.0426583627,0.00923466,100,19.1,1,-117.838,1.06326,0.5,-106.529340435,99.9072174752,-106.518,5.0426583627,0.998056
0.0155858,0.0357062,0.4825,96.7840667222,-106.236883364,1.03323,-106.236883364,100,3.84992e-06,8.47508,0.01,33.1775052084,0.00501016,100,18.9,1,-117.565,1.50098,0.5,-106.236883364,96.3285075518,-105.913,33.1775052084,0.963044
0.0125069,0.00711515,0.730776,99.1752663369,-106.184018318,1.00832,-106.184018318,100,7.20515e-07,2.63603,0.01,6.78790324387,0.00735382,100,20.8,1,-117.472,1.24286,0.5,-106.184018318,99.2917585419,-106.09,6.78790324387,0.993735
0.0107073,0.000863476,0.905799,99.8865700404,-106.524721726,1.00114,-106.524721726,100,8.65783e-08,2.03302,0.01,4.2411792217,0.00907008,100,22.01,1,-117.806,1.0693,0.5,-106.524721726,99.9143389864,-106.511,4.2411792217,0.998667
0.0112956,0.00271161,0.858427,99.7377021971,-106.65131301,1.00263,-106.65131301,100,2.73559e-07,1.98625,0.01,3.94319099313,0.00862215,100,21.03,1,-117.682,1.1246,0.5,-106.65131301,99.7298890046,-106.622,3.94319099313,0.995606
0.0114138,0.00301077,0.836762,99.6797834867,-106.522233514,1.00321,-106.522233514,100,3.00889e-07,3.23661,0.01,10.5250706965,0.00836501,100,21.26,1,-117.896,1.14174,0.5,-106.522233514,99.7029924632,-106.486,10.5250706965,1.00031
0.0123454,0.00393714,0.893635,99.5445585066,-106.211989095,1.00458,-106.211989095,100,3.85331e-07,3.46445,0.01,10.502668341,0.0088407,100,22.1,1,-117.335,1.2479,0.5,-106.211989095,99.6199900415,-106.162,10.502668341,1.01082
0.0118048,0.00342427,0.876318,99.628829933,-106.631170423,1.00373,-106.631170423,100,3.4111e-07,2.38848,0.01,5.88342820883,0.00874631,100,20.57,1,-117.912,1.18276,0.5,-106.631170423,99.6634482216,-106.589,5.88342820883,1.00193
0.0112867,0.00432932,0.725173,99.5741696641,-106.715581584,1.00428,-106.715581584,100,4.33978e-07,1.89918,0.01,3.74212246117,0.00726048,100,18.28,1,-117.822,1.12731,0.5,-106.715581584,99.5722101375,-106.669,3.74212246117,0.998794
0.0161747,0.023875,0.611126,98.1641659126,-106.491299165,1.0187,-106.491299165,100,2.34089e-06,5.13481,0.01,12.6393138728,0.00605131,100,19.61,1,-117.543,1.63349,0.5,-106.491299165,97.7350032082,-106.318,12.6393138728,1.00991
0.0115924,0.00161303,0.919436,99.8391596789,-106.865275518,1.00161,-106.865275518,100,1.61186e-07,2.19201,0.01,4.80087679134,0.00919102,100,18.3,1,-118.058,1.15966,0.5,-106.865275518,99.8406872898,-106.847,4.80087679134,1.00036
0.0126269,0.00251347,0.886062,99.6823656994,-106.404581765,1.00319,-106.404581765,100,2.55786e-07,3.86698,0.01,13.5749425205,0.00893851,100,20.24,1,-117.716,1.25169,0.5,-106.404581765,99.7474542784,-106.369,13.5749425205,0.991286
0.0111951,0.000944016,0.958842,99.9002023106,-106.443467317,1.001,-106.443467317,100,9.47469e-08,2.29171,0.01,5.30361627826,0.00960594,100,19.38,1,-117.684,1.11747,0.5,-106.443467317,99.9062440469,-106.432,5.30361627826,0.998176
0.0120604,0.00707921,0.77599,99.26408142,-106.136555729,1.00741,-106.136555729,100,7.13214e-07,3.86992,0.01,12.7703882534,0.00778885,100,24.01,1,-117.581,1.20156,0.5,-106.136555729,99.2988788332,-106.057,12.7703882534,0.996283
0.012997,0.00809287,0.691438,99.2751474966,-106.33455928,1.0073,-106.33455928,100,7.92456e-07,3.28182,0.01,9.24590479555,0.00684211,100,21.16,1,-117.654,1.31343,0.5,-106.33455928,99.2215928937,-106.252,9.24590479555,1.01056
0.0152225,0.0195235,0.613533,98.6718262128,-106.164583433,1.01346,-106.164583433,100,1.96375e-06,3.365,0.01,8.90696161386,0.00615323,100,22.22,1,-117.184,1.51782,0.5,-106.164583433,98.0929436705,-106.027,8.90696161386,0.997091
0.0116925,0.00330933,0.811461,99.7789511647,-106.532632936,1.00222,-106.532632936,100,3.36569e-07,1.70173,0.01,2.89510000983,0.00818341,100,19.74,1,-117.608,1.15942,0.5,-106.532632936,99.6679101344,-106.509,2.89510000983,0.991592
0.0108696,0.00289877,0.802113,99.765411289,-106.263545968,1.00235,-106.263545968,100,2.94098e-07,2.26686,0.01,5.1256403233,0.00807933,100,20.28,1,-117.484,1.07913,0.5,-106.263545968,99.7097081286,-106.238,5.1256403233,0.992797
0.0150144,0.0130889,0.803662,99.0073427484,-106.358186878,1.01003,-106.358186878,100,1.30044e-06,2.99838,0.01,7.41511039016,0.00801062,100,21.68,1,-117.638,1.50631,0.5,-106.358186878,98.7289252691,-106.248,7.41511039016,1.00325
0.0139766,0.0115809,0.788148,99.2727978048,-106.252882075,1.00733,-106.252882075,100,1.16344e-06,2.04835,0.01,3.77510148761,0.00789967,100,19.89,1,-117.41,1.39444,0.5,-106.252882075,98.8613058494,-106.175,3.77510148761,0.997696
0.0109582,0.00211264,0.859338,99.8122528151,-106.466125375,1.00188,-106.466125375,100,2.11072e-07,2.1386,0.01,4.52299535499,0.00858946,100,21.04,1,-117.698,1.09632,0.5,-106.466125375,99.791448993,-106.445,4.52299535499,1.00046
0.0117994,0.0015368,0.930315,99.8212201581,-106.171290807,1.00179,-106.171290807,100,1.53056e-07,2.10904,0.01,4.56487122051,0.00928425,100,18.45,1,-117.351,1.18234,0.5,-106.171290807,99.8486974123,-106.151,4.56487122051,1.00204
0.010614,0.000484096,0.957521,99.9414429436,-106.665023165,1.00059,-106.665023165,100,4.82637e-08,2.20033,0.01,4.90306141884,0.00956077,100,20.29,1,-117.912,1.063,0.5,-106.665023165,99.9522224979,-106.658,4.90306141884,1.00151
0.0108053,0.00283593,0.830959,99.6976958999,-106.788983589,1.00303,-106.788983589,100,2.83204e-07,2.39788,0.01,5.76681147255,0.00830389,100,21.74,1,-118.006,1.08127,0.5,-106.788983589,99.7204376868,-106.755,5.76681147255,1.00069
0.0155476,0.0368185,0.419215,96.6938918396,-106.229845867,1.03419,-106.229845867,100,4.12939e-06,7.17116,0.01,24.5771654517,0.00443964,100,22.36,1,-117.387,1.46809,0.5,-106.229845867,96.0724788792,-105.876,24.5771654517,0.944256
0.010805,0.00200029,0.878907,99.8011735425,-106.30821788,1.00199,-106.30821788,100,1.9928e-07,2.0507,0.01,4.27941287645,0.0087726,100,22.9,1,-117.622,1.08253,0.5,-106.30821788,99.8031362201,-106.286,4.27941287645,1.00188
0.0114389,0.00207819,0.905619,99.7335044738,-106.469024067,1.00267,-106.469024067,100,2.10618e-07,2.21948,0.01,5.06734366456,0.00911698,100,19.9,1,-117.683,1.13626,0.5,-106.469024067,99.7919694041,-106.439,5.06734366456,0.993332
0.0113693,0.00206459,0.876099,99.8069800571,-106.835269576,1.00193,-106.835269576,100,2.09576e-07,2.30361,0.01,5.47229107756,0.00882687,100,19.29,1,-118.094,1.12845,0.5,-106.835269576,99.7929905414,-106.813,5.47229107756,0.992536
0.0112721,0.000970615,0.904719,99.8998216034,-106.660850132,1.001,-106.660850132,100,9.62644e-08,2.11303,0.01,4.51481332959,0.00900996,100,20.43,1,-117.872,1.13187,0.5,-106.660850132,99.9047663446,-106.648,4.51481332959,1.00413
0.0112111,0.00165589,0.847647,99.8271359233,-106.413790042,1.00173,-106.413790042,100,1.65439e-07,2.15385,0.01,4.62035921218,0.00847263,100,20.44,1,-117.59,1.12162,0.5,-106.413790042,99.8364528531,-106.394,4.62035921218,1.00045
0.0116605,0.0021088,0.902839,99.797908417,-106.869897721,1.00203,-106.869897721,100,2.10416e-07,2.15041,0.01,4.70969682742,0.00901846,100,20.81,1,-118.18,1.16734,0.5,-106.869897721,99.7921150488,-106.846,4.70969682742,1.0011
0.0113441,0.00204893,0.853271,99.7276590807,-106.396711413,1.00273,-106.396711413,100,2.06657e-07,2.6586,0.01,6.98128341465,0.00856936,100,21.74,1,-117.649,1.12955,0.5,-106.396711413,99.7957948116,-106.381,6.98128341465,0.995723
0.013537,0.00567273,0.910768,99.5842882863,-106.472342257,1.00417,-106.472342257,100,5.58274e-07,2.32113,0.01,4.87499543617,0.00903515,100,20.29,1,-117.618,1.36456,0.5,-106.472342257,99.4503521935,-106.428,4.87499543617,1.00803
0.0116846,0.00659629,0.647243,99.4569979846,-106.570559644,1.00546,-106.570559644,100,6.75597e-07,2.67677,0.01,6.77365116313,0.00655031,100,22.26,1,-117.894,1.15457,0.5,-106.570559644,99.3356236866,-106.51,6.77365116313,0.988111
0.0112111,0.00252244,0.745933,99.8102339005,-106.557238765,1.0019,-106.557238765,100,2.52243e-07,2.16337,0.01,4.7041751658,0.00745932,100,23.83,1,-117.924,1.12111,0.5,-106.557238765,99.7508899136,-106.534,4.7041751658,1.0
0.0139767,0.00523791,0.806899,99.4874183866,-106.333248287,1.00515,-106.333248287,100,5.21879e-07,3.45497,0.01,10.9740169087,0.00805425,100,23.17,1,-117.634,1.40023,0.5,-106.333248287,99.4860161491,-106.277,10.9740169087,1.00183
0.0114577,0.00631018,0.664754,99.5417944371,-106.874432902,1.0046,-106.874432902,100,6.36241e-07,2.11915,0.01,4.9642000764,0.006675,100,22.19,1,-118.211,1.14105,0.5,-106.874432902,99.3740585049,-106.823,4.9642000764,0.995886
0.0112009,0.00515193,0.732997,99.5647503187,-106.794755073,1.00437,-106.794755073,100,5.31253e-07,2.0933,0.01,4.51808262184,0.00744334,100,18.96,1,-118.023,1.10303,0.5,-106.794755073,99.4768041746,-106.746,4.51808262184,0.984769
0.0128768,0.00592307,0.811249,99.4406218453,-106.182474369,1.00563,-106.182474369,100,6.00236e-07,2.77612,0.01,7.20733370223,0.0081666,100,20.69,1,-117.658,1.27915,0.5,-106.182474369,99.4093234149,-106.12,7.20733370223,0.993373
0.0122728,0.00417031,0.86452,99.5482796117,-106.973575875,1.00454,-106.973575875,100,4.19559e-07,2.49768,0.01,6.26523566278,0.00867137,100,22.03,1,-118.504,1.22357,0.5,-106.973575875,99.5863621586,-106.923,6.26523566278,0.996982
0.0106195,0.000318759,0.954964,99.9730659569,-106.249105241,1.00027,-106.249105241,100,3.19972e-08,2.04763,0.01,4.20563223122,0.0095678,100,20.85,1,-117.446,1.05993,0.5,-106.249105241,99.9683121038,-106.247,4.20563223122,0.998102
0.011685,0.00357631,0.902063,99.6825315341,-106.408091924,1.00318,-106.408091924,100,3.56405e-07,2.1206,0.01,4.50944636368,0.00900516,100,19.24,1,-117.699,1.1705,0.5,-106.408091924,99.6483824039,-106.372,4.50944636368,1.00172
0.0132489,0.00513829,0.848093,99.6502515428,-106.644852448,1.00351,-106.644852448,100,5.11569e-07,2.13143,0.01,4.62629598013,0.00846226,100,19.03,1,-118.132,1.32782,0.5,-106.644852448,99.4960744889,-106.606,4.62629598013,1.00221
0.0111064,0.00164725,0.906041,99.8138086227,-106.797728757,1.00187,-106.797728757,100,1.6618e-07,2.63726,0.01,6.56198783985,0.00910033,100,19.42,1,-118.038,1.10577,0.5,-106.797728757,99.8357619961,-106.777,6.56198783985,0.995613
0.0110183,0.00202228,0.873285,99.7810756329,-106.492514163,1.00219,-106.492514163,100,2.02078e-07,2.71223,0.01,7.46476693509,0.00872961,100,25.47,1,-117.78,1.10224,0.5,-106.492514163,99.8003728093,-106.469,7.46476693509,1.00037
0.0114322,0.00141697,0.912726,99.8451964111,-106.661285733,1.00155,-106.661285733,100,1.40565e-07,1.9342,0.01,3.83541224559,0.00909075,100,17.74,1,-117.861,1.14781,0.5,-106.661285733,99.8610664453,-106.643,3.83541224559,1.00402
0.0123092,0.00472868,0.867524,99.5827514472,-106.26529759,1.00419,-106.26529759,100,4.72568e-07,2.80989,0.01,7.29550878268,0.00867248,100,23.04,1,-117.506,1.23131,0.5,-106.26529759,99.5343660724,-106.219,7.29550878268,1.00032
0.0109021,0.000920506,0.923177,99.9113868811,-106.091732498,1.00089,-106.091732498,100,9.25707e-08,2.32187,0.01,5.44062295987,0.00925781,100,19.73,1,-117.267,1.08715,0.5,-106.091732498,99.9084393477,-106.08,5.44062295987,0.997187
0.0114132,0.00367043,0.867812,99.6378708593,-106.719498776,1.00363,-106.719498776,100,3.68961e-07,2.41383,0.01,5.86692740005,0.00870075,100,19.94,1,-118.082,1.13835,0.5,-106.719498776,99.6360446924,-106.677,5.86692740005,0.997398
0.011166,0.00210734,0.836342,99.7661706589,-106.458074503,1.00234,-106.458074503,100,2.11799e-07,2.06726,0.01,4.27338839425,0.00838453,100,19.82,1,-117.675,1.11379,0.5,-106.458074503,99.7907596909,-106.432,4.27338839425,0.997482
0.0106628,0.000555983,0.946302,99.9369661227,-106.398568573,1.00063,-106.398568573,100,5.52636e-08,2.06539,0.01,4.34802579252,0.00943449,100,19.49,1,-117.661,1.0695,0.5,-106.398568573,99.9452792499,-106.392,4.34802579252,1.00302
0.0107541,0.0037365,0.762251,99.7342515004,-107.069852025,1.00266,-107.069852025,100,3.75291e-07,2.12703,0.01,4.69187632176,0.00763923,100,19.9,1,-118.303,1.07305,0.5,-107.069852025,99.6298416513,-107.039,4.69187632176,0.997811
0.01301,0.0112532,0.680749,99.054843452,-106.57631453,1.00954,-106.57631453,100,1.15815e-06,3.20174,0.01,9.00934332064,0.0069061,100,22.9,1,-117.755,1.28242,0.5,-106.57631453,98.8664714302,-106.47,9.00934332064,0.985722
0.0122236,0.00261216,0.903408,99.7765656964,-106.65498297,1.00224,-106.65498297,100,2.64769e-07,2.42364,0.01,5.68196321526,0.00909531,100,21.69,1,-117.898,1.21413,0.5,-106.65498297,99.7385840515,-106.623,5.68196321526,0.993268
0.012962,0.00455052,0.779925,99.6643285424,-106.255251184,1.00337,-106.255251184,100,4.57762e-07,2.2423,0.01,4.53822797784,0.00782243,100,21.29,1,-117.46,1.29236,0.5,-106.255251184,99.5488510067,-106.22,4.53822797784,0.997036
0.011756,0.00681538,0.747243,99.2880610381,-105.926354005,1.00717,-105.926354005,100,6.7915e-07,3.84054,0.01,12.8135259529,0.00745933,100,23.08,1,-117.182,1.17766,0.5,-105.926354005,99.3321754521,-105.85,12.8135259529,1.00176
0.0105894,0.000611854,0.916591,99.9015586038,-106.522036613,1.00099,-106.522036613,100,6.10004e-08,2.50422,0.01,6.41756467288,0.00915204,100,21.04,1,-117.835,1.06055,0.5,-106.522036613,99.9396292413,-106.511,6.41756467288,1.00152
0.0111694,0.00122531,0.937211,99.8475851622,-106.516977279,1.00153,-106.516977279,100,1.23112e-07,2.23466,0.01,4.99770724139,0.00939432,100,21.41,1,-117.683,1.1143,0.5,-106.516977279,99.8782489002,-106.5,4.99770724139,0.997637
0.0121815,0.00384425,0.837451,99.5950120145,-106.253071879,1.00407,-106.253071879,100,3.85396e-07,3.125,0.01,8.85712171675,0.00838508,100,21.72,1,-117.378,1.21662,0.5,-106.253071879,99.6199379109,-106.209,8.85712171675,0.99874
0.0112538,0.00210799,0.819411,99.825805409,-106.266397734,1.00174,-106.266397734,100,2.15657e-07,2.61926,0.01,6.8471340238,0.00828798,100,21.76,1,-117.58,1.11263,0.5,-106.266397734,99.7869676247,-106.249,6.8471340238,0.988673
0.0121857,0.00607758,0.834992,99.3785146619,-106.267901689,1.00625,-106.267901689,100,6.10457e-07,2.74259,0.01,6.79687742123,0.00836844,100,19.95,1,-117.42,1.21587,0.5,-106.267901689,99.3992956665,-106.201,6.79687742123,0.997787
0.0142612,0.0166547,0.709185,98.5089563493,-106.644860585,1.01514,-106.644860585,100,1.74979e-06,3.33203,0.01,8.93357510202,0.00726915,100,20.78,1,-117.847,1.39134,0.5,-106.644860585,98.2971992452,-106.478,8.93357510202,0.975609
