AvgDiscRet,VanillaAvgRet,ESSRenyi,AvgRet,VarRet,MaxNormIw,VarJ,ESSClassic,VarVanillaIw,EpsThisIter,MinVanillaIw,AvgNormIw,MaxVanillaIw,IterType,AvgVanillaIw,eRenyi2,J,VarDiscRet,BatchSize,Delta,AvgEpLen,VarNormIw,Bound,MinNormIw
4656.05768619,4656.05768619,99.9995112443,4656.05768619,157.237816866,0.0100615,12.4669,99.9993780598,6.35603e-06,100,0.988922,0.01,1.00591,1,0.999763,1.0,4656.07,157.237816866,100,0.1,500.0,6.35905e-10,3254.56,0.00989156
4654.29116187,4654.29116187,99.9885333813,4654.29116187,225.250806686,0.0102358,14.6557,99.9808702347,0.000193201,100,0.928848,0.01,1.02267,1,0.999108,1.00011,4654.42,225.250806686,100,0.1,500.0,1.93546e-08,3253.03,0.00929677
4653.85410218,4653.85410218,99.9964834496,4653.85410218,216.429795779,0.0102207,14.546,99.9943804843,5.66505e-05,100,0.977022,0.01,1.02125,1,0.999196,1.00004,4653.91,216.429795779,100,0.1,500.0,5.67416e-09,3251.99,0.00977808
4657.64914166,4657.64914166,99.9956967298,4657.64914166,181.946160572,0.010199,13.3199,99.9926265829,7.46931e-05,100,0.962327,0.01,1.02043,1,1.00052,1.00004,4657.71,181.946160572,100,0.1,500.0,7.46162e-09,3255.97,0.00961831
4656.37213931,4656.37213931,99.997997324,4656.37213931,199.606208535,0.0101052,14.0123,99.997657454,2.37421e-05,100,0.986459,0.01,1.01036,1,0.999845,1.00002,4656.4,199.606208535,100,0.1,500.0,2.37494e-09,3254.7,0.00986612
4654.30213071,4654.30213071,99.9988675246,4654.30213071,180.050692975,0.010096,13.3279,99.9988481429,1.14839e-05,100,0.992068,0.01,1.00975,1,1.00015,1.00001,4654.32,180.050692975,100,0.1,500.0,1.14805e-09,3252.74,0.0099192
4654.93174372,4654.93174372,99.9976873933,4654.93174372,149.543460211,0.0102011,12.1374,99.9962964348,3.77165e-05,100,0.987154,0.01,1.02022,1,1.00011,1.00002,4654.97,149.543460211,100,0.1,500.0,3.77084e-09,3253.21,0.00987046
4656.05839645,4656.05839645,99.9966860916,4656.05839645,139.305466368,0.0101578,11.7078,99.9966291322,3.41718e-05,100,0.984907,0.01,1.01616,1,1.00037,1.00003,4656.09,139.305466368,100,0.1,500.0,3.41467e-09,3254.52,0.00984545
4657.28485709,4657.28485709,99.9983191773,4657.28485709,109.646524249,0.01009,10.3945,99.9971338979,2.8932e-05,100,0.980956,0.01,1.00853,1,0.999537,1.00002,4657.31,109.646524249,100,0.1,500.0,2.89587e-09,3255.69,0.0098141
4655.63933993,4655.63933993,99.9949934605,4655.63933993,197.309057744,0.0102166,13.8617,99.9904647173,9.64538e-05,100,0.942572,0.01,1.02175,1,1.00008,1.00005,4655.71,197.309057744,100,0.1,500.0,9.64381e-09,3253.93,0.00942495
4655.67637984,4655.67637984,99.9981284492,4655.67637984,166.058263545,0.0101212,12.7807,99.997749103,2.26921e-05,100,0.985177,0.01,1.012,1,0.999883,1.00002,4655.7,166.058263545,100,0.1,500.0,2.26975e-09,3254.31,0.00985293
4656.87870421,4656.87870421,99.9980569263,4656.87870421,136.694893369,0.0100789,11.6226,99.9984015792,1.59977e-05,100,0.987776,0.01,1.00784,1,0.999949,1.00002,4656.9,136.694893369,100,0.1,500.0,1.59993e-09,3255.13,0.00987826
4655.95729522,4655.95729522,99.9961854482,4655.95729522,219.671068106,0.0101641,14.5318,99.9950980372,4.95139e-05,100,0.966658,0.01,1.01794,1,1.0015,1.00004,4656.02,219.671068106,100,0.1,500.0,4.93652e-09,3254.73,0.00965206
4658.55734357,4658.55734357,99.9982238131,4658.55734357,87.2385158797,0.0101262,9.26324,99.9975545321,2.45402e-05,100,0.984032,0.01,1.0125,1,0.999881,1.00002,4658.58,87.2385158797,100,0.1,500.0,2.4546e-09,3257.07,0.0098415
4657.75341518,4657.75341518,99.998688715,4657.75341518,138.731174618,0.0101102,11.6658,99.9966146644,3.42576e-05,100,0.970506,0.01,1.01163,1,1.0006,1.00001,4657.79,138.731174618,100,0.1,500.0,3.42166e-09,3256.03,0.00969924
4657.1430558,4657.1430558,99.9965430501,4657.1430558,115.966809099,0.0102324,10.6953,99.9949267604,5.1168e-05,100,0.981661,0.01,1.02481,1,1.00153,1.00003,4657.18,115.966809099,100,0.1,500.0,5.10121e-09,3255.39,0.00980165
4655.60333697,4655.60333697,99.9964834496,4655.60333697,252.265037996,0.0102144,15.6861,99.9937515842,6.28047e-05,100,0.970203,0.01,1.0214,1,0.999962,1.00004,4655.67,252.265037996,100,0.1,500.0,6.28094e-09,3254.24,0.00970239
4653.8880524,4653.8880524,99.9973655441,4653.8880524,185.996935047,0.0101658,13.5374,99.9965609299,3.46327e-05,100,0.978779,0.01,1.01709,1,1.00049,1.00003,4653.93,185.996935047,100,0.1,500.0,3.45985e-09,3252.06,0.00978296
4657.46973594,4657.46973594,99.9994277987,4657.46973594,115.29682188,0.0100621,10.6609,99.9987905796,1.20562e-05,100,0.989692,0.01,1.00607,1,0.999857,1.00001,4657.49,115.29682188,100,0.1,500.0,1.20596e-09,3255.82,0.00989833
4658.20118665,4658.20118665,99.9971986602,4658.20118665,101.821034991,0.0101879,10.0242,99.9968111453,3.24395e-05,100,0.984395,0.01,1.01884,1,1.00005,1.00003,4658.23,101.821034991,100,0.1,500.0,3.24363e-09,3256.5,0.00984347
4656.60271749,4656.60271749,99.9976039507,4656.60271749,130.837895902,0.0101266,11.3244,99.9960222548,4.02045e-05,100,0.977537,0.01,1.01191,1,0.999259,1.00002,4656.64,130.837895902,100,0.1,500.0,4.02642e-09,3255.26,0.00978263
4655.62795579,4655.62795579,99.9946120304,4655.62795579,226.803524616,0.010384,14.8976,99.9913422109,8.79848e-05,100,0.974685,0.01,1.03898,1,1.00056,1.00005,4655.68,226.803524616,100,0.1,500.0,8.78867e-09,3253.77,0.00974142
4657.32590628,4657.32590628,99.9980569263,4657.32590628,131.845804089,0.0101014,11.407,99.9976889773,2.34106e-05,100,0.989181,0.01,1.01042,1,1.00028,1.00002,4657.35,131.845804089,100,0.1,500.0,2.33976e-09,3255.9,0.00988906
4655.67132771,4655.67132771,99.9990940176,4655.67132771,197.87202239,0.0101182,13.9598,99.9985121717,1.50113e-05,100,0.989418,0.01,1.01174,1,0.999924,1.00001,4655.69,197.87202239,100,0.1,500.0,1.50135e-09,3254.38,0.00989493
4653.59058939,4653.59058939,99.9971986602,4653.59058939,257.677774218,0.0102224,15.9222,99.9964495422,3.58955e-05,100,0.988077,0.01,1.02251,1,1.00026,1.00003,4653.63,257.677774218,100,0.1,500.0,3.58767e-09,3252.07,0.00987818
4656.3228399,4656.3228399,99.9959232085,4656.3228399,184.652600677,0.0101713,13.459,99.9951196807,4.95697e-05,100,0.98279,0.01,1.01841,1,1.00126,1.00004,4656.37,184.652600677,100,0.1,500.0,4.94454e-09,3254.84,0.00981557
4656.17050328,4656.17050328,99.9962331283,4656.17050328,184.452496951,0.0101698,13.3735,99.9943419249,5.72301e-05,100,0.9718,0.01,1.01747,1,1.00048,1.00004,4656.23,184.452496951,100,0.1,500.0,5.71757e-09,3254.51,0.00971337
4657.13747774,4657.13747774,99.9965907306,4657.13747774,116.269920517,0.0101575,10.7139,99.9951258348,4.93506e-05,100,0.981484,0.01,1.01592,1,1.00017,1.00003,4657.17,116.269920517,100,0.1,500.0,4.93335e-09,3255.67,0.00981315
4657.70767417,4657.70767417,99.9985933502,4657.70767417,130.678591891,0.0101479,11.3711,99.9984021741,1.62306e-05,100,0.991773,0.01,1.01511,1,1.00032,1.00001,4657.73,130.678591891,100,0.1,500.0,1.62201e-09,3255.54,0.00991455
4655.02711668,4655.02711668,99.994969621,4655.02711668,567.351258371,0.0102142,23.3149,99.9939993818,6.05893e-05,100,0.969015,0.01,1.02136,1,0.999938,1.00005,4655.11,567.351258371,100,0.1,500.0,6.05967e-09,3253.27,0.00969074
4657.32919137,4657.32919137,99.9982714952,4657.32919137,131.872694341,0.0101233,11.4061,99.9972881646,2.75592e-05,100,0.98428,0.01,1.01247,1,1.00013,1.00002,4657.36,131.872694341,100,0.1,500.0,2.75519e-09,3255.29,0.00984149
4655.86795594,4655.86795594,99.998569509,4655.86795594,185.239259522,0.0101253,13.5136,99.9976741426,2.32791e-05,100,0.990372,0.01,1.013,1,1.00046,1.00001,4655.9,185.239259522,100,0.1,500.0,2.32577e-09,3254.09,0.00989918
4656.01596225,4656.01596225,99.9983430183,4656.01596225,172.127652237,0.0101114,13.0012,99.996584544,3.44002e-05,100,0.975696,0.01,1.0096,1,0.998476,1.00002,4656.05,172.127652237,100,0.1,500.0,3.45053e-09,3254.51,0.00977185
4657.45656225,4657.45656225,99.9973774644,4657.45656225,136.819802028,0.0101957,11.5942,99.9966635,3.36972e-05,100,0.984979,0.01,1.01996,1,1.00038,1.00003,4657.48,136.819802028,100,0.1,500.0,3.36714e-09,3256.07,0.00984603
4655.1436292,4655.1436292,99.9922877538,4655.1436292,246.706294077,0.0102754,15.5225,99.9882943997,0.000118338,100,0.968797,0.01,1.02794,1,1.00038,1.00008,4655.23,246.706294077,100,0.1,500.0,1.18247e-08,3253.88,0.00968425
4654.35238213,4654.35238213,99.9947550664,4654.35238213,279.635025013,0.0102512,16.5298,99.9935750668,6.47109e-05,100,0.971703,0.01,1.02552,1,1.00039,1.00005,4654.42,279.635025013,100,0.1,500.0,6.46602e-09,3252.85,0.00971322
4654.92433946,4654.92433946,99.9984979855,4654.92433946,250.799212925,0.0100905,15.6636,99.9970546833,2.95845e-05,100,0.977032,0.01,1.0089,1,0.999852,1.00002,4654.96,250.799212925,100,0.1,500.0,2.95932e-09,3253.48,0.00977177
4655.82792932,4655.82792932,99.9957682493,4655.82792932,163.044729754,0.0104224,12.6511,99.9926035102,7.49526e-05,100,0.968515,0.01,1.04328,1,1.001,1.00004,4655.87,163.044729754,100,0.1,500.0,7.48023e-09,3254.07,0.00967543
4655.78806788,4655.78806788,99.9997496611,4655.78806788,203.57792898,0.0100657,14.1412,99.9989011107,1.08558e-05,100,0.98871,0.01,1.00633,1,0.999758,1.0,4655.8,203.57792898,100,0.1,500.0,1.08611e-09,3254.31,0.00988949
4655.23864119,4655.23864119,99.9971032982,4655.23864119,150.38178743,0.0101273,12.1665,99.9968297949,3.22062e-05,100,0.981365,0.01,1.01264,1,0.999916,1.00003,4655.27,150.38178743,100,0.1,500.0,3.22116e-09,3253.72,0.00981448
4654.88407607,4654.88407607,99.9923711875,4654.88407607,242.674384942,0.0101987,15.3444,99.9884512683,0.00011657,100,0.950687,0.01,1.0193,1,0.999441,1.00008,4654.98,242.674384942,100,0.1,500.0,1.167e-08,3253.44,0.00951218
4655.15827995,4655.15827995,99.9985099061,4655.15827995,179.963686306,0.0101692,13.3119,99.9975897796,2.4513e-05,100,0.984843,0.01,1.01718,1,1.00026,1.00001,4655.19,179.963686306,100,0.1,500.0,2.45004e-09,3253.97,0.00984588
4657.23899525,4657.23899525,99.9964357693,4657.23899525,183.743729685,0.0101512,13.3839,99.9959991723,4.04001e-05,100,0.972089,0.01,1.01529,1,1.00017,1.00004,4657.28,183.743729685,100,0.1,500.0,4.03866e-09,3255.64,0.00971926
4653.12138099,4653.12138099,99.9888432554,4653.12138099,690.203391005,0.010238,25.2118,99.9848467658,0.00015283,100,0.952206,0.01,1.02308,1,0.9993,1.00011,4653.26,690.203391005,100,0.1,499.85,1.53044e-08,3251.58,0.00952873
4654.54238161,4654.54238161,99.9942067642,4654.54238161,207.634222004,0.010203,14.0721,99.9899311428,0.000101957,100,0.960254,0.01,1.02042,1,1.00012,1.00006,4654.62,207.634222004,100,0.1,500.0,1.01934e-08,3252.93,0.00960141
4656.80496846,4656.80496846,99.9985337472,4656.80496846,155.889726002,0.0100928,12.3583,99.997761247,2.26729e-05,100,0.985927,0.01,1.00947,1,1.0002,1.00001,4656.84,155.889726002,100,0.1,500.0,2.2664e-09,3255.35,0.00985735
4657.3684998,4657.3684998,99.9972701818,4657.3684998,101.174292525,0.0101223,9.98782,99.9965244814,3.52259e-05,100,0.978739,0.01,1.0121,1,0.999879,1.00003,4657.39,101.174292525,100,0.1,500.0,3.52344e-09,3255.67,0.00978857
4655.6345037,4655.6345037,99.996721852,4655.6345037,161.471035826,0.010165,12.58,99.9947739121,5.26054e-05,100,0.981827,0.01,1.01647,1,0.99997,1.00003,4655.67,161.471035826,100,0.1,500.0,5.26085e-09,3254.35,0.00981857
4653.36906433,4653.36906433,99.9993801155,4653.36906433,216.596231805,0.0101094,14.5928,99.998424981,1.57425e-05,100,0.988074,0.01,1.01122,1,1.00027,1.00001,4653.39,216.596231805,100,0.1,500.0,1.57339e-09,3252.29,0.00987802
4658.07618403,4658.07618403,99.998629112,4658.07618403,145.125670522,0.0100953,11.9627,99.9983261331,1.69746e-05,100,0.988943,0.01,1.00999,1,1.00046,1.00001,4658.1,145.125670522,100,0.1,500.0,1.69591e-09,3256.37,0.00988492
4654.22906026,4654.22906026,99.9961139282,4654.22906026,257.806058924,0.0101834,15.9144,99.9951865793,4.87395e-05,100,0.982455,0.01,1.01845,1,1.00011,1.00004,4654.28,257.806058924,100,0.1,500.0,4.87283e-09,3252.34,0.00982342
4657.39334769,4657.39334769,99.9980807673,4657.39334769,174.923626385,0.0101228,13.0939,99.996725412,3.3165e-05,100,0.977037,0.01,1.01177,1,0.999494,1.00002,4657.43,174.923626385,100,0.1,500.0,3.31986e-09,3255.91,0.00977532
4655.09471759,4655.09471759,99.9988794452,4655.09471759,211.258822255,0.0100838,14.3996,99.9979313167,2.05383e-05,100,0.984564,0.01,1.00782,1,0.999444,1.00001,4655.13,211.258822255,100,0.1,500.0,2.05612e-09,3253.8,0.00985111
4656.00190825,4656.00190825,99.9963046486,4656.00190825,163.499836282,0.0102943,12.6523,99.9937896816,6.25993e-05,100,0.980616,0.01,1.02939,1,0.999955,1.00004,4656.05,163.499836282,100,0.1,500.0,6.26049e-09,3254.43,0.0098066
4657.01915871,4657.01915871,99.9961973683,4657.01915871,129.928090673,0.0102224,11.2732,99.9934678433,6.58872e-05,100,0.970917,0.01,1.02257,1,1.00032,1.00004,4657.07,129.928090673,100,0.1,500.0,6.58449e-09,3255.29,0.00970605
4657.78793372,4657.78793372,99.99878408,4657.78793372,79.8370799728,0.0101206,8.88519,99.9970110035,2.99705e-05,100,0.980042,0.01,1.01133,1,0.999279,1.00001,4657.81,79.8370799728,100,0.1,500.0,3.00138e-09,3256.16,0.00980749
4655.36886986,4655.36886986,99.9975562693,4655.36886986,110.712884538,0.0102216,10.4586,99.993785777,6.28088e-05,100,0.968535,0.01,1.02021,1,0.998099,1.00002,4655.4,110.712884538,100,0.1,500.0,6.30482e-09,3254.13,0.0097038
4656.93747004,4656.93747004,99.9973297832,4656.93747004,217.048875613,0.0101451,14.6127,99.9975480072,2.49724e-05,100,0.986517,0.01,1.01484,1,1.00033,1.00003,4656.96,217.048875613,100,0.1,500.0,2.49559e-09,3255.46,0.00986191
4655.74108932,4655.74108932,99.99653113,4655.74108932,197.162182808,0.0102178,13.9158,99.9954378981,4.61964e-05,100,0.98519,0.01,1.02095,1,0.99919,1.00003,4655.78,197.162182808,100,0.1,500.0,4.62713e-09,3254.21,0.00985988
4656.09159883,4656.09159883,99.9984383827,4656.09159883,162.158200519,0.0100705,12.6325,99.9978777475,2.12863e-05,100,0.983694,0.01,1.00643,1,0.999381,1.00002,4656.12,162.158200519,100,0.1,500.0,2.13127e-09,3254.48,0.00984304
4656.58872495,4656.58872495,99.9997258194,4656.58872495,167.717411753,0.0100477,12.8418,99.9992217626,7.95314e-06,100,0.989177,0.01,1.00472,1,0.999944,1.0,4656.61,167.717411753,100,0.1,500.0,7.95405e-10,3255.31,0.00989232
4654.29893021,4654.29893021,99.9983430183,4654.29893021,172.155380278,0.010138,13.0116,99.9972428772,2.78423e-05,100,0.987322,0.01,1.01412,1,1.00031,1.00002,4654.33,172.155380278,100,0.1,500.0,2.78252e-09,3252.82,0.00987019
4655.52727425,4655.52727425,99.9981880516,4655.52727425,141.717340921,0.0101109,11.8413,99.9984701928,1.53717e-05,100,0.988761,0.01,1.011,1,0.999914,1.00002,4655.54,141.717340921,100,0.1,500.0,1.53744e-09,3253.73,0.00988845
4656.91339578,4656.91339578,99.995482172,4656.91339578,161.13074263,0.0102456,12.5983,99.9917027112,8.3656e-05,100,0.978783,0.01,1.02493,1,1.00036,1.00005,4656.96,161.13074263,100,0.1,500.0,8.3596e-09,3255.43,0.00978432
4657.33424567,4657.33424567,99.9987244769,4657.33424567,116.786762194,0.0101035,10.7324,99.9975740394,2.47422e-05,100,0.986273,0.01,1.01041,1,1.00006,1.00001,4657.36,116.786762194,100,0.1,500.0,2.47394e-09,3255.78,0.00986215
4656.15035387,4656.15035387,99.9961377682,4656.15035387,225.625036086,0.0101397,14.8255,99.9931849987,6.8374e-05,100,0.945467,0.01,1.01363,1,0.999662,1.00004,4656.21,225.625036086,100,0.1,500.0,6.84202e-09,3254.38,0.00945787
4655.93135125,4655.93135125,99.9976993136,4655.93135125,162.011039276,0.0101491,12.6168,99.9951808776,4.88538e-05,100,0.978603,0.01,1.01382,1,0.998932,1.00002,4655.97,162.011039276,100,0.1,500.0,4.89583e-09,3253.65,0.00979649
4656.28325591,4656.28325591,99.9975562693,4656.28325591,113.613140629,0.010159,10.559,99.9960020115,4.01328e-05,100,0.977151,0.01,1.01486,1,0.998969,1.00002,4656.32,113.613140629,100,0.1,500.0,4.02157e-09,3254.82,0.00978159
4658.30990696,4658.30990696,99.9965668903,4658.30990696,134.522580955,0.0101442,11.4738,99.9953604244,4.6931e-05,100,0.983238,0.01,1.01419,1,0.99977,1.00003,4658.35,134.522580955,100,0.1,500.0,4.69525e-09,3257.14,0.00983464
4656.73420988,4656.73420988,99.9981880516,4656.73420988,104.104174748,0.0101138,10.1528,99.9978770367,2.14619e-05,100,0.990369,0.01,1.01223,1,1.00084,1.00002,4656.75,104.104174748,100,0.1,500.0,2.14258e-09,3255.29,0.00989535
4655.49378128,4655.49378128,99.9973297832,4655.49378128,205.023226022,0.0101385,14.1441,99.9962788618,3.74457e-05,100,0.974012,0.01,1.01437,1,1.00051,1.00003,4655.53,205.023226022,100,0.1,500.0,3.74074e-09,3254.29,0.00973514
4656.00050313,4656.00050313,99.9962927285,4656.00050313,124.856777383,0.0101571,11.031,99.993028073,7.03553e-05,100,0.973939,0.01,1.01585,1,1.00014,1.00004,4656.06,124.856777383,100,0.1,500.0,7.03357e-09,3254.14,0.00973802
4656.87372815,4656.87372815,99.9979615627,4656.87372815,102.802211894,0.0102456,10.0535,99.9966597203,3.38681e-05,100,0.985341,0.01,1.02496,1,1.00039,1.00002,4656.9,102.802211894,100,0.1,500.0,3.38415e-09,3255.37,0.00984954
4656.91304647,4656.91304647,99.9970317768,4656.91304647,142.951532397,0.0101434,11.8578,99.9965368622,3.47784e-05,100,0.982636,0.01,1.01449,1,1.00015,1.00003,4656.95,142.951532397,100,0.1,500.0,3.4768e-09,3255.31,0.00982489
4658.56263412,4658.56263412,99.9972940224,4658.56263412,122.635620038,0.0101197,10.9896,99.9950814264,4.97699e-05,100,0.965968,0.01,1.01164,1,0.999673,1.00003,4658.59,122.635620038,100,0.1,500.0,4.98025e-09,3256.56,0.00966284
4655.29958872,4655.29958872,99.9953272142,4655.29958872,328.667938853,0.0101317,17.572,99.9915187559,8.53221e-05,100,0.954,0.01,1.0116,1,0.998449,1.00005,4655.38,328.667938853,100,0.1,500.0,8.55874e-09,3253.8,0.00955482
