AvgEpLen,MinVanillaIw,AvgDiscRet,VarDiscRet,VarVanillaIw,AvgRet,eRenyi2,Delta,EpsThisIter,MaxNormIw,VarNormIw,AvgVanillaIw,ESSClassic,VarJ,MinNormIw,J,ESSRenyi,Bound,VanillaAvgRet,MaxVanillaIw,IterType,VarRet,BatchSize,AvgNormIw
125.6,0.238235,-91.4351400104,8184.66003233,0.121137,-91.4351400104,1.1053,0.5,100,0.0174963,1.20578e-05,1.00231,89.3357710186,71.0339,0.00237685,-85.4295,90.4735301058,-129.285,-91.4351400104,1.75367,1,8184.66003233,100,0.01
105.24,0.707519,-73.7027974355,2548.18748078,0.0440831,-73.7027974355,1.02705,0.5,100,0.0118276,4.66004e-06,0.972616,95.5899911338,49.1546,0.00727439,-72.7403,97.3665352213,-115.015,-73.7027974355,1.15037,1,2548.18748078,100,0.01
116.35,0.699653,-83.0712339294,4882.10496386,0.0850719,-83.0712339294,1.0541,0.5,100,0.0147664,8.11766e-06,1.02371,92.5613762905,58.8667,0.00683447,-80.3918,94.8675383036,-123.217,-83.0712339294,1.51165,1,4882.10496386,100,0.01
121.37,0.000148974,-88.1115712042,7090.9713372,0.845954,-88.1115712042,1.36956,0.5,100,0.0183964,6.6184e-05,1.13057,60.4149165836,28.0672,1.31769e-06,-75.1767,73.0160238885,-123.994,-88.1115712042,2.07984,1,7090.9713372,100,0.01
128.79,0.197236,-94.2560006331,9249.64595144,0.968033,-94.2560006331,1.18033,0.5,100,0.0262605,5.94471e-05,1.27609,62.9514962581,63.8557,0.00154563,-81.6125,84.7220408493,-126.932,-94.2560006331,3.35107,1,9249.64595144,100,0.01
146.42,0.575173,-108.490168004,12045.2367886,0.172537,-108.490168004,1.06864,0.5,100,0.0157514,1.3432e-05,1.13337,88.2631015353,107.253,0.0050749,-104.557,93.5772069228,-147.679,-108.490168004,1.78521,1,12045.2367886,100,0.01
147.97,0.34095,-111.239479704,13063.3021978,0.0800984,-111.239479704,1.06471,0.5,100,0.0147791,7.5478e-06,1.03015,93.0472496059,109.553,0.0033097,-107.714,93.9219608517,-150.757,-111.239479704,1.52247,1,13063.3021978,100,0.01
121.57,0.753299,-87.7231415114,7139.04444179,3.13519,-87.7231415114,1.15735,0.5,100,0.0582002,0.000161471,1.39343,38.482858273,52.5919,0.00540608,-79.5942,86.4042453258,-124.47,-87.7231415114,8.10979,1,7139.04444179,100,0.01
111.46,0.843716,-79.3601133099,4913.38168071,0.221635,-79.3601133099,1.0443,0.5,100,0.0234796,1.99198e-05,1.05482,83.527826148,58.4125,0.00799869,-77.4689,95.7575996949,-120.087,-79.3601133099,2.47667,1,4913.38168071,100,0.01
110.27,0.869389,-77.6359638578,3761.48034839,0.0775715,-77.6359638578,1.01921,0.5,100,0.0156159,7.08086e-06,1.04667,93.4491961354,53.8596,0.00830628,-76.77,98.1152201842,-118.882,-77.6359638578,1.63446,1,3761.48034839,100,0.01
121.86,0.0976183,-88.0725451624,7101.92701663,0.115262,-88.0725451624,1.07273,0.5,100,0.0164179,1.28643e-05,0.946564,88.7030256172,75.7898,0.00103129,-84.0943,93.2202103392,-127.299,-88.0725451624,1.55406,1,7101.92701663,100,0.01
127.14,0.0977286,-92.3689949746,8166.5972057,0.620251,-92.3689949746,1.27597,0.5,100,0.0191033,4.50167e-05,1.17381,69.1722261171,46.5398,0.000832578,-74.338,78.3718228686,-121.458,-92.3689949746,2.24236,1,8166.5972057,100,0.01
126.64,0.0897256,-92.2958207358,8147.97222885,0.245842,-92.2958207358,1.08816,0.5,100,0.0143139,2.57971e-05,0.976209,79.6564087383,91.0616,0.000919123,-87.8129,91.8982772513,-131.327,-92.2958207358,1.39733,1,8147.97222885,100,0.01
138.11,0.775816,-102.225316147,11205.8632331,4.85472,-102.225316147,1.2395,0.5,100,0.0639471,0.000219798,1.48618,31.486183304,67.4353,0.00522022,-87.31,80.6778293043,-133.751,-102.225316147,9.50366,1,11205.8632331,100,0.01
118.08,0.844402,-84.9990981804,5979.14350099,0.362104,-84.9990981804,1.07859,0.5,100,0.02439,2.99887e-05,1.09885,77.1076928667,61.5612,0.00768443,-81.2256,92.7137758065,-124.547,-84.9990981804,2.68009,1,5979.14350099,100,0.01
111.53,0.217384,-78.8220663634,3772.78649706,0.164273,-78.8220663634,1.05968,0.5,100,0.0132995,1.70738e-05,0.980885,85.5409311237,55.4479,0.00221621,-76.0481,94.3680062997,-118.988,-78.8220663634,1.30453,1,3772.78649706,100,0.01
115.03,0.173394,-82.0342094129,4870.1119132,0.257669,-82.0342094129,1.08831,0.5,100,0.0210102,2.25351e-05,1.0693,81.7596054635,53.5802,0.00162155,-75.9708,91.8856542473,-119.488,-82.0342094129,2.24663,1,4870.1119132,100,0.01
128.81,0.796736,-94.3790596017,9249.35041716,0.6182,-94.3790596017,1.08857,0.5,100,0.0524339,5.92322e-05,1.02161,63.0359035551,89.7943,0.00779882,-91.7193,91.8639294631,-135.242,-94.3790596017,5.35671,1,9249.35041716,100,0.01
115.75,0.781736,-83.6507623875,6035.83402667,0.354479,-83.6507623875,1.09253,0.5,100,0.033928,3.06307e-05,1.07576,76.7315787408,58.0922,0.0072668,-78.9328,91.5309160143,-122.532,-83.6507623875,3.64986,1,6035.83402667,100,0.01
116.92,0.271688,-83.2966951779,4835.55486662,0.116506,-83.2966951779,1.05224,0.5,100,0.0124985,1.11737e-05,1.02112,90.0398364902,69.1726,0.00266069,-81.0614,95.0355995136,-123.851,-83.2966951779,1.27625,1,4835.55486662,100,0.01
111.27,0.332993,-78.8906559016,3770.54170285,0.224247,-78.8906559016,1.0688,0.5,100,0.018018,2.04851e-05,1.04627,83.1391731724,50.3092,0.00318266,-75.2625,93.5629288339,-118.383,-78.8906559016,1.88517,1,3770.54170285,100,0.01
115.63,0.240264,-83.4557370697,6084.07810761,0.801965,-83.4557370697,1.15049,0.5,100,0.0357532,7.35777e-05,1.04401,57.8563530488,58.1565,0.00230135,-76.3564,86.9192939076,-121.099,-83.4557370697,3.73268,1,6084.07810761,100,0.01
108.43,0.375306,-76.8932182707,3747.12265091,0.11814,-76.8932182707,1.03633,0.5,100,0.0170011,1.06955e-05,1.05099,90.425286724,51.5201,0.00357098,-74.9357,96.4939062441,-117.401,-76.8932182707,1.7868,1,3747.12265091,100,0.01
135.07,0.253611,-99.3679379186,10219.5247698,0.113289,-99.3679379186,1.02423,0.5,100,0.0120041,1.20837e-05,0.968262,89.3153698615,105.209,0.00261924,-98.1689,97.6343314599,-140.385,-99.3679379186,1.16231,1,10219.5247698,100,0.01
138.15,0.646555,-101.962760283,11267.8149289,2.80032,-101.962760283,1.26841,0.5,100,0.075051,0.000206412,1.16476,32.8571541609,85.0588,0.00555097,-88.2838,78.8389966482,-135.264,-101.962760283,8.74164,1,11267.8149289,100,0.01
109.59,0.177995,-78.40612506,4940.35823196,0.286072,-78.40612506,1.08526,0.5,100,0.0200371,2.36284e-05,1.10033,81.0425184489,51.3938,0.00161766,-72.4462,92.1439974042,-115.902,-78.40612506,2.20473,1,4940.35823196,100,0.01
133.45,0.830368,-97.9316761731,9106.2511823,0.228841,-97.9316761731,1.06088,0.5,100,0.0254521,1.80919e-05,1.12467,84.8096586183,90.9267,0.00738322,-95.0478,94.2615104368,-138.013,-97.9316761731,2.86252,1,9106.2511823,100,0.01
101.04,0.223314,-70.4376362793,1377.39018005,0.0833388,-70.4376362793,1.0306,0.5,100,0.0115799,7.24351e-06,1.07263,93.3086822673,14.5952,0.00208193,-68.0838,97.0306022147,-110.416,-70.4376362793,1.2421,1,1377.39018005,100,0.01
129.38,0.729882,-94.641814086,9231.68551004,3.41142,-94.641814086,1.19413,0.5,100,0.0829402,0.00019788,1.31301,33.795099988,70.5876,0.00555886,-86.2694,83.7433060375,-131.853,-94.641814086,10.8901,1,9231.68551004,100,0.01
122.7,0.231052,-88.6603687429,7102.98267771,0.308237,-88.6603687429,1.16294,0.5,100,0.0182109,2.99444e-05,1.01458,77.13366876,69.6436,0.00227732,-80.7862,85.9886221968,-125.771,-88.6603687429,1.84764,1,7102.98267771,100,0.01
123.59,0.0847291,-89.7350354333,8261.09959383,0.479262,-89.7350354333,1.13764,0.5,100,0.023377,3.98083e-05,1.09724,71.7308303171,62.5371,0.000772205,-76.4402,87.9016101448,-120.933,-89.7350354333,2.56501,1,8261.09959383,100,0.01
115.81,0.75953,-82.4743799631,4888.6475643,4.32706,-82.4743799631,1.14887,0.5,100,0.0689765,0.000208427,1.44085,32.6431607648,43.3685,0.0052714,-74.5875,87.0420687367,-119.299,-82.4743799631,9.93849,1,4888.6475643,100,0.01
129.88,0.16694,-95.1556491894,9243.1815283,0.124487,-95.1556491894,1.04879,0.5,100,0.0122312,1.15466e-05,1.03833,89.7415786898,91.8485,0.00160777,-91.6347,95.3478985598,-134.354,-95.1556491894,1.27,1,9243.1815283,100,0.01
103.07,0.627603,-71.6865473734,1381.42801996,1.5256,-71.6865473734,1.09151,0.5,100,0.0409831,9.92715e-05,1.23968,50.4340191922,30.1155,0.00506264,-68.0891,91.6161565636,-111.606,-71.6865473734,5.08057,1,1381.42801996,100,0.01
119.7,0.735293,-86.828626563,7173.39774267,0.893545,-86.828626563,1.1496,0.5,100,0.0465064,6.31893e-05,1.18915,61.5167317452,55.8438,0.00618335,-78.8768,86.9869652408,-123.602,-86.828626563,5.5303,1,7173.39774267,100,0.01
118.56,0.776508,-85.0162553926,5997.38545821,0.0177348,-85.0162553926,1.00654,0.5,100,0.0162479,1.7024e-06,1.02066,98.3424925739,75.7111,0.00760788,-84.6966,99.3505729062,-126.547,-85.0162553926,1.65836,1,5997.38545821,100,0.01
102.26,0.705973,-70.9382114129,1353.99365649,0.0383561,-70.9382114129,1.01467,0.5,100,0.0127069,4.24333e-06,0.950745,95.9685131861,28.5707,0.00742548,-70.3386,98.5541041379,-112.355,-70.9382114129,1.20811,1,1353.99365649,100,0.01
134.4,0.450908,-98.8379461439,10238.5141094,0.15461,-98.8379461439,1.05953,0.5,100,0.0174668,1.62409e-05,0.975695,86.1486278983,100.365,0.0046214,-95.625,94.3816816499,-138.563,-98.8379461439,1.70423,1,10238.5141094,100,0.01
126.49,0.000101186,-93.0200300841,9340.94576794,0.784783,-93.0200300841,1.23383,0.5,100,0.0294078,7.01197e-05,1.05792,59.0254394456,63.9214,9.56454e-07,-77.1373,81.0486009019,-123.472,-93.0200300841,3.11113,1,9340.94576794,100,0.01
118.6,0.0820417,-85.3246211097,6004.25166713,0.186942,-85.3246211097,1.07375,0.5,100,0.0124151,1.60725e-05,1.07848,86.2725309835,65.8297,0.000760718,-79.95,93.1313502057,-123.175,-85.3246211097,1.33894,1,6004.25166713,100,0.01
124.38,0.0380237,-90.3336208749,7018.98323522,0.245236,-90.3336208749,1.07988,0.5,100,0.0125437,2.07355e-05,1.08751,82.9681424749,75.9481,0.000349639,-84.6822,92.6027898708,-128.03,-90.3336208749,1.36415,1,7018.98323522,100,0.01
114.17,0.801926,-81.2890169539,4880.27553817,12.0322,-81.2890169539,1.1449,0.5,100,0.054535,0.000273289,2.09827,26.986437802,37.8636,0.00382185,-71.6664,87.3440756261,-116.3,-81.2890169539,11.4429,1,4880.27553817,100,0.01
148.53,0.0534549,-111.728392732,14182.4257897,0.0922975,-111.728392732,1.0603,0.5,100,0.0109461,6.88607e-06,1.15773,93.6179101014,111.903,0.00046172,-103.94,94.3125810475,-146.893,-111.728392732,1.26727,1,14182.4257897,100,0.01
129.93,0.126272,-95.3248991297,9236.42960762,3.29317,-95.3248991297,1.25388,0.5,100,0.181986,0.000310524,1.02982,24.5448202167,87.0362,0.00122616,-81.5342,79.7524999522,-128.244,-95.3248991297,18.7412,1,9236.42960762,100,0.01
114.76,0.764233,-81.7965525794,4915.6619997,3.97142,-81.7965525794,1.15175,0.5,100,0.0772719,0.000243338,1.27752,29.3337258286,46.1474,0.00598215,-75.2279,86.8245168537,-119.995,-81.7965525794,9.87165,1,4915.6619997,100,0.01
114.59,0.337344,-81.6941361758,4873.10864856,0.729057,-81.6941361758,1.07785,0.5,100,0.0313741,5.40934e-05,1.16094,65.1243511874,53.551,0.00290579,-78.0085,92.7774639214,-121.312,-81.6941361758,3.64234,1,4873.10864856,100,0.01
134.78,0.0371294,-99.1353904699,10223.981306,0.259375,-99.1353904699,1.09175,0.5,100,0.0125581,2.11322e-05,1.10788,82.6987474767,96.5376,0.000335139,-91.967,91.5958891844,-135.553,-99.1353904699,1.39129,1,10223.981306,100,0.01
119.82,0.706513,-86.4032278001,7126.62338931,2.30718,-86.4032278001,1.21123,0.5,100,0.036917,0.000128224,1.34139,44.0641715739,49.7723,0.00526701,-74.8128,82.560805691,-120.721,-86.4032278001,4.95201,1,7126.62338931,100,0.01
113.73,0.760944,-80.8865143746,4872.5218265,0.83238,-80.8865143746,1.10958,0.5,100,0.0580695,5.42705e-05,1.23845,65.0499928769,45.0814,0.00614432,-75.208,90.1242363013,-119.148,-80.8865143746,7.19162,1,4872.5218265,100,0.01
127.28,0.768481,-92.3882329306,8148.00067508,0.294181,-92.3882329306,1.10041,0.5,100,0.0360508,2.32212e-05,1.12555,81.3081330019,76.0458,0.0068276,-86.9558,90.8754567818,-130.714,-92.3882329306,4.0577,1,8148.00067508,100,0.01
121.55,0.746322,-87.93285115,7113.82894564,0.328686,-87.93285115,1.13206,0.5,100,0.0264513,2.51326e-05,1.1436,80.0760669281,57.2402,0.0065261,-80.0846,88.334564501,-124.468,-87.93285115,3.02495,1,7113.82894564,100,0.01
125.45,0.000358309,-92.5512904267,9365.3464477,0.435867,-92.5512904267,1.20595,0.5,100,0.016279,4.0113e-05,1.0424,71.5758858902,88.1817,3.43735e-06,-85.0921,82.922520314,-130.901,-92.5512904267,1.69693,1,9365.3464477,100,0.01
116.88,0.833906,-84.2428147794,6036.83052548,0.201266,-84.2428147794,1.07688,0.5,100,0.0209818,1.70139e-05,1.08764,85.5844479787,63.5863,0.00766714,-80.2718,92.8610236466,-123.56,-84.2428147794,2.28205,1,6036.83052548,100,0.01
110.98,0.3888,-78.285364648,3719.09220668,0.0709907,-78.285364648,1.02257,0.5,100,0.0115674,7.20125e-06,0.99288,93.3451670917,56.9066,0.00391588,-77.2053,97.7931226154,-119.387,-78.285364648,1.14851,1,3719.09220668,100,0.01
105.92,0.832377,-74.1713263293,2576.74238726,0.223474,-74.1713263293,1.04381,0.5,100,0.0259898,1.81143e-05,1.11072,84.7938113953,38.9706,0.00749406,-71.9664,95.8029079123,-114.584,-74.1713263293,2.88672,1,2576.74238726,100,0.01
112.16,0.153696,-80.1205051304,4904.59750248,0.197318,-80.1205051304,1.0905,0.5,100,0.0147249,1.67517e-05,1.08531,85.7748897942,52.6418,0.00141615,-74.2491,91.7014658053,-117.809,-80.1205051304,1.59811,1,4904.59750248,100,0.01
119.74,0.723231,-86.8240807106,7149.13325427,6.0551,-86.8240807106,1.21994,0.5,100,0.126084,0.000242495,1.58019,29.4056916538,48.2213,0.00457686,-73.885,81.9714563009,-119.952,-86.8240807106,19.9236,1,7149.13325427,100,0.01
115.6,0.760968,-83.2110480772,6041.83140775,0.732809,-83.2110480772,1.12593,0.5,100,0.0493001,4.99753e-05,1.21093,66.9006221717,54.4048,0.00628418,-76.6914,88.8157164049,-120.954,-83.2110480772,5.96988,1,6041.83140775,100,0.01
133.63,0.801243,-98.3317911394,10260.6467761,0.160218,-98.3317911394,1.08047,0.5,100,0.0167566,1.38755e-05,1.07456,87.9223893486,95.7291,0.00745645,-93.8516,92.5526448797,-137.212,-98.3317911394,1.8006,1,10260.6467761,100,0.01
127.18,0.0819687,-92.7643474516,8112.57080308,0.165379,-92.7643474516,1.12113,0.5,100,0.0167023,1.59009e-05,1.01983,86.3991845607,74.7324,0.000803746,-86.5387,89.1959885555,-130.707,-92.7643474516,1.70335,1,8112.57080308,100,0.01
101.27,0.172636,-70.0933103856,1347.7563684,0.0580208,-70.0933103856,1.03095,0.5,100,0.0126199,6.42962e-06,0.949946,94.0156404518,25.1264,0.00181732,-68.8805,96.9980426039,-111.228,-70.0933103856,1.19883,1,1347.7563684,100,0.01
117.54,0.812229,-84.5859269145,5987.5343705,0.014864,-84.5859269145,1.00963,0.5,100,0.0108558,1.50577e-06,0.993545,98.5312786966,76.1494,0.00817506,-84.2142,99.046329022,-126.129,-84.5859269145,1.07858,1,5987.5343705,100,0.01
119.53,0.516037,-86.8839894436,7161.3841891,0.222513,-86.8839894436,1.09493,0.5,100,0.0158356,1.83695e-05,1.1006,84.6125301959,72.0454,0.0046887,-82.9026,91.3300250192,-126.552,-86.8839894436,1.74287,1,7161.3841891,100,0.01
115.25,0.431917,-82.6860689017,6056.84678982,0.103262,-82.6860689017,1.04539,0.5,100,0.0133469,1.02922e-05,1.00165,90.7528970385,73.9995,0.00431204,-80.3875,95.658286112,-123.037,-82.6860689017,1.33689,1,6056.84678982,100,0.01
113.34,0.798256,-81.1509659208,4896.361487,0.263677,-81.1509659208,1.06461,0.5,100,0.0198457,2.11081e-05,1.11766,82.7150151547,54.5798,0.00714218,-77.9308,93.9312683016,-120.971,-81.1509659208,2.21808,1,4896.361487,100,0.01
121.95,0.217816,-87.9817622349,7098.8471211,0.237407,-87.9817622349,1.09259,0.5,100,0.0139866,2.30193e-05,1.01555,81.4404786663,77.5123,0.00214481,-82.208,91.5253334846,-125.81,-87.9817622349,1.4204,1,7098.8471211,100,0.01
105.33,0.903797,-74.1729494596,2584.4514749,0.0583481,-74.1729494596,1.01203,0.5,100,0.0227992,5.58708e-06,1.02193,94.7586724418,45.3085,0.00884402,-73.5956,98.8115905086,-115.555,-74.1729494596,2.32992,1,2584.4514749,100,0.01
137.86,0.119207,-102.015154328,11224.2696706,0.579636,-102.015154328,1.15706,0.5,100,0.0386891,4.29814e-05,1.16128,70.1500791882,90.9849,0.00102651,-89.9668,86.4260019147,-134.837,-102.015154328,4.4929,1,11224.2696706,100,0.01
115.59,0.236145,-82.6464388712,4893.5769366,0.0681112,-82.6464388712,1.02682,0.5,100,0.0147285,6.03515e-06,1.06234,94.3620532457,65.1368,0.00222287,-80.6928,97.3880803215,-122.963,-82.6464388712,1.56467,1,4893.5769366,100,0.01
111.26,0.774997,-79.2491252235,3780.85330657,0.00278472,-79.2491252235,1.00068,0.5,100,0.0105599,2.74858e-07,1.00655,99.7286987889,61.8064,0.00769952,-79.2189,99.9321206542,-120.952,-79.2491252235,1.06291,1,3780.85330657,100,0.01
118.64,0.0692735,-84.9938904081,6011.67488417,0.0888003,-84.9938904081,1.03619,0.5,100,0.0108757,7.65888e-06,1.07677,92.9521320738,65.6545,0.000643343,-79.2133,96.5071610647,-121.675,-84.9938904081,1.17107,1,6011.67488417,100,0.01
117.18,0.564987,-83.9878333798,6076.05457931,57.2311,-83.9878333798,1.22339,0.5,100,0.172173,0.00105366,2.33059,8.74798658647,44.2766,0.00242422,-70.1075,81.7403866757,-116.244,-83.9878333798,40.1264,1,6076.05457931,100,0.01
107.46,0.517437,-76.3753276211,3764.17467396,0.337495,-76.3753276211,1.03316,0.5,100,0.0338742,3.16412e-05,1.03278,76.1470452281,51.5961,0.00501014,-75.071,96.7903092092,-117.471,-76.3753276211,3.49846,1,3764.17467396,100,0.01
124.87,0.738803,-91.2038364391,8218.27904376,0.0110066,-91.2038364391,1.00575,0.5,100,0.0138964,1.09201e-06,1.00395,98.9304558851,89.7395,0.00735894,-91.023,99.428670315,-132.857,-91.2038364391,1.39513,1,8218.27904376,100,0.01
111.46,0.00107919,-79.662891921,4905.15763512,0.560068,-79.662891921,1.29974,0.5,100,0.0174356,5.25528e-05,1.03234,65.7776623116,27.5452,1.04538e-05,-69.7323,76.9386929827,-117.289,-79.662891921,1.79995,1,4905.15763512,100,0.01
118.36,0.338351,-85.0610585622,5982.4357916,1.93219,-85.0610585622,1.17156,0.5,100,0.0786985,0.000161678,1.0932,38.4524926657,60.6683,0.00309505,-78.0937,85.3565688251,-123.245,-85.0610585622,8.60332,1,5982.4357916,100,0.01
124.75,0.0264942,-90.4068508151,7040.76911024,0.370757,-90.4068508151,1.11716,0.5,100,0.0141476,3.39276e-05,1.04536,74.8567992525,71.4569,0.000253445,-82.5403,89.512991995,-126.628,-90.4068508151,1.47894,1,7040.76911024,100,0.01
135.03,0.678805,-99.6067039174,10228.8438848,34.8359,-99.6067039174,1.35088,0.5,100,0.178282,0.00069336,2.24148,12.7157637358,68.2495,0.00302838,-79.0121,74.0256619579,-127.495,-99.6067039174,39.9615,1,10228.8438848,100,0.01
119.39,0.180934,-85.5964006177,5978.03415584,0.162019,-85.5964006177,1.05661,0.5,100,0.016903,1.37058e-05,1.08725,88.0524237168,62.3753,0.00166415,-80.9715,94.6427062422,-123.85,-85.5964006177,1.83777,1,5978.03415584,100,0.01
110.76,0.195942,-78.3525188078,3758.25502779,0.7928,-78.3525188078,1.10912,0.5,100,0.038617,6.03332e-05,1.14631,62.6055945017,38.7426,0.00170932,-71.7505,90.161374799,-115.68,-78.3525188078,4.42672,1,3758.25502779,100,0.01
103.38,0.871496,-72.18525784,1401.28372055,0.179671,-72.18525784,1.02412,0.5,100,0.0213542,1.61038e-05,1.05627,86.2495078789,32.7161,0.00825071,-71.2337,97.644752976,-113.381,-72.18525784,2.25558,1,1401.28372055,100,0.01
