MaxD2w0t,InitialReturnMax,J_sample_variance,StdD2w0t,MinIW,MeanIW,ReturnMeanIW,Weights,EpLenMean,EpisodesSoFar,MinD2w0t,ReturnStepMaxmin,EmpiricalD2,InitialReturnMin,TimestepsSoFar,StdIW,InitialBound,EpThisIter,MeanEntropy,Iteration,InitialReturnMean,MaxIW,Bound,TimeElapsed,ReturnStepMax,MeanD2w0t,EpRewMean,InitialReturnStd
1.0,0.05645752,0.0020177988,,1.0,1.0,-0.053494588,[ 0.023  0.308 -3.271 -1.804 -1.22 ],500.0,33800,1.0,0.017352104,1.0,-0.13720703,16118118,,-121.723274,100,0.19877763,338,-3.90625e-05,1.0,-121.723274,22270.736246347427,10.0,1.0,4999.652446242728,0.044690676
1.0141008,9.987549,9547.828,0.09999753,0.77591836,1.0089298,-9.803634,[ 0.023  0.308 -3.271 -1.804 -1.22 ],495.01,33900,,9.9988,1.0108218,-983.40405,16167619,0.07184799,-131.63571,100,0.19615443,339,-6.0424805e-05,1.2941909,-131.53969,22334.546008825302,10.0,0.9954631,4949.672295284984,98.83582
1.0,0.06109619,0.0017797136,,1.0,1.0,-0.056246355,[ 0.024  0.305 -3.272 -1.799 -1.223],500.0,34000,1.0,0.017346382,1.0,-0.13116455,16217619,,-121.72602,100,0.19615443,340,1.586914e-05,1.0,-121.72602,22399.392554044724,10.0,1.0,4999.659049051992,0.041978892
1.0,0.056884766,0.0020529677,,1.0,1.0,-0.055779412,[ 0.024  0.305 -3.272 -1.799 -1.223],500.0,34100,1.0,0.015836716,1.0,-0.14324951,16267619,,-121.725555,100,0.19615443,341,-0.000100708006,1.0,-121.725555,22463.10723209381,10.0,1.0,4999.6548934592,0.045083173
1.0,0.057495117,0.0018154018,,1.0,1.0,-0.055745184,[ 0.024  0.305 -3.272 -1.799 -1.223],500.0,34200,1.0,0.019981384,1.0,-0.14105225,16317619,,-121.725525,100,0.19615443,342,-4.2114258e-05,1.0,-121.725525,22527.250682353973,10.0,1.0,4999.659143079743,0.04239891
1.0,0.05987549,0.0014833588,,1.0,1.0,-0.049594276,[ 0.024  0.305 -3.272 -1.799 -1.223],500.0,34300,1.0,0.015938759,1.0,-0.12054443,16367619,,-121.71937,100,0.19615443,343,5.3710937e-05,1.0,-121.71937,22591.566393136978,10.0,1.0,4999.667973554652,0.038331073
1.0,0.0592041,0.001763679,,1.0,1.0,-0.05326711,[ 0.024  0.305 -3.272 -1.799 -1.223],500.0,34400,1.0,0.017495155,1.0,-0.1116333,16417619,,-121.723045,100,0.19615443,344,-7.324219e-05,1.0,-121.723045,22656.10414171219,10.0,1.0,4999.662672959108,0.041781094
1.0638733,9.892151,7891.094,0.1035741,0.4713292,1.0144951,-8.9177065,[ 0.024  0.305 -3.272 -1.799 -1.223],495.02,34500,,9.998772,1.0579345,-973.5195,16467121,0.17904885,-131.5384,100,0.19231197,345,-5.1879884e-05,1.8048308,-130.94461,22719.97770833969,10.0,1.0189307,4949.764607672214,97.842384
1.0,0.048706055,0.0017232262,,1.0,1.0,-0.052099295,[ 0.024  0.305 -3.285 -1.811 -1.227],500.0,34600,1.0,0.016817093,1.0,-0.12286377,16517121,,-121.72188,100,0.19231197,346,-8.544922e-06,1.0,-121.72188,22785.702585458755,10.0,1.0,4999.6703106453315,0.041300863
1.0,0.0637207,0.0020085117,,1.0,1.0,-0.058123644,[ 0.024  0.305 -3.285 -1.811 -1.227],500.0,34700,1.0,0.01741314,1.0,-0.13360596,16567121,,-121.7279,100,0.19231197,347,1.2207031e-05,1.0,-121.7279,22849.958426237106,10.0,1.0,4999.656615448786,0.044590447
1.0,0.055908203,0.0019549844,,1.0,1.0,-0.049955353,[ 0.024  0.305 -3.285 -1.811 -1.227],500.0,34800,1.0,0.018334389,1.0,-0.12567139,16617121,,-121.719734,100,0.19231197,348,9.155274e-06,1.0,-121.719734,22914.17142009735,10.0,1.0,4999.66408048716,0.04399721
1.0,0.04827881,0.0012364269,,1.0,1.0,-0.04674278,[ 0.024  0.305 -3.285 -1.811 -1.227],500.0,34900,1.0,0.017172813,1.0,-0.091918945,16667121,,-121.71652,100,0.19231197,349,-4.8828126e-05,1.0,-121.71652,22978.43316745758,10.0,1.0,4999.667070679798,0.034979593
1.0,0.061767578,0.0020092272,,1.0,1.0,-0.056156926,[ 0.024  0.305 -3.285 -1.811 -1.227],500.0,35000,1.0,0.016644478,1.0,-0.10089111,16717121,,-121.72594,100,0.19231197,350,3.3569337e-05,1.0,-121.72594,23042.802176475525,10.0,1.0,4999.656839158771,0.044596847
1.0028335,9.9887085,9836.033,0.0994566,0.9163283,0.99867976,-9.9500885,[ 0.024  0.305 -3.285 -1.811 -1.227],495.01,35100,,9.9988,1.0010326,-983.404,16766622,0.021813268,-131.63576,100,0.19193679,351,-3.3569337e-05,1.0967491,-131.62772,23106.459140062332,10.0,0.99056894,4949.6701360448515,98.83582
1.000721,9.988831,9849.686,0.0994363,0.92766106,0.99956095,-9.957803,[ 0.023  0.304 -3.285 -1.81  -1.227],495.01,35200,,9.998791,1.00071,-983.4029,16816123,0.020007329,-131.63629,100,0.19282249,352,5.2490235e-05,1.1011307,-131.63191,23170.075385570526,10.0,0.9903631,4949.6698317650325,98.835724
1.0,0.04937744,0.0017573427,,1.0,1.0,-0.050530758,[ 0.023  0.304 -3.285 -1.81  -1.226],500.0,35300,1.0,0.016885757,1.0,-0.12530518,16866123,,-121.72031,100,0.19282249,353,2.8686523e-05,1.0,-121.72031,23234.205384016037,10.0,1.0,4999.668455505856,0.041714966
1.0163255,9.990845,9561.696,0.100122,0.68474025,0.99534076,-9.813313,[ 0.023  0.304 -3.285 -1.81  -1.226],495.01,35400,,9.998766,1.0130072,-983.3995,16915624,0.075136535,-131.63858,100,0.18934359,354,-5.493164e-05,1.3025668,-131.56036,23298.245682239532,10.0,0.99648815,4949.6621788507355,98.83537
1.1303594,9.788025,6209.549,0.11112649,0.23404379,0.9957342,-7.911013,[ 0.023  0.304 -3.285 -1.811 -1.23 ],495.03,35500,,9.998796,1.1228952,-963.7423,16965127,0.24764727,-131.43677,100,0.18000092,355,3.4179688e-05,2.1036236,-130.30092,23361.92919611931,10.0,1.0505122,4949.870346909132,96.859764
1.0121781,9.8949585,9341.315,0.09981791,0.7787484,0.99553776,-9.700295,[ 0.022  0.308 -3.302 -1.823 -1.239],495.02,35600,,9.998781,1.0092967,-973.5189,17014629,0.067416444,-131.53903,100,0.1774471,356,-1.7089844e-05,1.2529601,-131.43523,23426.89536690712,10.0,0.99482495,4949.769323364733,97.84235
1.0093004,19.81836,19112.252,0.14020397,0.8265588,0.99991596,-19.661707,[ 0.022  0.305 -3.302 -1.819 -1.241],490.03,35700,,9.998432,1.0053568,-973.57263,17063632,0.049157687,-141.44879,100,0.17809713,357,1.953125e-05,1.1938045,-141.36989,23490.050118923187,10.0,0.9828611,4899.784607054615,138.37071
1.0,0.056762695,0.0022573858,,1.0,1.0,-0.053825956,[ 0.021  0.303 -3.301 -1.814 -1.241],500.0,35800,1.0,0.018919945,1.0,-0.16918945,17113632,,-121.7236,100,0.17809713,358,1.7700195e-05,1.0,-121.7236,23555.153090953827,10.0,1.0,4999.673115176195,0.04726799
1.009781,9.995728,9590.142,0.099852934,0.74035215,1.0002353,-9.831988,[ 0.021  0.303 -3.301 -1.814 -1.241],495.01,35900,,9.998798,1.0082265,-983.3971,17163133,0.065763086,-131.64255,100,0.1755336,359,-2.5634765e-05,1.3059324,-131.55821,23618.60619521141,10.0,0.9942459,4949.669314171001,98.83514
1.0,0.051574707,0.0014706844,,1.0,1.0,-0.047975067,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36000,1.0,0.015339851,1.0,-0.13165283,17213133,,-121.71775,100,0.1755336,360,-5.7373047e-05,1.0,-121.71775,23683.618567466736,10.0,1.0,4999.679005863104,0.038161665
1.0,0.057495117,0.001649104,,1.0,1.0,-0.054751072,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36100,1.0,0.019877434,1.0,-0.11175537,17263133,,-121.724525,100,0.1755336,361,7.385254e-05,1.0,-121.724525,23747.762027025223,10.0,1.0,4999.671504012285,0.040413473
1.0,0.046081543,0.0013170432,,1.0,1.0,-0.04896744,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36200,1.0,0.01568985,1.0,-0.13549805,17313133,,-121.71874,100,0.1755336,362,,1.0,-121.71874,23811.668494701385,10.0,1.0,4999.684044484191,0.036104344
1.0,9.9904785,9867.177,0.09940002,0.99993706,0.99999815,-9.965929,[ 0.021  0.301 -3.301 -1.811 -1.243],495.01,36300,,9.998796,1.0,-983.40393,17362634,2.0540841e-05,-131.63571,100,0.17553371,363,-0.00011962891,1.0000362,-131.63571,23875.265350580215,10.0,0.99002,4949.668451700662,98.83581
1.0,0.057434082,0.0021587415,,1.0,1.0,-0.05263687,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36400,1.0,0.019310951,1.0,-0.15454102,17412634,,-121.72241,100,0.17553371,364,-5.9204103e-05,1.0,-121.72241,23939.599177598953,10.0,1.0,4999.67443755733,0.04623467
1.0,0.12432861,0.31433356,0.03462017,0.99989295,0.9999998,-0.09587172,[ 0.021  0.301 -3.301 -1.811 -1.243],499.4,36500,,9.998795,1.0,-5.5322876,17462574,1.0263966e-05,-121.765656,100,0.17553371,365,3.479004e-05,1.0000203,-121.76565,24003.648892879486,10.0,0.9988,4993.56529795441,0.55789894
1.0,0.059570312,0.0021568474,,1.0,1.0,-0.060093027,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36600,1.0,0.019040108,1.0,-0.14263916,17512574,,-121.72987,100,0.17553371,366,1.7700195e-05,1.0,-121.72987,24067.96401333809,10.0,1.0,4999.669661691249,0.04620459
1.0,0.05328369,0.0016948992,,1.0,1.0,-0.052596025,[ 0.021  0.301 -3.301 -1.811 -1.243],500.0,36700,1.0,0.017723083,1.0,-0.11090088,17562574,,-121.722374,100,0.17553371,367,3.0517578e-05,1.0,-121.722374,24132.3529419899,10.0,1.0,4999.670420604295,0.040948514
1.1753182,11.105469,9838.46,0.12916507,0.28461435,1.0006651,-10.2509775,[ 0.021  0.301 -3.301 -1.811 -1.243],492.15,36800,,9.998398,1.0433346,-982.28906,17611789,0.14735487,-132.73064,100,0.17402913,368,2.0751953e-05,1.6727223,-132.10414,24195.980969667435,10.0,1.0043737,4920.974608869254,99.34017
1.0,0.05432129,0.001455861,,1.0,1.0,-0.05448319,[ 0.026  0.3   -3.302 -1.81  -1.245],500.0,36900,1.0,0.018745422,1.0,-0.12097168,17661789,,-121.72426,100,0.17402913,369,,1.0,-121.72426,24261.071128845215,10.0,1.0,4999.680457358247,0.03795955
1.0174701,9.89624,9116.608,0.10019536,0.6622778,0.9980442,-9.586759,[ 0.026  0.3   -3.302 -1.81  -1.245],495.02,37000,,9.998783,1.0156996,-973.51624,17711291,0.087429635,-131.54228,100,0.17228565,370,-4.8828124e-06,1.4064965,-131.35603,24324.936563014984,10.0,0.9979197,4949.767829173604,97.84207
1.0,0.06341553,0.0020652043,,1.0,1.0,-0.059625994,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37100,1.0,0.018825531,1.0,-0.13409424,17761291,,-121.7294,100,0.17228565,371,-9.765625e-06,1.0,-121.7294,24390.16269993782,10.0,1.0,4999.663048231511,0.045215357
1.0,0.0579834,0.0017986014,,1.0,1.0,-0.05424588,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37200,1.0,0.017495155,1.0,-0.098083496,17811291,,-121.72402,100,0.17228565,372,4.333496e-05,1.0,-121.72402,24454.920756340027,10.0,1.0,4999.675960376428,0.042202562
1.0,0.05206299,0.0014621386,,1.0,1.0,-0.053581107,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37300,1.0,0.01678276,1.0,-0.11328125,17861291,,-121.72336,100,0.17228565,373,-1.7700195e-05,1.0,-121.72336,24519.160598516464,10.0,1.0,4999.679997594976,0.038054835
1.0,0.05255127,0.0019206426,,1.0,1.0,-0.051897377,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37400,1.0,0.018324852,1.0,-0.16235352,17911291,,-121.72167,100,0.17228565,374,-1.7700195e-05,1.0,-121.72167,24583.652794122696,10.0,1.0,4999.682911502982,0.043607447
1.0,0.049926758,0.0017435885,,1.0,1.0,-0.051659334,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37500,1.0,0.016075134,1.0,-0.16577148,17961291,,-121.721436,100,0.17228565,375,-6.1035155e-07,1.0,-121.721436,24648.295721292496,10.0,1.0,4999.681996520915,0.041546367
1.0,0.046081543,0.0014346335,,1.0,1.0,-0.049660888,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37600,1.0,0.019241333,1.0,-0.13146973,18011291,,-121.71944,100,0.17228565,376,-1.8310546e-06,1.0,-121.71944,24712.911350011826,10.0,1.0,4999.695063939945,0.03768608
1.0,0.05596924,0.001965913,,1.0,1.0,-0.056305517,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37700,1.0,0.018884659,1.0,-0.17462158,18061291,,-121.72608,100,0.17228565,377,-4.272461e-06,1.0,-121.72608,24776.915935993195,10.0,1.0,4999.6726025744165,0.044113982
1.0,0.05682373,0.001751004,,1.0,1.0,-0.053367604,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37800,1.0,0.01633358,1.0,-0.16113281,18111291,,-121.723145,100,0.17228565,378,3.6621093e-06,1.0,-121.723145,24840.84830880165,10.0,1.0,4999.670153186164,0.04163285
1.0,0.059509277,0.0015816035,,1.0,1.0,-0.05520569,[ 0.026  0.299 -3.309 -1.817 -1.247],500.0,37900,1.0,0.01821518,1.0,-0.11352539,18161291,,-121.72498,100,0.17228565,379,-2.1362304e-05,1.0,-121.72498,24904.98853993416,10.0,1.0,4999.673298528372,0.039563954
1.0839777,19.91632,17687.092,0.1471649,0.43627557,0.9959602,-18.904358,[ 0.026  0.299 -3.309 -1.817 -1.247],490.02,38000,,9.99839,1.0782834,-973.4739,18210293,0.20500031,-141.54546,100,0.16357517,380,7.93457e-06,2.183881,-141.03894,24968.088690519333,10.0,1.0187243,4899.677270918519,139.0677
1.0,0.05328369,0.0019906359,,1.0,1.0,-0.05803018,[ 0.025  0.299 -3.309 -1.814 -1.255],500.0,38100,1.0,0.017435074,1.0,-0.13427734,18260293,,-121.727806,100,0.16357517,381,-4.272461e-06,1.0,-121.727806,25032.741018772125,10.0,1.0,4999.677256894125,0.044391897
1.0,0.045288086,0.0012989163,,1.0,1.0,-0.050694738,[ 0.025  0.299 -3.309 -1.814 -1.255],500.0,38200,1.0,0.016519547,1.0,-0.10699463,18310293,,-121.720474,100,0.16357517,382,4.4555665e-05,1.0,-121.720474,25096.755910634995,10.0,1.0,4999.686368686323,0.03586449
1.0,0.0949707,0.12823229,0.028968563,1.0,1.0,-0.069820784,[ 0.025  0.299 -3.309 -1.814 -1.255],499.58,38300,,9.99888,1.0,-3.526062,18360251,,-121.7396,100,0.16357517,383,-4.0283205e-05,1.0,-121.7396,25160.702785015106,10.0,0.99916,4995.388529853389,0.35630208
1.0,0.052246094,0.0015040443,,1.0,1.0,-0.046775788,[ 0.025  0.299 -3.309 -1.814 -1.255],500.0,38400,1.0,0.017008781,1.0,-0.12963867,18410251,,-121.71655,100,0.16357517,384,7.873535e-05,1.0,-121.71655,25225.213195085526,10.0,1.0,4999.687684160725,0.038589023
1.0,0.05316162,0.0017585859,,1.0,1.0,-0.051836483,[ 0.025  0.299 -3.309 -1.814 -1.255],500.0,38500,1.0,0.017929077,1.0,-0.12536621,18460251,,-121.72161,100,0.16357517,385,6.469726e-05,1.0,-121.72161,25289.671962738037,10.0,1.0,4999.678857097235,0.041733794
1.0066775,9.98291,9788.46,0.09956581,0.8815117,0.9991696,-9.921134,[ 0.025  0.299 -3.309 -1.814 -1.255],495.01,38600,,9.998869,1.003157,-983.4121,18509752,0.036158465,-131.63095,100,0.16204858,386,6.0424805e-05,1.2182755,-131.61043,25353.22874522209,10.0,0.9916157,4949.689842358968,98.836655
1.0027922,9.993042,9822.62,0.09947867,0.8682153,0.99785405,-9.944447,[ 0.024  0.298 -3.309 -1.814 -1.257],495.01,38700,,9.998816,1.0015199,-983.40356,18559253,0.025729178,-131.63687,100,0.16101098,387,3.601074e-05,1.1048002,-131.62349,25417.095136880875,10.0,0.99078697,4949.676499123091,98.8358
1.0,0.05859375,0.0018318254,,1.0,1.0,-0.051461276,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,38800,1.0,0.015868187,1.0,-0.14587402,18609253,,-121.72124,100,0.16101098,388,3.6621093e-06,1.0,-121.72124,25481.509306907654,10.0,1.0,4999.680411276027,0.042582616
1.0,0.067871094,0.0022183321,,1.0,1.0,-0.0578747,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,38900,1.0,0.018456459,1.0,-0.14019775,18659253,,-121.72765,100,0.16101098,389,8.972168e-05,1.0,-121.72765,25545.436193943024,10.0,1.0,4999.669741989263,0.04686596
1.0,0.058044434,0.0019249341,,1.0,1.0,-0.05409093,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39000,1.0,0.019085884,1.0,-0.12640381,18709253,,-121.72387,100,0.16101098,390,-4.699707e-05,1.0,-121.72387,25610.176503419876,10.0,1.0,4999.677828325885,0.0436604
1.0,0.04815674,0.0015533314,,1.0,1.0,-0.052175134,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39100,1.0,0.016870499,1.0,-0.1281128,18759253,,-121.721954,100,0.16101098,391,8.056641e-05,1.0,-121.721954,25674.523802042007,10.0,1.0,4999.67644056812,0.03922042
1.0,0.05456543,0.0016646801,,1.0,1.0,-0.0518526,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39200,1.0,0.017162323,1.0,-0.12786865,18809253,,-121.72163,100,0.16101098,392,-8.544922e-06,1.0,-121.72163,25738.419167995453,10.0,1.0,4999.681503241084,0.04060697
1.0,0.051879883,0.0020252073,,1.0,1.0,-0.053607013,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39300,1.0,0.01904869,1.0,-0.17108154,18859253,,-121.72338,100,0.16101098,393,6.286621e-05,1.0,-121.72338,25802.763228416443,10.0,1.0,4999.684211790308,0.04477798
1.0,0.059936523,0.0021655115,,1.0,1.0,-0.056540743,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39400,1.0,0.019205093,1.0,-0.14569092,18909253,,-121.72632,100,0.16101098,394,1.0986329e-05,1.0,-121.72632,25866.796432971954,10.0,1.0,4999.665956537191,0.046299465
1.0,0.05621338,0.0021584134,,1.0,1.0,-0.055140007,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39500,1.0,0.018486977,1.0,-0.1437378,18959253,,-121.724915,100,0.16101098,395,7.93457e-06,1.0,-121.724915,25930.879036188126,10.0,1.0,4999.680901636887,0.0462206
1.0,0.05078125,0.0014893786,,1.0,1.0,-0.04832428,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39600,1.0,0.014056206,1.0,-0.13867188,19009253,,-121.7181,100,0.16101098,396,-5.3100586e-05,1.0,-121.7181,25995.149636507034,10.0,1.0,4999.687239072784,0.038389463
1.0,0.050476074,0.001624578,,1.0,1.0,-0.050826795,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39700,1.0,0.017766953,1.0,-0.14050293,19059253,,-121.720604,100,0.16101098,397,1.7089844e-05,1.0,-121.720604,26059.204579353333,10.0,1.0,4999.689802637599,0.040091276
1.0,0.05517578,0.0017724284,,1.0,1.0,-0.055272873,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39800,1.0,0.018737793,1.0,-0.14056396,19109253,,-121.72505,100,0.16101098,398,-1.3427734e-05,1.0,-121.72505,26123.239444494247,10.0,1.0,4999.684137129828,0.04188226
1.0,0.04650879,0.0015318644,,1.0,1.0,-0.050438028,[ 0.024  0.298 -3.309 -1.813 -1.258],500.0,39900,1.0,0.01803112,1.0,-0.118652344,19159253,,-121.720215,100,0.16101098,399,-1.0986329e-05,1.0,-121.720215,26187.40344285965,10.0,1.0,4999.687849154777,0.03894604
1.0185084,9.983093,9574.513,0.10007536,0.7248435,1.0008572,-9.818193,[ 0.024  0.298 -3.309 -1.813 -1.258],495.01,40000,,9.998875,1.0121533,-983.40656,19208754,0.07664984,-131.63684,100,0.15771483,400,1.3427734e-05,1.3413672,-131.56137,26251.110097169876,10.0,0.99609923,4949.690901650578,98.83608
1.0,0.047729492,0.0011640707,,1.0,1.0,-0.04856381,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40100,1.0,0.019630432,1.0,-0.10522461,19258754,,-121.71834,100,0.15771483,401,6.713867e-06,1.0,-121.71834,26316.027215719223,10.0,1.0,4999.693036479677,0.03394254
1.0,0.050720215,0.0012155813,,1.0,1.0,-0.05128932,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40200,1.0,0.016543388,1.0,-0.12628174,19308754,,-121.72107,100,0.15771483,402,4.8828124e-06,1.0,-121.72107,26380.158982515335,10.0,1.0,4999.690163493715,0.034678377
1.0,0.051879883,0.0016027278,,1.0,1.0,-0.051386807,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40300,1.0,0.019779205,1.0,-0.17041016,19358754,,-121.72116,100,0.15771483,403,4.8828124e-06,1.0,-121.72116,26444.992046117783,10.0,1.0,4999.685220136191,0.03983364
1.0,0.0501709,0.001700784,,1.0,1.0,-0.050189912,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40400,1.0,0.019583702,1.0,-0.14953613,19408754,,-121.71996,100,0.15771483,404,-1.8310548e-05,1.0,-121.71996,26509.168174743652,10.0,1.0,4999.69401588217,0.041035965
1.0,0.055236816,0.0016489472,,1.0,1.0,-0.05295631,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40500,1.0,0.01791954,1.0,-0.13763428,19458754,,-121.72273,100,0.15771483,405,6.713867e-06,1.0,-121.72273,26573.42657518387,10.0,1.0,4999.682609649258,0.04040729
1.0,9.98999,9867.204,0.09939992,1.0,1.0,-9.967918,[ 0.023  0.297 -3.309 -1.813 -1.261],495.01,40600,,9.998848,1.0,-983.40436,19508255,,-131.6377,100,0.15771483,406,2.5024414e-05,1.0,-131.6377,26637.13816666603,10.0,0.99002,4949.684695568247,98.83587
1.0,0.048095703,0.0014666427,,1.0,1.0,-0.049830753,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40700,1.0,0.017839432,1.0,-0.118774414,19558255,,-121.719604,100,0.15771483,407,4.0893556e-05,1.0,-121.719604,26701.059843301773,10.0,1.0,4999.68365234224,0.038105123
1.0,0.05822754,0.0021850797,,1.0,1.0,-0.055732273,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40800,1.0,0.01850605,1.0,-0.10858154,19608255,,-121.72551,100,0.15771483,408,3.90625e-05,1.0,-121.72551,26765.219826459885,10.0,1.0,4999.686322975141,0.04651633
1.0,0.05456543,0.0014126297,,1.0,1.0,-0.054107044,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,40900,1.0,0.015646935,1.0,-0.11859131,19658255,,-121.723885,100,0.15771483,409,-2.3193359e-05,1.0,-121.723885,26829.19611144066,10.0,1.0,4999.691804028131,0.037406974
1.0,0.057495117,0.001739339,,1.0,1.0,-0.056210723,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,41000,1.0,0.016735077,1.0,-0.1586914,19708255,,-121.72599,100,0.15771483,410,4.4555665e-05,1.0,-121.72599,26893.411663770676,10.0,1.0,4999.677470620012,0.041496515
1.0,0.049438477,0.0016638293,,1.0,1.0,-0.050432637,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,41100,1.0,0.018860817,1.0,-0.17633057,19758255,,-121.72021,100,0.15771483,411,3.967285e-05,1.0,-121.72021,26957.585351228714,10.0,1.0,4999.694058240108,0.04058276
1.0,0.050354004,0.001961177,,1.0,1.0,-0.05373567,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,41200,1.0,0.019708633,1.0,-0.15826416,19808255,,-121.72351,100,0.15771483,412,-7.873535e-05,1.0,-121.72351,27021.66530561447,10.0,1.0,4999.686793049857,0.04406068
1.0,0.062316895,0.002236651,,1.0,1.0,-0.058199752,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,41300,1.0,0.015539169,1.0,-0.15875244,19858255,,-121.727974,100,0.15771483,413,-6.713867e-06,1.0,-121.727974,27085.632149219513,10.0,1.0,4999.675512867531,0.047044016
1.0,0.05834961,0.002030369,,1.0,1.0,-0.057444435,[ 0.023  0.297 -3.309 -1.813 -1.261],500.0,41400,1.0,0.017139435,1.0,-0.13623047,19908255,,-121.72722,100,0.15771483,414,5.9814454e-05,1.0,-121.72722,27149.928396224976,10.0,1.0,4999.67817590026,0.044833932
1.0139436,9.985046,9635.611,0.09994144,0.7382133,1.0058656,-9.852345,[ 0.023  0.297 -3.309 -1.813 -1.261],495.01,41500,,9.99888,1.0099033,-983.4038,19957756,0.07680938,-131.63983,100,0.15479821,415,4.9438477e-05,1.2475153,-131.58067,27213.61816048622,10.0,0.99497956,4949.690210063928,98.83582
1.0,0.05114746,0.0014592893,,1.0,1.0,-0.050175965,[ 0.022  0.297 -3.309 -1.812 -1.264],500.0,41600,1.0,0.016699791,1.0,-0.099853516,20007756,,-121.719955,100,0.15479821,416,3.0517578e-05,1.0,-121.719955,27278.217138528824,10.0,1.0,4999.694052909521,0.037999526
1.0,0.056274414,0.002030946,,1.0,1.0,-0.055458874,[ 0.022  0.297 -3.309 -1.812 -1.264],500.0,41700,1.0,0.01745987,1.0,-0.12945557,20057756,,-121.725235,100,0.15479821,417,6.958008e-05,1.0,-121.725235,27342.416645288467,10.0,1.0,4999.680914705721,0.044849224
1.0161961,9.891296,9361.579,0.09984576,0.7528375,0.99814844,-9.71067,[ 0.022  0.297 -3.309 -1.812 -1.264],495.02,41800,,9.99885,1.009388,-973.5226,20107258,0.07223542,-131.53877,100,0.1529702,418,3.8452148e-05,1.302671,-131.45746,27405.626165628433,10.0,0.995032,4949.786055951498,97.84272
1.0,0.05255127,0.0015834821,,1.0,1.0,-0.052565858,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,41900,1.0,0.015147209,1.0,-0.10430908,20157258,,-121.72234,100,0.1529702,419,-3.0517579e-06,1.0,-121.72234,27470.106243371964,10.0,1.0,4999.689098770727,0.039584804
1.0,0.050354004,0.0020214452,,1.0,1.0,-0.051388927,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42000,1.0,0.017541885,1.0,-0.16333008,20207258,,-121.72117,100,0.1529702,420,1.7089844e-05,1.0,-121.72117,27534.33096218109,10.0,1.0,4999.683442957223,0.044743583
1.0,0.046142578,0.0011247608,,1.0,1.0,-0.049127955,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42100,1.0,0.01643753,1.0,-0.1204834,20257258,,-121.7189,100,0.1529702,421,1.7700195e-05,1.0,-121.7189,27598.746180057526,10.0,1.0,4999.6969223438955,0.03336194
1.0,0.046447754,0.0014733651,,1.0,1.0,-0.047660492,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42200,1.0,0.015376091,1.0,-0.12176514,20307258,,-121.71744,100,0.1529702,422,5.4931643e-06,1.0,-121.71744,27663.45939540863,10.0,1.0,4999.699864478463,0.03818489
1.0,0.050720215,0.0015500017,,1.0,1.0,-0.053490955,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42300,1.0,0.01702404,1.0,-0.124694824,20357258,,-121.72327,100,0.1529702,423,3.3569337e-05,1.0,-121.72327,27727.79139328003,10.0,1.0,4999.6838303187615,0.039174102
