MeanIW,TimestepsSoFar,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,MinIW,InitialBound,J_sample_variance,MinD2w0t,Bound,MaxD2w0t,MeanD2w0t,StdIW,InitialReturnMean,EpThisIter,InitialReturnStd,StdD2w0t,MeanEntropy,MaxIW,EpRewMean,EntropyCoefficient,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMin,Weights,Iteration,TimeElapsed
1.0047177,15175377,9.998402,33200,494.26,0.6220089,-131.69893,9857.998,,-131.67949,1.0319955,0.9902127,0.047784496,7.507324e-05,100,98.83029,0.1067485,0.07167912,1.1315197,4942.078073386508,,-9.997042,10.079529,10.0,1.0045171,-983.3209,[-0.011  0.552 -3.    -1.836 -1.348],332,22281.49959921837
1.0,15224878,9.998884,33300,495.01,0.9999404,-131.63597,9867.244,,-131.63596,1.0,0.99002,2.1110436e-05,-2.4414062e-06,100,98.83622,0.09939854,0.07167884,1.0001091,4949.696585795743,,-9.966181,9.983459,10.0,1.0,-983.4079,[-0.009  0.552 -3.    -1.835 -1.347],333,22346.285984277725
1.0,15274878,0.017810822,33400,500.0,1.0,-121.72416,0.0017748589,1.0,-121.72416,1.0,1.0,,7.995605e-05,100,0.041910805,,0.07167884,1.0,4999.6932546074295,,-0.05438015,0.06237793,10.0,1.0,-0.14074707,[-0.009  0.552 -3.    -1.835 -1.347],334,22412.04538846016
1.002796,15324241,9.998522,33500,493.63,0.4220426,-131.81299,9631.345,,-131.67899,1.0662662,0.9957375,0.10277087,-1.2207031e-06,100,98.83671,0.11337383,0.068390004,1.3942732,4935.811689111563,,-9.925138,10.189209,10.0,1.0195334,-983.2129,[-0.009  0.552 -3.    -1.835 -1.347],335,22476.217620134354
1.0,15374241,0.014497757,33600,500.0,1.0,-121.71902,0.0015713003,1.0,-121.71902,1.0,1.0,,5.7373047e-05,100,0.03944284,,0.068390004,1.0,4999.706420141729,,-0.049242653,0.04925537,10.0,1.0,-0.11517334,[-0.007  0.552 -3.    -1.834 -1.351],336,22541.437554359436
1.0025536,15423742,9.998875,33700,495.01,0.83258045,-131.63734,9700.231,,-131.58717,1.0072916,0.9923014,0.050486665,5.493164e-05,100,98.83604,0.099638194,0.06692694,1.23695,4949.695997732935,,-9.882901,9.989624,10.0,1.0043741,-983.406,[-0.007  0.552 -3.    -1.834 -1.351],337,22605.86271929741
1.0,15473742,0.01580429,33800,500.0,1.0,-121.71975,0.0015569078,1.0,-121.71975,1.0,1.0,,-6.0424805e-05,100,0.03926806,,0.06692694,1.0,4999.709674048879,,-0.04997409,0.05255127,10.0,1.0,-0.11401367,[-0.008  0.549 -3.001 -1.83  -1.352],338,22671.669541835785
1.0,15523742,0.019312859,33900,500.0,1.0,-121.7252,0.0022878938,1.0,-121.7252,1.0,1.0,,4.8828124e-06,100,0.04759736,,0.06692694,1.0,4999.688476661916,,-0.055422008,0.060546875,10.0,1.0,-0.17840576,[-0.008  0.549 -3.001 -1.83  -1.352],339,22736.68185186386
1.0,15573719,9.998913,34000,499.77,1.0,-121.72295,0.035342116,,-121.72295,1.0,0.99954,,1.953125e-05,100,0.18705478,0.021442847,0.06692694,1.0,4997.300709124793,,-0.053179547,0.072509766,10.0,1.0,-1.81073,[-0.008  0.549 -3.001 -1.83  -1.352],340,22801.997025728226
1.0287029,15623221,9.998945,34100,495.02,0.21420321,-131.53687,3770.3577,,-128.98822,1.2277851,1.0868179,0.3644562,4.0893556e-05,100,97.84338,0.12332124,0.05800583,2.8176222,4949.812404648681,,-6.1722946,9.887268,10.0,1.1982713,-973.52924,[-0.008  0.549 -3.001 -1.83  -1.352],341,22866.774944782257
1.0,15673221,0.018435478,34200,500.0,1.0,-121.72234,0.0019068373,1.0,-121.72234,1.0,1.0,,3.7841797e-05,100,0.04345427,,0.05800583,1.0,4999.713802725764,,-0.05256558,0.051879883,10.0,1.0,-0.16064453,[-0.008  0.554 -3.03  -1.852 -1.361],342,22933.639410972595
1.0,15723221,0.020145416,34300,500.0,1.0,-121.724014,0.0019452217,1.0,-121.724014,1.0,1.0,,-1.8310548e-05,100,0.043888867,,0.05800583,1.0,4999.70985269326,,-0.05423958,0.049743652,10.0,1.0,-0.14398193,[-0.008  0.554 -3.03  -1.852 -1.361],343,22998.958606481552
1.0,15773221,0.017915726,34400,500.0,1.0,-121.72133,0.001934108,1.0,-121.72133,1.0,1.0,,8.544922e-06,100,0.043754905,,0.05800583,1.0,4999.707573029495,,-0.051548485,0.055603027,10.0,1.0,-0.15161133,[-0.008  0.554 -3.03  -1.852 -1.361],344,23064.461820364
1.0,15823221,0.01931572,34500,500.0,1.0,-121.72076,0.0015976956,1.0,-121.72076,1.0,1.0,,-1.0986329e-05,100,0.03977205,,0.05800583,1.0,4999.713398139246,,-0.050979327,0.05529785,10.0,1.0,-0.16778564,[-0.008  0.554 -3.03  -1.852 -1.361],345,23129.755864858627
1.0,15873221,0.01965332,34600,500.0,1.0,-121.72363,0.0017754025,1.0,-121.72363,1.0,1.0,,-2.1972657e-05,100,0.04192002,,0.05800583,1.0,4999.702360052946,,-0.05385775,0.055541992,10.0,1.0,-0.13201904,[-0.008  0.554 -3.03  -1.852 -1.361],346,23194.506425857544
0.9992213,15922722,9.998957,34700,495.01,0.63273835,-131.63545,9420.704,,-131.5108,1.0239767,0.9981092,0.09141689,-2.6245118e-05,100,98.83663,0.10032245,0.05449565,1.3657118,4949.714816497242,,-9.737732,9.990356,10.0,1.0162151,-983.41205,[-0.008  0.554 -3.03  -1.852 -1.361],347,23259.020795345306
1.0,15972722,0.01862526,34800,500.0,1.0,-121.721825,0.0022245336,1.0,-121.721825,1.0,1.0,,2.4414062e-06,100,0.04693829,,0.05449565,1.0,4999.707460343796,,-0.05204521,0.053710938,10.0,1.0,-0.17260742,[-0.009  0.551 -3.03  -1.847 -1.364],348,23324.3328063488
1.0,16022722,0.019341469,34900,500.0,1.0,-121.72825,0.0021073662,1.0,-121.72825,1.0,1.0,,8.4228515e-05,100,0.04567815,,0.05449565,1.0,4999.702582892845,,-0.05847025,0.061828613,10.0,1.0,-0.11254883,[-0.009  0.551 -3.03  -1.847 -1.364],349,23389.705538749695
0.9986631,16072223,9.998905,35000,495.01,0.8288993,-131.63855,9702.841,,-131.58688,1.0053239,0.9923366,0.043669358,-0.00011901856,100,98.83607,0.099641524,0.054027133,1.200174,4949.702923154902,,-9.885544,9.999268,10.0,1.0045196,-983.4065,[-0.009  0.551 -3.03  -1.847 -1.364],350,23455.1613342762
1.0,16121724,9.998907,35100,495.01,1.0,-131.6393,9867.2295,,-131.6393,1.0,0.99002,,2.1972657e-05,100,98.836,0.09939866,0.054027133,1.0,4949.7064748248795,,-9.969521,9.993469,10.0,1.0,-983.4057,[-0.009  0.548 -3.03  -1.842 -1.365],351,23520.72482442856
1.0,16171666,9.998917,35200,499.42,0.99998975,-121.76188,0.285373,,-121.76188,1.0,0.99884,1.5995573e-06,4.3945314e-05,100,0.53153634,0.034039672,0.054027133,1.0000054,4993.804547449341,,-0.09210353,0.112854004,10.0,1.0,-5.2686768,[-0.009  0.548 -3.03  -1.842 -1.365],352,23586.104700565338
1.0,16221666,0.020112038,35300,500.0,1.0,-121.72282,0.001601406,1.0,-121.72282,1.0,1.0,,1.7089844e-05,100,0.039827455,,0.054027133,1.0,4999.708190757589,,-0.053036205,0.05871582,10.0,1.0,-0.13989258,[-0.009  0.548 -3.03  -1.842 -1.365],353,23652.217566728592
1.0,16271666,0.018842697,35400,500.0,1.0,-121.72229,0.0021763728,1.0,-121.72229,1.0,1.0,,-3.540039e-05,100,0.04641418,,0.054027133,1.0,4999.702864530121,,-0.052515104,0.05847168,10.0,1.0,-0.17102051,[-0.009  0.548 -3.03  -1.842 -1.365],354,23717.26206970215
1.0,16321666,0.01914692,35500,500.0,1.0,-121.71958,0.0017476479,1.0,-121.71958,1.0,1.0,,-2.6855469e-05,100,0.041597415,,0.054027133,1.0,4999.718560271887,,-0.049802262,0.051940918,10.0,1.0,-0.13928223,[-0.009  0.548 -3.03  -1.842 -1.365],355,23782.558220863342
1.0,16371167,9.998919,35600,495.01,1.0,-131.6388,9867.251,,-131.6388,1.0,0.99002,,-5.4931643e-06,100,98.83611,0.09939822,0.054027133,1.0,4949.705908379613,,-9.969018,9.988831,10.0,1.0,-983.4068,[-0.009  0.548 -3.03  -1.842 -1.365],356,23847.416478395462
1.0,16421167,0.017325401,35700,500.0,1.0,-121.72664,0.00197882,1.0,-121.72664,1.0,1.0,,6.713867e-06,100,0.044265144,,0.054027133,1.0,4999.710483135649,,-0.056865185,0.05517578,10.0,1.0,-0.111572266,[-0.009  0.548 -3.03  -1.842 -1.365],357,23912.270635843277
1.0,16471159,9.998928,35800,499.92,1.0,-121.711754,0.006371642,,-121.711754,1.0,0.99984,,2.9907227e-05,100,0.079412445,0.012647724,0.054027133,1.0,4998.80604011541,,-0.041975845,0.062927246,10.0,1.0,-0.64923096,[-0.009  0.548 -3.03  -1.842 -1.365],358,23977.09609937668
0.9999948,16521089,9.998985,35900,499.3,0.99934447,-121.76829,0.4829417,,-121.76824,1.0,0.9986,5.973727e-05,-2.746582e-05,100,0.6918938,0.037389986,0.05402713,1.000144,4992.617589149429,,-0.0984656,0.12213135,10.0,1.0,-6.8720703,[-0.009  0.548 -3.03  -1.842 -1.365],359,24042.19909453392
1.0,16570590,9.998993,36000,495.01,1.0,-131.6293,9867.514,,-131.6293,1.0,0.99002,,3.6621093e-06,100,98.83743,0.09939899,0.05402713,1.0,4949.724410110127,,-9.959521,9.977234,10.0,1.0,-983.42,[-0.009  0.548 -3.03  -1.842 -1.365],360,24106.714342832565
1.0,16620590,0.019108772,36100,500.0,1.0,-121.72075,0.0015991095,1.0,-121.72075,1.0,1.0,,-3.90625e-05,100,0.039787132,,0.05402713,1.0,4999.70896989246,,-0.0509715,0.05316162,10.0,1.0,-0.16381836,[-0.009  0.548 -3.03  -1.842 -1.365],361,24172.100718975067
1.0,16670567,9.998999,36200,499.77,1.0,-121.714775,0.034517933,,-121.714775,1.0,0.99954,,1.6479493e-05,100,0.18486843,0.02144294,0.05402713,1.0,4997.323918618806,,-0.0449994,0.06390381,10.0,1.0,-1.8009644,[-0.009  0.548 -3.03  -1.842 -1.365],362,24237.116164684296
1.0,16720567,0.017381668,36300,500.0,1.0,-121.71902,0.0019289618,1.0,-121.71902,1.0,1.0,,7.507324e-05,100,0.043695558,,0.05402713,1.0,4999.714747600342,,-0.049243487,0.050354004,10.0,1.0,-0.12719727,[-0.009  0.548 -3.03  -1.842 -1.365],363,24301.95890903473
1.0037313,16770068,9.9989605,36400,495.01,0.81311095,-131.63495,9656.861,,-131.57428,1.0145125,0.9936792,0.056777637,-6.1035155e-07,100,98.8367,0.0997922,0.05187992,1.2728446,4949.715848447548,,-9.858313,9.987976,10.0,1.0074404,-983.4127,[-0.009  0.548 -3.03  -1.842 -1.365],364,24366.41873717308
1.0,16820068,0.019827843,36500,500.0,1.0,-121.720406,0.0015877887,1.0,-121.720406,1.0,1.0,,-3.8452148e-05,100,0.039647233,,0.05187992,1.0,4999.710845893367,,-0.05062625,0.053649902,10.0,1.0,-0.17779541,[-0.009  0.546 -3.03  -1.838 -1.367],365,24432.70487499237
1.0,16870065,9.998938,36600,499.97,1.0,-121.70936,0.0027758921,,-121.70936,1.0,0.99994,,1.953125e-05,100,0.052424997,0.007745672,0.05187992,1.0,4999.3090047890155,,-0.039580498,0.06604004,10.0,1.0,-0.32086182,[-0.009  0.546 -3.03  -1.838 -1.367],366,24497.444538116455
1.0,16920065,0.0149002075,36700,500.0,1.0,-121.71796,0.0015593551,1.0,-121.71796,1.0,1.0,,-9.2163085e-05,100,0.0392935,,0.05187992,1.0,4999.718143730507,,-0.04818087,0.05029297,10.0,1.0,-0.14801025,[-0.009  0.546 -3.03  -1.838 -1.367],367,24562.80624270439
1.0110109,16969567,9.998888,36800,495.02,0.45102766,-131.53705,7765.38,,-130.95622,1.0800319,1.0252001,0.18938905,-6.164551e-05,100,97.84316,0.1048231,0.046711583,1.963339,4949.801437597011,,-8.8453245,9.893799,10.0,1.0702237,-973.5271,[-0.009  0.546 -3.03  -1.838 -1.367],368,24626.911413908005
1.0,17019567,0.017443657,36900,500.0,1.0,-121.723434,0.0018782263,1.0,-121.723434,1.0,1.0,,-4.5776367e-05,100,0.043119203,,0.046711583,1.0,4999.712076545551,,-0.05365534,0.052978516,10.0,1.0,-0.14831543,[-0.009  0.537 -3.025 -1.82  -1.372],369,24692.92599105835
1.0,17069567,0.016543388,37000,500.0,1.0,-121.71952,0.0020023256,1.0,-121.71952,1.0,1.0,,-6.408691e-05,100,0.04452852,,0.046711583,1.0,4999.713425056289,,-0.04974319,0.051513672,10.0,1.0,-0.13623047,[-0.009  0.537 -3.025 -1.82  -1.372],370,24757.75093483925
1.0,17119567,0.0151023865,37100,500.0,1.0,-121.725235,0.0019100606,1.0,-121.725235,1.0,1.0,,-3.234863e-05,100,0.043486845,,0.046711583,1.0,4999.705196571487,,-0.05545465,0.058898926,10.0,1.0,-0.123413086,[-0.009  0.537 -3.025 -1.82  -1.372],371,24822.846076726913
1.002028,17168571,9.998543,37200,490.04,0.69321775,-141.34729,18157.146,,-141.03983,1.0394964,0.9934366,0.119351506,2.0751953e-05,100,137.67133,0.14183813,0.045134794,1.4133608,4899.920438000497,,-19.162317,19.72351,10.0,1.0252655,-963.7,[-0.009  0.537 -3.025 -1.82  -1.372],372,24886.454193353653
0.9999608,17218072,9.998947,37300,495.01,0.9935942,-131.63551,9865.451,,-131.63385,0.99999976,0.9900006,0.0018188854,-6.1035157e-06,100,98.836586,0.099396124,0.045224443,1.0090966,4949.714104434029,,-9.96478,9.9823,10.0,0.99988335,-983.4115,[-0.009  0.527 -3.026 -1.806 -1.374],373,24952.255700349808
0.99940956,17267514,9.998537,37400,494.42,0.8660486,-131.57268,9595.724,,-131.55193,1.0049422,0.9902195,0.035347175,-6.1035156e-05,100,97.83943,0.105199896,0.045756254,1.1523958,4943.715916969137,,-9.861075,9.9422,10.0,1.0027206,-973.47406,[-0.009  0.527 -3.026 -1.806 -1.374],374,25017.14789581299
1.0,17317514,0.017105103,37500,500.0,1.0,-121.722916,0.0015748655,1.0,-121.722916,1.0,1.0,,-4.333496e-05,100,0.03948071,,0.045756254,1.0,4999.716875253585,,-0.053137217,0.05218506,10.0,1.0,-0.10681152,[-0.009  0.526 -3.026 -1.807 -1.373],375,25082.742785692215
0.9893387,17367398,9.9989395,37600,498.84,0.5157631,-121.85014,0.5958,,-121.80509,1.0835457,1.0021306,0.075193614,1.8310548e-05,100,1.4644686,0.048949584,0.045735545,1.1465347,4988.012984509414,,-0.110607326,0.20532227,10.0,1.0135564,-14.564392,[-0.009  0.526 -3.026 -1.807 -1.373],376,25148.025317668915
1.0,17417398,0.017349243,37700,500.0,1.0,-121.71917,0.0016508724,1.0,-121.71917,1.0,1.0,,3.173828e-05,100,0.04042463,,0.045735545,1.0,4999.721325290253,,-0.0493898,0.047058105,10.0,1.0,-0.11352539,[-0.007  0.526 -3.026 -1.807 -1.373],377,25213.402691602707
1.0,17467398,0.01902771,37800,500.0,1.0,-121.72096,0.0015887349,1.0,-121.72096,1.0,1.0,,1.0375977e-05,100,0.03965918,,0.045735545,1.0,4999.719540617464,,-0.051185135,0.052246094,10.0,1.0,-0.12768555,[-0.007  0.526 -3.026 -1.807 -1.373],378,25278.845742225647
0.985105,17517215,9.998972,37900,498.17,0.29120958,-122.05083,1.1465646,,-121.85996,1.1761814,1.0054202,0.103579916,-1.7700195e-05,100,3.5035672,0.06274328,0.045806717,1.2398988,4981.321062637256,,-0.1362201,0.40148926,10.0,1.026185,-34.85724,[-0.007  0.526 -3.026 -1.807 -1.373],379,25343.814400434494
1.0,17567215,0.020174026,38000,500.0,1.0,-121.72211,0.0017522167,1.0,-121.72211,1.0,1.0,,6.530762e-05,100,0.04164378,,0.045806717,1.0,4999.701689386522,,-0.05232827,0.06335449,10.0,1.0,-0.106933594,[-0.004  0.526 -3.026 -1.807 -1.373],380,25408.927562236786
1.0,17617215,0.017717361,38100,500.0,1.0,-121.731094,0.0025081222,1.0,-121.731094,1.0,1.0,,-1.8920899e-05,100,0.04983204,,0.045806717,1.0,4999.70047183287,,-0.06132116,0.068481445,10.0,1.0,-0.15301514,[-0.004  0.526 -3.026 -1.807 -1.373],381,25474.282747745514
1.0,17667215,0.01767826,38200,500.0,1.0,-121.71521,0.0012843059,1.0,-121.71521,1.0,1.0,,1.8920899e-05,100,0.035663906,,0.045806717,1.0,4999.722973969344,,-0.045434754,0.045166016,10.0,1.0,-0.111816406,[-0.004  0.526 -3.026 -1.807 -1.373],382,25539.308828115463
1.0,17717215,0.017240524,38300,500.0,1.0,-121.71895,0.0016870304,1.0,-121.71895,1.0,1.0,,4.4555665e-05,100,0.0408651,,0.045806717,1.0,4999.710245686281,,-0.049175132,0.053955078,10.0,1.0,-0.14953613,[-0.004  0.526 -3.026 -1.807 -1.373],383,25604.95848250389
0.9998405,17766716,9.999012,38400,495.01,0.99051243,-131.63277,9865.183,,-131.63162,1.0000032,0.99002,0.002648625,-0.00013916015,100,98.83718,0.09939967,0.045918707,1.0110497,4949.729767493395,,-9.961842,9.981384,10.0,1.000001,-983.4176,[-0.004  0.526 -3.026 -1.807 -1.373],384,25669.53648996353
1.0,17816716,0.016952515,38500,500.0,1.0,-121.72307,0.001873483,1.0,-121.72307,1.0,1.0,,-1.3427734e-05,100,0.043074172,,0.045918707,1.0,4999.711959976808,,-0.053291485,0.05718994,10.0,1.0,-0.13366699,[-0.004  0.526 -3.026 -1.807 -1.373],385,25735.487074375153
1.0,17866716,0.018651009,38600,500.0,1.0,-121.721054,0.0019175848,1.0,-121.721054,1.0,1.0,,2.380371e-05,100,0.04357677,,0.045918707,1.0,4999.702667477517,,-0.051277168,0.05621338,10.0,1.0,-0.15490723,[-0.004  0.526 -3.026 -1.807 -1.373],386,25800.54879283905
1.0,17916716,0.016012192,38700,500.0,1.0,-121.716896,0.0015925955,1.0,-121.716896,1.0,1.0,,5.4931643e-06,100,0.03970963,,0.045918707,1.0,4999.718692033396,,-0.047119472,0.04901123,10.0,1.0,-0.11627197,[-0.004  0.526 -3.026 -1.807 -1.373],387,25865.610009670258
1.0,17966716,0.01530838,38800,500.0,1.0,-121.71814,0.0012711987,1.0,-121.71814,1.0,1.0,,-1.0986329e-05,100,0.035466515,,0.045918707,1.0,4999.725081986606,,-0.048359342,0.052490234,10.0,1.0,-0.099853516,[-0.004  0.526 -3.026 -1.807 -1.373],388,25930.917586803436
1.0,18016716,0.018173218,38900,500.0,1.0,-121.72572,0.0019468557,1.0,-121.72572,1.0,1.0,,5.7983398e-05,100,0.043890066,,0.045918707,1.0,4999.697206280405,,-0.055944894,0.054870605,10.0,1.0,-0.1217041,[-0.004  0.526 -3.026 -1.807 -1.373],389,25996.08753824234
1.0,18066716,0.015678406,39000,500.0,1.0,-121.71533,0.0014146115,1.0,-121.71533,1.0,1.0,,-8.117676e-05,100,0.037429746,,0.045918707,1.0,4999.7239348602425,,-0.045555156,0.05029297,10.0,1.0,-0.16290283,[-0.004  0.526 -3.026 -1.807 -1.373],390,26061.10705447197
1.0,18116716,0.018138885,39100,500.0,1.0,-121.7203,0.001769536,1.0,-121.7203,1.0,1.0,,-0.000115356444,100,0.041856904,,0.045918707,1.0,4999.7155909435705,,-0.050524805,0.047912598,10.0,1.0,-0.14447021,[-0.004  0.526 -3.026 -1.807 -1.373],391,26126.720781087875
1.0,18166716,0.01832676,39200,500.0,1.0,-121.72363,0.002383642,1.0,-121.72363,1.0,1.0,,6.469726e-05,100,0.04857698,,0.045918707,1.0,4999.705327842751,,-0.053858757,0.05670166,10.0,1.0,-0.1696167,[-0.004  0.526 -3.026 -1.807 -1.373],392,26191.85592198372
0.9892311,18216218,9.998941,39300,495.02,0.63108885,-131.53476,9315.269,,-131.43164,1.0138733,0.99605674,0.08138099,-4.8828124e-06,100,97.84368,0.099964835,0.04484957,1.3049649,4949.814245891719,,-9.682781,9.886719,10.0,1.011866,-973.5322,[-0.004  0.526 -3.026 -1.807 -1.373],393,26256.202836990356
1.0,18266218,0.015189171,39400,500.0,1.0,-121.721245,0.001845199,1.0,-121.721245,1.0,1.0,,3.2958986e-05,100,0.042740397,,0.04484957,1.0,4999.714606506638,,-0.051464364,0.057556152,10.0,1.0,-0.10949707,[-0.004  0.522 -3.024 -1.798 -1.374],394,26322.258735895157
1.0,18316218,0.018907547,39500,500.0,1.0,-121.72441,0.0020279076,1.0,-121.72441,1.0,1.0,,3.0517579e-06,100,0.044808265,,0.04484957,1.0,4999.711710157219,,-0.05463298,0.056152344,10.0,1.0,-0.13079834,[-0.004  0.522 -3.024 -1.798 -1.374],395,26387.493774414062
1.0,18366218,0.01907444,39600,500.0,1.0,-121.72266,0.0017335773,1.0,-121.72266,1.0,1.0,,2.6245118e-05,100,0.041422524,,0.04484957,1.0,4999.7137918034105,,-0.052879818,0.050842285,10.0,1.0,-0.119262695,[-0.004  0.522 -3.024 -1.798 -1.374],396,26452.016887664795
1.0,18416218,0.01742649,39700,500.0,1.0,-121.723305,0.00160435,1.0,-121.723305,1.0,1.0,,-2.2583008e-05,100,0.039850082,,0.04484957,1.0,4999.709391694067,,-0.053530835,0.05316162,10.0,1.0,-0.13226318,[-0.004  0.522 -3.024 -1.798 -1.374],397,26516.943167448044
1.0,18466218,0.015926361,39800,500.0,1.0,-121.71851,0.0015996407,1.0,-121.71851,1.0,1.0,,1.7700195e-05,100,0.039790757,,0.04484957,1.0,4999.714453705073,,-0.048735984,0.050476074,10.0,1.0,-0.11755371,[-0.004  0.522 -3.024 -1.798 -1.374],398,26582.158648967743
1.0,18516218,0.0175457,39900,500.0,1.0,-121.72089,0.0015994946,1.0,-121.72089,1.0,1.0,,1.6479493e-05,100,0.039794885,,0.04484957,1.0,4999.720079697663,,-0.051108718,0.050048828,10.0,1.0,-0.16381836,[-0.004  0.522 -3.024 -1.798 -1.374],399,26646.882991313934
0.99634373,18565719,9.998968,40000,495.01,0.76610386,-131.63304,9660.385,,-131.5769,1.0280466,0.9941237,0.064764954,-8.728027e-05,100,98.83694,0.09985421,0.04259977,1.420753,4949.72219962542,,-9.858065,9.986023,10.0,1.0087848,-983.4151,[-0.004  0.522 -3.024 -1.798 -1.374],400,26710.87911629677
1.0014987,18615221,9.998938,40100,495.02,0.44861037,-131.53793,8204.456,,-131.13863,1.0873783,1.020262,0.16799973,5.859375e-05,100,97.84316,0.10390143,0.03557917,1.8493832,4949.812178925069,,-9.091831,9.890869,10.0,1.0614252,-973.5271,[-0.005  0.519 -3.023 -1.795 -1.376],401,26775.878109931946
1.0,18665221,0.01758957,40200,500.0,1.0,-121.72219,0.0015789502,1.0,-121.72219,1.0,1.0,,-4.5166016e-05,100,0.03954346,,0.03557917,1.0,4999.710973816864,,-0.05241195,0.051818848,10.0,1.0,-0.12335205,[-0.006  0.516 -3.024 -1.796 -1.383],402,26841.074868679047
1.0022439,18714666,9.998531,40300,494.45,0.7382204,-131.67018,9722.514,,-131.62961,1.0143862,0.99228173,0.05614855,-6.958008e-05,100,98.83234,0.1051523,0.033463676,1.2445822,4944.010701703261,,-9.918017,10.044983,10.0,1.007041,-983.35626,[-0.006  0.516 -3.024 -1.796 -1.383],403,26904.214546203613
1.0,18764666,0.017650604,40400,500.0,1.0,-121.72106,0.0015905093,1.0,-121.72106,1.0,1.0,,9.765625e-06,100,0.039678708,,0.033463676,1.0,4999.7262567110665,,-0.05128784,0.053894043,10.0,1.0,-0.12689209,[-0.005  0.514 -3.024 -1.795 -1.385],404,26968.125720739365
1.0,18814666,0.016144753,40500,500.0,1.0,-121.72134,0.0016506547,1.0,-121.72134,1.0,1.0,,6.1035155e-07,100,0.04042481,,0.033463676,1.0,4999.726859571247,,-0.05155627,0.05102539,10.0,1.0,-0.11035156,[-0.005  0.514 -3.024 -1.795 -1.385],405,27031.57034444809
1.0,18864666,0.018389702,40600,500.0,1.0,-121.72412,0.0017950978,1.0,-121.72412,1.0,1.0,,-5.859375e-05,100,0.04216548,,0.033463676,1.0,4999.71995000021,,-0.054346606,0.055725098,10.0,1.0,-0.11767578,[-0.005  0.514 -3.024 -1.795 -1.385],406,27094.713201999664
1.0,18914666,0.016823769,40700,500.0,1.0,-121.72378,0.0019112531,1.0,-121.72378,1.0,1.0,,6.591797e-05,100,0.043503832,,0.033463676,1.0,4999.711745226822,,-0.05400431,0.057678223,10.0,1.0,-0.12878418,[-0.005  0.514 -3.024 -1.795 -1.385],407,27158.58717918396
0.9943682,18964043,9.998583,40800,493.77,0.4635263,-131.68135,9642.968,,-131.6137,1.0775999,0.9924086,0.07338859,0.00010253906,100,97.84147,0.1116967,0.034571897,1.2006706,4937.225055894439,,-9.91254,10.054382,10.0,1.0131028,-973.36743,[-0.005  0.514 -3.024 -1.795 -1.385],408,27221.40970158577
1.0,19014043,0.017098427,40900,500.0,1.0,-121.72761,0.0019312713,1.0,-121.72761,1.0,1.0,,-7.019043e-05,100,0.043726854,,0.034571897,1.0,4999.709534551039,,-0.057827055,0.060302734,10.0,1.0,-0.13641357,[-0.003  0.513 -3.024 -1.794 -1.384],409,27284.94721698761
1.0020106,19063045,9.998547,41000,490.02,0.7557045,-141.55211,19241.906,,-141.46434,1.0117124,0.98451185,0.06320999,9.338379e-05,100,139.06787,0.1405246,0.034709457,1.3762815,4899.720685383758,,-19.732548,19.925964,10.0,1.0087155,-973.4749,[-0.003  0.513 -3.024 -1.794 -1.384],410,27346.651603460312
1.0,19113045,0.019096375,41100,500.0,1.0,-121.71627,0.001666624,1.0,-121.71627,1.0,1.0,,-6.1035157e-06,100,0.040623598,,0.034709457,1.0,4999.729414657969,,-0.04649272,0.04626465,10.0,1.0,-0.12713623,[-2.670e-03  5.080e-01 -3.025e+00 -1.786e+00 -1.384e+00],411,27410.438473939896
1.0,19163045,0.017104149,41200,500.0,1.0,-121.72241,0.0015477415,1.0,-121.72241,1.0,1.0,,-3.7841797e-05,100,0.039147258,,0.034709457,1.0,4999.724231892969,,-0.052635696,0.05218506,10.0,1.0,-0.11810303,[-2.670e-03  5.080e-01 -3.025e+00 -1.786e+00 -1.384e+00],412,27473.908089876175
1.0101234,19212546,9.999008,41300,495.01,0.7780366,-131.62529,9611.326,,-131.55533,1.0210743,0.99533165,0.07137737,6.713867e-06,100,98.83791,0.09999292,0.032053918,1.3835568,4949.728278329283,,-9.8254,9.979675,10.0,1.0111399,-983.42474,[-2.670e-03  5.080e-01 -3.025e+00 -1.786e+00 -1.384e+00],413,27536.907188415527
1.0,19262546,0.01589489,41400,500.0,1.0,-121.71656,0.0014128013,1.0,-121.71656,1.0,1.0,,4.3945314e-05,100,0.037405934,,0.032053918,1.0,4999.722721118212,,-0.046787042,0.046569824,10.0,1.0,-0.10864258,[-0.004  0.507 -3.025 -1.782 -1.387],414,27601.261276483536
0.9957814,19312047,9.998974,41500,495.01,0.79449975,-131.63423,9659.427,,-131.56715,1.0070244,0.992598,0.05158425,-1.4648437e-05,100,98.836845,0.099669896,0.030868774,1.173352,4949.724480216024,,-9.859,9.989258,10.0,1.0049442,-983.4141,[-0.004  0.507 -3.025 -1.782 -1.387],415,27664.2577521801
1.0,19362047,0.01982975,41600,500.0,1.0,-121.72694,0.0017021305,1.0,-121.72694,1.0,1.0,,-3.90625e-05,100,0.04104107,,0.030868774,1.0,4999.718099235702,,-0.05715651,0.057556152,10.0,1.0,-0.19085693,[-0.004  0.503 -3.025 -1.777 -1.388],416,27728.616816282272
