EpLenMean,Bound,InitialReturnMean,MinIW,EpisodesSoFar,EpRewMean,MaxD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,InitialBound,ReturnStepMaxmin,Iteration,MeanEntropy,TimeElapsed,MeanIW,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,MinD2w0t,EmpiricalD2,MeanD2w0t,StdD2w0t,Weights,MaxIW,StdIW,InitialReturnMin,EpThisIter
6.26,-692.07007,2.822876e-06,0.0048558903,24500,52.57244795327274,114.53113,933748.94,19.930864,97.21101,-838.1869,6.7963114,245,-2.5546837,645.0858502388,0.7327515,8.398155,138166,-567.70355,,15.966785,0.046120107,1.1184859,[-1.071 -0.466 -0.51   1.535 -3.974],6.9480834,1.2226919,-31.38247,100
5.75,-781.83875,9.536743e-07,0.0021643382,24600,47.474154416436356,150.7824,465365.06,17.129887,102.03672,-827.9873,6.512765,246,-2.5556052,647.5359539985657,0.87474924,8.256374,138741,-676.15955,,11.441101,0.035479385,1.0893335,[-1.049 -0.478 -0.487  1.554 -3.974],10.572228,0.8711626,-26.568024,100
6.11,-783.70496,5.168915e-06,0.026600067,24700,51.073506193121005,8.806742,82852.34,18.516184,72.59744,-831.0814,6.718013,247,-2.5565927,649.681412935257,0.91656953,8.359003,139352,-715.6659,,1.4444289,0.01465311,0.14996064,[-1.051 -0.471 -0.491  1.561 -3.974],3.469461,0.3599543,-29.984547,100
5.91,-721.95197,4.749298e-06,0.011464181,24800,49.073889404178956,40.023525,434216.66,17.438034,74.44103,-827.12555,6.6070766,248,-2.557414,653.3980207443237,0.8046181,8.3035345,139943,-621.9414,,6.595723,0.025002798,0.48091617,[-1.046 -0.488 -0.478  1.569 -3.975],6.732141,0.8412823,-37.97831,100
5.81,-652.64825,-4.4250487e-06,0.007986568,24900,48.0721860299899,284.5896,477604.97,18.864403,66.577484,-823.4164,6.5480976,249,-2.5566409,655.5798530578613,0.68219155,8.274042,140524,-524.3275,,20.985811,0.054733746,2.0941925,[-1.046 -0.492 -0.481  1.562 -3.976],8.614959,0.87776965,-36.992306,100
6.11,-784.28345,1.9073487e-07,0.2561338,25000,51.07424425366208,3.1604612,98357.69,18.909973,63.7392,-829.497,6.7182503,250,-2.5762331,657.8859460353851,0.93709695,8.359123,141135,-731.53516,,1.1830579,0.013164883,0.119308926,[-1.046 -0.478 -0.497  1.54  -3.976],2.2881427,0.39075604,-39.86059,100
5.69,-775.71387,4.8446655e-06,0.006722511,25100,46.87544073179318,33.537632,550381.5,12.3760805,31.294579,-813.3743,6.476431,251,-2.5761132,659.9757652282715,0.9157072,8.2382145,141704,-707.01654,,5.015108,0.021261757,0.3576126,[-1.04  -0.492 -0.483  1.55  -3.995],5.1691403,0.94264936,-26.068365,100
5.8,-759.45734,-1.0299683e-06,0.011926355,25200,47.97115328470282,19.434032,380424.78,16.94753,39.545616,-817.81415,6.5417776,252,-2.5754406,661.8354709148407,0.8893947,8.270888,142284,-689.55176,,3.4209843,0.01783212,0.25339815,[-1.04  -0.489 -0.487  1.558 -3.995],4.8555655,0.77888656,-36.934425,100
6.07,-793.3163,-1.0299683e-06,0.10110905,25300,50.67227457278355,2.3537924,63745.547,14.965597,46.0394,-825.1595,6.695981,253,-2.5429685,663.9059510231018,0.9513086,8.347986,142891,-741.67505,,1.1755555,0.013601074,0.12371238,[-1.042 -0.485 -0.489  1.563 -3.995],2.482971,0.3196412,-29.66724,100
5.89,-639.92676,3.852844e-06,0.00902647,25400,48.87445267177682,57.871864,425860.56,15.539665,65.777176,-825.0934,6.5957584,254,-2.5451577,666.1088824272156,0.6978975,8.29787,143480,-538.87036,,8.544087,0.028924609,0.67206806,[-1.065 -0.505 -0.507  1.579 -3.962],5.573446,0.81963456,-27.936707,100
5.82,-697.6299,1.5258789e-07,0.000121977966,25500,48.17401940943435,171.78818,290121.34,15.095619,57.493156,-821.9195,6.554656,255,-2.541992,668.3752400875092,0.7425159,8.277323,144062,-571.65045,,21.20808,0.055914566,1.6657319,[-1.062 -0.505 -0.5    1.59  -3.964],6.1503053,0.68393594,-37.158268,100
5.82,-807.4307,-2.670288e-06,0.29987055,25600,48.172573332074826,1.6738157,171639.3,16.066532,48.4162,-820.1383,6.5541563,256,-2.5380237,670.5535838603973,0.98142713,8.277075,144644,-759.9217,,1.2309124,0.012301539,0.113875575,[-1.06  -0.499 -0.503  1.574 -3.961],4.4060555,0.5291172,-27.25731,100
6.03,-782.286,3.3569336e-06,0.017101334,25700,50.27505909886298,12.067711,687250.7,17.633854,90.79858,-832.52594,6.674982,257,-2.5421817,672.7369165420532,0.90096796,8.337489,145247,-700.9044,,3.381654,0.019163173,0.21493162,[-1.063 -0.5   -0.516  1.571 -3.957],6.0059423,1.0414952,-29.236132,100
5.9,-766.1525,-5.0354006e-06,0.036941312,25800,48.973407320370434,10.032808,273736.84,16.228024,56.739952,-823.61505,6.601156,258,-2.545707,675.8168895244598,0.9025183,8.300578,145837,-699.9077,,2.1704915,0.0152140055,0.16688362,[-1.066 -0.47  -0.531  1.543 -3.961],4.366899,0.664896,-37.904015,100
5.73,-808.4136,3.6239624e-06,0.2858323,25900,47.27459655264725,1.224463,62019.43,15.104459,40.16846,-816.30365,6.5007334,259,-2.543753,680.8853323459625,0.98868585,8.250366,146410,-764.5785,,1.0837188,0.011716982,0.10891953,[-1.072 -0.487 -0.531  1.548 -3.965],2.727201,0.31548718,-36.30017,100
6.0,-797.45917,1.964569e-06,0.14043657,26000,49.97448912941098,5.2194166,63341.477,17.266531,73.59676,-828.95355,6.6581783,260,-2.5446713,685.1623620986938,0.939867,8.329082,147010,-731.5347,,1.2073877,0.013282624,0.12533525,[-1.072 -0.488 -0.53   1.546 -3.963],1.938925,0.3188581,-28.959732,100
5.79,-793.927,3.8146973e-06,0.032993298,26100,47.872109664007766,16.447943,308931.6,16.708168,57.799816,-821.2645,6.5361357,261,-2.5437527,689.6609284877777,0.938149,8.268067,147589,-726.50616,,2.6015854,0.015720747,0.19059832,[-1.073 -0.471 -0.543  1.537 -3.963],5.101837,0.70283,-36.84378,100
6.59,-778.30835,4.005432e-07,0.013653162,26200,55.86944695877689,68.721886,1030708.9,18.87472,85.48404,-842.0684,6.9558334,262,-2.5470665,693.4913418292999,0.8766487,8.477913,148248,-689.5457,,8.238705,0.029842105,0.58247703,[-1.074 -0.478 -0.547  1.534 -3.963],7.2654185,1.2641551,-34.546234,100
5.69,-771.3126,5.302429e-06,0.025382845,26300,46.874207255282066,36.143867,494157.5,13.982605,58.660477,-819.019,6.4760017,263,-2.5507967,698.25838804245,0.9111447,8.237997,148817,-702.0952,,4.2619886,0.01959943,0.33994555,[-1.087 -0.469 -0.562  1.517 -3.966],18.663006,0.8997079,-26.046907,100
5.73,-689.469,7.6293946e-07,0.021374524,26400,47.2718070335623,43.950684,300471.22,14.950887,49.236725,-818.1325,6.4997606,264,-2.550985,702.9464526176453,0.78193873,8.249879,149390,-602.1091,,6.326438,0.02413958,0.47595668,[-1.083 -0.476 -0.554  1.512 -3.97 ],6.8221965,0.69864047,-26.41183,100
5.78,-752.73334,-2.3651123e-06,0.011898612,26500,47.77304328184313,20.356089,513176.0,14.945994,48.82271,-819.2609,6.530466,265,-2.5539467,707.5894296169281,0.89225125,8.265233,149968,-690.7016,,3.1268435,0.017964806,0.25209677,[-1.083 -0.474 -0.554  1.521 -3.97 ],7.1940904,0.90443194,-26.894497,100
5.98,-776.8432,5.455017e-06,0.036366485,26600,49.77225503747136,12.183086,363163.34,18.44233,56.024387,-825.25977,6.64624,266,-2.5556045,712.2373039722443,0.91505015,8.32312,150566,-710.9136,,2.5177255,0.016205654,0.18519592,[-1.086 -0.485 -0.531  1.52  -3.973],5.0890207,0.76553535,-38.628567,100
6.25,-713.7636,1.4686584e-06,0.0023241516,26700,52.471286870751925,137.80865,336673.16,19.605726,71.27899,-833.60596,6.790827,267,-2.5537238,716.1870188713074,0.78201693,8.395407,151191,-608.1286,,11.796711,0.036548685,1.2148191,[-1.085 -0.49  -0.527  1.515 -3.974],5.419388,0.72806746,-41.178013,100
6.07,-786.0935,-1.9073487e-07,0.006931601,26800,50.67053345235001,184.95593,1534098.4,16.66431,81.65461,-831.76117,6.695408,268,-2.5654259,718.6776213645935,0.8859225,8.3477,151798,-690.01514,,11.968254,0.03697634,1.1419859,[-1.084 -0.491 -0.529  1.504 -3.973],14.201864,1.5588604,-29.63277,100
5.94,-732.7543,-9.918213e-07,0.01866048,26900,49.37129768892919,13.561462,234188.61,14.7470455,38.166946,-820.70087,6.6233454,269,-2.5644383,723.6202449798584,0.86032367,8.3116665,152392,-667.9795,,2.7678802,0.020508286,0.2518668,[-1.087 -0.489 -0.524  1.491 -3.984],4.6038575,0.61587447,-28.428303,100
5.97,-632.82697,6.2179565e-06,0.0006583234,27000,49.67217904567825,204.06207,304037.22,16.54077,56.101257,-825.02356,6.6405973,270,-2.5644689,729.2759373188019,0.6860508,8.320298,152989,-530.0589,,11.359882,0.03520636,1.3030057,[-1.049 -0.495 -0.499  1.487 -3.983],4.0740695,0.6960824,-28.685677,100
6.13,-721.078,-5.9700014e-06,0.010037846,27100,51.27156908656613,45.265938,576938.1,15.81276,63.432682,-829.7684,6.7280836,271,-2.5654304,733.5517401695251,0.8278084,8.36404,153602,-644.5972,,5.936102,0.024290089,0.45730454,[-1.048 -0.492 -0.497  1.497 -3.984],7.6270914,0.9477203,-30.224937,100
6.36,-790.4199,3.3187866e-06,0.024767207,27200,53.573175977837344,27.013266,501782.03,17.992544,70.21112,-835.4795,6.8469143,272,-2.5644414,737.5970592498779,0.92045695,8.423455,154238,-721.3252,,3.5929136,0.019207757,0.27562845,[-1.044 -0.497 -0.497  1.49  -3.984],5.0637665,0.88508165,-32.38087,100
6.24,-723.46606,3.0517579e-06,0.018213844,27300,52.37122711416903,31.17734,762263.2,17.79074,80.05611,-834.9226,6.785655,273,-2.5654912,741.4582629203796,0.82232857,8.392824,154862,-642.3176,,4.3212657,0.02073709,0.3184037,[-1.04  -0.491 -0.495  1.494 -3.983],9.645134,1.0891196,-41.119175,100
6.13,-582.5318,-3.890991e-06,0.0013723229,27400,51.27286164978493,218.03113,277771.03,20.479727,81.2267,-833.0084,6.7285023,274,-2.56641,745.574099779129,0.6205195,8.364251,155475,-478.69244,,11.524262,0.03584855,1.260714,[-1.041 -0.488 -0.495  1.502 -3.985],5.122995,0.6596838,-40.0193,100
6.13,-666.114,-2.5177003e-06,0.003097083,27500,51.273849122604005,264.58313,407402.94,17.41267,63.539707,-829.83435,6.728834,275,-2.5632424,750.5946998596191,0.7068845,8.364412,156088,-548.0944,,24.200438,0.062321797,2.2861865,[-1.041 -0.488 -0.498  1.49  -3.985],4.0113583,0.8018257,-30.193321,100
5.86,-748.96063,2.4604797e-06,0.046470113,27600,48.57257408353061,7.7432213,553854.6,15.426302,48.027397,-820.976,6.57767,276,-2.5637116,754.8841786384583,0.8941342,8.288835,156674,-692.6929,,2.4710314,0.015523712,0.16312113,[-1.045 -0.497 -0.491  1.509 -3.982],7.678687,0.9370887,-27.649645,100
6.53,-691.967,-6.8664554e-07,0.0006603327,27700,55.27058435153809,262.51538,304212.53,23.056654,111.7009,-845.3001,6.9282045,277,-2.563536,760.276330947876,0.71442664,8.464102,157327,-558.18994,,17.908249,0.05062909,1.7512051,[-1.037 -0.506 -0.477  1.522 -3.983],10.38699,0.68844306,-43.76105,100
5.83,-754.81366,2.784729e-06,0.008606795,27800,48.27374053472489,41.53727,590625.94,13.9502325,66.334915,-823.7879,6.5604687,278,-2.5652277,764.891307592392,0.8720967,8.28023,157910,-675.9335,,5.869683,0.02352065,0.43198225,[-1.039 -0.504 -0.478  1.533 -3.983],14.071697,0.9709632,-27.390354,100
5.41,-778.2281,-7.6675415e-06,0.0083557265,27900,44.07433194744742,79.55576,331466.06,15.861221,52.410404,-810.4181,6.293662,279,-2.562297,768.3532137870789,0.9147818,8.146826,158451,-699.937,,5.8487597,0.022262227,0.5961842,[-1.043 -0.498 -0.48   1.539 -3.984],4.0996437,0.74167734,-33.213264,100
6.09,-820.77936,-2.2888185e-06,0.58373964,28000,50.86910306715761,1.1030071,6560.5386,20.252697,72.84059,-830.6675,6.7057867,280,-2.563286,772.0413131713867,0.98688686,8.35289,159060,-770.0034,,1.0092359,0.012229916,0.11014154,[-1.043 -0.508 -0.477  1.536 -3.981],1.2807194,0.09604201,-39.636574,100
6.36,-654.92706,4.196167e-07,0.0006451004,28100,53.57070703925752,174.25082,314113.5,17.181633,43.341278,-830.2996,6.846137,281,-2.5439422,775.5359060764313,0.7114208,8.423066,159696,-556.7003,,14.366544,0.05921471,1.6611464,[-1.04  -0.503 -0.473  1.532 -3.982],4.3431787,0.7017205,-42.276455,100
5.91,-818.1426,2.1743774e-06,0.47883445,28200,49.07502009780791,1.1369542,27992.773,18.504679,74.526505,-827.164,6.6074505,282,-2.5498016,780.0027313232422,0.9879364,8.303725,160287,-767.4884,,1.0349296,0.011976677,0.10953869,[-0.976 -0.463 -0.44   1.491 -3.963],1.8052644,0.2111493,-37.958252,100
5.87,-821.8477,2.2506713e-06,0.6791433,28300,48.674755202749004,1.1412239,9195.016,18.384796,66.01634,-824.7319,6.584244,283,-2.5498078,783.5510351657867,0.9953578,8.292122,160874,-772.76184,,1.012196,0.011811988,0.10838252,[-0.971 -0.464 -0.435  1.489 -3.969],1.4600478,0.11873275,-37.57762,100
6.1,-656.26733,3.7384034e-06,0.024059076,28400,50.97124644896365,60.096783,323268.5,17.597744,63.803196,-829.2352,6.7118835,284,-2.5499966,786.8148019313812,0.70927405,8.355941,161484,-550.71204,,7.1379046,0.026649524,0.54753095,[-0.977 -0.469 -0.432  1.493 -3.969],5.132745,0.71155614,-29.898886,100
5.78,-690.8613,2.632141e-06,0.006290312,28500,47.77510892335373,26.545338,720821.44,15.1563835,39.66652,-817.4171,6.5311823,285,-2.5568292,791.3624422550201,0.8007217,8.26559,162062,-615.6035,,6.4788113,0.025270786,0.3864455,[-0.977 -0.467 -0.43   1.502 -3.969],7.244715,1.0922089,-36.7744,100
5.92,-747.76404,4.0817263e-06,0.0053757085,28600,49.170892234726615,47.53192,437091.97,13.816681,29.117287,-818.25574,6.6117907,286,-2.5566368,796.4460687637329,0.8611428,8.305894,162654,-668.49384,,5.9129195,0.023727119,0.4521417,[-0.981 -0.436 -0.451  1.471 -3.976],4.600782,0.8347468,-28.25045,100
5.86,-750.0458,-2.7465821e-06,0.0054467656,28700,48.571247967135875,53.96031,557154.3,13.965648,38.8516,-819.0435,6.5772295,287,-2.5593798,800.3835046291351,0.87754357,8.288609,163240,-679.6244,,5.468965,0.022660496,0.45718297,[-0.984 -0.433 -0.452  1.479 -3.976],8.247537,0.9450513,-27.673895,100
5.82,-626.5918,3.1661987e-06,0.0062567955,28800,48.17362186735318,235.87897,304696.03,14.957767,48.44976,-820.1374,6.554512,288,-2.5596182,805.0415163040161,0.65835685,8.277255,163822,-505.97363,,19.230846,0.051696222,1.9116131,[-0.984 -0.442 -0.449  1.476 -3.978],4.739949,0.7023278,-37.160297,100
5.88,-733.15344,1.7929077e-06,0.017034525,28900,48.77382442417852,87.68192,410369.94,19.058445,74.80287,-826.5295,6.589735,289,-2.560784,808.9705483913422,0.83072174,8.2948675,164410,-643.4361,,7.131405,0.026123125,0.65212667,[-0.983 -0.438 -0.448  1.485 -3.979],4.7688932,0.80693924,-37.65987,100
5.82,-561.93604,9.155273e-07,0.005221236,29000,48.172380747255055,139.4682,295975.9,17.649405,84.13912,-826.70844,6.5540953,290,-2.5614648,812.9202871322632,0.5768973,8.277041,164992,-441.62634,,18.5775,0.049943496,1.4263431,[-0.98  -0.438 -0.447  1.474 -3.98 ],6.338773,0.69274473,-27.222805,100
5.8,-675.03455,2.9373168e-06,0.0020238338,29100,47.97328689273783,160.48544,553901.4,18.531849,75.564224,-824.797,6.5425158,291,-2.5607343,817.4219672679901,0.7484464,8.271256,165572,-578.2052,,10.006532,0.031847656,0.9920801,[-0.962 -0.451 -0.422  1.494 -3.98 ],7.0856876,0.932606,-36.902863,100
5.94,-667.2667,6.1035157e-06,0.016287299,29200,49.372337546078185,124.44039,287493.4,15.787097,47.304985,-822.62787,6.623684,292,-2.5613322,820.9830162525177,0.7394731,8.311841,166166,-571.5725,,9.033516,0.030319853,0.8496256,[-0.961 -0.448 -0.419  1.503 -3.98 ],6.0654197,0.67588705,-28.407993,100
5.97,-619.1474,-3.6621093e-06,0.00087448297,29300,49.67226194773114,234.40118,504503.03,18.35274,65.07087,-826.7426,6.64063,293,-2.5622504,824.448148727417,0.659056,8.320312,166763,-508.72168,,14.298017,0.04124018,1.5150002,[-0.961 -0.452 -0.42   1.495 -3.98 ],8.2652235,0.8968917,-38.533916,100
5.56,-714.1898,-4.272461e-06,0.0036877901,29400,45.57264919803269,35.93131,432827.2,16.654505,50.9643,-814.1993,6.393057,294,-2.5624378,828.7648050785065,0.8458173,8.19652,167319,-650.24133,,3.6176922,0.017825158,0.2979479,[-0.959 -0.449 -0.416  1.505 -3.981],7.878789,0.842096,-34.63909,100
6.26,-793.8749,-7.705688e-06,0.18687618,29500,52.57159902716779,3.2775283,60296.984,20.473896,62.305775,-832.19293,6.7960434,295,-2.5605946,832.7008335590363,0.9429154,8.398019,167945,-737.9717,,1.2042379,0.013657249,0.12334127,[-0.961 -0.441 -0.42   1.508 -3.981],2.7515004,0.30731848,-41.256317,100
6.02,-716.9531,3.3187866e-06,0.010167881,29600,50.17393548107459,149.50844,408991.6,17.106506,46.560726,-824.2636,6.6690826,296,-2.5605624,836.8247013092041,0.78478664,8.33454,168547,-607.1763,,13.739935,0.040490575,1.1965511,[-0.956 -0.455 -0.411  1.515 -3.98 ],7.54526,0.8121358,-29.152885,100
6.13,-785.0274,8.773804e-07,0.03162797,29700,51.273186409916136,42.188972,393203.5,18.549234,63.545506,-829.8456,6.728613,297,-2.5635388,840.2956533432007,0.9194027,8.364304,169160,-717.26294,,3.5710227,0.01979522,0.3077303,[-0.957 -0.459 -0.412  1.506 -3.98 ],5.7861376,0.79383826,-40.057304,100
6.38,-669.30334,-9.07898e-06,0.0038636874,29800,53.77264996433402,105.38451,549359.7,17.070177,61.111965,-834.1681,6.856635,298,-2.5651803,843.9679372310638,0.7094639,8.428316,169798,-552.02655,,12.574663,0.038586877,1.0805427,[-0.978 -0.459 -0.428  1.517 -3.983],27.495878,0.93227184,-32.567867,100
5.99,-669.1441,2.708435e-06,0.0075683696,29900,49.87178703367706,174.03401,538170.8,20.547178,64.903534,-827.1793,6.651683,299,-2.5673208,848.8828837871552,0.71867156,8.325841,170397,-555.3043,,12.65621,0.03817542,1.083207,[-0.979 -0.457 -0.431  1.504 -3.984],5.041678,0.9299355,-38.67919,100
5.99,-726.41724,5.340576e-06,0.009467041,30000,49.87124774129711,47.06125,714867.25,20.457111,64.93976,-827.16724,6.6515026,300,-2.5685937,853.3004086017609,0.83527976,8.325751,170996,-648.5492,,6.0215364,0.023660166,0.4463619,[-0.986 -0.44  -0.448  1.48  -3.986],13.665379,1.0787635,-38.682255,100
5.7,-620.2492,-2.4414062e-06,0.0049392907,30100,46.97243178421322,123.86029,281267.38,15.725443,49.624977,-817.4781,6.4815683,301,-2.5690877,858.4318597316742,0.6648478,8.240777,171566,-509.71826,,14.5548315,0.04167711,1.2793818,[-0.979 -0.443 -0.44   1.492 -3.988],5.420985,0.67571336,-35.994682,100
5.79,-711.18304,-8.010864e-07,0.0146889575,30200,47.87130640645496,134.88098,347463.03,18.262869,66.78778,-822.9532,6.535861,302,-2.5692883,862.5426831245422,0.78636,8.267929,172145,-607.12476,,7.670521,0.026968928,0.80089945,[-0.98  -0.447 -0.441  1.483 -3.988],5.404365,0.7533417,-36.813915,100
6.1,-694.83777,2.0980835e-06,0.0062407413,30300,50.9693376539056,84.76015,553486.3,17.304567,54.844555,-827.50793,6.7112703,303,-2.5692744,866.997807264328,0.7725384,8.35563,172755,-599.4877,,10.493892,0.03404223,0.83273053,[-0.98  -0.449 -0.442  1.474 -3.988],8.185687,0.9473205,-29.901276,100
6.16,-746.9324,1.2969971e-06,0.0014294989,30400,51.57309874222969,151.32887,496497.1,18.854242,89.51604,-834.9866,6.7445116,304,-2.5701246,871.4014592170715,0.818067,8.372255,173371,-637.7025,,10.700162,0.034538534,1.0523654,[-0.98  -0.447 -0.441  1.483 -3.988],6.9422464,0.8888434,-30.439272,100
5.77,-674.08923,-5.41687e-06,0.005616734,30500,47.67333500679627,248.72571,288967.8,16.479557,39.80981,-817.19055,6.5245714,305,-2.570079,875.6043171882629,0.7370047,8.262277,173948,-567.2539,,12.451822,0.036936488,1.5288864,[-0.982 -0.443 -0.444  1.492 -3.989],4.5677776,0.6821069,-36.65553,100
5.71,-729.0428,4.7683716e-06,0.032612193,30600,47.07195331720794,23.265774,601943.25,17.741354,58.590805,-819.49976,6.4875517,306,-2.5713038,879.999801158905,0.85289174,8.243774,174519,-657.94183,,3.5977423,0.017766163,0.2582959,[-0.982 -0.447 -0.445  1.483 -3.989],9.536836,0.98753846,-26.17257,100
5.87,-698.4235,4.653931e-06,0.014771087,30700,48.673274076517835,24.264223,420412.1,15.749305,74.85264,-826.24896,6.5837393,307,-2.580077,884.4751317501068,0.79399514,8.291869,175106,-614.5717,,4.034296,0.020267261,0.30565858,[-0.978 -0.445 -0.44   1.49  -3.99 ],6.8871803,0.8155081,-27.737154,100
5.95,-766.85,1.14440915e-07,0.011253471,30800,49.47104191692773,18.530903,606952.06,18.731592,100.15959,-832.2589,6.628935,308,-2.584949,889.02703332901,0.9008846,8.314462,175701,-697.2847,,3.3795626,0.018073265,0.23897688,[-0.99  -0.441 -0.457  1.498 -3.999],7.3513346,0.9924774,-28.448608,100
6.05,-778.0019,-1.2969971e-06,0.050060615,30900,50.47101833831558,11.395239,269144.03,17.412663,55.326035,-826.588,6.6846457,309,-2.5918117,893.9804656505585,0.91105264,8.342318,176306,-709.83655,,2.0657341,0.015255493,0.161385,[-0.995 -0.449 -0.461  1.513 -4.004],5.635913,0.6581394,-29.4315,100
5.7,-694.58673,-5.531311e-06,0.010580261,31000,46.97365446579989,168.6276,399165.7,16.8446,58.685738,-819.28485,6.48199,310,-2.5925267,897.8704009056091,0.7827911,8.240992,176876,-601.95996,,11.204296,0.03411804,1.1863021,[-0.991 -0.435 -0.455  1.508 -4.011],4.7834253,0.804613,-35.97802,100
6.19,-757.3199,1.2969971e-06,0.0034089119,31100,51.87203065298259,135.91876,601185.6,22.419271,139.67673,-843.10394,6.759947,311,-2.5925295,902.1128270626068,0.82549477,8.379972,177495,-643.1044,,12.56206,0.03872567,1.0929534,[-0.99  -0.432 -0.452  1.518 -4.011],6.483315,0.97566485,-40.536804,100
5.95,-710.7137,-3.8146973e-06,0.037438557,31200,49.473291768845236,11.243629,397123.3,16.34702,38.10596,-820.96124,6.6296844,312,-2.600817,906.2815442085266,0.8345851,8.314838,178090,-647.37146,,2.6462862,0.017496195,0.2068841,[-0.991 -0.43  -0.452  1.527 -4.011],6.1821566,0.7950467,-28.499992,100
5.87,-732.53394,2.9754638e-06,0.0073450636,31300,48.670279558791364,197.86232,430684.38,18.507113,92.364716,-829.1988,6.582737,313,-2.6025398,910.9043469429016,0.8141311,8.29136,178677,-631.61664,,10.426117,0.032774206,1.073005,[-0.976 -0.441 -0.433  1.526 -4.02 ],5.329281,0.823026,-37.572746,100
5.68,-779.62396,5.340576e-06,0.11038912,31400,46.773514963507836,2.0797884,101335.234,17.261902,58.884174,-818.8324,6.469552,314,-2.6063993,915.7184791564941,0.94569,8.234774,179245,-729.1635,,1.2255943,0.012995307,0.122915186,[-0.975 -0.445 -0.428  1.54  -4.021],3.0917807,0.41230735,-35.776703,100
5.74,-753.6203,-2.9754638e-06,0.19230303,31500,47.373608944929586,8.049895,135759.56,15.330768,40.072056,-816.51373,6.506486,315,-2.6249857,919.9624519348145,0.9006302,8.253242,179819,-696.72833,,1.5432309,0.01441783,0.14253502,[-0.996 -0.45  -0.456  1.547 -4.025],2.5039778,0.46840647,-36.390762,100
5.94,-777.5591,-5.340576e-07,0.1127394,31600,49.37065146901137,4.0035505,192368.97,18.253233,56.34866,-824.4254,6.6231213,316,-2.6290927,924.5956044197083,0.9182084,8.311558,180413,-714.7052,,1.3985913,0.014490983,0.13926032,[-1.02  -0.474 -0.492  1.565 -4.044],3.910161,0.5554506,-38.2483,100
6.0,-781.9817,5.722046e-07,0.009013722,31700,49.973101207917495,38.41304,817536.3,18.294338,64.706314,-827.35205,6.6577044,317,-2.630799,927.2348380088806,0.8993086,8.32885,181013,-699.2667,,7.1833863,0.026263729,0.5347041,[-1.    -0.492 -0.48   1.577 -4.048],8.469248,1.1388488,-28.93578,100
5.67,-723.678,-2.670288e-07,0.009256614,31800,46.67169321652945,99.11928,521792.6,17.574291,49.937943,-816.8105,6.462679,318,-2.6337965,929.3909859657288,0.83055013,8.2313385,181580,-639.0137,,6.41448,0.02388467,0.56556666,[-1.002 -0.493 -0.484  1.568 -4.05 ],4.789732,0.92405695,-35.676414,100
5.74,-813.59705,1.4495849e-06,0.47285265,31900,47.37350026309169,1.1077087,21075.645,19.190313,67.28926,-821.9017,6.5064497,319,-2.6340337,931.6395452022552,0.9887334,8.253222,182154,-764.86066,,1.0244377,0.011583919,0.107507855,[-1.01  -0.482 -0.5    1.551 -4.053],1.5560386,0.18395047,-36.317043,100
6.19,-778.15106,4.4631956e-06,0.00034870056,32000,51.871723960984234,82.57085,698993.1,16.859383,53.98666,-829.18805,6.7598457,320,-2.6348267,933.5519225597382,0.88228077,8.379922,182773,-688.4262,,8.307376,0.029497808,0.67419934,[-1.008 -0.485 -0.497  1.551 -4.053],5.499623,1.0525669,-30.777273,100
5.87,-803.2765,-3.929138e-06,0.05508965,32100,48.67062543645189,3.2395067,196968.22,16.68505,57.056595,-822.95166,6.582839,321,-2.6359904,935.6473016738892,0.967341,8.291418,183360,-750.8761,,1.3880947,0.012889312,0.1209815,[-1.008 -0.48  -0.496  1.557 -4.054],3.9515111,0.56113714,-37.607468,100
5.99,-794.67426,-3.414154e-06,0.49610057,32200,49.86856330347039,1.2895424,44913.047,16.325993,55.898273,-825.3577,6.650608,322,-2.6376321,937.5497562885284,0.9598677,8.325304,183959,-746.4652,,1.087512,0.0123233665,0.111992374,[-1.009 -0.485 -0.498  1.557 -4.055],1.8338182,0.26763406,-28.873783,100
5.84,-636.2972,1.1825562e-06,0.0074989377,32300,48.373183615189426,100.86186,807710.6,16.655905,57.324944,-822.36017,6.566163,323,-2.63593,939.8829634189606,0.7127378,8.283079,184543,-550.9552,,9.008419,0.030101318,0.70012325,[-1.006 -0.492 -0.491  1.562 -4.056],8.599812,1.1292449,-27.43559,100
5.99,-755.3871,-2.4032593e-06,0.0019778984,32400,49.86999414201928,69.527115,358189.94,15.859219,55.8952,-825.3733,6.651081,324,-2.6357365,942.4160192012787,0.85959446,8.325541,185142,-669.2178,,7.5541015,0.027093472,0.6520508,[-1.008 -0.475 -0.5    1.541 -4.055],4.7107906,0.74678797,-28.881233,100
5.89,-760.1245,-2.4223327e-06,0.0005545437,32500,48.87233471651709,110.390366,686055.25,15.605483,38.660744,-819.71173,6.595028,325,-2.6365244,944.6153659820557,0.8624175,8.29751,185731,-667.49304,,11.874448,0.03686745,1.0444739,[-1.01  -0.473 -0.498  1.55  -4.055],7.110238,1.0520252,-27.937195,100
5.54,-807.31744,9.536743e-07,0.7489947,32600,45.372057643932806,1.0676917,4883.232,15.774539,51.14608,-813.684,6.3798075,326,-2.6364882,946.767175912857,0.99159515,8.189902,186285,-762.63837,,1.0095532,0.01112836,0.105130985,[-1.016 -0.483 -0.508  1.568 -4.055],1.2423989,0.087017536,-24.578882,100
