EpisodesSoFar,InitialReturnStd,StdD2w0t,EpThisIter,MaxIW,J_sample_variance,MeanD2w0t,EmpiricalD2,StdIW,InitialBound,TimeElapsed,MeanEntropy,InitialReturnMin,EpLenMean,MinIW,Iteration,ReturnStepMax,InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,MaxD2w0t,TimestepsSoFar,Bound,Weights,InitialReturnMax,EpRewMean,MinD2w0t,MeanIW
40800,108.27608,1.044495,100,7.691049,231973.3,0.18615891,9.206454,0.83297753,-687.17896,3623.5624763965607,-2.2138662,-157.71948,54.12,0.008681168,408,9.812002,-2.975464e-05,-454.6437,9.624004,60.751774,1503288,-605.3794,[-1.404  0.979 -0.3   -1.226 -3.631],329.06357,531.0251884468369,,0.8058884
40900,108.66187,1.673965,100,8.093477,239326.53,0.23857461,11.490076,0.739489,-678.0294,3635.098635673523,-2.213881,-165.96347,55.43,0.012865467,409,9.816514,2.7313232e-05,-431.4073,9.633028,120.52075,1508831,-593.86584,[-1.404  0.986 -0.306 -1.231 -3.633],280.33582,544.1291170230201,,0.76105624
41000,107.71211,1.9811288,100,8.133993,337865.16,0.30319473,19.492466,1.0644468,-690.57556,3645.933523416519,-2.2138846,-159.53828,53.1,0.0015502835,410,9.808308,-3.2043456e-06,-370.41602,9.616615,159.21626,1514141,-549.43335,[-1.406  0.979 -0.306 -1.232 -3.633],278.48328,520.820734037381,,0.6944983
41100,112.942566,0.9836229,100,9.359497,319120.53,0.16866629,8.791531,0.8999582,-704.5873,3657.339150905609,-2.2131078,-141.76315,51.73,0.0011514457,411,9.8033905,-7.476807e-06,-461.323,9.606781,54.548553,1519314,-612.2145,[-1.4    0.977 -0.312 -1.25  -3.633],435.57977,507.12906426905215,,0.7898836
41200,113.3333,1.6149611,100,14.595523,164469.61,0.2888006,10.52275,0.70928556,-672.31964,3667.9454021453857,-2.2128952,-171.4548,56.55,0.0026906445,412,9.820045,2.6855469e-05,-375.35645,9.640091,83.509834,1524969,-548.28613,[-1.394  0.982 -0.314 -1.253 -3.632],258.93494,555.3233129757116,,0.73414654
41300,105.16903,2.8077612,100,5.39263,176993.94,0.30550212,20.82001,0.6973776,-679.92126,3679.240253686905,-2.2135825,-164.50653,55.12,0.00031388452,413,9.8153715,3.234863e-05,-386.5025,9.630743,161.96927,1530481,-567.10474,[-1.406  0.991 -0.32  -1.245 -3.632],296.906,541.0230469179278,,0.71211904
41400,104.067764,0.831124,100,9.798043,610428.6,0.17625602,9.116515,1.3753998,-689.00507,3690.1885063648224,-2.2188075,-154.5165,53.35,0.006776147,414,9.809348,2.2583008e-05,-413.46548,9.618696,47.989426,1535816,-559.5589,[-1.409  0.983 -0.319 -1.245 -3.632],300.93445,523.3284609287108,,0.7570706
41500,102.98014,2.7121477,100,13.532532,185296.14,0.34307298,12.271895,0.6929507,-678.44946,3701.8987464904785,-2.2168007,-164.8009,55.11,0.011032874,415,9.81552,-2.7160644e-05,-367.92386,9.631041,134.24542,1541327,-549.3579,[-1.4    0.984 -0.32  -1.254 -3.638],265.56732,540.9330278498901,,0.67722696
41600,122.30708,1.498338,100,35.66115,309320.3,0.20665663,14.155412,0.9367908,-679.1491,3713.023007631302,-2.215546,-169.83978,56.99,0.00020592177,416,9.821571,2.8076172e-05,-418.40112,9.643143,153.77023,1547026,-577.58295,[-1.403  0.993 -0.322 -1.248 -3.636],441.28308,559.7310456554974,,0.76586866
41700,108.513115,2.0686176,100,6.4773626,232148.39,0.32019398,10.794306,0.8274355,-693.31256,3723.974465370178,-2.215074,-146.87358,52.16,0.0016980708,417,9.804971,3.234863e-05,-427.02988,9.6099415,65.662834,1552242,-607.1499,[-1.397  0.997 -0.325 -1.255 -3.634],238.2543,511.42704565781924,,0.778494
41800,112.78779,2.50685,100,9.476963,267004.66,0.2910505,25.422703,0.94772893,-668.25745,3735.0382781028748,-2.2116418,-414.29547,58.04,0.002925342,418,9.824667,-2.0446778e-05,-356.66718,9.649334,216.51675,1558046,-529.64124,[-1.397  0.99  -0.329 -1.264 -3.634],345.14658,570.2232472979016,,0.7006396
41900,108.2024,0.4242832,100,6.7404633,191015.56,0.1436384,1.8737375,0.75906354,-675.9658,3746.697849750519,-2.2063446,-170.35614,56.26,0.028472314,419,9.819152,4.8217775e-05,-513.87555,9.638304,4.0563307,1563672,-642.6509,[-1.417  0.997 -0.34  -1.26  -3.63 ],337.1147,552.4251232714622,,0.95111674
42000,108.6749,0.9753554,100,8.195227,510635.56,0.226442,5.579732,1.0411069,-693.2003,3757.6696593761444,-2.2051463,-157.36407,52.71,0.0039972635,420,9.807033,1.0681152e-05,-462.706,9.614065,23.34191,1568943,-619.71313,[-1.422  1.003 -0.341 -1.257 -3.625],296.5502,516.9283993081124,,0.8066414
42100,115.48834,1.3738414,100,14.216079,706062.7,0.23352967,15.190382,1.3374368,-681.8535,3768.866690635681,-2.2028353,-171.57454,55.45,0.003724179,421,9.816601,4.852295e-05,-381.7828,9.633202,100.74861,1574488,-545.82733,[-1.426  1.011 -0.343 -1.25  -3.624],335.9709,544.3302006279977,,0.6990005
42200,111.91788,2.3467062,100,8.214609,164750.1,0.32230723,13.372519,0.71184486,-686.2992,3780.0508465766907,-2.202438,-167.18103,54.58,0.0020445017,422,9.813665,1.2512207e-05,-326.70337,9.627331,120.62292,1579946,-512.502,[-1.417  1.011 -0.343 -1.263 -3.622],352.84863,535.6294512162164,,0.6245651
42300,129.46468,0.84604543,100,9.236282,404433.47,0.22751719,5.9207096,1.0270467,-659.2248,3791.8432533740997,-2.2040334,-420.75467,59.75,0.011418011,423,9.829769,-2.0446778e-05,-447.39703,9.659538,31.462204,1585921,-597.8988,[-1.416  1.019 -0.343 -1.258 -3.622],244.76877,587.32830198204,,0.8513716
42400,117.84084,2.0193126,100,11.676958,549777.8,0.32227948,19.06449,1.1521826,-666.15063,3804.145574092865,-2.2038114,-180.33163,58.49,0.00040885256,424,9.826166,-1.4038086e-05,-399.76813,9.652332,145.31534,1591770,-580.1129,[-1.414  1.017 -0.348 -1.272 -3.623],306.4745,574.7319503900941,,0.7570976
42500,130.97734,1.8105936,100,13.953904,472251.22,0.22271961,18.679121,1.1261283,-694.6854,3814.942839384079,-2.2108662,-386.57788,53.88,0.0009844832,425,9.811419,2.8076172e-05,-438.6418,9.622837,138.89857,1597158,-610.6576,[-1.429  1.024 -0.348 -1.262 -3.623],379.70413,528.6388613878186,,0.7844158
42600,120.15313,2.9162197,100,13.546461,309141.7,0.33987102,28.920418,1.1634945,-697.47046,3826.0260577201843,-2.2112226,-380.4544,52.32,0.00045075503,426,9.805706,7.3242186e-06,-365.62952,9.611412,309.96155,1602390,-558.4607,[-1.418  1.025 -0.358 -1.27  -3.63 ],300.97922,513.0342584200549,,0.70019877
42700,106.429276,1.6732099,100,15.688175,196359.5,0.23233707,11.508243,0.8165036,-684.38824,3837.288536787033,-2.211897,-164.24466,53.74,0.002897579,427,9.810784,3.4332275e-05,-385.11237,9.621569,165.58365,1607764,-551.8982,[-1.429  1.028 -0.358 -1.256 -3.63 ],232.21515,527.231228556335,,0.713273
42800,116.30522,0.3412782,100,3.872057,119000.34,0.120063476,1.2673112,0.5270798,-682.61957,3848.3151245117188,-2.220432,-170.73227,55.43,0.16485424,428,9.8164425,1.2512207e-05,-527.6769,9.632885,1.5983856,1613307,-647.5558,[-1.424  1.034 -0.356 -1.254 -3.631],334.23984,544.1250285012535,,0.9413874
42900,124.64401,0.9309973,100,9.437098,213524.14,0.17894652,8.718747,0.8278679,-680.0247,3859.974341392517,-2.2204194,-181.9662,56.36,0.014077321,429,9.819418,4.9591064e-05,-423.51678,9.638836,47.130676,1618943,-577.46716,[-1.422  1.033 -0.35  -1.248 -3.639],350.63443,553.4220285489448,,0.7743144
43000,122.86493,1.1387091,100,7.6961813,84576.32,0.2509787,6.2522216,0.55256474,-677.1858,3871.656080722809,-2.2307422,-174.45764,56.11,0.00620579,430,9.818851,-1.3427734e-05,-351.04965,9.637703,31.695202,1624554,-512.11145,[-1.415  1.036 -0.349 -1.251 -3.639],273.18326,550.9353340816892,,0.68281054
43100,117.33447,2.4023924,100,8.221282,325578.03,0.26745954,25.012062,0.84497863,-692.7514,3881.937997817993,-2.2326503,-159.64851,53.42,0.006436431,431,9.809483,1.2969971e-05,-323.98102,9.618965,234.01756,1629896,-507.43393,[-1.438  1.049 -0.387 -1.259 -3.65 ],340.0867,524.0221503399182,,0.59431124
43200,97.18724,4.2682166,100,8.381284,227841.45,0.47135797,45.375477,0.8979849,-665.168,3893.9621062278748,-2.2428796,-188.11832,57.67,0.0006344231,432,9.823511,1.0986329e-05,-283.32938,9.647022,438.33438,1635663,-496.99942,[-1.424  1.047 -0.38  -1.267 -3.652],289.64124,566.5213929587308,,0.5837501
43300,113.724655,1.0867369,100,12.316015,409013.5,0.24880093,12.061035,1.1820467,-668.8261,3906.2206194400787,-2.2430937,-183.49112,57.43,0.0021683907,433,9.82284,-2.0141602e-05,-405.96765,9.645679,44.355377,1641406,-569.4936,[-1.422  1.048 -0.392 -1.286 -3.662],270.42667,564.1253011462032,,0.79415435
43400,104.171,1.9979371,100,7.580889,152093.58,0.26689458,23.632912,0.6626829,-665.63464,3918.2622544765472,-2.2429326,-182.5623,58.45,0.0015247109,434,9.825752,3.0517579e-06,-283.18497,9.6515045,118.38861,1647251,-462.67078,[-1.418  1.048 -0.401 -1.301 -3.662],367.92722,574.3149543192567,,0.564902
43500,107.65117,0.37603998,100,4.697236,186817.19,0.13036127,1.6775022,0.68171155,-673.60803,3930.0985906124115,-2.2443557,-177.62305,56.14,0.045971513,435,9.818591,-2.2125245e-05,-526.3551,9.637182,3.1907625,1652865,-648.0055,[-1.425  1.045 -0.397 -1.294 -3.662],260.38144,551.2154182541784,,0.9320377
43600,108.23713,2.3020823,100,6.312414,202825.53,0.2994846,24.251015,0.89946145,-663.474,3941.6782219409943,-2.217832,-178.70549,57.64,0.0036194774,436,9.823389,1.4343262e-05,-313.42996,9.646778,243.46338,1658629,-490.99728,[-1.422  1.047 -0.396 -1.291 -3.663],206.33984,566.2198756838702,,0.6409344
43700,105.083916,2.564284,100,12.4191885,296625.66,0.38171986,13.038173,1.007488,-666.7141,3952.378380060196,-2.213871,-187.89648,57.92,0.0030160053,437,9.824252,2.2583008e-05,-399.05933,9.648504,83.42633,1664421,-589.69165,[-1.433  1.049 -0.402 -1.28  -3.637],329.70584,569.0204392214005,,0.75947624
43800,129.6408,1.4577231,100,7.7327185,120805.01,0.26186737,8.723054,0.8754813,-661.38654,3964.2421021461487,-2.221896,-195.9432,60.57,0.00079381326,438,9.832041,9.155274e-06,-336.2696,9.664082,59.770416,1670478,-499.55682,[-1.43   1.055 -0.398 -1.272 -3.633],397.72858,595.526167572612,,0.6973511
43900,119.80611,1.0990529,100,14.345932,210453.39,0.26498902,7.2413063,1.1122578,-670.0652,3976.7321536540985,-2.2187512,-183.47649,57.69,0.0077547934,439,9.823443,9.155274e-06,-402.47293,9.646887,28.177315,1676247,-568.97345,[-1.45   1.061 -0.427 -1.284 -3.641],302.72717,566.7140872767555,,0.81133896
44000,114.28385,2.1850739,100,6.9090586,147457.47,0.36361328,12.117047,0.683659,-674.9581,3988.6379709243774,-2.2197087,-185.63635,56.41,0.006240747,440,9.819394,-4.272461e-05,-286.17752,9.638788,59.794563,1681888,-478.956,[-1.456  1.066 -0.427 -1.275 -3.638],302.64935,553.9116385686473,,0.5645524
44100,119.15832,0.96722937,100,7.3403225,183847.92,0.23747851,6.0234985,0.77660334,-669.2404,4000.6579945087433,-2.2170684,-400.95462,57.51,0.012714354,441,9.823061,-1.9836425e-05,-354.99237,9.646122,33.04406,1687639,-510.91125,[-1.455  1.073 -0.424 -1.267 -3.639],276.71268,564.923741827405,,0.70149314
44200,116.248726,0.9353941,100,19.0001,699289.3,0.22228958,10.660444,1.5723035,-627.36316,4014.2182166576385,-2.21678,-229.35925,66.23,0.0025730934,442,9.846151,-1.8310546e-06,-443.62164,9.692303,46.07223,1694262,-594.73145,[-1.471  1.084 -0.445 -1.268 -3.636],278.1882,652.1099412981259,,0.87242466
44300,130.52907,1.3371595,100,15.820586,356693.0,0.26971066,7.077615,1.1604156,-650.4026,4025.576179265976,-2.2149014,-207.48956,62.77,0.0104099335,443,9.838074,8.544922e-06,-395.81854,9.676147,51.159477,1700539,-561.247,[-1.466  1.086 -0.448 -1.279 -3.636],381.01773,617.5352997415708,,0.79039174
44400,103.295784,1.9824779,100,20.711906,564847.6,0.30919346,24.784922,1.2344409,-673.261,4036.9924297332764,-2.2229404,-187.94302,56.5,0.0005610077,444,9.819778,3.6468507e-05,-387.35538,9.639557,121.85103,1706189,-581.45856,[-1.464  1.093 -0.446 -1.273 -3.634],316.8719,554.8171824300749,,0.7109075
44500,130.52258,1.6413021,100,16.40474,157254.36,0.31922472,11.819886,0.78426903,-682.2446,4048.239114522934,-2.2229295,-177.6487,55.69,0.0057077506,445,9.817412,9.155273e-07,-297.1511,9.634825,69.391754,1711758,-483.21954,[-1.469  1.09  -0.439 -1.257 -3.642],296.1452,546.7313851952993,,0.5974529
44600,106.38637,0.45878458,100,8.119157,350846.38,0.1460882,2.2816963,0.8231514,-693.6889,4059.1128668785095,-2.2218966,-163.58762,52.36,0.068273135,446,9.805647,2.2277833e-05,-517.7826,9.611294,4.988305,1716994,-651.4046,[-1.472  1.096 -0.438 -1.247 -3.642],275.49545,513.4234904237553,,0.8727375
44700,136.28865,1.4275857,100,25.18805,580066.94,0.2523162,17.74812,1.3992791,-685.29224,4070.6518366336823,-2.2273235,-184.2052,55.74,0.0011649447,447,9.817261,-4.196167e-05,-458.46167,9.6345215,66.18071,1722568,-646.9542,[-1.473  1.101 -0.437 -1.242 -3.641],353.7271,547.2137351887382,,0.83842486
44800,125.79226,3.2348776,100,7.7530046,273198.75,0.35885948,32.127254,0.8670948,-677.6645,4081.9589779376984,-2.2256408,-190.51643,56.31,0.0010286205,448,9.819193,2.7618407e-05,-329.04303,9.638386,248.29295,1728199,-522.2296,[-1.465  1.101 -0.438 -1.255 -3.646],299.8641,552.9184446115702,,0.6268078
44900,131.95094,1.2028136,100,7.325174,178992.9,0.28021878,7.6267333,0.7281607,-678.1224,4092.332779407501,-2.2267816,-192.0806,57.11,0.0050559957,449,9.821839,-1.1901855e-05,-365.35205,9.643679,29.232584,1733910,-553.0555,[-1.477  1.106 -0.442 -1.245 -3.645],355.28076,560.9248507184047,,0.68796736
45000,140.40279,1.054761,100,10.800865,326347.7,0.2411938,6.655398,1.077463,-692.24475,4101.681610584259,-2.2237012,-176.32423,54.72,0.018670058,450,9.813822,-1.586914e-05,-425.807,9.627644,22.59478,1739382,-593.3004,[-1.486  1.115 -0.449 -1.243 -3.646],344.1603,537.0120667522992,,0.78966373
45100,133.42346,2.961376,100,7.2422,143205.02,0.3850227,32.37462,0.78315175,-684.0045,4112.846350669861,-2.2255871,-186.07416,56.03,0.0013564804,451,9.818629,1.9989013e-05,-232.42963,9.637259,214.93192,1744985,-438.3687,[-1.487  1.11  -0.451 -1.248 -3.643],368.2204,550.1375258824953,,0.48801187
45200,123.812485,1.7437791,100,9.968013,340619.84,0.324024,11.909857,1.1330179,-676.74866,4124.277930021286,-2.228511,-184.71411,56.68,0.0025065602,452,9.82056,4.6081543e-05,-387.91116,9.641121,73.07706,1750653,-573.5708,[-1.479  1.107 -0.455 -1.261 -3.645],325.37045,556.628979004695,,0.7426463
45300,112.764435,0.3631878,100,4.3283715,129277.41,0.13151,1.3937384,0.53801566,-661.61914,4136.606025457382,-2.2209768,-207.23099,58.87,0.13152345,453,9.826981,1.0681152e-05,-525.2777,9.653961,2.082356,1756540,-645.7553,[-1.482  1.113 -0.455 -1.252 -3.647],277.32925,578.5140053479804,,0.9544556
45400,127.77042,1.3891575,100,11.7690525,628139.2,0.22608954,14.983021,1.4263878,-694.5376,4147.447412252426,-2.2213953,-171.36827,53.2,0.0029193081,454,9.808951,-4.272461e-06,-426.77853,9.617903,96.53547,1761860,-594.01746,[-1.487  1.117 -0.455 -1.25  -3.64 ],288.59427,521.8360373797886,,0.79282814
45500,119.336,1.5354846,100,13.359156,842929.94,0.27733636,17.866314,1.5215683,-692.2189,4158.698625087738,-2.220432,-173.83115,53.26,0.003397847,455,9.809019,-7.476807e-06,-386.15186,9.618038,95.61174,1767186,-570.3752,[-1.497  1.119 -0.456 -1.241 -3.64 ],289.31952,522.4280040175718,,0.7107086
45600,119.86639,0.31379047,100,2.8343194,63462.53,0.10747882,1.1394148,0.34099856,-693.9404,4169.479560852051,-2.2185328,-170.51306,52.64,0.27241972,456,9.806657,-2.243042e-05,-566.8033,9.613314,1.5897619,1772450,-680.69116,[-1.495  1.12  -0.466 -1.256 -3.639],259.38208,516.2223196916597,,0.9618893
45700,130.44133,0.8493971,100,20.156872,660419.25,0.21555449,5.261638,1.3591213,-682.50635,4180.46014714241,-2.2175398,-185.9525,55.7,0.030874236,457,9.817294,-4.577637e-06,-463.70624,9.634588,17.430437,1778020,-620.24036,[-1.494  1.121 -0.467 -1.258 -3.637],318.56165,546.8229095807609,,0.8415792
45800,134.30086,0.6245749,100,4.7836018,167265.45,0.13753554,4.0534554,0.63621616,-693.6289,4191.374075174332,-2.2178311,-386.88553,54.11,0.006602017,458,9.811952,-2.3193359e-05,-509.9767,9.623903,46.014545,1783431,-643.49506,[-1.497  1.129 -0.472 -1.254 -3.636],350.69894,530.9245242168133,,0.8692737
45900,138.29765,1.1284891,100,7.410218,202517.38,0.22354004,7.8508654,0.68670154,-669.0898,4203.106674909592,-2.220486,-201.2677,59.01,0.008859525,459,9.8276205,-9.9182125e-06,-381.17105,9.655241,55.195923,1789332,-549.5503,[-1.503  1.126 -0.473 -1.251 -3.637],326.8575,579.9276094009853,,0.6889923
46000,115.778915,2.0177267,100,15.014431,474884.56,0.30541903,25.514248,1.1762662,-676.0156,4214.62299156189,-2.2248926,-190.6998,56.0,0.0019126767,460,9.818288,1.6174316e-05,-377.89777,9.636576,140.58037,1794932,-570.72546,[-1.515  1.125 -0.488 -1.256 -3.639],262.80048,549.8238525062426,,0.7141897
46100,135.72958,0.7479537,100,5.5222726,247579.73,0.15428984,5.3384037,0.79477215,-675.452,4226.339125156403,-2.2255895,-194.41663,57.6,0.0014265219,461,9.8234825,1.800537e-05,-502.89597,9.646965,57.438755,1800692,-641.13385,[-1.509  1.127 -0.492 -1.271 -3.644],333.73132,565.8320756596539,,0.88571846
46200,112.0147,1.6558536,100,15.495834,314626.7,0.20166054,12.584668,1.0350494,-675.3217,4237.183616161346,-2.2263293,-185.58968,56.32,0.0069655096,462,9.819183,1.4038086e-05,-465.2739,9.638367,171.39592,1806324,-624.7719,[-1.513  1.122 -0.49  -1.266 -3.645],311.1573,553.0160417704471,,0.8464262
46300,117.7368,1.3937187,100,8.152284,353667.9,0.30008605,8.760953,1.0831977,-672.3654,4248.086756229401,-2.2497823,-194.48587,56.74,0.0015556151,463,9.820733,6.744385e-05,-394.71878,9.641466,36.23719,1811998,-571.5886,[-1.504  1.125 -0.488 -1.267 -3.645],255.77155,557.2280934549759,,0.76067686
46400,118.54698,0.50316894,100,7.8764863,223253.8,0.14498344,3.6700528,0.8034535,-664.7432,4260.270184993744,-2.2502174,-195.59183,58.33,0.03319418,464,9.825437,1.7700195e-05,-508.10065,9.650873,21.469437,1817831,-638.8062,[-1.506  1.12  -0.494 -1.275 -3.669],266.03067,573.1173930541936,,0.9221327
46500,126.16765,0.698625,100,8.265582,334410.78,0.17676261,5.14902,1.0257251,-662.7041,4271.594215393066,-2.2502844,-205.75336,59.12,0.016162015,465,9.827581,-2.532959e-05,-461.51355,9.655163,26.385592,1823743,-602.94495,[-1.501  1.122 -0.493 -1.278 -3.669],266.74854,581.0062599069637,,0.8486911
46600,117.402534,1.0345788,100,5.58632,248456.9,0.18000343,9.142948,0.7933856,-673.7171,4282.679594278336,-2.2468433,-193.2796,56.47,0.012652654,466,9.819975,-2.3040771e-05,-433.30795,9.63995,88.69388,1829390,-587.5953,[-1.496  1.126 -0.491 -1.277 -3.669],263.4617,554.5337061667618,,0.7860084
46700,123.96478,1.6480341,100,9.017465,134936.5,0.30946016,10.6326,0.62857497,-671.4225,4294.788275718689,-2.2470036,-195.8159,57.19,0.0012500535,467,9.821955,5.4931643e-06,-355.752,9.643909,57.012993,1835109,-535.6543,[-1.492  1.129 -0.498 -1.285 -3.666],260.95795,561.7172828157609,,0.6725959
46800,140.19785,1.7223202,100,19.02587,460335.75,0.28410956,17.641848,1.2503238,-681.8153,4306.310147047043,-2.2463117,-399.04608,56.35,0.0014331012,468,9.819469,-1.1749267e-05,-384.8298,9.638939,113.75586,1840744,-566.06335,[-1.489  1.135 -0.496 -1.279 -3.666],322.8126,553.3267970718875,,0.7310218
46900,132.98184,2.014939,100,11.401462,226612.39,0.35193852,19.721756,0.91883165,-666.1318,4317.830152273178,-2.248101,-205.29695,59.52,0.005513089,469,9.828947,-1.2054444e-05,-277.96878,9.657894,102.293365,1846696,-470.409,[-1.486  1.136 -0.505 -1.294 -3.665],357.8044,585.0185714937045,,0.57499236
47000,138.02963,0.60127085,100,7.2548246,216188.48,0.16499054,4.7331076,0.867735,-642.0215,4330.481278896332,-2.2522206,-228.88959,64.02,0.018944189,470,9.840947,2.0141602e-05,-452.72272,9.681894,24.660166,1853098,-587.478,[-1.493  1.14  -0.503 -1.283 -3.667],270.05136,630.0169950544263,,0.8668807
47100,124.4107,0.71493703,100,6.5236816,350721.56,0.20088585,4.314328,0.99292755,-667.32874,4341.89115524292,-2.2507057,-202.48642,58.42,0.00512163,471,9.825694,2.3193359e-05,-455.08463,9.651388,13.663724,1858940,-601.78796,[-1.498  1.137 -0.501 -1.278 -3.671],315.41943,574.0165700649144,,0.8459565
47200,127.9423,0.95841664,100,9.635462,238269.47,0.22502261,6.412689,0.83489174,-648.9287,4354.330828905106,-2.2509756,-222.51382,62.25,0.0050166687,472,9.8364935,4.3640135e-05,-408.52454,9.672987,50.738964,1865165,-567.5005,[-1.501  1.133 -0.504 -1.284 -3.669],310.57727,612.3211923762938,,0.7790035
47300,121.57943,0.32719284,100,2.7603376,54620.004,0.11624071,1.1077621,0.34032944,-680.22015,4365.558294057846,-2.2477655,-181.71928,56.12,0.2972089,473,9.818773,4.3640135e-05,-550.3609,9.637547,1.2632768,1870777,-668.4172,[-1.503  1.127 -0.505 -1.288 -3.67 ],353.19626,551.0292318838011,,0.98196405
47400,126.45515,1.6894224,100,6.9234743,293324.2,0.30338085,14.809937,0.8733972,-670.7884,4377.050418376923,-2.246148,-410.652,57.83,0.00078592275,474,9.823905,2.3193359e-05,-371.09924,9.64781,89.85794,1876560,-555.24713,[-1.504  1.128 -0.504 -1.285 -3.667],313.90985,568.1159939451339,,0.7088081
47500,142.39848,1.5401455,100,9.407913,297896.38,0.29928657,10.316448,0.91303325,-671.1332,4388.450117826462,-2.2451718,-197.28864,58.29,0.0015926559,475,9.825349,2.1362304e-05,-376.99258,9.650698,72.69787,1882389,-551.6844,[-1.492  1.122 -0.5   -1.292 -3.665],281.28275,572.7191340510193,,0.7271957
47600,111.98071,1.0414622,100,5.5029016,182882.88,0.19989838,7.8370075,0.7544954,-642.8534,4401.029257774353,-2.250284,-217.90804,62.19,0.009464866,476,9.836093,-7.6293945e-06,-407.05112,9.672186,60.58075,1888608,-563.36487,[-1.5    1.13  -0.505 -1.286 -3.664],224.4798,611.706261338513,,0.7903739
47700,125.20602,2.5604181,100,20.806694,327195.9,0.35834044,30.599932,1.0656004,-658.0424,4412.942435741425,-2.253157,-212.91707,60.52,0.00030160742,477,9.83175,-5.7983398e-06,-363.7021,9.6635,171.3366,1894660,-564.3135,[-1.496  1.134 -0.508 -1.286 -3.669],320.21,595.0170694323583,,0.73291844
47800,124.08661,2.0754588,100,4.606852,124674.73,0.36967602,13.576757,0.632445,-670.83673,4424.537657737732,-2.2519534,-197.64864,57.5,0.0076961988,478,9.822996,1.2512207e-05,-269.49557,9.645992,85.46922,1900410,-460.47348,[-1.504  1.135 -0.505 -1.273 -3.672],289.7876,564.8219983880737,,0.54059577
47900,133.55995,1.4672179,100,32.754436,192560.22,0.31005383,8.920921,0.7819351,-672.3684,4436.72470831871,-2.2516832,-198.89932,58.34,0.0038053049,479,9.825492,1.586914e-05,-309.50034,9.650984,42.95884,1906244,-503.53528,[-1.503  1.139 -0.499 -1.263 -3.671],372.65192,573.218834537711,,0.6022163
48000,129.61284,1.7124217,100,15.649756,564483.56,0.2810886,15.239511,1.2471917,-683.86816,4448.287446975708,-2.2468534,-184.68802,55.57,0.0014276488,480,9.817025,-4.486084e-05,-415.48352,9.63405,153.63802,1911801,-588.7296,[-1.502  1.134 -0.5   -1.27  -3.67 ],325.19012,545.5317122304364,,0.76966935
48100,124.71956,2.6536071,100,16.899788,480690.6,0.34068376,32.47014,1.1303532,-651.166,4459.5463609695435,-2.2439096,-219.16272,61.54,0.0028876949,481,9.834723,1.9989013e-05,-347.58038,9.669447,159.54852,1917955,-538.9032,[-1.493  1.129 -0.495 -1.279 -3.666],285.26978,605.2283379441923,,0.6894822
48200,116.57323,1.5290009,100,15.496404,253006.4,0.22647348,14.126992,0.8669294,-638.34894,4472.302209854126,-2.2460394,-232.62459,63.67,0.002087033,482,9.840031,9.765625e-06,-361.26352,9.680061,133.40698,1924322,-517.7803,[-1.481  1.127 -0.495 -1.289 -3.663],271.8582,626.5142092501743,,0.7005728
48300,119.00719,1.0925509,100,12.325951,180951.1,0.20166178,7.230789,0.67098516,-673.28754,4484.068492412567,-2.2460392,-189.38144,57.36,0.008019462,483,9.822461,-3.1890868e-05,-397.1676,9.644922,76.14378,1930058,-556.09326,[-1.469  1.127 -0.487 -1.292 -3.665],354.86636,563.4160998381294,,0.72229075
48400,141.38809,1.7432805,100,7.470059,391426.38,0.33305246,13.548226,0.9838565,-659.2681,4495.670665740967,-2.243923,-203.38217,60.92,0.008444765,484,9.832698,1.6784668e-05,-359.42953,9.665396,79.985016,1936150,-550.454,[-1.467  1.133 -0.488 -1.291 -3.665],301.45767,599.0076692055788,,0.6989121
48500,118.04058,0.45888728,100,6.2745056,164826.16,0.15010962,2.3755338,0.7189199,-668.1011,4507.298197031021,-2.2429466,-199.40952,57.6,0.025427382,485,9.823107,3.0517577e-07,-491.72214,9.646214,10.146143,1941910,-624.82056,[-1.474  1.139 -0.49  -1.283 -3.663],260.59494,565.8106996268548,,0.88962156
48600,130.12202,1.5817341,100,9.819886,272415.4,0.25980663,17.613865,0.89599705,-678.15424,4519.014340639114,-2.2443714,-192.76779,57.04,0.00426966,486,9.821396,1.9836425e-05,-330.47314,9.642792,85.16257,1947614,-510.7013,[-1.477  1.145 -0.498 -1.285 -3.662],382.8585,560.212318304195,,0.62138444
48700,133.7811,0.5209809,100,5.332181,192955.67,0.14688954,3.2699609,0.8121809,-681.6044,4527.827395200729,-2.2421696,-187.12834,56.21,0.018677581,487,9.8189945,-5.4931643e-06,-508.63602,9.637989,19.840967,1953235,-643.68805,[-1.491  1.149 -0.51  -1.28  -3.663],320.04602,551.9254512747135,,0.91855794
48800,122.40037,0.8408949,100,6.538541,364361.84,0.18064155,7.7167945,1.0406622,-657.30597,4540.435228347778,-2.239259,-213.00536,60.45,0.0056561297,488,9.831365,3.2958986e-05,-461.96793,9.662729,53.5141,1959280,-608.8334,[-1.48   1.148 -0.503 -1.277 -3.661],302.16434,594.3056940521701,,0.86403733
48900,128.4055,2.0214255,100,8.926745,311484.22,0.3462276,25.868372,0.98142856,-669.65607,4552.053982496262,-2.2399654,-199.41946,58.06,0.0010307529,489,9.824827,1.9989013e-05,-318.40173,9.649654,111.06201,1965086,-524.15497,[-1.489  1.148 -0.503 -1.271 -3.658],299.46585,570.4290764673918,,0.6158361
