Bound,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,MeanIW,EpThisIter,MinD2w0t,EmpiricalD2,InitialBound,MeanD2w0t,MinIW,EpisodesSoFar,ReturnStepMax,MaxD2w0t,StdD2w0t,Iteration,TimeElapsed,J_sample_variance,EpRewMean,Weights,MeanEntropy,InitialReturnMin,EpLenMean,MaxIW,InitialReturnMax,ReturnMeanIW,InitialReturnMean,StdIW
-883.3469,57950,7.2304735,16.171148,0.95664114,20,,1.0139699,-916.7096,0.014631821,0.6446166,8200,9.999986,1.0491722,0.12063085,410,538.2350966930389,13719.795,62.46041167326141,[-1.573  1.001 -1.161  0.03  -3.972],-2.5566454,-21.346962,7.25,1.180891,34.86505,-761.04065,5.722046e-06,0.13719223
-735.1435,58110,7.4896927,24.660654,0.66376865,20,,6.281045,-927.512,0.02991022,0.024649959,8220,9.999968,19.363796,0.4010638,411,539.6522319316864,206331.66,69.95864530551381,[-1.565  1.003 -1.156  0.028 -3.976],-2.5562267,-28.180473,8.0,2.1002185,37.047066,-527.383,-7.6293946e-07,0.54298484
-740.9475,58268,7.4588594,18.618511,0.72512853,20,,3.114029,-926.7744,0.022263337,0.10670565,8240,9.999993,6.8732204,0.20528354,412,540.8848795890808,160424.34,68.96246990987986,[-1.563  0.999 -1.154  0.023 -3.975],-2.5559278,-27.39561,7.9,2.406812,37.852676,-576.1149,3.0517579e-06,0.4801051
-806.13715,58411,7.191408,17.405048,0.8366615,20,,1.2942369,-915.7359,0.015921166,0.15039092,8260,9.999981,2.7539845,0.13577232,413,542.4138579368591,53172.902,61.45921487764749,[-1.561  1.01  -1.161  0.007 -3.975],-2.5575392,-20.382267,7.15,1.9077106,35.773003,-664.2721,6.1035157e-06,0.27583307
-756.6464,58572,7.505682,20.387697,0.6515731,20,,7.3629975,-927.7319,0.0323086,0.014014176,8280,9.999977,20.708344,0.4541242,414,543.7364301681519,180178.19,70.46027791649239,[-1.564e+00  1.020e+00 -1.168e+00  1.440e-03 -3.976e+00],-2.5576367,-28.756607,8.05,2.2347858,36.43286,-515.1233,-1.5258789e-06,0.51937604
-715.25793,58722,7.324169,26.231632,0.588438,20,,4.898529,-940.7985,0.029069584,0.05751036,8300,9.99999,16.15939,0.34232426,415,544.8248093128204,250531.55,64.96560341384513,[-1.562  1.018 -1.169 -0.006 -3.977],-2.5508404,-23.471973,7.5,2.4696562,77.08678,-462.05234,-3.8146973e-06,0.61265874
-749.2985,58866,7.2152414,18.18526,0.73681796,20,,3.419529,-916.44696,0.021111835,0.045048982,8320,9.999972,14.450354,0.2374952,416,546.0848727226257,421831.22,61.97476651451543,[-1.579  1.03  -1.194 -0.021 -3.97 ],-2.5504782,-20.8252,7.2,3.276413,35.373924,-583.0831,1.9073487e-07,0.78756744
-721.0211,59031,7.5664415,19.494888,0.6351756,20,,9.915674,-928.8604,0.04263154,0.009159252,8340,9.999982,34.40719,0.73122144,417,547.3060209751129,133440.72,72.46149671189502,[-1.579  1.034 -1.196 -0.032 -3.969],-2.5731692,-30.647911,8.25,2.6118746,34.60235,-503.23764,5.531311e-06,0.44403353
-609.2799,59191,7.4900665,25.03084,0.46315226,20,,6.3966303,-948.0187,0.030262444,0.07213405,8360,9.999973,19.77035,0.38916656,418,548.4575889110565,93263.29,69.96015570152628,[-1.558  1.029 -1.174 -0.04  -3.992],-2.573491,-28.158703,8.0,2.1588914,80.93205,-362.13193,-4.196167e-06,0.3706688
-614.0296,59344,7.3762703,22.371485,0.5128076,20,,5.013133,-925.0992,0.02589087,0.03554672,8380,9.999977,22.76841,0.34261063,419,549.9339594841003,266569.8,66.46414842407401,[-1.556  1.025 -1.173 -0.045 -3.992],-2.5731835,-24.965843,7.65,2.6242912,40.287125,-401.32834,3.8146973e-07,0.6217958
-803.09247,59498,7.39303,15.445316,0.8078558,20,,2.9016278,-920.52826,0.022549422,0.0197853,8400,9.999943,4.642983,0.2011207,420,551.1635217666626,377254.78,66.96294509661928,[-1.556  1.024 -1.174 -0.053 -3.992],-2.5641932,-25.56781,7.7,3.2852614,30.625175,-641.5722,-3.4332274e-06,0.7473847
-666.7457,59643,7.2325783,25.308542,0.58976203,20,,5.5461507,-930.62054,0.02656245,0.04021945,8420,9.999998,20.089832,0.35552406,421,552.5760197639465,362887.44,62.46808933823471,[-1.572  1.039 -1.19  -0.069 -3.983],-2.5642238,-21.130306,7.25,2.6870952,61.950924,-461.9186,-1.7166137e-06,0.7271957
-757.3681,59791,7.286786,22.715654,0.7144156,20,,4.1729383,-931.8307,0.024471186,0.024958055,8440,9.999938,10.677539,0.26532316,422,553.7386465072632,387600.84,63.96087656798862,[-1.571  1.04  -1.19  -0.062 -3.983],-2.5654929,-42.113876,7.4,2.8241293,60.411404,-566.5077,-2.861023e-06,0.75367785
-728.8983,59959,7.6073008,21.603695,0.591446,20,,9.098605,-934.0715,0.039970025,0.04514379,8460,9.999951,25.281694,0.54158586,423,555.0516655445099,235138.95,73.95045484211207,[-1.562  1.057 -1.192 -0.083 -3.984],-2.5659811,-31.989735,8.4,5.2297497,42.139107,-469.8286,-3.0517579e-06,0.58087945
-524.14185,60110,7.3429117,23.11908,0.39265925,20,,7.2098556,-937.28784,0.030776905,0.013594117,8480,9.999995,23.951,0.46643674,424,556.335679769516,155390.72,65.46947135144816,[-1.561  1.07  -1.2   -0.102 -3.985],-2.5664058,-24.022823,7.55,4.03631,67.84485,-304.16022,-3.6239624e-06,0.47379032
-864.5796,60281,7.6517754,37.945854,0.84009665,20,,2.1601944,-961.5681,0.022367321,0.097329184,8500,10.0,3.8711874,0.17928357,425,557.4754362106323,445629.22,75.46134089815288,[-1.561  1.066 -1.202 -0.109 -3.985],-2.5625157,-32.859085,8.55,3.0061898,101.57979,-674.21216,1.7166137e-06,0.79215723
-709.6183,60455,7.690749,24.54997,0.58995605,20,,4.745067,-943.85767,0.04720513,0.020102236,8520,9.999984,13.669442,0.48444256,426,558.9584009647369,91615.16,76.95469079368463,[-1.551  1.05  -1.191 -0.093 -3.981],-2.5432277,-34.70754,8.7,1.660604,57.089058,-468.03418,5.340576e-06,0.3820722
-810.0147,60618,7.5361443,23.733717,0.7371001,20,,4.5490847,-941.2787,0.02676723,0.06255507,8540,9.999926,19.037798,0.32980248,427,560.1854383945465,279562.4,71.45947859243844,[-1.497  1.052 -1.145 -0.099 -3.962],-2.5447552,-29.596786,8.15,2.7259412,62.219,-587.4103,7.6293946e-07,0.63677204
-773.86096,60775,7.4432125,19.665318,0.71117246,20,,4.8421583,-935.3,0.026036834,0.06371439,8560,9.999975,12.35836,0.2980015,428,561.2245273590088,342154.38,68.46450875277473,[-1.492  1.045 -1.14  -0.101 -3.964],-2.546557,-26.88845,7.85,3.5932088,56.14,-565.2004,-1.9073486e-06,0.6973876
-613.8041,60914,7.112566,16.36339,0.5575336,20,,4.9486,-913.68365,0.025585996,0.0040102703,8580,9.999937,16.091654,0.31120437,429,562.4908916950226,328176.75,59.46595193261125,[-1.492  1.046 -1.139 -0.093 -3.965],-2.5476232,-18.475979,6.95,2.9758165,37.632294,-433.73325,-3.8146973e-07,0.7111233
-787.2968,61079,7.5661526,25.891941,0.7415185,20,,2.5001407,-941.8906,0.021509927,0.047949016,8600,9.999952,10.634833,0.20577414,430,563.7965621948242,144042.83,72.46017784683951,[-1.483  1.053 -1.125 -0.108 -3.967],-2.5498207,-59.888405,8.25,2.0248587,61.320465,-593.2292,-4.7683716e-06,0.4470091
-778.3211,61264,7.8274794,29.748796,0.7220284,20,,1.9654595,-945.70337,0.026446609,0.061722476,8620,9.999959,6.8763957,0.23568894,431,565.2239253520966,108180.07,82.45190270901865,[-1.478  1.045 -1.119 -0.109 -3.969],-2.5529978,-39.64754,9.25,1.9336784,52.117325,-579.60913,8.7738035e-06,0.39760035
-733.4308,61423,7.474619,17.087528,0.6216788,20,,9.593486,-927.0559,0.03698846,0.029885784,8640,9.999935,29.769407,0.59783775,432,566.3656849861145,204447.73,69.46135363812581,[-1.477  1.026 -1.113 -0.093 -3.972],-2.5544288,-27.886383,7.95,3.181948,37.33658,-493.59348,-6.67572e-06,0.5415398
-884.62537,61570,7.268774,23.060427,0.93923026,20,,1.042199,-931.4177,0.015000836,0.52081084,8660,9.999992,1.1479874,0.12284287,433,567.7580990791321,22678.506,63.46271657554598,[-1.475  1.025 -1.108 -0.082 -3.973],-2.5568857,-41.635296,7.35,1.2694939,60.937622,-747.29846,-5.722046e-07,0.18708825
-844.1004,61718,7.2872934,20.575674,0.86955667,20,,1.5846647,-927.5113,0.017057508,0.052649178,8680,9.999871,3.3683252,0.14475518,434,569.040369272232,175892.64,63.96250545875249,[-1.491  1.019 -1.111 -0.078 -3.976],-2.5573888,-32.382042,7.4,1.9350799,51.555714,-694.4635,3.0517579e-06,0.4982288
-775.60803,61868,7.324912,23.499283,0.7475381,20,,3.2548366,-928.50964,0.021418253,0.04491181,8700,9.9999895,13.935546,0.2415914,435,570.5202126502991,405619.06,64.96838432365095,[-1.486  1.032 -1.113 -0.084 -3.976],-2.5576913,-43.04032,7.5,3.563629,50.673534,-593.4732,-3.8146973e-06,0.76535064
-701.71265,62016,7.28903,22.833197,0.54425704,20,,15.4623,-923.12103,0.048960518,0.009393677,8720,9.99992,43.461784,0.89792866,436,571.8371164798737,193767.23,63.969109015266,[-1.488  1.033 -1.114 -0.077 -3.977],-2.5579383,-42.119404,7.4,3.5163655,42.621338,-429.3155,1.5258789e-06,0.52465934
-805.91724,62166,7.3232718,21.62209,0.7746683,20,,2.6947632,-932.67664,0.020108392,0.06111624,8740,9.999959,8.180034,0.19629572,437,573.1430644989014,206263.34,64.96211698520278,[-1.488  1.032 -1.112 -0.065 -3.977],-2.5592492,-23.59283,7.5,2.321084,59.421787,-617.1354,-2.0980835e-06,0.5426784
-561.5475,62301,7.0293036,16.740658,0.42813644,20,,8.960242,-906.3508,0.033017788,0.017548705,8760,9.9999895,27.881659,0.53548455,438,574.3317875862122,64428.008,57.473866280476976,[-1.489  1.034 -1.112 -0.059 -3.978],-2.5593271,-45.997437,6.75,2.9444351,30.467442,-330.0173,3.8146973e-07,0.30893463
-770.048,62455,7.3923817,22.4144,0.7411247,20,,2.727528,-934.2529,0.020449355,0.0645066,8780,10.0,12.35433,0.21703601,439,575.5199236869812,206880.77,66.96067094498926,[-1.49   1.031 -1.113 -0.067 -3.978],-2.5593445,-25.448994,7.7,2.5048113,57.623077,-591.29175,-7.6293946e-07,0.53572595
-794.74084,62594,7.111869,18.472677,0.7821156,20,,3.786386,-918.48083,0.0213655,0.021667778,8800,9.99994,14.510509,0.2535276,440,576.6974115371704,389851.6,59.46354318998944,[-1.491  1.032 -1.114 -0.061 -3.978],-2.5603213,-37.964626,6.95,3.4686463,46.794876,-615.10376,2.4795531e-06,0.7582661
-801.63257,62755,7.505062,22.530539,0.72448593,20,,2.9125648,-940.6454,0.024284739,0.021714794,8820,9.999996,7.599003,0.22380343,441,577.9883699417114,207142.16,70.45786003565213,[-1.489  1.034 -1.11  -0.055 -3.979],-2.5666466,-38.416473,8.05,1.9581486,63.05446,-582.9048,-4.7683716e-06,0.5313969
-813.3977,62900,7.230994,23.101328,0.80202246,20,,2.3508413,-926.1962,0.019621449,0.11687558,8840,9.999993,14.196827,0.22082193,442,579.0743618011475,127182.88,62.46233228850882,[-1.468  1.026 -1.095 -0.044 -3.986],-2.567646,-40.693867,7.25,4.297406,53.02002,-635.0314,1.335144e-06,0.43081895
-896.2665,63055,7.4080286,25.75725,0.9461158,20,,1.0782745,-938.72614,0.01578802,0.56588006,8860,9.999991,1.1850948,0.12588298,443,580.5635132789612,80027.61,67.45607964285131,[-1.463  1.011 -1.085 -0.038 -3.987],-2.5683,-25.83844,7.75,2.0031433,66.02168,-754.9601,4.3869018e-06,0.34464723
-862.5483,63222,7.592909,20.1953,0.89815295,20,,1.2161441,-933.7925,0.01839206,0.20919949,8880,9.999979,1.7913464,0.14251931,444,581.7437391281128,88297.21,73.45030441702608,[-1.461  1.011 -1.081 -0.036 -3.987],-2.568301,-31.568829,8.35,1.7112854,42.61602,-722.07275,-2.670288e-06,0.35044554
-669.00037,63386,7.551098,21.818172,0.5772293,20,,7.14075,-928.617,0.031986006,0.06561762,8900,9.99996,42.23579,0.5543057,445,583.2601609230042,121798.63,71.95933746903937,[-1.47   1.018 -1.091 -0.04  -3.987],-2.569014,-30.148705,8.2,2.1940484,35.1131,-457.3797,-9.536743e-07,0.41189402
-837.60944,63529,7.1925116,21.887892,0.83129805,20,,2.4556637,-925.2003,0.019241279,0.029511966,8920,9.999984,6.489708,0.17900912,446,584.4946908950806,363161.5,61.46317408331515,[-1.471  1.02  -1.09  -0.032 -3.988],-2.5708165,-20.282925,7.15,2.5167117,53.86195,-659.92236,-3.8146973e-07,0.71623784
-903.5704,63686,7.4422417,30.253376,0.9242965,20,,1.2748997,-957.4047,0.016723532,0.18254855,8940,9.999983,1.6754194,0.13325922,447,585.7368528842926,151592.72,68.46073118248833,[-1.469  1.012 -1.082 -0.02  -3.99 ],-2.5718539,-26.593307,7.85,1.9245844,107.77781,-738.8399,-3.0517579e-06,0.468534
-810.2839,63827,7.153225,14.41622,0.8232586,20,,2.0033824,-909.63696,0.01774082,0.0800259,8960,9.999992,7.087384,0.17473732,448,586.8591809272766,109717.336,60.46509197726526,[-1.467  1.011 -1.077 -0.023 -3.991],-2.57146,-19.458195,7.05,1.8351295,27.542088,-651.7711,5.722046e-07,0.40031296
-917.6696,63968,7.151497,19.617596,0.9976548,20,,1.0011513,-919.53394,0.014107959,0.93899363,8980,9.99999,1.0043923,0.11797,449,588.0855710506439,1285.1494,60.45898809163509,[-1.472  1.024 -1.078 -0.028 -3.99 ],-2.571471,-29.091553,7.05,1.0863446,45.80874,-791.2407,-1.6212464e-06,0.03750087
-880.0768,64087,6.6280737,13.261198,0.98818415,20,,1.01867,-888.5508,0.011960721,0.6438099,9000,9.999898,1.067269,0.10899422,450,589.0119671821594,17668.72,49.468217538138944,[-1.472  1.024 -1.078 -0.027 -3.99 ],-2.5722642,-18.757074,5.95,1.4371755,28.806492,-768.4194,7.6293946e-07,0.16250198
-863.66296,64226,7.113184,16.421171,0.93668634,20,,1.0775613,-913.71594,0.014159793,0.5012155,9020,9.999996,1.1360263,0.1193121,451,589.947863817215,63012.79,59.468298573133325,[-1.473  1.023 -1.078 -0.028 -3.991],-2.5721927,-18.489525,6.95,2.0060282,37.720787,-740.4862,1.5258789e-06,0.31117117
-684.4974,64370,7.2109356,26.844427,0.6005576,20,,2.9128077,-934.1406,0.0198561,0.06960331,9040,9.999975,12.81136,0.22003324,452,591.3876628875732,134859.39,61.95928113194659,[-1.472  1.026 -1.079 -0.032 -3.991],-2.5722072,-40.114525,7.2,2.1913424,71.15553,-474.53415,1.7166137e-06,0.43353415
-642.52277,64514,7.213847,21.681055,0.5337167,20,,4.498471,-930.06573,0.025766,0.030064082,9060,9.9999895,10.916925,0.27540237,453,592.6192390918732,312006.22,61.969812839910404,[-1.472  1.025 -1.081 -0.038 -3.991],-2.5768852,-20.755451,7.2,2.840056,62.281536,-416.37143,1.9073486e-06,0.6789768
-810.3927,64671,7.4415026,24.416073,0.78549534,20,,3.640939,-939.4096,0.023122495,0.0676315,9080,9.999991,16.22176,0.2721892,454,594.2502472400665,259074.08,68.45786655278741,[-1.477  1.041 -1.093 -0.059 -3.996],-2.5779002,-26.817924,7.85,2.7942376,65.074005,-624.8387,-3.8146973e-07,0.6141292
-782.43365,64825,7.3930216,16.160128,0.7102845,20,,6.338174,-925.3351,0.029166091,0.018901618,9100,9.999995,26.070948,0.4108924,455,595.3392596244812,266617.2,66.96311427926055,[-1.479  1.047 -1.095 -0.056 -3.997],-2.578858,-15.967079,7.7,3.5586653,39.68641,-565.3234,2.4795531e-06,0.61004514
-779.8285,64971,7.252412,18.442652,0.71854347,20,,5.3379273,-926.6765,0.029273517,0.0058086175,9120,9.999995,21.938843,0.3798852,456,596.5604386329651,366417.8,62.97128630257722,[-1.477  1.049 -1.1   -0.067 -3.998],-2.6010127,-21.783073,7.3,3.021327,52.45006,-570.7599,-2.0980835e-06,0.7287864
-644.9853,65122,7.339675,24.692009,0.5033613,20,,7.4273286,-941.0613,0.03396364,0.005648545,9140,9.999949,24.131784,0.471795,457,597.8146984577179,159145.45,65.45707610830272,[-1.483  0.994 -1.069 -0.022 -4.02 ],-2.6013772,-23.94431,7.55,2.7136862,76.504166,-392.65158,-4.196167e-06,0.49400765
-884.2136,65273,7.342083,22.173262,0.9030714,20,,1.8686771,-933.1521,0.018000394,0.090108186,9160,9.999992,4.423665,0.15518549,458,598.9818906784058,244482.03,65.46633748747259,[-1.478  1.006 -1.073 -0.04  -4.02 ],-2.6017876,-24.03735,7.55,2.4691858,58.980495,-720.53546,1.9073486e-06,0.59453493
-624.17883,65413,7.133354,25.32179,0.4791822,20,,9.70667,-936.0104,0.036116358,0.0033927588,9180,9.999989,31.913067,0.56700546,459,600.1160724163055,252367.27,59.96669902293422,[-1.483  1.011 -1.075 -0.038 -4.021],-2.6050394,-38.27152,7.0,2.900992,81.776665,-372.0239,-1.1444092e-06,0.62297463
-753.23425,65585,7.6675215,30.683077,0.66769046,20,,3.1151774,-951.3884,0.023912702,0.010832988,9200,9.999967,14.436793,0.2695043,460,601.5395920276642,98214.305,75.97020031927384,[-1.48   1.029 -1.083 -0.063 -4.024],-2.615249,-43.329845,8.6,2.215107,75.479164,-531.4808,1.9073486e-06,0.37788817
-887.69,65734,7.30709,19.436264,0.950079,20,,1.1452293,-923.475,0.015597195,0.35397157,9220,9.999976,1.2843617,0.12702337,461,602.7663812637329,61840.348,64.4688217746491,[-1.473  1.019 -1.075 -0.062 -4.034],-2.6160386,-23.169147,7.45,1.6397105,42.101185,-756.65137,4.196167e-06,0.29934096
-687.1526,65882,7.287182,19.026278,0.60274804,20,,3.9390807,-922.9518,0.022974264,0.019930938,9240,9.999937,13.682123,0.26848575,462,603.9074440002441,164228.66,63.962336646978756,[-1.485  1.024 -1.083 -0.067 -4.035],-2.616269,-22.709572,7.4,2.1235676,42.516167,-474.6389,1.1444092e-06,0.4849303
-715.2896,66022,7.133439,20.576626,0.6613097,20,,3.1475644,-919.1171,0.020098643,0.035403106,9260,9.999883,11.87808,0.22771196,463,604.952380657196,201604.5,59.96661922800602,[-1.486  1.027 -1.084 -0.062 -4.035],-2.6169472,-38.39429,7.0,9.157384,46.3441,-521.2498,-2.670288e-06,0.5435819
-852.08795,66177,7.4085665,15.978679,0.8850629,20,,1.6844002,-915.7548,0.020788152,0.26691517,9280,9.9999895,3.3459406,0.17796323,464,606.0992860794067,241630.89,67.45815279667394,[-1.485  1.023 -1.082 -0.066 -4.036],-2.605465,-26.025387,7.75,2.6698163,21.016754,-709.409,1.9073486e-06,0.5761547
-720.9734,66333,7.4260073,28.782452,0.6035623,20,,6.0510545,-943.11005,0.028726386,0.06869156,9300,9.999944,23.294975,0.4003801,465,607.2807796001434,163982.53,67.96120955732418,[-1.486  1.01  -1.057 -0.055 -4.024],-2.6052065,-55.588753,7.8,6.596827,74.310684,-475.3116,-5.1498414e-06,0.50179964
-758.29663,66476,7.1946487,20.902287,0.6899588,20,,6.9180975,-925.27594,0.02927448,0.010761686,9320,9.999985,23.22097,0.42305723,466,608.5842311382294,276678.25,61.47081167154438,[-1.487  1.01  -1.06  -0.064 -4.024],-2.6069157,-20.309757,7.15,3.0749733,53.904884,-544.35736,3.2424928e-06,0.63353497
-740.2859,66617,7.155795,16.11256,0.7409143,20,,2.9066925,-914.87384,0.019845108,0.028738445,9340,9.999967,5.6292334,0.19180511,467,609.8171384334564,347611.6,60.47405464953029,[-1.486  1.011 -1.062 -0.074 -4.026],-2.6078336,-19.451866,7.05,2.2966728,36.764084,-582.8309,-1.1444092e-06,0.7180499
-753.6265,66768,7.340479,19.48196,0.69863015,20,,4.3957815,-924.2014,0.024376145,0.03491602,9360,9.999992,14.468629,0.2842728,468,611.0533714294434,254751.27,65.4602760467649,[-1.486  1.005 -1.057 -0.078 -4.027],-2.6075943,-33.816452,7.55,2.87412,41.131786,-553.2502,3.8146973e-07,0.60278106
-719.7283,66927,7.474762,21.71044,0.6296958,20,,9.065781,-931.6892,0.036420282,0.056515265,9380,9.999998,78.15083,0.8505901,469,612.5276010036469,256862.0,69.46217166486514,[-1.486  1.005 -1.056 -0.07  -4.027],-2.6105971,-27.780804,7.95,2.703037,46.356613,-498.5414,-9.536743e-06,0.6161204
-703.343,67093,7.58171,31.452925,0.61177343,20,,4.22434,-953.50214,0.025574047,0.0468769,9400,9.999995,25.647444,0.3375426,470,613.7436003684998,253030.58,72.96407243294576,[-1.48   1.015 -1.054 -0.087 -4.03 ],-2.6110086,-50.29532,8.3,3.233207,86.802765,-481.28867,-4.005432e-06,0.61965674
-719.2206,67269,7.716383,27.767284,0.5320772,20,,17.397373,-944.2955,0.06362577,0.022266265,9420,9.999994,75.18215,1.1335648,471,615.0001358985901,350818.7,77.95205482545232,[-1.48   1.014 -1.056 -0.094 -4.03 ],-2.6082299,-55.068157,8.8,6.7621408,56.30802,-423.85767,9.536743e-07,0.70705897
-725.7243,67428,7.474777,21.668753,0.6283877,20,,10.819486,-935.97736,0.039792318,0.0082210535,9440,9.999998,62.65514,0.82635427,472,616.0921220779419,298332.7,69.4622290354881,[-1.466  1.002 -1.033 -0.076 -4.027],-2.607848,-27.78984,7.95,2.9634058,55.262146,-493.53937,6.67572e-06,0.67041224
-713.3209,67560,6.960353,13.75044,0.65738446,20,,3.8272395,-909.3973,0.021168219,0.06194894,9460,9.999946,10.134183,0.2467285,473,617.1678109169006,299009.75,55.96898300215131,[-1.467  1.005 -1.033 -0.069 -4.027],-2.608457,-15.239399,6.6,3.169446,40.951824,-510.80453,2.861023e-06,0.67813265
-736.7687,67702,7.174554,16.190313,0.69619036,20,,4.394259,-915.339,0.024301315,0.010020582,9480,9.999965,17.005926,0.2987399,474,618.3488092422485,240996.38,60.96954641173422,[-1.466  0.999 -1.032 -0.073 -4.027],-2.6086388,-19.903854,7.1,2.444817,36.249535,-548.49133,5.722046e-07,0.59775776
-838.0061,67861,7.473116,20.885735,0.8485289,20,,1.3656633,-931.5946,0.018387793,0.04140282,9500,9.999989,3.0254822,0.15013696,475,619.752543926239,66513.6,69.45559199714954,[-1.457  1.    -1.021 -0.082 -4.028],-2.6064634,-27.79522,7.95,1.3780131,46.30258,-679.29865,-1.9073486e-06,0.3109579
-787.9697,68014,7.3772097,26.188576,0.68367606,20,,6.054234,-952.6621,0.028517706,0.083002016,9520,9.999982,29.620554,0.44883907,476,621.0833542346954,206294.89,66.46776273799007,[-1.448  0.992 -1.012 -0.078 -4.025],-2.6074796,-24.87632,7.65,2.41371,101.226814,-542.8481,-9.536743e-07,0.5429465
-682.0315,68176,7.523073,25.692642,0.57068974,20,,9.555235,-937.066,0.037193153,0.034410078,9540,9.999987,42.49666,0.6866795,477,622.4060018062592,211522.47,70.9683891701207,[-1.449  0.998 -1.012 -0.074 -4.026],-2.6073463,-48.6178,8.1,2.5856605,53.977287,-450.03345,3.8146973e-06,0.5527227
-687.5578,68316,7.1333,12.983311,0.6208637,20,,7.0156755,-909.0943,0.029435547,0.042015996,9560,9.99993,26.236057,0.44852754,478,623.6968536376953,266058.25,59.966305020706656,[-1.45   0.994 -1.015 -0.081 -4.026],-2.6079097,-19.01619,7.0,4.0717707,28.073078,-483.20206,1.7166137e-06,0.6386646
-759.08856,68472,7.426853,24.716791,0.69130456,20,,4.7643228,-939.15344,0.025932489,0.04205137,9580,9.999979,16.128347,0.31454557,479,624.8686714172363,276734.2,67.96464170758567,[-1.449  0.99  -1.015 -0.087 -4.027],-2.6088865,-26.29874,7.8,3.3768547,65.53945,-546.77997,-4.196167e-06,0.63460696
-813.0507,68632,7.4912205,23.355549,0.7484054,20,,7.0320907,-940.43567,0.031735256,0.03741093,9600,9.999914,22.975529,0.44766313,480,626.1937019824982,432846.44,69.96453386642261,[-1.449  0.988 -1.016 -0.094 -4.028],-2.608398,-28.21907,8.0,2.982218,63.630196,-593.28516,-1.9073486e-06,0.7964651
-631.3843,68785,7.3772383,24.340134,0.56022346,20,,4.6543627,-934.01086,0.02503254,0.046155687,9620,9.999986,28.27155,0.3772777,481,627.3434829711914,132672.69,66.4678783672837,[-1.448  0.99  -1.015 -0.087 -4.027],-2.6089487,-24.908264,7.65,1.8535972,58.165024,-439.31357,-4.9591063e-06,0.44785267
-619.4785,68926,7.1538925,13.745538,0.5289346,20,,5.881481,-914.74945,0.027225867,0.029868772,9640,9.999992,20.915762,0.37647188,482,628.4021573066711,145069.53,60.46744186182667,[-1.449  0.988 -1.016 -0.093 -4.028],-2.608882,-19.512306,7.05,2.251047,36.721085,-414.05484,4.005432e-06,0.45649046
-740.874,69081,7.4093313,23.382135,0.6276708,20,,7.6318197,-938.72003,0.032660324,0.0048685586,9660,9.999972,15.918201,0.44015512,483,629.5183248519897,262288.44,67.46105158563387,[-1.448  0.985 -1.016 -0.1   -4.028],-2.6093173,-35.604546,7.75,2.5799952,65.921524,-494.10458,-6.67572e-06,0.6218054
-699.70654,69229,7.288822,15.627632,0.61654687,20,,6.23074,-927.4929,0.028895203,0.028425248,9680,9.999981,23.059464,0.40077358,484,630.6285572052002,221965.11,63.96857370102943,[-1.449  0.984 -1.016 -0.109 -4.028],-2.6151767,-13.158543,7.4,4.8853283,51.400826,-482.86426,-4.005432e-06,0.57401496
-673.1029,69398,7.624937,39.993156,0.5273541,20,,10.104508,-967.3804,0.040034723,0.04952851,9700,10.0,40.26245,0.66748863,485,632.366176366806,97204.734,74.46536022770887,[-1.444  0.974 -1.008 -0.093 -4.034],-2.615537,-31.840668,8.45,2.119653,119.0504,-414.8274,3.2424928e-06,0.37951744
-705.0693,69566,7.609828,21.169884,0.5831813,20,,5.7664185,-934.17993,0.054831743,0.017962428,9720,9.999997,27.069033,0.6916065,486,633.6478550434113,130532.98,73.96126347677307,[-1.445  0.971 -1.007 -0.081 -4.034],-2.637469,-22.410881,8.4,3.9954097,42.150894,-465.3845,1.1444092e-06,0.44089687
-739.12994,69720,7.393324,19.910053,0.6715624,20,,10.888447,-929.948,0.042404246,0.0075719,9740,9.99999,62.48639,0.85987484,487,634.9553861618042,246981.58,66.96426128112054,[-1.377  0.971 -0.97  -0.09  -4.056],-2.643326,-15.89706,7.7,3.5525956,48.711044,-530.3043,3.6239624e-06,0.6013395
-790.3276,69857,7.068946,18.840494,0.73519695,20,,3.8199944,-917.3081,0.021696683,0.05188895,9760,9.999967,14.772828,0.26364163,488,636.1932172775269,159323.88,58.46102528511024,[-1.39   0.964 -0.987 -0.074 -4.062],-2.643555,-37.003567,6.85,3.6797428,47.67627,-578.716,-3.2424928e-06,0.48224437
-829.0927,70020,7.537835,19.109194,0.82520574,20,,3.5475106,-932.88763,0.023785613,0.09737814,9780,9.999999,15.483969,0.26109567,489,637.4630980491638,297920.06,71.46667306646067,[-1.388  0.962 -0.986 -0.08  -4.062],-2.6438558,-20.131802,8.15,3.024921,44.463806,-655.75214,1.335144e-06,0.6624234
-772.8644,70172,7.357972,17.396082,0.73411155,20,,4.4708877,-919.7657,0.024676759,0.05537362,9800,9.999969,18.959969,0.30256706,490,638.5567631721497,520058.94,65.96016852260759,[-1.386  0.961 -0.984 -0.087 -4.063],-2.643742,-24.63404,7.6,3.9807925,31.580952,-582.3305,6.866455e-06,0.8676023
-697.2267,70348,7.717471,26.884575,0.6073584,20,,5.9399843,-944.3193,0.031087006,0.03046919,9820,9.999974,22.387661,0.4069195,491,639.8664307594299,227132.61,77.95676561698804,[-1.388  0.957 -0.988 -0.091 -4.063],-2.6455688,-35.609753,8.8,3.2693276,56.26667,-482.5505,-1.1444092e-06,0.5653927
