Iteration,InitialReturnMean,InitialReturnStd,TimestepsSoFar,MeanD2w0t,EpThisIter,StdIW,EntropyCoefficient,EmpiricalD2,MaxIW,TimeElapsed,ReturnStepMaxmin,MinD2w0t,Weights,ReturnStepMax,EpisodesSoFar,EpLenMean,J_sample_variance,InitialReturnMin,MeanEntropy,MeanIW,EpRewMean,StdD2w0t,MaxD2w0t,InitialReturnMax,ReturnMeanIW,MinIW,Bound,InitialBound
404,-1.5258789e-07,12.254736,206664,0.014884214,100,0.9505863,,2.6955688,6.5407166,3182.185246706009,6.136832,,[-1.831  0.434 -1.718  1.708 -3.936],9.999988,40400,5.19,538572.2,-31.14935,-2.5195155,0.88290185,41.87505173303309,0.16880889,6.20094,45.26104,-669.9999,0.08132449,-743.89,-812.4886
405,-2.0980835e-07,11.093904,207194,0.031116746,100,0.91340864,,9.717361,6.9616404,3188.2441079616547,6.2173653,,[-1.833  0.431 -1.718  1.717 -3.938],9.999989,40500,5.3,502560.5,-32.22509,-2.5197823,0.7713984,42.97598235011519,0.6624072,53.714558,35.022675,-586.8305,0.003548648,-700.3829,-812.983
406,-2.708435e-06,11.711312,207697,0.032458395,100,0.9596648,,10.609281,4.8605423,3194.394466161728,6.0153627,,[-1.833  0.435 -1.72   1.724 -3.939],9.999995,40600,5.03,544952.6,-19.734205,-2.5234408,0.80930656,40.27862549618433,0.75651205,78.83238,37.64495,-609.66046,0.004176963,-722.7942,-805.55707
407,-1.9454956e-06,11.401995,208219,0.01598827,100,0.9589559,,3.1470327,5.687563,3201.6990220546722,6.159425,,[-1.828  0.432 -1.717  1.716 -3.942],9.999949,40700,5.22,557986.2,-21.561317,-2.5305233,0.87951154,42.17596025009224,0.18816423,7.968564,35.730602,-668.46246,0.049131136,-739.71027,-810.87714
408,-1.5258789e-06,11.442826,208720,0.018575568,100,1.0358863,,4.6327834,6.2435617,3209.1105086803436,5.9987965,,[-1.838  0.452 -1.727  1.695 -3.95 ],9.999973,40800,5.01,629270.75,-29.422848,-2.5264156,0.8785625,40.076918095809745,0.2936274,24.713974,37.800793,-661.0374,0.024868678,-739.19135,-804.9239
409,-7.6293946e-07,12.977816,209230,0.038604863,100,1.0472834,,12.463766,5.7839227,3217.4699742794037,6.0699873,,[-1.845  0.461 -1.743  1.68  -3.945],9.999995,40900,5.1,657353.1,-20.391365,-2.5108023,0.7578837,40.97845542095577,1.231828,194.28584,36.965416,-573.9905,0.0038428535,-676.1168,-807.61163
410,-1.1634827e-06,13.784383,209766,0.07641616,100,0.62839454,,26.96173,7.304,3226.040923833847,6.260295,,[-1.898  0.428 -1.738  1.715 -3.93 ],9.999999,41000,5.36,235475.6,-22.886322,-2.5313103,0.54395556,43.577582032409374,2.2091908,184.40079,52.834568,-411.95624,0.0007600314,-548.61346,-819.28094
411,-2.2315978e-06,12.235395,210295,0.023357067,100,1.3607551,,6.317119,13.20147,3232.593983411789,6.2098436,,[-1.855  0.476 -1.71   1.668 -3.95 ],9.9999895,41100,5.29,1088686.1,-32.11389,-2.5305111,0.8102706,42.87501253576775,0.40243322,33.25949,35.125294,-615.21075,0.018975805,-710.2442,-812.72076
412,4.119873e-06,14.108791,210847,0.028145527,100,0.8249304,,8.270212,6.2304034,3242.189752817154,6.3680086,,[-1.855  0.478 -1.709  1.676 -3.95 ],9.999982,41200,5.52,409922.34,-34.300552,-2.530479,0.66182595,45.17565287007942,0.5351628,41.73307,51.29855,-504.4812,0.007719615,-621.2689,-823.09906
413,7.6293944e-08,15.303433,211370,0.014869035,100,0.60143036,,1.8620225,3.5608652,3249.5162699222565,6.1674385,,[-1.855  0.479 -1.71   1.665 -3.95 ],9.999996,41300,5.23,215046.81,-31.49033,-2.5322778,0.88143665,42.277842488277436,0.16141218,6.21402,72.093094,-669.6017,0.05300847,-764.0284,-820.10925
414,-1.2588501e-06,12.567054,211872,0.016326891,100,1.1519568,,3.360977,10.633077,3254.483512401581,6.006999,,[-1.905  0.496 -1.737  1.653 -3.951],9.99997,41400,5.02,784379.0,-29.51038,-2.536136,0.822508,40.17749675595269,0.2180513,15.330244,28.423595,-619.6608,0.016679045,-687.30286,-802.6385
415,2.0980835e-07,12.771269,212387,0.02099831,100,1.2603621,,4.7920957,12.355532,3264.171380519867,6.1074743,,[-1.897  0.507 -1.729  1.636 -3.955],9.999909,41500,5.15,952412.2,-20.878788,-2.5371578,0.81097615,41.47651613048327,0.3530192,35.91011,54.834827,-614.4482,0.00791887,-722.3918,-813.6941
416,4.997253e-06,13.170036,212921,0.020520067,100,1.2455639,,5.083562,12.0602665,3269.937669992447,6.2455645,,[-1.89   0.499 -1.708  1.633 -3.956],9.999997,41600,5.34,935079.4,-32.58084,-2.5419796,0.81021935,43.37565215436536,0.2978652,17.50072,53.02761,-615.968,0.00832886,-706.5443,-818.7347
417,4.3869018e-06,12.444725,213442,0.02145161,100,0.9713512,,5.3612885,5.8004475,3276.8850197792053,6.1529045,,[-1.894  0.511 -1.727  1.616 -3.961],9.99999,41700,5.21,573642.9,-21.445522,-2.5441487,0.8771634,42.078289831510986,0.35983515,26.411655,35.89052,-668.3966,0.0036213142,-752.93994,-810.6626
418,-3.8146972e-08,13.0217905,213947,0.029959219,100,0.9827625,,9.609769,6.4986,3282.370475292206,6.0310564,,[-1.9    0.522 -1.733  1.618 -3.963],9.999991,41800,5.05,568948.75,-19.9083,-2.5441458,0.76815236,40.47839546756465,0.68064827,55.125904,64.86311,-578.36676,0.0056490703,-710.1149,-813.0118
419,1.6403199e-06,14.534157,214472,0.010626744,100,0.20856597,,1.0325757,1.7427976,3287.618547677994,6.1807766,,[-1.901  0.524 -1.733  1.627 -3.963],10.0,41900,5.25,26378.738,-21.806988,-2.5439491,0.9739616,42.47454163662354,0.10317898,1.1230655,62.877632,-742.1746,0.59353936,-799.9508,-818.5469
420,-1.5258789e-06,11.063425,214967,0.010408718,100,0.26265433,,1.1005344,1.8287003,3293.648020505905,5.95063,,[-1.905  0.528 -1.736  1.623 -3.963],9.999993,42000,4.95,40490.305,-18.971838,-2.5438826,0.96289295,39.477791218364516,0.10431635,1.296747,47.56229,-725.42084,0.47985947,-780.1067,-805.53784
421,-1.0871887e-06,12.453962,215471,0.023290323,100,0.95860696,,6.5438404,18.469172,3301.5668938159943,6.0228157,,[-1.916  0.527 -1.75   1.627 -3.963],9.999994,42100,5.04,534574.4,-19.816387,-2.5448709,0.81920385,40.377479338146436,0.43266612,29.41216,46.778652,-616.06085,0.027348438,-719.4401,-808.2719
422,-4.5776366e-07,13.189284,216016,0.01278073,100,0.63166255,,1.6239303,4.896116,3306.894956588745,6.32129,,[-1.916  0.523 -1.752  1.62  -3.964],9.999993,42200,5.45,244130.3,-23.752048,-2.5451615,0.94745487,44.47549700799527,0.12664509,4.3468065,42.745422,-727.0766,0.12998126,-793.39746,-819.16144
423,2.1362305e-06,13.669079,216559,0.027718076,100,0.90468454,,8.194616,9.310084,3311.3747382164,6.307062,,[-1.922  0.528 -1.754  1.622 -3.964],10.0,42300,5.43,492767.28,-23.556538,-2.544937,0.8192203,44.27367266871569,0.5340626,45.291824,33.809937,-625.12836,0.0009032502,-746.0372,-816.2248
424,-2.0599366e-06,15.800697,217088,0.035068166,100,0.9477136,,11.783411,8.068258,3319.4709990024567,6.2101984,,[-1.924  0.526 -1.758  1.615 -3.964],9.999999,42400,5.29,540808.2,-22.172646,-2.5451584,0.5892863,42.87597484525814,0.806119,64.70632,62.49931,-444.5801,0.0066554537,-575.4525,-819.6425
425,2.0217894e-06,12.360338,217622,0.010697546,100,0.066884734,,1.0031847,1.2928123,3327.7935798168182,6.246271,,[-1.924  0.52  -1.754  1.629 -3.964],9.999983,42500,5.34,2652.082,-32.597588,-2.5457098,0.9951814,43.377503223958975,0.102959745,1.0069621,34.64625,-760.5799,0.8553575,-810.2884,-814.0479
426,-1.6403199e-06,11.894829,218131,0.050378896,100,0.8703744,,18.59015,4.708592,3334.173544883728,6.061467,,[-1.927  0.523 -1.753  1.627 -3.965],9.999988,42600,5.09,447393.53,-20.30558,-2.5508316,0.6824786,40.876406320050464,1.4760822,187.0611,46.291065,-513.09265,0.0004596548,-638.1443,-809.7033
427,5.8746336e-06,12.923263,218677,0.028138,100,0.7827167,,8.317813,5.594593,3340.164232969284,6.3277807,,[-1.923  0.548 -1.74   1.598 -3.97 ],9.999976,42700,5.46,373217.34,-23.852093,-2.5507941,0.74027187,44.57477059632267,0.60883826,54.246597,42.736843,-565.47516,0.0012391835,-684.1266,-819.38367
428,-1.4877319e-06,10.161331,219193,0.017246824,100,0.85148895,,3.7168963,5.251148,3347.233462333679,6.1146708,,[-1.924  0.55  -1.739  1.605 -3.97 ],9.999993,42800,5.16,436411.72,-21.003948,-2.551699,0.837605,41.57583769844442,0.23536728,17.892904,27.011753,-635.0031,0.043724246,-721.61816,-806.6108
429,1.4495849e-06,13.740807,219689,0.031697955,100,1.0208093,,10.775421,7.2081776,3351.7087590694427,5.957835,,[-1.923  0.556 -1.74   1.609 -3.971],9.999973,42900,4.96,611408.2,-28.910591,-2.5439963,0.7747869,39.57536971637969,0.73710054,61.008804,47.55325,-581.8524,0.010678375,-693.8107,-805.8349
430,2.784729e-06,14.617551,220226,0.04680127,100,0.83298546,,17.165861,5.22687,3357.6007356643677,6.266615,,[-1.935  0.565 -1.753  1.593 -3.963],9.9999275,43000,5.37,417336.16,-32.850555,-2.5448592,0.6816112,43.675666130019756,1.2550081,108.53273,70.75331,-517.5815,0.007962171,-661.5784,-823.6754
431,7.6293946e-07,11.916293,220749,0.026950534,100,1.2251574,,7.9785986,7.747858,3363.8267023563385,6.1669226,,[-1.934  0.566 -1.75   1.603 -3.964],9.999986,43100,5.23,891412.06,-31.542913,-2.5437438,0.849926,42.27646840057607,0.51463664,35.264782,26.395943,-645.71313,0.0025805468,-744.83923,-808.551
432,3.1852721e-06,14.001349,221279,0.013874976,100,0.933131,,2.1749768,7.7303405,3373.4779484272003,6.2173243,,[-1.934  0.57  -1.749  1.59  -3.963],9.999995,43200,5.3,529423.56,-22.303768,-2.544733,0.91222847,42.97589707676476,0.14820142,4.696538,35.06018,-696.1192,0.058367096,-761.49854,-813.0199
433,1.7929077e-06,12.599433,221799,0.019071769,100,1.1760454,,4.5791597,9.657062,3378.1303865909576,6.145092,,[-1.931  0.565 -1.747  1.587 -3.964],9.999998,43300,5.2,832798.25,-31.240173,-2.5438972,0.9039453,41.97723598605121,0.30100936,23.04612,36.01425,-687.211,0.010165423,-774.1174,-810.3742
434,-5.7983398e-06,13.627715,222337,0.028103068,100,0.93142134,,8.409893,5.1089206,3384.835713863373,6.2731028,,[-1.931  0.567 -1.745  1.595 -3.963],9.999999,43400,5.38,528006.0,-23.074654,-2.5441494,0.78151625,43.77464238575518,0.5398318,45.156315,52.546383,-595.5728,0.01152446,-714.53436,-819.7252
435,-8.010864e-07,12.069723,222843,0.013672388,100,1.0596536,,2.3689864,9.115347,3390.7825293540955,6.038492,,[-1.934  0.561 -1.743  1.61  -3.963],9.999998,43500,5.06,667406.8,-29.900692,-2.5438952,0.92873156,40.577382332784644,0.15515995,5.762615,37.34232,-702.2238,0.07315832,-768.2585,-806.4219
436,-1.2969971e-06,11.854996,223355,0.014068072,100,1.0467474,,2.3774285,8.207575,3398.161761522293,6.0846777,,[-1.928  0.559 -1.744  1.617 -3.963],9.999965,43600,5.12,646651.4,-20.595615,-2.5441496,0.8665406,41.176684328669474,0.15932609,6.0266423,36.71952,-655.8577,0.04540863,-722.80066,-808.1337
437,-3.5858154e-06,14.4638405,223876,0.04719242,100,0.8526736,,17.697027,8.653268,3403.7983269691467,6.152586,,[-1.934  0.556 -1.749  1.626 -3.963],9.999998,43700,5.21,438680.3,-21.428793,-2.5448716,0.63821924,42.077480548182095,1.4997494,235.7654,63.34456,-482.0059,2.0952102e-05,-616.7616,-817.5278
438,-6.1035155e-07,10.936097,224384,0.010460874,100,0.3114595,,1.0871791,2.4816322,3409.9558370113373,6.0548286,,[-1.929  0.528 -1.737  1.657 -3.964],9.999998,43800,5.08,56750.062,-30.109562,-2.5456624,0.9660547,40.77926124470809,0.10335928,1.2449955,37.10293,-731.3913,0.42095408,-782.8313,-807.02496
439,3.8146973e-07,12.585225,224918,0.024151998,100,0.7746044,,6.6524596,4.244611,3416.115442752838,6.245948,,[-1.926  0.526 -1.732  1.656 -3.964],9.999972,43900,5.34,360694.47,-32.592155,-2.5458856,0.756331,43.37660998575637,0.46225956,41.458378,34.637516,-574.9666,0.015232118,-684.0094,-814.0351
440,2.2888185e-06,13.770141,225413,0.023348657,100,0.82691294,,6.7427855,4.264889,3423.4812998771667,5.950553,,[-1.926  0.53  -1.731  1.663 -3.965],9.999993,44000,4.95,399169.1,-18.930683,-2.5470753,0.81497896,39.477603029941875,0.48328006,37.30352,74.805534,-611.67004,0.0130712595,-712.28973,-812.0137
441,6.67572e-07,11.866813,225923,0.019372653,100,1.0852523,,4.683716,7.021889,3428.8097479343414,6.0697975,,[-1.926  0.532 -1.728  1.671 -3.966],9.999987,44100,5.1,703886.6,-30.289028,-2.550781,0.9356625,40.97795255720555,0.30430353,19.59761,46.18391,-709.5961,0.0034089687,-787.9345,-810.0185
442,-1.7929077e-06,10.989719,226428,0.014825073,100,0.8963601,,2.891338,5.590522,3437.281509399414,6.0308714,,[-1.925  0.53  -1.724  1.663 -3.97 ],9.999967,44200,5.05,475605.5,-19.927372,-2.5496008,0.896842,40.477868136738394,0.18314551,9.245539,28.082325,-677.40247,0.019957501,-749.5349,-803.5152
443,1.3542175e-06,12.777082,226960,0.013435624,100,0.8781052,,2.0240867,6.3809185,3441.934683561325,6.2317705,,[-1.926  0.529 -1.729  1.656 -3.968],9.999993,44300,5.32,465699.22,-22.510126,-2.5515578,0.9174823,43.17649570508551,0.13949558,4.393129,53.19186,-699.5759,0.035667907,-765.13837,-818.2357
444,-1.1825562e-06,14.196965,227472,0.026246903,100,0.99513143,,7.976564,5.1807714,3450.124857902527,6.084713,,[-1.924  0.533 -1.73   1.648 -3.97 ],9.999998,44400,5.12,593981.5,-30.449768,-2.5441458,0.7890761,41.17686067365373,0.48494807,29.34037,55.16085,-596.8576,0.010039119,-705.7507,-812.8775
445,7.4386594e-07,13.938446,228008,0.020871554,100,1.2582308,,4.9074426,7.7246566,3458.8300137519836,6.260227,,[-1.934  0.547 -1.746  1.629 -3.963],9.999975,44500,5.36,955451.9,-22.87112,-2.544137,0.8835346,43.5773417239799,0.28313512,13.522905,43.670444,-674.0067,0.011021411,-767.5428,-817.0017
446,-1.5258789e-07,13.153586,228547,0.015759023,100,0.75729626,,2.5868561,6.384341,3469.6587047576904,6.2797785,,[-1.959  0.567 -1.768  1.608 -3.963],9.999982,44600,5.39,356665.0,-23.173107,-2.5529811,0.8757956,43.87395769707888,0.18113102,8.558708,52.482098,-670.7433,0.011620049,-758.73914,-819.95374
447,-3.7002565e-06,15.536763,229068,0.019495632,100,1.1452876,,4.704875,8.220745,3478.657410621643,6.1517715,,[-1.966  0.574 -1.783  1.61  -3.972],9.999998,44700,5.21,787336.8,-31.294998,-2.5534604,0.7930211,42.07536223326997,0.31353968,27.67318,54.325397,-601.3985,0.012963405,-701.47296,-815.36334
448,1.6403199e-06,11.72207,229579,0.025884515,100,0.9683105,,7.8820753,7.031828,3484.2751002311707,6.0769787,,[-1.965  0.573 -1.784  1.602 -3.972],9.99999,44800,5.11,569691.5,-20.497066,-2.5554175,0.7243857,41.07665616618602,0.5198935,35.033806,46.09712,-547.0444,0.002840321,-654.30273,-810.2787
449,-3.013611e-06,12.102662,230077,0.035844583,100,0.77457243,,12.657426,5.185236,3491.86221408844,5.975086,,[-1.973  0.578 -1.798  1.59  -3.974],9.999996,44900,4.98,354178.72,-29.1296,-2.5568285,0.5975493,39.777957351077696,0.94683677,105.52052,28.797401,-446.80685,0.0042902213,-572.40424,-801.43463
450,-4.5776366e-07,11.5259905,230591,0.027287351,100,1.0329981,,8.391516,7.792988,3500.456813812256,6.1003723,,[-1.975  0.578 -1.803  1.579 -3.976],9.999996,45000,5.14,637704.3,-30.678883,-2.5556052,0.85896474,41.377951438300734,0.64806753,66.16184,36.509583,-651.4388,0.0064246655,-756.7,-808.7169
451,-3.0517579e-06,11.327488,231096,0.012546931,100,0.50912565,,1.3187159,4.335252,3506.3528151512146,6.030204,,[-1.973  0.581 -1.8    1.587 -3.974],9.999949,45100,5.05,149703.44,-19.93086,-2.5722618,0.88728225,40.47613740201601,0.1264152,2.545702,28.089333,-671.04395,0.07574536,-726.0034,-803.4865
452,1.411438e-06,11.990772,231606,0.02140511,100,1.3244176,,5.5460362,11.065292,3512.4906356334686,6.0694027,,[-1.945  0.62  -1.776  1.556 -3.991],9.999998,45200,5.1,1049287.5,-20.389248,-2.5693858,0.8125634,40.976971373336674,0.33509687,24.927134,46.112427,-614.3056,0.016068988,-716.79156,-810.00226
453,1.3923645e-06,12.509156,232113,0.030103495,100,0.74908316,,9.568791,4.9152184,3521.610832929611,6.045808,,[-1.933  0.6   -1.753  1.577 -3.988],9.999999,45300,5.07,328959.97,-20.107296,-2.5695345,0.7678413,40.676118420105865,0.685112,60.069138,55.627964,-578.35693,0.0018457221,-693.5819,-811.40405
454,2.4223327e-06,12.489362,232623,0.013690681,100,0.8595599,,2.3180044,6.9492345,3526.284699201584,6.0688543,,[-1.932  0.603 -1.753  1.585 -3.989],9.999972,45400,5.1,439882.66,-30.27762,-2.5674303,0.9193858,40.975508038168066,0.15654741,7.727136,36.938293,-696.70105,0.07908267,-768.43866,-807.5502
455,2.3460389e-06,13.644475,233151,0.021738652,100,0.9490809,,5.6328793,6.0252514,3531.811822414398,6.203389,,[-1.933  0.601 -1.754  1.58  -3.986],9.999988,45500,5.28,546069.9,-22.111343,-2.5682971,0.7896811,42.77691360369388,0.3665079,31.930557,53.613323,-600.60004,0.01636277,-701.12354,-817.22266
456,-2.5558472e-06,13.232681,233672,0.01616168,100,0.6492955,,3.265412,3.6964982,3540.5542516708374,6.1518984,,[-1.933  0.597 -1.756  1.574 -3.987],9.999999,45600,5.21,252032.62,-31.32939,-2.5681725,0.81386876,42.075693188740125,0.21408775,13.668856,54.173626,-617.3005,0.053313013,-709.9558,-815.3348
457,7.05719e-07,13.061545,234173,0.01158354,100,0.5657425,,1.5432478,3.1853538,3546.307682991028,5.99885,,[-1.933  0.597 -1.755  1.581 -3.987],9.999973,45700,5.01,187562.22,-29.406311,-2.5676203,0.94944876,40.077052046697666,0.12030383,4.8598766,56.122276,-716.9209,0.05280089,-786.9591,-809.6562
458,-9.155273e-07,11.383359,234665,0.018229377,100,1.1531205,,4.088566,10.050081,3551.166787147522,5.9259825,,[-1.931  0.593 -1.753  1.579 -3.987],9.999995,45800,4.92,769504.4,-28.559319,-2.5636792,0.9119417,39.177907062126394,0.27047133,20.170727,29.367542,-685.5715,0.006085864,-763.95465,-799.5662
459,-2.9754638e-06,14.188941,235182,0.04904549,100,1.5267314,,16.872856,11.749514,3559.8772101402283,6.122656,,[-1.943  0.588 -1.765  1.592 -3.983],9.99999,45900,5.17,1388194.6,-30.932377,-2.574204,0.9034066,41.67703557275242,1.566646,238.00189,63.703175,-684.53015,0.0007777746,-802.53,-816.4226
460,6.4849854e-07,12.198131,235690,0.010673043,100,0.4126661,,1.166698,3.068983,3566.761383533478,6.0539513,,[-1.972  0.555 -1.778  1.627 -3.993],9.999989,46000,5.08,101989.13,-30.08818,-2.5753822,0.9777628,40.777012887583616,0.1057171,1.5340593,37.101242,-740.801,0.30389154,-793.51917,-806.99866
461,-7.8201293e-07,12.991505,236190,0.01616096,100,0.8162736,,3.4993908,4.2397165,3573.5610358715057,5.9901066,,[-1.973  0.551 -1.776  1.627 -3.994],9.999998,46100,5.0,395931.8,-19.42815,-2.576175,0.8874681,39.97525848772678,0.2340738,17.255917,47.115814,-669.38947,0.02418679,-767.13184,-807.04333
462,-2.2125244e-06,13.744771,236726,0.016435737,100,1.1788342,,3.1476932,10.657787,3579.2048649787903,6.2589636,,[-1.975  0.55  -1.779  1.62  -3.995],9.9999895,46200,5.36,823947.25,-32.767113,-2.5741575,0.8221552,43.57399440446575,0.19371499,9.111463,52.8075,-626.4502,0.014468799,-699.8276,-819.217
463,-2.2888183e-07,12.552257,237245,0.011798254,100,0.39442205,,1.2064437,3.319624,3588.2244369983673,6.137454,,[-1.976  0.571 -1.785  1.598 -3.993],9.999986,46300,5.19,92149.05,-31.146183,-2.577393,0.8999758,41.87665771261997,0.11765053,3.033459,45.247555,-684.20074,0.094312444,-749.40106,-812.5215
464,3.8146972e-08,13.470081,237734,0.021983799,100,1.0586016,,5.991046,8.325898,3594.876119852066,5.8999805,,[-1.995  0.575 -1.813  1.597 -3.997],9.999993,46400,4.89,655989.6,-28.240269,-2.5783584,0.82588565,38.8754401418833,0.3865952,31.879576,66.36488,-619.8633,0.009098012,-721.4563,-808.0549
465,-3.2806397e-06,9.341506,238245,0.010252587,100,0.06792249,,1.0053515,1.1986492,3600.64967417717,6.0773726,,[-1.999  0.573 -1.815  1.608 -3.997],9.999991,46500,5.11,3001.8645,-20.530968,-2.5781279,0.9922108,41.07766467226454,0.10090071,1.0293078,18.108406,-752.303,0.77123046,-796.61304,-802.40845
466,1.6021728e-06,12.813962,238763,0.02018505,100,0.80347335,,3.342365,5.7032323,3605.845622777939,6.130151,,[-2.     0.578 -1.817  1.604 -3.997],9.999988,46600,5.18,378768.12,-31.04739,-2.5507216,0.80875415,41.77706519436391,0.25854787,11.870972,45.432484,-612.2808,0.03115671,-692.12476,-812.2584
467,-5.893707e-06,13.289559,239282,0.011362234,100,0.271654,,1.1391363,2.009936,3611.4638056755066,6.137618,,[-2.024  0.577 -1.861  1.612 -3.97 ],9.999993,46700,5.19,44349.742,-21.254078,-2.5549254,0.938587,41.87709729920174,0.11208355,3.5306573,54.443092,-713.7189,0.27070615,-777.53723,-814.817
468,2.2506713e-06,12.606554,239781,0.028218705,100,0.83252466,,8.941809,6.1841054,3620.057343482971,5.982872,,[-2.005  0.601 -1.848  1.594 -3.974],9.999989,46800,4.99,406678.9,-29.221676,-2.5568907,0.7345669,39.87723339429042,0.6324778,65.80775,37.9821,-551.02576,0.0097302105,-653.5585,-804.34125
469,2.479553e-07,13.032013,240287,0.056244913,100,1.0581236,,21.887775,8.054531,3626.57679438591,6.03887,,[-2.004  0.597 -1.845  1.607 -3.976],9.999943,46900,5.06,664926.7,-19.99973,-2.5527823,0.69673437,40.578198263415295,1.6631798,204.21393,46.550896,-522.29474,0.0027211672,-673.45935,-808.881
470,1.1444092e-06,12.353863,240811,0.010484732,100,0.02606284,,1.0006709,1.0718907,3633.061418056488,6.174592,,[-1.999  0.559 -1.826  1.643 -3.972],9.9999895,47000,5.24,494.72092,-21.742872,-2.5534751,0.9965475,42.377402363191635,0.10188109,1.0023348,44.817104,-759.1353,0.9384169,-811.2385,-813.8815
471,4.5013426e-06,14.523163,241333,0.02556646,100,0.8948817,,7.3318458,7.679161,3638.4449713230133,6.159152,,[-2.002  0.56  -1.827  1.643 -3.972],9.9999895,47100,5.22,483823.12,-31.407494,-2.5547383,0.8577067,42.17535948355371,0.46836343,38.798244,72.18382,-652.1991,0.003675403,-766.61926,-819.78406
472,-3.376007e-06,12.577906,241860,0.011171116,100,0.50541884,,1.2220212,4.126946,3643.822806596756,6.196146,,[-2.004  0.557 -1.828  1.655 -3.974],9.999981,47200,5.27,156356.16,-22.026192,-2.5554607,0.96516,42.6768008748589,0.10878728,1.904186,44.573387,-736.0402,0.22027591,-791.98865,-814.6667
473,-4.959106e-07,11.19454,242375,0.012016396,100,0.69877845,,1.4538748,4.0549808,3648.637015104294,6.1075993,,[-2.006  0.554 -1.829  1.653 -3.974],9.999996,47300,5.15,286385.72,-30.7786,-2.5568762,0.91514575,41.47705507404573,0.11945109,2.585796,27.158535,-693.2141,0.06931258,-746.12726,-806.36615
474,-4.119873e-06,12.543102,242887,0.013732973,100,0.8854407,,2.3374069,6.017366,3654.557617664337,6.084958,,[-2.011  0.584 -1.841  1.63  -3.976],9.999991,47400,5.12,468909.97,-30.472244,-2.5587852,0.86225814,41.17746901784325,0.14886798,4.747413,36.782124,-653.0357,0.0691684,-717.4054,-808.15704
475,4.959106e-07,15.280923,243418,0.027765455,100,0.87235326,,8.366886,4.7693777,3661.534155845642,6.224539,,[-2.02   0.593 -1.866  1.619 -3.978],9.999975,47500,5.31,461092.66,-22.38075,-2.5593238,0.7597,43.0760860112023,0.52336603,37.17058,53.341267,-578.0736,0.0139276255,-695.728,-818.0094
476,7.6293944e-08,11.952788,243944,0.010548851,100,0.07045509,,1.0049714,1.1595806,3670.020669221878,6.189088,,[-2.019  0.596 -1.867  1.607 -3.978],9.999986,47600,5.26,3051.9075,-31.83075,-2.5595195,0.98648435,42.57726793367037,0.10230578,1.0237112,35.401943,-751.9213,0.7710016,-801.70917,-811.97266
477,-3.4713746e-06,10.648291,244466,0.02403331,100,0.90166855,,6.6554976,4.9531593,3675.4983019828796,6.159272,,[-2.014  0.596 -1.863  1.606 -3.978],9.999993,47700,5.22,488380.16,-21.57624,-2.5593827,0.7615933,42.175685285497465,0.41146117,25.410221,35.78569,-577.1404,0.0039681033,-672.6422,-810.8634
478,-2.3269654e-06,12.468049,244988,0.012124711,100,0.7940155,,1.6294949,7.0242953,3681.751002550125,6.159416,,[-2.013  0.593 -1.863  1.599 -3.978],9.999998,47800,5.22,375264.7,-31.437626,-2.558578,0.9118434,42.17606997955247,0.12235015,3.2323823,45.051945,-692.71875,0.112170465,-753.16754,-813.3235
479,4.959106e-07,11.29706,245488,0.010347222,100,0.41011408,,1.1241508,3.1842134,3688.0875809192657,5.9915495,,[-2.001  0.597 -1.848  1.6   -3.977],9.99998,47900,5.0,98466.766,-19.4514,-2.5583913,0.97456986,39.97882331032628,0.1031218,1.2981589,37.91667,-735.1829,0.41633013,-786.68115,-804.65753
480,-1.6021728e-06,13.527416,245995,0.021500025,100,0.9883494,,5.3647904,6.335181,3692.820300579071,6.0463657,,[-2.003  0.596 -1.85   1.599 -3.977],9.999962,48000,5.07,577623.94,-29.977922,-2.5575578,0.74270374,40.67743768178527,0.32176137,24.872559,37.26767,-559.86725,0.007350207,-640.7569,-806.7343
481,,13.099637,246531,0.04213456,100,0.8364717,,14.890356,4.9427347,3700.2307221889496,6.2596664,,[-1.994  0.632 -1.847  1.563 -3.976],9.999983,48100,5.36,421195.6,-22.88871,-2.5578556,0.7023932,43.57585455859258,1.1203007,103.41264,34.46929,-533.0122,0.003218539,-654.08685,-814.5325
482,1.4495849e-06,15.356139,247067,0.011009282,100,0.34551862,,1.0912738,2.8090274,3709.0485422611237,6.2592983,,[-1.994  0.636 -1.846  1.571 -3.977],9.999979,48200,5.36,72670.914,-32.738102,-2.558594,0.96313334,43.5748697450596,0.1059061,1.4145501,61.834118,-736.86475,0.28943026,-795.9018,-821.4003
483,-9.536743e-08,13.846056,247603,0.013952478,100,0.56060743,,1.6458014,3.229476,3717.2331879138947,6.260292,,[-1.994  0.632 -1.846  1.571 -3.978],9.999994,48300,5.36,189036.64,-22.877838,-2.6110976,0.9261059,43.57756934623285,0.14588694,6.0092325,70.85571,-707.9763,0.10432899,-783.0398,-823.44836
484,-5.531311e-07,13.482698,248123,0.014234196,100,1.0622761,,2.463565,9.807661,3722.638495206833,6.144887,,[-2.022  0.646 -1.869  1.567 -4.03 ],9.999993,48400,5.2,681945.56,-31.231571,-2.611328,0.9013861,41.97668677022252,0.16079448,6.447249,45.251503,-685.94415,0.025912324,-755.98956,-812.8075
