EpisodesSoFar,EpRewMean,MeanEntropy,ReturnStepMaxmin,StdIW,Iteration,MeanIW,InitialReturnMax,StdD2w0t,MeanD2w0t,Bound,InitialReturnStd,EpLenMean,MinD2w0t,MinIW,InitialBound,MaxIW,ReturnMeanIW,TimeElapsed,EmpiricalD2,Weights,J_sample_variance,InitialReturnMin,InitialReturnMean,ReturnStepMax,MaxD2w0t,TimestepsSoFar,EpThisIter
41000,231.49523864364636,-2.3503687,9.163515,0.77477425,410,0.7656539,189.50432,0.8691091,0.08051002,-701.39514,58.299152,24.16,,0.00018572707,-840.02606,4.47378,-567.86725,2368.0973563194275,8.52785,[-1.3    0.394 -0.578 -0.204 -3.768],351517.28,-185.57578,4.4250487e-06,9.581758,112.13887,607598,100
41100,238.10391392608835,-2.3535292,9.186459,0.7137751,411,0.7931726,152.89818,0.74151313,0.08490883,-723.5875,56.82977,24.82,,0.009137994,-833.10913,4.5801144,-580.44684,2375.48211479187,7.6288743,[-1.318  0.393 -0.586 -0.196 -3.769],303535.0,-115.23668,-8.392334e-06,9.593229,67.857605,610080,100
41200,227.50139892689904,-2.3542721,9.14995,0.68559486,412,0.6936456,161.3528,0.87320995,0.08926697,-662.0217,57.467934,23.76,,0.0055178385,-839.5731,3.591846,-505.34613,2381.7575793266296,8.522482,[-1.301  0.389 -0.578 -0.202 -3.773],265806.0,-182.48871,2.2888185e-06,9.574975,118.26166,612456,100
41300,242.6016959459553,-2.3564997,9.200771,0.6488735,413,0.72428024,102.03827,0.9478553,0.123146035,-680.95953,40.627567,25.27,,0.006563253,-824.72,4.093678,-527.9283,2388.1365780830383,6.1500688,[-1.3    0.387 -0.581 -0.213 -3.773],248775.88,-110.748116,1.9836425e-06,9.600386,44.954384,614983,100
41400,246.5023322751271,-2.3584146,9.212967,1.0532047,414,0.6693821,189.06302,2.0097811,0.13438874,-658.71356,47.737843,25.66,,0.0018805899,-831.2585,10.601113,-482.8176,2395.1786558628082,21.635027,[-1.293  0.375 -0.571 -0.211 -3.776],648813.75,-122.36719,-1.1291504e-05,9.606483,260.7073,617549,100
41500,240.79427807871704,-2.3625214,9.194447,0.7731848,415,0.8788798,193.57164,0.3862546,0.07358722,-797.40607,50.9695,25.09,,0.013985511,-834.8952,6.3795066,-653.742,2402.538204431534,3.4737191,[-1.297  0.374 -0.568 -0.195 -3.777],379245.4,-117.72211,1.6784668e-06,9.597223,16.52718,620058,100
41600,235.19750198383997,-2.358606,9.176317,0.74349666,416,0.795025,135.7238,0.99027115,0.1103549,-739.35,56.811565,24.53,,0.0017415327,-832.98846,11.409048,-578.90356,2408.8204934597015,9.607331,[-1.29   0.374 -0.565 -0.185 -3.782],298110.2,-112.929756,1.2207031e-05,9.588159,102.472046,622511,100
41700,236.39198471448665,-2.366968,9.179878,0.74974036,417,0.7805614,86.40018,0.8281275,0.09934481,-712.1566,46.525,24.65,,0.0061212247,-826.5347,6.2623544,-578.2873,2415.659826517105,6.1107802,[-1.28   0.366 -0.558 -0.189 -3.778],347181.7,-114.54848,-3.2043456e-06,9.589939,87.36433,624976,100
41800,237.50431986768098,-2.3718512,9.184519,0.99431527,418,0.59826833,119.95499,1.3690685,0.11622908,-590.8866,45.887764,24.76,,0.0076167816,-829.5532,12.810954,-431.1591,2422.44149017334,18.846481,[-1.289  0.376 -0.578 -0.201 -3.786],565021.2,-191.18211,1.4190674e-05,9.592259,135.35822,627452,100
41900,228.80016205321823,-2.3723242,9.154474,0.650063,419,0.7967118,160.38515,0.77939826,0.08966639,-742.03577,57.44981,23.89,,0.018175324,-838.8182,4.914549,-590.8411,2429.1226851940155,5.555666,[-1.287  0.37  -0.566 -0.183 -3.791],244656.69,-107.788605,-3.967285e-06,9.577237,114.04741,629841,100
42000,230.19747800114732,-2.377943,9.15918,0.66909534,420,0.8444025,184.72215,0.73075974,0.0950616,-772.15735,62.149185,24.03,,0.00985142,-840.6171,9.287457,-621.4961,2435.6772162914276,4.376111,[-1.287  0.376 -0.566 -0.178 -3.791],248698.95,-108.51636,4.5776366e-07,9.57959,46.75852,632244,100
42100,228.40054403264233,-2.3789103,9.153086,1.229296,421,0.7985326,120.81763,0.5784759,0.08652064,-728.5955,52.665577,23.85,,0.019803409,-834.80664,12.286517,-603.6576,2441.9804515838623,5.7644324,[-1.314  0.383 -0.579 -0.187 -3.797],1128933.8,-116.954285,7.476807e-06,9.576543,26.657043,634629,100
42200,222.09706252653532,-2.3808606,9.12981,0.90857685,422,0.8422571,133.04016,0.48279804,0.06889518,-763.02795,58.346916,23.22,,0.0027170037,-839.67206,5.3804913,-636.83435,2448.198635339737,5.7306895,[-1.314  0.389 -0.577 -0.182 -3.798],515731.8,-111.52224,-8.087158e-06,9.564905,34.658447,636951,100
42300,217.40523840697534,-2.3817723,9.112551,0.782459,423,0.82434773,201.11638,0.8158577,0.09509443,-778.6648,62.73038,22.75,,0.006436986,-848.90656,4.6099916,-619.52106,2454.496269464493,7.617656,[-1.317  0.384 -0.573 -0.169 -3.8  ],345764.5,-107.34018,1.4572143e-05,9.556275,60.301453,639226,100
42400,208.60355437058982,-2.3828766,9.076689,1.135572,424,0.7681519,123.72565,0.6449806,0.08270057,-720.0398,62.45796,21.87,,0.0024970141,-845.83936,9.468964,-584.61005,2460.6790051460266,6.865478,[-1.324  0.392 -0.579 -0.165 -3.801],897184.0,-109.55678,-6.1035157e-06,9.538344,41.238243,641413,100
42500,219.40168154934128,-2.3815706,9.119976,0.7832674,425,0.8716861,148.8434,0.52413255,0.07640724,-781.3931,62.33145,22.95,,0.021730714,-842.9665,5.5302343,-659.87,2467.0254707336426,3.5776021,[-1.321  0.388 -0.576 -0.173 -3.802],385423.22,-175.59833,-1.3732911e-06,9.559988,24.2608,643708,100
42600,210.4026636474759,-2.38158,9.084143,0.7496284,426,0.8798215,230.7543,0.48897815,0.06140211,-781.66724,63.649403,22.05,,0.005172567,-855.0764,5.3497605,-664.46875,2472.6977260112762,4.5323067,[-1.318  0.396 -0.576 -0.174 -3.8  ],334657.16,-110.82947,-3.0517579e-06,9.542071,49.7178,645913,100
42700,207.50994251311684,-2.3786376,9.072611,0.7333487,427,0.7194996,138.4757,0.73826665,0.093481146,-685.9069,64.29922,21.76,,0.005274325,-848.114,5.4761577,-548.88025,2478.7092337608337,4.0787215,[-1.313  0.403 -0.579 -0.184 -3.8  ],354185.25,-165.85617,-6.1035155e-07,9.536305,53.575058,648089,100
42800,214.70425671456545,-2.3767512,9.101807,0.72993755,428,0.8519256,139.4976,0.668397,0.06930653,-770.4312,65.64916,22.48,,0.01564146,-844.6859,6.3718786,-645.7943,2485.151545524597,6.704417,[-1.295  0.391 -0.556 -0.172 -3.797],306423.6,-104.98871,2.1209717e-05,9.550903,79.79268,650337,100
42900,210.9063425999736,-2.3788893,9.086548,0.5633637,429,0.8087481,114.37509,0.92807573,0.085983865,-750.48267,56.560146,22.1,,0.018951662,-843.3197,5.825385,-613.5778,2491.546194076538,6.0741553,[-1.304  0.385 -0.558 -0.161 -3.796],196331.67,-111.843605,-2.1209717e-05,9.543274,128.54958,652547,100
43000,212.88828345970876,-2.3768868,9.093119,0.8306453,430,0.78311646,119.86578,1.0655757,0.08424727,-741.8685,57.5519,22.3,,0.01627744,-842.93274,5.0671034,-586.0586,2498.29589176178,9.84515,[-1.298  0.393 -0.56  -0.166 -3.798],396033.47,-95.00183,-1.8310548e-05,9.546559,151.71042,654777,100
43100,199.20283217005573,-2.3791082,9.035151,0.5573592,431,0.89102936,131.5804,0.30746213,0.053837676,-786.2894,64.5057,20.93,,0.023782454,-851.4824,4.517308,-678.99194,2503.9944019317627,2.0725749,[-1.302  0.395 -0.563 -0.155 -3.796],180886.92,-101.65932,-2.4414062e-06,9.517575,15.022727,656870,100
43200,212.09693098281167,-2.3798158,9.090635,0.64247197,432,0.7202072,141.4433,0.856659,0.10311221,-700.6076,63.590107,22.22,,0.01251966,-846.03253,10.428633,-548.8337,2510.8164489269257,6.4281526,[-1.313  0.391 -0.564 -0.154 -3.798],278996.6,-103.03248,-6.1035155e-07,9.545318,37.498947,659092,100
43300,191.9041460370028,-2.3767478,9.000414,0.6844292,433,0.8621666,130.60512,0.51591074,0.06495587,-786.75745,64.928185,20.2,,0.017571371,-854.8843,7.0048013,-666.624,2516.2657639980316,3.1610239,[-1.312  0.4   -0.566 -0.153 -3.799],285694.97,-95.6203,-2.6550293e-05,9.500207,36.388805,661112,100
43400,193.40376978800776,-2.376949,9.007742,0.8304902,434,0.8250666,107.71936,0.42886004,0.057074632,-758.2734,61.558617,20.35,,0.04456582,-851.3558,4.75888,-634.4592,2522.3523592948914,4.5351176,[-1.312  0.392 -0.552 -0.149 -3.796],463793.28,-144.72408,4.272461e-06,9.503871,45.81745,663147,100
43500,207.69874133406225,-2.3798187,9.07243,0.71447366,435,0.82607037,138.31839,0.8774259,0.08124238,-762.7255,63.64113,21.78,,0.011130917,-847.9117,6.235967,-626.5748,2528.2190177440643,9.736285,[-1.313  0.389 -0.548 -0.137 -3.796],293694.03,-108.6964,1.373291e-05,9.536215,80.10513,665325,100
43600,182.31873244438052,-2.3840532,8.952053,0.80983347,436,0.8565321,159.74185,0.43814686,0.05450112,-786.0091,69.02979,19.24,,0.004362452,-862.80334,5.4949803,-676.4463,2533.925374031067,4.300479,[-1.303  0.395 -0.552 -0.146 -3.799],488147.12,-87.28267,1.4495849e-05,9.476027,40.717262,667249,100
43700,198.90744017934858,-2.3830173,9.034203,1.0465524,437,0.7497149,159.43921,0.8352565,0.074971095,-704.1989,69.48916,20.9,,0.018482596,-854.88904,9.676823,-565.4568,2540.2333993911743,8.180353,[-1.316  0.397 -0.556 -0.139 -3.803],633334.8,-101.030045,-1.0299683e-05,9.517101,113.92631,669339,100
43800,190.01377313042823,-2.3844974,8.991882,0.6252879,438,0.89541733,146.51347,0.5222345,0.05707457,-801.5677,69.835205,20.01,,0.012115924,-857.90686,8.245142,-690.2888,2546.2684338092804,3.927681,[-1.319  0.4   -0.562 -0.153 -3.802],226572.12,-84.406136,6.713867e-06,9.495941,51.346977,671340,100
43900,207.60620290114565,-2.3835874,9.072689,0.4225756,439,0.9592153,203.28589,0.21415898,0.045503028,-825.14966,67.02096,21.77,,0.16308956,-854.48016,3.5671477,-728.7107,2552.2032792568207,1.1614317,[-1.322  0.392 -0.562 -0.144 -3.803],106741.93,-108.28746,-1.15966795e-05,9.536345,2.0050716,673517,100
44000,197.71471257033036,-2.3867698,9.029329,1.2606732,440,0.79883635,111.95215,2.9000053,0.12218352,-769.9253,68.2329,20.78,,0.0019978667,-850.2996,7.81365,-610.41547,2557.557349920273,23.842321,[-1.328  0.39  -0.565 -0.143 -3.802],998458.0,-157.55452,-1.8920899e-05,9.514665,456.9989,675595,100
44100,198.20558891564747,-2.3867345,9.030781,0.79842037,441,0.7129375,186.05708,1.7905422,0.101414435,-691.0333,68.26203,20.83,,0.007533674,-857.7183,14.534683,-532.61255,2563.6196298599243,14.5243225,[-1.335  0.396 -0.576 -0.163 -3.806],378870.25,-100.496284,9.613037e-06,9.51539,246.01888,677678,100
44200,205.89804597836041,-2.3867698,9.064634,0.69767445,442,0.8361489,125.58043,0.2380347,0.048286684,-728.3351,58.705025,21.6,,0.066207185,-847.1223,5.8441086,-632.77466,2569.349308013916,1.9310174,[-1.334  0.393 -0.577 -0.172 -3.806],292420.8,-155.18948,1.1291504e-05,9.532317,5.336631,679838,100
44300,209.70228733469415,-2.3874907,9.081188,0.722302,443,0.5934906,129.69534,1.0785066,0.1277269,-616.4438,61.679153,21.98,,0.010475423,-845.8803,17.47909,-447.67484,2576.3312618732452,9.694503,[-1.327  0.395 -0.575 -0.178 -3.806],339016.2,-101.26651,6.3323973e-06,9.540594,66.37536,682036,100
44400,210.99451430995998,-2.388877,9.085894,0.46646982,444,0.897065,121.49765,0.24555922,0.051794305,-777.44824,57.92119,22.11,,0.14710468,-844.095,4.2568946,-683.331,2582.926250219345,1.3687111,[-1.308  0.384 -0.553 -0.161 -3.806],141382.22,-102.57498,-9.460449e-06,9.542947,2.5772803,684247,100
44500,220.70170959800663,-2.3898532,9.124935,0.57099706,445,0.85322857,121.01257,0.34891602,0.058430243,-745.0859,64.356094,23.08,,0.013770267,-839.5634,3.4581363,-639.0491,2589.6262497901917,3.137482,[-1.318  0.39  -0.562 -0.165 -3.808],185367.88,-109.95921,-8.239746e-06,9.562468,19.513937,686555,100
44600,209.00067770477145,-2.3933508,9.07811,0.7715159,446,0.8170252,176.97237,0.5611633,0.07953958,-758.781,66.78785,21.91,,0.018082999,-851.328,4.895051,-622.26337,2596.264600276947,5.2038293,[-1.311  0.396 -0.563 -0.173 -3.809],412300.3,-100.25339,8.544922e-06,9.539055,29.235935,688746,100
44700,215.60107060014462,-2.3942766,9.105104,0.85540825,447,0.8908508,124.59253,0.2631462,0.053921327,-766.18445,57.73848,22.57,,0.028034315,-842.1002,6.5465865,-666.24817,2602.3514235019684,2.1382337,[-1.301  0.388 -0.557 -0.175 -3.812],397523.7,-106.346695,7.6293946e-07,9.552552,10.379486,691003,100
44800,211.10536745314351,-2.3936083,9.087286,0.6176621,448,0.72508305,122.0878,0.624931,0.07212302,-689.3667,66.785034,22.12,,0.0078996625,-844.74695,5.1903086,-548.2976,2610.0057759284973,5.1389728,[-1.302  0.394 -0.565 -0.185 -3.813],238908.02,-158.78879,1.0986329e-05,9.543642,77.07015,693215,100
44900,214.49422707605555,-2.3994308,9.100113,0.7731995,449,0.6461523,125.92616,1.2776442,0.14080001,-673.02155,63.267845,22.46,,0.0009514074,-843.17615,12.472595,-479.74667,2616.851152896881,12.685472,[-1.301  0.395 -0.562 -0.177 -3.813],343999.9,-104.98834,8.239746e-06,9.550056,107.31105,695461,100
45000,210.20239340564004,-2.3996298,9.083288,0.4513171,450,0.9547,156.67917,0.2189418,0.046702363,-818.57666,68.13672,22.03,,0.14192897,-848.87164,3.688949,-726.24304,2624.0474684238434,1.2034875,[-1.285  0.384 -0.545 -0.158 -3.818],128618.37,-101.12648,2.4108887e-05,9.541644,2.0489192,697664,100
45100,198.6956403851476,-2.4072888,9.03215,0.96689576,451,0.63626367,124.262726,0.82893085,0.10001059,-643.60443,54.12409,20.88,,0.0041906703,-850.20435,9.009559,-490.82428,2630.021043777466,10.3689575,[-1.289  0.381 -0.546 -0.157 -3.819],661655.06,-92.81044,1.2969971e-06,9.516075,62.342133,699752,100
45200,214.39024584680345,-2.4089298,9.099357,0.6463898,452,0.91398376,233.41533,0.32813197,0.055187695,-816.51904,66.18561,22.45,,0.004845743,-853.3333,6.3838816,-693.4252,2636.5186817646027,3.1472833,[-1.277  0.371 -0.528 -0.139 -3.826],259503.9,-161.44104,-4.577637e-06,9.549678,25.327461,701997,100
45300,208.40110211079187,-2.4099407,9.075615,0.8551502,453,0.9223656,130.82889,0.23104736,0.04828453,-791.49524,62.488777,21.85,,0.08369454,-846.7068,6.729286,-697.9809,2642.397392272949,1.7381384,[-1.29   0.373 -0.529 -0.134 -3.828],428622.38,-100.14613,2.4871826e-05,9.537807,5.0617037,704182,100
45400,198.19925263635704,-2.409442,9.030178,0.82402146,454,0.8597467,139.11133,0.3888728,0.05621358,-770.19965,62.398594,20.83,,0.015103279,-852.5871,5.573442,-657.4947,2648.3533589839935,3.7611794,[-1.287  0.375 -0.531 -0.141 -3.829],412497.06,-148.58583,-1.373291e-05,9.515089,28.316591,706265,100
45500,196.40047915169,-2.4121096,9.021839,0.5444375,455,0.8278885,147.52194,0.41181958,0.053205498,-749.6502,63.67875,20.65,,0.026585903,-854.4254,3.0061226,-632.62317,2654.203319787979,3.4618738,[-1.293  0.376 -0.531 -0.133 -3.829],172553.94,-99.433235,-1.5258789e-07,9.51092,42.146957,708330,100
45600,190.10777266823027,-2.4091933,8.991783,0.9054522,456,0.81860554,146.11269,1.5576025,0.08295926,-773.25244,66.26226,20.02,,0.0032004514,-857.4873,8.932338,-637.2674,2660.285893201828,12.469596,[-1.277  0.378 -0.527 -0.139 -3.831],565700.3,-141.60818,-7.6293946e-07,9.495892,258.1341,710332,100
45700,197.4000486666715,-2.4101405,9.026513,0.99235916,457,0.77013326,125.83072,0.39902645,0.06722864,-725.3706,61.786316,20.75,,0.0029463056,-851.50476,7.133313,-599.4318,2666.3759095668793,4.637331,[-1.285  0.379 -0.529 -0.128 -3.828],714329.75,-128.7005,-1.5258789e-06,9.513256,15.281229,712407,100
45800,189.60416303762017,-2.4043097,8.988901,1.0322888,458,0.8667945,166.97406,0.39736187,0.055700626,-783.84955,67.75844,19.97,,0.032292325,-860.00995,9.304239,-668.4839,2672.9514734745026,3.9908662,[-1.279  0.373 -0.512 -0.115 -3.829],620240.75,-93.446335,8.392334e-06,9.494451,42.508087,714404,100
45900,175.31097402123723,-2.40352,8.911648,0.5628713,459,0.855277,236.42773,0.68612623,0.07080382,-800.0958,69.58238,18.54,,0.024665073,-873.1955,7.286771,-663.10144,2678.8053035736084,4.4138374,[-1.281  0.367 -0.506 -0.102 -3.823],180130.69,-138.66574,1.15966795e-05,9.455824,53.268333,716258,100
46000,190.39219672915823,-2.405257,8.991743,0.55918384,460,0.8917708,185.86627,0.29704633,0.052873574,-808.88,65.68567,20.05,,0.013069078,-861.2374,4.351361,-689.5633,2684.5001270771027,2.0037258,[-1.274  0.356 -0.491 -0.096 -3.823],198317.45,-151.61446,-2.8991699e-06,9.495872,10.008449,718263,100
46100,179.9974112679278,-2.4074888,8.937131,0.5759456,461,0.78216857,173.9897,0.43369907,0.064967215,-750.8513,55.755657,19.01,,0.06669483,-864.2586,4.241927,-605.61273,2690.0492100715637,3.1652222,[-1.275  0.35  -0.49  -0.097 -3.824],209175.38,-95.73319,6.408691e-06,9.468565,21.38528,720164,100
46200,172.09690096223122,-2.4230528,8.890992,0.5247157,462,0.6958172,110.65613,1.4038353,0.07934907,-671.1858,55.488262,18.22,,0.0016180528,-860.72473,5.489462,-541.13617,2696.169352054596,10.530963,[-1.259  0.342 -0.476 -0.095 -3.827],178431.81,-127.34498,-1.6021728e-06,9.445496,158.13232,721986,100
46300,189.00247535049508,-2.421879,8.985685,0.9363466,463,0.6465147,173.97932,0.71041006,0.08931078,-655.01184,66.403,19.91,,0.0005112302,-860.8318,7.0679398,-494.75314,2702.3587107658386,6.7480335,[-1.265  0.333 -0.516 -0.079 -3.842],552326.0,-140.6484,3.4332274e-06,9.492843,56.74205,723977,100
46400,169.6107214143916,-2.421664,8.8771,0.63759387,464,0.7703542,148.89708,0.3006914,0.04847225,-717.9019,60.467533,17.97,,0.045632098,-866.54614,4.317264,-596.4236,2708.471709728241,2.8034582,[-1.245  0.323 -0.503 -0.062 -3.841],257495.98,-96.07153,-2.8991699e-06,9.43855,19.784817,725774,100
46500,177.50240024415206,-2.42194,8.923494,0.13933568,465,0.9877528,134.99174,0.19223525,0.03795098,-852.56274,56.8263,18.76,,0.5475524,-861.35657,1.5611138,-768.9785,2714.7753870487213,1.0275142,[-1.245  0.321 -0.505 -0.07  -3.84 ],14968.933,-131.79347,1.2130738e-05,9.461747,1.1044136,727650,100
46600,159.80740493242757,-2.4250157,8.811938,0.60756284,466,0.7771974,105.99597,1.716745,0.08679826,-747.7177,51.964733,16.99,,0.021135317,-864.869,15.1799755,-608.9622,2719.689639568329,8.903241,[-1.244  0.319 -0.501 -0.069 -3.841],223688.44,-126.91316,-1.2207031e-06,9.405969,272.24863,729349,100
46700,170.01689579771224,-2.4250066,8.88028,0.66395026,467,0.6867453,176.21503,0.4873097,0.051446993,-668.31586,62.604126,18.01,,0.010937759,-869.41437,5.3264246,-526.35693,2725.483026266098,4.4068174,[-1.229  0.326 -0.498 -0.071 -3.844],267500.94,-115.34339,1.6021728e-06,9.44014,62.71492,731150,100
46800,176.40251190448262,-2.4240918,8.91716,0.6267357,468,0.9190937,228.39075,0.5032149,0.05470542,-840.2041,58.639637,18.65,,0.004744876,-871.1542,4.5240474,-713.24396,2731.7498772144318,4.1694307,[-1.226  0.327 -0.5   -0.083 -3.844],256350.92,-121.01343,-1.0910034e-05,9.45858,55.173607,733015,100
46900,188.00022805526302,-2.4248674,8.980337,0.69835556,469,0.7046353,154.70914,0.9086488,0.071201324,-693.89624,65.72,19.81,,0.009766561,-859.3285,8.007313,-544.2555,2737.317118167877,7.7869053,[-1.22   0.324 -0.498 -0.091 -3.843],342503.2,-149.64192,6.866455e-06,9.490169,132.11525,734996,100
47000,175.615008933221,-2.4267082,8.913843,0.26522806,470,0.9878928,143.9634,0.19368263,0.038024306,-853.8589,60.702335,18.57,,0.49913666,-863.49274,1.9465175,-768.99414,2743.434280872345,1.0753303,[-1.217  0.324 -0.492 -0.079 -3.844],46763.83,-120.21747,-5.1879883e-06,9.456922,1.2058935,736853,100
47100,171.81201709839036,-2.4267414,8.890825,1.0541968,471,0.79562455,132.63753,0.6571429,0.07744737,-759.1924,55.47746,18.19,,0.010107567,-863.5041,9.54007,-620.4796,2748.719182252884,6.2636213,[-1.221  0.326 -0.497 -0.082 -3.846],789055.5,-127.08539,-6.1798096e-06,9.445413,56.988773,738672,100
47200,173.70283130437178,-2.4264941,8.901288,0.6793602,472,0.7825173,186.71396,0.8021987,0.06758807,-735.9706,65.240555,18.38,,0.0051884977,-868.9653,7.3367734,-604.1534,2754.3017072677612,7.2232304,[-1.219  0.332 -0.497 -0.074 -3.846],287599.78,-137.72011,1.0681152e-06,9.450644,89.0436,740510,100
47300,174.20382691085516,-2.4268198,8.904377,0.5601599,473,0.76255393,116.296646,0.6882366,0.06630693,-714.26526,57.285664,18.43,,0.01020552,-860.64966,7.535793,-595.40857,2760.1807096004486,5.778752,[-1.219  0.329 -0.499 -0.084 -3.845],197147.6,-129.00958,7.019043e-06,9.4521885,49.880295,742353,100
47400,177.19922106443383,-2.4231002,8.9214325,0.655052,474,0.7995069,156.16626,0.95920104,0.08497498,-786.64844,57.41669,18.73,,0.0023010198,-863.80133,14.188554,-620.2754,2766.160527229309,7.5787354,[-1.213  0.337 -0.502 -0.091 -3.846],276357.56,-131.47879,5.0354006e-06,9.460716,100.487755,744226,100
47500,173.5012317404433,-2.4228017,8.8999195,0.806257,475,0.76318413,138.3055,0.79431534,0.06365347,-728.20703,55.96205,18.36,,0.0054942095,-863.38074,7.846265,-596.88574,2772.0095448493958,7.6164026,[-1.206  0.341 -0.503 -0.084 -3.842],457965.53,-118.80162,4.4250487e-06,9.44996,94.43026,746062,100
47600,168.90186602604183,-2.4245903,8.871717,0.54993,476,0.85965455,197.30038,0.31631413,0.046290122,-789.4804,65.27159,17.9,,0.0099645,-872.04987,4.83207,-677.58496,2777.933634996414,2.899724,[-1.21   0.342 -0.501 -0.072 -3.842],193938.95,-123.88039,1.1749267e-05,9.435859,19.449444,747852,100
47700,156.01616325581537,-2.4236176,8.785812,0.87344426,477,0.8279742,131.8896,1.2154945,0.061095156,-773.05725,60.13027,16.61,,0.004599346,-869.9689,5.136814,-647.8949,2783.831399679184,8.753955,[-1.216  0.336 -0.501 -0.064 -3.843],517000.28,-113.29823,-3.1280517e-06,9.392906,183.30293,749513,100
47800,177.501261143353,-2.422588,8.923374,0.64200664,478,0.71919155,176.52373,1.0943992,0.064040676,-688.97766,61.020645,18.76,,0.0018417677,-865.9739,6.6907372,-557.9139,2790.4595968723297,9.423867,[-1.212  0.338 -0.5   -0.079 -3.842],280740.16,-141.26306,8.087158e-06,9.461687,161.37567,751389,100
47900,188.4105195795789,-2.4218616,8.983429,0.67431617,479,0.85284513,174.44058,0.40067574,0.06010365,-786.9223,65.49106,19.85,,0.027223859,-861.14514,6.286872,-663.8017,2796.8027334213257,2.5742004,[-1.203  0.342 -0.498 -0.092 -3.841],313688.3,-150.00337,1.7242432e-05,9.4917145,16.85775,753374,100
48000,182.09934970223912,-2.4226031,8.948946,0.6713858,480,0.7587064,218.38121,0.52570194,0.06521235,-746.0009,69.673706,19.22,,0.02588679,-868.483,11.4388485,-592.6967,2803.0470321178436,4.3086314,[-1.205  0.35  -0.502 -0.091 -3.841],302637.2,-124.87489,-8.544922e-06,9.474473,46.175545,755296,100
48100,169.31203399472037,-2.424792,8.875369,0.7095772,481,0.5839539,190.16441,2.6775763,0.086961485,-605.99634,62.481213,17.94,,0.01622948,-871.0702,6.338512,-443.5745,2809.262635946274,18.093365,[-1.204  0.355 -0.501 -0.085 -3.841],319316.3,-76.881966,-5.7983398e-06,9.437684,429.61444,757090,100
48200,183.5967269639903,-2.423766,8.956816,0.9692425,482,0.82423526,191.3005,0.9536663,0.07685558,-777.6056,62.756927,19.37,,0.00060619175,-864.7628,10.558578,-642.3933,2815.8800473213196,9.9556875,[-1.204  0.361 -0.507 -0.103 -3.844],637647.94,-88.83943,1.3580322e-05,9.478408,73.373,759027,100
48300,186.59645063071673,-2.4230497,8.972697,0.81202465,483,0.7222386,135.14545,1.2429302,0.09640132,-710.7347,65.40328,19.67,,2.0735592e-05,-857.822,6.4508524,-563.2981,2823.0923116207123,11.032963,[-1.203  0.368 -0.514 -0.117 -3.843],453858.44,-138.76105,2.380371e-05,9.486348,125.1043,760994,100
48400,196.59299770822017,-2.4245408,9.022066,0.6971454,484,0.8299047,147.15115,0.3676052,0.054407246,-762.8955,62.396442,20.67,,0.011307077,-854.19727,5.96037,-625.8326,2830.4661474227905,3.491087,[-1.196  0.358 -0.501 -0.101 -3.842],279577.75,-99.67217,4.577637e-06,9.511033,48.6923,763061,100
48500,170.00833341810474,-2.4225907,8.879324,0.5190215,485,0.94211185,209.1157,0.20923193,0.039946314,-838.0781,63.701313,18.01,,0.117994994,-872.63354,5.0154343,-739.9453,2836.6904928684235,1.254323,[-1.196  0.362 -0.505 -0.113 -3.843],175511.86,-134.70316,-7.3242186e-06,9.439662,2.1142972,764862,100
48600,192.8916608024823,-2.4229014,9.004107,0.6628866,486,0.8858979,136.80238,0.42508683,0.054747995,-795.3632,64.40159,20.3,,0.013106448,-854.98425,3.33212,-684.32324,2842.7141728401184,3.5365582,[-1.199  0.367 -0.509 -0.113 -3.841],287112.4,-105.85036,3.0517579e-06,9.502053,55.787468,766892,100
48700,182.0036908196433,-2.4228642,8.948851,0.5717319,487,0.81115174,218.28902,0.68941194,0.06945592,-757.3975,67.113945,19.21,,0.02690524,-868.3018,4.5616355,-628.3544,2849.5501868724823,4.4538617,[-1.204  0.369 -0.51  -0.106 -3.842],212373.45,-115.457306,5.7983398e-06,9.474425,48.33318,768813,100
48800,165.71179759961657,-2.4248173,8.852308,0.8446697,488,0.7592305,212.79054,1.0516436,0.065727316,-728.5369,62.893112,17.58,,0.006026629,-874.74384,5.7532234,-586.4711,2855.8028979301453,10.000892,[-1.183  0.367 -0.499 -0.104 -3.842],436479.6,-83.09168,-3.967285e-06,9.426154,111.5436,770571,100
48900,177.8103653008303,-2.424789,8.92606,0.8427025,489,0.8064458,149.2944,0.7047266,0.07203376,-748.3248,63.68774,18.79,,0.008959925,-863.2969,12.836533,-614.39496,2861.9748022556305,6.0493135,[-1.178  0.373 -0.502 -0.119 -3.844],392339.0,-74.72799,6.866455e-06,9.46303,75.81825,772450,100
49000,197.8952657120589,-2.4238322,9.028391,0.59282035,490,0.90555537,297.101,0.33138356,0.05505899,-823.53955,69.471794,20.8,,0.028407715,-866.9813,4.789299,-700.6819,2868.711432695389,2.7203813,[-1.178  0.369 -0.502 -0.126 -3.844],220996.88,-118.80761,-7.095337e-06,9.514195,17.256512,774530,100
49100,180.80239082576273,-2.4229045,8.942106,0.68079054,491,0.78058344,174.03864,0.60983956,0.065488905,-757.4754,65.50908,19.09,,0.0034085186,-864.56366,5.0446987,-611.0232,2875.259224176407,5.6036654,[-1.179  0.362 -0.498 -0.118 -3.843],331755.16,-133.90237,7.019043e-06,9.471053,68.56311,776439,100
