ReturnStepMax,MaxD2w0t,MeanD2w0t,InitialReturnMax,InitialReturnMin,J_sample_variance,EpThisIter,MeanIW,MinD2w0t,StdIW,MinIW,TimestepsSoFar,MeanEntropy,Iteration,StdD2w0t,Bound,MaxIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2,InitialReturnMean,Weights,EpRewMean,EpLenMean,TimeElapsed,InitialBound,EpisodesSoFar,ReturnStepMaxmin
10.0,1.0206727,0.9870131,19.860596,-973.54626,18819.684,100,0.99701643,,0.070999466,0.65978485,14745522,-0.19733778,324,0.14084361,-141.3008,1.2915643,-19.523312,138.36697,1.0130501,-4.2114258e-05,[ 9.489e-04  3.912e-01 -2.139e+00 -1.690e+00 -1.614e+00],4899.755548039859,490.03,20645.909844875336,-141.46527,32400,9.998232
10.0,1.0,1.0,0.08337402,-0.18859863,0.00434093,100,1.0,1.0,,1.0,14795522,-0.19733778,325,,-121.73561,1.0,-0.065837786,0.06555691,1.0,5.065918e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.67973082713,500.0,20712.38114142418,-121.73561,32500,0.018436432
10.0,1.0,1.0,0.091552734,-0.23352051,0.0049931216,100,1.0,1.0,,1.0,14845522,-0.19733778,326,,-121.7369,1.0,-0.067123376,0.07030819,1.0,-2.1362304e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.660554497005,500.0,20777.248779296875,-121.7369,32600,0.017764091
10.0,1.0,0.99896,0.121520996,-4.5670776,0.21731907,100,1.0,,1.5136294e-07,0.9999989,14895470,-0.19733778,327,0.03223226,-121.758194,1.0000007,-0.08841489,0.46383542,1.0,-1.15966795e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4994.400639752407,499.48,20842.03083062172,-121.758194,32700,9.998867
10.0,1.0,1.0,0.08148193,-0.14978027,0.004205819,100,1.0,1.0,,1.0,14945470,-0.19733778,328,,-121.731476,1.0,-0.061699804,0.0645219,1.0,-2.4414062e-06,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.667296695903,500.0,20906.327979326248,-121.731476,32800,0.015937805
10.0,1.0,1.0,0.08111572,-0.19024658,0.0040146704,100,1.0,1.0,,1.0,14995470,-0.19733778,329,,-121.73403,1.0,-0.064256206,0.06304323,1.0,-4.272461e-06,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.675025689667,500.0,20970.71080994606,-121.73403,32900,0.0145692825
10.0,1.0,1.0,0.09197998,-0.19226074,0.0050108563,100,1.0,1.0,,1.0,15045470,-0.19733778,330,,-121.74319,1.0,-0.07340781,0.070442185,1.0,6.469726e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.666172087049,500.0,21035.35683941841,-121.74319,33000,0.017204285
10.0,1.0,1.0,0.08093262,-0.25915527,0.0044017527,100,1.0,1.0,,1.0,15095470,-0.19733778,331,,-121.7319,1.0,-0.06212402,0.06601427,1.0,-1.7089844e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.67359802033,500.0,21100.011497735977,-121.7319,33100,0.016994476
10.0,1.0,1.0,0.08892822,-0.20379639,0.0049951905,100,1.0,1.0,,1.0,15145470,-0.19733778,332,,-121.73806,1.0,-0.06828259,0.0703349,1.0,6.1035155e-07,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.671521734657,500.0,21164.859971284866,-121.73806,33200,0.017495155
10.0,1.0,1.0,0.07537842,-0.20568848,0.004025768,100,1.0,1.0,,1.0,15195470,-0.19733778,333,,-121.72666,1.0,-0.0568874,0.06313612,1.0,8.056641e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.672828035338,500.0,21229.577252149582,-121.72666,33300,0.016979218
10.0,1.0,1.0,0.08099365,-0.21209717,0.004852582,100,1.0,1.0,,1.0,15245470,-0.19733778,334,,-121.73194,1.0,-0.062168058,0.069313936,1.0,2.746582e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.688126310847,500.0,21294.15599298477,-121.73194,33400,0.01693821
10.0,1.0,1.0,0.09106445,-0.24224854,0.0059299003,100,1.0,1.0,,1.0,15295470,-0.19733778,335,,-121.74005,1.0,-0.070274524,0.076620154,1.0,-2.1362304e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4999.671857142213,500.0,21359.006668567657,-121.74005,33500,0.017961502
10.0,1.0568563,1.0029523,19.845276,-973.5592,18047.002,100,0.9910545,,0.1647582,0.46872342,15344473,-0.20007561,336,0.14366102,-141.09596,1.8450148,-19.109453,138.36884,1.0444229,7.6293945e-05,[ 5.515e-04  3.899e-01 -2.146e+00 -1.693e+00 -1.616e+00],4899.7774704090625,490.03,21421.970113754272,-141.45769,33600,9.9983425
10.0,1.0,1.0,0.07757568,-0.19494629,0.0040287785,100,1.0,1.0,,1.0,15394473,-0.20007561,337,,-121.731575,1.0,-0.061800197,0.063153215,1.0,-8.544922e-06,[ 1.859e-04  3.832e-01 -2.145e+00 -1.678e+00 -1.619e+00],4999.684088672631,500.0,21487.385328531265,-121.731575,33700,0.018758774
10.0,1.0,0.99994,0.07574463,-0.4060669,0.0045177913,100,1.0,,,1.0,15444470,-0.20007561,338,0.0077456604,-121.71028,1.0,-0.040504083,0.066877924,1.0,0.00013549805,[ 1.859e-04  3.832e-01 -2.145e+00 -1.678e+00 -1.619e+00],4999.295560685068,499.97,21551.970185279846,-121.71028,33800,9.998827
10.0,1.0,1.0,0.074035645,-0.13787842,0.0034184104,100,1.0,1.0,,1.0,15494470,-0.20007561,339,,-121.72857,1.0,-0.05878934,0.05816668,1.0,1.3427734e-05,[ 1.859e-04  3.832e-01 -2.145e+00 -1.678e+00 -1.619e+00],4999.684617204491,500.0,21616.663083076477,-121.72857,33900,0.016342163
10.0,1.0,1.0,0.08758545,-0.2758789,0.0039810967,100,1.0,1.0,,1.0,15544470,-0.20007561,340,,-121.73326,1.0,-0.06348144,0.06278639,1.0,6.652832e-05,[ 1.859e-04  3.832e-01 -2.145e+00 -1.678e+00 -1.619e+00],4999.672554494486,500.0,21681.074323177338,-121.73326,34000,0.016554832
10.0,1.068075,1.0108736,19.845947,-973.56055,17399.277,100,1.0076203,,0.17833067,0.45706207,15593473,-0.20732361,341,0.14529866,-140.82185,1.8327473,-18.765272,138.36893,1.0617166,3.7231446e-05,[ 1.859e-04  3.832e-01 -2.145e+00 -1.678e+00 -1.619e+00],4899.791299891422,490.03,21744.79399728775,-141.4581,34100,9.998377
10.0,1.0007478,0.9903236,10.010681,-983.3968,9850.068,100,1.0043026,,0.020601202,0.9335236,15642974,-0.20649682,342,0.09943191,-131.63809,1.0852093,-9.964469,98.835106,1.0006235,-2.8686523e-05,[ 4.614e-05  3.836e-01 -2.158e+00 -1.683e+00 -1.626e+00],4949.689717587055,495.01,21810.3421189785,-131.64267,34200,9.998795
10.0,1.0,1.0,0.08728027,-0.38458252,0.005278462,100,1.0,1.0,,1.0,15692974,-0.20649682,343,,-121.73368,1.0,-0.06390263,0.072280005,1.0,-5.1879884e-05,[ 1.183e-04  3.837e-01 -2.158e+00 -1.683e+00 -1.625e+00],4999.672988032964,500.0,21875.22622537613,-121.73368,34300,0.0181036
10.0,1.0431651,1.0090512,9.920959,-973.50214,8281.093,100,0.99171776,,0.13031937,0.59523344,15742476,-0.20967825,344,0.101804554,-131.05847,1.4332275,-9.150018,97.84067,1.0379767,4.8828124e-06,[ 1.183e-04  3.837e-01 -2.158e+00 -1.683e+00 -1.625e+00],4949.771224503744,495.02,21938.63318490982,-131.55367,34400,9.998726
10.0,1.1010809,1.033298,9.724243,-954.034,5330.6074,100,0.99663323,,0.21270432,0.2801067,15791980,-0.21768598,345,0.10630814,-129.60422,1.7782307,-7.3482614,95.88405,1.0854414,3.0517579e-06,[ 4.704e-04  3.849e-01 -2.167e+00 -1.693e+00 -1.629e+00],4949.976813102913,495.04,22003.52699279785,-131.35602,34500,9.998747
10.0,1.0,1.0,0.07623291,-0.19378662,0.0035552492,100,1.0,1.0,,1.0,15841980,-0.21768598,346,,-121.732994,1.0,-0.06321793,0.05932478,1.0,-8.544922e-06,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.711659307013,500.0,22069.084975242615,-121.732994,34600,0.015302658
10.0,1.0,1.0,0.072021484,-0.26037598,0.0035103622,100,1.0,1.0,,1.0,15891980,-0.21768598,347,,-121.73018,1.0,-0.060403816,0.05894978,1.0,-7.507324e-05,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.714705658018,500.0,22133.428992271423,-121.73018,34700,0.018119812
10.0,1.0,1.0,0.08453369,-0.26361084,0.007059705,100,1.0,1.0,,1.0,15941980,-0.21768598,348,,-121.73724,1.0,-0.067469195,0.08360322,1.0,-8.789063e-05,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.694620124615,500.0,22197.861356019974,-121.73724,34800,0.017020226
10.0,1.0,1.0,0.09649658,-0.27868652,0.005698374,100,1.0,1.0,,1.0,15991980,-0.21768598,349,,-121.7434,1.0,-0.07362089,0.07510974,1.0,-4.0283205e-05,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.672046803122,500.0,22262.35567188263,-121.7434,34900,0.01859951
10.0,1.0,1.0,0.0814209,-0.20733643,0.0050441287,100,1.0,1.0,,1.0,16041980,-0.21768598,350,,-121.73259,1.0,-0.062810116,0.07065544,1.0,6.1035155e-07,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.699495384496,500.0,22327.288882017136,-121.73259,35000,0.018222809
10.0,1.0,1.0,0.085998535,-0.18670654,0.0045580445,100,1.0,1.0,,1.0,16091980,-0.21768598,351,,-121.73721,1.0,-0.0674329,0.06717616,1.0,-2.4414062e-06,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.680006975585,500.0,22391.585575819016,-121.73721,35100,0.01403141
10.0,1.0,1.0,0.094055176,-0.20153809,0.0048927106,100,1.0,1.0,,1.0,16141980,-0.21768598,352,,-121.74207,1.0,-0.07229423,0.06959991,1.0,-1.8310548e-05,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.670780253479,500.0,22456.178265094757,-121.74207,35200,0.017627716
10.0,1.0000002,0.99002,10.015015,-983.3956,9866.854,100,0.99999154,,0.00013913028,0.9995951,16191481,-0.21768634,353,0.099399306,-131.64633,1.0012981,-9.97656,98.835,1.0,-7.141113e-05,[ 9.713e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4949.703313600082,495.01,22520.249361991882,-131.64642,35300,9.998846
10.0,1.0,1.0,0.08337402,-0.18945312,0.0054653836,100,1.0,1.0,,1.0,16241481,-0.21768634,354,,-121.73673,1.0,-0.06695457,0.073555365,1.0,-1.7089844e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.69617648451,500.0,22585.021263837814,-121.73673,35400,0.017653465
10.0,1.0,1.0,0.07891846,-0.16217041,0.004021677,100,1.0,1.0,,1.0,16291481,-0.21768634,355,,-121.73419,1.0,-0.06441185,0.06309396,1.0,1.2207031e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.683679512023,500.0,22650.076861858368,-121.73419,35500,0.016505241
10.0,1.0,1.0,0.083740234,-0.17694092,0.004821779,100,1.0,1.0,,1.0,16341481,-0.21768634,356,,-121.73825,1.0,-0.06847491,0.06909663,1.0,-6.591797e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.691561678493,500.0,22714.824026584625,-121.73825,35600,0.018095016
10.0,1.0,1.0,0.080566406,-0.19396973,0.004866948,100,1.0,1.0,,1.0,16391481,-0.21768634,357,,-121.73494,1.0,-0.065165125,0.06940787,1.0,-9.155274e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.689471438921,500.0,22780.305673599243,-121.73494,35700,0.017399788
10.0,1.0,1.0,0.08123779,-0.14898682,0.0038384213,100,1.0,1.0,,1.0,16441481,-0.21768634,358,,-121.72888,1.0,-0.059102945,0.06163533,1.0,4.272461e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.698719980323,500.0,22844.645939350128,-121.72888,35800,0.01715374
10.0,1.0,1.0,0.08416748,-0.18707275,0.005214646,100,1.0,1.0,,1.0,16491481,-0.21768634,359,,-121.73777,1.0,-0.06799627,0.071846254,1.0,-1.2207031e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.698640383793,500.0,22909.6827814579,-121.73777,35900,0.01938343
10.0,1.0,1.0,0.096069336,-0.23168945,0.006211871,100,1.0,1.0,,1.0,16541481,-0.21768634,360,,-121.74436,1.0,-0.07458125,0.078424044,1.0,9.765625e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.671054814258,500.0,22974.809817790985,-121.74436,36000,0.01721859
10.0,1.0,1.0,0.079589844,-0.3114624,0.00411154,100,1.0,1.0,,1.0,16591481,-0.21768634,361,,-121.73299,1.0,-0.063212946,0.06380328,1.0,-7.3242186e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.700309073799,500.0,23039.60253930092,-121.73299,36100,0.01807499
10.0,1.0,1.0,0.07525635,-0.22619629,0.00414444,100,1.0,1.0,,1.0,16641481,-0.21768634,362,,-121.73369,1.0,-0.06391243,0.06405256,1.0,-9.2773436e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.693670335329,500.0,23104.26329755783,-121.73369,36200,0.016673088
10.0,1.0,1.0,0.07293701,-0.17547607,0.0032981844,100,1.0,1.0,,1.0,16691481,-0.21768634,363,,-121.72938,1.0,-0.0596045,0.05714028,1.0,2.746582e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.718002675005,500.0,23169.1207382679,-121.72938,36300,0.016256332
10.0,1.0,1.0,0.078552246,-0.23223877,0.004256449,100,1.0,1.0,,1.0,16741481,-0.21768634,364,,-121.73507,1.0,-0.06528918,0.06492687,1.0,-4.4555665e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.701042379366,500.0,23233.560160636902,-121.73507,36400,0.018813133
10.0,1.0,1.0,0.07525635,-0.29266357,0.0050019403,100,1.0,1.0,,1.0,16791481,-0.21768634,365,,-121.73024,1.0,-0.060466208,0.070371844,1.0,8.544922e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.702792709573,500.0,23298.72024989128,-121.73024,36500,0.016662598
10.0,1.0,1.0,0.06896973,-0.19049072,0.0039418777,100,1.0,1.0,,1.0,16841481,-0.21768634,366,,-121.727295,1.0,-0.05751478,0.062469,1.0,5.9204103e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.714496592472,500.0,23363.629561424255,-121.727295,36600,0.016036987
10.0,1.0,1.0,0.074401855,-0.2420044,0.003976907,100,1.0,1.0,,1.0,16891481,-0.21768634,367,,-121.728424,1.0,-0.058644466,0.06274286,1.0,-5.2490235e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.701653237659,500.0,23428.45240545273,-121.728424,36700,0.016065598
10.0,1.0,1.0,0.07147217,-0.27563477,0.0052905097,100,1.0,1.0,,1.0,16941481,-0.21768634,368,,-121.72798,1.0,-0.058204148,0.0723636,1.0,-4.699707e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.700668954692,500.0,23492.953147172928,-121.72798,36800,0.016986847
10.0,1.0,1.0,0.08709717,-0.17590332,0.003684047,100,1.0,1.0,,1.0,16991481,-0.21768634,369,,-121.73405,1.0,-0.06426896,0.060385447,1.0,-3.112793e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.6879586626565,500.0,23558.038505077362,-121.73405,36900,0.016339302
10.0,1.0,1.0,0.066467285,-0.2107544,0.0040524737,100,1.0,1.0,,1.0,17041481,-0.21768634,370,,-121.72249,1.0,-0.05271425,0.06334136,1.0,-7.995605e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.71890943014,500.0,23622.497051000595,-121.72249,37000,0.016299248
10.0,1.0,1.0,0.09265137,-0.16870117,0.004576824,100,1.0,1.0,,1.0,17091481,-0.21768634,371,,-121.74154,1.0,-0.07175832,0.067302726,1.0,9.765625e-06,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.669276614317,500.0,23687.004044771194,-121.74154,37100,0.017015457
10.0,1.0,1.0,0.09051514,-0.20825195,0.0038354602,100,1.0,1.0,,1.0,17141481,-0.21768634,372,,-121.737,1.0,-0.06722629,0.061619133,1.0,-1.2817382e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.690192694704,500.0,23751.397944688797,-121.737,37200,0.015532494
10.0,1.0,1.0,0.068847656,-0.21429443,0.0039013142,100,1.0,1.0,,1.0,17191481,-0.21768634,373,,-121.72681,1.0,-0.057028722,0.062158756,1.0,-4.3945314e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4999.705090672718,500.0,23815.540994167328,-121.72681,37300,0.01809311
10.0,1.0107441,0.9951506,10.014832,-983.39276,9529.203,100,0.98686993,,0.070299074,0.7248517,17240982,-0.22069195,374,0.09995798,-131.54353,1.339863,-9.807885,98.83471,1.010137,-2.0141602e-05,[ 9.683e-04  3.882e-01 -2.193e+00 -1.701e+00 -1.637e+00],4949.7011915779985,495.01,23879.56050181389,-131.64935,37400,9.998848
10.0,1.0,1.0,0.08135986,-0.18218994,0.0044132406,100,1.0,1.0,,1.0,17290982,-0.22069195,375,,-121.736305,1.0,-0.066527784,0.066101834,1.0,1.2207031e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.700565209692,500.0,23944.70835518837,-121.736305,37500,0.019150734
10.0,1.0,1.0,0.09100342,-0.19372559,0.0055034156,100,1.0,1.0,,1.0,17340982,-0.22069195,376,,-121.739944,1.0,-0.070170216,0.07382601,1.0,5.126953e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.679894518713,500.0,24009.551995515823,-121.739944,37600,0.01747799
10.0,1.0,1.0,0.080566406,-0.22155762,0.0048587695,100,1.0,1.0,,1.0,17390982,-0.22069195,377,,-121.73282,1.0,-0.06304466,0.069358885,1.0,5.432129e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.694252814254,500.0,24074.03130364418,-121.73282,37700,0.01686573
10.0,1.0,1.0,0.08135986,-0.18664551,0.0047765216,100,1.0,1.0,,1.0,17440982,-0.22069195,378,,-121.73447,1.0,-0.06469122,0.06876735,1.0,-2.1972657e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.691588775967,500.0,24138.88539457321,-121.73447,37800,0.018035889
10.0,1.0,1.0,0.080078125,-0.19458008,0.0037249005,100,1.0,1.0,,1.0,17490982,-0.22069195,379,,-121.73622,1.0,-0.06644201,0.060718626,1.0,-3.8452148e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.6884261757405,500.0,24203.897661209106,-121.73622,37900,0.014863968
10.0,1.0,1.0,0.088012695,-0.23156738,0.0045597716,100,1.0,1.0,,1.0,17540982,-0.22069195,380,,-121.73919,1.0,-0.06940847,0.067188926,1.0,-8.666992e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.687924341646,500.0,24268.40434527397,-121.73919,38000,0.017637253
10.0,1.0,0.99002,10.018921,-983.39417,9867.002,100,1.0,,,1.0,17590483,-0.22069195,381,0.09939994,-131.64905,1.0,-9.979277,98.834854,1.0,-5.4931643e-06,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4949.706358478886,495.01,24332.96642756462,-131.64905,38100,9.998871
10.0,1.0,1.0,0.07861328,-0.19458008,0.0043821367,100,1.0,1.0,,1.0,17640483,-0.22069195,382,,-121.73326,1.0,-0.06348442,0.06586075,1.0,-1.15966795e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.715530310749,500.0,24397.541528701782,-121.73326,38200,0.018910408
10.0,1.0,1.0,0.08215332,-0.2166748,0.005554845,100,1.0,1.0,,1.0,17690483,-0.22069195,383,,-121.735794,1.0,-0.066020824,0.07415447,1.0,4.5166016e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.694893886891,500.0,24462.254224061966,-121.735794,38300,0.016290665
10.0,1.0,1.0,0.091918945,-0.25280762,0.0062774015,100,1.0,1.0,,1.0,17740483,-0.22069195,384,,-121.74869,1.0,-0.07890819,0.07883457,1.0,-4.760742e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.669814544136,500.0,24527.021480321884,-121.74869,38400,0.018556595
10.0,1.0,1.0,0.0680542,-0.17736816,0.0034831734,100,1.0,1.0,,1.0,17790483,-0.22069195,385,,-121.726746,1.0,-0.056970824,0.058720816,1.0,3.601074e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4999.721139515223,500.0,24591.70547103882,-121.726746,38500,0.015784264
10.0,1.116667,1.0411409,9.823242,-963.7192,5616.913,100,0.98315674,,0.22647287,0.30132335,17839986,-0.22648405,386,0.10856602,-129.83615,1.9630878,-7.5442643,96.857445,1.1032436,-1.2817382e-05,[ 8.932e-04  3.878e-01 -2.193e+00 -1.702e+00 -1.640e+00],4949.879518738116,495.03,24655.96964597702,-131.45508,38600,9.998762
10.0,1.0,1.0,0.07775879,-0.21124268,0.004459718,100,1.0,1.0,,1.0,17889986,-0.22648405,387,,-121.73459,1.0,-0.064812064,0.066454396,1.0,3.234863e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.705058111556,500.0,24721.93262553215,-121.73459,38700,0.015285492
10.0,1.0,1.0,0.07910156,-0.1895752,0.004936393,100,1.0,1.0,,1.0,17939986,-0.22648405,388,,-121.73416,1.0,-0.06438124,0.06991845,1.0,-6.469726e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.7074769614255,500.0,24786.49706697464,-121.73416,38800,0.018539429
10.0,1.0,1.0,0.07989502,-0.21722412,0.0037838176,100,1.0,1.0,,1.0,17989986,-0.22648405,389,,-121.73349,1.0,-0.063713,0.061208695,1.0,7.93457e-06,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.705606712339,500.0,24851.058130264282,-121.73349,38900,0.018663406
10.0,1.0,1.0,0.070495605,-0.26660156,0.0035846776,100,1.0,1.0,,1.0,18039986,-0.22648405,390,,-121.729355,1.0,-0.059580896,0.059571937,1.0,2.3193359e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.717671307616,500.0,24915.84453201294,-121.729355,39000,0.019866943
10.0,1.0,1.0,0.08483887,-0.19158936,0.0039731176,100,1.0,1.0,,1.0,18089986,-0.22648405,391,,-121.73809,1.0,-0.06831726,0.062716134,1.0,3.234863e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.705333786313,500.0,24980.393001794815,-121.73809,39100,0.016363144
10.0,1.0,1.0,0.07727051,-0.2355957,0.004122586,100,1.0,1.0,,1.0,18139986,-0.22648405,392,,-121.7302,1.0,-0.060421415,0.063881785,1.0,-9.58252e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.698118752923,500.0,25045.060225486755,-121.7302,39200,0.017867088
10.0,1.0,1.0,0.07574463,-0.19519043,0.0039941394,100,1.0,1.0,,1.0,18189986,-0.22648405,393,,-121.73038,1.0,-0.060601883,0.06289178,1.0,7.995605e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.711337948049,500.0,25109.787707090378,-121.73038,39300,0.017038345
10.0,1.0,1.0,0.0770874,-0.22033691,0.003786949,100,1.0,1.0,,1.0,18239986,-0.22648405,394,,-121.73472,1.0,-0.06494411,0.06123088,1.0,2.6855469e-05,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4999.712543212644,500.0,25174.366717338562,-121.73472,39400,0.015288353
10.0,1.0155475,0.9954992,10.005676,-983.3964,9475.504,100,1.0019015,,0.0747434,0.7131505,18289487,-0.22884022,395,0.09999977,-131.5257,1.2803618,-9.778638,98.83508,1.010644,-5.4931643e-06,[ 1.197e-03  3.912e-01 -2.211e+00 -1.719e+00 -1.645e+00],4949.7079986740355,495.01,25238.769678354263,-131.64766,39500,9.998888
10.0,1.0,1.0,0.07861328,-0.20825195,0.0050322185,100,1.0,1.0,,1.0,18339487,-0.22884022,396,,-121.7336,1.0,-0.06382223,0.070590906,1.0,1.953125e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.7064386672655,500.0,25304.242742300034,-121.7336,39600,0.016542435
10.0,1.0,1.0,0.09106445,-0.23254395,0.005489784,100,1.0,1.0,,1.0,18389487,-0.22884022,397,,-121.73933,1.0,-0.06955136,0.07373263,1.0,-7.019043e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.694131173113,500.0,25368.77052140236,-121.73933,39700,0.017103195
10.0,1.0,1.0,0.07495117,-0.16021729,0.0034365943,100,1.0,1.0,,1.0,18439487,-0.22884022,398,,-121.73288,1.0,-0.06309977,0.05831374,1.0,3.8452148e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.713881553117,500.0,25433.76352787018,-121.73288,39800,0.016542435
10.0,1.0,1.0,0.079589844,-0.20410156,0.0044784606,100,1.0,1.0,,1.0,18489487,-0.22884022,399,,-121.73591,1.0,-0.06612884,0.06658274,1.0,-6.1035157e-06,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.703419986672,500.0,25498.19653892517,-121.73591,39900,0.016825676
10.0,1.0,1.0,0.06945801,-0.21069336,0.0037835022,100,1.0,1.0,,1.0,18539487,-0.22884022,400,,-121.725266,1.0,-0.05549138,0.061191548,1.0,-4.8217775e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.717002068694,500.0,25562.899039030075,-121.725266,40000,0.018940926
10.0,1.0,1.0,0.07922363,-0.27142334,0.0055164555,100,1.0,1.0,,1.0,18589487,-0.22884022,401,,-121.73467,1.0,-0.064898156,0.073900804,1.0,3.2958986e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.700423382456,500.0,25627.63444328308,-121.73467,40100,0.017008781
10.0,1.0,1.0,0.079956055,-0.17138672,0.004272537,100,1.0,1.0,,1.0,18639487,-0.22884022,402,,-121.73342,1.0,-0.06364371,0.06503881,1.0,3.6621093e-06,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.706293595193,500.0,25692.440462112427,-121.73342,40200,0.018195152
