EpThisIter,ReturnMeanIW,MinIW,TimestepsSoFar,MinD2w0t,EpLenMean,EpisodesSoFar,StdIW,MaxIW,EmpiricalD2,MaxD2w0t,InitialReturnMean,InitialReturnStd,EntropyCoefficient,MeanD2w0t,InitialBound,InitialReturnMax,TimeElapsed,ReturnStepMaxmin,Bound,J_sample_variance,EpRewMean,ReturnStepMax,StdD2w0t,InitialReturnMin,Iteration,Weights,MeanEntropy,MeanIW
100,-0.11130195,0.99998134,11129785,,499.26,24400,3.122128e-06,1.0000103,1.0,1.0,-4.699707e-05,0.7357482,,0.99852,-121.78108,0.13885498,16780.53547692299,9.998558,-121.78108,0.54677606,4992.1045948991605,10.0,0.038441516,-7.3011475,244,[ 0.02   0.311 -3.205 -2.011 -1.142],0.27651638,1.0
100,-9.968918,0.99465203,11179286,,495.01,24500,0.0016444753,1.005364,1.0,1.0,,98.83399,,0.99002,-131.63939,10.002991,16848.147810697556,9.998503,-131.6387,9865.421,4949.594928785377,10.0,0.09939845,-983.38556,245,[ 0.02   0.311 -3.205 -2.011 -1.142],0.27660412,1.0002123
100,-0.6056374,0.1433339,11228763,,494.77,24600,0.2163655,1.802898,1.1080555,1.5640738,3.540039e-05,27.46952,,1.0395745,-124.67913,3.0583496,16914.839821577072,9.998098,-122.73916,29.924576,4947.096058001589,10.0,0.12629619,-272.33777,246,[ 0.02   0.311 -3.205 -2.011 -1.142],0.27550536,0.9865278
100,-0.078023866,1.0,11278714,,499.51,24700,,1.0,1.0,1.0,6.1035157e-06,0.42776343,,0.99902,-121.7478,0.10461426,16983.427325487137,9.998526,-121.7478,0.18482706,4994.598684117527,10.0,0.031289566,-4.2284546,247,[ 0.027  0.311 -3.205 -2.012 -1.143],0.27550536,1.0
100,-9.859938,0.7498024,11328215,,495.01,24800,0.066920325,1.2500231,1.0088856,1.0122238,-1.3427734e-05,98.833595,,0.9944906,-131.64185,10.007507,17050.385428905487,9.998476,-131.5849,9646.225,4949.59421718393,10.0,0.09988306,-983.3818,248,[ 0.027  0.311 -3.205 -2.012 -1.143],0.27267745,0.9990582
100,-0.056966987,1.0,11378215,1.0,500.0,24900,,1.0,1.0,1.0,-6.469726e-05,0.052338112,,1.0,-121.726746,0.06304932,17118.149836301804,0.018844604,-121.726746,0.0027675666,4999.601638721849,10.0,,-0.15893555,249,[ 0.026  0.31  -3.205 -2.011 -1.146],0.27267745,1.0
100,-0.05039296,1.0,11428215,1.0,500.0,25000,,1.0,1.0,1.0,5.6152345e-05,0.049086954,,1.0,-121.72017,0.05883789,17185.93889760971,0.018374443,-121.72017,0.0024339077,4999.609364459379,10.0,,-0.1751709,250,[ 0.026  0.31  -3.205 -2.011 -1.146],0.27267745,1.0
100,-8.79506,0.5214206,11477717,,495.02,25100,0.19683847,1.9242843,1.0823897,1.0854369,9.82666e-05,97.84139,,1.030895,-131.53821,9.894104,17253.107908964157,9.998575,-130.95758,7674.9014,4949.710753490446,10.0,0.10611791,-973.5093,251,[ 0.026  0.31  -3.205 -2.011 -1.146],0.26415834,1.0329385
100,-0.057541117,1.0,11527717,1.0,500.0,25200,,1.0,1.0,1.0,-7.3242186e-06,0.047733996,,1.0,-121.72732,0.06750488,17321.714968442917,0.017298698,-121.72732,0.002301115,4999.608859983901,10.0,,-0.15081787,252,[ 0.026  0.309 -3.208 -2.016 -1.155],0.26415834,1.0
100,-9.973284,0.99559736,11577218,,495.01,25300,0.0013244145,1.0061221,1.0,1.0000004,-7.93457e-06,98.83331,,0.99002,-131.64357,9.999878,17388.658618211746,9.998453,-131.64307,9865.673,4949.587352028762,10.0,0.099400006,-983.3789,253,[ 0.026  0.309 -3.208 -2.016 -1.155],0.26419076,1.0000597
100,-0.05062441,1.0,11627218,1.0,500.0,25400,,1.0,1.0,1.0,-3.234863e-05,0.03968413,,1.0,-121.7204,0.05810547,17456.964250564575,0.014888763,-121.7204,0.0015915657,4999.613049521947,10.0,,-0.11035156,254,[ 0.026  0.309 -3.208 -2.016 -1.155],0.26419076,1.0
100,-9.435841,0.5475994,11676719,,495.01,25500,0.15626268,1.6720518,1.0417669,1.0465945,-1.8920899e-05,98.83433,,1.010838,-131.63895,9.996521,17524.014972686768,9.998564,-131.35645,8837.3955,4949.610227114173,10.0,0.10221183,-983.38904,255,[ 0.026  0.309 -3.208 -2.016 -1.155],0.25801837,1.0064666
100,-0.040450335,1.0,11726711,,499.92,25600,,1.0,1.0,1.0,-7.080078e-05,0.07459468,,0.99984,-121.71023,0.064941406,17592.45826292038,9.998619,-121.71023,0.0056210575,4998.715233866496,10.0,0.012647876,-0.56799316,256,[ 0.025  0.308 -3.208 -2.012 -1.161],0.25801837,1.0
100,-9.973391,1.0,11776212,,495.01,25700,,1.0,1.0,1.0,-1.2207031e-05,98.83384,,0.99002,-131.64317,10.000977,17660.105657577515,9.99855,-131.64317,9866.796,4949.6081108854005,10.0,0.09939912,-983.38416,257,[ 0.025  0.308 -3.208 -2.012 -1.161],0.25801837,1.0
100,-0.20867206,0.5909164,11826052,,498.4,25800,0.062473767,1.124983,1.0070927,1.0316856,9.765625e-06,2.65927,,1.0003002,-121.97705,0.33636475,17727.630895853043,9.998615,-121.917244,2.837272,4983.5173296258445,10.0,0.056822464,-26.45465,258,[ 0.025  0.308 -3.208 -2.012 -1.161],0.25772908,0.99398273
100,-0.06395096,1.0,11876052,1.0,500.0,25900,,1.0,1.0,1.0,-1.2207031e-06,0.055802368,,1.0,-121.73373,0.06567383,17796.609661340714,0.016291618,-121.73373,0.0031451746,4999.597277381062,10.0,,-0.17480469,259,[ 0.027  0.309 -3.208 -2.012 -1.161],0.25772908,1.0
100,-9.934919,0.90727735,11925553,,495.01,26000,0.02865635,1.113594,1.0014724,1.0018425,0.00010253906,98.834145,,0.99076533,-131.6406,9.99585,17863.565562725067,9.99856,-131.61407,9795.852,4949.609453457766,10.0,0.099476114,-983.3871,260,[ 0.027  0.309 -3.208 -2.012 -1.161],0.25671583,1.000349
100,-0.054484025,1.0,11975553,1.0,500.0,26100,,1.0,1.0,1.0,-4.8828124e-06,0.046210367,,1.0,-121.72426,0.06378174,17931.604642629623,0.017158508,-121.72426,0.0021563808,4999.619408803881,10.0,,-0.13568115,261,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25671583,1.0
100,-0.059070166,1.0,12025553,1.0,500.0,26200,,1.0,1.0,1.0,6.1035157e-06,0.04698322,,1.0,-121.72884,0.06591797,17999.12450003624,0.016458511,-121.72884,0.0022297003,4999.60714072074,10.0,,-0.13665771,262,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25671583,1.0
100,-9.966996,1.0,12075054,,495.01,26300,,1.0,1.0,1.0,-0.000115966795,98.834694,,0.99002,-131.63678,9.9953,18066.244293928146,9.998594,-131.63678,9866.969,4949.619092130642,10.0,0.0993986,-983.3928,263,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25671583,1.0
100,-0.058038868,1.0,12125054,1.0,500.0,26400,,1.0,1.0,1.0,-3.90625e-05,0.050566208,,1.0,-121.72781,0.06555176,18133.635969161987,0.015878677,-121.72781,0.002582107,4999.602704378354,10.0,,-0.13598633,264,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25671583,1.0
100,-0.055741705,1.0,12175054,1.0,500.0,26500,,1.0,1.0,1.0,-1.7089844e-05,0.049517673,,1.0,-121.72552,0.06359863,18201.180958747864,0.016663551,-121.72552,0.0024766403,4999.613106099597,10.0,,-0.18035889,265,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25671583,1.0
100,-9.955073,0.93104994,12224555,,495.01,26600,0.019882306,1.1408336,1.0007682,1.0021044,-5.1879884e-05,98.83495,,0.9904078,-131.63663,9.994141,18268.08487892151,9.998642,-131.62987,9843.949,4949.628509146796,10.0,0.09944029,-983.39526,266,[ 0.027  0.308 -3.208 -2.01  -1.162],0.25602004,1.0010914
100,-0.062496424,1.0,12274555,1.0,500.0,26700,,1.0,1.0,1.0,-4.333496e-05,0.058424953,,1.0,-121.73228,0.06945801,18335.778636455536,0.018530846,-121.73228,0.003447237,4999.601273710804,10.0,,-0.2234497,267,[ 0.027  0.307 -3.208 -2.01  -1.163],0.25602004,1.0
100,-9.616224,0.69445145,12324057,,495.02,26800,0.093944736,1.4124588,1.0157682,1.0185127,4.4555665e-05,97.842,,0.9979984,-131.53319,9.88678,18402.76215529442,9.998606,-131.38712,9190.26,4949.721407352495,10.0,0.1002043,-973.5155,268,[ 0.027  0.307 -3.208 -2.01  -1.163],0.2539087,1.0026104
100,-9.705348,0.70431364,12373559,,495.02,26900,0.07953043,1.316335,1.0124199,1.016345,4.0893556e-05,97.84233,,0.99630797,-131.53378,9.891541,18470.63077378273,9.998644,-131.45358,9361.301,4949.730748433859,10.0,0.0999964,-973.51874,269,[ 0.027  0.304 -3.206 -2.002 -1.165],0.2506409,0.9904405
100,-9.860957,0.76505494,12423060,,495.01,27000,0.066821195,1.2464058,1.0095078,1.0128708,3.112793e-05,98.834114,,0.9947678,-131.64325,9.998596,18537.954792261124,9.998606,-131.58649,9645.48,4949.620111765107,10.0,0.09991699,-983.3868,270,[ 0.026  0.303 -3.206 -2.002 -1.168],0.24781047,0.9994373
100,-0.0564756,1.0,12473060,1.0,500.0,27100,,1.0,1.0,1.0,2.0751953e-05,0.048975777,,1.0,-121.72625,0.066223145,18606.221643447876,0.019251823,-121.72625,0.0024222895,4999.620407558832,10.0,,-0.1795044,271,[ 0.025  0.303 -3.206 -2.001 -1.171],0.24781047,1.0
100,-0.060909297,1.0,12523060,1.0,500.0,27200,,1.0,1.0,1.0,1.8920899e-05,0.04510141,,1.0,-121.73069,0.072753906,18674.53016591072,0.01956749,-121.73069,0.0020547966,4999.611060560463,10.0,,-0.14282227,272,[ 0.025  0.303 -3.206 -2.001 -1.171],0.24781047,1.0
100,-0.053383477,1.0,12573060,1.0,500.0,27300,,1.0,1.0,1.0,2.9296874e-05,0.043095864,,1.0,-121.72316,0.05419922,18742.81805872917,0.018571854,-121.72316,0.0018761157,4999.626208772028,10.0,,-0.17401123,273,[ 0.025  0.303 -3.206 -2.001 -1.171],0.24781047,1.0
100,-0.058431573,1.0,12623060,1.0,500.0,27400,,1.0,1.0,1.0,5.432129e-05,0.05121937,,1.0,-121.72821,0.06774902,18810.814252614975,0.018688202,-121.72821,0.0026495731,4999.618348373234,10.0,,-0.17993164,274,[ 0.025  0.303 -3.206 -2.001 -1.171],0.24781047,1.0
100,-18.271439,0.49598822,12672064,,490.04,27500,0.1766734,1.8175559,1.0723113,1.0766075,-3.234863e-05,137.68105,,1.0159593,-141.35753,19.739136,18877.566338062286,9.998133,-140.37984,16574.578,4899.812447928372,10.0,0.14636186,-973.64905,275,[ 0.025  0.303 -3.206 -2.001 -1.171],0.23983641,1.0042619
100,-0.057218935,1.0,12722064,1.0,500.0,27600,,1.0,1.0,1.0,7.93457e-06,0.047623217,,1.0,-121.727,0.064941406,18946.4550011158,0.017037392,-121.727,0.0022905206,4999.620318277419,10.0,,-0.13739014,276,[ 0.026  0.303 -3.227 -2.005 -1.179],0.23983641,1.0
100,-9.958143,0.942599,12771565,,495.01,27700,0.021147218,1.0793607,1.0007615,1.001363,-5.4931643e-06,98.83421,,0.9904147,-131.64142,9.995789,19013.65158843994,9.99859,-131.63345,9840.501,4949.616530273655,10.0,0.09944068,-983.3879,277,[ 0.026  0.303 -3.227 -2.005 -1.179],0.23916772,0.9980868
100,-17.661224,0.37026876,12820568,,490.03,27800,0.25698155,2.3221428,1.1384848,1.1469632,-1.5258789e-05,138.36864,,1.0480063,-141.45198,19.825012,19080.19708275795,9.998215,-140.14265,15640.183,4899.728441090683,10.0,0.15484138,-973.55865,278,[ 0.025  0.302 -3.227 -2.005 -1.18 ],0.22909272,1.0129776
100,-0.055007942,1.0,12870568,1.0,500.0,27900,,1.0,1.0,1.0,-5.5541994e-05,0.041258864,,1.0,-121.724785,0.055541992,19148.994278907776,0.015387535,-121.724785,0.0017189456,4999.6472015385525,10.0,,-0.14318848,279,[ 0.026  0.301 -3.244 -2.014 -1.19 ],0.22909272,1.0
100,-9.869474,0.9999579,12920070,,495.02,28000,1.4279436e-05,1.0000898,1.0,1.0,4.272461e-05,97.841896,,0.99004,-131.53926,9.888245,19215.95137500763,9.99868,-131.53925,9669.722,4949.737969019801,10.0,0.09930154,-973.51447,280,[ 0.026  0.301 -3.244 -2.014 -1.19 ],0.22909272,1.0000001
100,-28.571081,0.5259342,12968575,,485.05,28100,0.18827869,1.9361806,1.0681598,1.0892441,7.995605e-05,168.31659,,1.0043488,-151.26233,29.657593,19282.41157054901,9.997864,-150.68628,26682.055,4849.8516391107705,10.0,0.17746449,-963.7308,281,[ 0.026  0.301 -3.244 -2.014 -1.19 ],0.22437637,1.0149598
100,-9.115223,0.5210263,13018076,,495.01,28200,0.17080007,2.1176493,1.0655065,1.0679245,5.7373047e-05,98.835594,,1.0225433,-131.63377,9.988098,19351.07951068878,9.998714,-131.17738,8254.014,4949.647928574547,10.0,0.10440533,-983.4016,282,[ 0.026  0.294 -3.237 -1.998 -1.195],0.21650656,1.0100518
100,-0.05567209,1.0,13068076,1.0,500.0,28300,,1.0,1.0,1.0,-9.155274e-06,0.056616765,,1.0,-121.72545,0.06378174,19419.494022130966,0.019378662,-121.72545,0.0032393653,4999.632229981876,10.0,,-0.20458984,283,[ 0.026  0.291 -3.237 -1.994 -1.202],0.21650656,1.0
100,-8.481507,0.2727121,13117579,,495.03,28400,0.25163186,2.3787632,1.100174,1.1092684,-7.3242186e-06,96.858185,,1.039621,-131.4451,9.797852,19486.718213558197,9.998674,-130.745,7128.286,4949.837263095859,10.0,0.108155236,-963.7266,284,[ 0.026  0.291 -3.237 -1.994 -1.202],0.20796043,0.9798133
100,-0.05093001,1.0,13167579,1.0,500.0,28500,,1.0,1.0,1.0,2.8076172e-05,0.04978627,,1.0,-121.7207,0.051757812,19554.672929286957,0.017903328,-121.7207,0.0025024523,4999.651027380084,10.0,,-0.19915771,285,[ 0.025  0.291 -3.239 -1.985 -1.211],0.20796043,1.0
100,-9.862981,0.79835117,13217080,,495.01,28600,0.049360353,1.2010859,1.0063186,1.0080314,3.234863e-05,98.83567,,0.99323875,-131.63365,9.991882,19621.50722885132,9.998726,-131.57498,9668.309,4949.653647689943,10.0,0.09974019,-983.40234,286,[ 0.025  0.291 -3.239 -1.985 -1.211],0.20568906,0.9962185
100,-0.054922502,1.0,13267080,1.0,500.0,28700,,1.0,1.0,1.0,-7.080078e-05,0.044212237,,1.0,-121.7247,0.06262207,19690.735803842545,0.01692295,-121.7247,0.0019741934,4999.640082136405,10.0,,-0.15118408,287,[ 0.025  0.289 -3.239 -1.982 -1.213],0.20568906,1.0
100,-1.0042111,0.17952877,13316662,,495.82,28800,0.24557362,1.9289227,1.1387614,1.5694516,-4.9438477e-05,43.43504,,1.0573702,-126.06292,4.414551,19758.507654428482,9.998756,-123.434494,95.121155,4957.7554759449595,10.0,0.12078653,-432.1731,288,[ 0.025  0.289 -3.239 -1.982 -1.213],0.2032372,0.98675376
100,-19.217358,0.5775165,13365666,,490.04,28900,0.115577996,1.4700532,1.027936,1.0323775,5.859375e-05,137.68356,,0.9942644,-141.35095,19.7276,19826.537615299225,9.998331,-141.07253,18265.445,4899.859183557114,10.0,0.14197971,-973.6654,289,[ 0.032  0.296 -3.241 -1.987 -1.216],0.19908412,0.9930117
100,-0.05604509,1.0,13415666,1.0,500.0,29000,,1.0,1.0,1.0,5.432129e-05,0.042625926,,1.0,-121.72582,0.060791016,19895.392909288406,0.014903069,-121.72582,0.0018354494,4999.648482253822,10.0,,-0.14318848,290,[ 0.031  0.293 -3.248 -1.979 -1.22 ],0.19908412,1.0
100,-0.060531043,1.0,13465666,1.0,500.0,29100,,1.0,1.0,1.0,-3.540039e-05,0.05188666,,1.0,-121.73031,0.0657959,19961.74743771553,0.01629734,-121.73031,0.0027194188,4999.635445705756,10.0,,-0.14019775,291,[ 0.031  0.293 -3.248 -1.979 -1.22 ],0.19908412,1.0
100,-9.797564,0.7402888,13515167,,495.01,29200,0.07804932,1.3268485,1.013716,1.0168736,2.3193359e-05,98.835144,,0.99693984,-131.63972,9.998535,20025.69064807892,9.998745,-131.55287,9528.564,4949.653255227385,10.0,0.10017469,-983.3972,292,[ 0.031  0.293 -3.248 -1.979 -1.22 ],0.1954857,1.0022732
100,-0.054199852,1.0,13565167,1.0,500.0,29300,,1.0,1.0,1.0,-5.432129e-05,0.047060046,,1.0,-121.723976,0.056640625,20090.893656492233,0.016447067,-121.723976,0.0022363123,4999.648476131081,10.0,,-0.14764404,293,[ 0.031  0.292 -3.248 -1.979 -1.223],0.1954857,1.0
100,-9.880846,0.7751047,13614668,,495.01,29400,0.05685387,1.26407,1.0067209,1.0093292,7.8125e-05,98.8355,,0.99344045,-131.63667,9.996277,20155.315846920013,9.9987545,-131.59335,9697.48,4949.659406097337,10.0,0.09976321,-983.4007,294,[ 0.031  0.292 -3.248 -1.979 -1.223],0.1930635,1.0069281
100,-0.05564796,1.0,13664668,1.0,500.0,29500,,1.0,1.0,1.0,-3.479004e-05,0.042907495,,1.0,-121.725426,0.056152344,20220.545021533966,0.017489433,-121.725426,0.0018590083,4999.646024649937,10.0,,-0.15008545,295,[ 0.03   0.291 -3.248 -1.978 -1.226],0.1930635,1.0
100,-0.058483165,1.0,13714668,1.0,500.0,29600,,1.0,1.0,1.0,9.765625e-06,0.051500767,,1.0,-121.728264,0.05871582,20285.305750131607,0.016005516,-121.728264,0.0026793133,4999.652736239431,10.0,,-0.18359375,296,[ 0.03   0.291 -3.248 -1.978 -1.226],0.1930635,1.0
100,-0.056925185,1.0,13764668,1.0,500.0,29700,,1.0,1.0,1.0,9.765625e-06,0.052345607,,1.0,-121.7267,0.070617676,20350.429815769196,0.019278526,-121.7267,0.0027671754,4999.643650294291,10.0,,-0.19573975,297,[ 0.03   0.291 -3.248 -1.978 -1.226],0.1930635,1.0
100,-0.056010358,1.0,13814668,1.0,500.0,29800,,1.0,1.0,1.0,-1.8310548e-05,0.04939495,,1.0,-121.725784,0.059509277,20415.534754753113,0.019361496,-121.725784,0.0024646157,4999.657263199832,10.0,,-0.15460205,298,[ 0.03   0.291 -3.248 -1.978 -1.226],0.1930635,1.0
100,-9.087186,0.50607973,13864171,,495.03,29900,0.13967493,1.9450068,1.0355164,1.037817,-2.2583008e-05,96.85932,,1.0079207,-131.43968,9.7948,20480.018191576004,9.998751,-130.98549,8195.41,4949.858225589303,10.0,0.10150934,-963.738,299,[ 0.03   0.291 -3.248 -1.978 -1.226],0.1872458,1.0065901
100,-9.94708,0.9243487,13913672,,495.01,30000,0.021014836,1.1111554,1.0009803,1.0024034,1.7700195e-05,98.83649,,0.99053234,-131.63184,9.984314,20545.768447875977,9.998854,-131.6236,9837.803,4949.678864686006,10.0,0.09945305,-983.4105,300,[ 0.03   0.293 -3.264 -1.979 -1.232],0.1865235,1.0030743
100,-0.06054991,1.0,13963672,1.0,500.0,30100,,1.0,1.0,1.0,-5.493164e-05,0.045899577,,1.0,-121.73032,0.06768799,20610.954766988754,0.019075394,-121.73032,0.0021277817,4999.647605696131,10.0,,-0.1586914,301,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-0.04994333,1.0,14013672,1.0,500.0,30200,,1.0,1.0,1.0,-7.324219e-05,0.04153814,,1.0,-121.71972,0.046325684,20675.49453306198,0.016218185,-121.71972,0.0017431383,4999.6681050452435,10.0,,-0.13946533,302,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-0.058811646,1.0,14063672,1.0,500.0,30300,,1.0,1.0,1.0,1.2817382e-05,0.048003163,,1.0,-121.72859,0.060302734,20740.381519556046,0.01725483,-121.72859,0.0023263893,4999.649020850978,10.0,,-0.14624023,303,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-0.06474213,1.0,14113672,1.0,500.0,30400,,1.0,1.0,1.0,4.272461e-05,0.0544597,,1.0,-121.73452,0.06585693,20805.286707878113,0.018323898,-121.73452,0.0029961497,4999.648783843793,10.0,,-0.14764404,304,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-0.05951825,1.0,14163672,1.0,500.0,30500,,1.0,1.0,1.0,2.9907227e-05,0.04699836,,1.0,-121.729294,0.060791016,20869.841837882996,0.016101837,-121.729294,0.0022316184,4999.660031981146,10.0,,-0.13989258,305,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-0.055979412,1.0,14213672,1.0,500.0,30600,,1.0,1.0,1.0,-7.6904296e-05,0.04220651,,1.0,-121.72575,0.061279297,20935.072589874268,0.015219688,-121.72575,0.0017994579,4999.64914128623,10.0,,-0.14013672,306,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-9.970354,0.999985,14263173,,495.01,30700,2.3825722e-05,1.0000758,1.0,1.0,-6.1035155e-07,98.83526,,0.99002,-131.64014,9.989624,20998.83176970482,9.998774,-131.64014,9867.072,4949.662330797481,10.0,0.099398784,-983.39825,307,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0000026
100,-0.05433683,1.0,14313173,1.0,500.0,30800,,1.0,1.0,1.0,6.8359375e-05,0.043992322,,1.0,-121.72411,0.053222656,21064.1263256073,0.016950607,-121.72411,0.0019545658,4999.658170804118,10.0,,-0.13665771,308,[ 0.03   0.292 -3.264 -1.979 -1.232],0.1865235,1.0
100,-9.704612,0.7880192,14362675,,495.02,30900,0.060097054,1.2612923,1.0082554,1.0098172,-1.8310546e-06,97.842354,,0.9941978,-131.53807,9.892822,21128.801921844482,9.998766,-131.42725,9350.852,4949.760075860385,10.0,0.099747755,-973.5189,309,[ 0.03   0.292 -3.264 -1.979 -1.232],0.18651271,1.0008303
100,-0.05714745,1.0,14412675,1.0,500.0,31000,,1.0,1.0,1.0,-2.3193359e-05,0.047379743,,1.0,-121.72692,0.06341553,21194.07000875473,0.018453598,-121.72692,0.002267882,4999.663459403087,10.0,,-0.1706543,310,[ 0.03   0.291 -3.262 -1.972 -1.232],0.18651271,1.0
100,-0.058975026,1.0,14462675,1.0,500.0,31100,,1.0,1.0,1.0,-1.2207031e-05,0.044866163,,1.0,-121.72875,0.064331055,21259.043421030045,0.016932487,-121.72875,0.00203463,4999.647524331422,10.0,,-0.119262695,311,[ 0.03   0.291 -3.262 -1.972 -1.232],0.18651271,1.0
100,-0.049935274,1.0,14512675,1.0,500.0,31200,,1.0,1.0,1.0,-2.4414063e-05,0.04324326,,1.0,-121.71971,0.05029297,21324.002829551697,0.015331268,-121.71971,0.0018883046,4999.667698178603,10.0,,-0.14666748,312,[ 0.03   0.291 -3.262 -1.972 -1.232],0.18651271,1.0
100,-9.884056,0.7639997,14562176,,495.01,31300,0.062023368,1.3459954,1.007416,1.0102592,-9.643555e-05,98.83468,,0.9937482,-131.64433,9.995728,21388.566395044327,9.998743,-131.59854,9688.74,4949.654995430931,10.0,0.099799156,-983.39264,313,[ 0.03   0.291 -3.262 -1.972 -1.232],0.18395725,1.0037167
100,-0.05384107,1.0,14612176,1.0,500.0,31400,,1.0,1.0,1.0,1.586914e-05,0.045925386,,1.0,-121.72362,0.059570312,21454.08729147911,0.018047333,-121.72362,0.0021312144,4999.65773291908,10.0,,-0.17053223,314,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18395725,1.0
100,-0.059714623,1.0,14662176,1.0,500.0,31500,,1.0,1.0,1.0,-5.6762696e-05,0.049965926,,1.0,-121.72949,0.066223145,21519.019062519073,0.015570641,-121.72949,0.0025214052,4999.643272472166,10.0,,-0.14178467,315,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18395725,1.0
100,-0.055955306,1.0,14712176,1.0,500.0,31600,,1.0,1.0,1.0,-4.5166016e-05,0.041915156,,1.0,-121.72573,0.05645752,21583.969581604004,0.01577282,-121.72573,0.0017738934,4999.666943359057,10.0,,-0.14337158,316,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18395725,1.0
100,-9.965729,1.0,14761677,,495.01,31700,,1.0,1.0,1.0,4.4555665e-05,98.83569,,0.99002,-131.6355,9.992004,21647.85895729065,9.99877,-131.6355,9867.167,4949.661056622964,10.0,0.09939866,-983.40265,317,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18395725,1.0
100,-0.05502972,1.0,14811677,1.0,500.0,31800,,1.0,1.0,1.0,4.8828124e-06,0.045007765,,1.0,-121.72481,0.061706543,21712.83322787285,0.01673603,-121.72481,0.002046472,4999.663228193656,10.0,,-0.17730713,318,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18395725,1.0
100,-9.523428,0.6912478,14861179,,495.02,31900,0.102244295,1.4502966,1.0227703,1.0257837,-4.272461e-06,97.84314,,1.0015296,-131.53474,9.888367,21776.45364689827,9.9988365,-131.33763,9010.766,4949.778294787229,10.0,0.10067076,-973.52686,319,[ 0.029  0.29  -3.262 -1.972 -1.235],0.18073095,1.0110325
100,-0.06110533,1.0,14911179,1.0,500.0,32000,,1.0,1.0,1.0,-4.0283205e-05,0.04756902,,1.0,-121.73088,0.062683105,21842.346730709076,0.018295288,-121.73088,0.0022855916,4999.66152642236,10.0,,-0.1326294,320,[ 0.028  0.287 -3.255 -1.964 -1.238],0.18073095,1.0
100,-8.163316,0.44825754,14960682,,495.03,32100,0.1981262,1.889821,1.0765684,1.0850685,-3.0517579e-06,96.85852,,1.0283868,-131.43892,9.795044,21907.13156938553,9.998713,-130.32869,6610.8735,4949.850508374098,10.0,0.105374575,-963.73004,321,[ 0.028  0.287 -3.255 -1.964 -1.238],0.17274311,1.0029056
100,-0.057380624,1.0,15010682,1.0,500.0,32200,,1.0,1.0,1.0,-5.2490235e-05,0.049417913,,1.0,-121.72716,0.058044434,21973.355345249176,0.018691063,-121.72716,0.0024674325,4999.669035548772,10.0,,-0.17614746,322,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
100,-0.06023104,1.0,15060682,1.0,500.0,32300,,1.0,1.0,1.0,-2.5024414e-05,0.04598153,,1.0,-121.73001,0.062805176,22038.050191402435,0.016797066,-121.73001,0.0021351448,4999.662702717898,10.0,,-0.12384033,323,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
100,-0.06003079,1.0,15110682,1.0,500.0,32400,,1.0,1.0,1.0,5.7983398e-05,0.052802425,,1.0,-121.729805,0.06384277,22103.895736455917,0.017500877,-121.729805,0.0028170478,4999.660674702952,10.0,,-0.18682861,324,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
100,-0.05333043,1.0,15160682,1.0,500.0,32500,,1.0,1.0,1.0,-4.272461e-05,0.045426544,,1.0,-121.72311,0.053833008,22169.03336906433,0.01605606,-121.72311,0.0020839786,4999.669518318785,10.0,,-0.15533447,325,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
100,-0.05219169,1.0,15210682,1.0,500.0,32600,,1.0,1.0,1.0,6.713867e-05,0.040519003,,1.0,-121.72197,0.053527832,22233.921882390976,0.019626617,-121.72197,0.001658252,4999.673674699804,10.0,,-0.1326294,326,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
100,-0.057901133,1.0,15260682,1.0,500.0,32700,,1.0,1.0,1.0,-6.0424805e-05,0.050026655,,1.0,-121.72768,0.06463623,22299.25823378563,0.018063545,-121.72768,0.0025276514,4999.660841048153,10.0,,-0.15167236,327,[ 0.03   0.287 -3.284 -1.958 -1.246],0.17274311,1.0
