InitialReturnMin,MaxD2w0t,InitialReturnStd,InitialReturnMean,EpThisIter,ReturnStepMax,StdD2w0t,J_sample_variance,EpRewMean,MinD2w0t,InitialReturnMax,StdIW,TimestepsSoFar,MaxIW,EpLenMean,Bound,EpisodesSoFar,InitialBound,TimeElapsed,ReturnMeanIW,MeanEntropy,MeanIW,Iteration,ReturnStepMaxmin,EmpiricalD2,MinIW,MeanD2w0t,Weights
-983.3965,1.00197,98.835175,-1.4648437e-05,100,9.999257,0.10122393,9789.79,4947.807188220863,,10.002075,0.026219187,11127431,1.1000323,494.83,-131.59135,24800,-131.62,12357.153714179993,-9.919597,0.07207385,0.9972475,248,9.998514,1.0011667,0.88476145,0.99029136,[-0.016  0.605 -3.021 -1.832 -1.346]
-1.432373,1.0,0.14992806,1.3427734e-05,100,9.999458,0.019490063,0.022707537,4997.701991640814,,0.068481445,,11177412,1.0,499.81,-121.706856,24900,-121.706856,12393.939294099808,-0.043670006,0.07207385,1.0,249,9.998917,1.0,1.0,0.99962,[-0.016  0.603 -3.021 -1.829 -1.347]
-0.121520996,1.0,0.037581127,-2.8686523e-05,100,0.018341064,,0.001426745,4999.694373212955,1.0,0.055725098,,11227412,1.0,500.0,-0.27403414,25000,-0.27403414,12448.471075057983,-0.050878834,0.07207385,1.0,250,0.017986298,1.0,1.0,1.0,[-0.016  0.603 -3.021 -1.829 -1.347]
-0.13146973,1.0,0.04610189,4.9438477e-05,100,0.017674446,,0.002147335,4999.692609824936,1.0,0.056762695,,11277412,1.0,500.0,-0.26951927,25100,-0.26951927,12520.29798913002,-0.05447468,0.07207385,1.0,251,0.017313004,1.0,1.0,1.0,[-0.016  0.603 -3.021 -1.829 -1.347]
-983.3572,1.0,98.83205,7.751465e-05,100,9.999026,0.10439752,9866.436,4944.2962820332605,,10.040405,3.8417934e-06,11326861,1.0000155,494.49,-131.63347,25200,-131.63347,12591.60976433754,-9.975537,0.072060674,1.0,252,9.998053,1.0,0.9999834,0.98898,[-0.016  0.603 -3.021 -1.829 -1.347]
-973.57556,1.0092124,138.37112,-3.3569337e-05,100,9.999235,0.14029364,19072.053,4899.800755158025,,19.82019,0.059903804,11375864,1.2681955,490.03,-141.34875,25300,-141.43849,12662.41578578949,-19.640285,0.072991125,1.0007437,253,9.99847,1.0066729,0.77477884,0.98346704,[-0.016  0.603 -3.021 -1.829 -1.347]
-0.11260986,1.0,0.039017964,1.8310546e-06,100,0.01580429,,0.0015377819,4999.698364366542,1.0,0.059020996,,11425864,1.0,500.0,-0.24433823,25400,-0.24433823,12736.973276615143,-0.052047774,0.072991125,1.0,254,0.015462875,1.0,1.0,1.0,[-0.016  0.598 -3.02  -1.822 -1.346]
-0.8777466,1.0,0.098114036,-2.2583008e-05,100,9.999458,0.014830739,0.009723988,4998.500652145299,,0.07318115,,11475853,1.0,499.89,-121.70616,25500,-121.70616,12808.706801176071,-0.042973336,0.072991125,1.0,255,9.998917,1.0,1.0,0.99978,[-0.016  0.598 -3.02  -1.822 -1.346]
-0.1496582,1.0,0.043148514,-1.4648437e-05,100,0.019553185,,0.0018810859,4999.696318924706,1.0,0.056396484,,11525853,1.0,500.0,-0.2946524,25600,-0.2946524,12864.950351715088,-0.056749225,0.072991125,1.0,256,0.019199371,1.0,1.0,1.0,[-0.016  0.598 -3.02  -1.822 -1.346]
-0.14074707,1.0,0.044449203,-4.0893556e-05,100,0.019464493,,0.0019951672,4999.688004063636,1.0,0.055480957,,11575853,1.0,500.0,-0.2899341,25700,-0.2899341,12901.046919822693,-0.053110063,0.072991125,1.0,257,0.019098282,1.0,1.0,1.0,[-0.016  0.598 -3.02  -1.822 -1.346]
-6.319153,1.0,0.70192456,-1.6479493e-05,100,9.999238,0.045337267,0.49721646,4989.193906312858,,0.15240479,5.946026e-05,11625750,1.0001267,498.97,-121.76925,25800,-121.769295,12937.262282133102,-0.10874497,0.072991125,0.9999925,258,9.998476,1.0,0.9994872,0.99794,[-0.016  0.598 -3.02  -1.822 -1.346]
-0.14685059,1.0,0.045204017,-1.3427734e-05,100,0.015522957,,0.0020639035,4999.692868491412,1.0,0.061645508,,11675750,1.0,500.0,-0.24202494,25900,-0.24202494,12973.345136642456,-0.053157467,0.072991125,1.0,259,0.015164375,1.0,1.0,1.0,[-0.016  0.598 -3.02  -1.822 -1.346]
-983.41425,1.0174904,98.836845,-0.00011108399,100,9.999457,0.09958055,9814.815,4949.703902005768,,9.979614,0.03860317,11725251,1.2085755,495.01,-131.61153,26000,-131.62465,13009.139635801315,-9.934813,0.07232869,1.0021594,260,9.998915,1.0041544,0.8927652,0.9916075,[-0.016  0.598 -3.02  -1.822 -1.346]
-983.4091,1.0242541,98.83634,-7.3242186e-06,100,9.99946,0.09995716,9581.132,4949.706193487626,,9.985657,0.07406343,11774752,1.4007483,495.01,-131.5458,26100,-131.63,13076.234419107437,-9.821347,0.06978695,0.9877995,261,9.99892,1.0105121,0.7502815,0.9950394,[-0.017  0.597 -3.02  -1.821 -1.347]
-983.4,1.0,98.835434,1.4038086e-05,100,9.999413,0.099399835,9867.066,4949.687399781227,,10.00116,5.8716938e-05,11824253,1.0002207,495.01,-131.63374,26200,-131.63376,13126.789575338364,-9.971108,0.0697916,1.0000064,262,9.998825,1.0,0.9998048,0.99002,[-0.018  0.594 -3.021 -1.816 -1.349]
-6.4871826,1.0,0.6570779,3.112793e-05,100,9.999225,0.039209686,0.43611285,4991.788565999889,,0.13519287,,11874176,1.0,499.23,-121.74946,26300,-121.74946,13162.849938869476,-0.08910847,0.0697916,1.0,263,9.998449,1.0,1.0,0.99846,[-0.018  0.594 -3.021 -1.816 -1.349]
-5.1140747,1.0,0.5456905,1.7700195e-05,100,9.999053,0.042151738,0.30078992,4990.4981865163745,,0.13952637,,11924087,1.0,499.11,-121.73313,26400,-121.73313,13199.382158517838,-0.074874155,0.0697916,1.0,264,9.998106,1.0,1.0,0.99822,[-0.018  0.594 -3.021 -1.816 -1.349]
-0.16168213,1.0,0.04085546,7.507324e-05,100,0.01867485,,0.0016858963,4999.702038116801,1.0,0.055541992,,11974087,1.0,500.0,-0.28106484,26500,-0.28106484,13235.245334625244,-0.05384834,0.0697916,1.0,265,0.018336296,1.0,1.0,1.0,[-0.018  0.594 -3.021 -1.816 -1.349]
-0.16546631,1.0,0.045315612,-3.601074e-05,100,0.017899513,,0.00207267,4999.704452571335,1.0,0.049865723,,12024087,1.0,500.0,-0.26687518,26600,-0.26687518,13271.819123029709,-0.04909219,0.0697916,1.0,266,0.017560005,1.0,1.0,1.0,[-0.018  0.594 -3.021 -1.816 -1.349]
-973.19104,1.2444828,97.85134,,100,9.999047,0.1256538,8509.603,4927.105738132538,,10.225708,0.16398692,12073364,2.1954918,492.77,-131.2526,26700,-131.82028,13307.3256752491,-9.347269,0.068259105,0.9746727,267,9.998095,1.0713952,0.35850948,1.0132343,[-0.018  0.594 -3.021 -1.816 -1.349]
-8.933044,1.0429757,0.898766,-5.3710937e-05,100,9.999447,0.04148088,0.2061804,4991.0957525503045,,0.14898682,0.054297548,12123279,1.1600873,499.15,-121.756935,26800,-121.78659,13344.679138422012,-0.078659825,0.06800019,1.0003864,268,9.998894,1.0069404,0.50111544,1.0007033,[-0.014  0.586 -3.016 -1.801 -1.351]
-0.12615967,1.0,0.04399073,-5.126953e-05,100,0.017073631,,0.0019549336,4999.7008175468545,1.0,0.051513672,,12173279,1.0,500.0,-0.25566646,26900,-0.25566646,13380.992489337921,-0.047931977,0.06800019,1.0,269,0.016728401,1.0,1.0,1.0,[-0.013  0.586 -3.016 -1.801 -1.351]
-0.15289307,1.0,0.03882899,-8.056641e-05,100,0.018761635,,0.0015230272,4999.7033151624755,1.0,0.05407715,,12223279,1.0,500.0,-0.2764266,27000,-0.2764266,13417.430558681488,-0.04815422,0.06800019,1.0,270,0.018428802,1.0,1.0,1.0,[-0.013  0.586 -3.016 -1.801 -1.351]
-0.14654541,1.0,0.039530277,-1.6479493e-05,100,0.018287659,,0.0015785171,4999.699033957647,1.0,0.0491333,,12273279,1.0,500.0,-0.270116,27100,-0.270116,13453.20980167389,-0.04761046,0.06800019,1.0,271,0.017939568,1.0,1.0,1.0,[-0.013  0.586 -3.016 -1.801 -1.351]
-983.40704,1.0,98.836136,-7.385254e-05,100,9.9994545,0.09939874,9867.126,4949.703923666396,,9.985046,0.00015613378,12322780,1.0006313,495.01,-131.63145,27200,-131.63152,13489.050645589828,-9.968318,0.06800235,1.0000033,272,9.998909,1.0,0.9994412,0.99002,[-0.013  0.586 -3.016 -1.801 -1.351]
-0.11419678,1.0,0.037908893,-6.8969726e-05,100,0.016115189,,0.0014512399,4999.6940072151665,1.0,0.055114746,,12372780,1.0,500.0,-0.2435579,27300,-0.2435579,13525.227777004242,-0.047484748,0.06800235,1.0,273,0.015756607,1.0,1.0,1.0,[-0.013  0.586 -3.016 -1.801 -1.351]
-0.13043213,1.0,0.04133805,1.4648437e-05,100,0.01599884,,0.0017262282,4999.695736942585,1.0,0.057250977,,12422780,1.0,500.0,-0.2462143,27400,-0.2462143,13561.491741895676,-0.051556766,0.06800235,1.0,274,0.015652657,1.0,1.0,1.0,[-0.013  0.586 -3.016 -1.801 -1.351]
-973.5267,1.1326544,97.84312,-3.540039e-05,100,9.999441,0.10326267,7428.523,4949.795750203627,,9.893494,0.15209946,12472282,1.8031764,495.02,-130.64845,27500,-131.53044,13597.43383026123,-8.651441,0.06546017,0.98906565,275,9.998882,1.0537823,0.45952806,1.0153414,[-0.013  0.586 -3.016 -1.801 -1.351]
-0.19006348,1.0,0.039722327,-4.2114258e-05,100,0.016986847,,0.0015946787,4999.706867558233,1.0,0.050048828,,12522282,1.0,500.0,-0.25467977,27600,-0.25467977,13635.811261415482,-0.048001178,0.06546017,1.0,276,0.016654015,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.13848877,1.0,0.047848236,-5.6152345e-05,100,0.019276619,,0.0023126423,4999.694002860149,1.0,0.059326172,,12572282,1.0,500.0,-0.29164362,27700,-0.29164362,13671.911663293839,-0.057105433,0.06546017,1.0,277,0.018914223,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.14794922,1.0,0.049838006,-8.544922e-05,100,0.019649506,,0.0025101209,4999.687546301948,1.0,0.05810547,,12622282,1.0,500.0,-0.29278857,27800,-0.29278857,13708.777540922165,-0.053713474,0.06546017,1.0,278,0.01927185,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.10839844,1.0,0.04410145,4.0893556e-05,100,0.017540932,,0.0019635148,4999.682289585862,1.0,0.061462402,,12672282,1.0,500.0,-0.273769,27900,-0.273769,13745.017005443573,-0.060348872,0.06546017,1.0,279,0.017159462,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.10168457,1.0,0.03700833,-0.00010437012,100,0.016155243,,0.0013835629,4999.702145901479,1.0,0.050476074,,12722282,1.0,500.0,-0.24739149,28000,-0.24739149,13782.545619487762,-0.050831005,0.06546017,1.0,280,0.015812874,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.11590576,1.0,0.04122339,2.1362304e-05,100,0.018087387,,0.0017160429,4999.701785071445,1.0,0.055725098,,12772282,1.0,500.0,-0.27185065,28100,-0.27185065,13818.858726501465,-0.0517818,0.06546017,1.0,281,0.017745972,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.11022949,1.0,0.041844796,-5.2490235e-05,100,0.017689705,,0.0017689684,4999.704262045075,1.0,0.051452637,,12822282,1.0,500.0,-0.2645803,28200,-0.2645803,13855.251589536667,-0.049350075,0.06546017,1.0,282,0.01734829,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.11810303,1.0,0.037253123,-0.00011779785,100,0.01557827,,0.0014017719,4999.698358681944,1.0,0.052490234,,12872282,1.0,500.0,-0.24135143,28300,-0.24135143,13891.476557731628,-0.05181097,0.06546017,1.0,283,0.015223503,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.12713623,1.0,0.04200565,-3.479004e-05,100,0.019881248,,0.0017816691,4999.701757680557,1.0,0.06121826,,12922282,1.0,500.0,-0.2955124,28400,-0.2955124,13928.97058224678,-0.05361771,0.06546017,1.0,284,0.019535065,1.0,1.0,1.0,[-0.01   0.589 -3.067 -1.81  -1.353]
-973.5298,1.0141257,97.84342,-4.0283205e-05,100,9.999467,0.09983144,9355.792,4949.810675607883,,9.890564,0.068900496,12971784,1.2949365,495.02,-131.44914,28500,-131.52965,13964.734894752502,-9.704889,0.06436386,1.0021975,285,9.998934,1.0091519,0.7778932,0.99495053,[-0.01   0.589 -3.067 -1.81  -1.353]
-0.09197998,1.0,0.03594016,7.141113e-05,100,0.01670456,,0.0013043829,4999.716577159845,1.0,0.051330566,,13021784,1.0,500.0,-0.252655,28600,-0.252655,14001.973049402237,-0.049410995,0.06436386,1.0,286,0.0163908,1.0,1.0,1.0,[-0.01   0.582 -3.069 -1.802 -1.355]
-983.4149,1.0130705,98.83692,-1.586914e-05,100,9.999463,0.09990595,9546.512,4949.709696724701,,9.984009,0.07368684,13071285,1.3801341,495.01,-131.52998,28700,-131.62454,14037.658552646637,-9.798184,0.06273477,0.9998756,287,9.998926,1.0090178,0.74419355,0.99470234,[-0.01   0.582 -3.069 -1.802 -1.355]
-0.1538086,1.0,0.043450277,9.460449e-05,100,0.017745972,,0.0019073029,4999.710863314839,1.0,0.053894043,,13121285,1.0,500.0,-0.2693805,28800,-0.2693805,14075.184190273285,-0.053465664,0.06273477,1.0,288,0.017419815,1.0,1.0,1.0,[-0.01   0.576 -3.069 -1.794 -1.356]
-0.12524414,1.0,0.041739844,4.333496e-05,100,0.020022392,,0.0017593479,4999.703544806382,1.0,0.053100586,,13171285,1.0,500.0,-0.29514235,28900,-0.29514235,14111.361025094986,-0.051530354,0.06273477,1.0,289,0.019686699,1.0,1.0,1.0,[-0.01   0.576 -3.069 -1.794 -1.356]
-0.12322998,1.0,0.04098821,5.859375e-05,100,0.018852234,,0.0016967084,4999.699867515614,1.0,0.05706787,,13221285,1.0,500.0,-0.28092313,29000,-0.28092313,14147.331335067749,-0.051548436,0.06273477,1.0,290,0.018505096,1.0,1.0,1.0,[-0.01   0.576 -3.069 -1.794 -1.356]
-983.41125,1.0070993,98.836555,-5.126953e-05,100,9.999452,0.0996789,9675.844,4949.706054063285,,9.985962,0.049397998,13270786,1.1899006,495.01,-131.5664,29100,-131.62695,14183.393449544907,-9.8667555,0.061403755,0.9959839,291,9.998903,1.005231,0.827175,0.9926805,[-0.01   0.576 -3.069 -1.794 -1.356]
-0.11608887,1.0,0.041257698,-8.4228515e-05,100,0.019390106,,0.0017193893,4999.701634181968,1.0,0.057495117,,13320786,1.0,500.0,-0.2904886,29200,-0.2904886,14220.379682779312,-0.054569595,0.061403755,1.0,292,0.019046783,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.13092041,1.0,0.03967803,6.713867e-06,100,0.017367363,,0.0015906562,4999.7162087071665,1.0,0.05065918,,13370786,1.0,500.0,-0.2623881,29300,-0.2623881,14256.890033483505,-0.051079784,0.061403755,1.0,293,0.017046928,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.67626953,1.0,0.07986839,1.6479493e-05,100,9.999468,0.012647471,0.0064427047,4998.808356616475,,0.06262207,,13420778,1.0,499.92,-121.70341,29400,-121.70341,14292.896126270294,-0.040099263,0.061403755,1.0,294,9.998936,1.0,1.0,0.99984,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.11364746,1.0,0.04219692,1.953125e-05,100,0.017502785,,0.0017984693,4999.704310150184,1.0,0.05810547,,13470778,1.0,500.0,-0.26926172,29500,-0.26926172,14329.56697678566,-0.056305733,0.061403755,1.0,295,0.01717186,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.17468262,1.0,0.04753716,-2.6855469e-05,100,0.017458916,,0.0022825922,4999.697232987141,1.0,0.05493164,,13520778,1.0,500.0,-0.26628798,29600,-0.26628798,14365.872099637985,-0.053865746,0.061403755,1.0,296,0.017104149,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.19714355,1.0,0.048075102,1.5258789e-05,100,0.018044472,,0.0023341028,4999.699036536756,1.0,0.059814453,,13570778,1.0,500.0,-0.27624875,29700,-0.27624875,14402.38822889328,-0.056702074,0.061403755,1.0,297,0.01769352,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.105773926,1.0,0.036900505,4.5166016e-05,100,0.017128944,,0.0013755108,4999.714887749727,1.0,0.052246094,,13620778,1.0,500.0,-0.25525886,29800,-0.25525886,14438.279471635818,-0.046851378,0.061403755,1.0,298,0.016807556,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.17510986,1.0,0.043475132,-7.93457e-05,100,0.018903732,,0.0019088848,4999.706254715234,1.0,0.056640625,,13670778,1.0,500.0,-0.28235665,29900,-0.28235665,14474.835818529129,-0.052355364,0.061403755,1.0,299,0.018567085,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.13220215,1.0,0.044878017,4.4555665e-05,100,0.018392563,,0.002034853,4999.702989862666,1.0,0.0501709,,13720778,1.0,500.0,-0.27367374,30000,-0.27367374,14510.837681055069,-0.049891833,0.061403755,1.0,300,0.018048286,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.1394043,1.0,0.04591379,-3.540039e-05,100,0.01803875,,0.0021297901,4999.709174675155,1.0,0.056762695,,13770778,1.0,500.0,-0.2730235,30100,-0.2730235,14547.13180565834,-0.05354641,0.061403755,1.0,301,0.017705917,1.0,1.0,1.0,[-0.01   0.573 -3.069 -1.789 -1.358]
-4.4102173,1.0271018,0.53160065,,100,9.999274,0.041377563,0.10977915,4991.010441156406,,0.1281128,0.046005316,13820693,1.1122432,499.15,-121.72521,30200,-121.74268,14583.520859956741,-0.053542275,0.061391186,0.9979295,302,9.9985485,1.0052425,0.58090466,1.0001493,[-0.01   0.573 -3.069 -1.789 -1.358]
-0.1876831,1.0,0.047253184,1.586914e-05,100,0.016550064,,0.0022557524,4999.703743863522,1.0,0.05621338,,13870693,1.0,500.0,-0.2561118,30300,-0.2561118,14620.253672361374,-0.05474753,0.061391186,1.0,303,0.016207695,1.0,1.0,1.0,[-0.009  0.573 -3.07  -1.789 -1.358]
-973.53046,1.0938559,97.8435,-3.8452148e-05,100,9.999456,0.105839826,7315.1206,4949.803019576495,,9.884338,0.20933786,13920195,2.1361125,495.02,-130.76358,30400,-131.52792,14656.263231754303,-8.584645,0.06090523,1.0132746,304,9.998913,1.0794276,0.49233255,1.0298433,[-0.009  0.573 -3.07  -1.789 -1.358]
-0.14733887,1.0,0.04151857,3.173828e-05,100,0.020215034,,0.0017408872,4999.702746999882,1.0,0.054382324,,13970195,1.0,500.0,-0.29947734,30500,-0.29947734,14693.665660381317,-0.05352145,0.06090523,1.0,305,0.019871712,1.0,1.0,1.0,[-0.009  0.561 -3.04  -1.766 -1.358]
-983.4114,1.0070136,98.83658,5.6152345e-05,100,9.999453,0.099529766,9797.93,4949.703198174326,,9.986206,0.036597844,14019696,1.240521,495.01,-131.60751,30600,-131.62683,14729.429348945618,-9.928572,0.05969252,1.0002528,306,9.998905,1.0026674,0.8855512,0.9912748,[-0.009  0.561 -3.04  -1.766 -1.358]
-983.41266,1.0717654,98.83671,0.000115356444,100,9.999464,0.103092335,8522.672,4949.710816546486,,9.980225,0.15744531,14069197,1.9102498,495.01,-131.24371,30700,-131.62677,14765.774894475937,-9.261543,0.05332301,1.00454,307,9.998928,1.0520161,0.52716637,1.0156834,[-0.009  0.56  -3.04  -1.766 -1.359]
-973.5775,1.1178169,138.37146,3.0517578e-05,100,9.999243,0.14909118,16648.674,4899.808840774325,,19.822998,0.2334261,14118200,2.6472065,490.03,-140.62148,30800,-141.43733,14801.633813619614,-18.339825,0.049134087,1.0332558,308,9.998486,1.0941622,0.40576586,1.0273588,[-0.011  0.554 -3.04  -1.758 -1.366]
-983.3005,0.99999976,98.83227,2.0141602e-05,100,9.999265,0.10878898,9866.494,4939.617192151412,,10.100098,0.0007552613,14167601,1.0027174,494.01,-131.71542,30900,-131.71681,14839.044343948364,-10.055303,0.049130123,1.0000663,309,9.998529,0.99988365,0.9925158,0.98800063,[-0.01   0.54  -3.033 -1.733 -1.37 ]
-0.15759277,1.0,0.046302646,2.6245118e-05,100,0.018658638,,0.0021651678,4999.701883149634,1.0,0.06365967,,14217601,1.0,500.0,-0.27920127,31000,-0.27920127,14875.432851314545,-0.052182045,0.049130123,1.0,310,0.0183115,1.0,1.0,1.0,[-0.01   0.54  -3.033 -1.733 -1.37 ]
-973.4855,1.0285974,139.06937,-1.586914e-05,100,9.999267,0.14153962,18907.049,4899.718493395653,,19.912903,0.10294061,14266603,1.4865024,490.02,-141.36464,31100,-141.53209,14911.57058262825,-19.545643,0.046061363,1.0031818,311,9.998533,1.0209754,0.5726421,0.99084204,[-0.01   0.54  -3.033 -1.733 -1.37 ]
-50.915955,1.2530372,5.6107583,5.859375e-05,100,9.999262,0.0895861,1.9892797,4963.00570649117,,0.8071289,0.1324789,14316238,1.2905177,496.35,-121.948975,31200,-122.42514,14948.651775121689,-0.1976897,0.046080697,0.9928089,312,9.998524,1.0460987,0.20447084,1.0082916,[-0.01   0.532 -3.034 -1.723 -1.373]
-0.14276123,1.0,0.03995038,-4.5166016e-05,100,0.016200066,,0.0016128385,4999.717843140166,1.0,0.049194336,,14366238,1.0,500.0,-0.2445945,31300,-0.2445945,14985.429155111313,-0.04748866,0.046080697,1.0,313,0.01588726,1.0,1.0,1.0,[-0.006  0.533 -3.034 -1.723 -1.373]
-0.1459961,1.0,0.04001231,-5.3100586e-05,100,0.018450737,,0.0016168188,4999.707992002891,1.0,0.04949951,,14416238,1.0,500.0,-0.27633706,31400,-0.27633706,15021.668105840683,-0.051847357,0.046080697,1.0,314,0.018115997,1.0,1.0,1.0,[-0.006  0.533 -3.034 -1.723 -1.373]
-0.12628174,1.0,0.03917442,-2.746582e-05,100,0.017090797,,0.0015491721,4999.716894551903,1.0,0.046569824,,14466238,1.0,500.0,-0.25618398,31500,-0.25618398,15059.494230985641,-0.048240647,0.046080697,1.0,315,0.016768456,1.0,1.0,1.0,[-0.006  0.533 -3.034 -1.723 -1.373]
-983.4094,1.0029311,98.83639,0.00010864258,100,9.999461,0.09945435,9835.524,4949.708028570104,,9.99115,0.023186523,14515739,1.0957627,495.01,-131.62027,31600,-131.6297,15095.22361254692,-9.9503145,0.045474466,0.9987197,316,9.998922,1.0011322,0.87771535,0.99054545,[-0.006  0.533 -3.034 -1.723 -1.373]
-0.13500977,1.0,0.047474403,1.2207031e-05,100,0.0181818,,0.0022758108,4999.700941022366,1.0,0.060180664,,14565739,1.0,500.0,-0.27406824,31700,-0.27406824,15131.767071008682,-0.052850675,0.045474466,1.0,317,0.017835617,1.0,1.0,1.0,[-0.007  0.532 -3.034 -1.724 -1.373]
-0.12866211,1.0,0.037503302,5.1879884e-05,100,0.017282486,,0.0014205574,4999.7061399521235,1.0,0.05126953,,14615739,1.0,500.0,-0.25740248,31800,-0.25740248,15167.983199119568,-0.047126863,0.045474466,1.0,318,0.016946793,1.0,1.0,1.0,[-0.007  0.532 -3.034 -1.724 -1.373]
-983.375,1.0,98.83339,5.1879884e-05,100,9.999262,0.10298061,9866.706,4945.9124680895,,10.020996,,14665203,1.0,494.64,-131.64194,31900,-131.64194,15203.873569726944,-9.981142,0.045474466,1.0,319,9.998524,1.0,1.0,0.98928,[-0.007  0.532 -3.034 -1.724 -1.373]
-983.4101,1.0,98.83644,-3.4179688e-05,100,9.999469,0.09939843,9867.317,4949.713298425378,,9.993469,1.0534552e-06,14714704,1.0000056,495.01,-131.63,32000,-131.63,15240.54743385315,-9.966698,0.045474466,1.0,320,9.998938,1.0,0.99999636,0.99002,[-0.007  0.532 -3.034 -1.724 -1.373]
-983.4127,1.009039,98.8367,2.6855469e-05,100,9.99947,0.09979934,9665.111,4949.7127542450935,,9.985352,0.05571974,14764205,1.1880891,495.01,-131.57655,32100,-131.62743,15276.512276649475,-9.861513,0.043562874,0.9980441,321,9.9989395,1.0072943,0.79514134,0.9937713,[-0.007  0.532 -3.034 -1.724 -1.373]
-0.13665771,1.0,0.04029402,9.765625e-06,100,0.017002106,,0.001640313,4999.699687343005,1.0,0.054626465,,14814205,1.0,500.0,-0.25879315,32200,-0.25879315,15313.45685172081,-0.0519289,0.043562874,1.0,322,0.016647339,1.0,1.0,1.0,[-0.007  0.528 -3.034 -1.718 -1.375]
-0.12359619,1.0,0.038998276,-2.4414062e-06,100,0.017317772,,0.0015370932,4999.71475041899,1.0,0.053100586,,14864205,1.0,500.0,-0.26105607,32300,-0.26105607,15349.786754131317,-0.050351113,0.043562874,1.0,323,0.01699543,1.0,1.0,1.0,[-0.007  0.528 -3.034 -1.718 -1.375]
-983.418,1.0198249,98.837234,-1.0375977e-05,100,9.9994755,0.10020643,9411.844,4949.717062951532,,9.983704,0.08282148,14913706,1.3350873,495.01,-131.49556,32400,-131.6228,15385.839458227158,-9.727069,0.04183966,0.99795514,324,9.998951,1.0138336,0.7592567,0.9971972,[-0.007  0.528 -3.034 -1.718 -1.375]
-0.11541748,1.0,0.03887101,-2.9907227e-05,100,0.017679214,,0.001526052,4999.713110103882,1.0,0.052490234,,14963706,1.0,500.0,-0.26542717,32500,-0.26542717,15423.02310371399,-0.050324544,0.04183966,1.0,325,0.017352104,1.0,1.0,1.0,[-0.007  0.521 -3.034 -1.708 -1.377]
-973.52844,1.2372818,97.84329,-1.2817382e-05,100,9.999458,0.10679629,6940.257,4949.810567743192,,9.889709,0.16420971,15013208,1.6103013,495.02,-130.47026,32600,-131.52837,15459.999017238617,-8.360511,0.03866192,1.0017971,326,9.998917,1.0812563,0.3360176,1.0264072,[-0.007  0.521 -3.034 -1.708 -1.377]
-983.4171,1.0068365,98.83714,2.8076172e-05,100,9.9995,0.099485494,9831.168,4949.729651216589,,9.978149,0.029522462,15062709,1.2018659,495.01,-131.61664,32700,-131.62645,15496.66569018364,-9.944401,0.038928196,1.0012342,327,9.999001,1.0019668,0.91946244,0.9908195,[-2.643e-03  5.251e-01 -3.091e+00 -1.720e+00 -1.380e+00]
-0.10772705,1.0,0.03421188,-3.540039e-05,100,0.018127441,,0.0011827527,4999.720385748155,1.0,0.04852295,,15112709,1.0,500.0,-0.26554745,32800,-0.26554745,15534.2073969841,-0.04499127,0.038928196,1.0,328,0.017820358,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.1541748,1.0,0.047567755,-7.3242186e-06,100,0.019168854,,0.0022855212,4999.720831156726,1.0,0.060180664,,15162709,1.0,500.0,-0.2878812,32900,-0.2878812,15570.633347034454,-0.05465418,0.038928196,1.0,329,0.018856049,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.13659668,1.0,0.042342193,9.521484e-05,100,0.018479347,,0.0018103332,4999.714876145439,1.0,0.055664062,,15212709,1.0,500.0,-0.27823147,33000,-0.27823147,15608.118969202042,-0.053393655,0.038928196,1.0,330,0.018159866,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.1296997,1.0,0.03935926,3.90625e-05,100,0.016557693,,0.0015654156,4999.7148215875695,1.0,0.051818848,,15262709,1.0,500.0,-0.25111768,33100,-0.25111768,15644.524453639984,-0.049660582,0.038928196,1.0,331,0.016242981,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
