EpLenMean,MeanEntropy,MeanIWNorm,MaxIWNorm,Bound,ReturnStepMax,MeanIW,TimeElapsed,EmpiricalD2,InitialReturnMax,InitialReturnMin,StdIWNorm,StdIW,MinIWNorm,MinIW,MaxIW,ReturnMeanIW,InitialReturnStd,ESSClassic,EpThisIter,InitialBound,Weights,EpisodesSoFar,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,ESSRenyi,InitialReturnMean
149.07,-0.7672562,0.010093392,0.013314535,-33.83475,10.0,1.0093392,6214.55654501915,1.0162342,199.52649,-278.88867,0.0012498441,0.12498441,0.0077687856,0.7768786,1.3314536,0.5981313,63.949722,98.48983,100,-34.156796,[-1.694  2.119 -3.729 -1.829 -2.188],29500,1480.4057314291356,295,3714204,4607.31,9.861958,98.40252,-4.699707e-05
149.79,-0.7627477,0.00967074,0.016080327,-15.328697,10.0,0.96707404,6237.047705411911,1.062646,129.05035,-125.29474,0.002201035,0.2201035,0.0057283565,0.5728357,1.6080327,0.9642317,49.926243,95.075066,100,-15.805361,[-1.695  2.119 -3.729 -1.828 -2.186],29600,1487.602042489945,296,3729183,2445.1528,9.862562,94.10471,1.5258789e-05
152.68,-0.7617064,0.009940512,0.013651278,-74.40954,10.0,0.99405116,6260.725370168686,1.034315,161.31964,-626.22253,0.001681743,0.1681743,0.005955228,0.5955228,1.3651278,3.591557,106.308174,97.21743,100,-76.69628,[-1.696  2.122 -3.73  -1.826 -2.182],29700,1516.4779555731657,297,3744451,8943.484,9.864853,96.68234,6.1035157e-06
145.46,-0.7654284,0.0100237345,0.011905553,-90.493164,10.0,1.0023735,6282.598949432373,1.0048052,187.42297,-746.73315,0.0006753338,0.06753339,0.008335289,0.8335289,1.1905553,1.1820717,131.20418,99.54811,100,-91.455795,[-1.696  2.121 -3.733 -1.829 -2.181],29800,1444.2878090625259,298,3758997,17035.256,9.858269,99.521774,-3.112793e-05
153.58,-0.7714836,0.010335127,0.015329693,-57.759365,10.0,1.0335128,6306.7284462451935,1.0307584,168.5871,-488.76385,0.0017161882,0.1716188,0.0066446043,0.6644604,1.5329694,3.0153801,80.24772,97.3166,100,-59.861095,[-1.696  2.121 -3.737 -1.829 -2.184],29900,1525.476435435972,299,3774355,7603.1504,9.865623,97.015945,5.4931643e-06
144.15,-0.7714843,0.009997148,0.012297816,-90.287445,10.0,0.9997148,6328.754397153854,1.0068313,155.29388,-740.42206,0.00075800647,0.07580064,0.008402716,0.84027165,1.2297816,0.7045784,148.9753,99.42839,100,-90.68279,[-1.697  2.124 -3.741 -1.828 -2.19 ],30000,1431.2079456882086,300,3788770,21594.635,9.857258,99.3215,2.2583008e-05
145.4,-0.7722545,0.010234176,0.019536268,-78.78657,10.0,1.0234176,6351.202318429947,1.0620848,174.51862,-671.1857,0.0024066465,0.24066465,0.0050979042,0.5097904,1.9536268,5.929921,124.586586,94.759865,100,-82.20309,[-1.696  2.123 -3.741 -1.828 -2.19 ],30100,1443.6992532131062,301,3803310,10542.717,9.85837,94.15444,4.3945314e-05
153.36,-0.7722562,0.0100258,0.020221135,-19.405825,10.0,1.0025802,6374.481869459152,1.1300849,171.51837,-102.823,0.0031413164,0.31413165,0.0038373254,0.38373256,2.0221136,2.9253638,56.295177,91.060455,100,-21.006615,[-1.694  2.12  -3.742 -1.832 -2.191],30200,1523.3189549706158,302,3818646,3953.9001,9.865986,88.48893,1.0986329e-05
154.72,-0.7797369,0.009771093,0.016526494,-19.08369,10.0,0.9771092,6398.424251079559,1.0587238,164.95795,-153.15729,0.0024245097,0.242451,0.00510854,0.510854,1.6526495,1.7041892,62.106236,94.2002,100,-20.203058,[-1.691  2.122 -3.739 -1.834 -2.191],30300,1536.8879171665853,303,3834118,3952.5798,9.866768,94.45334,8.178711e-05
148.5,-0.7807585,0.010049612,0.012039476,-90.41389,10.0,1.0049611,6420.609137058258,1.0114765,193.88086,-742.91675,0.0010413212,0.10413212,0.0058832043,0.58832043,1.2039477,1.0950869,127.34996,98.937744,100,-90.9884,[-1.693  2.121 -3.743 -1.835 -2.199],30400,1474.7271282956135,304,3848968,15416.376,9.8617115,98.86537,-5.5541994e-05
154.61,-0.7846807,0.009974021,0.012586305,-83.62807,10.0,0.9974022,6444.181052207947,1.0148295,158.67456,-687.2055,0.0010684165,0.10684166,0.0072761723,0.72761726,1.2586305,1.1588346,89.391594,98.86555,100,-84.16506,[-1.692  2.12  -3.745 -1.837 -2.2  ],30500,1535.8243705930852,305,3864429,7923.4424,9.867151,98.53872,8.728027e-05
148.9,-0.7846552,0.00998876,0.011011789,-83.62374,10.0,0.998876,6466.977749824524,1.002143,176.31604,-683.3927,0.0004806533,0.048065335,0.008950346,0.8950346,1.1011789,0.16406253,90.6944,99.76898,100,-83.69813,[-1.692  2.121 -3.748 -1.838 -2.204],30600,1478.715166435926,306,3879319,8363.908,9.861908,99.786156,4.5166016e-05
148.43,-0.78141373,0.0102082975,0.013526753,-73.54752,10.0,1.0208298,6488.673408985138,1.0136131,166.26996,-605.58777,0.0012201538,0.12201539,0.007999769,0.799977,1.3526753,1.1246591,80.3887,98.59147,100,-74.16916,[-1.692  2.122 -3.748 -1.838 -2.204],30700,1474.0126375767459,307,3894162,7080.286,9.861458,98.656975,-0.00010314942
150.53,-0.78471595,0.009484207,0.017937824,-18.474335,10.0,0.9484207,6511.537982702255,1.125569,166.65057,-107.498474,0.002991479,0.2991479,0.0042103943,0.42103946,1.7937825,3.1796863,54.74096,90.95144,100,-20.410465,[-1.692  2.122 -3.75  -1.836 -2.2  ],30800,1495.023607424924,308,3909215,2722.458,9.863537,88.843956,-2.0751953e-05
142.56,-0.7905281,0.010214334,0.014698653,-78.908745,10.0,1.0214335,6533.8347272872925,1.0296742,193.44775,-656.67365,0.0017013982,0.17013983,0.0066436315,0.66436315,1.4698653,2.7015839,156.06117,97.30035,100,-80.42578,[-1.694  2.125 -3.749 -1.83  -2.204],30900,1415.2980215825542,309,3923471,21586.854,9.855526,97.1181,-9.155274e-06
148.82,-0.7905273,0.010050093,0.013088558,-81.70924,10.0,1.0050094,6556.957793712616,1.0249372,189.83331,-679.1526,0.0014921227,0.14921227,0.005919551,0.5919551,1.3088558,2.500358,108.321014,97.84328,100,-83.17885,[-1.694  2.125 -3.754 -1.833 -2.209],31000,1477.8980928402236,310,3938353,10169.488,9.86161,97.566956,2.0446778e-05
149.04,-0.79145414,0.010075233,0.013009595,-83.13245,10.0,1.0075233,6580.06584072113,1.0152695,144.46802,-686.8581,0.0012224871,0.12224871,0.006814129,0.68141294,1.3009595,1.6299782,85.2041,98.549126,100,-84.12262,[-1.693  2.125 -3.757 -1.836 -2.209],31100,1480.1206686928408,311,3953257,6389.004,9.8621235,98.49601,-2.5634765e-05
151.36,-0.78739685,0.009773169,0.02815539,-12.989499,10.0,0.9773168,6603.739803314209,1.38155,157.1419,-83.53546,0.0052474015,0.52474016,0.0025462008,0.25462008,2.8155391,9.631978,53.507,77.62273,100,-19.245813,[-1.692  2.125 -3.759 -1.838 -2.21 ],31200,1503.3139231265868,312,3968393,4263.9126,9.864153,72.38247,6.0424805e-05
146.1,-0.79072714,0.010005734,0.015354613,-56.396976,10.0,1.0005734,6626.5171682834625,1.0494561,134.11548,-482.5865,0.0021380116,0.21380118,0.004082495,0.4082495,1.5354613,4.1514587,74.738625,95.6335,100,-59.104534,[-1.689  2.129 -3.759 -1.834 -2.206],31300,1450.6864616574792,313,3983003,4417.5376,9.85887,95.28745,-1.2207031e-06
150.75,-0.7419142,0.013191477,0.1680936,13.497341,10.0,1.3191478,6649.620668888092,2.3520155,147.99017,-107.93182,0.02098595,2.0985951,0.000473339,0.0473339,16.80936,41.294384,56.13059,28.32161,100,-18.12504,[-1.688  2.127 -3.759 -1.837 -2.21 ],31400,1497.234381028472,314,3998078,76605.445,9.863873,42.516727,-2.0141602e-05
147.78,-0.7421983,0.009913821,0.011784332,-81.69886,10.0,0.9913821,6672.548833370209,1.0102099,164.27399,-672.09796,0.0010079915,0.10079914,0.00619434,0.619434,1.1784332,1.0351459,90.51124,98.9768,100,-82.31486,[-1.692  2.13  -3.759 -1.836 -2.161],31500,1467.47660410377,315,4012856,7541.9395,9.860342,98.98933,-2.4414062e-06
149.53,-0.74414057,0.009900131,0.011931247,-74.66805,10.0,0.9900131,6695.2542905807495,1.0100899,155.15887,-616.13446,0.001001224,0.1001224,0.0068042693,0.68042696,1.1931248,1.1724395,83.34794,98.987564,100,-75.46075,[-1.691  2.129 -3.759 -1.837 -2.161],31600,1485.0039060893,316,4027809,6007.6255,9.862349,99.00109,1.0375977e-05
148.81,-0.74653095,0.009981166,0.01235729,-82.37131,10.0,0.9981166,6718.201216936111,1.0102023,174.5567,-681.89343,0.00094499683,0.094499685,0.0080167875,0.8016788,1.235729,1.5681853,101.0574,99.111565,100,-83.514565,[-1.691  2.129 -3.761 -1.839 -2.163],31700,1477.7952152029281,317,4042690,9593.004,9.86157,98.990074,-1.586914e-05
150.85,-0.75021243,0.009897208,0.013945845,-56.026344,10.0,0.9897208,6741.638037443161,1.0444729,170.03326,-483.41037,0.0021532185,0.21532185,0.0038980125,0.38980126,1.3945845,4.4812946,80.732895,95.48076,100,-59.205418,[-1.692  2.129 -3.764 -1.84  -2.165],31800,1498.2131218070142,318,4057775,4577.811,9.8636875,95.74207,2.5024414e-05
146.74,-0.75005025,0.010286258,0.015419511,-80.53081,10.0,1.0286257,6764.22622013092,1.0358839,198.8133,-671.3522,0.001632936,0.1632936,0.0066372184,0.66372186,1.5419512,3.1549609,128.25499,97.54182,100,-82.22346,[-1.693  2.128 -3.766 -1.844 -2.169],31900,1457.1248584166315,319,4072449,14658.957,9.86002,96.53591,5.859375e-05
152.08,-0.7503181,0.009896135,0.014480221,-90.92503,10.0,0.9896136,6786.885397434235,1.0335149,158.51617,-756.67816,0.00168304,0.168304,0.0064692358,0.6469236,1.4480221,3.2889187,96.3829,97.18892,100,-92.67368,[-1.691  2.126 -3.767 -1.847 -2.169],32000,1510.5394156103998,320,4087657,9682.768,9.865131,96.757195,9.460449e-05
150.74,-0.7538532,0.009923681,0.01394148,-82.80869,10.0,0.992368,6810.00937628746,1.0264314,158.76111,-687.69666,0.0015232067,0.15232067,0.0054005324,0.54005325,1.394148,2.5224357,91.283195,97.698235,100,-84.22534,[-1.69   2.128 -3.766 -1.848 -2.169],32100,1497.1160969968194,321,4102731,6864.6074,9.8636265,97.42492,-5.0048828e-05
148.61,-0.7558601,0.010102182,0.013046145,-90.93811,10.0,1.0102181,6832.679943561554,1.0227556,186.89948,-752.4908,0.0013026203,0.13026203,0.005654754,0.5654754,1.3046145,2.2655027,135.24988,98.364525,100,-92.16093,[-1.688  2.126 -3.767 -1.85  -2.173],32200,1475.854941418623,322,4117592,17278.252,9.86219,97.77507,-6.1035155e-07
148.64,-0.7555325,0.010017241,0.011891137,-83.822174,10.0,1.001724,6855.19514298439,1.0046754,141.11414,-686.4468,0.00075072254,0.07507226,0.008072489,0.8072489,1.1891137,0.44634867,84.16024,99.44148,100,-84.0722,[-1.687  2.124 -3.767 -1.852 -2.175],32300,1476.1407803484067,323,4132456,6715.4404,9.86203,99.53464,1.953125e-05
149.8,-0.7576021,0.009956048,0.013668771,-91.4067,10.0,0.99560475,6878.635091543198,1.0149666,179.21423,-753.11206,0.0013311959,0.13311958,0.0074155806,0.7415581,1.3668771,1.5179896,92.77252,98.24365,100,-92.236946,[-1.687  2.124 -3.767 -1.853 -2.174],32400,1487.7495739748808,324,4147436,9002.355,9.863218,98.525406,7.080078e-05
151.43,-0.774618,0.012916837,0.6151387,4.798149,10.0,1.2916837,6902.100967407227,11.684225,157.13647,-108.36987,0.06104008,6.1040087,0.00038103672,0.038103674,61.51387,70.582504,59.946068,4.2860513,100,-19.24532,[-1.686  2.125 -3.769 -1.852 -2.177],32500,1504.0346754448424,325,4162579,488427.9,9.864492,8.558548,-0.000108032225
153.31,-0.77425843,0.00986914,0.015536314,-32.853703,10.0,0.9869139,6925.861466169357,1.0606931,183.91376,-281.5149,0.0024090686,0.24090688,0.0031541672,0.31541672,1.5536314,2.6555793,70.204,94.376526,100,-34.478386,[-1.679  2.136 -3.761 -1.837 -2.194],32600,1522.8063910349554,326,4177910,4329.2617,9.865782,94.27798,7.3242186e-06
147.78,-0.78075135,0.010003915,0.013483754,-65.323654,10.0,1.0003915,6948.911135673523,1.0160065,183.2456,-539.32184,0.0011755785,0.11755783,0.00756954,0.756954,1.3483754,1.2560598,74.85392,98.6379,100,-66.05319,[-1.678  2.132 -3.761 -1.838 -2.193],32700,1467.5167111281426,327,4192688,5748.755,9.860882,98.42457,-2.0141602e-05
152.52,-0.7833571,0.010023075,0.014339941,-73.8127,10.0,1.0023075,6972.697714805603,1.0367577,157.59357,-616.8852,0.0019086836,0.19086836,0.0048307544,0.48307544,1.433994,3.1160455,106.66373,96.50058,100,-75.552666,[-1.679  2.134 -3.764 -1.838 -2.2  ],32800,1514.9021042215984,328,4207940,8523.233,9.86503,96.45455,3.7841797e-05
142.53,-0.7830091,0.010363646,0.02090977,-78.1141,10.0,1.0363646,6994.344124317169,1.0633181,130.83105,-667.063,0.0026090187,0.26090187,0.0035640912,0.35640913,2.090977,6.130888,112.98784,94.04007,100,-81.69825,[-1.678  2.133 -3.767 -1.841 -2.202],32900,1415.0034844867537,329,4222193,7631.497,9.855572,94.045235,-4.760742e-05
148.77,-0.7837401,0.010130797,0.017068177,-80.53369,10.0,1.0130796,7017.317904472351,1.0325664,170.64142,-678.801,0.0019034753,0.19034754,0.0052271276,0.52271277,1.7068177,3.9449806,114.30863,96.590126,100,-83.13592,[-1.676  2.13  -3.767 -1.845 -2.202],33000,1477.4285035810205,330,4237070,8182.125,9.861984,96.84607,-0.00010375977
152.05,-0.790691,0.010203482,0.014284518,-80.91425,10.0,1.0203482,7040.37636756897,1.028516,188.46326,-677.3977,0.0016506469,0.16506469,0.006413035,0.64130354,1.4284518,3.2242737,103.49126,97.44969,100,-82.96395,[-1.675  2.129 -3.768 -1.848 -2.203],33100,1510.2430331295377,331,4252275,9325.213,9.86516,97.227455,-1.1291504e-05
155.18,-0.7901934,0.01023351,0.0184627,-82.26287,10.0,1.0233511,7063.857912540436,1.0555618,202.90472,-690.06714,0.002520621,0.2520621,0.005696876,0.5696876,1.8462701,4.568934,116.99183,94.28011,100,-84.515686,[-1.674  2.127 -3.767 -1.85  -2.21 ],33200,1541.5369889699496,332,4267793,16328.409,9.867804,94.73628,-6.286621e-05
151.9,-0.7925278,0.009922842,0.012434229,-82.019165,10.0,0.99228424,7086.984299182892,1.0219378,182.80878,-685.72595,0.001408614,0.14086139,0.005080324,0.50803244,1.243423,2.8809881,110.4589,98.02464,100,-83.983894,[-1.676  2.128 -3.766 -1.846 -2.209],33300,1508.7232036917035,333,4282983,9603.45,9.864759,97.85331,4.5166016e-05
152.49,-0.7795015,0.01050832,0.03450391,-16.936844,10.0,1.0508322,7110.046862602234,1.4217459,196.00452,-87.563965,0.0065246955,0.6524696,0.0008802295,0.088022955,3.450391,11.686654,55.965168,72.17475,100,-24.005617,[-1.676  2.128 -3.769 -1.849 -2.212],33400,1514.632178928584,334,4298232,9687.378,9.865408,70.33606,-6.408691e-05
156.79,-0.78190196,0.010306555,0.015201075,-19.694117,10.0,1.0306556,7133.91402220726,1.0627993,171.64056,-104.93707,0.002220493,0.22204933,0.00256469,0.256469,1.5201075,1.9774952,60.631763,95.564255,100,-21.021536,[-1.675  2.121 -3.771 -1.855 -2.198],33500,1557.6613452037993,335,4313911,4531.9956,9.869476,94.09114,5.493164e-05
158.96,-0.8068295,0.008966885,0.21783783,-7.0579033,10.0,0.89668846,7158.180502653122,3.3912292,139.25122,-123.07056,0.022572938,2.2572937,0.00016185004,0.016185004,21.783783,24.348862,61.51086,13.629297,100,-17.054733,[-1.677  2.122 -3.78  -1.863 -2.201],33600,1579.380705229289,336,4329807,30166.441,9.871508,29.487833,-1.15966795e-05
158.84,-0.7992666,0.0113417,0.10047941,-14.938026,10.0,1.13417,7182.366886138916,3.0290978,183.11475,-116.73071,0.015988356,1.5988356,0.0006445668,0.06445668,10.047941,24.094402,65.54462,33.475662,100,-22.426897,[-1.689  2.125 -3.78  -1.848 -2.226],33700,1578.15007971628,337,4345691,38489.83,9.871017,33.01313,-1.0375977e-05
150.99,-0.7959392,0.010017765,0.012254121,-58.22246,10.0,1.0017765,7205.570529222488,1.0077124,204.45947,-482.07898,0.0008651635,0.08651636,0.008229212,0.8229212,1.2254121,1.0471586,79.65865,99.259674,100,-59.042423,[-1.702  2.13  -3.78  -1.837 -2.218],33800,1499.6118279031018,338,4360790,6295.746,9.863798,99.234665,-4.5166016e-05
156.43,-0.7973664,0.009943356,0.013836628,-75.770744,10.0,0.99433553,7229.369985103607,1.0345072,154.88873,-636.2153,0.0017474395,0.17474395,0.005459081,0.5459081,1.3836628,3.4823976,90.19425,97.00409,100,-77.92017,[-1.7    2.128 -3.772 -1.837 -2.215],33900,1554.026716466404,339,4376433,5938.197,9.868731,96.66439,-2.8686523e-05
152.04,-0.80205655,0.010257623,0.021150324,-31.287046,10.0,1.0257622,7252.538202762604,1.1358376,164.30615,-286.7988,0.0035764507,0.3576451,0.003149681,0.3149681,2.1150324,6.148234,64.205215,89.16107,100,-35.125587,[-1.699  2.127 -3.774 -1.84  -2.216],34000,1510.1235698409455,340,4391637,4517.1997,9.864887,88.04076,-5.218506e-05
152.77,-0.80191916,0.010243213,0.02937342,-20.21266,10.0,1.0243213,7276.2251052856445,1.1115803,177.67407,-99.519775,0.0037060105,0.3706011,0.0041624242,0.41624245,2.9373422,2.7298064,59.842033,88.42512,100,-21.760458,[-1.696  2.128 -3.773 -1.843 -2.221],34100,1517.428145272951,341,4406914,4207.47,9.865599,89.96201,8.4228515e-05
147.29,-0.8063035,0.009959056,0.013289194,-80.502075,10.0,0.9959057,7299.119470119476,1.0155458,160.36511,-667.0974,0.0012357264,0.123572655,0.0076911226,0.7691123,1.3289194,1.832956,111.708664,98.483734,100,-81.70242,[-1.697  2.131 -3.772 -1.838 -2.221],34200,1462.594437152365,342,4421643,12455.5205,9.860123,98.469215,-4.272461e-06
149.31,-0.8012696,0.011025701,0.028837984,-43.28691,10.0,1.1025699,7321.851058721542,1.1180334,144.4234,-377.3457,0.003892433,0.3892433,0.0039260597,0.39260596,2.8837986,5.5797243,65.254,88.91796,100,-46.215305,[-1.697  2.132 -3.774 -1.838 -2.225],34300,1482.8331534920226,343,4436574,5671.6294,9.862545,89.442764,-8.178711e-05
151.64,-0.8069406,0.0102518685,0.0143468855,-83.16448,10.0,1.0251869,7345.195557832718,1.027745,149.84521,-690.1967,0.0017648564,0.17648566,0.0062320996,0.62320995,1.4346886,2.5316458,89.780235,97.12175,100,-84.53151,[-1.695  2.135 -3.777 -1.839 -2.22 ],34400,1506.1137962943526,344,4451738,7858.2676,9.864403,97.3004,-1.7700195e-05
147.12,-0.8068266,0.010013695,0.010920541,-83.204025,10.0,1.0013695,7367.6869258880615,1.0023154,161.23822,-680.49365,0.0004980817,0.049808174,0.008435796,0.8435796,1.0920541,0.2355218,89.83241,99.75318,100,-83.34315,[-1.694  2.135 -3.777 -1.84  -2.226],34500,1460.9068633328677,345,4466450,7805.459,9.86013,99.769,-3.234863e-05
151.33,-0.8108478,0.010252541,0.013753493,-74.99052,10.0,1.0252541,7391.418947219849,1.0279033,166.11365,-627.734,0.0017239308,0.1723931,0.0055901236,0.55901235,1.3753494,2.95612,83.46685,97.25041,100,-76.88149,[-1.694  2.135 -3.777 -1.841 -2.226],34600,1503.0398463845038,346,4481583,4866.9116,9.864473,97.285416,-9.094238e-05
156.09,-0.8159086,0.009776457,0.019020608,-18.631306,10.0,0.9776458,7415.153972625732,1.0738082,162.34491,-97.72565,0.0027554987,0.27554986,0.0027462277,0.27462277,1.9020607,1.9725121,59.670948,92.640656,100,-19.883192,[-1.693  2.133 -3.778 -1.843 -2.23 ],34700,1550.5975838260842,347,4497192,3544.4912,9.868053,93.1265,-8.178711e-05
154.21,-0.82221985,0.009884757,0.014443742,-82.1777,10.0,0.9884758,7438.897843837738,1.023759,136.05591,-686.0834,0.0015346957,0.15346958,0.0056065302,0.56065303,1.4443742,2.8423624,90.89661,97.6462,100,-84.02772,[-1.691  2.132 -3.779 -1.847 -2.235],34800,1531.836777937236,348,4512613,8130.602,9.866976,97.67924,-5.4931643e-06
152.91,-0.8232057,0.010039982,0.010916675,-66.93241,10.0,1.0039983,7462.0329711437225,1.0018171,170.24622,-547.1957,0.0003921478,0.03921478,0.008459607,0.84596074,1.0916675,0.14595735,81.86154,99.84768,100,-67.017494,[-1.691  2.134 -3.784 -1.848 -2.241],34900,1518.8251245597144,349,4527904,6410.8145,9.865671,99.81862,1.7089844e-05
147.1,-0.8217871,0.009877877,0.019791458,-69.19553,10.0,0.9877878,7485.233873128891,1.049803,214.48376,-600.7824,0.0024049263,0.24049266,0.0035642062,0.35642064,1.9791458,6.194991,119.805626,94.40416,100,-73.58055,[-1.691  2.134 -3.784 -1.849 -2.242],35000,1460.7183284019777,350,4542614,8674.769,9.86027,95.25597,-3.234863e-05
152.76,-0.82583797,0.009472925,0.016470646,-68.54804,10.0,0.9472926,7508.9007070064545,1.1087799,176.51782,-617.4164,0.003163712,0.31637123,0.0009518309,0.09518309,1.6470647,11.0764065,105.746605,89.96539,100,-75.61775,[-1.69   2.131 -3.783 -1.852 -2.241],35100,1517.337537482095,351,4557890,5299.9873,9.8657,90.189224,1.0375977e-05
151.03,-0.8245587,0.009408301,0.044744074,-18.413288,10.0,0.94083005,7531.892716407776,1.4144417,185.52936,-101.69415,0.00642855,0.64285505,0.001239937,0.12399371,4.4744077,8.610784,53.927845,68.17198,100,-22.722555,[-1.687  2.128 -3.783 -1.857 -2.245],35200,1500.0559842671883,352,4572993,4618.106,9.864414,70.69927,6.0424805e-05
154.19,-0.831009,0.00980618,0.025397899,-18.136658,10.0,0.98061806,7555.586797952652,1.3633199,172.79553,-109.72107,0.0040856516,0.40856516,0.0016045746,0.16045746,2.53979,6.5735865,60.119106,85.2087,100,-21.163061,[-1.683  2.133 -3.784 -1.855 -2.243],35300,1531.6583391260847,353,4588412,5316.6763,9.867229,73.35036,-1.586914e-05
152.91,-0.8310545,0.009082239,0.0233913,-15.608765,10.0,0.90822387,7579.103468179703,1.1647815,147.11536,-107.203064,0.0035858233,0.35858235,0.0023147964,0.23147966,2.3391302,3.8370376,60.336823,86.51411,100,-18.017862,[-1.685  2.127 -3.783 -1.857 -2.25 ],35400,1518.858939795954,354,4603703,2827.0332,9.866125,85.85301,1.586914e-05
151.82,-0.8297347,0.009929297,0.015557341,-15.890393,10.0,0.9929297,7602.334787368774,1.0808284,138.45581,-94.29346,0.002281619,0.22816189,0.0046270792,0.46270794,1.5557342,1.7389138,53.97885,94.98464,100,-16.957289,[-1.689  2.132 -3.786 -1.851 -2.25 ],35500,1507.9467340591823,355,4618885,3481.3438,9.865011,92.52162,1.6479493e-05
155.58,-0.8271456,0.010323243,0.036177635,-17.702942,10.0,1.0323243,7626.457727432251,1.4094746,175.08649,-117.61438,0.006416026,0.64160264,0.0025139,0.25139,3.6177635,7.75521,56.05191,72.13561,100,-21.443615,[-1.686  2.128 -3.781 -1.855 -2.249],35600,1545.5749437115905,356,4634443,3494.916,9.868639,70.948425,1.3427734e-05
160.61,-0.82778174,0.0099297045,0.011908349,-85.77523,10.0,0.9929705,7651.069245100021,1.0086564,173.88586,-704.543,0.0009093416,0.090934165,0.0072893547,0.7289355,1.1908349,0.8859872,96.88163,99.168335,100,-86.28854,[-1.685  2.134 -3.78  -1.849 -2.246],35700,1595.8473276385507,357,4650504,9800.1045,9.872408,99.14179,4.8828124e-06
144.19,-0.82700086,0.009983173,0.02015355,-77.88301,10.0,0.9983172,7672.7515988349915,1.0717582,142.79462,-672.53894,0.003013934,0.30139342,0.0037544828,0.3754483,2.015355,7.3899755,100.944496,91.64688,100,-82.3689,[-1.684  2.135 -3.78  -1.849 -2.247],35800,1431.6238096742602,358,4664923,6113.614,9.857527,93.304634,-3.112793e-05
157.26,-0.82537776,0.009875567,0.012472933,-74.77883,10.0,0.9875567,7696.532235622406,1.0116622,167.93927,-619.79004,0.0009991328,0.09991327,0.007761426,0.7761426,1.2472934,1.5709774,89.25818,98.98678,100,-75.908424,[-1.681  2.134 -3.782 -1.853 -2.246],35900,1562.3291422208276,359,4680649,7543.0044,9.8694515,98.84722,4.272461e-05
152.36,-0.8246592,0.009986097,0.01231999,-84.205734,10.0,0.9986098,7719.695694446564,1.0103924,155.16211,-692.06854,0.00091013324,0.09101333,0.007926357,0.7926357,1.231999,0.994306,89.01549,99.17619,100,-84.76073,[-1.682  2.136 -3.789 -1.855 -2.244],36000,1513.3529372111163,360,4695885,7554.573,9.865553,98.97144,1.7700195e-05
153.93,-0.8463443,0.010332832,0.024643872,-14.405268,10.0,1.0332832,7743.0687527656555,1.2431887,161.62952,-113.49591,0.0049224957,0.49224955,0.0033726506,0.33726507,2.4643872,7.6663857,58.652245,81.50285,100,-19.795485,[-1.682  2.135 -3.786 -1.852 -2.244],36100,1529.0204143289739,361,4711278,5510.407,9.86651,80.43831,8.544922e-06
153.84,-0.8447264,0.0100138,0.013691548,-75.3752,10.0,1.00138,7766.819615602493,1.0139706,148.42737,-625.1565,0.0011924831,0.11924831,0.0062179314,0.62179315,1.3691548,1.7235017,82.64363,98.60173,100,-76.56579,[-1.676  2.131 -3.78  -1.853 -2.265],36200,1528.144882840369,362,4726662,4685.324,9.866753,98.622185,-5.859375e-05
151.86,-0.84960055,0.009333288,0.020547884,-14.624445,10.0,0.9333288,7790.518429994583,1.2512643,137.97803,-146.14697,0.0041892794,0.4189279,0.0018408146,0.18408147,2.0547884,5.397673,55.374092,83.23141,100,-17.899292,[-1.676  2.13  -3.782 -1.855 -2.264],36300,1508.3450643050924,363,4741848,3335.9568,9.865013,79.91917,-1.4648437e-05
153.07,-0.85600376,0.00992601,0.019898418,-18.146038,10.0,0.9926009,7813.878438472748,1.0946366,165.06696,-112.963135,0.003068724,0.3068724,0.0047229305,0.47229308,1.9898418,3.0054398,55.117912,91.27586,100,-20.216597,[-1.672  2.126 -3.783 -1.863 -2.269],36400,1520.4653793584987,364,4757155,3635.3984,9.866352,91.35452,-0.00010437012
155.46,-0.8603056,0.009914113,0.015896864,-14.3003025,10.0,0.9914114,7838.013648033142,1.0613173,127.1499,-94.44696,0.0025479617,0.25479618,0.0018622652,0.18622652,1.5896864,1.7426486,58.618706,93.80415,100,-15.572664,[-1.669  2.126 -3.781 -1.864 -2.275],36500,1544.374592167185,365,4772701,3494.4463,9.868523,94.22253,-4.5776367e-05
159.85,-0.8627837,0.009853566,0.037964746,-15.539226,10.0,0.98535675,7862.0182683467865,1.4471501,161.77728,-107.9574,0.006181292,0.6181292,0.0016650262,0.16650262,3.7964747,8.296039,61.365463,71.76052,100,-19.813486,[-1.668  2.124 -3.782 -1.869 -2.279],36600,1588.2941575738598,366,4788686,5436.735,9.872406,69.10133,0.00010375977
149.34,-0.8644428,0.010148766,0.013670734,-73.20294,10.0,1.0148766,7884.9953763484955,1.0172795,153.91016,-605.591,0.0012089895,0.120898955,0.0069873985,0.6987399,1.3670734,1.6045655,83.92568,98.60073,100,-74.16951,[-1.675  2.124 -3.789 -1.873 -2.282],36700,1483.1837836956847,367,4803620,5915.737,9.86326,98.3014,-5.6762696e-05
