EpRewMean,Bound,TimestepsSoFar,ReturnStepMaxmin,MeanIW,MeanEntropy,InitialReturnStd,EpisodesSoFar,StdIW,MeanD2w0t,TimeElapsed,InitialReturnMax,StdD2w0t,InitialReturnMin,MinD2w0t,MinIW,MaxD2w0t,EmpiricalD2,InitialReturnMean,Weights,ReturnStepMax,EpThisIter,EpLenMean,Iteration,MaxIW,ReturnMeanIW,InitialBound,J_sample_variance
4999.46466693951,-272.10928,1876207,0.012892723,1.0,0.22678985,0.08527962,4760,,1.0,3080.4852809906006,0.09814453,,-0.16015625,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,238,1.0,-0.04740349,-272.10928,0.007650695
4999.512421515833,-272.10675,1886207,0.01261425,1.0,0.22678985,0.088345386,4780,,1.0,3095.7480556964874,0.0803833,,-0.19873047,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,500.0,239,1.0,-0.04485704,-272.10675,0.008215265
4901.500845274906,-272.87177,1896012,9.995958,0.9930871,0.22641014,8.849125,4800,0.16887425,0.99627745,3110.676687002182,2.1000977,0.14201304,-38.571106,,0.22285785,1.2019026,1.0441928,3.3569337e-05,[ 0.003  0.541 -2.473 -2.47  -1.192],10.0,20,490.25,240,1.3865457,-0.46640134,-274.01855,5.830114
4750.032114917157,-320.86246,1905514,9.995966,0.99585676,0.22471757,214.3095,4820,0.07655625,0.9560348,3125.3400497436523,49.24292,0.21889646,-934.1534,,0.67602676,1.0172503,1.0106083,2.4414063e-05,[ 0.008  0.541 -2.473 -2.471 -1.193],10.0,20,475.1,241,1.1877276,-48.583855,-321.15634,47348.656
4749.974713123357,-318.77286,1915016,9.995714,0.9562168,0.21513203,214.30782,4840,0.21532734,1.0223193,3140.413640975952,49.226257,0.23810457,-934.1461,,0.34793591,1.1635177,1.1477592,-6.408691e-05,[ 0.008  0.536 -2.485 -2.465 -1.194],10.0,20,475.1,242,1.75327,-44.756615,-321.152,40199.14
4999.492901027179,-272.10547,1925016,0.014286041,1.0,0.21513203,0.078411944,4860,,1.0,3156.054179906845,0.08337402,,-0.26104736,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,243,1.0,-0.043572273,-272.10547,0.006471889
4999.47947823872,-272.11313,1935016,0.01180172,1.0,0.21513203,0.057964575,4880,,1.0,3171.4743115901947,0.08496094,,-0.09020996,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,244,1.0,-0.05123359,-272.11313,0.0035355561
4999.47057783131,-272.12378,1945016,0.0147686,1.0,0.21513203,0.10986004,4900,,1.0,3186.5945794582367,0.11340332,,-0.24377441,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,245,1.0,-0.061889052,-272.12378,0.0127045
4999.468640074635,-272.1324,1955016,0.011354446,1.0,0.21513203,0.07264553,4920,,1.0,3201.9349269866943,0.10559082,,-0.1260376,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,246,1.0,-0.07050159,-272.1324,0.005555225
4999.468040779512,-272.10587,1965016,0.018808365,1.0,0.21513203,0.11303569,4940,,1.0,3217.312185525894,0.09832764,,-0.3579712,1.0,1.0,1.0,1.0,6.1035157e-06,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,247,1.0,-0.04396303,-272.10587,0.013447876
4999.454293395139,-272.11115,1975016,0.015236855,1.0,0.21513203,0.06652733,4960,,1.0,3232.7908923625946,0.087646484,,-0.14416504,1.0,1.0,1.0,1.0,4.5776367e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,500.0,248,1.0,-0.049257547,-272.11115,0.0046569495
4500.056910456748,-366.72897,1984019,9.993628,1.1522428,0.20498294,296.49884,4980,0.40122706,1.0211713,3246.6140105724335,98.89563,0.34849966,-894.47424,,0.379518,1.3814881,1.2440227,-6.713867e-05,[ 0.007  0.536 -2.496 -2.479 -1.204],10.0,20,450.15,249,2.6211452,-91.06561,-370.7007,78969.33
4999.45148771112,-272.0957,1994019,0.010655403,1.0,0.20498294,0.06543423,5000,,1.0,3262.4560680389404,0.09020996,,-0.16003418,1.0,1.0,1.0,1.0,-9.155274e-06,[ 0.007  0.519 -2.496 -2.449 -1.214],10.0,20,500.0,250,1.0,-0.03380007,-272.0957,0.0045055724
4999.566647918347,-272.10147,2004019,0.013251305,1.0,0.20498294,0.0693338,5020,,1.0,3277.575568675995,0.08123779,,-0.1977539,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.007  0.519 -2.496 -2.449 -1.214],10.0,20,500.0,251,1.0,-0.0395781,-272.10147,0.005060475
4999.503077020488,-272.11633,2014019,0.015849113,1.0,0.20498294,0.07935874,5040,,1.0,3292.845151424408,0.09375,,-0.23577881,1.0,1.0,1.0,1.0,,[ 0.007  0.519 -2.496 -2.449 -1.214],10.0,20,500.0,252,1.0,-0.05445839,-272.11633,0.0066259913
4749.507288851664,-320.35535,2023520,9.995859,0.9626148,0.19755456,216.4809,5060,0.18204832,0.99118924,3307.4193546772003,49.744446,0.22843237,-943.61835,,0.4833816,1.0924164,1.081605,6.1035157e-06,[ 0.007  0.519 -2.496 -2.449 -1.214],10.0,20,475.05,253,1.7038171,-47.10091,-321.6674,44477.16
4999.474775919946,-272.10727,2033520,0.014152527,1.0,0.19755456,0.057301067,5080,,1.0,3323.0043988227844,0.07183838,,-0.11895752,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.007  0.513 -2.498 -2.436 -1.221],10.0,20,500.0,254,1.0,-0.045382407,-272.10727,0.0034553122
4750.012356421919,-316.51358,2043022,9.995878,1.0001618,0.18946941,214.30412,5100,0.28072202,1.0313641,3337.5976507663727,49.256958,0.24125072,-934.1299,,0.28460693,1.18642,1.1670427,-9.155274e-06,[ 0.007  0.513 -2.498 -2.436 -1.221],10.0,20,475.1,255,2.568707,-42.18975,-321.176,35690.83
4999.5150997258,-272.10574,2053022,0.011972427,1.0,0.18946941,0.0776212,5120,,1.0,3353.277064561844,0.0904541,,-0.19989014,1.0,1.0,1.0,1.0,-5.1879884e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,256,1.0,-0.0438473,-272.10574,0.006340833
4999.543442308781,-272.10623,2063022,0.016665459,1.0,0.18946941,0.06758317,5140,,1.0,3368.3758816719055,0.0803833,,-0.16705322,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,257,1.0,-0.044336043,-272.10623,0.004806006
4999.452810775033,-272.11572,2073022,0.015129089,1.0,0.18946941,0.08374214,5160,,1.0,3383.5850257873535,0.10632324,,-0.14068604,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,258,1.0,-0.05382615,-272.11572,0.0073826252
4999.519257407937,-272.10886,2083022,0.01420784,1.0,0.18946941,0.06526372,5180,,1.0,3399.0832917690277,0.089416504,,-0.12860107,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,259,1.0,-0.04696716,-272.10886,0.0044842754
4999.52843263535,-272.10605,2093022,0.009906769,1.0,0.18946941,0.06690706,5200,,1.0,3413.947161436081,0.07751465,,-0.14233398,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,260,1.0,-0.044165958,-272.10605,0.004715028
4999.499203341578,-272.098,2103022,0.010322571,1.0,0.18946941,0.0653653,5220,,1.0,3429.0626866817474,0.08258057,,-0.15655518,1.0,1.0,1.0,1.0,3.0517578e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,261,1.0,-0.03609116,-272.098,0.0044969316
4999.499853833487,-272.11765,2113022,0.014375687,1.0,0.18946941,0.07386597,5240,,1.0,3444.56800365448,0.09777832,,-0.15924072,1.0,1.0,1.0,1.0,-6.713867e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,262,1.0,-0.05574142,-272.11765,0.005742979
4999.5425813178945,-272.09232,2123022,0.01012516,1.0,0.18946941,0.05956278,5260,,1.0,3459.8531725406647,0.062194824,,-0.1817627,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,263,1.0,-0.030415932,-272.09232,0.0037334934
4999.48162672986,-272.10403,2133022,0.013596535,1.0,0.18946941,0.07516176,5280,,1.0,3474.900559425354,0.0769043,,-0.2142334,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,264,1.0,-0.04214055,-272.10403,0.0059463033
4999.49988516218,-272.11865,2143022,0.017799377,1.0,0.18946941,0.10069402,5300,,1.0,3489.9612617492676,0.10290527,,-0.21002197,1.0,1.0,1.0,1.0,0.000100708006,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,265,1.0,-0.0567574,-272.11865,0.010674652
4999.488494494359,-272.11316,2153022,0.014170647,1.0,0.18946941,0.09413039,5320,,1.0,3505.315199613571,0.101623535,,-0.21185303,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,266,1.0,-0.05126954,-272.11316,0.009329622
4999.504524821606,-272.096,2163022,0.011421204,1.0,0.18946941,0.07349714,5340,,1.0,3520.5648140907288,0.08319092,,-0.1663208,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,267,1.0,-0.034132224,-272.096,0.005685505
4999.516010505844,-272.12067,2173022,0.016353607,1.0,0.18946941,0.07650561,5360,,1.0,3535.906760931015,0.09991455,,-0.16174316,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,268,1.0,-0.058784258,-272.12067,0.0061608176
4999.5515067984325,-272.08435,2183022,0.0070123672,1.0,0.18946941,0.05658727,5380,,1.0,3551.1406466960907,0.05834961,,-0.14691162,1.0,1.0,1.0,1.0,-4.8828126e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,269,1.0,-0.022457913,-272.08435,0.003368867
4999.5284468145965,-272.11395,2193022,0.014438629,1.0,0.18946941,0.08254693,5400,,1.0,3566.549121618271,0.079711914,,-0.1630249,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,270,1.0,-0.052056767,-272.11395,0.0071724397
4999.538600221318,-272.1026,2203022,0.018471718,1.0,0.18946941,0.08503353,5420,,1.0,3581.901064157486,0.081848145,,-0.2994995,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,271,1.0,-0.04069749,-272.1026,0.0076136785
4999.540852656466,-272.11536,2213022,0.01649189,1.0,0.18946941,0.07449947,5440,,1.0,3596.054092645645,0.08483887,,-0.18695068,1.0,1.0,1.0,1.0,-0.00010375977,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,272,1.0,-0.05345565,-272.11536,0.005844126
4999.485392989003,-272.12762,2223022,0.01482296,1.0,0.18946941,0.07597335,5460,,1.0,3610.3258109092712,0.11859131,,-0.13165283,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,273,1.0,-0.065724395,-272.12762,0.006074851
4999.483938638193,-272.1321,2233022,0.016589165,1.0,0.18946941,0.06862566,5480,,1.0,3624.5651552677155,0.12286377,,-0.13006592,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,274,1.0,-0.07022878,-272.1321,0.0049567036
4999.495697984125,-272.1164,2243022,0.014541626,1.0,0.18946941,0.076855436,5500,,1.0,3638.8366408348083,0.11462402,,-0.19372559,1.0,1.0,1.0,1.0,3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,275,1.0,-0.05450204,-272.1164,0.0062222634
4999.54323282925,-272.09793,2253022,0.015097618,1.0,0.18946941,0.06914736,5520,,1.0,3652.8148086071014,0.061462402,,-0.17303467,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,276,1.0,-0.03603296,-272.09793,0.0050340695
4999.497119673496,-272.11066,2263022,0.012964249,1.0,0.18946941,0.0771539,5540,,1.0,3666.866618156433,0.09051514,,-0.14257812,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,277,1.0,-0.048767053,-272.11066,0.006267034
4999.490890672141,-272.1126,2273022,0.016784668,1.0,0.18946941,0.10917645,5560,,1.0,3681.037688970566,0.093444824,,-0.36767578,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,278,1.0,-0.050730973,-272.1126,0.012542224
4999.544218311128,-272.10052,2283022,0.0153980255,1.0,0.18946941,0.064402975,5580,,1.0,3695.1183700561523,0.080078125,,-0.15020752,1.0,1.0,1.0,1.0,4.8828126e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,279,1.0,-0.038621187,-272.10052,0.0043667643
4999.470573676407,-272.11667,2293022,0.01813507,1.0,0.18946941,0.09029041,5600,,1.0,3709.3108582496643,0.09436035,,-0.20739746,1.0,1.0,1.0,1.0,-6.1035157e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,280,1.0,-0.05477599,-272.11667,0.008581264
4999.50280900685,-272.1037,2303022,0.017077446,1.0,0.18946941,0.10006853,5620,,1.0,3723.3165657520294,0.093322754,,-0.3262329,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,281,1.0,-0.041809943,-272.1037,0.010535204
4999.519613366263,-272.09674,2313022,0.013619423,1.0,0.18946941,0.06688752,5640,,1.0,3737.4110023975372,0.0770874,,-0.17236328,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,282,1.0,-0.034852214,-272.09674,0.004710956
4999.496345265069,-272.1135,2323022,0.01795578,1.0,0.18946941,0.09203269,5660,,1.0,3751.53497171402,0.10699463,,-0.25860596,1.0,1.0,1.0,1.0,-6.1035157e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,283,1.0,-0.051600527,-272.1135,0.0089146625
4999.510041275906,-272.0998,2333022,0.01240921,1.0,0.18946941,0.07185789,5680,,1.0,3765.5558319091797,0.08807373,,-0.14477539,1.0,1.0,1.0,1.0,6.1035156e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,284,1.0,-0.037895866,-272.0998,0.0054386696
4999.5612163684,-272.10385,2343022,0.011732101,1.0,0.18946941,0.06791989,5700,,1.0,3779.5674002170563,0.07281494,,-0.11065674,1.0,1.0,1.0,1.0,4.8828126e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,285,1.0,-0.041969653,-272.10385,0.0048567653
4999.51296786736,-272.09125,2353022,0.011525154,1.0,0.18946941,0.07160065,5720,,1.0,3793.6934649944305,0.076293945,,-0.21411133,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,286,1.0,-0.029345436,-272.09125,0.0053959694
4999.452402649573,-272.11697,2363022,0.017061234,1.0,0.18946941,0.091346376,5740,,1.0,3807.789946079254,0.10559082,,-0.18554688,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,287,1.0,-0.055087645,-272.11697,0.0087809535
4999.558397682963,-272.07904,2373022,0.011088371,1.0,0.18946941,0.05003655,5760,,1.0,3821.966003894806,0.0546875,,-0.1262207,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,288,1.0,-0.017164279,-272.07904,0.0026362198
4999.557984725877,-272.09076,2383022,0.0143013,1.0,0.18946941,0.067188084,5780,,1.0,3836.1404705047607,0.0569458,,-0.1550293,1.0,1.0,1.0,1.0,6.1035156e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,289,1.0,-0.028855607,-272.09076,0.004750739
4999.474773786651,-272.1354,2393022,0.0163908,1.0,0.18946941,0.09584845,5800,,1.0,3850.289337158203,0.12756348,,-0.22595215,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,290,1.0,-0.073522285,-272.1354,0.009672412
4999.53512091783,-272.11267,2403022,0.013384819,1.0,0.18946941,0.04849765,5820,,1.0,3864.4377431869507,0.059265137,,-0.10333252,1.0,1.0,1.0,1.0,,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,291,1.0,-0.050774463,-272.11267,0.002473339
4999.522952192108,-272.11276,2413022,0.01474762,1.0,0.18946941,0.102195,5840,,1.0,3878.5465548038483,0.09301758,,-0.28674316,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,292,1.0,-0.050882865,-272.11276,0.010991874
4999.514088095106,-272.12466,2423022,0.0156030655,1.0,0.18946941,0.093883716,5860,,1.0,3892.5169882774353,0.08843994,,-0.26293945,1.0,1.0,1.0,1.0,2.4414063e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,293,1.0,-0.062788546,-272.12466,0.009279052
4999.542159216917,-272.0948,2433022,0.014778137,1.0,0.18946941,0.082053564,5880,,1.0,3906.8111872673035,0.0725708,,-0.2630005,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,294,1.0,-0.032899026,-272.0948,0.0070871823
4999.564055838809,-272.0814,2443022,0.015583038,1.0,0.18946941,0.05431661,5900,,1.0,3920.964658021927,0.055358887,,-0.12866211,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,295,1.0,-0.01950692,-272.0814,0.0031070493
4999.488895591985,-272.1151,2453022,0.01870346,1.0,0.18946941,0.10370721,5920,,1.0,3934.973111629486,0.10394287,,-0.2913208,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,296,1.0,-0.053218592,-272.1151,0.011318809
4999.508175158527,-272.1036,2463022,0.014821053,1.0,0.18946941,0.074810944,5940,,1.0,3948.9668159484863,0.0892334,,-0.1484375,1.0,1.0,1.0,1.0,6.1035157e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,297,1.0,-0.041713785,-272.1036,0.0058906786
4999.516659452849,-272.10007,2473022,0.009317398,1.0,0.18946941,0.047637843,5960,,1.0,3963.266902923584,0.0690918,,-0.1005249,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,298,1.0,-0.03818665,-272.10007,0.0023869816
4999.5022721517025,-272.0945,2483022,0.016222,1.0,0.18946941,0.08251765,5980,,1.0,3977.1033318042755,0.07556152,,-0.28094482,1.0,1.0,1.0,1.0,8.239746e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,299,1.0,-0.032632846,-272.0945,0.0071693347
4999.444829066064,-272.12177,2493022,0.015989304,1.0,0.18946941,0.10294439,6000,,1.0,3990.9993493556976,0.10601807,,-0.17901611,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,300,1.0,-0.059888065,-272.12177,0.011156308
4999.517092252416,-272.09146,2503022,0.01872921,1.0,0.18946941,0.07039635,6020,,1.0,4004.9079263210297,0.06756592,,-0.21276855,1.0,1.0,1.0,1.0,3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,301,1.0,-0.029564023,-272.09146,0.005218423
4999.498144179814,-272.0931,2513022,0.014568329,1.0,0.18946941,0.07681087,6040,,1.0,4018.8781509399414,0.07281494,,-0.16998291,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,302,1.0,-0.031210452,-272.0931,0.0062099174
4999.510766707756,-272.09625,2523022,0.013021469,1.0,0.18946941,0.06794452,6060,,1.0,4033.0592546463013,0.08465576,,-0.14031982,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,303,1.0,-0.03436132,-272.09625,0.0048608766
4999.525975870207,-272.12012,2533022,0.013235092,1.0,0.18946941,0.07994351,6080,,1.0,4047.034375190735,0.099487305,,-0.21472168,1.0,1.0,1.0,1.0,3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,304,1.0,-0.058223583,-272.12012,0.0067266687
4999.537923649423,-272.10266,2543022,0.015740395,1.0,0.18946941,0.08547492,6100,,1.0,4061.0498991012573,0.081726074,,-0.26483154,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,305,1.0,-0.04076041,-272.10266,0.007688745
4999.507514235474,-272.10233,2553022,0.01803112,1.0,0.18946941,0.08705686,6120,,1.0,4075.004238128662,0.08557129,,-0.24291992,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,306,1.0,-0.04043692,-272.10233,0.007980379
4999.5288881317765,-272.10693,2563022,0.011310577,1.0,0.18946941,0.06390679,6140,,1.0,4089.0970573425293,0.07800293,,-0.117492676,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,307,1.0,-0.045054838,-272.10693,0.004297608
4999.492331825635,-272.12347,2573022,0.01554966,1.0,0.18946941,0.075988345,6160,,1.0,4103.121944665909,0.10095215,,-0.16564941,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,308,1.0,-0.061576914,-272.12347,0.0060798125
4999.498167266505,-272.1191,2583022,0.015087128,1.0,0.18946941,0.08176331,6180,,1.0,4117.30137014389,0.09698486,,-0.17077637,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,309,1.0,-0.05720526,-272.1191,0.0070368634
4999.505666568501,-272.12067,2593022,0.016125679,1.0,0.18946941,0.07772372,6200,,1.0,4131.3546941280365,0.09899902,,-0.16174316,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,310,1.0,-0.058784556,-272.12067,0.0063579995
4999.549978358491,-272.11014,2603022,0.019079208,1.0,0.18946941,0.072405174,6220,,1.0,4145.439604043961,0.08441162,,-0.18829346,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,311,1.0,-0.048250463,-272.11014,0.0055180863
4999.52965456552,-272.11462,2613022,0.013791084,1.0,0.18946941,0.07384995,6240,,1.0,4159.517632961273,0.0791626,,-0.16418457,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,312,1.0,-0.052745726,-272.11462,0.005744576
4999.485548171794,-272.12326,2623022,0.017698288,1.0,0.18946941,0.08789495,6260,,1.0,4173.636726140976,0.11315918,,-0.16107178,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,313,1.0,-0.06135719,-272.12326,0.00813354
4999.486839538899,-272.1006,2633022,0.014763832,1.0,0.18946941,0.08829129,6280,,1.0,4187.8130531311035,0.092041016,,-0.2685547,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,314,1.0,-0.038684357,-272.1006,0.0082068015
4999.571011928307,-272.08777,2643022,0.009514809,1.0,0.18946941,0.061741628,6300,,1.0,4201.954619407654,0.05621338,,-0.21313477,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,315,1.0,-0.025883261,-272.08777,0.0040122536
4999.547676092029,-272.08768,2653022,0.014306068,1.0,0.18946941,0.05724915,6320,,1.0,4216.020852327347,0.05670166,,-0.11376953,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,316,1.0,-0.025796248,-272.08768,0.003449993
4999.527332908854,-272.11203,2663022,0.016352654,1.0,0.18946941,0.056496404,6340,,1.0,4230.315202951431,0.08154297,,-0.1303711,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,317,1.0,-0.05014652,-272.11203,0.0033597338
4999.45436958343,-272.11163,2673022,0.015501976,1.0,0.18946941,0.08750339,6360,,1.0,4244.34462761879,0.10699463,,-0.18847656,1.0,1.0,1.0,1.0,4.8828126e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,318,1.0,-0.04972992,-272.11163,0.008065695
4999.558237903702,-272.10403,2683022,0.014074326,1.0,0.18946941,0.070953555,6380,,1.0,4258.576788187027,0.08416748,,-0.21496582,1.0,1.0,1.0,1.0,5.7983398e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,319,1.0,-0.042152595,-272.10403,0.005298991
4999.513569879806,-272.106,2693022,0.011465073,1.0,0.18946941,0.0677693,6400,,1.0,4272.6636698246,0.09008789,,-0.13763428,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,320,1.0,-0.044085126,-272.106,0.0048310026
4999.543590806914,-272.08786,2703022,0.015227318,1.0,0.18946941,0.04743474,6420,,1.0,4286.929662942886,0.045837402,,-0.1303711,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,321,1.0,-0.025963802,-272.08786,0.0023668963
4999.554042947069,-272.0813,2713022,0.010396004,1.0,0.18946941,0.044061914,6440,,1.0,4300.942524194717,0.052490234,,-0.101257324,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,322,1.0,-0.019413322,-272.0813,0.0020436544
4999.574496800563,-272.0909,2723022,0.011335373,1.0,0.18946941,0.061811984,6460,,1.0,4314.879074335098,0.058166504,,-0.20172119,1.0,1.0,1.0,1.0,-9.155274e-06,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,323,1.0,-0.029036427,-272.0909,0.0040220697
4999.431650783714,-272.1226,2733022,0.018263817,1.0,0.18946941,0.10228362,6480,,1.0,4328.890637874603,0.118652344,,-0.23852539,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,324,1.0,-0.06070254,-272.1226,0.011015418
