MinIWNorm,StdIWNorm,ReturnMeanIW,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,Weights,MeanIW,StdIW,MeanEntropy,EpRewMean,EpThisIter,Iteration,EntropyCoefficient,ESSRenyi,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,EpLenMean,InitialReturnStd,InitialReturnMean,EmpiricalD2,ESSClassic,J_sample_variance,ReturnStepMax,MaxIWNorm,MaxIW,MinIW,InitialReturnMin,InitialBound
0.009096846,0.00043409708,0.215114,111.96875,0.010057531,10493.755675554276,-104.69208,[-1.32   2.414 -3.995 -2.152 -1.923],1.005753,0.04340971,-0.50270057,2025.905667519537,100,365,,99.834076,36500,5925886,9.900007,203.61,96.09624,4.6386718e-05,1.001662,99.81404,9376.015,10.0,0.011318263,1.1318263,0.9096846,-855.85266,-104.820076
0.0057391096,0.0014104777,2.3637574,118.462036,0.009948749,10524.015903949738,-92.39165,[-1.32   2.414 -3.996 -2.152 -1.922],0.9948749,0.14104778,-0.5012057,1974.0957732415343,100,366,,97.873985,36600,5945729,9.897285,198.43,118.888054,-6.1035155e-07,1.021722,98.02959,10456.613,10.0,0.014301374,1.4301374,0.57391095,-765.4062,-93.74274
0.002143696,0.005762467,6.791223,101.03595,0.009905046,10553.736181735992,-7.6320815,[-1.319  2.412 -3.996 -2.155 -1.92 ],0.9905047,0.57624674,-0.5095203,2025.4971123370415,100,367,,73.606064,36700,5966086,9.899904,203.57,44.231003,4.5166016e-05,1.3585837,74.71288,1914.855,10.0,0.040380444,4.0380445,0.21436961,-96.50452,-12.374281
1.3382669e-07,1.415658,1579.9302,120.76459,0.21911514,10584.697245121002,926.63824,[-1.321  2.42  -3.992 -2.143 -1.928],21.911516,141.56581,-0.539536,2027.5768797466217,100,368,,0.051257316,36800,5986464,9.899794,203.78,47.95192,-8.728027e-05,1950.941,2.3396263,163636660.0,10.0,13.100994,1310.0995,1.338267e-05,-89.536865,-14.790669
0.00887624,0.00072048546,0.5031458,118.89844,0.010012647,10615.302480697632,-103.76803,[-1.285  2.413 -3.998 -2.177 -1.958],1.0012647,0.07204854,-0.5371097,1987.423764511661,100,369,,99.57672,36900,6006440,9.898272,199.76,96.2677,-3.0517578e-05,1.0042508,99.484856,9361.906,10.0,0.012854414,1.2854414,0.887624,-849.5668,-104.050285
0.007024431,0.0013115142,2.8085196,118.89209,0.009875541,10645.354615688324,-90.94823,[-1.286  2.414 -4.    -2.177 -1.956],0.987554,0.13115141,-0.53686404,2021.027316034644,100,370,,98.36638,37000,6026752,9.899994,203.12,88.6948,2.9907227e-05,1.0166075,98.26687,5654.265,10.0,0.013715932,1.3715932,0.7024431,-759.24207,-92.987755
0.0072753537,0.0011698088,1.2594368,119.75244,0.010037008,10677.119252681732,-95.62639,[-1.29   2.422 -4.027 -2.182 -1.956],1.0037007,0.11698089,-0.5346539,2123.2260847992447,100,371,,98.83001,37100,6048086,9.904779,213.34,92.94493,4.760742e-05,1.0118384,98.65981,7751.096,10.0,0.013831224,1.3831224,0.72753537,-786.42816,-96.317345
0.0048178453,0.0028588593,1.6302843,87.93524,0.009539837,10707.725438833237,-9.652331,[-1.288  2.421 -4.028 -2.184 -1.954],0.95398366,0.28588593,-0.52203393,2032.2328239967846,100,372,,91.11663,37200,6068510,9.900585,204.24,44.196415,9.887695e-05,1.0974945,91.75947,2173.4954,10.0,0.019887373,1.9887373,0.48178455,-83.61682,-10.769725
0.0063213347,0.0017878189,3.251437,133.66486,0.010051023,10739.190195083618,-91.98816,[-1.291  2.426 -4.031 -2.182 -1.941],1.0051023,0.1787819,-0.5237007,2077.6178754698767,100,373,,97.08247,37300,6089388,9.902613,208.78,120.422714,2.1972657e-05,1.0300521,96.93312,11704.82,10.0,0.015363464,1.5363464,0.6321335,-766.20026,-93.839966
0.005418385,0.001798512,3.8963633,146.65594,0.009877034,10769.172497987747,-100.9253,[-1.29   2.424 -4.034 -2.186 -1.943],0.9877035,0.1798512,-0.5278176,2017.6302107236409,100,374,,96.56765,37400,6109666,9.899849,202.78,146.07484,-1.2817382e-05,1.0355434,96.79073,16987.174,10.0,0.014791312,1.4791312,0.5418385,-841.0489,-103.00705
0.0040365616,0.0035428395,2.8776042,117.79047,0.0096861,10799.503162384033,-12.681428,[-1.288  2.42  -4.035 -2.189 -1.947],0.96861,0.35428396,-0.51927257,1986.1371927340754,100,375,,85.96989,37500,6129629,9.898321,199.63,42.39835,-2.8686523e-05,1.163198,88.2002,1844.939,10.0,0.018503662,1.8503664,0.40365618,-89.542786,-14.426356
0.003163812,0.004748905,3.1587236,112.71509,0.009714616,10831.27922797203,-12.204785,[-1.287  2.426 -4.034 -2.185 -1.938],0.9714617,0.47489047,-0.5245829,2108.9268399543057,100,376,,81.86106,37600,6150820,9.904142,211.91,43.45897,-4.0283205e-05,1.221582,80.712494,1919.5189,10.0,0.030582719,3.058272,0.31638122,-113.496765,-13.900499
0.003507554,0.0031860785,1.7924194,99.19824,0.009864273,10863.067650556564,-10.924449,[-1.285  2.429 -4.024 -2.173 -1.943],0.9864273,0.31860787,-0.52496415,2079.1126608349423,100,377,,91.27226,37700,6171713,9.90263,208.93,46.799114,4.2114258e-05,1.0956231,90.55318,1998.2058,10.0,0.021556925,2.1556926,0.35075542,-92.72424,-12.149212
0.0010452037,0.006318131,7.8629913,113.7702,0.010061507,10894.44488453865,-9.144239,[-1.279  2.424 -4.015 -2.175 -1.944],1.0061507,0.6318131,-0.555682,2078.4071027552677,100,378,,67.124504,37800,6192599,9.9025345,208.86,46.821247,-1.4648437e-05,1.4897689,71.719444,4748.365,10.0,0.038646355,3.8646357,0.10452037,-108.0213,-13.933962
2.224984e-05,0.1665966,193.61899,106.58911,0.03074072,10926.43901515007,86.636,[-1.282  2.426 -4.013 -2.18  -1.975],3.0740716,16.659662,-0.52026254,2138.1158575337877,100,379,,1.4889755,37900,6214082,9.905346,214.83,46.752197,1.3427734e-05,67.16027,3.2927198,2245909.2,10.0,1.551214,155.1214,0.002224984,-89.091736,-13.054434
0.0082785925,0.0006383142,0.6023954,109.7478,0.00991979,10958.958693265915,-106.307175,[-1.268  2.443 -4.017 -2.173 -1.939],0.99197906,0.06383142,-0.5208107,2172.7933090637684,100,380,,99.45677,38000,6235912,9.906639,218.3,98.47149,-7.995605e-05,1.0054619,99.58766,9804.385,10.0,0.011475165,1.1475166,0.8278592,-870.53876,-106.61887
0.0064135413,0.0012704349,1.7226319,112.27197,0.009748657,10990.494891643524,-86.26884,[-1.267  2.443 -4.016 -2.172 -1.94 ],0.97486573,0.1270435,-0.5217239,2134.475143441851,100,381,,98.2761,38100,6257359,9.904795,214.47,83.24062,-1.4648437e-05,1.0175414,98.330025,4835.5474,10.0,0.012871308,1.2871308,0.64135414,-712.2277,-87.229744
0.0064333472,0.0013765257,2.0729845,129.24292,0.010174989,11022.792380571365,-94.04786,[-1.266  2.442 -4.018 -2.175 -1.941],1.0174987,0.13765258,-0.5248452,2126.3929020557953,100,382,,98.203606,38200,6278724,9.905535,213.65,91.08869,-8.056641e-05,1.0182925,98.202675,6582.116,10.0,0.013211021,1.3211021,0.64333475,-777.7422,-95.253654
0.00918181,0.0002573675,0.1700663,116.59747,0.009991777,11054.810875177383,-103.97727,[-1.266  2.44  -4.02  -2.177 -1.944],0.99917763,0.025736753,-0.52514535,2121.9949814304427,100,383,,99.93204,38300,6300046,9.90443,213.22,124.34551,-3.8452148e-05,1.0006801,99.9337,15503.204,10.0,0.01067289,1.067289,0.918181,-850.07043,-104.111984
0.008840957,0.00056722795,0.50223315,135.14459,0.010048599,11086.357997179031,-103.54255,[-1.266  2.441 -4.023 -2.178 -1.944],1.00486,0.056722797,-0.5226904,2129.79086469479,100,384,,99.699554,38400,6321445,9.905664,213.99,125.43259,1.586914e-05,1.0030135,99.68239,15991.396,10.0,0.011572391,1.1572391,0.88409567,-848.24493,-103.88835
0.007846687,0.000831649,0.4771297,110.17938,0.010021899,11117.148338794708,-94.81586,[-1.265  2.438 -4.022 -2.175 -1.942],1.0021899,0.08316491,-0.52099127,2038.0036588332846,100,385,,99.460815,38500,6341927,9.900564,204.82,117.338715,2.9907227e-05,1.005421,99.31608,13911.555,10.0,0.012739652,1.2739652,0.78466874,-775.9635,-95.035706
0.0044803075,0.002830273,1.4864657,117.73053,0.009842988,11149.14571261406,-13.556118,[-1.264  2.439 -4.022 -2.176 -1.94 ],0.98429877,0.28302732,-0.51783675,2137.0043070285055,100,386,,91.88076,38600,6363399,9.9051895,214.72,44.823883,-2.5024414e-05,1.0883671,92.36335,2119.9722,10.0,0.019798923,1.9798924,0.44803074,-95.416565,-14.419012
0.000596533,0.022140976,15.767737,109.86188,0.012430783,11181.066801071167,-7.0677633,[-1.264  2.444 -4.022 -2.173 -1.937],1.2430784,2.2140977,-0.50681627,2159.083354734654,100,387,,34.71876,38700,6385092,9.905954,216.93,42.514965,-4.1503907e-05,2.8802872,23.96666,17609.268,10.0,0.16955186,16.955187,0.059653305,-89.29291,-13.455318
0.0037566654,0.0021213868,5.4528193,111.34601,0.009867282,11213.236457109451,-82.99417,[-1.276  2.452 -4.018 -2.155 -1.926],0.98672813,0.21213868,-0.50811666,2093.4394044807796,100,388,,94.32453,38800,6406129,9.902588,210.37,109.9748,5.5541994e-05,1.0601696,95.582054,8783.101,10.0,0.014823316,1.4823316,0.37566656,-701.37415,-85.90039
0.00857863,0.00082695327,0.92187786,124.68201,0.010034016,11244.265235185623,-95.57586,[-1.276  2.449 -4.018 -2.159 -1.927],1.0034016,0.08269533,-0.5093549,2096.6551617891037,100,389,,99.313934,38900,6427198,9.902885,210.69,90.54454,9.094238e-05,1.006908,99.32536,7579.724,10.0,0.013327799,1.3327799,0.85786307,-785.1933,-96.16606
0.0062954878,0.00091828924,1.2813971,142.45941,0.009981983,11275.7433218956,-102.94621,[-1.275  2.449 -4.009 -2.158 -1.928],0.99819833,0.091828935,-0.51367307,2089.251991995538,100,390,,99.1829,39000,6448193,9.902517,209.95,143.90646,5.065918e-05,1.0082383,99.160805,20048.418,10.0,0.012833615,1.2833616,0.6295488,-847.5309,-103.80086
0.005701832,0.0019511787,2.2302802,115.414,0.01021381,11308.325446367264,-96.47226,[-1.275  2.449 -4.014 -2.159 -1.933],1.021381,0.19511785,-0.5112904,2201.7482309602988,100,391,,97.45977,39100,6470313,9.907448,221.2,92.47807,3.6621095e-05,1.0260644,96.47912,7901.829,10.0,0.017718863,1.7718863,0.5701832,-795.6011,-97.440796
0.008905149,0.0005338613,0.33731252,120.859924,0.00993042,11339.587597846985,-95.652855,[-1.273  2.449 -4.016 -2.161 -1.93 ],0.993042,0.05338613,-0.5106687,2109.077442618091,100,392,,99.643234,39200,6491506,9.903673,211.93,118.739494,1.4038086e-05,1.0035805,99.71183,13961.033,10.0,0.011716002,1.1716002,0.8905149,-782.3571,-95.81877
0.008302135,0.0009165071,0.701775,126.41058,0.009974762,11371.301803827286,-95.75666,[-1.274  2.448 -4.016 -2.16  -1.93 ],0.9974762,0.0916507,-0.5102527,2088.3594915330377,100,393,,99.30554,39300,6512492,9.902536,209.86,89.65144,-0.00011474609,1.0069932,99.16281,8152.765,10.0,0.013044938,1.3044939,0.83021355,-784.84033,-96.12303
1.9811935e-06,0.22291102,124.75847,88.47296,0.030586123,11402.260564804077,50.440155,[-1.273  2.449 -4.016 -2.159 -1.929],3.0586123,22.291101,-0.5568711,2110.3546041284835,100,394,,2.1257918,39400,6533698,9.903511,212.06,41.397293,-1.8310548e-05,47.041294,1.8479291,1505488.5,10.0,2.238349,223.8349,0.00019811935,-81.21356,-10.835699
0.005415608,0.001890879,3.0058537,103.60138,0.010187322,11435.859154939651,-63.0888,[-1.261  2.467 -4.01  -2.146 -1.976],1.0187323,0.1890879,-0.55951315,2167.4663408384395,100,395,,96.30543,39500,6555476,9.90522,217.78,68.52624,4.760742e-05,1.0383631,96.6696,3178.1748,10.0,0.015409101,1.5409101,0.5415608,-529.59766,-64.86216
0.006685649,0.0014069816,2.5293536,132.3045,0.010133722,11467.469728469849,-103.32326,[-1.26   2.465 -4.01  -2.149 -1.978],1.0133722,0.14069816,-0.56255674,2140.49828816924,100,396,,98.00373,39600,6576984,9.904335,215.08,148.9315,1.8920899e-05,1.0203693,98.10878,20483.17,10.0,0.013502743,1.3502743,0.6685649,-855.6127,-104.79071
0.007447718,0.0012991587,1.3553197,104.62286,0.00996791,11501.007070541382,-96.38521,[-1.259  2.463 -4.01  -2.151 -1.982],0.99679106,0.12991588,-0.5617,2200.4205772607875,100,397,,98.497925,39700,6599091,9.907133,221.07,120.9168,-3.173828e-05,1.0152498,98.32968,13420.319,10.0,0.01330236,1.330236,0.74477184,-792.03174,-97.003716
0.0077386214,0.00083173334,1.1404208,102.53339,0.009950718,11532.936874628067,-95.55022,[-1.258  2.462 -4.011 -2.152 -1.981],0.99507177,0.08317333,-0.5629891,2178.817139026823,100,398,,99.244255,39800,6620982,9.9062,218.91,89.85993,7.751465e-05,1.007615,99.306206,7500.8857,10.0,0.012363558,1.2363558,0.7738622,-786.4869,-96.3245
0.0056686173,0.0020128223,4.964823,130.43774,0.010082602,11565.675283670425,-94.057175,[-1.259  2.464 -4.014 -2.152 -1.982],1.0082601,0.20128223,-0.5666638,2172.440456332238,100,399,,95.77616,39900,6642809,9.906124,218.27,140.73105,3.479004e-05,1.0441011,96.167404,14899.156,10.0,0.0152956,1.52956,0.56686175,-791.2519,-96.90814
0.0048174816,0.0015885555,3.4448528,134.29181,0.009953031,11597.759659290314,-102.35999,[-1.259  2.462 -4.016 -2.155 -1.986],0.9953031,0.15885554,-0.5679274,2149.438004451529,100,400,,97.03263,40000,6664406,9.9051075,215.97,167.6297,4.4555665e-05,1.0305811,97.51588,24707.871,10.0,0.013784972,1.3784972,0.4817482,-850.979,-104.223175
0.005417136,0.0016326127,3.8860328,117.4317,0.009674706,11629.567388057709,-93.0974,[-1.258  2.46  -4.017 -2.158 -1.987],0.9674705,0.1632613,-0.56598866,2096.747618566676,100,401,,96.856224,40100,6685476,9.902815,210.7,128.61282,6.347656e-05,1.0324582,97.231155,14390.193,10.0,0.015321014,1.5321015,0.5417136,-779.3197,-95.446724
0.0053437743,0.0031525767,1.4623687,104.58917,0.010150135,11661.052028894424,-11.701878,[-1.257  2.458 -4.02  -2.161 -1.985],1.0150135,0.3152577,-0.5606004,2087.765231634093,100,402,,94.68315,40200,6706456,9.902569,209.8,38.415485,,1.0561541,91.20182,1672.467,10.0,0.028175244,2.8175244,0.53437746,-78.935425,-12.809505
0.008027571,0.00085936324,0.8699413,89.88403,0.010202498,11693.903733968735,-87.46078,[-1.255  2.459 -4.013 -2.159 -1.98 ],1.02025,0.08593633,-0.56493694,2176.565391606846,100,403,,99.093056,40300,6728324,9.90653,218.68,82.23008,-1.6479493e-05,1.0091524,99.29554,6789.378,10.0,0.012231116,1.2231116,0.80275714,-717.9393,-87.92926
0.005642599,0.002280325,5.2763834,143.80908,0.010514164,11726.511288642883,-100.593506,[-1.255  2.459 -4.014 -2.16  -1.984],1.0514164,0.2280325,-0.56267333,2151.5769870668023,100,404,,96.101524,40400,6749942,9.905569,216.18,166.62991,5.6762696e-05,1.0405662,95.50757,24599.49,10.0,0.017861778,1.7861778,0.5642599,-847.4068,-103.78566
0.008879561,0.00046583306,0.32985127,127.52673,0.010045004,11758.326009750366,-95.87086,[-1.253  2.457 -4.019 -2.164 -1.982],1.0045005,0.04658331,-0.56438565,2127.9683326147024,100,405,,99.73507,40500,6771324,9.904434,213.82,118.27595,-0.00010437012,1.0026563,99.78541,13785.62,10.0,0.011693152,1.1693152,0.88795614,-784.43427,-96.073296
0.007517449,0.0011748774,1.5336167,110.25574,0.010082815,11791.07796382904,-104.73802,[-1.252  2.455 -4.018 -2.163 -1.983],1.0082815,0.117487736,-0.5632155,2135.6698304277897,100,406,,98.55817,40600,6792783,9.904789,214.59,124.74114,9.399414e-05,1.0146292,98.660446,16318.53,10.0,0.013990722,1.3990722,0.7517449,-861.42615,-105.50264
0.006828754,0.0010749939,1.7460221,123.32947,0.009818536,11822.681401491165,-94.85296,[-1.252  2.457 -4.019 -2.162 -1.982],0.98185354,0.10749939,-0.5641524,2133.3641128092886,100,407,,98.809586,40700,6814219,9.904636,214.36,120.31186,4.5166016e-05,1.0120475,98.81548,12280.457,10.0,0.012679591,1.2679591,0.68287545,-784.01874,-96.02225
0.008403194,0.0007392673,0.6126611,101.676025,0.010072524,11854.10954117775,-94.80999,[-1.253  2.457 -4.022 -2.164 -1.983],1.0072523,0.07392674,-0.5663927,2044.1480987466534,100,408,,99.50766,40800,6834763,9.900322,205.44,116.52938,-2.0751953e-05,1.0049478,99.46422,13842.387,10.0,0.01195642,1.195642,0.8403194,-777.2024,-95.18749
0.008097879,0.00085274206,0.8009219,114.78015,0.0099528525,11886.23943901062,-96.437225,[-1.253  2.457 -4.023 -2.163 -1.985],0.9952852,0.085274205,-0.5681152,2134.560179559403,100,409,,99.18757,40900,6856211,9.904659,214.48,89.9857,-8.544922e-06,1.0081909,99.27125,8160.793,10.0,0.0126419375,1.2641938,0.80978787,-790.7144,-96.842354
0.008020169,0.0008292794,0.6755774,111.77893,0.010119286,11918.834740877151,-96.89379,[-1.252  2.457 -4.024 -2.164 -1.987],1.0119288,0.08292794,-0.56858695,2159.1796624198323,100,410,,99.35,41000,6877905,9.905922,216.94,89.50906,4.6386718e-05,1.0065426,99.33292,7910.7925,10.0,0.012264649,1.226465,0.802017,-794.0572,-97.2517
0.0078139305,0.0009772253,1.1555303,120.99609,0.009946289,11949.747344017029,-102.86908,[-1.251  2.457 -4.023 -2.164 -1.987],0.9946289,0.097722515,-0.5712891,2093.078585305879,100,411,,99.00347,41100,6898938,9.902946,210.33,169.39977,-4.3945314e-05,1.0100656,99.04392,28927.055,10.0,0.012412761,1.2412761,0.7813931,-845.11475,-103.505035
0.009345964,0.00037005046,0.22710067,105.585266,0.010017205,11982.469066619873,-97.96162,[-1.25   2.457 -4.026 -2.164 -1.99 ],1.0017205,0.037005045,-0.56956685,2224.278700088833,100,412,,99.85441,41200,6921283,9.9086685,223.45,89.98921,6.1035157e-06,1.001458,99.86371,8052.8276,10.0,0.011324244,1.1324244,0.93459636,-801.1237,-98.11721
5.202155e-07,3.9815218,1819.689,90.94458,0.40564916,12014.969510555267,958.40405,[-1.25   2.457 -4.026 -2.164 -1.988],40.56491,398.1522,-0.5193451,2140.471723519368,100,413,,0.016724426,41300,6942790,9.905022,215.07,40.810215,-1.8920899e-05,5979.2783,1.0273492,331123000.0,10.0,40.020702,4002.0703,5.202155e-05,-78.31824,-11.138411
0.00021590572,0.0358025,34.200886,96.21979,0.014452814,12048.772143125534,-4.00198,[-1.273  2.439 -4.023 -2.163 -1.938],1.4452815,3.5802498,-0.52337927,2177.8859983543016,100,414,,13.898678,41400,6964671,9.906788,218.81,49.38897,-3.0517578e-05,7.194929,14.012444,82349.27,10.0,0.33350155,33.350155,0.021590572,-116.288574,-14.242415
0.008565419,0.0006762984,0.45774424,109.01965,0.010079553,12080.790144443512,-105.46417,[-1.283  2.425 -4.014 -2.168 -1.942],1.0079553,0.067629844,-0.5254629,2095.109429497586,100,415,,99.56507,41500,6985724,9.903336,210.53,97.3033,6.591797e-05,1.0043683,99.551834,9606.683,10.0,0.012278281,1.2278281,0.85654193,-862.96606,-105.69126
0.007517669,0.000961179,1.3992703,118.45917,0.009935581,12111.34775352478,-94.69572,[-1.283  2.424 -4.013 -2.169 -1.944],0.99355817,0.0961179,-0.52858335,2041.5178764910027,100,416,,98.839,41600,7006241,9.900894,205.17,89.792145,6.1035157e-06,1.0117464,99.0728,6681.015,10.0,0.01228322,1.228322,0.7517669,-780.04425,-95.535515
0.005942242,0.0016038299,4.1797867,144.3786,0.010020604,12142.657524585724,-100.35469,[-1.282  2.423 -4.013 -2.17  -1.948],1.0020604,0.16038299,-0.5297852,2008.3130266459507,100,417,,96.85535,41700,7026426,9.899208,201.85,141.96675,7.202148e-05,1.0324675,97.50229,16684.127,10.0,0.013902507,1.3902507,0.5942242,-839.9931,-102.87766
0.0071087335,0.0016875871,2.3840423,149.91089,0.010193948,12172.958012342453,-101.327774,[-1.28   2.421 -4.016 -2.175 -1.949],1.0193948,0.1687587,-0.5292826,1987.219498450979,100,418,,97.66153,41800,7046400,9.898199,199.74,149.39796,3.479004e-05,1.0239446,97.33249,23103.0,10.0,0.01588694,1.588694,0.71087337,-836.84375,-102.49198
0.008686894,0.0006514871,0.7077544,113.24347,0.009979151,12205.321054935455,-95.04496,[-1.28   2.422 -4.015 -2.172 -1.948],0.997915,0.06514871,-0.5265392,2137.4013788057,100,419,,99.55201,41900,7067876,9.90518,214.76,91.486,6.652832e-05,1.0045,99.575584,8624.85,10.0,0.012257173,1.2257173,0.8686894,-780.06445,-95.537926
0.006223301,0.00090572925,1.0669525,128.443,0.009767636,12236.435220718384,-94.92533,[-1.28   2.423 -4.017 -2.173 -1.945],0.97676355,0.09057292,-0.5255623,2052.800967207211,100,420,,99.138054,42000,7088506,9.90127,206.3,90.937325,-6.286621e-05,1.0086944,99.147484,7125.0537,10.0,0.0118312985,1.1831299,0.6223301,-780.3886,-95.57776
0.008017305,0.0006484626,0.4691168,113.32379,0.010012624,12267.898668766022,-95.26345,[-1.279  2.42  -4.017 -2.174 -1.944],1.0012624,0.06484626,-0.5272868,2096.3264163643707,100,421,,99.59146,42100,7109571,9.90357,210.65,120.145706,-5.7373047e-05,1.0041021,99.58231,14327.97,10.0,0.011835353,1.1835353,0.8017305,-780.0548,-95.53688
0.0045596636,0.004178584,2.7106,110.770996,0.009932107,12299.485858678818,-12.203177,[-1.277  2.418 -4.019 -2.173 -1.946],0.99321085,0.41785845,-0.5236852,2108.4198854153806,100,422,,82.75002,42200,7130757,9.904055,211.86,42.919308,-2.3193359e-05,1.2084589,84.96171,2870.1372,10.0,0.030820679,3.082068,0.45596638,-98.86023,-13.566646
0.007942125,0.0012324352,1.1164588,105.32684,0.009949981,12331.469029426575,-105.631004,[-1.282  2.426 -4.018 -2.164 -1.943],0.9949981,0.123243526,-0.5254479,2133.6071866900647,100,423,,98.94352,42300,7152195,9.905058,214.38,97.63877,5.126953e-05,1.0106776,98.488976,9654.544,10.0,0.014395162,1.4395163,0.7942126,-866.973,-106.18203
0.0057533877,0.0018719098,3.865057,126.96759,0.009811389,12362.654294967651,-92.05439,[-1.282  2.427 -4.018 -2.163 -1.944],0.98113906,0.187191,-0.5248271,2033.5961446900067,100,424,,96.606155,42400,7172633,9.900288,204.38,136.7437,-7.446289e-05,1.0351307,96.4878,13844.049,10.0,0.014424799,1.44248,0.5753388,-769.77435,-94.2778
0.0025953962,0.0060144276,3.6758852,89.76196,0.010538643,12394.346900701523,-10.434465,[-1.281  2.424 -4.018 -2.166 -1.944],1.0538642,0.60144275,-0.5430412,2131.1937585486503,100,425,,76.89642,42500,7194047,9.904818,214.14,48.061466,5.126953e-05,1.3004506,75.43178,3719.5417,10.0,0.03492573,3.492573,0.25953963,-101.02881,-12.373401
0.0020756223,0.0068808454,4.5956655,110.428955,0.00960524,12425.50405907631,-11.512249,[-1.282  2.428 -4.029 -2.158 -1.962],0.96052396,0.68808454,-0.53908104,2067.487346443525,100,426,,70.49828,42600,7214824,9.901827,207.77,42.347454,-1.2817382e-05,1.4184743,66.08613,2729.2683,10.0,0.05359251,5.359251,0.20756224,-104.530334,-13.524742
0.0065986123,0.0011141141,0.9525848,136.50348,0.01006292,12455.664359092712,-94.08843,[-1.275  2.429 -4.037 -2.155 -1.958],1.006292,0.11141141,-0.53814524,1987.6973345743065,100,427,,99.03835,42700,7234803,9.897999,199.79,89.094345,-4.8828124e-06,1.0097098,98.78906,6966.162,10.0,0.014995107,1.4995108,0.65986127,-772.2664,-94.58295
0.008332484,0.00065786904,0.40972704,104.26294,0.010033751,12486.062846422195,-95.741295,[-1.274  2.428 -4.037 -2.156 -1.957],1.003375,0.0657869,-0.5399694,2054.390354105985,100,428,,99.54913,42800,7255449,9.901249,206.46,88.59186,-6.713867e-05,1.0045291,99.57197,7756.6587,10.0,0.012092976,1.2092977,0.8332485,-783.298,-95.93409
0.0063087493,0.0014260613,1.88893,101.78363,0.009983416,12517.607807159424,-94.93413,[-1.274  2.426 -4.033 -2.156 -1.959],0.9983416,0.14260612,-0.53881943,2057.783407124662,100,429,,98.05933,42900,7276129,9.901335,206.8,90.34611,4.272461e-05,1.0197908,98.00038,6982.938,10.0,0.014242628,1.4242628,0.63087493,-782.8483,-95.87891
0.0015783694,0.01077431,11.580524,115.19025,0.010033479,12548.227030277252,-7.66881,[-1.273  2.426 -4.034 -2.158 -1.958],1.0033479,1.0774311,-0.53985053,2030.1983659981374,100,430,,53.71446,43000,7296533,9.900145,204.04,40.7988,-3.540039e-05,1.8616961,46.444153,4185.2197,10.0,0.06996909,6.9969087,0.15783694,-88.03589,-14.107903
0.001303796,0.009940949,6.479,115.30267,0.010940391,12580.297990083694,-11.325205,[-1.275  2.438 -4.035 -2.144 -1.959],1.094039,0.9940949,-0.5472913,2114.449952449093,100,431,,62.910755,43100,7317780,9.90365,212.47,43.292206,3.967285e-05,1.5895534,54.77535,4605.995,10.0,0.07399041,7.399041,0.1303796,-99.20282,-14.121596
0.0070839683,0.0012822659,1.7461479,137.20569,0.01019385,12611.82288646698,-94.35896,[-1.278  2.448 -4.041 -2.135 -1.966],1.0193851,0.1282266,-0.55053365,2086.8269010044755,100,432,,98.49468,43200,7338751,9.902163,209.71,104.999756,-2.0141602e-05,1.0152832,98.44239,9950.416,10.0,0.012414083,1.2414083,0.70839685,-778.7665,-95.37905
0.0076580974,0.0007912015,0.84552664,121.46588,0.010047258,12644.022641420364,-102.79069,[-1.277  2.447 -4.043 -2.136 -1.969],1.0047259,0.079120144,-0.55241895,2099.9353210218646,100,433,,99.35623,43300,7359853,9.902834,211.02,136.83229,8.972168e-05,1.0064794,99.383705,18395.516,10.0,0.012020989,1.202099,0.7658098,-843.458,-103.302
0.004896625,0.0025022335,5.6255054,108.1712,0.010264368,12674.21544766426,-82.700264,[-1.278  2.449 -4.047 -2.139 -1.971],1.0264368,0.25022337,-0.55889493,2023.931917717913,100,434,,95.19518,43400,7380195,9.899178,203.42,104.82976,-1.2207031e-05,1.0504733,94.390564,6572.7935,10.0,0.016691368,1.6691368,0.48966253,-703.63806,-86.17773
0.005937076,0.0019185143,1.9718502,109.229614,0.010044259,12705.305074453354,-43.43578,[-1.276  2.448 -4.047 -2.142 -1.978],1.004426,0.19185144,-0.56708556,2052.951151602852,100,435,,95.72712,43500,7400827,9.90078,206.32,55.569565,-1.0986329e-05,1.044636,96.480095,2752.234,10.0,0.015883818,1.5883819,0.5937076,-362.7444,-44.426945
0.008326974,0.0006424472,0.6945162,122.21924,0.009866699,12737.152129650116,-104.40081,[-1.279  2.451 -4.074 -2.144 -1.986],0.9866699,0.064244725,-0.56885123,2093.737626879821,100,436,,99.505554,43600,7421867,9.90258,210.4,125.25555,-1.0986329e-05,1.004969,99.57782,14873.292,10.0,0.011458024,1.1458025,0.8326974,-855.9757,-104.835205
0.006663942,0.0017935218,4.5467186,141.9762,0.0101136,12766.249928474426,-98.71925,[-1.278  2.45  -4.075 -2.145 -1.988],1.0113598,0.1793522,-0.56537306,1935.8544674425978,100,437,,95.851234,43700,7441328,9.894833,194.61,172.57121,0.00010559082,1.0432833,96.951004,26871.785,10.0,0.014316754,1.4316754,0.6663942,-825.4875,-101.10105
