InitialReturnMax,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,EpisodesSoFar,MeanD2w0t,InitialReturnMin,EpThisIter,TimeElapsed,EpLenMean,Iteration,ReturnStepMax,ReturnStepMaxmin,J_sample_variance,TimestepsSoFar,StdIW,MinD2w0t,EmpiricalD2,StdD2w0t,InitialReturnStd,MeanIW,Bound,EpRewMean,MeanEntropy,Weights,InitialBound,InitialReturnMean
10.234192,1.3952916,-10.042017,1.1670576,0.44412145,24600,0.99578744,-983.14343,100,12314.516554117203,493.28,246,9.998852,9.997704,9852.821,10196092,0.09440771,,1.0368974,0.117497526,98.83726,0.9930306,-131.73154,4932.09307616769,0.45214835,[-0.077  1.26  -4.367 -2.909 -0.967],-131.82782,-1.2207031e-06
0.10491943,1.0,-0.085250214,1.0,1.0,24700,0.99886,-5.196106,100,12351.721817493439,499.43,247,9.999239,9.998478,0.27679762,10246035,,,1.0,0.033745043,0.5234863,1.0,-121.74577,4993.7775237640335,0.45214835,[-0.072  1.26  -4.367 -2.908 -0.967],-121.74577,5.6152345e-05
9.88678,1.1149992,-9.837209,1.002665,0.89013076,24800,0.99135345,-973.5035,100,12388.06833767891,495.02,248,9.999226,9.998451,9606.109,10295537,0.032943733,,1.0026269,0.09943647,97.84079,0.99833417,-131.51366,4949.674118906426,0.45377347,[-0.072  1.26  -4.367 -2.908 -0.967],-131.5297,-2.6245118e-05
0.3213501,1.653047,-0.10462654,1.2412574,0.3451586,24900,1.0085196,-12.784607,100,12425.070209264755,497.37,249,9.998625,9.99725,0.4953319,10345274,0.12198872,,1.0530277,0.07800676,1.5511192,0.9868838,-121.804344,4972.872525726297,0.45378587,[-0.072  1.26  -4.367 -2.909 -0.965],-121.900185,5.493164e-05
10.095398,1.6183789,-9.804956,1.1716189,0.25316095,25000,0.9972643,-973.2952,100,12461.517182826996,493.58,250,9.998822,9.997644,9521.557,10394632,0.10387978,,1.0321122,0.11474311,97.841866,1.0085443,-131.52342,4935.07790188479,0.45507294,[-0.066  1.26  -4.367 -2.909 -0.965],-131.69212,-3.479004e-05
0.059326172,1.0,-0.055756416,1.0,1.0,25100,1.0,-0.17828369,100,12500.134764194489,500.0,251,0.019444466,0.018856049,0.0019798889,10444632,,1.0,1.0,,0.044275776,1.0,-0.2923368,4999.563397984955,0.45507294,[-0.06   1.258 -4.375 -2.911 -0.964],-0.2923368,1.2207031e-05
9.996765,1.1467193,-9.949821,1.0024295,0.8879566,25200,0.9908186,-983.3826,100,12536.321742534637,495.01,252,9.999215,9.99843,9829.07,10494133,0.027533658,,1.0016817,0.099481724,98.83368,1.0011786,-131.61938,4949.571630482453,0.4538563,[-0.06   1.258 -4.375 -2.911 -0.964],-131.62921,-5.0048828e-05
19.929565,1.2613404,-19.809784,1.0168375,0.8332926,25300,0.98232627,-973.4517,100,12572.464712142944,490.02,253,9.99902,9.998039,19396.113,10543135,0.04808596,,1.0056674,0.14020358,139.06453,1.0041716,-141.49326,4899.579374700779,0.4545225,[-0.061  1.258 -4.375 -2.911 -0.965],-141.53828,-2.6855469e-05
0.12188721,1.0000271,-0.09991336,1.0,0.99995136,25400,0.99858,-6.8828735,100,12610.331913232803,499.29,254,9.999246,9.998491,0.4849868,10593064,5.0654044e-06,,1.0,0.037655022,0.6929449,1.0,-121.76051,4992.379320913335,0.4545225,[-0.062  1.253 -4.375 -2.905 -0.964],-121.76051,-3.601074e-05
29.814575,1.2628559,-29.159689,1.0698416,0.5091615,25500,0.97194564,-963.5591,100,12645.74569106102,483.64,255,9.998396,9.996792,27720.36,10641428,0.0691174,,1.0134654,0.17885101,168.30367,1.0025884,-150.85309,4835.490990828348,0.45387837,[-0.062  1.253 -4.375 -2.905 -0.964],-151.36137,-1.8920899e-05
9.892517,2.029176,-9.5776005,1.0433333,0.7024666,25600,0.99825585,-973.5029,100,12682.667215824127,495.02,256,9.999025,9.998051,9141.898,10690930,0.10087837,,1.0180646,0.10028009,97.84072,0.9947328,-131.3344,4949.57695575045,0.4536353,[-0.059  1.25  -4.404 -2.905 -0.965],-131.50775,-9.9487304e-05
10.003052,1.0949888,-9.949024,1.0013089,0.91721475,25700,0.9900835,-983.3725,100,12724.120413541794,494.81,257,9.999032,9.998064,9842.576,10740411,0.023493217,,1.0009586,0.101399966,98.83279,1.002284,-131.61255,4947.479155254104,0.45270407,[-0.061  1.25  -4.416 -2.911 -0.965],-131.61887,3.0517579e-06
19.760681,1.3784,-19.349636,1.0583863,0.6973763,25800,0.9873514,-973.61646,100,12760.209262371063,489.65,258,9.998807,9.997614,18473.402,10789376,0.08748138,,1.0193864,0.14371537,137.67711,0.9963067,-141.09679,4895.77789798368,0.45026645,[-0.061  1.25  -4.416 -2.911 -0.966],-141.3498,2.0141602e-05
9.991211,1.1717534,-9.894609,1.0060258,0.8831388,25900,0.99076295,-983.37976,100,12801.607168197632,494.86,259,9.998847,9.997694,9784.149,10838862,0.03197358,,1.002319,0.100977,98.83344,0.9991365,-131.56354,4947.890171828512,0.4492366,[-0.064  1.251 -4.432 -2.907 -0.969],-131.59097,1.2207031e-05
0.08050537,1.0,-0.042810224,1.0,1.0,26000,0.99922,-2.2757568,100,12838.852640390396,499.61,260,9.999062,9.998123,0.06121642,10888823,,,1.0,0.027917506,0.24618244,1.0,-121.70117,4995.485847590943,0.4492366,[-0.065  1.247 -4.432 -2.904 -0.97 ],-121.70117,-2.5024414e-05
10.00293,1.0620571,-9.957327,1.001185,0.9292478,26100,0.989772,-983.3667,100,12878.56971335411,494.74,261,9.999026,9.998053,9849.164,10938297,0.015565322,,1.0006262,0.1020569,98.83232,0.99889016,-131.61913,4946.776851011882,0.44866255,[-0.065  1.247 -4.432 -2.904 -0.97 ],-131.62395,7.6904296e-05
29.944153,2.0349815,-28.989964,1.0627217,0.531287,26200,0.9969013,-963.43243,100,12914.418682098389,484.08,262,9.998411,9.996822,27383.037,10986705,0.18348631,,1.0577587,0.18157013,169.43396,1.0078351,-151.00269,4839.895194916114,0.44188917,[-0.065  1.246 -4.432 -2.904 -0.97 ],-151.48969,1.953125e-05
0.05908203,1.0,-0.056499574,1.0,1.0,26300,1.0,-0.11834717,100,12954.225386619568,500.0,263,0.020356178,0.019805908,0.0014905548,11036705,,1.0,1.0,,0.038417682,1.0,-0.30417275,4999.57970641853,0.44188917,[-0.065  1.236 -4.433 -2.89  -0.977],-0.30417275,-7.3242186e-06
19.832947,1.6434152,-19.411018,1.031951,0.6269642,26400,0.9943325,-973.54346,100,12990.108224630356,489.82,264,9.998855,9.997709,18651.486,11085687,0.13180532,,1.0296766,0.14360675,138.3667,1.0112875,-141.24553,4897.500513631673,0.43650085,[-0.065  1.236 -4.433 -2.89  -0.977],-141.42822,-8.544922e-05
49.718872,2.4745219,-48.726547,1.2015686,0.5958648,26500,0.970479,-943.6607,100,13026.369231462479,475.05,265,9.998209,9.996418,45714.426,11133192,0.15148066,,1.049005,0.22344416,216.49063,0.9982839,-170.65485,4749.51685775487,0.43537197,[-0.065  1.237 -4.433 -2.889 -0.982],-171.23885,4.333496e-05
9.9279785,1.4021168,-9.589952,1.0229412,0.6958791,26600,0.99784225,-973.4693,100,13063.60799574852,494.47,266,9.998665,9.99733,9157.881,11182639,0.0922151,,1.0180922,0.10565257,97.83774,1.0094914,-131.35966,4943.896893641299,0.4331069,[-0.069  1.216 -4.434 -2.87  -0.984],-131.50142,3.540039e-05
9.931824,1.3465083,-9.661635,1.0130521,0.7226302,26700,0.9940159,-973.46466,100,13101.929550409317,494.46,267,9.998881,9.997763,9265.858,11232085,0.06566171,,1.010247,0.10525731,97.83767,1.0001761,-131.38632,4943.9050961479925,0.43204075,[-0.07   1.214 -4.441 -2.874 -0.986],-131.52925,6.1035155e-07
19.769897,1.8327891,-18.877148,1.0509565,0.48526436,26800,1.0006567,-963.6249,100,13140.34323143959,489.29,268,9.998478,9.996956,17629.492,11281014,0.1566228,,1.0441678,0.14860809,137.6612,1.006615,-140.80963,4892.012916208822,0.43230253,[-0.069  1.211 -4.453 -2.878 -0.987],-141.32512,3.2958986e-05
20.093628,1.2506807,-19.789762,1.0485414,0.675733,26900,0.980542,-973.27893,100,13177.170073747635,488.1,269,9.997833,9.9956665,19266.797,11329824,0.0645048,,1.0125093,0.15317525,139.0437,0.9966605,-141.47618,4879.804953634569,0.43189046,[-0.068  1.198 -4.44  -2.856 -0.987],-141.57877,-1.2207031e-05
10.055481,1.0,-10.015832,1.0,1.0,27000,0.9886,-983.32196,100,13214.584463119507,494.3,270,9.999077,9.998154,9866.033,11379254,,,1.0,0.10615944,98.83001,1.0,-131.67438,4942.40240744542,0.43189046,[-0.066  1.19  -4.441 -2.847 -0.987],-131.67438,1.3427734e-05
10.039795,1.0006229,-10.004605,1.0000001,0.9991357,27100,0.98866,-983.335,100,13250.730435609818,494.33,271,9.999096,9.998192,9866.163,11428687,0.00013931106,,1.0,0.10588681,98.83107,0.999993,-131.66338,4942.707814590105,0.43190214,[-0.066  1.19  -4.441 -2.847 -0.987],-131.66347,-9.765625e-06
0.18347168,1.3019893,-0.074682884,1.0925936,0.48960105,27200,1.0026937,-9.2664795,100,13317.894518375397,498.6,272,9.998865,9.99773,0.33791026,11478547,0.0751656,,1.0205722,0.054011647,0.98410034,0.9932875,-121.75159,4985.29288203135,0.43213442,[-0.066  1.19  -4.441 -2.847 -0.987],-121.78506,-5.2490235e-05
29.831177,1.7588705,-28.923439,1.0538733,0.5223622,27300,0.98715186,-963.54346,100,13388.766230583191,484.18,273,9.998429,9.996859,27301.385,11526965,0.14338176,,1.0360242,0.1787647,168.87004,0.9961345,-150.87552,4840.901888203691,0.42970967,[-0.062  1.19  -4.441 -2.847 -0.987],-151.38074,-5.0048828e-05
9.924744,1.3720615,-9.676597,1.0163984,0.6545967,27400,0.9968895,-973.46936,100,13462.687266349792,494.5,274,9.998873,9.9977455,9298.4795,11576415,0.08806314,,1.0158458,0.1052348,97.837845,0.98611516,-131.42828,4944.301601381995,0.42576364,[-0.06   1.168 -4.44  -2.825 -0.989],-131.52393,-9.58252e-05
19.91333,1.5127755,-19.75121,1.0617491,0.694315,27500,0.98537415,-973.4636,100,13533.12020945549,490.02,275,9.999089,9.9981785,19292.03,11625417,0.06455346,,1.0142041,0.1407475,139.06622,0.9919475,-141.46432,4899.613644738645,0.423734,[-0.06   1.168 -4.44  -2.825 -0.993],-141.5342,-7.751465e-05
0.057434082,1.0,0.00075415015,1.0,1.0,27600,0.99982,-0.5418091,100,13608.196821689606,499.91,276,9.998892,9.997784,0.0049576024,11675408,,,1.0,0.0134154,0.070060365,1.0,-121.65554,4998.403419236579,0.423734,[-0.063  1.163 -4.439 -2.821 -0.995],-121.65554,6.164551e-05
0.10675049,1.0,-0.08388632,1.0,1.0,27700,0.9989,-4.9779663,100,13680.39754986763,499.45,277,9.999274,9.9985485,0.25422472,11725353,,,1.0,0.033150796,0.50167555,1.0,-121.744835,4993.994103091622,0.423734,[-0.063  1.163 -4.439 -2.821 -0.995],-121.744835,-7.6293945e-05
10.101807,1.2579498,-9.962356,1.052337,0.5298299,27800,0.99087983,-983.27295,100,13751.990643978119,493.68,278,9.998466,9.996931,9867.199,11774721,0.062477004,,1.012545,0.11227579,98.82537,0.9965152,-131.62857,4935.901369657978,0.4229284,[-0.063  1.163 -4.439 -2.821 -0.995],-131.6552,4.4555665e-05
10.015625,1.7345526,-9.560378,1.1205387,0.49545172,27900,1.0044721,-973.3763,100,13824.370383024216,493.63,279,9.998892,9.997784,8977.017,11824084,0.1301513,,1.0445335,0.11514355,97.832634,1.0117989,-131.37924,4935.609600371619,0.4228294,[-0.06   1.162 -4.439 -2.821 -0.996],-131.61786,-4.6386718e-05
10.02771,1.1632463,-9.948328,1.0031754,0.86599547,28000,0.99047726,-983.3557,100,13898.148974895477,494.49,280,9.999111,9.998222,9796.185,11873533,0.03887371,,1.0030072,0.10455786,98.83202,0.9997669,-131.6255,4944.316155736974,0.42107096,[-0.055  1.152 -4.427 -2.806 -0.996],-131.64452,-3.967285e-05
0.060791016,1.0,-0.046837743,1.0,1.0,28100,0.9997,-1.1570435,100,13969.131249427795,499.85,281,9.999288,9.998575,0.015117115,11923518,,,1.0,0.017317977,0.12233793,1.0,-121.70795,4997.999141287115,0.42107096,[-0.055  1.152 -4.427 -2.805 -0.998],-121.70795,2.4414063e-05
10.004639,1.1265053,-9.934821,1.0035163,0.8672451,28200,0.9909613,-983.3685,100,14042.589021921158,494.78,282,9.999073,9.998146,9798.962,11972996,0.032842483,,1.0028617,0.10178905,98.832436,0.99811727,-131.61037,4947.1986586596395,0.4194384,[-0.055  1.152 -4.427 -2.805 -0.998],-131.62741,4.8828124e-06
0.052124023,1.0,-0.051573556,1.0,1.0,28300,1.0,-0.107788086,100,14119.834796190262,500.0,283,0.016152382,0.015666962,0.0012071809,12022996,,1.0,1.0,,0.034572862,1.0,-0.24809924,4999.609792629035,0.4194384,[-0.056  1.152 -4.427 -2.805 -0.999],-0.24809924,1.3427734e-05
0.055908203,1.0,-0.05423851,1.0,1.0,28400,1.0,-0.1296997,100,14197.06837964058,500.0,284,0.019971848,0.01947403,0.0015039757,12072996,,1.0,1.0,,0.038581047,1.0,-0.29723552,4999.605650743726,0.4194384,[-0.056  1.152 -4.427 -2.805 -0.999],-0.29723552,-2.2583008e-05
0.046691895,1.0,-0.0525488,1.0,1.0,28500,1.0,-0.093322754,100,14273.751386404037,500.0,285,0.018388748,0.017874718,0.001300788,12122996,,1.0,1.0,,0.03588033,1.0,-0.2762843,4999.5975249190715,0.4194384,[-0.056  1.152 -4.427 -2.805 -0.999],-0.2762843,4.3945314e-05
9.884827,1.5813407,-9.392461,1.0332742,0.6124904,28600,1.0043418,-973.5077,100,14349.104677200317,495.02,286,9.999282,9.998564,8754.818,12172498,0.11871847,,1.0281676,0.10106478,97.84121,1.0085253,-131.24593,4949.700813959355,0.41774398,[-0.056  1.152 -4.427 -2.805 -0.999],-131.5302,-3.90625e-05
19.723999,1.7115809,-18.869972,1.0486405,0.53392464,28700,0.9994436,-963.67163,100,14425.846954584122,489.98,287,9.998865,9.99773,17647.018,12221496,0.13932303,,1.0381945,0.14335462,137.66733,0.9917789,-140.79602,4899.1049031703515,0.41640812,[-0.055  1.141 -4.404 -2.789 -1.001],-141.32014,1.7089844e-05
20.104858,1.5763206,-19.829205,1.1625761,0.40704575,28800,0.98746717,-973.2712,100,14498.4072098732,488.18,288,9.998264,9.996529,19406.49,12270314,0.11175569,,1.0366979,0.15455006,139.04425,0.9987745,-141.54007,4880.811577470293,0.41616845,[-0.055  1.125 -4.399 -2.768 -1.003],-141.63457,6.1035155e-07
9.9852295,1.2208269,-9.884683,1.0060142,0.85693026,28900,0.991449,-983.391,100,14572.627013921738,494.89,289,9.999117,9.998234,9736.063,12319803,0.038632642,,1.0032626,0.10075055,98.834564,1.0048777,-131.57039,4948.317929895458,0.41586617,[-0.05   1.117 -4.4   -2.759 -1.003],-131.6098,4.272461e-05
0.047729492,1.0,-0.050752472,1.0,1.0,29000,1.0,-0.14147949,100,14647.007076501846,500.0,290,0.01817131,0.01769352,0.0013588925,12369803,,1.0,1.0,,0.036679495,1.0,-0.2718424,4999.614249839007,0.41586617,[-0.049  1.11  -4.4   -2.752 -1.003],-0.2718424,1.8920899e-05
9.884827,1.1074442,-9.842141,1.0022036,0.8980193,29100,0.99095225,-973.5181,100,14720.22100186348,495.02,291,9.999313,9.998627,9628.081,12419305,0.028965542,,1.0018494,0.09939475,97.842255,0.99627453,-131.5146,4949.716936013515,0.41723785,[-0.049  1.11  -4.4   -2.752 -1.003],-131.52472,-3.112793e-05
0.0491333,1.0,-0.053813953,1.0,1.0,29200,1.0,-0.12097168,100,14794.632512569427,500.0,292,0.015845299,0.015341759,0.0015309607,12469305,,1.0,1.0,,0.038934197,1.0,-0.24660335,4999.605523139031,0.41723785,[-0.049  1.11  -4.4   -2.752 -1.002],-0.24660335,7.93457e-06
0.06048584,1.0,-0.058341905,1.0,1.0,29300,1.0,-0.15350342,100,14868.380704641342,500.0,293,0.018033028,0.017514229,0.0023810538,12519305,,1.0,1.0,,0.04854563,1.0,-0.27774936,4999.598582031063,0.41723785,[-0.049  1.11  -4.4   -2.752 -1.002],-0.27774936,-6.1035156e-05
19.921875,1.509367,-19.814684,1.0519073,0.83026236,29400,0.9830797,-973.45154,100,14939.618926286697,490.02,294,9.999063,9.998125,19396.783,12568307,0.06355721,,1.009208,0.14037393,139.0645,0.9960065,-141.49786,4899.601493670151,0.41725886,[-0.049  1.11  -4.4   -2.752 -1.002],-141.54326,-3.540039e-05
0.18328857,1.0004721,-0.1655565,1.0000001,0.9992136,29500,0.99784,-12.986511,100,15012.843987226486,498.92,295,9.999302,9.998604,1.7205943,12618199,0.00011500758,,1.0,0.046426363,1.3059235,1.0000007,-121.82684,4988.706721367758,0.4172588,[-0.052  1.106 -4.4   -2.748 -1.002],-121.82692,1.7089844e-05
9.899231,1.2946304,-9.793348,1.0126146,0.9050326,29600,0.9908595,-973.50525,100,15056.168774604797,494.95,296,9.998875,9.997749,9592.671,12667694,0.031338748,,1.0026642,0.10009477,97.84099,0.99943626,-131.45975,4948.804900591403,0.4173139,[-0.052  1.106 -4.4   -2.748 -1.002],-131.4875,4.333496e-05
10.0633545,1.0,-10.0236025,1.0,1.0,29700,0.98854,-983.3139,100,15092.755479097366,494.27,297,9.999074,9.998148,9865.94,12717121,,,1.0,0.10643131,98.829544,1.0,-131.68211,4942.102773093825,0.4173139,[-0.053  1.103 -4.4   -2.745 -1.002],-131.68211,2.1972657e-05
19.809875,1.3831488,-19.468786,1.020681,0.69381917,29800,0.98775643,-973.5655,100,15129.174851894379,490.03,298,9.999093,9.998186,18753.768,12766124,0.09091282,,1.0151032,0.14096306,138.36963,1.0028348,-141.23495,4899.717832078387,0.41699097,[-0.053  1.103 -4.4   -2.745 -1.002],-141.43271,-2.0141602e-05
10.031982,1.1273478,-9.962049,1.0031945,0.8595587,29900,0.9898064,-983.34906,100,15166.66569852829,494.45,299,9.999123,9.998245,9812.069,12815569,0.03028955,,1.0019387,0.10486808,98.83162,0.99950844,-131.63225,4943.922953051907,0.41576695,[-0.053  1.091 -4.396 -2.73  -1.002],-131.65244,-2.4414063e-05
9.988342,1.2035023,-9.893458,1.0081116,0.7834796,30000,0.99291986,-983.3947,100,15203.412981748581,495.01,300,9.999308,9.998615,9723.804,12865070,0.055580534,,1.0059413,0.09970629,98.834885,1.0018172,-131.5896,4949.61572800108,0.4133531,[-0.052  1.089 -4.396 -2.729 -1.003],-131.62744,-4.9438477e-05
9.929321,1.7170409,-9.284051,1.0711821,0.50946856,30100,1.0124173,-973.46674,100,15239.538060426712,494.49,301,9.99888,9.997761,8579.716,12914519,0.14105502,,1.04844,0.10778941,97.83778,0.98756915,-131.24016,4944.206071546459,0.40993503,[-0.053  1.088 -4.396 -2.729 -1.006],-131.52786,-6.8969726e-05
9.977905,1.1986973,-9.891225,1.007299,0.8760841,30200,0.9919808,-983.39935,100,15277.060273885727,495.01,302,9.999313,9.998627,9727.448,12964020,0.04293846,,1.0038854,0.099604025,98.835365,0.9976888,-131.58153,4949.616644423594,0.40902844,[-0.05   1.073 -4.387 -2.708 -1.009],-131.62341,-2.746582e-05
19.960876,1.392021,-19.681316,1.0917349,0.50159407,30300,0.98607546,-973.4171,100,15313.585766792297,488.89,303,9.998888,9.997776,19030.225,13012909,0.08977096,,1.0220321,0.14890574,138.35582,1.0015391,-141.41425,4888.219019206161,0.4080523,[-0.051  1.067 -4.387 -2.702 -1.01 ],-141.55812,6.408691e-05
19.817688,2.1049757,-19.28484,1.1007025,0.5944446,30400,0.9970017,-973.5578,100,15351.93982887268,490.03,304,9.99909,9.99818,18399.64,13061912,0.13055305,,1.0387146,0.14275597,138.36868,1.0021536,-141.144,4899.7147315421225,0.40487808,[-0.046  1.058 -4.387 -2.691 -1.011],-141.44,5.065918e-05
0.0569458,1.0,-0.053360894,1.0,1.0,30500,1.0,-0.1048584,100,15389.818970680237,500.0,305,0.019724846,0.019228935,0.001580763,13111912,,1.0,1.0,,0.03956539,1.0,-0.29335266,4999.609307536316,0.40487808,[-0.05   1.055 -4.398 -2.696 -1.014],-0.29335266,6.1035155e-07
9.880249,1.0,-9.863858,1.0,1.0,30600,0.99004,-973.5171,100,15426.143690109253,495.02,306,9.999317,9.998634,9669.787,13161414,,,1.0,0.09930152,97.84217,1.0,-131.52533,4949.716741938729,0.40487808,[-0.05   1.055 -4.398 -2.696 -1.014],-131.52533,3.540039e-05
9.886353,1.8956865,-9.348746,1.1102974,0.42174163,30700,1.0137628,-973.5128,100,15462.691437959671,495.02,307,9.999308,9.998615,8679.815,13210916,0.14520484,,1.0536554,0.10298667,97.84172,0.9757031,-131.26799,4949.716733586713,0.39868644,[-0.05   1.055 -4.398 -2.696 -1.014],-131.528,-3.2958986e-05
0.28222656,1.6337726,-0.12103195,1.16753,0.39662936,30800,1.0056324,-20.042297,100,15499.900995254517,498.25,308,9.999133,9.998266,0.9019355,13260741,0.0955274,,1.0307862,0.06198288,2.0364525,1.001503,-121.82293,4981.924077614234,0.39795402,[-0.053  1.052 -4.395 -2.691 -1.02 ],-121.90318,2.746582e-05
0.14654541,1.0002695,-0.11320192,1.0000001,0.99932426,30900,0.99802,-9.501343,100,15536.61005282402,499.01,309,9.999149,9.998299,0.9279261,13310642,7.785437e-05,,1.0,0.044452135,0.958978,0.9999809,-121.77264,4989.529099022443,0.39795402,[-0.048  1.052 -4.395 -2.69  -1.021],-121.77269,-0.00011047363
0.046691895,1.0,-0.051827405,1.0,1.0,31000,1.0,-0.1161499,100,15573.657367229462,500.0,310,0.019386292,0.01891613,0.0012511644,13360642,,1.0,1.0,,0.035191193,1.0,-0.2877,4999.621987893533,0.39795402,[-0.048  1.052 -4.395 -2.69  -1.021],-0.2877,6.0424805e-05
0.1251831,1.0,-0.08717262,1.0,1.0,31100,0.99848,-7.2023315,100,15610.344863414764,499.24,311,9.999122,9.998243,0.53170204,13410566,,,1.0,0.038953453,0.72552603,1.0,-121.74627,4991.818417133304,0.39795402,[-0.048  1.052 -4.395 -2.69  -1.021],-121.74627,3.4179688e-05
19.818237,1.2791116,-19.618822,1.020958,0.8118432,31200,0.98342127,-973.56104,100,15646.53424167633,490.03,312,9.999109,9.998219,19026.205,13459569,0.056140207,,1.0068661,0.14029804,138.369,0.9958594,-141.34053,4899.7225795196855,0.39780402,[-0.048  1.052 -4.395 -2.69  -1.021],-141.43886,8.178711e-05
9.995605,1.2055725,-9.931746,1.0044681,0.9154512,31300,0.9902919,-983.38696,100,15683.454897880554,494.88,313,9.999109,9.998219,9818.919,13509057,0.022714522,,1.0012546,0.10072895,98.83416,0.9971188,-131.5967,4948.21593816637,0.39754143,[-0.049  1.043 -4.401 -2.684 -1.021],-131.61304,-1.0986329e-05
29.855347,1.9652244,-29.116537,1.0448581,0.6135825,31400,0.9838928,-963.5252,100,15719.69335436821,484.99,314,9.998701,9.997402,27744.52,13557556,0.12521388,,1.0266467,0.17328188,169.44855,1.0039277,-150.99695,4849.133408626073,0.3957457,[-0.05   1.041 -4.401 -2.681 -1.021],-151.42926,3.6621093e-06
9.884399,1.4644947,-9.172733,1.0453542,0.3622589,31500,1.0093979,-973.5205,100,15757.19298028946,495.02,315,9.999339,9.998678,8359.93,13607058,0.13022244,,1.039247,0.101882644,97.8425,0.9989532,-131.06868,4949.731260532418,0.39420503,[-0.05   1.025 -4.401 -2.663 -1.023],-131.52486,1.8310548e-05
19.938843,2.090913,-17.46284,1.1583194,0.33149534,31600,1.0448385,-973.4391,100,15794.620166063309,488.86,316,9.998693,9.997387,15242.469,13655944,0.22399837,,1.1382442,0.16276973,138.35544,0.9514057,-139.92606,4887.82395607587,0.38698378,[-0.049  1.019 -4.387 -2.648 -1.025],-141.51457,-3.7231446e-05
0.061828613,1.0,-0.048838966,1.0,1.0,31700,0.99956,-1.7371826,100,15832.532341003418,499.78,317,9.999346,9.998692,0.03220643,13705922,,,1.0,0.020972395,0.17856352,1.0,-121.710655,4997.328982525648,0.38698378,[-0.047  1.005 -4.37  -2.621 -1.032],-121.710655,-9.460449e-05
20.00879,1.5384012,-19.620699,1.1462439,0.3972256,31800,0.9875247,-973.37695,100,15868.754348754883,488.7,318,9.998926,9.997852,18923.477,13754792,0.106164135,,1.0288843,0.15062943,138.3552,0.9900669,-141.37187,4886.337809317914,0.3867443,[-0.047  1.005 -4.37  -2.621 -1.032],-141.60257,4.5166016e-05
0.05255127,1.0,-0.053632148,1.0,1.0,31900,1.0,-0.12615967,100,15906.56255865097,500.0,319,0.019771576,0.01930046,0.0015991417,13804792,,1.0,1.0,,0.039795604,1.0,-0.29419246,4999.619210107815,0.3867443,[-0.042  0.993 -4.372 -2.609 -1.032],-0.29419246,-6.408691e-05
0.053710938,1.0,-0.056698926,1.0,1.0,32000,1.0,-0.12005615,100,15943.604370594025,500.0,320,0.017582893,0.017112732,0.0013546749,13854792,,1.0,1.0,,0.036633685,1.0,-0.2706296,4999.620880405125,0.3867443,[-0.042  0.993 -4.372 -2.609 -1.032],-0.2706296,-4.4555665e-05
19.85498,1.7809434,-19.037706,1.0487027,0.5715855,32100,1.0005661,-973.5232,100,15979.472956418991,489.59,321,9.998913,9.997826,17907.863,13903751,0.15113302,,1.0429255,0.14643668,138.3642,0.9934022,-140.9613,4895.229578650554,0.38478553,[-0.042  0.993 -4.372 -2.609 -1.032],-141.45485,2.6245118e-05
29.822083,1.397155,-29.19258,1.0320818,0.5709584,32200,0.98099005,-963.5623,100,16016.698264598846,484.26,322,9.9984865,9.996973,27811.916,13952177,0.10545757,,1.0237205,0.17699881,168.87262,0.99084705,-151.0464,4841.731232022753,0.38100353,[-0.042  0.984 -4.357 -2.592 -1.034],-151.36823,6.1035157e-06
0.04284668,1.0,-0.05112128,1.0,1.0,32300,1.0,-0.11425781,100,16054.93727684021,500.0,323,0.0197258,0.019292831,0.0014021057,14002177,,1.0,1.0,,0.03725237,1.0,-0.29112464,4999.635897594091,0.38100353,[-0.042  0.972 -4.365 -2.584 -1.038],-0.29112464,5.9204103e-05
9.890869,1.6583614,-9.166742,1.0588359,0.6074712,32400,1.0136876,-973.50024,100,16091.683321475983,494.85,324,9.999118,9.998236,8361.592,14051662,0.14448966,,1.0485348,0.10437109,97.84055,1.0087973,-131.12332,4947.922121038124,0.38124797,[-0.042  0.972 -4.365 -2.584 -1.038],-131.51884,-2.8686523e-05
0.057800293,1.0,-0.053289097,1.0,1.0,32500,1.0,-0.13409424,100,16140.011921167374,500.0,325,0.017071724,0.01660633,0.0013435591,14101662,,1.0,1.0,,0.036465842,1.0,-0.2610004,4999.623401636138,0.38124797,[-0.04   0.96  -4.347 -2.563 -1.038],-0.2610004,-1.6479493e-05
29.756348,1.4089556,-29.404337,1.0522738,0.7280859,32600,0.9782466,-963.6262,100,16210.964850187302,484.93,326,9.99872,9.99744,28280.084,14150155,0.089392744,,1.0182966,0.17256019,168.88324,0.98856264,-151.17615,4848.542726223893,0.3788852,[-0.04   0.96  -4.347 -2.563 -1.038],-151.33035,9.765625e-06
10.064636,1.2887218,-9.915791,1.0095627,0.7466625,32700,0.99293673,-983.3192,100,16284.86693739891,494.21,327,9.999156,9.998312,9642.508,14199576,0.0701976,,1.0090741,0.10750671,98.83076,1.0038517,-131.6302,4941.541640398957,0.3758387,[-0.042  0.949 -4.346 -2.553 -1.04 ],-131.68597,-1.2207031e-05
0.061035156,1.0,-0.044307217,1.0,1.0,32800,0.99976,-0.9633789,100,16358.194233417511,499.88,328,9.99935,9.998699,0.011085219,14249564,,,1.0,0.015489572,0.10476503,1.0,-121.70617,4998.330870816887,0.3758387,[-0.041  0.949 -4.346 -2.552 -1.043],-121.70617,4.6386718e-05
