Bound,J_sample_variance,MinD2w0t,InitialReturnMin,Weights,ReturnMeanIW,Iteration,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,MeanD2w0t,EpThisIter,MeanEntropy,EpisodesSoFar,TimeElapsed,StdIW,InitialReturnMax,MaxD2w0t,MaxIW,EpLenMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,TimestepsSoFar,EpRewMean,MinIW
-272.0989,0.005220916,1.0,-0.22766113,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.037010793,343,10.0,0.017659187,1.8310548e-05,-272.0989,1.0,20,0.22179098,6860,4866.370804071426,,0.061157227,1.0,1.0,500.0,0.070425585,,1.0,1.0,3167591,4999.621574575954,1.0
-272.08762,0.001592667,1.0,-0.0925293,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.025738461,344,10.0,0.009955406,-1.2207031e-05,-272.08762,1.0,20,0.22179098,6880,4879.735757350922,,0.055908203,1.0,1.0,500.0,0.038903467,,1.0,1.0,3177591,4999.602953031326,1.0
-272.09366,0.0012181883,1.0,-0.0949707,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.03178248,345,10.0,0.012718201,6.1035157e-06,-272.09366,1.0,20,0.22179098,6900,4893.1078407764435,,0.059448242,1.0,1.0,500.0,0.034010682,,1.0,1.0,3187591,4999.596078803343,1.0
-272.08923,0.0024367697,1.0,-0.13116455,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.02734884,346,10.0,0.012620926,-3.0517579e-06,-272.08923,1.0,20,0.22179098,6920,4906.410851716995,,0.04840088,1.0,1.0,500.0,0.048131578,,1.0,1.0,3197591,4999.641905837014,1.0
-272.10217,0.0037313332,1.0,-0.11022949,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.040288486,347,10.0,0.01795578,-3.6621095e-05,-272.10217,1.0,20,0.22179098,6940,4919.902908086777,,0.07989502,1.0,1.0,500.0,0.05952553,,1.0,1.0,3207591,4999.593964079664,1.0
-272.1033,0.0025841605,1.0,-0.11895752,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.04139813,348,10.0,0.014636993,2.1362304e-05,-272.1033,1.0,20,0.22179098,6960,4933.290144443512,,0.06768799,1.0,1.0,500.0,0.049533192,,1.0,1.0,3217591,4999.614467928947,1.0
-272.11456,0.0046160407,1.0,-0.12945557,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.052666068,349,10.0,0.016224861,8.544922e-05,-272.11456,1.0,20,0.22179098,6980,4946.5929346084595,,0.08831787,1.0,1.0,500.0,0.06621785,,1.0,1.0,3227591,4999.595042766971,1.0
-272.0907,0.005818942,1.0,-0.22930908,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.028811246,350,10.0,0.017668724,-4.8828126e-05,-272.0907,1.0,20,0.22179098,7000,4960.076541185379,,0.066711426,1.0,1.0,500.0,0.07435997,,1.0,1.0,3237591,4999.60495076426,1.0
-272.08948,0.003936411,1.0,-0.17193604,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.027595317,351,10.0,0.012229919,8.239746e-05,-272.08948,1.0,20,0.22179098,7020,4973.423239946365,,0.058898926,1.0,1.0,500.0,0.061136752,,1.0,1.0,3247591,4999.587553769773,1.0
-272.10043,0.0035482594,1.0,-0.15612793,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.038547218,352,10.0,0.011433601,-3.6621095e-05,-272.10043,1.0,20,0.22179098,7040,4986.748107671738,,0.07128906,1.0,1.0,500.0,0.058056034,,1.0,1.0,3257591,4999.552607548141,1.0
-272.10046,0.0028680065,1.0,-0.09265137,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.03856178,353,10.0,0.013171196,-3.0517578e-05,-272.10046,1.0,20,0.22179098,7060,4999.9666912555695,,0.07080078,1.0,1.0,500.0,0.052198153,,1.0,1.0,3267591,4999.598735686728,1.0
-272.10114,0.00205029,1.0,-0.112854004,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.039249063,354,10.0,0.011636734,-2.4414063e-05,-272.10114,1.0,20,0.22179098,7080,5013.246168613434,,0.0657959,1.0,1.0,500.0,0.044147626,,1.0,1.0,3277591,4999.565492298147,1.0
-272.09583,0.0033127768,1.0,-0.1317749,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.033925656,355,10.0,0.0169487,2.4414063e-05,-272.09583,1.0,20,0.22179098,7100,5026.5129861831665,,0.06274414,1.0,1.0,500.0,0.056087103,,1.0,1.0,3287591,4999.6016425748585,1.0
-272.1075,0.0050969073,1.0,-0.13470459,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.045611802,356,10.0,0.014213562,3.0517579e-06,-272.1075,1.0,20,0.22179098,7120,5040.048922777176,,0.08728027,1.0,1.0,500.0,0.069567055,,1.0,1.0,3297591,4999.557127671852,1.0
-272.09363,0.0042504407,1.0,-0.18103027,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.031734966,357,10.0,0.016057968,-3.0517579e-06,-272.09363,1.0,20,0.22179098,7140,5053.271252155304,,0.070007324,1.0,1.0,500.0,0.06354986,,1.0,1.0,3307591,4999.568102537153,1.0
-272.0948,0.00426772,1.0,-0.19580078,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.03290486,358,10.0,0.012338638,-3.967285e-05,-272.0948,1.0,20,0.22179098,7160,5066.585316896439,,0.05859375,1.0,1.0,500.0,0.063664794,,1.0,1.0,3317591,4999.567525452194,1.0
-272.1021,0.005493287,1.0,-0.16705322,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.040223897,359,10.0,0.016187668,-5.493164e-05,-272.1021,1.0,20,0.22179098,7180,5079.960268497467,,0.06878662,1.0,1.0,500.0,0.072238885,,1.0,1.0,3327591,4999.552045257226,1.0
-272.0958,0.0036160308,1.0,-0.17883301,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.03391234,360,10.0,0.017009735,-4.5776367e-05,-272.0958,1.0,20,0.22179098,7200,5093.236621141434,,0.06390381,1.0,1.0,500.0,0.058616295,,1.0,1.0,3337591,4999.579237174958,1.0
-272.11172,0.0044561955,1.0,-0.18695068,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.049820747,361,10.0,0.016043663,-2.746582e-05,-272.11172,1.0,20,0.22179098,7220,5106.4274225234985,,0.06951904,1.0,1.0,500.0,0.06505833,,1.0,1.0,3347591,4999.547212369822,1.0
-272.08688,0.0011169895,1.0,-0.06561279,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.024988344,362,10.0,0.014455795,-1.8310548e-05,-272.08688,1.0,20,0.22179098,7240,5119.678451299667,,0.054260254,1.0,1.0,500.0,0.03256754,,1.0,1.0,3357591,4999.564493165939,1.0
-272.0851,0.0026108606,1.0,-0.15136719,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.02323371,363,10.0,0.014739037,6.1035157e-06,-272.0851,1.0,20,0.22179098,7260,5132.952411174774,,0.053466797,1.0,1.0,500.0,0.049797326,,1.0,1.0,3367591,4999.565226660752,1.0
-272.08548,0.0017688408,1.0,-0.06323242,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.023604868,364,10.0,0.0075006485,-3.6621095e-05,-272.08548,1.0,20,0.22179098,7280,5146.331215143204,,0.06707764,1.0,1.0,500.0,0.040990066,,1.0,1.0,3377591,4999.5753180865095,1.0
-272.09656,0.004157048,1.0,-0.1850586,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.034683004,365,10.0,0.014256477,3.967285e-05,-272.09656,1.0,20,0.22179098,7300,5159.604442834854,,0.06109619,1.0,1.0,500.0,0.06284643,,1.0,1.0,3387591,4999.558055168841,1.0
-272.09592,0.0033726066,1.0,-0.14715576,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.034038495,366,10.0,0.016084671,-7.324219e-05,-272.09592,1.0,20,0.22179098,7320,5172.921383857727,,0.070007324,1.0,1.0,500.0,0.056629345,,1.0,1.0,3397591,4999.585179709338,1.0
-272.106,0.0021753847,1.0,-0.08984375,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.044104375,367,10.0,0.009311676,-5.493164e-05,-272.106,1.0,20,0.22179098,7340,5186.257528781891,,0.07293701,1.0,1.0,500.0,0.045453176,,1.0,1.0,3407591,4999.570915984051,1.0
-272.09204,0.005062246,1.0,-0.21374512,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.030148232,368,10.0,0.015481949,-1.5258789e-05,-272.09204,1.0,20,0.22179098,7360,5199.612108469009,,0.06500244,1.0,1.0,500.0,0.06934055,,1.0,1.0,3417591,4999.587404454864,1.0
-272.0866,0.0015714804,1.0,-0.14312744,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.024725238,369,10.0,0.010394096,-8.239746e-05,-272.0866,1.0,20,0.22179098,7380,5212.982589960098,,0.037719727,1.0,1.0,500.0,0.038633496,,1.0,1.0,3427591,4999.630856768793,1.0
-272.10037,0.0040277876,1.0,-0.16363525,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.038482994,370,10.0,0.015677452,3.0517579e-06,-272.10037,1.0,20,0.22179098,7400,5226.2723300457,,0.06896973,1.0,1.0,500.0,0.06186021,,1.0,1.0,3437591,4999.607689384595,1.0
-272.08044,0.0031982148,1.0,-0.19104004,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.018554986,371,10.0,0.011641502,6.1035157e-06,-272.08044,1.0,20,0.22179098,7420,5239.716726303101,,0.05493164,1.0,1.0,500.0,0.055128917,,1.0,1.0,3447591,4999.5949232789135,1.0
-272.095,0.010033291,1.0,-0.3154297,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.033122987,372,10.0,0.01638794,-2.1362304e-05,-272.095,1.0,20,0.22179098,7440,5253.103038311005,,0.060424805,1.0,1.0,500.0,0.09763239,,1.0,1.0,3457591,4999.590811610717,1.0
-272.09558,0.0039382945,1.0,-0.13934326,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.033676308,373,10.0,0.015767097,-6.713867e-05,-272.09558,1.0,20,0.22179098,7460,5266.533608198166,,0.06768799,1.0,1.0,500.0,0.0611507,,1.0,1.0,3467591,4999.572176733642,1.0
-272.0778,0.00084926945,1.0,-0.060424805,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.015894769,374,10.0,0.011200905,-3.3569337e-05,-272.0778,1.0,20,0.22179098,7480,5279.898142337799,,0.04876709,1.0,1.0,500.0,0.02838866,,1.0,1.0,3477591,4999.623231755166,1.0
-272.08768,0.003057434,1.0,-0.12097168,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.025795018,375,10.0,0.013442993,2.1362304e-05,-272.08768,1.0,20,0.22179098,7500,5293.215454816818,,0.056640625,1.0,1.0,500.0,0.053903956,,1.0,1.0,3487591,4999.594775915022,1.0
-317.33676,35970.164,,-934.1679,[ 0.029  0.35  -2.919 -2.025 -1.197],-42.336636,376,10.0,9.9963455,-6.1035156e-05,-321.16092,1.0563711,20,0.20849697,7520,5305.756653308868,0.27637324,49.222595,1.2459848,1.9425571,475.1,214.3128,0.25020838,1.0329003,1.2175453,3497093,4750.120839009168,0.49084568
-272.08093,0.0027467713,1.0,-0.14569092,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.019036673,377,10.0,0.0119867325,-3.3569337e-05,-272.08093,1.0,20,0.20849697,7540,5319.708397626877,,0.04949951,1.0,1.0,500.0,0.05106844,,1.0,1.0,3507093,4999.614899966861,1.0
-272.101,0.0034940322,1.0,-0.12799072,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.03913134,378,10.0,0.014892578,1.8310548e-05,-272.101,1.0,20,0.20849697,7560,5332.976369857788,,0.061157227,1.0,1.0,500.0,0.057592068,,1.0,1.0,3517093,4999.566449450327,1.0
-272.10776,0.0032159626,1.0,-0.14190674,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.045880217,379,10.0,0.016926765,-3.0517578e-05,-272.10776,1.0,20,0.20849697,7580,5346.223500490189,,0.07849121,1.0,1.0,500.0,0.055279363,,1.0,1.0,3527093,4999.572746506443,1.0
-272.10773,0.006890768,1.0,-0.1453247,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.045833267,380,10.0,0.015543938,-5.1879884e-05,-272.10773,1.0,20,0.20849697,7600,5359.543363332748,,0.07897949,1.0,1.0,500.0,0.080943,,1.0,1.0,3537093,4999.579411268938,1.0
-272.0807,0.0027223332,1.0,-0.14550781,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.018789047,381,10.0,0.011896133,7.93457e-05,-272.0807,1.0,20,0.20849697,7620,5373.118780136108,,0.050720215,1.0,1.0,500.0,0.050840233,,1.0,1.0,3547093,4999.600802831212,1.0
-272.09976,0.005608381,1.0,-0.16046143,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.037871964,382,10.0,0.016075134,6.713867e-05,-272.09976,1.0,20,0.20849697,7640,5386.41491317749,,0.069885254,1.0,1.0,500.0,0.07299122,,1.0,1.0,3557093,4999.584438612401,1.0
-272.10498,0.004609407,1.0,-0.11755371,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-0.04310522,383,10.0,0.014493942,-2.746582e-05,-272.10498,1.0,20,0.20849697,7660,5399.908411979675,,0.08355713,1.0,1.0,500.0,0.06616428,,1.0,1.0,3567093,4999.574771240592,1.0
-321.25333,47803.254,,-943.6494,[ 0.03   0.346 -2.935 -2.031 -1.21 ],-48.81918,384,10.0,9.996332,2.4414063e-05,-321.6598,0.9623883,20,0.20402431,7680,5412.522055864334,0.09028619,49.735718,1.0278769,1.3064573,475.05,216.48804,0.2206703,1.0146825,1.0242232,3576594,4749.617826621865,0.7683958
-272.10864,0.0044201706,1.0,-0.12084961,[ 0.029  0.343 -2.935 -2.026 -1.215],-0.04675689,385,10.0,0.01616478,1.2207031e-05,-272.10864,1.0,20,0.20402431,7700,5426.135214567184,,0.07910156,1.0,1.0,500.0,0.064814724,,1.0,1.0,3586594,4999.566655202609,1.0
-272.09128,0.0035736957,1.0,-0.15014648,[ 0.029  0.343 -2.935 -2.026 -1.215],-0.029379828,386,10.0,0.0143117905,1.8310548e-05,-272.09128,1.0,20,0.20402431,7720,5439.304177284241,,0.05456543,1.0,1.0,500.0,0.0582885,,1.0,1.0,3596594,4999.625373734252,1.0
-272.08405,0.0028909626,1.0,-0.12597656,[ 0.029  0.343 -2.935 -2.026 -1.215],-0.022149503,387,10.0,0.011839867,-6.1035157e-06,-272.08405,1.0,20,0.20402431,7740,5452.527525901794,,0.05657959,1.0,1.0,500.0,0.05241966,,1.0,1.0,3606594,4999.599492497968,1.0
-272.11908,0.0041372436,1.0,-0.13641357,[ 0.029  0.343 -2.935 -2.026 -1.215],-0.05719136,388,10.0,0.0128088,-5.493164e-05,-272.11908,1.0,20,0.20402431,7760,5465.869048118591,,0.08312988,1.0,1.0,500.0,0.06266891,,1.0,1.0,3616594,4999.546423280386,1.0
-321.02158,47823.535,,-934.1526,[ 0.029  0.343 -2.935 -2.026 -1.215],-48.842976,389,10.0,9.996214,3.0517578e-05,-321.1708,0.9536752,20,0.20332427,7780,5478.551448345184,0.06108779,49.238464,1.0080138,1.1623403,475.1,214.30931,0.21833599,0.98858094,1.0066792,3626096,4750.088375225705,0.80656654
-272.09442,0.0018394756,1.0,-0.07696533,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.03254533,390,10.0,0.013284683,-5.493164e-05,-272.09442,1.0,20,0.20332427,7800,5492.490531682968,,0.059692383,1.0,1.0,500.0,0.041799076,,1.0,1.0,3636096,4999.608646931088,1.0
-272.0948,0.0032666868,1.0,-0.12023926,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.032895114,391,10.0,0.014316559,3.967285e-05,-272.0948,1.0,20,0.20332427,7820,5505.7251670360565,,0.06555176,1.0,1.0,500.0,0.055686936,,1.0,1.0,3646096,4999.593593749322,1.0
-272.1236,0.0034751892,1.0,-0.1083374,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.061701395,392,10.0,0.015963554,7.6293945e-05,-272.1236,1.0,20,0.20332427,7840,5519.0955131053925,,0.09039307,1.0,1.0,500.0,0.05745231,,1.0,1.0,3656096,4999.58485636639,1.0
-272.096,0.002704468,1.0,-0.10687256,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.034118094,393,10.0,0.013950348,1.2207031e-05,-272.096,1.0,20,0.20332427,7860,5532.597418546677,,0.07342529,1.0,1.0,500.0,0.050696965,,1.0,1.0,3666096,4999.588224825893,1.0
-272.09387,0.004311577,1.0,-0.14404297,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.031982843,394,10.0,0.017408371,-3.0517578e-05,-272.09387,1.0,20,0.20332427,7880,5545.82501244545,,0.05987549,1.0,1.0,500.0,0.063986845,,1.0,1.0,3676096,4999.622403602665,1.0
-272.10425,0.0028328907,1.0,-0.110961914,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.04235656,395,10.0,0.01362896,-7.019043e-05,-272.10425,1.0,20,0.20332427,7900,5559.124831199646,,0.07312012,1.0,1.0,500.0,0.051884305,,1.0,1.0,3686096,4999.594649996986,1.0
-272.0911,0.0021603168,1.0,-0.09350586,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.029200643,396,10.0,0.014111519,-3.0517579e-06,-272.0911,1.0,20,0.20332427,7920,5572.632049560547,,0.062194824,1.0,1.0,500.0,0.04531537,,1.0,1.0,3696096,4999.611336425194,1.0
-272.08853,0.0016843657,1.0,-0.07836914,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.02665464,397,10.0,0.010066032,1.5258789e-05,-272.08853,1.0,20,0.20332427,7940,5585.973080396652,,0.05029297,1.0,1.0,500.0,0.040020514,,1.0,1.0,3706096,4999.623819062208,1.0
-272.11215,0.0055704927,1.0,-0.16589355,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.050277054,398,10.0,0.015642166,-6.713867e-05,-272.11215,1.0,20,0.20332427,7960,5599.5082540512085,,0.092041016,1.0,1.0,500.0,0.07275919,,1.0,1.0,3716096,4999.5998128691335,1.0
-272.07816,0.0018980618,1.0,-0.12634277,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.016264705,399,10.0,0.016841888,-2.1362304e-05,-272.07816,1.0,20,0.20332427,7980,5612.793514966965,,0.044311523,1.0,1.0,500.0,0.042462826,,1.0,1.0,3726096,4999.638656357134,1.0
-272.09985,0.0032781183,1.0,-0.13897705,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.037960783,400,10.0,0.015089989,1.8310548e-05,-272.09985,1.0,20,0.20332427,8000,5626.219617366791,,0.06439209,1.0,1.0,500.0,0.055811077,,1.0,1.0,3736096,4999.598236829847,1.0
-272.09857,0.0031086889,1.0,-0.11065674,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.036670115,401,10.0,0.013849258,7.019043e-05,-272.09857,1.0,20,0.20332427,8020,5639.5321254730225,,0.061401367,1.0,1.0,500.0,0.054327197,,1.0,1.0,3746096,4999.595042485758,1.0
-272.094,0.0029537105,1.0,-0.15917969,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.032115858,402,10.0,0.012532234,3.0517578e-05,-272.094,1.0,20,0.20332427,8040,5652.811120033264,,0.06225586,1.0,1.0,500.0,0.052966963,,1.0,1.0,3756096,4999.598702849136,1.0
-272.09277,0.0019810703,1.0,-0.115722656,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.03087831,403,10.0,0.013541222,-3.3569337e-05,-272.09277,1.0,20,0.20332427,8060,5666.095847129822,,0.05432129,1.0,1.0,500.0,0.043388624,,1.0,1.0,3766096,4999.613455785989,1.0
-272.1006,0.0047660386,1.0,-0.24163818,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.038709756,404,10.0,0.015626907,-1.2207031e-05,-272.1006,1.0,20,0.20332427,8080,5679.38506770134,,0.06335449,1.0,1.0,500.0,0.067251585,,1.0,1.0,3776096,4999.620641717816,1.0
-272.1092,0.0037949043,1.0,-0.09631348,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.047305074,405,10.0,0.016980171,-3.0517578e-05,-272.1092,1.0,20,0.20332427,8100,5692.8785791397095,,0.08081055,1.0,1.0,500.0,0.060049977,,1.0,1.0,3786096,4999.592639583266,1.0
-272.0827,0.0016234769,1.0,-0.09460449,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.02080764,406,10.0,0.016957283,-9.155274e-06,-272.0827,1.0,20,0.20332427,8120,5706.063648700714,,0.047424316,1.0,1.0,500.0,0.03927883,,1.0,1.0,3796096,4999.623061786369,1.0
-272.09857,0.0057130344,1.0,-0.18829346,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.036677893,407,10.0,0.01484108,1.5258789e-05,-272.09857,1.0,20,0.20332427,8140,5719.304254293442,,0.07055664,1.0,1.0,500.0,0.07366737,,1.0,1.0,3806096,4999.5567266821245,1.0
-272.09262,0.0014766399,1.0,-0.06561279,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.030722504,408,10.0,0.010451317,5.1879884e-05,-272.09262,1.0,20,0.20332427,8160,5732.1606369018555,,0.0524292,1.0,1.0,500.0,0.037439346,,1.0,1.0,3816096,4999.613416055358,1.0
-272.10706,0.0029627983,1.0,-0.14172363,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.04516914,409,10.0,0.013584137,6.1035157e-06,-272.10706,1.0,20,0.20332427,8180,5745.096939325333,,0.06921387,1.0,1.0,500.0,0.053075194,,1.0,1.0,3826096,4999.594278299951,1.0
-272.09344,0.002257061,1.0,-0.10998535,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.031553447,410,10.0,0.012343407,-3.3569337e-05,-272.09344,1.0,20,0.20332427,8200,5758.12735414505,,0.060913086,1.0,1.0,500.0,0.046305425,,1.0,1.0,3836096,4999.594106056328,1.0
-272.10587,0.004002886,1.0,-0.18829346,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.0439619,411,10.0,0.014083862,-7.6293945e-05,-272.10587,1.0,20,0.20332427,8220,5771.323726892471,,0.07873535,1.0,1.0,500.0,0.061668746,,1.0,1.0,3846096,4999.5728661859785,1.0
-272.0773,0.0016419174,1.0,-0.09863281,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.015424268,412,10.0,0.0098695755,3.0517579e-06,-272.0773,1.0,20,0.20332427,8240,5784.201123476028,,0.044006348,1.0,1.0,500.0,0.03950577,,1.0,1.0,3856096,4999.642038342828,1.0
-272.11124,0.0052462397,1.0,-0.15460205,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.04935881,413,10.0,0.014618874,-2.746582e-05,-272.11124,1.0,20,0.20332427,8260,5797.1731061935425,,0.095581055,1.0,1.0,500.0,0.07057232,,1.0,1.0,3866096,4999.545449592854,1.0
-272.1025,0.0028955468,1.0,-0.13873291,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.040607817,414,10.0,0.014946938,7.6293945e-05,-272.1025,1.0,20,0.20332427,8280,5810.127851486206,,0.07006836,1.0,1.0,500.0,0.05247131,,1.0,1.0,3876096,4999.588203762061,1.0
-272.10333,0.0033487028,1.0,-0.13128662,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.04143275,415,10.0,0.013102531,1.2207031e-05,-272.10333,1.0,20,0.20332427,8300,5822.983303308487,,0.063964844,1.0,1.0,500.0,0.056403294,,1.0,1.0,3886096,4999.588724525032,1.0
-272.10486,0.0047819563,1.0,-0.13311768,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.04298153,416,10.0,0.0151462555,-3.967285e-05,-272.10486,1.0,20,0.20332427,8320,5836.008553504944,,0.075805664,1.0,1.0,500.0,0.06741139,,1.0,1.0,3896096,4999.571265662519,1.0
-272.08704,0.0013353861,1.0,-0.07293701,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.025151301,417,10.0,0.010686874,-1.5258789e-05,-272.08704,1.0,20,0.20332427,8340,5849.019234657288,,0.043518066,1.0,1.0,500.0,0.03563675,,1.0,1.0,3906096,4999.627653660692,1.0
-272.0925,0.0017300217,1.0,-0.08703613,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.030619258,418,10.0,0.015366554,-3.0517579e-06,-272.0925,1.0,20,0.20332427,8360,5862.054514169693,,0.05456543,1.0,1.0,500.0,0.04053883,,1.0,1.0,3916096,4999.617479210018,1.0
-272.0818,0.0019111761,1.0,-0.1473999,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.01990151,419,10.0,0.010706902,6.408691e-05,-272.0818,1.0,20,0.20332427,8380,5875.003072023392,,0.04736328,1.0,1.0,500.0,0.04260609,,1.0,1.0,3926096,4999.604795786782,1.0
-272.0972,0.0024372034,1.0,-0.15014648,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.035294987,420,10.0,0.016049385,-3.0517579e-06,-272.0972,1.0,20,0.20332427,8400,5888.037061452866,,0.05718994,1.0,1.0,500.0,0.048118606,,1.0,1.0,3936096,4999.587391045835,1.0
-272.10678,0.00309422,1.0,-0.10821533,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.044886738,421,10.0,0.01324749,,-272.10678,1.0,20,0.20332427,8420,5901.054714918137,,0.07739258,1.0,1.0,500.0,0.054201424,,1.0,1.0,3946096,4999.583904365469,1.0
-272.11932,0.0033646685,1.0,-0.1116333,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.05742581,422,10.0,0.016426086,3.0517579e-06,-272.11932,1.0,20,0.20332427,8440,5913.982759475708,,0.084228516,1.0,1.0,500.0,0.056548674,,1.0,1.0,3956096,4999.588772671481,1.0
-272.09943,0.004391692,1.0,-0.190979,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.037535004,423,10.0,0.017043114,-1.2207031e-05,-272.09943,1.0,20,0.20332427,8460,5926.975742101669,,0.061340332,1.0,1.0,500.0,0.06459788,,1.0,1.0,3966096,4999.592077298752,1.0
-272.0934,0.0022646142,1.0,-0.11883545,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.031512853,424,10.0,0.010839462,-5.493164e-05,-272.0934,1.0,20,0.20332427,8480,5939.9289083480835,,0.05731201,1.0,1.0,500.0,0.04637888,,1.0,1.0,3976096,4999.605913246891,1.0
-272.09998,0.002333468,1.0,-0.08648682,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.038091153,425,10.0,0.012430191,3.3569337e-05,-272.09998,1.0,20,0.20332427,8500,5952.94383764267,,0.065979004,1.0,1.0,500.0,0.04707896,,1.0,1.0,3986096,4999.587279143829,1.0
-272.08832,0.004033017,1.0,-0.18603516,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.026421225,426,10.0,0.0133190155,-9.155274e-06,-272.08832,1.0,20,0.20332427,8520,5965.999788045883,,0.06262207,1.0,1.0,500.0,0.061901536,,1.0,1.0,3996096,4999.580597966634,1.0
-272.10873,0.003347029,1.0,-0.1171875,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.046838447,427,10.0,0.014734268,3.6621095e-05,-272.10873,1.0,20,0.20332427,8540,5978.94362616539,,0.083740234,1.0,1.0,500.0,0.056389045,,1.0,1.0,4006096,4999.615729014991,1.0
-272.12003,0.00696207,1.0,-0.16619873,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.058121152,428,10.0,0.016195297,-1.2207031e-05,-272.12003,1.0,20,0.20332427,8560,5992.024397611618,,0.1005249,1.0,1.0,500.0,0.08133004,,1.0,1.0,4016096,4999.547910136188,1.0
-272.10593,0.00487058,1.0,-0.13464355,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.044022523,429,10.0,0.016749382,4.5776367e-05,-272.10593,1.0,20,0.20332427,8580,6004.978390693665,,0.078552246,1.0,1.0,500.0,0.06801563,,1.0,1.0,4026096,4999.591602307334,1.0
