Weights,TimestepsSoFar,MeanD2w0t,EpLenMean,InitialReturnStd,StdIW,MaxIW,TimeElapsed,MeanIW,Iteration,MinIW,ReturnMeanIW,ReturnStepMaxmin,MeanEntropy,EntropyCoefficient,MaxD2w0t,StdD2w0t,J_sample_variance,EpRewMean,EpThisIter,Bound,EpisodesSoFar,InitialBound,InitialReturnMin,InitialReturnMean,ReturnStepMax,EmpiricalD2,InitialReturnMax,MinD2w0t
[ 0.017  0.281 -2.097 -1.561 -1.508],3641660,1.0,500.0,0.052499972,,1.0,5611.690956354141,1.0,418,1.0,-0.028588453,0.016111374,-0.0894067,,1.0,,0.002899747,4999.585819246828,20,-272.09048,8360,-272.09048,-0.12084961,-3.0517578e-05,10.0,1.0,0.059143066,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3651660,1.0,500.0,0.07704041,,1.0,5631.385824918747,1.0,419,1.0,-0.057490356,0.013175011,-0.0894067,,1.0,,0.0062474185,4999.521883710922,20,-272.1194,8380,-272.1194,-0.15881348,,10.0,1.0,0.11328125,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3661660,1.0,500.0,0.07412027,,1.0,5650.844999074936,1.0,420,1.0,-0.066452235,0.013155937,-0.0894067,,1.0,,0.0057804002,4999.532291905278,20,-272.12836,8400,-272.12836,-0.14233398,-9.155274e-06,10.0,1.0,0.11248779,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3671660,1.0,500.0,0.08243438,,1.0,5670.653230428696,1.0,421,1.0,-0.05184417,0.016565323,-0.0894067,,1.0,,0.007155879,4999.555179397798,20,-272.11374,8420,-272.11374,-0.117248535,-3.6621095e-05,10.0,1.0,0.09222412,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3681660,1.0,500.0,0.08550483,,1.0,5690.085262537003,1.0,422,1.0,-0.040457822,0.016560555,-0.0894067,,1.0,,0.007696876,4999.609260542465,20,-272.10236,8440,-272.10236,-0.23864746,5.1879884e-05,10.0,1.0,0.08026123,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3691660,1.0,500.0,0.08974732,,1.0,5709.511417150497,1.0,423,1.0,-0.039473783,0.01641655,-0.0894067,,1.0,,0.008473456,4999.550820906732,20,-272.10135,8460,-272.10135,-0.24737549,2.4414063e-05,10.0,1.0,0.09777832,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3701660,1.0,500.0,0.08804834,,1.0,5729.062950372696,1.0,424,1.0,-0.054543108,0.01320076,-0.0894067,,1.0,,0.008161682,4999.538744846353,20,-272.11642,8480,-272.11642,-0.18414307,4.272461e-05,10.0,1.0,0.101257324,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3711660,1.0,500.0,0.07987256,,1.0,5748.642915248871,1.0,425,1.0,-0.02939639,0.012771606,-0.0894067,,1.0,,0.0067160516,4999.5724518719335,20,-272.09128,8500,-272.09128,-0.19085693,2.1362304e-05,10.0,1.0,0.07476807,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3721660,1.0,500.0,0.038444895,,1.0,5768.196013212204,1.0,426,1.0,-0.02044576,0.007736206,-0.0894067,,1.0,,0.0015549584,4999.613286480477,20,-272.08234,8520,-272.08234,-0.077941895,-3.0517578e-05,10.0,1.0,0.05908203,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3731660,1.0,500.0,0.062712066,,1.0,5787.582503080368,1.0,427,1.0,-0.04383157,0.017741203,-0.0894067,,1.0,,0.0041390005,4999.6120038604595,20,-272.1057,8540,-272.1057,-0.19494629,6.408691e-05,10.0,1.0,0.090148926,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3741660,1.0,500.0,0.051233575,,1.0,5807.623031139374,1.0,428,1.0,-0.03855267,0.011776924,-0.0894067,,1.0,,0.0027620243,4999.577674817999,20,-272.10043,8560,-272.10043,-0.13616943,-3.6621095e-05,10.0,1.0,0.08416748,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3751660,1.0,500.0,0.08497761,,1.0,5827.069073915482,1.0,429,1.0,-0.042599093,0.0155210495,-0.0894067,,1.0,,0.007602662,4999.540539505948,20,-272.1045,8580,-272.1045,-0.22125244,-2.4414063e-05,10.0,1.0,0.09509277,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3761660,1.0,500.0,0.082318716,,1.0,5846.498743057251,1.0,430,1.0,-0.043200184,0.016172409,-0.0894067,,1.0,,0.0071317563,4999.576127223934,20,-272.1051,8600,-272.1051,-0.22955322,-3.0517578e-05,10.0,1.0,0.091552734,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3771660,1.0,500.0,0.08066552,,1.0,5866.272678375244,1.0,431,1.0,-0.04692191,0.013976097,-0.0894067,,1.0,,0.0068506035,4999.550527931127,20,-272.10883,8620,-272.10883,-0.18151855,4.272461e-05,10.0,1.0,0.10437012,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3781660,1.0,500.0,0.069713615,,1.0,5885.781256437302,1.0,432,1.0,-0.04143814,0.012000084,-0.0894067,,1.0,,0.005116764,4999.593908597594,20,-272.10333,8640,-272.10333,-0.1159668,-3.3569337e-05,10.0,1.0,0.087768555,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3791660,1.0,500.0,0.06760524,,1.0,5905.208367109299,1.0,433,1.0,-0.032299906,0.014322281,-0.0894067,,1.0,,0.004810741,4999.600774436168,20,-272.09418,8660,-272.09418,-0.1529541,-3.3569337e-05,10.0,1.0,0.06390381,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3801660,1.0,500.0,0.06329626,,1.0,5924.67422413826,1.0,434,1.0,-0.02794149,0.011205673,-0.0894067,,1.0,,0.004215694,4999.611824124916,20,-272.08984,8680,-272.08984,-0.13800049,-1.5258789e-05,10.0,1.0,0.06506348,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3811660,1.0,500.0,0.039720602,,1.0,5944.06739616394,1.0,435,1.0,-0.019982586,0.011334419,-0.0894067,,1.0,,0.0016629847,4999.649400667206,20,-272.08188,8700,-272.08188,-0.09863281,-6.1035157e-06,10.0,1.0,0.059448242,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3821660,1.0,500.0,0.07657965,,1.0,5963.734969377518,1.0,436,1.0,-0.038851656,0.012289047,-0.0894067,,1.0,,0.0061724414,4999.575851070103,20,-272.10074,8720,-272.10074,-0.13867188,-1.2207031e-05,10.0,1.0,0.09118652,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3831161,0.9514977,475.05,216.49117,0.049033675,1.1432213,5982.391683101654,1.0147879,437,0.88075256,-49.46486,9.996353,-0.09050795,,1.0036795,0.21806051,49098.613,4749.622120113959,20,-321.5741,8740,-321.64722,-943.6631,-6.1035157e-06,10.0,1.0025744,49.73639,
[ 0.017  0.279 -2.098 -1.559 -1.509],3841161,1.0,500.0,0.072455645,,1.0,6002.602375030518,1.0,438,1.0,-0.04341239,0.011642456,-0.09050795,,1.0,,0.0055292216,4999.557086713365,20,-272.10532,8760,-272.10532,-0.16741943,-9.155274e-06,10.0,1.0,0.07928467,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3851161,1.0,500.0,0.075388215,,1.0,6021.814218759537,1.0,439,1.0,-0.04951001,0.016246796,-0.09050795,,1.0,,0.005979164,4999.592432998614,20,-272.1114,8780,-272.1114,-0.1564331,-3.967285e-05,10.0,1.0,0.09790039,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3861161,1.0,500.0,0.05580885,,1.0,6041.473034858704,1.0,440,1.0,-0.029778529,0.010396957,-0.09050795,,1.0,,0.0032787207,4999.591729623693,20,-272.09167,8800,-272.09167,-0.16845703,3.0517579e-06,10.0,1.0,0.064819336,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3871161,1.0,500.0,0.02926292,,1.0,6061.118528366089,1.0,441,1.0,-0.011205213,0.0057353973,-0.09050795,,1.0,,0.0009006912,4999.668901504763,20,-272.0731,8820,-272.0731,-0.05090332,2.746582e-05,10.0,1.0,0.035827637,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3881161,1.0,500.0,0.05858764,,1.0,6080.697350978851,1.0,442,1.0,-0.028283102,0.012669563,-0.09050795,,1.0,,0.003614134,4999.5787953028685,20,-272.09018,8840,-272.09018,-0.10321045,3.0517578e-05,10.0,1.0,0.083618164,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3891161,1.0,500.0,0.08894993,,1.0,6100.165026664734,1.0,443,1.0,-0.061196353,0.014668465,-0.09050795,,1.0,,0.008326685,4999.511875232141,20,-272.12308,8860,-272.12308,-0.1921997,3.967285e-05,10.0,1.0,0.120788574,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3901161,1.0,500.0,0.081876665,,1.0,6119.770442247391,1.0,444,1.0,-0.06722812,0.01748848,-0.09050795,,1.0,,0.0070581376,4999.53923818821,20,-272.12912,8880,-272.12912,-0.21618652,-1.5258789e-05,10.0,1.0,0.09075928,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3911161,1.0,500.0,0.06824012,,1.0,6138.914776802063,1.0,445,1.0,-0.044508584,0.016336441,-0.09050795,,1.0,,0.0049023987,4999.602855517721,20,-272.10638,8900,-272.10638,-0.11785889,-5.493164e-05,10.0,1.0,0.08642578,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3921161,1.0,500.0,0.07373629,,1.0,6158.83162689209,1.0,446,1.0,-0.060220867,0.016897202,-0.09050795,,1.0,,0.0057242196,4999.5222262134785,20,-272.1221,8920,-272.1221,-0.1373291,-5.1879884e-05,10.0,1.0,0.10809326,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3931161,1.0,500.0,0.08690911,,1.0,6178.689367771149,1.0,447,1.0,-0.021718903,0.016801834,-0.09050795,,1.0,,0.007952514,4999.585859912057,20,-272.08362,8940,-272.08362,-0.2852173,2.746582e-05,10.0,1.0,0.06439209,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3941161,1.0,500.0,0.05211183,,1.0,6198.470854759216,1.0,448,1.0,-0.024171198,0.010502815,-0.09050795,,1.0,,0.0028585226,4999.617604364801,20,-272.08606,8960,-272.08606,-0.13342285,-2.1362304e-05,10.0,1.0,0.068725586,1.0
[ 0.017  0.279 -2.098 -1.559 -1.509],3950666,1.0891346,475.25,207.91798,0.32236037,2.2079496,6217.0541908741,1.000158,449,0.17022753,-28.812109,9.996229,-0.099943236,,1.3470192,0.26301906,16703.059,4751.590510059803,20,-304.81,8980,-319.6829,-906.29346,2.1362304e-05,10.0,1.2883271,47.77008,
[ 0.018  0.286 -2.152 -1.585 -1.519],3960666,1.0,500.0,0.07181879,,1.0,6237.658339262009,1.0,450,1.0,-0.047861535,0.014237404,-0.099943236,,1.0,,0.005429662,4999.588989314614,20,-272.10974,9000,-272.10974,-0.18182373,-9.155274e-06,10.0,1.0,0.0881958,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],3970666,1.0,500.0,0.082895525,,1.0,6257.385105133057,1.0,451,1.0,-0.047917053,0.012424469,-0.099943236,,1.0,,0.0072334968,4999.557687042272,20,-272.1098,9020,-272.1098,-0.16278076,-3.0517578e-05,10.0,1.0,0.09033203,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],3980666,1.0,500.0,0.077490814,,1.0,6276.926412820816,1.0,452,1.0,-0.03963029,0.009758949,-0.099943236,,1.0,,0.0063232956,4999.629323469236,20,-272.10153,9040,-272.10153,-0.16210938,1.2207031e-05,10.0,1.0,0.0803833,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],3990666,1.0,500.0,0.058658402,,1.0,6296.383994817734,1.0,453,1.0,-0.031690415,0.011916161,-0.099943236,,1.0,,0.0036263047,4999.624737417812,20,-272.09357,9060,-272.09357,-0.117126465,-7.019043e-05,10.0,1.0,0.071899414,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4000666,1.0,500.0,0.08488445,,1.0,6316.014219045639,1.0,454,1.0,-0.040290333,0.013552666,-0.099943236,,1.0,,0.007580518,4999.572295760464,20,-272.10217,9080,-272.10217,-0.24884033,4.272461e-05,10.0,1.0,0.08068848,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4010666,1.0,500.0,0.07237059,,1.0,6335.626348733902,1.0,455,1.0,-0.044445824,0.013578415,-0.099943236,,1.0,,0.0055155703,4999.615112022629,20,-272.10632,9100,-272.10632,-0.20306396,-3.6621095e-05,10.0,1.0,0.091308594,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4020666,1.0,500.0,0.055903353,,1.0,6355.236199855804,1.0,456,1.0,-0.036498945,0.009012222,-0.099943236,,1.0,,0.0032891224,4999.657823265236,20,-272.0984,9120,-272.0984,-0.13348389,-1.5258789e-05,10.0,1.0,0.08068848,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4030666,1.0,500.0,0.07155783,,1.0,6374.545914888382,1.0,457,1.0,-0.050786413,0.016609192,-0.099943236,,1.0,,0.005391809,4999.585473830648,20,-272.11267,9140,-272.11267,-0.16320801,3.0517579e-06,10.0,1.0,0.08343506,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4040666,1.0,500.0,0.096716486,,1.0,6393.889989376068,1.0,458,1.0,-0.06266152,0.016674042,-0.099943236,,1.0,,0.009847866,4999.558564820115,20,-272.12454,9160,-272.12454,-0.30145264,-6.408691e-05,10.0,1.0,0.099365234,1.0
[ 0.018  0.286 -2.152 -1.585 -1.519],4050167,0.9507537,475.05,216.48563,0.02608555,1.0947695,6412.568994045258,0.9955369,459,0.90780056,-49.538616,9.996309,-0.09949687,,1.0021871,0.21788847,49196.082,4749.611635741478,20,-321.62436,9180,-321.66916,-943.639,-5.493164e-05,10.0,1.001219,49.75714,
[ 0.018  0.285 -2.153 -1.583 -1.518],4060167,1.0,500.0,0.069771215,,1.0,6432.539005756378,1.0,460,1.0,-0.047839526,0.017204285,-0.09949687,,1.0,,0.005119278,4999.631000234775,20,-272.10974,9200,-272.10974,-0.1697998,-5.7983398e-05,10.0,1.0,0.07354736,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4070167,1.0,500.0,0.090445906,,1.0,6452.191693305969,1.0,461,1.0,-0.034013446,0.014657974,-0.09949687,,1.0,,0.00861294,4999.623465878868,20,-272.09592,9220,-272.09592,-0.26306152,-2.4414063e-05,10.0,1.0,0.07067871,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4080167,1.0,500.0,0.047491513,,1.0,6471.851488113403,1.0,462,1.0,-0.021227779,0.012850761,-0.09949687,,1.0,,0.0023758765,4999.664759887344,20,-272.08313,9240,-272.08313,-0.12249756,9.1552734e-05,10.0,1.0,0.045959473,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4090167,1.0,500.0,0.08061274,,1.0,6491.464809179306,1.0,463,1.0,-0.059577983,0.013626099,-0.09949687,,1.0,,0.006841069,4999.577099681841,20,-272.12146,9260,-272.12146,-0.14038086,1.5258789e-05,10.0,1.0,0.10736084,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4100167,1.0,500.0,0.0684836,,1.0,6510.605078935623,1.0,464,1.0,-0.046552975,0.013855934,-0.09949687,,1.0,,0.004934609,4999.595328231114,20,-272.10843,9280,-272.10843,-0.14544678,-2.4414063e-05,10.0,1.0,0.08691406,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4110167,1.0,500.0,0.08484826,,1.0,6529.528798818588,1.0,465,1.0,-0.06546759,0.01421833,-0.09949687,,1.0,,0.007576945,4999.493784868982,20,-272.12735,9300,-272.12735,-0.21313477,2.4414063e-05,10.0,1.0,0.12164307,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4120167,1.0,500.0,0.069731146,,1.0,6548.318909168243,1.0,466,1.0,-0.043643452,0.013473511,-0.09949687,,1.0,,0.0051199333,4999.594469449971,20,-272.10553,9320,-272.10553,-0.18200684,-1.2207031e-05,10.0,1.0,0.08496094,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4130167,1.0,500.0,0.088181235,,1.0,6567.398240566254,1.0,467,1.0,-0.055538356,0.018422127,-0.09949687,,1.0,,0.008189777,4999.609720607794,20,-272.11743,9340,-272.11743,-0.2565918,-0.00010986328,10.0,1.0,0.0859375,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4140167,1.0,500.0,0.05943046,,1.0,6586.257018327713,1.0,468,1.0,-0.039898496,0.012731552,-0.09949687,,1.0,,0.0037169524,4999.652695969589,20,-272.10178,9360,-272.10178,-0.13244629,6.408691e-05,10.0,1.0,0.07110596,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4150167,1.0,500.0,0.10971105,,1.0,6605.213235378265,1.0,469,1.0,-0.07087507,0.016699791,-0.09949687,,1.0,,0.012670704,4999.47899124733,20,-272.13275,9380,-272.13275,-0.22888184,-3.6621095e-05,10.0,1.0,0.1408081,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4160167,1.0,500.0,0.05184591,,1.0,6623.929493665695,1.0,470,1.0,-0.022059267,0.012020111,-0.09949687,,1.0,,0.002827919,4999.662864051988,20,-272.08395,9400,-272.08395,-0.15930176,3.0517578e-05,10.0,1.0,0.055541992,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4170167,1.0,500.0,0.061772015,,1.0,6642.954159259796,1.0,471,1.0,-0.051652115,0.011553764,-0.09949687,,1.0,,0.004016219,4999.603580185857,20,-272.11356,9420,-272.11356,-0.13928223,,10.0,1.0,0.093322754,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4180167,1.0,500.0,0.06905525,,1.0,6661.86131477356,1.0,472,1.0,-0.033812106,0.016672134,-0.09949687,,1.0,,0.0050176927,4999.578637182724,20,-272.0957,9440,-272.0957,-0.1762085,-9.155274e-06,10.0,1.0,0.074523926,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4190167,1.0,500.0,0.06424347,,1.0,6680.477811098099,1.0,473,1.0,-0.03664193,0.01363945,-0.09949687,,1.0,,0.0043468624,4999.631291916094,20,-272.09854,9460,-272.09854,-0.16156006,3.967285e-05,10.0,1.0,0.08502197,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4200167,1.0,500.0,0.07076392,,1.0,6699.504212856293,1.0,474,1.0,-0.040953588,0.010994911,-0.09949687,,1.0,,0.0052741603,4999.612866529918,20,-272.10284,9480,-272.10284,-0.20483398,1.5258789e-05,10.0,1.0,0.08685303,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4210167,1.0,500.0,0.0644511,,1.0,6718.521836280823,1.0,475,1.0,-0.039700206,0.012104988,-0.09949687,,1.0,,0.0043705865,4999.618905955997,20,-272.1016,9500,-272.1016,-0.18389893,1.2207031e-05,10.0,1.0,0.0680542,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4220167,1.0,500.0,0.08271419,,1.0,6737.179011583328,1.0,476,1.0,-0.058715593,0.01157856,-0.09949687,,1.0,,0.007201626,4999.537956900295,20,-272.1206,9520,-272.1206,-0.15130615,-1.2207031e-05,10.0,1.0,0.103637695,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4230167,1.0,500.0,0.046639442,,1.0,6755.962128400803,1.0,477,1.0,-0.015950022,0.0111961365,-0.09949687,,1.0,,0.002291566,4999.656508821713,20,-272.07785,9540,-272.07785,-0.16894531,-5.1879884e-05,10.0,1.0,0.036743164,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4240167,1.0,500.0,0.052500907,,1.0,6774.945341825485,1.0,478,1.0,-0.034584742,0.0110788345,-0.09949687,,1.0,,0.002900588,4999.622435457012,20,-272.09647,9560,-272.09647,-0.15161133,2.746582e-05,10.0,1.0,0.061584473,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4250167,1.0,500.0,0.04491216,,1.0,6793.85465669632,1.0,479,1.0,-0.05344787,0.014200211,-0.09949687,,1.0,,0.002124382,4999.615414794873,20,-272.11533,9580,-272.11533,-0.07116699,1.2207031e-05,10.0,1.0,0.08905029,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4260167,1.0,500.0,0.061622936,,1.0,6812.902627468109,1.0,480,1.0,-0.035764236,0.019269943,-0.09949687,,1.0,,0.0039969413,4999.610550693345,20,-272.09766,9600,-272.09766,-0.19091797,-7.019043e-05,10.0,1.0,0.07147217,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4270167,1.0,500.0,0.05280523,,1.0,6831.60258769989,1.0,481,1.0,-0.026593765,0.010606766,-0.09949687,,1.0,,0.0029363693,4999.642538658221,20,-272.08847,9620,-272.08847,-0.13586426,-2.1362304e-05,10.0,1.0,0.06323242,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4280167,1.0,500.0,0.054022815,,1.0,6850.537591934204,1.0,482,1.0,-0.020030385,0.0131111145,-0.09949687,,1.0,,0.003073959,4999.684369713812,20,-272.0819,9640,-272.0819,-0.16644287,-1.5258789e-05,10.0,1.0,0.047973633,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4290167,1.0,500.0,0.07567897,,1.0,6869.462784290314,1.0,483,1.0,-0.030551124,0.013866425,-0.09949687,,1.0,,0.006029719,4999.546629207611,20,-272.09244,9660,-272.09244,-0.24456787,-9.155274e-06,10.0,1.0,0.080200195,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4300167,1.0,500.0,0.06276856,,1.0,6888.634074449539,1.0,484,1.0,-0.034212247,0.011291504,-0.09949687,,1.0,,0.0041469694,4999.655608935147,20,-272.0961,9680,-272.0961,-0.17376709,3.967285e-05,10.0,1.0,0.06329346,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4310167,1.0,500.0,0.051125508,,1.0,6907.679453611374,1.0,485,1.0,-0.039449282,0.011919975,-0.09949687,,1.0,,0.0027512047,4999.612709003174,20,-272.10135,9700,-272.10135,-0.107788086,-4.8828126e-05,10.0,1.0,0.08514404,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4320167,1.0,500.0,0.074248835,,1.0,6926.38999915123,1.0,486,1.0,-0.04823072,0.015135765,-0.09949687,,1.0,,0.00580132,4999.591496466635,20,-272.1101,9720,-272.1101,-0.15795898,3.3569337e-05,10.0,1.0,0.10662842,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4330167,1.0,500.0,0.06306731,,1.0,6945.565048456192,1.0,487,1.0,-0.04239809,0.011642456,-0.09949687,,1.0,,0.004187115,4999.640646604664,20,-272.10428,9740,-272.10428,-0.10522461,-3.967285e-05,10.0,1.0,0.07696533,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4340167,1.0,500.0,0.046807766,,1.0,6964.705416440964,1.0,488,1.0,-0.026646808,0.010519028,-0.09949687,,1.0,,0.0023086756,4999.664133178589,20,-272.08853,9760,-272.08853,-0.122924805,-7.93457e-05,10.0,1.0,0.06048584,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4350167,1.0,500.0,0.05408715,,1.0,6983.334444284439,1.0,489,1.0,-0.026066665,0.0156002045,-0.09949687,,1.0,,0.0030811424,4999.646144588671,20,-272.08795,9780,-272.08795,-0.17077637,-3.0517578e-05,10.0,1.0,0.055725098,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4360167,1.0,500.0,0.07256148,,1.0,7001.417877197266,1.0,490,1.0,-0.045214556,0.017217636,-0.09949687,,1.0,,0.005541952,4999.611441413988,20,-272.10712,9800,-272.10712,-0.19891357,6.1035156e-05,10.0,1.0,0.088012695,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4370167,1.0,500.0,0.047369204,,1.0,7019.750128269196,1.0,491,1.0,-0.020800924,0.0094537735,-0.09949687,,1.0,,0.0023625363,4999.652623850941,20,-272.0827,9820,-272.0827,-0.122680664,1.8310548e-05,10.0,1.0,0.061767578,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4380167,1.0,500.0,0.07455424,,1.0,7037.462630987167,1.0,492,1.0,-0.03463963,0.016897202,-0.09949687,,1.0,,0.0058494457,4999.591648337286,20,-272.09653,9840,-272.09653,-0.19946289,2.746582e-05,10.0,1.0,0.08148193,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4390167,1.0,500.0,0.061370682,,1.0,7055.92941069603,1.0,493,1.0,-0.046090197,0.013977051,-0.09949687,,1.0,,0.003962593,4999.613559755095,20,-272.10797,9860,-272.10797,-0.15991211,-2.4414063e-05,10.0,1.0,0.08093262,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4400167,1.0,500.0,0.08116898,,1.0,7073.843995094299,1.0,494,1.0,-0.052831877,0.0135746,-0.09949687,,1.0,,0.0069355085,4999.572860204759,20,-272.11472,9880,-272.11472,-0.17230225,1.8310548e-05,10.0,1.0,0.095825195,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4410167,1.0,500.0,0.057395995,,1.0,7091.754855632782,1.0,495,1.0,-0.041946966,0.01670456,-0.09949687,,1.0,,0.0034665596,4999.637407902459,20,-272.10385,9900,-272.10385,-0.10668945,-2.4414063e-05,10.0,1.0,0.072753906,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4420167,1.0,500.0,0.086070575,,1.0,7110.286149024963,1.0,496,1.0,-0.06394494,0.014791489,-0.09949687,,1.0,,0.0077957152,4999.593923208832,20,-272.12582,9920,-272.12582,-0.19378662,1.5258789e-05,10.0,1.0,0.1015625,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4430167,1.0,500.0,0.086662985,,1.0,7128.176312923431,1.0,497,1.0,-0.04979276,0.015254974,-0.09949687,,1.0,,0.007902558,4999.5713445399515,20,-272.1117,9940,-272.1117,-0.2989502,4.272461e-05,10.0,1.0,0.0859375,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4440167,1.0,500.0,0.05451391,,1.0,7146.3071937561035,1.0,498,1.0,-0.038605697,0.010122299,-0.09949687,,1.0,,0.0031306078,4999.619542611983,20,-272.1005,9960,-272.1005,-0.10461426,-2.1362304e-05,10.0,1.0,0.07141113,1.0
[ 0.018  0.285 -2.153 -1.583 -1.518],4450167,1.0,500.0,0.06913242,,1.0,7164.310615539551,1.0,499,1.0,-0.046322882,0.01324749,-0.09949687,,1.0,,0.00503048,4999.613895384486,20,-272.10822,9980,-272.10822,-0.15771484,1.2207031e-05,10.0,1.0,0.08746338,1.0
