InitialReturnMin,Iteration,ESSRenyi,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,MeanEntropy,EpisodesSoFar,EpLenMean,MaxIWNorm,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,InitialReturnStd,ESSClassic,MinIW,EpRewMean,EpThisIter,StdIW,Weights,ReturnStepMax,StdIWNorm,InitialReturnMean,MeanIW,MinIWNorm,MeanIWNorm,J_sample_variance,InitialBound,EmpiricalD2
-0.17590332,223,100.0,1.0,8524313,0.094177246,-0.021547943,-0.019845648,22300,500.0,0.01,0.014838219,-4.273141e-06,12714.34895992279,0.059394985,100.0,1.0,4999.506940847412,100,,[-0.07   1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-4.272461e-06,1.0,0.01,0.009999999,0.003563398,-0.021547943,1.0
-0.23712158,224,100.0,1.0,8574313,0.086242676,-0.029023644,-0.019845648,22400,500.0,0.01,0.015825272,1.770095e-05,12780.95687675476,0.06889841,100.0,1.0,4999.526490178056,100,,[-0.07   1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,1.7700195e-05,1.0,0.01,0.009999999,0.0047949404,-0.029023644,1.0
-0.21923828,225,100.0,1.0,8624313,0.089904785,-0.026899925,-0.019845648,22500,500.0,0.01,0.01658535,-4.882773e-05,12847.700650691986,0.07106457,100.0,1.0,4999.523518114483,100,,[-0.07   1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-4.8828126e-05,1.0,0.01,0.009999999,0.0051011853,-0.026899925,1.0
-14.576782,226,97.72809,1.2214671,8674197,0.23779297,-1.6909893,-0.020044245,22600,498.84,0.012214671,9.998119,0.11492692,12914.053687095642,1.4664311,97.582054,0.21659216,4987.819777982529,100,0.1562624,[-0.07   1.042 -2.516 -1.773 -1.439],10.0,0.001562624,0.000115356444,0.9926973,0.0021659215,0.009926973,0.114043094,-1.7851686,1.0232472
-0.23876953,227,100.0,1.0,8724197,0.099487305,-0.029245008,-0.020044245,22700,500.0,0.01,0.018717766,-1.8309802e-06,12981.31153845787,0.065346636,100.0,1.0,4999.507729628825,100,,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-1.8310546e-06,1.0,0.01,0.009999999,0.004313316,-0.029245008,1.0
-0.26763916,228,100.0,1.0,8774197,0.0925293,-0.03277897,-0.020044245,22800,500.0,0.01,0.017004013,-2.910383e-10,13047.059910774231,0.069013506,100.0,1.0,4999.506649275766,100,,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,,1.0,0.01,0.009999999,0.0048109735,-0.03277897,1.0
-0.21307373,229,100.0,1.0,8824197,0.098083496,-0.02603323,-0.020044245,22900,500.0,0.01,0.016514778,6.286637e-05,13111.628340482712,0.07072779,100.0,1.0,4999.508366200631,100,,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,6.286621e-05,1.0,0.01,0.009999999,0.005052949,-0.02603323,1.0
-983.3618,230,99.99108,1.020304,8873698,10.036133,-120.428665,-0.019982858,23000,495.01,0.010203039,9.997999,0.013445437,13175.646458387375,98.8316,99.992386,0.9730447,4949.495524732968,100,0.008735863,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,8.735856e-05,-7.080078e-05,1.0009161,0.009730447,0.010009161,9858.112,-120.436806,1.0000892
-0.27825928,231,100.0,1.0,8923698,0.10205078,-0.03408882,-0.019982858,23100,500.0,0.01,0.016077042,-9.155832e-06,13240.666864871979,0.06913018,100.0,1.0,4999.48282839117,100,,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-9.155274e-06,1.0,0.01,0.009999999,0.0048272545,-0.03408882,1.0
-0.16833496,232,100.0,1.0,8973698,0.08886719,-0.020618571,-0.019982858,23200,500.0,0.01,0.017177582,-1.8323481e-06,13304.908442497253,0.062149588,100.0,1.0,4999.513773552039,100,,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-1.8310546e-06,1.0,0.01,0.009999999,0.003901587,-0.020618571,1.0
-11.437317,233,97.67944,1.3653015,9023598,0.1942749,-1.3455982,-0.019987179,23300,499.0,0.013653015,9.998207,0.071722746,13368.729408740997,1.1508329,97.724144,0.35286683,4989.440388469563,100,0.15038401,[-0.067  1.042 -2.516 -1.773 -1.439],10.0,0.00150384,7.93457e-06,0.98543966,0.0035286683,0.009854397,0.17545424,-1.4007716,1.0237569
-0.2374878,234,100.0,1.0,9073598,0.094055176,-0.029174088,-0.019987179,23400,500.0,0.01,0.016937256,-8.789147e-05,13433.260607719421,0.06907235,100.0,1.0,4999.498328185218,100,,[-0.063  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,-8.789063e-05,1.0,0.01,0.009999999,0.0048191817,-0.029174088,1.0
-0.2649536,235,100.0,1.0,9123598,0.08795166,-0.032423202,-0.019987179,23500,500.0,0.01,0.017095566,2.6856782e-05,13497.36212015152,0.07377613,100.0,1.0,4999.51802204042,100,,[-0.063  1.042 -2.516 -1.773 -1.439],10.0,9.313226e-10,2.6855469e-05,1.0,0.01,0.009999999,0.005497896,-0.032423202,1.0
-965.20013,236,99.76231,1.1043439,9172619,18.20697,-117.61551,-0.02052153,23600,490.21,0.011043439,9.997599,0.73762596,13560.514949083328,127.26362,99.82677,0.86327696,4901.405299506832,100,0.041578077,[-0.063  1.042 -2.516 -1.773 -1.439],10.0,0.00041578073,-8.850098e-05,0.99807966,0.00863277,0.009980797,15079.651,-118.21249,1.0023826
-0.23614502,237,100.0,1.0,9222619,0.09576416,-0.028945545,-0.02052153,23700,500.0,0.01,0.017274857,-2.3803208e-05,13625.809482574463,0.07393436,100.0,1.0,4999.5059204936915,100,,[-0.063  1.04  -2.524 -1.773 -1.439],10.0,9.313226e-10,-2.380371e-05,1.0,0.01,0.009999999,0.0055215047,-0.028945545,1.0
-828.0001,238,99.64586,1.1705053,9272137,8.457275,-100.95333,-0.021309627,23800,495.18,0.011705053,9.998041,0.63560236,13689.225564956665,83.21718,99.598526,0.82183033,4951.208455149801,100,0.06283051,[-0.063  1.04  -2.524 -1.773 -1.439],10.0,0.00062830513,5.3710937e-05,0.98963606,0.008218303,0.00989636,5851.278,-101.408844,1.003554
-0.20788574,239,100.0,1.0,9322137,0.07824707,-0.0255077,-0.021309627,23900,500.0,0.01,9.998203,-4.6997564e-05,13755.135245323181,0.06139016,100.0,1.0,4999.436909250239,100,,[-0.063  1.037 -2.529 -1.771 -1.44 ],10.0,9.313226e-10,-4.699707e-05,1.0,0.01,0.009999999,0.0038068201,-0.0255077,1.0
-0.246521,240,100.0,1.0,9372137,0.09649658,-0.030268217,-0.021309627,24000,500.0,0.01,0.016355515,-7.568346e-05,13820.217920780182,0.0702835,100.0,1.0,4999.503942374944,100,,[-0.063  1.037 -2.529 -1.771 -1.44 ],10.0,9.313226e-10,-7.5683594e-05,1.0,0.01,0.009999999,0.0049896673,-0.030268217,1.0
-0.1652832,241,100.0,1.0,9422137,0.09075928,-0.020271663,-0.021309627,24100,500.0,0.01,0.017151833,-2.8687064e-05,13884.354551792145,0.06060804,100.0,1.0,4999.518481104053,100,,[-0.063  1.037 -2.529 -1.771 -1.44 ],10.0,9.313226e-10,-2.8686523e-05,1.0,0.01,0.009999999,0.0037104387,-0.020271663,1.0
-0.22772217,242,100.0,1.0,9472137,0.093566895,-0.027942037,-0.021309627,24200,500.0,0.01,0.01641941,-5.188014e-05,13949.148948431015,0.070268765,100.0,1.0,4999.486549316301,100,,[-0.063  1.037 -2.529 -1.771 -1.44 ],10.0,9.313226e-10,-5.1879884e-05,1.0,0.01,0.009999999,0.004987575,-0.027942037,1.0
-963.6004,243,99.56361,1.2135696,9520641,29.780518,-117.72268,-0.02141535,24300,485.04,0.012135697,9.997284,0.55213857,14011.792798042297,168.87871,99.48857,0.86302143,4849.635499411864,100,0.07277303,[-0.063  1.037 -2.529 -1.771 -1.44 ],10.0,0.0007277303,-3.234863e-05,1.0150069,0.008630214,0.01015007,28641.447,-118.0165,1.0043831
-0.15966797,244,100.0,1.0,9570641,0.07489014,-0.019523516,-0.02141535,24400,500.0,0.01,0.01825428,3.1738542e-05,14076.873709917068,0.05166141,100.0,1.0,4999.538010562775,100,,[-0.063  1.034 -2.53  -1.771 -1.44 ],10.0,9.313226e-10,3.173828e-05,1.0,0.01,0.009999999,0.0026958599,-0.019523516,1.0
-0.19677734,245,100.0,1.0,9620641,0.08013916,-0.024089219,-0.02141535,24500,500.0,0.01,0.017104149,1.0986463e-05,14141.044882535934,0.065731145,100.0,1.0,4999.522868722377,100,,[-0.063  1.034 -2.53  -1.771 -1.44 ],10.0,9.313226e-10,1.0986329e-05,1.0,0.01,0.009999999,0.004364226,-0.024089219,1.0
-973.5214,246,99.92741,1.0593624,9669644,19.876526,-119.18633,-0.021034798,24600,490.03,0.010593624,9.997553,0.08850509,14204.634085655212,138.36339,99.94893,0.94974536,4899.596710047267,100,0.022652168,[-0.063  1.034 -2.53  -1.771 -1.44 ],10.0,0.0002265217,3.3569337e-05,1.002015,0.009497453,0.01002015,19246.223,-119.23151,1.0007265
-983.36646,247,99.981514,1.0509939,9719145,10.029785,-120.405136,-0.021230953,24700,495.01,0.010509939,9.998058,0.04329443,14269.04654788971,98.83207,99.98247,0.97257036,4949.514258182524,100,0.0132629005,[-0.063  1.033 -2.529 -1.769 -1.44 ],10.0,0.00013262904,4.272461e-05,1.001347,0.009725703,0.010013469,9808.042,-120.43726,1.0001849
-0.16314697,248,100.0,1.0,9769145,0.087524414,-0.019973408,-0.021230953,24800,500.0,0.01,0.016143799,7.933937e-06,14334.43197464943,0.0642395,100.0,1.0,4999.528660657195,100,,[-0.062  1.032 -2.529 -1.768 -1.44 ],10.0,9.313226e-10,7.93457e-06,1.0,0.01,0.009999999,0.004168397,-0.019973408,1.0
-803.24457,249,99.58475,1.1601413,9818666,8.19574,-97.98475,-0.022277825,24900,495.21,0.011601414,9.998156,0.5971122,14397.912432909012,80.72914,99.605934,0.8285128,4951.532751502035,100,0.0631651,[-0.062  1.032 -2.529 -1.768 -1.44 ],10.0,0.0006316509,8.3618164e-05,1.004227,0.008285128,0.010042271,5712.161,-98.376884,1.0041698
-963.712,250,99.820854,1.1023885,9867171,29.67517,-117.850494,-0.02311715,25000,485.05,0.011023885,9.997353,0.28550696,14461.195566654205,168.3132,99.83917,0.87537146,4849.755310519309,100,0.04029926,[-0.063  1.032 -2.542 -1.769 -1.441],10.0,0.00040299256,-3.173828e-05,1.0041095,0.008753714,0.010041096,28320.648,-118.03017,1.0017947
-819.67847,251,99.941154,1.0439876,9916684,8.375,-100.09125,-0.02308147,25100,495.13,0.0104398765,9.99769,0.32800454,14525.882302999496,82.38083,99.94405,0.9170297,4950.619728580114,100,0.023689812,[-0.063  1.031 -2.546 -1.768 -1.442],10.0,0.00023689811,-1.953125e-05,1.0011703,0.009170297,0.010011702,6344.7305,-100.389725,1.0005888
-0.19525146,252,100.0,1.0,9966684,0.076293945,-0.023851069,-0.02308147,25200,500.0,0.01,0.017292023,6.225571e-05,14590.830546855927,0.05671099,100.0,1.0,4999.552436736769,100,,[-0.063  1.031 -2.552 -1.768 -1.442],10.0,9.313226e-10,6.225586e-05,1.0,0.01,0.009999999,0.0032486224,-0.023851069,1.0
-0.20172119,253,100.0,1.0,10016684,0.07623291,-0.02466786,-0.02308147,25300,500.0,0.01,0.016032219,3.7842314e-05,14654.878056287766,0.055154875,100.0,1.0,4999.538992971006,100,,[-0.063  1.031 -2.552 -1.768 -1.442],10.0,9.313226e-10,3.7841797e-05,1.0,0.01,0.009999999,0.003072788,-0.02466786,1.0
-0.19030762,254,100.0,1.0,10066684,0.07757568,-0.02329013,-0.02308147,25400,500.0,0.01,0.014217377,1.7699524e-05,14719.878724098206,0.058502425,100.0,1.0,4999.526077032827,100,,[-0.063  1.031 -2.552 -1.768 -1.442],10.0,9.313226e-10,1.7700195e-05,1.0,0.01,0.009999999,0.0034571046,-0.02329013,1.0
-983.3756,255,99.98272,1.04466,10116185,10.018799,-120.41357,-0.023290258,25500,495.01,0.0104466,9.998175,0.03526032,14783.573130130768,98.832985,99.976585,0.95918894,4949.534726726667,100,0.015327061,[-0.063  1.031 -2.552 -1.768 -1.442],10.0,0.00015327061,-1.0986329e-05,1.0015612,0.00959189,0.010015612,9827.889,-120.43844,1.0001729
-1.8287354,256,100.0,1.0,10166162,0.11224365,-0.22389776,-0.023290258,25600,499.77,0.01,9.998062,7.5683056e-05,14848.809571266174,0.19689132,100.0,1.0,4997.103604081225,100,,[-0.063  1.031 -2.552 -1.767 -1.442],10.0,9.313226e-10,7.5683594e-05,1.0,0.01,0.009999999,0.039157774,-0.22389776,1.0
-0.18878174,257,100.0,1.0,10216162,0.09588623,-0.02323203,-0.023290258,25700,500.0,0.01,0.016503334,-0.000111083384,14913.204927682877,0.059658803,100.0,1.0,4999.510364111599,100,,[-0.063  1.031 -2.552 -1.767 -1.442],10.0,9.313226e-10,-0.00011108399,1.0,0.01,0.009999999,0.003595124,-0.02323203,1.0
-0.22296143,258,100.0,1.0,10266162,0.066223145,-0.027304035,-0.023290258,25800,500.0,0.01,0.015481949,3.0521187e-06,14977.364788532257,0.059525784,100.0,1.0,4999.537204877258,100,,[-0.063  1.031 -2.552 -1.767 -1.442],10.0,9.313226e-10,3.0517579e-06,1.0,0.01,0.009999999,0.0035791101,-0.027304035,1.0
-0.15032959,259,100.0,1.0,10316162,0.076049805,-0.0183444,-0.023290258,25900,500.0,0.01,0.016874313,6.713916e-05,15041.550205469131,0.061852597,100.0,1.0,4999.53308280118,100,,[-0.063  1.031 -2.552 -1.767 -1.442],10.0,9.313226e-10,6.713867e-05,1.0,0.01,0.009999999,0.0038643877,-0.0183444,1.0
-973.43365,260,99.97153,1.0527964,10365164,19.956848,-119.20186,-0.023864431,26000,490.02,0.010527964,9.997755,0.03590721,15104.916209220886,139.06198,99.95879,0.93907267,4899.541336080204,100,0.020326013,[-0.063  1.031 -2.552 -1.767 -1.442],10.0,0.00020326015,5.9204103e-05,1.0010116,0.009390727,0.010010116,19504.709,-119.22073,1.0002848
-0.22467041,261,100.0,1.0,10415164,0.08874512,-0.027620766,-0.023864431,26100,500.0,0.01,0.016393661,-0.00010437053,15169.066926240921,0.063790925,100.0,1.0,4999.515139192851,100,,[-0.063  1.03  -2.552 -1.767 -1.443],10.0,9.313226e-10,-0.00010437012,1.0,0.01,0.009999999,0.004110386,-0.027620766,1.0
-0.24938965,262,100.0,1.0,10465164,0.08093262,-0.03052495,-0.023864431,26200,500.0,0.01,0.01671505,1.8920953e-05,15233.101932764053,0.06424627,100.0,1.0,4999.542610210687,100,,[-0.063  1.03  -2.552 -1.767 -1.443],10.0,9.313226e-10,1.8920899e-05,1.0,0.01,0.009999999,0.0041692755,-0.03052495,1.0
-973.4803,263,99.987854,1.0433466,10514666,9.929016,-119.21585,-0.023422634,26300,495.02,0.010433466,9.998049,0.017893761,15296.673183202744,97.838486,99.975266,0.95678663,4949.608503572429,100,0.015768379,[-0.063  1.03  -2.552 -1.767 -1.443],10.0,0.0001576838,4.2114258e-05,1.0023979,0.009567866,0.010023979,9681.067,-119.22646,1.0001215
-0.67962646,264,100.0,1.0,10564658,0.09320068,-0.08321798,-0.023422634,26400,499.92,0.01,9.998161,1.8921215e-05,15361.11074590683,0.09843588,100.0,1.0,4998.628753008031,100,,[-0.063  1.03  -2.552 -1.767 -1.442],10.0,9.313226e-10,1.8920899e-05,1.0,0.01,0.009999999,0.009787497,-0.08321798,1.0
-0.22338867,265,100.0,1.0,10614658,0.095947266,-0.027409464,-0.023422634,26500,500.0,0.01,0.016841888,-5.0048577e-05,15425.80743598938,0.07201375,100.0,1.0,4999.512820903501,100,,[-0.063  1.03  -2.552 -1.767 -1.442],10.0,9.313226e-10,-5.0048828e-05,1.0,0.01,0.009999999,0.005238364,-0.027409464,1.0
-828.0294,266,99.86594,1.116851,10664176,8.447876,-101.05505,-0.02358356,26600,495.18,0.01116851,9.998184,0.42547208,15489.707488775253,83.2201,99.86865,0.88315463,4951.2415594695985,100,0.0362752,[-0.063  1.03  -2.552 -1.767 -1.442],10.0,0.00036275203,2.6855469e-05,1.0002155,0.008831546,0.010002155,6312.733,-101.41246,1.0013424
-973.4843,267,99.99125,1.0313818,10713678,9.918274,-119.22244,-0.023579825,26700,495.02,0.010313818,9.998093,0.009766966,15554.242624044418,97.838875,99.99013,0.96464336,4949.618720339737,100,0.009937536,[-0.063  1.03  -2.558 -1.768 -1.443],10.0,9.9375335e-05,-5.9204103e-05,1.0009162,0.009646433,0.010009162,9667.494,-119.22706,1.0000875
-0.22369385,268,100.0,1.0,10763678,0.09411621,-0.027364442,-0.023579825,26800,500.0,0.01,0.016194344,3.2348267e-05,15619.106434583664,0.072744295,100.0,1.0,4999.499302845493,100,,[-0.063  1.03  -2.558 -1.767 -1.443],10.0,9.313226e-10,3.234863e-05,1.0,0.01,0.009999999,0.005345185,-0.027364442,1.0
-0.22338867,269,100.0,1.0,10813678,0.090148926,-0.027303873,-0.023579825,26900,500.0,0.01,0.017983437,5.5541517e-05,15683.605797052383,0.068628214,100.0,1.0,4999.50053207615,100,,[-0.063  1.03  -2.558 -1.767 -1.443],10.0,9.313226e-10,5.5541994e-05,1.0,0.01,0.009999999,0.0047574057,-0.027303873,1.0
-954.0216,270,99.49141,1.1657088,10862186,29.394531,-116.05677,-0.025294349,27000,485.08,0.011657087,9.997313,1.0847998,15745.888115406036,166.62085,99.48396,0.79697514,4850.041968231063,100,0.07274182,[-0.063  1.03  -2.558 -1.767 -1.443],10.0,0.00072741817,3.4179688e-05,1.0100156,0.007969751,0.010100156,26628.217,-116.84328,1.0051119
-0.2897339,271,100.0,1.0,10912186,0.08312988,-0.035475243,-0.025294349,27100,500.0,0.01,0.019456863,9.766663e-06,15811.4392182827,0.075998954,100.0,1.0,4999.5482625641625,100,,[-0.063  1.03  -2.57  -1.767 -1.444],10.0,9.313226e-10,9.765625e-06,1.0,0.01,0.009999999,0.0058341827,-0.035475243,1.0
-983.3339,272,99.97984,1.0717957,10961631,10.060791,-120.42089,-0.02546539,27200,494.45,0.010717956,9.997467,0.02456361,15875.030072689056,98.829346,99.971344,0.97394305,4943.764551301732,100,0.016979326,[-0.063  1.03  -2.57  -1.767 -1.444],10.0,0.00016979323,2.4414063e-05,1.0025983,0.009739431,0.010025983,9864.445,-120.4333,1.0002016
-973.4864,273,99.96847,1.043703,11011133,9.920166,-119.19516,-0.025381519,27300,495.02,0.010437029,9.998114,0.05088672,15938.893669843674,97.83909,99.9702,0.96311,4949.625841790777,100,0.017275527,[-0.064  1.03  -2.57  -1.767 -1.444],10.0,0.00017275527,1.8310546e-06,1.0006285,0.0096311,0.010006284,9582.676,-119.22725,1.0003154
-965.46,274,99.88043,1.097456,11060157,17.957886,-117.810585,-0.02560308,27400,490.24,0.01097456,9.997778,0.50439453,16002.407551288605,125.70017,99.87289,0.9012735,4901.746035427687,100,0.03577947,[-0.064  1.03  -2.57  -1.767 -1.444],10.0,0.00035779466,2.380371e-05,1.0028309,0.0090127345,0.010028307,15291.168,-118.2442,1.0011971
-973.49786,275,99.99721,1.022299,11109659,9.911438,-119.224525,-0.025379991,27500,495.02,0.01022299,9.99819,0.005790293,16066.968770503998,97.84024,99.99286,0.97970325,4949.643919211448,100,0.008437703,[-0.064  1.032 -2.575 -1.77  -1.445],10.0,8.4377025e-05,-4.272461e-06,1.000189,0.009797032,0.01000189,9661.751,-119.22866,1.0000279
-983.378,276,100.0,1.0,11159160,10.00946,-120.43871,-0.025379991,27600,495.01,0.01,9.998207,4.61936e-06,16131.348385810852,98.83322,100.0,1.0,4949.545374454888,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,4.8828124e-06,1.0,0.01,0.009999999,9866.673,-120.43871,1.0
-1.621582,277,100.0,1.0,11209139,0.107666016,-0.19870436,-0.025379991,27700,499.79,0.01,9.998106,-0.000101929356,16195.843544244766,0.17871597,100.0,1.0,4997.3146230591665,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,-0.00010192871,1.0,0.01,0.009999999,0.03226202,-0.19870436,1.0
-0.2524414,278,100.0,1.0,11259139,0.08203125,-0.030868195,-0.025379991,27800,500.0,0.01,0.015755653,4.943821e-05,16260.226410388947,0.06311656,100.0,1.0,4999.556121909635,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,4.9438477e-05,1.0,0.01,0.009999999,0.004023939,-0.030868195,1.0
-0.1963501,279,100.0,1.0,11309139,0.07940674,-0.024083888,-0.025379991,27900,500.0,0.01,0.016487122,-3.6010082e-05,16324.601379156113,0.06324154,100.0,1.0,4999.531444466107,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,-3.601074e-05,1.0,0.01,0.009999999,0.004039891,-0.024083888,1.0
-0.29174805,280,100.0,1.0,11359139,0.08300781,-0.035767704,-0.025379991,28000,500.0,0.01,0.0175848,-3.6010548e-05,16388.664974689484,0.06293103,100.0,1.0,4999.560284660484,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,-3.601074e-05,1.0,0.01,0.009999999,0.0040003173,-0.035767704,1.0
-0.21600342,281,100.0,1.0,11409139,0.08709717,-0.026429884,-0.025379991,28100,500.0,0.01,0.01536274,2.5025103e-05,16452.791064977646,0.057439305,100.0,1.0,4999.537651535594,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,2.5024414e-05,1.0,0.01,0.009999999,0.0033325995,-0.026429884,1.0
-0.17425537,282,100.0,1.0,11459139,0.09643555,-0.021428509,-0.025379991,28200,500.0,0.01,0.017432213,-8.666993e-05,16517.500723838806,0.06288682,100.0,1.0,4999.539434011921,100,,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,9.313226e-10,-8.666992e-05,1.0,0.01,0.009999999,0.0039946986,-0.021428509,1.0
-973.48834,283,99.9564,1.0477629,11508641,9.923218,-119.19146,-0.026031492,28300,495.02,0.010477629,9.9981785,0.062036097,16581.62152481079,97.83929,99.95675,0.96151686,4949.64117089938,100,0.020808218,[-0.064  1.032 -2.575 -1.77  -1.444],10.0,0.00020808214,7.751465e-05,1.000205,0.009615168,0.01000205,9553.156,-119.22742,1.0004362
-0.25708008,284,100.0,1.0,11558641,0.08685303,-0.031474765,-0.026031492,28400,500.0,0.01,0.018473625,1.0985881e-05,16646.717971086502,0.069443144,100.0,1.0,4999.538340052734,100,,[-0.064  1.032 -2.576 -1.771 -1.445],10.0,9.313226e-10,1.0986329e-05,1.0,0.01,0.009999999,0.0048710615,-0.031474765,1.0
-3.062561,285,100.0,1.0,11608603,0.11035156,-0.37511185,-0.026031492,28500,499.62,0.01,9.998205,-2.624502e-05,16710.95059943199,0.31443927,100.0,1.0,4995.6392901613135,100,,[-0.064  1.032 -2.576 -1.771 -1.445],10.0,9.313226e-10,-2.6245118e-05,1.0,0.01,0.009999999,0.099870756,-0.37511185,1.0
-963.65314,286,99.85708,1.0802939,11657607,19.765991,-117.93347,-0.026754202,28600,490.04,0.010802939,9.997772,0.17387968,16774.14507293701,137.66469,99.87925,0.93289846,4899.745478199039,100,0.035034902,[-0.064  1.032 -2.576 -1.771 -1.445],10.0,0.00035034903,1.15966795e-05,1.0076774,0.009328985,0.010076774,19106.236,-118.02291,1.0014312
-983.37115,287,99.90946,1.1566954,11707108,10.020386,-120.38336,-0.026113484,28700,495.01,0.011566954,9.998127,0.10907775,16838.733560800552,98.83253,99.87372,0.9128932,4949.528597837223,100,0.035932608,[-0.063  1.031 -2.576 -1.771 -1.446],10.0,0.00035932608,-8.850098e-05,1.0105376,0.009128932,0.010105376,9858.844,-120.43797,1.0009062
-983.3696,288,99.986046,1.0299169,11756609,10.026184,-120.42428,-0.025746219,28800,495.01,0.0102991685,9.998154,0.021812886,16902.643805980682,98.83239,99.982574,0.97288835,4949.535036960828,100,0.013220801,[-0.064  1.032 -2.576 -1.77  -1.445],10.0,0.00013220799,-1.4648437e-05,1.0019643,0.009728883,0.010019643,9862.012,-120.43771,1.0001396
-0.24298096,289,100.0,1.0,11806609,0.074645996,-0.02976019,-0.025746219,28900,500.0,0.01,0.015628815,-1.2207311e-06,16968.020918130875,0.05923278,100.0,1.0,4999.531081063716,100,,[-0.064  1.031 -2.576 -1.77  -1.445],10.0,9.313226e-10,-1.2207031e-06,1.0,0.01,0.009999999,0.0035439618,-0.02976019,1.0
-0.21289062,290,100.0,1.0,11856609,0.08203125,-0.02610724,-0.025746219,29000,500.0,0.01,0.017861366,-3.3569377e-05,17032.737651109695,0.058330573,100.0,1.0,4999.55549842382,100,,[-0.064  1.031 -2.576 -1.77  -1.445],10.0,9.313226e-10,-3.3569337e-05,1.0,0.01,0.009999999,0.003436824,-0.02610724,1.0
-0.25177002,291,100.0,1.0,11906609,0.08343506,-0.03094893,-0.025746219,29100,500.0,0.01,0.018159866,-0.00011352496,17096.85533809662,0.06733752,100.0,1.0,4999.545675486078,100,,[-0.064  1.031 -2.576 -1.77  -1.445],10.0,9.313226e-10,-0.00011352539,1.0,0.01,0.009999999,0.004580143,-0.03094893,1.0
-973.4872,292,99.996864,1.0163636,11956111,9.923645,-119.21637,-0.025919026,29200,495.02,0.010163636,9.998142,0.012840658,17160.20919942856,97.83917,99.99524,0.9815513,4949.628568009765,100,0.006909339,[-0.064  1.031 -2.576 -1.77  -1.445],10.0,6.909341e-05,6.408691e-05,1.000754,0.009815512,0.01000754,9658.957,-119.22729,1.0000314
-973.50183,293,99.96626,1.0478903,12005613,9.911438,-119.203,-0.025895674,29300,495.02,0.010478903,9.998255,0.046250343,17224.18391776085,97.84064,99.955505,0.9449035,4949.655661197794,100,0.021113144,[-0.064  1.032 -2.577 -1.77  -1.445],10.0,0.00021113147,6.8969726e-05,1.0009309,0.009449035,0.01000931,9597.978,-119.22907,1.0003375
-973.5089,294,99.92436,1.0573353,12055115,9.903992,-119.14906,-0.026596438,29400,495.02,0.010573353,9.998337,0.12606144,17288.016563415527,97.84135,99.933266,0.93876284,4949.675448271276,100,0.025975073,[-0.064  1.031 -2.577 -1.771 -1.445],10.0,0.0002597507,6.225586e-05,1.005151,0.009387628,0.01005151,9524.331,-119.22995,1.000757
-0.21728516,295,100.0,1.0,12105115,0.079711914,-0.026637523,-0.026596438,29500,500.0,0.01,0.018345833,-2.5634188e-05,17352.538692474365,0.06408904,100.0,1.0,4999.540321915966,100,,[-0.064  1.031 -2.577 -1.769 -1.446],10.0,9.313226e-10,-2.5634765e-05,1.0,0.01,0.009999999,0.004148894,-0.026637523,1.0
-0.19500732,296,100.0,1.0,12155115,0.08868408,-0.02393103,-0.026596438,29600,500.0,0.01,0.017926216,-4.7608162e-05,17416.722913503647,0.06751791,100.0,1.0,4999.538952760499,100,,[-0.064  1.031 -2.577 -1.769 -1.446],10.0,9.313226e-10,-4.760742e-05,1.0,0.01,0.009999999,0.0046047154,-0.02393103,1.0
-973.48517,297,99.993805,1.0289944,12204617,9.925354,-119.21771,-0.026438683,29700,495.02,0.010289944,9.9981,0.013075024,17480.251915693283,97.83897,99.99167,0.96547127,4949.623606441471,100,0.009146812,[-0.064  1.031 -2.577 -1.769 -1.446],10.0,9.146802e-05,-1.6479493e-05,1.000802,0.009654713,0.010008019,9659.181,-119.22713,1.000062
-973.4936,298,99.77754,1.1348329,12254119,9.92511,-119.09684,-0.026830496,29800,495.02,0.011348329,9.998175,0.26412612,17544.00162243843,97.83981,99.78006,0.90971625,4949.638371041058,100,0.047482632,[-0.064  1.03  -2.577 -1.769 -1.445],10.0,0.00047482632,2.9907227e-05,1.0113367,0.009097163,0.010113367,9375.428,-119.2281,1.0022296
