EmpiricalD2,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,EpRewMean,MeanIWNorm,EntropyCoefficient,MinIW,MeanIW,TimestepsSoFar,Weights,EpLenMean,MaxIW,InitialBound,Bound,StdIWNorm,ReturnMeanIW,InitialReturnMax,ESSClassic,MeanEntropy,Iteration,StdIW,TimeElapsed,InitialReturnStd,InitialReturnMean,MaxIWNorm,ESSRenyi,J_sample_variance,ReturnStepMax,InitialReturnMin,EpThisIter
1.0000386,29300,9.930315,0.009691556,2909.6951560337866,0.009997639,,0.9691556,0.99976397,5895274,[-0.897  2.882 -3.193 -3.038 -1.166],291.99,1.024169,-112.55131,-112.53796,8.494529e-05,0.015549421,74.32532,99.99278,0.25296122,293,0.008494531,10023.448518514633,136.28073,2.8076172e-05,0.010241689,99.99614,18756.637,10.0,-918.9778,100
1.0023155,29400,9.92915,0.009101829,2881.2248015801724,0.010093403,,0.91018283,1.0093402,5924189,[-0.897  2.882 -3.194 -3.038 -1.166],289.15,1.1410309,-112.559845,-112.42259,0.00046218614,0.26748812,64.2937,99.79075,0.25240982,294,0.04621862,10064.91044664383,96.522545,3.6621093e-06,0.011410309,99.76898,9428.894,10.0,-919.04724,100
1.0069833,29500,9.929125,0.008205917,2919.8850410206755,0.010060307,,0.8205917,1.0060307,5953492,[-0.896  2.883 -3.194 -3.039 -1.167],293.03,1.2154542,-110.617935,-109.9594,0.000800522,1.0440669,89.78827,99.37081,0.25012454,295,0.0800522,10107.206187725067,187.1324,-4.1503907e-05,0.012154542,99.30652,34469.133,10.0,-903.19135,100
1.0067549,29600,9.925232,0.008093829,2760.1177112986134,0.010057361,,0.8093829,1.0057362,5981197,[-0.893  2.877 -3.188 -3.032 -1.169],277.05,1.2543428,-109.95247,-109.57936,0.0008077299,0.74368024,92.105286,99.35913,0.24755874,296,0.08077299,10148.498718500137,184.24574,-0.00015441894,0.012543428,99.32905,34041.332,10.0,-897.7569,100
1.0107397,29700,9.927347,0.008125797,2843.4062931197473,0.010028048,,0.81257975,1.002805,6009735,[-0.893  2.876 -3.189 -3.034 -1.171],285.38,1.3486235,-112.1597,-111.52963,0.0011063336,1.2307482,64.22565,98.79751,0.25008407,297,0.110633366,10190.02553987503,97.09482,1.7700195e-05,0.0134862345,98.93745,9367.286,10.0,-915.7802,100
1.005126,29800,9.9265175,0.008058953,2781.4177037205427,0.01006713,,0.8058953,1.0067132,6037652,[-0.893  2.878 -3.188 -3.031 -1.169],279.17,1.2058566,-110.35325,-109.97575,0.0007401899,0.6600064,92.28949,99.46232,0.25305113,298,0.07401899,10230.706439495087,180.6694,4.2114258e-05,0.012058565,99.49001,33338.75,10.0,-901.03076,100
1.003465,29900,9.929317,0.008467899,2833.722268857473,0.010021605,,0.8467899,1.0021604,6066090,[-0.893  2.878 -3.192 -3.031 -1.166],284.38,1.1507672,-110.77805,-110.46167,0.00053109665,0.50812435,88.84119,99.719925,0.25097707,299,0.05310967,10271.68259692192,176.6598,-1.5258789e-05,0.011507672,99.65469,31295.887,10.0,-904.49884,100
1.0028856,30000,9.92701,0.008340493,2774.6112846873943,0.01004011,,0.8340493,1.004011,6093938,[-0.892  2.878 -3.195 -3.029 -1.168],278.48,1.1146215,-111.215485,-110.881325,0.000526593,0.49453145,85.15192,99.725685,0.250236,300,0.052659307,10312.07887172699,160.73563,3.0517578e-05,0.011146215,99.71227,25650.018,10.0,-908.07086,100
1.0044395,30100,9.928179,0.008319569,2847.610153675005,0.009962557,,0.83195686,0.9962557,6122517,[-0.895  2.889 -3.196 -3.04  -1.169],285.79,1.1772346,-111.705284,-111.2613,0.00071276596,0.69167733,71.27466,99.490746,0.25174126,301,0.0712766,10354.279637336731,114.382126,1.5258789e-05,0.011772347,99.558014,12615.62,10.0,-912.06995,100
1.502335,30200,9.932011,0.002083863,3006.0110313655123,0.009621772,,0.20838629,0.9621772,6152680,[-0.892  2.882 -3.211 -3.033 -1.167],301.63,4.295811,-10.91929,-9.293566,0.006550035,4.090167,52.642883,68.332954,0.25277734,302,0.65500355,10397.294835805893,30.727697,-1.3427734e-05,0.04295811,66.56305,1509.6593,10.0,-89.15552,100
1.0066628,30300,9.930183,0.008256796,2928.8082015837153,0.010057871,,0.8256796,1.0057873,6182071,[-0.879  2.886 -3.21  -3.035 -1.166],293.91,1.3042384,-112.638435,-112.2124,0.00086906657,0.80071795,73.5509,99.25891,0.2512302,303,0.08690666,10440.835088729858,137.24605,6.7749024e-05,0.013042384,99.33813,18904.844,10.0,-919.6895,100
1.0020252,30400,9.929689,0.009015953,2909.3038945220324,0.010035689,,0.90159535,1.003569,6211267,[-0.877  2.885 -3.213 -3.037 -1.168],291.96,1.1398592,-112.09439,-111.894905,0.0004593211,0.31284952,78.121704,99.79097,0.24987806,304,0.045932107,10483.519132375717,157.46384,-8.300781e-05,0.011398592,99.79788,24785.742,10.0,-915.24615,100
1.0049548,30500,9.932827,0.008704664,3012.8126602099514,0.010080648,,0.8704665,1.0080646,6241497,[-0.877  2.882 -3.213 -3.036 -1.169],302.3,1.1740735,-112.28531,-111.672485,0.0006431299,0.8907175,76.545166,99.59463,0.24723087,305,0.064313,10527.634901762009,163.18869,5.9204103e-05,0.011740734,99.50696,25770.709,10.0,-916.80615,100
1.0012567,30600,9.930325,0.008418577,2913.883676587972,0.0099592665,,0.8418577,0.99592674,6270738,[-0.875  2.876 -3.208 -3.03  -1.172],292.41,1.1055706,-111.68837,-111.491135,0.00037856086,0.267393,71.401306,99.855736,0.24658154,306,0.037856087,10569.718519687653,126.45528,4.272461e-06,0.011055705,99.87449,15791.801,10.0,-911.9317,100
1.006889,30700,9.932081,0.007730608,2980.4119899983357,0.010049719,,0.7730608,1.004972,6300644,[-0.876  2.878 -3.212 -3.03  -1.172],299.06,1.2161927,-101.48537,-100.93651,0.0008606005,0.8977742,60.049988,99.27202,0.24654396,307,0.086060055,10613.516963005066,88.36236,-4.4555665e-05,0.012161927,99.31581,6828.505,10.0,-828.62415,100
1.0007203,30800,9.934187,0.009326839,3074.3119818298346,0.009979267,,0.93268394,0.99792665,6331489,[-0.875  2.878 -3.218 -3.034 -1.172],308.45,1.0488955,-112.670364,-112.615524,0.00024082308,0.095389485,63.386597,99.94178,0.24637783,308,0.024082305,10658.406304121017,133.992,-1.953125e-05,0.010488954,99.928024,18040.764,10.0,-919.94946,100
1.0140514,30900,9.933441,0.0066969106,3007.423101315191,0.010261184,,0.6696911,1.0261185,6361664,[-0.875  2.878 -3.218 -3.035 -1.173],301.75,1.3035558,-110.32118,-109.40826,0.0011865936,1.6851879,82.60828,98.68041,0.24219732,309,0.11865936,10702.568808317184,181.44414,-0.00011047363,0.013035558,98.61433,32453.293,10.0,-900.7677,100
1.0032922,31000,9.927912,0.008789092,2859.726891241572,0.010031427,,0.87890923,1.0031428,6390365,[-0.874  2.877 -3.223 -3.037 -1.177],287.01,1.1381285,-112.374344,-112.16679,0.0005529161,0.3924471,61.29364,99.69712,0.24161789,310,0.05529161,10745.257841825485,96.71332,6.225586e-05,0.011381285,99.67186,9523.769,10.0,-917.53314,100
1.0345978,31100,9.929493,0.006645075,2807.839131527759,0.010230613,,0.6645075,1.0230612,6418543,[-0.874  2.878 -3.223 -3.037 -1.177],281.78,1.4444357,-107.633766,-104.84911,0.0017573057,4.6307483,114.556335,97.13407,0.2355612,311,0.17573057,10785.146667003632,230.98926,-1.4648437e-05,0.014444357,96.65592,51191.652,10.0,-878.82587,100
2.4193678,31200,9.932995,0.0010890224,3018.3173686109594,0.011094844,,0.10890224,1.1094846,6448828,[-0.87   2.869 -3.225 -3.035 -1.183],302.85,7.8323894,-8.449524,-3.2204857,0.013406752,9.9222145,51.946472,40.647533,0.2484231,312,1.3406751,10829.642946243286,30.917278,2.746582e-05,0.07832389,41.33311,2783.1414,10.0,-68.990295,100
1.0026218,31300,9.931095,0.008985478,2974.782018306824,0.010054344,,0.8985479,1.0054344,6478679,[-0.853  2.875 -3.232 -3.031 -1.17 ],298.51,1.1193792,-113.75928,-113.57409,0.00046968085,0.3341999,64.46503,99.782234,0.24670361,313,0.046968095,10874.09893155098,112.01434,-1.4038086e-05,0.011193791,99.73851,12382.723,10.0,-928.84045,100
1.0058427,31400,9.93433,0.008024318,3061.478655305946,0.009930896,,0.8024318,0.9930896,6509395,[-0.853  2.875 -3.232 -3.032 -1.172],307.16,1.1534792,-112.31361,-111.068306,0.00080885255,1.5729799,76.29193,99.34101,0.24613188,314,0.080885254,10917.71912240982,161.5705,5.7983398e-05,0.011534792,99.41913,24272.256,10.0,-917.0372,100
1.242715,31500,9.93321,0.0023739326,3025.7246263393936,0.009493645,,0.23739326,0.9493645,6539754,[-0.852  2.873 -3.243 -3.034 -1.173],303.59,3.1024678,-9.927521,-8.914593,0.0048562004,2.1523385,49.161743,79.26105,0.23851748,315,0.48562005,10961.704823970795,28.504879,1.4038086e-05,0.031024678,80.46897,808.5665,10.0,-81.05798,100
1.0273075,31600,9.936354,0.006805111,3025.3052662924297,0.010344202,,0.6805111,1.0344201,6570104,[-0.861  2.881 -3.243 -3.024 -1.18 ],303.5,1.5138352,-111.41982,-108.7932,0.0015622189,4.137706,83.62695,97.77004,0.23226535,316,0.15622188,11004.490869522095,177.44621,2.5024414e-05,0.015138351,97.341835,29204.725,10.0,-909.7392,100
1.0515075,31700,9.925592,0.00633544,2734.762527940685,0.010531123,,0.633544,1.0531121,6597554,[-0.861  2.883 -3.251 -3.028 -1.187],274.5,1.6839529,-107.77624,-103.82457,0.0022411265,6.692447,113.292786,95.667404,0.23254664,317,0.22411266,11044.713718891144,226.25212,-9.765625e-06,0.016839528,95.10156,48101.51,10.0,-879.9892,100
1.0154557,31800,9.93108,0.007565373,2958.933982328443,0.010121193,,0.7565373,1.0121193,6627246,[-0.861  2.878 -3.257 -3.034 -1.186],296.92,1.4219007,-111.32995,-110.605156,0.0013443561,1.5818716,84.272644,98.26632,0.23449913,318,0.13443561,11087.931226968765,186.81569,3.3569337e-05,0.014219007,98.47795,35343.754,10.0,-909.0055,100
1.0206319,31900,9.934832,0.0070276135,3101.9196934437937,0.010182016,,0.70276135,1.0182016,6658367,[-0.858  2.875 -3.255 -3.035 -1.184],311.21,1.7063009,-86.067474,-84.84702,0.0016720616,2.1037593,53.11969,97.37409,0.23107858,319,0.16720615,11132.959041595459,76.8871,-2.5024414e-05,0.017063009,97.978516,4454.8965,10.0,-702.7378,100
1.0099322,32000,9.936079,0.0074713468,3098.326466381989,0.010078902,,0.7471347,1.0078903,6689450,[-0.859  2.88  -3.259 -3.034 -1.188],310.83,1.3200345,-112.89355,-112.12332,0.0010332473,1.3294816,61.61566,98.95999,0.22802752,320,0.10332473,11177.585148334503,121.71903,7.93457e-06,0.0132003445,99.01655,13806.893,10.0,-921.772,100
1.0069082,32100,9.93524,0.008120187,3085.735799250415,0.010107237,,0.8120187,1.0107238,6720408,[-0.859  2.88  -3.263 -3.037 -1.191],309.58,1.2748493,-113.91633,-113.54057,0.0009025471,0.7685431,63.201965,99.208916,0.22733878,321,0.09025471,11223.440170764923,135.63657,-1.7089844e-05,0.012748493,99.31392,18645.227,10.0,-930.12274,100
1.0007421,32200,9.934944,0.008826493,3049.9118077735116,0.009988852,,0.88264936,0.9988852,6751007,[-0.858  2.882 -3.264 -3.037 -1.192],305.99,1.0615156,-114.35808,-114.02113,0.00028757655,0.37929153,59.621277,99.91718,0.22728613,322,0.028757652,11267.47409915924,100.02077,-6.408691e-05,0.010615155,99.92585,9956.584,10.0,-933.72925,100
1.022656,32300,9.929586,0.0068723015,2925.532765243731,0.01032006,,0.68723017,1.032006,6780366,[-0.857  2.879 -3.273 -3.035 -1.192],293.59,1.3891313,-111.2192,-109.924225,0.0014751899,2.5477324,84.80151,97.99762,0.22704197,323,0.14751899,11309.962309837341,180.8318,-6.225586e-05,0.013891313,97.7846,31831.305,10.0,-908.10034,100
1.0123811,32400,9.929686,0.0077408743,2929.1351066777816,0.010186994,,0.7740874,1.0186993,6809761,[-0.854  2.876 -3.274 -3.039 -1.192],293.95,1.3997884,-112.122574,-111.47312,0.0011974596,1.3413815,76.997986,98.63708,0.22570787,324,0.11974597,11352.536493778229,156.48254,-1.7700195e-05,0.013997884,98.77703,23959.174,10.0,-915.47675,100
4.523661,32500,9.932751,0.00014625977,3030.7385613068436,0.012967258,,0.014625978,1.2967257,6840171,[-0.854  2.879 -3.274 -3.036 -1.193],304.1,31.193802,-7.2924523,-5.577096,0.035328228,9.933176,49.269836,11.873027,0.22997978,325,3.5328226,11396.290342569351,27.040148,1.2207031e-05,0.31193802,22.105988,5476.5547,10.0,-59.542725,100
1.0163367,32600,9.941254,0.006278475,3281.188058532521,0.01005449,,0.6278475,1.0054489,6873080,[-0.829  2.881 -3.286 -3.045 -1.189],329.09,1.4908301,-89.72272,-88.93365,0.0013622451,1.5189302,46.648804,98.19742,0.22550766,326,0.13622451,11444.984905004501,78.93957,-5.493164e-05,0.014908301,98.39259,5386.1963,10.0,-732.58246,100
1.02912,32700,9.935484,0.006455986,3128.234162122766,0.010637266,,0.6455986,1.0637265,6904464,[-0.828  2.881 -3.288 -3.047 -1.193],313.84,1.7127204,-113.37246,-111.40253,0.0019301964,3.6087666,57.683594,96.81235,0.22155549,327,0.19301964,11490.08337187767,112.99476,-1.2207031e-05,0.017127203,97.1704,11863.03,10.0,-925.68207,100
1.0065658,32800,9.940903,0.008577053,3281.8266425506613,0.010127759,,0.85770535,1.0127759,6937380,[-0.826  2.88  -3.294 -3.053 -1.197],329.16,1.2247123,-114.91626,-114.38562,0.0007778156,0.90722597,55.066162,99.41364,0.21915115,328,0.077781565,11537.913947582245,129.44133,-4.1503907e-05,0.012247122,99.3477,16602.752,10.0,-938.2869,100
1.0003861,32900,9.935928,0.009586525,3183.226789517205,0.009990621,,0.95865256,0.9990621,6969315,[-0.825  2.88  -3.297 -3.052 -1.2  ],319.35,1.0587955,-114.44315,-114.41664,0.00019358259,0.04855293,58.91815,99.96245,0.21985987,329,0.019358257,11584.263352155685,136.17627,-4.699707e-05,0.010587954,99.9614,18731.324,10.0,-934.424,100
1.0068803,33000,9.934923,0.007791184,3079.4080315935576,0.010029045,,0.7791184,1.0029044,7000210,[-0.825  2.879 -3.297 -3.052 -1.199],308.95,1.1509488,-111.953514,-111.4044,0.00076486735,0.93357784,79.27783,99.42171,0.22192168,330,0.07648673,11627.7455432415,178.4235,-1.15966795e-05,0.011509487,99.31667,31157.262,10.0,-914.0965,100
1.0022851,33100,9.933775,0.008879533,3044.6456831932474,0.010092642,,0.88795334,1.0092641,7030758,[-0.826  2.881 -3.318 -3.055 -1.197],305.48,1.1945602,-110.83942,-110.61069,0.0005002591,0.35524964,88.341,99.754906,0.2229342,331,0.05002591,11672.571162939072,203.85258,-4.5776367e-05,0.011945602,99.77201,41728.582,10.0,-904.99963,100
1.0005327,33200,9.937895,0.009552864,3158.2185103939805,0.0100002065,,0.9552865,1.0000206,7062439,[-0.825  2.878 -3.318 -3.054 -1.196],316.81,1.0598878,-113.07396,-113.02541,0.00020476572,0.07871914,70.08154,99.958084,0.22388808,332,0.020476568,11718.800516366959,164.37506,5.9814454e-05,0.010598877,99.946754,27258.5,10.0,-923.2455,100
1.0566615,33300,9.936705,0.005497465,3222.824654202932,0.010386577,,0.5497465,1.0386577,7094770,[-0.825  2.878 -3.318 -3.054 -1.195],323.31,1.7345493,-10.358203,-9.97297,0.002219715,0.6745646,41.617065,95.6323,0.21622992,333,0.22197151,11765.16965007782,28.356894,-7.873535e-05,0.017345492,94.63769,839.69855,10.0,-84.57373,100
1.0002459,33400,9.93622,0.009504385,3101.3369222896235,0.010009039,,0.95043856,1.0009041,7125883,[-0.83   2.886 -3.317 -3.057 -1.203],311.13,1.0562278,-113.74693,-113.72551,0.0001870738,0.035327733,54.6532,99.9651,0.2167963,334,0.018707385,11810.960673809052,97.119835,-7.995605e-05,0.010562277,99.97541,9548.907,10.0,-928.7391,100
1.0040526,33500,9.930597,0.007930942,2908.4406302929474,0.009952602,,0.7930942,0.99526006,7155069,[-0.83   2.886 -3.317 -3.057 -1.202],291.86,1.147113,-110.55825,-110.17245,0.0006130572,0.60966325,90.64508,99.622,0.21548907,335,0.06130572,11853.245507717133,190.92644,6.713867e-05,0.011471129,99.596375,35423.6,10.0,-902.70483,100
1.0138146,33600,9.933859,0.006832734,3045.056293569234,0.01004452,,0.68327343,1.004452,7185621,[-0.829  2.882 -3.319 -3.056 -1.203],305.52,1.2908603,-113.7394,-112.7585,0.0012196888,1.7639189,64.66516,98.54694,0.21264647,336,0.12196888,11898.619166374207,123.42983,7.446289e-05,0.012908603,98.63737,13501.845,10.0,-928.67896,100
1.008319,33700,9.930868,0.008041157,2943.156924503435,0.010116913,,0.8041158,1.0116915,7215155,[-0.828  2.88  -3.324 -3.059 -1.206],295.34,1.243582,-111.33853,-110.665,0.0009184703,1.1357249,74.26318,99.18253,0.20954943,337,0.09184704,11941.88939332962,151.60706,4.272461e-05,0.01243582,99.174965,22381.709,10.0,-909.0756,100
1.0011562,33800,9.940023,0.009309113,3259.5498477527826,0.010035844,,0.9309113,1.0035844,7247849,[-0.827  2.88  -3.328 -3.061 -1.209],326.94,1.0778229,-114.47161,-114.40474,0.00032514313,0.13295937,48.709106,99.89515,0.20923805,338,0.03251432,11989.971616268158,97.404915,-6.347656e-05,0.010778229,99.884514,9602.369,10.0,-934.65625,100
1.0038917,33900,9.934362,0.008826553,3064.1685224519706,0.01003442,,0.8826553,1.003442,7278592,[-0.827  2.879 -3.328 -3.063 -1.21 ],307.43,1.2077397,-113.89956,-113.5714,0.0006254845,0.54954326,63.365417,99.61297,0.20951982,339,0.06254845,12035.395566701889,134.91081,-2.2583008e-05,0.012077397,99.612335,18269.88,10.0,-929.9858,100
1.0036944,34000,9.940596,0.008799699,3260.0409963339102,0.009992194,,0.87996995,0.9992194,7311290,[-0.826  2.876 -3.33  -3.063 -1.209],326.98,1.1238425,-102.96887,-102.6628,0.00051393034,0.49606204,48.087097,99.73617,0.20934145,340,0.051393032,12084.08721780777,88.2826,-3.2958986e-05,0.011238424,99.63192,6995.912,10.0,-840.73706,100
1.0047337,34100,9.93503,0.008424155,2974.569065301484,0.010047402,,0.8424156,1.0047404,7341133,[-0.828  2.879 -3.343 -3.067 -1.21 ],298.43,1.1774608,-111.405846,-110.97378,0.0007304439,0.6954229,83.74866,99.47427,0.20752198,341,0.0730444,12127.8773624897,177.33089,-6.1035157e-06,0.011774608,99.52886,30941.592,10.0,-909.6248,100
1.004305,34200,9.9322815,0.008367917,3004.9542050211976,0.009943156,,0.83679163,0.99431556,7371285,[-0.827  2.877 -3.347 -3.068 -1.211],301.52,1.2057809,-114.48723,-114.22493,0.0006374118,0.50847816,58.530945,99.590744,0.20580752,342,0.06374118,12173.567428350449,97.62444,1.0986329e-05,0.012057808,99.57134,9648.298,10.0,-934.78436,100
1.0006577,34300,9.934399,0.009307989,3071.950935575523,0.009995593,,0.9307989,0.9995592,7402106,[-0.826  2.877 -3.346 -3.067 -1.213],308.21,1.0500038,-114.06766,-114.01964,0.00026097125,0.08552396,62.00653,99.93188,0.2049562,343,0.026097126,12219.37648653984,135.22748,-6.1035155e-07,0.010500037,99.93427,18490.215,10.0,-931.35846,100
4.45027,34400,9.938639,0.00016320254,3188.343234654044,0.010991275,,0.016320255,1.0991277,7434088,[-0.826  2.878 -3.346 -3.067 -1.214],319.82,19.371923,-7.436791,-0.9418783,0.024299283,14.746521,42.399048,16.985012,0.15760472,344,2.4299283,12265.625898361206,25.75712,-1.2207031e-06,0.19371922,22.470547,9436.59,10.0,-60.72113,100
1.0008895,34500,9.930384,0.009193144,2905.6151252335585,0.010065538,,0.91931444,1.0065538,7463246,[-0.821  2.878 -3.349 -3.084 -1.261],291.58,1.1051657,-110.92986,-110.76645,0.00033441393,0.21266091,77.65192,99.889725,0.15764166,345,0.03344139,12309.133865594864,156.24323,-7.141113e-05,0.011051657,99.911125,24223.836,10.0,-905.7379,100
1.0102371,34600,9.935465,0.008066848,3074.4047733044276,0.010049991,,0.8066848,1.0049992,7494090,[-0.82   2.873 -3.352 -3.081 -1.261],308.44,1.3917443,-111.86906,-111.1127,0.0010433659,1.3275175,79.97052,98.93369,0.15705936,346,0.10433659,12355.36179113388,187.69267,1.8920899e-05,0.013917442,98.986664,34460.34,10.0,-913.4071,100
1.0011322,34700,9.937063,0.009436983,3183.2045839052926,0.010008156,,0.9436983,1.0008156,7526023,[-0.813  2.846 -3.352 -3.057 -1.262],319.33,1.0867271,-115.38061,-115.30738,0.00031646498,0.13857284,51.2511,99.9001,0.15764986,347,0.031646498,12402.176198005676,98.28662,4.8217775e-05,0.010867272,99.8869,9779.158,10.0,-942.07904,100
1.0014526,34800,9.933828,0.008873398,3059.50284650061,0.010010443,,0.8873399,1.0010443,7556720,[-0.813  2.848 -3.353 -3.056 -1.261],306.97,1.1179565,-113.898026,-113.80809,0.0004421127,0.17261934,63.41394,99.80532,0.15729152,348,0.044211276,12447.245101690292,134.61633,2.4414062e-06,0.0111795645,99.85496,18315.234,10.0,-929.97345,100
1.0038944,34900,9.934349,0.008628204,3056.4909136495844,0.010163992,,0.86282045,1.0163991,7587386,[-0.813  2.848 -3.353 -3.056 -1.262],306.66,1.181226,-113.67407,-113.422356,0.00065389305,0.4728495,65.21985,99.58783,0.1593479,349,0.065389305,12492.320177078247,134.97713,1.2207031e-06,0.011812259,99.61207,18268.643,10.0,-928.1449,100
1.8159137,35000,9.937107,0.001376358,3190.78777278364,0.010804337,,0.1376358,1.0804338,7619395,[-0.813  2.851 -3.354 -3.06  -1.26 ],320.09,8.901707,-8.552833,-6.0958085,0.011218035,5.4295974,42.44763,48.12213,0.12923071,350,1.1218035,12539.909988641739,27.495481,-2.5024414e-05,0.08901706,55.068695,1989.0052,10.0,-69.833374,100
1.7076718,35100,9.938936,0.001492831,3251.2902592447062,0.0124772815,,0.14928311,1.2477281,7652008,[-0.816  2.861 -3.359 -3.057 -1.29 ],326.13,7.4873333,-9.559946,-7.462096,0.011538988,5.0306635,40.365784,53.900944,0.13573785,351,1.1538988,12588.46653676033,25.167307,1.6479493e-05,0.07487333,58.55926,1708.6876,10.0,-78.05676,100
1.0110463,35200,9.9362335,0.007073903,3146.1919685986927,0.010101229,,0.7073903,1.0101229,7683571,[-0.803  2.864 -3.351 -3.054 -1.283],315.63,1.379969,-113.16535,-112.55619,0.0012413448,1.2324542,69.32196,98.51226,0.13346896,352,0.124134496,12635.12330031395,159.09822,-2.2583008e-05,0.01379969,98.90744,24833.295,10.0,-923.991,100
1.3273884,35300,9.939083,0.0026286682,3192.4987779682665,0.009294368,,0.26286682,0.92943686,7715594,[-0.8    2.857 -3.352 -3.052 -1.285],320.23,3.1677485,-8.494585,-6.679925,0.005671745,3.106994,41.761414,72.86578,0.14122099,353,0.56717455,12683.204755306244,25.674564,9.460449e-05,0.031677485,75.3359,596.1729,10.0,-69.358765,100
1.0023026,35400,9.939657,0.00885275,3225.490203370474,0.009990445,,0.885275,0.9990445,7747947,[-0.791  2.86  -3.35  -3.051 -1.278],323.53,1.1131481,-113.70931,-113.496796,0.00049275305,0.34330988,54.963806,99.75731,0.13984935,354,0.04927531,12730.804432868958,127.358376,-4.3945314e-05,0.01113148,99.77026,15932.678,10.0,-928.43225,100
1.003099,35500,9.940142,0.008954686,3284.2897522627427,0.009972722,,0.8954686,0.9972723,7780889,[-0.792  2.86  -3.353 -3.049 -1.279],329.42,1.2223787,-115.98185,-115.78642,0.00063776824,0.37507284,46.390076,99.59271,0.13903807,355,0.06377683,12779.507161140442,98.219475,8.117676e-05,0.012223787,99.69106,9724.659,10.0,-946.98846,100
1.0017071,35600,9.94128,0.009025673,3319.3754033852315,0.010044701,,0.9025673,1.0044701,7814181,[-0.792  2.862 -3.355 -3.048 -1.28 ],332.92,1.1053885,-115.07497,-114.98045,0.0003943439,0.19270584,53.789062,99.846115,0.1400791,356,0.039434392,12827.945520401001,135.61847,1.4038086e-05,0.011053885,99.82958,18563.994,10.0,-939.58325,100
1.0030427,35700,9.937418,0.008765511,3182.563490642149,0.010031143,,0.87655115,1.0031143,7846107,[-0.793  2.862 -3.356 -3.048 -1.279],319.26,1.1395469,-113.45563,-113.223724,0.0005249947,0.4043765,67.01837,99.72683,0.14129646,357,0.05249947,12875.12010383606,164.07907,1.8310546e-06,0.011395468,99.696655,27178.145,10.0,-926.36127,100
1.3843805,35800,9.939589,0.0019974355,3326.071021904614,0.010529025,,0.19974355,1.0529026,7879469,[-0.792  2.864 -3.354 -3.049 -1.278],333.62,2.9595006,-8.581859,-6.5253615,0.005624368,3.5720325,37.560486,77.8001,0.1477212,358,0.56243676,12923.32412815094,26.433928,4.8828124e-06,0.029595004,72.23448,894.0881,10.0,-70.07062,100
1.0089897,35900,9.938467,0.008067829,3261.0853958989637,0.010112302,,0.8067829,1.0112303,7912181,[-0.785  2.864 -3.35  -3.068 -1.271],327.12,1.3019713,-115.16922,-114.58149,0.0009940045,1.1042743,53.009583,99.04302,0.14739592,359,0.09940046,12971.682487249374,121.86733,2.8686523e-05,0.013019713,99.10904,14166.254,10.0,-940.35297,100
1.3280253,36000,9.945511,0.0021397688,3427.280578787119,0.009359179,,0.21397689,0.9359179,7946548,[-0.783  2.861 -3.353 -3.07  -1.272],343.67,3.306298,-7.1569433,-5.5020223,0.0056159757,2.745667,34.149963,73.52616,0.14644021,360,0.5615976,13022.173854351044,24.733137,2.5634765e-05,0.03306298,75.29977,629.7485,10.0,-58.4364,100
1.0007386,36100,9.9375,0.00948556,3248.167929678598,0.010054145,,0.948556,1.0054145,7979132,[-0.787  2.877 -3.355 -3.056 -1.272],325.84,1.0859857,-114.691315,-114.64735,0.00025784664,0.08635771,46.894897,99.93428,0.1464852,361,0.025784664,13070.346409082413,96.85703,4.6386718e-05,0.010859856,99.92619,9486.439,10.0,-936.451,100
1.0003154,36200,9.937801,0.00943544,3165.8769159219246,0.009993093,,0.94354403,0.99930936,8010890,[-0.786  2.877 -3.355 -3.056 -1.272],317.58,1.0418786,-114.3066,-114.208145,0.00019175376,0.11651415,50.074097,99.963196,0.14613527,362,0.019175377,13116.046527147293,96.441025,3.8452148e-05,0.010418786,99.96847,9342.806,10.0,-933.30975,100
1.0162673,36300,9.940449,0.0073499237,3236.4857587905412,0.010368156,,0.7349924,1.0368156,8043352,[-0.787  2.879 -3.358 -3.056 -1.273],324.62,1.5019314,-113.71508,-112.82347,0.0014167533,1.8127575,64.88257,98.167046,0.14289664,363,0.14167534,13164.449331760406,164.31216,-3.4179688e-05,0.015019314,98.39931,27607.75,10.0,-928.4794,100
2.3126204,36400,9.9447975,0.00029333046,3397.343356448787,0.01423103,,0.029333046,1.4231029,8077420,[-0.786  2.88  -3.358 -3.055 -1.276],340.68,15.640946,-7.475369,-6.0367937,0.021883238,5.331214,35.668518,29.721552,0.1339158,364,2.188324,13214.116537570953,24.863646,-7.3242186e-06,0.15640946,43.240993,2280.1108,10.0,-61.03607,100
1.0052173,36500,9.939753,0.008335179,3274.558214504108,0.009925305,,0.8335179,0.99253047,8110265,[-0.785  2.9   -3.355 -3.031 -1.285],328.45,1.1922272,-114.683395,-114.404305,0.00075240363,0.5778514,47.00836,99.428604,0.13248935,365,0.07524036,13262.672565221786,97.173874,-1.5258789e-05,0.011922272,99.48098,9588.04,10.0,-936.38586,100
1.0042208,36600,9.943943,0.008468998,3414.8476680951244,0.010108378,,0.84689975,1.0108378,8144510,[-0.785  2.902 -3.358 -3.03  -1.286],342.45,1.1626993,-103.874466,-103.49278,0.0006576268,0.6007023,40.688538,99.57853,0.13207625,366,0.06576268,13313.958463907242,87.917984,2.6855469e-05,0.011626993,99.57969,7188.846,10.0,-848.13165,100
