EpLenMean,MeanD2w0t,MinIW,InitialReturnStd,MaxD2w0t,EpisodesSoFar,EmpiricalD2,InitialReturnMean,EpRewMean,Iteration,InitialReturnMax,InitialReturnMin,MeanIW,MaxIW,MinD2w0t,Weights,TimeElapsed,Bound,InitialBound,ReturnStepMax,MeanEntropy,ReturnStepMaxmin,StdIW,ReturnMeanIW,TimestepsSoFar,EpThisIter,StdD2w0t,J_sample_variance
495.01,1.003763,0.58640087,98.83719,1.0283653,41700,1.0275508,-6.225586e-05,4949.716300487493,417,9.980347,-983.4176,1.0163362,1.5875615,,[ 0.02   0.279 -3.222 -1.513 -1.338],20319.471470355988,-131.43604,-131.6237,9.999479,0.07629238,9.998959,0.121161036,-9.606003,20229443,100,0.10109617,9177.046
500.0,1.0,1.0,0.03767183,1.0,41800,1.0,3.8452148e-05,4999.712364151203,418,0.046142578,-0.11376953,1.0,1.0,1.0,[ 0.02   0.279 -3.222 -1.511 -1.343],20391.476343154907,-0.28480104,-0.28480104,0.019694328,0.07629238,0.019367218,,-0.045180585,20279443,100,,0.0014338087
500.0,1.0,1.0,0.039912846,1.0,41900,1.0,9.9487304e-05,4999.699346536052,419,0.057739258,-0.105041504,1.0,1.0,1.0,[ 0.02   0.279 -3.222 -1.511 -1.343],20453.566248893738,-0.2974559,-0.2974559,0.020051003,0.07629238,0.01970005,,-0.053495802,20329443,100,,0.0016091273
495.01,0.9917233,0.87220263,98.837006,1.0072217,42000,1.0033745,-8.056641e-05,4949.714754828116,420,9.981445,-983.4157,0.997143,1.1724136,,[ 0.02   0.279 -3.222 -1.511 -1.343],20524.700739383698,-131.6036,-131.62529,9.999476,0.07485335,9.998953,0.03930619,-9.919022,20378944,100,0.09957841,9783.066
500.0,1.0,1.0,0.032197762,1.0,42100,1.0,-4.5166016e-05,4999.715106318751,421,0.04827881,-0.10479736,1.0,1.0,1.0,[ 0.019  0.278 -3.222 -1.51  -1.344],20577.71155190468,-0.28347558,-0.28347558,0.019185066,0.07485335,0.018872261,,-0.050051317,20428944,100,,0.0010474798
500.0,1.0,1.0,0.038123854,1.0,42200,1.0,5.9204103e-05,4999.711195480125,422,0.05456543,-0.12762451,1.0,1.0,1.0,[ 0.019  0.278 -3.222 -1.51  -1.344],20613.6805934906,-0.26768956,-0.26768956,0.017982483,0.07485335,0.01765728,,-0.048897095,20478944,100,,0.0014678559
500.0,1.0,1.0,0.038786992,1.0,42300,1.0,4.8828126e-05,4999.713475086798,423,0.049804688,-0.117492676,1.0,1.0,1.0,[ 0.019  0.278 -3.222 -1.51  -1.344],20649.998246908188,-0.24337679,-0.24337679,0.016090393,0.07485335,0.015768051,,-0.04760533,20528944,100,,0.0015198969
500.0,1.0,1.0,0.030751247,1.0,42400,1.0,2.746582e-05,4999.721991429528,424,0.043395996,-0.101135254,1.0,1.0,1.0,[ 0.019  0.278 -3.222 -1.51  -1.344],20690.884457349777,-0.24716994,-0.24716994,0.016758919,0.07485335,0.016454697,,-0.043264557,20578944,100,,0.0009549217
500.0,1.0,1.0,0.029636351,1.0,42500,1.0,-2.8686523e-05,4999.717035315844,425,0.04736328,-0.07861328,1.0,1.0,1.0,[ 0.019  0.278 -3.222 -1.51  -1.344],20762.68478322029,-0.25947016,-0.25947016,0.017554283,0.07485335,0.017243385,,-0.045887604,20628944,100,,0.0008871422
495.03,1.002548,0.6146254,96.86089,1.0366929,42600,1.0246129,-1.8920899e-05,4949.918397606624,426,9.784607,-963.7536,1.0052749,1.6423038,,[ 0.019  0.278 -3.222 -1.51  -1.344],20834.56648659706,-130.91774,-131.42677,9.999478,0.070678815,9.998957,0.11718203,-9.0810585,20678447,100,0.10071284,8196.41
500.0,1.0,1.0,0.03498091,1.0,42700,1.0,3.0517579e-06,4999.730219659442,427,0.040527344,-0.12896729,1.0,1.0,1.0,[ 0.02   0.278 -3.246 -1.506 -1.348],20901.926445007324,-0.23629121,-0.23629121,0.01598835,0.070678815,0.015703201,,-0.041761305,20728447,100,,0.0012356648
495.01,0.99002,0.9999856,98.83724,1.0,42800,1.0,-8.850098e-05,4949.716464601257,428,9.980164,-983.41815,1.0000001,1.00003,,[ 0.02   0.278 -3.246 -1.506 -1.348],20970.360350608826,-131.62318,-131.6232,9.999479,0.070678815,9.998959,5.299542e-06,-9.959745,20777948,100,0.09939897,9867.47
500.0,1.0,1.0,0.039895754,1.0,42900,1.0,-0.00011779785,4999.717216089423,429,0.05328369,-0.13690186,1.0,1.0,1.0,[ 0.02   0.278 -3.246 -1.506 -1.348],21050.193432092667,-0.27037895,-0.27037895,0.01805973,0.070678815,0.017745972,,-0.050646618,20827948,100,,0.0016076096
500.0,1.0,1.0,0.037321996,1.0,43000,1.0,-3.6621095e-05,4999.717882648834,430,0.046142578,-0.1328125,1.0,1.0,1.0,[ 0.02   0.278 -3.246 -1.506 -1.348],21123.72003364563,-0.254678,-0.254678,0.016929626,0.070678815,0.016623497,,-0.04869564,20877948,100,,0.0014067627
500.0,1.0,1.0,0.036673002,1.0,43100,1.0,-6.591797e-05,4999.715409326489,431,0.051513672,-0.105163574,1.0,1.0,1.0,[ 0.02   0.278 -3.246 -1.506 -1.348],21192.391498088837,-0.2802964,-0.2802964,0.018714905,0.070678815,0.018397331,,-0.05259254,20927948,100,,0.0013581906
500.0,1.0,1.0,0.035033982,1.0,43200,1.0,-4.272461e-06,4999.722185447474,432,0.04626465,-0.11999512,1.0,1.0,1.0,[ 0.02   0.278 -3.246 -1.506 -1.348],21263.5975420475,-0.26808792,-0.26808792,0.018136024,0.070678815,0.017834663,,-0.047427323,20977948,100,,0.0012400008
495.03,1.0164566,0.52249694,96.860466,1.0617636,43300,1.0527165,-3.90625e-05,4949.912367758143,433,9.782288,-963.74945,1.0022141,1.5670481,,[ 0.02   0.278 -3.246 -1.506 -1.348],21343.870708227158,-130.56512,-131.42853,9.999466,0.06383528,9.998932,0.14424199,-8.561222,21027451,100,0.10297894,7279.883
500.0,1.0,1.0,0.035148095,1.0,43400,1.0,1.5258789e-05,4999.732061093857,434,0.047058105,-0.14117432,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21419.480809688568,-0.23259899,-0.23259899,0.015202522,0.06383528,0.014914513,,-0.04763023,21077451,100,,0.0012483178
500.0,1.0,1.0,0.039127853,1.0,43500,1.0,6.713867e-06,4999.716224258288,435,0.05090332,-0.14624023,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21493.62874031067,-0.29689705,-0.29689705,0.020429611,0.06383528,0.02011776,,-0.048330426,21127451,100,,0.0015461522
500.0,1.0,1.0,0.03590749,1.0,43600,1.0,1.6479493e-05,4999.724472887988,436,0.052856445,-0.11065674,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21567.730328798294,-0.2860217,-0.2860217,0.019371986,0.06383528,0.019077301,,-0.050323166,21177451,100,,0.0013025666
500.0,1.0,1.0,0.038438484,1.0,43700,1.0,9.765625e-06,4999.72102898376,437,0.0513916,-0.1651001,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21641.75755763054,-0.2545843,-0.2545843,0.017172813,0.06383528,0.016866684,,-0.045643073,21227451,100,,0.00149215
500.0,1.0,1.0,0.03484027,1.0,43800,1.0,-6.225586e-05,4999.720111129411,438,0.04522705,-0.15899658,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21683.697455644608,-0.2544417,-0.2544417,0.01730156,0.06383528,0.016991615,,-0.04393402,21277451,100,,0.0012262961
500.0,1.0,1.0,0.03308691,1.0,43900,1.0,2.0751953e-05,4999.726086874452,439,0.047729492,-0.078186035,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21720.776297330856,-0.2906674,-0.2906674,0.019892693,0.06383528,0.019605637,,-0.048633475,21327451,100,,0.0011056223
495.01,0.99002,0.9998691,98.837425,1.0,44000,1.0,-9.82666e-05,4949.729199578029,440,9.978699,-983.42,0.99999857,1.000142,,[ 0.022  0.278 -3.273 -1.504 -1.355],21765.95686197281,-131.6239,-131.62392,9.999502,0.0638354,9.999004,3.298824e-05,-9.960176,21376952,100,0.09939981,9867.481
500.0,1.0,1.0,0.03793606,1.0,44100,1.0,9.643555e-05,4999.723731218258,441,0.04937744,-0.12615967,1.0,1.0,1.0,[ 0.022  0.278 -3.273 -1.504 -1.355],21803.473288059235,-0.28199425,-0.28199425,0.019088745,0.0638354,0.01878643,,-0.049741913,21426952,100,,0.0014537692
495.02,1.0079979,0.62614566,97.84408,1.041194,44200,1.0360059,0.00012207031,4949.8235043754,442,9.881409,-973.5362,1.0028322,1.5853298,,[ 0.022  0.278 -3.273 -1.504 -1.355],21840.583064317703,-131.06233,-131.52513,9.999487,0.061734565,9.998974,0.13132958,-9.178946,21476454,100,0.10164695,8375.492
500.0,1.0,1.0,0.03716642,1.0,44300,1.0,5.6762696e-05,4999.723211078583,443,0.051086426,-0.12017822,1.0,1.0,1.0,[ 0.022  0.279 -3.288 -1.515 -1.357],21879.185725688934,-0.2577899,-0.2577899,0.017089844,0.061734565,0.016784668,,-0.049858164,21526454,100,,0.0013955501
500.0,1.0,1.0,0.04064159,1.0,44400,1.0,2.0751953e-05,4999.719102219153,444,0.049865723,-0.10644531,1.0,1.0,1.0,[ 0.022  0.279 -3.288 -1.515 -1.357],21916.697638511658,-0.26877868,-0.26877868,0.018098831,0.061734565,0.017788887,,-0.048570618,21576454,100,,0.0016682537
495.04,1.0396658,0.37385798,95.887215,1.1081197,44500,1.0986652,4.333496e-05,4950.020388358875,445,9.692566,-954.0656,0.9386203,2.0536165,,[ 0.022  0.279 -3.288 -1.515 -1.357],21953.63749909401,-129.92386,-131.33011,9.999485,0.052478466,9.99897,0.21764918,-7.5960574,21625958,100,0.10783584,5728.3076
495.02,1.0020908,0.62172085,97.844505,1.0264945,44600,1.023718,-4.760742e-05,4949.836006896039,446,9.876038,-973.5406,0.99388033,1.4404429,,[ 0.023  0.28  -3.327 -1.512 -1.366],21994.52480363846,-131.3303,-131.52435,9.999512,0.048550293,9.999023,0.106250264,-9.506822,21675460,100,0.100741,8987.95
500.0,1.0,1.0,0.03814881,1.0,44700,1.0,-3.90625e-05,4999.7347502888615,447,0.050231934,-0.117492676,1.0,1.0,1.0,[ 0.023  0.278 -3.328 -1.515 -1.37 ],22067.878559350967,-0.27621442,-0.27621442,0.01881218,0.048550293,0.018527985,,-0.047327045,21725460,100,,0.0014696136
500.0,1.0,1.0,0.037097268,1.0,44800,1.0,-1.8310548e-05,4999.731618541424,448,0.046875,-0.13775635,1.0,1.0,1.0,[ 0.023  0.278 -3.328 -1.515 -1.37 ],22140.989537239075,-0.27982455,-0.27982455,0.018795013,0.048550293,0.018508911,,-0.051146045,21775460,100,,0.0013900158
500.0,1.0,1.0,0.03465927,1.0,44900,1.0,-2.5634765e-05,4999.736199628223,449,0.043701172,-0.111206055,1.0,1.0,1.0,[ 0.023  0.278 -3.328 -1.515 -1.37 ],22220.152317523956,-0.29201818,-0.29201818,0.020175934,0.048550293,0.019893646,,-0.046538036,21825460,100,,0.0012137147
500.0,1.0,1.0,0.040930517,1.0,45000,1.0,-2.4414062e-06,4999.729146410151,450,0.052978516,-0.12585449,1.0,1.0,1.0,[ 0.023  0.278 -3.328 -1.515 -1.37 ],22304.525525331497,-0.2742641,-0.2742641,0.018112183,0.048550293,0.017821312,,-0.053893566,21875460,100,,0.0016921146
495.01,0.99327123,0.8141335,98.83755,1.010479,45100,1.0064682,-1.6479493e-05,4949.737272946716,451,9.976746,-983.42114,0.99836284,1.2954828,,[ 0.023  0.278 -3.328 -1.515 -1.37 ],22388.71734380722,-131.58153,-131.62395,9.999514,0.04638656,9.999027,0.059570167,-9.875907,21924961,100,0.09974585,9701.682
500.0,1.0,1.0,0.031815596,1.0,45200,1.0,4.333496e-05,4999.743738929168,452,0.042175293,-0.12988281,1.0,1.0,1.0,[ 0.022  0.276 -3.328 -1.516 -1.373],22474.046417474747,-0.26309252,-0.26309252,0.017871857,0.04638656,0.017609596,,-0.04564603,21974961,100,,0.0010224395
500.0,1.0,1.0,0.035537366,1.0,45300,1.0,2.5024414e-05,4999.731712780633,453,0.051635742,-0.099243164,1.0,1.0,1.0,[ 0.022  0.276 -3.328 -1.516 -1.373],22558.387955904007,-0.24733748,-0.24733748,0.016083717,0.04638656,0.015799522,,-0.051647246,22024961,100,,0.0012750569
495.01,0.99104315,0.8594833,98.83764,1.0042174,45400,1.0019575,6.1035157e-06,4949.738799568843,454,9.979065,-983.42206,0.9963,1.1252773,,[ 0.022  0.276 -3.328 -1.516 -1.373],22642.210575819016,-131.60852,-131.62302,9.999514,0.04539077,9.999027,0.03011536,-9.9305725,22074462,100,0.09950562,9811.333
495.02,0.99125284,0.8786417,97.844444,1.0048668,45500,1.0022686,2.0751953e-05,4949.842043897288,455,9.880005,-973.53986,1.0001832,1.2109828,,[ 0.021  0.275 -3.328 -1.515 -1.374],22726.501406908035,-131.5054,-131.5261,9.999527,0.045885503,9.999054,0.037148885,-9.821952,22123964,100,0.099426456,9591.535
500.0,1.0,1.0,0.035981566,1.0,45600,1.0,-7.019043e-05,4999.7366150858015,456,0.048950195,-0.10095215,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],22812.239949464798,-0.24264452,-0.24264452,0.016001701,0.045885503,0.015720367,,-0.04795218,22173964,100,,0.0013080896
500.0,1.0,1.0,0.036024515,1.0,45700,1.0,-9.155274e-06,4999.7318883617545,457,0.049865723,-0.11645508,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],22898.550255298615,-0.26479656,-0.26479656,0.01748848,0.045885503,0.0172081,,-0.05201459,22223964,100,,0.0013109598
500.0,1.0,1.0,0.033669177,1.0,45800,1.0,-7.751465e-05,4999.736182334173,458,0.043395996,-0.09692383,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],22983.47768163681,-0.240814,-0.240814,0.016013145,0.045885503,0.015732765,,-0.045982428,22273964,100,,0.0011448461
500.0,1.0,1.0,0.035783064,1.0,45900,1.0,2.5024414e-05,4999.741513271807,459,0.04699707,-0.10546875,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23067.970509529114,-0.28225926,-0.28225926,0.019301414,0.045885503,0.019033432,,-0.047419377,22323964,100,,0.0012933189
500.0,1.0,1.0,0.03155743,1.0,46000,1.0,-2.8686523e-05,4999.737811252673,460,0.04638672,-0.09576416,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23150.852473020554,-0.26422787,-0.26422787,0.017848969,0.045885503,0.017567635,,-0.04705985,22373964,100,,0.0010058981
500.0,1.0,1.0,0.035425574,1.0,46100,1.0,-2.8076172e-05,4999.738067466078,461,0.04296875,-0.11657715,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23235.372941732407,-0.24773364,-0.24773364,0.016580582,0.045885503,0.016300201,,-0.04599807,22423964,100,,0.0012672631
500.0,1.0,1.0,0.032329142,1.0,46200,1.0,5.5541994e-05,4999.7413343587505,462,0.045166016,-0.097473145,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23319.971401691437,-0.2187966,-0.2187966,0.014614105,0.045885503,0.014341354,,-0.040987104,22473964,100,,0.0010556213
500.0,1.0,1.0,0.032370936,1.0,46300,1.0,-1.7700195e-05,4999.738301214584,463,0.044677734,-0.1048584,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23404.456166267395,-0.26049072,-0.26049072,0.017608643,0.045885503,0.017333984,,-0.04624675,22523964,100,,0.001058138
500.0,1.0,1.0,0.037448492,1.0,46400,1.0,2.6245118e-05,4999.733805244647,464,0.045166016,-0.113342285,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23490.477413654327,-0.25304425,-0.25304425,0.01682663,0.045885503,0.016542435,,-0.048315007,22573964,100,,0.0014165901
500.0,1.0,1.0,0.03295295,1.0,46500,1.0,1.0986329e-05,4999.742833419372,465,0.043395996,-0.11431885,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23577.580673456192,-0.2513157,-0.2513157,0.016840935,0.045885503,0.016576767,,-0.046412453,22623964,100,,0.0010963364
500.0,1.0,1.0,0.03333662,1.0,46600,1.0,-6.408691e-05,4999.731044947255,466,0.046569824,-0.10839844,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23663.95680618286,-0.23919523,-0.23919523,0.015737534,0.045885503,0.015451431,,-0.047717,22673964,100,,0.0011228275
500.0,1.0,1.0,0.033850353,1.0,46700,1.0,-2.6855469e-05,4999.735639360242,467,0.04534912,-0.09857178,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23750.392070293427,-0.27465478,-0.27465478,0.018558502,0.045885503,0.018276215,,-0.048853893,22723964,100,,0.0011568537
500.0,1.0,1.0,0.036891352,1.0,46800,1.0,,4999.73407763663,468,0.05114746,-0.14324951,1.0,1.0,1.0,[ 0.021  0.274 -3.328 -1.516 -1.373],23836.941704511642,-0.28421998,-0.28421998,0.019311905,0.045885503,0.01902771,,-0.04925247,22773964,100,,0.0013747292
495.02,1.0274518,0.48830822,97.844284,1.0838287,46900,1.074936,1.8920899e-05,4949.835015297759,469,9.881714,-973.5383,1.0039136,1.8853137,,[ 0.021  0.274 -3.328 -1.516 -1.373],23923.84995698929,-130.82544,-131.52571,9.99951,0.039978024,9.99902,0.18732645,-8.693258,22823466,100,0.105318114,7509.8877
495.01,1.007647,0.6227577,98.83779,1.0435487,47000,1.0351417,-4.760742e-05,4949.746507020211,470,9.980225,-983.4236,0.9916226,1.8055108,,[ 0.021  0.272 -3.341 -1.525 -1.379],24011.92909836769,-131.40024,-131.6242,9.999537,0.03454936,9.999075,0.13522537,-9.516954,22872967,100,0.1016874,9008.26
500.0,1.0,1.0,0.03547146,1.0,47100,1.0,5.432129e-05,4999.740232515499,471,0.052612305,-0.0847168,1.0,1.0,1.0,[ 0.02   0.27  -3.341 -1.527 -1.384],24086.628461122513,-0.26756066,-0.26756066,0.01775837,0.03454936,0.017487526,,-0.05149496,22922967,100,,0.0012713043
500.0,1.0,1.0,0.034351412,1.0,47200,1.0,1.8310548e-05,4999.7425143183245,472,0.047973633,-0.08630371,1.0,1.0,1.0,[ 0.02   0.27  -3.341 -1.527 -1.384],24173.17704129219,-0.29145813,-0.29145813,0.019974709,0.03454936,0.019705772,,-0.048426274,22972967,100,,0.0011912907
490.02,0.989696,0.6725424,139.07013,1.0244216,47300,1.018502,-3.6621095e-05,4899.749105861223,473,19.90979,-973.49097,1.0122256,1.5224879,,[ 0.02   0.27  -3.341 -1.527 -1.384],24257.719465255737,-141.32565,-141.53265,9.999321,0.031299755,9.998642,0.09856769,-19.525913,23021969,100,0.14134997,18863.838
500.0,1.0,1.0,0.03707927,1.0,47400,1.0,-5.065918e-05,4999.749093963953,474,0.046447754,-0.16693115,1.0,1.0,1.0,[ 0.02   0.265 -3.341 -1.52  -1.388],24345.594027519226,-0.259133,-0.259133,0.017478943,0.031299755,0.017223358,,-0.04646709,23071969,100,,0.0013891752
500.0,1.0,1.0,0.03430476,1.0,47500,1.0,-7.6293945e-05,4999.747446115666,475,0.046081543,-0.076660156,1.0,1.0,1.0,[ 0.02   0.265 -3.341 -1.52  -1.388],24397.912894248962,-0.26854527,-0.26854527,0.018159866,0.031299755,0.017897606,,-0.04759459,23121969,100,,0.0011883993
500.0,1.0,1.0,0.03447247,1.0,47600,1.0,2.9296874e-05,4999.754858149693,476,0.039855957,-0.14422607,1.0,1.0,1.0,[ 0.02   0.265 -3.341 -1.52  -1.388],24483.214646816254,-0.24734786,-0.24734786,0.016513824,0.031299755,0.016267776,,-0.046424527,23171969,100,,0.001200119
500.0,1.0,1.0,0.037364706,1.0,47700,1.0,-1.3427734e-05,4999.741713130409,477,0.046936035,-0.13256836,1.0,1.0,1.0,[ 0.02   0.265 -3.341 -1.52  -1.388],24570.188784599304,-0.27705503,-0.27705503,0.01879406,0.031299755,0.018521309,,-0.048388094,23221969,100,,0.0014098174
500.0,1.0,1.0,0.03170911,1.0,47800,1.0,-5.3100586e-05,4999.749956238805,478,0.041992188,-0.09240723,1.0,1.0,1.0,[ 0.02   0.265 -3.341 -1.52  -1.388],24657.247585773468,-0.24103165,-0.24103165,0.01608944,0.031299755,0.015834808,,-0.045271803,23271969,100,,0.0010156519
495.01,0.9905765,0.9346522,98.837166,1.0023263,47900,1.0010706,1.2207031e-06,4949.746029865598,479,9.982544,-983.41736,1.0018957,1.1107719,,[ 0.02   0.265 -3.341 -1.52  -1.388],24743.127678871155,-131.62083,-131.62952,9.99953,0.03056433,9.99906,0.02335095,-9.949899,23321470,100,0.0994574,9836.828
500.0,1.0,1.0,0.032330472,1.0,48000,1.0,-3.173828e-05,4999.757705094709,480,0.0413208,-0.10211182,1.0,1.0,1.0,[ 0.019  0.265 -3.341 -1.52  -1.388],24830.721969127655,-0.23785546,-0.23785546,0.015925407,0.03056433,0.015684128,,-0.044091396,23371470,100,,0.0010560128
500.0,1.0,1.0,0.032630146,1.0,48100,1.0,-5.1879884e-05,4999.743952003135,481,0.043701172,-0.12072754,1.0,1.0,1.0,[ 0.019  0.265 -3.341 -1.52  -1.388],24917.269853830338,-0.23709488,-0.23709488,0.015622139,0.03056433,0.0153512955,,-0.047020655,23421470,100,,0.001075037
500.0,1.0,1.0,0.03548872,1.0,48200,1.0,-8.117676e-05,4999.747470373944,482,0.043945312,-0.115234375,1.0,1.0,1.0,[ 0.019  0.265 -3.341 -1.52  -1.388],25004.538420200348,-0.28795737,-0.28795737,0.019845009,0.03056433,0.019582748,,-0.046503596,23471470,100,,0.0012715989
495.01,0.99833435,0.70537186,98.837524,1.0208881,48300,1.0164285,-0.00010375977,4949.7536850243,483,9.976746,-983.421,1.0054091,1.3703917,,[ 0.019  0.265 -3.341 -1.52  -1.388],25089.767347574234,-131.49481,-131.62735,9.999542,0.026841372,9.999084,0.085730515,-9.724222,23520971,100,0.100348584,9399.289
500.0,1.0,1.0,0.036062874,1.0,48400,1.0,-4.3945314e-05,4999.749334204327,484,0.04321289,-0.09460449,1.0,1.0,1.0,[ 0.019  0.263 -3.341 -1.517 -1.392],25177.15941953659,-0.2538489,-0.2538489,0.016868591,0.026841372,0.016608238,,-0.048609152,23570971,100,,0.0013132488
495.01,0.9992887,0.68890506,98.83739,1.0213934,48500,1.0180912,-3.6621095e-05,4949.744842565497,485,9.977661,-983.41956,1.0106944,1.4450136,,[ 0.019  0.263 -3.341 -1.517 -1.392],25263.24639725685,-131.44196,-131.62726,9.999529,0.023421926,9.999058,0.098424405,-9.655153,23620472,100,0.10046831,9265.66
500.0,1.0,1.0,0.029554663,1.0,48600,1.0,6.8359375e-05,4999.752849217089,486,0.038757324,-0.07397461,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25351.3576567173,-0.22877055,-0.22877055,0.015242577,0.023421926,0.014992714,,-0.043314464,23670472,100,,0.0008818012
495.01,0.99002,0.9998825,98.8379,1.0,48700,1.0,-6.286621e-05,4949.752408890932,487,9.97876,-983.4246,1.0000037,1.0001739,,[ 0.019  0.259 -3.341 -1.511 -1.396],25436.09476518631,-131.6236,-131.62361,9.999541,0.023422267,9.999083,4.007537e-05,-9.95939,23719973,100,0.0993986,9867.574
500.0,1.0,1.0,0.036833547,1.0,48800,1.0,3.7231446e-05,4999.745495622682,488,0.045715332,-0.1026001,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25522.92435193062,-0.29044092,-0.29044092,0.01991272,0.023422267,0.01965046,,-0.048163295,23769973,100,,0.0013695501
500.0,1.0,1.0,0.035528753,1.0,48900,1.0,5.0048828e-05,4999.747418425472,489,0.045776367,-0.11621094,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25605.966737508774,-0.295189,-0.295189,0.020228386,0.023422267,0.01996994,,-0.049070675,23819973,100,,0.0012748919
500.0,1.0,1.0,0.03685298,1.0,49000,1.0,-5.1879884e-05,4999.744741700991,490,0.0491333,-0.11859131,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25667.941951036453,-0.3063201,-0.3063201,0.020602226,0.023422267,0.020328522,,-0.055653285,23869973,100,,0.0013722188
500.0,1.0,1.0,0.033322576,1.0,49100,1.0,-5.0048828e-05,4999.75465958462,491,0.0435791,-0.10180664,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25754.860996484756,-0.2573832,-0.2573832,0.017228127,0.023422267,0.016980171,,-0.047768977,23919973,100,,0.0011215624
500.0,1.0,1.0,0.030908586,1.0,49200,1.0,-4.272461e-06,4999.744669386806,492,0.042541504,-0.08319092,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25841.731726646423,-0.24967282,-0.24967282,0.016618729,0.023422267,0.016360283,,-0.04747312,23969973,100,,0.00096502854
500.0,1.0,1.0,0.034132827,1.0,49300,1.0,-9.338379e-05,4999.7520627282765,493,0.043884277,-0.09222412,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],25928.78824877739,-0.26001775,-0.26001775,0.017414093,0.023422267,0.01716137,,-0.04814087,24019973,100,,0.0011768036
500.0,1.0,1.0,0.031476814,1.0,49400,1.0,-2.0751953e-05,4999.752639575228,494,0.040100098,-0.09527588,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],26014.683543920517,-0.25150067,-0.25150067,0.017190933,0.023422267,0.016942024,,-0.04233896,24069973,100,,0.0010006849
495.01,0.99002,0.9999777,98.837845,1.0,49500,1.0,-1.7700195e-05,4949.7532066565855,495,9.977295,-983.4241,1.0000001,1.000027,,[ 0.019  0.259 -3.341 -1.511 -1.396],26101.7960832119,-131.62495,-131.62495,9.999549,0.023422338,9.999098,6.507193e-06,-9.96066,24119474,100,0.09939912,9867.593
500.0,1.0,1.0,0.036022164,1.0,49600,1.0,2.6245118e-05,4999.753453052522,496,0.0435791,-0.105407715,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],26188.786314487457,-0.2892193,-0.2892193,0.019750595,0.023422338,0.019500732,,-0.04891423,24169474,100,,0.0013102252
500.0,1.0,1.0,0.031927146,1.0,49700,1.0,-4.272461e-05,4999.749473159251,497,0.044311523,-0.09222412,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],26275.663661956787,-0.24277312,-0.24277312,0.015954018,0.023422338,0.01570034,,-0.04866094,24219474,100,,0.0010294444
500.0,1.0,1.0,0.03274511,1.0,49800,1.0,4.8217775e-05,4999.749811925896,498,0.047790527,-0.06939697,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],26362.45049571991,-0.25264502,-0.25264502,0.016784668,0.023422338,0.016525269,,-0.04842633,24269474,100,,0.0010835618
500.0,1.0,1.0,0.03379383,1.0,49900,1.0,-2.0141602e-05,4999.751682048465,499,0.040222168,-0.10443115,1.0,1.0,1.0,[ 0.019  0.259 -3.341 -1.511 -1.396],26449.1442155838,-0.24399474,-0.24399474,0.016283989,0.023422338,0.016041756,,-0.045867816,24319474,100,,0.0011532527
