MaxIWNorm,StdIW,J_sample_variance,MeanIW,EpLenMean,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMax,MinIW,ReturnStepMaxmin,MaxIW,StdIWNorm,ESSRenyi,InitialBound,EpThisIter,MeanEntropy,MinIWNorm,EpRewMean,ReturnMeanIW,MeanIWNorm,Iteration,EpisodesSoFar,InitialReturnStd,InitialReturnMin,Weights,EmpiricalD2,InitialReturnMax,ESSClassic,EntropyCoefficient
0.073547475,0.2698215,217.60942,0.9276217,389.65,1009421,1786.1341383457184,-6.0203753,5.1879884e-05,10.0,0.33473518,9.953236,1.4709494,0.013491075,17.989511,-7.181302,20,-0.55487585,0.016736759,3887.375552564858,1.5516427,0.04638109,219,4380,14.422698,-26.222595,[-0.234  1.406 -2.606 -2.733 -1.976],1.111759,18.381592,18.439842,
0.09235498,0.33145624,315.89725,0.9396046,359.55,1016612,1797.5789096355438,-5.4421415,1.5258789e-05,10.0,0.2235859,9.951984,1.8470997,0.016572813,16.47406,-7.490636,20,-0.56013674,0.011179295,3586.857045853437,2.811284,0.046980225,220,4400,17.98969,-24.446716,[-0.232  1.4   -2.605 -2.743 -1.974],1.2140298,27.35199,17.786621,
0.057985254,0.055373162,47720.293,1.027684,356.1,1023734,1808.8939542770386,-252.13301,3.967285e-05,10.0,0.93173647,9.945995,1.159705,0.0027686583,19.939507,-253.18776,20,-0.56113523,0.046586823,3551.3741558550523,1.4385529,0.0513842,221,4420,212.55392,-924.5111,[-0.229  1.402 -2.604 -2.744 -1.979],1.0030339,68.90381,19.942104,
0.07844567,0.25791577,208.7472,0.8786812,401.3,1031760,1821.568326473236,-10.680449,4.8828126e-05,10.0,0.5173816,9.959545,1.5689135,0.012895788,16.958683,-12.070843,20,-0.5585107,0.02586908,4004.868008160223,2.4282103,0.04393406,222,4440,17.090042,-44.07666,[-0.228  1.4   -2.604 -2.745 -1.98 ],1.1793369,17.097656,18.413536,
0.14931288,0.59140724,273.34735,1.0587313,393.25,1039625,1834.0094585418701,-5.1077175,2.746582e-05,10.0,0.5874923,9.958681,2.9862576,0.029570363,17.80549,-6.3789644,20,-0.5476028,0.029374614,3924.3603089021553,1.652958,0.052936565,223,4460,13.505742,-23.292786,[-0.226  1.405 -2.602 -2.744 -1.977],1.123249,17.390259,15.243508,
0.094137676,0.3427518,132.33942,1.0662084,387.55,1047376,1846.4325580596924,-8.103358,-4.8828126e-05,10.0,0.58096844,9.952942,1.8827535,0.017137589,17.974762,-9.0932665,20,-0.5396295,0.029048422,3866.366684723022,1.4884617,0.053310417,224,4480,12.098217,-33.203735,[-0.225  1.403 -2.6   -2.738 -1.967],1.1126713,17.351196,18.126755,
0.81328565,3.4274518,1632.2332,1.7347265,397.55,1055327,1858.9268825054169,-3.75638,-1.5258789e-05,10.0,0.061598677,9.959036,16.265713,0.1713726,4.934452,-6.411602,20,-0.56151795,0.0030799338,3967.3431684259886,9.151682,0.08673633,225,4500,12.2465315,-23.411804,[-0.226  1.411 -2.6   -2.734 -1.959],4.053135,15.843506,4.078521,
0.058732044,0.09825949,46451.367,1.0178646,371.7,1062761,1870.9790868759155,-252.25978,6.1035157e-06,10.0,0.8178964,9.953592,1.1746409,0.0049129752,19.891117,-253.9925,20,-0.5639691,0.04089482,3708.3621302897345,2.426917,0.050893236,226,4520,213.12315,-927.4494,[-0.218  1.414 -2.598 -2.732 -1.98 ],1.005474,65.96991,19.815338,
0.12026725,0.61994666,244.94095,1.1523263,419.65,1071154,1884.386412858963,-7.2509136,2.746582e-05,10.0,0.20486742,9.968491,2.405345,0.030997334,14.185204,-11.258239,20,-0.5651079,0.010243371,4189.871243510095,6.117158,0.057616323,227,4540,16.803083,-41.109375,[-0.218  1.414 -2.598 -2.731 -1.983],1.4099199,13.687805,15.510616,
0.07228233,0.2658443,85.572105,0.88273144,435.9,1079872,1898.2872071266174,-7.796964,-3.3569337e-05,10.0,0.45948213,9.964964,1.4456465,0.013292215,18.014576,-8.852903,20,-0.5730768,0.022974107,4351.345685836777,1.5310045,0.044136573,228,4560,11.78599,-32.32611,[-0.214  1.419 -2.598 -2.727 -1.984],1.1102121,9.349243,18.336878,
0.0697179,0.3205966,135.57137,0.88808215,420.6,1088284,1911.415960073471,-5.7736506,-6.1035156e-05,10.0,0.37710583,9.970842,1.3943579,0.01602983,16.945978,-7.103171,20,-0.57668054,0.018855292,4199.850054569535,1.943024,0.044404108,229,4580,12.753129,-25.93689,[-0.212  1.413 -2.6   -2.729 -1.992],1.1802211,12.440857,17.694101,
0.08469375,0.47186512,161.60475,0.8873042,417.65,1096637,1924.682736158371,-9.334609,-7.324219e-05,10.0,0.30128232,9.963509,1.6938751,0.023593256,16.272621,-11.026066,20,-0.57261103,0.015064116,4168.862871821425,2.8891258,0.044365216,230,4600,14.326044,-40.26123,[-0.216  1.421 -2.603 -2.722 -1.996],1.2290583,12.687744,15.590804,
0.25900194,1.0725989,290.6634,0.96619785,393.05,1104498,1937.0213332176208,-2.7644405,-9.155274e-06,10.0,0.11551177,9.953434,5.180039,0.05362995,10.066313,-5.274698,20,-0.5693804,0.0057755886,3921.3356849432043,4.6704836,0.048309896,231,4620,11.504554,-19.260437,[-0.213  1.424 -2.603 -2.722 -1.992],1.9868248,16.116821,8.959072,
0.13543189,0.6693388,153.30717,1.1683486,427.95,1113057,1950.8659987449646,-5.596747,6.1035156e-05,10.0,0.31402904,9.969,2.7086377,0.03346694,13.63066,-7.131465,20,-0.5567841,0.015701452,4272.848571873129,3.0417657,0.05841742,232,4640,10.603419,-26.04065,[-0.207  1.425 -2.601 -2.723 -1.988],1.4672804,10.132996,15.057899,
0.15140155,0.672613,77.46519,1.1420765,429.85,1121654,1964.5078213214874,-3.412753,-2.4414063e-05,10.0,0.3090247,9.964569,3.0280309,0.03363065,14.011678,-4.7860613,20,-0.5690266,0.015451235,4290.865156181514,2.3052711,0.057103824,233,4660,7.944486,-17.476135,[-0.203  1.424 -2.604 -2.726 -1.976],1.4273808,8.859131,14.849476,
0.055929076,0.053183395,48717.76,1.022538,420.25,1130059,1977.9998829364777,-255.93214,3.967285e-05,10.0,0.9228207,9.970982,1.1185815,0.0026591697,19.922842,-256.48224,20,-0.5677056,0.046141036,4196.384320339674,1.0463037,0.051126905,234,4680,215.03116,-936.54083,[-0.205  1.434 -2.602 -2.712 -1.988],1.0038729,56.876648,19.946037,
0.16163264,0.59293425,69.855125,0.9116505,440.5,1138869,1991.6792385578156,-5.8123374,1.5258789e-05,10.0,0.42060414,9.965414,3.232653,0.029646713,16.614122,-6.3958592,20,-0.56491965,0.021030208,4397.363496371721,1.2050624,0.04558252,235,4700,8.531313,-23.354431,[-0.205  1.434 -2.602 -2.713 -1.987],1.2037952,7.623169,14.054662,
0.46967632,2.1823354,900.33185,1.5644618,419.1,1147251,2004.6190197467804,-0.9055567,3.0517578e-05,10.0,0.02631569,9.968374,9.393526,0.10911678,5.2728643,-5.0739923,20,-0.5895177,0.0013157845,4184.3533558480485,8.976426,0.078223094,236,4720,10.583728,-18.52771,[-0.202  1.436 -2.602 -2.713 -1.984],3.793005,11.675781,6.7891726,
0.061027,0.09546408,48992.406,1.0370741,417.75,1155606,2018.0472629070282,-255.423,-6.408691e-05,10.0,0.825915,9.96596,1.22054,0.0047732037,19.858116,-256.42285,20,-0.5907421,0.04129575,4170.372331054245,1.9142227,0.051853705,237,4740,214.96025,-936.3236,[-0.208  1.434 -2.599 -2.737 -2.008],1.0071449,57.095947,19.831955,
0.49838838,2.0932128,656.5782,1.3727621,426.15,1164129,2031.318993806839,-1.3588104,-0.00010375977,10.0,0.037826423,9.971251,9.967768,0.10466062,4.6603503,-5.1316767,20,-0.6013989,0.0018913212,4255.355448368946,9.27175,0.0686381,238,4760,10.853796,-18.737854,[-0.207  1.431 -2.597 -2.734 -2.01 ],4.291523,10.776001,6.0149107,
0.06887271,0.2371546,29.749685,0.9224631,461.9,1173367,2046.005887746811,-5.201689,-3.6621095e-05,10.0,0.5144316,9.973608,1.3774543,0.011857729,18.445473,-5.4726157,20,-0.6011557,0.02572158,4612.882912894513,0.49683207,0.04612316,239,4780,6.3801956,-19.983032,[-0.202  1.448 -2.602 -2.719 -2.02 ],1.0842769,4.4403076,18.760063,
0.07337447,0.31523153,78.611015,0.827113,422.65,1181820,2058.9147703647614,-4.854927,-9.765625e-05,10.0,0.38044947,9.966196,1.4674895,0.015761577,16.608118,-6.6693487,20,-0.59669644,0.019022474,4219.340253007575,2.463738,0.041355647,240,4800,11.508039,-24.352661,[-0.205  1.448 -2.602 -2.72  -2.02 ],1.2042303,11.44165,17.463366,
0.062025476,0.19209808,45.856968,0.95988435,460.85,1191037,2073.2596850395203,-4.097124,2.1362304e-05,10.0,0.4151805,9.975662,1.2405095,0.009604905,18.168308,-4.3564525,20,-0.595011,0.020759026,4602.870989193621,0.47368264,0.04799422,241,4820,6.7195926,-15.907593,[-0.202  1.452 -2.603 -2.718 -2.016],1.1008179,4.7419434,19.229832,
0.0650269,0.14774965,42325.324,1.0399976,436.95,1199776,2086.6944375038147,-252.0894,3.0517578e-05,10.0,0.7971332,9.97658,1.3005381,0.0073874826,19.614834,-254.5183,20,-0.59686244,0.03985666,4364.363170796169,4.915702,0.05199988,242,4840,213.35902,-929.3695,[-0.2    1.452 -2.602 -2.721 -2.014],1.0196365,54.069885,19.604324,
0.084668234,0.31980196,85.10863,1.0179895,441.25,1208601,2100.2232847213745,-9.461004,-4.5776367e-05,10.0,0.34116825,9.972223,1.6933646,0.015990099,17.585543,-10.788031,20,-0.6032144,0.017058413,4406.3528756729875,2.0437522,0.050899483,243,4860,11.895104,-39.39215,[-0.199  1.448 -2.604 -2.724 -2.016],1.1372979,8.4435425,18.203485,
0.06169601,0.1733816,43.935043,0.9898718,457.0,1217741,2114.4427943229675,-5.187562,3.3569337e-05,10.0,0.5712754,9.971056,1.2339202,0.00866908,19.088173,-5.4369926,20,-0.606852,0.028563771,4563.3653217237525,0.37781042,0.04949359,244,4880,7.0490694,-19.85321,[-0.199  1.455 -2.605 -2.718 -2.022],1.0477692,5.201172,19.404673,
0.2045755,0.7672573,58.97564,1.0216087,446.05,1226662,2128.517577648163,-4.3662286,1.2207031e-05,10.0,0.34236872,9.970303,4.09151,0.038362864,13.774268,-5.2687254,20,-0.6031297,0.017118437,4453.85734137656,1.9825076,0.051080443,245,4900,7.31104,-19.238708,[-0.2    1.461 -2.604 -2.717 -2.026],1.4519827,6.527893,12.787363,
0.05627347,0.05394045,49085.3,1.0232615,432.05,1235303,2141.911007165909,-256.25122,-4.8828126e-05,10.0,0.926828,9.976353,1.1254694,0.0026970222,19.939657,-256.9581,20,-0.60487396,0.0463414,4315.37187982917,1.0953312,0.051163077,246,4920,215.39513,-938.278,[-0.196  1.444 -2.604 -2.723 -2.022],1.0030262,55.136536,19.944576,
0.14321125,0.498141,63.17516,0.92649394,439.6,1244095,2155.7569420337677,-5.508255,5.493164e-05,10.0,0.33149308,9.972109,2.864225,0.024907049,16.257002,-6.7377286,20,-0.6085765,0.016574655,4389.849777169498,1.9650344,0.0463247,247,4940,8.78069,-24.602905,[-0.196  1.443 -2.604 -2.723 -2.024],1.2302392,7.898926,15.514933,
0.07931121,0.3064242,28.9158,0.8744631,450.7,1253109,2169.9493963718414,-5.1053686,-3.967285e-05,10.0,0.34810036,9.970629,1.5862241,0.01532121,18.039118,-5.774628,20,-0.61273676,0.017405018,4500.361082296399,0.9749784,0.04372316,248,4960,7.241377,-21.085815,[-0.194  1.451 -2.604 -2.717 -2.028],1.1087017,5.9298096,17.812769,
0.10967995,0.528891,26.35688,1.0988495,459.8,1262305,2183.953959941864,-2.7585063,5.1879884e-05,10.0,0.39862144,9.97562,2.193599,0.026444552,15.180283,-3.3427641,20,-0.59942734,0.019931072,4592.373249173419,1.0784559,0.054942477,249,4980,5.233855,-12.206238,[-0.192  1.45  -2.604 -2.718 -2.032],1.3174986,4.423706,16.238214,
0.1663679,0.60272425,25.652777,1.1351781,463.05,1271566,2198.20121717453,-3.6667044,2.4414063e-05,10.0,0.47401893,9.975773,3.327358,0.030136215,18.377245,-3.9676046,20,-0.59354687,0.023700947,4624.868794577906,0.4723947,0.056758903,250,5000,5.199004,-14.487732,[-0.195  1.451 -2.604 -2.719 -2.018],1.0883024,4.086426,15.601727,
0.15710461,0.7709268,40.717613,1.1904252,460.3,1280772,2212.037923812866,-3.5161347,-4.5776367e-05,10.0,0.288719,9.977701,3.1420922,0.03854634,13.910274,-4.5515523,20,-0.6033939,0.01443595,4597.847116779176,1.9414725,0.059521258,251,5020,6.441823,-16.619751,[-0.195  1.458 -2.604 -2.714 -2.012],1.4377862,4.670044,14.090523,
0.11329587,0.54201704,42.924572,1.0095221,447.55,1289723,2225.9536769390106,-2.1480656,-7.93457e-05,10.0,0.28259343,9.972532,2.2659173,0.027100852,16.28103,-3.481882,20,-0.6113476,0.014129671,4469.334328437932,1.7109643,0.050476104,252,5040,6.7297935,-12.713745,[-0.194  1.464 -2.614 -2.698 -2.022],1.2284235,6.3443604,15.5247345,
0.43199524,1.8409286,36.161953,1.2712815,473.95,1299202,2240.8571887016296,-2.3083525,5.493164e-05,10.0,0.2682979,9.982716,8.639905,0.09204642,10.368639,-3.0278976,20,-0.6003626,0.013414896,4735.381558451766,1.8970075,0.06356408,253,5060,4.183773,-11.056519,[-0.191  1.462 -2.614 -2.703 -2.03 ],1.9288934,2.7445068,6.457944,
205.59276,896.0147,9935258.0,206.22147,471.05,1308623,2255.0276534557343,303.76108,-2.1362304e-05,10.0,0.0011607312,9.9825115,4111.855,44.800735,0.005051065,-6.390865,20,-0.5378403,5.803656e-05,4706.358314313913,705.90515,10.311072,254,5080,6.2392416,-23.33606,[-0.19   1.481 -2.615 -2.692 -2.019],3959.561,3.4309082,1.006123,
0.12624414,0.5123259,20.698698,1.0764279,471.6,1318055,2269.9581956863403,-3.4005208,-3.967285e-05,10.0,0.14349934,9.984468,2.5248828,0.025616296,16.003016,-4.196967,20,-0.542925,0.0071749673,4712.315648536014,1.2913448,0.053821396,255,5100,5.3235173,-15.325012,[-0.187  1.517 -2.61  -2.657 -1.957],1.2497644,3.2838745,16.306185,
0.13343471,0.6921063,3.3364599,1.237224,486.5,1327785,2284.992389202118,-0.9072002,6.408691e-05,10.0,0.124833636,9.982937,2.6686943,0.034605317,14.568311,-1.4126015,20,-0.5439671,0.006241682,4860.826772511477,0.74799705,0.061861206,256,5120,2.0662599,-5.158325,[-0.184  1.521 -2.61  -2.653 -1.962],1.3728428,1.2666016,15.233089,
0.060917903,0.23301983,5.294362,0.8653887,486.2,1337509,2299.6905419826508,-1.8640406,6.1035156e-05,10.0,0.48906326,9.987093,1.218358,0.011650991,18.248827,-1.9621658,20,-0.54640925,0.024453163,4858.838865182935,0.19017833,0.043269433,257,5140,2.7083967,-7.165039,[-0.179  1.523 -2.611 -2.653 -1.963],1.0959609,1.3814697,18.647947,
0.0709668,0.1716672,6.0948987,0.9392413,482.7,1347163,2314.4889283180237,-1.7649403,-3.6621095e-05,10.0,0.70000654,9.987041,1.4193361,0.00858336,19.148478,-1.9088919,20,-0.5415038,0.035000328,4823.850358211535,0.18589619,0.046962064,258,5160,2.7437387,-6.970154,[-0.177  1.52  -2.611 -2.654 -1.965],1.0444695,1.6859131,19.353481,
0.1143954,0.40215102,3.1677864,1.0426927,491.85,1357000,2329.2789499759674,-2.7587612,6.1035157e-06,10.0,0.2738631,9.991379,2.287908,0.02010755,17.92781,-2.9081821,20,-0.54063064,0.013693156,4916.355032427428,0.3129038,0.052134633,259,5180,2.5482528,-10.619202,[-0.177  1.523 -2.61  -2.651 -1.96 ],1.1155852,0.8729248,17.410183,
0.12149143,0.53418726,2.014958,1.0103437,488.9,1366778,2344.429237127304,-1.4362912,6.1035156e-05,10.0,0.41542047,9.982954,2.4298286,0.026709365,15.788922,-1.603358,20,-0.54016125,0.020771025,4884.8120282574755,0.3683288,0.050517183,260,5200,1.9575597,-5.8548584,[-0.173  1.523 -2.61  -2.651 -1.96 ],1.2667109,1.0733032,15.630578,
0.15725112,0.5793406,3.1331928,1.1402105,491.2,1376602,2359.4630517959595,-2.6300812,2.746582e-05,10.0,0.31769645,9.993401,3.1450224,0.028967028,17.639158,-2.948528,20,-0.5415224,0.015884822,4910.355374617699,0.5095986,0.05701052,261,5220,2.7240386,-10.766602,[-0.177  1.523 -2.61  -2.65  -1.959],1.1338409,0.9585571,15.896166,
0.05,,0.0016397767,1.0,500.0,1386602,2374.835093021393,-0.02779864,4.8828126e-05,10.0,1.0,0.010072708,1.0,,20.0,-0.02779864,20,-0.5415224,0.05,4999.852230705872,4.8827846e-05,0.05,262,5240,0.03946882,-0.10168457,[-0.174  1.521 -2.61  -2.653 -1.96 ],1.0,0.0390625,20.0,
0.08403787,0.37075582,1.164964,1.0340096,490.55,1396413,2389.6189172267914,-1.9008003,7.6293945e-05,10.0,0.2615835,9.989265,1.6807574,0.018537791,17.59217,-2.4278853,20,-0.5438279,0.013079176,4902.840787049134,0.687991,0.051700484,263,5260,2.8409889,-8.865662,[-0.174  1.521 -2.61  -2.653 -1.96 ],1.1368693,1.0647583,17.721601,
0.07010595,0.27433142,4.164475,0.93261087,485.4,1406121,2404.2411799430847,-2.0925777,-4.272461e-05,10.0,0.4280968,9.986963,1.4021189,0.013716572,18.027733,-2.292043,20,-0.5479692,0.02140484,4850.8135125260105,0.3215437,0.046630546,264,5280,2.7182226,-8.369202,[-0.171  1.524 -2.61  -2.651 -1.963],1.1094018,1.4680176,18.407276,
0.19126633,0.8072607,0.64879054,1.1624156,495.1,1416023,2419.411729335785,-0.6645956,-1.2207031e-05,10.0,0.08596861,9.991369,3.8253264,0.040363036,14.75031,-0.8019223,20,-0.5480333,0.004298431,4948.838399191266,0.26917475,0.058120787,265,5300,1.0346887,-2.9281616,[-0.172  1.532 -2.609 -2.646 -1.967],1.3559037,0.4668579,13.492671,
0.148633,0.96888864,6.3382993,1.2673712,484.1,1425705,2434.1439785957336,-1.2661338,-1.2207031e-05,10.0,0.23843169,9.986902,2.97266,0.04844443,12.7917,-1.6971532,20,-0.5319169,0.011921585,4837.806433687042,0.8559806,0.06336856,266,5320,2.6229482,-6.1970825,[-0.167  1.533 -2.609 -2.645 -1.967],1.5635138,1.5759277,12.622757,
0.05,,0.21223749,1.0,497.6,1435657,2449.419581413269,-0.3712802,3.0517578e-05,10.0,1.0,9.991381,1.0,,20.0,-0.3712802,20,-0.5319169,0.05,4973.830473248602,3.0513853e-05,0.05,267,5340,0.44902742,-1.355835,[-0.168  1.547 -2.61  -2.641 -1.951],1.0,0.2532959,20.0,
0.05,,1.2595581,1.0,493.6,1445529,2464.051323890686,-0.849629,-3.0517578e-05,10.0,1.0,9.989317,1.0,,20.0,-0.849629,20,-0.5319169,0.05,4933.341747310433,-3.053248e-05,0.05,268,5360,1.093883,-3.102295,[-0.168  1.547 -2.61  -2.641 -1.951],1.0,0.572876,20.0,
0.062242668,0.22165053,0.7709807,0.84445256,493.55,1455400,2478.9435620307922,-1.0122545,-2.746582e-05,10.0,0.50311124,9.99135,1.2448534,0.011082526,18.41419,-1.111185,20,-0.5264669,0.025155563,4933.338823165484,0.14576064,0.04222263,269,5380,1.350949,-4.057373,[-0.168  1.547 -2.61  -2.641 -1.951],1.0861189,0.6176758,18.710913,
0.05,,0.004080331,1.0,500.0,1465400,2494.1688120365143,-0.06072925,-3.0517579e-06,10.0,1.0,0.018969536,1.0,,20.0,-0.06072925,20,-0.5264669,0.05,4999.840994675213,-3.0525262e-06,0.05,270,5400,0.062260054,-0.22174072,[-0.168  1.542 -2.609 -2.648 -1.945],1.0,0.052612305,20.0,
0.050003856,4.2114454e-05,5.3548565,1.0000052,492.45,1475249,2509.1397840976715,-2.5641396,1.8310548e-05,10.0,0.99992985,9.991264,1.0000771,2.1057222e-06,20.0,-2.564155,20,-0.5264669,0.04999649,4922.325897650969,3.3810735e-05,0.05000027,271,5420,2.255508,-9.363037,[-0.168  1.542 -2.609 -2.648 -1.945],1.0,0.80389404,20.0,
0.0929554,0.33593345,3.3992074,1.0234616,487.55,1485000,2523.9037568569183,-1.0494288,-3.0517578e-05,10.0,0.5211312,9.987017,1.859108,0.01679667,18.282774,-1.1092991,20,-0.525535,0.026056562,4872.311695375922,0.11076529,0.051173083,272,5440,1.827363,-4.050476,[-0.168  1.542 -2.609 -2.648 -1.945],1.093926,1.1469116,18.054834,
0.056641396,0.07702549,47087.38,1.0204675,468.45,1494369,2538.00266456604,-254.71318,-3.0517578e-05,10.0,0.89281774,9.990828,1.1328279,0.0038512745,19.870497,-255.66667,20,-0.5255123,0.044640888,4682.329976610942,1.7852354,0.051023375,273,5460,214.18346,-933.56256,[-0.17   1.543 -2.609 -2.647 -1.944],1.0065174,49.87256,19.8867,
0.05000019,2.4087578e-06,0.6646781,1.0000004,495.75,1504284,2553.192692041397,-0.628617,6.1035157e-06,10.0,0.99999446,9.991415,1.0000038,1.204888e-07,20.0,-0.6286179,20,-0.5255123,0.049999725,4955.346230831229,6.9737434e-06,0.050000023,274,5480,0.79463655,-2.2954102,[-0.17   1.541 -2.609 -2.648 -1.944],1.0,0.38110352,20.000002,
0.12315593,0.4625763,1.3468537,1.0211247,492.35,1514131,2568.0905866622925,-1.3050051,1.2207031e-05,10.0,0.36430973,9.98517,2.4631186,0.023128815,17.732426,-1.4324107,20,-0.52528644,0.018215487,4919.825886131099,0.21625054,0.051056236,275,5500,1.5034373,-5.2304688,[-0.17   1.541 -2.609 -2.648 -1.944],1.1278772,0.7298584,16.594551,
0.07470181,0.26829064,1.2159631,0.95577717,494.4,1524019,2583.3266019821167,-1.1616077,-3.6621095e-05,10.0,0.37897575,9.993288,1.4940362,0.013414534,18.457895,-1.2402685,20,-0.5249009,0.018948788,4942.317668258613,0.1293939,0.04778886,276,5520,1.4090132,-4.5286865,[-0.167  1.541 -2.609 -2.649 -1.944],1.0835471,0.5615845,18.539204,
0.05,,0.44287476,1.0,497.45,1533968,2598.278005361557,-0.5974835,3.3569337e-05,10.0,1.0,9.99531,1.0,,20.0,-0.5974835,20,-0.5249009,0.05,4973.309448908577,3.3572316e-05,0.05,277,5540,0.64863783,-2.1818237,[-0.164  1.542 -2.609 -2.649 -1.944],1.0,0.2727661,20.0,
0.07160069,0.24468265,0.45157257,1.0309827,497.2,1543912,2613.222058534622,-1.2564083,3.0517578e-05,10.0,0.55910516,9.995375,1.4320138,0.012234133,18.498075,-1.3254822,20,-0.52455515,0.027955258,4970.826129197538,0.121865734,0.051549137,278,5560,1.112013,-4.840088,[-0.164  1.542 -2.609 -2.649 -1.944],1.0811936,0.3140869,18.933563,
0.05,,0.005841802,1.0,500.0,1553912,2628.24426984787,-0.046615686,-3.0517578e-05,10.0,1.0,0.015087128,1.0,,20.0,-0.046615686,20,-0.52455515,0.05,4999.810206023394,-3.0517112e-05,0.05,279,5580,0.07449639,-0.17010498,[-0.162  1.543 -2.609 -2.648 -1.943],1.0,0.07299805,20.0,
0.16141284,0.6597481,0.31404245,1.1727444,494.85,1563809,2642.876230239868,-1.7541485,2.1362304e-05,10.0,0.15929788,9.993244,3.2282567,0.032987405,16.955797,-2.0325093,20,-0.52350426,0.007964894,4946.804062850593,0.45331234,0.058637213,280,5600,1.7361408,-7.421753,[-0.162  1.543 -2.609 -2.648 -1.943],1.1795375,0.5671997,15.191999,
0.05,,0.64032924,1.0,497.95,1573768,2657.9510409832,-0.92758375,2.4414063e-05,10.0,1.0,9.997398,1.0,,20.0,-0.92758375,20,-0.52350426,0.05,4978.827454081621,2.4423003e-05,0.05,281,5620,0.77994406,-3.387146,[-0.158  1.539 -2.609 -2.652 -1.942],1.0,0.23547363,20.0,
0.05,,0.3445938,1.0,497.15,1583711,2673.2317395210266,-0.500765,2.1362304e-05,10.0,1.0,9.993334,1.0,,20.0,-0.500765,20,-0.52350426,0.05,4969.818222674208,2.136454e-05,0.05,282,5640,0.5721574,-1.8286133,[-0.158  1.539 -2.609 -2.652 -1.942],1.0,0.291687,20.0,
0.06891563,0.21922126,3.9560664,0.98786515,489.55,1593502,2688.101214170456,-2.0485194,-1.8310548e-05,10.0,0.59697574,9.991207,1.3783126,0.010961062,18.281496,-2.11554,20,-0.5242872,0.029848788,4893.325291800506,0.16420121,0.04939326,283,5660,2.2985349,-7.7247925,[-0.158  1.539 -2.609 -2.652 -1.942],1.0940024,1.0500488,19.061308,
0.064440064,0.08727185,49555.438,1.0348098,474.65,1602995,2702.735686779022,-257.5173,3.0517579e-06,10.0,0.9038903,9.995226,1.2888013,0.004363592,19.87631,-258.43112,20,-0.52563626,0.045194518,4745.345633659068,1.7166939,0.051740497,284,5680,216.4898,-943.65704,[-0.161  1.544 -2.608 -2.65  -1.943],1.006223,49.75934,19.858755,
0.08391365,0.29832655,2.0133243,0.81702006,490.2,1612799,2717.9298129081726,-1.7240474,-3.0517579e-06,10.0,0.42192626,9.989077,1.678273,0.014916328,18.052568,-1.8325871,20,-0.52540886,0.021096313,4899.300832822845,0.20485115,0.040851004,285,5700,2.0886357,-6.6916504,[-0.161  1.545 -2.608 -2.648 -1.945],1.1078756,0.9906006,17.647154,
0.072216116,0.27010152,0.34948105,0.87196285,494.5,1622689,2733.047751903534,-0.90880775,-9.155274e-06,10.0,0.38753888,9.991388,1.4443223,0.013505076,17.363916,-1.037319,20,-0.5255138,0.019376945,4942.847283717653,0.20446004,0.043598138,286,5720,1.1329191,-3.7877197,[-0.159  1.545 -2.608 -2.648 -1.944],1.1518139,0.5098877,18.248959,
0.081435986,0.31050962,0.12462163,1.0117433,497.05,1632630,2747.9777817726135,-0.72055596,2.746582e-05,10.0,0.35375744,9.995295,1.6287197,0.015525482,17.82569,-0.8241974,20,-0.52537274,0.017687872,4969.305878094222,0.1524909,0.050587166,287,5740,0.7833705,-3.0096436,[-0.155  1.546 -2.608 -2.648 -1.944],1.1219763,0.3135376,18.278345,
0.05,,0.002917031,1.0,500.0,1642630,2763.059433698654,-0.02768656,-3.967285e-05,10.0,1.0,0.012090683,1.0,,20.0,-0.02768656,20,-0.52537274,0.05,4999.822197604764,-3.9673876e-05,0.05,288,5760,0.052641988,-0.10095215,[-0.152  1.545 -2.608 -2.648 -1.944],1.0,0.07098389,20.0,
0.05,,0.07743658,1.0,499.0,1652610,2778.1260113716125,-0.24516107,6.713867e-05,10.0,1.0,9.995441,1.0,,20.0,-0.24516107,20,-0.52537274,0.05,4988.837278136767,6.7139044e-05,0.05,289,5780,0.27122822,-0.8954468,[-0.152  1.545 -2.608 -2.648 -1.944],1.0,0.13366699,20.0,
0.059599724,0.18962723,0.40812072,0.90672606,495.8,1662526,2793.028272628784,-1.1821136,-2.746582e-05,10.0,0.4588708,9.995222,1.1919944,0.009481361,18.413105,-1.2782029,20,-0.5253251,0.02294354,4956.792179818723,0.15000194,0.04533631,290,5800,1.1878253,-4.6672363,[-0.152  1.545 -2.608 -2.648 -1.944],1.086183,0.44732666,19.161913,
0.05,,0.0010940871,1.0,500.0,1672526,2808.154358625412,-0.01862229,-1.8310548e-05,10.0,1.0,0.009437561,1.0,,20.0,-0.01862229,20,-0.5253251,0.05,4999.859572326045,-1.8310267e-05,0.05,291,5820,0.03223946,-0.06793213,[-0.15   1.546 -2.608 -2.648 -1.944],1.0,0.04333496,20.0,
0.05,,0.004098733,1.0,500.0,1682526,2823.282325744629,-0.039987046,4.5776367e-05,10.0,1.0,0.015966415,1.0,,20.0,-0.039987046,20,-0.5253251,0.05,4999.831790175,4.5776367e-05,0.05,292,5840,0.062400293,-0.1461792,[-0.15   1.546 -2.608 -2.648 -1.944],1.0,0.063964844,20.0,
