MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MeanIW,InitialReturnMean,TimeElapsed,MeanEntropy,StdD2w0t,StdIW,MaxD2w0t,Iteration,InitialReturnStd,Weights,EpRewMean,EpThisIter,EpisodesSoFar,EmpiricalD2,EpLenMean,J_sample_variance,MaxIW,MinIW,InitialBound,Bound,TimestepsSoFar,ReturnMeanIW,MinD2w0t,InitialReturnMin,ReturnStepMax
1.0,0.015555382,0.082092285,1.0,-3.0517578e-05,3243.684410572052,0.4148502,,,1.0,251,0.06082145,[-0.003  0.611 -2.968 -2.297 -1.004],4999.436833756746,20,5020,1.0,500.0,0.0038937982,1.0,1.0,-272.09497,-272.09497,1989710,-0.033095192,1.0,-0.13842773,10.0
1.0,0.011925697,0.056762695,1.0,-3.967285e-05,3258.91956114769,0.4148502,,,1.0,252,0.04768603,[-0.003  0.611 -2.968 -2.297 -1.004],4999.478211112384,20,5040,1.0,500.0,0.0023935835,1.0,1.0,-272.0786,-272.0786,1999710,-0.016719855,1.0,-0.12286377,10.0
1.0,0.0122823715,0.046936035,1.0,6.408691e-05,3274.0609226226807,0.4148502,,,1.0,253,0.039213173,[-0.003  0.611 -2.968 -2.297 -1.004],4999.465694873636,20,5060,1.0,500.0,0.0016173448,1.0,1.0,-272.07623,-272.07623,2009710,-0.014353941,1.0,-0.09869385,10.0
1.0,0.013884544,0.09729004,1.0,-4.8828126e-05,3289.1661834716797,0.4148502,,,1.0,254,0.064476006,[-0.003  0.611 -2.968 -2.297 -1.004],4999.421038373972,20,5080,1.0,500.0,0.004377017,1.0,1.0,-272.1031,-272.1031,2019710,-0.04119767,1.0,-0.12591553,10.0
1.0,0.012675285,0.07647705,1.0,-9.155274e-06,3304.230092048645,0.4148502,,,1.0,255,0.045500927,[-0.003  0.611 -2.968 -2.297 -1.004],4999.386387715683,20,5100,1.0,500.0,0.0021809929,1.0,1.0,-272.08536,-272.08536,2029710,-0.023478579,1.0,-0.08215332,10.0
1.0,0.018414497,0.10821533,1.0,-2.1362304e-05,3319.151821374893,0.4148502,,,1.0,256,0.0601267,[-0.003  0.611 -2.968 -2.297 -1.004],4999.4210773137065,20,5120,1.0,500.0,0.0038048218,1.0,1.0,-272.11957,-272.11957,2039710,-0.057713,1.0,-0.123413086,9.999999
0.95104456,9.99555,49.758728,0.99477893,-5.1879884e-05,3333.6975708007812,0.41510752,0.21795592,0.028795632,1.0040864,257,216.47778,[-0.003  0.611 -2.968 -2.297 -1.004],4749.434583141799,20,5140,1.0019104,475.05,49194.02,1.0892282,0.90058553,-321.66565,-321.62646,2049211,-49.53597,,-943.6048,10.0
0.9570292,9.995731,49.224854,0.989937,,3348.3793437480927,0.41426972,0.21913892,0.078038,1.02048,258,214.30959,[-0.004  0.609 -2.968 -2.294 -1.004],4749.977899333282,20,5160,1.0135999,475.1,47407.773,1.243576,0.7384368,-321.1449,-320.87628,2058713,-48.603928,,-934.15375,10.0
0.9983843,9.995947,0.6137085,0.9822708,2.746582e-05,3363.871073246002,0.4145507,0.10042768,0.11390873,1.0988178,259,2.4400191,[-0.005  0.602 -2.968 -2.284 -1.005],4949.987236684185,20,5180,1.0249089,495.1,1.2584372,1.1429188,0.41356772,-272.54642,-272.3372,2068615,-0.17626242,,-10.634094,10.0
1.0,0.014910698,0.08929443,1.0,-1.5258789e-05,3379.1196920871735,0.4145507,,,1.0,260,0.06092608,[-9.104e-04  6.014e-01 -2.968e+00 -2.283e+00 -1.004e+00],4999.423463361072,20,5200,1.0,500.0,0.0039081546,1.0,1.0,-272.1054,-272.1054,2078615,-0.0435321,1.0,-0.11230469,10.0
1.0,0.01324749,0.07952881,1.0,-4.5776367e-05,3394.2139217853546,0.4145507,,,1.0,261,0.06800665,[-9.104e-04  6.014e-01 -2.968e+00 -2.283e+00 -1.004e+00],4999.444136563898,20,5220,1.0,500.0,0.0048694024,1.0,1.0,-272.09326,-272.09326,2088615,-0.031368088,1.0,-0.13879395,10.0
0.99809796,9.99585,0.7107544,0.96857166,2.746582e-05,3409.024242401123,0.4140938,0.10512014,0.1166218,1.0914001,262,2.8412402,[-9.104e-04  6.014e-01 -2.968e+00 -2.283e+00 -1.004e+00],4944.963145754889,20,5240,1.0259738,494.6,2.2513695,1.1284735,0.4442121,-272.6459,-272.4403,2098507,-0.26835033,,-12.382751,10.0
1.0,0.010443687,0.06970215,1.0,1.2207031e-05,3424.2895560264587,0.4140938,,,1.0,263,0.052129004,[ 2.592e-03  6.015e-01 -2.969e+00 -2.283e+00 -1.005e+00],4999.451910484299,20,5260,1.0,500.0,0.0028623363,1.0,1.0,-272.08734,-272.08734,2108507,-0.025458723,1.0,-0.14276123,10.0
1.074134,9.995575,49.2312,0.9097532,-1.2207031e-05,3438.592341899872,0.40273276,0.25746202,0.2841232,1.29558,264,214.30716,[ 2.592e-03  6.015e-01 -2.969e+00 -2.283e+00 -1.005e+00],4749.940339645589,20,5280,1.256995,475.1,28347.027,2.3817651,0.20622607,-321.14728,-312.96906,2118009,-37.568127,,-934.14325,10.0
1.0,0.015708923,0.08331299,1.0,-3.6621095e-05,3454.1713576316833,0.40273276,,,1.0,265,0.06739236,[ 1.072e-03  6.069e-01 -3.015e+00 -2.305e+00 -1.016e+00],4999.452589155337,20,5300,1.0,500.0,0.0047781477,1.0,1.0,-272.09308,-272.09308,2128009,-0.031188164,1.0,-0.14953613,10.0
1.0,0.012473106,0.07672119,1.0,-1.2207031e-05,3469.277642726898,0.40273276,,,1.0,266,0.05637205,[ 1.072e-03  6.069e-01 -3.015e+00 -2.305e+00 -1.016e+00],4999.456742870766,20,5320,1.0,500.0,0.0033410746,1.0,1.0,-272.09763,-272.09763,2138009,-0.03573031,1.0,-0.14593506,10.0
1.0,0.010881424,0.064697266,1.0,6.1035157e-06,3484.5676879882812,0.40273276,,,1.0,267,0.041593883,[ 1.072e-03  6.069e-01 -3.015e+00 -2.305e+00 -1.016e+00],4999.477106421956,20,5340,1.0,500.0,0.0018214972,1.0,1.0,-272.08105,-272.08105,2148009,-0.019166924,1.0,-0.09503174,10.0
0.9635732,9.995691,49.73645,0.97743535,-5.493164e-05,3498.991026878357,0.3993535,0.22097798,0.10377546,1.0375758,268,216.48177,[ 1.072e-03  6.069e-01 -3.015e+00 -2.305e+00 -1.016e+00],4749.468157373913,20,5360,1.0275089,475.05,47824.01,1.2305866,0.6178589,-321.65524,-321.2691,2157510,-48.828632,,-943.6222,10.0
0.9967338,9.995956,0.31011963,0.99775696,7.6293945e-05,3514.516262292862,0.39935893,0.071431324,0.053214397,1.0307517,269,0.9948433,[-4.084e-04  6.021e-01 -3.015e+00 -2.295e+00 -1.020e+00],4973.48453301372,20,5380,1.0051159,497.45,0.41753176,1.0717065,0.5844997,-272.22665,-272.17456,2167459,-0.08078583,,-4.3302,10.0
1.0,0.01540184,0.06060791,1.0,-9.155274e-06,3529.555459022522,0.39935893,,,1.0,270,0.0608795,[ 1.606e-03  6.019e-01 -3.015e+00 -2.295e+00 -1.020e+00],4999.509088130302,20,5400,1.0,500.0,0.0038990574,1.0,1.0,-272.09747,-272.09747,2177459,-0.03559784,1.0,-0.16442871,10.0
0.9526341,9.9957905,49.736633,1.0219722,7.019043e-05,3543.962132692337,0.3985674,0.21832426,0.04981899,1.007015,271,216.48154,[ 1.606e-03  6.019e-01 -3.015e+00 -2.295e+00 -1.020e+00],4749.491869964009,20,5420,1.0046339,475.05,48878.76,1.1565425,0.9094045,-321.66116,-321.5293,2186960,-49.369728,,-943.6211,10.0
0.9563591,9.995747,49.736877,1.0016826,5.1879884e-05,3558.691415786743,0.39678216,0.21920241,0.072234266,1.0145941,272,216.48106,[ 1.317e-03  5.973e-01 -3.016e+00 -2.289e+00 -1.020e+00],4749.48148015173,20,5440,1.0123578,475.05,48467.37,1.2036437,0.765414,-321.66107,-321.42035,2196461,-49.162495,,-943.619,10.0
1.0,0.017346382,0.08251953,1.0,3.3569337e-05,3574.5519535541534,0.39678216,,,1.0,273,0.058878895,[ 7.121e-04  5.933e-01 -3.016e+00 -2.281e+00 -1.022e+00],4999.416833561989,20,5460,1.0,500.0,0.0036513277,1.0,1.0,-272.10052,-272.10052,2206461,-0.03862534,1.0,-0.11804199,10.0
1.0,0.017203331,0.06854248,1.0,-3.0517579e-06,3589.007572412491,0.39678216,,,1.0,274,0.064750165,[ 7.121e-04  5.933e-01 -3.016e+00 -2.281e+00 -1.022e+00],4999.433867240266,20,5480,1.0,500.0,0.0044118008,1.0,1.0,-272.1036,-272.1036,2216461,-0.041716844,1.0,-0.20770264,10.0
1.0,0.0139837265,0.085998535,1.0,9.155274e-06,3603.1623980998993,0.39678216,,,1.0,275,0.059042856,[ 7.121e-04  5.933e-01 -3.016e+00 -2.281e+00 -1.022e+00],4999.482130931798,20,5500,1.0,500.0,0.0036702643,1.0,1.0,-272.09988,-272.09988,2226461,-0.037989035,1.0,-0.13427734,10.0
0.95176506,9.995857,49.728638,1.0071511,7.324219e-05,3616.8580691814423,0.39812633,0.21812224,0.038310267,1.0040673,276,216.48666,[ 7.121e-04  5.933e-01 -3.016e+00 -2.281e+00 -1.022e+00],4749.50588545941,20,5520,1.0033077,475.05,49098.832,1.1683747,0.93563145,-321.64215,-321.57306,2235962,-49.4624,,-943.64343,10.0
1.0,0.010925293,0.074279785,1.0,5.493164e-05,3630.9877123832703,0.39812633,,,1.0,277,0.044683877,[ 1.007e-03  5.907e-01 -3.016e+00 -2.277e+00 -1.021e+00],4999.469429333728,20,5540,1.0,500.0,0.0021005035,1.0,1.0,-272.09033,-272.09033,2245962,-0.02842912,1.0,-0.09075928,10.0
1.0,0.013109207,0.0713501,1.0,-1.8310548e-05,3645.3162412643433,0.39812633,,,1.0,278,0.05786339,[ 1.007e-03  5.907e-01 -3.016e+00 -2.277e+00 -1.021e+00],4999.472058707839,20,5560,1.0,500.0,0.003526397,1.0,1.0,-272.0868,-272.0868,2255962,-0.024901392,1.0,-0.15649414,10.0
1.0,0.01631546,0.058898926,1.0,9.155274e-06,3659.2538714408875,0.39812633,,,1.0,279,0.0507769,[ 1.007e-03  5.907e-01 -3.016e+00 -2.277e+00 -1.021e+00],4999.482775013827,20,5580,1.0,500.0,0.0027140176,1.0,1.0,-272.10376,-272.10376,2265962,-0.04187908,1.0,-0.11114502,10.0
0.99875957,9.995914,0.3739624,0.97970057,5.7983398e-05,3673.164823293686,0.39752933,0.08083246,0.0858716,1.0685443,280,1.3226254,[ 1.007e-03  5.907e-01 -3.016e+00 -2.277e+00 -1.021e+00],4966.974361062997,20,5600,1.0143563,496.8,0.6275997,1.0941525,0.52382386,-272.2946,-272.22382,2275898,-0.1071398,,-5.7512817,10.0
1.0,0.017148972,0.07055664,1.0,-1.5258789e-05,3687.222920656204,0.39752933,,,1.0,281,0.05859853,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.4424092300915,20,5620,1.0,500.0,0.0036137374,1.0,1.0,-272.08344,-272.08344,2285898,-0.021546386,1.0,-0.15216064,10.0
1.0,0.0152282715,0.06097412,1.0,-1.8310548e-05,3701.0920991897583,0.39752933,,,1.0,282,0.06880424,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.475572559002,20,5640,1.0,500.0,0.0049837576,1.0,1.0,-272.09143,-272.09143,2295898,-0.029551461,1.0,-0.15985107,10.0
1.0,0.010940552,0.059326172,1.0,-9.155274e-06,3715.2136566638947,0.39752933,,,1.0,283,0.0504238,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.482041009169,20,5660,1.0,500.0,0.002677574,1.0,1.0,-272.08612,-272.08612,2305898,-0.024234733,1.0,-0.113098145,10.0
1.0,0.012208939,0.066589355,1.0,3.6621095e-05,3729.3003344535828,0.39752933,,,1.0,284,0.061869867,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.490983789001,20,5680,1.0,500.0,0.0040281788,1.0,1.0,-272.0946,-272.0946,2315898,-0.032729726,1.0,-0.19342041,10.0
1.0,0.013063431,0.068725586,1.0,-2.746582e-05,3743.1014807224274,0.39752933,,,1.0,285,0.0569844,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.4868123665565,20,5700,1.0,500.0,0.0034171303,1.0,1.0,-272.08908,-272.08908,2325898,-0.027182434,1.0,-0.17633057,10.0
1.0,0.016012192,0.06707764,1.0,2.4414063e-05,3757.132556915283,0.39752933,,,1.0,286,0.07009011,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.4821600083,20,5720,1.0,500.0,0.0051717903,1.0,1.0,-272.09244,-272.09244,2335898,-0.030558247,1.0,-0.22064209,10.0
1.0,0.015750885,0.051452637,1.0,-3.0517579e-06,3770.9980404376984,0.39752933,,,1.0,287,0.04608286,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.502271507177,20,5740,1.0,500.0,0.0022316684,1.0,1.0,-272.07135,-272.07135,2345898,-0.009464947,1.0,-0.13397217,10.0
1.0,0.012755394,0.08892822,1.0,3.0517578e-05,3785.07958817482,0.39752933,,,1.0,288,0.05271349,[ 0.004  0.591 -3.016 -2.277 -1.021],4999.442142534483,20,5760,1.0,500.0,0.0029245878,1.0,1.0,-272.1092,-272.1092,2355898,-0.047296166,1.0,-0.1184082,10.0
0.9588622,9.995762,49.231018,1.030951,6.1035157e-06,3798.2920875549316,0.39850038,0.21960285,0.10956563,1.0271463,289,214.30962,[ 0.004  0.591 -3.016 -2.277 -1.021],4749.987231668912,20,5780,1.0176098,475.1,47084.25,1.5496176,0.75328916,-321.1469,-320.77502,2365400,-48.437008,,-934.15393,10.0
0.9543731,9.995792,49.739563,1.0074517,-1.2207031e-05,3811.9122524261475,0.39779812,0.2187314,0.044481963,1.011425,290,216.48273,[ 0.006  0.583 -3.041 -2.273 -1.02 ],4749.491911244188,20,5800,1.0081451,475.05,48691.914,1.1264672,0.8771593,-321.6561,-321.4874,2374901,-49.270565,,-943.62634,10.0
0.95390636,9.995939,49.72943,0.99487394,-3.0517579e-06,3825.6636819839478,0.39737087,0.2186234,0.0560554,1.0105863,291,216.48497,[ 0.005  0.577 -3.041 -2.265 -1.021],4749.526415072428,20,5820,1.0074447,475.05,48823.43,1.166705,0.82621926,-321.6536,-321.5192,2384402,-49.33542,,-943.6361,10.0
1.0192256,9.995972,49.2229,0.9717704,-3.6621095e-05,3839.435268163681,0.39447653,0.23708297,0.2058945,1.1621096,292,214.31197,[ 0.005  0.572 -3.041 -2.257 -1.022],4750.0348391228235,20,5840,1.1417253,475.1,38419.547,1.8328722,0.490287,-321.14664,-317.73,2393904,-43.748352,,-934.16425,10.0
1.0,0.01488018,0.05291748,1.0,3.3569337e-05,3853.9325280189514,0.39447653,,,1.0,293,0.05343631,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.471050287457,20,5860,1.0,500.0,0.0030065535,1.0,1.0,-272.0724,-272.0724,2403904,-0.010508063,1.0,-0.1505127,10.0
1.0,0.013874054,0.09289551,1.0,3.6621095e-05,3868.009281873703,0.39447653,,,1.0,294,0.052603543,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.463892363197,20,5880,1.0,500.0,0.0029102585,1.0,1.0,-272.10477,-272.10477,2413904,-0.042891823,1.0,-0.10949707,10.0
1.0,0.018624306,0.09161377,1.0,-7.019043e-05,3881.983187675476,0.39447653,,,1.0,295,0.06487253,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.448975136681,20,5900,1.0,500.0,0.0044287904,1.0,1.0,-272.10345,-272.10345,2423904,-0.041564584,1.0,-0.16290283,10.0
1.0,0.011414528,0.060180664,1.0,,3895.9708535671234,0.39447653,,,1.0,296,0.053523574,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.494606033384,20,5920,1.0,500.0,0.0030150947,1.0,1.0,-272.08585,-272.08585,2433904,-0.023969416,1.0,-0.12634277,10.0
1.0,0.0125255585,0.06652832,1.0,-4.8828126e-05,3910.081607580185,0.39447653,,,1.0,297,0.053262778,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.44583047194,20,5940,1.0,500.0,0.002985487,1.0,1.0,-272.07816,-272.07816,2443904,-0.01626738,1.0,-0.12695312,10.0
1.0,0.014634132,0.06213379,1.0,4.8828126e-05,3924.0944607257843,0.39447653,,,1.0,298,0.046167716,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.474259088116,20,5960,1.0,500.0,0.0022442003,1.0,1.0,-272.09558,-272.09558,2453904,-0.033705667,1.0,-0.06921387,10.0
1.0,0.017899513,0.061950684,1.0,-3.967285e-05,3938.0593707561493,0.39447653,,,1.0,299,0.045582492,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.500017500909,20,5980,1.0,500.0,0.0021851144,1.0,1.0,-272.0932,-272.0932,2463904,-0.031297278,1.0,-0.10064697,10.0
1.0,0.016590118,0.060668945,1.0,-1.8310548e-05,3952.146399974823,0.39447653,,,1.0,300,0.05099013,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.5293677954605,20,6000,1.0,500.0,0.0027367843,1.0,1.0,-272.08426,-272.08426,2473904,-0.022369688,1.0,-0.1821289,10.0
1.0,0.010596275,0.054016113,1.0,4.5776367e-05,3966.497419118881,0.39447653,,,1.0,301,0.045011718,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.479177367873,20,6020,1.0,500.0,0.0021336426,1.0,1.0,-272.08093,-272.08093,2483904,-0.01903343,1.0,-0.10662842,10.0
1.0,0.015921593,0.06451416,1.0,-2.746582e-05,3980.3469343185425,0.39447653,,,1.0,302,0.055903822,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.483227439781,20,6040,1.0,500.0,0.0032890274,1.0,1.0,-272.09326,-272.09326,2493904,-0.03135958,1.0,-0.17407227,10.0
1.0,0.013596535,0.05645752,1.0,3.0517579e-06,3994.327426671982,0.39447653,,,1.0,303,0.049038127,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.505777389049,20,6060,1.0,500.0,0.0025312677,1.0,1.0,-272.09338,-272.09338,2503904,-0.031490847,1.0,-0.14117432,10.0
1.0,0.017605782,0.06201172,1.0,-9.155274e-06,4008.135881662369,0.39447653,,,1.0,304,0.048850603,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.494466032227,20,6080,1.0,500.0,0.0025131847,1.0,1.0,-272.0898,-272.0898,2513904,-0.027938405,1.0,-0.10668945,10.0
1.0,0.0141887665,0.08306885,1.0,8.850098e-05,4022.0889205932617,0.39447653,,,1.0,305,0.07817223,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.469608452092,20,6100,1.0,500.0,0.006433081,1.0,1.0,-272.09766,-272.09766,2523904,-0.03575243,1.0,-0.19226074,10.0
1.0,0.013885498,0.06652832,1.0,-1.5258789e-05,4036.1932446956635,0.39447653,,,1.0,306,0.07410229,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.451182132931,20,6120,1.0,500.0,0.005780124,1.0,1.0,-272.0928,-272.0928,2533904,-0.030910363,1.0,-0.270813,10.0
1.0,0.013677597,0.06402588,1.0,-6.408691e-05,4050.101305246353,0.39447653,,,1.0,307,0.04252294,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.468592220403,20,6140,1.0,500.0,0.0019024117,1.0,1.0,-272.08725,-272.08725,2543904,-0.0253558,1.0,-0.08770752,10.0
1.0,0.016828537,0.08416748,1.0,1.5258789e-05,4063.990761756897,0.39447653,,,1.0,308,0.0779579,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.481076142305,20,6160,1.0,500.0,0.006396392,1.0,1.0,-272.0994,-272.0994,2553904,-0.03749222,1.0,-0.14367676,10.0
1.0,0.014316559,0.074645996,1.0,9.155274e-06,4078.029873609543,0.39447653,,,1.0,309,0.050999425,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.445395430693,20,6180,1.0,500.0,0.002737077,1.0,1.0,-272.09412,-272.09412,2563904,-0.032239925,1.0,-0.10266113,10.0
1.0,0.013648987,0.08074951,1.0,-2.746582e-05,4091.9597012996674,0.39447653,,,1.0,310,0.069526516,[ 0.005  0.562 -3.012 -2.228 -1.024],4999.448367818341,20,6200,1.0,500.0,0.0050900397,1.0,1.0,-272.10236,-272.10236,2573904,-0.04046286,1.0,-0.11456299,10.0
0.98405683,9.995939,49.215393,1.0220582,3.0517579e-06,4105.222246170044,0.39285925,0.22622532,0.2020007,1.0875193,311,214.3146,[ 0.005  0.562 -3.012 -2.228 -1.024],4750.027142525456,20,6220,1.068733,475.1,43146.508,1.7375169,0.5989204,-321.13364,-319.35626,2583406,-46.349705,,-934.1757,10.0
1.0,0.010970116,0.080444336,1.0,6.713867e-05,4119.798725128174,0.39285925,,,1.0,312,0.05198958,[ 0.004  0.563 -3.043 -2.243 -1.026],4999.485954900203,20,6240,1.0,500.0,0.002846805,1.0,1.0,-272.0932,-272.0932,2593406,-0.031311743,1.0,-0.12945557,10.0
1.0,0.01822567,0.08355713,1.0,6.713867e-05,4133.730035543442,0.39285925,,,1.0,313,0.06530505,[ 0.004  0.563 -3.043 -2.243 -1.026],4999.484605671396,20,6260,1.0,500.0,0.004489196,1.0,1.0,-272.11078,-272.11078,2603406,-0.048883583,1.0,-0.13513184,10.0
1.0,0.012539864,0.06939697,1.0,3.0517579e-06,4147.816132545471,0.39285925,,,1.0,314,0.056665517,[ 0.004  0.563 -3.043 -2.243 -1.026],4999.480543600699,20,6280,1.0,500.0,0.0033805713,1.0,1.0,-272.09247,-272.09247,2613406,-0.03056767,1.0,-0.17614746,10.0
0.9546039,9.995842,49.741272,1.0024925,-1.5258789e-05,4161.171692848206,0.39113632,0.21878697,0.07163897,1.0121979,315,216.48125,[ 0.004  0.563 -3.043 -2.243 -1.026],4749.504310833561,20,6300,1.0089487,475.05,48749.723,1.2589061,0.84856707,-321.6651,-321.50867,2622907,-49.30912,,-943.6198,10.0
1.0,0.012594223,0.08465576,1.0,-2.746582e-05,4175.567302465439,0.39113632,,,1.0,316,0.07041572,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.461587495559,20,6320,1.0,500.0,0.0052181915,1.0,1.0,-272.10443,-272.10443,2632907,-0.042543776,1.0,-0.18792725,10.0
1.0,0.0144815445,0.07159424,1.0,-4.8828126e-05,4189.694209575653,0.39113632,,,1.0,317,0.07566426,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.495988458451,20,6340,1.0,500.0,0.0060313335,1.0,1.0,-272.0935,-272.0935,2642907,-0.031620618,1.0,-0.2510376,10.0
1.0,0.018172264,0.06414795,1.0,-2.746582e-05,4203.773055791855,0.39113632,,,1.0,318,0.06752451,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.502540599009,20,6360,1.0,500.0,0.004797809,1.0,1.0,-272.09958,-272.09958,2652907,-0.037696052,1.0,-0.16845703,10.0
1.0,0.01072216,0.04626465,1.0,,4217.705407381058,0.39113632,,,1.0,319,0.04994664,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.51258761665,20,6380,1.0,500.0,0.0026255134,1.0,1.0,-272.0718,-272.0718,2662907,-0.009913595,1.0,-0.12213135,10.0
1.0,0.01170826,0.07678223,1.0,7.324219e-05,4231.986106872559,0.39113632,,,1.0,320,0.058719497,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.4792915897315,20,6400,1.0,500.0,0.003631673,1.0,1.0,-272.09866,-272.09866,2672907,-0.036779705,1.0,-0.12347412,10.0
1.0,0.010290146,0.056762695,1.0,-3.967285e-05,4246.057435512543,0.39113632,,,1.0,321,0.040863696,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.506987966473,20,6420,1.0,500.0,0.0017579935,1.0,1.0,-272.07947,-272.07947,2682907,-0.017565375,1.0,-0.08477783,10.0
1.0,0.009047508,0.04272461,1.0,2.746582e-05,4260.184220075607,0.39113632,,,1.0,322,0.032376356,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.540279521916,20,6440,1.0,500.0,0.0011025786,1.0,1.0,-272.07275,-272.07275,2692907,-0.010856122,1.0,-0.10681152,10.0
1.0,0.013243675,0.09790039,1.0,3.3569337e-05,4274.22666144371,0.39113632,,,1.0,323,0.079568796,[ 0.003  0.559 -3.044 -2.237 -1.028],4999.441181789489,20,6460,1.0,500.0,0.0066636,1.0,1.0,-272.10663,-272.10663,2702907,-0.04474936,1.0,-0.17718506,10.0
0.95165956,9.995998,49.71222,1.004906,-2.746582e-05,4287.558180332184,0.39227894,0.21809772,0.034608092,1.0042406,324,216.48944,[ 0.003  0.559 -3.044 -2.237 -1.028],4749.541392462885,20,6480,1.0031123,475.05,49110.027,1.1300194,0.9134782,-321.6371,-321.56995,2712408,-49.46192,,-943.6556,10.0
0.9982,9.995992,0.14971924,0.99999905,5.493164e-05,4301.989231109619,0.39227894,0.042388245,1.1305542e-05,1.0,325,0.34554082,[ 0.004  0.556 -3.044 -2.233 -1.027],4989.9882185015185,20,6500,1.0,499.1,0.12566087,1.000019,0.9999205,-272.07208,-272.07208,2722390,-0.010209113,,-1.4898071,9.999999
0.95215964,9.99585,49.737915,1.0247488,,4315.0667552948,0.3929143,0.21821372,0.044613887,1.0049497,326,216.4841,[ 0.004  0.556 -3.044 -2.233 -1.027],4749.5051132716835,20,6520,1.0038776,475.05,49026.16,1.2045904,0.8924093,-321.65295,-321.56448,2731891,-49.43576,,-943.6323,10.0
1.0,0.01543045,0.06213379,1.0,-1.8310548e-05,4329.163088321686,0.3929143,,,1.0,327,0.048934832,[ 0.004  0.553 -3.044 -2.227 -1.026],4999.502039423156,20,6540,1.0,500.0,0.002521003,1.0,1.0,-272.09125,-272.09125,2741891,-0.029345537,1.0,-0.11242676,10.0
1.0,0.011318207,0.05041504,1.0,3.6621095e-05,4343.055526971817,0.3929143,,,1.0,328,0.042355537,[ 0.004  0.553 -3.044 -2.227 -1.026],4999.496300319371,20,6560,1.0,500.0,0.0018871572,1.0,1.0,-272.09003,-272.09003,2751891,-0.028135007,1.0,-0.09020996,10.0
1.0,0.015302658,0.06628418,1.0,-5.7983398e-05,4357.120374917984,0.3929143,,,1.0,329,0.05784436,[ 0.004  0.553 -3.044 -2.227 -1.026],4999.510694333102,20,6580,1.0,500.0,0.0035238087,1.0,1.0,-272.0945,-272.0945,2761891,-0.03261267,1.0,-0.13098145,10.0
0.9622714,9.995691,49.741943,0.9916096,7.93457e-05,4370.658050775528,0.38825217,0.22065607,0.082274504,1.0358739,330,216.4804,[ 0.004  0.553 -3.044 -2.227 -1.026],4749.46849292059,20,6600,1.0251869,475.05,48010.99,1.288342,0.7807356,-321.66132,-321.32812,2771392,-48.930054,,-943.616,10.0
1.0,0.008070946,0.052612305,1.0,-1.2207031e-05,4384.7918655872345,0.38825217,,,1.0,331,0.041967664,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.549490140184,20,6620,1.0,500.0,0.0018537233,1.0,1.0,-272.08008,-272.08008,2781392,-0.018192548,1.0,-0.08654785,10.0
1.0,0.0159235,0.07220459,1.0,3.0517578e-05,4398.946833610535,0.38825217,,,1.0,332,0.04836664,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.535492319278,20,6640,1.0,500.0,0.0024622183,1.0,1.0,-272.10333,-272.10333,2791392,-0.04144967,1.0,-0.094177246,10.0
1.0,0.012958527,0.06555176,1.0,3.967285e-05,4413.304086446762,0.38825217,,,1.0,333,0.057383787,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.5014765876385,20,6660,1.0,500.0,0.0034660795,1.0,1.0,-272.08112,-272.08112,2801392,-0.019227173,1.0,-0.16412354,10.0
