MeanEntropy,MeanIW,ReturnMeanIW,MaxIW,EpLenMean,InitialReturnMax,EpThisIter,InitialReturnMean,EpRewMean,EpisodesSoFar,Weights,EmpiricalD2,ESSClassic,StdIW,InitialReturnStd,InitialReturnMin,ESSRenyi,MeanIWNorm,InitialBound,TimestepsSoFar,Iteration,ReturnStepMaxmin,Bound,ReturnStepMax,J_sample_variance,StdIWNorm,MinIW,MinIWNorm,TimeElapsed,MaxIWNorm
0.49167866,0.9679359,1.4878271,1.3289925,490.45,1.9863281,20,-1.2207031e-05,4903.338237238111,4580,[ 0.011  0.582 -2.839 -2.519 -0.926],1.0557686,18.455118,0.2800503,8.423826,-36.71808,18.943544,0.048396796,-10.055673,1899520,229,9.995289,-8.844424,10.0,4.317262,0.014002516,0.19525464,0.009762732,2695.9538464546204,0.06644963
0.49167866,1.0,-4.57773e-05,1.0,500.0,0.093444824,20,-4.5776367e-05,4999.250439064875,4600,[ 0.018  0.581 -2.839 -2.521 -0.927],1.0,20.0,,0.071569405,-0.14575195,20.0,0.05,-0.039961595,1909520,230,0.011888504,-0.039961595,10.0,0.005391768,,1.0,0.05,2709.068561553955,0.05
0.49167866,1.0,-4.8829243e-05,1.0,500.0,0.1515503,20,-4.8828126e-05,4999.144704700431,4620,[ 0.018  0.581 -2.839 -2.521 -0.927],1.0,20.0,,0.11336697,-0.20904541,20.0,0.05,-0.057298273,1919520,231,0.012184143,-0.057298273,10.0,0.013528494,,1.0,0.05,2722.3430750370026,0.05
0.49167866,1.0,2.1361746e-05,1.0,500.0,0.10119629,20,2.1362304e-05,4999.299908550281,4640,[ 0.018  0.581 -2.839 -2.521 -0.927],1.0,20.0,,0.06253786,-0.09979248,20.0,0.05,-0.027692385,1929520,232,0.013344765,-0.027692385,10.0,0.004116825,,1.0,0.05,2734.2726702690125,0.05
0.49167866,1.0,5.4931734e-05,1.0,500.0,0.15197754,20,5.493164e-05,4999.218821366626,4660,[ 0.018  0.581 -2.839 -2.521 -0.927],1.0,20.0,,0.112673946,-0.1772461,20.0,0.05,-0.048485912,1939520,233,0.01585579,-0.048485912,10.0,0.013363598,,1.0,0.05,2747.82954788208,0.05
0.48809808,1.0028932,7.1115017,1.3830348,453.8,72.97284,20,3.967285e-05,4536.347392571932,4680,[ 0.018  0.581 -2.839 -2.521 -0.927],1.0151953,19.646008,0.13462244,232.92764,-910.3988,19.700644,0.05014466,-249.32294,1948596,234,9.992744,-244.0986,10.0,50078.484,0.0067311213,0.7653875,0.038269375,2760.2008860111237,0.069151744
0.48809808,1.0,-6.104354e-06,1.0,500.0,0.10858154,20,-6.1035157e-06,4999.28513321323,4700,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0,20.0,,0.11079802,-0.350708,20.0,0.05,-0.09605145,1958596,235,0.016627312,-0.09605145,10.0,0.012922319,,1.0,0.05,2772.1606221199036,0.05
0.48809808,1.0,3.3569057e-05,1.0,500.0,0.09851074,20,3.3569337e-05,4999.313306765814,4720,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0,20.0,,0.07971419,-0.26171875,20.0,0.05,-0.071641065,1968596,236,0.011472702,-0.071641065,10.0,0.006688792,,1.0,0.05,2784.2646877765656,0.05
0.48809808,1.0,-9.155367e-06,1.0,500.0,0.09790039,20,-9.155274e-06,4999.3016809891105,4740,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0,20.0,,0.07043077,-0.22320557,20.0,0.05,-0.06113652,1978596,237,0.013266563,-0.06113652,10.0,0.0052215722,,1.0,0.05,2798.852929353714,0.05
0.48809808,1.0,-1.8310267e-05,1.0,500.0,0.093688965,20,-1.8310548e-05,4999.281799195384,4760,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0,20.0,,0.07336826,-0.1942749,20.0,0.05,-0.053222686,1988596,238,0.016160011,-0.053222686,10.0,0.005666212,,1.0,0.05,2811.620482444763,0.05
0.48809808,1.0,1.5257858e-05,1.0,500.0,0.10089111,20,1.5258789e-05,4999.254952683115,4780,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0,20.0,,0.08548948,-0.215271,20.0,0.05,-0.058939133,1998596,239,0.013178825,-0.058939133,10.0,0.0076931072,,1.0,0.05,2825.504371404648,0.05
0.48242316,1.0907296,15.517231,1.8225372,476.75,35.26593,20,7.93457e-05,4766.40440747857,4800,[ 0.019  0.584 -2.853 -2.525 -0.931],1.0620071,18.881535,0.26546654,153.45224,-668.8827,18.832266,0.054536484,-183.181,2008131,240,9.995434,-173.2577,10.0,11307.05,0.013273327,0.6195059,0.030975295,2839.0418701171875,0.09112686
0.48242316,1.0,-4.882831e-05,1.0,500.0,0.09362793,20,-4.8828126e-05,4999.294491438153,4820,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.082801774,-0.2185669,20.0,0.05,-0.05990584,2018131,241,0.016757965,-0.05990584,10.0,0.007216982,,1.0,0.05,2853.9445610046387,0.05
0.48242316,1.0,1.5257858e-05,1.0,500.0,0.09625244,20,1.5258789e-05,4999.331396438484,4840,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.068096705,-0.20532227,20.0,0.05,-0.05621456,2028131,242,0.017980576,-0.05621456,10.0,0.0048812223,,1.0,0.05,2865.6017830371857,0.05
0.48242316,1.0,3.967341e-05,1.0,500.0,0.09552002,20,3.967285e-05,4999.263886866279,4860,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.09261044,-0.27630615,20.0,0.05,-0.07562988,2038131,243,0.013208389,-0.07562988,10.0,0.0090280995,,1.0,0.05,2877.006940603256,0.05
0.48242316,1.0,1.525972e-05,1.0,500.0,0.072143555,20,1.5258789e-05,4999.289233896139,4880,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.0771096,-0.1986084,20.0,0.05,-0.054375894,2048131,244,0.0126924515,-0.054375894,10.0,0.006258832,,1.0,0.05,2891.0239539146423,0.05
0.48242316,1.0,-2.7465867e-05,1.0,500.0,0.117492676,20,-2.746582e-05,4999.286944915348,4900,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.08554067,-0.17828369,20.0,0.05,-0.04885247,2058131,245,0.014498711,-0.04885247,10.0,0.0077023217,,1.0,0.05,2902.7548203468323,0.05
0.48242316,1.0,-3.0524097e-06,1.0,500.0,0.08679199,20,-3.0517579e-06,4999.275930406983,4920,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.063852005,-0.17199707,20.0,0.05,-0.04710639,2068131,246,0.016166687,-0.04710639,10.0,0.004291662,,1.0,0.05,2914.4214520454407,0.05
0.48242316,1.0,1.2205914e-05,1.0,500.0,0.07562256,20,1.2207031e-05,4999.298452549989,4940,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.06408345,-0.15301514,20.0,0.05,-0.041892715,2078131,247,0.010857582,-0.041892715,10.0,0.00432283,,1.0,0.05,2927.368371963501,0.05
0.48242316,1.0,-9.155367e-06,1.0,500.0,0.11303711,20,-9.155274e-06,4999.298566473708,4960,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.07987183,-0.12158203,20.0,0.05,-0.033305768,2088131,248,0.011993408,-0.033305768,10.0,0.0067152735,,1.0,0.05,2939.732791185379,0.05
0.48242316,1.0,-3.9671548e-05,1.0,500.0,0.10998535,20,-3.967285e-05,4999.255139069652,4980,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0,20.0,,0.08803684,-0.19952393,20.0,0.05,-0.05468155,2098131,249,0.014904022,-0.05468155,10.0,0.008158406,,1.0,0.05,2951.3837308883667,0.05
0.48092163,1.0152605,0.9110851,1.1037837,475.1,49.259277,20,-5.7983398e-05,4749.845429435269,5000,[ 0.014  0.579 -2.862 -2.517 -0.937],1.0023663,19.96047,0.04518141,214.29614,-934.0952,19.952785,0.05076303,-255.81258,2107633,250,9.995174,-255.20393,10.0,48126.223,0.0022590705,0.8911516,0.044557583,2963.563981294632,0.05518919
0.48092163,1.0,-6.1020255e-06,1.0,500.0,0.097229004,20,-6.1035157e-06,4999.308548729401,5020,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.06286067,-0.122802734,20.0,0.05,-0.033637017,2117633,251,0.013692856,-0.033637017,10.0,0.004159435,,1.0,0.05,2979.628693819046,0.05
0.48092163,1.0,4.577567e-05,1.0,500.0,0.09942627,20,4.5776367e-05,4999.275064299822,5040,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.09671454,-0.28045654,20.0,0.05,-0.07676041,2127633,252,0.013201714,-0.07676041,10.0,0.009846004,,1.0,0.05,2992.362186193466,0.05
0.48092163,1.0,7.324107e-05,1.0,500.0,0.08874512,20,7.324219e-05,4999.284335467436,5060,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.08117956,-0.20751953,20.0,0.05,-0.05675832,2137633,253,0.015758514,-0.05675832,10.0,0.0069369697,,1.0,0.05,3005.8667402267456,0.05
0.48092163,1.0,1.2206845e-05,1.0,500.0,0.09082031,20,1.2207031e-05,4999.3425478329455,5080,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.078672774,-0.19085693,20.0,0.05,-0.05225612,2147633,254,0.017142296,-0.05225612,10.0,0.0065151644,,1.0,0.05,3017.9208748340607,0.05
0.48092163,1.0,6.7139044e-05,1.0,500.0,0.122802734,20,6.713867e-05,4999.276257731372,5100,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.09043365,-0.17486572,20.0,0.05,-0.047821812,2157633,255,0.013496399,-0.047821812,9.999999,0.008608678,,1.0,0.05,3030.904185771942,0.05
0.48092163,1.0,-3.0500814e-06,1.0,500.0,0.09197998,20,-3.0517579e-06,4999.280096992616,5120,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.081555456,-0.20697021,20.0,0.05,-0.05668418,2167633,256,0.013660431,-0.05668418,10.0,0.007001362,,1.0,0.05,3041.627812385559,0.05
0.48092163,1.0,-1.5258556e-05,1.0,500.0,0.13641357,20,-1.5258789e-05,4999.295829754357,5140,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.06665302,-0.10498047,20.0,0.05,-0.037373655,2177633,257,0.013043404,-0.037373655,10.0,0.0046764472,,1.0,0.05,3054.0796842575073,0.05
0.48092163,1.0,3.0518742e-05,1.0,500.0,0.11071777,20,3.0517578e-05,4999.321190544811,5160,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.10840882,-0.27038574,20.0,0.05,-0.074017674,2187633,258,0.011622429,-0.074017674,10.0,0.012371025,,1.0,0.05,3065.653347969055,0.05
0.48092163,1.0,5.4931617e-05,1.0,500.0,0.11529541,20,5.493164e-05,4999.2790035514145,5180,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.07542992,-0.15911865,20.0,0.05,-0.043521505,2197633,259,0.015499115,-0.043521505,10.0,0.0059891287,,1.0,0.05,3077.446815252304,0.05
0.48092163,1.0,-1.8310733e-05,1.0,500.0,0.07940674,20,-1.8310548e-05,4999.380379110186,5200,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0,20.0,,0.07059811,-0.14227295,20.0,0.05,-0.038981363,2207633,260,0.011510849,-0.038981363,10.0,0.0052464143,,1.0,0.05,3090.344586610794,0.05
0.48134312,0.94561803,0.12281516,1.2797239,497.95,0.2987671,20,-1.2207031e-05,4978.289665408261,5220,[ 0.015  0.579 -2.867 -2.516 -0.938],1.0391407,18.633982,0.25603038,0.7789504,-3.3789673,19.246672,0.0472809,-0.9253805,2217592,261,9.995174,-0.82048917,10.0,0.046948522,0.01280152,0.21969077,0.010984539,3103.8938422203064,0.0639862
0.48134312,1.0,1.5258789e-05,1.0,500.0,0.10266113,20,1.5258789e-05,4999.284985576365,5240,[ 0.02   0.58  -2.866 -2.516 -0.938],1.0,20.0,,0.0863578,-0.18896484,20.0,0.05,-0.0517349,2227592,262,0.015088081,-0.0517349,10.0,0.0078501785,,1.0,0.05,3118.1543078422546,0.05
0.48050988,1.0113312,0.6080837,1.0784218,475.05,49.75006,20,4.5776367e-05,4749.364705698747,5260,[ 0.02   0.58  -2.866 -2.516 -0.938],1.001662,19.959219,0.04571127,216.47998,-943.61426,19.966814,0.05056656,-258.41937,2237093,263,9.995247,-258.02597,10.0,49308.26,0.0022855639,0.9059251,0.045296255,3132.5636463165283,0.053921092
0.48050988,1.0,-6.408803e-05,1.0,500.0,0.098083496,20,-6.408691e-05,4999.280573322967,5280,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0,20.0,,0.091569535,-0.19311523,20.0,0.05,-0.052950874,2247093,264,0.015106201,-0.052950874,10.0,0.008826295,,1.0,0.05,3147.280566215515,0.05
0.48050988,1.0,2.4414621e-05,1.0,500.0,0.07684326,20,2.4414063e-05,4999.349557192575,5300,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0,20.0,,0.058495864,-0.12109375,20.0,0.05,-0.033138476,2257093,265,0.012125969,-0.033138476,10.0,0.0036018589,,1.0,0.05,3162.544296503067,0.05
0.48050988,1.0,1.5258789e-05,1.0,500.0,0.09112549,20,1.5258789e-05,4999.311091358989,5320,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0,20.0,,0.07387341,-0.1473999,20.0,0.05,-0.040351868,2267093,266,0.015771866,-0.040351868,10.0,0.005744506,,1.0,0.05,3183.129203557968,0.05
0.48050988,1.0,3.3569988e-05,1.0,500.0,0.09790039,20,3.3569337e-05,4999.347434507521,5340,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0,20.0,,0.08664049,-0.20166016,20.0,0.05,-0.055193342,2277093,267,0.01596737,-0.055193342,10.0,0.007901658,,1.0,0.05,3198.864028930664,0.05
0.48050988,1.0,-6.7139976e-05,1.0,500.0,0.08148193,20,-6.713867e-05,4999.3238954569915,5360,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0,20.0,,0.08197248,-0.303833,20.0,0.05,-0.083275236,2287093,268,0.013098717,-0.083275236,10.0,0.0070731454,,1.0,0.05,3214.647363424301,0.05
0.47881466,1.0178711,1.6514773,1.7659053,487.1,4.2197266,20,0.000100708006,4869.745991902648,5380,[ 0.02   0.581 -2.87  -2.515 -0.938],1.0505812,18.565691,0.2829171,17.889723,-77.97833,19.03708,0.050893556,-21.355146,2296835,269,9.994873,-20.237194,10.0,137.37521,0.014145855,0.61455613,0.030727807,3227.32039642334,0.088295266
0.47965443,1.0172133,0.82949066,1.185702,475.05,49.717712,20,1.8310548e-05,4749.398183487407,5400,[ 0.015  0.581 -2.883 -2.523 -0.94 ],1.0033724,19.89883,0.07253031,216.47995,-943.61426,19.932777,0.050860666,-258.41937,2306336,270,9.995396,-258.0253,10.0,49476.53,0.0036265154,0.92871827,0.046435915,3243.4782285690308,0.0592851
0.48040804,1.0294021,3.0464973,1.3108592,450.15,98.920105,20,-3.6621095e-05,4499.871940678784,5420,[ 0.014  0.582 -2.883 -2.522 -0.939],1.0105526,19.782091,0.10804066,296.4888,-894.4445,19.791151,0.05147011,-244.95377,2315339,271,9.992794,-243.19629,10.0,93020.63,0.0054020328,0.8212138,0.04106069,3261.2196872234344,0.06554296
0.48040804,1.0,-9.156764e-06,1.0,500.0,0.12371826,20,-9.155274e-06,4999.251900755773,5440,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0,20.0,,0.087401114,-0.18865967,20.0,0.05,-0.051675737,2325339,272,0.012831688,-0.051675737,10.0,0.008041005,,1.0,0.05,3280.770215034485,0.05
0.48040804,1.0,-1.8310733e-05,1.0,500.0,0.12347412,20,-1.8310548e-05,4999.271193217714,5460,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0,20.0,,0.09019512,-0.22076416,20.0,0.05,-0.060477067,2335339,273,0.014401436,-0.060477067,10.0,0.008563326,,1.0,0.05,3295.82053565979,0.05
0.48040804,1.0,5.1880255e-05,1.0,500.0,0.12219238,20,5.1879884e-05,4999.320815973703,5480,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0,20.0,,0.10902337,-0.30523682,20.0,0.05,-0.08354067,2345339,274,0.018159866,-0.08354067,10.0,0.01251168,,1.0,0.05,3310.977873802185,0.05
0.48040804,1.0,-4.577823e-05,1.0,500.0,0.123291016,20,-4.5776367e-05,4999.2622521287985,5500,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0,20.0,,0.09626181,-0.29040527,20.0,0.05,-0.07957654,2355339,275,0.01499939,-0.07957654,10.0,0.0097540375,,1.0,0.05,3324.947590112686,0.05
0.48040804,1.0,4.882831e-05,1.0,500.0,0.103637695,20,4.8828126e-05,4999.281679990336,5520,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0,20.0,,0.06998179,-0.13043213,20.0,0.05,-0.035671484,2365339,276,0.011782646,-0.035671484,10.0,0.0051552122,,1.0,0.05,3338.9862220287323,0.05
0.47979742,1.0154165,1.7360992,1.1730943,475.15,48.743164,20,-6.713867e-05,4750.353099765104,5540,[ 0.015  0.578 -2.882 -2.514 -0.939],1.0058196,19.864176,0.08396425,212.15111,-924.7453,19.884283,0.05077083,-253.25201,2374842,277,9.995214,-252.25165,10.0,45669.375,0.0041982126,0.81163764,0.040581882,3352.815218925476,0.058654714
0.47815555,1.0323045,2.0767174,1.359019,475.1,49.26526,20,-2.1362304e-05,4749.857455623103,5560,[ 0.018  0.58  -2.906 -2.515 -0.939],1.0082628,19.793661,0.10539849,214.30087,-934.1158,19.8361,0.05161522,-255.81816,2384344,278,9.99522,-254.79614,10.0,47633.312,0.0052699256,0.87032086,0.043516044,3366.443843603134,0.06795096
0.47815555,1.0,-2.1362212e-05,1.0,500.0,0.07910156,20,-2.1362304e-05,4999.336971537212,5580,[ 0.016  0.578 -2.914 -2.516 -0.941],1.0,20.0,,0.058240645,-0.10662842,20.0,0.05,-0.029222758,2394344,279,0.015307426,-0.029222758,10.0,0.0035704975,,1.0,0.05,3381.471339225769,0.05
0.47769645,1.05471,7.458082,1.3096871,451.9,84.250244,20,-6.1035157e-06,4517.403810995106,5600,[ 0.016  0.578 -2.914 -2.516 -0.941],1.0187602,19.636356,0.14352952,257.00345,-909.1048,19.631704,0.052735496,-248.96863,2403382,280,9.992954,-243.83504,10.0,67537.414,0.007176476,0.736562,0.0368281,3398.067635536194,0.06548436
0.4763237,1.0280671,1.4995708,1.1431512,475.1,49.25818,20,5.493164e-05,4749.911635443613,5620,[ 0.017  0.587 -2.929 -2.525 -0.941],1.0041906,19.922583,0.064085916,214.30249,-934.1228,19.916538,0.051403362,-255.82002,2412884,281,9.995449,-254.85596,10.0,48271.207,0.0032042959,0.9034907,0.045174535,3416.156270265579,0.057157557
0.4763237,1.0,3.9672945e-05,1.0,500.0,0.09399414,20,3.967285e-05,4999.344959892728,5640,[ 0.016  0.588 -2.934 -2.528 -0.943],1.0,20.0,,0.07086215,-0.16931152,20.0,0.05,-0.0463282,2422884,282,0.0136938095,-0.0463282,10.0,0.005285731,,1.0,0.05,3430.551125764847,0.05
0.47560567,1.0398375,2.4473162,1.3097556,475.1,49.233704,20,3.0517579e-06,4749.9083768833825,5660,[ 0.016  0.588 -2.934 -2.528 -0.943],1.007995,19.809769,0.101899184,214.30461,-934.1321,19.841368,0.051991872,-255.82262,2432386,283,9.995441,-254.39592,10.0,47663.19,0.005094959,0.8508735,0.042543676,3444.1124680042267,0.06548778
0.47560567,1.0,-6.103888e-06,1.0,500.0,0.07946777,20,-6.1035157e-06,4999.384659160032,5680,[ 0.018  0.584 -2.939 -2.527 -0.943],1.0,20.0,,0.0542637,-0.099365234,20.0,0.05,-0.027218396,2442386,284,0.010771751,-0.027218396,10.0,0.0030995256,,1.0,0.05,3458.0491054058075,0.05
0.47560567,1.0,-4.577567e-05,1.0,500.0,0.08319092,20,-4.5776367e-05,4999.347121217668,5700,[ 0.018  0.584 -2.939 -2.527 -0.943],1.0,20.0,,0.055931326,-0.15289307,20.0,0.05,-0.04191727,2452386,285,0.012150764,-0.04191727,10.0,0.0032929613,,1.0,0.05,3469.415515422821,0.05
0.47560567,1.0,2.7464004e-05,1.0,500.0,0.118774414,20,2.746582e-05,4999.304539477876,5720,[ 0.018  0.584 -2.939 -2.527 -0.943],1.0,20.0,,0.078137845,-0.14929199,20.0,0.05,-0.040857833,2462386,286,0.015245438,-0.040857833,10.0,0.0064268657,,1.0,0.05,3480.692289829254,0.05
0.47560567,1.0,-3.0532246e-06,1.0,500.0,0.09039307,20,-3.0517579e-06,4999.307709784625,5740,[ 0.018  0.584 -2.939 -2.527 -0.943],1.0,20.0,,0.079300046,-0.18841553,20.0,0.05,-0.051602773,2472386,287,0.011787415,-0.051602773,10.0,0.0066194716,,1.0,0.05,3495.4726672172546,0.05
0.4760119,0.9899088,7.131341,1.442838,478.4,25.267517,20,-4.7302245e-05,4782.855135956297,5760,[ 0.018  0.584 -2.939 -2.527 -0.943],1.0223477,19.538744,0.15209582,109.757324,-478.4211,19.562817,0.04949544,-131.02107,2481954,288,9.995241,-125.345604,10.0,6615.709,0.0076047913,0.70670325,0.035335165,3508.0352685451508,0.0721419
0.4760119,1.0,-2.7465634e-05,1.0,500.0,0.07867432,20,-2.746582e-05,4999.356041704528,5780,[ 0.016  0.576 -2.959 -2.517 -0.943],1.0,20.0,,0.064303614,-0.13861084,20.0,0.05,-0.03798761,2491954,289,0.014116287,-0.03798761,10.0,0.0043525835,,1.0,0.05,3522.933764219284,0.05
0.4760119,1.0,-5.7984143e-05,1.0,500.0,0.10437012,20,-5.7983398e-05,4999.295051012455,5800,[ 0.016  0.576 -2.959 -2.517 -0.943],1.0,20.0,,0.092280686,-0.16638184,20.0,0.05,-0.04562353,2501954,290,0.010930061,-0.04562353,10.0,0.00896392,,1.0,0.05,3538.842810153961,0.05
0.4760119,1.0,-4.2724772e-05,1.0,500.0,0.086242676,20,-4.272461e-05,4999.305512365688,5820,[ 0.016  0.576 -2.959 -2.517 -0.943],1.0,20.0,,0.058136143,-0.11846924,20.0,0.05,-0.032486863,2511954,291,0.010199547,-0.032486863,10.0,0.0035576962,,1.0,0.05,3555.073822259903,0.05
0.47670585,1.0092996,0.7223339,1.0600826,475.1,49.222168,20,-1.2207031e-05,4749.895712850056,5840,[ 0.016  0.576 -2.959 -2.517 -0.943],1.000911,19.982697,0.029702352,214.30344,-934.12695,19.981796,0.050464988,-255.82123,2521456,292,9.99538,-255.21535,10.0,47900.98,0.0014851176,0.9566982,0.04783491,3567.395169019699,0.053004127
0.47582504,1.029789,1.5008612,1.1426703,475.05,49.763245,20,2.746582e-05,4749.340710567832,5860,[ 0.016  0.575 -2.967 -2.517 -0.942],1.0056422,19.90686,0.07043707,216.47046,-943.57275,19.887789,0.05148945,-258.40802,2530957,293,9.9951515,-257.63516,10.0,49451.76,0.0035218536,0.78576875,0.03928844,3581.430645465851,0.057133514
0.47582504,1.0,-3.0524097e-06,1.0,500.0,0.07751465,20,-3.0517579e-06,4999.373154980789,5880,[ 0.018  0.574 -2.969 -2.514 -0.943],1.0,20.0,,0.06601089,-0.17199707,20.0,0.05,-0.04710639,2540957,294,0.01334095,-0.04710639,10.0,0.0045867763,,1.0,0.05,3597.304098367691,0.05
0.47582504,1.0,9.154901e-06,1.0,500.0,0.11859131,20,9.155274e-06,4999.290334373717,5900,[ 0.018  0.574 -2.969 -2.514 -0.943],1.0,20.0,,0.10110794,-0.2199707,20.0,0.05,-0.060232304,2550957,295,0.0138196945,-0.060232304,10.0,0.010760859,,1.0,0.05,3613.0078644752502,0.05
0.47582504,1.0,5.1880023e-05,1.0,500.0,0.10229492,20,5.1879884e-05,4999.369567008017,5920,[ 0.018  0.574 -2.969 -2.514 -0.943],1.0,20.0,,0.08519126,-0.21459961,20.0,0.05,-0.058718648,2560957,296,0.015828133,-0.058718648,10.0,0.0076395264,,1.0,0.05,3625.2661004066467,0.05
0.47582504,1.0,-4.882808e-05,1.0,500.0,0.117126465,20,-4.8828126e-05,4999.301289412133,5940,[ 0.018  0.574 -2.969 -2.514 -0.943],1.0,20.0,,0.1058105,-0.340271,20.0,0.05,-0.09323589,2570957,297,0.016682625,-0.09323589,10.0,0.011785118,,1.0,0.05,3643.855621099472,0.05
0.46969086,5.6123424,226.08478,94.33228,475.1,49.25183,20,-2.1362304e-05,4749.910138536341,5960,[ 0.018  0.574 -2.969 -2.514 -0.943],2.9438431,1.4119132,20.363739,214.30475,-934.13275,6.7938404,0.28061712,-255.82281,2580459,298,9.995438,-212.84653,10.0,1128407.8,1.018187,0.2556993,0.012784965,3659.067793369293,4.7166142
0.47012848,0.92345715,1.2835462,1.461385,486.65,2.229248,20,6.713867e-05,4864.415353793107,5980,[-0.008  0.587 -2.963 -2.526 -0.949],1.0750614,17.998735,0.30792713,7.9284186,-34.25525,18.603588,0.046172857,-9.38112,2590192,299,9.9914665,-8.443353,10.0,8.273605,0.0153963575,0.29758868,0.014879434,3675.1449496746063,0.07306925
0.47011283,1.0085673,0.6141434,1.0934808,475.05,49.744995,20,-3.967285e-05,4749.414492277873,6000,[-2.033e-03  5.874e-01 -2.962e+00 -2.526e+00 -9.488e-01],1.001331,19.96636,0.04139808,216.47873,-943.6089,19.973415,0.05042837,-258.41797,2599693,300,9.9954605,-257.9757,10.0,49022.73,0.0020699038,0.9330791,0.046653956,3688.4436571598053,0.05467404
0.47011283,1.0,9.154901e-06,1.0,500.0,0.06335449,20,9.155274e-06,4999.4258622125635,6020,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0,20.0,,0.051068638,-0.095214844,20.0,0.05,-0.026066504,2609693,301,0.012588501,-0.026066504,10.0,0.002745269,,1.0,0.05,3704.49099445343,0.05
0.47011283,1.0,5.4930337e-05,1.0,500.0,0.0892334,20,5.493164e-05,4999.325555966201,6040,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0,20.0,,0.07223956,-0.14959717,20.0,0.05,-0.040913943,2619693,302,0.010799408,-0.040913943,9.999999,0.0054932153,,1.0,0.05,3716.0935831069946,0.05
0.47011283,1.0,6.1043247e-06,1.0,500.0,0.06121826,20,6.1035157e-06,4999.404416172927,6060,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0,20.0,,0.039505642,-0.09875488,20.0,0.05,-0.027039036,2629693,303,0.010399818,-0.027039036,10.0,0.0016428375,,1.0,0.05,3735.662150144577,0.05
0.47011283,1.0,1.2206845e-05,1.0,500.0,0.07873535,20,1.2207031e-05,4999.395430458975,6080,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0,20.0,,0.08663097,-0.18103027,20.0,0.05,-0.049564976,2639693,304,0.010690689,-0.049564976,10.0,0.007899921,,1.0,0.05,3753.996013402939,0.05
0.47011283,1.0,-4.5776134e-05,1.0,500.0,0.065979004,20,-4.5776367e-05,4999.4225045175535,6100,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0,20.0,,0.05577822,-0.12854004,20.0,0.05,-0.03524792,2649693,305,0.010666847,-0.03524792,10.0,0.0032749576,,1.0,0.05,3769.391173362732,0.05
0.4698126,1.01728,0.74949884,1.2882593,492.7,1.2026978,20,7.019043e-05,4925.898367262152,6120,[-2.051e-03  5.851e-01 -2.962e+00 -2.523e+00 -9.488e-01],1.0621127,19.002928,0.23301998,4.824501,-21.027405,18.830393,0.050864004,-5.758522,2659547,306,9.99556,-5.1852403,10.0,3.4144187,0.011650999,0.335933,0.01679665,3780.9037482738495,0.06441297
