InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIWNorm,Iteration,ESSClassic,TimestepsSoFar,InitialReturnMax,TimeElapsed,MeanIW,J_sample_variance,Weights,ESSRenyi,EpRewMean,MaxIW,EpThisIter,MinIW,MeanIWNorm,InitialReturnStd,Bound,MeanEntropy,ReturnMeanIW,ReturnStepMax,EpLenMean,EpisodesSoFar,InitialReturnMean,StdIW,MaxIWNorm,StdIWNorm,EmpiricalD2
-0.17089844,0.016382217,-0.020974034,0.01,372,100.0,17344741,0.082458496,23826.694761753082,1.0,0.0031480961,[ 0.028  0.444 -2.861 -2.192 -1.069],100.0,4999.466114821219,1.0,100,1.0,0.009999999,0.055826653,-0.020974034,0.35042787,-4.3335196e-05,10.0,500.0,37200,-4.333496e-05,,0.01,9.313226e-10,1.0
-983.3574,9.997948,-120.43615,0.009314491,373,99.9656,17394242,10.017822,23889.772314071655,1.0008509,9788.208,[ 0.028  0.444 -2.861 -2.192 -1.069],99.96635,4949.468690784928,1.0538456,100,0.9314492,0.010008509,98.83117,-120.408226,0.3498593,0.048244417,10.0,495.01,37300,5.5541994e-05,0.018566368,0.010538456,0.00018566368,1.0003366
-0.23687744,0.016282082,-0.029120699,0.01,374,100.0,17444242,0.09283447,23953.97823882103,1.0,0.005519256,[ 0.028  0.444 -2.861 -2.193 -1.069],100.0,4999.43633440906,1.0,100,1.0,0.009999999,0.0739193,-0.029120699,0.3498593,-0.00010925275,10.0,500.0,37400,-0.00010925293,,0.01,9.313226e-10,1.0
-983.35236,9.99794,-120.43553,0.00979155,375,99.99537,17493743,10.036133,24017.470576047897,1.0005826,9866.089,[ 0.028  0.444 -2.861 -2.193 -1.069],99.995384,4949.466380821943,1.0169414,100,0.979155,0.010005826,98.830666,-120.43251,0.34985495,0.005841255,10.0,495.01,37500,4.5166016e-05,0.00682301,0.010169414,6.82301e-05,1.0000461
-0.22271729,0.017262459,-0.027225306,0.01,376,100.0,17543743,0.09686279,24081.520096302032,1.0,0.0053978474,[ 0.028  0.444 -2.861 -2.193 -1.069],100.0,4999.444367740414,1.0,100,1.0,0.009999999,0.073101774,-0.027225306,0.34985495,5.1879673e-05,10.0,500.0,37600,5.1879884e-05,,0.01,9.313226e-10,1.0
-973.4724,9.997995,-119.22551,0.0090527125,377,99.75621,17593245,9.916138,24144.70330619812,1.0081557,9228.603,[ 0.028  0.444 -2.861 -2.193 -1.069],99.74931,4949.575778012991,1.1271998,100,0.9052713,0.0100815585,97.837685,-119.064644,0.3491266,0.31061742,10.0,495.02,37700,3.173828e-05,0.04983844,0.011271997,0.0004983844,1.0025132
-0.23553467,0.015792847,-0.028842716,0.01,378,100.0,17643245,0.09454346,24209.301028966904,1.0,0.0054501896,[ 0.028  0.443 -2.86  -2.19  -1.07 ],100.0,4999.457943501502,1.0,100,1.0,0.009999999,0.07345534,-0.028842716,0.3491266,4.272675e-06,10.0,500.0,37800,4.272461e-06,,0.01,9.313226e-10,1.0
-0.16625977,0.016980171,-0.02034244,0.01,379,100.0,17693245,0.095214844,24273.030391931534,1.0,0.0043085357,[ 0.028  0.443 -2.86  -2.19  -1.07 ],100.0,4999.462150698002,1.0,100,1.0,0.009999999,0.06531042,-0.02034244,0.3491266,2.0141713e-05,10.0,500.0,37900,2.0141602e-05,,0.01,9.313226e-10,1.0
-973.48553,9.997978,-119.22723,0.009279874,380,99.93224,17742747,9.912598,24337.134077310562,1.0022132,9558.522,[ 0.028  0.443 -2.86  -2.19  -1.07 ],99.94525,4949.574970183359,1.0590595,100,0.9279874,0.010022133,97.83899,-119.18074,0.34838328,0.0790596,10.0,495.02,38000,-7.995605e-05,0.026096927,0.010590595,0.00026096925,1.0005478
-963.585,9.997055,-118.01469,0.009268264,381,99.68387,17791251,29.790161,24399.202613830566,1.0084271,28797.012,[ 0.028  0.443 -2.86  -2.19  -1.071],99.81107,4849.567982125561,1.3570198,100,0.9268265,0.010084271,168.876,-117.86095,0.3487842,0.26527226,10.0,485.04,38100,-9.643555e-05,0.056788363,0.013570198,0.00056788366,1.0018928
-983.3647,9.997932,-120.43703,0.009715425,382,99.98113,17840752,10.014587,24463.253960847855,1.0033529,9855.393,[ 0.027  0.443 -2.854 -2.19  -1.07 ],99.98346,4949.465972675252,1.0435029,100,0.9715425,0.010033529,98.831894,-120.40767,0.34901223,0.039372265,10.0,495.01,38200,5.7983398e-05,0.013776083,0.010435029,0.00013776081,1.0001655
-973.47314,9.997944,-119.22567,0.0094847325,383,99.96441,17890254,9.919739,24526.673320293427,1.0030754,9628.219,[ 0.027  0.442 -2.854 -2.189 -1.07 ],99.96202,4949.566012295861,1.0508031,100,0.9484733,0.010030754,97.837746,-119.19666,0.3485238,0.051615596,10.0,495.02,38300,-3.601074e-05,0.01893036,0.010508031,0.00018930361,1.0003799
-944.4237,9.998056,-115.66791,0.00930787,384,99.906654,17939759,9.61731,24589.98933005333,1.0048581,8384.317,[ 0.026  0.442 -2.854 -2.189 -1.07 ],99.906044,4949.891623835204,1.0664743,100,0.930787,0.01004858,94.91816,-115.28846,0.34836,0.4337321,10.0,495.05,38400,-8.850098e-05,0.030714262,0.010664743,0.00030714262,1.0009404
-0.24310303,0.018051147,-0.029681757,0.01,385,100.0,17989759,0.1015625,24655.139939546585,1.0,0.005731238,[ 0.027  0.443 -2.864 -2.191 -1.071],100.0,4999.45525783561,1.0,100,1.0,0.009999999,0.07532547,-0.029681757,0.34836,9.216159e-05,10.0,500.0,38500,9.2163085e-05,,0.01,9.313226e-10,1.0
-0.3439331,0.018101692,-0.04211998,0.01,386,100.0,18039759,0.085998535,24719.63867545128,1.0,0.0045535034,[ 0.027  0.443 -2.864 -2.191 -1.071],100.0,4999.4596096741925,1.0,100,1.0,0.009999999,0.067141406,-0.04211998,0.34836,3.0514202e-06,10.0,500.0,38600,3.0517579e-06,,0.01,9.313226e-10,1.0
-973.473,9.997936,-119.22568,0.00957569,387,99.965546,18089261,9.940369,24782.60759997368,1.0058404,9661.455,[ 0.027  0.443 -2.864 -2.191 -1.071],99.9496,4949.567019393238,1.061612,100,0.957569,0.010058404,97.83774,-119.193924,0.347873,0.061742663,10.0,495.02,38700,-6.225586e-05,0.018667866,0.01061612,0.00018667866,1.0005043
-983.35,9.997913,-120.435295,0.009452332,388,99.911606,18138762,10.027405,24845.923131227493,1.0087835,9858.752,[ 0.027  0.443 -2.864 -2.191 -1.071],99.93354,4949.460224108309,1.0981045,100,0.9452332,0.010087834,98.830414,-120.38362,0.34841192,0.09170729,10.0,495.01,38800,-9.155274e-06,0.030004865,0.010981045,0.00030004865,1.0006651
-973.5348,9.99761,-119.2331,0.0092833545,389,99.7831,18187765,19.849426,24909.01233315468,1.0112973,19272.445,[ 0.027  0.443 -2.864 -2.19  -1.071],99.80882,4899.590841166802,1.1598485,100,0.9283355,0.010112972,138.36533,-119.08467,0.34876943,0.2626416,10.0,490.03,38900,7.324219e-05,0.04714914,0.011598485,0.00047149142,1.0019155
-0.25823975,0.017539978,-0.031634495,0.01,390,100.0,18237765,0.09729004,24973.650304079056,1.0,0.0057324725,[ 0.027  0.44  -2.865 -2.187 -1.07 ],100.0,4999.466292368927,1.0,100,1.0,0.009999999,0.07533357,-0.031634495,0.34876943,-6.7141373e-06,10.0,500.0,39000,-6.713867e-06,,0.01,9.313226e-10,1.0
-0.2919922,0.017817497,-0.035826292,0.01,391,100.0,18287765,0.09326172,25037.850749492645,1.0,0.0059083975,[ 0.027  0.44  -2.865 -2.187 -1.07 ],100.0,4999.447359267852,1.0,100,1.0,0.009999999,0.076480806,-0.035826292,0.34876943,-6.469764e-05,10.0,500.0,39100,-6.469726e-05,,0.01,9.313226e-10,1.0
-963.48987,9.997091,-118.00298,0.008963107,392,99.86056,18336268,29.88324,25100.22465324402,1.007364,29068.412,[ 0.027  0.44  -2.865 -2.187 -1.07 ],99.855835,4849.475089718639,1.0957125,100,0.89631075,0.01007364,169.44234,-117.897,0.34814405,0.19107819,10.0,485.03,39200,-5.2490235e-05,0.037643693,0.010957126,0.00037643698,1.0014437
-983.35864,9.997913,-120.436356,0.009219314,393,99.9015,18385769,10.017029,25163.8819835186,1.0055835,9725.41,[ 0.028  0.442 -2.865 -2.189 -1.071],99.89639,4949.457772943261,1.1032565,100,0.9219314,0.010055835,98.83129,-120.37054,0.34727597,0.12825352,10.0,495.01,39300,-8.544922e-06,0.031575568,0.011032565,0.00031575563,1.0010371
-0.2998047,0.017719269,-0.036673874,0.01,394,100.0,18435769,0.10217285,25228.703796863556,1.0,0.006716852,[ 0.028  0.441 -2.864 -2.188 -1.072],100.0,4999.4604536638235,1.0,100,1.0,0.009999999,0.08154559,-0.036673874,0.34727597,4.4555985e-05,10.0,500.0,39400,4.4555665e-05,,0.01,9.313226e-10,1.0
-0.18347168,0.015406609,-0.02244985,0.01,395,100.0,18485769,0.091796875,25292.97105526924,1.0,0.004802055,[ 0.028  0.441 -2.864 -2.188 -1.072],100.0,4999.450880162901,1.0,100,1.0,0.009999999,0.068949506,-0.02244985,0.34727597,2.0752195e-05,10.0,500.0,39500,2.0751953e-05,,0.01,9.313226e-10,1.0
-973.4618,9.997877,-119.22423,0.009422701,396,99.971306,18535271,9.924316,25356.476798295975,1.003278,9670.367,[ 0.028  0.441 -2.864 -2.188 -1.072],99.974266,4949.5505758445615,1.0418829,100,0.9422701,0.010032779,97.83662,-119.208015,0.34765446,0.031561196,10.0,495.02,39600,1.0375977e-05,0.01699799,0.010418829,0.00016997992,1.0002574
-983.348,9.99789,-120.43505,0.00949204,397,99.95705,18584772,10.022583,25420.086020231247,1.004808,9862.091,[ 0.028  0.441 -2.864 -2.188 -1.071],99.97337,4949.4495666359135,1.0565895,100,0.949204,0.010048079,98.830215,-120.40106,0.34774435,0.050025523,10.0,495.01,39700,3.6621093e-06,0.020830715,0.010565895,0.00020830714,1.0002663
-0.18859863,0.018004417,-0.023110729,0.01,398,100.0,18634772,0.08483887,25484.38681125641,1.0,0.003933875,[ 0.028  0.441 -2.864 -2.188 -1.071],100.0,4999.4516399736485,1.0,100,1.0,0.009999999,0.06240622,-0.023110729,0.34774435,-1.22072815e-05,10.0,500.0,39800,-1.2207031e-05,,0.01,9.313226e-10,1.0
-983.3614,9.997978,-120.436646,0.009427236,399,99.968666,18684273,10.012756,25547.212265491486,1.0029309,9852.031,[ 0.028  0.441 -2.864 -2.188 -1.071],99.976974,4949.473023534805,1.0472853,100,0.94272363,0.0100293085,98.83157,-120.41375,0.34729862,0.03679645,10.0,495.01,39900,3.7841797e-05,0.017755862,0.010472853,0.00017755863,1.0002303
-0.21844482,0.016548157,-0.026763685,0.01,400,100.0,18734273,0.089660645,25611.71933078766,1.0,0.0052881483,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.4582482693495,1.0,100,1.0,0.009999999,0.072355144,-0.026763685,0.34729862,-9.765499e-06,10.0,500.0,40000,-9.765625e-06,,0.01,9.313226e-10,1.0
-983.34796,9.997873,-120.43502,0.009877787,401,99.99718,18783774,10.029846,25675.179816246033,1.0009614,9871.358,[ 0.028  0.441 -2.864 -2.187 -1.072],99.996925,4949.453480001129,1.015095,100,0.9877787,0.010009614,98.83021,-120.42992,0.3472827,0.006971836,10.0,495.01,40100,2.6245118e-05,0.005330146,0.0101509495,5.3301454e-05,1.0000308
-983.35657,9.99798,-120.43611,0.009745004,402,99.974144,18833275,10.022095,25738.4683406353,1.0020795,9862.789,[ 0.028  0.441 -2.864 -2.188 -1.072],99.981384,4949.47238902539,1.0651515,100,0.97450036,0.010020795,98.83108,-120.42458,0.34741798,0.022718728,10.0,495.01,40200,-1.7089844e-05,0.016116826,0.010651514,0.00016116825,1.0001862
-0.21459961,0.017206192,-0.026295185,0.01,403,100.0,18883275,0.08831787,25802.324541330338,1.0,0.0052419784,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.46058767612,1.0,100,1.0,0.009999999,0.07203859,-0.026295185,0.34741798,-1.2207078e-05,10.0,500.0,40300,-1.2207031e-05,,0.01,9.313226e-10,1.0
-983.3577,9.99794,-120.43629,0.009647297,404,99.98013,18932776,10.024597,25865.52428984642,1.003786,9860.228,[ 0.028  0.441 -2.864 -2.187 -1.072],99.97244,4949.463742180913,1.0348113,100,0.96472967,0.010037861,98.8312,-120.41175,0.34730402,0.04108143,10.0,495.01,40400,-4.699707e-05,0.014151124,0.010348112,0.00014151122,1.0002756
-0.26184082,0.017368317,-0.032051124,0.01,405,100.0,18982776,0.09082031,25929.39451599121,1.0,0.0056549786,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.453852477461,1.0,100,1.0,0.009999999,0.07482265,-0.032051124,0.34730402,1.7700484e-05,10.0,500.0,40500,1.7700195e-05,,0.01,9.313226e-10,1.0
-983.3568,9.998034,-120.4361,0.009876533,406,99.994576,19032277,10.022949,25992.84558224678,1.0009556,9862.386,[ 0.028  0.441 -2.864 -2.187 -1.072],100.00441,4949.485462777998,1.0307567,100,0.9876534,0.010009554,98.83111,-120.421776,0.34730378,0.011690289,10.0,495.01,40600,3.2958986e-05,0.0073860553,0.010307567,7.386053e-05,0.9999559
-0.27539062,0.016227722,-0.033643488,0.01,407,100.0,19082277,0.07849121,26056.811982154846,1.0,0.005331233,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.470819262162,1.0,100,1.0,0.009999999,0.0726493,-0.033643488,0.34730378,8.484034e-05,10.0,500.0,40700,8.4838866e-05,,0.01,9.313226e-10,1.0
-973.43256,9.997559,-119.22065,0.009694502,408,99.98941,19131279,19.951477,26119.254227638245,0.9997134,19494.977,[ 0.028  0.441 -2.864 -2.187 -1.072],99.99358,4899.480111186366,1.0290834,100,0.96945024,0.009997134,139.0618,-119.21025,0.3470757,0.014225364,10.0,490.02,40800,1.0375977e-05,0.010282575,0.010290833,0.00010282577,1.0000641
-0.2220459,0.015701294,-0.027205335,0.01,409,100.0,19181279,0.08666992,26183.640068531036,1.0,0.0045610243,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.464963394301,1.0,100,1.0,0.009999999,0.06719683,-0.027205335,0.3470757,-1.037668e-05,10.0,500.0,40900,-1.0375977e-05,,0.01,9.313226e-10,1.0
-0.23339844,0.016823769,-0.028518219,0.01,410,100.0,19231279,0.091918945,26247.53419303894,1.0,0.0056705186,[ 0.028  0.441 -2.864 -2.187 -1.072],100.0,4999.460721741336,1.0,100,1.0,0.009999999,0.074925385,-0.028518219,0.3470757,6.71373e-05,10.0,500.0,41000,6.713867e-05,,0.01,9.313226e-10,1.0
-973.4218,9.997482,-119.21931,0.008724407,411,99.692154,19280281,19.953674,26310.383770227432,1.007448,19174.252,[ 0.028  0.441 -2.864 -2.187 -1.072],99.7338,4899.464512929534,1.1710407,100,0.87244076,0.0100744795,139.06029,-119.038574,0.34569725,0.33976853,10.0,490.02,41100,3.540039e-05,0.05598325,0.011710406,0.0005598325,1.0026691
-0.22052002,0.01618576,-0.02702822,0.01,412,100.0,19330281,0.083862305,26374.750282526016,1.0,0.0043745027,[ 0.028  0.44  -2.864 -2.185 -1.073],100.0,4999.451758016666,1.0,100,1.0,0.009999999,0.0658085,-0.02702822,0.34569725,-2.0141946e-05,10.0,500.0,41200,-2.0141602e-05,,0.01,9.313226e-10,1.0
-973.4313,9.99762,-119.22056,0.009038716,413,99.775986,19379283,19.957458,26437.71515059471,1.0098587,19453.86,[ 0.028  0.44  -2.864 -2.185 -1.073],99.789635,4899.490241550408,1.1164594,100,0.9038716,0.010098588,139.06161,-119.10401,0.34548613,0.24208361,10.0,490.02,41300,-5.9814454e-05,0.047852043,0.0111645935,0.00047852044,1.0021081
-983.35175,9.997925,-120.43554,0.009193094,414,99.905045,19428784,10.0251465,26501.680796146393,1.0056849,9785.031,[ 0.029  0.438 -2.865 -2.182 -1.073],99.91716,4949.463307929979,1.0827779,100,0.91930944,0.010056848,98.8306,-120.386734,0.34469765,0.0986788,10.0,495.01,41400,-3.234863e-05,0.031008499,0.010827778,0.00031008493,1.0008291
-0.1953125,0.017692566,-0.023882346,0.01,415,100.0,19478784,0.096191406,26566.14907360077,1.0,0.0043769763,[ 0.028  0.438 -2.865 -2.182 -1.074],100.0,4999.464805063836,1.0,100,1.0,0.009999999,0.065827094,-0.023882346,0.34469765,3.845233e-05,10.0,500.0,41500,3.8452148e-05,,0.01,9.313226e-10,1.0
-973.4778,9.997892,-119.226204,0.00973415,416,99.98325,19528286,9.916321,26629.636991500854,0.99981356,9628.268,[ 0.028  0.438 -2.865 -2.182 -1.074],99.99216,4949.557844630491,1.034185,100,0.973415,0.009998136,97.83823,-119.21181,0.34434864,0.019060582,10.0,495.02,41600,-7.3242186e-06,0.012935263,0.01034185,0.00012935261,1.0000784
-983.3499,9.997974,-120.43526,0.009689113,417,99.97105,19577787,10.026001,26692.96340060234,1.0035952,9860.135,[ 0.029  0.438 -2.865 -2.182 -1.075],99.975365,4949.4745762412695,1.0699975,100,0.96891135,0.010035953,98.83042,-120.41103,0.34421602,0.03908202,10.0,495.01,41700,2.1972657e-05,0.017076721,0.010699975,0.00017076718,1.0002464
-0.2518921,0.017611504,-0.030800307,0.01,418,100.0,19627787,0.10247803,26757.238482952118,1.0,0.0050195544,[ 0.028  0.437 -2.865 -2.181 -1.075],100.0,4999.453225519433,1.0,100,1.0,0.009999999,0.07049368,-0.030800307,0.34421602,5.004916e-05,10.0,500.0,41800,5.0048828e-05,,0.01,9.313226e-10,1.0
-0.28674316,0.017222404,-0.03515229,0.01,419,100.0,19677787,0.09429932,26821.114341259003,1.0,0.005535192,[ 0.028  0.437 -2.865 -2.181 -1.075],100.0,4999.450411641802,1.0,100,1.0,0.009999999,0.074025944,-0.03515229,0.34421602,-3.3569406e-05,10.0,500.0,41900,-3.3569337e-05,,0.01,9.313226e-10,1.0
-973.4331,9.997608,-119.22072,0.009273592,420,99.88491,19726789,19.940674,26883.41556572914,1.0082585,19541.578,[ 0.028  0.437 -2.865 -2.181 -1.075],99.867,4899.487933809389,1.1155659,100,0.9273592,0.010082586,139.06189,-119.1364,0.3442441,0.16367841,10.0,490.02,42000,7.93457e-06,0.03422402,0.011155658,0.00034224018,1.0013318
-0.31134033,0.01832676,-0.038145285,0.01,421,100.0,19776789,0.08795166,26947.59098482132,1.0,0.0055069374,[ 0.028  0.436 -2.865 -2.183 -1.075],100.0,4999.473422524188,1.0,100,1.0,0.009999999,0.073836766,-0.038145285,0.3442441,-1.4037825e-05,10.0,500.0,42100,-1.4038086e-05,,0.01,9.313226e-10,1.0
-0.3587036,0.017834663,-0.043884434,0.01,422,100.0,19826789,0.093566895,27011.267983436584,1.0,0.0057400134,[ 0.028  0.436 -2.865 -2.183 -1.075],100.0,4999.46448800547,1.0,100,1.0,0.009999999,0.07538311,-0.043884434,0.3442441,4.760822e-05,10.0,500.0,42200,4.760742e-05,,0.01,9.313226e-10,1.0
-973.4225,9.997522,-119.2194,0.009704602,423,99.98113,19875791,19.954224,27073.667401075363,1.0016147,19541.787,[ 0.028  0.436 -2.865 -2.183 -1.075],99.98743,4899.473876425855,1.0376594,100,0.9704602,0.010016147,139.06036,-119.19877,0.34423247,0.028142631,10.0,490.02,42300,2.6245118e-05,0.013759901,0.010376594,0.00013759901,1.0001258
-983.3482,9.997835,-120.43502,0.009501395,424,99.96799,19925292,10.022888,27137.020265102386,1.0046415,9865.337,[ 0.029  0.437 -2.865 -2.182 -1.075],99.94996,4949.445354342562,1.048554,100,0.95013946,0.010046415,98.83024,-120.41815,0.3442369,0.047057122,10.0,495.01,42400,5.065918e-05,0.017971234,0.010485539,0.00017971234,1.0005007
-983.3532,9.99794,-120.43569,0.009620467,425,99.96966,19974793,10.024048,27200.619594097137,1.0034981,9875.928,[ 0.029  0.436 -2.865 -2.183 -1.075],99.977356,4949.466055397284,1.056274,100,0.96204674,0.010034981,98.83075,-120.419075,0.34375185,0.03024286,10.0,495.01,42500,-5.4931643e-06,0.017482445,0.01056274,0.00017482442,1.0002265
-973.45526,9.997906,-119.22342,0.009321037,426,99.917076,20024295,9.946716,27264.137216091156,1.0047699,9557.482,[ 0.028  0.436 -2.865 -2.183 -1.075],99.9288,4949.558454550485,1.0752108,100,0.9321037,0.010047699,97.83597,-119.161156,0.34377328,0.104745835,10.0,495.02,42600,1.6479493e-05,0.028944736,0.010752108,0.00028944734,1.0007125
-983.35583,9.997988,-120.436,0.00943398,427,99.94366,20073796,10.023193,27328.54338979721,1.0068632,9839.999,[ 0.028  0.435 -2.864 -2.181 -1.075],99.94606,4949.476707913777,1.0739001,100,0.943398,0.010068634,98.831,-120.386215,0.3440214,0.082280636,10.0,495.01,42700,6.1035157e-06,0.02390339,0.0107390005,0.00023903386,1.0005397
-0.2041626,0.017391205,-0.024957104,0.01,428,100.0,20123796,0.086364746,27393.2578933239,1.0,0.0036416096,[ 0.028  0.434 -2.864 -2.179 -1.075],100.0,4999.473998098809,1.0,100,1.0,0.009999999,0.060043264,-0.024957104,0.3440214,4.7606998e-05,10.0,500.0,42800,4.760742e-05,,0.01,9.313226e-10,1.0
-973.4779,9.998018,-119.226295,0.009558303,429,99.98334,20173298,9.918884,27456.68222427368,1.0032698,9683.432,[ 0.028  0.434 -2.864 -2.179 -1.075],99.98459,4949.581686280946,1.035908,100,0.95583034,0.010032697,97.83823,-119.21048,0.34364048,0.02491957,10.0,495.02,42900,-8.239746e-05,0.012956747,0.01035908,0.00012956744,1.0001541
-0.19805908,0.01704979,-0.024221174,0.01,430,100.0,20223298,0.08892822,27521.001997947693,1.0,0.004203161,[ 0.028  0.434 -2.864 -2.179 -1.075],100.0,4999.4645568266615,1.0,100,1.0,0.009999999,0.06450682,-0.024221174,0.34364048,3.6010635e-05,10.0,500.0,43000,3.601074e-05,,0.01,9.313226e-10,1.0
-973.418,9.99753,-119.21888,0.008964683,431,99.93252,20272300,19.956665,27583.510424613953,1.0018392,19466.904,[ 0.028  0.434 -2.864 -2.179 -1.075],99.95289,4899.472140747309,1.0581467,100,0.8964683,0.010018392,139.05974,-119.1748,0.34315097,0.07217312,10.0,490.02,43100,,0.026036965,0.010581467,0.00026036962,1.0004714
-963.69507,9.997164,-118.02813,0.008761052,432,99.75367,20320805,29.680847,27646.351284980774,0.99988955,27901.982,[ 0.029  0.434 -2.865 -2.178 -1.076],99.69874,4849.691444056093,1.1316912,100,0.8761052,0.009998895,168.31023,-117.825966,0.34146488,0.380278,10.0,485.05,43200,-6.591797e-05,0.04968839,0.011316912,0.0004968839,1.0030217
-954.0114,9.997997,-116.842094,0.0074867434,433,99.26251,20370309,9.713867,27710.239565849304,1.0026993,7785.1904,[ 0.029  0.433 -2.864 -2.178 -1.077],99.38344,4949.778849803786,1.1974901,100,0.74867433,0.010026991,95.88177,-116.35401,0.34059957,0.84992075,10.0,495.04,43300,-3.0517578e-05,0.08642853,0.011974901,0.0008642852,1.0062039
-983.3485,9.997963,-120.43509,0.009909963,434,99.998634,20419810,10.036499,27774.28544807434,1.000273,9866.822,[ 0.029  0.434 -2.894 -2.179 -1.078],99.99824,4949.468248274586,1.0099434,100,0.9909963,0.0100027295,98.83028,-120.433784,0.3405835,0.0023886561,10.0,495.01,43400,1.7089844e-05,0.0036732203,0.010099433,3.6732188e-05,1.0000176
-973.4736,9.997957,-119.225624,0.009309369,435,99.921844,20469312,9.912903,27837.69050002098,1.0021479,9520.922,[ 0.029  0.434 -2.894 -2.179 -1.078],99.91717,4949.568389357746,1.0717803,100,0.93093693,0.010021479,97.8378,-119.17728,0.33997723,0.09779841,10.0,495.02,43500,5.126953e-05,0.028023738,0.010717803,0.00028023738,1.000829
-0.20410156,0.016861916,-0.025020428,0.01,436,100.0,20519312,0.08886719,27902.07244324684,1.0,0.004523137,[ 0.029  0.434 -2.895 -2.18  -1.079],100.0,4999.477286104025,1.0,100,1.0,0.009999999,0.06691716,-0.025020428,0.33997723,-2.3193861e-05,10.0,500.0,43600,-2.3193359e-05,,0.01,9.313226e-10,1.0
-983.36597,9.998049,-120.43734,0.009451656,437,99.983,20568813,10.011963,27965.744602918625,1.0015221,9866.952,[ 0.029  0.434 -2.895 -2.18  -1.079],99.98746,4949.486621789114,1.027926,100,0.94516563,0.01001522,98.832,-120.42978,0.3398202,0.015019298,10.0,495.01,43700,-9.460449e-05,0.013068119,0.01027926,0.00013068119,1.0001254
-0.23657227,0.015821457,-0.028956976,0.01,438,100.0,20618813,0.10223389,28029.836620092392,1.0,0.005799433,[ 0.03   0.434 -2.895 -2.18  -1.079],100.0,4999.4440959708345,1.0,100,1.0,0.009999999,0.075772285,-0.028956976,0.3398202,1.70907e-05,10.0,500.0,43800,1.7089844e-05,,0.01,9.313226e-10,1.0
-963.70105,9.998049,-118.02884,0.009352831,439,99.91192,20668316,9.818115,28093.050118923187,1.005662,9218.023,[ 0.03   0.434 -2.895 -2.18  -1.079],99.91644,4949.689531518325,1.0745553,100,0.9352831,0.0100566195,96.85562,-117.88742,0.33897918,0.190712,10.0,495.03,43900,-4.4555665e-05,0.02985808,0.010745552,0.00029858085,1.0008363
-0.17315674,0.015147209,-0.021183481,0.01,440,100.0,20718316,0.096069336,28157.94554257393,1.0,0.0031688665,[ 0.03   0.435 -2.899 -2.181 -1.08 ],100.0,4999.476165644971,1.0,100,1.0,0.009999999,0.056010514,-0.021183481,0.33897918,2.380344e-05,10.0,500.0,44000,2.380371e-05,,0.01,9.313226e-10,1.0
-0.18676758,0.018785477,-0.022840085,0.01,441,100.0,20768316,0.07788086,28222.13723063469,1.0,0.0034705298,[ 0.03   0.435 -2.899 -2.181 -1.08 ],100.0,4999.499044512489,1.0,100,1.0,0.009999999,0.058615908,-0.022840085,0.33897918,3.4179495e-05,10.0,500.0,44100,3.4179688e-05,,0.01,9.313226e-10,1.0
-0.3862915,0.016900063,-0.047284,0.01,442,100.0,20818316,0.080078125,28286.0194375515,1.0,0.004409368,[ 0.03   0.435 -2.899 -2.181 -1.08 ],100.0,4999.483160761397,1.0,100,1.0,0.009999999,0.06607022,-0.047284,0.33897918,2.6856083e-05,10.0,500.0,44200,2.6855469e-05,,0.01,9.313226e-10,1.0
-983.3656,9.998081,-120.43716,0.009453956,443,99.950806,20867817,10.008911,28349.361716270447,1.0050844,9814.512,[ 0.03   0.435 -2.899 -2.181 -1.08 ],99.94525,4949.498045282363,1.0509299,100,0.9453956,0.010050844,98.831985,-120.39251,0.3391394,0.07767221,10.0,495.01,44300,4.4555665e-05,0.022296654,0.010509299,0.00022296651,1.0005478
-0.22509766,0.016360283,-0.027574215,0.01,444,100.0,20917817,0.088256836,28414.27430486679,1.0,0.0049453834,[ 0.03   0.434 -2.9   -2.179 -1.08 ],100.0,4999.465331420301,1.0,100,1.0,0.009999999,0.06997092,-0.027574215,0.3391394,-5.4942793e-06,10.0,500.0,44400,-5.4931643e-06,,0.01,9.313226e-10,1.0
-0.28552246,0.017374039,-0.035040017,0.01,445,100.0,20967817,0.08935547,28478.91205716133,1.0,0.0048943064,[ 0.03   0.434 -2.9   -2.179 -1.08 ],100.0,4999.467831208179,1.0,100,1.0,0.009999999,0.06960864,-0.035040017,0.3391394,-7.080054e-05,10.0,500.0,44500,-7.080078e-05,,0.01,9.313226e-10,1.0
-0.20440674,0.015782356,-0.025071234,0.01,446,100.0,21017817,0.08959961,28542.809720516205,1.0,0.005121558,[ 0.03   0.434 -2.9   -2.179 -1.08 ],100.0,4999.4617803131005,1.0,100,1.0,0.009999999,0.07120634,-0.025071234,0.3391394,-3.6621466e-05,10.0,500.0,44600,-3.6621095e-05,,0.01,9.313226e-10,1.0
