Weights,InitialReturnMin,EmpiricalD2,MeanEntropy,EpRewMean,MaxD2w0t,StdIW,MaxIW,InitialReturnStd,InitialReturnMean,MinIW,ReturnMeanIW,MeanIW,J_sample_variance,InitialBound,MeanD2w0t,MinD2w0t,ReturnStepMaxmin,EpThisIter,StdD2w0t,ReturnStepMax,Iteration,Bound,EpisodesSoFar,EntropyCoefficient,TimestepsSoFar,TimeElapsed,InitialReturnMax,EpLenMean
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.15875244,1.0,0.24156502,4999.652644540129,1.0,,1.0,0.04469369,1.5258789e-05,1.0,-0.022693241,1.0,0.0021037483,-272.0846,1.0,1.0,0.013596535,20,,10.0,415,-272.0846,8300,,3806360,5812.9855926036835,0.03717041,500.0
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.08947754,1.0,0.24156502,4999.627733454209,1.0,,1.0,0.0498247,,1.0,-0.035865508,1.0,0.0026132558,-272.09775,1.0,1.0,0.015329361,20,,10.0,416,-272.09775,8320,,3816360,5832.775030136108,0.049194336,500.0
[ 0.013  0.416 -3.181 -1.911 -1.177],-943.6699,1.0024734,0.24101028,4749.663310923018,1.0056511,0.03830762,1.159341,216.49274,-9.155274e-06,0.8977867,-49.502815,1.0003827,49169.55,-321.64896,0.95136076,,9.996527,20,0.2180291,10.0,417,-321.60666,8340,,3825861,5851.429269790649,49.711304,475.05
[ 0.012  0.415 -3.181 -1.911 -1.178],-0.12756348,1.0,0.24101028,4999.648119970918,1.0,,1.0,0.040153734,3.0517578e-05,1.0,-0.026381984,1.0,0.0016975593,-272.08826,1.0,1.0,0.013473511,20,,10.0,418,-272.08826,8360,,3835861,5870.912010908127,0.04248047,500.0
[ 0.012  0.415 -3.181 -1.911 -1.178],-0.10345459,1.0,0.24101028,4999.626187220606,1.0,,1.0,0.04747793,-0.00010375977,1.0,-0.033782236,1.0,0.0023729405,-272.09567,1.0,1.0,0.01334095,20,,10.0,419,-272.09567,8380,,3845861,5890.291676282883,0.0637207,500.0
[ 0.012  0.415 -3.181 -1.911 -1.178],-0.0501709,1.0,0.24101028,4999.634284618065,1.0,,1.0,0.027629405,4.272461e-05,1.0,-0.021893559,1.0,0.000804927,-272.08377,1.0,1.0,0.01330471,20,,10.0,420,-272.08377,8400,,3855861,5909.683974266052,0.053222656,500.0
[ 0.012  0.415 -3.181 -1.911 -1.178],-0.078430176,1.0,0.24101028,4999.624187618695,1.0,,1.0,0.036901627,-5.493164e-05,1.0,-0.028916348,1.0,0.0014322029,-272.09082,1.0,1.0,0.011274338,20,,10.0,421,-272.09082,8420,,3865861,5928.908668756485,0.053833008,500.0
[ 0.012  0.415 -3.181 -1.911 -1.178],-0.12298584,1.0,0.24101028,4999.6140985314105,1.0,,1.0,0.05395173,-6.408691e-05,1.0,-0.027968103,1.0,0.0030628636,-272.08984,1.0,1.0,0.013933182,20,,10.0,422,-272.08984,8440,,3875861,5948.1806671619415,0.061462402,500.0
[ 0.012  0.415 -3.181 -1.911 -1.178],-934.1777,1.0295031,0.24020305,4750.140853651812,1.0362588,0.105168,1.3614634,214.31503,-9.460449e-05,0.6822151,-48.080147,0.9669809,46368.16,-321.15692,0.965217,,9.996431,20,0.22113886,10.0,423,-320.63287,8460,,3885363,5966.649939060211,49.219116,475.1
[ 0.012  0.407 -3.172 -1.897 -1.179],-0.13031006,1.0,0.24020305,4999.633344865311,1.0,,1.0,0.04800886,1.8310548e-05,1.0,-0.03625132,1.0,0.00242629,-272.09814,1.0,1.0,0.013233185,20,,10.0,424,-272.09814,8480,,3895363,5987.00857925415,0.050476074,500.0
[ 0.012  0.407 -3.172 -1.897 -1.179],-0.15130615,1.0,0.24020305,4999.610150771548,1.0,,1.0,0.056850094,-1.2207031e-05,1.0,-0.036898483,1.0,0.0034045647,-272.0988,1.0,1.0,0.014843941,20,,10.0,425,-272.0988,8500,,3905363,6006.499841213226,0.05407715,500.0
[ 0.012  0.407 -3.172 -1.897 -1.179],-0.074157715,1.0,0.24020305,4999.641712473688,1.0,,1.0,0.03326027,-2.1362304e-05,1.0,-0.026562506,1.0,0.0011663354,-272.08844,1.0,1.0,0.012701988,20,,10.0,426,-272.08844,8520,,3915363,6026.432104587555,0.047729492,500.0
[ 0.012  0.407 -3.172 -1.897 -1.179],-0.07098389,1.0,0.24020305,4999.627707578776,1.0,,1.0,0.038085222,-5.493164e-05,1.0,-0.02773185,1.0,0.0015262784,-272.08963,1.0,1.0,0.0141716,20,,10.0,427,-272.08963,8540,,3925363,6045.8480134010315,0.05340576,500.0
[ 0.012  0.407 -3.172 -1.897 -1.179],-934.18384,1.0259234,0.23574845,4750.137311311641,1.0322714,0.12663402,1.5493551,214.31648,-2.4414063e-05,0.676466,-48.102844,1.0080674,46435.207,-321.14996,0.96353096,,9.996412,20,0.2207187,10.0,428,-320.59586,8560,,3934865,6064.780210971832,49.222412,475.1
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.097595215,1.0,0.23574845,4999.647183396524,1.0,,1.0,0.04192846,1.8310548e-05,1.0,-0.030243723,1.0,0.0018512564,-272.09213,1.0,1.0,0.010498047,20,,10.0,429,-272.09213,8580,,3944865,6084.94576215744,0.055603027,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.13238525,1.0,0.23574845,4999.62888035317,1.0,,1.0,0.04391299,1.8310548e-05,1.0,-0.023496833,1.0,0.0020303286,-272.0854,1.0,1.0,0.012924194,20,,10.0,430,-272.0854,8600,,3954865,6104.325066328049,0.05230713,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.11553955,1.0,0.23574845,4999.623401340836,1.0,,1.0,0.03905139,-1.5258789e-05,1.0,-0.03576467,1.0,0.001605357,-272.09766,1.0,1.0,0.0126571655,20,,10.0,431,-272.09766,8620,,3964865,6123.380811452866,0.051940918,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.070129395,1.0,0.23574845,4999.661088377057,1.0,,1.0,0.03525504,-3.0517579e-06,1.0,-0.025548697,1.0,0.0013077172,-272.08743,1.0,1.0,0.012768745,20,,10.0,432,-272.08743,8640,,3974865,6143.115156888962,0.04699707,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.13549805,1.0,0.23574845,4999.611901955995,1.0,,1.0,0.04801638,2.1362304e-05,1.0,-0.04290779,1.0,0.0024275037,-272.1048,1.0,1.0,0.01641941,20,,10.0,433,-272.1048,8660,,3984865,6162.675520181656,0.059020996,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.111328125,1.0,0.23574845,4999.62345464482,1.0,,1.0,0.047692526,-1.2207031e-05,1.0,-0.03118581,1.0,0.0023926531,-272.09308,1.0,1.0,0.016379356,20,,10.0,434,-272.09308,8680,,3994865,6182.607666969299,0.05621338,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.0657959,1.0,0.23574845,4999.649253164168,1.0,,1.0,0.033510365,-6.1035157e-06,1.0,-0.026827702,1.0,0.001183496,-272.0887,1.0,1.0,0.014822006,20,,10.0,435,-272.0887,8700,,4004865,6202.134817361832,0.05432129,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.119384766,1.0,0.23574845,4999.632500782138,1.0,,1.0,0.049150564,2.4414063e-05,1.0,-0.030743882,1.0,0.0025430447,-272.09262,1.0,1.0,0.013055801,20,,10.0,436,-272.09262,8720,,4014865,6221.970989942551,0.05621338,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.07574463,1.0,0.23574845,4999.595733119904,1.0,,1.0,0.044069745,-2.1362304e-05,1.0,-0.030363161,1.0,0.0020444598,-272.09225,1.0,1.0,0.011698723,20,,10.0,437,-272.09225,8740,,4024865,6240.9644820690155,0.06286621,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.05908203,1.0,0.23574845,4999.62962515604,1.0,,1.0,0.041348394,-1.5258789e-05,1.0,-0.041775234,1.0,0.0017999144,-272.10367,1.0,1.0,0.015465736,20,,10.0,438,-272.10367,8760,,4034865,6260.442549467087,0.06060791,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.07336426,1.0,0.23574845,4999.651861462594,1.0,,1.0,0.033194672,3.967285e-05,1.0,-0.024581922,1.0,0.0011592499,-272.0865,1.0,1.0,0.013082504,20,,10.0,439,-272.0865,8780,,4044865,6279.91370177269,0.04736328,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.07324219,1.0,0.23574845,4999.641913370729,1.0,,1.0,0.032906342,9.155274e-06,1.0,-0.02589869,1.0,0.001139391,-272.0878,1.0,1.0,0.013184547,20,,10.0,440,-272.0878,8800,,4054865,6299.337686538696,0.04864502,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.089782715,1.0,0.23574845,4999.6418321633555,1.0,,1.0,0.044332184,-6.408691e-05,1.0,-0.02895701,1.0,0.0020689468,-272.09085,1.0,1.0,0.01633358,20,,10.0,441,-272.09085,8820,,4064865,6318.7989003658295,0.049865723,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.08642578,1.0,0.23574845,4999.636301107172,1.0,,1.0,0.039039556,9.155274e-06,1.0,-0.03504406,1.0,0.0016043915,-272.09692,1.0,1.0,0.013168335,20,,10.0,442,-272.09692,8840,,4074865,6338.645527601242,0.058532715,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.09051514,1.0,0.23574845,4999.577582533232,1.0,,1.0,0.05666119,-3.0517579e-06,1.0,-0.058515,1.0,0.0033806202,-272.1204,1.0,1.0,0.018367767,20,,10.0,443,-272.1204,8860,,4084865,6357.9518699646,0.08190918,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.08709717,1.0,0.23574845,4999.634724317539,1.0,,1.0,0.03488636,-7.019043e-05,1.0,-0.030678794,1.0,0.0012818715,-272.09256,1.0,1.0,0.012956619,20,,10.0,444,-272.09256,8880,,4094865,6377.572824478149,0.046875,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.10217285,1.0,0.23574845,4999.615026682355,1.0,,1.0,0.042956114,-3.0517579e-06,1.0,-0.025275765,1.0,0.0019421999,-272.08716,1.0,1.0,0.01439476,20,,10.0,445,-272.08716,8900,,4104865,6397.022319793701,0.059814453,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.06524658,1.0,0.23574845,4999.61796360932,1.0,,1.0,0.038622595,,1.0,-0.027463991,1.0,0.0015697794,-272.08936,1.0,1.0,0.014743805,20,,10.0,446,-272.08936,8920,,4114865,6416.818479061127,0.059020996,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-0.06298828,1.0,0.23574845,4999.6337249373455,1.0,,1.0,0.034382366,7.6293945e-05,1.0,-0.021345248,1.0,0.001244167,-272.08322,1.0,1.0,0.014756203,20,,10.0,447,-272.08322,8940,,4124865,6436.1590123176575,0.05102539,500.0
[ 0.012  0.402 -3.181 -1.894 -1.183],-943.66,1.1081351,0.22668782,4749.651224594233,1.1285756,0.22983299,1.6816392,216.49043,-8.544922e-05,0.47282755,-46.652122,0.98661506,43664.984,-321.65692,1.0031134,,9.996485,20,0.23214634,10.0,448,-320.15158,8960,,4134366,6454.627794742584,49.727722,475.05
[ 0.01   0.403 -3.182 -1.904 -1.192],-0.099365234,1.0,0.22668782,4999.643113781443,1.0,,1.0,0.040185787,3.0517578e-05,1.0,-0.034547314,1.0,0.0017017152,-272.09644,1.0,1.0,0.012836456,20,,10.0,449,-272.09644,8980,,4144366,6474.8449828624725,0.060791016,500.0
[ 0.01   0.403 -3.182 -1.904 -1.192],-943.6453,1.0105008,0.22394127,4749.629970646471,1.013671,0.08055264,1.3072709,216.48709,2.1362304e-05,0.7772808,-49.183437,1.0059392,48502.24,-321.66623,0.9555243,,9.99638,20,0.2190028,10.0,450,-321.43607,9000,,4153867,6493.423759460449,49.733826,475.05
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.0703125,1.0,0.22394127,4999.618683907212,1.0,,1.0,0.04009372,,1.0,-0.035888195,1.0,0.0016921741,-272.09778,1.0,1.0,0.010112762,20,,10.0,451,-272.09778,9020,,4163867,6512.762940406799,0.061462402,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.091430664,1.0,0.22394127,4999.635886774318,1.0,,1.0,0.041228298,-1.8310548e-05,1.0,-0.030282218,1.0,0.0017889736,-272.09216,1.0,1.0,0.012310028,20,,10.0,452,-272.09216,9040,,4173867,6532.149394273758,0.05633545,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.09838867,1.0,0.22394127,4999.644824849682,1.0,,1.0,0.03795421,-0.000115966795,1.0,-0.029489866,1.0,0.0015148921,-272.09137,1.0,1.0,0.012910843,20,,10.0,453,-272.09137,9060,,4183867,6550.9871146678925,0.04486084,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.09716797,1.0,0.22394127,4999.665816256092,1.0,,1.0,0.03846086,-3.0517578e-05,1.0,-0.028478136,1.0,0.0015561598,-272.09036,1.0,1.0,0.012664795,20,,10.0,454,-272.09036,9080,,4193867,6569.899806022644,0.046691895,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.061035156,1.0,0.22394127,4999.630035370999,1.0,,1.0,0.02731279,3.0517578e-05,1.0,-0.020184988,1.0,0.0007860423,-272.08206,1.0,1.0,0.011543274,20,,10.0,455,-272.08206,9100,,4203867,6588.859735250473,0.03857422,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.06982422,1.0,0.22394127,4999.671926962204,1.0,,1.0,0.03770514,-7.019043e-05,1.0,-0.021058517,1.0,0.001496737,-272.08295,1.0,1.0,0.01179409,20,,10.0,456,-272.08295,9120,,4213867,6607.629348993301,0.047912598,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.13232422,1.0,0.22394127,4999.624758628149,1.0,,1.0,0.06259654,1.8310548e-05,1.0,-0.03066395,1.0,0.0041260924,-272.09256,1.0,1.0,0.015950203,20,,10.0,457,-272.09256,9140,,4223867,6626.257910728455,0.06365967,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.099121094,1.0,0.22394127,4999.615451859847,1.0,,1.0,0.053297017,1.5258789e-05,1.0,-0.048802532,1.0,0.0029879217,-272.1107,1.0,1.0,0.01858139,20,,10.0,458,-272.1107,9160,,4233867,6645.547719717026,0.077941895,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.111450195,1.0,0.22394127,4999.649598630414,1.0,,1.0,0.04313009,-2.746582e-05,1.0,-0.031229783,1.0,0.0019591914,-272.0931,1.0,1.0,0.014479637,20,,10.0,459,-272.0931,9180,,4243867,6664.050350427628,0.055847168,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.09423828,1.0,0.22394127,4999.6158066821245,1.0,,1.0,0.04344462,-3.3569337e-05,1.0,-0.03643624,1.0,0.0019881139,-272.09833,1.0,1.0,0.015826225,20,,10.0,460,-272.09833,9200,,4253867,6682.864278554916,0.059265137,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-0.099853516,1.0,0.22394127,4999.630674342554,1.0,,1.0,0.046510987,-3.0517578e-05,1.0,-0.038255375,1.0,0.0022782,-272.10016,1.0,1.0,0.014142036,20,,10.0,461,-272.10016,9220,,4263867,6702.14146900177,0.060791016,500.0
[ 0.01   0.399 -3.183 -1.9   -1.195],-68.550964,1.099252,0.22339988,4876.161580285034,1.3722415,0.18491621,1.2455406,15.726705,9.155274e-06,0.20175478,-0.7545505,0.9506389,13.770848,-275.59357,1.0124537,,9.996614,20,0.16855706,10.0,462,-273.39908,9240,,4273621,6720.645722389221,3.6621704,487.7
[ 0.017  0.399 -3.183 -1.901 -1.196],-0.06402588,1.0,0.22339988,4999.672080781284,1.0,,1.0,0.0315276,-9.155274e-06,1.0,-0.019525794,1.0,0.001046965,-272.08142,1.0,1.0,0.012682915,20,,10.0,463,-272.08142,9260,,4283621,6739.746023178101,0.042175293,500.0
[ 0.017  0.399 -3.183 -1.901 -1.196],-0.080078125,1.0,0.22339988,4999.610449637307,1.0,,1.0,0.04584341,3.0517579e-06,1.0,-0.04420464,1.0,0.002211906,-272.10608,1.0,1.0,0.0141916275,20,,10.0,464,-272.10608,9280,,4293621,6758.5537350177765,0.070495605,500.0
[ 0.017  0.399 -3.183 -1.901 -1.196],-20.092041,1.0268424,0.22276497,4928.1165492086475,1.1210829,0.12887909,1.2641647,4.6096168,2.4414063e-05,0.29441205,-0.27920198,0.990429,2.4445012,-273.04916,0.9965121,,9.996456,20,0.120283134,10.0,465,-272.55655,9300,,4303479,6777.366330623627,1.1152344,492.9
[ 0.02   0.399 -3.183 -1.901 -1.196],-0.13800049,1.0,0.22276497,4999.617029939028,1.0,,1.0,0.0543028,-6.408691e-05,1.0,-0.03058876,1.0,0.0031039235,-272.09247,1.0,1.0,0.013220787,20,,10.0,466,-272.09247,9320,,4313479,6796.38622379303,0.0680542,500.0
[ 0.02   0.399 -3.183 -1.901 -1.196],-0.11401367,1.0,0.22276497,4999.630840267867,1.0,,1.0,0.04827963,7.019043e-05,1.0,-0.035878252,1.0,0.0024543412,-272.09778,1.0,1.0,0.01563263,20,,10.0,467,-272.09778,9340,,4323479,6814.941985845566,0.053833008,500.0
[ 0.02   0.399 -3.183 -1.901 -1.196],-0.13684082,1.0,0.22276497,4999.622732758545,1.0,,1.0,0.04826231,1.2207031e-05,1.0,-0.036332767,1.0,0.0024519702,-272.09824,1.0,1.0,0.013332367,20,,10.0,468,-272.09824,9360,,4333479,6834.221895694733,0.052001953,500.0
[ 0.02   0.399 -3.183 -1.901 -1.196],-0.12390137,1.0,0.22276497,4999.642883489689,1.0,,1.0,0.041120846,-1.5258789e-05,1.0,-0.024977047,1.0,0.0017809392,-272.08685,1.0,1.0,0.01458931,20,,10.0,469,-272.08685,9380,,4343479,6853.050133943558,0.04840088,500.0
[ 0.02   0.399 -3.183 -1.901 -1.196],-934.1733,1.0068214,0.22114678,4750.129998663557,1.0121799,0.06182221,1.247982,214.31406,-3.0517579e-06,0.83813024,-48.78902,0.9939216,47744.81,-321.15845,0.9539639,,9.996386,20,0.21840523,10.0,470,-320.99615,9400,,4352981,6871.0160546302795,49.226257,475.1
[ 0.02   0.395 -3.184 -1.898 -1.198],-0.097473145,1.0,0.22114678,4999.644525035148,1.0,,1.0,0.032581978,-2.1362304e-05,1.0,-0.022269117,1.0,0.0011187318,-272.08417,1.0,1.0,0.0153160095,20,,10.0,471,-272.08417,9420,,4362981,6890.469210386276,0.048461914,500.0
[ 0.02   0.395 -3.184 -1.898 -1.198],-0.125,1.0,0.22114678,4999.6062518665885,1.0,,1.0,0.053552214,3.967285e-05,1.0,-0.03681701,1.0,0.0030182302,-272.0987,1.0,1.0,0.013597488,20,,10.0,472,-272.0987,9440,,4372981,6909.161901473999,0.06518555,500.0
[ 0.02   0.395 -3.184 -1.898 -1.198],-0.10021973,1.0,0.22114678,4999.644695728943,1.0,,1.0,0.05032266,-2.1362304e-05,1.0,-0.038351085,1.0,0.0026660438,-272.10025,1.0,1.0,0.018044472,20,,10.0,473,-272.10025,9460,,4382981,6927.86937379837,0.06774902,500.0
[ 0.02   0.395 -3.184 -1.898 -1.198],-943.6715,1.004273,0.22111312,4749.670072425244,1.0067623,0.038346626,1.128416,216.49309,-6.713867e-05,0.9051974,-49.396458,0.9900346,48956.785,-321.649,0.9523672,,9.996557,20,0.21826278,10.0,474,-321.53943,9480,,4392482,6945.9874355793,49.70819,475.05
[ 0.02   0.391 -3.184 -1.893 -1.198],-0.111694336,1.0,0.22111312,4999.626044342344,1.0,,1.0,0.04730517,-1.2207031e-05,1.0,-0.030793501,1.0,0.002355412,-272.09268,1.0,1.0,0.014842987,20,,10.0,475,-272.09268,9500,,4402482,6965.3856699466705,0.056762695,500.0
[ 0.02   0.391 -3.184 -1.893 -1.198],-0.098083496,1.0,0.22111312,4999.632994463131,1.0,,1.0,0.0391827,2.746582e-05,1.0,-0.02883718,1.0,0.0016179688,-272.09073,1.0,1.0,0.015041351,20,,10.0,476,-272.09073,9520,,4412482,6983.898453950882,0.04650879,500.0
[ 0.02   0.391 -3.184 -1.893 -1.198],-0.10601807,1.0,0.22111312,4999.651575031919,1.0,,1.0,0.0438587,3.6621095e-05,1.0,-0.028541598,1.0,0.0020239002,-272.09042,1.0,1.0,0.015275955,20,,10.0,477,-272.09042,9540,,4422482,7001.918262481689,0.05596924,500.0
[ 0.02   0.391 -3.184 -1.893 -1.198],-0.100097656,1.0,0.22111312,4999.626648200439,1.0,,1.0,0.0505112,1.5258789e-05,1.0,-0.040332098,1.0,0.0026865983,-272.10223,1.0,1.0,0.017500877,20,,10.0,478,-272.10223,9560,,4432482,7020.243624448776,0.06829834,500.0
[ 0.02   0.391 -3.184 -1.893 -1.198],-0.17492676,1.0,0.22111312,4999.640658691132,1.0,,1.0,0.06374184,6.408691e-05,1.0,-0.038450878,1.0,0.004278121,-272.10034,1.0,1.0,0.019078255,20,,10.0,479,-272.10034,9580,,4442482,7038.17481637001,0.053649902,500.0
[ 0.02   0.391 -3.184 -1.893 -1.198],-943.645,1.0393362,0.21511562,4749.642418781821,1.0435231,0.1544487,1.5793998,216.48703,-1.8310548e-05,0.67090374,-48.379906,1.0210764,46927.535,-321.66983,0.9701451,,9.996445,20,0.22263066,10.0,480,-321.05698,9600,,4451983,7055.529138326645,49.72644,475.05
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.08538818,1.0,0.21511562,4999.624833455033,1.0,,1.0,0.04822737,-3.0517579e-06,1.0,-0.045168232,1.0,0.0024477122,-272.10706,1.0,1.0,0.013930321,20,,10.0,481,-272.10706,9620,,4461983,7074.334487438202,0.07507324,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.078125,1.0,0.21511562,4999.658418918734,1.0,,1.0,0.031678706,-9.1552734e-05,1.0,-0.023595402,1.0,0.0010568,-272.08548,1.0,1.0,0.01211834,20,,10.0,482,-272.08548,9640,,4471983,7092.526026725769,0.04168701,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.08959961,1.0,0.21511562,4999.6293864852105,1.0,,1.0,0.04100569,-2.746582e-05,1.0,-0.03576744,1.0,0.0017684922,-272.09766,1.0,1.0,0.013191223,20,,10.0,483,-272.09766,9660,,4481983,7110.877945661545,0.05218506,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.07385254,1.0,0.21511562,4999.618108653965,1.0,,1.0,0.03850405,2.4414063e-05,1.0,-0.035279244,1.0,0.0015607184,-272.09717,1.0,1.0,0.013328552,20,,10.0,484,-272.09717,9680,,4491983,7128.82380604744,0.057800293,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.09692383,1.0,0.21511562,4999.613343780053,1.0,,1.0,0.046141993,-3.967285e-05,1.0,-0.044620723,1.0,0.0022410976,-272.1065,1.0,1.0,0.016536713,20,,10.0,485,-272.1065,9700,,4501983,7147.241203069687,0.07043457,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.11590576,1.0,0.21511562,4999.640060560076,1.0,,1.0,0.04572326,-2.746582e-05,1.0,-0.022893164,1.0,0.002199477,-272.08478,1.0,1.0,0.013806343,20,,10.0,486,-272.08478,9720,,4511983,7165.438043832779,0.051330566,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.16912842,1.0,0.21511562,4999.64037005772,1.0,,1.0,0.051004827,-6.713867e-05,1.0,-0.036186654,1.0,0.002740508,-272.09808,1.0,1.0,0.017001152,20,,10.0,487,-272.09808,9740,,4521983,7182.649930000305,0.0602417,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.057922363,1.0,0.21511562,4999.674388015931,1.0,,1.0,0.023058811,7.6293945e-05,1.0,-0.01947408,1.0,0.0005595224,-272.08136,1.0,1.0,0.012042046,20,,10.0,488,-272.08136,9760,,4531983,7199.967820882797,0.038085938,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-0.109802246,1.0,0.21511562,4999.609416816227,1.0,,1.0,0.056445062,2.4414063e-05,1.0,-0.044827126,1.0,0.0033569513,-272.10672,1.0,1.0,0.017266273,20,,10.0,489,-272.10672,9780,,4541983,7217.016581773758,0.06964111,500.0
[ 0.019  0.387 -3.185 -1.888 -1.204],-943.6459,1.0023459,0.21549551,4749.638906905103,1.0028185,0.03422369,1.1052933,216.48724,0.00010681152,0.8895909,-49.51082,0.9991961,49144.066,-321.66788,0.9513291,,9.996426,20,0.21802111,10.0,490,-321.61615,9800,,4551484,7233.665951490402,49.741272,475.05
[ 0.019  0.384 -3.185 -1.884 -1.203],-934.19183,1.2495688,0.2118835,4750.172627455594,1.2843176,0.39860198,3.3869932,214.3183,-4.5776367e-05,0.20391753,-39.98135,0.98423415,32097.51,-321.1479,1.071908,,9.996559,20,0.25612357,10.0,491,-315.454,9820,,4560986,7250.3436098098755,49.210754,475.1
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.13848877,1.0,0.2118835,4999.645619568219,1.0,,1.0,0.05637243,,1.0,-0.03237393,1.0,0.0033450148,-272.09427,1.0,1.0,0.018086433,20,,10.0,492,-272.09427,9840,,4570986,7268.6496040821075,0.052734375,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.08654785,1.0,0.2118835,4999.623707964862,1.0,,1.0,0.049942605,2.4414063e-05,1.0,-0.042782173,1.0,0.0026240195,-272.10468,1.0,1.0,0.015461922,20,,10.0,493,-272.10468,9860,,4580986,7285.659093618393,0.06567383,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.082214355,1.0,0.2118835,4999.638614433714,1.0,,1.0,0.035140283,2.4414063e-05,1.0,-0.019944092,1.0,0.0013003794,-272.08185,1.0,1.0,0.012470245,20,,10.0,494,-272.08185,9880,,4590986,7303.322620391846,0.042114258,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.14978027,1.0,0.2118835,4999.617606019851,1.0,,1.0,0.05260078,-2.746582e-05,1.0,-0.032770727,1.0,0.002912033,-272.09467,1.0,1.0,0.017609596,20,,10.0,495,-272.09467,9900,,4600986,7320.4991199970245,0.06188965,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.04559326,1.0,0.2118835,4999.668977559718,1.0,,1.0,0.022982124,,1.0,-0.013992068,1.0,0.0005560375,-272.07587,1.0,1.0,0.009735107,20,,10.0,496,-272.07587,9920,,4610986,7337.491459608078,0.03326416,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.08239746,1.0,0.2118835,4999.643045742081,1.0,,1.0,0.036198143,5.1879884e-05,1.0,-0.026394028,1.0,0.0013795955,-272.0883,1.0,1.0,0.011216164,20,,10.0,497,-272.0883,9940,,4620986,7354.5306758880615,0.04559326,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.07727051,1.0,0.2118835,4999.6395846812065,1.0,,1.0,0.03365459,7.019043e-05,1.0,-0.02436832,1.0,0.0011924757,-272.08627,1.0,1.0,0.010044098,20,,10.0,498,-272.08627,9960,,4630986,7371.738995552063,0.048461914,500.0
[ 0.019  0.372 -3.154 -1.848 -1.207],-0.093566895,1.0,0.2118835,4999.602510054215,1.0,,1.0,0.058083292,-7.324219e-05,1.0,-0.042880017,1.0,0.0035506773,-272.10477,1.0,1.0,0.015759468,20,,10.0,499,-272.10477,9980,,4640986,7388.936718940735,0.076293945,500.0
