IterType,Bound,ESSClassic,VarJ,VanillaAvgRet,Delta,MinNormIw,J,AvgRet,VarVanillaIw,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,eRenyi2,VarNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,EpsThisIter,BatchSize,MinVanillaIw,AvgVanillaIw,AvgNormIw
1,-444.695,98.6417406468,35.7826,-352.575108043,0.2,0.00586168,-351.208,-352.575108043,0.0138186,1.26709,1335.04399932,0.0127121,98.5418669793,1.0148,1.39085e-06,-352.575108043,1335.04399932,500.0,100,100,0.584271,0.996764,0.01
1,-454.471,94.4089699611,37.1623,-357.217752851,0.2,0.00596864,-354.127,-357.217752851,0.0632465,2.68797,1436.85262663,0.0261413,96.9047708163,1.03194,5.98196e-06,-357.217752851,1436.85262663,500.0,100,100,0.613722,1.02824,0.01
1,-444.113,98.5867605975,31.7246,-353.847658553,0.2,0.00656519,-352.797,-353.847658553,0.0143165,1.25145,1025.73821037,0.0125856,98.8263280268,1.01188,1.44799e-06,-353.847658553,1025.73821037,500.0,100,100,0.652806,0.994344,0.01
1,-404.385,1.89762280892,89.5833,-352.186109775,0.2,,-308.52,-352.186109775,1.44182,11.1283,1264.92831056,0.669715,99.9999046327,1.0,0.00522197,-352.186109775,1264.92831056,500.0,100,100,,0.166165,0.01
1,-557.216,96.0250474765,41.5132,-393.030731886,0.2,0.00267289,-384.806,-393.030731886,0.0432846,1.36025,4108.55654417,0.0133693,95.8254960049,1.04356,4.18134e-06,-393.030731886,4108.55654417,500.0,100,100,0.271951,1.01744,0.01
1,-519.38,93.3287009659,45.6902,-388.186299213,0.2,0.00193399,-378.514,-388.186299213,0.0754563,1.60809,3252.02621304,0.0157306,93.8562407415,1.06546,7.22039e-06,-388.186299213,3252.02621304,500.0,100,100,0.197707,1.02227,0.01
1,-501.025,93.83378643,36.8187,-383.095697771,0.2,0.00176796,-374.681,-383.095697771,0.0652747,1.41798,2288.01086086,0.0142991,93.808338004,1.066,6.63779e-06,-383.095697771,2288.01086086,500.0,100,100,0.17532,0.991655,0.01
1,-485.933,90.6069887706,42.0939,-379.665053168,0.2,0.0009964,-371.18,-379.665053168,0.0982532,1.68346,2284.25577017,0.0173793,93.3348732249,1.07141,1.04715e-05,-379.665053168,2284.25577017,500.0,100,100,0.0965168,0.968655,0.01
1,-464.799,92.8833139735,37.9179,-373.309109206,0.2,0.0019155,-367.572,-373.309109206,0.0747576,1.6995,1562.58604762,0.017292,94.1466001433,1.06217,7.73939e-06,-373.309109206,1562.58604762,500.0,100,100,0.18826,0.982821,0.01
1,-482.965,94.718653064,36.8144,-369.441047016,0.2,0.000846895,-363.684,-369.441047016,0.0565706,1.43216,1905.40336949,0.01429,96.5917601271,1.03528,5.63213e-06,-369.441047016,1905.40336949,500.0,100,100,0.0848767,1.00221,0.01
1,-468.908,96.6393482776,37.0126,-370.848022624,0.2,0.00439532,-367.762,-370.848022624,0.0365156,1.41121,1531.30770234,0.0138411,96.9468800114,1.03149,3.51263e-06,-370.848022624,1531.30770234,500.0,100,100,0.44814,1.01958,0.01
1,-467.388,97.0845074312,33.4795,-363.794211545,0.2,0.00372681,-360.832,-363.794211545,0.0318862,1.29518,1393.89487056,0.0126325,97.4188319437,1.0265,3.03335e-06,-363.794211545,1393.89487056,500.0,100,100,0.382101,1.02528,0.01
1,-463.859,97.317039789,37.3883,-367.174948021,0.2,0.00537129,-364.567,-367.174948021,0.0278244,1.27477,1520.35222809,0.012753,97.3228638785,1.02751,2.78476e-06,-367.174948021,1520.35222809,500.0,100,100,0.536905,0.999583,0.01
1,-463.711,95.812033365,42.4831,-363.411151005,0.2,0.00449104,-360.616,-363.411151005,0.0433149,1.70708,1760.78096031,0.0172349,97.1231494333,1.02962,4.41518e-06,-363.411151005,1760.78096031,500.0,100,100,0.444827,0.990476,0.01
