BatchSize,MaxVanillaIw,ESSRenyi,VarNormIw,VarJ,VanillaAvgRet,AvgRet,MinVanillaIw,J,AvgEpLen,AvgNormIw,MaxNormIw,ESSClassic,VarRet,VarVanillaIw,Bound,eRenyi2,MinNormIw,VarDiscRet,AvgVanillaIw,AvgDiscRet
100,1.0004456,100.0,2.351843e-12,0.04483995,4999.959024067616,4999.959024067616,0.99963456,4999.9595,500.0,0.01,0.010004346,100.00000381465547,0.0020311250302464663,2.3517403e-08,4579.149,1.0,0.009996235,0.0020311250302464663,1.000011,4999.959024067616
100,1.0008396,100.0,4.439542e-12,0.061132926,4999.9421748990135,4999.9421748990135,0.9993113,4999.9424,500.0,0.01,0.010008644,100.00001907396201,0.0037751270359216364,4.439344e-08,4579.132,1.0,0.009993361,0.0037751270359216364,0.9999752,4999.9421748990135
100,1.0022641,99.99991655356695,1.0822664e-10,0.050959233,4999.9512926524885,4999.9512926524885,0.997184,4999.9517,500.0,0.01,0.010024446,99.99988553857106,0.0026197287054085697,1.0818728e-06,4579.141,1.0000008,0.009973636,0.0026197287054085697,0.99981993,4999.9512926524885
100,1.0015445,99.99995231630692,6.2175494e-11,0.05470732,4999.939013913981,4999.939013913981,0.9976898,4999.94,500.0,0.01,0.010016156,99.99992751564281,0.003027248546171421,6.2166157e-07,4579.1294,1.0000005,0.009977606,0.003027248546171421,0.99992895,4999.939013913981
100,1.0028701,99.99991655356695,1.115677e-10,0.05008715,4999.949269990526,4999.949269990526,0.996475,4999.9497,500.0,0.01,0.010028968,99.99990081530392,0.0025356425311065162,1.1156231e-06,4579.139,1.0000008,0.009965016,0.0025356425311065162,0.99997336,4999.949269990526
100,1.0,100.0,3.5044917e-18,0.058227982,4999.948080114815,4999.948080114815,1.0,4999.948,500.0,0.009999998,0.01,100.0,0.0034241034778303182,,4579.1377,1.0,0.01,0.0034241034778303182,1.0,4999.948080114815
100,1.0,100.0,3.5044917e-18,0.049507193,4999.953355491888,4999.953355491888,1.0,4999.9536,500.0,0.009999998,0.01,100.0,0.0024742483495218603,,4579.143,1.0,0.01,0.0024742483495218603,1.0,4999.953355491888
100,1.0,100.0,3.5044917e-18,0.07271078,4999.942592488958,4999.942592488958,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.005341841765712954,,4579.1323,1.0,0.01,0.005341841765712954,1.0,4999.942592488958
100,1.0004394,100.0,8.9962395e-12,0.061015464,4999.942398836403,4999.942398836403,0.99871063,4999.943,500.0,0.01,0.010004421,99.99998092646547,0.003762002092241235,8.996062e-08,4579.1323,1.0,0.009987133,0.003762002092241235,0.9999973,4999.942398836403
100,1.0011644,99.99978542373924,5.123424e-11,0.05177769,4999.952866515323,4999.952866515323,0.996268,4999.9536,500.0,0.010000002,0.010011744,99.99992370534164,0.0027095269513075803,5.12336e-07,4579.1426,1.0000021,0.009962779,0.0027095269513075803,0.9999901,4999.952866515323
100,1.0006485,99.99998807907247,1.326138e-11,0.054164074,4999.941354233972,4999.941354233972,0.99862933,4999.942,500.0,0.01,0.010006443,99.99997711191813,0.0029643593438362873,1.3261494e-07,4579.1313,1.0000001,0.009986251,0.0029643593438362873,1.0000043,4999.941354233972
100,1.0,100.0,3.5044917e-18,0.09240913,4999.932053475292,4999.932053475292,1.0,4999.932,500.0,0.009999998,0.01,100.0,0.008624400687881152,,4579.1216,1.0,0.01,0.008624400687881152,1.0,4999.932053475292
100,1.0,100.0,3.5044917e-18,0.046939753,4999.947437086382,4999.947437086382,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.002226639418918257,,4579.137,1.0,0.01,0.002226639418918257,1.0,4999.947437086382
100,1.0,100.0,3.5044917e-18,0.049483903,4999.947311480159,4999.947311480159,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.002474831364253304,,4579.1367,1.0,0.01,0.002474831364253304,1.0,4999.947311480159
100,1.0,100.0,3.5044917e-18,0.052173533,4999.946316311892,4999.946316311892,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.002750445330394026,,4579.1357,1.0,0.01,0.002750445330394026,1.0,4999.946316311892
100,1.0,100.0,3.5044917e-18,0.06635692,4999.937026992598,4999.937026992598,1.0,4999.937,500.0,0.009999998,0.01,100.0,0.004450237270763465,,4579.1265,1.0,0.01,0.004450237270763465,1.0,4999.937026992598
100,1.0004429,99.99979734461846,1.3174733e-11,0.055946857,4999.944977327912,4999.944977327912,0.9986717,4999.946,500.0,0.010000002,0.010004878,99.99997711079176,0.0031608930521361857,1.317358e-07,4579.135,1.000002,0.009987166,0.0031608930521361857,0.99995506,4999.944977327912
100,1.0005887,99.99998807907247,8.942268e-12,0.061423305,4999.946872871059,4999.946872871059,0.99892545,4999.9478,500.0,0.009999999,0.010005966,99.99999618527258,0.003812717688596645,8.941911e-08,4579.137,1.0000001,0.009989333,0.003812717688596645,0.9999921,4999.946872871059
100,1.0015907,99.99998807907247,1.1842551e-11,0.08304575,4999.93643831237,4999.93643831237,0.999339,4999.937,500.0,0.01,0.010015707,99.9999923707584,0.006954085252528038,1.184284e-07,4579.1265,1.0000001,0.00999319,0.006954085252528038,1.00002,4999.93643831237
100,1.0,100.0,3.5044917e-18,0.057054423,4999.945688568081,4999.945688568081,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.0032893772400851536,,4579.1353,1.0,0.01,0.0032893772400851536,1.0,4999.945688568081
100,1.0002054,100.0,9.100935e-13,0.05482688,4999.945357371895,4999.945357371895,0.9995864,4999.946,500.0,0.010000002,0.010002059,99.9999847412057,0.0030371644973925392,9.100634e-09,4579.1353,1.0,0.009995868,0.0030371644973925392,0.9999995,4999.945357371895
100,1.0018538,99.99998807907247,2.2939237e-11,0.051900264,4999.947941899295,4999.947941899295,0.99910635,4999.948,500.0,0.009999999,0.010018188,100.0000038145638,0.002721198831070953,2.29406e-07,4579.1377,1.0000001,0.009990714,0.002721198831070953,1.000035,4999.947941899295
100,1.0,100.0,3.5044917e-18,0.059335977,4999.942154890044,4999.942154890044,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.0035571217542621977,,4579.132,1.0,0.01,0.0035571217542621977,1.0,4999.942154890044
100,1.0023386,99.99989271175451,1.5399482e-10,0.05788866,4999.942680371888,4999.942680371888,0.9964174,4999.9434,500.0,0.01,0.01002366,99.99983977853121,0.00339100745723843,1.5398585e-06,4579.133,1.0000011,0.009964447,0.00339100745723843,0.9999727,4999.942680371888
100,1.0012227,99.99997615814777,2.9494737e-11,0.052838244,4999.945260931905,4999.945260931905,0.9980489,4999.946,500.0,0.01,0.010011986,99.99997711237214,0.002817852385328003,2.9495857e-07,4579.1353,1.0000002,0.009980248,0.002817852385328003,1.0000241,4999.945260931905
100,1.001086,99.99994039539075,1.1711235e-10,0.05523514,4999.936771049309,4999.936771049309,0.99464554,4999.9375,500.0,0.010000002,0.010011839,99.99987028774204,0.0030887293151763474,1.1709025e-06,4579.127,1.0000006,0.009947428,0.0030887293151763474,0.99990225,4999.936771049309
100,1.0023996,99.99990463265931,1.3800056e-10,0.05629473,4999.95081923544,4999.95081923544,0.9972181,4999.951,500.0,0.010000002,0.010022155,99.99985888226534,0.0032090011051426016,1.3805186e-06,4579.1406,1.000001,0.00997035,0.0032090011051426016,1.0001836,4999.95081923544
100,1.0,100.0,3.5044917e-18,0.051072117,4999.952807358614,4999.952807358614,1.0,4999.9526,500.0,0.009999998,0.01,100.0,0.002632906688047609,,4579.142,1.0,0.01,0.002632906688047609,1.0,4999.952807358614
100,1.0013242,99.99998807907247,1.4884554e-11,0.05526872,4999.941321803152,4999.941321803152,0.99821895,4999.942,500.0,0.01,0.010013278,99.99996948231943,0.003085835326932127,1.4884755e-07,4579.1313,1.0000001,0.0099822255,0.003085835326932127,0.9999964,4999.941321803152
100,1.0006485,100.0,7.2075948e-12,0.05394482,4999.948328819194,4999.948328819194,0.9992127,4999.9487,500.0,0.01,0.010006362,99.9999961853497,0.002943482041412861,7.2077086e-08,4579.138,1.0,0.009992004,0.002943482041412861,1.0000123,4999.948328819194
100,1.0,100.0,3.5044917e-18,0.05709816,4999.94327903572,4999.94327903572,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.0032925180803076355,,4579.1333,1.0,0.01,0.0032925180803076355,1.0,4999.94327903572
100,1.0,100.0,3.5044917e-18,0.043264776,4999.955167137505,4999.955167137505,1.0,4999.955,500.0,0.009999998,0.01,100.0,0.0018908093653175733,,4579.1445,1.0,0.01,0.0018908093653175733,1.0,4999.955167137505
100,1.0008811,99.99980926550052,4.4613306e-12,0.049869407,4999.953278726457,4999.953278726457,0.9995738,4999.954,500.0,0.01,0.010008654,99.99999618536279,0.002510353905391396,4.461576e-08,4579.143,1.0000019,0.009995582,0.002510353905391396,1.0000157,4999.953278726457
100,1.0,100.0,3.5044917e-18,0.060504057,4999.941588184799,4999.941588184799,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.003696979033617652,,4579.131,1.0,0.01,0.003696979033617652,1.0,4999.941588184799
100,1.0012416,99.99997615814777,8.300468e-11,0.05927954,4999.941809316055,4999.941809316055,0.99487287,4999.9424,500.0,0.01,0.010012157,99.9999313372552,0.003556457470228543,8.3009576e-07,4579.132,1.0000002,0.0099484725,0.003556457470228543,1.0000257,4999.941809316055
100,1.0008148,100.0,1.4336673e-11,0.052207526,4999.947667115687,4999.947667115687,0.9984116,4999.948,500.0,0.01,0.010008125,99.99999618531187,0.002755253547465088,1.4336909e-07,4579.1377,1.0,0.009984093,0.002755253547465088,1.0000024,4999.947667115687
100,1.0,100.0,3.5044917e-18,0.06559862,4999.939028188557,4999.939028188557,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.004346436641258459,,4579.1284,1.0,0.01,0.004346436641258459,1.0,4999.939028188557
100,1.0029078,99.99995231630692,1.0089559e-10,0.061054777,4999.94349222258,4999.94349222258,0.99626523,4999.944,500.0,0.009999999,0.010030173,99.999908437332,0.003768273992716429,1.0087492e-06,4579.1333,1.0000005,0.009963741,0.003768273992716429,0.9998908,4999.94349222258
100,1.0,100.0,3.5044917e-18,0.06241566,4999.939394804868,4999.939394804868,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.003935263089346228,,4579.129,1.0,0.01,0.003935263089346228,1.0,4999.939394804868
100,1.0027394,99.99989271175451,1.8060524e-10,0.059948433,4999.948747805401,4999.948747805401,0.9958048,4999.949,500.0,0.01,0.010027315,99.99981308157915,0.003640687544039169,1.8060838e-06,4579.1387,1.0000011,0.009957969,0.003640687544039169,1.000008,4999.948747805401
100,1.0016096,99.99995231630692,4.5421396e-11,0.05993174,4999.931614398007,4999.931614398007,0.9980391,4999.9326,500.0,0.01,0.010015597,99.99995041142449,0.003624622231467711,4.542619e-07,4579.122,1.0000005,0.009979894,0.003624622231467711,1.0000498,4999.931614398007
100,1.0016574,99.99998807907247,3.7327648e-11,0.05660212,4999.942275054053,4999.942275054053,0.99822545,4999.943,500.0,0.010000002,0.010016118,99.99997711286105,0.0032380087410873535,3.7331787e-07,4579.1323,1.0000001,0.009981801,0.0032380087410873535,1.0000454,4999.942275054053
100,1.0025402,99.99994039539075,7.1606485e-11,0.0548588,4999.947479577705,4999.947479577705,0.99774987,4999.9478,500.0,0.01,0.010024646,99.99993134066001,0.003043238707855726,7.1617933e-07,4579.137,1.0000006,0.0099767465,0.003043238707855726,1.0000753,4999.947479577705
100,1.2224212,96.89395824251626,4.526466e-06,58.05268,4960.536082658525,4960.536082658525,0.14186019,4994.1562,496.07,0.01,0.012647829,95.71099925417754,155268.4289033201,0.042283315,4566.6543,1.0320561,0.001467762,155268.4289033201,0.9665067,4960.536082658525
100,1.0006322,100.0,5.1676406e-12,0.049717855,4999.953373117333,4999.953373117333,0.99928653,4999.9536,500.0,0.01,0.010006146,99.99999618537007,0.002498442776545441,5.167874e-08,4579.143,1.0,0.009992689,0.002498442776545441,1.0000176,4999.953373117333
100,1.0,100.0,3.5044917e-18,0.051323373,4999.939639299082,4999.939639299082,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.0026606100997985348,,4579.129,1.0,0.01,0.0026606100997985348,1.0,4999.939639299082
100,1.0007738,99.99979734461846,1.0801176e-11,0.051849544,4999.949462071092,4999.949462071092,0.9992937,4999.95,500.0,0.01,0.010008171,100.00001144458874,0.0027101391571318343,1.0800137e-07,4579.139,1.000002,0.00999337,0.0027101391571318343,0.99995667,4999.949462071092
100,1.0,100.0,3.5044917e-18,0.046567593,4999.954290041315,4999.954290041315,1.0,4999.9546,500.0,0.009999998,0.01,100.0,0.002192167986120213,,4579.144,1.0,0.01,0.002192167986120213,1.0,4999.954290041315
100,1.0001482,100.0,5.960699e-13,0.056699846,4999.933867526497,4999.933867526497,0.99961954,4999.9346,500.0,0.01,0.010001478,100.00001907348178,0.0032479965605055807,5.9609513e-09,4579.124,1.0,0.009996192,0.0032479965605055807,1.0000004,4999.933867526497
100,1.0026984,99.99998807907247,2.825826e-11,0.05851346,4999.944708467488,4999.944708467488,0.9987349,4999.9453,500.0,0.01,0.010026809,99.99998474147927,0.0034593956900378065,2.825934e-07,4579.135,1.0000001,0.0099871745,0.0034593956900378065,1.0000175,4999.944708467488
100,1.0,100.0,3.5044917e-18,0.0580644,4999.938556257063,4999.938556257063,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.0034038631378803938,,4579.128,1.0,0.01,0.0034038631378803938,1.0,4999.938556257063
100,1.0013885,99.99995231630692,1.0144399e-10,0.044833343,4999.94938938175,4999.94938938175,0.9958358,4999.9497,500.0,0.010000002,0.010012856,99.99989319954594,0.002032005065106542,1.0146553e-06,4579.139,1.0000005,0.009957334,0.002032005065106542,1.0001029,4999.94938938175
100,1.0021776,99.99989271175451,1.1663276e-10,0.053522456,4999.949356170743,4999.949356170743,0.9960765,4999.9497,500.0,0.010000002,0.010020429,99.99984361860595,0.002899437253523907,1.1666357e-06,4579.139,1.0000011,0.009959427,0.002899437253523907,1.0001343,4999.949356170743
100,1.0011935,99.99996423722592,5.4949965e-11,0.057483237,4999.947170906064,4999.947170906064,0.9969434,4999.9473,500.0,0.009999998,0.010011889,99.99997711192685,0.003342084984268107,5.4950755e-07,4579.1367,1.0000004,0.009969388,0.003342084984268107,1.0000046,4999.947170906064
100,1.0014553,99.99998807907247,8.342651e-11,0.06908936,4999.9419424984835,4999.9419424984835,0.99539554,4999.9424,500.0,0.01,0.010016109,99.999908433105,0.004835757674480711,8.340038e-07,4579.132,1.0000001,0.009955502,0.004835757674480711,0.9998447,4999.9419424984835
100,1.0015963,99.99995231630692,7.925643e-11,0.054260187,4999.948338053916,4999.948338053916,0.9975649,4999.949,500.0,0.010000002,0.010016226,99.99990081534176,0.0029793991071998655,7.925254e-07,4579.1387,1.0000005,0.009975911,0.0029793991071998655,0.9999738,4999.948338053916
100,1.0019209,99.99997615814777,3.100778e-11,0.053040177,4999.94773657142,4999.94773657142,0.9992599,4999.948,500.0,0.01,0.010018725,99.99996566939403,0.002841619773185916,3.1011086e-07,4579.1377,1.0000002,0.009992115,0.002841619773185916,1.0000484,4999.94773657142
100,1.0013131,99.99997615814777,5.5502315e-11,0.06095985,4999.938019319233,4999.938019319233,0.99689823,4999.9385,500.0,0.010000002,0.010013685,99.99992370187806,0.003758665956628074,5.5495934e-07,4579.128,1.0000002,0.009969533,0.003758665956628074,0.9999447,4999.938019319233
100,1.0010644,99.99995231630692,6.1411605e-11,0.052036766,4999.949577342884,4999.949577342884,0.9974387,4999.9507,500.0,0.010000002,0.010010977,99.99990844428297,0.0027387384177948587,6.1407627e-07,4579.14,1.0000005,0.009974719,0.0027387384177948587,0.99996674,4999.949577342884
100,1.0010536,99.99998807907247,9.9112775e-12,0.047504142,4999.946218340152,4999.946218340152,0.9995433,4999.947,500.0,0.01,0.010009936,99.99998092765865,0.0022804902724316827,9.9129004e-08,4579.136,1.0000001,0.009994835,0.0022804902724316827,1.0000598,4999.946218340152
100,1.0,100.0,3.5044917e-18,0.06044888,4999.938684148126,4999.938684148126,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.0036874088392847993,,4579.128,1.0,0.01,0.0036874088392847993,1.0,4999.938684148126
100,1.0,100.0,3.5044917e-18,0.0495541,4999.946979973705,4999.946979973705,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.002481697037477198,,4579.1367,1.0,0.01,0.002481697037477198,1.0,4999.946979973705
100,1.0029275,99.99995231630692,1.2693982e-10,0.054019086,4999.942317352953,4999.942317352953,0.99726695,4999.943,500.0,0.010000002,0.010028536,99.99986268116027,0.0029501236252916572,1.2695883e-06,4579.1323,1.0000005,0.009971934,0.0029501236252916572,1.0000737,4999.942317352953
100,1.0016066,99.99997615814777,3.107915e-11,0.053028755,4999.953210386008,4999.953210386008,0.99826556,4999.9536,500.0,0.01,0.010015559,99.99996948397245,0.0028430010311262066,3.1082422e-07,4579.143,1.0000002,0.009982151,0.0028430010311262066,1.0000505,4999.953210386008
100,1.0003127,100.0,3.3063198e-12,0.054534853,4999.94674656404,4999.94674656404,0.9994435,4999.9473,500.0,0.009999999,0.0100032585,100.00000762949509,0.003004028784143,3.306135e-08,4579.1367,1.0,0.0099945655,0.003004028784143,0.9999869,4999.94674656404
100,1.0009224,99.99998807907247,1.1043151e-11,0.05500947,4999.938300816789,4999.938300816789,0.9990064,4999.939,500.0,0.01,0.010009038,99.99998474149673,0.003056951344032934,1.10435025e-07,4579.1284,1.0000001,0.009989878,0.003056951344032934,1.0000186,4999.938300816789
100,1.0012242,99.99998807907247,2.2093754e-11,0.04503009,4999.956924335197,4999.956924335197,0.99749273,4999.957,500.0,0.01,0.010012565,99.9999732962627,0.0020479044886066735,2.2091906e-07,4579.1465,1.0000001,0.009975249,0.0020479044886066735,0.99996775,4999.956924335197
100,1.000931,99.99998807907247,1.841524e-11,0.049911924,4999.944766827382,4999.944766827382,0.9981466,4999.9453,500.0,0.01,0.010009667,99.99996948134151,0.002518323612970861,1.8413927e-07,4579.135,1.0000001,0.009981821,0.002518323612970861,0.99996436,4999.944766827382
