LearnableVariance,InitialReturnMean,MeanIWNorm,InitialBound,MeanIW,TimeElapsed,ESSClassic,OptimizationReturnMean,EpLenMean,MinIWNorm,ESSRenyi,OptimizationReturnMax,Iteration,EpRewMean,InitialReturnStd,StdIW,OptimizationReturnMin,VarianceInit,MaxIWNorm,MaxIW,StdIWNorm,EmpiricalD2,ReturnMeanIW,EpisodesSoFar,MeanEntropy,MinIW,TimestepsSoFar,Weights,EpThisIter,InitialReturnMin,ReturnStepMaxmin,Bound,ReturnStepMax,InitialReturnMax,J_sample_variance
,1172.2434,0.010945412,467.8963,1.0945413,3873.8578400611877,80.70974,859.34375,127.24,0.003443932,85.60453,2034.9242,384,1172.243371729285,379.62552,0.53510404,,-1.0,0.04705309,4.7053094,0.00535104,1.1681625,1301.2623,38400,0.4189424,0.3443932,3193234,[-0.044  0.401 -0.417  0.041 -0.026  0.009 -0.363 -1.035 -0.075  0.  0.   ],100,312.89954,9.359922,539.993,9.359922,2347.8237,598213.75
,1214.7151,0.010475766,324.6864,1.0475768,3880.6739144325256,92.21679,865.84283,131.67,0.004706916,92.31016,2617.8901,385,1214.7151119831035,444.2268,0.30434114,,-1.0,0.020641701,2.0641701,0.003043411,1.0833044,1292.7323,38500,0.4189424,0.4706916,3206401,[-0.038  0.401 -0.418  0.037 -0.03   0.005 -0.365 -1.035 -0.075  0.  0.   ],100,348.8723,9.359874,366.3734,9.359874,2966.7625,514322.25
,1257.3671,0.010155705,560.62006,1.0155706,3887.0404114723206,98.34093,963.7863,136.5,0.0059539983,98.05135,2028.9094,386,1257.3671490499967,378.9738,0.13190939,,-1.0,0.014498679,1.449868,0.001319094,1.0198737,1283.0413,38600,0.4189424,0.59539986,3220051,[-0.038  0.401 -0.419  0.033 -0.034  0.005 -0.364 -1.037 -0.074  0.  0.   ],100,293.58075,9.359904,579.4048,9.359904,2322.4902,278746.6
,1219.8,0.010458862,619.9219,1.0458863,3894.0069904327393,93.38848,835.42487,132.43,0.0045499145,92.43601,1615.2186,387,1219.8001335847878,361.17905,0.27828398,,-1.0,0.022099009,2.2099009,0.00278284,1.0818294,1293.3495,38700,0.4189424,0.45499146,3233294,[-0.037  0.4   -0.42   0.034 -0.033  0.003 -0.366 -1.041 -0.074  0.  0.   ],100,384.3754,9.35972,669.41,9.35972,1999.594,414230.6
,1172.2772,0.013597688,537.7858,1.3597686,3901.1524271965027,9.735603,915.4391,127.37,0.0002865468,45.613083,1858.1328,388,1172.277145307417,345.14062,4.1403956,,-1.0,0.41392925,41.392925,0.041403957,2.1923535,1724.4928,38800,0.4189424,0.02865468,3246031,[-0.034  0.4   -0.42   0.033 -0.034 -0.003 -0.369 -1.04  -0.073  0.  0.   ],100,256.83813,9.359928,785.0271,9.359928,2114.971,23828894.0
,1231.2538,0.010643607,592.11346,1.0643607,3908.4372234344482,92.02283,918.9412,133.84,0.0052908794,91.25283,1818.1556,389,1231.2538358840065,378.5235,0.31337607,,-1.0,0.02725619,2.725619,0.0031337605,1.0958564,1323.1725,38900,0.4189424,0.52908796,3259415,[-2.841e-02  4.037e-01 -4.243e-01  3.499e-02 -3.436e-02  4.015e-04 -3.680e-01 -1.031e+00 -7.913e-02  0.000e+00  0.000e+00],100,312.31262,9.359926,654.10004,9.359926,2130.4683,457507.34
,1216.4949,0.018100876,404.65613,1.8100877,3915.030339241028,4.0323634,904.51294,132.26,0.00022759545,28.742817,2394.1475,390,1216.494895770055,405.2622,8.830436,,-1.0,0.8852466,88.52466,0.08830436,3.47913,3661.4077,39000,0.4189424,0.022759546,3272641,[-0.024  0.404 -0.425  0.033 -0.036 -0.002 -0.369 -1.033 -0.079  0.  0.   ],100,311.98187,9.359778,2147.1313,9.359778,2706.1294,454215700.0
,1254.6387,0.010383335,600.6746,1.0383337,3922.597880601883,97.505844,930.6819,136.52,0.006328245,97.025375,1855.9236,391,1254.6386745867358,363.15427,0.16606802,,-1.0,0.014741192,1.4741192,0.0016606802,1.0306582,1303.7507,39100,0.4189424,0.63282454,3286293,[-0.021  0.411 -0.431  0.04  -0.03  -0.008 -0.392 -1.029 -0.086  0.  0.   ],100,323.95682,9.359913,639.83765,9.359913,2179.8804,286664.97
,1283.7527,0.01031197,464.30005,1.0311971,3930.1019604206085,95.3803,916.45734,139.55,0.004982055,95.929504,2364.2131,392,1283.7526666600136,398.63254,0.22694443,,-1.0,0.01860912,1.8609121,0.002269444,1.0424322,1344.0774,39200,0.4189424,0.49820554,3300248,[-0.021  0.408 -0.43   0.04  -0.031 -0.008 -0.393 -1.034 -0.08   0.  0.   ],100,367.29538,9.359956,507.41986,9.359956,2731.5085,442680.44
,1247.4496,0.010236277,475.25244,1.0236278,3937.9931688308716,89.59218,990.4858,135.41,0.0055851433,94.67838,2317.0266,393,1247.449509022781,396.23688,0.34888875,,-1.0,0.02889428,2.889428,0.0034888876,1.0562073,1290.9845,39300,0.4189424,0.55851436,3313789,[-0.02   0.41  -0.432  0.04  -0.03  -0.011 -0.398 -1.041 -0.076  0.  0.   ],100,256.9637,9.359957,497.3825,9.359957,2573.9902,456545.75
,1249.4059,0.011031195,308.3393,1.1031195,3944.7367322444916,66.62343,946.6909,135.89,0.0028345457,77.89184,2834.174,394,1249.4058446769052,454.5702,0.78078234,,-1.0,0.072876364,7.2876368,0.0078078224,1.2838316,1528.442,39400,0.4189424,0.28345457,3327378,[-0.019  0.412 -0.433  0.037 -0.034 -0.011 -0.396 -1.038 -0.079  0.  0.   ],100,302.71487,9.359983,462.1543,9.359983,3136.889,4630899.5
,1326.3246,0.011412663,237.63977,1.1412663,3950.577487230301,60.722122,1012.12885,144.22,0.0038152093,80.0216,3314.754,395,1326.3244950260823,462.59885,0.91788346,,-1.0,0.08519806,8.519806,0.009178834,1.2496626,1590.4103,39500,0.4189424,0.38152093,3341800,[-0.018  0.414 -0.437  0.035 -0.034 -0.01  -0.396 -1.054 -0.069  0.  0.   ],100,314.1957,9.359992,373.38794,9.359992,3628.9497,2719799.5
,1263.8617,0.010717906,490.53998,1.0717906,3956.813624858856,84.8355,968.9779,137.52,0.0039160345,89.371185,2282.8555,396,1263.8617277015737,471.5364,0.4531428,,-1.0,0.039708246,3.9708245,0.004531428,1.1189289,1353.8373,39600,0.4189424,0.39160347,3355552,[-0.018  0.416 -0.438  0.041 -0.028 -0.009 -0.399 -1.053 -0.081  0.  0.   ],100,294.8839,9.35975,535.8219,9.35975,2577.7393,590186.06
,1256.3281,0.027398614,470.21948,2.7398608,3963.872143268585,3.3138864,888.9299,136.84,5.0078088e-05,10.853097,2252.964,397,1256.3281240509702,403.81036,14.79932,,-1.0,1.4863199,148.63199,0.1479932,9.21396,3670.272,39700,0.4189424,0.005007809,3369236,[-0.018  0.417 -0.439  0.042 -0.027 -0.007 -0.401 -1.05  -0.079  0.  0.   ],100,367.3983,9.359894,1284.0781,9.359894,2620.3623,219357540.0
,1279.7572,0.010714974,411.11566,1.0714974,3971.813892364502,81.64983,1003.93353,139.08,0.00200008,87.36389,2619.6475,398,1279.7571058974593,510.86353,0.50796497,,-1.0,0.028476115,2.8476117,0.00507965,1.1446377,1409.2799,39800,0.4189424,0.200008,3383144,[-0.027  0.421 -0.44   0.034 -0.035 -0.004 -0.39  -1.06  -0.075  0.  0.   ],100,275.8236,9.359953,479.94012,9.359953,2895.4712,910140.5
,1292.7616,0.012629073,435.66943,1.2629073,3978.664163351059,28.939953,926.6399,140.72,0.00074666005,57.9073,2490.852,399,1292.7615346056664,437.15808,1.9789523,,-1.0,0.15118724,15.118725,0.019789523,1.7268981,1779.1095,39900,0.4189424,0.07466601,3397216,[-0.024  0.423 -0.442  0.037 -0.031 -0.006 -0.398 -1.065 -0.073  0.  0.   ],100,366.12164,9.359921,652.7921,9.359921,2856.9736,10514187.0
,1285.2844,0.024505444,510.06763,2.4505439,3985.744640111923,4.5690956,961.6185,139.95,5.9314378e-05,13.187587,2260.3901,400,1285.284485612651,442.5649,11.1993265,,-1.0,0.99720585,99.72059,0.11199326,7.5828886,3489.3672,40000,0.4189424,0.005931438,3411211,[-0.016  0.425 -0.443  0.033 -0.035 -0.01  -0.4   -1.059 -0.079  0.  0.   ],100,323.66595,9.359983,1354.6492,9.359983,2584.0562,175936670.0
,1186.0991,0.010289511,413.29376,1.028951,3992.6901438236237,96.52127,910.3801,129.2,0.0058546793,96.564415,2300.299,401,1186.0991057727833,451.82104,0.19534117,,-1.0,0.01895741,1.8957411,0.0019534116,1.0355781,1227.7499,40100,0.4189424,0.58546793,3424131,[-0.01   0.426 -0.445  0.037 -0.031 -0.007 -0.411 -1.052 -0.092  0.  0.   ],100,275.71893,9.3599205,441.31714,9.3599205,2576.018,369085.5
,1225.8079,0.011508559,357.56995,1.1508559,3999.0366010665894,65.06601,847.72076,133.53,0.0031905521,77.89048,2516.0393,402,1225.8079295446087,438.9871,0.8432725,,-1.0,0.069267385,6.9267383,0.0084327245,1.2838539,1491.6565,40200,0.4189424,0.31905523,3437484,[-0.011  0.424 -0.444  0.037 -0.031 -0.005 -0.409 -1.055 -0.094  0.  0.   ],100,378.0871,9.359977,507.8797,9.359977,2894.1265,2016838.1
,1302.79,0.012525607,427.05634,1.2525607,4005.4592633247375,62.160625,972.00616,141.91,0.0017951488,67.894295,2588.3281,403,1302.790045991565,444.62143,0.9772666,,-1.0,0.060013067,6.001307,0.009772666,1.4728779,1674.0743,40300,0.4189424,0.17951488,3451675,[-1.657e-02  4.259e-01 -4.445e-01  3.382e-02 -3.455e-02 -2.325e-04 -4.075e-01 -1.060e+00 -8.824e-02  0.000e+00  0.000e+00],100,330.7838,9.359955,611.2649,9.359955,2919.112,1821372.5
,1302.4744,0.010683255,534.1659,1.0683256,4011.8552227020264,89.849464,1017.9341,141.69,0.002236437,89.46048,2276.488,404,1302.474361246926,459.4446,0.3590794,,-1.0,0.020900654,2.0900655,0.003590794,1.117812,1419.4504,40400,0.4189424,0.22364372,3465844,[-0.019  0.43  -0.446  0.034 -0.034 -0.004 -0.403 -1.056 -0.089  0.  0.   ],100,284.5403,9.359904,607.14374,9.359904,2561.0283,536996.25
,1305.8159,0.010411738,487.3861,1.0411738,4017.9680387973785,95.72238,1039.6027,141.99,0.004314266,96.24696,2461.8865,405,1305.815825197412,473.71732,0.22009915,,-1.0,0.02352902,2.352902,0.0022009916,1.0389938,1372.0559,40500,0.4189424,0.4314266,3480043,[-0.019  0.428 -0.446  0.032 -0.036 -0.006 -0.41  -1.055 -0.094  0.  0.   ],100,266.2132,9.359957,537.8218,9.359957,2728.0996,448202.62
,1283.6104,0.010269437,361.7608,1.0269437,4023.9790341854095,97.506256,904.26166,139.64,0.0056425906,97.05048,2693.4834,406,1283.6103337954644,474.7698,0.16423103,,-1.0,0.016881846,1.6881846,0.0016423103,1.0303916,1336.2561,40600,0.4189424,0.56425905,3494007,[-0.022  0.429 -0.448  0.032 -0.036 -0.004 -0.41  -1.059 -0.099  0.  0.   ],100,379.3487,9.359931,400.50317,9.359931,3072.832,486234.66
,1294.3862,0.011163466,597.6991,1.1163467,4030.1090581417084,81.74117,973.1961,140.92,0.0038028243,81.71885,2001.1003,407,1294.3862050865782,362.04028,0.52761275,,-1.0,0.034980174,3.4980173,0.005276127,1.2237079,1467.1836,40700,0.4189424,0.38028243,3508099,[-0.019  0.432 -0.449  0.031 -0.037 -0.007 -0.414 -1.059 -0.096  0.  0.   ],100,321.19016,9.359961,696.499,9.359961,2322.2905,666679.06
,1250.6372,0.010166582,579.63385,1.0166583,4035.5887763500214,97.22361,929.15344,136.3,0.0069632763,97.25769,1915.1941,408,1250.637258970979,427.74817,0.17180261,,-1.0,0.016018478,1.6018479,0.0017180261,1.0281963,1282.5024,40800,0.4189424,0.6963276,3521729,[-0.019  0.433 -0.451  0.031 -0.037 -0.007 -0.42  -1.055 -0.098  0.  0.   ],100,321.48383,9.359981,602.10486,9.359981,2236.678,377697.1
,1215.8135,0.010415871,524.0621,1.0415869,4041.235270023346,93.644295,912.1304,132.42,0.005292694,93.70916,2002.155,409,1215.8135364692916,393.22202,0.27135414,,-1.0,0.019825585,1.9825586,0.0027135413,1.0671315,1276.962,40900,0.4189424,0.5292694,3534971,[-0.022  0.435 -0.451  0.03  -0.038 -0.005 -0.418 -1.054 -0.1    0.  0.   ],100,303.68314,9.359968,562.3686,9.359968,2305.8381,351032.44
,1261.9327,0.010625845,466.0067,1.0625846,4047.501670360565,94.25748,931.65076,137.43,0.0032176736,92.78069,2322.8054,410,1261.9327201440412,373.25586,0.2622754,,-1.0,0.017115112,1.7115113,0.0026227538,1.0778104,1342.3119,41000,0.4189424,0.32176736,3548714,[-0.022  0.433 -0.451  0.032 -0.036 -0.004 -0.422 -1.055 -0.098  0.  0.   ],100,330.28198,9.359954,516.0,9.359954,2653.0874,346995.7
,1300.4285,0.013038789,400.1568,1.3038789,4053.975653409958,51.069862,1014.8811,141.62,0.00074974395,67.49437,2715.358,411,1300.4285245517667,478.99597,1.2762716,,-1.0,0.08399282,8.3992815,0.012762714,1.481605,1686.0149,41100,0.4189424,0.074974395,3562876,[-0.021  0.433 -0.452  0.032 -0.036 -0.007 -0.426 -1.052 -0.098  0.  0.   ],100,285.54742,9.359946,590.1935,9.359946,3000.9053,2050746.9
,1257.4634,0.013233707,475.20044,1.3233707,4059.9260177612305,27.46243,1000.59515,136.64,0.0013070599,52.14869,2350.6748,412,1257.463276402481,461.90088,2.1507678,,-1.0,0.17108628,17.10863,0.021507679,1.9175937,1779.6014,41200,0.4189424,0.130706,3576540,[-0.021  0.437 -0.453  0.027 -0.042 -0.007 -0.428 -1.047 -0.087  0.  0.   ],100,256.86807,9.359966,696.3457,9.359966,2607.543,8560034.0
,1353.5099,0.010810468,603.5755,1.0810469,4066.2324669361115,84.01739,967.60767,147.31,0.0037206023,87.36744,2113.879,413,1353.5097647113914,448.38245,0.4715025,,-1.0,0.03455451,3.4554513,0.004715025,1.1445912,1480.0757,41300,0.4189424,0.37206024,3591271,[-0.017  0.441 -0.455  0.028 -0.04  -0.003 -0.424 -1.052 -0.084  0.  0.   ],100,385.9021,9.3599415,677.7542,9.3599415,2499.781,698222.7
,1328.7048,0.010309326,569.28125,1.0309327,4073.2853393554688,97.54034,951.02435,144.4,0.0078114304,97.102646,2153.7317,414,1328.7049057367456,455.72186,0.16371003,,-1.0,0.020947127,2.0947127,0.0016371001,1.0298381,1384.139,41400,0.4189424,0.78114307,3605711,[-0.016  0.443 -0.456  0.029 -0.039 -0.007 -0.424 -1.051 -0.08   0.  0.   ],100,377.68048,9.359936,613.4689,9.359936,2531.412,452348.6
,1240.0186,0.0102986265,506.65717,1.0298628,4079.425018787384,92.58102,889.3015,134.72,0.004778763,93.7575,2093.8215,415,1240.0185862050064,430.07538,0.29153523,,-1.0,0.020446489,2.044649,0.0029153521,1.0665814,1300.2412,41500,0.4189424,0.4778763,3619183,[-0.015  0.441 -0.456  0.029 -0.039 -0.008 -0.425 -1.052 -0.086  0.  0.   ],100,350.7171,9.359855,542.859,9.359855,2444.5386,542687.7
,1321.807,0.0108025465,443.8355,1.0802548,4085.775848865509,90.77715,972.11646,144.19,0.005477522,91.65254,2576.8813,416,1321.8070326779675,449.81705,0.3443265,,-1.0,0.023735236,2.3735237,0.003443265,1.0910772,1412.6925,41600,0.4189424,0.5477522,3633602,[-0.014  0.44  -0.456  0.031 -0.038 -0.01  -0.425 -1.057 -0.083  0.  0.   ],100,349.6905,9.359813,495.61053,9.359813,2926.5718,456413.8
,1245.3345,0.010399794,442.93103,1.0399795,4091.4536781311035,97.59701,960.81915,135.58,0.0070884572,97.08181,2390.1628,417,1245.3345325246978,402.5197,0.16318592,,-1.0,0.016058428,1.6058428,0.0016318591,1.0300591,1308.487,41700,0.4189424,0.70884573,3647160,[-0.014  0.441 -0.457  0.035 -0.033 -0.009 -0.42  -1.054 -0.081  0.  0.   ],100,284.51538,9.359991,494.11316,9.359991,2674.6782,341956.84
,1270.5463,0.010319434,469.3172,1.0319436,4097.271695137024,95.721016,1013.82007,138.31,0.0044289483,95.56715,2414.0376,418,1270.5463180679442,403.55853,0.21818374,,-1.0,0.020798182,2.0798182,0.0021818373,1.0463847,1319.4142,41800,0.4189424,0.44289485,3660991,[-0.016  0.442 -0.457  0.034 -0.033 -0.008 -0.419 -1.057 -0.074  0.  0.   ],100,256.7262,9.35998,499.81335,9.35998,2670.7637,316459.84
,1325.9862,0.010675203,522.13074,1.0675203,4103.749306917191,87.924576,1050.6527,144.52,0.004916554,90.95024,2404.185,419,1325.9863197196112,489.82324,0.39561433,,-1.0,0.02461506,2.4615061,0.0039561433,1.0995023,1453.8169,41900,0.4189424,0.4916554,3675443,[-0.017  0.442 -0.457  0.034 -0.034 -0.009 -0.421 -1.056 -0.076  0.  0.   ],100,275.33365,9.359954,610.91675,9.359954,2679.5188,874059.8
,1369.1796,0.010681185,521.80066,1.0681185,4110.244560003281,94.26966,1010.9557,149.07,0.0061670765,93.47688,2466.3726,420,1369.1794241936805,459.8111,0.26334378,,-1.0,0.021928446,2.1928446,0.0026334377,1.0697832,1484.1953,42000,0.4189424,0.6167077,3690350,[-0.019  0.443 -0.457  0.03  -0.038 -0.007 -0.415 -1.053 -0.074  0.  0.   ],100,358.2237,9.35988,607.74866,9.35988,2824.5962,534043.1
,1309.2484,0.012100025,336.25787,1.2100025,4117.489682674408,75.26315,941.12634,142.84,0.0033071737,78.72479,2875.18,421,1309.248368806518,444.57666,0.69369316,,-1.0,0.03611748,3.611748,0.006936931,1.2702478,1571.6053,42100,0.4189424,0.33071738,3704634,[-0.015  0.444 -0.458  0.03  -0.037 -0.009 -0.42  -1.056 -0.074  0.  0.   ],100,368.122,9.359956,474.99365,9.359956,3243.302,879840.4
,1378.9855,0.010088503,542.21564,1.0088503,4124.230298042297,97.976105,1074.7041,149.87,0.0064186836,97.67951,2484.9517,422,1378.9856979085794,526.5375,0.144998,,-1.0,0.015877642,1.5877643,0.00144998,1.0237561,1415.2812,42200,0.4189424,0.64186835,3719621,[-0.019  0.449 -0.461  0.036 -0.032 -0.004 -0.417 -1.062 -0.074  0.  0.   ],100,304.28162,9.359868,568.6304,9.359868,2789.2334,509348.94
,1269.3765,0.012315123,363.0113,1.2315123,4130.294169425964,64.35751,957.50116,138.15,0.0023997517,72.28108,2709.342,423,1269.376384358245,476.2456,0.9164801,,-1.0,0.06883582,6.883582,0.009164801,1.3834878,1665.5885,42300,0.4189424,0.23997518,3733436,[-0.018  0.45  -0.462  0.034 -0.034 -0.006 -0.419 -1.062 -0.072  0.  0.   ],100,311.8751,9.359814,599.50586,9.359814,3021.217,2632335.0
,1272.9329,0.010999844,516.5292,1.0999843,4136.0847980976105,83.901215,1015.2886,138.74,0.00399603,85.011826,2263.7014,424,1272.9328361788969,475.04404,0.48183554,,-1.0,0.034566954,3.4566956,0.0048183547,1.176307,1416.8519,42400,0.4189424,0.399603,3747310,[-0.014  0.451 -0.463  0.037 -0.031 -0.007 -0.425 -1.061 -0.07   0.  0.   ],100,257.6443,9.359953,596.474,9.359953,2521.3457,713460.3
,1336.0698,0.010495262,539.6959,1.0495263,4142.417000293732,88.69521,1079.1134,145.44,0.002980129,92.12502,2397.623,425,1336.0698328431454,486.58728,0.37469202,,-1.0,0.031184511,3.118451,0.0037469203,1.0854814,1408.2203,42500,0.4189424,0.2980129,3761854,[-0.017  0.452 -0.464  0.034 -0.034 -0.006 -0.428 -1.059 -0.069  0.  0.   ],100,256.95642,9.359872,578.50684,9.359872,2654.5793,620957.06
,1505.4858,0.012231791,565.7998,1.2231792,4148.422286987305,50.43358,1181.1654,164.06,0.0010389698,69.88577,2807.9663,426,1505.4857678690332,509.37714,1.212618,,-1.0,0.09508774,9.508774,0.01212618,1.4309064,1828.1367,42600,0.4189424,0.10389698,3778260,[-0.014  0.451 -0.464  0.032 -0.036 -0.008 -0.431 -1.055 -0.068  0.  0.   ],100,324.32037,9.359919,704.0796,9.359919,3132.2866,2711110.2
,1388.0859,0.0117569445,495.3009,1.1756945,4154.543778657913,55.533108,1065.2618,151.15,0.0032932055,81.63763,2653.1267,427,1388.0860292868194,468.40082,1.0520512,,-1.0,0.10146455,10.146455,0.01052051,1.2249254,1644.0151,42700,0.4189424,0.32932055,3793375,[-0.021  0.458 -0.467  0.036 -0.032 -0.003 -0.43  -1.059 -0.068  0.  0.   ],100,322.82407,9.359956,655.91315,9.359956,2975.9507,1805046.5
,1353.2091,0.010532221,328.37305,1.053222,4161.4576370716095,92.91207,1048.5946,147.55,0.0058211577,94.90115,3111.506,428,1353.2090973762342,515.4265,0.29089987,,-1.0,0.02313631,2.313631,0.0029089989,1.053728,1426.3055,42800,0.4189424,0.58211577,3808130,[-2.336e-02  4.618e-01 -4.686e-01  3.580e-02 -3.309e-02 -6.903e-04 -4.299e-01 -1.058e+00 -5.681e-02  0.000e+00  0.000e+00],100,304.61456,9.359782,374.29834,9.359782,3416.1206,508363.75
,1316.5782,0.011298232,559.38086,1.1298231,4167.164513349533,71.13961,1023.202,143.58,0.0010243793,81.95022,2230.6152,429,1316.578374249489,442.14572,0.71962404,,-1.0,0.05094925,5.094925,0.0071962406,1.220253,1509.7968,42900,0.4189424,0.102437936,3822488,[-2.379e-02  4.629e-01 -4.695e-01  3.400e-02 -3.566e-02  1.035e-03 -4.296e-01 -1.056e+00 -6.067e-02  0.000e+00  0.000e+00],100,293.3763,9.359964,673.35815,9.359964,2523.9915,1051780.8
,1323.0835,0.011273316,342.10236,1.1273317,4171.907994747162,89.564835,991.0438,144.13,0.0033159938,87.860504,2937.8975,430,1323.0834658405863,474.03918,0.38479793,,-1.0,0.021380188,2.1380188,0.003847979,1.1381679,1472.8136,43000,0.4189424,0.33159938,3836901,[-0.026  0.465 -0.471  0.029 -0.04   0.001 -0.428 -1.057 -0.069  0.  0.   ],100,332.0396,9.359922,426.25452,9.359922,3269.937,568788.94
,1253.3813,0.010351106,449.55865,1.0351106,4175.767284154892,96.86299,1014.1953,136.58,0.0066931155,97.024254,2440.2227,431,1253.3813227357211,462.49588,0.1862798,,-1.0,0.015777944,1.5777943,0.001862798,1.0306702,1293.2037,43100,0.4189424,0.6693116,3850559,[-2.639e-02  4.651e-01 -4.717e-01  2.431e-02 -4.461e-02  1.038e-03 -4.320e-01 -1.056e+00 -6.856e-02  0.000e+00  0.000e+00],100,239.186,9.359894,477.14758,9.359894,2679.4087,314687.97
,1259.6857,0.011920968,429.8457,1.1920968,4179.4206755161285,79.70669,862.98865,137.18,0.0021847347,78.16382,2369.4363,432,1259.6855940605578,394.445,0.6015069,,-1.0,0.034114547,3.4114547,0.0060150684,1.2793643,1554.775,43200,0.4189424,0.21847346,3864277,[-2.538e-02  4.652e-01 -4.721e-01  2.213e-02 -4.673e-02  1.753e-04 -4.317e-01 -1.058e+00 -6.497e-02  0.000e+00  0.000e+00],100,396.69687,9.359862,616.15155,9.359862,2766.133,1168182.5
,1293.4989,0.011209819,422.30396,1.1209818,4182.493710517883,87.980865,942.86914,140.84,0.00278219,84.47498,2553.3535,433,1293.4989904697038,462.93253,0.41432473,,-1.0,0.024135055,2.4135056,0.0041432474,1.1837825,1508.8005,43300,0.4189424,0.278219,3878361,[-2.406e-02  4.641e-01 -4.723e-01  2.384e-02 -4.473e-02  3.674e-04 -4.377e-01 -1.053e+00 -6.973e-02  0.000e+00  0.000e+00],100,350.62982,9.35993,560.925,9.35993,2903.9834,825545.4
,1326.1155,0.010565609,332.27386,1.0565609,4185.568420648575,90.44991,1059.044,144.93,0.0037526854,90.69477,3045.734,434,1326.1153730468388,535.70245,0.34331593,,-1.0,0.02446885,2.446885,0.003433159,1.1025994,1459.3757,43400,0.4189424,0.37526855,3892854,[-0.019  0.464 -0.474  0.028 -0.041 -0.005 -0.444 -1.055 -0.07   0.  0.   ],100,267.0714,9.359914,415.79517,9.359914,3312.8052,1065642.1
,1376.7646,0.010544842,305.52808,1.0544841,4189.2230587005615,92.807846,1056.0077,149.9,0.0041479534,93.13974,3250.0322,435,1376.7647769296432,470.31567,0.29354656,,-1.0,0.021870788,2.187079,0.002935466,1.0736556,1468.0969,43500,0.4189424,0.41479534,3907844,[-0.018  0.465 -0.474  0.025 -0.043 -0.007 -0.445 -1.058 -0.073  0.  0.   ],100,320.75708,9.359935,358.10974,9.359935,3570.7893,552523.9
,1361.8068,0.012555578,619.9511,1.2555578,4193.046238422394,39.738605,1086.4966,148.09,0.0012629838,52.71729,2197.5422,436,1361.8066590500277,445.52728,1.5461445,,-1.0,0.1102528,11.02528,0.015461444,1.8969109,1860.8993,43600,0.4189424,0.12629838,3922653,[-0.016  0.467 -0.476  0.023 -0.046 -0.01  -0.447 -1.056 -0.069  0.  0.   ],100,275.31,9.359922,839.15344,9.359922,2472.8523,8667807.0
,1306.8688,0.011872617,372.7542,1.1872617,4197.428421974182,57.88972,995.49585,142.49,0.0010099752,73.236916,2802.3425,437,1306.8688138256032,433.33655,1.0126042,,-1.0,0.07873485,7.8734856,0.010126042,1.3654315,1584.4769,43700,0.4189424,0.10099752,3936902,[-0.024  0.474 -0.481  0.024 -0.044 -0.007 -0.451 -1.056 -0.077  0.  0.   ],100,311.3729,9.359994,492.94836,9.359994,3113.7153,1968412.2
,1340.9845,0.010809588,575.3662,1.0809588,4201.6991946697235,84.766495,999.15826,146.0,0.0027309554,86.50262,2210.2349,438,1340.984490917081,387.90277,0.458244,,-1.0,0.025609361,2.5609362,0.00458244,1.1560344,1452.5266,43800,0.4189424,0.27309555,3951502,[-0.028  0.472 -0.481  0.024 -0.044 -0.005 -0.458 -1.053 -0.083  0.  0.   ],100,341.8262,9.359918,629.3411,9.359918,2552.061,522454.1
,1369.9346,0.010256496,579.4318,1.0256498,4205.520468235016,91.97149,929.635,149.17,0.005081515,92.94061,2194.7097,439,1369.9345551425886,408.50293,0.3030332,,-1.0,0.023400094,2.3400095,0.003030332,1.0759559,1437.098,43900,0.4189424,0.5081515,3966419,[-0.028  0.473 -0.482  0.027 -0.041 -0.004 -0.461 -1.049 -0.082  0.  0.   ],100,440.29956,9.359894,617.123,9.359894,2635.0093,652693.25
,1321.8419,0.013093406,141.30481,1.3093407,4209.700303554535,17.046358,1037.3523,144.21,0.0007680181,49.331467,3650.6343,440,1321.8419654172278,484.02014,2.8883817,,-1.0,0.29012772,29.012772,0.028883819,2.0271037,2514.1536,44000,0.4189424,0.07680181,3980840,[-0.029  0.474 -0.484  0.03  -0.037 -0.003 -0.464 -1.051 -0.083  0.  0.   ],100,284.48962,9.359968,833.3473,9.359968,3935.124,111465860.0
,1398.0175,0.0102656875,592.49896,1.0265689,4214.04962515831,95.52495,1074.3712,151.84,0.005409028,95.08556,2361.415,441,1398.0174187823657,433.4489,0.22219239,,-1.0,0.017337425,1.7337426,0.002221924,1.0516844,1444.1768,44100,0.4189424,0.5409028,3996024,[-0.024  0.475 -0.486  0.037 -0.03  -0.01  -0.466 -1.062 -0.078  0.  0.   ],100,323.64612,9.359964,618.1044,9.359964,2685.061,438917.4
,1410.4014,0.0102070775,623.5017,1.0207076,4217.34459900856,95.629715,988.2235,153.52,0.0059447116,96.22895,2200.8213,442,1410.401408616836,424.42416,0.21820195,,-1.0,0.02021662,2.021662,0.0021820196,1.0391883,1453.8613,44200,0.4189424,0.59447116,4011376,[-0.025  0.477 -0.487  0.039 -0.028 -0.01  -0.468 -1.06  -0.079  0.  0.   ],100,422.17786,9.359965,651.69116,9.359965,2622.999,496253.53
