J_sample_variance,MaxIW,EpRewMean,OptimizationReturnMean,InitialReturnMax,ESSRenyi,MeanEntropy,MaxIWNorm,ESSClassic,InitialBound,EpThisIter,MeanIWNorm,LearnableVariance,StdIWNorm,InitialReturnMin,Iteration,TimestepsSoFar,ReturnStepMaxmin,MinIW,EpLenMean,MinIWNorm,MeanIW,Bound,InitialReturnStd,InitialReturnMean,EmpiricalD2,ReturnMeanIW,OptimizationReturnMax,Weights,OptimizationReturnMin,ReturnStepMax,StdIW,VarianceInit,EpisodesSoFar,TimeElapsed
493401.62,2.812313,1166.5391516027132,871.7572,2273.3281,88.719444,0.4189424,0.028123131,85.43324,484.54065,100,0.0107494,,0.0044386606,294.7819,377,3225774,9.359985,0.31354535,126.76,0.0031354534,1.0749398,549.45013,336.74847,1166.5392,1.1271486,1273.5092,1978.5463,[-0.039  0.414 -0.439  0.002 -0.004  0.006 -0.356 -1.078  0.08   0.  0.   ],,9.359985,0.44386604,-1.0,37700,11491.883041143417
994149.0,4.2795205,1222.030335201563,956.3301,2149.6382,75.60609,0.4189424,0.042795204,73.001335,577.139,100,0.0113039855,,0.0068744407,265.7003,378,3239065,9.359853,0.265441,132.91,0.00265441,1.1303986,668.1011,356.87817,1222.0303,1.3226448,1409.7668,1883.9379,[-0.039  0.414 -0.439  0.002 -0.003  0.01  -0.356 -1.08   0.085  0.  0.   ],,9.359853,0.6874441,-1.0,37800,11542.802887916565
663993.3,2.5244002,1204.8182429292212,890.0407,3071.0818,93.37774,0.4189424,0.025244001,92.09496,283.49377,100,0.0106912665,,0.0031323028,314.77753,379,3252142,9.359912,0.54049754,130.77,0.0054049753,1.0691267,359.51318,477.14664,1204.8182,1.070919,1312.9479,2756.3042,[-0.038  0.414 -0.439  0.009  0.004  0.011 -0.36  -1.077  0.085  0.  0.   ],,9.359912,0.31323028,-1.0,37900,11585.033854722977
16906158.0,23.07998,1239.16960473828,821.60156,2465.3394,37.022865,0.4189424,0.23079981,20.016396,499.5678,100,0.014211262,,0.028407969,417.56805,380,3265600,9.36,0.01285644,134.58,0.0001285644,1.4211262,824.90454,354.65265,1239.1696,2.7010336,2040.4269,2047.7712,[-0.034  0.414 -0.44   0.009  0.004  0.005 -0.363 -1.077  0.09   0.  0.   ],,9.36,2.840797,-1.0,38000,11642.99530339241
328078.94,1.6168951,1250.8327107460454,928.80084,2450.0903,97.18785,0.4189424,0.01616895,97.723976,515.8057,100,0.010249686,,0.0015642148,322.03186,381,3279195,9.359888,0.6120776,135.95,0.006120776,1.0249686,539.6993,422.50098,1250.8328,1.0289352,1285.2845,2128.0586,[-0.042  0.413 -0.441  0.002 -0.004  0.009 -0.372 -1.07   0.083  0.  0.   ],,9.359888,0.1564215,-1.0,38100,11687.136954069138
241795.22,1.4066237,1206.58346647682,940.4719,2157.5317,97.39161,0.4189424,0.014066237,98.30589,559.3239,100,0.010270325,,0.0013482334,266.1115,382,3292302,9.359958,0.67068255,131.07,0.0067068255,1.0270325,582.4444,397.70096,1206.5835,1.0267825,1238.3142,1891.4202,[-4.014e-02  4.138e-01 -4.423e-01  5.945e-06 -4.985e-03  8.618e-03 -3.725e-01 -1.072e+00  8.102e-02  0.000e+00  0.000e+00],,9.359958,0.13482334,-1.0,38200,11731.533635854721
541329.56,2.4326458,1233.5497941029819,966.62805,2706.8413,92.25347,0.4189424,0.024326457,91.85597,421.49744,100,0.01070026,,0.0031861053,266.92178,383,3305694,9.359987,0.43589145,133.92,0.004358914,1.070026,490.937,460.761,1233.5498,1.0839701,1336.3962,2439.9194,[-4.014e-02  4.118e-01 -4.428e-01 -4.399e-04 -5.275e-03  6.397e-03 -3.771e-01 -1.075e+00  7.609e-02  0.000e+00  0.000e+00],,9.359987,0.31861055,-1.0,38300,11781.649767160416
424949.97,1.7848723,1308.5201176662677,950.31213,2701.232,96.79726,0.4189424,0.017848723,97.13048,498.15063,100,0.0101905,,0.0017515509,358.208,384,3319917,9.359913,0.71849906,142.23,0.0071849907,1.0190501,522.5282,418.5731,1308.5203,1.0330871,1346.1951,2343.024,[-0.043  0.413 -0.444  0.001 -0.003  0.011 -0.379 -1.078  0.074  0.  0.   ],,9.359913,0.1751551,-1.0,38400,11840.041323423386
2863037.8,6.2146244,1232.9345612353616,956.74396,2743.3154,72.10692,0.4189424,0.062146243,64.0885,409.94,100,0.011625972,,0.008702738,276.19055,385,3333312,9.359884,0.17127597,133.95,0.0017127597,1.1625971,549.18274,357.61713,1232.9346,1.3868295,1518.3718,2467.125,[-0.044  0.414 -0.445  0.004 -0.001  0.011 -0.379 -1.081  0.074  0.  0.   ],,9.359884,0.8702738,-1.0,38500,11876.552223920822
383820.03,2.1173208,1269.8675795314864,921.36646,2643.854,94.14879,0.4189424,0.021173207,94.048164,476.71143,100,0.010485373,,0.0026377507,348.50116,386,3347088,9.3599825,0.55135506,137.76,0.0055135507,1.0485375,526.71686,389.15927,1269.8676,1.0621486,1344.1483,2295.3528,[-5.031e-02  4.124e-01 -4.453e-01  4.063e-03 -6.770e-04  1.340e-02 -3.853e-01 -1.081e+00  6.695e-02  0.000e+00  0.000e+00],,9.3599825,0.26377508,-1.0,38600,11928.806056499481
276797.62,1.4066777,1234.3392563732095,864.965,2168.3267,98.13087,0.4189424,0.014066777,98.83716,583.8414,100,0.010233688,,0.0011100246,369.3743,387,3360504,9.359906,0.71187174,134.16,0.0071187173,1.023369,607.4131,339.13477,1234.3394,1.0190474,1264.077,1798.9524,[-0.05   0.412 -0.448  0.006  0.002  0.01  -0.394 -1.083  0.064  0.  0.   ],,9.359906,0.11100247,-1.0,38700,11974.910629749298
2558384.8,7.358159,1213.1090937394788,910.2468,2431.2568,73.53146,0.4189424,0.07358159,61.081066,483.732,100,0.011536989,,0.009209153,302.8623,388,3373667,9.359951,0.10340003,131.63,0.0010340003,1.153699,654.64264,394.29263,1213.109,1.3599621,1505.2233,2128.3945,[-0.052  0.412 -0.448  0.006  0.002  0.012 -0.395 -1.086  0.062  0.  0.   ],,9.359951,0.92091537,-1.0,38800,12013.787116527557
241114.39,1.4254495,1213.3903294754987,900.30304,2089.1575,97.50946,0.4189424,0.014254495,98.4793,586.64307,100,0.010213048,,0.0012691267,313.08728,389,3386833,9.359875,0.7037031,131.66,0.007037031,1.021305,604.4129,345.39026,1213.3903,1.0255415,1239.1136,1776.0702,[-4.472e-02  4.123e-01 -4.498e-01  8.947e-03  4.328e-03  3.250e-04 -4.057e-01 -1.087e+00  6.005e-02  0.000e+00  0.000e+00],,9.359875,0.12691265,-1.0,38900,12060.357045173645
14005457.0,43.438942,1229.296685957505,876.8074,2315.8228,64.004,0.4189424,0.4343894,10.758341,534.54987,100,0.014760495,,0.04251205,352.48932,390,3400179,9.359968,0.04188128,133.46,0.00041881276,1.4760495,932.3035,368.38797,1229.2968,1.5624024,1800.71,1963.3335,[-4.681e-02  4.119e-01 -4.501e-01  9.781e-03  5.446e-03  9.195e-04 -4.048e-01 -1.087e+00  6.128e-02  0.000e+00  0.000e+00],,9.359968,4.251205,-1.0,39000,12092.215754270554
773368.2,3.8436203,1249.0471757177866,944.724,2237.251,83.72918,0.4189424,0.0384362,78.835304,577.872,100,0.010871398,,0.0056328885,304.3231,391,3413737,9.359913,0.38654202,135.58,0.0038654201,1.0871398,672.6207,357.88367,1249.0472,1.1943268,1406.1163,1932.9279,[-0.045  0.418 -0.454  0.013  0.008 -0.003 -0.407 -1.1    0.049  0.  0.   ],,9.359913,0.5632888,-1.0,39100,12124.811231851578
2515308.0,7.6159472,1295.4817771434114,695.7209,2726.0159,61.030556,0.4189424,0.07615947,48.10152,477.677,100,0.012386419,,0.0128660025,599.76086,392,3427766,9.359987,0.12863658,140.29,0.0012863658,1.2386419,635.0112,346.9362,1295.4817,1.6385235,1681.8407,2126.255,[-0.041  0.419 -0.455  0.012  0.008 -0.004 -0.407 -1.106  0.05   0.  0.   ],,9.359987,1.2866004,-1.0,39200,12157.924983978271
3530130.0,11.313865,1285.007268129705,1019.1047,2605.3655,70.40347,0.4189424,0.113138646,45.89871,503.39758,100,0.012279426,,0.013331582,265.90256,393,3441739,9.359988,0.25353178,139.73,0.0025353178,1.2279427,725.07806,448.52194,1285.0073,1.4203845,1656.5995,2339.463,[-0.038  0.416 -0.456  0.013  0.008 -0.004 -0.42  -1.105  0.043  0.  0.   ],,9.359988,1.3331583,-1.0,39300,12196.146290302277
779070.7,3.8745735,1327.3695662383573,733.82806,2272.6665,83.51627,0.4189424,0.038745735,79.807755,645.5697,100,0.011068988,,0.0055677244,593.54144,394,3456152,9.359967,0.34974706,144.13,0.0034974706,1.1068987,744.5104,299.29828,1327.3695,1.1973715,1490.5663,1679.125,[-0.03   0.416 -0.457  0.012  0.007 -0.011 -0.424 -1.105  0.045  0.  0.   ],,9.359967,0.5567725,-1.0,39400,12234.031014204025
235179.9,1.6873744,1295.1064392561502,1027.486,2579.695,97.3118,0.4189424,0.016873743,96.87373,521.198,100,0.010249548,,0.0018412564,267.62048,395,3470198,9.359933,0.63280606,140.46,0.0063280603,1.0249547,537.8453,365.76547,1295.1064,1.0276246,1322.3704,2312.0747,[-3.115e-02  4.170e-01 -4.574e-01  5.689e-03  7.843e-04 -8.732e-03 -4.221e-01 -1.108e+00  4.414e-02  0.000e+00  0.000e+00],,9.359933,0.18412563,-1.0,39500,12271.222030639648
1491374700.0,348.685,1264.5508725755071,830.1331,2322.1533,4.0006127,0.4189424,3.4868498,2.0848398,567.90497,100,0.051451758,,0.3526053,434.41772,396,3483928,9.359975,0.0074848766,137.3,7.4848766e-05,5.1451764,3714.5598,325.82364,1264.5509,24.996172,7197.523,1887.7356,[-0.032  0.418 -0.458  0.008  0.003 -0.009 -0.424 -1.109  0.046  0.  0.   ],,9.359975,35.260532,-1.0,39600,12306.871065855026
13755735.0,15.255445,1323.7187540799728,981.9598,2821.1465,49.89379,0.4189424,0.15255444,29.285875,477.37488,100,0.013350124,,0.0207448,341.75897,397,3498357,9.359845,0.16689897,144.29,0.0016689897,1.3350126,747.5647,403.96942,1323.7188,2.0042574,1945.749,2479.3875,[-0.024  0.421 -0.46   0.011  0.006 -0.003 -0.427 -1.101  0.038  0.  0.   ],,9.359845,2.0744803,-1.0,39700,12342.29764699936
524974.06,1.9095709,1355.2036353295143,1061.5767,2910.902,93.69531,0.4189424,0.01909571,94.20235,481.93304,100,0.010504868,,0.0026060694,293.627,398,3513084,9.35995,0.5959003,147.27,0.0059590028,1.0504868,552.29675,472.5945,1355.2037,1.0672892,1454.47,2617.2751,[-1.965e-02  4.271e-01 -4.628e-01  3.732e-03  8.274e-05 -1.060e-02 -4.181e-01 -1.086e+00  3.817e-02  0.000e+00  0.000e+00],,9.35995,0.26060697,-1.0,39800,12387.169426679611
1170846.2,3.9114203,1361.0615982732957,1047.5317,2945.3904,79.794174,0.4189424,0.039114203,77.883194,477.44446,100,0.011323129,,0.0060340078,313.52972,399,3527881,9.359968,0.2779926,147.97,0.002779926,1.1323129,584.03644,460.60938,1361.0615,1.2532244,1573.2238,2631.8606,[-0.019  0.428 -0.464  0.002 -0.001 -0.012 -0.425 -1.088  0.041  0.  0.   ],,9.359968,0.6034008,-1.0,39900,12425.155490875244
514355.72,2.218143,1413.9965488115527,1147.6665,2846.2424,94.39791,0.4189424,0.022181429,93.53735,560.1238,100,0.010417575,,0.0027382898,266.3301,400,3543280,9.359994,0.54438806,153.99,0.0054438803,1.0417575,603.9809,503.5023,1413.9966,1.0593455,1482.8252,2579.9124,[-0.018  0.434 -0.468  0.005  0.002 -0.009 -0.428 -1.094  0.047  0.  0.   ],,9.359994,0.27382898,-1.0,40000,12463.309346675873
568626.8,3.899172,1318.5828660516509,1013.8674,2401.377,89.40563,0.4189424,0.03899172,81.7518,598.16974,100,0.0107026305,,0.005056521,304.7155,401,3557629,9.359895,0.38015378,143.49,0.0038015377,1.0702631,649.3295,424.1911,1318.5828,1.1184977,1411.2316,2096.6614,[-0.017  0.433 -0.469  0.007  0.004 -0.01  -0.434 -1.095  0.042  0.  0.   ],,9.359895,0.5056521,-1.0,40100,12506.821208715439
463428.56,2.3633828,1311.7971927320934,906.0545,3211.3982,95.887535,0.4189424,0.023633828,94.557106,348.37787,100,0.010328117,,0.0024779274,405.7426,402,3571943,9.359961,0.57933927,143.14,0.0057933927,1.0328116,368.33197,469.7057,1311.7972,1.0428884,1352.1943,2805.6555,[-0.016  0.436 -0.47   0.008  0.005 -0.008 -0.431 -1.091  0.041  0.  0.   ],,9.359961,0.24779275,-1.0,40200,12553.89715886116
377924.88,1.7791227,1415.0123982181021,1037.5261,2978.475,96.551346,0.4189424,0.017791227,97.324585,521.46985,100,0.010331046,,0.001712885,377.48627,403,3587369,9.359992,0.6150745,154.26,0.006150745,1.0331045,559.0241,419.86435,1415.0123,1.0357183,1468.3845,2600.9888,[-0.015  0.438 -0.47   0.008  0.006 -0.007 -0.429 -1.091  0.042  0.  0.   ],,9.359992,0.1712885,-1.0,40300,12608.22130060196
3603227.5,6.636097,1306.6036620158159,1013.6057,2765.67,77.935684,0.4189424,0.066360965,65.49164,476.90283,100,0.011330953,,0.008224997,292.99792,404,3601591,9.359881,0.2796388,142.22,0.002796388,1.1330954,680.9663,456.53903,1306.6036,1.2831093,1620.8052,2472.6719,[-0.014  0.438 -0.471  0.008  0.005 -0.008 -0.43  -1.094  0.04   0.  0.   ],,9.359881,0.82249975,-1.0,40400,12666.066034555435
40773684.0,40.216362,1251.589345362509,985.8337,2421.042,50.859013,0.4189424,0.40216362,11.259631,525.2768,100,0.014109153,,0.039609518,265.75568,405,3615240,9.359933,0.037110418,136.49,0.00037110416,1.4109154,987.5677,445.95908,1251.5894,1.9662198,2006.0175,2155.2864,[-0.01   0.437 -0.472  0.009  0.006 -0.011 -0.438 -1.091  0.036  0.  0.   ],,9.359933,3.9609518,-1.0,40500,12716.326360225677
60793576.0,28.613415,1298.2286561054975,976.7992,3066.128,63.219963,0.4189424,0.28613415,16.918634,378.39032,100,0.012576839,,0.027870242,321.42944,406,3629341,9.359934,0.1614594,141.01,0.001614594,1.257684,972.05493,474.8699,1298.2286,1.5817789,2128.9246,2744.6985,[-1.791e-02  4.392e-01 -4.727e-01  2.934e-03 -2.682e-04 -5.586e-03 -4.376e-01 -1.096e+00  3.304e-02  0.000e+00  0.000e+00],,9.359934,2.787024,-1.0,40600,12753.633115291595
911546.8,4.529077,1378.2195423265941,890.02985,3102.3855,86.98067,0.4189424,0.04529077,80.79941,447.50403,100,0.011058249,,0.0053906343,488.1897,407,3644385,9.359888,0.27560368,150.44,0.0027560368,1.105825,533.15894,422.0239,1378.2195,1.1496807,1531.1017,2614.1958,[-1.084e-02  4.423e-01 -4.754e-01  7.562e-05 -2.762e-03 -1.493e-02 -4.420e-01 -1.101e+00  3.458e-02  0.000e+00  0.000e+00],,9.359888,0.53906345,-1.0,40700,12786.192449331284
610050.56,1.7722178,1390.0499505226644,1077.0743,3214.5059,94.76371,0.4189424,0.017722176,93.97015,425.69836,100,0.010172112,,0.0025767365,312.9756,408,3659556,9.359775,0.47734737,151.71,0.004773474,1.0172113,455.8532,481.73282,1390.0497,1.0552562,1446.49,2901.5303,[-0.013  0.444 -0.476 -0.001 -0.004 -0.013 -0.441 -1.096  0.04   0.  0.   ],,9.359775,0.25767365,-1.0,40800,12819.390338897705
348445.38,1.5262874,1426.9427546060397,1104.0685,2690.4314,98.10871,0.4189424,0.015262874,98.275955,619.81335,100,0.010119225,,0.0013402855,322.87427,409,3675102,9.359936,0.63614607,155.46,0.0063614603,1.0119225,632.94916,447.9021,1426.9429,1.0192775,1447.8212,2367.5571,[-0.011  0.444 -0.477 -0.003 -0.006 -0.016 -0.441 -1.096  0.041  0.  0.   ],,9.359936,0.13402855,-1.0,40900,12865.72217965126
567000.5,2.3389645,1469.160089988176,1126.3694,3052.2322,91.11512,0.4189424,0.023389645,90.12319,553.4904,100,0.010875762,,0.0036003916,342.7907,410,3691082,9.359915,0.52283424,159.8,0.0052283425,1.0875762,625.22986,468.74225,1469.1602,1.0975127,1584.5059,2709.4414,[-0.011  0.445 -0.478 -0.005 -0.008 -0.017 -0.442 -1.096  0.04   0.  0.   ],,9.359915,0.36003917,-1.0,41000,12925.63168334961
2625115.8,5.731967,1342.7080773941138,1067.8184,2986.7915,87.53381,0.4189424,0.057319667,76.06367,446.67072,100,0.010522509,,0.0059028165,274.88965,411,3705713,9.35981,0.44644943,146.31,0.004464494,1.0522509,549.65326,460.32614,1342.7081,1.1424156,1507.3726,2711.9019,[-0.013  0.447 -0.479 -0.003 -0.006 -0.016 -0.441 -1.102  0.038  0.  0.   ],,9.35981,0.5902817,-1.0,41100,12974.693404436111
8462050.0,15.090826,1487.4602732390558,1166.9136,3279.7217,59.862896,0.4189424,0.15090826,36.546806,503.54376,100,0.01222467,,0.01610791,320.5467,412,3721920,9.359973,0.07088889,162.07,0.0007088889,1.2224671,635.71826,441.90076,1487.4603,1.6704838,1907.4028,2959.175,[-0.012  0.448 -0.479 -0.005 -0.008 -0.016 -0.444 -1.099  0.045  0.  0.   ],,9.359973,1.6107911,-1.0,41200,13027.149824619293
782510.9,4.117529,1336.6867612479386,997.23987,3116.6045,88.591606,0.4189424,0.041175287,78.785995,401.70538,100,0.010683122,,0.0055435123,339.44696,413,3736471,9.359891,0.41731852,145.51,0.004173185,1.0683122,465.00525,432.38358,1336.6868,1.1287751,1458.3652,2777.1575,[-0.011  0.455 -0.483 -0.01  -0.011 -0.024 -0.445 -1.103  0.047  0.  0.   ],,9.359891,0.5543512,-1.0,41300,13072.234215974808
5381083.5,8.855799,1444.9649989765076,993.43304,3434.0454,63.410725,0.4189424,0.08855799,47.267216,414.7516,100,0.012933761,,0.013661086,451.53198,414,3752178,9.359999,0.14798817,157.07,0.0014798817,1.2933762,682.57996,546.21436,1444.9652,1.5770203,1976.3168,2982.5134,[-0.01   0.456 -0.483 -0.005 -0.007 -0.022 -0.443 -1.101  0.049  0.  0.   ],,9.359999,1.3661085,-1.0,41400,13120.72724723816
2694700.8,5.463191,1342.4236412881903,1047.3096,2962.3438,76.32535,0.4189424,0.054631907,66.80173,453.72052,100,0.0115285,,0.008127119,295.1142,415,3766778,9.359932,0.19866247,146.0,0.0019866247,1.15285,593.3401,488.6609,1342.4236,1.3101808,1610.5774,2667.2295,[-0.004  0.464 -0.487 -0.007 -0.009 -0.028 -0.437 -1.098  0.049  0.  0.   ],,9.359932,0.81271195,-1.0,41500,13175.75391793251
500602.78,1.9866843,1358.6782435002833,987.53217,3396.2825,95.690025,0.4189424,0.019866843,94.97982,339.79352,100,0.010303634,,0.0023688318,371.14606,416,3781541,9.359813,0.5192145,147.63,0.005192145,1.0303636,380.943,465.2048,1358.6782,1.045041,1422.5208,3025.1365,[-2.472e-05  4.655e-01 -4.880e-01 -7.854e-03 -1.113e-02 -3.344e-02 -4.296e-01 -1.088e+00  5.067e-02  0.000e+00  0.000e+00],,9.359813,0.23688321,-1.0,41600,13233.22108411789
4456574.5,5.1394506,1317.6573050836691,1041.8984,3896.498,86.769554,0.4189424,0.051394504,73.95048,148.70789,100,0.01045748,,0.0062066377,275.7589,417,3795902,9.359673,0.20287505,143.61,0.0020287505,1.0457481,311.3263,591.5402,1317.6573,1.152478,1566.2347,3620.7393,[ 0.001  0.466 -0.489 -0.007 -0.01  -0.033 -0.431 -1.09   0.054  0.  0.   ],,9.359673,0.62066376,-1.0,41700,13287.025181055069
337616420.0,75.24617,1499.2714375212986,1053.4247,3867.2942,28.02744,0.4189424,0.7524617,4.3887954,339.08313,100,0.015957477,,0.07448109,445.84683,418,3812229,9.359996,0.05733713,163.27,0.0005733713,1.595748,1274.4553,558.64386,1499.2716,3.5679321,3465.9314,3421.4473,[-0.002  0.468 -0.49  -0.004 -0.007 -0.027 -0.428 -1.094  0.053  0.  0.   ],,9.359996,7.4481096,-1.0,41800,13347.324964284897
2778874.5,8.210119,1406.4795156002863,1075.2421,2928.1082,80.06982,0.4189424,0.08210119,64.51818,528.0471,100,0.011246947,,0.008340585,331.2375,419,3827535,9.359978,0.37761262,153.06,0.003776126,1.1246947,681.07056,563.0409,1406.4795,1.2489101,1662.7596,2596.8706,[ 3.812e-03  4.727e-01 -4.916e-01  1.684e-04 -2.864e-03 -3.586e-02 -4.207e-01 -1.092e+00  5.691e-02  0.000e+00  0.000e+00],,9.359978,0.8340586,-1.0,41900,13389.2490670681
950817.6,3.3489437,1350.9507259564543,1038.0516,2918.3914,91.02783,0.4189424,0.033489436,87.62647,475.43335,100,0.010492522,,0.0039428365,312.8991,420,3842244,9.359967,0.3627132,147.09,0.0036271317,1.0492523,546.83154,515.2076,1350.9508,1.0985651,1464.4828,2605.4922,[ 6.731e-03  4.761e-01 -4.926e-01  9.772e-04 -1.497e-03 -3.789e-02 -4.242e-01 -1.086e+00  6.602e-02  0.000e+00  0.000e+00],,9.359967,0.39428365,-1.0,42000,13421.404219150543
8179375600.0,296.5418,1386.490272315852,1027.5969,3552.9807,10.04821,0.4189424,2.965418,1.9268539,320.5962,100,0.04129914,,0.29463995,358.89334,421,3857332,9.359872,0.0029380785,150.88,2.9380784e-05,4.1299133,8303.078,574.90454,1386.4901,9.952022,11665.636,3194.0874,[ 3.659e-03  4.767e-01 -4.930e-01  1.380e-03 -1.075e-03 -3.550e-02 -4.255e-01 -1.088e+00  6.916e-02  0.000e+00  0.000e+00],,9.359872,29.463991,-1.0,42100,13457.968577623367
986245.3,5.097191,1445.8227411549433,1001.8335,3584.2642,91.523285,0.4189424,0.050971907,78.01168,370.54358,100,0.010585973,,0.005620138,443.9892,422,3873070,9.359963,0.5675361,157.38,0.005675361,1.0585972,421.59094,546.5105,1445.8226,1.0926181,1545.5629,3140.275,[-0.006  0.479 -0.494 -0.008 -0.01  -0.026 -0.431 -1.085  0.069  0.  0.   ],,9.359963,0.56201386,-1.0,42200,13497.718474149704
470673.9,2.5791721,1343.6158848486032,1058.237,2787.0261,96.247246,0.4189424,0.025791721,95.05968,507.50806,100,0.01031821,,0.0023522538,285.37888,423,3887671,9.359966,0.5538727,146.01,0.0055387267,1.031821,544.1726,492.1338,1343.616,1.0389907,1396.4248,2501.6472,[-0.005  0.481 -0.495 -0.005 -0.006 -0.024 -0.43  -1.085  0.069  0.  0.   ],,9.359966,0.23522538,-1.0,42300,13533.76369047165
3127631.5,5.6198916,1400.6413029170806,1124.6548,2977.745,75.3345,0.4189424,0.056198914,69.402336,507.31775,100,0.011447454,,0.0076009165,275.9865,424,3902927,9.359982,0.24876311,152.56,0.002487631,1.1447453,636.6852,546.70966,1400.6412,1.3274131,1665.9136,2701.7585,[-0.002  0.481 -0.496 -0.005 -0.006 -0.025 -0.429 -1.084  0.073  0.  0.   ],,9.359982,0.76009166,-1.0,42400,13571.69520354271
2512233200.0,605.7408,1354.5510957187932,1078.864,3409.6714,3.2800436,0.4189424,6.057408,1.391646,331.64978,100,0.07148994,,0.60177964,275.6871,425,3917704,9.359977,0.0009615557,147.77,9.615556e-06,7.148995,2633.2505,557.6311,1354.5511,30.4874,8281.241,3133.9844,[-0.002  0.482 -0.497 -0.008 -0.01  -0.025 -0.437 -1.081  0.071  0.  0.   ],,9.359977,60.177963,-1.0,42500,13626.935760736465
2254471.8,6.389697,1424.3501287473064,1139.5857,3819.8052,88.091995,0.4189424,0.06389697,75.77395,278.40857,100,0.010764791,,0.0060867714,284.7645,426,3933229,9.359858,0.4649111,155.25,0.004649111,1.0764791,405.6371,602.8509,1424.3501,1.1351769,1626.5769,3535.0408,[-0.007  0.486 -0.499 -0.004 -0.006 -0.017 -0.431 -1.101  0.054  0.  0.   ],,9.359858,0.60867715,-1.0,42600,13666.55536031723
544603.5,1.561979,1435.5576861506495,1132.371,4362.1333,98.31838,0.4189424,0.01561979,98.46588,126.917725,100,0.010261452,,0.0012808448,303.18668,427,3948910,9.359926,0.7139412,156.81,0.007139412,1.0261452,168.0282,596.59344,1435.5576,1.0171038,1487.8121,4058.9465,[-0.004  0.486 -0.499 -0.003 -0.005 -0.02  -0.43  -1.099  0.056  0.  0.   ],,9.359926,0.12808448,-1.0,42700,13708.760972261429
676076.4,3.2366161,1437.4856606105125,1095.044,3126.0,90.49341,0.4189424,0.03236616,90.1859,499.68567,100,0.010793985,,0.0035607151,342.44165,428,3964580,9.359887,0.49152783,156.7,0.004915278,1.0793985,567.03,519.9805,1437.4856,1.1050528,1552.8594,2783.5583,[-0.003  0.487 -0.501 -0.003 -0.005 -0.019 -0.433 -1.102  0.058  0.  0.   ],,9.359887,0.35607147,-1.0,42800,13760.445458173752
461142.75,1.6094775,1372.6871857893132,1079.2734,2906.6025,96.74945,0.4189424,0.016094774,97.35873,500.7063,100,0.010361647,,0.0017066686,293.41376,429,3979567,9.359976,0.64412236,149.87,0.0064412234,1.0361649,546.16266,529.5794,1372.6871,1.0335976,1432.6707,2613.1887,[-0.007  0.488 -0.502 -0.002 -0.004 -0.016 -0.434 -1.103  0.057  0.  0.   ],,9.359976,0.17066687,-1.0,42900,13799.245705127716
958660.6,2.0079591,1579.5296371288582,1322.3551,4307.064,96.78929,0.4189424,0.02007959,96.2312,287.41052,100,0.010162124,,0.00201107,257.17444,430,3996795,9.3599825,0.5799519,172.28,0.005799519,1.0162125,323.3025,615.27686,1579.5297,1.0331721,1636.678,4049.8896,[-0.007  0.487 -0.502 -0.001 -0.003 -0.016 -0.439 -1.106  0.057  0.  0.   ],,9.3599825,0.20110701,-1.0,43000,13855.490289449692
1211348.9,5.9304614,1426.4374605041046,1086.4077,2995.6306,82.07395,0.4189424,0.059304614,72.88808,527.7482,100,0.0112727,,0.006875114,340.02972,431,4012356,9.359946,0.19637184,155.61,0.0019637183,1.1272701,628.05646,419.51212,1426.4375,1.2184134,1620.0454,2655.6008,[-0.006  0.49  -0.504 -0.002 -0.003 -0.019 -0.437 -1.103  0.056  0.  0.   ],,9.359946,0.6875114,-1.0,43100,13897.723811388016
653280900.0,212.73004,1429.8077809126792,1145.2913,4443.156,11.768708,0.4189424,2.1273003,2.1791763,96.86096,100,0.031493116,,0.21100128,284.51645,432,4027955,9.359947,0.026873173,155.99,0.00026873173,3.1493118,731.02,630.4545,1429.8076,8.497109,4616.533,4158.639,[-0.004  0.49  -0.505 -0.002 -0.004 -0.02  -0.435 -1.107  0.052  0.  0.   ],,9.359947,21.10013,-1.0,43200,13953.456785678864
1009582.0,3.2249491,1387.0104981825561,1092.58,3205.5522,84.5719,0.4189424,0.03224949,83.8154,425.3448,100,0.011264719,,0.0049500465,294.4305,433,4043123,9.359911,0.37779292,151.68,0.003777929,1.1264718,522.1044,602.91394,1387.0105,1.1824259,1567.814,2911.1218,[ 0.002  0.493 -0.507  0.003  0.002 -0.016 -0.436 -1.122  0.055  0.  0.   ],,9.359911,0.49500468,-1.0,43300,14005.885432004929
25709322000.0,1194.454,1381.3333175825524,1095.2781,3212.1523,0.9661823,0.4189424,11.944539,1.1931485,417.68774,100,0.13049477,,1.1875157,286.05524,434,4058210,9.359977,0.007239124,150.87,7.239124e-05,13.049478,11233.281,483.46768,1381.3333,103.50014,21036.932,2926.0972,[ 1.243e-04  4.946e-01 -5.079e-01  2.903e-03  2.094e-03 -1.257e-02 -4.400e-01 -1.122e+00  5.338e-02  0.000e+00  0.000e+00],,9.359977,118.751595,-1.0,43400,14060.060296535492
14597531.0,17.359953,1446.7231639759673,1133.7875,2988.0847,50.56671,0.4189424,0.17359953,23.484493,550.2978,100,0.012743074,,0.023001617,312.9356,435,4074014,9.359893,0.04370857,158.04,0.0004370857,1.2743075,675.43286,486.12323,1446.7231,1.9775856,1936.046,2675.1492,[-0.01   0.496 -0.508  0.004  0.002 -0.013 -0.447 -1.115  0.055  0.  0.   ],,9.359893,2.3001616,-1.0,43500,14126.521992444992
