OptimizationReturnMin,TimestepsSoFar,MaxIWNorm,MaxIW,InitialReturnMean,ReturnStepMax,EpThisIter,TimeElapsed,EpLenMean,LearnableVariance,EpRewMean,MeanIWNorm,Weights,InitialReturnMax,MinIWNorm,StdIWNorm,EmpiricalD2,MeanEntropy,VarianceInit,InitialReturnMin,ESSRenyi,MeanIW,ESSClassic,Iteration,OptimizationReturnMean,ReturnStepMaxmin,EpisodesSoFar,J_sample_variance,InitialReturnStd,InitialBound,StdIW,ReturnMeanIW,MinIW,Bound,OptimizationReturnMax
,1289802,0.07649699,7.649699,437.91736,9.359942,100,2098.7856738567352,47.22,,437.9173853452576,0.010992172,[-0.232  0.391  0.033  0.081 -0.031  0.241  0.717 -0.696  0.     0.  0.   ],890.1763,0.002887333,0.008038343,1.292273,0.4189424,-1.0,305.6353,77.383026,1.0992172,65.15639,318,132.28207,9.359942,31800,290485.47,103.882904,170.8645,0.8038344,510.6157,0.2887333,207.03482,584.54095
,1294622,0.01487899,1.4878991,447.13333,9.359131,100,2103.70117688179,48.2,,447.13331076860396,0.010079166,[-0.241  0.388  0.03   0.074 -0.039  0.235  0.696 -0.691  0.     0.  0.   ],992.32666,0.006372591,0.0013113251,1.014778,0.4189424,-1.0,297.16528,98.54372,1.0079165,98.33549,319,149.96802,9.359131,31900,110814.13,116.41172,149.43533,0.13113251,455.3895,0.6372591,155.49988,695.1614
,1299345,0.21712144,21.712145,438.20227,9.359919,100,2108.4234862327576,47.23,,438.2022658377231,0.012852583,[-0.258  0.391  0.03   0.074 -0.037  0.242  0.696 -0.69   0.     0.  0.   ],817.45984,7.24686e-05,0.02231492,2.1457832,0.4189424,-1.0,268.93222,46.60303,1.2852582,24.909939,320,169.27003,9.359919,32000,1223059.4,102.73314,192.96434,2.2314918,616.5803,0.0072468603,257.3437,548.5276
,1304007,0.10874252,10.874252,432.38742,9.359745,100,2113.1789770126343,46.62,,432.3874428622148,0.0121006025,[-0.252  0.398  0.03   0.093 -0.02   0.253  0.709 -0.702  0.     0.  0.   ],1041.9757,0.0021479276,0.0120279025,1.4210147,0.4189424,-1.0,266.37457,70.37225,1.2100605,50.301308,321,166.01288,9.359745,32100,226536.92,120.07857,119.79474,1.2027904,542.6228,0.21479276,169.99252,775.60114
,1308697,0.08811421,8.811421,434.97223,9.359877,100,2118.0261590480804,46.9,,434.9722317338957,0.010885653,[-0.244  0.395  0.033  0.085 -0.028  0.237  0.713 -0.688  0.     0.  0.   ],1011.6333,0.0011545148,0.008652695,1.2350663,0.4189424,-1.0,259.0387,80.967316,1.0885653,61.28124,322,175.93353,9.359877,32200,513667.88,122.88273,131.48227,0.86526966,511.00745,0.11545149,173.72833,752.5946
,1313363,0.021376763,2.1376762,432.94327,9.359727,100,2122.889447450638,46.66,,432.9433038339969,0.010337263,[-0.219  0.394  0.03   0.087 -0.025  0.235  0.714 -0.698  0.     0.  0.   ],826.94165,0.005334554,0.0029670906,1.0638427,0.4189424,-1.0,296.34607,93.99886,1.0337263,92.38853,323,136.59723,9.359727,32300,107698.42,101.94241,184.86082,0.29670906,447.69806,0.5334554,191.81895,530.5956
,1318100,0.029827489,2.982749,439.33356,9.359914,100,2127.651423931122,47.37,,439.33354807399155,0.010673411,[-0.207  0.393  0.03   0.084 -0.03   0.23   0.723 -0.698  0.     0.  0.   ],960.53796,0.0048687076,0.0039525335,1.1134181,0.4189424,-1.0,266.55356,89.81352,1.0673412,87.9404,324,172.77998,9.359914,32400,110542.76,111.13543,151.17218,0.39525336,473.87277,0.4868708,169.80887,693.9844
,1322681,0.021121828,2.1121829,424.70047,9.359579,100,2132.3270165920258,45.81,,424.70046689465386,0.010375964,[-0.215  0.394  0.031  0.077 -0.038  0.23   0.724 -0.691  0.     0.  0.   ],868.9666,0.0050953454,0.0027268156,1.076051,0.4189424,-1.0,284.5818,92.932396,1.0375965,93.53971,325,140.11867,9.359579,32500,111641.76,104.780876,164.01047,0.2726816,448.36316,0.50953454,177.94196,584.3848
,1327494,0.042005427,4.200543,446.58356,9.359697,100,2137.143566131592,48.13,,446.58357972106853,0.010736525,[-0.228  0.401  0.028  0.077 -0.036  0.237  0.727 -0.702  0.     0.  0.   ],789.49426,0.0049268403,0.0044882447,1.0930848,0.4189424,-1.0,304.9936,91.48421,1.0736526,85.12425,326,141.59,9.359697,32600,146028.36,101.32202,209.73532,0.44882452,493.7476,0.49268404,246.12106,484.50067
,1332049,0.026670618,2.6670618,422.61523,9.35994,100,2141.9221997261047,45.55,,422.61519644992336,0.010509938,[-0.26   0.427  0.027  0.076 -0.037  0.247  0.738 -0.707  0.     0.  0.   ],800.55457,0.0036235778,0.0039754864,1.1145339,0.4189424,-1.0,285.62964,89.7236,1.0509937,87.482895,327,136.98555,9.35994,32700,112359.29,90.944214,182.44882,0.39754865,450.53955,0.3623578,196.99234,514.9249
,1336549,0.021661649,2.1661649,417.45895,9.359954,100,2146.6402716636658,45.0,,417.45895996952925,0.010608202,[-0.272  0.419  0.024  0.075 -0.036  0.238  0.725 -0.706  0.     0.  0.   ],869.77014,0.0036595305,0.0033765517,1.1016107,0.4189424,-1.0,257.89636,90.77618,1.0608201,90.800735,328,159.56259,9.359954,32800,91498.44,97.56358,156.5279,0.33765516,445.78015,0.36595306,171.91309,611.8738
,1341204,0.027918741,2.7918742,431.77875,9.359943,100,2151.316503047943,46.55,,431.7787643635726,0.010962571,[-0.274  0.417  0.028  0.067 -0.043  0.247  0.735 -0.705  0.     0.  0.   ],822.223,0.0030204472,0.005208865,1.2139882,0.4189424,-1.0,268.8263,82.37312,1.0962572,81.581535,329,162.95248,9.359943,32900,133688.62,105.84924,185.11186,0.52088654,487.04327,0.30204472,215.26288,553.3967
,1345840,0.05676282,5.676282,430.01282,9.3596115,100,2155.9335663318634,46.36,,430.0128203957036,0.010932822,[-0.284  0.425  0.027  0.078 -0.031  0.25   0.732 -0.704  0.     0.  0.   ],970.5249,0.0022380217,0.007020297,1.2314821,0.4189424,-1.0,247.96902,81.202965,1.0932823,70.80492,330,182.0438,9.3596115,33000,130757.375,98.79549,138.85538,0.70202976,483.31696,0.22380216,160.2132,722.5559
,1350898,0.053207215,5.3207216,469.2382,9.35958,100,2161.0897443294525,50.58,,469.238184307528,0.011090394,[-0.293  0.431  0.022  0.071 -0.041  0.248  0.72  -0.716  0.     0.  0.   ],797.5492,0.0021517675,0.0064557847,1.2199469,0.4189424,-1.0,303.74078,81.97079,1.1090394,74.69111,331,165.4974,9.35958,33100,199562.42,108.81408,229.97342,0.6455785,538.5257,0.21517676,274.25488,493.8084
,1355400,0.07812055,7.8120556,417.51187,9.359434,100,2165.8392221927643,45.02,,417.5118996967338,0.01160253,[-0.319  0.437  0.021  0.07  -0.042  0.249  0.723 -0.729  0.     0.  0.   ],956.88855,0.0014014848,0.010036192,1.3557397,0.4189424,-1.0,266.11102,73.76047,1.160253,57.20086,332,151.40086,9.359434,33200,395174.62,99.1325,130.44531,1.0036192,520.5785,0.14014849,186.32898,690.7775
,1360035,0.016833035,1.6833036,429.95,9.359914,100,2170.6609468460083,46.35,,429.9500182017005,0.010349748,[-0.349  0.444  0.029  0.057 -0.051  0.267  0.746 -0.716  0.     0.  0.   ],712.05725,0.0047303736,0.0023193448,1.060638,0.4189424,-1.0,266.79172,94.28288,1.0349749,95.21819,333,163.1583,9.359914,33300,88603.48,92.45572,216.33286,0.23193447,446.9182,0.47303736,226.91972,445.26553
,1364618,0.10339998,10.339998,424.9477,9.359463,100,2175.344783306122,45.83,,424.94770233558467,0.014892974,[-0.344  0.435  0.025  0.058 -0.049  0.259  0.732 -0.725  0.     0.  0.   ],798.2959,0.0005876642,0.019111274,2.4084318,0.4189424,-1.0,278.5902,41.520794,1.4892972,37.78278,334,146.35748,9.359463,33400,414709.62,99.66624,185.45891,1.9111273,661.4358,0.05876642,289.77023,519.7057
,1369274,0.016428674,1.6428674,431.76147,9.359958,100,2180.172018766403,46.56,,431.7614801557585,0.010178715,[-0.351  0.437  0.022  0.065 -0.042  0.258  0.735 -0.763  0.     0.  0.   ],927.41284,0.0073096035,0.0015780366,1.0250702,0.4189424,-1.0,296.69235,97.5543,1.0178715,97.65289,335,135.06912,9.359958,33500,104381.336,106.16374,153.53763,0.15780365,440.03674,0.73096037,158.34695,630.72046
,1373977,0.03175204,3.175204,436.2587,9.359853,100,2184.856164932251,47.03,,436.2586855569095,0.011133863,[-0.353  0.44   0.021  0.062 -0.048  0.259  0.739 -0.762  0.     0.  0.   ],994.09607,0.004495245,0.0042223195,1.1337123,0.4189424,-1.0,248.59631,88.2058,1.1133863,87.42656,336,187.66238,9.359853,33600,102508.2,121.62146,138.0299,0.42223197,479.40244,0.4495245,161.86057,745.49976
,1378548,0.07241508,7.2415085,423.9833,9.359946,100,2189.509500980377,45.71,,423.98332214853724,0.011961281,[-0.361  0.446  0.021  0.068 -0.041  0.255  0.745 -0.76   0.     0.  0.   ],753.69037,0.0010854271,0.010871567,1.5562661,0.4189424,-1.0,257.4524,64.25636,1.1961284,54.761753,337,166.53094,9.359946,33700,187880.36,95.21127,197.87624,1.0871567,520.81366,0.10854271,238.74414,496.23798
,1383256,0.024361951,2.4361951,436.69055,9.359902,100,2194.3173084259033,47.08,,436.6905728758686,0.010497566,[-0.371  0.452  0.024  0.055 -0.049  0.258  0.747 -0.737  0.     0.  0.   ],818.61444,0.0045437175,0.0033851324,1.098385,0.4189424,-1.0,296.83844,91.04276,1.0497566,90.58088,338,139.85213,9.359902,33800,124508.96,94.48912,191.1062,0.33851326,467.83118,0.45437175,210.44931,521.776
,1387995,0.18352397,18.352398,439.74814,9.359983,100,2199.102827310562,47.39,,439.7481027122477,0.012529694,[-0.38   0.45   0.022  0.052 -0.05   0.25   0.733 -0.737  0.     0.  0.   ],667.1963,0.00017941078,0.019235581,1.7866718,0.4189424,-1.0,284.7013,55.96999,1.2529694,29.78994,339,155.04681,9.359983,33900,545719.8,78.02454,239.5892,1.9235584,597.01025,0.017941078,329.465,382.495
,1392752,0.022829328,2.2829328,441.24152,9.359964,100,2204.060152053833,47.57,,441.24154476003685,0.010535793,[-0.329  0.443  0.015  0.048 -0.05   0.242  0.715 -0.749  0.     0.  0.   ],810.70105,0.0050147814,0.0033954731,1.0936829,0.4189424,-1.0,287.70648,91.43418,1.0535794,90.59085,340,153.53506,9.359964,34000,110768.82,105.86219,198.03125,0.33954734,463.92267,0.50147814,209.57504,522.99457
,1397393,0.023011671,2.3011672,430.20676,9.35959,100,2208.722933769226,46.41,,430.20676746633035,0.010209063,[-0.333  0.444  0.017  0.043 -0.056  0.243  0.725 -0.75   0.     0.  0.   ],862.3077,0.005280589,0.0023116476,1.0328532,0.4189424,-1.0,287.68884,96.819176,1.0209062,95.12295,341,142.51791,9.35959,34100,100380.27,93.062355,171.51447,0.23116477,440.91272,0.52805895,178.00531,574.61884
,1402041,0.023754062,2.3754063,430.98853,9.359757,100,2213.3791275024414,46.48,,430.9885061500041,0.010420794,[-0.348  0.449  0.019  0.041 -0.054  0.25   0.729 -0.744  0.     0.  0.   ],918.6748,0.004372903,0.0026171682,1.0666202,0.4189424,-1.0,285.6976,93.75408,1.0420793,94.06668,342,145.29091,9.359757,34200,117932.68,107.99769,155.38608,0.26171684,455.87866,0.43729034,171.2439,632.9772
,1406731,0.08137791,8.137791,435.101,9.359762,100,2218.2709004879,46.9,,435.10101374907026,0.012005525,[-0.355  0.457  0.018  0.043 -0.05   0.245  0.727 -0.749  0.     0.  0.   ],799.1822,0.0020247686,0.010120461,1.3600773,0.4189424,-1.0,287.34814,73.52524,1.2005525,58.458294,343,147.75287,9.359762,34300,142995.67,89.77603,195.34634,1.012046,506.1643,0.20247687,226.5568,511.83405
,1411368,0.016817216,1.6817217,430.02118,9.359881,100,2222.9953620433807,46.37,,430.02120168329327,0.010456987,[-0.345  0.443  0.019  0.051 -0.041  0.231  0.732 -0.748  0.     0.  0.   ],907.00745,0.0052727424,0.0030715328,1.0823715,0.4189424,-1.0,277.855,92.389725,1.0456986,92.05751,344,152.16618,9.359881,34400,98919.87,95.26916,157.91898,0.30715328,452.2519,0.52727425,169.16467,629.15247
,1416137,0.30090854,30.090855,441.80417,9.35987,100,2227.7238347530365,47.69,,441.8041904858994,0.016850853,[-0.348  0.444  0.016  0.05  -0.043  0.234  0.723 -0.744  0.     0.  0.   ],1055.9146,0.00042863688,0.036283325,2.5717678,0.4189424,-1.0,266.89484,38.88376,1.6850853,17.742174,345,174.90933,9.35987,34500,6241905.0,122.22469,125.02985,3.6283324,936.0471,0.04286369,428.04456,789.0197
,1420944,0.01918316,1.9183161,446.0098,9.359562,100,2232.77051115036,48.07,,446.00981510547535,0.01023226,[-0.323  0.437  0.011  0.065 -0.025  0.223  0.687 -0.74   0.     0.  0.   ],851.33496,0.0065173474,0.0019213965,1.0413889,0.4189424,-1.0,249.47993,96.02561,1.023226,96.594025,346,196.52986,9.359562,34600,79492.586,96.584496,190.60936,0.19213966,459.25095,0.65173477,198.61868,601.85504
,1425657,0.035326067,3.5326068,437.04645,9.359913,100,2237.41086935997,47.13,,437.0464351498586,0.010986791,[-0.335  0.444  0.009  0.061 -0.03   0.228  0.688 -0.745  0.     0.  0.   ],1186.2444,0.0034785825,0.004682696,1.1562409,0.4189424,-1.0,296.6375,86.48717,1.0986791,84.62698,347,140.40892,9.359913,34700,149171.23,128.42825,81.17313,0.46826962,486.2911,0.34785825,103.6254,889.6069
,1430446,0.051976703,5.1976705,444.1966,9.359904,100,2242.2696001529694,47.89,,444.19663666373157,0.010453211,[-0.324  0.44   0.006  0.06  -0.031  0.216  0.688 -0.757  0.     0.  0.   ],801.1703,0.0017540498,0.0068421173,1.2427955,0.4189424,-1.0,268.87408,80.46376,1.045321,70.00684,348,175.32256,9.359904,34800,135478.75,99.069664,203.84555,0.68421173,477.0694,0.17540498,209.12424,532.2962
,1435168,9.035705,903.57043,438.00754,9.359413,100,2247.034666776657,47.22,,438.00753842749253,0.09948731,[-0.329  0.435  0.004  0.062 -0.034  0.206  0.691 -0.769  0.     0.  0.   ],1073.9814,7.2970797e-06,0.89851594,126.749725,0.4189424,-1.0,278.51755,0.78895634,9.948731,1.2111331,349,159.49,9.359413,34900,5172036000.0,114.4161,115.81311,89.8516,10109.364,0.000729708,6481.997,795.46387
,1439661,0.012907373,1.2907373,416.8059,9.359937,100,2252.0646431446075,44.93,,416.8059378586472,0.010097783,[-0.324  0.439  0.004  0.053 -0.043  0.197  0.736 -0.825  0.     0.  0.   ],725.2892,0.008185151,0.0008743022,1.008166,0.4189424,-1.0,297.0995,99.19002,1.0097783,99.255905,350,119.70645,9.359937,35000,100935.516,88.878174,199.2192,0.08743021,422.93753,0.8185151,204.46417,428.1897
,1444380,0.07463118,7.463118,437.62134,9.359849,100,2256.822252511978,47.19,,437.6213448926636,0.011032963,[-0.339  0.442  0.007  0.052 -0.044  0.203  0.739 -0.826  0.     0.  0.   ],964.8552,0.0037828123,0.007646001,1.1525267,0.4189424,-1.0,306.45172,86.765884,1.1032963,67.55531,351,131.16963,9.359849,35100,137009.66,115.13985,148.1648,0.7646001,478.52194,0.37828124,167.77356,658.4035
,1448973,0.057835698,5.78357,426.29227,9.35993,100,2261.5087971687317,45.93,,426.2922796591302,0.011648233,[-0.319  0.431  0.008  0.058 -0.037  0.19   0.742 -0.821  0.     0.  0.   ],749.29407,0.0019019758,0.00857964,1.3785679,0.4189424,-1.0,296.3488,72.53905,1.1648233,64.82886,352,129.9435,9.35993,35200,163596.77,91.76624,201.50406,0.857964,496.0756,0.19019759,232.14627,452.94528
,1453265,0.050887436,5.0887437,397.99634,9.359713,100,2266.109888076782,42.92,,397.9963358084192,0.011269588,[-0.34   0.452  0.007  0.053 -0.04   0.19   0.757 -0.833  0.     0.  0.   ],820.1928,0.002208566,0.0077032596,1.3617891,0.4189424,-1.0,276.07495,73.43281,1.1269587,68.15552,353,121.92139,9.359713,35300,148739.36,98.325294,151.9385,0.770326,466.4365,0.2208566,179.29752,544.11786
,1457768,0.017416112,1.7416112,417.55386,9.359863,100,2270.7190721035004,45.03,,417.55389373671403,0.0105725285,[-0.33   0.449  0.011  0.044 -0.053  0.197  0.754 -0.819  0.     0.  0.   ],757.67004,0.0026490875,0.0030135608,1.0892748,0.4189424,-1.0,287.78546,91.8042,1.057253,92.485886,354,129.76843,9.359863,35400,102938.69,81.7024,190.2529,0.30135608,438.03418,0.26490876,200.80391,469.88458
,1462348,0.019684885,1.9684886,424.80368,9.359969,100,2275.3088850975037,45.8,,424.8036557693428,0.010448276,[-0.333  0.449  0.014  0.036 -0.061  0.195  0.751 -0.823  0.     0.  0.   ],967.9327,0.005067162,0.0027326806,1.0625881,0.4189424,-1.0,277.87128,94.10984,1.0448275,93.59744,355,146.93239,9.359969,35500,101769.55,104.09135,134.42386,0.27326807,443.76096,0.50671625,144.43192,690.0614
,1466749,0.019669715,1.9669715,408.1591,9.359743,100,2279.779068470001,44.01,,408.1590962493417,0.010300385,[-0.338  0.449  0.015  0.03  -0.066  0.194  0.753 -0.827  0.     0.  0.   ],642.37964,0.0054035257,0.0026929372,1.0684963,0.4189424,-1.0,268.71518,93.58946,1.0300385,93.60218,356,139.44392,9.359743,35600,87577.95,76.48014,215.44524,0.26929373,422.3501,0.5403526,223.14542,373.66446
,1471266,0.018316196,1.8316197,418.93872,9.359556,100,2284.386787414551,45.17,,418.93871503533245,0.010352857,[-0.34   0.456  0.014  0.023 -0.073  0.195  0.753 -0.828  0.     0.  0.   ],857.27203,0.0048170993,0.0022541257,1.0468777,0.4189424,-1.0,269.0837,95.52214,1.0352856,95.47394,357,149.855,9.359556,35700,91755.9,98.32873,161.75711,0.22541258,434.979,0.48170996,171.83841,588.18835
,1475878,0.048680246,4.868025,427.55246,9.358404,100,2288.980254173279,46.12,,427.55244425581657,0.010696907,[-0.346  0.463  0.015  0.026 -0.072  0.203  0.755 -0.823  0.     0.  0.   ],908.1083,0.0047025234,0.0057010488,1.1497248,0.4189424,-1.0,266.13776,86.97733,1.0696908,77.87865,358,161.41467,9.358404,35800,116238.414,104.5261,155.11996,0.5701049,461.54144,0.47025236,169.42511,641.9705
,1480302,0.022470994,2.2470994,410.27,9.359218,100,2293.5353124141693,44.24,,410.2700105613629,0.010411572,[-0.338  0.476  0.017  0.033 -0.065  0.206  0.772 -0.823  0.     0.  0.   ],884.00464,0.0035709387,0.0028308295,1.0720582,0.4189424,-1.0,286.8416,93.27852,1.0411571,93.11631,359,123.428406,9.359218,35900,110232.836,84.34865,145.06857,0.28308296,433.399,0.35709387,158.80884,597.163
,1484794,0.09137437,9.137437,416.43765,9.359733,100,2298.086339235306,44.92,,416.43766989524175,0.0131970225,[-0.326  0.475  0.017  0.039 -0.059  0.212  0.778 -0.814  0.     0.  0.   ],752.6176,0.0013865501,0.013854226,1.70509,0.4189424,-1.0,287.8194,58.64793,1.3197023,47.57196,360,128.61827,9.359733,36000,216910.7,86.84074,190.65237,1.3854227,544.1175,0.13865502,249.28912,464.79822
,1489375,0.092027046,9.202704,425.0529,9.3597555,100,2302.9515450000763,45.81,,425.0529046119292,0.010936406,[-0.319  0.457  0.012  0.035 -0.062  0.209  0.742 -0.826  0.     0.  0.   ],915.9743,0.00325728,0.009202207,1.2581956,0.4189424,-1.0,284.4641,79.4789,1.0936408,58.547924,361,140.5888,9.3597555,36100,428135.62,98.005005,150.26065,0.9202208,496.41772,0.325728,188.18509,631.5102
,1494045,0.081075594,8.107559,433.2732,9.359571,100,2307.698205471039,46.7,,433.2731866908437,0.012746348,[-0.316  0.462  0.015  0.027 -0.07   0.223  0.752 -0.818  0.     0.  0.   ],949.499,0.0012452956,0.012532755,1.6748172,0.4189424,-1.0,286.61667,59.708008,1.2746348,50.84488,362,146.65651,9.359571,36200,277260.38,110.764336,148.4235,1.2532755,567.51074,0.12452956,198.87326,662.8823
,1498660,0.025765382,2.5765383,428.18152,9.359679,100,2312.542235136032,46.15,,428.1815162080013,0.010977763,[-0.324  0.469  0.018  0.03  -0.065  0.221  0.756 -0.792  0.     0.  0.   ],705.8522,0.004196239,0.0044441246,1.1420999,0.4189424,-1.0,266.69458,87.55802,1.0977763,85.919,363,161.48694,9.359679,36300,110512.38,97.7646,216.42587,0.44441247,474.09717,0.4196239,247.79587,439.1576
,1503211,6.5995407,659.9541,422.05716,9.359558,100,2317.2387664318085,45.51,,422.05711850601665,0.07980047,[-0.359  0.49   0.014  0.033 -0.061  0.226  0.752 -0.809  0.     0.  0.   ],899.3751,3.591194e-05,0.65688396,44.861584,0.4189424,-1.0,285.55963,2.2290788,7.9800477,1.4543569,364,136.49748,9.359558,36400,428442460.0,109.31963,152.24457,65.6884,4530.4663,0.003591194,2723.2947,613.8155
,1507744,0.04616641,4.616641,420.27927,9.358188,100,2322.264137506485,45.33,,420.2792355671112,0.010751176,[-0.351  0.501  0.017  0.048 -0.043  0.258  0.758 -0.792  0.     0.  0.   ],670.28784,0.0017440119,0.0066082976,1.2499022,0.4189424,-1.0,257.00983,80.006256,1.0751176,72.57924,365,163.26941,9.358188,36500,127114.49,86.246635,219.1929,0.6608298,464.68036,0.1744012,239.86778,413.278
,1512483,0.043224923,4.3224926,439.54092,9.359574,100,2327.0613543987274,47.39,,439.5409198084507,0.011334867,[-0.367  0.519  0.019  0.035 -0.052  0.272  0.769 -0.797  0.     0.  0.   ],894.07263,0.0035870345,0.0063546174,1.260371,0.4189424,-1.0,278.10364,79.34172,1.1334867,76.08606,366,161.43729,9.359574,36600,130671.55,99.07434,171.31912,0.63546175,502.75385,0.35870346,201.63132,615.969
,1517249,0.14606941,14.606941,442.23203,9.3597765,100,2331.8996453285217,47.66,,442.2320666018809,0.012214822,[-0.374  0.514  0.014  0.032 -0.055  0.268  0.757 -0.82   0.     0.  0.   ],913.3579,0.0012430231,0.018277314,1.6798027,0.4189424,-1.0,250.15326,59.530804,1.221482,30.873905,367,192.0788,9.3597765,36700,335277.75,108.54211,168.2247,1.8277313,550.9677,0.12430231,195.83444,663.20465
,1521832,0.041841242,4.1841245,424.9404,9.359968,100,2336.6063566207886,45.83,,424.94040110128475,0.011278069,[-0.373  0.522  0.012  0.028 -0.061  0.286  0.764 -0.834  0.     0.  0.   ],696.7814,0.0013502561,0.0063563003,1.2837518,0.4189424,-1.0,277.09894,77.896675,1.127807,75.89311,368,147.84146,9.359968,36800,142303.64,88.429405,215.90598,0.63563,486.90955,0.13502562,250.06778,419.68243
,1526498,0.41064918,41.06492,432.70135,9.359823,100,2341.327784061432,46.66,,432.7013442785751,0.0155441845,[-0.355  0.518  0.013  0.017 -0.07   0.291  0.764 -0.829  0.     0.  0.   ],762.67993,0.000561126,0.044761974,4.1639514,0.4189424,-1.0,268.64722,24.01565,1.5544184,10.761431,369,164.05412,9.359823,36900,1688796.5,96.2664,203.89738,4.4761977,731.1546,0.0561126,264.26266,494.0327
,1531208,0.032445073,3.2445076,437.0082,9.35978,100,2346.3085482120514,47.1,,437.00821930136016,0.010639168,[-0.346  0.522  0.013  0.023 -0.062  0.293  0.793 -0.862  0.     0.  0.   ],831.18005,0.0046334243,0.0044803075,1.1379783,0.4189424,-1.0,249.50858,87.87514,1.0639169,84.93745,370,187.49965,9.35978,37000,117861.75,100.55564,187.6542,0.44803077,475.33466,0.46334243,209.33362,581.6715
