LearnableVariance,Iteration,OptimizationReturnMax,InitialReturnStd,MinIW,ESSClassic,ESSRenyi,J_sample_variance,MeanEntropy,MaxIWNorm,VarianceInit,InitialReturnMax,Bound,ReturnStepMaxmin,TimestepsSoFar,MeanIWNorm,ReturnMeanIW,MeanIW,OptimizationReturnMin,ReturnStepMax,InitialReturnMean,EmpiricalD2,MinIWNorm,InitialReturnMin,EpLenMean,StdIWNorm,MaxIW,TimeElapsed,EpRewMean,OptimizationReturnMean,EpThisIter,StdIW,EpisodesSoFar,InitialBound,Weights
,443,4018.2913,601.51276,0.030903,37.459827,55.424038,31232324.0,0.4189424,0.1375405,-1.0,4275.777,321.07703,9.359862,3311365,0.012238936,2044.0847,1.2238936,,9.359862,1352.4691,1.8042712,0.00030903,257.48563,147.51,0.015813949,13.75405,3447.3434488773346,1352.4690822207185,1094.9835,100,1.581395,44300,69.73596,[ 0.021  0.575 -0.416  0.029 -0.013 -0.055 -0.44  -1.114 -0.104  0.  0.   ]
,444,3667.854,642.2991,0.69402456,98.663025,98.75764,619251.94,0.4189424,0.013713301,-1.0,3998.8567,297.12915,9.35988,3327463,0.010069461,1504.3083,1.0069461,,9.35988,1479.1522,1.0125799,0.0069402456,331.00275,160.98,0.0011721667,1.3713301,3455.8637642860413,1479.15201876374,1148.1493,100,0.11721667,44400,279.495,[ 0.022  0.587 -0.421  0.029 -0.013 -0.059 -0.438 -1.127 -0.102  0.  0.   ]
,445,3508.3647,631.5739,0.4160672,80.418304,85.43004,2381549.8,0.4189424,0.04703604,-1.0,3802.2158,405.76013,9.359988,3343405,0.010687059,1639.8668,1.0687059,,9.359988,1463.0144,1.1705484,0.004160672,293.8511,159.42,0.0052735833,4.703604,3463.796254634857,1463.0144132040361,1169.1633,100,0.52735835,44500,322.34973,[ 0.021  0.586 -0.422  0.028 -0.013 -0.058 -0.439 -1.128 -0.101  0.  0.   ]
,446,2742.0159,562.11847,0.4172388,81.133705,86.03317,1126157.6,0.4189424,0.051747564,-1.0,2980.959,697.55756,9.359876,3359394,0.010904828,1661.7068,1.0904827,,9.359876,1468.3717,1.1623423,0.004172388,238.9431,159.89,0.0052584917,5.1747565,3471.7470359802246,1468.37165331253,1229.4285,100,0.5258492,44600,574.0839,[ 0.021  0.587 -0.422  0.023 -0.018 -0.058 -0.437 -1.129 -0.1    0.  0.   ]
,447,3796.2363,574.6987,0.19530545,71.37252,79.80273,1340180.2,0.4189424,0.057020683,-1.0,4120.558,400.0011,9.359956,3375480,0.012008519,1783.7854,1.2008518,,9.359956,1473.4094,1.25309,0.0019530545,324.32166,160.86,0.007605284,5.7020683,3478.5177612304688,1473.409374481212,1149.0875,100,0.7605284,44700,237.24194,[ 0.019  0.587 -0.424  0.025 -0.017 -0.054 -0.44  -1.135 -0.107  0.  0.   ]
,448,3825.0557,634.005,0.337004,93.627174,92.85316,839336.8,0.4189424,0.022598207,-1.0,4156.467,400.5515,9.359797,3392527,0.010689538,1694.5901,1.0689539,,9.359797,1560.6763,1.0769693,0.00337004,331.41107,170.47,0.002788846,2.2598207,3487.2293462753296,1560.6763147527347,1229.2651,100,0.27888462,44800,313.73633,[ 0.022  0.587 -0.425  0.025 -0.017 -0.055 -0.446 -1.13  -0.107  0.  0.   ]
,449,3462.2825,727.7172,0.100254856,8.061051,40.860214,262041340.0,0.4189424,0.4962559,-1.0,3748.823,1401.0133,9.359847,3407836,0.014463513,3160.4185,1.4463513,,9.359847,1408.907,2.4473684,0.0010025485,286.54047,153.09,0.048845857,49.62559,3495.2409131526947,1408.9070000066224,1122.3665,100,4.8845854,44900,284.26013,[ 0.022  0.589 -0.426  0.026 -0.016 -0.059 -0.446 -1.128 -0.105  0.  0.   ]
,450,2975.3872,664.48224,0.19827205,66.843445,77.77285,1586276.9,0.4189424,0.054800406,-1.0,3449.5215,727.59937,9.359855,3425192,0.012237465,1901.0533,1.2237464,,9.359855,1589.8895,1.2857957,0.0019827203,474.1343,173.56,0.008618796,5.4800406,3503.233542442322,1589.889503598714,1115.7552,100,0.8618797,45000,555.0332,[ 0.013  0.589 -0.428  0.023 -0.02  -0.051 -0.444 -1.129 -0.111  0.  0.   ]
,451,3401.8057,693.9965,0.43640634,86.18365,88.382614,1575892.4,0.4189424,0.034058534,-1.0,3733.9897,523.8716,9.359932,3441588,0.010874999,1715.418,1.0874999,,9.359932,1503.0822,1.1314442,0.0043640635,332.18405,163.96,0.004354251,3.4058535,3510.843097448349,1503.082241198757,1170.8982,100,0.43542513,45100,382.88538,[ 0.012  0.591 -0.429  0.025 -0.017 -0.046 -0.441 -1.132 -0.116  0.  0.   ]
,452,4220.9814,711.4215,0.798916,98.67171,98.58092,690927.94,0.4189424,0.01671151,-1.0,4505.9624,277.20886,9.35978,3459038,0.010235196,1638.6923,1.0235195,,9.35978,1595.22,1.0143951,0.00798916,284.98102,174.5,0.0011875362,1.6711512,3518.2622470855713,1595.2201255047903,1310.2393,100,0.11875361,45200,243.4314,[ 0.01   0.591 -0.43   0.026 -0.017 -0.044 -0.446 -1.136 -0.116  0.  0.   ]
,453,3569.413,693.0025,0.73731613,98.05832,98.11005,867669.44,0.4189424,0.016472349,-1.0,3901.2432,333.29565,9.359785,3475005,0.010107849,1514.8876,1.0107849,,9.359785,1461.2468,1.0192636,0.007373161,331.8302,159.67,0.0014223444,1.6472349,3525.7289922237396,1461.2469703775523,1129.4167,100,0.14223444,45300,290.87402,[ 0.01   0.594 -0.432  0.027 -0.016 -0.044 -0.448 -1.137 -0.115  0.  0.   ]
,454,3155.1423,627.06494,0.42038387,84.48929,87.61172,1429912.4,0.4189424,0.032963615,-1.0,3412.5212,612.4143,9.359958,3492051,0.010609168,1706.1578,1.0609168,,9.359958,1555.0769,1.1413999,0.0042038388,257.37897,170.46,0.004545654,3.2963617,3534.057758331299,1555.0767488754004,1297.6978,100,0.45456547,45400,531.3204,[ 0.011  0.597 -0.433  0.027 -0.016 -0.045 -0.451 -1.136 -0.117  0.  0.   ]
,455,3799.9739,749.4419,0.5608088,93.48352,95.28789,969681.3,0.4189424,0.023403509,-1.0,4139.9062,474.14502,9.359938,3510218,0.01054471,1746.455,1.054471,,9.359938,1660.3511,1.0494514,0.005608088,339.93234,181.67,0.0027840254,2.3403509,3542.5892589092255,1660.3511372553317,1320.4187,100,0.27840254,45500,418.37927,[ 0.009  0.598 -0.434  0.024 -0.02  -0.043 -0.453 -1.136 -0.123  0.  0.   ]
,456,2655.839,584.97314,0.11479115,45.827637,68.31183,5417006.0,0.4189424,0.0924223,-1.0,2979.8965,712.3258,9.359862,3526102,0.011499243,1793.9452,1.1499243,,9.359862,1454.1628,1.4638753,0.0011479114,324.05743,158.84,0.012502429,9.24223,3549.6482343673706,1454.1628453980506,1130.1053,100,1.250243,45600,560.194,[ 0.009  0.601 -0.435  0.022 -0.022 -0.042 -0.452 -1.136 -0.121  0.  0.   ]
,457,4209.456,735.88416,0.18373555,87.08719,89.114525,1129873.2,0.4189424,0.026834378,-1.0,4529.918,428.3258,9.359995,3544438,0.011127323,1867.9109,1.1127324,,9.359995,1679.0753,1.1221515,0.0018373554,320.46185,183.36,0.004284737,2.6834378,3558.2098426818848,1679.07549837912,1358.6136,100,0.42847374,45700,320.09998,[ 0.013  0.603 -0.436  0.02  -0.024 -0.043 -0.455 -1.13  -0.117  0.  0.   ]
,458,3731.9932,768.7362,0.6813003,97.09961,95.30007,1201452.9,0.4189424,0.017743634,-1.0,4016.016,586.6471,9.35994,3563043,0.010423073,1820.8031,1.0423074,,9.35994,1700.2672,1.0493171,0.0068130028,284.023,186.05,0.0018014174,1.7743635,3567.0318632125854,1700.2671705848695,1416.2443,100,0.18014175,45800,495.46228,[ 0.012  0.604 -0.437  0.018 -0.026 -0.045 -0.456 -1.133 -0.119  0.  0.   ]
,459,3461.9492,726.82996,0.010220261,2.1404462,7.342159,1970378400.0,0.4189424,2.3682904,-1.0,3728.1504,2752.7373,9.359943,3580123,0.034815375,6880.386,3.4815376,,9.359943,1563.4136,13.619972,0.00010220261,266.20105,170.8,0.23540767,236.82904,3574.99165558815,1563.4136648683123,1297.2126,100,23.540762,45900,444.9685,[ 0.012  0.604 -0.438  0.016 -0.028 -0.046 -0.457 -1.134 -0.124  0.  0.   ]
,460,3470.855,616.79205,0.66370904,96.61791,96.054474,527341.06,0.4189424,0.01767562,-1.0,3745.9229,485.20276,9.359991,3597346,0.010350281,1631.8274,1.0350282,,9.359991,1573.692,1.041076,0.0066370904,275.068,172.23,0.001936495,1.7675619,3582.9653408527374,1573.6919319183978,1298.624,100,0.19364949,46000,449.91516,[ 0.019  0.607 -0.439  0.023 -0.021 -0.044 -0.462 -1.129 -0.112  0.  0.   ]
,461,3547.9543,632.35284,0.6930183,96.82741,96.10925,589935.7,0.4189424,0.016130107,-1.0,3851.291,459.8152,9.359933,3614522,0.010409705,1638.3569,1.0409706,,9.359933,1569.5333,1.0404825,0.006930183,303.33664,171.76,0.0018842854,1.6130106,3591.4626207351685,1569.5333899643413,1266.1968,100,0.18842852,46100,414.14612,[ 0.018  0.607 -0.44   0.022 -0.022 -0.044 -0.463 -1.127 -0.111  0.  0.   ]
,462,3963.1387,688.69226,0.41241157,83.01208,91.0571,1739265.2,0.4189424,0.040920086,-1.0,4302.207,498.29602,9.359982,3632532,0.010849831,1850.8531,1.0849831,,9.359982,1642.8235,1.098212,0.0041241157,339.06824,180.1,0.004908201,4.0920086,3600.914752483368,1642.823485903288,1303.7554,100,0.49082005,46200,352.1615,[ 0.018  0.607 -0.44   0.02  -0.023 -0.045 -0.465 -1.124 -0.112  0.  0.   ]
,463,4125.54,728.60736,0.08391659,46.973557,71.875015,13200870.0,0.4189424,0.12441303,-1.0,4494.4736,550.5785,9.359867,3650456,0.011593328,2140.9958,1.1593328,,9.359867,1640.7103,1.391304,0.0008391659,368.93335,179.24,0.0123176435,12.441303,3609.1598076820374,1640.7102156552521,1271.7769,100,1.2317646,46300,292.36804,[ 0.017  0.609 -0.442  0.02  -0.023 -0.045 -0.471 -1.126 -0.116  0.  0.   ]
,464,4264.8984,639.85345,0.61794263,97.14197,97.598335,599843.25,0.4189424,0.019691048,-1.0,4643.0654,232.42737,9.359899,3667945,0.010282197,1642.3811,1.0282197,,9.359899,1604.4034,1.0246077,0.0061794263,378.16675,174.89,0.0017636649,1.9691049,3615.6515209674835,1604.4034199592688,1226.2367,100,0.1763665,46400,211.48376,[ 0.017  0.609 -0.442  0.02  -0.024 -0.049 -0.477 -1.121 -0.114  0.  0.   ]
,465,3026.937,633.558,0.031473164,12.549543,37.88496,124307810.0,0.4189424,0.38202098,-1.0,3330.5142,1200.343,9.359824,3684720,0.014408217,2823.6443,1.4408216,,9.359824,1534.3242,2.6395698,0.00031473162,303.57703,167.75,0.03803446,38.2021,3622.5489373207092,1534.3243130142446,1230.7472,100,3.8034458,46500,535.17004,[ 0.018  0.609 -0.442  0.019 -0.024 -0.049 -0.478 -1.12  -0.112  0.  0.   ]
,466,3684.7493,630.0599,0.24070604,70.68502,77.98951,2206910.5,0.4189424,0.04285736,-1.0,3989.251,441.099,9.359841,3700997,0.0116693545,1796.2712,1.1669353,,9.359841,1487.4102,1.2822237,0.0024070605,304.50177,162.77,0.00751498,4.285736,3630.836374759674,1487.4101070087925,1182.9083,100,0.751498,46600,290.6349,[ 0.012  0.62  -0.447  0.023 -0.021 -0.047 -0.476 -1.111 -0.118  0.  0.   ]
,467,3749.607,670.10144,0.35663792,87.45185,89.46464,1383439.6,0.4189424,0.025810651,-1.0,4033.7932,514.0563,9.359874,3718903,0.010628984,1793.4646,1.0628985,,9.359874,1633.9158,1.1177601,0.0035663792,284.18634,179.06,0.004026219,2.5810652,3639.3439123630524,1633.9156784860597,1349.7294,100,0.4026219,46700,423.7777,[ 0.015  0.619 -0.446  0.02  -0.024 -0.047 -0.477 -1.111 -0.118  0.  0.   ]
,468,2893.455,614.8777,0.24465498,85.06094,88.730446,1357203.9,0.4189424,0.03570102,-1.0,3168.7952,666.6816,9.359974,3736004,0.010402728,1675.8859,1.040273,,9.359974,1563.6943,1.1270089,0.0024465497,275.33997,171.01,0.0043595713,3.5701022,3648.0399508476257,1563.694340277983,1288.3542,100,0.43595713,46800,613.0557,[ 0.017  0.618 -0.447  0.02  -0.024 -0.047 -0.48  -1.111 -0.116  0.  0.   ]
,469,3444.6646,664.633,0.30664843,89.748245,91.87281,1188614.6,0.4189424,0.028523302,-1.0,3766.171,636.8218,9.359945,3754214,0.010636155,1815.5883,1.0636154,,9.359945,1665.4703,1.0884613,0.0030664844,321.50623,182.1,0.003594767,2.8523302,3656.458617210388,1665.470339132867,1343.9641,100,0.3594767,46900,535.61926,[ 0.019  0.618 -0.448  0.021 -0.024 -0.052 -0.481 -1.111 -0.116  0.  0.   ]
,470,4287.324,720.69104,0.5119089,95.5396,95.18598,1219025.8,0.4189424,0.016693348,-1.0,4571.548,325.61987,9.359945,3772093,0.010240275,1731.3372,1.0240277,,9.359945,1638.1853,1.0505749,0.0051190886,284.2236,178.79,0.0022126217,1.6693348,3664.7219071388245,1638.1854565043782,1353.9619,100,0.22126219,47000,266.7212,[ 0.018  0.62  -0.449  0.023 -0.022 -0.054 -0.484 -1.11  -0.122  0.  0.   ]
,471,3802.6348,685.5191,0.22276837,63.137543,75.916245,3019507.0,0.4189424,0.062602326,-1.0,4115.3623,701.0133,9.359991,3790718,0.012268668,2117.9875,1.226867,,9.359991,1704.0302,1.3172411,0.0022276836,312.7275,186.25,0.009374449,6.2602324,3673.0679926872253,1704.0302550010113,1391.3029,100,0.93744487,47100,469.4215,[ 0.018  0.623 -0.45   0.022 -0.023 -0.055 -0.484 -1.113 -0.123  0.  0.   ]
,472,3934.7522,665.46875,0.48274696,91.407265,90.83478,1242076.1,0.4189424,0.02126789,-1.0,4230.091,445.3042,9.359981,3808536,0.010716569,1776.8154,1.0716568,,9.359981,1628.2772,1.1008999,0.0048274696,295.33853,178.18,0.003285724,2.126789,3682.0598454475403,1628.2772910673134,1332.9387,100,0.32857236,47200,359.25,[ 0.02   0.625 -0.451  0.018 -0.027 -0.056 -0.483 -1.114 -0.127  0.  0.   ]
,473,3010.6077,645.9012,0.7538305,98.70651,98.608345,555476.1,0.4189424,0.0131223155,-1.0,3295.6091,722.3572,9.359943,3826971,0.010172326,1717.9921,1.0172328,,9.359943,1689.9023,1.014113,0.0075383047,285.00156,184.35,0.0011644728,1.3122315,3691.559795856476,1689.902415376463,1404.9009,100,0.11644728,47300,701.21967,[ 0.018  0.626 -0.452  0.018 -0.028 -0.057 -0.482 -1.114 -0.126  0.  0.   ]
,474,2659.4204,571.90704,0.17474243,54.7273,74.055,4513957.5,0.4189424,0.07999138,-1.0,2973.796,829.5713,9.359992,3844208,0.011171459,1866.2764,1.117146,,9.359992,1576.7653,1.3503478,0.0017474242,314.37558,172.37,0.01016076,7.999138,3699.930162668228,1576.765257365597,1262.3896,100,1.016076,47400,684.6265,[ 0.018  0.625 -0.452  0.016 -0.029 -0.057 -0.484 -1.116 -0.125  0.  0.   ]
,475,2835.0051,603.1474,0.35700187,81.3025,87.28468,1168772.9,0.4189424,0.043665696,-1.0,3168.2148,690.14215,9.359865,3861071,0.010934192,1707.4839,1.0934192,,9.359865,1541.8414,1.1456764,0.0035700186,333.2098,168.63,0.005243562,4.3665695,3709.1745767593384,1541.8413872008105,1208.6316,100,0.5243562,47500,591.3769,[ 0.019  0.626 -0.452  0.022 -0.022 -0.056 -0.484 -1.111 -0.12   0.  0.   ]
,476,4005.675,601.95074,0.21913862,63.398903,77.85291,3417031.5,0.4189424,0.0768069,-1.0,4309.1533,499.85608,9.359863,3879142,0.011473106,1964.9847,1.1473105,,9.359863,1654.7311,1.2844734,0.0021913862,303.47836,180.71,0.008717403,7.6806903,3717.2637400627136,1654.730982772534,1351.2524,100,0.8717402,47600,361.985,[ 0.02   0.626 -0.454  0.021 -0.023 -0.057 -0.485 -1.117 -0.123  0.  0.   ]
,477,2963.5422,573.83746,0.11044967,32.78741,45.35657,19859364.0,0.4189424,0.14328428,-1.0,3474.9043,1056.8679,9.359959,3896482,0.0155337835,2604.7717,1.5533786,,9.359959,1586.5348,2.2047522,0.0011044967,511.3621,173.4,0.022240734,14.328427,3725.748693704605,1586.5349258905244,1075.1729,100,2.2240736,47700,544.0637,[ 0.023  0.627 -0.454  0.017 -0.027 -0.058 -0.486 -1.117 -0.122  0.  0.   ]
,478,4289.0527,672.89465,0.81791645,99.12423,99.3713,604335.6,0.4189424,0.013776388,-1.0,4647.9087,169.41577,9.35978,3913458,0.01012057,1568.1924,1.0120571,,9.35978,1549.0894,1.0063268,0.0081791645,358.85583,169.76,0.00095128384,1.3776388,3733.7382311820984,1549.0894396181016,1190.2336,100,0.095128395,47800,154.7168,[ 0.022  0.628 -0.454  0.022 -0.023 -0.05  -0.482 -1.113 -0.128  0.  0.   ]
,479,3118.495,620.88293,0.6722462,96.815895,97.06966,593253.1,0.4189424,0.015790993,-1.0,3366.46,591.08105,9.359922,3930777,0.01012477,1616.1497,1.0124772,,9.359922,1580.4209,1.0301881,0.006722462,247.96475,173.19,0.0018361416,1.5790994,3742.0426070690155,1580.4210070866036,1332.4563,100,0.18361416,47900,570.4831,[ 0.022  0.629 -0.455  0.022 -0.023 -0.049 -0.482 -1.114 -0.13   0.  0.   ]
,480,3081.1458,533.37994,0.42768246,84.08041,86.45976,1114897.5,0.4189424,0.033705965,-1.0,3421.8486,676.3811,9.359937,3948533,0.010840487,1780.3962,1.0840487,,9.359937,1622.6569,1.1566074,0.0042768246,340.70285,177.56,0.004717018,3.3705964,3750.05500459671,1622.6568594495982,1281.954,100,0.47170177,48000,596.1023,[ 0.022  0.63  -0.456  0.022 -0.023 -0.051 -0.481 -1.115 -0.13   0.  0.   ]
,481,2920.432,642.4272,0.00015231158,1.0840304,0.06908188,660656160000.0,0.4189424,35.562035,-1.0,3196.5996,56667.387,9.359982,3964492,0.370306,93153.484,37.030598,,9.359982,1459.6238,1447.5576,1.5231158e-06,276.1678,159.59,3.5373106,3556.2036,3757.909717321396,1459.6237845180774,1183.456,100,353.73105,48100,500.64398,[ 0.022  0.63  -0.456  0.026 -0.018 -0.05  -0.484 -1.114 -0.131  0.  0.   ]
,482,2625.1868,576.597,0.36853477,82.20253,81.472626,1751745.8,0.4189424,0.03202252,-1.0,2955.4136,831.1778,9.359972,3981236,0.011330578,1813.4541,1.1330578,,9.359972,1530.1122,1.2274061,0.0036853477,330.2267,167.44,0.005272162,3.2022521,3765.425076007843,1530.1120710519726,1199.8853,100,0.52721626,48200,643.48804,[ 0.033  0.635 -0.459  0.026 -0.019 -0.059 -0.471 -1.118 -0.14   0.  0.   ]
,483,4378.368,736.807,0.6189122,96.605354,96.63571,1044857.9,0.4189424,0.01780739,-1.0,4646.291,185.45813,9.359968,3997946,0.0102114435,1603.4014,1.0211444,,9.359968,1530.1555,1.0348141,0.006189122,267.9226,167.1,0.0019141837,1.7807391,3773.4000170230865,1530.155534675128,1262.2329,100,0.19141838,48300,136.26819,[ 0.031  0.638 -0.46   0.021 -0.024 -0.059 -0.47  -1.12  -0.141  0.  0.   ]
,484,3139.479,616.06604,0.40982267,88.28561,88.35944,992306.44,0.4189424,0.0248888,-1.0,3451.1821,628.6221,9.359804,4015182,0.010840373,1730.0667,1.0840373,,9.359804,1576.7411,1.1317409,0.004098227,311.70306,172.36,0.0039487416,2.4888802,3781.5418858528137,1576.7410937725297,1265.038,100,0.39487416,48400,541.3865,[ 0.031  0.638 -0.461  0.021 -0.024 -0.059 -0.473 -1.12  -0.143  0.  0.   ]
,485,3319.6099,599.0841,0.68619484,97.362045,97.12283,567875.8,0.4189424,0.01997248,-1.0,3660.896,465.51453,9.359938,4031822,0.010372324,1579.9321,1.0372324,,9.359938,1522.7644,1.029624,0.0068619484,341.2862,166.4,0.0017073283,1.9972482,3790.234902858734,1522.7644000017856,1181.4781,100,0.17073283,48500,424.49573,[ 0.03   0.639 -0.461  0.023 -0.021 -0.059 -0.477 -1.116 -0.146  0.  0.   ]
,486,3620.5762,644.6096,0.11620942,62.60631,76.09014,2477876.0,0.4189424,0.07336535,-1.0,3924.9202,492.13342,9.359993,4048767,0.011448785,1841.9907,1.1448786,,9.359993,1545.7906,1.3142307,0.0011620942,304.34387,169.45,0.008848092,7.3365355,3798.3522329330444,1545.7906189906512,1241.4467,100,0.88480926,48600,368.3147,[ 0.031  0.64  -0.462  0.022 -0.023 -0.059 -0.478 -1.119 -0.143  0.  0.   ]
,487,3746.3826,667.9655,0.0020712635,1.0470806,1.0655972,1317970800000.0,0.4189424,34.844017,-1.0,4069.57,115437.03,9.359938,4066954,0.35655487,127263.99,35.655487,,9.359938,1661.8723,93.84409,2.0712634e-05,323.1875,181.87,3.466176,3484.4019,3806.4522626399994,1661.8722032817477,1338.6847,100,346.6176,48700,441.00122,[ 0.032  0.643 -0.463  0.022 -0.022 -0.062 -0.474 -1.122 -0.144  0.  0.   ]
,488,3184.559,633.9424,0.363019,87.85282,86.38126,1199618.6,0.4189424,0.024862196,-1.0,3469.241,517.0481,9.359951,4082651,0.011002234,1636.8622,1.1002234,,9.359951,1432.1345,1.1576585,0.00363019,284.68182,156.97,0.0040911045,2.4862196,3813.7862389087677,1432.1344252552371,1147.4526,100,0.40911046,48800,391.36206,[ 0.021  0.647 -0.467  0.033 -0.012 -0.043 -0.471 -1.119 -0.17   0.  0.   ]
,489,2884.251,562.5194,0.64981514,96.16274,96.29566,421356.16,0.4189424,0.02077852,-1.0,3123.3054,574.80426,9.359739,4098926,0.010384696,1529.6481,1.0384697,,9.359739,1485.7104,1.0384684,0.0064981515,239.05444,162.75,0.0020744435,2.077852,3820.9448459148407,1485.7104298874588,1246.6559,100,0.20744435,48900,548.7189,[ 0.024  0.648 -0.468  0.029 -0.015 -0.048 -0.472 -1.118 -0.17   0.  0.   ]
,490,2974.121,532.49524,0.6877499,99.28297,99.12038,425220.8,0.4189424,0.011581225,-1.0,3286.061,550.81854,9.359965,4115640,0.010069418,1541.0015,1.0069418,,9.359965,1522.7106,1.0088743,0.006877499,311.93994,167.14,0.0008557386,1.1581225,3828.0229318141937,1522.710670391927,1210.7708,100,0.08557387,49000,536.89233,[ 0.025  0.648 -0.469  0.032 -0.013 -0.048 -0.471 -1.117 -0.17   0.  0.   ]
,491,3509.0608,589.48694,0.0822525,35.88424,68.83573,9445773.0,0.4189424,0.1553582,-1.0,3830.6733,477.76453,9.359803,4131920,0.011660133,1862.891,1.1660134,,9.359803,1487.6038,1.4527339,0.000822525,321.6126,162.8,0.0155859785,15.53582,3835.0298805236816,1487.6039609557795,1165.9913,100,1.5585979,49100,338.40198,[ 0.026  0.648 -0.469  0.031 -0.014 -0.049 -0.473 -1.116 -0.17   0.  0.   ]
,492,4037.773,761.22876,0.525905,96.8809,96.74499,826897.3,0.4189424,0.016380042,-1.0,4350.2207,309.3739,9.359961,4149207,0.010242421,1636.2131,1.024242,,9.359961,1577.9144,1.0336453,0.00525905,312.44788,172.87,0.0018377928,1.6380042,3841.9065577983856,1577.9144063896529,1265.4664,100,0.18377928,49200,272.84814,[ 0.02   0.649 -0.47   0.034 -0.009 -0.045 -0.474 -1.119 -0.173  0.  0.   ]
,493,3310.7546,648.8836,0.1768263,73.00711,82.16019,2268838.5,0.4189424,0.04319924,-1.0,3577.3308,524.1804,9.359916,4165529,0.010865934,1708.1748,1.0865933,,9.359916,1489.1903,1.2171345,0.0017682629,266.57617,163.22,0.0066070734,4.3199244,3848.9295477867126,1489.1901425663,1222.614,100,0.6607074,49300,415.99084,[ 0.02   0.649 -0.47   0.032 -0.012 -0.045 -0.475 -1.121 -0.172  0.  0.   ]
,494,3752.6304,798.943,0.3428951,92.51952,93.47343,1265799.0,0.4189424,0.025458554,-1.0,4074.6775,486.1748,9.359927,4183129,0.010491869,1750.5338,1.0491872,,9.359927,1609.7814,1.0698228,0.003428951,322.04712,176.0,0.002983333,2.5458555,3858.809989452362,1609.7814123795615,1287.7343,100,0.2983333,49400,387.37817,[ 0.018  0.651 -0.471  0.028 -0.017 -0.045 -0.473 -1.12  -0.168  0.  0.   ]
,495,3176.0603,647.6268,0.3412416,90.01223,89.49563,903613.75,0.4189424,0.025908422,-1.0,3442.7705,575.7593,9.359946,4199797,0.010821296,1667.5223,1.0821297,,9.359946,1520.8469,1.117373,0.003412416,266.71024,166.68,0.0036046465,2.5908422,3866.914860725403,1520.8467142502427,1254.1366,100,0.3604647,49500,488.01562,[ 0.019  0.654 -0.472  0.025 -0.019 -0.048 -0.473 -1.12  -0.165  0.  0.   ]
,496,3513.0178,644.7506,0.59788966,88.20506,91.01804,1268560.4,0.4189424,0.037414778,-1.0,3806.728,612.1002,9.359995,4217245,0.010983728,1809.1421,1.0983729,,9.359995,1594.2811,1.0986832,0.0059788963,293.7102,174.48,0.004016527,3.7414777,3875.3497819900513,1594.2809621505949,1300.5708,100,0.4016527,49600,452.26245,[ 0.021  0.654 -0.473  0.027 -0.018 -0.05  -0.472 -1.121 -0.169  0.  0.   ]
,497,3128.2852,610.2132,0.41378173,89.74731,90.88037,1028594.8,0.4189424,0.026503734,-1.0,3385.5854,686.5171,9.359897,4234833,0.010703479,1751.9349,1.0703478,,9.359897,1608.5208,1.1003476,0.0041378173,257.30026,175.88,0.0036177037,2.6503735,3883.7024278640747,1608.5208022722693,1351.2205,100,0.3617704,49700,592.8453,[ 0.025  0.654 -0.473  0.027 -0.017 -0.055 -0.475 -1.121 -0.166  0.  0.   ]
,498,3437.3047,705.0647,0.00826198,2.047931,10.363869,849476600.0,0.4189424,2.179569,-1.0,3721.6902,1858.6643,9.359923,4253973,0.03127274,5326.8354,3.1272743,,9.359923,1752.0884,9.648907,8.2619794e-05,284.3855,191.4,0.21627937,217.95691,3892.695289850235,1752.08843244681,1467.703,100,21.62794,49800,635.5814,[ 0.024  0.655 -0.474  0.025 -0.02  -0.054 -0.476 -1.126 -0.169  0.  0.   ]
