EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
52.18,-1,135890.89,215.14706,0.22374243,502.47812,0.022313569,162.25288,483.8144073202636,9.35985,434,1.0506097,321.56152,2100014,[-0.136  0.558 -0.003  0.011  0.005  0.037  0.511 -0.637  0.012  0.  0.    -1.679],0.010262603,95.18282,227.09607,8013.6661965847015,1.0262603,9.35985,0.004437556,95.46252,2.2313569,-0.26116556,108.70307,895.5579,True,100,0.0022374243,573.9964,483.81442,0.44375563,,43400
53.21,-1,120729.13,232.5358,0.15867098,506.41003,0.0160526,178.97281,493.60083943841687,9.359975,435,1.0198745,314.62802,2105335,[-0.136  0.556 -0.003  0.011  0.005  0.04   0.512 -0.635  0.012  0.  0.    -1.68 ],0.010254465,98.051285,242.76352,8032.301039934158,1.0254465,9.359975,0.0052261977,97.661736,1.60526,-0.2573898,107.1972,870.2168,True,100,0.0015867098,555.58875,493.60086,0.5226198,,43500
53.38,-1,164857.78,219.8837,0.28042912,527.93146,0.031344183,160.34386,494.8929274743358,9.359956,436,1.0582778,334.54907,2110673,[-0.132  0.552 -0.004  0.012  0.005  0.037  0.508 -0.637  0.012  0.  0.    -1.676],0.010394026,94.49314,245.02222,8050.792480230331,1.0394026,9.359956,0.0046190205,93.21478,3.1344185,-0.25717527,108.30795,916.69745,True,100,0.002804291,582.1484,494.89288,0.46190205,,43600
52.61,-1,151128.42,151.09705,0.31504235,517.8628,0.024497062,156.92014,487.49246613370343,9.359964,437,1.0793179,330.57233,2115934,[-0.138  0.554 -0.004  0.011  0.004  0.037  0.509 -0.637  0.012  0.  0.    -1.676],0.010599879,92.65111,168.38083,8069.206703662872,1.0599879,9.359964,0.004967247,91.88343,2.4497063,-0.25912595,123.75295,1121.3181,True,100,0.0031504235,790.7458,487.49246,0.49672472,,43700
52.27,-1,153508.19,225.43353,0.4418177,523.99603,0.033559162,181.44069,484.6775964797369,9.359818,438,1.1216013,303.2369,2121161,[-1.343e-01  5.538e-01 -3.706e-03  8.748e-03  1.278e-03  3.352e-02  5.055e-01 -6.337e-01  1.172e-02  0.000e+00  0.000e+00 -1.678e+00],0.01044258,89.15824,249.4418,8088.158223867416,1.0442579,9.359818,0.0039795367,84.81711,3.3559163,-0.26243475,107.88952,864.147,True,100,0.004418177,560.91003,484.6776,0.39795366,,43800
53.8,-1,464784.2,225.51727,1.1251162,615.4349,0.09533898,167.86626,499.1316927433202,9.359879,439,1.5135309,331.26544,2126541,[-0.135  0.551 -0.005  0.008 -0.002  0.029  0.497 -0.636  0.012  0.  0.    -1.681],0.011843548,66.07067,278.81903,8107.03631234169,1.1843549,9.359879,0.0018044168,52.563347,9.533898,-0.2650595,106.48084,912.048,True,100,0.011251161,580.78253,499.13168,0.18044168,,43900
52.23,-1,597692.6,231.74147,1.2598283,633.3068,0.1256661,171.68254,484.68382826010105,9.359922,440,1.3108606,313.00128,2131764,[-0.14   0.551 -0.005  0.014  0.005  0.027  0.499 -0.643  0.012  0.  0.    -1.684],0.01202693,76.28576,343.706,8125.567193031311,1.2026931,9.359922,0.0033382084,47.681053,12.56661,-0.26512173,89.24561,843.1412,True,100,0.012598283,530.1399,484.68384,0.33382085,,44000
55.0,-1,3074969.5,256.91235,3.4837291,785.84845,0.3553616,141.68535,510.2042089347567,9.359756,441,1.8932102,368.51886,2137264,[-1.270e-01  5.470e-01 -6.008e-03  1.123e-02  1.665e-03  2.638e-02  4.955e-01 -6.398e-01  1.172e-02  0.000e+00  0.000e+00 -1.684e+00],0.0132603,52.82034,437.33417,8144.852213859558,1.3260301,9.359756,0.002072879,12.654843,35.536163,-0.2643479,109.90132,844.306,True,100,0.03483729,475.78717,510.20422,0.20728792,,44100
53.96,-1,716552.56,252.91905,1.8570392,696.09357,0.16282265,224.8552,500.45688354860266,9.35966,442,1.6404183,275.60168,2142660,[-1.160e-01  5.433e-01 -5.149e-03  1.102e-02  1.312e-03  2.934e-02  4.938e-01 -6.295e-01  1.172e-02  0.000e+00  0.000e+00 -1.683e+00],0.013347187,60.96006,379.05005,8164.1644694805145,1.3347188,9.35966,0.0022213159,34.06216,16.282265,-0.2650804,107.785194,825.12604,True,100,0.01857039,549.52435,500.45685,0.22213158,,44200
51.32,-1,229947.72,225.709,1.257802,620.99426,0.093012385,160.66711,476.37618073380975,9.359877,443,1.7775373,315.70908,2147792,[-0.111  0.54  -0.006  0.012  0.003  0.018  0.491 -0.634  0.012  0.  0.    -1.684],0.013398638,56.25761,286.794,8182.576210260391,1.3398639,9.359877,0.000500594,53.15592,9.301239,-0.27774027,90.437706,835.55725,True,100,0.01257802,519.84814,476.37616,0.0500594,,44300
53.78,-1,148801.86,172.99127,0.12526605,511.88867,0.01376535,145.68138,498.64055066155294,9.359955,444,1.0198234,352.95917,2153170,[-0.115  0.549 -0.002  0.017  0.01   0.023  0.507 -0.625  0.012  0.  0.    -1.697],0.010245582,98.05619,183.02753,8202.502186775208,1.0245583,9.359955,0.0071869576,98.52721,1.376535,-0.27462876,114.15528,1085.4976,True,100,0.0012526603,732.5384,498.64053,0.71869576,,44400
52.94,-1,134385300.0,212.8945,46.78511,3259.224,4.704449,160.63016,491.1352871545246,9.359609,445,40.200672,330.50513,2158464,[-0.118  0.548 -0.002  0.019  0.011  0.024  0.504 -0.627  0.012  0.  0.    -1.694],0.059530262,2.4875207,1495.0662,8220.80974316597,5.9530263,9.359609,7.819872e-06,1.593254,470.44492,-0.278946,101.26614,927.46936,True,100,0.46785116,596.96423,491.13528,0.0007819872,,44500
51.36,-1,148927.58,198.34055,0.41948718,520.1877,0.025181364,141.57803,476.1282670556869,9.359928,446,1.146907,334.55023,2163600,[-1.203e-01  5.474e-01 -1.401e-03  2.180e-02  1.434e-02  6.951e-03  5.093e-01 -6.240e-01  1.172e-02  0.000e+00  0.000e+00 -1.698e+00],0.010826265,87.19103,222.69437,8240.183975219727,1.0826267,9.359928,0.0044200043,86.94636,2.5181365,-0.27931207,99.66143,925.9592,True,100,0.0041948715,591.409,476.12823,0.44200042,,44600
52.36,-1,901463.4,229.39664,2.2087018,674.24615,0.20330188,151.47229,485.984453980712,9.359938,447,1.9497986,334.51215,2168836,[-1.206e-01  5.508e-01 -1.610e-03  1.734e-02  1.090e-02  9.044e-03  5.076e-01 -6.225e-01  1.172e-02  0.000e+00  0.000e+00 -1.698e+00],0.012526583,51.28735,315.9593,8258.140922307968,1.2526584,9.359938,0.00039949294,24.33732,20.330189,-0.28521293,93.26978,855.2927,True,100,0.022087017,520.7806,485.98447,0.039949294,,44700
50.78,-1,136426.25,169.4484,0.25270075,500.88998,0.019131292,140.30183,471.0300504387584,9.359959,448,1.074367,330.7282,2173914,[-1.201e-01  5.550e-01  2.093e-04  9.531e-03  1.735e-03  1.584e-02  5.122e-01 -6.108e-01  1.172e-02  0.000e+00  0.000e+00 -1.704e+00],0.010636188,93.07806,188.29556,8277.041064739227,1.0636189,9.359959,0.004877681,94.6569,1.9131292,-0.28887966,98.35884,1005.27216,True,100,0.0025270071,674.54395,471.0301,0.48776808,,44800
53.27,-1,149388.61,246.08234,0.6217446,567.13477,0.043268904,218.31418,493.9837988304017,9.359993,449,1.2463247,275.66962,2179241,[-1.224e-01  5.591e-01  2.340e-04  1.089e-02  3.875e-03  1.879e-02  5.154e-01 -6.141e-01  1.172e-02  0.000e+00  0.000e+00 -1.708e+00],0.011204727,80.235916,290.38025,8295.748634338379,1.1204727,9.359993,0.002332699,76.45796,4.3268905,-0.2911832,102.62682,826.33826,True,100,0.0062174452,550.66864,493.9838,0.2332699,,44900
54.61,-1,184885.84,230.719,0.38799924,545.87427,0.038798597,174.38426,506.49989253070635,9.359992,450,1.0935901,332.11563,2184702,[-1.293e-01  5.668e-01  2.495e-03  9.897e-03  1.470e-03  2.807e-02  5.262e-01 -6.069e-01  1.172e-02  0.000e+00  0.000e+00 -1.710e+00],0.010446405,91.44193,257.47678,8315.814026594162,1.0446405,9.359992,0.003502044,87.877174,3.87986,-0.29303378,117.568214,919.26965,True,100,0.0038799916,587.15405,506.4999,0.3502044,,45000
53.81,-1,203084.12,260.61926,0.7873086,596.7886,0.04233887,201.96938,498.8257919623756,9.359879,451,1.4517418,296.8564,2190083,[-1.332e-01  5.665e-01  2.301e-03  8.343e-03  1.685e-04  2.614e-02  5.243e-01 -6.063e-01  1.172e-02  0.000e+00  0.000e+00 -1.712e+00],0.011604642,68.882774,309.7777,8334.9189453125,1.1604642,9.359879,0.002744736,68.4798,4.233887,-0.29356304,103.33666,794.0217,True,100,0.007873085,497.1653,498.82578,0.2744736,,45100
55.58,-1,3422828.2,241.77661,3.9721496,1048.9766,0.2666174,203.02045,515.62142930902,9.35989,452,3.6384683,312.60098,2195641,[-1.331e-01  5.663e-01  2.103e-03  7.090e-03 -2.129e-04  2.773e-02  5.168e-01 -5.974e-01  1.172e-02  0.000e+00  0.000e+00 -1.713e+00],0.018391712,27.484093,526.6239,8354.755828857422,1.8391712,9.35989,0.00029541686,17.653748,26.66174,-0.27154994,110.09992,912.81604,True,100,0.039721493,600.2151,515.6214,0.029541688,,45200
54.94,-1,168330.75,263.91995,0.5700001,589.5283,0.036294863,215.33829,509.4267512879936,9.359844,453,1.2669545,294.08847,2201135,[-1.471e-01  5.698e-01  1.681e-03  5.476e-03 -1.437e-03  3.700e-02  5.047e-01 -5.847e-01  1.172e-02  0.000e+00  0.000e+00 -1.690e+00],0.011498775,78.92943,313.18817,8375.600281476974,1.1498777,9.359844,0.0035615906,80.274635,3.6294863,-0.26743016,110.106895,818.35596,True,100,0.0057000015,524.26746,509.42673,0.35615906,,45300
52.3,-1,128262.42,187.72241,0.24467587,511.7136,0.020670349,172.75204,485.05628015899674,9.359945,454,1.0681939,312.30423,2206365,[-0.154  0.573  0.004  0.009  0.003  0.043  0.512 -0.577  0.012  0.  0.    -1.686],0.010553342,93.61596,204.40875,8393.821830511093,1.0553342,9.359945,0.005232483,94.89891,2.067035,-0.2663773,109.21499,991.1129,True,100,0.0024467588,678.8087,485.05627,0.5232483,,45400
53.16,-1,126355.266,189.48846,0.17154728,514.2939,0.023666644,198.43521,492.8074716239069,9.359732,455,1.0245906,294.37225,2211681,[-0.151  0.571  0.004  0.012  0.004  0.046  0.513 -0.577  0.012  0.  0.    -1.685],0.010275097,97.59996,207.26816,8412.032522201538,1.0275096,9.359732,0.007309836,97.28819,2.3666644,-0.27021417,113.89187,1011.06335,True,100,0.0017154727,716.6911,492.80746,0.7309836,,45500
53.61,-1,13322073.0,239.47449,7.295791,1039.0247,0.7396829,193.48961,497.24271306766013,9.359966,456,3.9760363,303.7531,2217042,[-0.157  0.571  0.003  0.011  0.003  0.047  0.51  -0.578  0.012  0.  0.    -1.689],0.016724175,25.150675,525.0348,8430.8011572361,1.6724174,9.359966,0.00012797186,4.99233,73.96829,-0.27616853,109.05888,859.2275,True,100,0.0729579,555.47437,497.24274,0.012797185,,45600
54.32,-1,825544.56,254.25656,1.6667994,646.60693,0.15632598,200.62955,503.79196287901885,9.359681,457,1.8831186,303.1624,2222474,[-0.152  0.572  0.003  0.019  0.01   0.052  0.513 -0.586  0.012  0.  0.    -1.695],0.011828665,53.103397,304.17755,8451.298338413239,1.1828666,9.359681,0.0005496762,33.49393,15.632599,-0.2697179,125.98293,831.7847,True,100,0.016667994,528.6223,503.79196,0.05496762,,45700
53.3,-1,119869.48,195.73447,0.2989263,526.4892,0.018966015,199.49312,493.59345971529024,9.359938,458,1.0888896,294.10034,2227804,[-0.152  0.572  0.004  0.021  0.011  0.045  0.521 -0.587  0.012  0.  0.    -1.689],0.010682658,91.83668,215.67374,8470.372256755829,1.0682658,9.359938,0.004296722,92.73844,1.8966017,-0.27369583,118.416084,992.8633,True,100,0.0029892628,698.76294,493.59344,0.4296722,,45800
51.64,-1,134371.42,220.03317,0.34857345,530.4171,0.028629031,182.09627,479.09019669479784,9.35997,459,1.1173507,296.99393,2232968,[-0.152  0.568  0.002  0.022  0.013  0.043  0.515 -0.594  0.012  0.  0.    -1.693],0.010948097,89.49741,256.5814,8488.832539319992,1.0948098,9.35997,0.005013958,90.795975,2.862903,-0.27890012,101.73628,863.52344,True,100,0.0034857346,566.52954,479.09024,0.5013958,,45900
51.94,-1,112366.266,222.06946,0.32533586,512.49176,0.020131983,196.99995,481.49410181067293,9.359903,460,1.0959953,284.49414,2238162,[-0.16   0.573  0.002  0.023  0.014  0.043  0.519 -0.593  0.012  0.  0.    -1.698],0.01047812,91.241264,240.9006,8507.402858495712,1.047812,9.359903,0.003407753,91.20722,2.0131984,-0.2840121,101.34271,864.7489,True,100,0.0032533584,580.25476,481.4941,0.3407753,,46000
49.16,-1,111594.06,258.14813,0.5774778,503.5983,0.034973226,180.17531,455.8743346629558,9.359922,461,1.2249302,275.69904,2243078,[-0.162  0.575  0.002  0.023  0.013  0.043  0.524 -0.596  0.012  0.  0.    -1.703],0.011204515,81.63731,284.76172,8524.81919503212,1.1204515,9.359922,0.0032805267,79.011765,3.4973226,-0.27651554,81.48302,659.08734,True,100,0.0057747783,383.3883,455.87433,0.32805267,,46100
50.71,-1,117455.29,167.72629,0.33043006,496.90826,0.026785387,176.55434,470.3538097532796,9.359943,462,1.0856237,293.79947,2248149,[-1.676e-01  5.801e-01  1.504e-03  2.334e-02  1.259e-02  4.608e-02  5.171e-01 -5.914e-01  1.172e-02  0.000e+00  0.000e+00 -1.695e+00],0.010512551,92.112946,181.59079,8542.902092933655,1.0512552,9.359943,0.005405841,91.00865,2.6785388,-0.27860686,98.61987,1008.75836,True,100,0.0033043004,714.95886,470.3538,0.5405841,,46200
49.94,-1,117746.13,253.5574,0.28251287,489.78632,0.018009365,159.74692,463.22457436814625,9.359759,463,1.0757595,303.47766,2253143,[-0.167  0.581  0.002  0.024  0.013  0.044  0.521 -0.587  0.012  0.  0.    -1.698],0.010595142,92.95758,272.32196,8560.12635087967,1.0595143,9.359759,0.004999536,93.36207,1.8009365,-0.26837602,93.834946,698.8906,True,100,0.0028251284,395.41296,463.22458,0.4999536,,46300
51.6,-1,137695.52,226.87363,0.23922898,505.77863,0.018080099,147.62358,478.42493644325435,9.359693,464,1.0594858,330.80136,2258303,[-0.167  0.587  0.004  0.025  0.011  0.048  0.527 -0.588  0.012  0.  0.    -1.687],0.010487798,94.38541,246.85352,8577.879447460175,1.0487798,9.359693,0.0051746243,95.05427,1.80801,-0.27523696,99.66853,838.5044,True,100,0.0023922897,507.70303,478.42496,0.51746243,,46400
51.22,-1,226873.84,236.76396,0.7224668,574.7281,0.061023854,190.15198,475.0909355081337,9.359895,465,1.3025323,284.93896,2263425,[-0.169  0.589  0.004  0.025  0.012  0.053  0.533 -0.586  0.012  0.  0.    -1.694],0.011665435,76.77353,302.729,8596.006366729736,1.1665435,9.359895,0.002877159,72.27729,6.1023855,-0.2637332,103.65096,794.4232,True,100,0.007224668,509.48425,475.09094,0.2877159,,46500
53.79,-1,159647.12,210.73996,0.44569775,570.77795,0.0333815,186.25835,498.9114272863679,9.359528,466,1.1762042,312.65308,2268804,[-0.177  0.592  0.004  0.023  0.008  0.049  0.535 -0.588  0.012  0.  0.    -1.683],0.011088907,85.01925,258.24753,8615.503976345062,1.1088907,9.359528,0.003954053,86.09194,3.33815,-0.27265495,111.45298,960.57153,True,100,0.0044569774,647.91846,498.91144,0.39540532,,46600
52.27,-1,49970176.0,191.59409,51.54193,2813.0818,5.185266,190.38943,484.4856875908514,9.359816,467,37.269215,294.09625,2274031,[-0.179  0.588  0.004  0.019  0.004  0.049  0.532 -0.586  0.012  0.  0.    -1.692],0.06473432,2.6831796,1025.0219,8634.464331388474,6.473432,9.359816,8.461682e-05,1.5529256,518.5266,-0.27409366,120.58258,976.3054,True,100,0.5154193,682.20917,484.48566,0.008461682,,46700
47.12,-1,157182.28,159.9447,0.91750675,535.57697,0.06299225,151.9693,436.8300914033856,9.359993,468,1.3941047,284.86078,2278743,[-0.17   0.587  0.006  0.038  0.024  0.043  0.546 -0.581  0.012  0.  0.    -1.693],0.012513845,71.73062,208.65225,8653.46870970726,1.2513845,9.359993,0.0034800607,65.03759,6.2992253,-0.26585418,97.270775,922.9513,True,100,0.009175068,638.0905,436.83005,0.34800607,,46800
47.84,-1,104391.11,181.89581,0.19495504,460.3064,0.017628903,158.5555,443.4467322718741,9.359914,469,1.0501481,284.89124,2283527,[-0.161  0.589  0.008  0.04   0.026  0.041  0.552 -0.569  0.012  0.  0.    -1.685],0.010336082,95.22466,192.2775,8671.047291755676,1.0336081,9.359914,0.0059454907,96.5646,1.7628903,-0.26694104,111.527824,871.83655,True,100,0.0019495502,586.9453,443.4468,0.59454906,,46900
48.42,-1,183711.5,214.06816,0.8330305,523.81067,0.07049786,164.05614,449.072458776142,9.359925,470,1.3299687,285.01633,2288369,[-0.162  0.589  0.008  0.039  0.026  0.04   0.551 -0.574  0.012  0.  0.    -1.686],0.011399023,75.18974,252.79364,8688.94566822052,1.1399022,9.359925,0.0025859957,65.18668,7.0497866,-0.27197638,96.74203,783.3478,True,100,0.008330305,498.33145,449.07245,0.25859958,,47000
47.61,-1,342413.0,141.31937,0.7876327,535.00336,0.06568284,175.05402,441.32916714994855,9.359996,471,1.2732209,266.27515,2293130,[-0.158  0.587  0.007  0.039  0.027  0.044  0.547 -0.58   0.012  0.  0.    -1.691],0.010897554,78.54097,196.48102,8707.210661411285,1.0897554,9.359996,0.002304052,65.68646,6.5682845,-0.27217075,102.80251,1000.0327,True,100,0.007876328,733.75757,441.3292,0.2304052,,47100
51.03,-1,15408874.0,155.8306,6.9848356,1043.2572,0.6992796,197.51736,473.1484507336513,9.359926,472,4.4679537,275.6311,2298233,[-0.13   0.585  0.005  0.033  0.021  0.034  0.543 -0.579  0.012  0.  0.    -1.691],0.01681512,22.38161,372.52545,8726.067188739777,1.6815121,9.359926,0.0005473724,5.477982,69.92796,-0.2756043,135.63602,1057.7263,True,100,0.069848344,782.0952,473.14847,0.05473724,,47200
51.66,-1,137577.39,216.30939,0.2645375,502.79758,0.023129506,148.4003,479.24584304419034,9.359859,473,1.0582855,330.84555,2303399,[-0.137  0.588  0.007  0.031  0.018  0.027  0.556 -0.59   0.012  0.  0.    -1.695],0.010360343,94.49246,232.30695,8745.40974521637,1.0360343,9.359859,0.003533658,93.87939,2.3129506,-0.27098432,107.35677,876.45496,True,100,0.0026453752,545.6094,479.24585,0.3533658,,47300
50.5,-1,3430168.0,199.67899,4.6345963,983.2789,0.3418379,146.69781,468.0885935908566,9.359973,474,3.5072181,321.39078,2308449,[-0.145  0.588  0.006  0.03   0.017  0.029  0.555 -0.595  0.012  0.  0.    -1.69 ],0.018824082,28.512627,480.6129,8762.627083539963,1.8824083,9.359973,0.0008025583,14.160843,34.183792,-0.26107693,103.40121,894.6988,True,100,0.046345968,573.308,468.08856,0.080255836,,47400
48.29,-1,96452.62,234.00662,0.24318436,470.5862,0.0216522,172.47316,447.73372991397036,9.359908,475,1.0571425,275.26056,2313278,[-0.159  0.587  0.003  0.031  0.017  0.025  0.551 -0.619  0.012  0.  0.    -1.68 ],0.010445279,94.59463,250.83746,8781.06138086319,1.044528,9.359908,0.0068090856,94.858315,2.16522,-0.26941028,89.87407,712.42377,True,100,0.0024318434,437.1632,447.73376,0.68090856,,47500
50.5,-1,391184.84,236.8009,1.3707405,590.62646,0.12463465,156.10204,468.21574329395014,9.359975,476,1.558134,312.1137,2318328,[-0.156  0.589  0.004  0.029  0.016  0.025  0.557 -0.615  0.012  0.  0.    -1.688],0.011875437,64.17934,301.76236,8799.366789102554,1.1875437,9.359975,0.0024689084,42.875607,12.463466,-0.2799236,95.79429,771.3828,True,100,0.013707407,459.2691,468.2158,0.24689084,,47600
52.16,-1,104228.766,177.8226,0.18100077,499.45154,0.015393262,207.92941,483.4743397437705,9.359598,477,1.0390356,275.54492,2323544,[-0.152  0.586  0.005  0.031  0.018  0.031  0.554 -0.609  0.012  0.  0.    -1.699],0.010206705,96.243095,187.8913,8818.35452914238,1.0206707,9.359598,0.006597745,96.95113,1.5393262,-0.28045294,128.62038,1018.83905,True,100,0.0018100076,743.2941,483.47433,0.65977454,,47700
48.07,-1,335240.53,220.07735,1.4445738,596.49585,0.097573824,151.50807,445.6858179585072,9.359947,478,1.9530071,294.17773,2328351,[-0.153  0.589  0.006  0.031  0.017  0.034  0.559 -0.61   0.012  0.  0.    -1.699],0.0124756815,51.20309,281.20798,8835.658071279526,1.2475682,9.359947,0.000930085,42.721184,9.757382,-0.28485098,98.334984,752.0282,True,100,0.014445738,457.85046,445.68582,0.0930085,,47800
50.8,-1,417279.2,229.66153,1.216906,598.9478,0.0968537,148.59674,471.1396486074614,9.359926,479,1.529206,322.5429,2333431,[-0.15   0.586  0.007  0.023  0.009  0.037  0.554 -0.598  0.012  0.  0.    -1.704],0.011882701,65.39341,300.33337,8853.48416686058,1.1882701,9.359926,0.0023498829,48.809578,9.68537,-0.2876086,102.36638,804.9271,True,100,0.012169058,482.38422,471.13965,0.2349883,,47900
52.53,-1,158724.1,191.07797,0.28785115,522.08356,0.03181316,174.34116,487.1908141210083,9.359979,480,1.0673729,312.84967,2338684,[-0.157  0.59   0.009  0.02   0.004  0.034  0.562 -0.597  0.012  0.  0.    -1.707],0.010562493,93.687965,216.15826,8872.616929292679,1.0562493,9.359979,0.0053611686,93.086624,3.1813161,-0.2902213,108.44679,987.0429,True,100,0.0028785113,674.19324,487.19083,0.5361169,,48000
51.77,-1,283805.9,221.04834,1.156158,565.6894,0.082899876,168.03537,480.25316265911636,9.359961,481,1.5003897,312.2178,2343861,[-0.153  0.59   0.008  0.021  0.006  0.034  0.563 -0.599  0.012  0.  0.    -1.709],0.010989639,66.64935,248.18839,8890.813824892044,1.098964,9.359961,0.002644922,47.46544,8.289988,-0.2905894,107.16978,864.0161,True,100,0.01156158,551.79834,480.2531,0.26449218,,48100
51.18,-1,106642.55,189.01837,0.13162778,486.9746,0.015193995,180.71423,474.7655611948596,9.359746,482,1.023091,294.05133,2348979,[-0.148  0.585  0.007  0.017  0.002  0.029  0.55  -0.593  0.012  0.  0.    -1.71 ],0.010176025,97.74302,197.94714,8909.710884332657,1.0176026,9.359746,0.007952262,98.354385,1.5193995,-0.2927584,102.19002,952.49066,True,100,0.0013162779,658.43933,474.76553,0.79522616,,48200
52.21,-1,21668518.0,193.13184,30.61482,2200.7397,3.0531952,180.04019,484.2176709025422,9.359931,483,24.152617,304.1775,2354200,[-0.145  0.584  0.007  0.018  0.002  0.029  0.552 -0.594  0.012  0.  0.    -1.712],0.047800027,4.140338,770.18933,8928.097442150116,4.7800016,9.359931,3.144436e-05,2.3797572,305.31952,-0.2893832,115.112076,970.28613,True,100,0.30614817,666.10864,484.21768,0.003144436,,48300
