OptimizationReturnMean,InitialReturnMax,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,OptimizationReturnMin,ESSRenyi,EpLenMean,MaxIWNorm,Bound,OptimizationReturnMax,Weights,InitialBound,ReturnMeanIW,MeanIW,EpThisIter,MeanEntropy,EmpiricalD2,EpRewMean,InitialReturnStd,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialReturnMean,MinIWNorm,TimeElapsed,Iteration,InitialReturnMin,StdIW,TimestepsSoFar,ESSClassic,MinIW,MaxIW,VarianceInit,LearnableVariance
738.7639,1806.669,9.359962,9.359962,0.0073201917,,79.95071,118.29,0.06735132,618.18695,1454.9453,[-0.013  0.311 -0.308  0.014 -0.029 -0.004 -0.378 -1.068  0.028  0.  0.   ],548.48676,1224.3489,1.0975157,100,0.4189424,1.2507707,1090.4875072047737,314.66327,0.010975156,907195.0,37500,1090.4875,0.0016416479,3408.7166452407837,375,351.72357,0.7320192,2853195,69.21086,0.1641648,6.735132,-1.0,
837.146,2231.8516,9.359898,9.359898,0.0061389045,,81.30618,124.43,0.044042006,559.939,1920.1659,[-0.017  0.314 -0.309  0.012 -0.031 -0.004 -0.373 -1.069  0.024  0.  0.   ],479.27612,1302.4874,1.1126986,100,0.4189424,1.2299187,1148.8315963383716,378.738,0.011126986,874474.94,37600,1148.8315,0.0014193719,3414.701090812683,376,311.68567,0.6138904,2865638,76.66435,0.1419372,4.4042006,-1.0,
718.86804,2228.041,9.359843,9.359843,0.0008294072,,99.30468,117.34,0.012248036,424.54962,1866.2404,[-0.023  0.317 -0.31   0.012 -0.031 -0.003 -0.373 -1.068  0.024  0.  0.   ],412.2563,1095.2979,1.013928,100,0.4189424,1.0070019,1080.6686471935968,341.86066,0.010139281,261747.05,37700,1080.6687,0.008130079,3420.803516626358,377,361.80063,0.08294073,2877372,99.3353,0.8130079,1.2248037,-1.0,
715.3502,2130.8066,9.3598585,9.3598585,0.0054515963,,85.41427,115.49,0.04358745,508.38226,1782.3792,[-0.023  0.319 -0.31   0.013 -0.031 -0.003 -0.372 -1.064  0.022  0.  0.   ],424.5359,1200.0541,1.0878367,100,0.4189424,1.1707646,1063.7777789331224,332.87775,0.010878368,818409.0,37800,1063.7778,0.0042646565,3427.295619726181,378,348.42755,0.54515964,2888921,79.92695,0.42646566,4.358745,-1.0,
753.4625,1839.0828,9.359963,9.359963,0.080103405,,34.511032,116.53,0.81145865,1127.8807,1517.942,[-0.022  0.319 -0.311  0.012 -0.032 -0.003 -0.374 -1.055  0.02   0.  0.   ],522.8785,2067.0493,1.8477637,100,0.4189424,2.897624,1074.6033122988522,334.72662,0.018477637,49018644.0,37900,1074.6033,0.0011694141,3432.885881662369,379,321.14078,8.01034,2900574,5.0521474,0.11694142,81.14587,-1.0,
729.77905,2097.4656,9.359945,9.359945,0.00902995,,78.15191,127.48,0.07231748,710.5163,1654.302,[-0.022  0.321 -0.312  0.02  -0.023  0.004 -0.367 -1.071  0.017  0.  0.   ],543.703,1422.2971,1.1761456,100,0.4189424,1.2795593,1172.9426681797331,358.69708,0.011761456,1246384.4,38000,1172.9427,0.0017195878,3440.5582904815674,380,443.1636,0.902995,2913322,62.91476,0.17195879,7.231748,-1.0,
822.0735,1994.6709,9.359784,9.359784,0.005168575,,85.08053,125.18,0.036297917,617.14813,1662.7178,[-0.028  0.327 -0.314  0.023 -0.019  0.008 -0.361 -1.077  0.013  0.  0.   ],555.62537,1265.8982,1.0821949,100,0.4189424,1.1753571,1154.0266313645106,304.54694,0.01082195,512455.6,38100,1154.0266,0.0024545295,3447.129266023636,381,331.9532,0.5168575,2925840,81.426414,0.24545296,3.6297917,-1.0,
860.78925,2972.6245,9.359922,9.359922,0.010847575,,71.19737,126.4,0.07309441,458.38403,2668.9124,[-0.032  0.329 -0.316  0.023 -0.019  0.012 -0.369 -1.081  0.006  0.  0.   ],272.71393,1515.273,1.1856216,100,0.4189424,1.4045463,1164.5013263969956,381.40765,0.011856215,4588213.5,38200,1164.5013,0.0015863565,3453.972116470337,382,303.7121,1.0847576,2938480,54.433857,0.15863566,7.3094416,-1.0,
649.4758,1956.6865,9.359874,9.359874,0.0054949587,,86.728584,115.18,0.03743582,532.73865,1543.9329,[-0.027  0.33  -0.317  0.016 -0.026  0.008 -0.368 -1.084  0.004  0.  0.   ],475.2237,1163.0591,1.1019682,100,0.4189424,1.1530224,1062.2295551667848,300.5843,0.0110196825,481927.75,38300,1062.2296,0.0031701226,3459.7073674201965,383,412.75366,0.5494959,2949998,80.08641,0.31701228,3.7435818,-1.0,
705.5985,2290.5703,9.35995,9.35995,0.008797949,,69.6692,117.06,0.05424257,550.11957,1919.454,[-0.03   0.33  -0.316  0.011 -0.031  0.012 -0.368 -1.087  0.011  0.  0.   ],389.54376,1373.3937,1.2072921,100,0.4189424,1.4353546,1076.7149284188836,358.2861,0.01207292,1040980.7,38400,1076.715,0.0011840997,3465.7846784591675,384,371.1163,0.87979496,2961704,65.3145,0.11840997,5.4242573,-1.0,
760.5515,2148.505,9.359801,9.359801,0.0010022258,,98.95944,118.78,0.012771642,459.4743,1817.9979,[-0.033  0.327 -0.316  0.018 -0.024  0.015 -0.378 -1.094  0.006  0.  0.   ],446.5069,1107.4056,1.0132023,100,0.4189424,1.010515,1091.0584146998704,380.4841,0.010132023,278323.56,38500,1091.0585,0.007324837,3472.316337823868,385,330.50693,0.10022258,2973582,99.03103,0.73248374,1.2771642,-1.0,
814.0014,2264.6733,9.359956,9.359956,0.030356638,,55.855095,124.63,0.31286338,761.8757,1930.845,[-0.032  0.328 -0.317  0.017 -0.025  0.014 -0.381 -1.094  0.008  0.  0.   ],468.42773,1670.9417,1.3032982,100,0.4189424,1.790347,1147.8297418652305,366.13126,0.013032982,18283904.0,38600,1147.8297,0.001896084,3479.1478128433228,386,333.82837,3.0356638,2986045,15.563597,0.18960841,31.286339,-1.0,
782.62744,2603.7568,9.359969,9.359969,0.0018654461,,96.785965,124.95,0.01694916,398.02362,2236.212,[-0.023  0.329 -0.317  0.015 -0.027  0.009 -0.381 -1.09   0.027  0.  0.   ],369.04523,1192.0144,1.0175498,100,0.4189424,1.0332077,1150.1724025844155,380.3062,0.010175497,401730.72,38700,1150.1724,0.0047024274,3486.002755880356,387,367.54495,0.18654461,2998540,96.748405,0.47024274,1.694916,-1.0,
849.4113,2479.867,9.359983,9.359983,0.0040763416,,90.49509,128.37,0.03590826,525.84534,2148.097,[-0.022  0.33  -0.318  0.017 -0.025  0.005 -0.384 -1.091  0.029  0.  0.   ],437.22125,1307.9,1.0690314,100,0.4189424,1.1050323,1181.181339070032,429.78607,0.010690315,750224.4,38800,1181.1813,0.0054051206,3493.236030817032,388,331.77002,0.4076342,3011377,87.30584,0.5405121,3.590826,-1.0,
888.40845,2345.0764,9.359995,9.359995,0.0044674277,,87.445244,130.87,0.036115598,620.69666,2032.2557,[-0.023  0.333 -0.32   0.021 -0.021  0.008 -0.384 -1.093  0.023  0.  0.   ],497.70624,1373.0297,1.1147428,100,0.4189424,1.1435728,1201.2291159981478,374.05756,0.011147427,777929.06,38900,1201.2292,0.0020994386,3499.282881259918,389,312.8207,0.44674277,3024464,86.16178,0.20994386,3.6115599,-1.0,
777.01416,2308.9814,9.359946,9.359946,0.02298123,,68.056366,130.64,0.23716992,753.9976,1882.3087,[-0.023  0.336 -0.322  0.017 -0.025  0.006 -0.389 -1.1    0.017  0.  0.   ],510.99237,1593.665,1.2580351,100,0.4189424,1.4693702,1203.6868285135677,373.24197,0.012580351,6806617.0,39000,1203.6869,0.0013741505,3505.666699409485,390,426.67273,2.298123,3037528,23.057209,0.13741505,23.716993,-1.0,
648.0875,2352.5955,9.359877,9.359877,0.0030612445,,92.3725,124.93,0.020833552,493.16608,1850.2942,[-0.02   0.34  -0.324  0.021 -0.021  0.006 -0.389 -1.102  0.004  0.  0.   ],444.61017,1227.506,1.066587,100,0.4189424,1.0825733,1150.3888799642436,338.75137,0.010665869,489800.66,39100,1150.3889,0.005629521,3512.766213655472,391,502.30133,0.30612442,3050021,92.389305,0.5629521,2.0833552,-1.0,
825.43616,2425.5933,9.359796,9.359796,0.0065902728,,77.840805,126.51,0.04789717,554.72253,2086.8435,[-0.021  0.34  -0.324  0.025 -0.017  0.008 -0.388 -1.108  0.006  0.  0.   ],436.508,1379.4977,1.1971238,100,0.4189424,1.2846732,1164.185996898548,380.95477,0.011971238,822596.9,39200,1164.186,0.0028760864,3519.462954521179,392,338.74982,0.6590273,3062672,76.74244,0.28760865,4.789717,-1.0,
860.79095,2534.3306,9.359953,9.359953,0.002251075,,95.68711,129.77,0.021462781,472.21582,2202.1704,[-0.018  0.344 -0.325  0.024 -0.018  0.007 -0.378 -1.106  0.004  0.  0.   ],432.65167,1249.4606,1.0277292,100,0.4189424,1.0450728,1192.9509180957537,384.5504,0.010277292,383321.06,39300,1192.9509,0.006107988,3525.5435469150543,393,332.16003,0.2251075,3075649,95.42205,0.6107988,2.1462781,-1.0,
840.18115,2075.8596,9.359626,9.359626,0.01610369,,67.38442,126.25,0.1506768,744.42645,1754.4535,[-0.021  0.346 -0.326  0.026 -0.016  0.009 -0.379 -1.108  0.002  0.  0.   ],538.8294,1503.073,1.2065403,100,0.4189424,1.4840225,1161.5873016660148,395.2342,0.012065402,6332104.5,39400,1161.5874,0.0014813219,3531.7857308387756,394,321.40613,1.6103692,3088274,35.952816,0.14813219,15.06768,-1.0,
841.29156,2367.3735,9.359984,9.359984,0.0010391441,,98.14697,127.23,0.012965569,481.94348,2037.5607,[-1.234e-02  3.485e-01 -3.272e-01  2.251e-02 -2.013e-02  5.309e-05 -3.815e-01 -1.098e+00  8.612e-03  0.000e+00  0.000e+00],460.89246,1198.8286,1.0173378,100,0.4189424,1.0188801,1171.1044774586824,356.7657,0.010173378,273691.8,39500,1171.1045,0.0072030597,3538.787755012512,395,329.8129,0.10391441,3100997,98.96743,0.720306,1.296557,-1.0,
847.3915,2105.2927,9.359995,9.359995,0.0018259487,,97.526825,126.36,0.017084237,546.8737,1790.6399,[-0.014  0.35  -0.328  0.022 -0.02   0.002 -0.38  -1.098  0.011  0.  0.   ],530.45654,1186.4196,1.0121932,100,0.4189424,1.0253589,1162.0443943822795,334.338,0.01012193,289370.06,39600,1162.0444,0.0042253053,3545.6166388988495,396,314.6529,0.18259488,3113633,96.84834,0.42253053,1.7084237,-1.0,
763.1796,2475.4116,9.35996,9.35996,0.0023526456,,95.83218,125.8,0.01984144,445.97498,2079.5322,[-1.172e-02  3.512e-01 -3.288e-01  2.087e-02 -2.207e-02  1.512e-04 -3.822e-01 -1.097e+00  8.384e-03  0.000e+00  0.000e+00],416.43542,1204.5752,1.0348741,100,0.4189424,1.0434909,1159.058930589319,363.82828,0.010348741,348327.12,39700,1159.059,0.0055600475,3552.38112449646,397,395.87933,0.23526457,3126213,95.085785,0.55600476,1.9841441,-1.0,
813.44556,2666.2974,9.359953,9.359953,0.004592218,,87.460396,127.25,0.031596527,479.8869,2306.3223,[-0.011  0.355 -0.33   0.02  -0.023 -0.002 -0.381 -1.098  0.007  0.  0.   ],373.53162,1335.198,1.0804371,100,0.4189424,1.1433747,1173.420773443591,376.06558,0.010804371,860987.06,39800,1173.4208,0.004428179,3558.3811309337616,398,359.97522,0.45922178,3138938,84.69887,0.44281793,3.1596527,-1.0,
804.9922,2106.4087,9.3599205,9.3599205,0.008699995,,69.16624,126.89,0.053001136,649.4302,1745.1934,[-7.130e-03  3.659e-01 -3.354e-01  2.004e-02 -2.187e-02 -8.840e-03 -3.938e-01 -1.098e+00 -4.382e-04  0.000e+00  0.000e+00],534.285,1409.2609,1.1783783,100,0.4189424,1.4457921,1166.2074419580786,364.4223,0.011783783,1151796.2,39900,1166.2074,0.001405399,3564.6780817508698,399,361.21533,0.8699996,3151627,64.72114,0.1405399,5.3001137,-1.0,
724.402,2355.9697,9.359938,9.359938,0.004811086,,90.18463,125.93,0.049540903,549.95654,1919.5632,[-0.011  0.369 -0.336  0.022 -0.019 -0.011 -0.392 -1.098  0.003  0.  0.   ],454.0177,1294.2166,1.0943929,100,0.4189424,1.1088364,1160.8085607621556,370.4467,0.010943929,604501.6,40000,1160.8086,0.0028696118,3571.092239379883,400,436.40656,0.48110864,3164220,83.80411,0.2869612,4.9540906,-1.0,
811.59155,2418.2822,9.359851,9.359851,0.00117501,,98.205986,122.87,0.014191309,426.09857,2096.2896,[-0.01   0.374 -0.339  0.023 -0.018 -0.014 -0.399 -1.1    0.014  0.  0.   ],408.0996,1158.1798,1.0119865,100,0.4189424,1.0182679,1133.5842353928108,369.19986,0.010119865,273496.25,40100,1133.5844,0.007920789,3578.605539560318,401,321.9926,0.117501006,3176507,98.6698,0.79207885,1.4191309,-1.0,
897.18414,2385.6875,9.359914,9.359914,0.0068824007,,81.67816,130.54,0.042609632,571.4035,2081.7285,[-0.012  0.37  -0.339  0.023 -0.018 -0.011 -0.398 -1.104  0.013  0.  0.   ],485.4367,1363.3245,1.1077665,100,0.4189424,1.2243174,1201.1429640038211,369.6888,0.011077665,952499.0,40200,1201.143,0.0034416192,3584.9051229953766,402,303.9589,0.68824005,3189561,72.15025,0.34416193,4.2609634,-1.0,
874.18164,2608.1582,9.359859,9.359859,0.012884357,,67.40036,129.27,0.12389473,557.25696,2294.942,[-0.017  0.374 -0.34   0.021 -0.02  -0.008 -0.391 -1.108  0.013  0.  0.   ],404.95044,1510.3253,1.2258295,100,0.4189424,1.4836715,1187.397957877309,399.07614,0.012258295,3953071.2,40300,1187.398,0.0023858985,3591.1336030960083,403,313.21637,1.2884358,3202488,47.511505,0.23858985,12.389473,-1.0,
841.40784,2133.607,9.359814,9.359814,0.004274904,,87.599686,123.47,0.028906612,567.76917,1839.5236,[-0.016  0.376 -0.34   0.027 -0.014 -0.004 -0.392 -1.108  0.014  0.  0.   ],495.40906,1251.6562,1.05684,100,0.4189424,1.1415566,1135.4911861634264,379.92874,0.010568401,704845.9,40400,1135.4912,0.00410337,3597.0295071601868,404,294.08337,0.42749038,3214835,85.93874,0.41033703,2.8906612,-1.0,
849.45874,2585.7483,9.359975,9.359975,0.012401153,,77.80292,139.63,0.12589318,685.56305,2151.5442,[-0.016  0.376 -0.341  0.022 -0.018 -0.003 -0.39  -1.116  0.018  0.  0.   ],507.93854,1565.0098,1.183678,100,0.4189424,1.2852988,1283.6629484200814,392.00955,0.011836781,2305578.0,40500,1283.663,0.0010979385,3603.7332096099854,405,434.20416,1.2401154,3228798,47.672787,0.10979385,12.589317,-1.0,
861.14484,2154.8271,9.359963,9.359963,0.011543898,,64.79799,126.68,0.07857495,685.2961,1850.3141,[-0.012  0.377 -0.342  0.022 -0.018 -0.004 -0.391 -1.117  0.008  0.  0.   ],519.2097,1488.3652,1.2202802,100,0.4189424,1.5432577,1165.6578955162229,373.24686,0.012202802,1945580.0,40600,1165.6578,0.0025131674,3610.35817360878,406,304.5131,1.1543897,3241466,52.772587,0.25131676,7.8574953,-1.0,
729.3306,2268.3772,9.359912,9.359912,0.011425363,,71.420235,117.28,0.08896804,520.42914,1918.1049,[-0.011  0.38  -0.343  0.013 -0.028 -0.003 -0.39  -1.11   0.017  0.  0.   ],399.0899,1325.6702,1.2052034,100,0.4189424,1.4001634,1079.6029348745528,378.26248,0.012052034,1490790.5,40700,1079.6029,0.001750136,3616.395921230316,407,350.27234,1.1425363,3253194,52.667355,0.1750136,8.896804,-1.0,
904.57025,2077.9087,9.359978,9.359978,0.2999549,,2.343083,126.05,3.0199041,2947.8406,1821.2322,[-7.276e-03  3.799e-01 -3.428e-01  1.500e-02 -2.612e-02  5.963e-04 -3.886e-01 -1.115e+00  2.275e-02  0.000e+00  0.000e+00],537.87427,7020.273,3.76638,100,0.4189424,42.678814,1161.2468105949195,397.93518,0.037663803,2942421500.0,40800,1161.2468,3.9713173e-05,3622.9274339675903,408,256.67657,29.995487,3265799,1.5521814,0.0039713173,301.99042,-1.0,
688.9088,2588.747,9.359961,9.359961,0.0044097146,,89.640274,121.15,0.029431848,378.5163,2161.7412,[-0.002  0.388 -0.346  0.024 -0.018 -0.007 -0.369 -1.129  0.031  0.  0.   ],339.29047,1198.7909,1.0739827,100,0.4189424,1.11557,1115.914568253379,429.49515,0.0107398275,643538.0,40900,1115.9146,0.004460971,3629.739686012268,409,427.00577,0.4409715,3277914,85.57337,0.4460971,2.9431849,-1.0,
793.62866,2967.599,9.359972,9.359972,0.0037860218,,93.25771,122.11,0.033983074,284.58667,2636.884,[-7.648e-04  3.916e-01 -3.473e-01  2.850e-02 -1.349e-02 -6.238e-03 -3.670e-01 -1.126e+00  2.927e-02  0.000e+00  0.000e+00],234.06409,1206.4873,1.0559659,100,0.4189424,1.0722973,1124.3437111767994,440.33914,0.010559658,550347.75,41000,1124.3438,0.005013441,3635.9276032447815,410,330.71512,0.37860218,3290125,88.60942,0.50134414,3.3983073,-1.0,
744.9232,2136.6436,9.359904,9.359904,0.0026886226,,94.96323,118.68,0.02385654,481.45685,1787.323,[-2.507e-04  3.972e-01 -3.489e-01  2.534e-02 -1.726e-02 -5.365e-03 -3.679e-01 -1.123e+00  2.554e-02  0.000e+00  0.000e+00],453.2506,1139.2291,1.0260507,100,0.4189424,1.0530392,1094.2437151185766,393.85104,0.010260506,479933.0,41100,1094.2438,0.0041580666,3641.6410620212555,411,349.3205,0.26886228,3301993,93.57488,0.41580665,2.385654,-1.0,
785.3178,2310.5195,9.359994,9.359994,0.0024718326,,94.989456,119.21,0.019026384,424.0606,1997.5874,[-6.678e-05  4.019e-01 -3.504e-01  2.826e-02 -1.378e-02 -4.114e-03 -3.653e-01 -1.120e+00  2.386e-02  0.000e+00  0.000e+00],405.09418,1135.263,1.0249933,100,0.4189424,1.0527484,1098.2500029595687,372.12402,0.010249933,317301.34,41200,1098.25,0.0050491644,3648.2847566604614,412,312.93213,0.24718326,3313914,94.504005,0.5049164,1.9026384,-1.0,
859.5518,2572.7927,9.359795,9.359795,0.002180226,,96.11334,124.4,0.017185349,403.13483,2287.554,[ 9.498e-04  4.026e-01 -3.510e-01  2.619e-02 -1.569e-02 -5.120e-03 -3.627e-01 -1.121e+00  2.717e-02  0.000e+00  0.000e+00],372.95264,1190.4238,1.018597,100,0.4189424,1.0404383,1144.7905564021185,462.95142,0.01018597,421181.8,41300,1144.7905,0.005331105,3654.9385244846344,413,285.23877,0.21802258,3326354,95.619286,0.5331105,1.718535,-1.0,
747.5197,2997.6658,9.35998,9.35998,0.005393126,,89.43229,128.35,0.05278349,351.22424,2563.997,[-7.393e-05  4.065e-01 -3.528e-01  2.371e-02 -1.807e-02 -4.835e-03 -3.644e-01 -1.121e+00  2.830e-02  0.000e+00  0.000e+00],281.88855,1302.1733,1.0676618,100,0.4189424,1.1181644,1181.1882433247642,419.1385,0.010676619,810848.5,41400,1181.1882,0.0048485347,3661.1577422618866,414,433.66858,0.5393126,3339189,79.67107,0.48485348,5.278349,-1.0,
807.245,2364.8154,9.359929,9.359929,0.008253528,,78.270454,121.85,0.07597856,522.1193,2051.5251,[-0.006  0.407 -0.353  0.024 -0.017 -0.001 -0.363 -1.124  0.03   0.  0.   ],411.0907,1324.0182,1.1419007,100,0.4189424,1.2776213,1120.5353088831148,370.4595,0.011419006,1364545.2,41500,1120.5353,0.0021864693,3667.70436167717,415,313.29028,0.82535285,3351374,65.68475,0.21864693,7.597856,-1.0,
746.0761,2239.0156,9.359956,9.359956,0.002344654,,93.57544,118.54,0.019254476,477.61072,1896.6649,[-0.009  0.406 -0.354  0.028 -0.014  0.002 -0.369 -1.127  0.036  0.  0.   ],416.72223,1171.9911,1.0549285,100,0.4189424,1.0686564,1088.4268418179565,410.59277,0.010549285,452786.72,41600,1088.4268,0.005021873,3674.3057289123535,416,342.3507,0.2344654,3363228,95.2927,0.5021873,1.9254477,-1.0,
828.0868,2263.0552,9.359887,9.359887,0.016686419,,57.904076,126.15,0.13763094,806.9592,1932.3577,[-0.013  0.406 -0.353  0.029 -0.013  0.004 -0.368 -1.124  0.033  0.  0.   ],479.8678,1699.1584,1.2687355,100,0.4189424,1.7269942,1158.7842400830075,376.01456,0.012687354,9179166.0,41700,1158.7842,0.0014125577,3681.4795184135437,417,330.69745,1.668642,3375843,36.633347,0.14125577,13.763094,-1.0,
900.45404,3500.4404,9.359884,9.359884,0.0030286943,,92.18525,138.34,0.01915064,314.69702,3129.7754,[-0.003  0.408 -0.355  0.03  -0.011 -0.005 -0.378 -1.113  0.033  0.  0.   ],220.98706,1408.4348,1.0765023,100,0.4189424,1.0847722,1271.1190996774908,560.0278,0.0107650235,816231.0,41800,1271.119,0.0047743088,3688.768491744995,418,370.66498,0.3028694,3389677,92.665054,0.4774309,1.9150642,-1.0,
884.2078,3031.6565,9.359869,9.359869,0.0048587224,,87.92452,132.64,0.03504616,377.68048,2697.4087,[-0.004  0.411 -0.356  0.031 -0.01  -0.007 -0.382 -1.11   0.03   0.  0.   ],308.95868,1347.6235,1.075942,100,0.4189424,1.1373391,1218.455678503046,455.89688,0.010759422,721981.06,41900,1218.4557,0.0035692935,3696.059591770172,419,334.24792,0.48587227,3402941,83.06178,0.35692936,3.5046163,-1.0,
814.6692,2178.8958,9.359929,9.359929,0.0034635307,,93.564606,124.79,0.030831212,512.41895,1846.9758,[-0.005  0.412 -0.357  0.027 -0.014 -0.005 -0.382 -1.108  0.031  0.  0.   ],492.9203,1188.1936,1.0232401,100,0.4189424,1.0687802,1146.5890971937267,387.69455,0.010232401,423546.16,42000,1146.5891,0.003854359,3703.014940261841,420,331.91998,0.34635308,3415420,89.720436,0.3854359,3.0831213,-1.0,
834.6433,2128.6978,9.359963,9.359963,0.0035060397,,88.4409,128.88,0.025011577,636.76086,1779.5383,[-0.005  0.41  -0.357  0.027 -0.014 -0.004 -0.388 -1.109  0.029  0.  0.   ],545.1933,1315.8217,1.0924224,100,0.4189424,1.1306986,1183.8027296589444,357.76913,0.010924224,480878.78,42100,1183.8029,0.004092354,3710.1735360622406,421,349.15936,0.350604,3428308,90.66154,0.4092354,2.5011578,-1.0,
873.6375,2342.3604,9.359853,9.359853,0.11386896,,17.912924,122.86,1.1440394,983.0846,2085.1672,[-0.005  0.409 -0.358  0.027 -0.015 -0.008 -0.391 -1.11   0.025  0.  0.   ],428.12238,2643.4043,2.2050157,100,0.4189424,5.5825615,1130.8305334727995,396.31793,0.022050157,123965896.0,42200,1130.8304,0.00015915468,3716.372344970703,422,257.19302,11.386895,3440594,3.6143079,0.015915468,114.403946,-1.0,
828.2714,2964.1074,9.359976,9.359976,0.0028830564,,92.366264,130.98,0.019675396,371.45892,2586.4768,[-0.011  0.414 -0.359  0.026 -0.015 -0.014 -0.386 -1.108  0.021  0.  0.   ],316.6698,1296.7076,1.0689656,100,0.4189424,1.0826464,1205.9020291304996,425.07303,0.010689655,455834.75,42300,1205.902,0.0054575005,3722.967756986618,423,377.6306,0.28830567,3453692,93.21913,0.5457501,1.9675397,-1.0,
934.58295,2563.8845,9.359927,9.359927,0.0056993407,,82.94615,137.27,0.036302704,551.83307,2234.4136,[-0.009  0.414 -0.359  0.023 -0.019 -0.017 -0.385 -1.108  0.023  0.  0.   ],494.88855,1396.3757,1.1186928,100,0.4189424,1.2056015,1264.0539334505127,413.99612,0.011186927,633166.56,42400,1264.054,0.00238528,3729.7714128494263,424,329.471,0.56993407,3467419,79.39319,0.23852801,3.6302705,-1.0,
905.2339,2511.3433,9.35988,9.35988,0.0016478366,,97.73301,132.24,0.019053634,511.4096,2199.578,[-0.011  0.416 -0.36   0.023 -0.019 -0.012 -0.388 -1.109  0.023  0.  0.   ],463.5963,1273.5004,1.026427,100,0.4189424,1.0231957,1216.999351120434,483.5513,0.01026427,463625.5,42500,1216.9994,0.0066517377,3736.265285253525,425,311.76544,0.16478369,3480643,97.487404,0.66517377,1.9053636,-1.0,
916.57666,2625.8909,9.3599205,9.3599205,0.0062132357,,84.44233,130.53,0.0451949,502.32886,2340.8845,[-0.009  0.419 -0.362  0.022 -0.019 -0.015 -0.391 -1.112  0.027  0.  0.   ],413.81592,1359.5992,1.1342709,100,0.4189424,1.1842402,1201.5830152002984,432.49078,0.01134271,869679.4,42600,1201.5831,0.0040953574,3743.9434320926666,426,285.00632,0.6213236,3493696,76.91977,0.40953574,4.5194902,-1.0,
766.4559,2751.6648,9.359975,9.359975,0.0190114,,61.485783,129.43,0.18398187,512.8887,2325.7017,[-0.009  0.42  -0.362  0.027 -0.014 -0.012 -0.391 -1.112  0.027  0.  0.   ],366.9193,1565.6488,1.2387424,100,0.4189424,1.6263922,1192.4188698797996,401.8268,0.012387424,6103269.0,42700,1192.419,0.0011358606,3750.1170675754547,427,425.96307,1.90114,3506639,29.80263,0.11358606,18.398188,-1.0,
868.15344,2477.726,9.35997,9.35997,0.03787164,,43.59461,126.25,0.38409868,957.07153,2184.0198,[-0.005  0.423 -0.363  0.032 -0.007 -0.009 -0.389 -1.113  0.03   0.  0.   ],418.542,2082.8635,1.409243,100,0.4189424,2.2938616,1161.8597737805817,372.79443,0.01409243,69517110.0,42800,1161.8597,0.0021063853,3756.6472244262695,428,293.70636,3.7871642,3519264,12.162517,0.21063854,38.40987,-1.0,
849.0368,2221.2495,9.359944,9.359944,14.2338915,,0.010137237,125.22,143.06714,193245.22,1917.752,[ 0.008  0.424 -0.364  0.037 -0.002 -0.023 -0.403 -1.103  0.031  0.  0.   ],486.1596,259430.11,144.20099,100,0.4189424,9864.621,1152.5343864716267,421.29578,1.4420099,4610867600000.0,42900,1152.5344,1.5926003e-06,3763.5680100917816,429,303.49756,1423.3892,3531786,1.0159082,0.00015926003,14306.715,-1.0,
890.70337,2538.2163,9.359932,9.359932,0.0018556012,,96.984474,133.51,0.016359722,496.87408,2198.1592,[-0.004  0.428 -0.366  0.016 -0.024 -0.019 -0.398 -1.097  0.027  0.  0.   ],469.29553,1270.0864,1.0208133,100,0.4189424,1.0310929,1230.7604461788,379.1176,0.010208134,380214.66,43000,1230.7604,0.005947417,3770.3421642780304,430,340.05713,0.18556012,3545137,96.801414,0.5947417,1.6359723,-1.0,
915.5859,3032.3242,9.359963,9.359963,0.0029608153,,91.11289,140.82,0.020183474,471.01013,2653.4897,[-0.004  0.431 -0.367  0.018 -0.022 -0.021 -0.4   -1.101  0.028  0.  0.   ],384.72308,1424.041,1.0758646,100,0.4189424,1.0975395,1294.4203036613962,425.89236,0.010758647,695922.0,43100,1294.4203,0.005308928,3776.8920431137085,431,378.83444,0.29608157,3559219,92.95953,0.5308928,2.0183475,-1.0,
930.5343,2933.2222,9.359945,9.359945,0.7022584,,2.256918,135.16,7.0647,5605.248,2618.2358,[-1.078e-03  4.310e-01 -3.682e-01  1.726e-02 -2.371e-02 -2.579e-02 -4.052e-01 -1.097e+00  2.798e-02  0.000e+00  0.000e+00],365.5539,11462.694,7.9195995,100,0.4189424,44.308212,1245.5207032603346,486.05154,0.079196,6529892400.0,43200,1245.5208,2.925286e-05,3783.0929465293884,432,314.9864,70.225845,3572735,1.2558105,0.002925286,706.47003,-1.0,
938.4878,2275.3582,9.35994,9.35994,0.0034616722,,93.19405,134.33,0.029042868,583.50525,1981.0303,[-0.004  0.443 -0.373  0.011 -0.03  -0.012 -0.417 -1.092  0.034  0.  0.   ],550.20825,1290.5989,1.0458988,100,0.4189424,1.0730299,1232.8156353745476,407.98465,0.010458988,395406.78,43300,1232.8157,0.0048837326,3790.073481798172,433,294.32782,0.3461672,3586168,90.12703,0.48837328,2.9042869,-1.0,
