MeanEntropy,ReturnStepMaxmin,InitialReturnMax,VarianceInit,J_sample_variance,LearnableVariance,MaxIW,ESSRenyi,MinIW,TimeElapsed,EpLenMean,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Weights,Iteration,ReturnStepMax,Bound,MinIWNorm,InitialBound,InitialReturnMean,ReturnMeanIW,OptimizationReturnMin,InitialReturnStd,EpThisIter,MeanIWNorm,MeanIW,ESSClassic,EpisodesSoFar,StdIWNorm,TimestepsSoFar,EpRewMean,OptimizationReturnMean,StdIW,InitialReturnMin
0.4189424,0.8523932,-50.547157,-1.0,22652.295,,3.8783548,82.415016,0.24047548,8506.176142215729,113.1,104.36208,0.038783547,1.2133712,[-0.245  1.215],360,0.8523932,-81.059525,0.0024047547,-84.57732,-79.41367,-75.37161,,17.77638,100,0.009342309,0.934231,75.707375,36000,0.0052920324,7674968,-79.41367777869105,75.49557,0.52920324,-154.90924
0.4189424,0.8668371,-50.696037,-1.0,16465.438,,9.397628,8.135143,0.0025351853,8511.427793502808,123.12,91.243645,0.093976274,12.292346,[-0.236  1.203],361,0.8668371,-77.05222,2.5351852e-05,-92.1525,-87.42118,-60.463997,,19.700357,100,0.00714782,0.71478194,24.232231,36100,0.012639185,7687280,-87.4211772197485,54.518505,1.2639186,-141.93968
0.4189424,0.8569473,-59.86248,-1.0,18707.662,,5.2839937,63.292843,0.17156284,8516.705236196518,123.15,77.73225,0.052839935,1.5799575,[-0.241  1.16 ],362,0.8569473,-88.034935,0.0017156283,-91.176155,-86.58967,-82.26988,,17.06972,100,0.0094032325,0.94032323,59.526184,36200,0.007753723,7699595,-86.58965967997909,51.005074,0.77537227,-137.59473
0.4189424,0.86920965,-50.752403,-1.0,19384.795,,6.4947157,13.624236,0.020529965,8521.266974449158,120.44,93.37405,0.06494716,7.339861,[-0.171  1.154],363,0.86920965,-77.532486,0.00020529964,-90.00792,-85.203705,-64.51682,,20.01504,100,0.008012731,0.80127305,34.01805,36300,0.011159336,7711639,-85.20369988903403,58.92275,1.1159337,-144.12645
0.4189424,0.86154485,-60.079643,-1.0,24216.162,,9.269018,28.124977,0.045661002,8526.396931171417,120.95,90.54452,0.09269018,3.5555584,[-0.115  1.187],364,0.86154485,-83.01871,0.00045661003,-90.40801,-85.387215,-73.551384,,18.732025,100,0.008755815,0.8755815,34.524223,36400,0.01205799,7723734,-85.3872080770135,65.236946,1.205799,-150.62416
0.4189424,0.86049104,-50.722885,-1.0,10218.908,,8.763544,10.195495,0.0015987323,8530.607902526855,113.83,73.03923,0.087635435,9.808254,[-0.156  1.218],365,0.86049104,-68.07503,1.5987323e-05,-84.16553,-80.04013,-55.15503,,14.816292,100,0.0067816214,0.6781621,23.931519,36500,0.01209068,7735117,-80.04012888073922,43.72199,1.2090682,-123.762115
0.4189424,0.86651134,-50.617146,-1.0,15919.308,,6.3224463,15.010733,0.004203499,8534.671952009201,117.48,93.83659,0.063224465,6.6619,[-0.131  1.176],366,0.86651134,-72.98189,4.2034986e-05,-88.20366,-83.38854,-60.553734,,20.029383,100,0.0073925015,0.7392501,31.585377,36600,0.010879848,7746865,-83.3885429365933,61.065197,1.0879848,-144.45374
0.4189424,0.86327636,-49.774323,-1.0,14062.12,,5.788603,8.765485,0.0058192406,8539.809895515442,119.08,98.8396,0.057886027,11.408382,[-0.204  1.212],367,0.86327636,-72.19107,5.8192403e-05,-88.64723,-83.693436,-55.458977,,18.117338,100,0.006696409,0.66964096,30.551569,36700,0.010096166,7758773,-83.69343451976776,64.92049,1.0096166,-148.61392
0.4189424,0.86692476,-50.430126,-1.0,23368.695,,10.120293,12.7049675,0.0110476455,8544.2252805233,116.92,83.26222,0.10120293,7.8709373,[-0.215  1.255],368,0.86692476,-79.8738,0.00011047645,-86.63614,-82.17973,-67.371254,,16.070559,100,0.008971561,0.89715606,29.283981,36800,0.013941575,7770465,-82.1797335343063,51.512623,1.3941575,-133.69235
0.4189424,0.8629509,-50.44422,-1.0,7059.16,,4.0054,6.633653,0.0034011086,8548.309887886047,113.87,73.01328,0.040054,15.07465,[-0.218  1.294],369,0.8629509,-65.8832,3.4011086e-05,-84.22007,-80.10482,-49.905293,,15.301387,100,0.0061023855,0.6102386,32.694973,36900,0.008755541,7781852,-80.1048265466094,43.35268,0.87555414,-123.457504
0.4189424,0.8689977,-49.519016,-1.0,9545.471,,6.328151,31.53152,0.024966802,8552.309032678604,112.43,60.967358,0.063281514,3.1714296,[-0.275  1.339],370,0.8689977,-72.30588,0.00024966802,-82.31314,-78.630264,-65.747215,,13.198349,100,0.008246016,0.8246016,37.27663,37000,0.010696472,7793095,-78.63026242420078,31.856112,1.0696472,-110.486374
0.4189424,0.8578509,-58.258934,-1.0,18815.537,,5.297627,9.6014595,0.0031197323,8556.672756433487,110.94,92.342995,0.05297627,10.415083,[-0.369  1.326],371,0.8578509,-69.87092,3.1197324e-05,-82.510155,-77.49009,-53.66996,,16.286554,100,0.007038672,0.7038672,29.838064,37100,0.010793349,7804189,-77.49008363991976,73.11184,1.0793347,-150.60193
0.4189424,0.85312515,-58.266388,-1.0,19376.965,,6.6206036,15.274356,0.0045677335,8561.199318885803,112.96,79.44063,0.06620603,6.546921,[-0.387  1.285],372,0.85312515,-75.239265,4.5677334e-05,-84.05422,-79.464,-63.494255,,15.596155,100,0.008329784,0.83297837,33.81236,37200,0.011654253,7815485,-79.46399612218141,58.24302,1.1654253,-137.70702
0.4189424,0.8578955,-49.031746,-1.0,27509.83,,8.401929,14.021896,0.020164412,8566.11815738678,116.77,137.13779,0.08401929,7.131703,[-0.325  1.248],373,0.8578955,-77.18025,0.00020164411,-88.93015,-82.7245,-60.607903,,19.976194,100,0.007177081,0.7177081,32.81005,37300,0.010270618,7827162,-82.72450337767602,103.44504,1.0270618,-186.16954
0.4189424,0.8599944,-58.93009,-1.0,11437.681,,6.4924316,6.4417667,0.015922602,8570.665784597397,118.03,75.288155,0.064924315,15.523691,[-0.477  1.254],374,0.8599944,-72.1615,0.00015922602,-87.58002,-83.10609,-54.534115,,16.880327,100,0.006707321,0.67073214,28.194115,37400,0.010704094,7838965,-83.10607530161738,51.11217,1.0704094,-134.21825
0.4189424,0.8603884,-59.391357,-1.0,20468.535,,6.9293528,9.160982,0.0035228694,8575.60131430626,119.43,86.309006,0.06929353,10.91586,[-0.541  1.215],375,0.8603884,-77.29965,3.5228695e-05,-89.81104,-84.95437,-61.253597,,17.912405,100,0.007554409,0.7554409,27.718409,37500,0.012199168,7850908,-84.95435569912195,60.746006,1.2199169,-145.70036
0.4189424,0.8592645,-58.13198,-1.0,8935.731,,4.0288486,7.1326346,0.005768908,8580.390267848969,122.82,94.193,0.040288486,14.020064,[-0.652  1.188],376,0.8592645,-67.99965,5.768908e-05,-91.83621,-86.75871,-48.987778,,19.219309,100,0.0054480173,0.5448017,32.541187,37600,0.007844063,7863190,-86.75870894998312,65.56628,0.7844064,-152.32498
0.4189424,0.8635231,-58.365158,-1.0,12168.628,,9.221481,5.9878206,0.0044169365,8585.055502653122,123.21,72.95557,0.09221481,16.700567,[-0.813  1.181],377,0.8635231,-83.26247,4.4169363e-05,-90.83591,-86.45856,-65.37382,,17.899242,100,0.007275826,0.7275827,24.89088,37700,0.012638879,7875511,-86.45854879319668,44.86218,1.2638879,-131.32072
0.4189424,0.8620248,-59.739708,-1.0,31959.13,,4.729706,72.30055,0.22475211,8589.852359771729,131.36,114.63908,0.047297057,1.3831153,[-0.837  1.139],378,0.8620248,-95.90671,0.0022475212,-99.2821,-93.469475,-89.07072,,25.191656,100,0.009544712,0.95447123,67.14327,37800,0.006676883,7888647,-93.46946821630002,80.90932,0.6676883,-174.37878
0.4189424,0.8586705,-58.36075,-1.0,11467.317,,4.8717346,6.014209,0.00232853,8594.173460006714,126.07,93.81618,0.048717346,16.62729,[-0.861  1.126],379,0.8586705,-67.7295,2.32853e-05,-93.96884,-88.89628,-47.04532,,19.034065,100,0.005696897,0.56968975,34.904144,37900,0.007779946,7901254,-88.89627925992012,63.280643,0.77799463,-152.17693
0.4189424,0.8641612,-57.925037,-1.0,12697.539,,4.5163593,7.364957,0.0011557005,8597.883239030838,126.86,79.74281,0.04516359,13.577812,[-0.897  1.17 ],380,0.8641612,-75.74011,1.1557005e-05,-94.21698,-89.62806,-58.830795,,18.418684,100,0.0069182445,0.69182444,32.735966,38000,0.009916873,7913940,-89.62805547982454,48.03979,0.99168724,-137.66785
0.4189424,0.865065,-59.390175,-1.0,15442.762,,7.6110444,7.386558,0.002729406,8602.887610435486,126.73,86.71795,0.076110445,13.538105,[-0.749  1.183],381,0.865065,-79.21321,2.729406e-05,-94.53162,-89.66135,-61.29346,,19.943817,100,0.006868969,0.686897,24.19835,38100,0.012157326,7926613,-89.66134878158569,56.446777,1.2157326,-146.10812
0.4189424,0.8648236,-58.67206,-1.0,28516.465,,5.099162,11.552098,0.0061908998,8608.134400606155,126.02,119.10127,0.05099162,8.656436,[-0.75   1.141],382,0.8648236,-78.58444,6.1909e-05,-94.68424,-88.75845,-61.149723,,23.677631,100,0.0074770916,0.7477092,34.623756,38200,0.0102743795,7939215,-88.75846288084983,89.01486,1.0274379,-177.77333
0.4189424,0.85977536,-58.67824,-1.0,17135.695,,4.451767,14.380058,0.00415356,8613.041034460068,119.71,101.98753,0.04451767,6.954075,[-0.772  1.179],383,0.85977536,-67.70449,4.1535597e-05,-89.551575,-84.19605,-53.58166,,17.53181,100,0.006537765,0.6537765,36.605022,38300,0.008603724,7951186,-84.19605796962976,76.46972,0.86037236,-160.66577
0.4189424,0.8647797,-59.346687,-1.0,20353.48,,2.2033274,89.11867,0.3906667,8618.239143133163,120.09,81.667885,0.022033274,1.1220994,[-0.637  1.16 ],384,0.8647797,-88.65716,0.0039066668,-89.48681,-84.78633,-83.67797,,17.202559,100,0.009899784,0.9899783,89.58817,38400,0.0033749228,7963195,-84.78632630139589,56.22824,0.3374923,-141.01457
0.4189424,0.8569684,-58.8624,-1.0,12250.04,,5.201723,5.411234,0.0040446636,8623.514618396759,121.03,81.60318,0.05201723,18.480074,[-0.673  1.16 ],385,0.8569684,-80.22676,4.0446634e-05,-89.97983,-85.29764,-60.098763,,15.568606,100,0.0068398714,0.6839872,30.169334,38500,0.010406105,7975298,-85.29763443723321,55.16794,1.0406104,-140.46558
0.4189424,0.8577233,-59.045856,-1.0,32868.605,,7.334354,34.311275,0.02834642,8628.275268316269,122.85,112.50455,0.07334354,2.9144938,[-0.706  1.117],386,0.8577233,-84.92209,0.00028346418,-92.489815,-86.771484,-75.15979,,22.63955,100,0.008465883,0.8465884,36.267082,38600,0.011222713,7987583,-86.77147793665529,84.77892,1.1222713,-171.5504
0.4189424,0.8583436,-59.52642,-1.0,21314.932,,7.014623,20.7278,0.022052772,8632.85767197609,127.82,88.08486,0.07014623,4.8244386,[-0.755  1.094],387,0.8583436,-88.32099,0.00022052771,-95.11031,-90.18994,-77.51358,,17.25186,100,0.008496522,0.84965223,31.079685,38700,0.012652504,8000365,-90.18993282064795,57.421352,1.2652504,-147.61128
0.4189424,0.8635003,-59.248955,-1.0,12085.388,,7.5432076,8.158175,0.0077144303,8636.517045736313,130.71,91.12885,0.07543208,12.257643,[-0.751  1.062],388,0.8635003,-74.81064,7.71443e-05,-97.652374,-92.63978,-57.261086,,19.877214,100,0.006050874,0.6050874,26.277832,38800,0.010134968,8013436,-92.63977376237511,57.738037,1.0134969,-150.3778
0.4189424,0.8593954,-68.373184,-1.0,29537.982,,4.339696,73.09344,0.14377856,8641.669752120972,136.85,99.74162,0.043396957,1.3681118,[-0.88   1.042],389,0.8593954,-100.6197,0.0014377856,-102.79829,-97.194466,-94.06511,,20.900038,100,0.009655725,0.9655724,69.95583,38900,0.0063278032,8027121,-97.19445991799235,70.92035,0.6327804,-168.1148
0.4189424,0.86310697,-59.9199,-1.0,34359.664,,6.705787,18.090002,0.00783414,8646.207885503769,141.9,130.89777,0.06705787,5.5279155,[-0.874  1.028],390,0.86310697,-97.06608,7.83414e-05,-107.71046,-101.34988,-82.11137,,23.244986,100,0.008024798,0.8024798,35.473537,39000,0.010823078,8041311,-101.34987484455108,89.46778,1.0823078,-190.81766
0.4189424,0.86823493,-60.362556,-1.0,41098.438,,2.3116019,90.12438,0.30086485,8651.842569589615,141.14,138.46707,0.023116019,1.1095777,[-0.829  0.995],391,0.86823493,-105.4815,0.0030086483,-107.53648,-100.90883,-98.50016,,25.63093,100,0.009874767,0.98747665,87.86716,39100,0.003669396,8055425,-100.90882880136371,97.92079,0.36693963,-198.82962
0.4189424,0.8640995,-59.40238,-1.0,28595.033,,10.345557,10.859886,0.0051214937,8657.672199249268,138.93,108.81948,0.10345557,9.2081995,[-0.822  1.003],392,0.8640995,-89.9595,5.1214935e-05,-104.1462,-98.53879,-72.943855,,21.415539,100,0.0075982576,0.7598258,22.842146,39200,0.01396483,8069318,-98.53880185753107,69.68306,1.3964831,-168.22186
0.4189424,0.85898495,-58.08979,-1.0,18499.148,,4.9899592,6.286038,0.004746241,8662.280176401138,149.8,133.14975,0.049899593,15.908272,[-0.828  0.966],393,0.85898495,-88.001205,4.746241e-05,-113.04384,-106.66921,-62.575798,,26.773691,100,0.005908286,0.5908286,32.64906,39300,0.008485901,8084298,-106.66920160546898,84.57035,0.84859014,-191.23955
0.4189424,0.8669876,-69.361664,-1.0,53396.656,,9.648787,15.016099,0.0020196931,8666.931967258453,149.94,149.36258,0.096487865,6.659519,[-0.697  0.938],394,0.8669876,-100.42963,2.019693e-05,-113.834755,-106.543945,-81.61494,,26.53185,100,0.008074129,0.80741304,32.395947,39400,0.011663713,8099292,-106.54394937887788,112.18029,1.1663712,-218.72424
0.4189424,0.86794114,-59.39865,-1.0,28216.42,,6.7565584,11.2827835,0.005044747,8671.162454843521,137.38,121.908966,0.06756558,8.863061,[-0.573  0.944],395,0.86794114,-95.13568,5.044747e-05,-103.51278,-97.4692,-77.14338,,21.269262,100,0.0078006624,0.78006625,32.229214,39500,0.0113117,8113030,-97.46919859245419,83.83842,1.1311699,-181.30762
0.4189424,0.86088765,-60.62396,-1.0,44351.438,,11.648271,12.143502,0.004326615,8675.153049945831,140.65,129.45903,0.116482705,8.234857,[-0.428  0.936],396,0.86088765,-87.91913,4.326615e-05,-106.26731,-99.93121,-69.73678,,22.30013,100,0.0074461466,0.74461466,22.516136,39600,0.01381307,8127095,-99.93121251612902,90.15178,1.3813072,-190.083
0.4189424,0.86419976,-59.636993,-1.0,26860.566,,1.3751435,98.83871,0.72300124,8679.623015642166,147.21,102.08508,0.013751435,1.0117494,[-0.339  0.961],397,0.86419976,-110.90001,0.007230012,-110.969894,-105.57915,-105.4777,,22.260023,100,0.00998148,0.998148,98.786995,39700,0.0011060482,8141816,-105.57915636569261,56.14292,0.11060482,-161.72208
0.4189424,0.85858864,-60.370033,-1.0,29464.938,,10.648767,11.040259,0.006199582,8683.668419122696,138.56,110.07777,0.10648767,9.057758,[-0.341  0.959],398,0.85858864,-97.59461,6.1995815e-05,-104.25292,-98.57133,-80.495224,,22.31334,100,0.008229542,0.82295436,26.324318,39800,0.013767631,8155672,-98.57133677139878,71.87646,1.3767631,-170.4478
0.4189424,0.85907155,-59.834015,-1.0,30745.836,,4.725035,20.728682,0.020691196,8688.093009471893,138.43,130.7547,0.04725035,4.8242335,[-0.449  0.989],399,0.85907155,-89.38433,0.00020691195,-105.11936,-98.7664,-75.43061,,26.53112,100,0.0076858057,0.7685805,37.37002,39900,0.009949902,8169515,-98.76640541911125,91.82231,0.9949902,-190.58871
0.4189424,0.86239576,-59.745293,-1.0,22872.45,,5.2042212,8.66202,0.0014719899,8692.526943206787,133.18,119.52781,0.052042212,11.544651,[-0.363  1.01 ],400,0.86239576,-83.35045,1.4719899e-05,-99.993866,-94.0181,-63.046326,,20.279425,100,0.00686818,0.68681794,33.12406,40000,0.0097589865,8182833,-94.01809551879764,85.25501,0.9758987,-179.2731
0.4189424,0.8656697,-59.64207,-1.0,27074.127,,6.496789,12.044059,0.007949242,8696.620336055756,131.28,99.78859,0.064967886,8.302849,[-0.382  1.051],401,0.8656697,-79.13617,7.949242e-05,-98.61778,-93.30342,-63.82303,,21.456913,100,0.0074965586,0.7496559,24.375769,40100,0.0132042365,8195961,-93.30343065083026,66.12723,1.3204236,-159.43066
0.4189424,0.86924267,-59.951412,-1.0,20371.049,,5.422649,59.6209,0.11192795,8699.719651222229,128.77,80.77591,0.054226488,1.6772642,[-0.239  1.035],402,0.86924267,-95.264885,0.0011192794,-95.788246,-91.09734,-89.18972,,20.684994,100,0.009636015,0.9636015,60.868465,40200,0.0077261785,8208838,-91.09733395472169,49.62999,0.7726178,-140.72733
0.4189424,0.8656648,-59.08459,-1.0,19302.855,,9.207206,8.986395,0.002197817,8702.830413341522,129.03,104.13974,0.092072055,11.127933,[-0.205  1.016],403,0.8656648,-75.07099,2.1978169e-05,-96.653015,-91.212204,-56.92123,,20.757393,100,0.00624037,0.624037,22.136211,40300,0.011703789,8221741,-91.2122129304707,72.01212,1.170379,-163.22433
0.4189424,0.8585149,-60.354225,-1.0,34650.152,,3.2837672,80.05157,0.17037588,8706.661643266678,136.41,119.45757,0.03283767,1.2491947,[-0.208  0.976],404,0.8585149,-100.41176,0.0017037588,-102.975204,-96.98148,-93.71273,,22.594452,100,0.009865061,0.9865061,77.910805,40400,0.005252801,8235382,-96.98147959694266,82.830315,0.5252801,-179.8118
0.4189424,0.8636056,-58.994022,-1.0,17290.482,,5.545801,5.096617,0.0037297914,8710.898787975311,137.29,103.212326,0.05545801,19.620857,[-0.236  0.987],405,0.8636056,-84.89855,3.7297912e-05,-102.38131,-96.974434,-60.94855,,22.881308,100,0.0064310194,0.64310193,27.461231,40500,0.010452133,8249111,-96.97443300291896,65.23191,1.0452132,-162.20634
0.4189424,0.86115026,-60.064857,-1.0,33889.555,,3.3066907,10.101045,0.0009983272,8714.494995117188,141.65,149.99039,0.033066906,9.899966,[-0.192  0.943],406,0.86115026,-91.80289,9.983271e-06,-107.80259,-100.80075,-69.77214,,25.544102,100,0.007238816,0.7238816,40.937435,40600,0.008694876,8263276,-100.80075234487653,109.25449,0.86948764,-210.05524
0.4189424,0.859315,-60.795395,-1.0,31215.158,,1.8327959,95.344124,0.58902085,8718.018373727798,140.0,113.65703,0.018327959,1.0488323,[-0.186  0.982],407,0.859315,-105.317154,0.0058902083,-105.7526,-99.93753,-99.361786,,22.576271,100,0.009940521,0.9940522,94.750534,40700,0.0023397862,8277276,-99.93752857670188,74.51489,0.23397863,-174.45242
0.4189424,0.86475134,-60.07685,-1.0,30081.758,,8.397377,7.575968,0.009937586,8720.86398100853,139.92,118.38488,0.083973765,13.199634,[-0.207  0.984],408,0.86475134,-95.36584,9.937586e-05,-105.79576,-99.84704,-73.75335,,23.628443,100,0.007271024,0.7271025,25.730606,40800,0.012353091,8291268,-99.84705046147108,78.61468,1.2353091,-178.46173
0.4189424,0.86609983,-62.122963,-1.0,21493.945,,8.73547,13.766604,0.0019837914,8723.515423059464,139.26,90.860954,0.0873547,7.2639556,[-0.189  0.942],409,0.86609983,-83.57078,1.9837913e-05,-103.76982,-98.670364,-69.82684,,21.591467,100,0.00757813,0.757813,25.348595,40900,0.0130048115,8305194,-98.67036418318749,54.31355,1.3004812,-152.98392
0.4189424,0.85867786,-60.639004,-1.0,37434.535,,10.156453,23.031467,0.014499168,8726.486109018326,147.54,131.15254,0.10156453,4.3418856,[-0.271  0.916],410,0.85867786,-97.485085,0.00014499167,-111.662704,-105.26966,-84.16376,,24.752457,100,0.008012343,0.8012344,26.105433,41000,0.013480325,8319948,-105.26965868160129,86.52188,1.3480326,-191.79155
0.4189424,0.8567336,-70.46507,-1.0,67462.15,,8.438217,52.464615,0.115779325,8730.00389957428,154.37,156.40105,0.08438217,1.9060466,[-0.311  0.889],411,0.8567336,-113.79696,0.0011577932,-117.5638,-110.0016,-103.356606,,28.270006,100,0.009623137,0.9623138,47.545338,41100,0.010107756,8335385,-110.00159727916122,116.864525,1.0107756,-226.86612
0.4189424,0.86530864,-71.40173,-1.0,52047.81,,3.7248383,78.97444,0.17738354,8732.841361284256,150.93,152.01788,0.03724838,1.2662325,[-0.315  0.909],412,0.86530864,-112.35798,0.0017738354,-114.92091,-107.473595,-103.97773,,25.096352,100,0.009669502,0.9669503,76.97477,41200,0.0052884924,8350478,-107.47359643131495,115.946014,0.52884924,-223.41962
0.4189424,0.8588507,-70.31949,-1.0,20233.877,,9.0480995,7.754081,0.0042398446,8735.679066419601,143.37,99.616425,0.09048099,12.896435,[-0.325  0.921],413,0.8588507,-81.19122,4.2398446e-05,-108.100334,-102.4358,-60.848988,,20.552895,100,0.006379146,0.6379146,25.885866,41300,0.010793982,8364815,-102.43580417066812,67.500114,1.0793983,-169.93591
0.4189424,0.8583163,-70.58667,-1.0,48440.695,,2.972825,76.22085,0.26821476,8738.64126777649,145.66,140.1054,0.02972825,1.311977,[-0.175  0.929],414,0.8583163,-104.737236,0.0026821475,-111.59681,-104.57375,-96.6929,,27.178284,100,0.009687338,0.96873385,71.41045,41400,0.0061295293,8379381,-104.57374622017146,106.1183,0.61295295,-210.69206
0.4189424,0.8638331,-61.120132,-1.0,29863.852,,4.6783895,9.458161,0.016700229,8741.296083927155,145.74,140.984,0.046783894,10.57288,[-0.148  0.94 ],415,0.8638331,-87.301865,0.00016700229,-110.82031,-104.0835,-65.3965,,24.308928,100,0.006719092,0.6719093,31.673029,41500,0.009868745,8393955,-104.08350755974651,98.020615,0.9868745,-202.10413
0.4189424,0.86103743,-61.083187,-1.0,41588.996,,6.4858675,15.331721,0.0069652107,8743.137925624847,132.99,129.21571,0.064858675,6.5224247,[-0.13   0.978],416,0.86103743,-87.60647,6.96521e-05,-100.31144,-93.968124,-71.406296,,21.431593,100,0.008222329,0.82223284,33.10571,41600,0.011687936,8407254,-93.96813546255231,96.330765,1.1687937,-190.2989
0.4189424,0.8625446,-63.38275,-1.0,33982.855,,2.1468532,81.61218,0.35395005,8745.03143453598,134.09,120.41693,0.021468531,1.2253072,[-0.04   1.002],417,0.8625446,-100.496216,0.0035395005,-101.37764,-95.250984,-93.7144,,22.755579,100,0.009695494,0.96954924,83.52757,41700,0.004305599,8420663,-95.25098042681813,88.5487,0.43055984,-183.79968
0.4189424,0.869608,-61.51579,-1.0,15736.182,,6.891651,11.5359955,0.007726579,8746.91418337822,140.07,116.95647,0.06891651,8.668519,[-0.07   0.994],418,0.869608,-65.406395,7.726579e-05,-105.08233,-99.133255,-47.890923,,24.283228,100,0.0053057265,0.53057265,30.65144,41800,0.007980647,8434670,-99.1332612042129,79.339,0.79806465,-178.47226
0.4189424,0.85799927,-59.77466,-1.0,21412.018,,5.05847,8.589742,0.0027079242,8748.883737564087,130.34,111.94368,0.050584696,11.641794,[-0.141  1.029],419,0.85799927,-83.79263,2.7079242e-05,-97.72003,-91.99607,-64.26249,,21.001047,100,0.0070388527,0.70388526,35.116123,41900,0.009567907,8447704,-91.99608558505774,79.72226,0.9567907,-171.71834
0.4189424,0.8594891,-61.873714,-1.0,28569.492,,5.4156137,10.213119,0.0045239865,8750.792921066284,139.52,132.02708,0.054156136,9.791328,[0.013 1.017],420,0.8594891,-82.83356,4.5239864e-05,-105.25663,-98.79326,-62.60899,,25.021389,100,0.0068830485,0.68830484,36.09482,42000,0.009158542,8461656,-98.7932646983862,95.10754,0.91585433,-193.9008
0.4189424,0.86188066,-50.453583,-1.0,37784.9,,10.641834,14.928385,0.009381211,8752.535230398178,126.6,111.71518,0.10641834,6.6986485,[-0.043  1.055],421,0.86188066,-90.23901,9.381211e-05,-95.129906,-89.72429,-76.248314,,20.087282,100,0.009180707,0.9180707,32.49546,42100,0.013232177,8474316,-89.72428037241102,72.44448,1.3232176,-162.16876
0.4189424,0.8659743,-60.70074,-1.0,29105.002,,8.322536,6.0470667,0.0009933247,8754.268907308578,136.02,108.67163,0.08322536,16.536943,[0.099 1.049],422,0.8659743,-91.35268,9.9332465e-06,-102.08752,-96.44176,-68.39389,,24.00742,100,0.007289852,0.7289853,24.54353,42200,0.012781992,8487918,-96.44176803290844,72.9306,1.2781991,-169.37238
0.4189424,0.8693048,-61.076546,-1.0,20243.34,,5.277342,6.5924134,0.0017696252,8756.17387676239,135.5,111.323784,0.052773416,15.168951,[0.061 1.008],423,0.8693048,-92.356026,1.7696251e-05,-101.670235,-95.92355,-69.97424,,23.130468,100,0.006958421,0.6958422,30.49139,42300,0.010506099,8501468,-95.92356218859554,76.476776,1.05061,-172.40033
0.4189424,0.85607827,-60.71051,-1.0,14591.665,,4.470047,7.637841,0.00045213857,8757.938065290451,143.24,114.15201,0.04470047,13.092705,[0.116 0.966],424,0.85607827,-78.22472,4.5213856e-06,-108.24888,-102.42013,-57.134052,,24.78301,100,0.0056183045,0.56183046,29.223219,42400,0.008743527,8515792,-102.42013419985771,72.442375,0.8743527,-174.86252
0.4189424,0.86438817,-61.024307,-1.0,21056.354,,5.413579,10.484727,0.002476491,8759.780440330505,135.24,107.03801,0.05413579,9.537683,[-0.015  0.994],425,0.86438817,-82.232414,2.476491e-05,-102.14682,-96.54474,-64.93144,,24.799948,100,0.007146939,0.7146939,34.774467,42500,0.009788106,8529316,-96.54474228680134,71.51757,0.9788106,-168.06232
0.4189424,0.8696965,-60.310093,-1.0,24544.277,,8.125645,12.536055,0.016012432,8761.896634340286,130.01,90.52574,0.08125644,7.9769917,[0.01  1.032],426,0.8696965,-88.10133,0.00016012431,-97.07857,-92.050705,-73.90086,,20.812098,100,0.00847218,0.84721804,29.825647,42600,0.012995394,8542317,-92.05070593878627,58.785126,1.2995393,-150.83583
0.4189424,0.86318403,-60.43727,-1.0,40010.91,,8.090045,29.364496,0.023909954,8763.600764274597,130.3,142.09538,0.080900446,3.405473,[0.155 1.024],427,0.86318403,-88.48538,0.00023909954,-98.97636,-92.22527,-76.02698,,24.00542,100,0.00829829,0.82982904,37.55392,42700,0.010700733,8555347,-92.22527602255344,110.30738,1.0700734,-202.53265
0.4189424,0.86236185,-60.60005,-1.0,40941.14,,10.572475,12.621937,0.008079589,8765.49775671959,130.4,111.03769,0.10572475,7.922714,[0.047 1.037],428,0.86236185,-89.250984,8.079589e-05,-97.9925,-92.27123,-73.14718,,20.46231,100,0.008521956,0.8521957,25.854675,42800,0.014431505,8568387,-92.27123857840895,79.3665,1.4431505,-171.63774
0.4189424,0.8643302,-50.657524,-1.0,35152.465,,6.2491546,43.5987,0.086349994,8767.388010978699,127.73,119.18574,0.062491544,2.2936463,[-0.02   1.074],429,0.8643302,-92.4826,0.00086349994,-96.08503,-90.42359,-83.90846,,22.56153,100,0.00952933,0.9529329,46.563595,42900,0.010208399,8581160,-90.42359305068851,79.41967,1.02084,-169.84326
0.4189424,0.8590553,-50.87538,-1.0,8692.142,,4.0698485,7.4689474,0.0011308386,8769.020154714584,120.65,93.04352,0.040698484,13.388767,[-0.111  1.085],430,0.8590553,-61.680298,1.1308386e-05,-90.35399,-85.55669,-44.12667,,17.949429,100,0.005475195,0.5475195,36.548412,43000,0.0072141737,8593225,-85.55668913677334,58.362213,0.72141737,-143.9189
0.4189424,0.8568398,-50.84503,-1.0,12519.26,,3.3104239,7.5339937,0.005032782,8770.771948099136,125.71,133.68785,0.033104237,13.273172,[-0.27   1.108],431,0.8568398,-65.98684,5.0327817e-05,-95.62625,-89.47517,-43.57694,,23.147581,100,0.004959324,0.49593234,38.24514,43100,0.006301877,8605796,-89.47515960797668,95.05772,0.6301877,-184.53288
