Bound,ReturnStepMaxmin,EpRewMean,StdIW,EmpiricalD2,MaxIWNorm,EpThisIter,TimeElapsed,MinIW,MeanIWNorm,MeanIW,Iteration,OptimizationReturnMean,Weights,MeanEntropy,StdIWNorm,EpLenMean,InitialReturnStd,MaxIW,OptimizationReturnMax,InitialReturnMin,TimestepsSoFar,InitialReturnMax,J_sample_variance,ESSRenyi,VarianceInit,InitialBound,ReturnStepMax,EpisodesSoFar,InitialReturnMean,ESSClassic,OptimizationReturnMin,ReturnMeanIW,LearnableVariance,MinIWNorm
-123.32747,0.8642943,-122.5930085234344,0.8729246,1.7855285,0.061202187,100,3933.6745417118073,0.073200226,0.009057968,0.90579677,210,294.4179,[-0.147  0.885 -2.381],-0.96147096,0.008729246,165.18,91.219894,6.1202188,356.90305,-417.01093,4578451,-60.107872,232049.25,56.005825,-1,-136.49336,0.8642943,21000,-122.59302,51.847454,,-104.75329,True,0.00073200226
-140.32507,0.8615272,-131.91366329535842,0.28973055,1.1193317,0.019722192,100,3947.0901815891266,0.25570032,0.009525876,0.9525876,211,285.07568,[-0.15  0.88 -2.38],-0.9727131,0.0028973054,176.01,102.094536,1.9722192,356.7565,-416.98932,4596052,-60.23281,176806.61,89.33902,-1,-145.81331,0.8615272,21100,-131.91367,91.53253,,-125.61945,True,0.0025570032
-130.65814,0.8637142,-128.3195923937857,0.640634,2.291863,0.03209329,100,3960.5778386592865,0.072797544,0.007909178,0.79091775,212,288.6619,[-0.157  0.879 -2.392],-0.9838244,0.00640634,171.59,99.775536,3.2093291,356.41254,-416.9815,4613211,-60.568974,151948.7,43.632626,-1,-142.21898,0.8637142,21200,-128.3196,60.38353,,-109.61601,True,0.00072797545
-117.84847,0.8598701,-114.59488553375006,0.64869857,1.4333205,0.036972865,100,3972.3843755722046,0.13263169,0.009764773,0.97647727,213,302.37024,[-0.172  0.875 -2.403],-0.9550988,0.006486986,156.75,82.29446,3.6972866,355.40118,-416.96515,4628886,-61.563972,216552.2,69.76807,-1,-128.49371,0.8598701,21300,-114.59488,69.38046,,-101.208595,True,0.0013263169
-141.63399,0.8627697,-137.38187383115292,0.66126704,1.6928426,0.03312454,100,3987.671979188919,0.056659877,0.009115094,0.9115094,214,279.64532,[-0.178  0.874 -2.374],-0.9512161,0.00661267,182.63,107.13032,3.312454,356.8399,-417.0272,4647149,-60.187286,200944.62,59.07224,-1,-151.28278,0.8627697,21400,-137.38188,65.51802,,-123.547615,True,0.0005665988
-117.912926,0.85852677,-128.25091739013791,0.63541895,2.723488,0.033612367,100,4000.4937608242035,0.05543013,0.008324514,0.83245146,215,288.70755,[-0.169  0.879 -2.37 ],-0.90944165,0.0063541895,172.12,98.44314,3.3612368,356.1203,-416.95844,4664361,-60.838135,166169.73,36.71762,-1,-142.14954,0.85852677,21500,-128.25092,63.185444,,-94.97605,True,0.00055430125
-127.5159,0.8618627,-135.07525067567826,0.719839,2.4304056,0.057181213,100,4014.6244237422943,0.09293606,0.00840154,0.84015405,216,281.93668,[-0.156  0.877 -2.328],-0.8863483,0.00719839,180.47,101.11885,5.7181215,356.618,-417.01193,4682408,-60.393913,184977.17,41.145397,-1,-148.97565,0.8618627,21600,-135.07526,57.666924,,-105.84551,True,0.00092936057
-129.43579,0.86149526,-128.35877576738596,0.9019804,2.9265475,0.050356884,100,4028.54599070549,0.012626207,0.008785279,0.8785279,217,288.57373,[-0.174  0.881 -2.305],-0.88513607,0.009019802,173.31,90.59797,5.0356884,355.84406,-416.9325,4699739,-61.08844,226239.38,34.169956,-1,-142.25652,0.86149526,21700,-128.35876,48.683052,,-105.6607,True,0.00012626206
-124.77085,0.8582754,-121.25514909356832,0.828252,3.648567,0.03779722,100,4040.7147011756897,0.029803932,0.009182257,0.91822577,218,295.70404,[-0.146  0.88  -2.304],-0.8489934,0.00828252,164.12,86.46827,3.7797222,356.26428,-416.9592,4716151,-60.694927,225027.88,27.408022,-1,-135.15378,0.8582754,21800,-121.25515,55.13809,,-98.22275,True,0.00029803932
-131.73637,0.8562082,-121.28757860898972,0.36643392,1.1665505,0.021972625,100,4054.301964521408,0.30490482,0.009777654,0.97776544,219,295.676,[-0.153  0.874 -2.268],-0.8669433,0.0036643394,164.89,80.20018,2.1972625,355.6809,-416.96356,4732640,-61.28267,186352.9,85.72282,-1,-135.18637,0.8562082,21900,-121.287575,87.68467,,-116.724724,True,0.0030490481
-113.609245,0.8560575,-118.46157451540232,0.8200272,4.3292584,0.04855581,100,4067.6132690906525,0.021827307,0.0080708545,0.8070855,220,298.50177,[-0.15   0.875 -2.286],-0.8643803,0.008200272,161.86,77.72834,4.8555813,355.8082,-416.96332,4748826,-61.15513,195295.95,23.098644,-1,-132.36035,0.8560575,22000,-118.46157,49.204678,,-84.69024,True,0.00021827307
-104.86772,0.8623065,-99.41535808146,0.7160848,2.14814,0.035217036,100,4079.939216852188,0.11427767,0.008644194,0.86441946,221,317.61392,[-0.162  0.884 -2.283],-0.84104663,0.0071608475,137.88,59.07985,3.5217037,356.84436,-417.02927,4762614,-60.184914,184833.47,46.551903,-1,-113.31633,0.8623065,22100,-99.415375,59.303333,,-84.49371,True,0.0011427767
-119.45283,0.8660555,-121.16092858374118,0.9632476,3.3811395,0.06548677,100,4092.5784106254578,0.06834721,0.008472692,0.8472693,222,295.74698,[-0.155  0.889 -2.26 ],-0.8273913,0.009632477,163.62,87.84842,6.548677,356.9114,-416.9079,4778976,-59.99649,233171.98,29.575829,-1,-135.05786,0.8660555,22200,-121.16093,43.620373,,-93.89932,True,0.0006834721
-125.112206,0.86273134,-119.8162386341393,0.9080091,2.5889938,0.05655665,100,4105.555438280106,0.03912798,0.008975519,0.89755195,223,296.8617,[-0.155  0.897 -2.246],-0.8163467,0.009080091,162.83,83.873695,5.655665,355.79578,-416.67792,4795259,-60.88214,232068.25,38.625046,-1,-133.70549,0.86273134,22300,-119.81624,49.420853,,-102.76389,True,0.00039127978
-123.78335,0.86068785,-120.95613946676254,0.79581475,1.600119,0.05585334,100,4118.548386096954,0.074497685,0.009437413,0.9437412,224,295.9576,[-0.152  0.905 -2.235],-0.83674896,0.007958148,163.64,87.50251,5.5853343,356.70428,-416.91376,4811623,-60.209473,222252.78,62.495354,-1,-134.85327,0.86068785,22400,-120.95615,58.442623,,-106.20406,True,0.00074497686
-102.99717,0.8656624,-105.33756277605892,0.93955123,2.6691873,0.05140119,100,4130.718446969986,0.041271504,0.008400302,0.8400302,225,178.40488,[-0.158  0.909 -2.256],-0.8622439,0.009395512,146.6,40.99691,5.140119,223.15063,-283.74243,4826283,-60.591797,87891.46,37.46459,-1,-114.79565,0.8656624,22500,-105.337555,44.425053,,-87.54489,True,0.00041271502
-118.44633,0.8684988,-104.74240405142308,0.14545453,1.0226719,0.013665208,100,4141.128581762314,0.7226819,0.010028511,1.0028511,226,312.15842,[-0.148  0.915 -2.281],-0.8590087,0.0014545454,143.91,69.750916,1.3665208,357.16513,-416.90082,4840674,-59.73568,184030.48,97.783066,-1,-118.6391,0.8684988,22600,-104.74241,97.939644,,-104.39298,True,0.0072268187
-133.03384,0.85731006,-128.9946707598865,0.5106523,1.6058301,0.022430856,100,4153.844463348389,0.108496346,0.008778377,0.8778378,227,287.95267,[-0.147  0.914 -2.278],-0.85424256,0.0051065227,173.16,89.708954,2.2430856,356.54956,-416.94736,4857990,-60.39778,167099.67,62.27309,-1,-142.8929,0.85731006,22700,-128.99467,74.716446,,-115.42179,True,0.0010849634
-107.330826,0.85833275,-109.85041249841451,0.50837594,1.3221865,0.02939547,100,4163.969063043594,0.18949136,0.009060535,0.9060535,228,307.06442,[-0.167  0.916 -2.273],-0.88073844,0.0050837593,151.41,57.745407,2.939547,356.17578,-416.91483,4873131,-60.73906,174913.52,75.63229,-1,-123.74757,0.85833275,22800,-109.85041,76.05604,,-91.35098,True,0.0018949136
-102.14737,0.85549986,-110.1481986118853,0.85705084,4.01753,0.047389906,100,4175.983273744583,0.013516702,0.007389596,0.73895955,229,304.0507,[-0.16   0.917 -2.3  ],-0.8905808,0.008570508,151.0,58.60233,4.738991,354.66043,-414.19888,4888231,-59.53846,175837.4,24.890915,-1,-123.954834,0.85549986,22900,-110.1482,42.641136,,-74.47366,True,0.00013516702
-102.90667,0.8603949,-113.31587954446674,0.70841366,6.398681,0.035124682,100,4187.1009929180145,0.0045341197,0.005858622,0.5858623,230,303.5985,[-0.137  0.922 -2.31 ],-0.93880194,0.007084136,154.16,77.731674,3.5124683,356.02377,-416.9144,4903647,-60.890633,106778.72,15.628221,-1,-127.21302,0.8603949,23000,-113.31588,40.61542,,-67.75298,True,4.5341196e-05
-122.75899,0.8564286,-116.33918731167913,0.582169,1.256001,0.03505598,100,4199.482439279556,0.19778138,0.009677194,0.9677195,231,300.62735,[-0.114  0.916 -2.358],-0.9241548,0.00582169,157.58,80.395096,3.505598,356.99216,-416.96655,4919405,-59.974396,208481.92,79.617775,-1,-130.23805,0.8564286,23100,-116.33919,73.42636,,-107.182304,True,0.001977814
-109.48496,0.8584027,-126.84194994181395,0.9233167,3.9074044,0.0736739,100,4212.437387943268,0.059700824,0.0072765946,0.72765946,232,290.14316,[-0.117  0.913 -2.343],-0.88395065,0.009233166,169.34,99.304474,7.36739,356.03394,-416.9851,4936339,-60.95116,197359.11,25.592436,-1,-140.74144,0.8584027,23200,-126.84195,38.31313,,-82.0096,True,0.0005970082
-125.49383,0.86851573,-116.66950565561652,0.66389763,1.7856804,0.027907427,100,4225.655878543854,0.095768094,0.009735226,0.97352266,233,300.19165,[-0.097  0.909 -2.303],-0.9187839,0.0066389763,159.39,72.65312,2.7907429,356.44608,-416.86115,4952278,-60.41508,214518.7,56.00106,-1,-130.56487,0.86851573,23300,-116.6695,68.25653,,-106.92553,True,0.0009576809
-104.36818,0.8584403,-109.71082004487515,0.74010247,2.4120748,0.049885206,100,4237.944875717163,0.08343221,0.008035391,0.8035391,234,307.2661,[-0.088  0.906 -2.338],-0.88681954,0.0074010245,151.1,70.40886,4.9885206,356.8543,-416.97693,4967388,-60.122612,172933.45,41.458084,-1,-123.610054,0.8584403,23400,-109.71082,54.102623,,-82.78148,True,0.0008343221
-118.999405,0.8698673,-123.74702711522579,1.0057477,2.9516516,0.06499031,100,4252.72123003006,0.014279028,0.008200687,0.82006884,235,293.17728,[-0.107  0.908 -2.306],-0.93053687,0.010057477,167.05,90.87544,6.4990315,355.54962,-416.9243,4984093,-61.374672,219558.25,33.879337,-1,-137.6445,0.8698673,23500,-123.74703,39.93446,,-95.123024,True,0.00014279028
-128.28807,0.8634795,-123.82755456745625,0.8096995,2.8935282,0.04754513,100,4265.786543369293,0.017369442,0.008410262,0.84102625,236,293.16046,[-0.089  0.909 -2.349],-0.9283893,0.008096995,167.15,89.1788,4.7545133,355.59564,-416.988,5000808,-61.39237,199191.66,34.559883,-1,-137.72714,0.8634795,23600,-123.82756,51.897076,,-104.644325,True,0.00017369441
-116.40941,0.8591289,-121.48324256822467,0.62164503,1.6237515,0.039966173,100,4277.789418458939,0.10907142,0.0088758655,0.88758665,237,295.49887,[-0.063  0.911 -2.347],-0.9002728,0.0062164506,163.93,94.5335,3.9966173,365.9433,-416.98212,5017201,-51.038822,186472.97,61.585777,-1,-135.38264,0.8591289,23700,-121.483246,67.09034,,-98.69788,True,0.0010907141
-117.52304,0.8630538,-126.38243263810872,1.0414623,4.094227,0.07796736,100,4289.899537086487,0.016708434,0.007984011,0.7984011,238,290.5361,[-0.067  0.909 -2.319],-0.9231392,0.010414624,170.47,89.98994,7.7967362,355.63635,-416.91855,5034248,-61.28218,240600.48,24.424637,-1,-140.27972,0.8630538,23800,-126.38243,37.015774,,-89.403,True,0.00016708433
-119.44863,0.8670488,-122.2479480920732,0.93734837,4.0586834,0.0642718,100,4302.291325807571,0.03125459,0.0078243045,0.78243047,239,294.69916,[-0.059  0.916 -2.342],-0.9187578,0.009373483,165.12,88.65658,6.42718,355.71545,-416.9471,5050760,-61.231667,212845.23,24.638533,-1,-136.14618,0.8670488,23900,-122.24795,41.064495,,-91.449,True,0.0003125459
-128.53445,0.8627959,-139.73880539014937,0.77468157,3.8162234,0.051455624,100,4314.533973932266,0.047109205,0.007889257,0.7889257,240,277.28052,[-0.075  0.924 -2.338],-0.8820375,0.007746815,184.92,114.22404,5.1455626,356.45886,-417.01932,5069252,-60.56044,175664.84,26.203917,-1,-153.63945,0.8627959,24000,-139.73882,50.910908,,-101.37933,True,0.00047109203
-117.05047,0.85721195,-119.99830564811826,0.80201757,3.9862516,0.047973532,100,4326.894766807556,0.04402359,0.0074146003,0.7414601,241,296.9096,[-0.099  0.924 -2.301],-0.8908095,0.008020176,162.46,88.07385,4.7973533,356.73978,-416.9079,5085498,-60.168133,169904.83,25.086224,-1,-133.89523,0.85721195,24100,-119.99829,46.08259,,-89.30441,True,0.00044023586
-119.70658,0.8627163,-120.16619660288096,0.75785404,2.070182,0.041561827,100,4338.797648429871,0.09326375,0.009314713,0.93147135,242,296.87628,[-0.096  0.916 -2.31 ],-0.8519842,0.00757854,162.71,80.38524,4.156183,356.43018,-417.04248,5101769,-60.61232,211696.3,48.304928,-1,-134.06761,0.8627163,24200,-120.1662,60.169895,,-99.70505,True,0.0009326375
-112.798874,0.86286926,-111.07606840312481,0.8513037,2.9077246,0.048741173,100,4349.772639036179,0.033088285,0.0088647995,0.88648003,243,302.74234,[-0.104  0.918 -2.271],-0.83339685,0.008513038,152.42,69.29721,4.8741174,353.57156,-413.81842,5117011,-60.246864,216435.78,34.39115,-1,-124.87001,0.86286926,24300,-111.076065,52.02337,,-89.27736,True,0.00033088285
-138.78282,0.8615423,-131.21611758559942,0.6468235,1.6049827,0.042895366,100,4362.295875072479,0.16585454,0.009402091,0.94020903,244,285.74695,[-0.129  0.915 -2.252],-0.8181759,0.006468235,175.35,100.341,4.2895365,357.23026,-416.96307,5134546,-59.73283,203844.33,62.305965,-1,-145.11488,0.8615423,24400,-131.21611,67.875534,,-121.17476,True,0.0016585453
-122.00253,0.8635155,-129.22602447479963,0.8247261,4.3055515,0.045494627,100,4375.783246517181,0.030166663,0.0073639965,0.7363996,245,287.60767,[-0.13   0.91  -2.237],-0.82082397,0.008247261,173.64,95.9588,4.549463,356.42838,-416.83368,5151910,-60.405304,172512.39,23.225828,-1,-143.12048,0.8635155,24500,-129.22603,44.36018,,-93.17178,True,0.00030166662
-115.18148,0.8664166,-122.57602265179158,0.82869655,3.9107385,0.047904268,100,4390.395121097565,0.007459611,0.0071463804,0.7146381,246,294.31436,[-0.13  0.92 -2.24],-0.8349655,0.008286966,165.87,88.07374,4.7904267,357.53964,-416.89038,5168497,-59.35073,159631.69,25.570618,-1,-136.47237,0.8664166,24600,-122.57603,42.649757,,-87.70064,True,7.459611e-05
-120.20698,0.8652714,-124.92771270051598,0.82634306,5.8735795,0.037702594,100,4404.420235157013,0.01169352,0.0076165004,0.7616501,247,292.05737,[-0.104  0.925 -2.254],-0.82356584,0.008263431,168.53,83.72118,3.7702594,356.74158,-416.98508,5185350,-60.243492,177502.12,17.025393,-1,-138.82721,0.8652714,24700,-124.927704,45.93287,,-86.52088,True,0.000116935196
-119.09897,0.8669456,-116.16872447252274,0.8614211,1.5496787,0.057202797,100,4416.703085422516,0.14749184,0.009390632,0.9390632,248,300.8299,[-0.095  0.934 -2.243],-0.8113037,0.00861421,158.22,76.6895,5.7202797,356.28934,-416.9986,5201172,-60.709267,242208.73,64.5295,-1,-130.06868,0.8669456,24800,-116.168724,54.304283,,-101.79546,True,0.0014749184
-111.25473,0.8644283,-113.11681325927377,0.6908891,3.4276457,0.04218254,100,4429.33838391304,0.077559456,0.0075130933,0.7513093,249,303.8192,[-0.077  0.934 -2.23 ],-0.77044517,0.006908891,154.09,80.34336,4.218254,357.1951,-416.936,5216581,-59.740906,140747.66,29.174543,-1,-127.01467,0.8644283,24900,-113.11681,54.1821,,-85.52435,True,0.00077559456
-98.91196,0.86595803,-119.4694100818038,0.7371694,5.190951,0.055835985,100,4443.285540342331,0.016988289,0.005657745,0.56577456,250,296.9416,[-0.066  0.929 -2.189],-0.7842001,0.007371694,163.05,80.16835,5.5835986,355.26373,-416.411,5232886,-61.147278,109094.805,19.264294,-1,-133.34978,0.86595803,25000,-119.469406,37.06932,,-67.28741,True,0.00016988289
-120.50975,0.8545511,-107.91672385707497,0.46233457,1.2482411,0.02549787,100,4455.565840005875,0.1923007,0.009662713,0.9662712,251,308.94653,[-0.026  0.927 -2.203],-0.79058844,0.004623346,147.81,71.279175,2.549787,365.44543,-416.86325,5247667,-51.417824,191348.1,80.11273,-1,-121.81216,0.8545511,25100,-107.91672,81.37119,,-104.98511,True,0.0019230071
-122.30867,0.8639516,-112.12640649914742,0.26582238,1.0869226,0.017511608,100,4468.714787483215,0.44429722,0.0097944215,0.97944224,252,304.79205,[-0.036  0.93  -2.21 ],-0.7778514,0.0026582237,153.56,75.515564,1.7511609,357.31372,-416.91846,5263023,-59.60473,181497.44,92.00287,-1,-126.02369,0.8639516,25200,-112.126396,93.13944,,-107.81998,True,0.004442972
-127.72444,0.8554448,-119.53837904408574,0.26500595,1.0758605,0.02079689,100,4482.124564647675,0.4248014,0.010133952,1.0133952,253,297.28357,[-0.031  0.93  -2.197],-0.76480705,0.0026500593,161.94,80.22327,2.079689,356.95804,-416.82196,5279217,-59.86393,194238.0,92.94885,-1,-133.43243,0.8554448,25300,-119.53839,93.59933,,-113.313,True,0.004248014
-107.24208,0.85918194,-109.51363926023245,0.7593297,3.0726724,0.03772974,100,4492.259775876999,0.05812692,0.0076859547,0.76859546,254,307.35663,[-0.032  0.931 -2.184],-0.7554372,0.007593297,150.2,72.63481,3.772974,366.0238,-416.8703,5294237,-50.84648,167690.67,32.54496,-1,-123.40932,0.85918194,25400,-109.51364,50.606396,,-82.88429,True,0.00058126915
-111.64457,0.86710525,-105.6146974888444,0.55055106,1.4738731,0.029775213,100,4504.29096031189,0.22472808,0.009196832,0.91968316,255,311.16956,[ 1.234e-03  9.304e-01 -2.174e+00],-0.74011904,0.00550551,145.32,63.88576,2.9775214,355.519,-416.78424,5308769,-61.26523,182031.4,67.84844,-1,-119.5075,0.86710525,25500,-105.614685,73.61822,,-94.77826,True,0.0022472807
-112.074455,0.8585063,-104.84341922298074,0.6348842,1.3254591,0.040238142,100,4517.094393968582,0.19867116,0.009483794,0.94837934,256,311.9542,[ 0.006  0.935 -2.159],-0.74135846,0.0063488414,145.0,54.0247,4.023814,356.39993,-416.7976,5323269,-60.397667,204803.8,75.44556,-1,-118.73668,0.8585063,25600,-104.84343,69.05356,,-96.079346,True,0.0019867115
-103.346596,0.8627953,-114.28253086432815,0.7996707,5.826833,0.051674314,100,4529.2671275138855,0.0058650495,0.006115396,0.6115396,257,302.531,[ 0.023  0.935 -2.16 ],-0.796285,0.007996706,156.04,73.52502,5.1674314,355.48068,-416.81354,5338873,-61.33286,123281.91,17.161982,-1,-128.17632,0.8627953,25700,-114.28254,36.901596,,-69.80862,True,5.8650494e-05
-126.29086,0.86277306,-127.68197939798236,0.46165043,1.289979,0.03026087,100,4543.178497552872,0.31256425,0.009568953,0.9568955,258,289.26202,[-0.003  0.932 -2.215],-0.7760607,0.004616504,171.43,93.05036,3.026087,356.06128,-416.94397,5356016,-60.882706,190582.55,77.520645,-1,-141.58011,0.86277306,25800,-127.68198,81.11919,,-110.505745,True,0.0031256424
-110.91549,0.8620236,-116.74836155876517,1.0598626,5.276029,0.08241991,100,4556.79845905304,0.02511281,0.0075611416,0.7561142,259,300.2069,[ 0.006  0.93  -2.195],-0.7496682,0.010598626,159.09,76.58291,8.241991,356.3995,-416.95526,5371925,-60.555756,225025.36,18.953648,-1,-130.64687,0.8620236,25900,-116.74836,33.72878,,-78.99116,True,0.00025112808
-96.50599,0.8582063,-106.17755833685398,0.9511385,3.21257,0.072913334,100,4568.779606580734,0.046184063,0.007858075,0.7858075,260,310.55017,[-0.03   0.931 -2.169],-0.74017876,0.009511385,146.22,65.10135,7.2913337,355.315,-416.72775,5386547,-61.412766,214844.06,31.127728,-1,-120.06848,0.8582063,26000,-106.17756,40.56698,,-71.60839,True,0.00046184062
-102.557076,0.8614696,-119.67698384076357,0.7903985,4.6247478,0.06469675,100,4580.790827512741,0.064408645,0.00680179,0.680179,261,297.13733,[-0.044  0.923 -2.159],-0.68967414,0.007903985,162.88,73.44263,6.469675,355.71475,-416.8143,5402835,-61.099545,153618.16,21.6228,-1,-133.57079,0.8614696,26100,-119.67698,42.546886,,-72.67812,True,0.00064408645
-113.70258,0.86627686,-130.30152203351258,0.77099663,4.5492554,0.056165818,100,4593.689141750336,0.008406185,0.0065889116,0.6588912,262,286.49976,[-0.064  0.923 -2.109],-0.66244423,0.007709966,174.86,86.7662,5.616582,355.9326,-416.8013,5420321,-60.86872,137587.45,21.981619,-1,-144.19489,0.86627686,26200,-130.30153,42.207752,,-84.06942,True,8.4061845e-05
-116.36496,0.855808,-109.33107090786099,0.5885951,1.433195,0.037668906,100,4605.5582020282745,0.089484096,0.009555241,0.9555242,263,307.54816,[-0.07   0.933 -2.081],-0.63602424,0.0058859508,151.08,52.6249,3.7668908,356.15997,-416.8792,5435429,-60.719242,197331.86,69.77418,-1,-123.227036,0.855808,26300,-109.33108,72.492874,,-99.72924,True,0.0008948409
-110.39882,0.8672448,-103.01962631314993,0.7518485,1.8781284,0.050516997,100,4617.3407690525055,0.059842847,0.0090533905,0.90533906,264,298.3863,[-0.081  0.935 -2.055],-0.61880326,0.007518485,142.48,49.909065,5.0516996,340.61298,-401.4059,5449677,-60.79294,187679.05,53.244495,-1,-116.39982,0.8672448,26400,-103.01962,59.18334,,-92.06195,True,0.0005984285
-104.964714,0.863533,-100.29983683750034,0.76143444,2.8958793,0.047807243,100,4627.778069972992,0.011896025,0.008161763,0.8161763,265,316.1257,[-0.084  0.942 -2.038],-0.6128256,0.007614344,138.86,53.166706,4.7807245,356.01736,-416.42554,5463563,-60.408173,183353.38,34.531826,-1,-114.18069,0.863533,26500,-100.29984,53.465748,,-81.34328,True,0.00011896025
-106.760735,0.8683233,-105.63817613840104,0.9457829,3.476575,0.070363484,100,4638.581360340118,0.010511951,0.007898572,0.78985727,266,311.13452,[-0.078  0.932 -2.032],-0.6205158,0.009457829,146.22,55.126514,7.036349,356.21912,-416.7727,5478185,-60.553574,213880.92,28.763943,-1,-119.530594,0.8683233,26600,-105.638176,41.088173,,-80.85751,True,0.00010511951
-125.51285,0.85826,-113.11766545653343,0.45532292,1.2409792,0.035738945,100,4651.956330060959,0.23505177,0.010075078,1.0075078,267,303.56567,[-0.038  0.933 -2.039],-0.5961912,0.004553229,154.78,71.14878,3.5738945,366.3213,-416.68332,5493663,-50.362015,202221.95,80.58153,-1,-127.0071,0.85826,26700,-113.11767,83.03987,,-110.04011,True,0.0023505175
-96.005325,0.86321527,-97.89321796908975,0.9327261,5.4878807,0.04210514,100,4663.073171138763,0.026695773,0.0079746805,0.7974681,268,171.41943,[-0.042  0.933 -2.015],-0.58707505,0.00932726,137.64,35.081123,4.210514,218.51065,-269.31265,5507427,-50.802,75662.28,18.22197,-1,-106.87031,0.86321527,26800,-97.89321,42.22998,,-74.975395,True,0.00026695774
-109.03676,0.8689832,-102.16011836767197,0.36343616,1.1600544,0.026155807,100,4673.78077507019,0.38377094,0.009634063,0.9634063,269,195.43716,[-0.033  0.944 -2.006],-0.5742204,0.0036343618,141.82,44.46902,2.6155808,237.2302,-297.5973,5521609,-60.367096,90021.52,86.20285,-1,-112.08003,0.8689832,26900,-102.16012,87.54186,,-98.35244,True,0.0038377093
-120.76277,0.86379355,-112.93030951291323,0.8707046,1.9524117,0.050683983,100,4685.226922750473,0.03805367,0.009602043,0.96020424,270,277.1125,[-0.03   0.947 -1.993],-0.5570768,0.008707046,154.43,70.5606,5.0683985,329.6302,-390.04282,5537052,-60.412624,217206.98,51.218708,-1,-125.93173,0.86379355,27000,-112.930305,54.876606,,-102.59605,True,0.0003805367
-113.78423,0.86246383,-113.8523684680462,0.8370418,2.2904139,0.046763387,100,4697.225307703018,0.032840002,0.008442426,0.84424263,271,259.96298,[-0.02   0.94  -1.976],-0.57624155,0.008370418,155.48,64.15761,4.6763387,312.53104,-373.81534,5552600,-61.284294,157497.08,43.660233,-1,-126.312874,0.86246383,27100,-113.85237,50.428288,,-94.92635,True,0.00032840003
-97.90024,0.8582212,-103.61624455302953,0.6236179,4.8240514,0.03245965,100,4706.99956035614,0.00933837,0.0068621673,0.68621665,272,280.0889,[-0.029  0.932 -1.995],-0.5530706,0.0062361783,143.06,54.319748,3.2459652,323.2765,-383.70517,5566906,-60.428677,104276.9,20.729464,-1,-116.40642,0.8582212,27200,-103.61624,54.768246,,-69.80826,True,9.338369e-05
-111.7004,0.86297166,-108.10167637646198,1.0309685,3.7337937,0.067191206,100,4718.590703725815,0.02178574,0.008603539,0.860354,273,232.63521,[ 0.016  0.931 -1.972],-0.5732793,0.010309685,149.74,45.620155,6.7191205,279.65668,-340.73688,5581880,-61.080208,153192.55,26.782412,-1,-119.45957,0.86297166,27300,-108.10167,41.05191,,-89.75351,True,0.00021785739
-74.47792,0.86469007,-97.28718233063817,0.6899181,6.092374,0.039253235,100,4730.43353676796,0.012911221,0.005518637,0.55186373,274,178.96074,[ 0.042  0.939 -1.992],-0.57717234,0.0068991804,136.23,36.33555,3.9253237,215.93459,-276.24792,5595503,-60.31334,41483.836,16.413963,-1,-106.495445,0.86469007,27400,-97.28718,39.01829,,-51.74941,True,0.0001291122
-101.81015,0.8661146,-98.96870248809456,0.29586893,1.1790686,0.017846659,100,4741.549746990204,0.4490711,0.009588056,0.9588056,275,151.44969,[ 0.027  0.926 -1.996],-0.55453676,0.0029586891,138.23,35.83625,1.784666,189.03084,-250.4184,5609326,-61.387554,62078.582,84.812706,-1,-107.31599,0.8661146,27500,-98.968704,91.30568,,-92.74626,True,0.004490711
-110.68661,0.8582072,-107.2669933409989,0.9899228,2.706822,0.05076811,100,4751.284695386887,0.055481218,0.0090231355,0.90231353,276,307.80176,[ 0.031  0.927 -1.973],-0.5586171,0.009899227,147.13,66.299995,5.0768113,354.74765,-415.06876,5624039,-60.321106,259730.64,36.943695,-1,-121.10262,0.8582072,27600,-107.26699,45.379974,,-87.92365,True,0.00055481214
-105.23253,0.86300224,-108.47295683190227,0.824228,2.6204443,0.041028075,100,4761.875315904617,0.034442715,0.008501181,0.8501181,277,192.49078,[ 0.044  0.936 -1.978],-0.5490396,0.008242279,149.79,50.164997,4.1028075,239.97859,-300.96375,5639018,-60.985153,98293.78,38.16147,-1,-118.50508,0.86300224,27700,-108.47296,51.545918,,-88.99274,True,0.00034442716
-88.82808,0.86245,-97.35478371322155,1.1459912,6.562192,0.10026977,100,4772.90381360054,0.005439574,0.0067588384,0.6758839,278,141.88234,[ 0.03   0.946 -1.968],-0.5489508,0.011459912,136.06,32.910625,10.026978,178.25156,-239.23712,5652624,-60.98557,49673.57,15.238811,-1,-105.329346,0.86245,27800,-97.35478,25.807308,,-68.3998,True,5.439574e-05
-100.77158,0.85424197,-96.69878569334746,0.9156208,2.2720494,0.057489965,100,4783.198080778122,0.045456473,0.008527782,0.8527783,279,318.6183,[ 0.021  0.932 -1.968],-0.5492945,0.009156208,135.18,40.972317,5.7489967,354.19492,-415.31708,5666142,-61.122154,220670.81,44.013126,-1,-110.54269,0.85424197,27900,-96.69879,46.450844,,-79.90423,True,0.00045456472
-97.4767,0.864434,-111.97619418427348,1.1152805,5.443152,0.08328088,100,4795.736630439758,0.034621753,0.007090987,0.70909864,280,192.46466,[ 0.043  0.939 -1.968],-0.5536714,0.011152806,153.19,56.165585,8.328088,243.28735,-304.44086,5681461,-61.1535,102626.13,18.371708,-1,-122.12422,0.864434,28000,-111.97619,28.787374,,-73.80077,True,0.0003462175
