EpisodesSoFar,StdIW,ESSRenyi,J_sample_variance,ESSClassic,LearnableVariance,OptimizationReturnMin,MaxIWNorm,InitialBound,OptimizationReturnMean,MinIWNorm,Iteration,ReturnStepMaxmin,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialReturnMax,MeanEntropy,MaxIW,TimeElapsed,MeanIWNorm,Weights,EpLenMean,ReturnStepMax,InitialReturnMean,StdIWNorm,OptimizationReturnMax,InitialReturnStd,ReturnMeanIW,MeanIW,EpRewMean,Bound,VarianceInit,EpThisIter,MinIW
42200,0.29929563,89.45028,164791.73,90.72138,True,,0.01687134,-118.000336,312.84714,0.0035075739,422,0.8629914,1.1179395,7101706,-416.9492,-57.572372,-0.95210737,1.687134,5923.09629368782,0.009358663,[-1.482  1.192 -2.377],144.22,0.8629914,-104.10203,0.002992956,359.37683,56.08016,-97.8382,0.9358664,-104.10203167557717,-112.53325,-1,100,0.3507574
42300,0.8257398,23.308865,159324.0,43.242847,True,,0.067415945,-114.41236,316.4441,0.0005583715,423,0.861034,4.290213,7115781,-416.95786,-57.884117,-0.9377452,6.7415943,5934.358316898346,0.0072075916,[-1.49   1.192 -2.371],140.75,0.861034,-100.51376,0.008257398,359.07373,59.92868,-72.373985,0.72075915,-100.51376528948545,-101.16191,-1,100,0.055837147
42400,0.9407494,27.81645,220240.58,42.54292,True,,0.056307428,-124.86701,305.92538,0.00021698931,424,0.86870164,3.594995,7131021,-416.89584,-57.920944,-0.9386027,5.630743,5946.529277801514,0.00809498,[-1.509  1.187 -2.357],152.4,0.86870164,-110.97048,0.009407493,358.9749,66.81425,-82.73597,0.809498,-110.97047635421157,-109.08444,-1,100,0.021698931
42500,0.38002303,86.91722,199349.9,87.70646,True,,0.025474295,-118.88569,311.7994,0.002045719,425,0.86645603,1.15052,7145564,-416.79202,-57.524483,-0.9587454,2.5474296,5958.392638206482,0.0101505,[-1.516  1.195 -2.358],145.43,0.86645603,-104.99263,0.00380023,359.26755,67.755226,-102.466835,1.0150499,-104.99262226328254,-117.36886,-1,100,0.2045719
42600,0.8461526,35.406197,196498.02,48.8533,True,,0.04332895,-123.71899,307.07834,0.0005210228,426,0.8629336,2.8243644,7160686,-416.90063,-58.148994,-0.96777236,4.332895,5971.183083295822,0.008269646,[-1.517  1.193 -2.378],151.22,0.8629336,-109.8223,0.008461527,358.75165,75.21923,-89.41429,0.8269646,-109.82230129599571,-112.76885,-1,100,0.052102286
42700,0.69719195,42.52872,194356.98,61.87775,True,,0.032422364,-109.38127,321.4089,0.00062283024,427,0.8635298,2.3513522,7174026,-416.8937,-57.192307,-0.961726,3.2422364,5981.957289457321,0.0088824015,[-1.515  1.2   -2.387],133.4,0.8635298,-95.48482,0.00697192,359.70142,58.74182,-84.670845,0.8882401,-95.48481134161354,-105.979836,-1,100,0.062283028
42800,0.47711676,83.355225,191352.34,80.30343,True,,0.034165468,-113.46345,317.14575,0.001814302,428,0.86274564,1.1996849,7187863,-416.7186,-57.687904,-0.97504175,3.416547,5993.145884275436,0.009633774,[-1.504  1.194 -2.381],138.37,0.86274564,-99.57283,0.0047711674,359.0307,57.75537,-92.04749,0.9633775,-99.57283226490021,-107.26191,-1,100,0.1814302
42900,0.716568,50.374737,185729.58,58.18864,True,,0.04087459,-132.5249,298.2959,0.001327702,429,0.8650631,1.9851221,7204030,-416.92334,-57.064743,-0.9730234,4.087459,6005.306659936905,0.00845336,[-1.513  1.194 -2.394],161.67,0.8650631,-118.62744,0.00716568,359.85858,89.86861,-96.46524,0.8453361,-118.62744863301515,-116.04596,-1,100,0.1327702
43000,0.9033586,48.964176,239905.3,50.19252,True,,0.06080812,-121.70345,309.2786,0.00092098175,430,0.859542,2.0423095,7218875,-417.0794,-57.520935,-0.9595997,6.080812,6016.717747449875,0.009068436,[-1.527  1.19  -2.392],148.45,0.859542,-107.80081,0.009033586,359.55847,74.32917,-90.70842,0.90684366,-107.80081612989306,-110.57661,-1,100,0.09209818
43100,0.8070762,39.6499,196090.39,52.71162,True,,0.051308945,-125.715225,305.1246,0.00026308896,431,0.8624264,2.5220745,7234240,-416.94177,-57.32608,-0.95183825,5.1308947,6028.744620323181,0.008520999,[-1.52   1.185 -2.379],153.65,0.8624264,-111.81718,0.008070761,359.6157,71.762115,-96.924065,0.8520999,-111.81717929393054,-118.99563,-1,100,0.026308896
43200,0.7053149,30.53812,171792.84,56.670105,True,,0.035296917,-119.243675,311.60046,5.740392e-05,432,0.8630115,3.2745957,7248726,-416.94592,-57.577324,-0.96034795,3.5296917,6040.497249364853,0.008066149,[-1.506  1.19  -2.371],144.86,0.8630115,-105.34547,0.007053148,359.3686,73.66133,-83.849106,0.80661494,-105.34546822309494,-108.99907,-1,100,0.005740392
43300,0.25616136,94.641914,176757.88,93.52619,True,,0.02150674,-113.50365,317.38995,0.0053291083,433,0.85867524,1.0566143,7262606,-416.9938,-57.014755,-0.96367985,2.150674,6051.498050451279,0.00973644,[-1.483  1.184 -2.379],138.8,0.85867524,-99.60385,0.0025616135,359.97906,55.92793,-95.96421,0.973644,-99.6038516138494,-110.25205,-1,100,0.5329108
43400,0.77998924,39.451828,196140.97,54.713608,True,,0.043076266,-114.044586,316.4177,0.00016203405,434,0.86839914,2.5347369,7276567,-416.5764,-58.123154,-0.9776205,4.3076267,6062.851662635803,0.008573387,[-1.48   1.185 -2.383],139.61,0.86839914,-100.1587,0.007799892,358.45325,52.379658,-86.686676,0.8573388,-100.15870942473411,-108.79419,-1,100,0.016203405
43500,1.0947047,37.58346,166482.86,33.677094,True,,0.09878649,-106.01812,263.2541,0.0006686583,435,0.8635051,2.660745,7289791,-357.3602,-57.35593,-0.9776803,9.878649,6073.52877497673,0.007800681,[-1.458  1.187 -2.397],132.24,0.8635051,-94.10611,0.010947048,300.00427,38.68061,-72.69268,0.78006816,-94.10610870704055,-92.12329,-1,100,0.06686583
43600,0.8149225,32.470055,161406.3,48.76187,True,,0.04238412,-105.82496,300.2863,0.0003381088,436,0.863652,3.0797608,7302923,-393.01086,-57.72609,-0.9887248,4.2384124,6082.343610048294,0.007949864,[-1.459  1.181 -2.397],131.32,0.863652,-92.72458,0.008149224,335.2848,37.288677,-71.033676,0.79498655,-92.72458966165782,-94.02383,-1,100,0.03381088
43700,0.44891542,85.548874,191257.08,82.26899,True,,0.027391292,-126.996056,303.8664,0.0016253155,437,0.8620013,1.1689224,7318340,-416.96365,-57.554764,-0.9684005,2.7391293,6093.928530931473,0.009669769,[-1.485  1.181 -2.408],154.17,0.8620013,-113.097275,0.004489154,359.40887,83.56713,-98.691696,0.9669769,-113.09727646425367,-113.71861,-1,100,0.16253155
43800,0.4458889,78.51406,172749.52,80.80902,True,,0.03089336,-131.10953,299.70703,0.0014271175,438,0.86487097,1.2736572,7334290,-416.91928,-57.382576,-0.9938358,3.089336,6104.1483998298645,0.009149728,[-1.483  1.181 -2.387],159.5,0.86487097,-117.212204,0.0044588894,359.5367,81.64883,-101.423874,0.9149728,-117.21221899405121,-117.10788,-1,100,0.14271176
43900,0.7541867,21.262716,158080.1,48.687157,True,,0.032242756,-119.01785,311.86493,2.4436391e-05,439,0.8588331,4.703068,7348771,-416.98337,-58.451847,-1.0477868,3.2242756,6114.557241439819,0.007346373,[-1.478  1.181 -2.413],144.81,0.8588331,-105.11841,0.007541867,358.53152,68.409966,-67.85353,0.7346374,-105.11841204375028,-97.99664,-1,100,0.002443639
44000,1.1423587,28.428349,269813.75,34.2251,True,,0.06657554,-123.20462,307.67255,0.00018356775,440,0.85808086,3.5176156,7363682,-416.97787,-57.344658,-1.083298,6.657554,6125.053490161896,0.008240333,[-1.472  1.186 -2.467],149.11,0.85808086,-109.30536,0.011423587,359.6332,83.49292,-76.47964,0.82403326,-109.30535944223404,-102.548134,-1,100,0.018356776
44100,0.9070167,37.785713,249162.7,51.032333,True,,0.053986166,-119.69771,311.24216,0.00035450867,441,0.8610667,2.646503,7378270,-417.03857,-57.48281,-1.0940543,5.398617,6134.03244805336,0.009259408,[-1.479  1.192 -2.502],145.88,0.8610667,-105.796425,0.009070167,359.55576,76.511795,-91.57321,0.9259409,-105.79643078252673,-114.18793,-1,100,0.03545087
44200,0.77754927,46.69022,188472.05,53.168797,True,,0.043006353,-117.26594,313.65204,0.00088518864,442,0.86873007,2.141776,7392634,-417.0174,-57.47874,-1.0882096,4.3006353,6144.747119665146,0.008284927,[-1.463  1.195 -2.513],143.64,0.86873007,-103.36535,0.007775493,359.53867,67.261055,-86.09022,0.82849276,-103.36535800337792,-106.43345,-1,100,0.088518865
44300,0.65052015,31.844091,129584.91,53.311756,True,,0.040632986,-116.05046,314.93936,0.0008790467,443,0.86257446,3.1403,7406774,-417.08694,-57.27436,-1.0478704,4.0632987,6154.962279558182,0.0069513377,[-1.452  1.199 -2.507],141.4,0.86257446,-102.14756,0.006505201,359.8126,63.67448,-70.2683,0.6951338,-102.14755982369185,-94.90548,-1,100,0.08790467
44400,0.6963041,67.35802,208849.1,63.762646,True,,0.045527153,-132.03343,298.82315,0.0008241224,444,0.8672021,1.4846044,7422802,-416.95798,-57.95763,-1.046006,4.5527153,6166.900861263275,0.009236421,[-1.438  1.196 -2.467],160.28,0.8672021,-118.13483,0.0069630407,359.00034,87.34091,-107.06213,0.9236423,-118.13483775824308,-123.99679,-1,100,0.08241224
44500,0.77150697,53.384922,236833.95,60.758625,True,,0.04389918,-126.98572,303.92648,0.0013592222,445,0.86553526,1.8731881,7438193,-417.0118,-57.92643,-1.0319775,4.389918,6177.143208503723,0.00960001,[-1.443  1.192 -2.465],153.91,0.86553526,-113.085335,0.007715069,359.0854,82.57729,-99.573425,0.96000105,-113.08532374456524,-118.59813,-1,100,0.13592222
44600,0.6834177,66.256,214215.94,65.956184,True,,0.04306433,-114.54019,315.93637,0.0021322663,446,0.864892,1.5092974,7452168,-416.5902,-57.381268,-1.0222925,4.306433,6186.692060470581,0.009512502,[-1.432  1.196 -2.451],139.75,0.864892,-100.653854,0.006834176,359.20895,66.19426,-92.96677,0.9512503,-100.65385062649847,-110.02662,-1,100,0.21322663
44700,0.7430928,34.136406,170350.88,53.148983,True,,0.037680212,-112.73616,318.15497,0.0003068502,447,0.8615924,2.9294238,7466007,-416.99146,-58.42621,-1.0151976,3.7680213,6196.533064842224,0.007914637,[-1.418  1.194 -2.441],138.39,0.8615924,-98.836464,0.0074309274,358.56525,60.44351,-77.84595,0.7914637,-98.83645839259029,-101.63609,-1,100,0.03068502
44800,0.68571144,50.45207,183293.75,60.92268,True,,0.047946468,-115.681114,315.25296,0.0013641588,448,0.8663841,1.9820793,7480159,-417.033,-58.2663,-1.0115368,4.7946467,6206.924545764923,0.008561866,[-1.423  1.2   -2.434],141.52,0.8663841,-101.78002,0.0068571144,358.7667,61.97568,-87.40671,0.85618675,-101.78002084508539,-106.977554,-1,100,0.13641588
44900,0.7887786,38.07521,190274.73,51.854088,True,,0.048288465,-120.11803,310.83334,0.00072438386,449,0.86040354,2.6263807,7494753,-417.0497,-57.34043,-1.0106969,4.8288465,6216.592302799225,0.008185909,[-1.443  1.2   -2.43 ],145.94,0.86040354,-106.21637,0.007887786,359.7093,80.28871,-89.58028,0.81859094,-106.21637239918113,-112.10946,-1,100,0.07243839
45000,0.40205476,83.66527,186465.11,85.22834,True,,0.026426623,-112.00492,318.88367,0.0027774265,450,0.85981506,1.1952391,7508346,-416.98895,-58.735237,-1.0228115,2.6426623,6226.248422622681,0.00965745,[-1.449  1.207 -2.43 ],135.93,0.85981506,-98.10527,0.0040205475,358.25372,67.60331,-92.08283,0.96574503,-98.10528215125203,-107.278885,-1,100,0.27774265
45100,0.8443514,24.355356,185265.31,45.425705,True,,0.06154602,-127.29664,303.66202,0.0001550061,451,0.8627123,4.105873,7523701,-417.0568,-57.43894,-1.0790831,6.154602,6237.40157532692,0.007703356,[-1.441  1.208 -2.442],153.55,0.8627123,-113.39475,0.008443514,359.61786,95.309814,-72.28341,0.7703357,-113.39475221678615,-100.45275,-1,100,0.015500611
45200,0.9644191,29.108894,230265.64,43.099827,True,,0.07659165,-116.21793,314.6959,0.00026289915,452,0.8632089,3.4353762,7537731,-417.01337,-57.7593,-1.1292723,7.659165,6248.431775569916,0.008393571,[-1.427  1.207 -2.498],140.3,0.8632089,-102.3175,0.009644191,359.25406,75.33977,-76.5325,0.83935714,-102.31748620912433,-102.29665,-1,100,0.026289916
45300,0.5705561,58.717815,180077.47,70.827324,True,,0.030159969,-116.60069,314.2868,0.0010960242,453,0.8633623,1.7030606,7551930,-416.9879,-58.055042,-1.1260365,3.015997,6258.059079408646,0.008890179,[-1.429  1.212 -2.548],141.99,0.8633623,-102.701096,0.005705561,358.93286,73.205,-89.75065,0.88901794,-102.70109370529651,-107.88982,-1,100,0.10960242
45400,0.27340072,91.341286,178964.12,92.73256,True,,0.017429449,-110.835495,320.09454,0.0055566416,454,0.86581653,1.0947952,7565348,-417.02908,-57.404957,-1.1253666,1.742945,6267.084792613983,0.009766185,[-1.443  1.215 -2.545],134.18,0.86581653,-96.934525,0.002734007,359.6241,60.481647,-95.4711,0.9766185,-96.93452736958861,-110.01603,-1,100,0.5556642
45500,0.78342694,32.80941,167405.66,47.837093,True,,0.041534808,-117.67158,313.19928,0.00029414907,455,0.8646777,3.047906,7579665,-416.9718,-57.63851,-1.1480232,4.153481,6276.36828994751,0.0075023966,[-1.436  1.214 -2.544],143.17,0.8646777,-103.77252,0.007834269,359.33328,73.80906,-75.13356,0.7502396,-103.77251683011652,-99.398895,-1,100,0.029414907
45600,0.4046899,85.9122,182560.62,84.548904,True,,0.028458714,-127.79946,303.14648,0.0033969157,456,0.8629323,1.163979,7595122,-417.04446,-57.51448,-1.1551654,2.8458714,6285.396550893784,0.009466654,[-1.42   1.209 -2.567],154.57,0.8629323,-113.89799,0.004046899,359.52997,90.86369,-105.88818,0.9466654,-113.89798877388239,-120.88619,-1,100,0.33969158
45700,0.6713533,32.623222,159722.19,56.841366,True,,0.042188685,-120.2804,310.7313,0.00046984665,457,0.8649037,3.0653012,7609603,-417.1081,-57.54854,-1.1230333,4.2188687,6294.299230098724,0.00770459,[-1.418  1.211 -2.574],144.81,0.8649037,-106.37681,0.006713533,359.55957,86.9592,-78.08621,0.770459,-106.37680347636342,-102.42864,-1,100,0.046984665
45800,0.7804712,32.200092,181946.81,51.769318,True,,0.042140312,-129.34943,301.59875,0.0004538093,458,0.8614662,3.1055813,7625316,-417.04663,-58.154484,-1.1113901,4.214031,6304.286239862442,0.008085955,[-1.399  1.212 -2.542],157.13,0.8614662,-115.44788,0.007804712,358.89215,84.755104,-93.37365,0.8085956,-115.4478718136251,-117.87189,-1,100,0.04538093
45900,0.7256722,29.778618,172923.39,54.592167,True,,0.035517782,-114.56371,316.40616,0.000110965026,459,0.8639107,3.3581142,7639266,-417.06763,-57.345303,-1.1173052,3.5517783,6312.792383670807,0.007956834,[-1.421  1.215 -2.53 ],139.5,0.8639107,-100.66147,0.0072567216,359.72232,67.054794,-80.64972,0.7956834,-100.66146100059152,-106.125824,-1,100,0.011096503
46000,0.86904186,27.063126,184698.19,43.10828,True,,0.06020022,-117.20861,313.63293,0.00022673138,460,0.8638241,3.6950648,7653472,-416.94342,-48.143387,-1.1192459,6.0200224,6321.540546417236,0.007564783,[-1.416  1.208 -2.536],142.06,0.8638241,-103.3105,0.008690418,368.80005,74.78672,-80.7623,0.75647825,-103.3104922413826,-107.47802,-1,100,0.02267314
46100,0.3789248,86.56899,188249.4,86.90152,True,,0.024272915,-112.901054,318.07486,0.00318168,461,0.860862,1.155148,7667243,-417.0735,-57.62351,-1.117295,2.4272916,6331.681839704514,0.00976014,[-1.427  1.215 -2.538],137.71,0.860862,-98.998604,0.003789248,359.44998,67.30779,-95.42314,0.976014,-98.99860269606114,-110.36519,-1,100,0.318168
46200,0.74219793,49.44993,182785.3,54.29711,True,,0.050486002,-122.63017,308.3691,0.00074441737,462,0.8577601,2.0222476,7682122,-417.0961,-48.209846,-1.1086291,5.0486,6339.667842626572,0.008089773,[-1.435  1.215 -2.536],148.79,0.8577601,-108.726974,0.0074219787,368.88626,86.56328,-92.37761,0.8089773,-108.72697158023715,-112.148766,-1,100,0.07444174
46300,0.7605765,27.576492,177213.72,52.31141,True,,0.033747766,-111.75589,319.24503,0.00018777163,463,0.8624513,3.626277,7695744,-417.09766,-57.60263,-1.1146853,3.3747768,6348.132340192795,0.007965881,[-1.445  1.211 -2.528],136.22,0.8624513,-97.85264,0.0076057645,359.49503,60.02896,-78.608505,0.7965882,-97.8526386642456,-105.08418,-1,100,0.018777164
46400,0.5982505,48.34669,170749.7,67.11497,True,,0.040686708,-120.16076,310.8185,0.0013274142,464,0.86317396,2.068394,7710337,-417.07672,-57.004227,-1.0771022,4.0686707,6357.483637332916,0.008546603,[-1.435  1.217 -2.534],145.93,0.86317396,-106.258194,0.005982505,360.0725,76.904785,-86.5148,0.85466033,-106.25820055022835,-106.50934,-1,100,0.13274142
46500,0.795266,30.530453,188926.98,51.346478,True,,0.040798448,-113.058075,317.91745,0.0002274024,465,0.8618151,3.2754183,7724127,-417.0731,-57.841522,-1.0902102,4.079845,6365.755623340607,0.008169785,[-1.438  1.219 -2.496],137.9,0.8618151,-99.15565,0.00795266,359.23157,57.072693,-79.28091,0.81697845,-99.15564851820469,-104.441696,-1,100,0.022740241
46600,0.79232955,40.08999,198913.86,52.800068,True,,0.04735342,-111.46242,319.44104,0.00010375908,466,0.8610179,2.4943883,7737691,-417.00333,-57.209057,-1.0821716,4.735342,6373.951518058777,0.008380163,[-1.462  1.218 -2.509],135.64,0.8610179,-97.5623,0.007923296,359.79428,68.02185,-78.23087,0.8380163,-97.56230786800384,-100.1842,-1,100,0.010375908
46700,0.88438857,32.269108,218376.0,47.40383,True,,0.05760971,-121.95095,308.9791,0.0008192393,467,0.86454195,3.0989392,7752488,-417.02905,-57.67392,-1.079909,5.760971,6382.811188697815,0.008396007,[-1.465  1.223 -2.501],147.97,0.86454195,-108.04998,0.008843885,359.35513,79.60715,-89.67194,0.83960074,-108.0499761980772,-114.14294,-1,100,0.08192393
46800,0.29494607,92.308655,172871.58,91.136536,True,,0.025280314,-121.911385,309.0216,0.004325525,468,0.86486113,1.083322,7767276,-417.03192,-57.463577,-1.0900272,2.5280313,6389.4392721652985,0.009457736,[-1.465  1.23  -2.499],147.88,0.86486113,-108.01033,0.0029494609,359.56836,82.58613,-101.8595,0.9457736,-108.01032470285892,-116.32811,-1,100,0.43255252
46900,0.7268998,57.457592,224548.02,62.896015,True,,0.036116164,-118.510376,312.3428,0.0010977574,469,0.8643294,1.740414,7781602,-416.95468,-57.098503,-1.0896744,3.6116166,6395.792431592941,0.009464023,[-1.47   1.23  -2.509],143.26,0.8643294,-104.61188,0.0072689974,359.85617,82.956406,-92.23416,0.9464024,-104.61187859594821,-110.56971,-1,100,0.10977574
47000,0.5530162,67.232445,185223.47,73.335556,True,,0.026689103,-110.96646,320.01794,0.0012929924,470,0.86457145,1.4873772,7795230,-417.08167,-57.357037,-1.0902753,2.6689103,6401.931001186371,0.009171256,[-1.482  1.227 -2.509],136.28,0.86457145,-97.06374,0.0055301613,359.72464,55.96238,-88.016846,0.91712564,-97.06373287975788,-104.972336,-1,100,0.12929924
47100,0.6907946,29.538902,136049.92,49.00464,True,,0.037730455,-122.01283,308.92737,0.00017486792,471,0.8636115,3.3853662,7810017,-417.03894,-48.321453,-1.1015764,3.7730455,6408.49894785881,0.006771769,[-1.468  1.227 -2.509],147.87,0.8636115,-108.111534,0.0069079455,368.7175,82.61826,-77.12739,0.67717695,-108.11153170093894,-102.704895,-1,100,0.017486792
47200,0.71074635,30.92444,153884.05,52.60154,True,,0.04619793,-119.198,311.7723,0.00029813015,472,0.86273134,3.2336884,7824504,-417.06805,-57.746506,-1.0994873,4.619793,6414.527853488922,0.0074874144,[-1.493  1.23  -2.521],144.87,0.86273134,-105.29572,0.0071074637,359.32153,81.17182,-83.90297,0.7487414,-105.29573543429375,-108.902664,-1,100,0.029813016
47300,0.79786074,46.129135,201595.31,54.4335,True,,0.06493238,-121.286865,309.70126,0.0009452819,473,0.8632659,2.1678274,7839265,-417.0853,-57.836708,-1.0777403,6.4932384,6420.586179733276,0.008720418,[-1.49   1.224 -2.518],147.61,0.8632659,-107.38403,0.007978607,359.2486,79.031136,-92.00948,0.87204194,-107.38402958348394,-112.47939,-1,100,0.09452819
47400,0.611594,62.81164,186701.66,68.543976,True,,0.042986058,-119.92522,310.9912,0.001068834,474,0.8645448,1.5920615,7853888,-417.0159,-48.076065,-1.0850796,4.298606,6427.28283905983,0.00902809,[-1.494  1.22  -2.497],146.23,0.8645448,-106.02469,0.00611594,368.93982,75.51235,-99.06845,0.90280914,-106.02468694090844,-116.60771,-1,100,0.1068834
47500,0.79799014,35.84181,182963.7,49.524364,True,,0.053024072,-112.923676,317.99487,0.0003966499,475,0.8637504,2.7900379,7867721,-417.01794,-57.415726,-1.0837252,5.3024073,6433.8002779483795,0.007904349,[-1.51   1.22  -2.504],138.33,0.8637504,-99.02309,0.0079799015,359.60223,60.31742,-77.9848,0.79043496,-99.02308190241456,-101.20354,-1,100,0.03966499
47600,0.73524576,39.47722,183124.22,56.181675,True,,0.035002954,-110.63361,320.36035,0.0007948786,476,0.8616489,2.5331066,7881271,-417.09094,-56.956867,-1.0556461,3.5002956,6439.838649988174,0.008325339,[-1.503  1.225 -2.503],135.5,0.8616489,-96.73058,0.0073524574,360.13406,52.68621,-76.57378,0.83253396,-96.73058743849397,-98.70148,-1,100,0.07948786
47700,0.7508039,32.954014,153411.16,46.429054,True,,0.044560675,-117.11394,313.7663,0.000111406654,477,0.86102337,3.0345318,7895519,-416.98087,-56.82205,-1.0572324,4.4560676,6446.296108484268,0.00698967,[-1.511  1.23  -2.475],142.48,0.86102337,-103.21458,0.0075080385,360.1588,74.06145,-72.05215,0.69896704,-103.21458027422428,-96.26471,-1,100,0.011140666
47800,0.7918299,38.301243,209494.62,54.624687,True,,0.054474715,-124.98129,305.9938,0.0005636448,478,0.8573485,2.6108813,7910765,-417.0727,-67.19362,-1.053833,5.4474716,6453.177201747894,0.008687935,[-1.536  1.231 -2.476],152.46,0.8573485,-111.078865,0.007918299,349.8791,80.99084,-96.293045,0.86879355,-111.078865647465,-118.75689,-1,100,0.056364484
47900,0.8236851,35.00911,202973.61,50.0366,True,,0.056001052,-131.23322,299.6783,0.00046943815,479,0.8653708,2.8563995,7926689,-417.01117,-57.66592,-1.0452843,5.6001053,6460.508212804794,0.008242881,[-1.55   1.227 -2.473],159.24,0.8653708,-117.332855,0.008236851,359.34525,90.73117,-97.019775,0.8242882,-117.33284898862243,-120.512634,-1,100,0.046943817
48000,0.5644567,69.64775,201119.33,74.44427,True,,0.037377752,-119.00448,311.74725,0.0025956898,480,0.86801004,1.4357966,7941186,-416.85654,-57.2656,-1.0334928,3.7377753,6466.858854532242,0.009633897,[-1.556  1.233 -2.464],144.97,0.86801004,-105.10927,0.005644567,359.59094,75.38726,-97.55404,0.96338975,-105.10926602751016,-114.20395,-1,100,0.259569
48100,0.7697452,24.187706,181441.78,51.5845,True,,0.036328882,-121.93081,308.96796,4.727676e-05,481,0.8637061,4.1343317,7955978,-416.9988,-57.061787,-1.0414884,3.6328883,6473.39715719223,0.007945374,[-1.552  1.236 -2.452],147.92,0.8637061,-108.03085,0.0076974514,359.937,80.76782,-79.66283,0.79453737,-108.03085222914815,-107.92569,-1,100,0.004727676
48200,0.56574845,75.91477,202908.14,74.631805,True,,0.03823189,-119.89385,311.0313,0.0024473513,482,0.858765,1.3172667,7970600,-417.02435,-57.613754,-1.0560265,3.8231893,6480.1819570064545,0.009703774,[-1.545  1.229 -2.46 ],146.22,0.858765,-105.99305,0.0056574843,359.41058,73.396645,-101.74236,0.9703773,-105.99304491147399,-117.69663,-1,100,0.24473514
48300,0.6272692,53.80177,167191.4,64.50326,True,,0.043025017,-125.79938,305.1177,0.0013107578,483,0.86290073,1.8586749,7985875,-417.01654,-57.646603,-1.0211377,4.3025017,6485.750609874725,0.008455717,[-1.551  1.227 -2.475],152.75,0.86290073,-111.898834,0.006272692,359.36993,84.51201,-93.524765,0.84557176,-111.89882665768266,-112.47584,-1,100,0.13107578
48400,0.702137,22.682951,147873.95,50.44662,True,,0.05545179,-127.52254,303.4473,0.00036949752,484,0.86166257,4.4085975,8001340,-417.06757,-65.999146,-1.0020949,5.5451794,6491.7908272743225,0.0070843715,[-1.542  1.225 -2.44 ],154.65,0.86166257,-113.62027,0.0070213694,351.06842,85.908714,-83.59278,0.70843714,-113.62027279272675,-112.78287,-1,100,0.036949754
48500,0.92915684,41.20618,231199.45,47.222717,True,,0.05924172,-108.80847,315.73242,0.00069304183,485,0.86342055,2.4268205,8014656,-410.84604,-57.1792,-1.005021,5.924172,6496.790603637695,0.00878903,[-1.517  1.227 -2.421],133.16,0.86342055,-95.11362,0.009291568,353.66684,55.06696,-80.566,0.87890303,-95.11360632553696,-101.90022,-1,100,0.06930418
48600,0.8168949,47.465794,208954.1,52.967384,True,,0.046191595,-120.30995,310.492,0.00021449782,486,0.86528,2.1067803,8029303,-416.90512,-57.41109,-1.0500947,4.6191597,6502.162873029709,0.008669038,[-1.515  1.221 -2.424],146.47,0.86528,-106.413124,0.008168949,359.49402,72.97774,-83.14755,0.86690384,-106.41311464712024,-103.31847,-1,100,0.021449782
48700,0.5490357,65.429726,194099.45,74.402176,True,,0.034258045,-133.81232,297.1489,0.0026589662,487,0.86193776,1.5283574,8045560,-417.05923,-67.46755,-1.0314987,3.4258046,6508.095289230347,0.009360343,[-1.525  1.222 -2.469],162.57,0.86193776,-119.91034,0.005490357,349.59167,95.92465,-105.120255,0.9360344,-119.91033687770367,-122.306816,-1,100,0.26589662
48800,0.54589105,75.379814,193592.7,74.45025,True,,0.041315645,-125.0567,305.82327,0.0018398043,488,0.8666337,1.3266151,8060736,-416.9806,-57.30229,-1.0203699,4.1315646,6513.435894489288,0.009318493,[-1.537  1.224 -2.45 ],151.76,0.8666337,-111.15736,0.00545891,359.67828,91.93526,-99.99352,0.93184936,-111.15735028386116,-116.002625,-1,100,0.18398044
48900,0.40174544,86.31971,192629.36,85.63777,True,,0.027515285,-124.764984,306.1002,0.004206834,489,0.85685766,1.158484,8075964,-416.96628,-58.98594,-1.0243955,2.7515285,6518.898342847824,0.009810081,[-1.54   1.221 -2.439],152.28,0.85685766,-110.86611,0.0040174546,357.98035,79.7438,-106.0709,0.98100805,-110.86610858306288,-121.03066,-1,100,0.42068338
49000,0.8696672,43.137466,204904.84,47.91386,True,,0.0704217,-117.58107,313.31238,0.0006814176,490,0.8594992,2.3181705,8090242,-416.99368,-57.477684,-1.0200185,7.0421705,6524.19859290123,0.008341086,[-1.53   1.221 -2.443],142.78,0.8594992,-103.68129,0.008696672,359.516,68.28477,-90.52038,0.8341086,-103.68128544732929,-111.683556,-1,100,0.06814176
49100,0.7611124,44.19816,204573.08,57.268066,True,,0.03733955,-128.49974,302.44043,0.00050856546,491,0.86333597,2.2625377,8105886,-417.03888,-57.65175,-0.9923505,3.7339551,6530.1733067035675,0.008811072,[-1.525  1.216 -2.439],156.44,0.86333597,-114.59845,0.0076111243,359.38715,84.216415,-88.928246,0.8811073,-114.59845005124808,-109.8382,-1,100,0.050856546
49200,0.30976835,90.15729,176463.53,90.582,True,,0.020660054,-117.89652,313.01706,0.0042531337,492,0.8596766,1.1091727,8120282,-417.01315,-57.04048,-0.97682303,2.0660055,6535.585626125336,0.0096068,[-1.542  1.218 -2.411],143.96,0.8596766,-103.996086,0.0030976834,359.97266,74.7329,-95.71394,0.96068,-103.99608662649989,-110.35351,-1,100,0.42531335
