EpLenMean,Bound,MeanEntropy,LearnableVariance,OptimizationReturnMean,OptimizationReturnMax,StdWReturnMean,DivergenceHarmonic,MeanD2-0,InitialReturnMin,MinBehavPdf,WReturnMean,MinIW,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialReturnMax,ESSRenyiHarmonic,InitialBound,EpisodesSoFar,MaxIW,OptimizationReturnMin,Weights,InitialReturnStd,MeanIW,Inner Iteration,Iteration,ReturnMeanIW,Penalization,EpThisIter,StdIW,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnMean,Epsilon,TimeElapsed,EpRewMean,MinTargetPdf,VarianceInitializer,TimestepsSoFar,ESSRenyiArithmetic
88.88,-7.2107235e+16,0.4189424,,26.346125,47.514454,,9.181153e+29,1.0,-87.33016,-55.520817,759.558,0.047319412,1.0,0.86339784,-39.81571,100.0,-834.80853,27100,397169380.0,,[-0.799  3.395],8.0894785,8365079.0,1,271,2329482200.0,True,100,47880030.0,1.0,0.86339784,-60.98404,2.0,1141.6525690555573,-60.984036806225774,-55.520817,-1.0,3064121,100.0
85.35,-2.2503812e+16,0.4189424,,32.641464,43.11319,,1.3192105e+29,1.0,-91.77159,-59.035694,1155.21,0.072597995,1.0,0.86402464,-48.6584,100.0,-1217.1653,27200,18500050.0,,[-1.019  3.513],9.473383,248186.3,1,272,213921330.0,True,100,1847994.1,1.0,0.86402464,-59.13014,2.0,1145.3152754306793,-59.130130355507134,-59.035694,-1.0,3072656,100.0
88.04,-2016959200000000.0,0.4189424,,25.185247,36.138573,,2.1466047e+27,1.0,-85.448685,-62.17877,695.6467,0.13128258,1.0,0.85814863,-49.310112,100.0,-739.1764,27300,175490110.0,,[-0.988  3.634],7.8326325,2667713.2,1,273,1453335900.0,True,100,17853680.0,1.0,0.85814863,-60.26344,2.0,1149.0693361759186,-60.263439217209815,-62.17877,-1.0,3081460,100.0
89.4,-3.2639693e+17,0.4189424,,29.424528,41.545067,,3.2185244e+31,1.0,-90.46225,-65.923515,931.27313,0.33169025,1.0,0.8634196,-48.917183,100.0,-988.8021,27400,1009798800.0,,[-1.02   3.754],8.091373,10441350.0,1,274,10059857000.0,True,100,100453990.0,1.0,0.8634196,-61.037724,2.0,1152.381000995636,-61.03772350341082,-65.923515,-1.0,3090400,100.0
89.31,-3.4632198e+16,0.4189424,,18.84389,30.720875,,1.2119038e+30,1.0,-79.97936,-59.474854,413.02844,0.2523222,1.0,0.8633838,-49.258488,100.0,-444.48517,27500,1138608900.0,,[-1.02   3.629],7.61159,17762558.0,1,275,2992475000.0,True,100,118530430.0,1.0,0.8633838,-61.13548,2.0,1155.7569589614868,-61.13547274187207,-59.474854,-1.0,3099331,100.0
89.39,-2751690500.0,0.4189424,,22.438715,43.213615,,1953222400000000.0,1.0,-83.095505,-64.95184,583.7426,0.0032573137,1.0,0.8652477,-39.88189,100.0,-645.9841,27600,213273.86,,[-1.003  3.753],8.958054,3288.9587,1,276,657734.9,True,100,21452.322,1.0,0.8652477,-60.656788,2.0,1159.3498647212982,-60.65678990498185,-64.95184,-1.0,3108270,100.0
88.02,-29988694.0,0.4189424,,31.697224,52.12419,,108716370000.0,1.0,-91.95476,-60.918766,1080.4375,0.053356297,1.0,0.8660983,-39.830566,100.0,-1170.9984,27700,55171.688,,[-1.103  3.678],8.701931,658.3261,1,277,127657.88,True,100,5487.6484,1.0,0.8660983,-60.257534,2.0,1162.921585559845,-60.25753409564495,-60.918766,-1.0,3117072,100.0
85.95,-3.928594e+17,0.4189424,,24.50805,44.119743,,3.6659363e+31,1.0,-83.30041,-55.950493,666.2798,0.1572746,1.0,0.8584076,-39.180664,100.0,-731.1622,27800,948661700.0,,[-0.858  3.631],8.101553,10396828.0,1,278,1268374400.0,True,100,94370360.0,1.0,0.8584076,-58.792355,2.0,1166.6223804950714,-58.79235564500093,-55.950493,-1.0,3125667,100.0
85.98,-1.03694495e+17,0.4189424,,24.89281,44.345524,,2.5023886e+30,1.0,-84.187775,-67.63179,673.48364,0.08845288,1.0,0.86291444,-39.84225,100.0,-739.0308,27900,16000080.0,,[-0.844  3.755],7.337008,472045.3,1,279,218840260.0,True,100,1891210.8,1.0,0.86291444,-59.29497,2.0,1170.1031095981598,-59.29496526867151,-67.63179,-1.0,3134265,100.0
86.61,-7422521700000000.0,0.4189424,,30.153929,49.67147,,8.145492e+27,1.0,-89.624985,-62.490887,981.3209,0.38907725,1.0,0.8564605,-39.953514,100.0,-1063.5574,28000,17220278.0,,[-0.858  3.631],8.488905,395602.38,1,280,340625800.0,True,100,2033337.6,1.0,0.8564605,-59.471058,2.0,1173.3807985782623,-59.47105553969741,-62.490887,-1.0,3142926,100.0
86.1,-1.0507414e+17,0.4189424,,22.76184,41.85082,,3.2390547e+30,1.0,-81.67704,-61.20038,585.71277,0.7141282,1.0,0.857117,-39.82622,100.0,-644.09314,28100,13700919000.0,,[-0.815  3.748],8.222619,145187230.0,1,281,14030188000.0,True,100,1363865000.0,1.0,0.857117,-58.9152,2.0,1176.335259437561,-58.91520039185882,-61.20038,-1.0,3151536,100.0
88.42,-6.1542483e+16,0.4189424,,21.832989,42.15,,1.0799342e+30,1.0,-82.055,-61.582012,535.99585,0.00089011964,1.0,0.8630439,-39.905,100.0,-595.2121,28200,90643650000.0,,[-0.811  3.623],7.701716,907737100.0,1,282,341223000000.0,True,100,9018801000.0,1.0,0.8630439,-60.22201,2.0,1178.7262120246887,-60.2220114390552,-61.582012,-1.0,3160378,100.0
88.9,-15912668000.0,0.4189424,,28.701017,49.445816,,3.811909e+16,1.0,-89.38118,-63.631298,922.0421,0.07028739,1.0,0.86695546,-39.935364,100.0,-1003.53314,28300,230039.95,,[-0.806  3.498],9.914315,4329.4307,1,283,1241906.0,True,100,25692.906,1.0,0.86695546,-60.680157,2.0,1181.9949684143066,-60.68016132682562,-63.631298,-1.0,3169268,100.0
88.39,-6.1897355e+16,0.4189424,,25.383808,36.600914,,1.921405e+30,1.0,-85.80853,-61.704277,706.83997,0.008663651,1.0,0.86616004,-49.20762,100.0,-751.49146,28400,99892510.0,,[-0.561  3.548],7.9058332,1255112.6,1,284,1447372000.0,True,100,9989116.0,1.0,0.86616004,-60.42473,2.0,1185.7504074573517,-60.42472164720297,-61.704277,-1.0,3178107,100.0
90.06,-1.3856115e+17,0.4189424,,37.670364,59.211945,,1.4056854e+30,1.0,-99.27743,-69.77664,1498.2194,0.050117485,1.0,0.858426,-40.065483,100.0,-1615.0806,28500,85556424.0,,[-0.551  3.672],8.897361,1515343.2,1,285,1716354400.0,True,100,8829004.0,1.0,0.858426,-61.60706,2.0,1189.1707966327667,-61.60706226691604,-69.77664,-1.0,3187113,100.0
87.36,-4.8939185e+16,0.4189424,,28.072935,48.012165,,4.0564935e+29,1.0,-87.93893,-62.74695,871.198,0.1898701,1.0,0.85411423,-39.92676,100.0,-948.03406,28600,50090000.0,,[-0.542  3.548],9.116376,781869.7,1,286,508437280.0,True,100,5073271.0,1.0,0.85411423,-59.86599,2.0,1192.734338760376,-59.86599144354463,-62.74695,-1.0,3195849,100.0
89.88,-2.5849864e+17,0.4189424,,22.71471,43.909668,,1.6177761e+31,1.0,-84.07254,-61.60344,607.5088,0.005014404,1.0,0.8623433,-40.162872,100.0,-671.77344,28700,2382352600.0,,[-0.569  3.67 ],9.568214,24557072.0,1,287,3562059300.0,True,100,237004450.0,1.0,0.8623433,-61.357834,2.0,1196.3840146064758,-61.35783050313592,-61.60344,-1.0,3204837,100.0
89.14,-5.8782417e+16,0.4189424,,28.658821,40.625374,,1.1416894e+30,1.0,-89.70166,-62.074333,908.50464,0.17902495,1.0,0.8683045,-49.076286,100.0,-963.515,28800,93432056.0,,[-0.525  3.553],9.336845,2141349.0,1,288,1499704300.0,True,100,10759522.0,1.0,0.8683045,-61.042843,2.0,1200.15021443367,-61.04283986479044,-62.074333,-1.0,3213751,100.0
92.28,-1.6894867e+17,0.4189424,,23.37664,37.342033,,1.3211745e+31,1.0,-86.63946,-71.16241,636.29944,0.15398337,1.0,0.86116946,-49.297424,100.0,-682.7769,28900,416220400.0,,[-0.506  3.676],9.477988,12538313.0,1,289,5386847700.0,True,100,61275050.0,1.0,0.86116946,-63.26282,2.0,1204.2076530456543,-63.26281957268715,-71.16241,-1.0,3222979,100.0
90.34,-5.844094e+17,0.4189424,,26.137285,47.547573,,6.0140007e+31,1.0,-87.825676,-63.60565,766.8845,0.04050502,1.0,0.86850744,-40.278103,100.0,-842.2398,29000,216366020.0,,[-0.522  3.552],9.150241,2701873.0,1,290,945791040.0,True,100,21648704.0,1.0,0.86850744,-61.688393,2.0,1207.9615051746368,-61.68839071527123,-63.60565,-1.0,3232013,100.0
87.79,-6593354000000.0,0.4189424,,25.821243,46.825195,,8.138297e+21,1.0,-86.19565,-61.86645,751.1669,0.14474562,1.0,0.85888994,-39.370453,100.0,-824.2497,29100,4646388.0,,[-0.544  3.429],9.188595,87823.31,1,291,25512214.0,True,100,490185.25,1.0,0.85888994,-60.37441,2.0,1211.372920513153,-60.37440473467112,-61.86645,-1.0,3240792,100.0
86.52,-1.5860899e+16,0.4189424,,26.945364,46.186203,,4.975641e+28,1.0,-86.52831,-62.801346,802.3226,0.31741753,1.0,0.85146785,-40.34211,100.0,-873.4251,29200,33184094.0,,[-0.611  3.323],8.733259,478141.88,1,292,126092850.0,True,100,3333096.8,1.0,0.85146785,-59.582943,2.0,1214.9791147708893,-59.5829463031888,-62.801346,-1.0,3249444,100.0
89.59,-271766860000000.0,0.4189424,,26.218712,38.076714,,3.1622509e+25,1.0,-87.41783,-66.38809,774.3327,0.021769203,1.0,0.8623677,-49.341118,100.0,-822.65784,29300,52863220.0,,[-0.622  3.448],9.322651,1205210.5,1,293,443589980.0,True,100,5954829.5,1.0,0.8623677,-61.19912,2.0,1218.623946428299,-61.199119396656755,-66.38809,-1.0,3258403,100.0
84.37,-204136760000.0,0.4189424,,17.534632,35.408115,,2.3810503e+19,1.0,-75.40976,-54.419064,346.51944,0.036831312,1.0,0.8576306,-40.001644,100.0,-388.30865,29400,75429576.0,,[-0.567  3.56 ],6.249495,1030362.0,1,294,212618600.0,True,100,7957296.0,1.0,0.8576306,-57.875126,2.0,1222.1734113693237,-57.87512856721878,-54.419064,-1.0,3266840,100.0
87.74,-1265609000000.0,0.4189424,,32.593124,53.642776,,1.7409706e+20,1.0,-92.97848,-72.93254,1161.442,0.086236596,1.0,0.865883,-39.3357,100.0,-1257.3553,29500,405934.9,,[-0.808  3.492],9.956426,11151.805,1,295,7588398.5,True,100,52392.574,1.0,0.865883,-60.385357,2.0,1226.1167056560516,-60.38535508617759,-72.93254,-1.0,3275614,100.0
89.97,-7.603877e+16,0.4189424,,24.359785,46.549515,,1.1082864e+30,1.0,-86.39314,-65.00437,680.7384,0.46446878,1.0,0.8590846,-39.843628,100.0,-752.9641,29600,109287330.0,,[-1.05  3.43],9.3455515,3660903.2,1,296,1061179300.0,True,100,16870904.0,1.0,0.8590846,-62.033363,2.0,1229.703497171402,-62.03335970669985,-65.00437,-1.0,3284611,100.0
86.6,-4667298000000000.0,0.4189424,,26.03938,46.20727,,4.3006264e+27,1.0,-85.67282,-66.071236,769.85364,0.028802456,1.0,0.8630388,-39.46555,100.0,-841.0208,29700,1951032300.0,,[-1.083  3.309],9.581463,24171522.0,1,297,2948064300.0,True,100,195815070.0,1.0,0.8630388,-59.633442,2.0,1233.2843415737152,-59.63344270914793,-66.071236,-1.0,3293271,100.0
86.03,-797935.06,0.4189424,,24.928762,35.07354,,280213630.0,1.0,-84.04077,-67.20887,685.77997,0.07653382,1.0,0.8587203,-48.96723,100.0,-726.7838,29800,5986.2007,,[-1.124  3.427],8.021018,206.08888,1,298,111526.69,True,100,731.5727,1.0,0.8587203,-59.112007,2.0,1236.9456043243408,-59.11200715526938,-67.20887,-1.0,3301874,100.0
86.33,-5.8039173e+16,0.4189424,,24.948713,34.97209,,2.0267418e+30,1.0,-84.217094,-59.890053,685.2725,0.5491308,1.0,0.8632672,-49.245003,100.0,-726.0386,29900,1223573100.0,,[-1.014  3.486],7.9268093,18343672.0,1,299,3343714000.0,True,100,127206630.0,1.0,0.8632672,-59.268383,2.0,1240.512860774994,-59.268382663577796,-59.890053,-1.0,3310507,100.0
90.69,-790989.9,0.4189424,,28.07415,49.211105,,68776610.0,1.0,-90.08311,-63.948097,891.73206,0.01724906,1.0,0.8594335,-40.872,100.0,-972.452,30000,12763.706,,[-1.006  3.361],10.177137,212.70276,1,300,121528.695,True,100,1353.4733,1.0,0.8594335,-62.008957,2.0,1244.2804522514343,-62.008955081105235,-63.948097,-1.0,3319576,100.0
86.36,-867880.44,0.4189424,,18.568558,28.758224,,898641700.0,1.0,-78.2437,-56.93227,398.67465,0.028131599,1.0,0.8635666,-49.485474,100.0,-426.241,30100,2539.1008,,[-1.011  3.424],7.340524,175.91678,1,301,41469.258,True,100,472.9483,1.0,0.8635666,-59.675137,2.0,1247.6012334823608,-59.675140270739796,-56.93227,-1.0,3328212,100.0
84.68,-1152250100.0,0.4189424,,23.199818,41.58329,,399224460000000.0,1.0,-81.74939,-50.82016,605.4932,0.07083731,1.0,0.8598264,-40.1661,100.0,-663.1283,30200,59893.332,,[-0.902  3.485],8.2013235,1643.5692,1,302,588137.0,True,100,7232.3325,1.0,0.8598264,-58.549572,2.0,1251.3801610469818,-58.54957330584526,-50.82016,-1.0,3336680,100.0
88.8,-1.97608e+17,0.4189424,,21.574617,33.405426,,2.8221716e+31,1.0,-82.64565,-58.10351,538.6309,0.03757265,1.0,0.8663624,-49.240227,100.0,-575.8263,30300,117729540.0,,[-0.808  3.567],8.553762,2084387.4,1,303,399195330.0,True,100,12764772.0,1.0,0.8663624,-61.071033,2.0,1255.1169872283936,-61.07103573709726,-58.10351,-1.0,3345560,100.0
88.05,-2.3845672e+17,0.4189424,,26.372341,46.599197,,1.0852951e+31,1.0,-86.63603,-58.158554,770.2981,0.36179215,1.0,0.85824543,-40.036835,100.0,-842.67645,30400,1580416100.0,,[-0.802  3.692],8.648569,20846464.0,1,304,12539332000.0,True,100,161117280.0,1.0,0.85824543,-60.26369,2.0,1258.7390241622925,-60.26369105771184,-58.158554,-1.0,3354365,100.0
85.46,-7409098300000000.0,0.4189424,,31.945566,50.882385,,7.370605e+27,1.0,-90.60908,-53.347977,1080.8882,0.059267223,1.0,0.85699016,-39.726692,100.0,-1167.183,30500,131223600.0,,[-0.791  3.817],7.7697287,1619064.0,1,305,1569160000.0,True,100,13079634.0,1.0,0.85699016,-58.663506,2.0,1262.4163672924042,-58.66350796446204,-53.347977,-1.0,3362911,100.0
88.4,-7.388082e+17,0.4189424,,29.641819,50.265583,,7.6952543e+31,1.0,-90.03916,-57.16754,970.36273,0.2748131,1.0,0.8604549,-39.77358,100.0,-1054.577,30600,173813860.0,,[-0.78   3.692],9.577339,2924381.8,1,306,656352600.0,True,100,18452208.0,1.0,0.8604549,-60.397343,2.0,1265.9805171489716,-60.397344176620244,-57.16754,-1.0,3371751,100.0
89.16,-8.423935e+16,0.4189424,,28.338556,49.426674,,1.0701064e+30,1.0,-89.40404,-61.590836,887.06116,0.65050894,1.0,0.8693354,-39.977364,100.0,-968.4894,30700,57449508.0,,[-0.788  3.817],9.16446,2480486.5,1,307,1300027500.0,True,100,9482100.0,1.0,0.8693354,-61.06548,2.0,1269.5886764526367,-61.06547961503267,-61.590836,-1.0,3380667,100.0
88.97,-3.8136214e+17,0.4189424,,16.435928,37.684124,,6.490586e+31,1.0,-76.98139,-62.0823,335.75912,0.07106358,1.0,0.86093926,-39.297268,100.0,-383.09256,30800,128025490.0,,[-0.777  3.941],8.100579,2723193.5,1,308,260710780.0,True,100,13702409.0,1.0,0.86093926,-60.545464,2.0,1273.1467442512512,-60.545462707430126,-62.0823,-1.0,3389564,100.0
87.9,-9.908864e+16,0.4189424,,18.271914,38.363937,,4.0794117e+30,1.0,-78.19979,-60.95536,405.60385,0.15945664,1.0,0.8556582,-39.835854,100.0,-454.66037,30900,84935310.0,,[-0.77   4.066],8.470005,1850082.5,1,309,171390720.0,True,100,9282006.0,1.0,0.8556582,-59.92788,2.0,1276.8744144439697,-59.927875704616305,-60.95536,-1.0,3398354,100.0
88.13,-1.9717047e+18,0.4189424,,23.46713,43.485603,,9.784626e+32,1.0,-83.50873,-64.703865,619.0326,0.070312336,1.0,0.86149573,-40.023125,100.0,-682.0611,31000,12775241000.0,,[-0.756  4.19 ],8.265967,128126730.0,1,310,93195180.0,True,100,1271084400.0,1.0,0.86149573,-60.04159,2.0,1280.6141383647919,-60.04159453466534,-64.703865,-1.0,3407167,100.0
89.09,-4.120294e+18,0.4189424,,23.503513,44.696003,,3.8284605e+33,1.0,-84.16587,-60.627583,625.80725,0.010284651,1.0,0.8659337,-39.469868,100.0,-692.393,31100,6890673700.0,,[-0.753  4.065],8.56692,71474260.0,1,311,43647582000.0,True,100,685630800.0,1.0,0.8659337,-60.662357,2.0,1284.5149915218353,-60.662357646822926,-60.627583,-1.0,3416076,100.0
88.09,-2156040000.0,0.4189424,,21.454817,40.97625,,1463920000000000.0,1.0,-81.51752,-59.777027,534.2791,0.013257794,1.0,0.8566633,-40.541267,100.0,-590.2428,31200,11387641.0,,[-0.731  3.942],8.600584,118060.75,1,312,14620106.0,True,100,1132760.2,1.0,0.8566633,-60.0627,2.0,1288.3421444892883,-60.06270138978958,-59.777027,-1.0,3424885,100.0
87.73,-2.1299756e+18,0.4189424,,32.588924,52.327095,,5.4460963e+32,1.0,-92.56631,-58.76488,1159.3191,0.14256898,1.0,0.862224,-40.239212,100.0,-1250.5828,31300,2101232400.0,,[-0.487  3.995],9.863113,22242094.0,1,313,25181143000.0,True,100,209090000.0,1.0,0.862224,-59.977383,2.0,1291.4700558185577,-59.977382581233975,-58.76488,-1.0,3433658,100.0
88.0,-432858940.0,0.4189424,,22.612732,33.307728,,133355260000000.0,1.0,-82.997284,-59.146095,571.9262,0.01786476,1.0,0.85225207,-49.689556,100.0,-608.90393,31400,1216965.9,,[-0.486  4.12 ],7.7839985,13408.687,1,314,5813723.0,True,100,121175.99,1.0,0.85225207,-60.384552,2.0,1294.6740491390228,-60.38455242976546,-59.146095,-1.0,3442458,100.0
89.19,-2.7219377e+16,0.4189424,,28.33889,48.523853,,1.20275605e+29,1.0,-89.466736,-64.6273,879.71545,0.004758857,1.0,0.8629588,-40.942883,100.0,-958.1939,31500,443067680.0,,[-0.582  4.04 ],8.753446,7337448.5,1,315,3250607900.0,True,100,48359550.0,1.0,0.8629588,-61.127846,2.0,1298.147078037262,-61.12784602120519,-64.6273,-1.0,3451377,100.0
89.52,-1076467.2,0.4189424,,33.776554,54.736153,,103667410.0,1.0,-94.47961,-65.15959,1214.1077,0.0111092515,1.0,0.85848206,-39.743454,100.0,-1313.9656,31600,870.7043,,[-0.543  4.158],8.558722,59.36361,1,316,59637.156,True,100,155.60167,1.0,0.85848206,-60.70305,2.0,1301.5336964130402,-60.703049768805506,-65.15959,-1.0,3460329,100.0
89.28,-38859730000.0,0.4189424,,25.581459,46.481293,,2.911152e+17,1.0,-86.260796,-63.525284,740.6132,0.033653706,1.0,0.8608958,-39.779503,100.0,-812.62286,31700,670965.8,,[-0.559  4.098],9.284502,13740.152,1,317,2882739.5,True,100,72098.71,1.0,0.8608958,-60.679333,2.0,1305.541067123413,-60.679333144426344,-63.525284,-1.0,3469257,100.0
87.65,-762064500000.0,0.4189424,,24.319277,44.948017,,1.2557531e+20,1.0,-84.123695,-63.908527,672.46136,0.08323783,1.0,0.8613866,-39.17568,100.0,-739.80084,31800,4590564000.0,,[-0.797  4.175],9.0019,46121930.0,1,318,7403314700.0,True,100,456738340.0,1.0,0.8613866,-59.804413,2.0,1308.7784078121185,-59.80441902950406,-63.908527,-1.0,3478022,100.0
85.76,-1387126500.0,0.4189424,,27.44313,45.83136,,392272200000000.0,1.0,-86.3781,-61.124706,816.2644,0.119757794,1.0,0.86323386,-40.546738,100.0,-886.2756,31900,14401.622,,[-1.037  4.105],7.946005,579.76416,1,319,377127.3,True,100,2096.5166,1.0,0.86323386,-58.934967,2.0,1312.6366140842438,-58.934967500269416,-61.124706,-1.0,3486598,100.0
86.77,-5.8204435e+16,0.4189424,,25.8002,35.808594,,1.8544092e+30,1.0,-85.08704,-65.83017,730.1124,0.17798854,1.0,0.85824573,-49.27845,100.0,-772.8499,32000,813665000.0,,[-1.13   4.189],8.028829,12189213.0,1,320,1696118900.0,True,100,83372310.0,1.0,0.85824573,-59.286842,2.0,1315.909129858017,-59.28684292346239,-65.83017,-1.0,3495275,100.0
86.52,-1.6009451e+17,0.4189424,,24.743462,44.805088,,5.7238195e+30,1.0,-84.24525,-60.501404,673.0409,0.090692215,1.0,0.86027384,-39.44016,100.0,-739.9523,32100,41507700.0,,[-1.124  4.314],7.797565,668355.25,1,321,337006660.0,True,100,4289252.5,1.0,0.86027384,-59.50178,2.0,1319.5947270393372,-59.50178531318903,-60.501404,-1.0,3503927,100.0
88.96,-118652060000000.0,0.4189424,,18.107738,29.211533,,1.7400905e+25,1.0,-78.9488,-65.25348,385.3176,0.064046,1.0,0.86382407,-49.737267,100.0,-413.75958,32200,703175230.0,,[-1.133  4.438],7.578087,7172908.0,1,322,520691700.0,True,100,69954070.0,1.0,0.86382407,-60.84106,2.0,1323.333631515503,-60.841060506403444,-65.25348,-1.0,3512823,100.0
90.57,-1.4434978e+17,0.4189424,,21.3302,43.17878,,5.395023e+30,1.0,-82.97775,-60.268894,524.3099,0.13404872,1.0,0.8610642,-39.798973,100.0,-586.4515,32300,32908022.0,,[-1.082  4.324],8.32661,1744588.6,1,323,383451330.0,True,100,5893702.5,1.0,0.8610642,-61.647552,2.0,1326.9002630710602,-61.647552426755425,-60.268894,-1.0,3521880,100.0
91.26,-9325068000000.0,0.4189424,,27.781563,39.702877,,3.1496066e+22,1.0,-89.64243,-53.70942,819.2427,0.2024274,1.0,0.859936,-49.939556,100.0,-871.7821,32400,86170230.0,,[-0.862  4.206],6.886764,930204.5,1,324,24082966.0,True,100,8576512.0,1.0,0.859936,-61.860874,2.0,1330.362288236618,-61.86087189763784,-53.70942,-1.0,3531006,100.0
86.44,-15043073000000.0,0.4189424,,18.041267,37.163734,,1.0676635e+23,1.0,-77.02898,-62.777203,387.89233,0.23452358,1.0,0.86015975,-39.865242,100.0,-433.92676,32500,13410859.0,,[-0.928  4.312],7.8996787,212718.48,1,325,65435630.0,True,100,1369600.0,1.0,0.86015975,-58.98771,2.0,1333.2445294857025,-58.987707331478596,-62.777203,-1.0,3539650,100.0
89.02,-1.22242535e+17,0.4189424,,18.71108,40.19969,,5.1498686e+30,1.0,-79.57909,-60.729595,418.7919,0.11437574,1.0,0.86236095,-39.379395,100.0,-472.65488,32600,21220884000.0,,[-0.996  4.207],8.287784,215551780.0,1,326,18070403000.0,True,100,2111218600.0,1.0,0.86236095,-60.868008,2.0,1335.4705905914307,-60.86800586074591,-60.729595,-1.0,3548552,100.0
87.19,-16366264000000.0,0.4189424,,19.4492,29.95618,,2.993609e+23,1.0,-79.30277,-54.902485,435.21207,0.060231328,1.0,0.85840994,-49.346592,100.0,-465.1227,32700,964838.94,,[-0.995  4.082],7.545908,37566.95,1,327,14858406.0,True,100,142871.22,1.0,0.85840994,-59.853573,2.0,1339.142775774002,-59.8535735553503,-54.902485,-1.0,3557271,100.0
86.92,-1052164650000000.0,0.4189424,,26.103962,37.09685,,5.260919e+26,1.0,-85.644585,-56.04037,749.06445,0.009509571,1.0,0.86003023,-48.547733,100.0,-794.9336,32800,7514779.0,,[-1.059  3.975],8.224816,219198.64,1,328,94209490.0,True,100,905753.3,1.0,0.86003023,-59.54062,2.0,1342.4391720294952,-59.54062194749713,-56.04037,-1.0,3565963,100.0
88.74,-1.206526e+17,0.4189424,,25.5851,37.132233,,6.891465e+30,1.0,-86.128815,-73.5018,719.382,0.39545164,1.0,0.8639662,-48.996582,100.0,-765.3396,32900,150221500.0,,[-1.008  4.089],8.048894,3641170.5,1,329,1734897700.0,True,100,20989392.0,1.0,0.8639662,-60.54372,2.0,1345.993861913681,-60.54371520221233,-73.5018,-1.0,3574837,100.0
90.05,-5.508429e+16,0.4189424,,21.739285,43.565716,,7.580861e+29,1.0,-83.14652,-60.28869,530.6663,0.045265976,1.0,0.8565047,-39.580807,100.0,-593.926,33000,10452096000.0,,[-1.008  4.214],7.620357,139503870.0,1,330,7242361300.0,True,100,1072670000.0,1.0,0.8565047,-61.407238,2.0,1349.7233984470367,-61.407237083464864,-60.28869,-1.0,3583842,100.0
88.15,-6.6562394e+16,0.4189424,,30.942062,50.70865,,6.0307623e+29,1.0,-91.1248,-65.45729,1029.3589,0.0021716107,1.0,0.86197734,-40.416153,100.0,-1115.0641,33100,82841920.0,,[-0.778  4.312],8.482213,1052583.8,1,331,462559650.0,True,100,8428850.0,1.0,0.86197734,-60.182743,2.0,1353.0355095863342,-60.182741860747335,-65.45729,-1.0,3592657,100.0
86.32,-9.04062e+16,0.4189424,,25.2061,44.582764,,1.8619626e+30,1.0,-84.247536,-64.01307,705.3266,0.30071983,1.0,0.8617481,-39.664772,100.0,-771.5757,33200,75931330.0,,[-0.828  4.426],8.365355,2341442.2,1,332,384429120.0,True,100,11332873.0,1.0,0.8617481,-59.041435,2.0,1356.5111198425293,-59.0414354929328,-64.01307,-1.0,3601289,100.0
87.55,-2.203657e+18,0.4189424,,25.389315,44.838165,,1.0812824e+33,1.0,-85.05034,-65.93129,706.7346,0.044502016,1.0,0.86445314,-40.212173,100.0,-773.7419,33300,564581950.0,,[-0.808  4.55 ],7.8814588,11340847.0,1,333,897766600.0,True,100,72777670.0,1.0,0.86445314,-59.661026,2.0,1359.9115581512451,-59.6610244461894,-65.93129,-1.0,3610044,100.0
87.19,-2.3620102e+16,0.4189424,,26.761883,45.62302,,1.1589638e+29,1.0,-86.317245,-55.816933,793.54395,0.067210846,1.0,0.8682112,-40.694225,100.0,-862.9175,33400,78932600.0,,[-0.773  4.67 ],8.794628,1340918.1,1,334,376128960.0,True,100,8498703.0,1.0,0.8682112,-59.555363,2.0,1363.5478627681732,-59.555362076312306,-55.816933,-1.0,3618763,100.0
85.75,-3228990000.0,0.4189424,,24.063065,42.78573,,2798538000000000.0,1.0,-82.618195,-56.885513,637.3796,0.33212072,1.0,0.86507076,-39.832466,100.0,-698.395,33500,83491.84,,[-0.803  4.548],7.6386175,2229.3079,1,335,925159.56,True,100,9177.054,1.0,0.86507076,-58.55513,2.0,1367.184408903122,-58.55512886032462,-56.885513,-1.0,3627338,100.0
86.13,-8.065438e+16,0.4189424,,28.35371,46.858727,,1.2143292e+30,1.0,-87.2753,-58.858574,857.79486,0.047828276,1.0,0.86347866,-40.416573,100.0,-930.98,33600,37758517000.0,,[-0.716  4.458],7.3390675,380570300.0,1,336,771229200.0,True,100,3756658200.0,1.0,0.86347866,-58.921585,2.0,1370.9586477279663,-58.92158878535032,-58.858574,-1.0,3635951,100.0
86.85,-5.9598736e+16,0.4189424,,24.203344,43.20402,,9.175291e+29,1.0,-83.3909,-62.522182,654.33417,0.24512598,1.0,0.8637987,-40.18688,100.0,-716.5476,33700,104029200.0,,[-0.753  4.339],8.278422,1424316.8,1,337,242310620.0,True,100,10414550.0,1.0,0.8637987,-59.187553,2.0,1374.809895992279,-59.18755373239517,-62.522182,-1.0,3644636,100.0
84.75,-2.7862963e+16,0.4189424,,21.538214,38.841846,,3.0697107e+29,1.0,-79.60048,-58.275925,525.4111,0.12695836,1.0,0.85454166,-40.758633,100.0,-575.6964,33800,902653760.0,,[-0.531  4.222],7.84325,17636686.0,1,338,3974482400.0,True,100,100394220.0,1.0,0.85454166,-58.062267,2.0,1378.5546579360962,-58.06226793199777,-58.275925,-1.0,3653111,100.0
