VarianceInitializer,MinTargetPdf,EpThisIter,Epsilon,EpRewMean,LearnableVariance,OptimizationReturnMin,MeanD2-0,MaxIW,TimeElapsed,EpLenMean,OptimizationReturnMean,EmpiricalD2Arithmetic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,StdWReturnMean,InitialReturnMin,StdIW,ReturnMeanIW,InitialReturnStd,Weights,OptimizationReturnMax,WReturnMean,MinIW,InitialBound,ESSRenyiArithmetic,MinBehavPdf,EpisodesSoFar,ReturnStepMaxmin,Iteration,DivergenceHarmonic,MeanEntropy,Penalization,MeanIW,InitialReturnMean,Inner Iteration,ReturnStepMax,Bound,EmpiricalD2Harmonic
-1.0,-64.45513,100,2.0,-60.4245230075717,,,1.0,4923539.5,2958.3329808712006,88.42,22.034233,1.0,-39.561493,100.0,2752561,,-82.458755,494158.88,8989330.0,8.653541,[-0.775  3.442],42.897263,560.3912,0.2608218,-621.72723,100.0,-64.45513,27100,0.8601462,271,1.4268957e+23,0.4189424,True,77178.586,-60.424522,1,0.8601462,-23170434000000.0,1.0
-1.0,-57.50779,100,2.0,-59.70401244267821,,,1.0,4055713.5,2972.152104616165,87.18,21.874868,1.0,-49.54561,100.0,2761279,,-81.57888,403760.0,23232412.0,8.095085,[-0.717  3.331],32.03327,544.0403,0.008177617,-578.24286,100.0,-57.50779,27200,0.863867,272,2.3298152e+21,0.4189424,True,44921.355,-59.704014,1,0.863867,-1651004300000.0,1.0
-1.0,-73.262146,100,2.0,-62.01975987017155,,,1.0,126120470.0,2984.142662525177,90.46,24.828186,1.0,-49.12005,100.0,2770325,,-86.847946,12816037.0,397892830.0,9.376403,[-0.631  3.421],37.727898,704.3558,0.012008391,-751.7998,100.0,-73.262146,27300,0.8607341,273,5.4125954e+22,0.4189424,True,1663670.1,-62.01976,1,0.8607341,-11038814000000.0,1.0
-1.0,-60.304848,100,2.0,-60.513149590939285,,,1.0,66484144.0,2996.5280508995056,88.4,27.058088,1.0,-49.00499,100.0,2779165,,-87.571236,7423942.0,428512930.0,9.480677,[-0.57   3.312],38.566246,822.02325,0.13835666,-871.59906,100.0,-60.304848,27400,0.8639319,274,8.0732647e+30,0.4189424,True,1212136.2,-60.51315,1,0.8639319,-1.4086986e+17,1.0
-1.0,-60.364765,100,2.0,-61.64538129836321,,,1.0,213960.0,3006.627416610718,90.21,23.776684,1.0,-40.43284,100.0,2788186,,-85.422066,28370.71,2960004.8,9.613761,[-0.617  3.197],44.989227,657.7551,0.07114604,-725.2203,100.0,-60.364765,27500,0.8644427,275,8.116178e+19,0.4189424,True,7816.9395,-61.645382,1,0.8644427,-607818200000.0,1.0
-1.0,-64.97085,100,2.0,-60.74603756263852,,,1.0,2137206000.0,3019.3620986938477,87.99,26.448252,1.0,-39.269684,100.0,2796985,,-87.19429,213332030.0,1771103000.0,9.762968,[-0.527  3.283],47.924606,794.8256,0.14966086,-871.38184,100.0,-64.97085,27600,0.85679567,276,2.692486e+29,0.4189424,True,23918640.0,-60.74604,1,0.85679567,-3.9725793e+16,1.0
-1.0,-62.747116,100,2.0,-61.83948009431362,,,1.0,20196852.0,3031.277774810791,90.57,22.335203,1.0,-39.866898,100.0,2806042,,-84.17468,3098739.0,271209820.0,8.538219,[-0.538  3.159],44.307785,571.7625,0.03508628,-637.1991,100.0,-62.747116,27700,0.8645896,277,6.454422e+34,0.4189424,True,780089.6,-61.83948,1,0.8645896,-1.6625224e+19,1.0
-1.0,-62.35575,100,2.0,-59.58665589883923,,,1.0,507230200.0,3044.5952265262604,86.8,27.511633,1.0,-39.375557,100.0,2814722,,-87.09829,62369760.0,6261680600.0,8.682208,[-0.511  3.281],47.722733,832.2707,0.113007866,-908.1833,100.0,-62.35575,27800,0.85934186,278,6.664166e+29,0.4189424,True,9990554.0,-59.586655,1,0.85934186,-6.1972964e+16,1.0
-1.0,-76.51415,100,2.0,-62.32491960912943,,,1.0,1267499500.0,3058.959916830063,90.83,29.874306,1.0,-49.77437,100.0,2823805,,-92.19923,128617710.0,5552255500.0,9.163,[-0.732  3.397],42.42486,976.4347,0.0013425328,-1036.4266,100.0,-76.51415,27900,0.8679242,279,2.5212973e+33,0.4189424,True,16620216.0,-62.324917,1,0.8679242,-3.012531e+18,1.0
-1.0,-62.7194,100,2.0,-60.662465175390246,,,1.0,308373300.0,3072.0537989139557,88.03,32.753666,1.0,-39.907227,100.0,2832608,,-93.41613,30685422.0,548213200.0,9.983426,[-0.723  3.522],53.508904,1172.4713,0.09966938,-1267.9055,100.0,-62.7194,28000,0.85660815,280,8.1616915e+28,0.4189424,True,3503552.2,-60.662464,1,0.85660815,-2.7265969e+16,1.0
-1.0,-58.811024,100,2.0,-61.85251422226429,,,1.0,72495656.0,3083.805909872055,90.18,21.640362,1.0,-48.978245,100.0,2841626,,-83.492874,8088350.0,56337876.0,8.428095,[-0.692  3.643],34.51463,539.33795,0.015183619,-579.0451,100.0,-58.811024,28100,0.8611648,281,5.8321245e+16,0.4189424,True,1106826.0,-61.852516,1,0.8611648,-9645895000.0,1.0
-1.0,-66.04861,100,2.0,-61.03127638503909,,,1.0,394990620.0,3098.3591482639313,88.79,20.757107,1.0,-40.308655,100.0,2850505,,-81.78838,39359890.0,307855070.0,9.363161,[-0.774  3.738],41.47973,518.5263,0.038729712,-575.8751,100.0,-66.04861,28200,0.8645391,282,4.881751e+31,0.4189424,True,4612489.5,-61.031273,1,0.8645391,-4.0071756e+17,1.0
-1.0,-60.79036,100,2.0,-61.480455983132124,,,1.0,123837820.0,3112.740473985672,89.94,21.527485,1.0,-39.907738,100.0,2859499,,-83.00794,12319160.0,504060700.0,8.655199,[-0.76   3.862],43.100204,538.3451,0.2112973,-600.26263,100.0,-60.79036,28300,0.85468805,283,7.702563e+23,0.4189424,True,1287674.4,-61.480453,1,0.85468805,-54344940000000.0,1.0
-1.0,-55.898285,100,2.0,-60.17432552412152,,,1.0,121468530.0,3123.6648321151733,88.18,21.736677,1.0,-40.718346,100.0,2868317,,-81.911,12713690.0,954658200.0,8.96415,[-0.697  3.97 ],41.192657,552.8392,0.03920464,-609.39557,100.0,-55.898285,28400,0.85868704,284,8.8204225e+30,0.4189424,True,2191846.5,-60.174328,1,0.85868704,-1.6798213e+17,1.0
-1.0,-57.935303,100,2.0,-58.1537542065978,,,1.0,1021618.56,3136.5940186977386,84.42,31.420244,1.0,-49.035477,100.0,2876759,,-89.574,148685.16,32001696.0,7.4117274,[-0.68   4.094],40.53852,1042.1654,0.08317688,-1096.942,100.0,-57.935303,28500,0.8584119,285,1.4159767e+25,0.4189424,True,41053.906,-58.153755,1,0.8584119,-206130700000000.0,1.0
-1.0,-62.390526,100,2.0,-60.79158001929522,,,1.0,31650474.0,3149.0348269939423,88.99,28.192322,1.0,-39.866714,100.0,2885658,,-88.9839,3173783.5,152143040.0,8.435173,[-0.627  4.207],49.117188,865.95917,0.008074671,-946.36755,100.0,-62.390526,28600,0.8584795,286,7.130298e+27,0.4189424,True,417385.56,-60.791576,1,0.8584795,-6790465700000000.0,1.0
-1.0,-69.36174,100,2.0,-60.31354132249951,,,1.0,70189110.0,3161.5184168815613,88.18,24.029926,1.0,-41.240383,100.0,2894476,,-84.34347,7950819.5,395337400.0,8.291341,[-0.682  4.32 ],43.103085,646.1837,0.012896891,-708.10767,100.0,-69.36174,28700,0.8673603,287,3.0490064e+30,0.4189424,True,1401545.8,-60.313545,1,0.8673603,-1.0813708e+17,1.0
-1.0,-54.246483,100,2.0,-59.50423639833927,,,1.0,3328580400.0,3171.1718258857727,86.93,18.202612,1.0,-40.12579,100.0,2903169,,-77.70685,379155000.0,1426575700.0,7.403652,[-0.704  4.197],37.58106,386.14914,0.021363707,-433.22223,100.0,-54.246483,28800,0.86317635,288,5.8448934e+29,0.4189424,True,53422068.0,-59.504234,1,0.86317635,-3.5991927e+16,1.0
-1.0,-58.9473,100,2.0,-60.72395857751369,,,1.0,3077055.2,3181.7919778823853,88.7,17.299921,1.0,-40.72058,100.0,2912039,,-78.02388,381583.84,11519525.0,8.056484,[-0.71   4.072],37.3033,364.19424,0.023854403,-410.57404,100.0,-58.9473,28900,0.8587392,289,3.9233416e+19,0.4189424,True,62837.484,-60.723953,1,0.8587392,-290548420000.0,1.0
-1.0,-66.58515,100,2.0,-59.50877787157893,,,1.0,21894842000.0,3194.416935443878,87.13,32.024075,1.0,-41.384583,100.0,2920752,,-91.53285,2187041000.0,94664970000.0,8.764616,[-0.63   4.168],50.14827,1102.3597,0.03599569,-1186.1804,100.0,-66.58515,29000,0.86276066,290,4.2424263e+29,0.4189424,True,242253840.0,-59.508774,1,0.86276066,-5.4600742e+16,1.0
-1.0,-68.75385,100,2.0,-60.81765255004168,,,1.0,54844.344,3207.658974647522,88.84,29.876318,1.0,-39.82099,100.0,2929636,,-90.69397,5473.353,312498.4,9.520305,[-0.646  4.044],50.87298,983.2305,0.01494286,-1069.4917,100.0,-68.75385,29100,0.86897165,291,12399537000.0,0.4189424,True,729.57623,-60.81765,1,0.86897165,-9918790.0,1.0
-1.0,-67.233376,100,2.0,-59.86786163017154,,,1.0,332562140.0,3218.598187685013,87.66,18.901442,1.0,-39.69587,100.0,2938402,,-78.7693,33107598.0,69655650.0,8.685081,[-0.895  4.02 ],39.073433,432.69513,0.03353606,-483.58276,100.0,-67.233376,29200,0.86361164,292,1.4466043e+31,0.4189424,True,3579505.2,-59.867863,1,0.86361164,-1.9356052e+17,1.0
-1.0,-66.07835,100,2.0,-58.72543872654438,,,1.0,64047030.0,3229.938769340515,85.87,28.544872,1.0,-39.835808,100.0,2946989,,-87.27031,9556043.0,1241828200.0,9.015517,[-0.883  4.144],47.4345,896.0891,0.09214079,-971.08405,100.0,-66.07835,29300,0.8651549,293,2.9884017e+35,0.4189424,True,2071379.5,-58.72544,1,0.8651549,-4.100029e+19,1.0
-1.0,-54.96924,100,2.0,-59.17295826762915,,,1.0,807.85425,3241.724234342575,86.83,30.991613,1.0,-40.61582,100.0,2955672,,-90.16457,160.43642,56458.043,8.404766,[-0.897  4.269],49.54875,1031.1202,0.02502668,-1112.9512,100.0,-54.96924,29400,0.8651558,294,533167040.0,0.4189424,True,73.64165,-59.17296,1,0.8651558,-1946084.0,1.0
-1.0,-62.736626,100,2.0,-60.02576569378376,,,1.0,521.4387,3254.0766038894653,87.61,20.681328,1.0,-49.48904,100.0,2964433,,-80.70709,68.51526,8916.435,8.208641,[-1.01   4.215],31.218052,495.09906,0.029410673,-527.5824,100.0,-62.736626,29500,0.865968,295,46153580.0,0.4189424,True,26.520628,-60.025772,1,0.865968,-229611.72,1.0
-1.0,-64.833694,100,2.0,-58.81235756099224,,,1.0,2111973.2,3263.893342256546,85.55,24.428478,1.0,-39.29928,100.0,2972988,,-83.24084,210192.8,629838.1,9.190894,[-1.014  4.277],43.94156,681.22314,0.07031824,-745.5799,100.0,-64.833694,29600,0.8665069,296,27599814000000.0,0.4189424,True,23129.477,-58.812355,1,0.8665069,-338759070.0,1.0
-1.0,-60.469154,100,2.0,-60.41444533497095,,,1.0,3841563400.0,3274.71631526947,88.46,24.312166,1.0,-39.773277,100.0,2981834,,-84.72661,382136900.0,7230216000.0,7.803824,[-0.921  4.194],44.95333,651.9809,0.012206804,-719.3352,100.0,-60.469154,29700,0.86056304,297,4.49757e+33,0.4189424,True,39699590.0,-60.414448,1,0.86056304,-4.5174307e+18,1.0
-1.0,-68.603546,100,2.0,-59.08007584154606,,,1.0,139389780.0,3285.9574987888336,86.66,21.928743,1.0,-40.029305,100.0,2990500,,-81.00882,13868045.0,571474500.0,8.174812,[-0.927  4.318],40.979515,547.6973,0.13917926,-603.6708,100.0,-68.603546,29800,0.86485744,298,1.2875163e+18,0.4189424,True,1408458.8,-59.08008,1,0.86485744,-64088297000.0,1.0
-1.0,-69.203156,100,2.0,-59.55846568271518,,,1.0,754604100.0,3298.9880225658417,87.09,19.991577,1.0,-48.780464,100.0,2999209,,-79.55004,76299500.0,3102134500.0,7.587929,[-0.85  4.22],30.769577,457.23975,0.11906859,-488.79605,100.0,-69.203156,29900,0.8604071,299,2.7639568e+32,0.4189424,True,9462154.0,-59.55846,1,0.8604071,-5.2467142e+17,1.0
-1.0,-49.907745,100,2.0,-59.15048233151436,,,1.0,771927550.0,3309.300373315811,86.55,31.559965,1.0,-40.091103,100.0,3007864,,-90.71045,77033840.0,2972903400.0,8.3917465,[-1.069  4.341],50.619347,1066.4529,0.15138227,-1151.8561,100.0,-49.907745,30000,0.8602417,300,9.2735464e+26,0.4189424,True,9109588.0,-59.15048,1,0.8602417,-2600969600000000.0,1.0
-1.0,-69.04365,100,2.0,-59.09026132538915,,,1.0,77874.04,3319.072491168976,86.42,25.637245,1.0,-39.23961,100.0,3016506,,-84.72751,9358.85,930834.3,7.7422547,[-1.1    4.462],45.4879,717.21094,0.020005446,-786.17596,100.0,-69.04365,30100,0.86358,301,39317050000000.0,0.4189424,True,1820.6345,-59.09026,1,0.86358,-433405800.0,1.0
-1.0,-64.93167,100,2.0,-58.59918854564428,,,1.0,230793600.0,3328.993097305298,85.7,21.688547,1.0,-39.65963,100.0,3025076,,-80.287735,24312940.0,1383867500.0,8.450522,[-1.201  4.388],40.628105,541.8044,0.20365426,-596.81995,100.0,-64.93167,30200,0.8588941,302,5.464812e+31,0.4189424,True,3784598.5,-58.59919,1,0.8588941,-4.0674244e+17,1.0
-1.0,-64.26503,100,2.0,-58.81348373681307,,,1.0,1909683.5,3340.2332627773285,85.49,24.63984,1.0,-49.00496,100.0,3033625,,-83.45332,276421.2,19051526.0,8.4713,[-1.204  4.263],34.448364,678.88464,0.024071414,-718.4378,100.0,-64.26503,30300,0.86390936,303,1.0413622e+24,0.4189424,True,62197.977,-58.813488,1,0.86390936,-40366133000000.0,1.0
-1.0,-65.36545,100,2.0,-60.62336053028703,,,1.0,337160700.0,3350.4024753570557,88.98,22.943924,1.0,-39.74995,100.0,3042523,,-83.56728,36520630.0,868109100.0,9.047091,[-1.268  4.156],43.817333,608.2734,0.21110071,-672.26556,100.0,-65.36545,30400,0.86471236,304,1.0630499e+28,0.4189424,True,6446804.5,-60.62336,1,0.86471236,-6598535000000000.0,1.0
-1.0,-57.507767,100,2.0,-59.051718513965604,,,1.0,85564056000.0,3359.5448291301727,86.44,23.779959,1.0,-39.751045,100.0,3051167,,-82.83168,8513356000.0,116168110000.0,8.53488,[-1.305  4.275],43.080635,638.3307,0.005100408,-700.1915,100.0,-57.507767,30500,0.86162186,305,1.5725511e+31,0.4189424,True,857279900.0,-59.051712,1,0.86162186,-2.4532712e+17,1.0
-1.0,-62.215485,100,2.0,-59.025164755284784,,,1.0,84410760.0,3371.8319861888885,85.98,17.384426,1.0,-49.215546,100.0,3059765,,-76.40959,9291286.0,104706104.0,7.3895063,[-1.291  4.151],27.194046,356.82312,0.2548829,-381.4716,100.0,-62.215485,30600,0.8634131,306,8.748325e+32,0.4189424,True,1544980.5,-59.02517,1,0.8634131,-7.291029e+17,1.0
-1.0,-51.367218,100,2.0,-59.4510879907012,,,1.0,2190109700.0,3385.1281249523163,86.79,23.989052,1.0,-48.984077,100.0,3068444,,-83.44014,223104800.0,3661045200.0,8.229873,[-1.283  4.026],34.456062,643.2055,0.04972633,-682.7766,100.0,-51.367218,30700,0.8597504,307,8.120656e+29,0.4189424,True,28850962.0,-59.451088,1,0.8597504,-3.5661998e+16,1.0
-1.0,-60.806328,100,2.0,-59.743348486721516,,,1.0,62655570.0,3396.277678012848,87.15,27.227789,1.0,-39.888794,100.0,3077159,,-86.97114,6264540.0,480870430.0,8.878114,[-1.298  3.902],47.082344,820.17334,0.01608955,-894.0588,100.0,-60.806328,30800,0.86225015,308,1.2247912e+28,0.4189424,True,779914.2,-59.74335,1,0.86225015,-8177601000000000.0,1.0
-1.0,-61.82422,100,2.0,-58.97069786787033,,,1.0,18376120.0,3406.2051362991333,85.89,21.249418,1.0,-49.165867,100.0,3085748,,-80.220116,1827943.4,22243254.0,7.0564938,[-1.27  3.78],31.054249,501.33182,0.023635745,-533.475,100.0,-61.82422,30900,0.86101085,309,4.2139135e+28,0.4189424,True,213049.19,-58.97069,1,0.86101085,-6598779700000000.0,1.0
-1.0,-64.53266,100,2.0,-59.94265308782458,,,1.0,268888.56,3416.3098492622375,87.54,28.463398,1.0,-49.041466,100.0,3094502,,-88.40605,26763.486,1169590.4,8.491015,[-1.205  3.887],39.364586,882.2624,0.20619641,-933.9115,100.0,-64.53266,31000,0.8605783,310,422754900000000.0,0.4189424,True,3257.0762,-59.94265,1,0.8605783,-1063193900.0,1.0
-1.0,-55.898727,100,2.0,-58.44165254965424,,,1.0,50190990.0,3425.696042537689,85.08,22.705427,1.0,-39.65396,100.0,3103010,,-81.14708,5010538.0,121277380.0,7.7645726,[-1.45   3.837],41.49312,575.82495,0.26265296,-633.20966,100.0,-55.898727,31100,0.8626979,311,1.978642e+27,0.4189424,True,646498.6,-58.441654,1,0.8626979,-2552786600000000.0,1.0
-1.0,-60.806618,100,2.0,-60.038994608968494,,,1.0,135946.27,3436.321520090103,87.64,24.614378,1.0,-38.509613,100.0,3111774,,-84.65337,16119.308,1461201.8,9.625061,[-1.488  3.956],46.14376,698.50946,0.044619307,-769.4799,100.0,-60.806618,31200,0.85944104,312,1151313600000000.0,0.4189424,True,3696.419,-60.038998,1,0.85944104,-2409711000.0,1.0
-1.0,-67.906494,100,2.0,-61.02632845014334,,,1.0,33552134000.0,3447.5875704288483,89.02,25.933891,1.0,-49.329758,100.0,3120676,,-86.96022,3347956700.0,223616830000.0,9.362546,[-1.582  3.874],37.630463,760.224,0.253274,-807.42224,100.0,-67.906494,31300,0.8549112,313,3.4695807e+35,0.4189424,True,383798700.0,-61.02632,1,0.8549112,-2.7803302e+19,1.0
-1.0,-66.53878,100,2.0,-59.96554688468576,,,1.0,10150944000.0,3461.054587841034,87.29,32.187927,1.0,-39.320038,100.0,3129405,,-92.15347,1009790700.0,96547100000.0,9.363084,[-1.554  3.995],52.833435,1123.73,0.0115110595,-1216.7711,100.0,-66.53878,31400,0.8567763,314,7.657282e+30,0.4189424,True,104804424.0,-59.965546,1,0.8567763,-2.5747432e+17,1.0
-1.0,-62.322975,100,2.0,-60.18530871927738,,,1.0,1882.4205,3474.6104774475098,87.56,25.746433,1.0,-39.12068,100.0,3138161,,-85.93174,247.13153,43809.395,9.454442,[-1.561  3.871],46.811058,752.26514,0.010558469,-825.30194,100.0,-62.322975,31500,0.86627877,315,85625100.0,0.4189424,True,87.30601,-60.185303,1,0.86627877,-719699.7,1.0
-1.0,-67.20108,100,2.0,-59.94789247632027,,,1.0,2905.8677,3489.122174501419,87.54,21.960173,1.0,-39.972065,100.0,3146915,,-81.908066,309.45206,25096.854,7.571839,[-1.556  3.933],41.936,539.5819,0.017020745,-598.1989,100.0,-67.20108,31600,0.8666984,316,48662120.0,0.4189424,True,74.151405,-59.947895,1,0.8666984,-434026.22,1.0
-1.0,-61.297108,100,2.0,-58.86131992995739,,,1.0,8927.855,3499.483006954193,85.92,30.900537,1.0,-39.357754,100.0,3155507,,-89.761856,1004.2278,62314.65,8.703343,[-1.553  3.87 ],50.404102,1030.5913,0.23552053,-1115.2736,100.0,-61.297108,31700,0.8697406,317,71070984.0,0.4189424,True,172.53252,-58.861317,1,0.8697406,-776246.3,1.0
-1.0,-59.122612,100,2.0,-59.05972981661558,,,1.0,1384.2556,3508.7387816905975,86.16,26.444101,1.0,-38.866287,100.0,3164123,,-85.50383,196.31158,39078.54,8.558636,[-1.541  3.809],46.637543,772.5407,0.068419956,-845.0371,100.0,-59.122612,31800,0.8629135,318,83001520.0,0.4189424,True,62.194225,-59.05973,1,0.8629135,-699609.4,1.0
-1.0,-60.794228,100,2.0,-59.96322594434023,,,1.0,102099630.0,3518.0672600269318,87.56,29.519142,1.0,-49.056976,100.0,3172879,,-89.48237,11044118.0,1873406500.0,8.8019285,[-1.55   3.747],40.425392,948.8537,0.06653433,-1003.3234,100.0,-60.794228,31900,0.8578491,319,1.7085546e+32,0.4189424,True,2184106.8,-59.963223,1,0.8578491,-7.120355e+17,1.0
-1.0,-70.34278,100,2.0,-59.83091203391552,,,1.0,47519880.0,3528.1306960582733,86.83,26.029593,1.0,-48.422264,100.0,3181562,,-85.860504,6203345.5,149098800.0,8.8124485,[-1.541  3.623],37.43824,755.1989,0.008511457,-801.9173,100.0,-70.34278,32000,0.8659559,320,4.9514474e+26,0.4189424,True,1074382.8,-59.83091,1,0.8659559,-1039622700000000.0,1.0
-1.0,-64.19868,100,2.0,-60.747204826176166,,,1.0,556244600.0,3538.072769880295,88.92,18.605885,1.0,-48.896915,100.0,3190454,,-79.35309,57314784.0,1093357700.0,7.6182985,[-1.598  3.511],30.456173,404.21735,0.1490933,-435.13437,100.0,-64.19868,32100,0.86415255,321,3.0127176e+29,0.4189424,True,8836932.0,-60.747208,1,0.86415255,-1.6971048e+16,1.0
-1.0,-59.776577,100,2.0,-61.65508725807071,,,1.0,13136097000.0,3549.09685587883,89.84,27.54957,1.0,-48.476395,100.0,3199438,,-89.20466,1306879400.0,9170130000.0,9.16978,[-1.581  3.388],40.728264,843.0637,0.17037776,-898.3542,100.0,-59.776577,32200,0.8629735,322,5.0895414e+31,0.4189424,True,132974530.0,-61.655094,1,0.8629735,-3.944663e+17,1.0
-1.0,-65.02666,100,2.0,-61.54416394844651,,,1.0,2865.5566,3560.721868276596,89.74,22.086514,1.0,-49.26187,100.0,3208412,,-83.63068,290.27527,19190.988,9.23628,[-1.583  3.263],34.368805,573.12286,0.0077385437,-612.49426,100.0,-65.02666,32300,0.8612406,323,222295630.0,0.4189424,True,62.527687,-61.54416,1,0.8612406,-606238.25,1.0
-1.0,-59.267944,100,2.0,-61.64708838403225,,,1.0,213411730.0,3570.32786488533,89.96,22.031326,1.0,-49.160847,100.0,3217408,,-83.67841,25743216.0,1199370100.0,8.591529,[-1.595  3.324],34.517567,559.1937,0.93211675,-598.9068,100.0,-59.267944,32400,0.8607207,324,2.3605548e+31,0.4189424,True,4506470.5,-61.647083,1,0.8607207,-1.929595e+17,1.0
-1.0,-57.537727,100,2.0,-63.15428114429116,,,1.0,87549256.0,3579.8177914619446,92.14,32.589664,1.0,-49.291855,100.0,3226622,,-95.74394,11078395.0,1405762600.0,10.315663,[-1.58  3.2 ],46.452087,1168.4989,0.004625128,-1240.422,100.0,-57.537727,32500,0.8607546,325,3.5907116e+30,0.4189424,True,2602405.5,-63.15428,1,0.8607546,-1.3629486e+17,1.0
-1.0,-59.15712,100,2.0,-61.87839537486434,,,1.0,3743366000.0,3589.672230243683,90.28,45.15437,1.0,-49.17787,100.0,3235650,,-107.03277,388667740.0,61974905000.0,9.756342,[-1.617  3.319],57.854897,2134.1035,0.08810064,-2245.6685,100.0,-59.15712,32600,0.8702919,326,9.445604e+31,0.4189424,True,50742692.0,-61.8784,1,0.8702919,-1.084361e+18,1.0
-1.0,-59.53081,100,2.0,-60.67634995296598,,,1.0,6113156.0,3599.2844502925873,88.63,30.863203,1.0,-48.83336,100.0,3244513,,-91.53955,678241.44,54946256.0,9.0746975,[-1.607  3.444],42.706192,1034.8872,0.07940427,-1095.6779,100.0,-59.53081,32700,0.8657393,327,2.837311e+28,0.4189424,True,126623.59,-60.676353,1,0.8657393,-1.0240329e+16,1.0
-1.0,-61.0451,100,2.0,-60.86268791913986,,,1.0,80743420.0,3610.135838508606,88.16,22.295845,1.0,-39.107285,100.0,3253329,,-83.15853,11192409.0,693017400.0,8.458133,[-1.675  3.339],44.051247,568.6446,0.18176235,-633.32605,100.0,-61.0451,32800,0.86033976,328,3.403002e+30,0.4189424,True,2996496.2,-60.862686,1,0.86033976,-1.1932358e+17,1.0
-1.0,-63.787956,100,2.0,-60.37216505154967,,,1.0,140985520.0,3620.68075966835,87.78,22.269268,1.0,-38.60228,100.0,3262107,,-82.64143,19040720.0,1551815600.0,7.827428,[-1.671  3.464],44.039154,557.18896,0.13619137,-621.8333,100.0,-63.787956,32900,0.8579835,329,1.3565505e+33,0.4189424,True,4889066.5,-60.37217,1,0.8579835,-2.3810837e+18,1.0
-1.0,-56.888527,100,2.0,-59.63233068317175,,,1.0,1668360700.0,3630.0303239822388,86.26,34.656723,1.0,-48.472527,100.0,3270733,,-94.289055,165983580.0,112180290.0,9.256822,[-1.67   3.339],45.81653,1286.7772,0.03279371,-1356.746,100.0,-56.888527,33000,0.8584712,330,1.7955241e+30,0.4189424,True,16892634.0,-59.632324,1,0.8584712,-9.376024e+16,1.0
-1.0,-62.136234,100,2.0,-60.871142560243605,,,1.0,1119059500.0,3639.3074700832367,88.46,32.650467,1.0,-48.8492,100.0,3279579,,-93.52161,136533520.0,13712453000.0,9.070433,[-1.707  3.458],44.672405,1148.3254,0.0120791895,-1214.8419,100.0,-62.136234,33100,0.8559233,331,6.322069e+34,0.4189424,True,20016228.0,-60.871143,1,0.8559233,-1.6725805e+19,1.0
-1.0,-65.37038,100,2.0,-59.57437676101923,,,1.0,2860999700.0,3648.498381137848,86.8,22.9194,1.0,-48.700043,100.0,3288259,,-82.493774,284611700.0,3952755000.0,8.3348055,[-1.7    3.583],33.79373,594.76776,0.063060276,-632.8326,100.0,-65.37038,33200,0.8661407,332,1.8624413e+34,0.4189424,True,29425360.0,-59.574375,1,0.8661407,-5.1950814e+18,1.0
-1.0,-61.38168,100,2.0,-59.40474457487464,,,1.0,70177180000.0,3657.962400197983,86.5,23.32281,1.0,-39.118057,100.0,3296909,,-82.727554,6982507000.0,919553860.0,8.970821,[-1.691  3.458],43.609497,624.429,0.015848808,-687.81805,100.0,-61.38168,33300,0.8576322,333,6.4605305e+32,0.4189424,True,702109400.0,-59.40474,1,0.8576322,-1.6112947e+18,1.0
-1.0,-63.087795,100,2.0,-61.4996190290153,,,1.0,5456755700.0,3671.1736347675323,89.16,25.04516,1.0,-48.810432,100.0,3305825,,-86.54478,542842750.0,18650440000.0,10.174184,[-1.678  3.334],37.734344,730.7739,0.7382009,-778.23425,100.0,-63.087795,33400,0.86308,334,1.3381097e+35,0.4189424,True,56460524.0,-61.49962,1,0.86308,-1.7361938e+19,1.0
-1.0,-66.88867,100,2.0,-61.70282360509038,,,1.0,47373270.0,3684.1363966464996,89.85,21.062136,1.0,-48.714783,100.0,3314810,,-82.76496,4957815.5,132756120.0,9.007164,[-1.692  3.21 ],34.05018,524.7426,0.11470343,-563.38837,100.0,-66.88867,33500,0.8574247,335,1.3430313e+28,0.4189424,True,790719.75,-61.702824,1,0.8574247,-4478789200000000.0,1.0
-1.0,-70.799385,100,2.0,-60.706601013094186,,,1.0,61678540.0,3698.446135044098,88.42,22.358042,1.0,-48.384506,100.0,3323652,,-83.064644,6199171.0,117623080.0,8.630437,[-1.648  3.093],34.680138,574.36646,0.21534972,-614.4557,100.0,-70.799385,33600,0.8633146,336,9.1007655e+21,0.4189424,True,746749.06,-60.706596,1,0.8633146,-3824659200000.0,1.0
-1.0,-60.425705,100,2.0,-62.31969900995493,,,1.0,152150050.0,3712.603518009186,90.77,25.789417,1.0,-48.98062,100.0,3332729,,-88.109116,15194782.0,234723170.0,9.042777,[-1.717  3.197],39.128494,746.86584,0.14657705,-797.89777,100.0,-60.425705,33700,0.8650373,337,3.8747252e+32,0.4189424,True,1823314.5,-62.3197,1,0.8650373,-1.0045823e+18,1.0
-1.0,-59.234894,100,2.0,-60.76404730811715,,,1.0,4458059300.0,3724.271379709244,88.22,21.79322,1.0,-48.343914,100.0,3341551,,-82.55727,448563420.0,29003244000.0,8.106825,[-1.717  3.072],34.213352,540.66504,0.107076176,-579.68225,100.0,-59.234894,33800,0.85549355,338,2.2425857e+31,0.4189424,True,55464416.0,-60.76405,1,0.85549355,-1.8477561e+17,1.0
