Weights,MinIW,LearnableVariance,InitialReturnMax,InitialBound,ReturnStepMaxmin,MaxIW,EpRewMean,MeanEntropy,ESSRenyi,StdIW,ReturnMeanIW,Iteration,MaxIWNorm,InitialReturnMean,StdIWNorm,MeanIW,Bound,MeanIWNorm,J_sample_variance,MinIWNorm,ESSClassic,TimestepsSoFar,InitialReturnStd,TimeElapsed,InitialReturnMin,OptimizationReturnMean,VarianceInit,EpThisIter,EpLenMean,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,OptimizationReturnMin,EmpiricalD2
[0.145 1.729],0.110862374,,-50.431534,-72.63166,0.86935925,4.51563,-69.1887512332201,0.4189424,68.33998,0.6815069,-65.19696,435,0.045156296,-69.18875,0.0068150684,0.9409242,-69.36172,0.009409242,10076.021,0.0011086237,65.59082,7473409,11.525349,8459.870272636414,-103.28756,34.098804,-1.0,100,100.1,0.86935925,52.856026,43500,,1.4632722
[0.11  1.714],0.003671364,,-39.8522,-76.52352,0.85680693,6.18089,-72.7122899261117,0.4189424,5.879934,0.8683826,-44.237736,436,0.0618089,-72.71229,0.008683826,0.58311045,-59.95508,0.005831104,5309.507,3.6713638e-05,31.077217,7483875,15.002376,8467.237764596939,-114.336945,41.624653,-1.0,100,104.66,0.85680693,74.48474,43600,,17.006994
[0.026 1.759],0.09823698,,-49.851295,-74.05485,0.85179496,4.752868,-69.98864858046174,0.4189424,47.80853,0.8129139,-59.183758,437,0.04752868,-69.98865,0.008129139,0.88125527,-65.06455,0.008812551,14439.509,0.0009823698,54.027367,7493959,15.613225,8473.672237873077,-121.98601,51.99736,-1.0,100,100.84,0.85179496,72.13471,43700,,2.091677
[-0.07   1.764],0.006230548,,-49.444855,-74.111206,0.8689006,11.060602,-69.92003752887248,0.4189424,10.771074,1.3008903,-52.175476,438,0.11060602,-69.92004,0.013008904,0.7495172,-64.94589,0.0074951714,15361.629,6.230548e-05,24.922504,7504086,13.963111,8479.907027959824,-125.73487,55.81484,-1.0,100,101.27,0.8689006,76.290016,43800,,9.284125
[0.011 1.797],0.0077270987,,-50.96482,-74.100975,0.86287785,7.13112,-70.41150899842381,0.4189424,7.1276045,1.026835,-41.31038,439,0.0713112,-70.41151,0.010268349,0.58633894,-55.129856,0.005863389,6275.7417,7.727098e-05,24.588573,7514305,10.927306,8486.741288900375,-110.68395,40.272446,-1.0,100,102.19,0.86287785,59.71913,43900,,14.029959
[0.092 1.753],0.0032319652,,-50.364643,-71.66674,0.85888404,8.137451,-68.29055115252733,0.4189424,7.06071,1.163208,-44.22465,440,0.08137451,-68.29055,0.01163208,0.69664294,-56.93045,0.0069664284,7821.674,3.231965e-05,26.399084,7524188,12.156233,8492.449875354767,-101.28554,32.994984,-1.0,100,98.83,0.85888404,50.920895,44000,,14.162882
[0.112 1.799],0.010474494,,-50.029366,-74.19407,0.85842633,10.161467,-70.71047005325556,0.4189424,7.76689,1.2298868,-43.11296,441,0.10161466,-70.71047,0.012298866,0.63474554,-55.612793,0.0063474546,6423.913,0.00010474493,21.033522,7534411,12.384848,8498.285480499268,-104.50786,33.797386,-1.0,100,102.23,0.85842633,54.478493,44100,,12.875166
[0.035 1.842],0.0029914633,,-49.927094,-73.38051,0.8616766,8.636631,-69.91421107143164,0.4189424,8.270792,1.472821,-55.781017,442,0.08636631,-69.914215,0.014728211,0.81996256,-67.83395,0.008199625,10836.476,2.9914632e-05,23.661062,7544531,12.402752,8504.53568148613,-103.989,34.074787,-1.0,100,101.2,0.8616766,54.061905,44200,,12.09074
[-0.026  1.887],0.0045054834,,-49.75802,-72.44212,0.85857415,4.8277183,-69.05286047145724,0.4189424,5.6898794,0.70104337,-31.218632,443,0.04827718,-69.052864,0.007010434,0.46357566,-45.427345,0.0046357564,2999.4675,4.5054832e-05,30.423737,7554464,11.931732,8509.627662181854,-101.67811,32.625248,-1.0,100,99.33,0.85857415,51.92009,44300,,17.575066
[-0.11   1.847],0.005474724,,-50.256966,-71.938,0.8688519,6.791578,-68.51922181114554,0.4189424,7.6227875,1.0371903,-48.102848,444,0.067915775,-68.51922,0.010371902,0.7262488,-60.48553,0.0072624874,7361.8486,5.4747237e-05,32.899014,7564384,10.679685,8514.458708047867,-102.563515,34.044296,-1.0,100,99.2,0.8688519,52.30655,44400,,13.118561
[-9.098e-04  1.806e+00],0.011502884,,-49.53367,-71.93122,0.8631142,12.418922,-68.11496611878276,0.4189424,11.985088,1.4661449,-51.847034,445,0.12418922,-68.11497,0.014661449,0.8104913,-62.870476,0.008104913,16434.271,0.00011502884,23.406437,7574212,13.292643,8519.719105243683,-114.48775,46.37278,-1.0,100,98.28,0.8631142,64.95408,44500,,8.343701
[-1.370e-03  1.849e+00],0.0038837139,,-41.077614,-70.055214,0.8625848,6.5584292,-66.8741381263733,0.4189424,4.5702252,0.95391655,-38.713192,446,0.065584294,-66.87414,0.009539166,0.57433504,-53.593315,0.005743351,3851.0632,3.8837137e-05,26.605585,7583890,11.455823,8525.021013975143,-95.432556,28.558418,-1.0,100,96.78,0.8625848,54.354942,44600,,21.88076
[-0.002  1.9  ],0.6803165,,-50.487137,-73.608604,0.8587301,1.467919,-70.04043022602796,0.4189424,97.63588,0.16545106,-69.81614,447,0.01467919,-70.04043,0.0016545106,1.0011336,-73.42725,0.010011337,11829.219,0.0068031647,97.34141,7594010,13.47908,8529.642015695572,-107.04527,37.00484,-1.0,100,101.2,0.8587301,56.558136,44700,,1.0242137
[-0.004  1.895],0.01116069,,-50.11866,-73.126724,0.86069566,9.201871,-69.70956866547465,0.4189424,10.70659,1.541937,-56.82149,448,0.09201871,-69.70957,0.015419369,0.8246935,-67.264824,0.008246935,11143.512,0.0001116069,22.242928,7604111,12.679535,8532.755114078522,-102.51468,32.80511,-1.0,100,101.01,0.86069566,52.39602,44800,,9.340042
[0.009 1.938],0.06264005,,-50.306858,-72.49092,0.85530275,5.6939135,-69.28523955747485,0.4189424,47.616432,0.9302261,-64.10583,449,0.056939133,-69.28524,0.00930226,0.9481281,-68.75144,0.009481281,9427.024,0.00062640046,50.952984,7614200,11.609135,8536.178622961044,-96.17068,26.885439,-1.0,100,100.89,0.85530275,45.86382,44900,,2.1001153
[0.096 1.944],0.0028867614,,-50.57819,-72.346115,0.85575455,6.184915,-68.81240146175027,0.4189424,6.2314935,0.8197903,-31.823797,450,0.06184915,-68.8124,0.008197903,0.4801314,-45.979618,0.004801314,3957.9927,2.8867615e-05,25.540735,7624160,12.216318,8540.417569875717,-106.01135,37.19895,-1.0,100,99.6,0.85575455,55.433163,45000,,16.047518
[0.201 1.979],0.0042337333,,-50.895874,-71.39022,0.8622953,5.580224,-68.37656513437629,0.4189424,4.5938544,0.97561085,-42.926365,451,0.05580224,-68.376564,0.009756109,0.6608498,-56.987007,0.0066084983,4510.739,4.233733e-05,31.451944,7634102,10.685195,8544.703752279282,-90.409706,22.033142,-1.0,100,99.42,0.8622953,39.513832,45100,,21.768213
[0.3   1.932],0.01450894,,-50.911633,-72.066765,0.86362123,8.867296,-68.64936449706555,0.4189424,23.055162,1.3239921,-55.251907,452,0.08867296,-68.64936,0.013239922,0.80980444,-62.369156,0.008098045,9057.881,0.0001450894,27.225172,7644038,11.552144,8548.830678462982,-102.522125,33.872757,-1.0,100,99.36,0.86362123,51.610493,45200,,4.3374233
[0.18  1.921],0.005320721,,-49.583344,-70.23007,0.8625406,6.080386,-66.78922201573849,0.4189424,6.07907,0.9151399,-40.764084,453,0.06080386,-66.789215,0.009151399,0.6090497,-54.719643,0.0060904967,5036.6523,5.3207208e-05,30.696335,7653683,11.018265,8553.01716017723,-103.22551,36.43629,-1.0,100,96.45,0.8625406,53.642166,45300,,16.449884
[0.269 1.961],0.04709858,,-49.789375,-70.75187,0.8559646,6.900258,-67.20006827369332,0.4189424,30.190277,1.1156489,-60.76165,454,0.069002576,-67.20007,0.011156489,0.9217742,-67.22586,0.009217743,12503.466,0.0004709858,40.56971,7663411,12.525911,8557.546687841415,-106.55417,39.354103,-1.0,100,97.28,0.8559646,56.764793,45400,,3.3123248
[0.146 1.965],0.067690745,,-50.174225,-70.82618,0.8587862,2.9752336,-67.59762834653259,0.4189424,54.741524,0.64714646,-60.120758,455,0.029752335,-67.597626,0.006471464,0.8951591,-64.484406,0.008951591,8078.464,0.0006769074,65.6753,7673169,11.948275,8561.511412620544,-96.856705,29.259075,-1.0,100,97.58,0.8587862,46.68248,45500,,1.8267668
[0.223 1.95 ],0.01607068,,-50.97261,-74.41838,0.861253,8.098791,-70.67209635689855,0.4189424,15.750794,1.0977203,-54.367786,456,0.08098791,-70.6721,0.010977202,0.7801419,-63.807297,0.007801418,10086.43,0.0001607068,33.558544,7683358,13.621602,8566.005299329758,-112.38854,41.716446,-1.0,100,101.89,0.861253,61.41593,45600,,6.348886
[0.098 1.977],0.15163401,,-50.24427,-70.919106,0.8602896,3.5860128,-67.31041366562248,0.4189424,64.125465,0.6645535,-65.439476,457,0.03586013,-67.31042,0.006645535,0.9530978,-69.94594,0.009530979,11517.327,0.0015163401,67.28722,7693124,12.680505,8569.698236227036,-108.260956,40.95054,-1.0,100,97.66,0.8602896,58.016685,45700,,1.5594429
[0.024 1.977],0.006482543,,-40.411964,-69.51758,0.86992455,6.3144403,-66.3237858247757,0.4189424,5.515642,0.8482,-37.12282,458,0.0631444,-66.32379,0.008482001,0.5528444,-50.721878,0.0055284435,3527.8213,6.482543e-05,29.815899,7702781,10.517572,8574.233298540115,-95.8138,29.490013,-1.0,100,96.57,0.86992455,55.401833,45800,,18.130255
[-0.088  1.943],0.02038525,,-50.4159,-73.07506,0.8557397,11.108084,-69.16994184315205,0.4189424,12.434454,1.401669,-55.031254,459,0.11108083,-69.169945,0.014016689,0.75780404,-66.10566,0.0075780395,12939.253,0.0002038525,22.618347,7712769,12.071035,8578.478452444077,-117.153435,47.98349,-1.0,100,99.88,0.8557397,66.73753,45900,,8.042171
[-0.18   1.912],0.013821876,,-49.959515,-70.384636,0.86051285,11.065308,-66.9982421016693,0.4189424,16.008503,1.4034526,-54.11452,460,0.11065307,-66.998245,0.014034526,0.8308335,-62.578266,0.008308334,10274.89,0.00013821875,25.950893,7722442,11.551485,8582.671874046326,-101.59192,34.593678,-1.0,100,96.73,0.86051285,51.632404,46000,,6.2466803
[-0.296  1.891],0.008942318,,-39.96508,-72.714355,0.85908407,9.2125435,-69.06679813712836,0.4189424,11.35653,1.3370247,-56.23398,461,0.09212543,-69.0668,0.013370247,0.8083338,-67.05778,0.008083338,10791.823,8.942318e-05,26.767443,7732374,12.784556,8586.27761888504,-109.42681,40.360016,-1.0,100,99.32,0.85908407,69.46173,46100,,8.805507
[-0.254  1.848],0.0025885524,,-49.843494,-72.07901,0.85931265,4.4295487,-68.63385878235101,0.4189424,6.2431145,0.8319022,-38.151382,462,0.044295486,-68.63386,0.008319022,0.56832385,-51.93958,0.0056832386,4473.0063,2.5885523e-05,31.820202,7742260,11.771978,8590.886186361313,-103.35449,34.720634,-1.0,100,98.86,0.85931265,53.510998,46200,,16.017647
[-0.269  1.801],0.010195146,,-39.371647,-72.58265,0.8657023,5.5725756,-68.93966214329004,0.4189424,7.315017,0.95991933,-41.22706,463,0.055725753,-68.93967,0.009599193,0.6007392,-54.69653,0.006007391,5860.7905,0.00010195146,28.143053,7752199,12.965751,8595.289443731308,-109.28976,40.350094,-1.0,100,99.39,0.8657023,69.918106,46300,,13.670507
[-0.403  1.776],0.3317206,,-49.614048,-74.10027,0.8620504,2.6221404,-70.43539338380099,0.4189424,85.93127,0.433531,-68.99679,464,0.026221404,-70.435394,0.00433531,0.9757158,-72.95031,0.009757158,12084.822,0.003317206,83.51279,7762324,13.440254,8599.734929561615,-109.94641,39.511017,-1.0,100,101.25,0.8620504,60.332363,46400,,1.1637207
[-0.447  1.777],0.0028825523,,-49.17021,-73.217865,0.8652424,6.6164804,-69.59864168807864,0.4189424,8.465464,1.053024,-48.40268,465,0.0661648,-69.59864,0.010530239,0.72964776,-60.841812,0.0072964774,8502.902,2.8825523e-05,32.437927,7772346,14.213354,8604.407294988632,-108.57672,38.97808,-1.0,100,100.22,0.8652424,59.40651,46500,,11.812702
[-0.596  1.761],0.01023871,,-49.93048,-73.53524,0.86360663,7.691489,-69.5347339478135,0.4189424,8.71434,1.0609835,-46.508636,466,0.07691489,-69.53474,0.010609836,0.69811296,-60.060463,0.0069811298,10286.454,0.000102387094,30.213713,7782400,12.780261,8608.470221042633,-120.01523,50.48049,-1.0,100,100.54,0.86360663,70.08475,46600,,11.475338
[-0.5    1.794],0.12957154,,-49.953697,-75.06149,0.85969293,6.1267023,-71.59216801941395,0.4189424,57.53967,0.90348256,-64.91473,467,0.061267022,-71.59217,0.009034826,0.9121206,-69.48836,0.009121207,10205.055,0.0012957153,50.47575,7792695,13.414729,8612.953635454178,-104.079666,32.4875,-1.0,100,102.95,0.85969293,54.12597,46700,,1.7379315
[-0.483  1.814],0.0013420373,,-49.559937,-72.60662,0.85724163,8.351621,-68.79868102490902,0.4189424,9.78712,1.1705998,-41.43765,468,0.0835162,-68.79868,0.011705998,0.6457462,-53.60965,0.0064574606,9629.352,1.3420373e-05,23.330723,7802582,14.135775,8616.973180770874,-114.238014,45.439335,-1.0,100,98.87,0.85724163,64.67808,46800,,10.21751
[-0.393  1.848],0.001040572,,-49.422905,-71.023,0.86048734,6.1753187,-67.55841573178768,0.4189424,5.560641,0.7270982,-30.176514,469,0.061753187,-67.55842,0.007270982,0.4656914,-44.868763,0.0046569137,3353.7007,1.0405719e-05,29.088766,7812299,11.943421,8621.401614427567,-103.93742,36.37901,-1.0,100,97.17,0.86048734,54.51452,46900,,17.98354
[-0.421  1.8  ],0.009656451,,-49.571175,-73.79459,0.85917974,4.479267,-70.27876700818538,0.4189424,15.190913,0.86294705,-50.279175,470,0.04479267,-70.27877,0.00862947,0.7299216,-59.299767,0.007299216,7099.3774,9.656451e-05,41.706528,7822472,10.756058,8625.855209827423,-105.474655,35.19589,-1.0,100,101.73,0.85917974,55.90348,47000,,6.582883
[-0.326  1.826],0.007490175,,-49.90502,-70.98021,0.86322606,9.929466,-67.03878298312425,0.4189424,9.737456,1.2862135,-51.556995,471,0.09929466,-67.03878,0.012862135,0.7970623,-64.18779,0.007970623,15543.963,7.490175e-05,27.746918,7832148,12.497759,8629.931031703949,-118.24278,51.204,-1.0,100,96.76,0.86322606,68.33776,47100,,10.269623
[-0.273  1.782],0.31660873,,-50.012115,-75.03181,0.86946857,4.048155,-70.75725177973509,0.4189424,86.84775,0.47283134,-67.85801,472,0.04048155,-70.757256,0.0047283135,0.96777153,-72.44482,0.009677716,16713.297,0.0031660872,80.72929,7842329,14.318041,8633.441104412079,-128.23624,57.478985,-1.0,100,101.81,0.86946857,78.22412,47200,,1.1514404
[-0.256  1.771],0.006744543,,-49.77008,-72.75994,0.8585603,6.046525,-68.95663439556957,0.4189424,8.177631,1.0114622,-39.620575,473,0.06046525,-68.956635,0.010114622,0.5897712,-52.92045,0.005897712,7015.1504,6.744543e-05,25.372648,7852275,13.079916,8637.862038373947,-114.09918,45.142548,-1.0,100,99.46,0.8585603,64.3291,47300,,12.228479
[-0.282  1.727],0.0057665315,,-49.831306,-72.46256,0.8589267,5.189119,-68.79158781439065,0.4189424,7.8451447,0.8660631,-38.377525,474,0.05189119,-68.79159,0.008660631,0.5833704,-51.483837,0.005833704,5838.87,5.7665315e-05,31.211048,7862103,13.700239,8642.628030538559,-110.129135,41.337547,-1.0,100,98.28,0.8589267,60.29783,47400,,12.7467375
[-0.281  1.774],0.0032743535,,-49.95243,-73.34596,0.8638271,5.532452,-69.12140343412757,0.4189424,7.4780974,0.9886485,-48.608173,475,0.05532452,-69.1214,0.009886485,0.722192,-64.05663,0.00722192,12331.491,3.2743534e-05,34.794254,7872073,12.743368,8647.022367954254,-126.73657,57.615166,-1.0,100,99.7,0.8638271,76.78414,47500,,13.372385
[-0.379  1.739],0.008063867,,-49.54708,-71.38952,0.857495,4.1383805,-67.13757630214096,0.4189424,9.876982,0.76465446,-39.4908,476,0.041383803,-67.13757,0.007646544,0.6142288,-53.020077,0.006142288,8719.176,8.063867e-05,39.219067,7881800,14.386337,8650.664388179779,-127.55808,60.4205,-1.0,100,97.27,0.857495,78.011,47600,,10.124551
[-0.281  1.701],0.0046695634,,-48.59755,-74.52771,0.86792994,5.1426306,-70.95559784919024,0.4189424,8.602393,1.2049559,-53.765236,477,0.051426306,-70.9556,0.012049559,0.8016607,-65.94436,0.008016607,10455.406,4.6695634e-05,30.68206,7892051,13.098527,8655.235802173615,-107.1635,36.2079,-1.0,100,102.51,0.86792994,58.56595,47700,,11.624672
[-0.328  1.66 ],0.013443771,,-50.024925,-77.7713,0.86014724,5.5409927,-73.45102999925614,0.4189424,8.993472,0.9298565,-49.431015,478,0.055409927,-73.45103,0.009298565,0.6487602,-63.837143,0.006487602,9347.442,0.00013443771,32.740746,7902625,14.36034,8660.044980764389,-129.60814,56.15711,-1.0,100,105.74,0.86014724,79.58321,47800,,11.119176
[-0.168  1.641],0.008330457,,-49.490425,-75.1394,0.85947275,4.932231,-70.79529642730951,0.4189424,12.099871,0.97296745,-49.44054,479,0.049322307,-70.795296,0.009729675,0.6693491,-61.929028,0.0066934894,10356.763,8.330457e-05,32.123768,7912779,12.853915,8664.42212343216,-130.32312,59.52783,-1.0,100,101.54,0.85947275,80.832695,47900,,8.264551
[-0.008  1.635],0.048241433,,-49.82411,-76.97467,0.86363393,5.6749744,-71.97545165970922,0.4189424,27.659538,0.973899,-58.71263,480,0.056749742,-71.97545,0.00973899,0.84489477,-68.21824,0.008448947,23080.545,0.00048241433,42.942665,7923083,15.912126,8669.679173707962,-149.97662,78.001175,-1.0,100,103.04,0.86363393,100.15251,48000,,3.6153893
[-0.12   1.624],0.014476577,,-49.990444,-76.420166,0.8682202,3.9593167,-72.29341849461198,0.4189424,27.959383,0.86443424,-60.97963,481,0.039593168,-72.29341,0.008644342,0.8490942,-68.784134,0.008490942,13521.661,0.00014476577,49.104836,7933529,14.231972,8673.604372739792,-123.80275,51.50933,-1.0,100,104.46,0.8682202,73.8123,48100,,3.5766168
[-0.017  1.603],0.0016334112,,-50.04316,-75.92691,0.86107886,5.9675903,-72.32140036597848,0.4189424,7.800178,1.2739366,-57.07697,482,0.059675902,-72.321396,0.012739365,0.8411255,-69.986626,0.008411254,11797.49,1.6334112e-05,30.35917,7943960,14.437147,8677.264711380005,-108.16536,35.84396,-1.0,100,104.31,0.86107886,58.1222,48200,,12.82022
[-0.021  1.649],0.35133737,,-50.072258,-75.031075,0.86447525,2.238163,-71.35142552956938,0.4189424,87.007256,0.38110334,-70.33615,483,0.02238163,-71.351425,0.0038110332,0.9846872,-74.28098,0.009846872,12314.927,0.0035133737,86.97224,7954197,12.978144,8681.6121571064,-110.38942,39.037994,-1.0,100,102.37,0.86447525,60.31716,48300,,1.1493294
[0.016 1.652],0.014005872,,-50.29267,-76.220116,0.86460215,4.410201,-72.14499201998115,0.4189424,8.0380125,0.7769086,-40.850037,484,0.04410201,-72.14499,0.0077690855,0.57210195,-55.223682,0.00572102,6604.134,0.00014005872,35.16006,7964578,14.046519,8685.57138299942,-122.253845,50.108852,-1.0,100,103.81,0.86460215,71.961174,48400,,12.4408865
[0.066 1.607],0.008888146,,-49.932556,-74.4667,0.85909617,4.8148346,-70.85241711050271,0.4189424,5.4058485,0.8561463,-42.37147,485,0.048148345,-70.85242,0.008561463,0.5855305,-57.91645,0.0058553056,4998.189,8.8881454e-05,31.86797,7974821,12.559489,8688.3656270504,-108.42845,37.576035,-1.0,100,102.43,0.85909617,58.495895,48500,,18.498484
[-0.013  1.567],0.005093841,,-50.060684,-76.61741,0.86368656,2.3322732,-72.2876127949357,0.4189424,7.0367813,0.53713816,-33.70659,486,0.023322731,-72.28761,0.005371381,0.4954403,-50.028854,0.0049544033,5439.7935,5.0938408e-05,45.96835,7985224,14.328387,8691.553359746933,-129.89389,57.606274,-1.0,100,104.03,0.86368656,79.833206,48600,,14.211042
[-0.187  1.572],0.015943846,,-49.40479,-78.16581,0.8583849,9.294405,-74.02035071462393,0.4189424,13.120264,1.2420533,-54.97345,487,0.09294405,-74.020355,0.012420532,0.7862893,-66.41808,0.007862893,16281.219,0.00015943845,28.610178,7995854,15.63053,8695.17086815834,-124.3639,50.34355,-1.0,100,106.3,0.8583849,74.95911,48700,,7.621798
[-0.341  1.578],0.05609521,,-49.651394,-76.80338,0.8697467,3.82438,-72.84424957200885,0.4189424,60.712154,0.7333363,-69.95125,488,0.038243797,-72.84425,0.0073333634,0.95853645,-75.0324,0.009585365,14564.514,0.00056095206,63.078976,8006275,13.913849,8699.000692605972,-118.77394,45.92969,-1.0,100,104.21,0.8697467,69.12254,48800,,1.6471167
[-0.3    1.559],0.027010886,,-50.312065,-78.88029,0.85149145,12.469199,-74.29282416641712,0.4189424,17.55248,1.4728138,-61.207516,489,0.124691986,-74.29282,0.01472814,0.8639087,-72.15722,0.008639086,28518.395,0.00027010887,25.598808,8016809,16.971048,8702.067812919617,-137.62363,63.330807,-1.0,100,105.34,0.85149145,87.31156,48900,,5.6972003
[-0.17   1.572],0.47473675,,-49.311813,-77.90818,0.8646822,2.2587125,-73.47328751444816,0.4189424,90.85664,0.33634636,-71.90619,490,0.022587124,-73.47329,0.0033634633,0.9715459,-76.55888,0.009715459,17365.664,0.0047473675,89.29746,8027308,14.410276,8704.653989553452,-133.04681,59.573524,-1.0,100,104.99,0.8646822,83.735,49000,,1.1006349
[-0.201  1.569],0.116988994,,-50.24929,-78.37267,0.8552265,4.530307,-74.22921801194549,0.4189424,55.536617,0.7774742,-71.32641,491,0.045303065,-74.22922,0.0077747423,0.94641477,-76.88639,0.009464148,15461.348,0.0011698899,59.706734,8037986,15.708942,8707.992720842361,-124.30385,50.07463,-1.0,100,106.78,0.8552265,74.05456,49100,,1.8006138
[-0.163  1.548],0.00055919745,,-50.22862,-75.56791,0.8582114,4.7576447,-71.82374864399434,0.4189424,7.20528,0.95872223,-51.14762,492,0.047576446,-71.82375,0.009587222,0.70945466,-65.09618,0.0070945467,8143.683,5.5919745e-06,35.38383,8048352,12.641279,8711.378618001938,-112.324936,40.50119,-1.0,100,103.66,0.8582114,62.096317,49200,,13.878712
[-0.195  1.505],0.16947305,,-49.936623,-77.728,0.86520517,2.8240678,-73.98178871124983,0.4189424,74.97023,0.53717405,-68.64726,493,0.028240677,-73.98179,0.00537174,0.94503134,-72.97387,0.009450314,12100.552,0.0016947305,75.58005,8058936,15.283859,8713.652690887451,-112.38623,38.40444,-1.0,100,105.84,0.86520517,62.449608,49300,,1.3338628
[-0.24   1.517],0.0074092685,,-48.757446,-79.23023,0.8628937,7.6534243,-74.97056660115719,0.4189424,11.973694,1.2284826,-53.444073,494,0.07653424,-74.970566,0.0122848265,0.7549321,-65.754166,0.0075493203,16506.975,7.4092684e-05,27.412085,8069683,14.107325,8716.97956776619,-127.78995,52.81938,-1.0,100,107.47,0.8628937,79.0325,49400,,8.351642
[-0.169  1.477],0.039377227,,-49.815666,-76.92351,0.8640479,7.8307815,-73.33739117324352,0.4189424,33.72156,1.0952705,-66.16509,495,0.078307815,-73.33739,0.010952705,0.9167751,-72.34058,0.009167751,11330.643,0.00039377226,41.197937,8080217,13.5001545,8720.900661468506,-107.58371,34.24632,-1.0,100,105.34,0.8640479,57.768044,49500,,2.9654617
[-0.232  1.505],0.04799408,,-49.679512,-77.86011,0.85767424,7.028604,-73.65670038342476,0.4189424,51.700832,0.8574467,-65.343185,496,0.070286036,-73.6567,0.008574466,0.88756204,-71.18912,0.008875621,15006.637,0.0004799408,51.72529,8090779,15.708879,8724.559988975525,-126.10254,52.44584,-1.0,100,105.62,0.85767424,76.42303,49600,,1.9342048
[-0.32   1.503],0.005371099,,-49.7044,-82.833954,0.86383677,4.320246,-77.98097093671561,0.4189424,8.572365,0.75376004,-43.631763,497,0.04320246,-77.98097,0.0075376,0.5637103,-60.20696,0.0056371028,9080.614,5.3710988e-05,35.868706,8101861,18.592274,8728.086708068848,-145.58955,67.60858,-1.0,100,110.82,0.86383677,95.885155,49700,,11.665392
[-0.257  1.541],0.0049457764,,-50.637,-76.443695,0.8677082,9.338917,-72.39508677437901,0.4189424,8.007131,1.2487545,-50.552235,498,0.09338917,-72.39508,0.012487546,0.7135882,-64.85985,0.0071358825,12612.557,4.945776e-05,24.61612,8112294,14.587621,8731.293465614319,-121.45823,49.063145,-1.0,100,104.33,0.8677082,70.82123,49800,,12.488869
[-0.322  1.502],0.016476318,,-49.987762,-80.395874,0.86630696,4.4346895,-76.03552091836929,0.4189424,36.994617,0.88936883,-62.533527,499,0.044346895,-76.035515,0.008893689,0.81866014,-69.702415,0.008186601,14055.194,0.00016476317,45.8673,8123254,15.698759,8735.015811920166,-130.81042,54.774906,-1.0,100,109.6,0.86630696,80.82266,49900,,2.703096
