MeanD2-0,Epsilon,MaxIW,MinBehavPdf,StdIW,TimestepsSoFar,WReturnMean,LearnableVariance,Inner Iteration,Iteration,OptimizationReturnMin,EpThisIter,MeanEntropy,Weights,DivergenceHarmonic,StdWReturnMean,Penalization,EpisodesSoFar,OptimizationReturnMean,EmpiricalD2Arithmetic,ReturnStepMaxmin,ESSRenyiHarmonic,InitialReturnMean,InitialReturnMin,EpRewMean,MeanIW,ESSRenyiArithmetic,ReturnStepMax,MinTargetPdf,InitialReturnMax,InitialBound,TimeElapsed,EpLenMean,EmpiricalD2Harmonic,ReturnMeanIW,OptimizationReturnMax,InitialReturnStd,Bound,MinIW,VarianceInitializer
1.0,2.0,208154940.0,-57.504486,20856932.0,2369508,865.6753,,1,204,,100,0.4189424,[-0.076  2.754],3.126929e+30,,True,20400,27.76007,1.0,0.85765845,100.0,-62.58442,-90.34449,-62.58441980823874,2697364.8,100.0,0.85765845,-57.504486,-40.666153,-947.9378,885.2986123561859,90.67,1.0,2333406200.0,49.678337,9.749557,-1.4546948e+17,0.046799175,-1.0
1.0,2.0,1024.9233,-62.65547,143.47482,2378719,1202.4412,,1,205,,100,0.4189424,[-0.071  2.879],200694510.0,,True,20500,33.402958,1.0,0.8652423,100.0,-63.008106,-96.411064,-63.00810508683324,54.006622,100.0,0.8652423,-62.65547,-50.10637,-1273.9092,889.1048767566681,92.11,1.0,46779.227,46.304695,9.3103895,-1059282.8,0.054384172,-1.0
1.0,2.0,134448.58,-63.89179,13834.226,2387620,1044.1421,,1,206,,100,0.4189424,[-0.073  2.942],2.1579174e+16,,True,20600,31.064114,1.0,0.85993093,100.0,-60.934372,-91.99848,-60.93436924025416,3273.9512,100.0,0.85993093,-63.89179,-50.276905,-1102.1633,892.7137269973755,89.01,1.0,3292049.2,41.721577,8.89736,-8526784000.0,0.19941682,-1.0
1.0,2.0,2325130.0,-68.878624,250614.3,2396553,538.2507,,1,207,,100,0.4189424,[0.017 3.029],8.195224e+19,,True,20700,21.370522,1.0,0.8692622,100.0,-60.90929,-82.279816,-60.909291857481,50699.06,100.0,0.8692622,-68.878624,-40.478077,-596.4949,896.362589597702,89.33,1.0,9674554.0,41.80174,9.030582,-527297600000.0,0.0072250124,-1.0
1.0,2.0,9770.457,-70.11739,1279.8021,2405618,708.16174,,1,208,,100,0.4189424,[-0.066  2.935],20475134000.0,,True,20800,24.94408,1.0,0.8634256,100.0,-61.763992,-86.70808,-61.76399364724755,323.76093,100.0,0.8634256,-70.11739,-40.420097,-779.57886,900.1019458770752,90.65,1.0,176179.83,46.28798,9.271163,-10395655.0,0.06544586,-1.0
1.0,2.0,32700465000.0,-74.038246,3256271600.0,2414848,1167.3018,,1,209,,100,0.4189424,[-0.172  2.869],6.773868e+34,,True,20900,32.38792,1.0,0.866787,100.0,-63.24609,-95.634,-63.24608326613903,348921700.0,100.0,0.866787,-74.038246,-40.79077,-1267.5583,903.4237632751465,92.3,1.0,118996280000.0,54.84323,10.877702,-2.6094153e+19,0.3658865,-1.0
1.0,2.0,35005292.0,-69.07623,4082279.2,2424122,1186.7656,,1,210,,100,0.4189424,[-0.174  2.744],4.5514824e+30,,True,21000,32.9684,1.0,0.8658604,100.0,-63.477066,-96.445465,-63.477065385878085,973961.2,100.0,0.8658604,-69.07623,-49.918007,-1258.923,907.2605381011963,92.74,1.0,759673340.0,46.52746,9.992513,-1.5394793e+17,0.008106584,-1.0
1.0,2.0,4245674500.0,-58.84659,423874080.0,2433427,1675.2056,,1,211,,100,0.4189424,[-0.186  2.62 ],2.1924924e+31,,True,21100,39.61867,1.0,0.8542872,100.0,-63.89495,-103.513626,-63.894952865839,48467670.0,100.0,0.8542872,-58.84659,-49.813286,-1771.3282,910.7639951705933,93.05,1.0,49289650000.0,53.70034,10.274545,-4.500926e+17,0.009514905,-1.0
1.0,2.0,300096640.0,-69.60263,30930622.0,2442628,1112.9274,,1,212,,100,0.4189424,[-0.189  2.745],3.2321514e+31,,True,21200,32.007576,1.0,0.864877,100.0,-62.662266,-94.66984,-62.66226425871253,4004139.0,100.0,0.864877,-69.60263,-39.97355,-1212.647,914.2839074134827,92.01,1.0,1671420000.0,54.69629,9.404392,-5.669442e+17,0.21068399,-1.0
1.0,2.0,30439126.0,-62.57533,3775779.0,2451839,995.022,,1,213,,100,0.4189424,[-0.133  2.857],1.2206488e+27,,True,21300,29.913958,1.0,0.85765696,100.0,-63.07329,-92.98725,-63.07329503014684,759137.1,100.0,0.85765696,-62.57533,-49.842022,-1057.0698,917.1726958751678,92.11,1.0,677788700.0,43.14523,10.008857,-2167902900000000.0,0.066437446,-1.0
1.0,2.0,13226535.0,-69.97591,1889220.0,2461042,624.0981,,1,214,,100,0.4189424,[-0.081  2.97 ],4.9162054e+32,,True,21400,23.14746,1.0,0.8589983,100.0,-62.739956,-85.88741,-62.73995460703969,621887.5,100.0,0.8589983,-69.97591,-49.62079,-667.93805,920.5007424354553,92.03,1.0,190040860.0,36.266624,9.39645,-9.720935e+17,0.024543464,-1.0
1.0,2.0,22345.527,-62.50286,2283.3928,2470153,1082.3693,,1,215,,100,0.4189424,[-0.049  3.091],2917465900.0,,True,21500,31.590395,1.0,0.8664106,100.0,-62.444706,-94.0351,-62.44470935419202,350.36227,100.0,0.8664106,-62.50286,-49.905186,-1147.2817,923.672883272171,91.11,1.0,172939.39,44.129917,9.187837,-3679229.8,0.02625126,-1.0
1.0,2.0,150050830.0,-60.70192,14988867.0,2479074,575.0706,,1,216,,100,0.4189424,[0.057 3.025],2.6981042e+26,,True,21600,22.625124,1.0,0.8581948,100.0,-60.75705,-83.38217,-60.757047170996664,1789056.8,100.0,0.8581948,-60.70192,-40.622425,-636.0137,927.157496213913,89.21,1.0,248061710.0,42.759747,7.9482317,-1001102300000000.0,0.8264242,-1.0
1.0,2.0,379571970.0,-63.24318,37760000.0,2488308,1130.0848,,1,217,,100,0.4189424,[0.005 2.911],4.867648e+35,,True,21700,32.151173,1.0,0.8644401,100.0,-63.404907,-95.55608,-63.404909431189296,3990363.8,100.0,0.8644401,-63.24318,-49.533108,-1200.6865,931.0636212825775,92.34,1.0,202219300.0,46.022976,9.8176775,-4.9259242e+19,0.0095262,-1.0
1.0,2.0,156050780.0,-65.81329,17390300.0,2497587,2167.0137,,1,218,,100,0.4189424,[-0.036  2.793],1.9202181e+35,,True,21800,45.204506,1.0,0.86645067,100.0,-63.268055,-108.472565,-63.2680586874485,3235233.0,100.0,0.86645067,-65.81329,-39.980957,-2323.3784,934.7731125354767,92.79,1.0,7089921500.0,68.49161,11.11604,-6.8521798e+19,1.5010747,-1.0
1.0,2.0,293229920.0,-70.356606,31970716.0,2506708,1344.241,,1,219,,100,0.4189424,[-0.015  2.67 ],5.1695045e+25,,True,21900,35.064526,1.0,0.857997,100.0,-63.027706,-98.092224,-63.02770001679659,5586298.0,100.0,0.857997,-70.356606,-50.302986,-1420.3663,938.1351609230042,91.21,1.0,3101164000.0,47.789238,10.710752,-547350930000000.0,0.27259648,-1.0
1.0,2.0,26184370.0,-72.44595,3633430.0,2515911,705.9661,,1,220,,100,0.4189424,[0.042 2.781],3.913608e+23,,True,22000,24.729555,1.0,0.8597265,100.0,-63.259804,-87.98936,-63.259801924675706,714570.3,100.0,0.8597265,-72.44595,-40.532204,-781.0369,941.5934886932373,92.03,1.0,229589980.0,47.457153,9.716753,-46964847000000.0,0.13430975,-1.0
1.0,2.0,8046862000.0,-58.962105,800638660.0,2524959,587.4398,,1,221,,100,0.4189424,[0.108 2.888],2.028744e+24,,True,22100,22.436247,1.0,0.8585206,100.0,-61.951347,-84.387596,-61.951348021924495,80614800.0,100.0,0.8585206,-58.962105,-49.880302,-627.1302,944.9789078235626,90.48,1.0,12780060000.0,34.507294,9.168127,-56547363000000.0,0.005574672,-1.0
1.0,2.0,4956204000.0,-74.75314,493063400.0,2534276,766.40405,,1,222,,100,0.4189424,[0.18  2.989],5.262659e+32,,True,22200,25.389647,1.0,0.8610511,100.0,-63.56006,-88.9497,-63.5600535787642,51295620.0,100.0,0.8610511,-74.75314,-41.142197,-842.5856,949.0126433372498,93.17,1.0,38924296000.0,47.807503,11.034942,-1.7477266e+18,0.14645742,-1.0
1.0,2.0,141719940.0,-63.225975,18043340.0,2543661,1758.3326,,1,223,,100,0.4189424,[0.182 2.864],2.9324723e+31,,True,22300,40.861828,1.0,0.8657532,100.0,-63.926437,-104.78827,-63.92643799483776,3258445.5,100.0,0.8657532,-63.225975,-49.832207,-1859.0002,952.4875326156616,93.85,1.0,3932153900.0,54.956062,9.415068,-5.451637e+17,0.029333584,-1.0
1.0,2.0,24835636.0,-69.204315,3607483.8,2553179,1180.0615,,1,224,,100,0.4189424,[0.147 2.984],1.8228289e+31,,True,22400,32.893436,1.0,0.8610121,100.0,-65.06229,-97.95573,-65.06228919193148,1083352.6,100.0,0.8610121,-69.204315,-50.152447,-1256.2294,955.9130477905273,95.18,1.0,967147400.0,47.80328,9.903704,-3.2521238e+17,0.003009077,-1.0
1.0,2.0,103151144.0,-70.08411,12951450.0,2562170,1288.7999,,1,225,,100,0.4189424,[0.158 3.109],2.1328355e+24,,True,22500,34.661182,1.0,0.85928917,100.0,-61.41471,-96.0759,-61.4147166480124,1851792.8,100.0,0.85928917,-70.08411,-39.960526,-1393.7595,958.927444934845,89.91,1.0,1475529900.0,56.11537,9.34893,-153294060000000.0,0.13364229,-1.0
1.0,2.0,1634432500.0,-63.978294,162591230.0,2570988,1047.705,,1,226,,100,0.4189424,[0.096 3.   ],9.205153e+30,,True,22600,31.264717,1.0,0.85620916,100.0,-60.59127,-91.85599,-60.59127013996243,16979994.0,100.0,0.85620916,-63.978294,-41.2031,-1133.2251,961.5691900253296,88.18,1.0,7176960500.0,50.65289,8.379883,-2.5947928e+17,0.00055633887,-1.0
1.0,2.0,171214.84,-62.44671,17507.865,2580023,847.94824,,1,227,,100,0.4189424,[-0.124  3.119],3603177100000.0,,True,22700,27.529638,1.0,0.8649096,100.0,-61.950317,-89.47996,-61.950318334549664,2591.909,100.0,0.8649096,-62.44671,-40.256615,-928.7098,964.9507040977478,90.35,1.0,1106879.4,49.223343,9.490376,-154414510.0,0.11196174,-1.0
1.0,2.0,8091760.0,-61.156776,987060.75,2589241,613.93134,,1,228,,100,0.4189424,[-0.225  3.045],2.4110954e+24,,True,22800,22.940926,1.0,0.85845006,100.0,-62.82748,-85.76841,-62.82748284623027,236568.86,100.0,0.85845006,-61.156776,-40.994205,-680.7526,968.8857183456421,92.18,1.0,117325700.0,44.774204,9.361904,-103762930000000.0,0.33805424,-1.0
1.0,2.0,10369.539,-58.30638,1368.6886,2598370,579.38635,,1,229,,100,0.4189424,[-0.169  2.933],423085540000.0,,True,22900,22.578594,1.0,0.8612831,100.0,-62.315117,-84.893715,-62.31512034341693,366.34296,100.0,0.8612831,-58.30638,-40.587822,-644.81836,973.0441155433655,91.29,1.0,168399.9,44.305893,8.342271,-42729796.0,0.12423707,-1.0
1.0,2.0,2409129700.0,-58.579166,239668480.0,2607480,1863.094,,1,230,,100,0.4189424,[-0.272  2.862],2.999614e+31,,True,23000,41.89749,1.0,0.8633177,100.0,-62.535545,-104.43304,-62.53554644703865,24583396.0,100.0,0.8633177,-58.579166,-39.418976,-2003.9836,976.5611348152161,91.1,1.0,29587358000.0,65.01406,10.377591,-7.716601e+17,0.0077294568,-1.0
1.0,2.0,90713040.0,-56.83515,10477345.0,2616451,550.0647,,1,231,,100,0.4189424,[-0.274  2.987],5.5408647e+25,,True,23100,21.62289,1.0,0.86362076,100.0,-61.69514,-83.31803,-61.69513846993446,1757910.1,100.0,0.86362076,-56.83515,-40.727104,-610.52893,980.5776062011719,89.71,1.0,226348100.0,42.590927,9.083788,-450092640000000.0,0.2161893,-1.0
1.0,2.0,6422471700.0,-54.74811,638898700.0,2625497,456.8115,,1,232,,100,0.4189424,[-0.22  3.1 ],2.3483614e+30,,True,23200,19.51845,1.0,0.8612085,100.0,-61.88799,-81.40643,-61.887984184771774,66087150.0,100.0,0.8612085,-54.74811,-41.013256,-511.1962,984.2043199539185,90.46,1.0,24543203000.0,40.393177,8.70871,-8.334459e+16,0.0882621,-1.0
1.0,2.0,405123360.0,-60.917786,41110960.0,2634281,723.95264,,1,233,,100,0.4189424,[-0.223  3.225],3.05381e+33,,True,23300,25.341223,1.0,0.85841346,100.0,-60.04681,-85.38803,-60.046811088770625,5407472.5,100.0,0.85841346,-60.917786,-49.796623,-766.1756,987.6871330738068,87.84,1.0,2884132400.0,35.591408,9.042968,-2.3334047e+18,0.15692522,-1.0
1.0,2.0,2310059800.0,-67.836494,232260220.0,2643248,753.6634,,1,234,,100,0.4189424,[-0.222  3.1  ],1.6391768e+30,,True,23400,25.678919,1.0,0.86183774,100.0,-61.444157,-87.12308,-61.44415889903903,28655532.0,100.0,0.86183774,-67.836494,-39.470207,-829.35376,990.9465816020966,89.67,1.0,20443390000.0,47.65287,9.708579,-9.6910285e+16,0.39155036,-1.0
1.0,2.0,1861351.4,-75.4706,221293.22,2652239,640.2492,,1,235,,100,0.4189424,[-0.248  2.978],4.2325118e+22,,True,23500,23.662647,1.0,0.8586849,100.0,-61.48709,-85.149734,-61.48708968549967,47627.23,100.0,0.8586849,-75.4706,-39.75913,-708.9249,993.5151045322418,89.91,1.0,18179230.0,45.390606,8.96261,-14128965000000.0,0.3503374,-1.0
1.0,2.0,100336435000.0,-64.92884,9983320000.0,2661355,1664.05,,1,236,,100,0.4189424,[-0.48   3.071],2.5780966e+33,,True,23600,39.43166,1.0,0.86078966,100.0,-62.43107,-101.86273,-62.43107247442007,1003655100.0,100.0,0.86078966,-64.92884,-39.1251,-1795.2456,996.8872244358063,91.16,1.0,346745270000.0,62.737633,10.449607,-6.6616936e+18,0.37877327,-1.0
1.0,2.0,40899110.0,-68.7594,4712713.0,2670645,817.2055,,1,237,,100,0.4189424,[-0.503  2.948],2.2699758e+35,,True,23700,26.589985,1.0,0.8633002,100.0,-63.6342,-90.22418,-63.634196543097495,877129.8,100.0,0.8633002,-68.7594,-49.313572,-872.9925,1000.2130272388458,92.9,1.0,400157250.0,40.91061,10.496583,-2.6580386e+19,0.0077224136,-1.0
1.0,2.0,1044097200.0,-68.30461,104299980.0,2679923,915.5056,,1,238,,100,0.4189424,[-0.52   3.072],6.6779437e+31,,True,23800,28.55453,1.0,0.8622756,100.0,-63.218975,-91.773506,-63.2189783065021,12825106.0,100.0,0.8622756,-68.30461,-48.724033,-977.278,1004.1498272418976,92.78,1.0,5697166000.0,43.049473,10.007226,-5.0481912e+17,0.0616291,-1.0
1.0,2.0,64786668.0,-59.3029,6527199.0,2688851,675.3662,,1,239,,100,0.4189424,[-0.54   2.948],4.4662047e+27,,True,23900,24.427542,1.0,0.85826087,100.0,-61.331696,-85.75924,-61.33169734179974,860880.8,100.0,0.85826087,-59.3029,-40.00384,-745.1489,1007.9864799976349,89.28,1.0,187381400.0,45.755398,8.869129,-4663723000000000.0,0.8115255,-1.0
1.0,2.0,23491887000.0,-66.35704,2450236700.0,2697894,935.7433,,1,240,,100,0.4189424,[-0.502  2.829],1.9139296e+34,,True,24000,28.683535,1.0,0.86297715,100.0,-62.087772,-90.77131,-62.087774018645284,313412400.0,100.0,0.86297715,-66.35704,-49.835197,-991.60065,1011.5912597179413,90.43,1.0,166280350000.0,40.93611,10.630058,-7.7277833e+18,0.033282444,-1.0
1.0,2.0,39193304.0,-70.14271,4007548.0,2707213,1066.0039,,1,241,,100,0.4189424,[-0.53   2.951],1.10841705e+29,,True,24100,30.692137,1.0,0.86853224,100.0,-63.931698,-94.62384,-63.93170119330287,566535.75,100.0,0.86853224,-70.14271,-49.667732,-1133.3694,1015.1308908462524,93.19,1.0,187326820.0,44.95611,11.135377,-2.2428888e+16,0.3870669,-1.0
1.0,2.0,23017.941,-69.11232,2346.4185,2716504,700.7356,,1,242,,100,0.4189424,[-0.292  3.028],888057300000.0,,True,24200,24.576649,1.0,0.8608583,100.0,-63.48261,-88.05926,-63.48260994315147,471.19098,100.0,0.8608583,-69.11232,-49.797302,-749.5332,1018.7999124526978,92.91,1.0,151445.42,38.261955,9.834835,-46138280.0,0.029210865,-1.0
1.0,2.0,1137506200.0,-60.63931,140521550.0,2725428,1082.4857,,1,243,,100,0.4189424,[-0.397  2.961],9.371304e+32,,True,24300,31.499643,1.0,0.85792166,100.0,-61.320038,-92.81969,-61.32004251942038,20130714.0,100.0,0.85792166,-60.63931,-49.63552,-1144.6455,1022.0662987232208,89.24,1.0,1628162600.0,43.184166,9.500425,-1.902952e+18,0.06505359,-1.0
1.0,2.0,1045741.94,-70.81798,106470.97,2734533,821.1309,,1,244,,100,0.4189424,[-0.382  3.085],54308196000000.0,,True,24400,26.574585,1.0,0.85768557,100.0,-62.423027,-88.99761,-62.4230284909904,16150.179,100.0,0.85768557,-70.81798,-49.22439,-873.8589,1025.5219857692719,91.05,1.0,5758665.0,39.773224,10.720189,-394349920.0,0.02256268,-1.0
1.0,2.0,2457588.5,-58.980774,256148.47,2743630,606.73206,,1,245,,100,0.4189424,[-0.283  3.162],6.815755e+18,,True,24500,22.975779,1.0,0.86884403,100.0,-62.406708,-85.38249,-62.40671196177602,43216.69,100.0,0.86884403,-58.980774,-49.906174,-648.6824,1029.1516058444977,90.97,1.0,14222751.0,35.47632,8.879506,-109539115000.0,0.0011258005,-1.0
1.0,2.0,322800350.0,-60.323013,35458228.0,2752663,688.7411,,1,246,,100,0.4189424,[-0.2    3.255],1.310306e+30,,True,24600,25.041208,1.0,0.86839145,100.0,-61.57338,-86.614586,-61.57337737947702,5207282.0,100.0,0.86839145,-60.323013,-49.672256,-734.2297,1032.68368434906,90.33,1.0,1766182700.0,36.94233,7.8535914,-5.207313e+16,0.0018312206,-1.0
1.0,2.0,42312804.0,-61.282066,4747991.5,2761586,959.0619,,1,247,,100,0.4189424,[-0.18   3.378],2.8251068e+27,,True,24700,29.34996,1.0,0.8659518,100.0,-61.3578,-90.707756,-61.35779525279999,674622.4,100.0,0.8659518,-61.282066,-40.64341,-1042.6055,1036.2400782108307,89.23,1.0,367691330.0,50.064346,9.88138,-4440719200000000.0,0.1616307,-1.0
1.0,2.0,188660200.0,-67.984535,19159296.0,2770693,539.9631,,1,248,,100,0.4189424,[-0.22   3.497],2.748694e+27,,True,24800,21.119585,1.0,0.8567536,100.0,-62.348923,-83.468506,-62.348917466104034,2398083.8,100.0,0.8567536,-67.984535,-40.16411,-602.4691,1039.775331735611,91.07,1.0,301401820.0,43.304398,9.691544,-3277223000000000.0,0.044306204,-1.0
1.0,2.0,119361096.0,-68.74635,11952302.0,2779978,627.0018,,1,249,,100,0.4189424,[-0.269  3.381],1.0110954e+22,,True,24900,23.883055,1.0,0.86070645,100.0,-63.199448,-87.082504,-63.199448973685506,1354067.0,100.0,0.86070645,-68.74635,-49.631165,-673.7534,1043.3490104675293,92.85,1.0,1017653950.0,37.45134,7.5233884,-4702226400000.0,0.023867693,-1.0
1.0,2.0,68911400.0,-60.143787,7145723.0,2788728,1078.1833,,1,250,,100,0.4189424,[-0.206  3.274],1.9552494e+29,,True,25000,31.390596,1.0,0.8615361,100.0,-60.373383,-91.76398,-60.37338149949908,1050576.2,100.0,0.8615361,-60.143787,-40.161186,-1166.9404,1046.5768022537231,87.5,1.0,463534430.0,51.60279,9.633997,-3.924878e+16,0.15423734,-1.0
1.0,2.0,1005877400.0,-67.0462,100071670.0,2797539,2112.806,,1,251,,100,0.4189424,[-0.178  3.395],7.790226e+31,,True,25100,44.98404,1.0,0.8665374,100.0,-60.485523,-105.46957,-60.48552799493074,10186525.0,100.0,0.8665374,-67.0462,-49.24462,-2218.1758,1049.1405971050262,88.11,1.0,8334087000.0,56.224945,9.446799,-9.300619e+17,0.394802,-1.0
1.0,2.0,8872203000.0,-63.300808,883084500.0,2806576,636.9702,,1,252,,100,0.4189424,[-0.142  3.276],1.4797766e+31,,True,25200,23.586428,1.0,0.8626989,100.0,-61.893124,-85.47955,-61.89312580913305,95563896.0,100.0,0.8626989,-63.300808,-41.441948,-701.6113,1052.2159781455994,90.37,1.0,17679972000.0,44.037605,8.98057,-2.486705e+17,0.1317934,-1.0
1.0,2.0,77082.55,-66.37403,10599.871,2815525,700.74384,,1,253,,100,0.4189424,[-0.135  3.4  ],4.0465536e+17,,True,25300,24.774797,1.0,0.86782646,100.0,-61.405323,-86.18012,-61.405325276851656,2516.7793,100.0,0.86782646,-66.37403,-41.141575,-768.3567,1055.86887383461,89.49,1.0,1264684.9,45.038548,9.324874,-43013317000.0,0.037645817,-1.0
1.0,2.0,135633090.0,-71.04119,13570878.0,2824552,879.6641,,1,254,,100,0.4189424,[-0.229  3.318],1.3597614e+31,,True,25400,27.970192,1.0,0.85861033,100.0,-61.991596,-89.96179,-61.991597416102884,1845504.1,100.0,0.85861033,-71.04119,-40.49331,-961.23157,1059.5895397663116,90.27,1.0,441793150.0,49.468483,9.865715,-3.007927e+17,0.012860192,-1.0
1.0,2.0,20789965000.0,-51.476894,2069239200.0,2833557,726.4755,,1,255,,100,0.4189424,[-0.243  3.442],2.5780277e+30,,True,25500,25.677639,1.0,0.8632888,100.0,-61.7515,-87.42914,-61.751500572115184,223890480.0,100.0,0.8632888,-51.476894,-49.321583,-774.879,1062.967557668686,90.05,1.0,166394540000.0,38.107555,8.193564,-7.77223e+16,0.06586814,-1.0
1.0,2.0,3403.8416,-58.54915,491.51266,2842438,773.6041,,1,256,,100,0.4189424,[-0.256  3.318],1218404600.0,,True,25600,26.240889,1.0,0.85994744,100.0,-60.876923,-87.11782,-60.87692860901356,129.89346,100.0,0.85994744,-58.54915,-39.729492,-848.4543,1066.440851688385,88.81,1.0,47751.4,47.38833,9.220616,-2660618.5,0.18194547,-1.0
1.0,2.0,28159322.0,-74.11974,3028166.2,2851703,649.4973,,1,257,,100,0.4189424,[-0.151  3.249],2.052794e+29,,True,25700,23.341326,1.0,0.86560166,100.0,-63.070927,-86.412254,-63.07092750504613,654068.6,100.0,0.86560166,-74.11974,-40.55413,-719.59314,1070.1590094566345,92.65,1.0,281741540.0,45.858124,10.231315,-3.1760259e+16,0.4614418,-1.0
1.0,2.0,36248708.0,-57.903114,4893421.0,2860446,766.3181,,1,258,,100,0.4189424,[-0.205  3.362],2.0819608e+31,,True,25800,26.137783,1.0,0.861563,100.0,-59.709267,-85.847046,-59.70926303237677,1066521.6,100.0,0.861563,-57.903114,-39.520905,-837.85144,1073.8747553825378,87.43,1.0,474839420.0,46.32614,9.117807,-3.2641284e+17,0.0067770774,-1.0
1.0,2.0,2446196.5,-77.26089,244701.28,2869269,1528.4863,,1,259,,100,0.4189424,[-0.193  3.487],2.2484364e+20,,True,25900,38.118706,1.0,0.8656504,100.0,-60.396523,-98.51523,-60.39652093827724,28873.453,100.0,0.8656504,-77.26089,-50.03705,-1606.8206,1077.4883825778961,88.23,1.0,18730866.0,48.47818,8.686224,-1174677400000.0,0.40379924,-1.0
1.0,2.0,119545190.0,-58.295498,15507844.0,2878087,575.851,,1,260,,100,0.4189424,[-0.273  3.582],1.6949846e+30,,True,26000,22.341755,1.0,0.8657499,100.0,-60.134186,-82.47594,-60.134179747253654,2558039.0,100.0,0.8657499,-58.295498,-40.53064,-634.4953,1080.8649911880493,88.18,1.0,377314720.0,41.945297,8.757674,-7.635337e+16,0.030995443,-1.0
1.0,2.0,6604085000.0,-67.30609,657049100.0,2886960,971.8424,,1,261,,100,0.4189424,[-0.262  3.707],3.0728036e+29,,True,26100,29.946552,1.0,0.8633958,100.0,-60.876854,-90.82341,-60.876855167150495,66592524.0,100.0,0.8633958,-67.30609,-40.33642,-1056.8008,1084.53519821167,88.73,1.0,63997194000.0,50.48699,8.662926,-4.7098354e+16,0.20416299,-1.0
1.0,2.0,1210268700.0,-65.43652,148663250.0,2895815,1363.1871,,1,262,,100,0.4189424,[-0.282  3.584],8.3287244e+29,,True,26200,35.728146,1.0,0.8576876,100.0,-60.435097,-96.16324,-60.43509325996041,22863004.0,100.0,0.8576876,-65.43652,-40.218544,-1467.5083,1087.959700345993,88.55,1.0,29011206000.0,55.944695,9.310575,-9.521074e+16,0.0055982415,-1.0
1.0,2.0,461421020.0,-61.566086,45902524.0,2904463,717.0435,,1,263,,100,0.4189424,[-0.263  3.46 ],5.3227017e+29,,True,26300,25.573383,1.0,0.86338365,100.0,-59.178024,-84.7514,-59.17801990166306,4742902.0,100.0,0.86338365,-61.566086,-40.659157,-781.84436,1091.1939702033997,86.48,1.0,57158052.0,44.092247,7.9401255,-4.7279107e+16,0.12914917,-1.0
1.0,2.0,15319422.0,-71.17476,1568342.4,2913319,733.7158,,1,264,,100,0.4189424,[-0.223  3.342],2.6072764e+30,,True,26400,26.111536,1.0,0.8635906,100.0,-60.53263,-86.644165,-60.53263007119298,289643.97,100.0,0.8635906,-71.17476,-49.779007,-779.0152,1093.970042705536,88.56,1.0,172401600.0,36.865158,7.204412,-7.314834e+16,0.7411439,-1.0
1.0,2.0,14101718.0,-65.489845,1834961.2,2922259,826.53394,,1,265,,100,0.4189424,[-0.215  3.466],9.379735e+23,,True,26500,27.167227,1.0,0.85574895,100.0,-61.097466,-88.264694,-61.097468514591455,346114.03,100.0,0.85574895,-65.489845,-49.80487,-875.83685,1096.9105751514435,89.4,1.0,203853170.0,38.459824,9.406159,-47751883000000.0,0.015168567,-1.0
1.0,2.0,239850080.0,-66.36647,31973660.0,2931242,816.7977,,1,266,,100,0.4189424,[-0.277  3.358],1.1778523e+29,,True,26600,26.752537,1.0,0.85990965,100.0,-61.498043,-88.25058,-61.49804534986615,4640489.5,100.0,0.85990965,-66.36647,-40.31952,-893.37225,1099.7670998573303,89.83,1.0,919637250.0,47.93106,10.054834,-2.628199e+16,0.27250808,-1.0
1.0,2.0,79865.04,-65.807045,12543.949,2940334,1253.0865,,1,267,,100,0.4189424,[-0.235  3.241],1.7157463e+22,,True,26700,33.925076,1.0,0.86750275,100.0,-62.02518,-95.95026,-62.025181405693296,4266.801,100.0,0.86750275,-65.807045,-49.964787,-1323.5723,1103.3710117340088,90.92,1.0,3460304.0,45.98547,10.108209,-9233082000000.0,0.011639198,-1.0
1.0,2.0,1766447600.0,-67.601074,175744620.0,2949063,850.4588,,1,268,,100,0.4189424,[-0.324  3.154],6.4303644e+25,,True,26800,27.98806,1.0,0.8634462,100.0,-59.75917,-87.74722,-59.759164959639314,17849464.0,100.0,0.8634462,-67.601074,-39.98977,-926.48047,1106.748982667923,87.29,1.0,103530104.0,47.757454,8.19313,-609647800000000.0,0.05466455,-1.0
1.0,2.0,511054430.0,-58.172104,50845880.0,2957874,792.7669,,1,269,,100,0.4189424,[-0.377  3.04 ],5.523344e+22,,True,26900,26.418474,1.0,0.85545194,100.0,-60.58545,-87.00392,-60.58544832184911,5149883.5,100.0,0.85545194,-58.172104,-39.859993,-866.8493,1110.069334745407,88.11,1.0,1440234500.0,47.14393,9.738131,-17412746000000.0,0.52037483,-1.0
1.0,2.0,21760502.0,-61.54608,3085759.5,2966718,969.2831,,1,270,,100,0.4189424,[-0.437  3.15 ],3.6576495e+28,,True,27000,29.686634,1.0,0.8582909,100.0,-60.601192,-90.28783,-60.60119268760085,766346.6,100.0,0.8582909,-61.54608,-39.733864,-1054.4678,1113.933745622635,88.44,1.0,378597250.0,50.553963,9.380131,-1.6292593e+16,0.1472765,-1.0
1.0,2.0,222977170.0,-65.12386,22192194.0,2975931,1061.9882,,1,271,,100,0.4189424,[-0.397  3.031],4.2097749e+27,,True,27100,30.645065,1.0,0.8552518,100.0,-63.536625,-94.181694,-63.53662864208221,2561947.8,100.0,0.8552518,-65.12386,-40.156162,-1159.2771,1117.6588304042816,92.13,1.0,2651782100.0,54.02553,11.08459,-6312574000000000.0,0.0025752438,-1.0
