InitialReturnMin,MaxIWNorm,InitialReturnStd,EpLenMean,TimestepsSoFar,J_sample_variance,MeanIW,StdIW,EpThisIter,ESSRenyi,Bound,OptimizationReturnMin,ESSClassic,ReturnMeanIW,EmpiricalD2,EpRewMean,InitialReturnMean,Iteration,InitialReturnMax,MeanIWNorm,TimeElapsed,MinIW,LearnableVariance,MaxIW,Weights,InitialBound,OptimizationReturnMean,VarianceInit,EpisodesSoFar,StdIWNorm,OptimizationReturnMax,ReturnStepMax,ReturnStepMaxmin,MeanEntropy,MinIWNorm
-111.211975,0.10873039,12.673621,99.37,3801620,11079.659,0.77580917,1.3661433,100,8.45007,-65.33986,,24.385103,-52.58722,11.834221,-69.11254184395075,-69.11254,216,-48.503548,0.007758091,5388.685464382172,0.010715054,,10.873039,[-1.182  1.88 ],-72.81961,42.099434,-1.0,21600,0.013661434,62.708427,0.8668257,0.8668257,0.4189424,0.00010715054
-111.96501,0.059211023,12.703945,100.98,3811718,7380.586,0.66236424,1.0921637,100,9.395114,-59.700485,,26.890196,-47.524334,10.64383,-70.3893641449511,-70.389366,217,-48.93724,0.006623642,5404.8430433273315,0.015958952,,5.9211025,[-1.144  1.835],-74.12154,41.57565,-1.0,21700,0.010921636,63.02777,0.8655355,0.8655355,0.4189424,0.00015958952
-111.24897,0.12949005,13.989502,102.59,3821977,7830.5806,0.6493625,1.3790778,100,8.924433,-60.048237,,18.14791,-47.635017,11.205194,-71.91997922301293,-71.91998,218,-48.74421,0.006493625,5424.064277172089,0.003274739,,12.949005,[-1.056  1.795],-75.62828,39.32899,-1.0,21800,0.013790778,62.50476,0.86432076,0.86432076,0.4189424,3.274739e-05
-101.59357,0.07733229,11.444404,97.91,3831768,9451.353,0.8257316,1.3348106,100,9.7745285,-65.76118,,27.676813,-54.929466,10.230673,-67.8836818806827,-67.88368,219,-48.08591,0.008257316,5441.66392993927,0.0048892545,,7.733229,[-0.891  1.802],-71.27013,33.709885,-1.0,21900,0.013348105,53.507656,0.8581121,0.8581121,0.4189424,4.8892543e-05
-126.68535,0.09710038,14.789138,104.13,3842181,18119.688,0.7843708,1.3688389,100,10.779815,-65.979645,,24.718683,-53.11791,9.276597,-72.68325480714441,-72.68326,220,-48.75965,0.007843708,5458.568439722061,0.005585038,,9.710038,[-0.893  1.759],-76.906105,54.002094,-1.0,22000,0.013688388,77.9257,0.86828625,0.86828625,0.4189424,5.5850378e-05
-113.66887,0.08357022,11.604411,99.47,3852128,14421.204,0.87542117,1.2482193,100,21.032162,-66.506,,32.97013,-58.24413,4.754623,-69.00106698006391,-69.00107,221,-48.84423,0.0087542115,5475.540512084961,0.011058729,,8.357022,[-0.878  1.8  ],-72.79004,44.667797,-1.0,22100,0.012482192,64.82464,0.8627494,0.8627494,0.4189424,0.00011058729
-99.57457,0.0775303,12.380239,100.15,3862143,9670.833,0.9306839,0.9842964,100,48.275917,-68.92995,,47.202557,-64.15287,2.0714262,-69.38424821153284,-69.38425,222,-49.187874,0.009306839,5492.578768491745,0.085033074,,7.7530303,[-0.953  1.833],-72.7034,30.19032,-1.0,22200,0.009842964,50.386696,0.8684567,0.8684567,0.4189424,0.00085033075
-137.75027,0.032617383,15.079727,102.24,3872367,17635.77,0.9010662,0.6154745,100,57.836872,-70.13004,,68.18681,-64.092384,1.7290008,-71.28521465271712,-71.28522,223,-48.345806,0.009010661,5509.326008796692,0.09338005,,3.2617383,[-0.939  1.808],-75.876884,66.465065,-1.0,22300,0.0061547454,89.404465,0.8649792,0.8649792,0.4189424,0.0009338005
-102.618454,0.08080877,11.357033,99.95,3882362,10263.147,0.8271151,1.2967376,100,9.390516,-66.61192,,28.918913,-55.449474,10.649042,-69.48198466390372,-69.48198,224,-48.642258,0.008271151,5525.456738471985,0.0040064575,,8.080877,[-1.021  1.809],-72.902596,33.13647,-1.0,22400,0.012967375,53.976196,0.8704756,0.8704756,0.4189424,4.0064573e-05
-120.79634,0.050839722,14.236731,101.77,3892539,15154.732,0.9222064,0.86493105,100,44.49538,-69.997765,,53.201588,-63.961407,2.2474244,-70.97907081842422,-70.97908,225,-48.75469,0.009222063,5543.919446229935,0.05965286,,5.0839725,[-0.949  1.766],-75.005615,49.817272,-1.0,22500,0.008649311,72.04166,0.85951245,0.85951245,0.4189424,0.0005965286
-96.21152,0.061845303,10.5241165,99.83,3902522,2761.7708,0.50103456,0.856416,100,6.341434,-47.502983,,25.499212,-34.767597,15.769304,-69.04147581800818,-69.04148,226,-48.88581,0.0050103455,5560.438070297241,0.0036231934,,6.1845303,[-0.848  1.764],-72.24853,27.170042,-1.0,22600,0.008564159,47.325706,0.86791515,0.86791515,0.4189424,3.6231933e-05
-109.62706,0.04042369,12.631393,98.72,3912394,9434.165,0.84309113,0.5909106,100,68.74587,-62.23714,,67.058266,-57.829834,1.4546328,-68.52303894177079,-68.52304,227,-48.55806,0.00843091,5578.818297624588,0.14170453,,4.0423694,[-0.895  1.811],-72.17727,41.10402,-1.0,22700,0.0059091058,61.069,0.86191344,0.86191344,0.4189424,0.0014170452
-104.0105,0.09959024,13.623287,101.25,3922519,7662.8364,0.7121702,1.3050847,100,16.847567,-57.32683,,22.945116,-48.880127,5.935575,-70.45970017001032,-70.4597,228,-48.92353,0.0071217017,5595.4733810424805,0.0046590967,,9.959024,[-0.963  1.817],-73.92672,33.550797,-1.0,22800,0.013050847,55.086967,0.86225677,0.86225677,0.4189424,4.6590965e-05
-102.31666,0.052720726,11.170762,99.12,3932431,3907.8467,0.5338042,0.8512764,100,6.29248,-50.43491,,28.22323,-36.838814,15.891986,-68.66528412356973,-68.66529,229,-49.14442,0.005338041,5610.555688858032,0.0026781848,,5.272073,[-0.997  1.855],-72.07584,33.651375,-1.0,22900,0.008512763,53.172237,0.86334765,0.86334765,0.4189424,2.6781847e-05
-107.39212,0.049258832,13.094341,103.52,3942783,11427.208,0.96019864,0.6413959,100,75.38428,-73.065155,,69.1467,-68.94218,1.3265365,-71.97557879149913,-71.97558,230,-49.05362,0.009601986,5627.9082589149475,0.20335731,,4.9258833,[-0.823  1.862],-75.555305,35.416542,-1.0,23000,0.006413959,58.3385,0.8653011,0.8653011,0.4189424,0.002033573
-112.11221,0.10508185,11.914613,100.52,3952835,14059.453,0.8462352,1.4061856,100,8.471808,-69.28139,,26.587023,-56.442017,11.803855,-69.68647676348687,-69.68648,231,-49.512966,0.008462351,5646.282093048096,0.0052367947,,10.508185,[-0.829  1.848],-73.42355,42.42573,-1.0,23100,0.014061856,62.599247,0.8663124,0.8663124,0.4189424,5.2367945e-05
-104.471886,0.09216228,11.685962,98.58,3962693,10338.344,0.81344545,1.2586248,100,26.9155,-61.423344,,29.463203,-54.710957,3.7153313,-68.74275455653668,-68.74276,232,-48.699753,0.008134454,5661.950991868973,0.021404613,,9.2162285,[-0.826  1.891],-72.22516,35.72913,-1.0,23200,0.012586248,55.772133,0.86620766,0.86620766,0.4189424,0.00021404613
-103.77523,0.10683554,11.58602,98.59,3972552,7634.103,0.7023326,1.3441892,100,9.139131,-59.12507,,21.44549,-47.68259,10.94196,-68.1575871346891,-68.157585,233,-48.988724,0.0070233257,5677.820564508438,0.012021889,,10.683554,[-0.793  1.858],-71.61676,35.617645,-1.0,23300,0.013441891,54.786507,0.85681415,0.85681415,0.4189424,0.00012021889
-99.86535,0.08037132,11.717083,98.04,3982356,8829.383,0.871855,0.98539466,100,49.765724,-64.80347,,43.909447,-60.084698,2.0094151,-68.07904125228524,-68.07904,234,-49.211784,0.008718549,5693.712069272995,0.07138657,,8.037132,[-0.717  1.894],-71.40788,31.786306,-1.0,23400,0.009853946,50.653564,0.8644936,0.8644936,0.4189424,0.0007138657
-98.42946,0.02802538,11.489908,95.56,3991912,2682.7058,0.47547615,0.5951391,100,4.3798633,-47.469955,,38.96088,-31.79257,22.831764,-66.42423148706555,-66.424225,235,-49.24768,0.0047547612,5707.749145269394,0.0038649312,,2.802538,[-0.669  1.913],-69.705215,32.005226,-1.0,23500,0.0059513906,49.181778,0.85775995,0.85775995,0.4189424,3.8649312e-05
-102.39775,0.07078203,12.855524,96.42,4001554,9988.326,0.9212098,0.83489966,100,64.8309,-65.44834,,54.903008,-61.209198,1.5424743,-67.04561666190624,-67.045616,236,-48.984924,0.009212098,5722.254274606705,0.16486365,,7.0782027,[-0.661  1.861],-70.458885,35.352135,-1.0,23600,0.008348997,53.412827,0.8646186,0.8646186,0.4189424,0.0016486364
-132.61435,0.077013575,13.447097,97.69,4011323,18826.256,0.83390534,1.187811,100,15.404469,-66.01782,,33.015255,-54.75503,6.491623,-68.11153868719936,-68.11154,237,-49.062855,0.008339053,5736.59108877182,0.012669571,,7.7013574,[-0.73   1.856],-72.53202,64.502815,-1.0,23700,0.0118781105,83.5515,0.8695621,0.8695621,0.4189424,0.00012669571
-110.46117,0.09323727,13.75082,103.01,4021624,7699.4004,0.6492207,1.2253896,100,7.430593,-60.02881,,21.91746,-46.521255,13.457876,-71.76951393574477,-71.76951,238,-48.848072,0.0064922078,5751.464078426361,0.0016415629,,9.323728,[-0.73   1.816],-75.45155,38.691654,-1.0,23800,0.012253896,61.613094,0.86149305,0.86149305,0.4189424,1.6415628e-05
-106.40127,0.06903202,13.247244,99.43,4031567,10103.058,0.76942587,1.10612,100,7.146707,-62.418953,,32.60867,-49.15196,13.992458,-69.1804158231616,-69.18042,239,-49.001617,0.0076942593,5768.3679139614105,0.0019645155,,6.903202,[-0.703  1.86 ],-72.72713,37.220848,-1.0,23900,0.0110612,57.39965,0.8575201,0.8575201,0.4189424,1.9645155e-05
-94.09771,0.0659774,10.18416,96.78,4041245,8842.0205,0.9633208,0.8009338,100,64.66743,-68.18375,,59.126957,-64.283295,1.5463736,-66.69956349030137,-66.69956,240,-48.876167,0.009633208,5784.887708187103,0.21335427,,6.59774,[-0.54   1.834],-69.83615,27.39815,-1.0,24000,0.008009337,45.221542,0.85683465,0.85683465,0.4189424,0.0021335427
-116.079475,0.03334152,13.415239,98.71,4051116,14286.311,0.9811546,0.57390547,100,76.87011,-71.04324,,74.50779,-66.63003,1.3008958,-68.65731182873249,-68.65732,241,-49.084694,0.009811546,5801.510096788406,0.23219047,,3.334152,[-0.567  1.818],-72.52663,47.422165,-1.0,24100,0.005739054,66.99478,0.85780007,0.85780007,0.4189424,0.0023219048
-130.10266,0.051675804,13.460017,98.38,4060954,14120.828,0.74845076,1.0098066,100,10.018987,-62.792896,,35.456856,-49.091873,9.98105,-68.2266227184236,-68.22662,242,-48.79663,0.0074845077,5819.542322635651,0.0027626595,,5.1675806,[-0.552  1.802],-72.56337,61.876045,-1.0,24200,0.010098066,81.30603,0.8574105,0.8574105,0.4189424,2.7626595e-05
-108.40949,0.13385978,12.096232,99.63,4070917,12257.357,0.79176056,1.5396211,100,15.140437,-62.766487,,20.914854,-53.479458,6.6048293,-68.86433009147645,-68.864334,243,-49.566032,0.007917605,5836.44212937355,0.0054392964,,13.385979,[-0.443  1.831],-72.47798,39.545162,-1.0,24300,0.01539621,58.84346,0.86363715,0.86363715,0.4189424,5.4392964e-05
-105.84737,0.059417836,12.996245,101.93,4081110,8581.744,0.77782905,1.2551824,100,7.3786564,-69.56641,,27.746744,-56.577576,13.552603,-70.58477432474494,-70.58478,244,-49.726067,0.0077782907,5855.021366357803,0.0019430926,,5.941784,[-0.452  1.792],-74.113014,35.26259,-1.0,24400,0.012551825,56.1213,0.866102,0.866102,0.4189424,1.9430925e-05
-111.46665,0.050956782,13.522097,99.11,4091021,4395.1396,0.50504565,0.7403655,100,8.103438,-47.9138,,31.756376,-34.86144,12.340441,-69.20616640001535,-69.20617,245,-48.931404,0.0050504566,5869.2724487781525,0.010819824,,5.0956783,[-0.417  1.746],-72.92171,42.260487,-1.0,24500,0.007403656,62.535248,0.86355627,0.86355627,0.4189424,0.00010819824
-132.98964,0.10726127,14.331115,105.05,4101526,21060.738,0.83513725,1.3113863,100,17.146069,-69.22554,,28.85395,-58.51986,5.832241,-73.54722250252962,-73.547226,246,-49.935562,0.008351373,5885.848622560501,0.03171453,,10.726128,[-0.331  1.702],-77.98022,59.442413,-1.0,24600,0.013113864,83.05408,0.8563026,0.8563026,0.4189424,0.00031714528
-104.15384,0.036872532,13.338496,101.04,4111630,8748.187,0.839757,0.7742482,100,39.31201,-64.65313,,54.052094,-59.115913,2.5437517,-70.59930044531822,-70.599304,247,-49.702538,0.00839757,5902.053404092789,0.07351767,,3.6872532,[-0.394  1.74 ],-74.07109,33.55454,-1.0,24700,0.0077424822,54.4513,0.85830426,0.85830426,0.4189424,0.0007351767
-118.91222,0.059409585,13.512389,101.63,4121793,12222.872,0.82102513,1.1353912,100,22.280035,-67.03488,,34.33598,-58.637436,4.488323,-70.61489180415869,-70.61489,248,-50.004383,0.008210251,5918.549633979797,0.016796688,,5.9409585,[-0.307  1.719],-74.578636,48.29733,-1.0,24800,0.011353912,68.90784,0.8608657,0.8608657,0.4189424,0.00016796688
-124.265915,0.025120823,14.462838,102.01,4131994,15585.141,0.9800017,0.36202586,100,90.94721,-73.746475,,87.99204,-69.403015,1.0995389,-70.77268118351698,-70.77268,249,-49.713127,0.009800017,5936.057698965073,0.40331325,,2.5120823,[-0.371  1.752],-74.91488,53.493233,-1.0,24900,0.0036202585,74.55279,0.8599411,0.8599411,0.4189424,0.0040331325
-95.24551,0.031337082,11.877963,99.79,4141973,2454.7173,0.48282948,0.6358836,100,4.676291,-47.827446,,36.570107,-33.145874,21.38447,-69.15604923829436,-69.15605,250,-49.594048,0.0048282947,5951.001142978668,0.0019341212,,3.1337085,[-0.367  1.743],-72.3309,26.089455,-1.0,25000,0.006358836,45.65146,0.8632731,0.8632731,0.4189424,1.9341212e-05
-108.13515,0.043454073,12.722697,99.88,4151961,5813.591,0.6113202,0.7994664,100,5.72032,-55.549793,,36.89679,-40.479023,17.481539,-69.27888791009784,-69.278885,251,-49.447685,0.0061132014,5965.177933216095,0.000333637,,4.3454075,[-0.462  1.79 ],-72.88339,38.85626,-1.0,25100,0.007994664,58.68746,0.8646139,0.8646139,0.4189424,3.33637e-06
-100.79158,0.037690528,11.363949,97.56,4161717,6133.7827,0.66930044,0.8801588,100,11.433871,-52.232384,,36.638927,-42.2965,8.745944,-67.69431550726294,-67.69431,252,-49.459316,0.006693004,5977.891210079193,0.0057763234,,3.7690527,[-0.623  1.82 ],-71.05403,33.097267,-1.0,25200,0.008801588,51.332264,0.85879785,0.85879785,0.4189424,5.776323e-05
-106.13878,0.01989999,12.266211,98.65,4171582,11329.062,0.9841957,0.30685076,100,94.26806,-70.53996,,91.14061,-66.89603,1.0608047,-68.4069468922913,-68.40695,253,-48.80349,0.009841958,5992.29812169075,0.39027318,,1.9899992,[-0.464  1.804],-71.94491,37.73183,-1.0,25300,0.0030685076,57.33529,0.85864305,0.85864305,0.4189424,0.0039027317
-132.20143,0.069613695,14.220715,102.56,4181838,17150.865,0.8340305,1.1456348,100,25.865198,-68.036,,34.640293,-59.371235,3.8661988,-71.13424105539917,-71.13424,254,-49.007988,0.008340305,6008.471331834793,0.029607771,,6.96137,[-0.47   1.797],-75.540955,61.067192,-1.0,25400,0.011456347,83.19344,0.8584765,0.8584765,0.4189424,0.0002960777
-103.603485,0.15313277,12.591656,102.74,4192112,10500.456,0.74241364,1.696938,100,9.91835,-62.950718,,16.065693,-51.985092,10.082322,-71.22202484831215,-71.22202,255,-49.547337,0.007424137,6025.696900844574,0.0142161865,,15.313276,[-0.594  1.809],-74.675476,32.381462,-1.0,25500,0.01696938,54.05615,0.8698523,0.8698523,0.4189424,0.00014216187
-110.02775,0.027850764,12.527255,101.59,4202271,12346.525,0.9807148,0.49179953,100,75.33851,-72.24321,,79.905876,-68.01776,1.3273424,-70.49509852364659,-70.495094,256,-49.37357,0.009807147,6041.82009100914,0.1066332,,2.7850764,[-0.633  1.769],-74.16269,39.53265,-1.0,25600,0.0049179955,60.65418,0.8632726,0.8632726,0.4189424,0.001066332
-116.82178,0.06396223,13.084151,99.17,4212188,8999.644,0.71380615,0.91765285,100,22.68392,-56.316467,,37.69732,-48.14042,4.408409,-68.90997060745954,-68.90997,257,-49.584373,0.007138061,6055.512689113617,0.013007225,,6.396223,[-0.692  1.774],-72.80402,47.911808,-1.0,25700,0.009176528,67.237404,0.86137164,0.86137164,0.4189424,0.00013007224
-105.33665,0.022018323,13.90124,103.28,4222516,11075.086,0.98016334,0.32660237,100,91.90825,-74.21992,,90.00656,-70.55739,1.0880417,-71.97461750432849,-71.97462,258,-49.42231,0.009801633,6072.872481107712,0.39323133,,2.2018323,[-0.818  1.793],-75.48584,33.36203,-1.0,25800,0.0032660237,55.914337,0.86279887,0.86279887,0.4189424,0.003932313
-120.72654,0.049230576,14.586822,104.41,4232957,8323.9795,0.6275374,0.87207603,100,7.250495,-58.26142,,34.115612,-43.31636,13.792162,-72.99582459419966,-72.99583,259,-49.293198,0.0062753735,6088.635195016861,0.0057300082,,4.9230576,[-0.812  1.784],-77.020035,47.730717,-1.0,25900,0.00872076,71.43334,0.8574749,0.8574749,0.4189424,5.730008e-05
-102.24583,0.043840628,12.5467,99.48,4242905,3455.8276,0.50816834,0.70473135,100,5.054779,-50.6961,,34.208694,-35.537006,19.783258,-68.93989241793751,-68.939896,260,-49.268135,0.005081683,6105.674382925034,0.0072495975,,4.384063,[-0.873  1.83 ],-72.34809,33.305935,-1.0,26000,0.0070473133,52.97769,0.8634501,0.8634501,0.4189424,7.2495975e-05
-110.824585,0.088020876,12.434042,101.08,4253013,9231.167,0.7046094,1.2198123,100,7.096748,-62.253353,,25.01866,-48.38627,14.090961,-70.22172839552164,-70.221725,261,-48.92475,0.0070460932,6123.883531093597,0.009480133,,8.802088,[-0.862  1.877],-73.91588,40.602856,-1.0,26100,0.012198121,61.899834,0.8593413,0.8593413,0.4189424,9.4801326e-05
-103.80652,0.059023306,13.368221,99.66,4262979,8640.159,0.7423956,1.1809611,100,16.522535,-56.978455,,28.324879,-48.4658,6.05234,-69.2945717254281,-69.29457,262,-49.051453,0.007423955,6140.912600278854,0.0032410675,,5.902331,[-0.804  1.918],-72.75478,34.511948,-1.0,26200,0.01180961,54.755066,0.8627126,0.8627126,0.4189424,3.2410673e-05
-108.26344,0.04099601,11.6058035,97.39,4272718,10831.319,0.92013323,0.72419935,100,59.722977,-66.97555,,61.7489,-62.305836,1.6743975,-67.3968815049529,-67.39688,263,-49.12777,0.009201331,6154.487889289856,0.17182055,,4.0996013,[-0.662  1.901],-71.00566,40.86656,-1.0,26300,0.007241993,59.135674,0.8592624,0.8592624,0.4189424,0.0017182055
-101.56555,0.043281764,12.406742,97.87,4282505,4230.5317,0.5678472,0.8280845,100,7.287228,-50.93089,,31.983597,-38.389545,13.722639,-67.80154572576285,-67.801544,264,-49.429054,0.005678471,6173.458878278732,0.0016528836,,4.3281765,[-0.701  1.921],-71.187065,33.764008,-1.0,26400,0.008280845,52.136497,0.8542107,0.8542107,0.4189424,1.6528835e-05
-109.92807,0.061702646,13.017684,97.66,4292271,10182.739,0.822345,0.9509933,100,23.677652,-62.288754,,42.7834,-54.758354,4.2233915,-67.801405762434,-67.80141,265,-49.291798,0.008223451,6190.528457403183,0.012880438,,6.1702647,[-0.527  1.904],-71.465675,42.12666,-1.0,26500,0.009509932,60.636272,0.85601914,0.85601914,0.4189424,0.00012880437
-100.580215,0.06240362,13.021351,99.86,4302257,5072.693,0.6285118,1.0449021,100,9.20328,-54.741238,,26.568092,-43.68977,10.865691,-68.88081087008119,-68.88081,266,-49.121147,0.006285118,6207.427201747894,0.00065058295,,6.240362,[-0.646  1.926],-72.23348,31.699404,-1.0,26600,0.010449021,51.45907,0.868616,0.868616,0.4189424,6.5058293e-06
-109.148544,0.08205718,12.77428,97.41,4311998,11841.077,0.8856912,1.160106,100,33.105762,-66.02437,,36.823498,-59.70105,3.0206223,-67.67804762721062,-67.67805,267,-48.23397,0.008856911,6227.564265012741,0.054743297,,8.205718,[-0.621  1.882],-71.31633,41.470497,-1.0,26700,0.01160106,60.914574,0.8545715,0.8545715,0.4189424,0.000547433
-106.284546,0.07455447,12.53652,98.53,4321851,9315.81,0.76227087,1.266706,100,9.984933,-61.903557,,26.58568,-50.691734,10.01509,-68.33104642912745,-68.33105,268,-49.005836,0.0076227086,6243.244403362274,0.008652994,,7.4554477,[-0.63   1.851],-71.87386,37.9535,-1.0,26800,0.012667061,57.27871,0.8627817,0.8627817,0.4189424,8.6529944e-05
-109.30455,0.02289377,12.334159,98.45,4331696,12432.971,0.996851,0.3635705,100,88.85803,-71.42853,,88.25969,-67.563354,1.1253906,-68.26710601255297,-68.267105,269,-49.091858,0.009968511,6260.7412848472595,0.42631274,,2.289377,[-0.614  1.807],-71.91059,41.037445,-1.0,26900,0.0036357052,60.212692,0.8585694,0.8585694,0.4189424,0.004263127
-110.47114,0.063585155,13.169305,98.78,4341574,8351.687,0.7376282,0.8628966,100,28.07782,-56.605255,,42.22096,-49.655876,3.56153,-68.53193114504218,-68.53194,270,-49.38526,0.0073762815,6275.875355482101,0.030581595,,6.3585157,[-0.61   1.817],-72.21431,41.939205,-1.0,27000,0.008628965,61.085876,0.8665132,0.8665132,0.4189424,0.00030581595
-99.35193,0.12475533,12.032143,100.11,4351585,7272.4023,0.7716351,1.497371,100,11.346434,-63.17427,,20.983698,-53.342644,8.813342,-69.19502538904548,-69.19502,271,-39.38282,0.007716351,6292.824004173279,0.014737022,,12.4755335,[-0.732  1.813],-72.50675,30.156904,-1.0,27100,0.014973708,59.96911,0.86843854,0.86843854,0.4189424,0.00014737021
-97.85581,0.111081444,9.736454,99.29,4361514,8368.027,0.799375,1.427985,100,14.108426,-63.086044,,23.859844,-54.40192,7.0879626,-69.0073970745504,-69.00739,272,-49.280296,0.00799375,6307.96301150322,0.0051778136,,11.108145,[-0.648  1.845],-72.269264,28.848417,-1.0,27200,0.014279849,48.575516,0.8596368,0.8596368,0.4189424,5.1778134e-05
-107.26167,0.07337594,12.425176,101.71,4371685,10218.006,0.8076843,1.2826606,100,6.438221,-69.72329,,28.393183,-55.632336,15.532241,-70.95305693030357,-70.95306,273,-49.566353,0.008076844,6326.230718612671,0.0042861644,,7.337594,[-0.543  1.871],-74.52844,36.308617,-1.0,27300,0.012826607,57.69532,0.8627793,0.8627793,0.4189424,4.2861644e-05
-109.1158,0.07432565,12.926423,100.22,4381707,6985.1743,0.61933815,1.1105076,100,7.211844,-55.843224,,23.724531,-42.29934,13.866079,-68.96662898659706,-68.96663,274,-39.30686,0.006193381,6340.885481834412,0.0034946275,,7.432565,[-0.418  1.831],-72.60381,40.14917,-1.0,27400,0.011105075,69.80894,0.8573028,0.8573028,0.4189424,3.4946275e-05
-101.05694,0.076917455,13.4671,100.17,4391724,6247.614,0.6825998,1.1807535,100,8.122759,-59.23011,,25.04904,-47.410774,12.311088,-69.96785606592894,-69.96785,275,-49.377445,0.006825999,6356.459097146988,0.005236897,,7.6917458,[-0.348  1.787],-73.336426,31.089083,-1.0,27500,0.011807535,51.679493,0.8619494,0.8619494,0.4189424,5.236897e-05
-108.591194,0.053203855,13.05728,99.3,4401654,5515.9067,0.55590683,0.9680573,100,6.3611164,-52.303658,,24.79863,-37.951847,15.720511,-69.0038094341755,-69.00381,276,-49.77819,0.0055590677,6376.6944668293,0.0026101288,,5.3203855,[-0.208  1.753],-72.62351,39.587387,-1.0,27600,0.009680573,58.813004,0.85419565,0.85419565,0.4189424,2.6101288e-05
-113.93947,0.08331498,11.950331,102.16,4411870,11226.79,0.7516755,1.2136692,100,7.664731,-64.15715,,27.723923,-50.43872,13.046772,-70.75484458222985,-70.75485,277,-49.637287,0.0075167553,6395.176960706711,0.005706665,,8.331498,[-0.238  1.707],-74.552826,43.184624,-1.0,27700,0.012136692,64.302185,0.8642006,0.8642006,0.4189424,5.706665e-05
-142.90173,0.016070923,15.23373,102.53,4422123,20568.385,0.9902769,0.1735104,100,97.87003,-75.4335,,97.02144,-70.61855,1.0217632,-71.10187335252762,-71.101875,278,-49.9031,0.009902768,6412.817955970764,0.6489535,,1.6070924,[-0.249  1.662],-75.86526,71.79986,-1.0,27800,0.0017351041,92.998634,0.8630579,0.8630579,0.4189424,0.006489535
-102.983574,0.057930097,12.349532,98.28,4431951,5899.778,0.66197914,0.9830146,100,5.7361164,-59.795372,,31.200125,-45.46235,17.433397,-68.68424369379878,-68.68425,279,-49.585926,0.0066197906,6428.417261123657,0.004795817,,5.7930098,[-0.235  1.659],-72.11703,34.29933,-1.0,27900,0.009830146,53.397648,0.86387444,0.86387444,0.4189424,4.7958172e-05
-109.68954,0.04995672,12.351352,100.64,4442015,10701.717,0.90294665,0.7189807,100,74.72469,-67.03909,,61.19836,-62.809372,1.3382457,-69.76122475445271,-69.76122,280,-49.879677,0.009029467,6445.204019784927,0.18594292,,4.995672,[-0.165  1.702],-73.41754,39.928314,-1.0,28000,0.0071898066,59.80986,0.85615885,0.85615885,0.4189424,0.0018594292
-111.01042,0.025805632,13.545233,101.28,4452143,11775.266,0.9582019,0.3615258,100,90.41216,-71.8007,,87.53866,-67.90909,1.1060458,-70.24954962432385,-70.24954,281,-50.226532,0.009582019,6463.417214393616,0.35131592,,2.5805633,[-0.156  1.718],-73.9499,40.76087,-1.0,28100,0.003615258,60.78389,0.8641206,0.8641206,0.4189424,0.003513159
-121.34763,0.11073413,13.55279,101.05,4462248,13597.996,0.76878935,1.3621749,100,8.352681,-67.31549,,24.157907,-53.319706,11.972203,-70.00440161138773,-70.0044,282,-50.021706,0.0076878928,6480.0093014240265,0.010465383,,11.073413,[-0.192  1.72 ],-74.049324,51.34323,-1.0,28200,0.0136217475,71.32593,0.8631884,0.8631884,0.4189424,0.000104653824
-118.83119,0.040476546,13.567248,101.29,4472377,4920.646,0.5106076,0.7300807,100,9.110367,-49.960865,,32.847126,-36.83762,10.976506,-70.56740181162954,-70.5674,283,-49.817764,0.005106076,6498.242913007736,0.007568182,,4.0476546,[-0.268  1.682],-74.52844,48.26379,-1.0,28300,0.007300807,69.01343,0.866089,0.866089,0.4189424,7.568182e-05
-121.82573,0.08287017,14.795212,105.64,4482941,11520.737,0.7220374,1.236396,100,8.779197,-66.86226,,25.430958,-53.1569,11.390564,-73.37286374509334,-73.37286,284,-50.247444,0.007220374,6516.902309656143,0.006822546,,8.287017,[-0.388  1.72 ],-77.43372,48.452866,-1.0,28400,0.01236396,71.578285,0.86314124,0.86314124,0.4189424,6.822546e-05
-122.19501,0.028788796,14.215902,101.6,4493101,15165.107,0.9736311,0.5081546,100,80.33362,-73.19118,,78.59179,-68.646706,1.2448089,-70.61846422404051,-70.61847,285,-49.671715,0.009736311,6536.128660440445,0.31059173,,2.8788795,[-0.382  1.763],-74.69163,51.57654,-1.0,28500,0.005081546,72.52329,0.8588705,0.8588705,0.4189424,0.0031059172
-109.5883,0.075135894,12.022463,102.59,4503360,6294.5854,0.5945345,1.0140555,100,6.4705663,-55.67874,,25.58087,-41.318165,15.454597,-70.91572186127306,-70.915726,286,-49.669247,0.0059453445,6553.481304645538,0.0027941293,,7.51359,[-0.335  1.767],-74.568665,38.672577,-1.0,28600,0.010140555,59.919056,0.86131483,0.86131483,0.4189424,2.7941293e-05
-125.14373,0.06744467,14.112533,103.05,4513665,16024.443,0.8687358,1.1879953,100,18.68356,-71.78433,,34.842556,-62.133648,5.352299,-71.61644203484059,-71.61644,287,-49.28679,0.008687357,6571.121433496475,0.022360504,,6.744467,[-0.408  1.728],-75.787895,53.527287,-1.0,28700,0.011879953,75.85694,0.86400163,0.86400163,0.4189424,0.00022360503
