EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-63.06975530102849,2.0,[0.187 3.063],55210604.0,548218600.0,1,,-826.40717,-41.51127,0.4189424,0.006497295,100.0,-58.323997,-58.323997,1.0,100,2059.992705345154,47.267212,20400,9.539306,100.0,,0.8579339,-2.6012014e+17,1.2199738e+31,92.09,1.0,204,6819856.5,-63.069756,751.9369,-88.77848,2388312,25.708725,True,-1.0,1149640400.0,0.8579339,,1.0
-61.756915186941626,2.0,[0.206 3.187],87596.29,821134.8,1,,-892.6226,-50.149338,0.4189424,0.102846965,100.0,-57.681293,-57.681293,1.0,100,2068.8076696395874,39.297356,20500,8.627033,100.0,,0.8643818,-59590700000.0,1.3397252e+18,90.35,1.0,205,13133.021,-61.756912,841.1495,-89.44669,2397347,27.689777,True,-1.0,8951620.0,0.8643818,,1.0
-60.86760889902711,2.0,[0.297 3.272],6349978.0,58573210.0,1,,-873.3604,-41.02191,0.4189424,0.8674176,100.0,-59.61446,-59.61446,1.0,100,2077.146288871765,46.892593,20600,8.278408,100.0,,0.8595061,-6.940498e+16,8.966165e+29,89.09,1.0,206,1316590.5,-60.867607,800.0666,-87.914505,2406256,27.046898,True,-1.0,536138200.0,0.8595061,,1.0
-62.3409564986825,2.0,[0.31  3.148],10659081.0,82018080.0,1,,-641.78436,-40.24417,0.4189424,0.25319672,100.0,-69.70213,-69.70213,1.0,100,2084.901671886444,44.376633,20700,8.930519,100.0,,0.8649621,-8.1791115e+16,1.5525204e+30,90.92,1.0,207,2086235.4,-62.34096,576.1458,-84.620804,2415348,22.279848,True,-1.0,432716320.0,0.8649621,,1.0
-63.30926369100809,2.0,[0.283 3.026],5771132.5,41007220.0,1,,-1077.6278,-50.46068,0.4189424,0.086736746,100.0,-68.28324,-68.28324,1.0,100,2094.0385308265686,43.002625,20800,10.330696,100.0,,0.8697603,-2.6071858e+16,1.7889847e+29,92.34,1.0,208,1113755.2,-63.30927,1015.98926,-93.4633,2424582,30.154036,True,-1.0,831527700.0,0.8697603,,1.0
-61.865120968073605,2.0,[0.242 2.908],7367339.0,73831370.0,1,,-1041.2177,-50.069267,0.4189424,0.047351554,100.0,-70.91693,-70.91693,1.0,100,2102.2460718154907,41.902603,20900,8.733665,100.0,,0.86346847,-7495411000000000.0,1.640096e+28,90.7,1.0,209,895384.5,-61.865124,982.69324,-91.97187,2433652,30.10675,True,-1.0,836381000.0,0.86346847,,1.0
-61.7538038572669,2.0,[0.194 2.793],6507169.5,50385510.0,1,,-999.60815,-49.94405,0.4189424,0.27558574,100.0,-65.98921,-65.98921,1.0,100,2110.5694794654846,40.869343,21000,9.97364,100.0,,0.8622491,-2.0930525e+17,1.4132275e+31,89.74,1.0,210,1269436.5,-61.7538,943.93317,-90.81339,2442626,29.059587,True,-1.0,397090340.0,0.8622491,,1.0
-64.44789781734347,2.0,[0.188 2.668],5865705.5,57354030.0,1,,-1157.2316,-50.117058,0.4189424,0.06156143,100.0,-67.0587,-67.0587,1.0,100,2119.3364861011505,45.288986,21100,11.421785,100.0,,0.86574316,-7.369884e+16,1.1619659e+30,94.08,1.0,211,991008.25,-64.4479,1088.864,-95.406044,2452034,30.958145,True,-1.0,739224500.0,0.86574316,,1.0
-62.78933532819152,2.0,[0.229 2.786],73140610.0,735214140.0,1,,-1083.4862,-50.504684,0.4189424,0.011223065,100.0,-59.990536,-59.990536,1.0,100,2127.9389057159424,42.780273,21200,9.617698,100.0,,0.86307955,-7.666495e+16,1.5792904e+30,91.58,1.0,212,7489950.5,-62.78933,1022.4831,-93.28496,2461192,30.495623,True,-1.0,2639998700.0,0.86307955,,1.0
-61.42357870295644,2.0,[0.24  2.661],11728520.0,117095310.0,1,,-832.78345,-40.20632,0.4189424,0.089415684,100.0,-57.881996,-57.881996,1.0,100,2136.411293745041,47.029755,21300,9.631966,100.0,,0.8556801,-4510600000000000.0,3.7430032e+27,89.64,1.0,213,1577452.1,-61.42358,759.05975,-87.23608,2470156,25.812494,True,-1.0,384133220.0,0.8556801,,1.0
-62.98275224208832,2.0,[0.271 2.782],2568241000.0,25806500000.0,1,,-834.4772,-49.888092,0.4189424,0.023758505,100.0,-68.12491,-68.12491,1.0,100,2143.8798015117645,39.357414,21400,9.649536,100.0,,0.8567073,-5.633431e+16,1.1903685e+30,92.17,1.0,214,267718780.0,-62.982754,782.8458,-89.24551,2479373,26.262754,True,-1.0,51354450000.0,0.8567073,,1.0
-63.349582261145116,2.0,[0.255 2.906],46333910.0,369765020.0,1,,-741.2931,-50.233765,0.4189424,0.11232879,100.0,-62.463223,-62.463223,1.0,100,2152.1519119739532,37.595123,21500,9.74399,100.0,,0.8583009,-2.357464e+19,2.5038399e+35,92.4,1.0,215,7259616.5,-63.34958,694.18176,-87.82889,2488613,24.479303,True,-1.0,1757674000.0,0.8583009,,1.0
-61.434427609592674,2.0,[0.036 3.027],7908954600.0,79492645000.0,1,,-628.2748,-39.886883,0.4189424,0.054716285,100.0,-58.1682,-58.1682,1.0,100,2160.0474874973297,43.50143,21600,9.122746,100.0,,0.8647028,-5.8280098e+19,8.536284e+35,89.64,1.0,216,810468860.0,-61.434433,565.19763,-83.38831,2497577,21.953886,True,-1.0,74587324000.0,0.8647028,,1.0
-61.34810722783208,2.0,[0.041 3.152],84750210.0,524252580.0,1,,-872.63763,-40.370342,0.4189424,0.008496729,100.0,-57.161865,-57.161865,1.0,100,2167.2884764671326,47.89317,21700,8.470123,100.0,,0.86468756,-8.1401544e+16,1.1334789e+30,89.52,1.0,217,16047686.0,-61.34811,796.18195,-88.26351,2506529,26.915403,True,-1.0,11420284000.0,0.86468756,,1.0
-60.890647614896295,2.0,[0.043 3.027],1758165.2,16813800.0,1,,-743.35583,-41.0541,0.4189424,0.060168408,100.0,-63.803402,-63.803402,1.0,100,2175.008450984955,44.303574,21800,8.90485,100.0,,0.8662535,-4.4669144e+17,4.6612533e+31,89.04,1.0,218,346430.75,-60.890648,677.9317,-85.35767,2515433,24.467026,True,-1.0,121610270.0,0.8662535,,1.0
-62.914310787171125,2.0,[0.039 2.902],27163526.0,270164930.0,1,,-706.13354,-50.04773,0.4189424,0.100790024,100.0,-74.18083,-74.18083,1.0,100,2182.717316865921,36.842476,21900,9.276104,100.0,,0.8619792,-4.170041e+16,8.4943034e+29,91.73,1.0,219,3758190.0,-62.91431,660.88965,-86.890205,2524606,23.975897,True,-1.0,2321645000.0,0.8619792,,1.0
-61.56693508580327,2.0,[0.031 3.027],151175890.0,1516361900.0,1,,-987.7591,-50.06844,0.4189424,0.0054286933,100.0,-63.182247,-63.182247,1.0,100,2190.951589822769,40.495045,22000,9.607289,100.0,,0.8625003,-9.41489e+16,2.9666432e+30,89.83,1.0,220,17308422.0,-61.56694,933.09985,-90.563484,2533589,28.996548,True,-1.0,4941727000.0,0.8625003,,1.0
-62.82814502984285,2.0,[0.052 2.904],186812380.0,1875445100.0,1,,-1336.9573,-50.389122,0.4189424,0.0024500608,100.0,-67.09281,-67.09281,1.0,100,2199.71022939682,46.706062,22100,9.487665,100.0,,0.8540826,-6.734045e+17,8.576331e+31,91.68,1.0,221,20849308.0,-62.828144,1264.2457,-97.095184,2542757,34.26704,True,-1.0,4823539700.0,0.8540826,,1.0
-64.46398323878645,2.0,[0.044 2.779],45228134000.0,454564450000.0,1,,-631.18256,-50.074783,0.4189424,0.022959467,100.0,-61.139576,-61.139576,1.0,100,2207.7790520191193,37.192047,22200,8.068821,100.0,,0.8598926,-5.2990765e+16,1.320815e+30,94.26,1.0,222,4550230500.0,-64.46398,585.07574,-87.26683,2552183,22.802847,True,-1.0,30328183000.0,0.8598926,,1.0
-61.81233994305134,2.0,[0.025 2.902],157500.77,1268547.2,1,,-1102.3071,-40.607162,0.4189424,0.020381505,100.0,-62.841698,-62.841698,1.0,100,2215.4681329727173,51.465828,22300,9.915307,100.0,,0.869924,-413181800000.0,2.1898364e+19,90.5,1.0,223,36317.21,-61.812344,1014.02026,-92.07299,2561233,30.260649,True,-1.0,17762118.0,0.869924,,1.0
-63.75874197140336,2.0,[0.095 2.799],266476860.0,2675610000.0,1,,-499.643,-50.33406,0.4189424,0.0005269602,100.0,-58.22162,-58.22162,1.0,100,2223.120787382126,32.790154,22400,9.4224825,100.0,,0.86307675,-4.872069e+16,1.8479722e+30,92.93,1.0,224,29481114.0,-63.75874,463.8047,-83.124214,2570526,19.365473,True,-1.0,4302534700.0,0.86307675,,1.0
-63.285992536991834,2.0,[0.088 2.924],163300110.0,1618055000.0,1,,-1842.5448,-50.20082,0.4189424,0.07654257,100.0,-71.48141,-71.48141,1.0,100,2230.701772928238,53.460922,22500,10.820276,100.0,,0.8648604,-8.533013e+17,8.022349e+31,92.63,1.0,225,20870210.0,-63.28599,1747.2797,-103.66174,2579789,40.375748,True,-1.0,19658498000.0,0.8648604,,1.0
-62.1422172011435,2.0,[0.051 3.043],149758800.0,1504905900.0,1,,-664.694,-41.141296,0.4189424,0.011543776,100.0,-68.519966,-68.519966,1.0,100,2238.9425976276398,43.573784,22600,9.585013,100.0,,0.86174774,-1.8116035e+16,8.193463e+28,90.83,1.0,226,16251348.0,-62.142216,601.4066,-84.71508,2588872,22.57286,True,-1.0,3074001700.0,0.86174774,,1.0
-61.87263857200742,2.0,[0.026 3.166],161.45175,1466.1537,1,,-1155.3308,-39.867744,0.4189424,0.06084213,100.0,-63.71958,-63.71958,1.0,100,2247.708954811096,53.146866,22700,9.558251,100.0,,0.86498356,-951826.5,90392040.0,90.54,1.0,227,50.76451,-61.872643,1061.1825,-93.01461,2597926,31.141973,True,-1.0,56669.586,0.86498356,,1.0
-60.576977552473544,2.0,[0.028 3.228],1417085.1,11430118.0,1,,-767.8407,-40.76143,0.4189424,0.020206006,100.0,-61.544113,-61.544113,1.0,100,2256.222368955612,44.656967,22800,9.180041,100.0,,0.8638625,-3.6629255e+16,3.0362793e+29,88.73,1.0,228,287466.2,-60.57698,701.3692,-85.418396,2606799,24.84142,True,-1.0,151644350.0,0.8638625,,1.0
-60.66847175464034,2.0,[0.004 3.351],1949925.2,18907870.0,1,,-718.04834,-40.566845,0.4189424,0.02511179,100.0,-62.299583,-62.299583,1.0,100,2264.994064807892,43.98924,22900,9.106654,100.0,,0.8600503,-1.529019e+16,5.6193035e+28,88.08,1.0,229,304182.53,-60.668472,653.5491,-84.55608,2615607,23.887611,True,-1.0,98210730.0,0.8600503,,1.0
-58.68364954069257,2.0,[0.009 3.226],106508210.0,1020058600.0,1,,-1670.7352,-40.90985,0.4189424,0.0057876823,100.0,-64.41075,-64.41075,1.0,100,2273.3705308437347,56.260048,23000,9.167407,100.0,,0.86036,-2.864093e+16,7.3691216e+28,85.21,1.0,230,14816741.0,-58.68365,1565.2327,-97.1699,2624128,38.48625,True,-1.0,18184782000.0,0.86036,,1.0
-59.556198133081196,2.0,[0.026 3.35 ],8049792.5,76943110.0,1,,-703.58154,-39.451313,0.4189424,0.32268438,100.0,-60.05648,-60.05648,1.0,100,2281.3771941661835,44.17822,23100,7.6811914,100.0,,0.85564315,-2.9779048e+16,2.095228e+29,86.82,1.0,231,1315465.5,-59.5562,638.5261,-83.62953,2632810,24.073332,True,-1.0,545367700.0,0.85564315,,1.0
-61.064458386600016,2.0,[0.256 3.448],304938750.0,2916782300.0,1,,-572.9408,-40.392166,0.4189424,0.36258796,100.0,-69.34801,-69.34801,1.0,100,2288.5536818504333,41.650055,23200,8.663336,100.0,,0.8586074,-1.1756576e+18,4.133728e+32,89.79,1.0,232,40586716.0,-61.064457,515.1199,-82.04222,2641789,20.97776,True,-1.0,1664200800.0,0.8586074,,1.0
-64.11745597198606,2.0,[0.251 3.323],2972.26,29755.857,1,,-1386.1263,-41.597733,0.4189424,0.017073095,100.0,-69.72438,-69.72438,1.0,100,2296.568140745163,56.712982,23300,10.4757395,100.0,,0.86269295,-5377662.5,2377758200.0,93.73,1.0,233,408.58243,-64.117455,1278.92,-98.310715,2651162,34.19326,True,-1.0,149759.72,0.86269295,,1.0
-61.07251962572336,2.0,[1.082e-03 3.313e+00],2732020.8,17120718.0,1,,-901.7567,-40.407837,0.4189424,0.42606282,100.0,-74.73487,-74.73487,1.0,100,2305.3386676311493,47.774536,23400,9.525489,100.0,,0.86121184,-1.35523965e+17,3.173137e+30,89.47,1.0,234,712587.75,-61.07252,825.6791,-88.18237,2660109,27.109854,True,-1.0,374169920.0,0.86121184,,1.0
-62.039611125588415,2.0,[-0.016  3.189],271948.78,1997228.1,1,,-951.79785,-40.975304,0.4189424,0.10385228,100.0,-60.4939,-60.4939,1.0,100,2313.431239128113,48.994904,23500,9.57426,100.0,,0.8615627,-187203210000000.0,5.473502e+24,90.7,1.0,235,73414.336,-62.039608,871.7846,-89.97021,2669179,27.930597,True,-1.0,51996636.0,0.8615627,,1.0
-60.190451686531304,2.0,[-0.243  3.292],394099.38,3577434.8,1,,-605.7919,-49.296314,0.4189424,0.017549725,100.0,-54.893787,-54.893787,1.0,100,2320.1713230609894,33.6098,23600,7.2206807,100.0,,0.8612487,-1647218000000.0,1.9136935e+21,87.95,1.0,236,71119.78,-60.190453,568.1394,-82.90611,2677974,22.715662,True,-1.0,16446596.0,0.8612487,,1.0
-61.152558221668,2.0,[-0.17   3.393],25818700.0,211906100.0,1,,-810.4323,-40.971745,0.4189424,0.26946378,100.0,-63.016438,-63.016438,1.0,100,2327.585802078247,45.80102,23700,9.171543,100.0,,0.85540473,-5162946400000000.0,5.451762e+27,88.95,1.0,237,4013569.5,-61.152557,740.51227,-86.772766,2686869,25.620207,True,-1.0,1285366900.0,0.85540473,,1.0
-60.414599694907665,2.0,[-0.211  3.511],492998.94,3122759.0,1,,-637.57056,-40.598557,0.4189424,0.14284444,100.0,-66.513535,-66.513535,1.0,100,2335.8288547992706,42.223763,23800,8.720073,100.0,,0.8591119,-836540400000000.0,1.9814747e+26,88.26,1.0,238,119549.58,-60.414597,578.14557,-82.82232,2695695,22.40772,True,-1.0,63936424.0,0.8591119,,1.0
-61.212095276862385,2.0,[-0.249  3.63 ],1066.8202,9449.933,1,,-1881.8883,-40.27492,0.4189424,0.05062553,100.0,-61.407116,-61.407116,1.0,100,2344.1442456245422,61.76006,23900,9.393776,100.0,,0.8558878,-8428949.0,4155103700.0,89.39,1.0,239,237.33006,-61.212093,1754.7511,-102.03498,2704634,40.822887,True,-1.0,233266.52,0.8558878,,1.0
-60.57091071143746,2.0,[-0.353  3.698],34122764.0,341648160.0,1,,-840.8105,-40.46951,0.4189424,0.13740359,100.0,-59.282326,-59.282326,1.0,100,2351.8453075885773,46.395817,24000,8.812875,100.0,,0.85918295,-8.476326e+19,1.3955405e+36,88.95,1.0,240,4146667.0,-60.570908,769.06305,-86.865326,2713529,26.294416,True,-1.0,2742530300.0,0.85918295,,1.0
-60.14036735445261,2.0,[-0.353  3.823],98000150.0,941113900.0,1,,-688.4629,-39.953087,0.4189424,0.03818851,100.0,-63.863518,-63.863518,1.0,100,2359.2438609600067,43.79802,24100,8.188924,100.0,,0.8558836,-8.391455e+19,1.7222621e+36,87.75,1.0,241,15342437.0,-60.14036,624.5255,-83.75111,2722304,23.61074,True,-1.0,2599081700.0,0.8558836,,1.0
-61.00682761281729,2.0,[0.146 3.788],9542.336,95092.06,1,,-1446.8458,-50.05717,0.4189424,0.0432353,100.0,-58.937614,-58.937614,1.0,100,2366.2462282180786,46.95348,24200,8.779891,100.0,,0.8586018,-24513436000.0,1.1125546e+17,89.14,1.0,242,1567.6821,-61.006824,1373.3618,-97.01065,2731218,36.003822,True,-1.0,1649520.5,0.8586018,,1.0
-60.07293612003326,2.0,[0.06  3.878],10173529.0,96308960.0,1,,-766.37476,-40.427956,0.4189424,0.48543698,100.0,-60.12185,-60.12185,1.0,100,2373.007606983185,44.93508,24300,7.7127404,100.0,,0.8593037,-2374869000000.0,1.2448685e+21,88.33,1.0,243,1423465.6,-60.07293,699.07556,-85.36304,2740051,25.2901,True,-1.0,153593250.0,0.8593037,,1.0
-60.6165704126656,2.0,[0.132 3.98 ],373123.75,3676436.5,1,,-657.5003,-40.173378,0.4189424,0.019995222,100.0,-64.63592,-64.63592,1.0,100,2379.7272572517395,43.2881,24400,8.553013,100.0,,0.8568151,-13588614000.0,4.731682e+16,89.0,1.0,244,47834.66,-60.616573,595.0438,-83.46148,2748951,22.84491,True,-1.0,1612347.1,0.8568151,,1.0
-61.15580017492175,2.0,[0.223 4.066],29158430.0,284160480.0,1,,-577.4117,-39.921227,0.4189424,0.039774954,100.0,-57.21931,-57.21931,1.0,100,2387.4670629501343,42.399353,24500,8.339348,100.0,,0.8587973,-7.698846e+16,1.650657e+30,89.56,1.0,245,4375419.0,-61.1558,517.4926,-82.32058,2757907,21.164778,True,-1.0,353872320.0,0.8587973,,1.0
-60.28853956475854,2.0,[0.207 4.19 ],28068718.0,280697820.0,1,,-1345.5964,-40.254494,0.4189424,0.058545016,100.0,-59.49575,-59.49575,1.0,100,2395.055022716522,54.3489,24600,8.344774,100.0,,0.8599129,-8.618489e+16,7.6619935e+29,88.46,1.0,246,3291423.2,-60.28854,1247.1443,-94.60339,2766753,34.314854,True,-1.0,3898926600.0,0.8599129,,1.0
-60.09991920724511,2.0,[0.23  4.067],10130821.0,101733400.0,1,,-880.4836,-50.255898,0.4189424,0.096543565,100.0,-64.99687,-64.99687,1.0,100,2402.2624366283417,37.404793,24700,8.616998,100.0,,0.8591511,-2.3463104e+16,2.5310713e+29,87.77,1.0,247,1175678.0,-60.099922,833.84875,-87.66069,2775530,27.560774,True,-1.0,267543710.0,0.8591511,,1.0
-61.06089748725295,2.0,[0.252 3.944],42862636.0,305845150.0,1,,-721.54724,-50.059727,0.4189424,0.19190022,100.0,-60.183857,-60.183857,1.0,100,2410.8955256938934,35.62955,24800,8.525135,100.0,,0.8626967,-3.6929764e+18,7.616478e+33,89.75,1.0,248,9676887.0,-61.060898,679.23505,-85.68928,2784505,24.62838,True,-1.0,3890742000.0,0.8626967,,1.0
-61.20418318927288,2.0,[0.244 3.819],212.5081,2056.7678,1,,-1661.6719,-50.49392,0.4189424,0.039022904,100.0,-69.99208,-69.99208,1.0,100,2419.419554710388,49.581367,24900,8.292749,100.0,,0.8655926,-904555.4,112806250.0,89.56,1.0,249,43.3836,-61.204185,1579.7324,-100.07529,2793461,38.871105,True,-1.0,34228.645,0.8655926,,1.0
-60.58748518154025,2.0,[0.239 3.757],4558877.0,37258108.0,1,,-1180.1255,-50.04467,0.4189424,0.05357698,100.0,-62.975258,-62.975258,1.0,100,2427.4676311016083,42.738632,25000,9.092454,100.0,,0.85928,-3.9823434e+18,4.2779667e+33,89.37,1.0,250,869394.2,-60.587486,1119.2434,-92.7833,2802398,32.195816,True,-1.0,595424200.0,0.85928,,1.0
-61.282550252079965,2.0,[0.251 3.633],4803805.0,38913228.0,1,,-800.4812,-49.910027,0.4189424,0.0562687,100.0,-60.434364,-60.434364,1.0,100,2434.830814599991,37.577415,25100,8.1682,100.0,,0.85670793,-2.6588184e+16,3.190893e+29,89.96,1.0,251,759014.56,-61.282547,753.41583,-87.48744,2811394,26.20489,True,-1.0,421702660.0,0.85670793,,1.0
-62.57785361126065,2.0,[0.246 3.508],141.71182,1252.4421,1,,-1427.8833,-41.12484,0.4189424,0.016330523,100.0,-72.52812,-72.52812,1.0,100,2441.861260652542,56.628258,25200,9.148819,100.0,,0.85498536,-1038155.8,85581336.0,91.31,1.0,252,43.72297,-62.577858,1320.9985,-97.7531,2820525,35.175243,True,-1.0,49296.195,0.85498536,,1.0
-60.368175053149464,2.0,[0.248 3.445],256214080.0,2369139200.0,1,,-573.6765,-40.51599,0.4189424,0.049924385,100.0,-61.13652,-61.13652,1.0,100,2448.830165863037,41.09871,25300,8.121606,100.0,,0.8571216,-8.6935e+17,2.3840708e+32,88.33,1.0,253,37716960.0,-60.368176,517.3753,-81.6147,2829358,21.246523,True,-1.0,3338052000.0,0.8571216,,1.0
-62.502223111838106,2.0,[0.263 3.569],2810649.0,27726558.0,1,,-1655.1138,-49.907272,0.4189424,0.42466894,100.0,-67.77918,-67.77918,1.0,100,2455.61274433136,51.157295,25400,8.990504,100.0,,0.8699879,-2.1370776e+16,6.001402e+28,91.38,1.0,254,443876.7,-62.50222,1567.8835,-101.06457,2838496,38.562344,True,-1.0,392892300.0,0.8699879,,1.0
-60.15531765922904,2.0,[0.236 3.691],3030983400.0,30464844000.0,1,,-966.33057,-40.999607,0.4189424,0.12857746,100.0,-56.708874,-56.708874,1.0,100,2462.9534990787506,47.58785,25500,9.080879,100.0,,0.86129904,-1.4529216e+17,3.7046087e+30,88.22,1.0,255,307223740.0,-60.15532,890.8488,-88.587456,2847318,28.432138,True,-1.0,44948660000.0,0.86129904,,1.0
-61.33779458597302,2.0,[0.213 3.568],22137590000.0,222492340000.0,1,,-813.99493,-41.07714,0.4189424,0.012104975,100.0,-82.52333,-82.52333,1.0,100,2470.1922829151154,46.130836,25600,8.590536,100.0,,0.85845536,-7.3006376e+19,1.0592508e+36,90.09,1.0,256,2226086100.0,-61.3378,743.06366,-87.20798,2856327,25.870186,True,-1.0,40044260000.0,0.85845536,,1.0
-60.905238580405715,2.0,[0.207 3.444],27047738.0,241718320.0,1,,-831.5997,-40.692444,0.4189424,0.038663138,100.0,-69.889305,-69.889305,1.0,100,2476.709814310074,46.056442,25700,9.6438465,100.0,,0.85292995,-2.8297985e+16,1.6017398e+29,88.59,1.0,257,4286098.0,-60.905243,760.8979,-86.748886,2865186,25.843647,True,-1.0,423217100.0,0.85292995,,1.0
-62.162313251793385,2.0,[0.198 3.568],2425286000.0,24364413000.0,1,,-611.58655,-49.955894,0.4189424,0.2040104,100.0,-64.398926,-64.398926,1.0,100,2484.1577956676483,34.65016,25800,8.236892,100.0,,0.8637297,-6.1396536e+16,2.3534703e+30,91.09,1.0,258,257449940.0,-62.162315,571.5679,-84.60606,2874295,22.443743,True,-1.0,31949672000.0,0.8637297,,1.0
-61.76586311429739,2.0,[0.184 3.444],323998400.0,3238699000.0,1,,-600.8613,-50.528286,0.4189424,0.09928649,100.0,-81.09179,-81.09179,1.0,100,2492.467559337616,33.369396,25900,8.598168,100.0,,0.86342144,-4.8491878e+17,1.7068178e+32,91.06,1.0,259,36941290.0,-61.765865,563.7459,-83.89768,2883401,22.131819,True,-1.0,4311852500.0,0.86342144,,1.0
-61.24865774199367,2.0,[0.205 3.321],9853468.0,96744930.0,1,,-568.2997,-40.753853,0.4189424,0.014180033,100.0,-66.42335,-66.42335,1.0,100,2501.1872997283936,41.84536,26000,7.35456,100.0,,0.8634328,-13940683000000.0,5.7041053e+22,90.05,1.0,260,1414824.0,-61.248657,509.93573,-82.59921,2892406,21.350554,True,-1.0,542477300.0,0.8634328,,1.0
-61.333948691487315,2.0,[0.137 3.216],42512016.0,380674020.0,1,,-1244.7042,-39.823925,0.4189424,0.005720996,100.0,-57.059967,-57.059967,1.0,100,2508.810948371887,53.85342,26100,10.096487,100.0,,0.8627147,-3.072364e+16,1.0100305e+29,89.52,1.0,261,6972324.5,-61.33395,1148.0343,-93.677345,2901358,32.343395,True,-1.0,6868144000.0,0.8627147,,1.0
-62.85536041483283,2.0,[0.135 3.091],1928447.0,19258594.0,1,,-873.7062,-40.852753,0.4189424,0.015289868,100.0,-58.565483,-58.565483,1.0,100,2517.2364461421967,48.64216,26200,9.229018,100.0,,0.86114866,-2.402535e+16,9.279628e+28,92.03,1.0,262,262079.92,-62.855362,794.84045,-89.49491,2910561,26.63955,True,-1.0,91902030.0,0.86114866,,1.0
-63.93685720533133,2.0,[0.067 2.986],6187522.0,47748830.0,1,,-930.92993,-50.20729,0.4189424,0.0028409495,100.0,-62.159946,-62.159946,1.0,100,2525.0776991844177,41.670105,26300,9.611375,100.0,,0.8702512,-1.6728341e+16,8.353141e+28,93.46,1.0,263,1263452.4,-63.936855,873.0522,-91.877396,2919907,27.94054,True,-1.0,1101566100.0,0.8702512,,1.0
-61.9997529655695,2.0,[0.022 2.869],14614460.0,142546240.0,1,,-1098.8726,-40.340324,0.4189424,0.19664295,100.0,-65.243866,-65.243866,1.0,100,2531.7418127059937,51.95395,26400,9.546944,100.0,,0.8613557,-6.6895683e+16,5.527954e+29,90.18,1.0,264,2228779.0,-61.999752,1008.9021,-92.29427,2928925,30.294521,True,-1.0,871817000.0,0.8613557,,1.0
-63.30814807415008,2.0,[0.037 2.745],120177920.0,1046018750.0,1,,-857.0333,-41.133087,0.4189424,0.08541743,100.0,-69.012955,-69.012955,1.0,100,2539.3839123249054,47.873222,26500,10.965678,100.0,,0.85642815,-7.5622176e+17,9.798738e+31,92.49,1.0,265,19745660.0,-63.30815,780.6416,-89.00631,2938174,25.698162,True,-1.0,6871194000.0,0.85642815,,1.0
-63.039795929193495,2.0,[0.066 2.867],5650960.5,52845070.0,1,,-1153.8071,-41.152016,0.4189424,0.009295946,100.0,-69.89801,-69.89801,1.0,100,2548.433347463608,52.897476,26600,9.946742,100.0,,0.86152446,-3755796000000000.0,1.6214608e+27,92.21,1.0,266,970017.6,-63.0398,1060.539,-94.04949,2947395,31.009697,True,-1.0,839599040.0,0.86152446,,1.0
-62.66246595308185,2.0,[0.109 2.749],264438580.0,2097564300.0,1,,-1540.2064,-40.591423,0.4189424,0.0029020922,100.0,-77.06065,-77.06065,1.0,100,2556.9026956558228,58.234383,26700,10.926146,100.0,,0.8534726,-3.7767598e+18,1.1162546e+33,91.3,1.0,267,39223724.0,-62.662464,1427.1678,-98.825806,2956525,36.16334,True,-1.0,10904504000.0,0.8534726,,1.0
-64.72353219404816,2.0,[0.122 2.625],838672800.0,7597835300.0,1,,-885.03345,-40.596035,0.4189424,0.2173287,100.0,-64.47464,-64.47464,1.0,100,2563.9895668029785,50.668858,26800,9.747514,100.0,,0.86366755,-1.8062981e+17,4.4550932e+30,94.66,1.0,268,126216140.0,-64.72353,799.4578,-91.26489,2965991,26.541359,True,-1.0,41630314000.0,0.86366755,,1.0
-63.47067172795534,2.0,[0.148 2.502],22426156.0,196449650.0,1,,-2865.4883,-50.015884,0.4189424,0.46394458,100.0,-62.60211,-62.60211,1.0,100,2572.183433532715,64.41461,26900,11.414017,100.0,,0.86525846,-8.8397084e+18,4.0848942e+33,92.39,1.0,269,5347356.5,-63.47067,2727.1833,-114.4305,2975230,50.95982,True,-1.0,10205194000.0,0.86525846,,1.0
-63.171719289571044,2.0,[0.375 2.608],50476320.0,503096740.0,1,,-1189.4204,-39.446114,0.4189424,0.1863782,100.0,-63.33348,-63.33348,1.0,100,2580.18456697464,55.304054,27000,9.501243,100.0,,0.8627175,-2.7460717e+17,7.255016e+30,92.3,1.0,270,6637524.0,-63.17172,1087.472,-94.75017,2984460,31.57845,True,-1.0,3837121500.0,0.8627175,,1.0
-63.871336912810804,2.0,[0.367 2.732],1929263500.0,19392872000.0,1,,-1773.2428,-39.93824,0.4189424,0.21711491,100.0,-59.74935,-59.74935,1.0,100,2588.181807756424,62.943565,27100,10.925504,100.0,,0.86493695,-4.431261e+18,1.125879e+33,93.8,1.0,271,198056400.0,-63.871334,1641.1832,-102.881805,2993840,39.010468,True,-1.0,178913740000.0,0.86493695,,1.0
