MeanIW,MinIW,LearnableVariance,StdIW,ESSClassic,MeanEntropy,EpThisIter,OptimizationReturnMean,StdIWNorm,EpisodesSoFar,ESSRenyi,InitialReturnMax,OptimizationReturnMin,MaxIWNorm,InitialReturnMin,InitialReturnMean,Iteration,InitialReturnStd,ReturnStepMax,MinIWNorm,OptimizationReturnMax,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,Bound,ReturnStepMaxmin,ReturnMeanIW,InitialBound,MeanIWNorm,EpRewMean,MaxIW,EmpiricalD2,VarianceInit,EpLenMean
0.5697147,0.0037597453,True,0.75180084,36.47813,-0.2578314,100,187.44601,0.007518008,35200,15.000735,-50.003513,,0.0379615,-289.00513,-101.559105,352,43.59014,0.86457336,3.7597452e-05,239.00162,[-0.179  1.023 -1.658],5281549,50409.72,4658.620977163315,-76.695335,0.86457336,-51.822342,-111.192604,0.0056971465,-101.55909927487373,3.7961502,6.66634,-1,141.07
0.5078008,0.0051467707,True,0.8510535,26.254719,-0.28007537,100,102.08859,0.008510534,35300,8.942115,-50.701653,,0.05340676,-186.20987,-84.12128,353,21.566666,0.86513096,5.1467705e-05,135.50821,[-0.184  1.042 -1.677],5293470,17155.377,4668.330244541168,-62.864296,0.86513096,-42.107452,-90.32827,0.0050780075,-84.1212784922123,5.3406763,11.183037,-1,119.21
0.98129493,0.37958592,True,0.42698982,84.080444,-0.2726941,100,136.22937,0.004269898,35400,87.22445,-50.054047,,0.028983535,-234.52864,-98.29927,354,35.411255,0.86024636,0.0037958592,184.4746,[-0.143  1.022 -1.699],5307145,58358.695,4678.90515255928,-103.243416,0.86024636,-94.87283,-106.11689,0.009812949,-98.29927092388272,2.8983536,1.1464676,-1,136.75
0.78077346,0.024064194,True,0.8602393,45.168842,-0.23656227,100,165.1962,0.008602392,35500,17.944708,-50.48546,,0.050112016,-261.63763,-96.441444,355,33.572002,0.85951746,0.00024064194,211.15218,[-0.125  1.022 -1.692],5320605,63825.758,4690.466967821121,-96.56128,0.85951746,-75.97344,-105.1627,0.0078077344,-96.44144265696406,5.011202,5.5726733,-1,134.6
0.6368764,0.008565174,True,0.88158464,34.2924,-0.21436132,100,119.79324,0.0088158455,35600,13.303962,-60.368866,,0.06650207,-214.29109,-94.49785,356,27.916979,0.8608803,8.565174e-05,153.92223,[-0.102  1.008 -1.656],5333885,32475.648,4701.176295757294,-76.526215,0.8608803,-56.94262,-101.64088,0.006368764,-94.49784379318356,6.6502075,7.516558,-1,132.8
0.591466,0.0011322729,True,1.0489866,24.122936,-0.27348697,100,136.61739,0.010489864,35700,11.847438,-60.389282,,0.066689216,-234.49191,-97.874535,357,32.655704,0.85978687,1.1322729e-05,174.10263,[-0.169  1.004 -1.633],5347521,49150.125,4713.290057182312,-73.95689,0.85978687,-51.248077,-105.690926,0.0059146606,-97.87453483581542,6.668922,8.440643,-1,136.36
0.6649883,0.038189236,True,0.9181617,34.407017,-0.2392575,100,128.74034,0.009181617,35800,15.838281,-59.08564,,0.053196788,-224.2689,-95.528564,358,28.082129,0.8679032,0.00038189234,165.18326,[-0.214  1.018 -1.692],5360892,39292.27,4723.717543125153,-79.64889,0.8679032,-60.864643,-103.004196,0.006649882,-95.52856832936406,5.319679,6.3138165,-1,133.71
0.8047755,0.0042143967,True,1.2921368,27.94929,-0.29333523,100,80.697784,0.012921368,35900,16.023348,-50.50628,,0.0919404,-170.1996,-89.50181,359,24.042404,0.8654845,4.2143965e-05,119.69332,[-0.211  1.034 -1.658],5373457,34999.242,4733.478128194809,-77.986664,0.8654845,-63.8137,-95.17513,0.008047754,-89.50181392416359,9.19404,6.2408934,-1,125.65
0.6512564,0.05158788,True,0.75638205,42.573196,-0.27753136,100,135.00734,0.00756382,36000,19.321764,-59.816803,,0.04270292,-226.28122,-91.27389,360,29.085697,0.8573216,0.0005158788,166.46442,[-0.27   1.041 -1.712],5386265,33185.49,4743.448669433594,-76.44899,0.8573216,-59.28952,-98.81659,0.0065125637,-91.27388126850128,4.2702923,5.175511,-1,128.08
0.6795684,0.011585078,True,0.78923,42.575314,-0.29405183,100,131.04483,0.007892299,36100,16.677309,-49.332294,,0.034607608,-224.72537,-93.680534,361,27.658875,0.8683077,0.00011585078,175.39308,[-0.321  1.053 -1.696],5399436,35756.965,4753.102389335632,-79.96949,0.8683077,-61.626595,-101.17138,0.006795684,-93.68054138168692,3.4607608,5.9961715,-1,131.71
0.81529015,0.04105708,True,0.8850416,45.90466,-0.30601177,100,96.55076,0.008850415,36200,43.959106,-49.770996,,0.07048285,-188.56581,-92.015045,362,26.275312,0.86082155,0.0004105708,138.79482,[-0.353  1.07  -1.713],5412298,30924.441,4763.728571176529,-85.413445,0.86082155,-75.93325,-98.30059,0.008152901,-92.0150544321537,7.0482855,2.2748415,-1,128.62
0.9347904,0.10917081,True,0.83551246,55.59038,-0.2876782,100,98.32717,0.008355124,36300,57.552055,-59.386955,,0.05525411,-186.42264,-88.09547,363,23.665737,0.8696499,0.0010917081,127.03568,[-0.397  1.067 -1.725],5424708,40621.176,4772.944086074829,-87.166695,0.8696499,-78.9755,-94.30956,0.009347904,-88.09547601565718,5.525411,1.7375574,-1,124.1
0.7173661,0.02664089,True,1.0618544,31.33785,-0.25689605,100,80.58044,0.010618543,36400,11.65613,-59.58442,,0.06435222,-166.23676,-85.65631,364,22.586325,0.8639319,0.0002664089,106.652336,[-0.401  1.076 -1.707],5436804,24893.068,4782.7659776210785,-74.88916,0.8639319,-58.658787,-91.19754,0.007173661,-85.65631758242846,6.435222,8.579177,-1,120.96
0.5978442,0.0039557307,True,0.9040402,30.426126,-0.30514625,100,114.11311,0.009040402,36500,9.824327,-59.65472,,0.059694204,-205.04633,-90.933205,365,28.621902,0.86423266,3.9557308e-05,145.3916,[-0.408  1.058 -1.676],5449579,22869.252,4792.523485898972,-78.48222,0.86423266,-56.676056,-97.76809,0.0059784413,-90.93321100652219,5.9694204,10.178814,-1,127.75
0.9557199,0.25407708,True,0.6013776,71.63614,-0.33226386,100,142.24915,0.0060137757,36600,70.514015,-49.961082,,0.040225253,-234.94302,-92.693886,366,32.0118,0.86720896,0.0025407707,184.98193,[-0.424  1.04  -1.724],5462506,60982.64,4802.918529033661,-94.67589,0.86720896,-85.34971,-100.52532,0.009557199,-92.69388494491577,4.0225253,1.4181578,-1,129.27
0.75610614,0.008116516,True,0.99219775,36.73781,-0.32806376,100,145.56927,0.009921977,36700,21.238556,-58.772133,,0.046303805,-244.76202,-99.19276,367,41.737854,0.8640109,8.116516e-05,185.9899,[-0.428  1.046 -1.751],5476272,54888.03,4813.277825117111,-97.53646,0.8640109,-79.83292,-107.351494,0.0075610606,-99.19275549322367,4.6303806,4.708418,-1,137.66
0.9245475,0.31436926,True,0.42194867,82.76185,-0.33984652,100,80.4979,0.004219486,36800,82.61897,-59.117386,,0.029145429,-176.03156,-95.53365,368,27.037245,0.86378396,0.0031436926,116.91417,[-0.467  1.035 -1.747],5489635,28739.695,4824.789596796036,-94.25281,0.86378396,-87.79732,-101.401375,0.009245475,-95.53365781724453,2.914543,1.2103758,-1,133.63
0.71448165,0.0134389,True,0.86592156,40.504826,-0.33245844,100,208.07925,0.008659216,36900,17.091127,-49.312263,,0.05354472,-306.06824,-97.98897,369,36.137154,0.8632238,0.000134389,256.75598,[-0.447  1.035 -1.759],5503297,86604.664,4835.253311872482,-90.17648,0.8632238,-65.49838,-108.191246,0.0071448167,-97.98896771445871,5.354472,5.850989,-1,136.62
0.75945663,0.012628809,True,0.9044739,41.35035,-0.33408737,100,140.89793,0.009044739,37000,19.256388,-59.518333,,0.0393313,-236.14645,-95.24851,370,29.163237,0.8605982,0.00012628808,176.62811,[-0.459  1.051 -1.751],5516555,49412.395,4846.001322746277,-91.27151,0.8605982,-73.33356,-103.12006,0.0075945663,-95.24851963013411,3.93313,5.193082,-1,132.58
0.64991987,0.005494487,True,1.1088736,25.568804,-0.3812897,100,128.93404,0.011088737,37100,12.263824,-59.904312,,0.07003872,-220.24478,-91.31075,371,29.54978,0.85707164,5.494487e-05,160.34047,[-0.476  1.068 -1.753],5529417,46541.402,4857.225980043411,-76.73435,0.85707164,-55.77048,-98.65224,0.006499199,-91.3107495059073,7.003872,8.154063,-1,128.62
0.5908664,0.024585841,True,0.7856044,36.12999,-0.3975854,100,137.79784,0.007856043,37200,13.603163,-59.392128,,0.045549553,-229.18408,-91.38625,372,32.31009,0.86320084,0.00024585842,169.79196,[-0.417  1.06  -1.8  ],5542250,33602.21,4867.448083400726,-71.8059,0.86320084,-51.09289,-99.02571,0.0059086643,-91.3862436529994,4.5549555,7.3512316,-1,128.33
0.94986886,0.1556832,True,0.6516894,67.99433,-0.41094992,100,131.10437,0.0065168943,37300,61.30221,-59.391678,,0.029139629,-223.31534,-92.21096,373,31.203524,0.8633573,0.001556832,163.92366,[-0.414  1.042 -1.817],5555180,55399.918,4876.491179227829,-93.77384,0.8633573,-84.266495,-99.65481,0.009498689,-92.21096759185195,2.9139628,1.6312625,-1,129.3
0.6688142,0.03121905,True,0.9076299,35.19084,-0.40536562,100,174.10652,0.009076299,37400,18.450775,-59.76304,,0.061630458,-269.62585,-95.51933,374,36.09512,0.86306626,0.0003121905,209.86282,[-0.433  1.05  -1.83 ],5568476,64132.84,4886.540058374405,-81.87491,0.86306626,-60.95147,-104.50685,0.0066881417,-95.51933082848787,6.163046,5.4198265,-1,132.96
0.8486422,0.015975779,True,0.9645685,43.632603,-0.38447812,100,103.163445,0.009645685,37500,27.93334,-49.814056,,0.053155944,-195.1698,-92.00635,375,29.154799,0.86098623,0.00015975778,145.35574,[-0.481  1.061 -1.824],5581367,36330.664,4895.4537880420685,-92.604576,0.86098623,-80.29537,-98.51202,0.008486421,-92.00635435819626,5.3155947,3.5799513,-1,128.91
0.7885104,0.01635996,True,0.9827634,39.163475,-0.38879317,100,208.15227,0.009827633,37600,20.886084,-49.743385,,0.053329147,-302.14966,-93.99742,376,36.21684,0.8668355,0.0001635996,252.40628,[-0.449  1.05  -1.803],5594555,108264.164,4906.079567193985,-88.850525,0.8668355,-66.812515,-104.06907,0.007885104,-93.99741273134947,5.332915,4.787877,-1,131.88
0.9467581,0.25627747,True,0.66937006,66.672585,-0.37101564,100,190.99057,0.0066937003,37700,68.812325,-59.33519,,0.045479868,-288.71042,-97.71986,377,40.149292,0.86065495,0.0025627746,229.37523,[-0.437  1.064 -1.808],5608107,94254.03,4916.620701789856,-102.96659,0.86065495,-91.36525,-107.343544,0.009467581,-97.71985962301493,4.547987,1.4532281,-1,135.52
0.75719917,0.041533284,True,0.6891025,54.697914,-0.3102262,100,182.35165,0.0068910243,37800,20.473864,-58.81764,,0.028597351,-271.18585,-88.83417,378,31.340952,0.8631021,0.00041533282,212.36821,[-0.425  1.058 -1.79 ],5620583,60675.758,4927.097962617874,-83.12508,0.8631021,-63.147354,-97.8737,0.0075719925,-88.83417367368936,2.8597353,4.884276,-1,124.76
0.6960891,0.09873929,True,0.644631,53.83245,-0.26334062,100,126.08323,0.00644631,37900,27.281254,-59.814716,,0.045157876,-216.35678,-90.273544,379,26.731052,0.8642826,0.0009873929,156.54207,[-0.453  1.056 -1.729],5633321,31702.207,4935.860143184662,-74.23174,0.8642826,-60.424175,-97.48543,0.0069608917,-90.27354008316993,4.5157876,3.6655207,-1,127.38
0.91118217,0.17771801,True,0.6539179,66.00511,-0.23623759,100,139.87335,0.006539179,38000,59.24303,-59.30895,,0.033909734,-237.80698,-97.93363,380,30.30446,0.86726975,0.0017771801,178.49803,[-0.415  1.053 -1.682],5647019,56316.656,4946.96795797348,-98.09218,0.86726975,-87.79343,-105.860535,0.009111822,-97.93363602653146,3.3909733,1.6879623,-1,136.98
0.6741726,0.003273651,True,0.9336165,34.272835,-0.30712992,100,173.03859,0.009336165,38100,15.281845,-59.49855,,0.058525465,-266.487,-93.44839,381,29.091448,0.8578489,3.273651e-05,206.98845,[-0.414  1.06  -1.655],5660117,63781.863,4958.289051294327,-80.623405,0.8578489,-57.900345,-102.33128,0.006741726,-93.44838933542371,5.8525467,6.5437126,-1,130.98
0.6873581,0.026258457,True,1.0607792,29.571072,-0.2565305,100,86.733795,0.010607792,38200,9.859608,-59.78002,,0.074223295,-176.02693,-89.293144,382,23.618671,0.8582896,0.00026258457,116.24691,[-0.371  1.063 -1.726],5672668,24644.248,4967.874953508377,-77.833984,0.8582896,-59.147476,-95.160706,0.0068735806,-89.29313965544105,7.42233,10.142391,-1,125.51
0.72066134,0.016220499,True,0.92772174,37.633705,-0.20449945,100,69.73332,0.009277217,38300,11.193024,-49.553486,,0.050892428,-160.21245,-90.47913,383,25.188568,0.8627436,0.00016220499,110.658966,[-0.343  1.048 -1.675],5685390,17194.557,4978.115802049637,-84.30459,0.8627436,-68.34207,-95.819534,0.0072066127,-90.47912038058043,5.089243,8.934136,-1,127.22
0.9096521,0.049848013,True,1.1214852,39.682926,-0.18107441,100,167.65318,0.011214853,38400,29.325785,-59.7631,,0.06992461,-260.7215,-93.06832,384,32.39831,0.86351013,0.0004984801,200.9584,[-0.338  1.032 -1.623],5698462,102441.46,4988.936689853668,-93.345695,0.86351013,-77.29733,-101.75904,0.009096522,-93.06831737935543,6.992461,3.4099684,-1,130.72
0.5786709,0.0005133444,True,1.0778481,22.37447,-0.26850542,100,108.9177,0.01077848,38500,11.38466,-49.84196,,0.08178576,-201.73483,-92.81713,385,25.433598,0.8592996,5.133444e-06,151.89287,[-0.339  1.018 -1.6  ],5711539,31970.197,4999.636739492416,-68.99705,0.8592996,-49.067398,-99.54162,0.0057867086,-92.81712139844895,8.178576,8.78375,-1,130.77
0.6844363,0.031376753,True,0.79705936,42.441704,-0.20482934,100,112.41426,0.007970593,38600,12.388961,-49.785194,,0.04488433,-207.68848,-95.27421,386,28.132809,0.85859096,0.00031376752,157.90329,[-0.357  1.027 -1.687],5724837,30276.26,5011.612133979797,-83.710464,0.85859096,-64.04185,-102.19717,0.006844363,-95.27421230867505,4.4884334,8.071702,-1,132.98
0.70026785,0.031826414,True,1.1002021,28.831697,-0.14501241,100,89.57797,0.011002019,38700,20.280834,-49.539303,,0.07376998,-179.82346,-90.24549,387,25.712357,0.8690393,0.00031826412,130.28415,[-0.341  1.037 -1.624],5737501,25371.145,5021.583206892014,-76.4247,0.8690393,-63.11457,-96.23961,0.0070026787,-90.2454890574515,7.3769984,4.9307637,-1,126.64
0.59899986,0.009808663,True,0.5980529,50.079105,-0.07005664,100,111.957245,0.0059805294,38800,10.025916,-60.564255,,0.030259978,-209.21664,-97.25941,388,30.401571,0.8628031,9.808663e-05,148.65239,[-0.361  1.029 -1.564],5751056,21139.066,5032.59502696991,-78.674484,0.8628031,-56.649635,-104.23329,0.0059899986,-97.25939737528563,3.0259979,9.974151,-1,135.55
0.6837161,0.004506676,True,0.95723003,33.7825,-0.054621495,100,120.668945,0.009572301,38900,11.096166,-50.942204,,0.050501965,-214.83932,-94.17038,389,25.750578,0.8692201,4.5066758e-05,163.89713,[-0.389  1.026 -1.489],5764197,36627.89,5043.907822370529,-85.812744,0.8692201,-64.31435,-101.331696,0.006837161,-94.17038770332933,5.0501966,9.012122,-1,131.41
0.8927944,0.11736086,True,0.81993586,54.246254,-0.017195683,100,67.60753,0.008199358,39000,47.53191,-60.5374,,0.04403331,-159.22684,-91.61931,390,22.51519,0.8666904,0.0011736086,98.68944,[-0.375  1.002 -1.474],5777137,24653.465,5055.533802509308,-87.091125,0.8666904,-79.39269,-96.92687,0.008927943,-91.61931113809347,4.4033313,2.10385,-1,129.4
0.79429245,0.016354859,True,1.1817784,31.117153,-0.07994865,100,79.58156,0.011817783,39100,28.462103,-60.17328,,0.0745039,-169.51068,-89.92912,391,21.82427,0.86269516,0.00016354858,109.3374,[-0.342  1.004 -1.436],5789734,28492.889,5065.6505835056305,-81.46369,0.86269516,-70.87256,-95.57948,0.007942925,-89.92912470981479,7.4503903,3.513444,-1,125.97
0.5791589,0.00053041335,True,0.86747557,30.831234,-0.12223257,100,124.86105,0.008674756,39200,13.608368,-59.308456,,0.0656182,-217.12785,-92.2668,392,31.595867,0.86305565,5.3041335e-06,157.8194,[-0.335  0.993 -1.499],5802723,32237.82,5077.609818220139,-71.285095,0.86305565,-51.665443,-99.50439,0.005791589,-92.26679363921285,6.56182,7.3484197,-1,129.89
0.5536051,0.0048901825,True,0.87959623,28.373234,-0.16671044,100,94.753815,0.008795962,39300,7.7059474,-59.780193,,0.06488368,-195.76468,-101.01086,393,30.550762,0.8631593,4.8901824e-05,135.98448,[-0.389  0.98  -1.541],5816815,18723.604,5089.08301949501,-78.43503,0.8631593,-54.927868,-107.536354,0.00553605,-101.01086766600609,6.488368,12.97699,-1,140.92
0.803656,0.048675746,True,0.97354656,40.52713,-0.1445003,100,92.8695,0.009735465,39400,22.034588,-59.247375,,0.056030624,-187.41107,-94.54157,394,26.581097,0.8619615,0.00048675746,128.1637,[-0.402  1.002 -1.586],5830115,32673.783,5099.566041469574,-87.84486,0.8619615,-74.53659,-100.788605,0.008036559,-94.54157526418567,5.6030626,4.5383196,-1,133.0
0.6144545,0.006976692,True,0.81022626,36.513218,-0.23186262,100,151.43678,0.008102262,39500,13.53405,-49.84013,,0.037308335,-248.68192,-97.24514,395,31.883305,0.85763717,6.976692e-05,198.84178,[-0.452  0.993 -1.563],5843715,41114.77,5110.070445775986,-78.97883,0.85763717,-56.446342,-105.53453,0.006144545,-97.24513733282686,3.7308335,7.3887715,-1,136.0
0.59435797,0.0072537335,True,0.9971584,26.214378,-0.24966551,100,125.82029,0.009971584,39600,9.73935,-49.486267,,0.07170697,-222.74951,-96.92921,396,31.001966,0.869064,7.253733e-05,173.26324,[-0.439  0.993 -1.651],5857266,34987.11,5120.441542625427,-82.36966,0.869064,-58.577682,-104.3542,0.00594358,-96.92921732768417,7.170697,10.267626,-1,135.51
0.5074792,0.012155505,True,0.6393532,38.65108,-0.26936775,100,100.01361,0.0063935323,39700,7.1121454,-59.42858,,0.030003862,-194.02911,-94.01551,397,27.303661,0.85773796,0.000121555044,134.60052,[-0.432  0.972 -1.669],5870475,14581.6,5130.0779774188995,-70.658104,0.85773796,-46.406227,-100.48315,0.005074792,-94.0155089662969,3.0003862,14.060455,-1,132.09
0.6514114,0.009605256,True,0.7665099,41.93573,-0.2789919,100,184.63895,0.007665099,39800,14.5680275,-59.993896,,0.037192643,-291.299,-106.660065,398,39.71356,0.86856496,9.605256e-05,231.30511,[-0.486  0.957 -1.688],5885297,61171.383,5141.661290168762,-92.37111,0.86856496,-66.93109,-116.37004,0.0065141143,-106.66007413506507,3.7192645,6.8643475,-1,148.22
0.7554152,0.0134524405,True,0.902432,41.20126,-0.24935816,100,162.55048,0.00902432,39900,16.138742,-59.57585,,0.0582615,-261.47815,-98.927666,399,33.70451,0.8662834,0.00013452441,201.9023,[-0.48   0.975 -1.698],5899102,63683.953,5152.489420413971,-94.425476,0.8662834,-72.72949,-107.643616,0.0075541516,-98.92766782790423,5.82615,6.19627,-1,138.05
0.63357973,0.018592145,True,0.96100485,30.297157,-0.20807949,100,100.67019,0.0096100485,40000,11.176896,-59.561787,,0.0643537,-196.70047,-96.03028,400,27.894127,0.8640929,0.00018592145,137.13869,[-0.524  0.966 -1.668],5912563,30020.95,5164.57420706749,-77.36871,0.8640929,-57.756638,-102.58696,0.0063357963,-96.03028877675533,6.4353695,8.947028,-1,134.61
0.9066974,0.08342404,True,0.92902505,48.783894,-0.17940412,100,131.67897,0.009290251,40100,39.312252,-60.118332,,0.05037182,-227.34062,-95.66165,401,29.254715,0.85942566,0.00083424035,167.22229,[-0.59   0.969 -1.627],5925900,60479.695,5177.092842340469,-99.47238,0.85942566,-87.38612,-103.239655,0.009066974,-95.66164563193917,5.037182,2.5437362,-1,133.37
0.8815373,0.11184083,True,0.9274013,47.46622,-0.14365603,100,133.07024,0.009274013,40200,41.625557,-59.82991,,0.07363865,-232.45264,-99.38239,402,33.25292,0.86049587,0.0011184083,172.62273,[-0.576  0.957 -1.598],5939768,60025.19,5189.786834955215,-97.36562,0.86049587,-85.355896,-107.130806,0.008815373,-99.38239368081094,7.363865,2.4023702,-1,138.68
0.740826,0.0064211767,True,0.78852636,46.88404,-0.072462976,100,125.91964,0.007885262,40300,16.228956,-59.47467,,0.037499122,-222.19934,-96.27971,403,28.590858,0.86099684,6.421177e-05,162.72467,[-0.547  0.962 -1.563],5953269,38470.473,5201.090798854828,-86.4331,0.86099684,-68.04756,-103.68635,0.00740826,-96.27970208242536,3.7499125,6.1618257,-1,135.01
0.84421873,0.058822982,True,1.0569543,38.94868,-0.046535596,100,104.30628,0.010569542,40400,31.771627,-59.609207,,0.063894115,-202.55905,-98.25278,404,28.813637,0.8608801,0.0005882298,142.94984,[-0.545  0.957 -1.491],5967020,39658.375,5213.930960416794,-97.93764,0.8608801,-85.95891,-105.00474,0.008442186,-98.25277489557863,6.3894114,3.1474624,-1,137.51
0.71579015,0.0035435667,True,1.0548583,31.527992,-0.08626559,100,137.3598,0.010548583,40500,10.950576,-60.386276,,0.041598864,-237.4948,-100.13498,405,32.041157,0.8685275,3.5435667e-05,177.10852,[-0.552  0.973 -1.465],5981045,51853.055,5226.210326910019,-95.61194,0.8685275,-71.689,-108.05148,0.0071579013,-100.13498354047537,4.1598864,9.13194,-1,140.25
0.49492463,0.0011219383,True,0.66292256,35.789654,-0.15458678,100,83.52397,0.006629225,40600,5.9364676,-60.696156,,0.032993402,-178.50327,-94.97928,406,24.36886,0.8682529,1.1219383e-05,117.80711,[-0.488  0.986 -1.505],5994368,11846.806,5237.290347337723,-71.90978,0.8682529,-47.48893,-100.9294,0.0049492465,-94.97928694009781,3.2993402,16.845034,-1,133.23
0.7018691,0.012737973,True,0.8705296,39.395687,-0.10767654,100,128.69029,0.008705296,40700,15.610047,-60.335228,,0.041577347,-232.51659,-103.82629,407,34.302094,0.86127985,0.00012737972,172.18137,[-0.405  0.979 -1.574],6008785,39103.895,5247.080707073212,-92.91159,0.86127985,-73.294685,-111.57684,0.00701869,-103.82629277572036,4.157735,6.4061303,-1,144.17
0.6275591,0.027734168,True,0.85362977,35.084682,-0.06684487,100,122.62169,0.008536297,40800,14.175279,-59.99669,,0.05053276,-220.4827,-97.86099,408,27.301722,0.8634584,0.00027734166,160.48601,[-0.411  0.965 -1.527],6022472,29806.172,5257.3104412555695,-81.79631,0.8634584,-62.275967,-105.21043,0.0062755905,-97.86100607633591,5.053276,7.054535,-1,136.87
0.8811212,0.04880044,True,1.2036363,34.891438,-0.046401564,100,82.82289,0.012036362,40900,30.04829,-60.221462,,0.08678545,-182.5827,-99.75981,409,28.944725,0.8635428,0.00048800439,122.36124,[-0.445  0.95  -1.486],6036401,40874.797,5268.152639865875,-92.55286,0.8635428,-81.45016,-105.84591,0.008811212,-99.75981888398528,8.678545,3.3279765,-1,139.29
0.74802774,0.0040808166,True,0.9223415,39.676773,-0.030549405,100,100.551025,0.0092234155,41000,11.936381,-60.068806,,0.037118774,-196.29579,-95.74476,410,25.981153,0.8681195,4.0808165e-05,136.22699,[-0.468  0.967 -1.465],6049867,31332.916,5277.745373010635,-89.62698,0.8681195,-70.68814,-102.28794,0.007480278,-95.74475938811898,3.7118773,8.3777485,-1,134.66
0.6870178,0.012386471,True,1.0469171,30.10107,-0.028491972,100,128.6928,0.010469172,41100,10.465826,-60.147633,,0.06839322,-221.68414,-92.99135,411,29.126303,0.86313725,0.00012386471,161.53651,[-0.499  0.989 -1.449],6062904,39934.305,5289.953161001205,-89.80547,0.86313725,-66.96387,-100.38082,0.0068701785,-92.99135146483779,6.839322,9.554908,-1,130.37
0.8378354,0.0034110257,True,1.222111,31.972698,-0.078494094,100,99.61352,0.012221108,41200,20.724457,-60.458275,,0.07525839,-197.31999,-97.706474,412,23.572004,0.8589501,3.4110257e-05,136.86172,[-0.503  0.964 -1.447],6076555,49362.5,5302.085988998413,-89.70959,0.8589501,-75.261566,-104.2838,0.008378354,-97.70647172436118,7.525839,4.825217,-1,136.51
0.84067327,0.0085854065,True,1.3776896,27.132303,-0.12355809,100,87.67572,0.0137768965,41300,33.939247,-59.839214,,0.12739511,-183.6492,-95.97348,413,25.145922,0.8639592,8.5854066e-05,123.80998,[-0.539  0.98  -1.497],6089992,41260.21,5313.028162240982,-84.95772,0.8639592,-74.4498,-102.09512,0.008406733,-95.97347832277417,12.7395115,2.9464414,-1,134.37
0.8068881,0.022526741,True,1.0073893,39.082047,-0.09357022,100,101.512566,0.010073893,41400,12.349109,-50.201305,,0.05588915,-196.63928,-95.1267,414,26.382376,0.86214674,0.0002252674,146.43797,[-0.505  0.988 -1.542],6103419,36992.418,5324.14474606514,-94.122406,0.86214674,-75.47015,-101.68135,0.008068882,-95.12671123415231,5.588915,8.097751,-1,134.27
0.63481426,0.0019852119,True,0.8963068,33.405518,-0.17722227,100,115.64307,0.008963068,41500,10.09982,-59.771812,,0.054942124,-217.61978,-101.976715,415,32.28738,0.86484814,1.9852117e-05,157.84796,[-0.546  0.973 -1.513],6117630,31316.781,5334.393583536148,-84.39407,0.86484814,-61.56857,-109.230705,0.006348142,-101.97672086358071,5.4942126,9.901166,-1,142.11
0.7114315,0.0007129322,True,1.1699538,26.994911,-0.18039785,100,98.48161,0.011699537,41600,11.340619,-59.002396,,0.084353104,-197.4372,-98.95559,416,27.983215,0.8652921,7.129322e-06,138.4348,[-0.553  0.963 -1.596],6131523,37187.617,5345.223973274231,-85.45822,0.8652921,-65.915306,-105.53682,0.007114315,-98.95558815091849,8.43531,8.817861,-1,138.93
0.8129517,0.02087048,True,1.1885102,31.873995,-0.16178702,100,111.02444,0.011885103,41700,20.016613,-59.188454,,0.0965415,-210.72144,-99.69699,417,34.328403,0.8629036,0.0002087048,151.53299,[-0.579  0.984 -1.599],6145378,47878.688,5355.685860157013,-93.012726,0.8629036,-77.312996,-106.72104,0.008129517,-99.69699633404612,9.65415,4.99585,-1,138.55
0.6753693,0.018337272,True,0.8894928,36.568268,-0.08982368,100,99.86861,0.008894927,41800,16.05387,-58.592773,,0.047402747,-189.71335,-89.84475,418,26.138487,0.8600964,0.00018337271,131.12057,[-0.572  1.001 -1.581],6158080,26553.244,5365.936858654022,-73.45395,0.8600964,-57.671047,-96.16852,0.0067536933,-89.84474306523799,4.740275,6.2290277,-1,127.02
0.8934098,0.08001556,True,1.0531312,41.849476,-0.06671142,100,156.00037,0.010531313,41900,36.419827,-59.707832,,0.0774297,-255.94954,-99.94919,419,33.202168,0.86445403,0.0008001556,196.2417,[-0.554  1.004 -1.509],6171994,85003.24,5377.430372714996,-100.45459,0.86445403,-86.31737,-108.480835,0.008934098,-99.94917632669211,7.74297,2.745757,-1,139.14
0.76226306,0.017008698,True,0.95479566,38.92629,-0.0288771,100,92.871445,0.009547956,42000,17.575758,-59.16134,,0.052634094,-191.60156,-98.73012,420,26.162838,0.8697771,0.00017008698,132.44022,[-0.588  0.994 -1.486],6185848,31495.045,5392.065635204315,-87.68285,0.8697771,-72.448616,-105.11684,0.0076226313,-98.73011977419257,5.2634096,5.6896553,-1,138.54
0.7618816,0.040044922,True,1.1129901,31.907438,-0.010562868,100,165.23174,0.011129902,42100,25.828218,-60.117203,,0.07287684,-263.075,-97.843285,421,31.044985,0.86167425,0.0004004492,202.95781,[-0.632  0.982 -1.448],6199595,78654.125,5402.800538301468,-87.35212,0.86167425,-70.097275,-106.61244,0.007618816,-97.84328323543072,7.287684,3.8717344,-1,137.47
